Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.73,568,2026,0.196,0.777,852,2397,101
Completed,0.74,652,29,0.397,0.729,1829,1496,419
Completed,0.75,6623,796,0.112,0.867,1701,164,4150
Completed,0.76,10213,1452,0.094,0.107,4485,4124,3256
Completed,0.75,970,2075,0.657,0.342,3825,4903,4086
Completed,0.75,2035,2202,0.439,0.599,2516,144,4630
Completed,0.77,10185,1579,0.811,0.832,3254,928,3019
Completed,0.76,8221,1044,0.169,0.442,2343,1793,3899
Completed,0.76,11650,4410,0.743,0.632,4803,3029,1369
Completed,0.76,10881,4616,0.157,0.194,580,523,2854
Completed,0.76,8471,1111,0.697,0.88,3120,4267,383
Completed,0.77,13661,1822,0.338,0.272,1539,3415,1534
Completed,0.76,5834,2695,0.762,0.584,4001,2149,4044
Completed,0.76,6578,2896,0.954,0.23,4614,1204,4317
Completed,0.77,10335,3522,0.297,0.464,3955,425,3350
Completed,0.73,1031,103,0.229,0.01,2990,3161,2343
Completed,0.76,12220,4100,0.684,0.823,528,1895,4813
Completed,0.76,4679,621,0.883,0.797,4258,1828,1480
Completed,0.75,2264,2391,0.027,0.407,225,804,446
Completed,0.76,9397,3415,0.577,0.721,2684,4569,2956
Completed,0.76,13807,4504,0.318,0.753,2932,1032,2067
Completed,0.76,4837,982,0.766,0.064,391,4766,4537
Completed,0.76,4266,2563,0.71,0.395,1395,1259,1032
Completed,0.75,2403,2343,0.621,0.97,4438,3294,3806
Completed,0.75,1557,172,0.64,0.572,2214,635,3202
Completed,0.74,1212,2138,0.278,0.213,3128,1656,4980
Completed,0.76,12354,3629,0.821,0.9,668,2892,2490
Completed,0.75,5278,3002,0.429,0.668,88,3676,176
Completed,0.75,1937,328,0.043,0.145,1094,4024,2946
Completed,0.76,6250,836,0.188,0.644,3929,1489,438
Completed,0.76,6241,3060,0.388,0.713,1248,2366,2579
Completed,0.76,12414,4720,0.066,0.62,1198,1429,2538
Completed,0.76,5925,727,0.523,0.306,3738,2694,9
Completed,0.76,8601,1262,0.38,0.914,2152,4948,1827
Completed,0.74,280,2022,0.232,0.212,602,1977,1968
Completed,0.78,432,8,0.271,0.87,4260,365,1322
Completed,0.77,11636,4219,0.301,0.573,2962,2437,581
Completed,0.75,1326,182,0.781,0.371,148,3022,4675
Completed,0.74,1121,101,0.664,0.725,1503,621,3239
Completed,0.75,6283,2860,0.618,0.467,4386,4335,1693
Completed,0.75,4536,704,0.8,0.398,436,4547,3844
Completed,0.75,1153,2113,0.532,0.868,4114,3547,4532
Completed,0.75,5139,2871,0.255,0.281,739,2645,2137
Completed,0.74,1869,286,0.094,0.153,1268,855,4056
Completed,0.76,12916,4372,0.573,0.917,4080,4021,1197
Completed,0.76,9628,4199,0.125,0.417,262,1365,2847
Completed,0.74,1372,151,0.605,0.652,3075,3199,1940
Completed,0.76,10921,3475,0.382,0.508,3941,984,3568
Completed,0.76,6114,890,0.217,0.887,3370,3105,399
Completed,0.76,13411,4937,0.697,0.185,1183,2362,4503
Completed,0.74,1572,2216,0.029,0.583,818,597,2276
Completed,0.76,7612,3128,0.509,0.349,3630,4856,2626
Completed,0.76,10405,1784,0.667,0.815,473,698,73
Completed,0.77,9741,3768,0.141,0.787,1142,1221,2530
Completed,0.76,2205,2320,0.845,0.927,2162,3436,1651
Completed,0.76,12186,4587,0.556,0.548,227,64,4820
Completed,0.76,11753,4904,0.428,0.341,2421,3937,3877
Completed,0.76,5736,828,0.907,0.605,4609,930,1028
Completed,0.76,4287,613,0.953,0.99,948,4396,4989
Completed,0.77,10116,1612,0.157,0.315,3862,3355,3423
Completed,0.76,6038,1043,0.35,0.72,28,4302,2663
Completed,0.76,14025,4457,0.861,0.454,2840,1137,2398
Completed,0.76,4798,716,0.728,0.387,2208,449,3606
Completed,0.74,822,2061,0.412,0.805,2583,1802,4546
Completed,0.74,618,2042,0.237,0.529,4070,1136,4045
Completed,0.76,8313,3209,0.81,0.157,2190,3061,1750
Completed,0.77,13823,4485,0.405,0.894,3147,4966,232
Completed,0.76,6302,2877,0.107,0.457,1426,3563,702
Completed,0.76,4445,2663,0.534,0.811,929,871,529
Completed,0.74,1202,105,0.825,0.676,1852,4543,4373
Completed,0.76,11717,4973,0.953,0.368,3875,1970,1000
Completed,0.77,12429,1563,0.801,0.503,2554,3553,1175
Completed,0.76,5072,2652,0.676,0.609,1367,2687,2858
Completed,0.76,13538,3870,0.021,0.348,2911,4592,3752
Completed,0.75,1461,213,0.963,0.973,1030,1516,1692
Completed,0.77,10135,3454,0.476,0.784,2444,3190,4535
Completed,0.76,3551,2423,0.539,0.409,4324,113,2474
Completed,0.76,3575,2463,0.336,0.78,1381,1616,1151
Completed,0.77,10755,3492,0.648,0.405,4512,4770,3368
Completed,0.77,10371,3831,0.847,0.961,295,3680,2585
Completed,0.76,4452,2613,0.442,0.206,4338,4355,4182
Completed,0.76,7759,3102,0.885,0.561,3622,1330,4667
Completed,0.75,2870,388,0.722,0.925,3910,2502,823
Completed,0.76,6259,720,0.429,0.742,4703,3336,1570
Completed,0.77,11815,4533,0.618,0.12,1574,240,3884
Completed,0.76,8123,3317,0.212,0.861,2531,2165,2903
Completed,0.76,12673,1974,0.773,0.488,661,3914,42
Completed,0.76,7086,1081,0.486,0.143,3211,1466,4004
Completed,0.74,1657,2218,0.452,0.578,876,4839,3510
Completed,0.75,7011,945,0.857,0.317,4957,2914,4412
Completed,0.77,12942,1827,0.206,0.484,2253,1399,4711
Completed,0.76,7852,2838,0.778,0.858,4123,4397,2025
Completed,0.75,6020,848,0.283,0.914,3022,309,4240
Completed,0.74,891,2081,0.876,0.16,1479,2136,2722
Completed,0.77,8844,3356,0.913,0.453,516,1127,4079
Completed,0.76,12696,4572,0.259,0.692,3973,1782,2551
Completed,0.75,3148,349,0.395,0.26,1637,4208,2157
Completed,0.76,11588,4319,0.589,0.883,4757,2226,4862
Completed,0.76,9320,3786,0.319,0.467,89,1407,29
Completed,0.75,1664,255,0.634,0.843,3219,4659,2968
Completed,0.76,9180,1134,0.464,0.519,3050,3834,4640
Completed,0.75,2993,2420,0.868,0.274,1508,3259,3747
Completed,0.77,8404,3589,0.867,0.74,718,2450,3853
Completed,0.75,2465,270,0.317,0.547,2131,2886,2413
Completed,0.76,13706,4260,0.192,0.591,3324,3435,4179
Completed,0.75,3294,446,0.761,0.216,204,183,1318
Completed,0.76,14387,1876,0.742,0.651,4445,1270,2096
Completed,0.75,955,2140,0.28,0.366,354,3506,3248
Completed,0.76,7004,3151,0.704,0.99,3484,430,953
Completed,0.76,7329,2935,0.378,0.682,2710,1235,1460
Completed,0.76,8406,1280,0.004,0.709,1514,66,4469
Completed,0.76,10331,3704,0.449,0.408,1355,860,3933
Completed,0.75,2505,2215,0.504,0.781,4475,2707,1873
Completed,0.76,12303,4908,0.487,0.874,4023,2827,3556
Completed,0.76,13096,3990,0.656,0.55,4788,3642,3994
Completed,0.75,3731,2767,0.002,0.305,706,4237,3091
Completed,0.77,12883,1765,0.376,0.334,4437,4464,943
Completed,0.76,13248,4205,0.235,0.219,2860,637,4777
Completed,0.76,4201,538,0.781,0.592,980,2620,1916
Completed,0.76,7208,871,0.113,0.768,211,3377,479
Completed,0.75,1605,2136,0.707,0.026,4293,4029,1450
Completed,0.76,11998,4644,0.09,0.624,1779,4848,1328
Completed,0.76,5234,646,0.895,0.25,4909,1849,4169
Completed,0.76,11731,4274,0.759,0.799,1953,4120,1124
Completed,0.76,13097,1716,0.6,0.68,366,449,4948
Completed,0.76,11717,1580,0.244,0.856,1468,3923,4069
Completed,0.76,9874,3049,0.803,0.481,4597,2156,1384
Completed,0.75,3209,333,0.587,0.101,3010,3326,2542
Completed,0.76,11011,4587,0.692,0.916,54,743,2167
Completed,0.74,603,2029,0.915,0.532,2266,4416,3324
Completed,0.74,1065,2078,0.075,0.45,2548,321,2016
Completed,0.76,7268,851,0.731,0.694,1630,2246,1043
Completed,0.76,11343,4069,0.609,0.261,3981,4975,4250
Completed,0.75,7374,2844,0.205,0.501,524,3050,2732
Completed,0.77,10980,1374,0.329,0.606,4336,3131,736
Completed,0.76,5186,2707,0.655,0.233,2455,133,3500
Completed,0.75,1185,148,0.984,0.352,253,3806,2342
Completed,0.77,12598,4928,0.856,0.666,2897,1535,3029
Completed,0.77,12696,4547,0.427,0.272,2995,2216,833
Completed,0.76,3883,705,0.62,0.897,1115,4219,3675
Completed,0.75,1766,372,0.291,0.714,39,4946,3874
Completed,0.76,11947,4371,0.725,0.089,3159,1791,1579
Completed,0.77,12422,1443,0.444,0.809,3585,104,3378
Completed,0.75,3879,2600,0.509,0.435,465,3199,1142
Completed,0.76,11841,3844,0.166,0.678,3883,3776,2035
Completed,0.75,3412,2478,0.646,0.61,2802,929,4192
Completed,0.75,2313,2438,0.475,0.202,401,2363,2868
Completed,0.77,11621,3440,0.541,0.574,3531,4346,85
Completed,0.76,9406,1193,0.817,0.942,3858,516,3763
Completed,0.75,1830,196,0.023,0.635,4950,951,3651
Completed,0.76,3519,2640,0.369,0.75,2738,4780,2464
Completed,0.76,8987,1482,0.678,0.377,867,1606,4544
Completed,0.76,12013,1726,0.735,0.976,2360,3515,2267
Completed,0.75,5813,2805,0.859,0.88,3749,2805,4268
Completed,0.77,11938,4029,0.454,0.14,2168,4630,2661
Completed,0.74,680,49,0.531,0.515,4038,1476,600
Completed,0.76,10909,4870,0.628,0.44,1682,3902,4732
Completed,0.76,11010,3605,0.036,0.696,2639,3230,3126
Completed,0.74,1548,2273,0.98,0.072,769,75,1066
Completed,0.75,2141,2253,0.363,0.404,2481,4335,539
Completed,0.76,6672,987,0.955,0.647,3438,3739,1443
Completed,0.74,1098,109,0.126,0.963,2952,2923,1009
Completed,0.76,12355,3932,0.827,0.339,1082,1000,3227
Completed,0.76,11884,4108,0.251,0.928,1566,3317,3084
Completed,0.75,6425,811,0.403,0.12,3917,734,2211
Completed,0.76,12123,4478,0.581,0.745,2047,2560,4525
Completed,0.74,493,2039,0.808,0.86,499,1389,692
Completed,0.75,3415,2380,0.011,0.91,4195,4721,4913
Completed,0.76,11996,3538,0.942,0.286,2315,1703,2129
Completed,0.74,2153,295,0.494,0.472,1234,3633,4136
Completed,0.77,13291,3825,0.553,0.846,3114,615,1353
Completed,0.76,10962,1677,0.272,0.007,2683,1280,3614
Completed,0.76,13960,4235,0.119,0.391,4847,2610,2457
Completed,0.76,3772,392,0.927,0.763,1726,686,4596
Completed,0.76,4886,684,0.225,0.564,1890,193,2837
Completed,0.76,7857,3401,0.385,0.945,352,4020,1679
Completed,0.75,1809,2175,0.41,0.66,1254,2993,283
Completed,0.76,11390,4420,0.2,0.795,966,1820,3960
Completed,0.76,5156,910,0.753,0.422,2836,4915,1801
Completed,0.76,10963,4166,0.905,0.596,187,2343,3453
Completed,0.75,1861,2239,0.762,0.627,3949,1884,4622
Completed,0.76,8797,3622,0.591,0.46,1012,484,1700
Completed,0.76,11621,4858,0.248,0.716,4429,2390,104
Completed,0.74,784,69,0.096,0.267,2391,4807,4566
Completed,0.75,4322,2781,0.265,0.152,218,978,888
Completed,0.76,9115,1302,0.689,0.526,3348,2902,3672
Completed,0.77,11534,1751,0.14,0.242,3987,282,2559
Completed,0.77,11496,4654,0.333,0.964,2269,368,4702
Completed,0.75,3201,429,0.446,0.018,4620,3096,552
Completed,0.77,11239,4243,0.507,0.641,1500,1095,2711
Completed,0.76,13719,1645,0.851,0.775,1203,4924,1525
Completed,0.77,12240,1547,0.289,0.491,1777,2011,2325
Completed,0.76,10971,4790,0.777,0.298,378,2660,3912
Completed,0.75,1813,195,0.274,0.789,4109,4264,189
Completed,0.77,10919,3853,0.71,0.416,2229,2438,3109
Completed,0.76,6932,3123,0.555,0.077,3836,2593,4797
Completed,0.76,12734,4341,0.15,0.817,418,4496,3279
Completed,0.77,9369,3300,0.355,0.253,4933,3409,2811
Completed,0.77,14138,1957,0.66,0.878,1812,175,496
Completed,0.74,774,2064,0.315,0.108,3386,4894,4149
Completed,0.76,6552,3231,0.638,0.734,256,1798,1307
Completed,0.76,13170,4468,0.046,0.473,4299,1223,325
Completed,0.75,5375,791,0.97,0.849,2429,2971,2621
Completed,0.75,611,88,0.748,0.193,699,787,3841
Completed,0.76,5247,1006,0.42,0.384,531,59,3728
Completed,0.76,12061,4995,0.596,0.758,3661,3212,788
Completed,0.75,6799,830,0.143,0.462,4526,4051,3798
Completed,0.76,11525,4507,0.841,0.836,1407,2069,1659
Completed,0.76,9221,3270,0.497,0.082,2949,225,130
Completed,0.74,781,2103,0.55,0.706,1070,3398,2816
Completed,0.76,14102,1996,0.458,0.312,3890,1866,1821
Completed,0.75,4812,781,0.863,0.552,434,1194,301
Completed,0.75,2601,332,0.039,0.868,914,466,2287
Completed,0.76,7488,3084,0.321,0.737,1867,4137,3474
Completed,0.76,10998,1585,0.632,0.113,4997,2292,769
Completed,0.76,9558,1449,0.196,0.654,2983,4682,619
Completed,0.75,5999,2635,0.757,0.032,1113,1429,2680
Completed,0.71,69,3476,0.084,0.332,2,1951,4754
Completed,0.75,3103,2445,0.901,0.955,3132,3856,1990
Completed,0.76,11656,3514,0.785,0.982,3047,1028,3576
Completed,0.76,11525,1230,0.574,0.598,4585,4698,2263
Completed,0.76,6201,3026,0.96,0.787,120,272,3063
Completed,0.75,3612,469,0.68,0.668,2332,3946,1720
Completed,0.76,11454,4614,0.535,0.345,4683,1362,3535
Completed,0.76,10970,3397,0.131,0.604,1226,765,4506
Completed,0.74,971,2123,0.17,0.756,2170,2263,3697
Completed,0.76,4957,888,0.514,0.014,3713,338,4677
Completed,0.76,2951,518,0.343,0.314,2636,1163,2911
Completed,0.77,10323,1791,0.997,0.573,1718,1740,3893
Completed,0.76,7484,1263,0.424,0.163,949,3827,4995
Completed,0.75,5864,2743,0.623,0.539,2829,1983,2056
Completed,0.76,2215,2338,0.721,0.479,165,4555,2614
Completed,0.75,969,126,0.39,0.617,3597,2486,2519
Completed,0.75,6604,2821,0.67,0.281,3401,660,2439
Completed,0.77,9689,3313,0.487,0.851,4583,1370,3604
Completed,0.76,3361,2446,0.913,0.037,2043,2636,1114
Completed,0.76,13866,4195,0.252,0.702,2363,4039,4253
Completed,0.76,10938,3499,0.642,0.094,3312,3643,2592
Completed,0.75,1868,2261,0.75,0.253,772,1365,3132
Completed,0.76,11580,3573,0.698,0.132,1753,3707,4342
Completed,0.76,7116,1172,0.909,0.262,801,2380,519
Completed,0.74,1243,253,0.242,0.064,315,1624,1895
Completed,0.76,11610,1508,0.586,0.823,3772,968,991
Completed,0.77,10459,1506,0.97,0.477,2626,2440,2686
Completed,0.76,7849,936,0.949,0.746,1033,3274,4917
Completed,0.76,8188,3104,0.51,0.796,2023,390,766
Completed,0.75,2570,305,0.3,0.95,365,2808,2739
Completed,0.76,11316,3784,0.008,0.928,4135,3500,969
Completed,0.75,3799,413,0.58,0.24,1597,2264,3439
Completed,0.76,8427,3205,0.894,0.288,56,3899,2120
Completed,0.75,2859,2587,0.354,0.024,715,4682,528
Completed,0.76,5490,2788,0.174,0.955,3421,3785,4392
Completed,0.77,11268,1760,0.722,0.142,884,21,1902
Completed,0.77,9114,1245,0.367,0.501,4928,2299,1178
Completed,0.76,11453,1712,0.129,0.703,3858,2515,3542
Completed,0.76,8456,3190,0.042,0.159,1898,2038,1315
Completed,0.75,2540,358,0.484,0.362,983,4300,3121
Completed,0.77,12787,3885,0.931,0.549,3445,565,592
Completed,0.76,12275,4305,0.214,0.26,4753,4389,673
Completed,0.76,5271,2681,0.764,0.171,1345,3298,3577
Completed,0.75,2830,2325,0.834,0.51,2321,3764,190
Completed,0.76,12602,1893,0.869,0.649,1415,4170,840
Completed,0.76,12450,3973,0.466,0.113,1721,3074,3951
Completed,0.76,9093,3559,0.744,0.976,2789,2563,2937
Completed,0.76,7685,3048,0.078,0.749,3735,3712,4403
Completed,0.76,8905,1509,0.59,0.452,921,1721,381
Completed,0.75,3251,2380,0.159,0.264,3313,1961,4280
Completed,0.76,6948,975,0.429,0.971,2135,1114,4842
Completed,0.76,6325,2648,0.246,0.916,3038,238,1987
Completed,0.76,4104,587,0.967,0.898,4545,2090,1337
Completed,0.75,5200,2698,0.187,0.113,2661,3861,4714
Completed,0.75,3154,439,0.474,0.49,4630,2052,1633
Completed,0.76,11081,3892,0.984,0.693,2443,2796,3154
Completed,0.75,2966,345,0.652,0.023,3330,4227,2255
Completed,0.77,13617,1808,0.458,0.658,1861,2868,689
Completed,0.75,5404,2770,0.937,0.393,4049,2281,4095
Completed,0.76,7750,3281,0.366,0.132,4974,1445,3254
Completed,0.76,7859,1165,0.045,0.252,3039,4480,85
Completed,0.76,9497,3610,0.924,0.009,396,3640,515
Completed,0.77,8287,1323,0.766,0.546,3553,1904,3116
Completed,0.76,8671,1457,0.286,0.047,2039,4560,1006
Completed,0.76,7965,3045,0.796,0.781,4851,301,3781
Completed,0.76,13082,1889,0.892,0.306,1753,4146,1334
Completed,0.77,12714,4630,0.32,0.954,1502,3481,4186
Completed,0.76,7367,1178,0.83,0.221,4315,1646,717
Completed,0.77,8235,1339,0.482,0.437,2808,2696,2766
Completed,0.76,9869,3937,0.128,0.053,4971,1526,1433
Completed,0.76,6457,984,0.031,0.992,1995,3796,3236
Completed,0.76,12196,4025,0.442,0.195,3136,139,264
Completed,0.76,3929,2563,0.636,0.611,1675,1518,1830
Completed,0.77,9373,3302,0.061,0.849,1960,2200,832
Completed,0.75,2817,2350,0.54,0.084,4773,2941,4229
Completed,0.76,12029,4804,0.248,0.684,4396,4705,1455
Completed,0.76,10120,1427,0.511,0.581,2468,2353,1263
Completed,0.75,8532,1602,0.068,0.188,492,4426,2352
Completed,0.76,12451,4358,0.293,0.303,2040,753,3685
Completed,0.76,5726,808,0.579,0.272,27,1733,3074
Completed,0.75,3031,593,0.253,0.088,1128,2236,4515
Completed,0.76,13862,1867,0.908,0.83,4546,330,3543
Completed,0.76,9164,1465,0.371,0.233,4488,919,95
Completed,0.76,7659,1208,0.134,0.665,242,2019,878
Completed,0.76,13054,4709,0.819,0.04,3362,3787,3642
Completed,0.77,10731,4748,0.055,0.646,1093,2943,4964
Completed,0.76,9265,1247,0.992,0.021,2964,941,2044
Completed,0.75,1776,173,0.168,0.337,3425,526,368
Completed,0.76,11877,1379,0.653,0.753,394,4326,3943
Completed,0.76,11242,4074,0.435,0.1,41,2569,1053
Completed,0.76,4014,554,0.611,0.723,3171,724,3192
Completed,0.77,12621,4524,0.733,0.291,1152,3307,1555
Completed,0.76,10060,3248,0.077,0.534,4609,3981,583
Completed,0.76,430,2013,0.102,0.826,3636,3109,1374
Completed,0.75,6050,759,0.694,0.069,2093,4956,393
Completed,0.76,5077,3062,0.246,0.129,675,380,3333
Completed,0.76,12675,4387,0.111,0.248,1941,2332,1925
Completed,0.76,5830,866,0.935,0.622,3811,4100,4767
Completed,0.76,3880,535,0.233,0.797,4922,4906,2783
Completed,0.76,10748,1768,0.575,0.058,840,3003,4301
Completed,0.76,6594,2760,0.95,0.087,4644,3239,2232
Completed,0.77,13900,3697,0.502,0.202,2745,1586,727
Completed,0.77,12374,4934,0.158,0.942,1828,1009,2333
Completed,0.75,1846,143,0.061,0.009,3852,3749,3039
Completed,0.76,5615,2702,0.331,0.377,3524,2422,1863
Completed,0.75,3896,2403,0.18,0.118,2597,4296,1636
Completed,0.76,6165,1150,0.523,0.871,1679,3623,38
Completed,0.76,12616,3772,0.636,0.174,4011,1040,4630
Completed,0.75,3800,2516,0.043,0.931,554,1713,3737
Completed,0.76,11719,1486,0.972,0.309,3674,4710,817
Completed,0.76,10541,1700,0.418,0.959,4286,2105,337
Completed,0.76,7191,3044,0.598,0.335,2406,4010,2652
Completed,0.75,4445,662,0.087,0.392,987,695,1114
Completed,0.77,13268,4631,0.897,0.766,2868,2600,3428
Completed,0.76,8816,3375,0.305,0.027,1325,4523,4957
Completed,0.76,9600,3156,0.278,0.649,2413,2047,4311
Completed,0.76,9338,3362,0.744,0.365,2698,3023,347
Completed,0.76,4143,431,0.194,0.425,3823,2274,3419
Completed,0.76,7956,3030,0.415,0.057,3495,3448,2106
Completed,0.76,11317,1501,0.041,0.083,2301,2737,3862
Completed,0.75,4607,2502,0.974,0.708,4171,833,1626
Completed,0.77,12978,4820,0.521,0.144,1181,1930,2403
Completed,0.76,12458,3577,0.178,0.899,4638,7,807
Completed,0.76,2012,2312,0.153,0.739,3687,1654,2242
Completed,0.76,9197,3645,0.831,0.115,567,4730,4459
Completed,0.76,9816,1086,0.559,0.499,2144,1060,636
Completed,0.76,302,11,0.359,0.175,1668,567,1777
Completed,0.76,8057,1277,0.951,0.93,2586,2470,170
Completed,0.76,7071,2942,0.577,0.957,1317,1290,3258
Completed,0.75,5637,744,0.261,0.292,3184,2510,4852
Completed,0.76,9189,3342,0.1,0.158,4136,1341,1185
Completed,0.76,6773,3255,0.878,0.825,668,3573,4721
Completed,0.75,5260,558,0.437,0.885,2101,1724,1545
Completed,0.76,12176,3971,0.063,0.974,3374,1960,4403
Completed,0.75,4252,948,0.16,0.044,1018,4534,266
Completed,0.75,1400,157,0.849,0.055,2004,2029,4974
Completed,0.76,8783,1232,0.053,0.37,1844,1507,2595
Completed,0.76,9464,3478,0.339,0.236,922,2677,1253
Completed,0.76,10850,3883,0.962,0.013,1820,2934,868
Completed,0.76,6878,1335,0.532,0.205,1370,4829,1912
Completed,0.76,4858,2883,0.906,0.185,2523,3972,4055
Completed,0.76,5010,597,0.702,0.304,4696,299,223
Completed,0.76,8120,3215,0.238,0.485,3629,4407,3553
Completed,0.77,14332,1989,0.214,0.153,4533,3544,4657
Completed,0.77,8180,3303,0.771,0.529,1413,389,2362
Completed,0.76,5777,3089,0.07,0.829,2201,1117,51
Completed,0.77,10207,1619,0.883,0.453,4082,3119,2893
Completed,0.76,8518,1316,0.188,0.255,620,803,1504
Completed,0.76,7897,1046,0.325,0.815,4812,1900,1969
Completed,0.76,12847,3743,0.684,0.777,4351,2412,2756
Completed,0.75,7906,4966,0.029,0.024,308,507,4363
Completed,0.76,3768,2668,0.484,0.579,4499,1597,4832
Completed,0.75,3461,2541,0.148,0.103,1532,2459,459
Completed,0.76,9660,1540,0.837,0.727,4651,4286,2539
Completed,0.76,5389,2990,0.712,0.629,803,4512,928
Completed,0.76,8207,3195,0.606,0.038,4384,1246,2989
Completed,0.75,4012,499,0.079,0.223,3317,4090,748
Completed,0.76,6646,2903,0.312,0.354,4230,420,4425
Completed,0.76,5289,2987,0.164,0.402,3082,1770,4230
Completed,0.76,4425,2577,0.726,0.866,4897,3760,4385
Completed,0.76,7612,3793,0.072,0.123,854,3182,3481
Completed,0.75,2812,293,0.881,0.747,2734,86,718
Completed,0.77,6741,1133,0.208,0.922,3498,912,1851
Completed,0.76,8582,3534,0.433,0.558,3796,4585,3009
Completed,0.75,2994,2347,0.614,0.183,1916,1489,245
Completed,0.76,5777,1095,0.666,0.171,152,2876,3317
Completed,0.76,9614,1025,0.799,0.092,1300,4314,2887
Completed,0.75,7172,2918,0.813,0.615,2117,3299,421
Completed,0.75,3742,479,0.545,0.995,569,2129,4088
Completed,0.75,5473,927,0.373,0.672,742,1372,3345
Completed,0.75,7580,3173,0.019,0.806,1655,2542,2187
Completed,0.75,1125,2162,0.965,0.434,4785,717,4873
Completed,0.76,8543,1937,0.059,0.584,106,4196,1026
Completed,0.77,11038,3436,0.988,0.211,3227,2195,3184
Completed,0.76,10607,684,0.652,0.342,4150,3522,1997
Completed,0.76,4883,615,0.174,0.541,1342,3494,4929
Completed,0.75,7210,2860,0.467,0.909,1055,2320,1106
Completed,0.76,7513,1361,0.093,0.951,4743,1459,2948
Completed,0.75,5264,2685,0.891,0.328,1613,4612,9
Completed,0.76,10483,3719,0.191,0.004,2079,3885,2386
Completed,0.75,1897,2299,0.393,0.834,2881,3717,3780
Completed,0.75,2726,2484,0.23,0.359,1167,2854,656
Completed,0.76,10972,4731,0.379,0.225,1465,1681,4480
Completed,0.76,5591,2596,0.118,0.658,3186,593,4012
Completed,0.76,7525,1410,0.929,0.036,66,3610,1795
Completed,0.76,11072,1624,0.492,0.702,1957,668,1935
Completed,0.75,3123,371,0.835,0.442,3538,1263,964
Completed,0.75,4661,742,0.005,0.134,2770,2078,1469
Completed,0.76,10563,4555,0.948,0.509,889,4003,4330
Completed,0.75,648,2074,0.546,0.126,4935,2292,4529
Completed,0.75,3016,2575,0.722,0.768,46,3800,999
Completed,0.75,3002,2377,0.408,0.529,3621,4159,4182
Completed,0.75,5158,2923,0.604,0.074,1104,2513,824
Completed,0.76,10267,3339,0.526,0.936,2020,4864,3978
Completed,0.76,11419,4595,0.184,0.177,3563,3039,3006
Completed,0.76,12436,4302,0.976,0.493,2785,3464,4445
Completed,0.77,11699,3892,0.413,0.769,4570,854,4285
Completed,0.75,1844,235,0.602,0.396,1440,2759,1522
Completed,0.76,8828,1191,0.309,0.213,2214,3282,1086
Completed,0.76,14154,4692,0.738,0.586,4084,29,3147
Completed,0.75,620,30,0.766,0.919,4405,3153,3398
Completed,0.76,7110,1064,0.065,0.72,4247,2728,4210
Completed,0.76,11401,3661,0.294,0.855,3285,1558,378
Completed,0.75,1380,2201,0.123,0.063,1597,1076,3298
Completed,0.76,11159,4956,0.268,0.428,635,4748,2112
Completed,0.76,5403,967,0.716,0.8,2516,1671,4895
Completed,0.76,10789,3960,0.564,0.244,477,4254,438
Completed,0.75,4538,2723,0.221,0.986,3934,3660,1331
Completed,0.77,10917,1401,0.795,0.363,2054,583,4115
Completed,0.77,12487,1810,0.346,0.905,281,2641,4577
Completed,0.75,3297,576,0.938,0.146,4363,4485,3596
Completed,0.79,182,5,0.581,0.155,957,2185,4506
Completed,0.73,506,47,0.636,0.031,411,2398,4462
Completed,0.74,744,98,0.579,0.052,3318,4677,4650
Completed,0.83,217,1,0.552,0.249,3573,3316,4379
Completed,0.74,936,76,0.566,0.104,3789,2344,4444
Completed,0.83,220,1,0.543,0.224,1267,2260,4398
Completed,0.74,473,55,0.604,0.154,2152,4786,4409
Completed,0.83,187,1,0.592,0.092,4162,2,4490
Completed,0.83,154,1,0.562,0.064,1707,1932,4442
Completed,0.83,304,1,0.507,0.228,4552,315,4453
Completed,0.74,1968,160,0.607,0.146,1733,309,4397
Completed,0.74,1035,77,0.63,0.001,3985,1825,4536
Completed,0.83,162,1,0.634,0.133,2520,2229,4530
Completed,0.74,562,62,0.592,0.251,1289,3383,4719
Completed,0.82,170,1,0.52,0.126,2029,304,4515
Completed,0.83,214,1,0.56,0.311,2448,1594,4473
Completed,0.75,527,14,0.627,0.237,4002,1580,4614
Completed,0.84,1260,1,0.537,0.999,1844,1303,4406
Completed,0.77,274,10,0.664,0.159,4264,2085,4596
Completed,0.74,467,39,0.529,0.32,3501,1901,4264
Completed,0.75,2960,419,0.504,0.144,3558,4296,4243
Completed,0.74,1600,199,0.535,0.008,2705,1050,4447
Completed,0.71,26,1813,0.001,0.001,1,1937,4903
Completed,0.71,26,1,0.999,0.512,1,1,2602
Completed,0.71,26,5000,0.001,0.001,1,4735,5000
Completed,0.71,26,1760,0.999,0.999,1,3229,1
Completed,0.83,182,1,0.999,0.827,57,505,1
Completed,0.71,25,4624,0.001,0.614,1,2285,1
Completed,0.76,10288,4282,0.367,0.045,4203,2177,4035
Completed,0.76,4430,645,0.48,0.968,1554,4439,674
Completed,0.77,13270,1898,0.823,0.23,3096,2533,2192
Completed,0.76,6532,3134,0.846,0.382,4050,4168,854
Completed,0.76,12707,4409,0.44,0.637,593,3590,2382
Completed,0.76,13883,4195,0.641,0.937,756,3068,69
Completed,0.75,6507,2957,0.05,0.199,4839,4993,1598
Completed,0.75,3391,2386,0.255,0.508,4883,534,1422
