Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.91,11,2558,0.767,0.671,1556,739,4494
Completed,0.91,9,293,0.035,0.298,2604,3864,274
Completed,0.91,9,2485,0.682,0.894,409,2572,2118
Completed,0.91,10,1813,0.292,0.546,954,3714,1182
Completed,0.91,10,3146,0.126,0.77,2102,478,3574
Completed,0.91,10,1198,0.45,0.853,4576,1112,2217
Completed,0.91,9,3762,0.101,0.581,3459,3097,4903
Completed,0.91,8,4442,0.991,0.977,2915,3188,3358
Completed,0.91,8,2176,0.192,0.117,1873,1313,1328
Completed,0.91,12,600,0.591,0.705,4033,105,656
Completed,0.91,1,1239,0.649,0.999,1,1544,935
Completed,0.91,1,2571,0.001,0.999,1,5000,5000
Completed,0.91,10,5000,0.001,0.999,5000,2731,3670
Completed,0.91,1,1622,0.591,0.999,1,967,5000
Completed,0.91,8,1901,0.999,0.999,3456,5000,2748
Completed,0.91,12,2040,0.457,0.999,5000,1838,3716
Completed,0.91,8,1604,0.999,0.999,3413,3044,3218
Completed,0.91,12,1,0.999,0.999,3517,2848,3268
Completed,0.91,1,5000,0.001,0.001,1,5000,2439
Completed,0.91,9,1,0.001,0.001,3563,5000,5000
Completed,0.91,1,1859,0.999,0.999,1,3314,1607
Completed,0.91,12,2489,0.999,0.999,3408,1270,572
Completed,0.91,1,314,0.508,0.999,1,1,1
Completed,0.91,1,5000,0.278,0.999,1,198,1
Completed,0.91,1,5000,0.001,0.999,1,1629,1593
Completed,0.91,14,385,0.001,0.579,5000,1157,5000
Completed,0.91,1,1,0.999,0.999,1,2973,2097
Completed,0.9,7,1,0.999,0.001,5000,2138,3783
Completed,0.91,3,1,0.237,0.999,5000,1,5000
Completed,0.91,8,1633,0.767,0.907,1448,374,1598
Completed,0.91,11,2378,0.316,0.59,2411,1017,857
Completed,0.91,8,4751,0.092,0.865,434,2689,4137
Completed,0.91,49,529,0.655,0.297,3078,1405,2013
Completed,0.91,9,145,0.4,0.787,4617,3628,1545
Completed,0.91,8,2772,0.133,0.512,2520,80,3575
Completed,0.91,8,1561,0.024,0.415,1172,4638,2381
Completed,0.91,8,3277,0.708,0.984,3444,688,4006
Completed,0.91,9,3856,0.26,0.129,1693,1580,2536
Completed,0.91,11,884,0.948,0.714,4318,3098,1036
Completed,0.91,8,4012,0.991,0.779,2886,4217,2269
Completed,0.91,8,1405,0.727,0.551,4979,2079,2739
Completed,0.91,79,2616,0.619,0.392,1330,2560,1308
Completed,0.91,9,4517,0.412,0.722,3183,4707,278
Completed,0.91,33,301,0.851,0.182,807,1226,3653
Completed,0.91,9,3000,0.375,0.899,1051,2447,2090
Completed,0.91,165,4754,0.851,0.309,3153,319,984
Completed,0.91,90,3052,0.945,0.133,1914,3642,2252
Completed,0.91,8,3677,0.13,0.465,1407,2757,862
Completed,0.91,8,3534,0.804,0.847,4132,865,4450
Completed,0.91,8,485,0.187,0.177,270,3864,1620
Completed,0.91,4,1,0.596,0.001,4335,1,4938
Completed,0.91,1,1,0.595,0.642,1,5000,1
Completed,0.91,176,1,0.001,0.445,971,4081,1
Completed,0.91,9,1,0.999,0.738,312,4763,397
Completed,0.9,193,1,0.917,0.987,755,5000,1
Completed,0.91,8,1016,0.977,0.557,2673,2492,1603
Completed,0.91,8,1208,0.999,0.64,2822,4339,1458
Completed,0.91,10,1,0.999,0.999,2062,1797,437
Completed,0.91,8,763,0.595,0.54,2672,3071,1512
Completed,0.92,199,4718,0.471,0.044,2041,130,3922
Completed,0.91,8,3622,0.941,0.949,4927,2454,3214
Completed,0.91,8,2187,0.071,0.447,558,4494,648
Completed,0.91,114,1417,0.785,0.218,1036,4239,2416
Completed,0.91,8,3087,0.158,0.714,4174,1315,4962
Completed,0.91,160,4197,0.631,0.308,1289,1102,2858
Completed,0.91,9,8,0.256,0.81,3150,3199,467
Completed,0.91,48,558,0.88,0.323,3824,490,1085
Completed,0.91,9,3946,0.008,0.827,693,2552,3480
Completed,0.91,8,3054,0.627,0.698,2228,4220,1738
Completed,0.91,8,446,0.902,0.97,613,1986,3143
Completed,0.91,8,208,0.151,0.477,2159,3046,2676
Completed,0.91,8,4425,0.586,0.923,4478,1675,1176
Completed,0.92,85,3321,0.959,0.312,989,29,215
Completed,0.91,8,3763,0.738,0.453,340,4797,3512
Completed,0.91,151,1876,0.43,0.258,1513,2170,973
Completed,0.91,8,2660,0.869,0.842,3883,3152,2598
Completed,0.91,8,52,0.598,0.613,3352,566,2443
Completed,0.91,8,1686,0.231,0.737,273,3563,1949
Completed,0.91,137,3721,0.546,0.168,2624,2347,4200
Completed,0.91,10,4313,0.487,0.961,1889,230,3045
Completed,0.91,91,1035,0.797,0.376,4591,3859,920
Completed,0.91,8,961,0.201,0.206,3375,1890,569
Completed,0.91,8,4240,0.515,0.636,772,3410,3318
Completed,0.91,8,3666,0.456,0.492,3782,4325,4473
Completed,0.91,53,2558,0.532,0.172,3579,4876,4344
Completed,0.91,8,1649,0.409,0.667,1710,1919,1793
Completed,0.9,36,2248,0.694,0.934,2462,1812,26
Completed,0.91,9,3233,0.317,0.431,3101,3896,2596
Completed,0.91,9,4638,0.846,0.586,215,3679,4545
Completed,0.91,7,1170,0.221,0.092,4577,781,2130
Completed,0.91,9,1065,0.83,0.856,1556,4532,2807
Completed,0.91,9,4394,0.205,0.352,3420,2260,198
Completed,0.91,8,3284,0.741,0.633,1160,168,1999
Completed,0.91,8,2473,0.364,0.139,4296,2876,4453
Completed,0.91,168,1758,0.517,0.401,4735,3395,3623
Completed,0.91,8,2802,0.394,0.905,368,1063,1188
Completed,0.91,148,3899,0.926,0.125,2629,1511,1575
Completed,0.91,8,334,0.054,0.62,1996,4199,4164
Completed,0.92,75,273,0.678,0.015,91,2114,4792
Completed,0.91,7,4287,0.303,0.511,4455,4836,2207
Completed,0.91,8,2883,0.768,0.48,2194,2748,561
Completed,0.91,9,1350,0.141,0.982,2830,450,2991
Completed,0.91,8,1924,0.988,0.743,3622,820,3821
Completed,0.91,8,3536,0.117,0.247,1755,3484,1371
Completed,0.91,8,4924,0.58,0.777,4017,3934,830
Completed,0.91,79,833,0.456,0.275,883,1618,3434
Completed,0.91,84,899,0.965,0.187,1928,3281,3070
Completed,0.91,9,4855,0.093,0.683,2541,1179,479
Completed,0.91,121,3446,0.618,0.34,437,1395,2282
Completed,0.91,8,2011,0.496,0.842,4823,4313,4715
Completed,0.91,8,1280,0.656,0.571,4364,4419,3358
Completed,0.91,7,2950,0.278,0.075,1247,2375,905
Completed,0.91,8,4373,0.806,0.918,3352,53,1290
Completed,0.91,8,184,0.182,0.416,1468,2989,3901
Completed,0.91,9,421,0.556,0.966,814,699,4528
Completed,0.91,8,3809,0.433,0.462,3928,3602,1922
Completed,0.92,54,2733,0.902,0.555,1823,3816,278
Completed,0.91,8,1824,0.031,0.061,3709,1738,2725
Completed,0.91,39,2384,0.87,0.292,2899,1993,4083
Completed,0.91,8,3370,0.243,0.796,2283,4955,1654
Completed,0.91,167,4462,0.717,0.204,4388,2629,1112
Completed,0.91,9,995,0.342,0.698,4,571,3698
Completed,0.91,8,1240,0.732,0.494,3238,4117,1875
Completed,0.91,8,4570,0.357,0.998,1357,1434,4265
Completed,0.92,114,3147,0.823,0.032,4087,983,3557
Completed,0.91,8,2336,0.197,0.526,968,3321,1011
Completed,0.91,9,1582,0.918,0.763,469,2951,2055
Completed,0.91,7,2626,0.048,0.259,4858,247,4622
Completed,0.91,8,4036,0.509,0.726,2129,2336,2517
Completed,0.91,75,471,0.385,0.232,2740,4614,107
Completed,0.91,8,97,0.76,0.649,4664,1699,725
Completed,0.91,9,4111,0.135,0.153,283,4011,3140
Completed,0.91,9,3019,0.671,0.871,3012,3563,4004
Completed,0.91,8,1487,0.294,0.369,2393,894,1433
Completed,0.91,13,2099,0.57,0.109,1622,375,388
Completed,0.91,8,3711,0.449,0.605,3511,2669,2940
Completed,0.91,195,4787,0.981,0.386,782,4759,4888
Completed,0.91,8,696,0.109,0.888,3893,2032,2493
Completed,0.91,62,651,0.798,0.427,274,1212,45
Completed,0.91,10,4839,0.174,0.923,4635,3236,2655
Completed,0.91,139,3734,0.648,0.08,2364,4348,4603
Completed,0.91,8,2064,0.271,0.582,3003,1353,2150
Completed,0.91,8,1540,0.61,0.815,3442,2419,1027
Completed,0.91,81,2975,0.488,0.319,1573,4383,3460
Completed,0.91,8,4076,0.957,0.662,3844,3035,4325
Completed,0.91,8,121,0.085,0.16,712,19,1734
Completed,0.91,8,523,0.709,0.71,1386,3638,2357
Completed,0.91,9,3991,0.334,0.206,3248,657,4943
Completed,0.91,8,2591,0.862,0.798,977,1772,2838
Completed,0.91,10,1605,0.235,0.304,4116,3770,409
Completed,0.92,33,2291,0.894,0.032,4908,4999,1532
Completed,0.91,9,3200,0.023,0.536,539,1961,3980
Completed,0.91,8,4593,0.548,0.443,2809,614,3273
Completed,0.91,8,1205,0.425,0.937,2178,2594,667
Completed,0.91,77,942,0.501,0.235,3958,1469,3762
Completed,0.91,9,4507,0.378,0.739,824,4075,1353
Completed,0.91,123,3405,0.91,0.272,3720,3353,810
Completed,0.91,9,2361,0.04,0.766,1853,939,3377
Completed,0.91,8,1870,0.815,0.508,2331,293,4812
Completed,0.93,215,2681,0.189,0.004,2967,2917,2265
Completed,0.91,9,3786,0.724,0.97,72,4657,620
Completed,0.91,9,457,0.349,0.476,4436,2301,3010
Completed,0.91,9,230,0.973,0.893,2531,4044,3642
Completed,0.91,9,4321,0.101,0.397,1898,1654,1248
Completed,0.91,8,2928,0.562,0.616,4793,930,1633
Completed,0.91,116,1316,0.441,0.114,427,3520,4185
Completed,0.91,156,1958,0.663,0.349,1180,2711,2749
Completed,0.92,18,3491,0.286,0.845,4316,341,178
Completed,0.91,194,4890,0.752,0.127,1420,2078,1980
Completed,0.91,8,876,0.128,0.629,3284,4726,4394
Completed,0.91,8,787,0.638,0.784,4524,94,4103
Completed,0.91,8,4976,0.263,0.288,141,3114,1712
Completed,0.91,8,3558,0.792,0.694,2880,4460,1171
Completed,0.91,7,1888,0.165,0.192,2263,2500,3717
Completed,0.91,8,1403,0.949,0.458,1765,1271,4469
Completed,0.91,9,2838,0.079,0.954,3651,4271,1903
Completed,0.92,423,4252,0.603,0.049,911,3157,257
Completed,0.91,9,296,0.479,0.551,4025,1138,2667
Completed,0.92,56,387,0.854,0.064,3371,2520,3300
Completed,0.91,8,3854,0.229,0.567,1488,534,885
Completed,0.91,67,2767,0.702,0.412,4227,1884,1271
Completed,0.91,37,1781,0.325,0.906,1110,4918,3841
Completed,0.91,8,2427,0.539,0.679,340,3852,3089
Completed,0.91,8,3336,0.417,0.175,4726,1849,538
Completed,0.91,8,4417,0.887,0.83,1986,736,2340
Completed,0.91,9,1029,0.015,0.335,2600,3712,4735
Completed,0.91,113,1118,0.934,0.601,645,2226,330
Completed,0.91,8,4683,0.062,0.097,3757,4578,2919
Completed,0.91,8,3269,0.524,0.877,1642,2840,4869
Completed,0.91,8,2224,0.402,0.382,3530,212,2433
Completed,0.91,138,1694,0.749,0.142,3071,1021,744
Completed,0.91,8,2505,0.372,0.646,2452,3430,3198
Completed,0.91,231,3923,0.838,0.365,4566,4154,4062
Completed,0.91,8,594,0.213,0.859,185,1544,1453
Completed,0.91,16,54,0.588,0.255,2109,4801,2075
Completed,0.91,10,4145,0.464,0.751,2721,2157,4680
Completed,0.91,123,3064,0.995,0.221,606,418,2576
Completed,0.91,11,1452,0.125,0.723,4995,2792,126
Completed,0.91,8,2134,0.776,0.987,4185,3438,1816
Completed,0.91,505,3666,0.149,0.491,1066,854,4246
Completed,0.91,8,4753,0.686,0.522,3180,1574,3537
Completed,0.91,61,739,0.311,0.02,1299,3970,952
Completed,0.91,9,723,0.899,0.973,3556,1333,4690
Completed,0.91,8,4736,0.028,0.469,1694,4367,2299
Completed,0.91,8,3645,0.56,0.501,3809,3217,508
Completed,0.91,46,2112,0.436,0.007,670,1231,3054
Completed,0.91,122,1475,0.713,0.269,230,38,3884
Completed,0.91,8,3085,0.337,0.773,4599,3016,1318
Completed,0.91,164,4163,0.874,0.242,2485,4403,922
Completed,0.91,9,70,0.248,0.736,3116,2399,3332
Completed,0.91,52,615,0.621,0.132,4942,3751,2715
Completed,0.92,150,3945,0.499,0.628,580,1791,300
Completed,0.91,52,2521,0.962,0.348,2695,637,1936
Completed,0.91,8,1712,0.089,0.85,2057,3658,4506
Completed,0.91,70,2207,0.811,0.611,1266,2614,3676
Completed,0.91,7,3252,0.186,0.115,3135,594,1125
Completed,0.91,10,4660,0.651,0.894,1021,1980,1677
Completed,0.91,69,1097,0.274,0.392,4152,4980,4072
Completed,0.91,8,1046,0.668,0.658,2216,958,993
Completed,0.91,8,4435,0.29,0.161,2849,3334,3582
Completed,0.91,8,3358,0.763,0.816,110,4095,4281
Completed,0.91,9,2450,0.139,0.314,4477,1450,1846
Completed,0.91,227,1759,0.977,0.085,3997,2281,79
Completed,0.91,8,2746,0.105,0.581,861,4677,2533
Completed,0.91,145,3836,0.575,0.426,3601,2898,4647
Completed,0.91,8,370,0.453,0.927,1737,313,2038
Completed,0.91,8,275,0.827,0.44,1141,3540,1410
Completed,0.91,8,4229,0.2,0.944,4274,911,4014
Completed,0.92,82,2821,0.729,0.039,1535,1673,3161
Completed,0.91,8,1385,0.354,0.533,3402,4025,711
Completed,0.91,8,1906,0.513,0.801,2650,4707,2479
Completed,0.91,10,3575,0.39,0.297,2014,2097,4909
Completed,0.91,8,4999,0.914,0.703,4754,321,2950
Completed,0.91,9,809,0.043,0.209,390,2730,365
Completed,0.91,94,899,0.536,0.363,1806,2480,632
Completed,0.91,8,4912,0.414,0.866,3689,4480,3243
Completed,0.91,120,3509,0.875,0.148,794,3095,3940
Completed,0.91,8,1975,0.003,0.643,3910,113,1487
Completed,0.91,16,1299,0.849,0.88,4407,1157,442
Completed,0.91,10,2909,0.224,0.376,21,3138,2876
Completed,0.91,8,4299,0.691,0.594,2917,4290,4991
Completed,0.91,7,207,0.314,0.1,2303,1251,2399
Completed,0.91,8,439,0.937,0.517,457,4899,1772
Completed,0.91,138,3770,0.067,0.021,4841,1903,4358
Completed,0.91,9,2658,0.599,0.988,1946,515,3503
Completed,0.91,9,1848,0.475,0.486,2562,2539,1075
Completed,0.91,37,2382,0.627,0.226,3334,3732,2120
Completed,0.91,8,3428,0.252,0.721,1448,716,4567
Completed,0.91,162,4524,0.788,0.254,4343,1868,2610
Completed,0.91,117,960,0.161,0.756,1230,3833,4
Completed,0.92,124,1182,0.773,0.054,3029,231,4425
Completed,0.91,8,4572,0.146,0.55,2417,2821,2015
Completed,0.92,30,3182,0.674,0.457,4688,4597,223
Completed,0.91,8,2274,0.299,0.959,299,2206,2789
Completed,0.91,8,1622,0.583,0.689,757,1524,4147
Completed,0.91,54,2609,0.459,0.193,3876,4174,1600
Completed,0.91,8,4012,0.984,0.785,1606,3410,1205
Completed,0.91,8,546,0.114,0.283,3487,1040,3595
Completed,0.91,8,138,0.737,0.832,4063,2812,2977
Completed,0.91,8,4092,0.36,0.329,951,398,582
Completed,0.91,8,2997,0.834,0.672,3222,2176,2218
Completed,0.91,8,1561,0.209,0.178,1334,4782,4769
Completed,0.91,12,2043,0.923,0.409,2145,3951,3412
Completed,0.91,8,3712,0.051,0.913,2764,1594,841
Completed,0.92,205,4823,0.52,0.07,493,834,1393
Completed,0.91,9,633,0.398,0.564,4874,3458,3807
Completed,0.91,58,678,0.698,0.119,1001,4513,3736
Completed,0.91,8,4770,0.321,0.622,4132,2435,1145
Completed,0.91,134,3688,0.857,0.404,1403,149,1697
Completed,0.91,8,2078,0.232,0.898,3272,3051,4130
Completed,0.91,8,1509,0.883,0.639,2793,3179,2695
Completed,0.91,10,3042,0.011,0.136,2154,1122,242
Completed,0.91,8,4128,0.544,0.854,4883,1296,1877
Completed,0.91,8,115,0.422,0.359,522,4258,4488
Completed,0.91,10,493,0.796,0.776,2348,1938,3865
Completed,0.91,8,4057,0.169,0.28,2980,4856,1259
Completed,0.91,8,2644,0.635,0.748,250,2571,865
Completed,0.91,11,1599,0.26,0.246,4618,470,3312
Completed,0.91,9,2319,0.607,0.481,3868,762,4748
Completed,0.91,9,3129,0.483,0.977,729,3698,2320
Completed,0.93,609,4548,0.944,0.01,3458,3876,527
Completed,0.91,8,1218,0.074,0.512,1597,1832,3113
Completed,0.91,82,1012,0.992,0.309,4773,2857,2460
Completed,0.91,8,4478,0.122,0.805,409,188,4850
Completed,0.91,118,3392,0.591,0.213,2514,2240,2892
Completed,0.92,41,2406,0.467,0.715,1877,4552,345
Completed,0.91,8,1803,0.681,0.948,1438,4218,1468
Completed,0.91,8,2711,0.306,0.452,3304,1492,4034
Completed,0.91,8,3793,0.781,0.545,1199,1083,3180
Completed,0.91,40,404,0.154,0.043,4333,3375,770
Completed,0.9,34,162,0.528,0.593,3738,431,138
Completed,0.91,11,4352,0.405,0.089,1874,2767,2552
Completed,0.91,8,2933,0.93,0.932,3978,4816,4667
Completed,0.91,11,1264,0.058,0.438,842,2134,2096
Completed,0.91,9,2027,0.842,0.166,51,1637,973
Completed,0.91,8,3463,0.217,0.669,4418,3914,3524
Completed,0.91,162,4876,0.745,0.326,2313,3503,4222
Completed,0.91,10,922,0.368,0.82,2947,801,1828
Completed,0.91,8,854,0.866,0.733,4246,4332,2177
Completed,0.91,8,4946,0.24,0.229,1132,1375,4587
Completed,0.91,8,3552,0.705,0.76,3392,1199,2629
Completed,0.91,156,1941,0.33,0.266,1507,3261,63
Completed,0.92,135,1333,0.552,0.025,1965,2969,1753
Completed,0.91,8,2867,0.428,0.529,2582,72,4299
Completed,0.91,9,4265,0.891,0.497,320,2356,3445
Completed,0.91,8,252,0.02,0.991,4704,4438,1054
Completed,0.91,22,318,0.644,0.387,2859,1758,422
Completed,0.91,8,3881,0.266,0.883,2245,3796,2817
Completed,0.91,66,2781,0.803,0.104,4505,3621,4931
Completed,0.91,8,1736,0.178,0.606,119,680,2380
Completed,0.91,9,2495,0.954,0.87,931,552,691
Completed,0.91,8,3305,0.081,0.374,4047,2648,3261
Completed,0.91,8,4412,0.613,0.654,1786,4935,3960
Completed,0.91,105,1081,0.492,0.152,3670,2013,1545
Completed,0.91,8,1149,0.567,0.917,591,3301,3392
Completed,0.91,176,4615,0.445,0.421,4972,1003,783
Completed,0.91,8,3217,0.969,0.576,2086,1415,1334
Completed,0.91,8,2230,0.097,0.075,2705,4136,3788
Completed,0.91,137,1667,0.755,0.34,3203,4633,3036
Completed,0.91,8,2574,0.131,0.837,1314,2317,601
Completed,0.91,173,3969,0.66,0.182,4200,267,2238
Completed,0.91,8,580,0.282,0.684,1088,2931,4827
Completed,0.91,11,25,0.906,0.197,1665,875,4205
Completed,0.91,10,4216,0.035,0.701,3546,3583,1620
Completed,0.91,8,2152,0.346,0.759,1954,26,1214
Completed,0.91,8,1432,0.506,0.53,1514,1246,1966
Completed,0.91,8,2562,0.755,0.609,4057,603,3778
Completed,0.91,9,1674,0.132,0.105,919,2607,1344
Completed,0.91,33,2242,0.97,0.373,129,3663,592
Completed,0.91,8,3209,0.096,0.867,4497,629,3046
Completed,0.91,171,4622,0.57,0.149,2236,1780,4837
Completed,0.91,8,1137,0.442,0.653,2867,3765,2228
Completed,0.91,96,1089,0.617,0.42,1078,299,2827
Completed,0.91,13,4400,0.489,0.914,4212,2909,412
Completed,0.92,111,3318,0.954,0.071,1326,4684,2371
Completed,0.91,8,2488,0.08,0.575,3192,2276,4941
Completed,0.91,8,1723,0.802,0.837,2713,1457,3251
Completed,0.91,9,2788,0.179,0.343,2077,4085,701
Completed,0.91,8,3874,0.641,0.687,4963,3323,1555
Completed,0.91,8,330,0.27,0.183,599,971,3950
Completed,0.91,8,239,0.893,0.701,2425,2725,4578
Completed,0.91,8,4272,0.017,0.199,3059,329,2187
Completed,0.91,26,2859,0.554,0.792,173,2109,73
Completed,0.91,8,1345,0.428,0.296,4539,4693,2619
Completed,0.92,203,1949,0.704,0.057,3788,4038,4308
Completed,0.91,140,3540,0.331,0.559,652,1663,1744
Completed,0.91,140,4959,0.863,0.466,3538,902,1044
Completed,0.91,8,847,0.242,0.962,1674,3546,3455
Completed,0.91,9,934,0.743,0.624,512,1265,2542
Completed,0.92,16,4869,0.371,0.122,4895,4280,148
Completed,0.91,11,3471,0.84,0.901,2165,3128,2105
Completed,0.91,8,2015,0.218,0.405,2782,1164,4657
Completed,0.91,108,1256,0.931,0.135,3280,108,3534
Completed,0.91,10,2945,0.057,0.637,1394,3103,963
Completed,0.91,201,4339,0.531,0.357,4123,4491,1818
Completed,0.91,8,169,0.403,0.853,1009,2467,4232
Completed,0.91,41,396,0.777,0.28,1585,3839,4859
Completed,0.91,9,3805,0.156,0.774,3469,1859,2450
Completed,0.91,76,2698,0.681,0.243,739,706,335
Completed,0.91,8,1810,0.308,0.747,3856,3744,2902
Completed,0.91,10,3039,0.856,0.912,67,3075,3519
Completed,0.91,8,1506,0.233,0.41,4451,133,968
Completed,0.91,13,2080,0.884,0.177,3952,1099,2091
Completed,0.91,8,3692,0.01,0.673,838,3196,4662
Completed,0.91,166,4768,0.547,0.33,3724,4233,2557
Completed,0.92,33,677,0.419,0.832,1838,1309,142
Completed,0.91,61,631,0.734,0.358,2904,412,2395
Completed,0.91,12,4820,0.363,0.854,2268,2786,4985
Completed,0.91,173,3715,0.833,0.137,4382,4797,2881
Completed,0.91,8,2044,0.21,0.639,18,2153,446
Completed,0.91,9,1559,0.923,0.9,809,1578,1491
Completed,0.91,9,2994,0.05,0.403,3943,3974,3946
Completed,0.91,9,4096,0.523,0.621,1829,3444,3237
Completed,0.91,11,140,0.395,0.119,3695,860,628
Completed,0.91,100,543,0.77,0.513,4369,2836,10
Completed,0.91,139,4010,0.149,0.009,1233,208,2614
Completed,0.91,8,2611,0.673,0.976,3348,2220,4563
Completed,0.91,8,1625,0.3,0.482,1484,4571,2114
Completed,0.91,27,2271,0.584,0.245,1922,4160,1069
Completed,0.91,8,3180,0.458,0.749,2556,1550,3499
Completed,0.91,171,4573,0.987,0.281,442,1025,4362
Completed,0.91,8,1185,0.111,0.775,4808,3433,1778
Completed,0.92,82,961,0.94,0.042,1636,1880,3600
Completed,0.91,8,4526,0.064,0.546,3505,4914,1209
Completed,0.91,8,3425,0.6,0.452,766,2514,1595
Completed,0.91,8,2380,0.474,0.946,3897,528,4142
Completed,0.91,8,1850,0.626,0.715,4650,742,2784
Completed,0.91,8,2662,0.253,0.212,288,3718,218
Completed,0.91,8,437,0.164,0.311,2389,1852,4430
Completed,0.91,8,210,0.539,0.821,485,4454,3802
Completed,0.91,8,4301,0.411,0.325,4853,2494,1388
Completed,0.91,9,2908,0.876,0.668,2115,90,846
Completed,0.91,7,1296,0.002,0.166,2746,3111,3416
Completed,0.91,8,1978,0.848,0.436,3223,3160,4774
Completed,0.91,8,3510,0.225,0.932,1362,1141,2223
Completed,0.91,185,4910,0.688,0.09,4101,1277,577
Completed,0.91,8,895,0.317,0.592,963,4277,2972
Completed,0.91,8,807,0.824,0.993,2476,934,3337
Completed,0.91,8,4996,0.203,0.497,3095,3524,928
Completed,0.91,8,3578,0.728,0.528,200,4050,1313
Completed,0.91,154,1907,0.354,0.026,4581,1660,3880
Completed,0.91,110,1383,0.514,0.264,3810,2071,3049
Completed,0.91,8,2818,0.389,0.76,698,4720,503
Completed,0.91,163,4232,0.916,0.231,3594,2707,2305
Completed,0.91,8,277,0.04,0.733,1706,337,4695
Completed,0.91,36,367,0.665,0.152,1051,3359,4067
Completed,0.91,9,3835,0.293,0.656,4170,945,1672
Completed,0.91,70,2748,0.762,0.375,1275,1473,1130
Completed,0.91,8,1762,0.14,0.869,3156,4079,3682
Completed,0.91,8,2447,0.978,0.607,2657,4653,4512
Completed,0.91,8,3356,0.103,0.103,2045,2297,1941
Completed,0.92,127,4437,0.578,0.883,4941,287,296
Completed,0.91,108,1049,0.45,0.389,553,2911,2710
Completed,0.91,8,1098,0.624,0.684,3626,1778,2032
Completed,0.91,204,4663,0.496,0.181,1740,3776,4643
Completed,0.91,8,3249,0.963,0.836,4011,3641,2537
Completed,0.91,11,2205,0.088,0.342,897,660,85
Completed,0.91,149,1714,0.81,0.074,87,610,1852
Completed,0.91,8,2525,0.187,0.578,4470,2590,4285
Completed,0.91,156,3943,0.648,0.421,2200,4993,3578
Completed,0.91,9,613,0.277,0.915,2817,1955,987
Completed,0.9,9,73,0.901,0.467,4740,4351,369
Completed,0.91,8,4165,0.025,0.963,354,1357,2956
Completed,0.92,124,3084,0.561,0.059,2625,1218,4903
Completed,0.91,9,1472,0.435,0.561,2011,3242,2475
Completed,0.91,9,2114,0.712,0.79,1551,3029,707
Completed,0.92,539,3647,0.338,0.294,3435,13,3155
Completed,0.91,8,4734,0.871,0.699,1164,2415,4020
Completed,0.91,10,720,0.25,0.197,4281,4379,1414
Completed,0.91,8,742,0.589,0.812,925,2172,2672
Completed,0.92,219,4756,0.463,0.308,4061,4778,263
Completed,0.91,8,3665,0.998,0.713,1790,2806,1898
Completed,0.91,9,2131,0.122,0.219,3654,392,4464
Completed,0.91,8,1455,0.773,0.445,2864,840,3712
Completed,0.91,8,3066,0.152,0.949,2230,3464,1166
Completed,0.92,44,4143,0.685,0.046,4501,3954,1718
Completed,0.91,9,51,0.312,0.54,134,1597,4108
Completed,0.91,58,595,0.935,0.091,1961,4591,4730
Completed,0.91,8,3926,0.061,0.587,2597,2200,2335
Completed,0.91,8,2502,0.527,0.431,326,227,543
Completed,0.91,9,1692,0.399,0.933,4690,2817,3095
Completed,0.91,10,2226,0.746,0.667,4250,3414,3847
Completed,0.91,8,3272,0.375,0.171,1117,1044,1275
Completed,0.91,8,4680,0.837,0.826,3387,1530,880
Completed,0.91,9,1116,0.214,0.324,1520,4180,3294
Completed,0.91,8,1026,0.853,0.62,4536,508,1447
Completed,0.91,8,4416,0.23,0.124,167,2533,4058
Completed,0.91,8,3338,0.699,0.904,3062,4895,3203
Completed,0.91,8,2431,0.328,0.402,2431,1899,750
Completed,0.91,144,1778,0.542,0.138,1680,1871,2439
Completed,0.91,9,2765,0.414,0.634,3542,3836,4873
Completed,0.91,203,3856,0.889,0.353,646,3738,2915
Completed,0.91,9,389,0.015,0.855,3784,722,324
Completed,0.91,29,294,0.638,0.274,3189,3091,957
Completed,0.91,9,4249,0.265,0.778,1320,109,3543
Completed,0.91,94,2841,0.789,0.249,4215,2474,4240
Completed,0.91,8,1405,0.168,0.743,1084,4474,1812
Completed,0.91,181,1886,0.952,0.983,605,4297,122
Completed,0.91,8,3556,0.076,0.479,4967,1257,2570
Completed,0.91,7,4980,0.604,0.51,2071,1160,4685
Completed,0.92,230,789,0.478,0.016,2709,3141,2080
Completed,0.91,78,879,0.975,0.414,3852,1679,1730
Completed,0.91,9,4892,0.1,0.918,733,4031,4319
Completed,0.91,138,3489,0.565,0.077,3472,3544,3466
Completed,0.91,9,1955,0.438,0.571,1591,914,1031
Completed,0.91,8,1318,0.66,0.843,2364,318,2154
Completed,0.91,8,2929,0.289,0.339,2975,2727,4608
Completed,0.91,8,4319,0.751,0.681,236,4701,2649
Completed,0.92,14,227,0.129,0.187,4624,2091,41
Completed,0.91,8,458,0.502,0.698,2779,4098,673
Completed,0.91,9,3789,0.377,0.202,2160,1453,3277
Completed,0.91,8,2678,0.913,0.795,4899,964,3976
Completed,0.91,8,1868,0.037,0.293,518,3340,1526
Completed,0.91,45,2363,0.813,0.06,1015,2891,403
Completed,0.91,8,3409,0.192,0.556,4127,307,2833
Completed,0.91,8,4504,0.724,0.462,1387,2277,4947
Completed,0.91,8,940,0.35,0.964,3276,4673,2362
Completed,0.91,9,1202,0.709,0.232,46,640,3015
