Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.71,6324,3528,0.999,0.194,1535,1,2957
Completed,0.71,3419,1174,0.001,0.001,4888,3954,5000
Completed,0.71,2764,2988,0.999,0.001,1599,5000,3598
Completed,0.71,1448,2361,0.999,0.999,1418,5000,2602
Completed,0.73,10,4910,0.999,0.001,1,3450,2469
Completed,0.7,1195,2326,0.999,0.999,1448,1,4116
Completed,0.71,3420,3361,0.001,0.999,1240,1,3505
Completed,0.71,932,623,0.001,0.999,1458,2881,1988
Completed,0.73,10,1192,0.029,0.999,1,1462,4791
Completed,0.71,5174,1990,0.85,0.999,3718,1040,2033
Completed,0.73,10,3393,0.634,0.999,1,2226,3213
Completed,0.73,11,3815,0.966,0.001,1,1830,3582
Completed,0.73,10,4474,0.787,0.001,1,225,966
Completed,0.73,10,4606,0.935,0.999,1,284,4249
Completed,0.73,10,2191,0.971,0.001,1,2327,1573
Completed,0.73,10,104,0.635,0.001,1,1299,1458
Completed,0.71,4448,1569,0.999,0.001,1713,2545,4209
Completed,0.72,1353,349,0.813,0.999,3718,3493,3607
Completed,0.73,10,3701,0.039,0.999,1,359,913
Completed,0.72,916,2013,0.792,0.999,3729,2405,2136
Completed,0.73,10,5000,0.999,0.001,1,3776,3094
Completed,0.73,10,2844,0.439,0.001,1,4716,1247
Completed,0.75,398,1,0.999,0.001,4391,343,834
Completed,0.73,10,4705,0.435,0.999,1,1242,434
Completed,0.73,3053,4127,0.102,0.999,3668,408,3958
Completed,0.73,10,2216,0.001,0.999,1,136,928
Completed,0.73,10,4041,0.663,0.001,1,3559,1353
Completed,0.73,10,2505,0.029,0.001,1,825,1947
Completed,0.73,10,922,0.996,0.999,1,829,873
Completed,0.72,2434,767,0.314,0.999,2784,94,1250
Completed,0.72,4175,4546,0.102,0.999,3757,1384,3330
Completed,0.73,10,3083,0.916,0.999,1,3916,4788
Completed,0.73,10,2675,0.772,0.001,1,2017,1173
Completed,0.71,3224,1125,0.999,0.001,4337,4315,983
Completed,0.71,5150,2947,0.999,0.001,3728,3644,4972
Completed,0.71,1573,2304,0.999,0.001,4367,2685,1083
Completed,0.71,5107,1724,0.943,0.001,4385,3029,1306
Completed,0.71,5472,2704,0.999,0.001,4377,1,1
Completed,0.7,1258,360,0.995,0.001,4402,1,3763
Completed,0.74,101,5,0.999,0.001,4474,1,1288
Completed,0.75,89,1,0.999,0.001,4344,1,5000
Completed,0.71,6489,5000,0.722,0.001,4398,1,2508
Completed,0.7,1243,376,0.999,0.001,4490,1,2698
Completed,0.72,5186,4160,0.999,0.001,4414,1,2086
Completed,0.7,1210,351,0.997,0.001,4330,1,901
Completed,0.71,4849,3676,0.999,0.001,4363,1,59
Completed,0.71,2418,2768,0.56,0.001,4420,1,3219
Completed,0.7,1398,2387,0.999,0.001,4308,1,2724
Completed,0.75,89,1,0.894,0.001,4434,1,4710
Completed,0.71,2960,3176,0.612,0.001,4315,1,3442
Completed,0.71,911,1771,0.001,0.999,3731,5000,3619
Completed,0.71,2992,3046,0.786,0.422,4408,1,2321
Completed,0.7,1658,424,0.999,0.064,4429,1,250
Completed,0.7,4667,2332,0.974,0.063,4462,1,1
Completed,0.72,5857,4606,0.999,0.318,4435,1,1937
Completed,0.71,2413,2742,0.999,0.012,4327,1,244
Completed,0.71,1856,2538,0.999,0.316,4360,1,464
Completed,0.75,118,1,0.986,0.181,4340,1,887
Completed,0.71,3469,3300,0.307,0.001,4373,1,4287
Completed,0.71,6418,4396,0.374,0.077,4314,1,844
Completed,0.71,1171,465,0.999,0.626,307,1480,4637
Completed,0.71,2624,2621,0.874,0.023,4344,1,5000
Completed,0.7,1124,304,0.999,0.204,4281,1,5000
Completed,0.7,1627,2473,0.281,0.233,4265,1,2818
Completed,0.71,5812,5000,0.45,0.091,843,2635,526
Completed,0.74,1017,1,0.952,0.999,4382,4659,4126
Completed,0.72,1185,2679,0.001,0.487,405,5000,5000
Completed,0.75,111,1,0.999,0.001,4276,1,5000
Completed,0.71,2572,2871,0.999,0.999,423,2872,1378
Completed,0.74,835,1,0.593,0.999,4403,1668,1484
Completed,0.74,878,1,0.885,0.999,4477,5000,4167
Completed,0.74,1074,1,0.67,0.999,4300,5000,4854
Completed,0.71,3285,3068,0.999,0.001,415,5000,2624
Completed,0.71,2330,2983,0.999,0.999,446,1,5000
Completed,0.72,3471,1855,0.001,0.001,815,1,5000
Completed,0.71,1416,3464,0.001,0.001,450,1,5000
Completed,0.75,386,1,0.402,0.001,4449,4055,5000
Completed,0.74,3191,1,0.001,0.001,4397,1,1
Completed,0.75,3251,1,0.999,0.999,4435,1,1
Completed,0.71,5268,2665,0.999,0.001,397,5000,1
Completed,0.73,10,5000,0.475,0.001,1,1,1
Completed,0.71,5050,3674,0.999,0.001,395,2255,5000
Completed,0.71,2877,3044,0.001,0.001,395,3082,5000
Completed,0.75,96,1,0.999,0.999,4397,1,5000
Completed,0.71,4703,3803,0.001,0.001,405,3406,829
Completed,0.71,2128,2795,0.001,0.001,379,3168,5000
Completed,0.71,1869,2604,0.999,0.001,430,758,5000
Completed,0.75,88,1,0.776,0.999,4488,1,5000
Completed,0.74,6633,1,0.999,0.999,368,2061,1
Completed,0.72,1421,980,0.001,0.999,3839,5000,4741
Completed,0.75,89,1,0.999,0.001,4504,1,5000
Completed,0.71,2941,3040,0.999,0.999,809,1,5000
Completed,0.75,112,1,0.999,0.999,4196,1,5000
Completed,0.75,162,1,0.999,0.001,4551,1,5000
Completed,0.75,360,1,0.999,0.001,4148,1864,3680
Completed,0.75,577,1,0.999,0.001,4590,614,5000
Completed,0.71,1649,1202,0.001,0.999,3872,5000,2646
Completed,0.75,364,1,0.999,0.001,4566,55,2341
Completed,0.72,956,746,0.001,0.921,3844,4940,5000
Completed,0.75,349,1,0.999,0.001,4046,1505,5000
Completed,0.75,371,1,0.001,0.001,4565,3891,4038
Completed,0.72,891,35,0.069,0.883,3874,4914,5000
Completed,0.71,3532,1031,0.999,0.001,3924,5000,5000
Completed,0.75,75,1,0.999,0.001,4410,1,5000
Completed,0.75,626,1,0.999,0.163,4461,3184,5000
Completed,0.72,1349,782,0.001,0.999,3933,2973,3888
Completed,0.71,1161,303,0.656,0.999,3884,3748,5000
Completed,0.74,830,1,0.999,0.456,4208,3973,1093
Completed,0.7,908,199,0.326,0.001,3820,21,1328
Completed,0.75,661,1,0.999,0.001,4220,1261,364
Completed,0.75,91,1,0.601,0.999,4079,1,5000
Completed,0.75,102,1,0.025,0.999,4600,1,5000
Completed,0.74,1216,1,0.001,0.952,4064,53,5000
Completed,0.74,1199,1,0.999,0.999,4080,2353,5000
Completed,0.74,1536,1,0.66,0.999,4022,1706,415
Completed,0.75,123,1,0.001,0.011,4060,1,1893
Completed,0.75,3713,1,0.001,0.999,4632,1,1
Completed,0.75,87,1,0.999,0.001,4050,1,297
Completed,0.75,106,1,0.999,0.817,4125,1,5000
Completed,0.75,102,1,0.001,0.999,4112,1,2526
Completed,0.75,88,1,0.999,0.999,4063,1,3219
Completed,0.73,889,1,0.001,0.673,4031,4621,5000
Completed,0.75,416,1,0.001,0.001,3997,3716,2357
Completed,0.74,870,1,0.203,0.319,4094,4690,5000
Completed,0.71,3180,918,0.001,0.001,3682,3372,5000
Completed,0.74,937,1,0.001,0.999,1337,1723,825
Completed,0.73,905,1,0.001,0.999,4068,5000,2964
Completed,0.73,899,1,0.001,0.999,4542,4221,4494
Completed,0.75,416,1,0.001,0.001,4118,499,4097
Completed,0.71,961,88,0.001,0.999,4109,1105,5000
Completed,0.71,762,2102,0.999,0.001,2690,2069,423
Completed,0.71,3197,82,0.001,0.999,4046,1,1
Completed,0.75,492,1,0.001,0.001,4667,2584,866
Completed,0.75,463,1,0.001,0.001,1418,5000,4698
Completed,0.75,88,1,0.999,0.001,4098,1,2544
Completed,0.74,105,1,0.001,0.001,1295,1,5000
Completed,0.75,467,1,0.001,0.001,4672,2280,5000
Completed,0.75,466,1,0.999,0.001,3975,1743,2385
Completed,0.71,2447,1025,0.001,0.999,1310,2039,700
Completed,0.75,365,1,0.001,0.001,4734,92,5000
Completed,0.72,3403,1944,0.999,0.999,824,5000,4490
Completed,0.75,88,1,0.001,0.001,4622,1,5000
Completed,0.71,2606,1319,0.001,0.812,1339,1,1
Completed,0.75,395,1,0.653,0.001,1371,886,1417
