detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.1538897281296671,6,0.22963040635834753,6,0.25833333333333336,6,0.43333333333333335,6,0.11208970095683059,6,0.819992679112176,6,0.953365830027943,6,0.8866792545700596,6,0.13820304814226345,6,0.05014080972830745,6,0.16945452811314446,6,0.23261552036832386,6,0.4652962097342497,6,0.6169459337349322,6,,0,,0,,0,,0
CDBD,0.2660535752133602,6,0.1886713033455916,6,0.3333333333333333,6,0.5166666666666666,6,0.07629067523768575,6,0.7392857142857144,6,0.9137919188728211,6,0.8265388165792676,6,0.07513486097336815,6,0.04119804566725358,6,0.31526383913136086,6,0.4414000040193031,6,0.3131919026774405,6,0.41565401214669473,6,,0,,0,,0,,0
CSDDM,0.1507936625065489,6,0.29351901507476813,6,0.2333333333333333,6,0.31666666666666665,6,0.06322668296040033,6,0.9121773288439955,6,0.9022388996346251,6,0.9072081142393102,6,0.1081733232638178,6,0.025761938822617268,6,-0.023942273397619392,6,-0.03621077302702242,6,0.5346143630394223,6,0.6800651703471385,6,,0,,0,,0,,0
D3,0.15919478087494618,6,0.251735268272736,6,0.2833333333333333,6,0.42500000000000004,6,0.09615929943399514,6,0.7648892751109498,6,0.9550603950205941,6,0.859974835065772,6,0.1362147674741552,6,0.03863753482551002,6,-0.008582897033024832,6,-0.01650337369431644,6,0.4598628102385189,6,0.5970079634536539,6,,0,,0,,0,,0
DAWIDD,0.07097454857688647,6,0.11421108686228475,6,0.4583333333333333,6,0.6333333333333334,6,0.08488656924774161,6,0.5532407407407408,6,0.999110611600241,6,0.7761756761704909,6,0.1716923944213505,6,0.05050351320442172,6,-0.018970048787196946,6,-0.029909607739557503,6,0.3863438555451193,6,0.5067241741377992,6,,0,,0,,0,,0
IBDD,0.1267034905399257,6,0.13465881953982733,6,0.5166666666666667,6,0.6833333333333332,6,0.09768997942854223,6,0.7402625152625153,6,0.9381018553172593,6,0.8391821852898872,6,0.15619570995499107,6,0.04703623770253932,6,0.26247984185524187,6,0.3334147569453701,6,0.4520421994866741,6,0.5823497891030543,6,,0,,0,,0,,0
OCDD,0.18273200309344184,6,0.24529565929999395,6,0.20833333333333334,6,0.4666666666666666,6,0.10487755251458275,6,0.7807506386873029,6,0.9529914529984662,6,0.8668710458428847,6,0.13125123598069918,6,0.05445164827964701,6,0.14796231065029514,6,0.19570035225853977,6,0.5102386790506075,6,0.6652501993287251,6,,0,,0,,0,,0
PCACD,0.10940106442016749,6,0.07522336108918788,6,0.725,6,0.8166666666666668,6,0.030173641283021066,6,0.873931623931624,6,0.9591732595627479,6,0.9165524417471859,6,0.07470671989784426,6,0.013762113798328266,6,0.4474712839848826,6,0.5872855793296944,6,0.32376063197068017,6,0.4058747377609387,6,,0,,0,,0,,0
SPLL,0.20977379799423987,6,0.2441518185453796,6,0.26666666666666666,6,0.425,6,0.07619332043936576,6,0.8597789725209081,6,0.7861655494523535,6,0.8229722609866307,6,0.10717964561956288,6,0.03715588454237287,6,0.334191716878502,6,0.4507345751126504,6,0.49521075088177824,6,0.6454535414494921,6,,0,,0,,0,,0
UDetect,0.09038761525757921,6,0.11524905481502183,6,0.44999999999999996,6,0.6833333333333335,6,0.05571817646613422,6,0.8927489177489177,6,0.9918164314916039,6,0.9422826746202607,6,0.1370851105582073,6,0.022475129305785074,6,0.0021941744191366582,6,-0.012511938748900381,6,0.47691791929671656,6,0.6028333994410272,6,,0,,0,,0,,0
