detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
IBDD,SensorStream,distance,distance_I,not_applicable,distance_I,0.3877506675048298,0.5452568864742109,,,,,1131,20,73,0.0588235294117647,1.0,1.0,0.1587785428363808,0.43860797288767933,0.5988161040719024,0.26467991252978096,0.10324126444489418,True,20,0.08517869694219748,0.08611111111111111,0.4,0.6,0.12373227958804248,0.6041666666666665,0.6771386850510471,0.6406526758588569,0.6274509803921567,0.7284021341768797
CSDDM,Electricity,distance,distance_I,not_applicable,distance_I,0.18763521303227554,0.2695214011629931,,,,,1145,4,59,0.6923076923076921,1.0,1.0,0.797001904203346,0.3621055978090944,0.49824327395449697,0.06317083508200377,0.02878235041487885,True,20,0.1851150782626693,0.10603448275862068,0.05,0.45,0.07645269974809787,0.75,0.8343358858345797,0.7921679429172899,0.923076923076923,0.9663705002825802
CSDDM,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.11967111207933229,0.17965206533862976,,,,,1792,23,157,0.0,1.0,1.0,0.0,-0.13317818498887007,-0.1997693051565544,0.24949011130919496,0.12935619860148856,True,20,0.08234056406659754,0.3907051282051282,0.1,0.1,0.13601256101655013,0.5185185185185185,0.9365211334791428,0.7275198259988307,0.5185185185185185,0.9365211334791428
CSDDM,GasSensor,distance,distance_I,not_applicable,distance_I,0.020869267744924033,0.028547859773950357,,,,,1197,13,38,0.2000000000000001,1.0,1.0,0.276355362675966,0.12577392487267872,0.1821457355230959,0.29041975340919784,0.16365205748113804,True,20,0.11436001420302917,0.1810810810810811,0.0,0.1,0.23007116748937215,0.2916666666666665,0.9058469008984985,0.5987567837825825,0.4333333333333333,0.93186661474776
CSDDM,PokerHand,distance,distance_I,not_applicable,distance_I,0.25930130194502604,0.3761107755567119,,,,,1832,16,192,0.7027027027027027,1.0,1.0,0.7315151478405352,0.32004207266940987,0.455242376313936,0.03916178396155456,0.008449478006736323,True,20,0.03392633613937589,0.0905759162303665,0.4,0.6,0.019804564186983634,0.8636363636363635,0.9457807274418805,0.9047085455391219,0.9594594594594594,0.9854429466230396
CSDDM,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.30300957593380695,0.4425547721697348,,,,,2146,19,126,0.0588235294117647,1.0,1.0,0.4340883984053918,0.3860613617830403,0.5322341232875294,0.18047530423962732,0.09625516064591626,True,20,0.049500890861564596,0.06360000000000002,0.35,0.85,0.0973569468293916,0.65625,0.8879932996526483,0.7721216498263241,0.6764705882352942,0.9366141088171028
CSDDM,SensorStream,distance,distance_I,not_applicable,distance_I,0.009131290181687662,0.010913105847152039,,,,,1223,27,119,0.04,1.0,1.0,0.0054472308920031,-0.18410667192640157,-0.27652327627953693,0.3224804787827487,0.2242347149869658,True,20,0.06525345352259065,0.2402542372881356,0.05,0.2,0.2951977687781169,0.33333333333333337,0.9423489469306694,0.6378411401320014,0.36,0.9426629855279052
OCDD,Electricity,distance,distance_I,not_applicable,distance_I,0.4748170424983321,0.6347011107652729,,,,,1212,5,139,0.6206896551724137,1.0,1.0,0.7981490078090399,0.5428944700120282,0.6818895097826347,0.1735842144688367,0.1229090805287278,True,20,0.10455000525522692,0.05253623188405797,0.45,1.0,0.14663068699176227,0.09090909090909106,0.928268958771712,0.5095890248404016,0.6551724137931034,0.9855210181571794
OCDD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.3596434336365889,0.5004159086012471,,,,,1104,21,128,0.0,1.0,1.0,0.1987336299799975,0.29776871769749225,0.4148209754147628,0.25559715733986815,0.14586797280770197,True,20,0.05602359857461451,0.11574803149606297,0.45,0.75,0.1550227664351221,0.5,0.934118751728169,0.7170593758640845,0.5,0.9472115713448434
OCDD,GasSensor,distance,distance_I,not_applicable,distance_I,0.32960517401530687,0.43997332981199844,,,,,1123,13,61,0.1794871794871796,1.0,1.0,0.5504273534020434,0.27726664533167134,0.3778432407251559,0.3597556431494514,0.2793389394924862,True,20,0.1154547185649711,0.15833333333333333,0.2,0.45,0.3936907614093372,0.12499999999999982,1.0,0.5624999999999999,0.282051282051282,1.0
OCDD,PokerHand,distance,distance_I,not_applicable,distance_I,0.562992451629198,0.7567734756710136,,,,,1107,17,100,0.4999999999999999,1.0,1.0,0.7384227494845222,0.6170506960201747,0.8054828966724298,0.04390467472328453,0.010265281342799873,True,20,0.040122628960995714,0.07828282828282827,0.4,0.7,0.01433240165958111,0.870967741935484,0.9407609739972362,0.9058643579663601,0.935483870967742,0.9845044184549822
