metadata,number_of_features,n_completed_pairs,n_detectors_with_results,gd_plus_at_20,n_valid_detectors__gd_plus_at_20,n_valid_pairs__gd_plus_at_20,mn_pd_at_20,n_valid_detectors__mn_pd_at_20,n_valid_pairs__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_detectors__top_5pct_npd_hit_rate_at_20,n_valid_pairs__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_detectors__top_10pct_npd_hit_rate_at_20,n_valid_pairs__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_detectors__igd_plus_at_20,n_valid_pairs__igd_plus_at_20,aec_at_20,n_valid_detectors__aec_at_20,n_valid_pairs__aec_at_20,rec_at_20,n_valid_detectors__rec_at_20,n_valid_pairs__rec_at_20,pec_w0p5_at_20,n_valid_detectors__pec_w0p5_at_20,n_valid_pairs__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_detectors__mean_exact_r2_selected_at_20,n_valid_pairs__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_detectors__mean_r2_gap_selected_at_20,n_valid_pairs__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_detectors__kendall_pareto_all,n_valid_pairs__kendall_pareto_all,spearman_pareto_all,n_valid_detectors__spearman_pareto_all,n_valid_pairs__spearman_pareto_all,kendall_internal_target,n_valid_detectors__kendall_internal_target,n_valid_pairs__kendall_internal_target,spearman_internal_target,n_valid_detectors__spearman_internal_target,n_valid_pairs__spearman_internal_target,kendall_accuracy,n_valid_detectors__kendall_accuracy,n_valid_pairs__kendall_accuracy,spearman_accuracy,n_valid_detectors__spearman_accuracy,n_valid_pairs__spearman_accuracy,kendall_runtime,n_valid_detectors__kendall_runtime,n_valid_pairs__kendall_runtime,spearman_runtime,n_valid_detectors__spearman_runtime,n_valid_pairs__spearman_runtime
pruned,44,60,10,0.11543987528835391,10,60,0.12355376521235342,10,60,0.4408333333333333,10,60,0.6525000000000001,10,60,0.20371235106810057,10,60,0.4219631811800606,10,60,0.8665171709913814,10,60,0.644240176085721,10,60,0.22637235034626646,10,60,0.14090095430531874,10,60,0.36510203430913396,10,60,0.4908057018289303,10,60,0.35439671314726046,10,60,0.477448127686013,10,60,,0,0,,0,0,,0,0,,0,0
