PC,pc_rank_by_variance,explained_variance_ratio,cumulative_explained_variance,top_loading_rank,meta_feature,loading,abs_loading
PC1,1,0.2656683707178854,0.2656683707178854,1,feat_entropy_binned_mean,0.28864841694630444,0.28864841694630444
PC1,1,0.2656683707178854,0.2656683707178854,2,earlyshift_batch__hellinger_mean,0.277675803701057,0.277675803701057
PC1,1,0.2656683707178854,0.2656683707178854,3,feat_max_median,0.2568171396836622,0.2568171396836622
PC1,1,0.2656683707178854,0.2656683707178854,4,feat_zero_frac_mean,-0.24744852248808355,0.24744852248808355
PC1,1,0.2656683707178854,0.2656683707178854,5,earlyshift_batch__ks_q3,0.2364126546320901,0.2364126546320901
PC1,1,0.2656683707178854,0.2656683707178854,6,feat_max_min,0.23218289259988406,0.23218289259988406
PC1,1,0.2656683707178854,0.2656683707178854,7,feat_std_min,0.2291723189768829,0.2291723189768829
PC1,1,0.2656683707178854,0.2656683707178854,8,x_pca_k_for_95pct,-0.2203110678346652,0.2203110678346652
PC1,1,0.2656683707178854,0.2656683707178854,9,feat_skew_median,-0.2188418227005349,0.2188418227005349
PC1,1,0.2656683707178854,0.2656683707178854,10,feat_mean_q1,0.21302262056784135,0.21302262056784135
PC2,2,0.21550364782193407,0.4811720185398195,1,landmark__1nn_acc,0.2818765651314074,0.2818765651314074
PC2,2,0.21550364782193407,0.4811720185398195,2,feat_kurt_min,0.2643639750074949,0.2643639750074949
PC2,2,0.21550364782193407,0.4811720185398195,3,max_abs_corr,0.24997898086507572,0.24997898086507572
PC2,2,0.21550364782193407,0.4811720185398195,4,mi_feat_to_label_min,0.24803996861774086,0.24803996861774086
PC2,2,0.21550364782193407,0.4811720185398195,5,feat_mean_mean,0.24201625050521508,0.24201625050521508
PC2,2,0.21550364782193407,0.4811720185398195,6,earlyshift_batch__kl_q1,0.2336375241517466,0.2336375241517466
PC2,2,0.21550364782193407,0.4811720185398195,7,feat_entropy_binned_std,-0.224560890258534,0.224560890258534
PC2,2,0.21550364782193407,0.4811720185398195,8,n_features,0.2174978034953905,0.2174978034953905
PC2,2,0.21550364782193407,0.4811720185398195,9,landmark__logreg_acc,0.2129801273890677,0.2129801273890677
PC2,2,0.21550364782193407,0.4811720185398195,10,earlyshift_batch__ks_median,0.2109796255585379,0.2109796255585379
PC3,3,0.1715279785527517,0.6526999970925712,1,n_classes,0.33780843495156615,0.33780843495156615
PC3,3,0.1715279785527517,0.6526999970925712,2,tree__n_nodes,-0.3284845642035379,0.3284845642035379
PC3,3,0.1715279785527517,0.6526999970925712,3,landmark__dt_depth5_acc,-0.3096855639865084,0.3096855639865084
PC3,3,0.1715279785527517,0.6526999970925712,4,feat_skew_q1,0.28955931488665876,0.28955931488665876
PC3,3,0.1715279785527517,0.6526999970925712,5,feat_skew_min,0.25001922368481666,0.25001922368481666
PC3,3,0.1715279785527517,0.6526999970925712,6,feat_kurt_q1,0.24920729078310858,0.24920729078310858
PC3,3,0.1715279785527517,0.6526999970925712,7,landmark__gnb_acc,0.23963836572802216,0.23963836572802216
PC3,3,0.1715279785527517,0.6526999970925712,8,mi_feat_to_label_q1,0.2187100846475743,0.2187100846475743
PC3,3,0.1715279785527517,0.6526999970925712,9,x_pca_skewness_first_pc,-0.20072658885903236,0.20072658885903236
PC3,3,0.1715279785527517,0.6526999970925712,10,n_features,-0.20025008550934562,0.20025008550934562
PC4,4,0.12454679663840876,0.7772467937309799,1,feat_min_mean,-0.3152991698131188,0.3152991698131188
PC4,4,0.12454679663840876,0.7772467937309799,2,feat_entropy_binned_std,0.29100136266184395,0.29100136266184395
PC4,4,0.12454679663840876,0.7772467937309799,3,feat_max_min,-0.2687629035375246,0.2687629035375246
PC4,4,0.12454679663840876,0.7772467937309799,4,max_abs_corr,-0.23057633132248342,0.23057633132248342
PC4,4,0.12454679663840876,0.7772467937309799,5,feat_entropy_binned_max,0.2305002131345977,0.2305002131345977
PC4,4,0.12454679663840876,0.7772467937309799,6,feat_zero_frac_mean,-0.22604099315560208,0.22604099315560208
PC4,4,0.12454679663840876,0.7772467937309799,7,feat_mean_q1,-0.22388003114581098,0.22388003114581098
PC4,4,0.12454679663840876,0.7772467937309799,8,landmark__dt_depth5_acc,0.21395725490279377,0.21395725490279377
PC4,4,0.12454679663840876,0.7772467937309799,9,feat_mean_mean,0.21370994192228468,0.21370994192228468
PC4,4,0.12454679663840876,0.7772467937309799,10,landmark__logreg_acc,0.20175079881673327,0.20175079881673327
PC5,5,0.08909263957643707,0.866339433307417,1,feat_min_max,-0.3514627299244642,0.3514627299244642
PC5,5,0.08909263957643707,0.866339433307417,2,class_entropy_norm,0.3070703713246615,0.3070703713246615
PC5,5,0.08909263957643707,0.866339433307417,3,feat_entropy_binned_max,-0.3022474548200663,0.3022474548200663
PC5,5,0.08909263957643707,0.866339433307417,4,x_pca_kurtosis_first_pc,0.27053184803796676,0.27053184803796676
PC5,5,0.08909263957643707,0.866339433307417,5,min_class_count,0.2535168880162564,0.2535168880162564
PC5,5,0.08909263957643707,0.866339433307417,6,earlyshift_batch__kl_q3,0.25278831690276865,0.25278831690276865
PC5,5,0.08909263957643707,0.866339433307417,7,feat_kurt_min,0.22604415675520081,0.22604415675520081
PC5,5,0.08909263957643707,0.866339433307417,8,x_pca_k_for_95pct,-0.22090776889099012,0.22090776889099012
PC5,5,0.08909263957643707,0.866339433307417,9,imbalance_ratio,-0.216519879916363,0.216519879916363
PC5,5,0.08909263957643707,0.866339433307417,10,earlyshift_batch__ks_q3,0.20140801751063403,0.20140801751063403
