Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.52,13,4865,418,0.763,0.425,str('intersection'),0.073,False
Completed,0.52,16,3713,3994,0.27,0.918,str('intersection'),0.078,True
Completed,0.52,22,171,1895,0.649,0.128,str('kl'),0.031,False
Completed,0.52,207,755,4556,0.984,0.095,str('kl'),0.046,True
Completed,0.52,13,2813,1363,0.12,0.826,str('intersection'),0.066,False
Completed,0.52,14,4200,3059,0.601,0.329,str('intersection'),0.092,True
Completed,0.52,28,1907,941,0.482,0.624,str('kl'),0.016,False
Completed,0.52,16,2451,4217,0.511,0.81,str('intersection'),0.021,True
Completed,0.52,22,3982,2411,0.377,0.02,str('kl'),0.087,False
Completed,0.52,103,2752,3170,0.902,0.514,str('kl'),0.072,True
Completed,0.52,17,1143,290,0.023,0.285,str('intersection'),0.04,False
Completed,0.52,12,399,2638,0.374,0.439,str('intersection'),0.014,True
Completed,0.52,15,3180,852,0.739,0.734,str('kl'),0.095,False
Completed,0.52,24,4489,4740,0.227,0.236,str('kl'),0.056,True
Completed,0.52,16,1630,1840,0.846,0.968,str('intersection'),0.054,False
Completed,0.52,10,1575,4358,0.211,0.026,str('intersection'),0.018,False
Completed,0.52,35,4493,2259,0.841,0.804,str('kl'),0.094,True
Completed,0.52,25,3146,3335,0.313,0.291,str('kl'),0.064,False
Completed,0.48,17,462,123,0.698,0.507,str('intersection'),0.044,True
Completed,0.52,25,1128,2813,0.909,0.724,str('intersection'),0.031,False
Completed,0.52,20,2795,694,0.042,0.449,str('kl'),0.079,True
Completed,0.52,21,3908,4890,0.551,0.958,str('kl'),0.073,False
Completed,0.52,16,2475,1697,0.436,0.247,str('intersection'),0.036,True
Completed,0.52,23,1923,3461,0.587,0.431,str('kl'),0.053,False
Completed,0.52,16,4157,581,0.456,0.647,str('intersection'),0.056,True
Completed,0.52,15,2887,3840,0.952,0.134,str('intersection'),0.096,False
Completed,0.52,33,731,2033,0.068,0.912,str('kl'),0.015,True
Completed,0.52,24,225,4410,0.294,0.816,str('kl'),0.038,False
Completed,0.52,14,3708,1511,0.662,0.105,str('intersection'),0.069,True
Completed,0.52,17,4900,2900,0.184,0.614,str('intersection'),0.088,False
Completed,0.52,41,1495,1112,0.798,0.339,str('kl'),0.024,True
Completed,0.52,16,1272,3088,0.491,0.972,str('intersection'),0.067,True
Completed,0.52,19,4838,990,0.621,0.198,str('kl'),0.041,False
Completed,0.52,19,3452,4605,0.096,0.707,str('kl'),0.026,True
Completed,0.52,14,120,1392,0.979,0.495,str('intersection'),0.086,False
Completed,0.52,17,782,4043,0.627,0.274,str('intersection'),0.059,True
Completed,0.52,19,3099,1925,0.259,0.553,str('kl'),0.051,False
Completed,0.52,110,4251,3660,0.771,0.04,str('kl'),0.012,True
Completed,0.52,16,2169,467,0.156,0.755,str('intersection'),0.099,False
Completed,0.52,81,2263,4691,0.868,0.567,str('kl'),0.082,True
Completed,0.52,16,3857,1810,0.238,0.355,str('intersection'),0.029,False
Completed,0.52,16,2549,2608,0.732,0.864,str('intersection'),0.034,True
Completed,0.52,15,1033,803,0.349,0.09,str('kl'),0.076,False
Completed,0.52,22,524,3142,0.014,0.182,str('kl'),0.091,True
Completed,0.52,18,3368,241,0.882,0.897,str('intersection'),0.021,False
Completed,0.52,13,4599,4168,0.401,0.384,str('intersection'),0.047,True
Completed,0.52,29,1832,2382,0.516,0.663,str('kl'),0.061,False
Completed,0.52,15,1790,3378,0.961,0.776,str('intersection'),0.077,True
Completed,0.52,38,3325,4244,0.576,0.542,str('kl'),0.027,True
Completed,0.52,19,559,2302,0.442,0.256,str('intersection'),0.08,False
Completed,0.52,12,988,4923,0.17,0.476,str('intersection'),0.063,True
Completed,0.52,24,2582,1573,0.788,0.696,str('kl'),0.048,False
Completed,0.52,32,3812,2689,0.307,0.211,str('kl'),0.019,True
Completed,0.52,14,2297,727,0.672,0.992,str('intersection'),0.09,False
Completed,0.52,21,2057,3806,0.335,0.682,str('kl'),0.084,True
Completed,0.52,11,4375,2157,0.715,0.395,str('intersection'),0.025,False
Completed,0.52,13,2988,3585,0.19,0.884,str('intersection'),0.043,True
Completed,0.52,20,905,548,0.823,0.161,str('kl'),0.068,False
Completed,0.52,36,6,2856,0.534,0.069,str('kl'),0.097,True
Completed,0.52,15,3572,1226,0.415,0.851,str('intersection'),0.011,False
Completed,0.52,27,4725,4524,0.927,0.366,str('intersection'),0.052,True
Completed,0.52,19,1393,1467,0.063,0.586,str('kl'),0.06,False
Completed,0.52,10,1449,4647,0.742,0.226,str('intersection'),0.013,False
Completed,0.52,16,4933,1279,0.362,0.945,str('kl'),0.095,True
Completed,0.52,21,3663,2975,0.858,0.46,str('kl'),0.058,False
Completed,0.52,17,258,1032,0.224,0.742,str('intersection'),0.054,True
Completed,0.52,17,688,3693,0.388,0.526,str('intersection'),0.023,False
Completed,0.52,19,2923,344,0.506,0.302,str('kl'),0.087,True
Completed,0.52,25,4114,3920,0.028,0.791,str('kl'),0.071,False
Completed,0.52,15,1958,1957,0.891,0.006,str('intersection'),0.04,True
Completed,0.52,25,2362,2576,0.117,0.32,str('kl'),0.046,False
Completed,0.52,37,4029,926,0.997,0.603,str('intersection'),0.065,True
Completed,0.52,16,2681,4814,0.469,0.118,str('intersection'),0.092,False
Completed,0.52,38,1249,1778,0.604,0.837,str('kl'),0.017,True
Completed,0.52,25,351,4126,0.753,0.933,str('kl'),0.037,False
Completed,0.52,17,3269,2495,0.135,0.147,str('intersection'),0.075,True
Completed,0.52,13,4382,3255,0.645,0.636,str('intersection'),0.078,False
Completed,0.52,23,1699,199,0.281,0.412,str('kl'),0.03,True
Completed,0.52,16,1712,4418,0.765,0.739,str('intersection'),0.06,False
Completed,0.52,25,4395,1537,0.152,0.465,str('kl'),0.051,True
Completed,0.52,48,3243,2960,0.632,0.942,str('kl'),0.011,False
Completed,0.52,17,325,1155,0.264,0.231,str('intersection'),0.098,True
Completed,0.52,13,1225,3493,0.099,0.011,str('intersection'),0.069,False
Completed,0.52,52,2658,592,0.982,0.788,str('kl'),0.043,True
Completed,0.52,28,4045,3895,0.487,0.307,str('kl'),0.024,False
Completed,0.52,24,2378,2109,0.619,0.523,str('intersection'),0.084,True
Completed,0.52,25,1981,2737,0.406,0.832,str('kl'),0.089,False
Completed,0.53,20,4137,638,0.521,0.121,str('intersection'),0.019,True
Completed,0.52,13,2907,4878,0.009,0.598,str('intersection'),0.049,False
Completed,0.52,36,673,1666,0.876,0.324,str('kl'),0.063,True
Completed,0.52,20,245,4316,0.73,0.415,str('kl'),0.081,False
Completed,0.52,14,3650,2198,0.345,0.631,str('intersection'),0.028,True
Completed,0.52,22,4958,3308,0.871,0.15,str('intersection'),0.034,False
Completed,0.52,34,1475,115,0.241,0.927,str('kl'),0.076,True
Completed,0.52,12,1369,3187,0.549,0.259,str('intersection'),0.031,True
Completed,0.52,14,4702,307,0.433,0.537,str('kl'),0.079,False
Completed,0.52,113,3588,4191,0.912,0.056,str('kl'),0.074,True
Completed,0.52,18,22,2384,0.044,0.771,str('intersection'),0.037,False
Completed,0.52,13,919,4762,0.318,0.988,str('intersection'),0.016,True
Completed,0.52,30,3001,1863,0.702,0.214,str('kl'),0.092,False
Completed,0.52,19,4349,2627,0.207,0.691,str('kl'),0.066,True
Completed,0.52,14,2032,839,0.836,0.479,str('intersection'),0.046,False
Completed,0.52,22,2283,4007,0.186,0.166,str('kl'),0.041,True
Completed,0.52,13,3799,1907,0.801,0.881,str('intersection'),0.071,False
Completed,0.52,26,2608,3608,0.291,0.4,str('intersection'),0.086,True
Completed,0.52,30,1013,397,0.66,0.678,str('kl'),0.022,False
Completed,0.52,144,582,3087,0.947,0.583,str('kl'),0.054,True
Completed,0.52,21,3349,967,0.064,0.371,str('intersection'),0.057,False
Completed,0.52,12,4618,4538,0.591,0.848,str('intersection'),0.096,True
Completed,0.52,41,1774,1346,0.461,0.074,str('kl'),0.014,False
Completed,0.52,14,1809,2850,0.031,0.491,str('intersection'),0.023,True
Completed,0.52,21,4575,1199,0.895,0.712,str('kl'),0.087,False
Completed,0.52,19,3384,4463,0.384,0.195,str('kl'),0.07,True
Completed,0.52,15,540,1427,0.504,0.977,str('intersection'),0.039,False
Completed,0.52,15,1047,3775,0.853,0.761,str('intersection'),0.015,True
Completed,0.52,20,2562,2144,0.22,0.037,str('kl'),0.097,False
Completed,0.52,60,3832,3528,0.747,0.558,str('kl'),0.056,True
Completed,0.48,12,2238,472,0.367,0.271,str('intersection'),0.052,False
Completed,0.52,30,2155,4998,0.642,0.085,str('kl'),0.035,True
Completed,0.52,16,4238,1631,0.277,0.867,str('intersection'),0.072,False
Completed,0.52,20,3125,2702,0.756,0.35,str('intersection'),0.08,True
Completed,0.52,20,807,759,0.138,0.57,str('kl'),0.032,False
Completed,0.52,20,142,3419,0.474,0.666,str('kl'),0.045,True
Completed,0.53,21,3475,71,0.609,0.379,str('intersection'),0.064,False
Completed,0.52,13,4823,4272,0.113,0.9,str('intersection'),0.093,True
Completed,0.52,64,1256,2308,0.991,0.177,str('kl'),0.018,False
Completed,0.52,12,1508,4079,0.313,0.511,str('intersection'),0.062,False
Completed,0.52,35,4914,2430,0.677,0.286,str('kl'),0.047,True
Completed,0.52,28,3683,3233,0.166,0.807,str('kl'),0.02,False
Completed,0.51,18,199,196,0.783,0.021,str('intersection'),0.091,True
Completed,0.52,21,708,2505,0.574,0.241,str('intersection'),0.075,False
Completed,0.52,21,2864,875,0.439,0.961,str('kl'),0.033,True
Completed,0.52,31,4173,4798,0.965,0.444,str('kl'),0.03,False
Completed,0.52,14,1938,1741,0.085,0.727,str('intersection'),0.082,True
Completed,0.52,23,2499,3729,0.921,0.917,str('kl'),0.099,False
Completed,0.59,25,3931,361,0.058,0.131,str('intersection'),0.013,True
Completed,0.52,11,2779,3971,0.538,0.652,str('intersection'),0.05,False
Completed,0.52,19,1112,2028,0.42,0.428,str('kl'),0.058,True
Completed,0.52,25,449,4650,0.192,0.336,str('kl'),0.085,False
Completed,0.52,16,3132,1301,0.826,0.619,str('intersection'),0.026,True
Completed,0.52,12,4519,3041,0.332,0.102,str('intersection'),0.042,False
Completed,0.52,34,1601,1079,0.712,0.821,str('kl'),0.068,True
Completed,0.52,24,1607,3557,0.356,0.141,str('kl'),0.081,True
Completed,0.52,13,4466,521,0.725,0.907,str('intersection'),0.027,False
Completed,0.52,13,3196,3824,0.246,0.437,str('intersection'),0.035,True
Completed,0.52,31,415,2173,0.861,0.642,str('kl'),0.077,False
Completed,0.52,37,1156,4511,0.524,0.613,str('kl'),0.09,True
Completed,0.52,20,2765,1456,0.394,0.342,str('intersection'),0.02,False
Completed,0.52,17,3956,2879,0.889,0.816,str('intersection'),0.048,True
Completed,0.52,18,2426,1248,0.007,0.108,str('kl'),0.062,False
Completed,0.52,14,1894,4223,0.972,0.296,str('intersection'),0.068,True
Completed,0.52,27,4187,2279,0.104,0.501,str('kl'),0.043,False
Completed,0.52,41,2839,3390,0.614,0.031,str('kl'),0.025,True
Completed,0.52,14,781,22,0.498,0.797,str('intersection'),0.084,False
Completed,0.52,15,194,2672,0.149,0.955,str('intersection'),0.06,True
Completed,0.52,24,3736,710,0.778,0.247,str('kl'),0.052,False
Completed,0.52,35,4849,4949,0.251,0.721,str('kl'),0.01,True
Completed,0.52,15,1541,1601,0.635,0.45,str('intersection'),0.098,False
Completed,0.52,30,1320,4827,0.077,0.861,str('kl'),0.055,False
Completed,0.52,22,4789,1790,0.944,0.091,str('intersection'),0.057,True
Completed,0.52,17,3480,2554,0.464,0.564,str('intersection'),0.095,False
Completed,0.52,47,89,904,0.578,0.356,str('kl'),0.013,True
Completed,0.52,33,832,3282,0.806,0.389,str('kl'),0.04,False
Completed,0.52,16,3052,225,0.176,0.656,str('intersection'),0.071,True
Completed,0.52,21,4283,4109,0.671,0.187,str('intersection'),0.087,False
Completed,0.52,30,2141,2479,0.286,0.89,str('kl'),0.022,True
Completed,0.52,10,2213,2992,0.689,0.706,str('intersection'),0.017,False
Completed,0.52,18,3904,1049,0.321,0.498,str('kl'),0.093,True
Completed,0.52,22,2518,4620,0.833,0.971,str('kl'),0.065,False
Completed,0.52,16,1061,1251,0.219,0.201,str('intersection'),0.045,True
Completed,0.52,16,476,3942,0.428,0.047,str('intersection'),0.03,False
Completed,0.52,18,3418,1980,0.559,0.75,str('kl'),0.078,True
Completed,0.52,28,4570,3681,0.033,0.281,str('kl'),0.074,False
Completed,0.52,16,1862,331,0.917,0.548,str('intersection'),0.038,True
Completed,0.52,21,1739,3866,0.596,0.887,str('kl'),0.044,False
Completed,0.52,29,4681,2060,0.477,0.16,str('intersection'),0.064,True
Completed,0.52,12,3295,3444,0.988,0.685,str('intersection'),0.094,False
Completed,0.52,26,586,563,0.125,0.394,str('kl'),0.018,True
Completed,0.52,34,940,2911,0.272,0.361,str('kl'),0.037,False
Completed,0.52,14,2631,1125,0.653,0.593,str('intersection'),0.073,True
Completed,0.52,13,3784,4389,0.127,0.064,str('intersection'),0.079,False
Completed,0.52,35,2326,1488,0.761,0.858,str('kl'),0.032,True
Completed,0.52,14,2106,3358,0.233,0.543,str('intersection'),0.015,False
Completed,0.52,16,4325,145,0.85,0.253,str('kl'),0.096,True
Completed,0.52,32,3017,4345,0.37,0.777,str('kl'),0.056,False
Completed,0.52,16,875,2247,0.734,0.05,str('intersection'),0.053,True
Completed,0.52,17,57,4907,0.9,0.204,str('intersection'),0.024,False
Completed,0.52,25,3525,1714,0.02,0.997,str('kl'),0.089,True
Completed,0.52,21,4756,2786,0.514,0.469,str('kl'),0.07,False
Completed,0.52,22,1365,668,0.379,0.701,str('intersection'),0.038,True
Completed,0.52,63,1421,2597,0.815,0.111,str('kl'),0.085,True
Completed,0.52,19,4963,790,0.197,0.842,str('intersection'),0.027,False
Completed,0.52,14,3615,4713,0.707,0.313,str('intersection'),0.042,True
Completed,0.52,18,307,1833,0.342,0.608,str('kl'),0.066,False
Completed,0.52,22,657,4142,0.055,0.637,str('kl'),0.099,True
Completed,0.52,15,2950,2355,0.934,0.409,str('intersection'),0.011,False
Completed,0.52,20,4063,3158,0.407,0.934,str('intersection'),0.05,True
Completed,0.52,17,2005,259,0.541,0.144,str('kl'),0.059,False
Completed,0.52,14,2393,4587,0.45,0.455,str('intersection'),0.076,True
Completed,0.52,23,4002,1375,0.569,0.749,str('kl'),0.033,False
Completed,0.52,22,2732,3116,0.09,0.221,str('kl'),0.028,True
Completed,0.52,14,1202,1016,0.954,0.952,str('intersection'),0.082,False
Completed,0.52,16,380,3638,0.68,0.794,str('intersection'),0.061,True
Completed,0.52,18,3239,446,0.3,0.005,str('kl'),0.047,False
Completed,0.52,61,4430,4056,0.796,0.529,str('kl'),0.021,True
Completed,0.52,14,1649,1936,0.163,0.301,str('intersection'),0.091,False
Completed,0.52,13,1653,4052,0.48,0.856,str('intersection'),0.033,True
Completed,0.52,23,4415,1953,0.595,0.067,str('kl'),0.076,False
Completed,0.52,26,3224,3649,0.122,0.591,str('kl'),0.082,True
Completed,0.52,17,384,437,0.99,0.364,str('intersection'),0.029,False
Completed,0.52,17,1206,3116,0.655,0.393,str('intersection'),0.047,True
Completed,0.52,18,2717,998,0.272,0.687,str('kl'),0.061,False
Completed,0.52,51,3986,4574,0.757,0.159,str('kl'),0.091,True
Completed,0.52,16,2397,1381,0.128,0.889,str('intersection'),0.021,False
Completed,0.52,92,2001,3153,0.848,0.699,str('kl'),0.027,True
Completed,0.52,16,4079,272,0.233,0.471,str('intersection'),0.085,False
Completed,0.52,17,2966,4160,0.737,0.996,str('intersection'),0.067,True
Completed,0.52,22,653,2354,0.369,0.206,str('kl'),0.041,False
Completed,0.52,25,303,4722,0.017,0.049,str('kl'),0.012,True
Completed,0.52,13,3630,1821,0.9,0.78,str('intersection'),0.099,False
Completed,0.52,14,4978,2581,0.383,0.251,str('intersection'),0.059,True
Completed,0.52,17,1416,794,0.513,0.546,str('kl'),0.05,False
Completed,0.52,17,1350,2783,0.199,0.142,str('intersection'),0.096,False
Completed,0.52,54,4760,683,0.812,0.935,str('kl'),0.015,True
Completed,0.52,26,3530,4918,0.342,0.407,str('kl'),0.053,False
Completed,0.52,14,41,1706,0.71,0.639,str('intersection'),0.056,True
Completed,0.52,10,860,4348,0.935,0.606,str('intersection'),0.089,False
Completed,0.52,31,3021,2228,0.052,0.315,str('kl'),0.024,True
Completed,0.52,33,4330,3344,0.541,0.84,str('kl'),0.038,False
Completed,0.54,16,2090,152,0.41,0.112,str('intersection'),0.069,True
Completed,0.52,35,2342,4382,0.567,0.299,str('kl'),0.064,False
Completed,0.52,15,3779,1502,0.453,0.531,str('intersection'),0.044,True
Completed,0.52,13,2627,2930,0.955,0.002,str('intersection'),0.018,False
Completed,0.52,17,955,1123,0.088,0.796,str('kl'),0.094,True
Completed,0.52,21,602,3452,0.299,0.949,str('kl'),0.073,False
Completed,0.52,16,3290,553,0.683,0.222,str('intersection'),0.036,True
Completed,0.52,13,4677,3851,0.163,0.747,str('intersection'),0.031,False
Completed,0.52,33,1754,2063,0.793,0.456,str('kl'),0.079,True
Completed,0.52,20,1868,3684,0.723,0.11,str('intersection'),0.093,False
Completed,0.52,27,4556,316,0.36,0.813,str('kl'),0.016,True
Completed,0.52,21,3404,3931,0.861,0.343,str('kl'),0.045,False
Completed,0.52,14,481,1987,0.243,0.61,str('intersection'),0.065,True
Completed,0.52,10,1066,4619,0.392,0.643,str('intersection'),0.078,False
Completed,0.52,25,2504,1270,0.527,0.435,str('kl'),0.03,True
Completed,0.52,22,3890,3006,0.007,0.908,str('kl'),0.038,False
Completed,0.52,16,2218,1043,0.887,0.139,str('intersection'),0.074,True
Completed,0.52,23,2136,4116,0.105,0.451,str('kl'),0.057,False
Completed,0.52,17,4297,2465,0.968,0.719,str('intersection'),0.055,True
Completed,0.52,17,3066,3263,0.498,0.249,str('intersection'),0.013,False
Completed,0.52,16,827,227,0.616,0.952,str('kl'),0.094,True
Completed,0.52,22,84,2546,0.78,0.799,str('kl'),0.071,False
Completed,0.57,16,3494,915,0.146,0.029,str('intersection'),0.04,True
Completed,0.52,11,4803,4842,0.634,0.502,str('intersection'),0.022,False
Completed,0.52,21,1315,1787,0.254,0.294,str('kl'),0.087,True
Completed,0.52,27,1528,4954,0.941,0.892,str('intersection'),0.043,True
Completed,0.52,18,4855,1585,0.077,0.185,str('kl'),0.068,False
Completed,0.52,30,3741,2661,0.582,0.658,str('kl'),0.084,True
Completed,0.52,17,180,719,0.462,0.388,str('intersection'),0.025,False
Completed,0.52,13,767,3389,0.173,0.359,str('intersection'),0.051,True
Completed,0.52,19,2845,40,0.806,0.563,str('kl'),0.061,False
Completed,0.52,19,4192,4236,0.289,0.094,str('kl'),0.098,True
Completed,0.52,17,1880,2274,0.669,0.859,str('intersection'),0.01,False
Completed,0.52,23,2440,2885,0.324,0.551,str('kl'),0.027,True
Completed,0.52,13,3951,1235,0.689,0.28,str('intersection'),0.081,False
Completed,0.52,18,2759,4494,0.216,0.753,str('intersection'),0.077,True
Completed,0.52,24,1170,1457,0.834,0.046,str('kl'),0.035,False
Completed,0.52,45,429,3815,0.562,0.203,str('kl'),0.02,True
Completed,0.52,13,3191,2185,0.428,0.969,str('intersection'),0.089,False
Completed,0.52,15,4460,3574,0.914,0.5,str('intersection'),0.062,True
Completed,0.52,16,1620,517,0.035,0.704,str('kl'),0.049,False
Completed,0.52,38,1587,3035,0.897,0.274,str('kl'),0.012,False
Completed,0.52,15,4524,1092,0.03,0.556,str('intersection'),0.1,True
Completed,0.52,13,3138,4668,0.5,0.04,str('intersection'),0.058,False
Completed,0.52,31,435,1300,0.386,0.759,str('kl'),0.05,True
Completed,0.52,32,1098,3980,0.223,0.979,str('kl'),0.026,False
Completed,0.52,15,2785,2017,0.853,0.194,str('intersection'),0.085,True
Completed,0.52,12,3937,3713,0.364,0.714,str('intersection'),0.067,False
Completed,0.52,22,2484,365,0.748,0.49,str('kl'),0.042,True
Completed,0.52,17,1953,4794,0.275,0.179,str('intersection'),0.048,False
Completed,0.52,18,4167,1758,0.643,0.899,str('kl'),0.062,True
Completed,0.52,19,2858,2517,0.141,0.382,str('kl'),0.091,False
Completed,0.52,18,722,866,0.755,0.665,str('intersection'),0.02,True
Completed,0.52,16,213,3233,0.606,0.573,str('intersection'),0.033,False
Completed,0.52,16,3677,178,0.475,0.348,str('kl'),0.075,True
Completed,0.52,61,4908,4066,0.995,0.869,str('kl'),0.083,False
Completed,0.52,19,1522,2435,0.112,0.083,str('intersection'),0.029,True
Completed,0.52,46,1261,4265,0.678,0.728,str('kl'),0.072,True
Completed,0.52,18,4808,2322,0.309,0.442,str('intersection'),0.036,False
Completed,0.52,23,3461,3438,0.782,0.962,str('intersection'),0.032,True
Completed,0.52,15,148,69,0.168,0.239,str('kl'),0.08,False
Completed,0.52,20,813,2710,0.44,0.023,str('kl'),0.064,True
Completed,0.52,13,3111,748,0.57,0.804,str('intersection'),0.045,False
Completed,0.52,11,4224,4983,0.085,0.288,str('intersection'),0.017,True
Completed,0.52,21,2161,1634,0.967,0.508,str('kl'),0.093,False
Completed,0.52,27,2232,3525,0.057,0.823,str('intersection'),0.088,True
Completed,0.52,25,3846,487,0.925,0.1,str('kl'),0.023,False
Completed,0.52,26,2576,3785,0.421,0.62,str('kl'),0.039,True
Completed,0.52,17,1041,2136,0.536,0.333,str('intersection'),0.07,False
Completed,0.52,19,534,4465,0.825,0.429,str('intersection'),0.097,True
Completed,0.52,33,3398,1408,0.196,0.649,str('kl'),0.015,False
Completed,0.52,47,4590,2836,0.713,0.133,str('kl'),0.052,True
Completed,0.52,17,1804,1206,0.329,0.915,str('intersection'),0.055,False
Completed,0.52,18,1759,4545,0.151,0.521,str('kl'),0.071,True
Completed,0.52,18,4622,1332,0.769,0.308,str('intersection'),0.041,False
Completed,0.52,12,3353,3068,0.264,0.786,str('intersection'),0.022,True
Completed,0.52,15,567,969,0.629,0.012,str('kl'),0.086,False
Completed,0.52,218,998,3600,0.981,0.229,str('kl'),0.057,True
Completed,0.52,13,2612,407,0.102,0.944,str('intersection'),0.054,False
Completed,0.52,13,3803,4022,0.619,0.462,str('intersection'),0.014,True
Completed,0.52,22,2268,1904,0.485,0.741,str('kl'),0.096,False
Completed,0.52,14,2047,2629,0.522,0.925,str('intersection'),0.079,True
Completed,0.52,21,4345,824,0.403,0.151,str('kl'),0.03,False
Completed,0.52,75,2997,4751,0.876,0.629,str('kl'),0.037,True
Completed,0.52,12,934,1870,0.012,0.417,str('intersection'),0.074,False
Completed,0.52,12,37,4189,0.347,0.321,str('intersection'),0.092,True
Completed,0.52,31,3584,2403,0.726,0.6,str('kl'),0.016,False
Completed,0.52,33,4697,3201,0.24,0.118,str('kl'),0.046,True
Completed,0.52,16,1384,301,0.873,0.833,str('intersection'),0.066,False
Completed,0.52,34,1479,3314,0.431,0.477,str('kl'),0.019,False
Completed,0.52,16,4943,102,0.549,0.694,str('intersection'),0.089,True
Completed,0.52,13,3635,4298,0.048,0.212,str('intersection'),0.063,False
Completed,0.52,44,249,2199,0.911,0.99,str('kl'),0.049,True
Completed,0.52,27,677,4869,0.7,0.77,str('kl'),0.028,False
Completed,0.52,13,2892,1677,0.319,0.058,str('intersection'),0.081,True
Completed,0.52,12,4122,2753,0.839,0.536,str('intersection'),0.076,False
Completed,0.52,25,1985,634,0.205,0.261,str('kl'),0.035,True
Completed,0.52,12,2373,3899,0.803,0.073,str('intersection'),0.051,False
Completed,0.52,19,4060,2092,0.186,0.851,str('kl'),0.059,True
Completed,0.52,29,2673,3481,0.656,0.369,str('kl'),0.098,False
Completed,0.52,15,1221,601,0.292,0.585,str('intersection'),0.011,True
Completed,0.52,12,321,2960,0.066,0.677,str('intersection'),0.043,False
Completed,0.52,34,3258,1172,0.946,0.402,str('kl'),0.069,True
Completed,0.52,21,4411,4431,0.457,0.88,str('kl'),0.084,False
Completed,0.52,14,1708,1532,0.592,0.168,str('intersection'),0.024,True
Completed,0.52,27,1684,3251,0.079,0.995,str('kl'),0.065,False
Completed,0.5,26,4388,214,0.963,0.209,str('intersection'),0.046,True
