Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.25,567,1367,548,0.623,0.559,str('intersection'),0.032,False
Completed,0.03,5634,4804,4848,0.233,0.382,str('kl'),0.063,True
Completed,0.29,536,4669,1798,0.519,0.05,str('intersection'),0.077,False
Completed,0.03,3984,1857,3747,0.126,0.883,str('kl'),0.017,True
Completed,0.03,3342,870,921,0.814,0.48,str('kl'),0.049,False
Completed,0.03,903,3057,4001,0.454,0.579,str('intersection'),0.079,True
Completed,0.33,466,3621,199,0.05,0.701,str('intersection'),0.057,False
Completed,0.03,1877,2401,2365,0.348,0.772,str('kl'),0.04,False
Completed,0.03,1601,3964,3025,0.984,0.169,str('intersection'),0.1,True
Completed,0.03,601,3955,2378,0.544,0.647,str('intersection'),0.017,False
Completed,0.03,2154,2393,3017,0.186,0.295,str('kl'),0.077,True
Completed,0.03,1167,195,210,0.871,0.827,str('kl'),0.079,False
Completed,0.03,951,3632,4561,0.484,0.239,str('intersection'),0.049,True
Completed,0.5,545,3049,933,0.014,0.105,str('intersection'),0.027,False
Completed,0.03,1408,1868,1812,0.341,0.425,str('kl'),0.1,False
Completed,0.03,1459,4680,3739,0.951,0.508,str('intersection'),0.04,True
Completed,0.03,864,4793,535,0.298,0.934,str('kl'),0.054,False
Completed,0.03,2003,1356,4856,0.909,0.008,str('intersection'),0.085,True
Completed,0.03,549,1073,2039,0.096,0.598,str('intersection'),0.071,False
Completed,0.03,5218,3185,1512,0.766,0.314,str('kl'),0.035,False
Completed,0.03,750,373,3409,0.378,0.744,str('intersection'),0.094,True
Completed,0.29,559,1886,1218,0.563,0.15,str('intersection'),0.063,False
Completed,0.03,4664,4073,4329,0.207,0.784,str('kl'),0.032,True
Completed,0.03,1181,4337,996,0.904,0.38,str('intersection'),0.091,True
Completed,0.03,4448,2150,4087,0.264,0.561,str('kl'),0.037,False
Completed,0.03,11267,577,1290,0.702,0.091,str('kl'),0.03,True
Completed,0.03,487,3390,3168,0.091,0.975,str('intersection'),0.065,False
Completed,0.03,830,2665,1973,0.437,0.868,str('intersection'),0.088,True
Completed,0.03,8987,1102,2640,0.793,0.191,str('kl'),0.052,False
Completed,0.23,1620,1483,469,0.234,0.657,str('kl'),0.014,True
Completed,0.03,679,4921,4771,0.622,0.277,str('intersection'),0.068,False
Completed,0.03,797,4397,1565,0.129,0.171,str('kl'),0.06,True
Completed,0.03,615,1584,3512,0.516,0.77,str('intersection'),0.023,False
Completed,0.26,710,676,686,0.456,0.367,str('intersection'),0.044,True
Completed,0.18,955,3584,120,0.659,0.58,str('kl'),0.074,True
Completed,0.03,484,147,4490,0.049,0.478,str('intersection'),0.021,False
Completed,0.03,1603,2285,2288,0.986,0.885,str('intersection'),0.045,True
Completed,0.03,2664,3847,2946,0.345,0.049,str('kl'),0.082,False
Completed,0.3,561,3808,284,0.122,0.255,str('intersection'),0.095,True
Completed,0.03,4623,29,2451,0.295,0.217,str('kl'),0.021,True
Completed,0.03,1061,3467,3101,0.935,0.849,str('intersection'),0.059,False
Completed,0.03,921,2903,1728,0.591,0.991,str('intersection'),0.081,True
Completed,0.03,2055,715,3667,0.203,0.067,str('kl'),0.044,False
Completed,0.03,567,4514,3920,0.406,0.401,str('intersection'),0.072,False
Completed,0.03,567,1522,2801,0.487,0.894,str('intersection'),0.028,False
Completed,0.03,1523,4505,3413,0.965,0.357,str('intersection'),0.036,True
Completed,0.03,891,2054,1220,0.414,0.734,str('kl'),0.091,False
Completed,0.21,483,3609,1879,0.136,0.766,str('intersection'),0.02,False
Completed,0.03,703,3016,4248,0.27,0.966,str('intersection'),0.048,True
Completed,0.03,3709,428,1440,0.844,0.091,str('kl'),0.078,False
Completed,0.03,1189,1484,2639,0.054,0.532,str('kl'),0.063,True
Completed,0.27,564,3838,467,0.565,0.409,str('intersection'),0.031,False
Completed,0.03,3182,4095,4423,0.119,0.008,str('kl'),0.013,True
Completed,0.03,584,1839,2241,0.512,0.879,str('intersection'),0.068,False
Completed,0.03,742,5,3675,0.338,0.494,str('intersection'),0.096,True
Completed,0.03,3193,2808,877,0.795,0.621,str('kl'),0.043,False
Completed,0.58,520,682,108,0.193,0.304,str('intersection'),0.056,False
Completed,0.03,1318,2441,3982,0.893,0.822,str('intersection'),0.085,True
Completed,0.03,1805,4756,1779,0.475,0.196,str('kl'),0.052,False
Completed,0.03,609,4924,3901,0.538,0.524,str('intersection'),0.059,False
Completed,0.03,1320,2258,1708,0.083,0.402,str('kl'),0.022,True
Completed,0.03,9239,890,3005,0.755,0.974,str('kl'),0.052,False
Completed,0.27,720,3165,179,0.361,0.099,str('intersection'),0.087,True
Completed,0.24,495,2517,3447,0.234,0.167,str('intersection'),0.07,False
Completed,0.12,10383,300,639,0.651,0.789,str('kl'),0.013,True
Completed,0.03,7991,1588,4650,0.45,0.334,str('kl'),0.039,False
Completed,0.03,1871,4352,2478,0.931,0.71,str('intersection'),0.099,True
Completed,0.03,2313,3967,2723,0.378,0.861,str('kl'),0.083,False
Completed,0.03,1473,1340,542,0.991,0.235,str('intersection'),0.045,True
Completed,0.03,933,519,4163,0.159,0.637,str('intersection'),0.029,False
Completed,0.03,6123,2911,1364,0.708,0.265,str('kl'),0.064,True
Completed,0.03,770,1101,2120,0.312,0.566,str('intersection'),0.035,True
Completed,0.2,1174,1999,3182,0.603,0.062,str('intersection'),0.017,False
Completed,0.03,750,4567,979,0.03,0.934,str('kl'),0.077,True
Completed,0.03,552,4642,4790,0.321,0.696,str('intersection'),0.066,False
Completed,0.03,2014,1173,3346,0.105,0.803,str('kl'),0.046,False
Completed,0.25,812,3507,1165,0.529,0.177,str('intersection'),0.08,True
Completed,0.03,1263,2839,2559,0.875,0.121,str('intersection'),0.075,False
Completed,0.18,2738,603,357,0.489,0.992,str('kl'),0.018,True
Completed,0.03,12460,1265,4308,0.658,0.381,str('kl'),0.034,False
Completed,0.03,722,4048,1492,0.21,0.507,str('intersection'),0.094,True
Completed,0.03,10625,4270,3632,0.73,0.908,str('kl'),0.088,False
Completed,0.53,570,1663,807,0.15,0.032,str('intersection'),0.05,True
Completed,0.03,1196,216,4523,0.951,0.591,str('intersection'),0.024,False
Completed,0.03,4535,2589,2331,0.432,0.468,str('kl'),0.059,True
Completed,0.03,2663,3250,4027,0.037,0.268,str('kl'),0.098,False
Completed,0.03,963,818,1857,0.578,0.644,str('intersection'),0.041,True
Completed,0.03,693,2339,2820,0.257,0.234,str('intersection'),0.01,False
Completed,0.03,794,4828,3053,0.176,0.435,str('intersection'),0.041,True
Completed,0.03,939,2357,254,0.694,0.562,str('kl'),0.096,False
Completed,0.03,7623,756,3795,0.392,0.066,str('kl'),0.068,True
Completed,0.03,1237,3305,1614,0.973,0.937,str('intersection'),0.015,False
Completed,0.03,1169,2734,4610,0.62,0.763,str('intersection'),0.054,True
Completed,0.03,1197,87,2407,0.017,0.138,str('kl'),0.084,False
Completed,0.08,506,4179,730,0.295,0.363,str('intersection'),0.024,False
Completed,0.03,493,1556,1256,0.347,0.832,str('intersection'),0.074,False
Completed,0.03,1172,346,2786,0.552,0.291,str('intersection'),0.089,True
Completed,0.03,699,3090,593,0.065,0.667,str('kl'),0.037,False
Completed,0.03,9581,3691,3266,0.468,0.599,str('kl'),0.031,True
Completed,0.03,942,1005,1095,0.917,0.476,str('intersection'),0.061,False
Completed,0.03,717,2138,4870,0.249,0.9,str('intersection'),0.08,True
Completed,0.03,3126,4433,2062,0.634,0.025,str('kl'),0.048,False
Completed,0.03,3037,4380,4357,0.203,0.841,str('kl'),0.026,False
Completed,0.03,1260,2183,1559,0.683,0.216,str('intersection'),0.055,True
Completed,0.03,576,970,2529,0.482,0.657,str('intersection'),0.085,False
Completed,0.03,3812,3714,348,0.899,0.285,str('kl'),0.054,True
Completed,0.03,11679,3066,3298,0.508,0.482,str('kl'),0.014,False
Completed,0.03,552,381,1095,0.113,0.609,str('intersection'),0.069,True
Completed,0.24,1015,1512,4818,0.786,0.019,str('intersection'),0.095,False
Completed,0.03,2923,3807,2003,0.33,0.891,str('kl'),0.043,True
Completed,0.03,857,4204,2887,0.854,0.552,str('intersection'),0.049,False
Completed,0.29,649,1734,62,0.281,0.429,str('kl'),0.078,True
Completed,0.03,9415,130,4019,0.572,0.947,str('kl'),0.062,False
Completed,0.33,551,2679,1825,0.06,0.071,str('intersection'),0.03,True
Completed,0.03,792,3359,4454,0.41,0.132,str('intersection'),0.036,False
Completed,0.03,2053,2391,3643,0.127,0.369,str('kl'),0.073,False
Completed,0.03,1182,4803,835,0.74,0.745,str('intersection'),0.021,True
Completed,0.03,5266,4894,3557,0.302,0.043,str('kl'),0.093,True
Completed,0.03,703,2286,759,0.812,0.914,str('intersection'),0.035,False
Completed,0.03,679,842,4540,0.023,0.459,str('intersection'),0.016,True
Completed,0.03,4280,3215,2359,0.596,0.585,str('kl'),0.077,False
Completed,0.03,499,192,1583,0.384,0.277,str('intersection'),0.044,False
Completed,0.03,1101,1716,3119,0.717,0.849,str('intersection'),0.029,True
Completed,0.13,540,4226,304,0.167,0.224,str('kl'),0.065,False
Completed,0.03,1456,4015,4898,0.641,0.314,str('intersection'),0.069,True
Completed,0.03,2906,1290,2073,0.223,0.691,str('kl'),0.012,False
Completed,0.03,608,2883,1025,0.444,0.809,str('intersection'),0.1,False
Completed,0.03,649,3463,2755,0.087,0.986,str('intersection'),0.06,True
Completed,0.25,1817,1227,584,0.544,0.111,str('kl'),0.022,False
Completed,0.03,9514,1892,4131,0.37,0.513,str('kl'),0.051,True
Completed,0.03,759,4675,1323,0.763,0.39,str('intersection'),0.086,False
Completed,0.03,11847,4591,2591,0.589,0.246,str('kl'),0.098,True
Completed,0.22,468,1964,398,0.047,0.867,str('intersection'),0.04,False
Completed,0.03,1828,1145,4276,0.867,0.256,str('intersection'),0.011,True
Completed,0.03,731,3538,1450,0.264,0.632,str('kl'),0.072,False
Completed,0.03,3814,2965,4754,0.145,0.571,str('kl'),0.089,True
Completed,0.03,692,474,1945,0.726,0.448,str('intersection'),0.05,False
Completed,0.03,826,1374,3382,0.424,0.927,str('intersection'),0.023,True
Completed,0.03,5691,3943,1211,0.942,0.052,str('kl'),0.058,False
Completed,0.03,1038,4298,3913,0.5,0.392,str('intersection'),0.076,True
Completed,0.03,2986,267,2935,0.217,0.109,str('kl'),0.033,True
Completed,0.27,559,2542,136,0.665,0.98,str('intersection'),0.094,False
Completed,0.03,1233,3140,3742,0.803,0.783,str('intersection'),0.065,True
Completed,0.04,1653,923,926,0.317,0.157,str('kl'),0.027,False
Completed,0.23,465,4978,2211,0.096,0.343,str('intersection'),0.081,False
Completed,0.34,713,2465,2448,0.458,0.013,str('intersection'),0.062,True
Completed,0.03,646,629,3514,0.627,0.61,str('intersection'),0.079,False
Completed,0.03,960,3431,689,0.241,0.488,str('kl'),0.047,True
Completed,0.03,4285,2763,3016,0.353,0.311,str('kl'),0.019,False
Completed,0.09,906,58,207,0.777,0.687,str('intersection'),0.073,True
Completed,0.24,572,1816,3831,0.073,0.191,str('intersection'),0.09,False
Completed,0.03,6133,4130,1660,0.561,0.813,str('kl'),0.038,True
Completed,0.03,476,3881,3151,0.005,0.723,str('intersection'),0.054,False
Completed,0.03,2575,1430,970,0.61,0.351,str('kl'),0.083,True
Completed,0.03,6440,453,4985,0.288,0.775,str('kl'),0.057,False
Completed,0.03,1298,2982,2186,0.829,0.149,str('intersection'),0.025,True
Completed,0.22,674,3642,4191,0.699,0.086,str('intersection'),0.042,False
Completed,0.03,955,1054,1375,0.181,0.957,str('kl'),0.097,True
Completed,0.29,704,4462,473,0.401,0.542,str('intersection'),0.015,True
Completed,0.03,628,2078,2324,0.169,0.623,str('intersection'),0.045,True
Completed,0.03,1685,1022,3602,0.994,0.002,str('intersection'),0.028,False
Completed,0.03,1346,3668,793,0.39,0.877,str('kl'),0.066,True
Completed,0.03,1505,2991,2850,0.017,0.824,str('kl'),0.094,False
Completed,0.03,597,1417,4056,0.3,0.675,str('intersection'),0.017,False
Completed,0.03,13346,3887,1862,0.818,0.299,str('kl'),0.075,True
Completed,0.03,559,4119,3340,0.372,0.146,str('intersection'),0.059,False
Completed,0.03,3288,65,4777,0.093,0.356,str('kl'),0.05,False
Completed,0.03,935,2750,1961,0.542,0.728,str('intersection'),0.088,True
Completed,0.03,1353,3401,4321,0.925,0.538,str('intersection'),0.071,False
Completed,0.03,11478,657,1523,0.438,0.412,str('kl'),0.01,True
Completed,0.03,5680,2491,2566,0.647,0.96,str('kl'),0.04,False
Completed,0.44,611,4688,384,0.221,0.089,str('intersection'),0.099,True
Completed,0.3,493,2206,625,0.336,0.26,str('intersection'),0.067,False
Completed,0.03,908,917,4089,0.502,0.863,str('intersection'),0.096,True
Completed,0.03,922,3154,1282,0.115,0.241,str('kl'),0.041,False
Completed,0.03,971,238,2036,0.905,0.931,str('intersection'),0.057,False
Completed,0.03,704,1606,3255,0.197,0.445,str('intersection'),0.084,True
Completed,0.03,1890,4331,1062,0.685,0.568,str('kl'),0.055,False
Completed,0.03,707,3915,3828,0.133,0.968,str('intersection'),0.037,True
Completed,0.03,3209,1405,1625,0.738,0.097,str('kl'),0.089,False
Completed,0.03,6670,507,3078,0.412,0.53,str('kl'),0.074,True
Completed,0.22,1057,2939,263,0.954,0.404,str('intersection'),0.02,False
Completed,0.03,984,3529,3520,0.578,0.332,str('intersection'),0.048,True
Completed,0.03,626,1156,722,0.059,0.705,str('kl'),0.08,False
Completed,0.03,505,4585,2396,0.275,0.795,str('intersection'),0.032,False
Completed,0.03,2045,4666,3706,0.075,0.589,str('kl'),0.02,True
Completed,0.04,555,1903,890,0.555,0.462,str('intersection'),0.072,False
Completed,0.03,748,1241,4450,0.358,0.91,str('intersection'),0.091,True
Completed,0.03,7271,3457,2248,0.775,0.038,str('kl'),0.036,False
Completed,0.03,468,579,1773,0.235,0.853,str('intersection'),0.063,False
Completed,0.03,1372,1323,2893,0.911,0.274,str('intersection'),0.078,True
Completed,0.23,716,3989,94,0.456,0.646,str('kl'),0.049,False
Completed,0.03,1495,4256,4717,0.976,0.796,str('intersection'),0.044,True
Completed,0.03,1453,1688,1909,0.403,0.174,str('kl'),0.095,False
Completed,0.29,467,2657,1248,0.187,0.326,str('intersection'),0.013,False
Completed,0.03,735,3226,2632,0.283,0.379,str('intersection'),0.053,True
Completed,0.03,1347,833,439,0.832,0.502,str('kl'),0.085,False
Completed,0.03,2038,2280,4234,0.003,0.122,str('kl'),0.056,True
Completed,0.03,618,4907,1409,0.616,0.998,str('intersection'),0.027,False
Completed,0.03,6388,4772,4155,0.43,0.297,str('kl'),0.087,False
Completed,0.03,1415,2419,1339,0.94,0.67,str('intersection'),0.051,True
Completed,0.26,483,739,2712,0.147,0.204,str('intersection'),0.021,False
Completed,0.03,2678,3327,510,0.72,0.83,str('kl'),0.06,True
Completed,0.48,585,139,1012,0.262,0.03,str('intersection'),0.038,True
Completed,0.03,681,1740,4944,0.591,0.597,str('intersection'),0.012,False
Completed,0.03,982,4191,2145,0.041,0.47,str('kl'),0.07,True
Completed,0.03,641,3815,2979,0.519,0.068,str('intersection'),0.064,False
Completed,0.22,732,1501,171,0.102,0.943,str('kl'),0.028,True
Completed,0.03,708,3073,1697,0.319,0.556,str('intersection'),0.083,True
Completed,0.03,552,3742,4683,0.215,0.741,str('intersection'),0.077,False
Completed,0.03,5885,2150,3473,0.494,0.757,str('kl'),0.034,False
Completed,0.03,1165,4406,647,0.887,0.136,str('intersection'),0.092,True
Completed,0.03,955,4439,2960,0.448,0.948,str('intersection'),0.071,True
Completed,0.45,3951,2125,145,0.936,0.077,str('kl'),0.011,False
Completed,0.03,4103,994,3946,0.229,0.55,str('kl'),0.04,True
Completed,0.03,756,3699,1743,0.653,0.423,str('intersection'),0.097,False
Completed,0.03,1403,3116,4381,0.753,0.375,str('intersection'),0.058,True
Completed,0.03,3073,313,2200,0.367,0.747,str('kl'),0.023,False
Completed,0.03,464,3782,918,0.084,0.752,str('intersection'),0.088,False
Completed,0.29,473,1793,1476,0.028,0.287,str('intersection'),0.033,False
Completed,0.03,1260,115,2602,0.825,0.835,str('intersection'),0.018,True
Completed,0.03,691,2703,431,0.306,0.214,str('kl'),0.076,False
Completed,0.03,2456,3292,3372,0.164,0.021,str('kl'),0.081,True
Completed,0.03,679,762,1178,0.706,0.896,str('intersection'),0.046,False
Completed,0.03,805,2366,4745,0.38,0.48,str('intersection'),0.027,True
Completed,0.03,11711,4817,1920,0.985,0.603,str('kl'),0.065,False
Completed,0.24,507,4882,4971,0.048,0.181,str('intersection'),0.047,False
Completed,0.03,7443,2314,2156,0.567,0.807,str('kl'),0.08,True
Completed,0.03,2810,790,3145,0.268,0.32,str('kl'),0.062,False
Completed,0.03,1218,3280,942,0.85,0.693,str('intersection'),0.032,True
Completed,0.03,780,2602,2682,0.742,0.511,str('intersection'),0.038,False
Completed,0.03,592,210,501,0.138,0.384,str('kl'),0.09,True
Completed,0.45,668,4281,1406,0.42,0.116,str('intersection'),0.019,True
Completed,0.04,833,1279,676,0.469,0.58,str('intersection'),0.058,True
Completed,0.21,816,614,4614,0.678,0.045,str('intersection'),0.084,False
Completed,0.03,1643,2831,2442,0.191,0.92,str('kl'),0.054,True
Completed,0.03,6636,3481,3860,0.34,0.843,str('kl'),0.014,False
Completed,0.03,1217,1206,1666,0.789,0.221,str('intersection'),0.067,True
Completed,0.03,521,1947,3046,0.124,0.655,str('intersection'),0.097,False
Completed,0.23,1271,4613,221,0.51,0.279,str('kl'),0.042,True
Completed,0.03,885,4541,3986,0.843,0.103,str('intersection'),0.053,False
Completed,0.03,2064,2032,1815,0.293,0.978,str('kl'),0.086,True
Completed,0.03,6090,1131,2862,0.622,0.398,str('kl'),0.055,False
Completed,0.68,1004,3563,53,0.011,0.521,str('intersection'),0.026,True
Completed,0.03,603,2905,3669,0.398,0.714,str('intersection'),0.043,False
Completed,0.03,4968,532,843,0.971,0.338,str('kl'),0.095,True
Completed,0.03,2891,1351,4487,0.178,0.785,str('kl'),0.069,False
Completed,0.03,1177,3958,2294,0.688,0.163,str('intersection'),0.014,True
Completed,0.03,1508,4366,2518,0.246,0.254,str('kl'),0.03,False
Completed,0.08,906,1582,315,0.639,0.627,str('intersection'),0.063,True
Completed,0.03,667,291,4349,0.462,0.247,str('intersection'),0.079,False
Completed,0.03,12033,3198,4827,0.55,0.921,str('kl'),0.021,False
Completed,0.45,611,864,2028,0.071,0.05,str('intersection'),0.073,True
Completed,0.03,777,2230,3309,0.767,0.577,str('intersection'),0.091,False
Completed,0.03,2007,4954,1128,0.349,0.451,str('kl'),0.035,True
Completed,0.03,1080,4743,3224,0.66,0.777,str('intersection'),0.076,True
Completed,0.19,1422,2448,1053,0.204,0.155,str('kl'),0.016,False
Completed,0.03,583,3376,2103,0.487,0.345,str('intersection'),0.093,False
Completed,0.03,612,2775,4118,0.107,0.422,str('intersection'),0.064,True
Completed,0.03,2559,31,1292,0.524,0.545,str('kl'),0.029,False
Completed,0.03,4170,1867,2749,0.327,0.08,str('kl'),0.044,True
Completed,0.03,658,4065,556,0.807,0.955,str('intersection'),0.082,False
Completed,0.03,5190,3864,4568,0.251,0.616,str('kl'),0.099,True
Completed,0.03,860,1452,2365,0.863,0.49,str('intersection'),0.039,False
Completed,0.03,617,397,3588,0.035,0.882,str('intersection'),0.012,True
Completed,0.22,1057,3044,772,0.584,0.011,str('kl'),0.069,False
Completed,0.26,496,1066,290,0.434,0.818,str('intersection'),0.051,False
Completed,0.03,1970,2043,3758,0.728,0.309,str('intersection'),0.023,True
Completed,0.03,854,4514,1578,0.156,0.681,str('kl'),0.06,False
Completed,0.03,5213,4525,3767,0.291,0.162,str('kl'),0.039,True
Completed,0.03,812,2035,1564,0.841,0.787,str('intersection'),0.1,False
Completed,0.17,586,1059,3100,0.012,0.34,str('intersection'),0.069,True
Completed,0.41,3305,3627,284,0.624,0.712,str('kl'),0.012,False
Completed,0.03,478,409,778,0.396,0.396,str('intersection'),0.086,False
Completed,0.03,1110,1464,4560,0.69,0.976,str('intersection'),0.06,True
Completed,0.03,1817,3857,2378,0.18,0.105,str('kl'),0.022,False
Completed,0.03,1063,4076,2736,0.638,0.453,str('intersection'),0.016,True
Completed,0.03,560,1859,564,0.244,0.576,str('kl'),0.076,False
Completed,0.03,550,2788,1303,0.464,0.924,str('intersection'),0.035,False
Completed,0.03,588,3368,4918,0.069,0.871,str('intersection'),0.03,True
Completed,0.03,2656,702,2093,0.548,0.249,str('kl'),0.064,False
Completed,0.03,5272,2461,3238,0.351,0.628,str('kl'),0.082,True
Completed,0.03,730,4736,1044,0.769,0.252,str('intersection'),0.044,False
Completed,0.03,1817,4944,3318,0.206,0.953,str('kl'),0.062,False
Completed,0.21,946,2239,1115,0.662,0.081,str('intersection'),0.03,True
Completed,0.03,596,870,4838,0.485,0.546,str('intersection'),0.049,False
Completed,0.03,9181,2537,4338,0.526,0.348,str('kl'),0.073,False
Completed,0.03,551,281,1540,0.109,0.72,str('intersection'),0.021,True
Completed,0.03,791,1568,2509,0.805,0.154,str('intersection'),0.036,False
Completed,0.03,836,4371,328,0.325,0.779,str('kl'),0.091,True
Completed,0.03,1058,3948,4474,0.865,0.682,str('intersection'),0.086,False
Completed,0.03,1945,1360,2302,0.253,0.306,str('kl'),0.053,True
Completed,0.03,8217,538,3662,0.582,0.816,str('kl'),0.026,False
Completed,0.31,580,2891,855,0.033,0.194,str('intersection'),0.056,True
Completed,0.03,631,3572,2867,0.436,0.01,str('intersection'),0.095,False
Completed,0.52,2032,1121,42,0.947,0.885,str('kl'),0.042,True
Completed,0.03,4113,2017,3999,0.154,0.492,str('kl'),0.014,False
Completed,0.03,1083,4547,1806,0.727,0.615,str('intersection'),0.069,True
Completed,0.58,703,1935,227,0.447,0.128,str('intersection'),0.025,True
Completed,0.03,712,1193,3851,0.655,0.749,str('intersection'),0.054,False
Completed,0.03,1386,3487,1680,0.231,0.372,str('kl'),0.084,True
Completed,0.03,5165,2820,4622,0.365,0.425,str('kl'),0.067,False
Completed,0.03,1197,622,2429,0.751,0.548,str('intersection'),0.014,True
Completed,0.22,491,1286,3495,0.087,0.076,str('intersection'),0.042,False
Completed,0.03,1442,4030,669,0.534,0.951,str('kl'),0.097,True
Completed,0.03,488,4289,4211,0.026,0.604,str('intersection'),0.079,False
Completed,0.03,5800,1642,1395,0.606,0.478,str('kl'),0.047,True
Completed,0.03,2570,196,2695,0.308,0.894,str('kl'),0.032,False
Completed,0.33,1019,2609,493,0.827,0.023,str('intersection'),0.062,True
Completed,0.03,734,3269,3132,0.704,0.212,str('intersection'),0.09,False
Completed,0.03,1165,798,951,0.163,0.838,str('kl'),0.038,True
Completed,0.03,730,4870,2167,0.382,0.662,str('intersection'),0.074,True
Completed,0.03,507,2377,1926,0.051,0.99,str('intersection'),0.093,False
Completed,0.03,1326,777,3363,0.847,0.387,str('intersection'),0.075,True
Completed,0.03,1437,3287,1192,0.266,0.509,str('kl'),0.018,False
Completed,0.03,1797,2713,2610,0.14,0.694,str('kl'),0.046,True
Completed,0.03,656,106,418,0.744,0.318,str('intersection'),0.081,False
Completed,0.03,835,1787,4296,0.419,0.804,str('intersection'),0.065,True
Completed,0.03,982,3773,3723,0.471,0.281,str('intersection'),0.011,True
Completed,0.03,2978,1537,907,0.896,0.654,str('kl'),0.071,False
Completed,0.03,3723,328,4394,0.189,0.22,str('kl'),0.097,True
Completed,0.03,652,3111,2191,0.676,0.846,str('intersection'),0.04,False
Completed,0.03,1337,3709,3932,0.791,0.918,str('intersection'),0.023,True
Completed,0.03,1292,984,1752,0.343,0.046,str('kl'),0.058,False
Completed,0.03,10108,2119,2954,0.508,0.581,str('kl'),0.088,True
Completed,0.45,515,4453,155,0.123,0.454,str('intersection'),0.051,False
Completed,0.03,677,4399,3467,0.557,0.647,str('intersection'),0.029,False
Completed,0.03,650,2163,658,0.077,0.271,str('kl'),0.064,True
Completed,0.17,696,3734,2498,0.356,0.229,str('intersection'),0.045,True
Completed,0.29,490,3086,3882,0.237,0.037,str('intersection'),0.016,False
Completed,0.03,5494,361,1688,0.631,0.912,str('kl'),0.077,True
Completed,0.03,4095,1493,2985,0.454,0.465,str('kl'),0.092,False
Completed,0.32,1048,3827,160,0.91,0.587,str('intersection'),0.034,True
Completed,0.03,9514,4184,4954,0.405,0.995,str('kl'),0.052,False
Completed,0.03,1636,1753,2139,0.978,0.124,str('intersection'),0.087,True
Completed,0.03,478,150,3201,0.184,0.503,str('intersection'),0.06,False
Completed,0.03,11966,2660,998,0.696,0.376,str('kl'),0.021,True
Completed,0.03,11036,3339,2704,0.834,0.328,str('kl'),0.038,False
Completed,0.03,589,732,523,0.284,0.7,str('intersection'),0.099,True
Completed,0.03,662,2411,4143,0.614,0.173,str('intersection'),0.07,False
Completed,0.03,1748,4784,1345,0.001,0.799,str('kl'),0.012,True
Completed,0.03,1577,4913,4228,0.938,0.472,str('intersection'),0.095,True
Completed,0.03,1434,2266,1420,0.428,0.595,str('kl'),0.044,False
Completed,0.05,453,3235,448,0.148,0.904,str('intersection'),0.068,False
Completed,0.03,623,2642,3433,0.26,0.828,str('intersection'),0.085,True
Completed,0.03,4591,172,1239,0.872,0.206,str('kl'),0.053,False
Completed,0.03,2258,1697,4723,0.043,0.671,str('kl'),0.027,True
Completed,0.03,614,4246,1898,0.593,0.295,str('intersection'),0.056,False
Completed,0.03,1359,3995,2904,0.1,0.134,str('kl'),0.072,True
Completed,0.5,624,1309,89,0.517,0.76,str('intersection'),0.02,False
Completed,0.03,710,569,3963,0.32,0.367,str('intersection'),0.037,True
Completed,0.03,4358,2864,1760,0.8,0.739,str('kl'),0.091,False
Completed,0.28,468,1246,2261,0.213,0.431,str('intersection'),0.031,False
Completed,0.03,1473,1912,3694,0.889,0.941,str('intersection'),0.048,True
Completed,0.03,828,4656,896,0.496,0.07,str('kl'),0.078,False
Completed,0.03,648,4571,4590,0.171,0.301,str('intersection'),0.089,True
Completed,0.03,5909,1984,2387,0.713,0.673,str('kl'),0.037,False
Completed,0.03,9418,1164,3527,0.388,0.201,str('kl'),0.02,True
Completed,0.03,1304,3517,711,0.991,0.826,str('intersection'),0.074,False
Completed,0.03,993,2946,3072,0.6,0.875,str('intersection'),0.08,True
Completed,0.6,606,495,273,0.019,0.003,str('kl'),0.048,False
Completed,0.03,496,3923,1634,0.298,0.497,str('intersection'),0.061,False
Completed,0.28,533,1612,1075,0.374,0.963,str('intersection'),0.015,False
Completed,0.03,952,246,4851,0.539,0.414,str('intersection'),0.041,True
Completed,0.03,1062,2560,2042,0.091,0.537,str('kl'),0.096,False
Completed,0.03,11744,3161,4101,0.44,0.729,str('kl'),0.056,True
Completed,0.03,1093,905,1275,0.927,0.353,str('intersection'),0.025,False
Completed,0.03,677,2195,2805,0.22,0.769,str('intersection'),0.055,True
Completed,0.03,1012,4997,612,0.645,0.147,str('kl'),0.084,False
Completed,0.03,562,4703,2579,0.334,0.569,str('intersection'),0.024,False
Completed,0.03,2706,2486,376,0.782,0.443,str('kl'),0.059,True
Completed,0.03,2773,648,4327,0.117,0.929,str('kl'),0.088,False
Completed,0.31,685,3412,1511,0.504,0.058,str('intersection'),0.05,True
Completed,0.03,1174,2744,4771,0.903,0.24,str('intersection'),0.01,False
Completed,0.03,4080,78,1972,0.478,0.865,str('kl'),0.071,True
Completed,0.03,7840,1834,3326,0.687,0.262,str('kl'),0.098,False
Completed,0.03,585,4109,1146,0.199,0.634,str('intersection'),0.041,True
Completed,0.03,14388,3902,4047,0.735,0.793,str('kl'),0.045,False
Completed,0.2,612,1412,1876,0.131,0.171,str('intersection'),0.081,True
Completed,0.03,1085,433,2840,0.955,0.706,str('intersection'),0.066,False
