Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.19,5605,4930,4225,0.437,0.612,str('kl'),0.039,True
Completed,0.46,672,1701,648,0.55,0.341,str('intersection'),0.055,False
Completed,0.19,3463,1538,2979,0.455,0.089,str('kl'),0.067,True
Completed,0.19,813,4489,1899,0.591,0.864,str('intersection'),0.049,False
Completed,0.44,800,3630,4640,0.013,0.265,str('intersection'),0.018,True
Completed,0.19,1025,366,408,0.874,0.533,str('kl'),0.08,False
Completed,0.19,8678,1149,3782,0.681,0.663,str('kl'),0.065,True
Completed,0.46,748,2847,1110,0.304,0.384,str('intersection'),0.037,False
Completed,0.19,1060,4019,3525,0.851,0.986,str('intersection'),0.025,True
Completed,0.19,4169,1984,2887,0.834,0.872,str('kl'),0.057,False
Completed,0.19,674,2051,3701,0.616,0.584,str('intersection'),0.034,False
Completed,0.19,1434,3821,1332,0.495,0.369,str('kl'),0.062,True
Completed,0.19,8863,3117,3918,0.917,0.752,str('kl'),0.096,False
Completed,0.73,730,1036,975,0.039,0.046,str('intersection'),0.022,True
Completed,0.31,619,559,4466,0.279,0.167,str('intersection'),0.053,False
Completed,0.19,1445,3594,583,0.642,0.88,str('kl'),0.069,True
Completed,0.19,1680,4610,2841,0.189,0.498,str('kl'),0.083,False
Completed,0.25,1055,1262,2036,0.824,0.704,str('intersection'),0.021,True
Completed,0.19,2262,1741,4089,0.171,0.958,str('kl'),0.032,False
Completed,0.41,1074,4733,783,0.783,0.245,str('intersection'),0.094,True
Completed,0.19,751,3405,3217,0.363,0.627,str('intersection'),0.058,False
Completed,0.19,3451,101,1837,0.749,0.42,str('kl'),0.041,True
Completed,0.19,1023,2620,2226,0.073,0.506,str('intersection'),0.084,True
Completed,0.38,1308,4261,4947,0.524,0.124,str('intersection'),0.074,False
Completed,0.36,1170,2213,81,0.395,0.829,str('kl'),0.046,True
Completed,0.19,1729,2375,3319,0.311,0.977,str('kl'),0.066,False
Completed,0.26,752,4246,699,0.412,0.965,str('intersection'),0.082,False
Completed,0.19,2407,2606,3421,0.987,0.413,str('intersection'),0.071,True
Completed,0.19,983,900,1687,0.118,0.634,str('kl'),0.054,False
Completed,0.19,2191,125,2560,0.315,0.515,str('kl'),0.024,True
Completed,0.17,698,3380,2391,0.701,0.283,str('intersection'),0.097,False
Completed,0.19,750,4708,4824,0.157,0.838,str('intersection'),0.061,True
Completed,0.2,1328,1766,307,0.769,0.115,str('kl'),0.033,False
Completed,0.19,763,1325,3571,0.236,0.362,str('intersection'),0.044,True
Completed,0.19,1862,4546,1555,0.872,0.591,str('kl'),0.072,False
Completed,0.19,4329,3531,3814,0.294,0.039,str('kl'),0.086,True
Completed,0.48,750,622,1142,0.657,0.759,str('intersection'),0.012,False
Completed,0.19,1150,1089,4672,0.9,0.889,str('intersection'),0.043,True
Completed,0.19,741,3064,441,0.023,0.158,str('kl'),0.059,False
Completed,0.19,13771,3767,3025,0.569,0.713,str('kl'),0.092,True
Completed,0.22,645,2105,1945,0.449,0.489,str('intersection'),0.031,False
Completed,0.19,5235,2150,4391,0.065,0.1,str('kl'),0.01,True
Completed,0.35,968,4043,2083,0.214,0.081,str('intersection'),0.04,True
Completed,0.19,676,2871,4496,0.636,0.541,str('intersection'),0.028,False
Completed,0.19,874,1125,615,0.258,0.256,str('kl'),0.09,True
Completed,0.19,2157,352,3949,0.061,0.378,str('kl'),0.075,False
Completed,0.19,992,3645,1006,0.923,0.669,str('intersection'),0.047,True
Completed,0.3,711,4504,3748,0.469,0.21,str('intersection'),0.015,False
Completed,0.19,1571,1523,1379,0.606,0.993,str('kl'),0.088,True
Completed,0.19,625,1647,4999,0.389,0.748,str('intersection'),0.1,False
Completed,0.56,1333,4984,133,0.503,0.455,str('kl'),0.026,True
Completed,0.19,1496,3187,2698,0.082,0.915,str('kl'),0.035,False
Completed,0.24,1072,163,2252,0.967,0.131,str('intersection'),0.064,True
Completed,0.47,762,629,3244,0.724,0.003,str('intersection'),0.078,False
Completed,0.19,2117,2721,1863,0.353,0.794,str('kl'),0.017,True
Completed,0.19,5542,4206,4141,0.805,0.335,str('kl'),0.051,False
Completed,0.19,741,2425,835,0.177,0.618,str('intersection'),0.068,True
Completed,0.19,974,4306,1743,0.313,0.067,str('kl'),0.053,False
Completed,0.2,903,4121,1577,0.673,0.195,str('intersection'),0.038,True
Completed,0.19,620,2793,4300,0.22,0.684,str('intersection'),0.025,False
Completed,0.19,1242,734,730,0.855,0.394,str('kl'),0.098,True
Completed,0.19,4558,273,4689,0.584,0.271,str('kl'),0.067,False
Completed,0.6,824,3254,184,0.463,0.557,str('intersection'),0.05,True
Completed,0.57,804,4895,2617,0.886,0.065,str('intersection'),0.017,False
Completed,0.19,1412,1602,2435,0.009,0.857,str('kl'),0.08,True
Completed,0.19,893,1413,3864,0.973,0.603,str('intersection'),0.09,False
Completed,0.19,1299,4437,1184,0.104,0.32,str('kl'),0.029,True
Completed,0.19,1777,3734,3443,0.555,0.809,str('kl'),0.039,False
Completed,0.45,769,397,1435,0.427,0.02,str('intersection'),0.056,True
Completed,0.31,614,1175,3051,0.14,0.147,str('intersection'),0.086,False
Completed,0.19,8131,2956,1983,0.752,0.931,str('kl'),0.013,True
Completed,0.19,2452,3971,4567,0.332,0.439,str('kl'),0.049,False
Completed,0.2,949,1878,324,0.717,0.733,str('intersection'),0.077,True
Completed,0.19,1572,2968,3061,0.517,0.426,str('kl'),0.056,False
Completed,0.25,977,3856,502,0.951,0.822,str('intersection'),0.083,False
Completed,0.19,894,2996,2915,0.406,0.299,str('intersection'),0.074,True
Completed,0.19,1326,978,2118,0.519,0.53,str('kl'),0.047,False
Completed,0.19,6922,516,3617,0.79,0.65,str('kl'),0.031,True
Completed,0.26,611,3458,1260,0.162,0.428,str('intersection'),0.093,False
Completed,0.19,1092,4630,4002,0.738,0.95,str('intersection'),0.059,True
Completed,0.19,955,1375,1047,0.368,0.221,str('kl'),0.042,False
Completed,0.19,947,1872,2753,0.651,0.474,str('intersection'),0.053,True
Completed,0.19,1407,4780,2301,0.273,0.697,str('kl'),0.07,False
Completed,0.19,12213,3296,4865,0.819,0.174,str('kl'),0.082,True
Completed,0.19,948,855,4161,0.486,0.775,str('intersection'),0.035,True
Completed,0.19,1056,2517,867,0.622,0.054,str('kl'),0.063,False
Completed,0.19,1729,4314,3145,0.045,0.576,str('kl'),0.095,True
Completed,0.25,952,2339,1753,0.906,0.346,str('intersection'),0.022,False
Completed,0.19,960,2325,3135,0.675,0.856,str('intersection'),0.07,True
Completed,0.19,1681,2734,3253,0.12,0.285,str('kl'),0.064,False
Completed,0.19,11799,2509,4171,0.857,0.556,str('kl'),0.02,True
Completed,0.3,606,841,877,0.222,0.273,str('intersection'),0.082,False
Completed,0.19,806,68,4875,0.461,0.391,str('intersection'),0.063,True
Completed,0.19,2132,4767,2744,0.007,0.193,str('kl'),0.021,True
Completed,0.19,796,1864,2291,0.884,0.979,str('intersection'),0.095,False
Completed,0.19,2418,1384,3992,0.106,0.731,str('kl'),0.083,True
Completed,0.62,995,4643,1037,0.975,0.441,str('intersection'),0.011,False
Completed,0.19,830,3471,3627,0.429,0.93,str('intersection'),0.046,True
Completed,0.19,797,525,1270,0.557,0.148,str('kl'),0.074,False
Completed,0.19,4448,991,2925,0.75,0.017,str('kl'),0.094,True
Completed,0.19,641,3006,2128,0.138,0.811,str('intersection'),0.031,False
Completed,0.19,928,3865,4381,0.715,0.317,str('intersection'),0.042,True
Completed,0.19,781,2162,492,0.33,0.605,str('kl'),0.059,False
Completed,0.19,899,1888,4558,0.949,0.22,str('intersection'),0.029,False
Completed,0.19,785,3984,314,0.063,0.952,str('kl'),0.09,True
Completed,0.19,4527,3056,4682,0.256,0.671,str('kl'),0.012,True
Completed,0.19,834,1184,1993,0.404,0.652,str('intersection'),0.039,True
Completed,0.24,622,409,3453,0.164,0.527,str('intersection'),0.013,False
Completed,0.19,1938,3743,1445,0.792,0.301,str('kl'),0.086,True
Completed,0.19,2233,4446,3854,0.369,0.82,str('kl'),0.077,False
Completed,0.19,1260,1426,1174,0.74,0.102,str('intersection'),0.049,True
Completed,0.19,1402,1588,2607,0.271,0.345,str('kl'),0.038,False
Completed,0.19,846,4887,2426,0.649,0.578,str('intersection'),0.066,True
Completed,0.55,622,3246,4699,0.197,0.052,str('intersection'),0.097,False
Completed,0.41,2078,259,194,0.817,0.777,str('kl'),0.024,True
Completed,0.19,4048,726,4310,0.624,0.902,str('kl'),0.05,False
Completed,0.47,941,2779,739,0.488,0.176,str('intersection'),0.068,True
Completed,0.19,877,4107,3309,0.908,0.695,str('intersection'),0.079,False
Completed,0.19,1915,2367,1567,0.047,0.477,str('kl'),0.017,True
Completed,0.45,673,2434,4131,0.414,0.117,str('intersection'),0.026,False
Completed,0.19,1162,4218,825,0.542,0.836,str('kl'),0.1,True
Completed,0.4,695,2629,2662,0.339,0.012,str('intersection'),0.041,False
Completed,0.19,1053,638,1872,0.989,0.512,str('intersection'),0.036,True
Completed,0.22,712,176,2707,0.699,0.636,str('intersection'),0.017,False
Completed,0.19,1270,3196,2262,0.313,0.411,str('kl'),0.078,True
Completed,0.19,7192,4993,4989,0.767,0.967,str('kl'),0.068,False
Completed,0.86,941,1660,123,0.155,0.236,str('intersection'),0.051,True
Completed,0.19,6333,1509,3738,0.873,0.491,str('kl'),0.04,False
Completed,0.19,741,4496,1369,0.238,0.711,str('intersection'),0.057,True
Completed,0.18,856,3637,3959,0.659,0.16,str('intersection'),0.09,False
Completed,0.19,1268,338,1016,0.296,0.886,str('kl'),0.028,True
Completed,0.19,2434,1117,4506,0.021,0.76,str('kl'),0.047,False
Completed,0.54,918,2857,625,0.898,0.037,str('intersection'),0.075,True
Completed,0.19,620,4029,2878,0.447,0.593,str('intersection'),0.088,False
Completed,0.19,5697,1976,2074,0.567,0.36,str('kl'),0.016,True
Completed,0.19,761,2091,3015,0.212,0.995,str('intersection'),0.072,True
Completed,0.19,2253,3759,1935,0.832,0.208,str('kl'),0.044,False
Completed,0.19,810,2833,3772,0.037,0.882,str('intersection'),0.08,True
Completed,0.45,725,1075,450,0.634,0.375,str('intersection'),0.086,False
Completed,0.19,1112,614,3824,0.925,0.258,str('intersection'),0.059,True
Completed,0.19,1006,3516,1152,0.063,0.539,str('kl'),0.043,False
Completed,0.19,5609,4532,3561,0.608,0.082,str('kl'),0.031,True
Completed,0.19,621,1318,1545,0.471,0.871,str('intersection'),0.092,False
Completed,0.19,5408,1775,4814,0.501,0.621,str('kl'),0.081,True
Completed,0.72,714,4721,297,0.387,0.332,str('intersection'),0.019,False
Completed,0.19,1038,3393,2570,0.965,0.796,str('intersection'),0.054,True
Completed,0.19,1230,134,2401,0.08,0.001,str('kl'),0.071,False
Completed,0.19,3224,913,3431,0.355,0.133,str('kl'),0.097,True
Completed,0.28,733,2615,1696,0.725,0.914,str('intersection'),0.024,False
Completed,0.19,757,4255,4266,0.179,0.457,str('intersection'),0.033,True
Completed,0.19,1242,2241,689,0.807,0.746,str('kl'),0.061,False
Completed,0.19,2742,2226,4957,0.133,0.343,str('kl'),0.094,False
Completed,0.63,1136,4270,91,0.76,0.61,str('intersection'),0.032,True
Completed,0.19,913,2755,4908,0.577,0.766,str('intersection'),0.088,True
Completed,0.19,3085,898,2216,0.709,0.785,str('kl'),0.058,True
Completed,0.19,7767,110,3207,0.98,0.908,str('kl'),0.084,False
Completed,0.57,753,3417,1827,0.095,0.138,str('intersection'),0.011,True
Completed,0.19,690,4746,4099,0.548,0.741,str('intersection'),0.046,False
Completed,0.19,1128,1750,793,0.435,0.462,str('kl'),0.073,True
Completed,0.15,662,1254,2851,0.593,0.219,str('intersection'),0.063,False
Completed,0.19,2175,4596,2046,0.457,0.984,str('kl'),0.034,True
Completed,0.19,8051,3580,4456,0.876,0.386,str('kl'),0.022,False
Completed,0.31,887,551,573,0.015,0.66,str('intersection'),0.095,True
Completed,0.19,868,1022,3908,0.302,0.534,str('intersection'),0.069,False
Completed,0.19,1631,3109,966,0.68,0.263,str('kl'),0.053,True
Completed,0.19,2332,3813,3710,0.229,0.866,str('kl'),0.021,False
Completed,0.19,910,2037,1342,0.849,0.088,str('intersection'),0.082,True
Completed,0.19,5739,2001,3534,0.493,0.707,str('kl'),0.05,True
Completed,0.19,695,4005,1519,0.614,0.496,str('intersection'),0.067,False
Completed,0.19,1045,976,1471,0.185,0.925,str('kl'),0.062,True
Completed,0.19,4311,1141,1100,0.915,0.165,str('kl'),0.018,False
Completed,0.19,7341,352,4630,0.644,0.047,str('kl'),0.037,True
Completed,0.46,617,3622,398,0.281,0.75,str('intersection'),0.065,False
Completed,0.19,940,4481,2989,0.826,0.371,str('intersection'),0.098,True
Completed,0.19,1551,1525,1909,0.191,0.582,str('kl'),0.025,False
Completed,0.19,1023,1714,4235,0.781,0.831,str('intersection'),0.014,True
Completed,0.19,837,4939,658,0.169,0.122,str('kl'),0.087,False
Completed,0.19,6232,3142,3383,0.747,0.508,str('kl'),0.076,True
Completed,0.43,756,229,1649,0.361,0.29,str('intersection'),0.048,False
Completed,0.19,887,701,2523,0.075,0.422,str('intersection'),0.03,True
Completed,0.19,3904,2671,2354,0.944,0.625,str('kl'),0.091,False
Completed,0.19,5262,4155,4783,0.397,0.246,str('kl'),0.055,True
Completed,0.42,703,2498,266,0.526,0.957,str('intersection'),0.039,False
Completed,0.19,5075,2391,2790,0.893,0.567,str('kl'),0.048,True
Completed,0.2,605,4083,2336,0.032,0.355,str('intersection'),0.076,False
Completed,0.19,1426,812,1390,0.276,0.445,str('kl'),0.027,True
Completed,0.19,2518,274,4203,0.244,0.181,str('kl'),0.04,True
Completed,0.19,868,3231,909,0.863,0.897,str('intersection'),0.058,False
Completed,0.19,747,4872,3181,0.287,0.481,str('intersection'),0.089,True
Completed,0.19,2365,1602,1789,0.665,0.69,str('kl'),0.027,False
Completed,0.19,929,1479,4432,0.324,0.941,str('intersection'),0.016,True
Completed,0.19,904,4392,542,0.694,0.23,str('kl'),0.078,False
Completed,0.19,1682,3689,2952,0.148,0.641,str('kl'),0.069,True
Completed,0.19,703,464,2155,0.775,0.437,str('intersection'),0.052,False
Completed,0.19,1030,1248,3654,0.531,0.306,str('intersection'),0.026,True
Completed,0.19,795,2905,1297,0.418,0.523,str('kl'),0.099,False
Completed,0.19,13878,3921,4043,0.997,0.107,str('kl'),0.065,True
Completed,0.26,610,1951,1088,0.112,0.815,str('intersection'),0.036,False
Completed,0.19,5502,2148,3905,0.731,0.446,str('kl'),0.096,False
Completed,0.32,772,3880,1227,0.345,0.726,str('intersection'),0.023,True
Completed,0.19,885,3020,3479,0.798,0.153,str('intersection'),0.034,False
Completed,0.19,683,1213,279,0.1,0.574,str('kl'),0.072,False
Completed,0.19,1581,500,3087,0.382,0.8,str('kl'),0.081,False
Completed,0.65,790,3496,2019,0.511,0.028,str('intersection'),0.019,True
Completed,0.19,628,4668,4610,0.089,0.594,str('intersection'),0.054,False
Completed,0.19,1570,1360,366,0.959,0.328,str('kl'),0.072,True
Completed,0.54,614,1801,3356,0.052,0.072,str('intersection'),0.06,False
Completed,0.19,3563,4830,1615,0.929,0.85,str('kl'),0.043,True
Completed,0.19,2316,3346,4340,0.478,0.278,str('kl'),0.03,False
Completed,0.19,908,4,771,0.599,0.55,str('intersection'),0.092,True
Completed,0.19,815,787,4730,0.843,0.676,str('intersection'),0.073,False
Completed,0.26,996,2563,225,0.207,0.402,str('kl'),0.045,True
Completed,0.19,5846,4359,2655,0.627,0.968,str('kl'),0.012,False
Completed,0.36,829,2271,2473,0.264,0.204,str('intersection'),0.085,True
Completed,0.19,6702,2296,3979,0.823,0.933,str('kl'),0.036,False
Completed,0.27,729,4354,995,0.196,0.145,str('intersection'),0.064,True
Completed,0.19,697,2557,3718,0.646,0.726,str('intersection'),0.1,False
Completed,0.19,890,666,1019,0.514,0.715,str('kl'),0.07,False
Completed,0.19,1490,37,2859,0.033,0.313,str('kl'),0.051,False
Completed,0.19,912,3332,2092,0.917,0.609,str('intersection'),0.068,True
Completed,0.59,621,4816,4525,0.498,0.021,str('intersection'),0.079,False
Completed,0.26,3998,1834,606,0.611,0.808,str('kl'),0.017,True
Completed,0.19,907,1335,3274,0.394,0.559,str('intersection'),0.028,False
Completed,0.19,1609,4673,1852,0.53,0.27,str('kl'),0.09,True
Completed,0.19,2680,3501,4111,0.078,0.851,str('kl'),0.057,False
Completed,0.57,1331,476,845,0.939,0.071,str('intersection'),0.04,True
Completed,0.27,889,943,4971,0.742,0.188,str('intersection'),0.015,False
Completed,0.3,780,3034,142,0.364,0.983,str('kl'),0.088,True
Completed,0.19,3859,3893,2726,0.786,0.395,str('kl'),0.075,False
Completed,0.19,734,2115,2244,0.166,0.683,str('intersection'),0.047,True
Completed,0.19,3461,1916,2552,0.551,0.048,str('kl'),0.085,True
Completed,0.31,696,3936,2419,0.43,0.78,str('intersection'),0.013,False
Completed,0.19,1138,2920,4832,0.977,0.348,str('intersection'),0.044,True
Completed,0.19,1093,3478,1974,0.442,0.264,str('kl'),0.047,False
Completed,0.19,5651,440,4287,0.344,0.7,str('kl'),0.093,True
Completed,0.52,727,3693,668,0.706,0.472,str('intersection'),0.031,False
Completed,0.19,1088,4397,3410,0.128,0.898,str('intersection'),0.043,True
Completed,0.19,2050,1455,1717,0.763,0.18,str('kl'),0.06,False
Completed,0.19,824,1637,4663,0.232,0.423,str('intersection'),0.071,True
Completed,0.19,1273,4857,469,0.844,0.655,str('kl'),0.054,False
Completed,0.19,2411,3216,3033,0.298,0.224,str('kl'),0.02,True
Completed,0.19,1044,309,1917,0.685,0.948,str('intersection'),0.081,False
Completed,0.19,1027,775,3581,0.882,0.824,str('intersection'),0.061,True
