Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.73,10,1004,1896,0.607,0.884,str('intersection'),0.038,False
Completed,0.73,24,2527,3187,0.031,0.121,str('kl'),0.067,True
Completed,0.73,16,4343,127,0.817,0.543,str('kl'),0.087,False
Completed,0.73,10,2117,3835,0.303,0.468,str('intersection'),0.029,True
Completed,0.73,12,1267,656,0.197,0.294,str('intersection'),0.053,False
Completed,0.73,53,4744,4446,0.682,0.717,str('kl'),0.063,True
Completed,0.73,19,3396,1387,0.471,0.135,str('kl'),0.094,False
Completed,0.73,19,622,2595,0.893,0.87,str('intersection'),0.011,True
Completed,0.73,21,388,1508,0.048,0.402,str('kl'),0.066,True
Completed,0.73,10,3161,2795,0.565,0.603,str('intersection'),0.05,False
Completed,0.73,16,4977,829,0.274,0.062,str('intersection'),0.014,True
Completed,0.73,44,1501,4541,0.854,0.949,str('kl'),0.091,False
Completed,0.73,23,1882,268,0.645,0.81,str('kl'),0.07,True
Completed,0.73,9,4109,4055,0.227,0.201,str('intersection'),0.035,False
Completed,0.73,15,2638,185,0.33,0.318,str('intersection'),0.061,False
Completed,0.73,59,1036,3971,0.784,0.678,str('kl'),0.054,True
Completed,0.73,11,913,1797,0.264,0.844,str('intersection'),0.041,False
Completed,0.73,63,3062,3006,0.873,0.145,str('kl'),0.073,True
Completed,0.73,14,3824,1184,0.037,0.692,str('kl'),0.082,False
Completed,0.73,9,2221,4974,0.584,0.303,str('intersection'),0.022,True
Completed,0.73,15,1821,538,0.914,0.442,str('intersection'),0.049,False
Completed,0.73,26,4672,4246,0.463,0.553,str('kl'),0.056,True
Completed,0.73,24,3442,2424,0.626,0.096,str('kl'),0.097,False
Completed,0.73,12,44,3715,0.237,0.893,str('intersection'),0.017,True
Completed,0.73,22,86,400,0.436,0.668,str('kl'),0.024,False
Completed,0.73,14,3563,4186,0.951,0.343,str('intersection'),0.081,True
Completed,0.73,10,4559,2249,0.147,0.759,str('intersection'),0.073,False
Completed,0.73,64,1785,3462,0.724,0.246,str('kl'),0.044,True
Completed,0.73,38,2343,1660,0.774,0.011,str('kl'),0.017,False
Completed,0.73,12,3866,2946,0.354,0.994,str('intersection'),0.1,True
Completed,0.73,17,2827,1566,0.216,0.613,str('intersection'),0.024,True
Completed,0.73,26,679,2853,0.671,0.377,str('kl'),0.079,False
Completed,0.74,27,1115,55,0.126,0.086,str('intersection'),0.089,True
Completed,0.73,47,2716,3763,0.737,0.91,str('kl'),0.015,False
Completed,0.73,22,4141,1990,0.415,0.488,str('kl'),0.051,True
Completed,0.73,9,1994,3280,0.964,0.502,str('intersection'),0.064,False
Completed,0.73,14,1456,1295,0.536,0.737,str('intersection'),0.085,True
Completed,0.73,23,4855,2503,0.087,0.252,str('kl'),0.03,False
Completed,0.73,36,3273,730,0.761,0.834,str('kl'),0.033,True
Completed,0.73,10,420,4520,0.375,0.161,str('intersection'),0.071,False
Completed,0.73,22,499,911,0.716,0.567,str('kl'),0.027,False
Completed,0.73,9,3350,4623,0.171,0.428,str('intersection'),0.087,True
Completed,0.73,13,4776,1444,0.988,0.969,str('intersection'),0.068,False
Completed,0.73,22,1378,2731,0.381,0.02,str('kl'),0.036,True
Completed,0.73,51,2071,2151,0.119,0.22,str('kl'),0.012,False
Completed,0.73,11,4220,3364,0.51,0.769,str('intersection'),0.092,True
Completed,0.73,26,2682,892,0.175,0.17,str('kl'),0.044,False
Completed,0.73,9,1158,4683,0.689,0.842,str('intersection'),0.059,True
Completed,0.73,20,644,2482,0.233,0.633,str('kl'),0.069,False
Completed,0.73,11,2871,3695,0.654,0.37,str('intersection'),0.034,True
Completed,0.73,14,4023,479,0.444,0.794,str('intersection'),0.032,False
Completed,0.73,79,2499,4265,0.926,0.219,str('kl'),0.084,True
Completed,0.73,15,1631,1242,0.573,0.045,str('kl'),0.066,False
Completed,0.73,10,4404,4955,0.057,0.967,str('intersection'),0.05,True
Completed,0.73,13,3720,1739,0.846,0.383,str('intersection'),0.013,False
Completed,0.73,23,244,3025,0.268,0.62,str('kl'),0.09,True
Completed,0.73,47,278,2342,0.828,0.363,str('kl'),0.058,True
Completed,0.73,11,3677,3554,0.285,0.626,str('intersection'),0.045,False
Completed,0.73,20,4439,326,0.618,0.21,str('intersection'),0.02,True
Completed,0.73,31,1586,4113,0.013,0.785,str('kl'),0.095,False
Completed,0.73,19,2456,1082,0.489,0.959,str('kl'),0.077,True
Completed,0.73,10,4057,4794,0.882,0.036,str('intersection'),0.039,False
Completed,0.73,20,3105,2283,0.312,0.9,str('kl'),0.086,True
Completed,0.73,9,879,3575,0.824,0.103,str('intersection'),0.029,False
Completed,0.73,30,1080,749,0.347,0.437,str('kl'),0.016,True
Completed,0.73,8,2603,4461,0.765,0.575,str('intersection'),0.099,False
Completed,0.73,13,4263,1275,0.075,0.027,str('intersection'),0.057,True
Completed,0.73,21,2037,2561,0.555,0.976,str('kl'),0.047,False
Completed,0.73,79,1344,2008,0.944,0.775,str('kl'),0.023,True
Completed,0.73,9,4821,3222,0.427,0.228,str('intersection'),0.081,False
Completed,0.73,22,3317,35,0.733,0.687,str('intersection'),0.072,True
Completed,0.73,25,543,3820,0.153,0.326,str('kl'),0.043,False
Completed,0.73,14,466,205,0.811,0.919,str('intersection'),0.078,False
Completed,0.73,26,3238,3913,0.326,0.094,str('kl'),0.026,True
Completed,0.73,20,4898,2132,0.522,0.508,str('kl'),0.04,False
Completed,0.73,17,4315,1815,0.514,0.099,str('kl'),0.084,False
Completed,0.73,11,1959,1465,0.401,0.259,str('intersection'),0.096,False
Completed,0.73,127,4186,2673,0.977,0.744,str('kl'),0.019,True
Completed,0.73,23,2561,1527,0.593,0.862,str('kl'),0.083,True
Completed,0.73,10,959,2736,0.044,0.126,str('intersection'),0.022,False
Completed,0.73,33,833,563,0.503,0.336,str('kl'),0.012,True
Completed,0.73,8,2982,4348,0.11,0.662,str('intersection'),0.092,False
Completed,0.73,14,3900,2419,0.792,0.238,str('intersection'),0.062,True
Completed,0.73,25,2298,3632,0.337,0.75,str('kl'),0.055,False
Completed,0.73,28,1742,1803,0.165,0.986,str('kl'),0.028,True
Completed,0.73,9,4593,3089,0.708,0.001,str('intersection'),0.089,False
Completed,0.73,16,3519,1159,0.39,0.585,str('intersection'),0.068,True
Completed,0.73,89,121,4872,0.995,0.412,str('kl'),0.036,False
Completed,0.73,17,10,1626,0.675,0.152,str('intersection'),0.052,True
Completed,0.73,22,3487,2834,0.188,0.852,str('kl'),0.062,False
Completed,0.73,29,4639,1024,0.901,0.313,str('kl'),0.093,True
Completed,0.73,12,1865,4815,0.477,0.7,str('intersection'),0.011,False
Completed,0.73,14,2266,386,0.024,0.562,str('intersection'),0.037,True
Completed,0.73,27,3789,4093,0.598,0.451,str('kl'),0.067,False
Completed,0.73,19,2903,458,0.955,0.069,str('kl'),0.052,False
Completed,0.73,9,756,4166,0.408,0.929,str('intersection'),0.064,True
Completed,0.73,16,1194,1368,0.889,0.595,str('kl'),0.077,False
Completed,0.73,11,2795,2654,0.498,0.393,str('intersection'),0.039,True
Completed,0.73,12,4064,676,0.662,0.942,str('intersection'),0.025,False
Completed,0.73,31,1917,4389,0.209,0.055,str('kl'),0.08,True
Completed,0.73,15,1535,109,0.292,0.193,str('kl'),0.059,False
Completed,0.73,11,4934,3894,0.836,0.804,str('intersection'),0.046,True
Completed,0.73,11,3196,1916,0.003,0.345,str('intersection'),0.021,False
Completed,0.73,37,344,3129,0.611,0.642,str('kl'),0.095,True
Completed,0.73,12,579,2068,0.456,0.113,str('intersection'),0.049,True
Completed,0.73,46,3430,3359,0.906,0.874,str('kl'),0.056,False
Completed,0.73,15,4699,288,0.247,0.46,str('kl'),0.099,True
Completed,0.73,8,1302,3995,0.633,0.537,str('intersection'),0.018,False
Completed,0.73,15,2150,808,0.866,0.71,str('intersection'),0.042,True
Completed,0.73,26,4299,4599,0.255,0.287,str('kl'),0.075,False
Completed,0.73,13,2782,527,0.678,0.529,str('kl'),0.092,False
Completed,0.73,9,1181,4235,0.193,0.484,str('intersection'),0.011,True
Completed,0.73,31,779,1416,0.728,0.056,str('kl'),0.021,False
Completed,0.73,12,2927,2703,0.15,0.947,str('intersection'),0.082,True
Completed,0.73,12,3962,920,0.939,0.404,str('intersection'),0.074,False
Completed,0.73,32,2361,4632,0.424,0.609,str('kl'),0.042,True
Completed,0.73,24,1648,176,0.078,0.654,str('kl'),0.018,False
Completed,0.73,12,4500,3962,0.56,0.359,str('intersection'),0.098,True
Completed,0.73,10,3621,2179,0.35,0.804,str('intersection'),0.055,False
Completed,0.73,65,222,3392,0.77,0.199,str('kl'),0.048,True
Completed,0.73,11,199,950,0.093,0.817,str('intersection'),0.085,False
Completed,0.73,44,3598,4741,0.544,0.18,str('kl'),0.031,True
Completed,0.73,21,4516,1718,0.366,0.719,str('kl'),0.034,False
Completed,0.73,13,1663,2926,0.755,0.268,str('intersection'),0.072,True
Completed,0.73,11,2377,2190,0.744,0.47,str('intersection'),0.09,False
Completed,0.73,37,3978,3481,0.135,0.518,str('kl'),0.015,True
Completed,0.73,40,3005,1323,0.808,0.291,str('kl'),0.038,True
Completed,0.73,10,856,2531,0.322,0.711,str('intersection'),0.076,False
Completed,0.73,23,945,337,0.851,0.765,str('kl'),0.064,True
Completed,0.73,8,2548,4124,0.271,0.248,str('intersection'),0.051,False
Completed,0.73,15,4325,2311,0.577,0.666,str('intersection'),0.015,True
Completed,0.73,24,2176,3524,0.06,0.337,str('kl'),0.089,False
Completed,0.73,17,1327,1597,0.441,0.416,str('kl'),0.071,True
Completed,0.73,10,4725,2883,0.921,0.586,str('intersection'),0.033,False
Completed,0.73,13,3416,1071,0.231,0.016,str('intersection'),0.03,True
Completed,0.73,27,566,4784,0.649,0.997,str('kl'),0.085,False
Completed,0.73,12,331,1195,0.307,0.28,str('intersection'),0.035,False
Completed,0.73,64,3183,4985,0.821,0.733,str('kl'),0.068,True
Completed,0.73,19,4960,1767,0.019,0.18,str('kl'),0.088,False
Completed,0.73,19,1561,2976,0.595,0.822,str('intersection'),0.027,True
Completed,0.73,10,1942,2454,0.904,0.929,str('intersection'),0.054,False
Completed,0.73,25,4090,3746,0.482,0.074,str('kl'),0.061,True
Completed,0.73,22,2582,2371,0.09,0.44,str('kl'),0.035,True
Completed,0.73,9,1059,3662,0.54,0.547,str('intersection'),0.07,False
Completed,0.73,18,890,857,0.008,0.975,str('kl'),0.06,True
Completed,0.73,8,3116,4569,0.614,0.022,str('intersection'),0.044,False
Completed,0.73,13,3760,1500,0.296,0.565,str('intersection'),0.02,True
Completed,0.73,22,2238,2786,0.839,0.422,str('kl'),0.097,False
Completed,0.73,28,1837,2097,0.659,0.316,str('kl'),0.076,True
Completed,0.73,9,4611,3310,0.204,0.672,str('intersection'),0.041,False
Completed,0.73,24,3498,240,0.886,0.226,str('intersection'),0.026,True
Completed,0.73,26,21,4027,0.493,0.771,str('kl'),0.078,False
Completed,0.73,12,144,1962,0.18,0.541,str('intersection'),0.095,True
Completed,0.73,30,3542,3252,0.692,0.462,str('kl'),0.02,False
Completed,0.73,20,4577,63,0.406,0.889,str('kl'),0.046,True
Completed,0.73,10,1726,3771,0.98,0.123,str('intersection'),0.058,False
Completed,0.73,14,2282,721,0.519,0.141,str('intersection'),0.079,True
Completed,0.73,27,3884,4512,0.095,0.872,str('kl'),0.025,False
Completed,0.73,13,2882,628,0.46,0.739,str('kl'),0.1,False
Completed,0.73,10,655,4418,0.911,0.258,str('intersection'),0.017,True
Completed,0.73,23,1137,2238,0.385,0.204,str('kl'),0.029,False
Completed,0.73,14,2661,3451,0.993,0.783,str('intersection'),0.087,True
Completed,0.73,12,4204,431,0.16,0.365,str('intersection'),0.067,False
Completed,0.73,44,1977,4217,0.704,0.632,str('kl'),0.038,True
Completed,0.73,36,1441,979,0.795,0.614,str('kl'),0.011,False
Completed,0.73,9,4917,4691,0.342,0.383,str('intersection'),0.094,True
Completed,0.73,11,3218,1671,0.506,0.953,str('intersection'),0.063,False
Completed,0.73,23,445,2957,0.115,0.034,str('kl'),0.053,True
Completed,0.73,17,522,1850,0.96,0.69,str('intersection'),0.091,True
Completed,0.73,45,3296,3058,0.411,0.297,str('kl'),0.014,False
Completed,0.73,25,4839,1131,0.749,0.85,str('kl'),0.051,True
Completed,0.73,7,1362,4921,0.138,0.147,str('intersection'),0.066,False
Completed,0.73,15,2056,590,0.363,0.101,str('intersection'),0.084,True
Completed,0.73,26,4282,4298,0.75,0.895,str('kl'),0.032,False
Completed,0.73,13,2705,1831,0.431,0.043,str('intersection'),0.074,True
Completed,0.73,36,1104,3117,0.948,0.961,str('kl'),0.042,False
Completed,0.73,16,700,299,0.474,0.514,str('intersection'),0.054,True
Completed,0.73,42,2848,4006,0.898,0.497,str('kl'),0.062,False
Completed,0.73,19,4039,2037,0.2,0.917,str('kl'),0.093,True
Completed,0.73,9,2438,3329,0.687,0.088,str('intersection'),0.013,False
Completed,0.73,14,1568,1558,0.812,0.168,str('intersection'),0.037,True
Completed,0.73,22,4420,2766,0.3,0.836,str('kl'),0.069,False
Completed,0.73,20,3698,798,0.602,0.264,str('kl'),0.088,True
Completed,0.73,8,299,4588,0.028,0.747,str('intersection'),0.028,False
Completed,0.73,13,255,156,0.588,0.489,str('intersection'),0.043,False
Completed,0.73,26,3731,3863,0.041,0.508,str('kl'),0.073,True
Completed,0.73,17,4376,1888,0.861,0.08,str('kl'),0.081,False
Completed,0.73,11,1603,3179,0.252,0.908,str('intersection'),0.024,True
Completed,0.73,12,2471,1395,0.249,0.828,str('intersection'),0.048,False
Completed,0.73,33,3995,2604,0.638,0.159,str('kl'),0.058,True
Completed,0.73,17,3083,98,0.053,0.777,str('intersection'),0.015,False
Completed,0.73,42,933,3883,0.568,0.234,str('kl'),0.09,True
Completed,0.73,11,1025,1690,0.103,0.307,str('intersection'),0.08,False
Completed,0.73,46,2627,2898,0.525,0.698,str('kl'),0.025,True
Completed,0.73,18,4248,958,0.314,0.153,str('kl'),0.039,False
Completed,0.73,10,2099,4750,0.799,0.858,str('intersection'),0.077,True
Completed,0.73,12,1406,450,0.701,0.902,str('intersection'),0.095,False
Completed,0.73,28,4804,4157,0.187,0.109,str('kl'),0.021,True
Completed,0.73,27,3339,2218,0.973,0.556,str('kl'),0.046,False
Completed,0.73,11,488,3509,0.397,0.449,str('intersection'),0.059,True
Completed,0.73,55,409,2391,0.551,0.792,str('kl'),0.018,True
Completed,0.73,9,3262,3604,0.071,0.213,str('intersection'),0.098,False
Completed,0.73,15,4883,571,0.777,0.638,str('intersection'),0.056,True
Completed,0.73,26,1484,4357,0.359,0.372,str('kl'),0.049,False
Completed,0.73,27,2022,1151,0.142,0.389,str('kl'),0.023,True
Completed,0.73,7,4170,4864,0.722,0.622,str('intersection'),0.083,False
Completed,0.73,11,2503,1214,0.833,0.988,str('intersection'),0.019,False
Completed,0.73,26,981,4927,0.288,0.007,str('kl'),0.096,True
Completed,0.73,10,813,2121,0.759,0.454,str('intersection'),0.083,False
Completed,0.73,24,3039,3413,0.37,0.535,str('kl'),0.031,True
Completed,0.73,17,3840,236,0.533,0.115,str('kl'),0.034,False
Completed,0.73,10,2317,3943,0.082,0.88,str('intersection'),0.07,True
Completed,0.73,19,1760,861,0.42,0.863,str('intersection'),0.091,False
Completed,0.73,124,4534,4653,0.967,0.132,str('kl'),0.013,True
Completed,0.73,17,3577,1476,0.131,0.704,str('kl'),0.049,False
Completed,0.73,13,99,2684,0.74,0.285,str('intersection'),0.065,True
Completed,0.73,19,65,687,0.93,0.029,str('kl'),0.071,False
Completed,0.73,9,3462,4400,0.448,0.982,str('intersection'),0.033,True
Completed,0.73,11,4654,1338,0.642,0.431,str('intersection'),0.031,False
Completed,0.73,22,1803,2624,0.222,0.573,str('kl'),0.086,True
Completed,0.73,17,2203,1947,0.279,0.681,str('kl'),0.065,False
Completed,0.73,14,3805,3160,0.857,0.324,str('intersection'),0.052,True
Completed,0.73,14,2962,2019,0.711,0.191,str('intersection'),0.067,True
Completed,0.73,23,735,3233,0.168,0.798,str('kl'),0.037,False
Completed,0.73,14,1214,1052,0.629,0.725,str('intersection'),0.047,True
Completed,0.73,27,2738,4843,0.242,0.27,str('kl'),0.057,False
Completed,0.73,37,4125,1617,0.917,0.815,str('kl'),0.099,True
Completed,0.73,9,1898,2825,0.468,0.174,str('intersection'),0.016,False
Completed,0.73,12,1517,2292,0.033,0.067,str('intersection'),0.043,True
Completed,0.73,24,4993,3583,0.581,0.923,str('kl'),0.072,False
Completed,0.73,16,3138,358,0.259,0.475,str('kl'),0.081,True
Completed,0.73,8,365,4065,0.87,0.52,str('intersection'),0.023,False
Completed,0.73,14,599,507,0.213,0.239,str('kl'),0.075,False
Completed,0.73,9,3373,4293,0.666,0.756,str('intersection'),0.04,True
Completed,0.73,10,4760,2473,0.486,0.33,str('intersection'),0.026,False
Completed,0.73,75,1282,3686,0.877,0.66,str('kl'),0.078,True
Completed,0.73,20,2133,1747,0.623,0.579,str('kl'),0.06,False
Completed,0.73,11,4359,3033,0.015,0.41,str('intersection'),0.044,True
Completed,0.73,8,4125,3808,0.697,0.492,str('intersection'),0.093,False
Completed,0.73,12,2739,2027,0.392,0.906,str('intersection'),0.061,True
Completed,0.73,37,1216,3235,0.97,0.081,str('kl'),0.054,False
Completed,0.73,13,734,1039,0.451,0.38,str('intersection'),0.042,True
Completed,0.73,44,2960,4825,0.935,0.617,str('kl'),0.074,False
Completed,0.73,18,3917,1609,0.224,0.033,str('kl'),0.083,True
Completed,0.73,10,2394,2823,0.646,0.955,str('intersection'),0.022,False
Completed,0.73,15,1681,2299,0.852,0.781,str('intersection'),0.049,True
Completed,0.73,25,4455,3585,0.276,0.206,str('kl'),0.056,False
Completed,0.73,15,3654,369,0.564,0.63,str('kl'),0.098,True
Completed,0.73,8,177,4082,0.05,0.367,str('intersection'),0.018,False
Completed,0.73,44,178,1264,0.333,0.94,str('kl'),0.01,True
Completed,0.73,10,3654,2550,0.788,0.049,str('intersection'),0.093,False
Completed,0.73,16,4455,779,0.122,0.6,str('intersection'),0.062,True
Completed,0.73,26,1682,4492,0.515,0.395,str('kl'),0.053,False
Completed,0.73,9,3919,3790,0.378,0.644,str('intersection'),0.086,False
Completed,0.73,16,2315,1750,0.302,0.3,str('kl'),0.077,False
Completed,0.73,14,3839,3041,0.82,0.688,str('intersection'),0.039,True
Completed,0.73,12,3038,1232,0.029,0.148,str('intersection'),0.025,False
Completed,0.73,45,811,4939,0.608,0.849,str('kl'),0.08,True
Completed,0.73,10,981,2118,0.064,0.674,str('intersection'),0.09,False
Completed,0.73,66,2505,3404,0.55,0.313,str('kl'),0.015,True
Completed,0.73,19,4361,218,0.353,0.772,str('kl'),0.052,False
Completed,0.73,11,2133,3931,0.777,0.225,str('intersection'),0.065,True
Completed,0.73,11,1285,878,0.723,0.024,str('intersection'),0.086,False
Completed,0.73,26,4761,4664,0.149,0.973,str('kl'),0.031,True
Completed,0.73,31,3374,1477,0.948,0.425,str('kl'),0.034,False
Completed,0.73,11,601,2691,0.437,0.563,str('intersection'),0.071,True
Completed,0.73,25,366,1257,0.529,0.158,str('kl'),0.028,True
Completed,0.73,10,3140,2549,0.109,0.83,str('intersection'),0.088,False
Completed,0.73,16,4995,768,0.802,0.255,str('intersection'),0.069,True
Completed,0.73,26,1518,4475,0.319,0.741,str('kl'),0.037,False
Completed,0.73,17,2098,1944,0.582,0.463,str('kl'),0.07,False
Completed,0.73,11,4246,3152,0.04,0.54,str('intersection'),0.035,True
Completed,0.73,21,2625,80,0.871,0.126,str('intersection'),0.031,False
Completed,0.73,25,1024,3871,0.265,0.887,str('kl'),0.083,True
Completed,0.73,12,935,1693,0.781,0.588,str('intersection'),0.096,False
Completed,0.73,40,3083,2906,0.332,0.415,str('kl'),0.019,True
Completed,0.73,17,3805,976,0.508,0.999,str('kl'),0.044,False
Completed,0.73,9,2205,4762,0.121,0.014,str('intersection'),0.06,True
Completed,0.73,12,1804,433,0.38,0.25,str('intersection'),0.078,False
Completed,0.73,117,4656,4146,0.991,0.763,str('kl'),0.026,True
Completed,0.73,19,3465,2217,0.169,0.338,str('kl'),0.04,False
Completed,0.73,11,66,3502,0.718,0.664,str('intersection'),0.075,True
Completed,0.73,17,99,490,0.89,0.897,str('kl'),0.059,False
Completed,0.73,10,3575,4282,0.472,0.1,str('intersection'),0.046,True
Completed,0.73,10,4532,2472,0.68,0.549,str('intersection'),0.021,False
Completed,0.73,24,1759,3679,0.2,0.438,str('kl'),0.096,True
Completed,0.73,99,2439,1138,0.961,0.731,str('kl'),0.016,True
Completed,0.73,7,4041,4846,0.417,0.281,str('intersection'),0.099,False
Completed,0.73,14,2849,1823,0.736,0.82,str('intersection'),0.057,True
Completed,0.73,23,700,3114,0.129,0.183,str('kl'),0.047,False
Completed,0.73,16,1102,311,0.669,0.357,str('intersection'),0.037,True
Completed,0.73,28,2704,4024,0.218,0.655,str('kl'),0.066,False
Completed,0.73,46,4169,2045,0.879,0.196,str('kl'),0.086,True
Completed,0.73,9,2020,3332,0.491,0.807,str('intersection'),0.029,False
Completed,0.73,15,1483,1551,0.01,0.945,str('intersection'),0.053,True
Completed,0.73,26,4881,2765,0.619,0.058,str('kl'),0.062,False
Completed,0.73,16,3260,786,0.283,0.607,str('kl'),0.093,True
Completed,0.73,8,409,4572,0.83,0.406,str('intersection'),0.01,False
Completed,0.73,14,487,704,0.235,0.874,str('kl'),0.065,False
Completed,0.73,9,3339,4411,0.628,0.139,str('intersection'),0.049,True
Completed,0.73,12,4804,1339,0.462,0.713,str('intersection'),0.013,False
Completed,0.73,58,1405,2631,0.917,0.29,str('kl'),0.091,True
Completed,0.73,14,1977,1399,0.929,0.051,str('intersection'),0.042,False
Completed,0.73,22,4203,2612,0.442,0.938,str('kl'),0.074,True
Completed,0.73,14,2660,645,0.655,0.397,str('kl'),0.082,False
Completed,0.73,9,1137,4432,0.231,0.598,str('intersection'),0.021,True
Completed,0.73,44,657,2235,0.691,0.924,str('kl'),0.011,False
Completed,0.73,10,2883,3444,0.173,0.065,str('intersection'),0.092,True
Completed,0.73,25,3996,413,0.979,0.522,str('intersection'),0.061,False
Completed,0.73,26,2473,4204,0.4,0.473,str('kl'),0.054,True
Completed,0.73,22,1603,995,0.102,0.273,str('kl'),0.027,False
Completed,0.73,10,4377,4703,0.52,0.722,str('intersection'),0.088,True
Completed,0.73,11,3733,1673,0.328,0.176,str('intersection'),0.068,False
Completed,0.73,50,256,2964,0.808,0.814,str('kl'),0.035,True
Completed,0.73,28,301,2398,0.373,0.071,str('kl'),0.023,True
Completed,0.73,9,3699,3606,0.764,0.931,str('intersection'),0.081,False
Completed,0.73,17,4421,583,0.084,0.482,str('intersection'),0.072,True
Completed,0.73,26,1570,4374,0.537,0.531,str('kl'),0.043,False
Completed,0.73,14,2239,603,0.557,0.754,str('intersection'),0.089,True
Completed,0.73,36,3763,4315,0.072,0.241,str('kl'),0.015,False
Completed,0.73,39,3118,2379,0.768,0.657,str('kl'),0.051,True
Completed,0.73,8,891,3665,0.346,0.332,str('intersection'),0.064,False
Completed,0.73,27,1058,844,0.826,0.13,str('kl'),0.076,True
Completed,0.73,11,2582,4552,0.311,0.865,str('intersection'),0.038,False
Completed,0.73,14,4281,1492,0.6,0.283,str('intersection'),0.025,True
Completed,0.73,22,2054,2783,0.022,0.707,str('kl'),0.079,False
Completed,0.73,20,1361,2103,0.479,0.532,str('kl'),0.058,True
Completed,0.73,10,4837,3312,0.899,0.457,str('intersection'),0.046,False
Completed,0.73,15,3294,252,0.191,0.879,str('intersection'),0.02,True
Completed,0.73,26,521,4043,0.673,0.116,str('kl'),0.095,False
Completed,0.73,13,443,139,0.269,0.647,str('intersection'),0.048,False
Completed,0.73,58,3217,3851,0.843,0.348,str('kl'),0.055,True
Completed,0.73,17,4916,1885,0.059,0.799,str('kl'),0.098,False
Completed,0.73,11,1439,3172,0.571,0.19,str('intersection'),0.018,True
Completed,0.73,16,2178,708,0.338,0.98,str('intersection'),0.097,True
Completed,0.73,29,4326,4495,0.79,0.031,str('kl'),0.02,False
Completed,0.73,20,2548,1315,0.113,0.572,str('kl'),0.045,True
Completed,0.73,10,948,2528,0.502,0.433,str('intersection'),0.06,False
Completed,0.73,17,856,350,0.047,0.107,str('kl'),0.07,True
Completed,0.73,8,3004,4141,0.592,0.904,str('intersection'),0.035,False
Completed,0.73,12,3883,2319,0.257,0.447,str('intersection'),0.032,True
Completed,0.73,39,2282,3527,0.864,0.558,str('kl'),0.085,False
Completed,0.73,25,1724,1590,0.635,0.697,str('kl'),0.066,True
Completed,0.73,10,4576,2881,0.244,0.308,str('intersection'),0.051,False
Completed,0.73,16,3541,1059,0.908,0.855,str('intersection'),0.014,True
Completed,0.73,26,142,4767,0.455,0.156,str('kl'),0.091,False
Completed,0.73,12,22,1843,0.156,0.408,str('intersection'),0.085,True
Completed,0.73,24,3498,3056,0.732,0.582,str('kl'),0.03,False
Completed,0.73,22,4611,1119,0.428,0.005,str('kl'),0.033,True
Completed,0.73,8,1839,4905,0.942,0.989,str('intersection'),0.071,False
Completed,0.73,10,2359,2451,0.211,0.215,str('intersection'),0.038,False
Completed,0.73,41,3961,3738,0.66,0.79,str('kl'),0.067,True
Completed,0.73,14,2926,510,0.499,0.374,str('kl'),0.087,False
Completed,0.73,12,777,4222,0.886,0.637,str('intersection'),0.029,True
Completed,0.73,32,1182,1420,0.41,0.839,str('kl'),0.017,False
Completed,0.73,14,2784,2710,0.952,0.166,str('intersection'),0.1,True
Completed,0.73,11,4092,937,0.137,0.748,str('intersection'),0.057,False
Completed,0.73,64,1943,4645,0.742,0.263,str('kl'),0.048,True
Completed,0.73,27,1563,160,0.757,0.498,str('kl'),0.024,False
Completed,0.73,10,4961,3950,0.365,0.513,str('intersection'),0.081,True
Completed,0.73,10,3183,2177,0.546,0.09,str('intersection'),0.073,False
Completed,0.73,28,332,3386,0.091,0.914,str('kl'),0.043,True
Completed,0.73,17,566,1968,0.998,0.322,str('intersection'),0.078,True
Completed,0.73,26,3418,3254,0.389,0.682,str('kl'),0.026,False
Completed,0.73,31,4727,75,0.709,0.231,str('kl'),0.041,True
Completed,0.73,12,1327,3788,0.162,0.78,str('intersection'),0.076,False
Completed,0.73,11,1915,2208,0.425,0.628,str('intersection'),0.084,False
Completed,0.73,72,4064,3494,0.937,0.361,str('kl'),0.032,True
Completed,0.73,17,2795,461,0.153,0.787,str('kl'),0.034,False
Completed,0.73,10,1192,4174,0.727,0.208,str('intersection'),0.069,True
Completed,0.73,16,756,1350,0.196,0.254,str('kl'),0.059,False
Completed,0.73,14,2906,2642,0.676,0.735,str('intersection'),0.044,True
Completed,0.73,14,3980,673,0.484,0.164,str('intersection'),0.019,False
Completed,0.73,86,2378,4381,0.902,0.832,str('kl'),0.096,True
Completed,0.73,17,1665,110,0.597,0.912,str('kl'),0.075,False
Completed,0.73,10,4516,3901,0.017,0.083,str('intersection'),0.04,True
Completed,0.73,10,3598,1933,0.823,0.503,str('intersection'),0.025,False
Completed,0.73,24,200,3141,0.306,0.486,str('kl'),0.078,True
Completed,0.73,11,221,1211,0.612,0.623,str('intersection'),0.053,False
Completed,0.73,25,3619,4997,0.001,0.388,str('kl'),0.063,True
Completed,0.73,17,4498,1769,0.839,0.964,str('kl'),0.094,False
Completed,0.73,12,1647,2982,0.29,0.041,str('intersection'),0.011,True
Completed,0.73,14,2300,817,0.062,0.427,str('intersection'),0.047,True
Completed,0.73,29,3901,4602,0.576,0.569,str('kl'),0.057,False
Completed,0.73,17,2983,1540,0.272,0.018,str('kl'),0.099,True
Completed,0.73,12,835,2754,0.848,0.971,str('intersection'),0.016,False
