Status,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
Completed,0.71,53,4294,455,0.637,0.894,str('intersection'),0.039,True
Completed,0.71,103,43,4219,0.143,0.155,str('kl'),0.078,False
Completed,0.71,200,1706,2197,0.861,0.622,str('kl'),0.059,True
Completed,0.71,29,2787,3738,0.359,0.363,str('intersection'),0.02,False
Completed,0.71,37,2779,2204,0.051,0.978,str('intersection'),0.089,True
Completed,0.71,90,1713,3750,0.546,0.224,str('kl'),0.05,False
Completed,0.71,83,55,463,0.451,0.504,str('kl'),0.03,True
Completed,0.71,31,4281,4232,0.953,0.261,str('intersection'),0.069,False
Completed,0.71,50,4828,885,0.665,0.467,str('intersection'),0.078,True
Completed,0.71,109,915,4415,0.177,0.707,str('kl'),0.039,False
Completed,0.71,329,2416,1455,0.835,0.051,str('kl'),0.02,True
Completed,0.71,30,3170,2605,0.323,0.809,str('intersection'),0.059,False
Completed,0.71,36,3645,118,0.291,0.576,str('intersection'),0.065,False
Completed,0.71,912,1944,3962,0.801,0.313,str('kl'),0.014,True
Completed,0.71,60,1058,1927,0.211,0.906,str('kl'),0.033,False
Completed,0.71,46,4688,3391,0.697,0.171,str('intersection'),0.084,True
Completed,0.71,31,3828,1720,0.924,0.119,str('intersection'),0.075,False
Completed,0.71,250,510,2955,0.421,0.866,str('kl'),0.024,True
Completed,0.71,48,1553,1238,0.576,0.398,str('kl'),0.044,False
Completed,0.71,34,2942,4696,0.079,0.65,str('intersection'),0.095,True
Completed,0.71,166,3110,969,0.767,0.209,str('kl'),0.022,True
Completed,0.71,30,1384,4976,0.266,0.963,str('intersection'),0.073,False
Completed,0.71,70,385,1697,0.731,0.307,str('intersection'),0.098,True
Completed,0.71,73,3952,3007,0.236,0.551,str('kl'),0.048,False
Completed,0.71,382,4499,2120,0.383,0.722,str('kl'),0.011,True
Completed,0.71,30,1245,3191,0.895,0.482,str('intersection'),0.061,False
Completed,0.71,44,2087,219,0.117,0.762,str('intersection'),0.086,True
Completed,0.71,93,3501,3831,0.604,0.004,str('kl'),0.036,False
Completed,0.71,32,3380,813,0.735,0.626,str('intersection'),0.057,False
Completed,0.71,209,2284,4506,0.231,0.39,str('kl'),0.018,True
Completed,0.71,52,656,1542,0.764,0.858,str('kl'),0.043,False
Completed,0.72,41,4852,2538,0.269,0.096,str('intersection'),0.082,True
Completed,0.71,31,4150,2276,0.106,0.179,str('intersection'),0.069,False
Completed,0.71,385,265,3658,0.615,0.929,str('kl'),0.03,True
Completed,0.71,40,1737,376,0.396,0.337,str('kl'),0.055,False
Completed,0.71,95,2521,4299,0.883,0.585,str('intersection'),0.094,True
Completed,0.71,63,2638,2476,0.544,0.81,str('kl'),0.081,False
Completed,0.7,35,1854,3468,0.049,0.048,str('intersection'),0.041,True
Completed,0.71,33,225,508,0.956,0.703,str('intersection'),0.016,False
Completed,0.71,305,4110,4197,0.452,0.467,str('kl'),0.056,True
Completed,0.71,37,4969,691,0.18,0.259,str('kl'),0.093,False
Completed,0.71,43,772,4619,0.666,0.507,str('intersection'),0.053,True
Completed,0.71,32,2244,1332,0.322,0.227,str('intersection'),0.028,False
Completed,0.71,309,3341,2719,0.831,0.977,str('kl'),0.068,True
Completed,0.71,66,3540,2007,0.951,0.356,str('intersection'),0.049,True
Completed,0.71,82,2127,3312,0.456,0.599,str('kl'),0.1,False
Completed,0.72,54,1128,38,0.547,0.131,str('kl'),0.074,True
Completed,0.71,29,4383,4041,0.045,0.885,str('intersection'),0.024,False
Completed,0.71,40,3992,1159,0.333,0.84,str('intersection'),0.037,True
Completed,0.71,118,425,4776,0.821,0.081,str('kl'),0.088,False
Completed,0.71,62,1267,1799,0.167,0.674,str('kl'),0.062,True
Completed,0.71,35,2993,2875,0.679,0.434,str('intersection'),0.011,False
Completed,0.71,44,2824,1618,0.49,0.984,str('kl'),0.085,False
Completed,0.71,52,1435,3087,0.976,0.25,str('intersection'),0.035,True
Completed,0.71,32,549,1048,0.012,0.531,str('intersection'),0.016,False
Completed,0.71,400,3867,4896,0.522,0.268,str('kl'),0.066,True
Completed,0.71,36,4570,298,0.858,0.444,str('kl'),0.096,False
Completed,0.71,41,940,3752,0.362,0.695,str('intersection'),0.046,True
Completed,0.71,31,1982,2040,0.641,0.041,str('intersection'),0.026,False
Completed,0.71,104,3684,3269,0.138,0.787,str('kl'),0.076,True
Completed,0.71,63,3261,333,0.898,0.774,str('kl'),0.011,False
Completed,0.71,40,2482,4371,0.381,0.023,str('intersection'),0.062,True
Completed,0.71,31,829,2338,0.6,0.74,str('intersection'),0.087,False
Completed,0.71,118,4758,3606,0.121,0.493,str('kl'),0.036,True
Completed,0.71,75,4367,1506,0.253,0.297,str('kl'),0.021,False
Completed,0.71,49,127,2544,0.78,0.533,str('intersection'),0.072,True
Completed,0.71,36,1623,829,0.247,0.189,str('intersection'),0.098,False
Completed,0.71,525,2715,4481,0.72,0.951,str('kl'),0.047,True
Completed,0.71,64,2669,587,0.199,0.028,str('kl'),0.031,True
Completed,0.71,30,1588,4117,0.71,0.771,str('intersection'),0.071,False
Completed,0.71,42,81,2397,0.302,0.49,str('intersection'),0.091,True
Completed,0.71,86,4332,3547,0.79,0.745,str('kl'),0.051,False
Completed,0.71,148,4722,1252,0.578,0.544,str('kl'),0.021,True
Completed,0.71,30,784,2798,0.076,0.285,str('intersection'),0.06,False
Completed,0.71,55,2447,770,0.919,0.939,str('intersection'),0.08,True
Completed,0.71,114,3216,4540,0.426,0.2,str('kl'),0.04,False
Completed,0.71,129,3726,1872,0.663,0.237,str('kl'),0.092,True
Completed,0.71,30,2015,2833,0.183,0.995,str('intersection'),0.053,False
Completed,0.71,55,982,1106,0.837,0.279,str('intersection'),0.028,True
Completed,0.71,123,4603,4838,0.317,0.519,str('kl'),0.067,False
Completed,0.71,45,3900,45,0.061,0.692,str('kl'),0.081,True
Completed,0.71,34,592,4006,0.532,0.449,str('intersection'),0.042,False
Completed,0.71,46,1468,1981,0.441,0.792,str('intersection'),0.017,True
Completed,0.71,81,2867,3328,0.966,0.038,str('kl'),0.056,False
Completed,0.71,31,3036,2105,0.153,0.602,str('intersection'),0.038,False
Completed,0.71,297,1300,3215,0.626,0.351,str('kl'),0.078,True
Completed,0.71,40,468,253,0.347,0.88,str('kl'),0.058,False
Completed,0.71,49,4025,3826,0.873,0.134,str('intersection'),0.019,True
Completed,0.71,32,4416,1061,0.506,0.094,str('intersection'),0.05,False
Completed,0.71,178,1171,4873,0.028,0.829,str('kl'),0.09,True
Completed,0.71,63,2160,1585,0.992,0.423,str('kl'),0.07,False
Completed,0.71,41,3583,3090,0.474,0.686,str('intersection'),0.031,True
Completed,0.71,124,3308,2261,0.375,0.061,str('kl'),0.097,True
Completed,0.71,29,2201,3682,0.845,0.8,str('intersection'),0.046,False
Completed,0.71,47,739,410,0.127,0.457,str('intersection'),0.026,True
Completed,0.71,105,4926,4294,0.653,0.716,str('kl'),0.077,False
Completed,0.71,90,4067,905,0.973,0.51,str('kl'),0.085,True
Completed,0.71,28,192,4404,0.492,0.255,str('intersection'),0.034,False
Completed,0.71,45,1811,1429,0.527,0.973,str('intersection'),0.014,True
Completed,0.71,64,2605,2621,0.007,0.23,str('kl'),0.065,False
Completed,0.71,45,2566,715,0.409,0.378,str('intersection'),0.076,True
Completed,0.71,113,1773,4604,0.935,0.637,str('kl'),0.025,False
Completed,0.71,61,310,1327,0.092,0.107,str('kl'),0.045,True
Completed,0.71,33,4185,2753,0.563,0.846,str('intersection'),0.095,False
Completed,0.71,50,4888,2374,0.805,0.926,str('intersection'),0.064,True
Completed,0.71,149,701,3561,0.286,0.183,str('kl'),0.013,False
Completed,0.71,112,2319,591,0.695,0.59,str('kl'),0.033,True
Completed,0.71,32,3425,4084,0.214,0.334,str('intersection'),0.083,False
Completed,0.71,70,3465,1184,0.064,0.96,str('kl'),0.02,False
Completed,0.71,54,2042,4761,0.591,0.213,str('intersection'),0.059,True
Completed,0.71,32,1210,1794,0.436,0.556,str('intersection'),0.079,False
Completed,0.71,344,4454,2909,0.909,0.304,str('kl'),0.04,True
Completed,0.71,60,3907,1905,0.713,0.469,str('kl'),0.032,False
Completed,0.71,37,350,3405,0.195,0.733,str('intersection'),0.071,True
Completed,0.72,55,1339,121,0.785,0.015,str('intersection'),0.091,False
Completed,0.71,122,3074,3928,0.307,0.75,str('kl'),0.052,True
Completed,0.71,48,2906,176,0.62,0.326,str('intersection'),0.068,True
Completed,0.71,96,1508,3903,0.101,0.565,str('kl'),0.028,False
Completed,0.71,198,475,2181,0.879,0.161,str('kl'),0.054,True
Completed,0.71,30,3783,3137,0.399,0.919,str('intersection'),0.094,False
Completed,0.71,43,4643,1662,0.221,0.869,str('intersection'),0.058,True
Completed,0.71,114,1022,3013,0.746,0.114,str('kl'),0.018,False
Completed,0.71,55,1899,984,0.281,0.645,str('kl'),0.043,True
Completed,0.71,28,3610,4950,0.752,0.401,str('intersection'),0.083,False
Completed,0.71,38,3146,1021,0.442,0.311,str('kl'),0.082,False
Completed,0.71,53,2363,4904,0.961,0.55,str('intersection'),0.042,True
Completed,0.71,36,890,1630,0.058,0.207,str('intersection'),0.017,False
Completed,0.71,222,4775,3055,0.539,0.965,str('kl'),0.057,True
Completed,0.71,53,4227,2067,0.842,0.76,str('kl'),0.094,False
Completed,0.72,47,31,3262,0.316,0.006,str('intersection'),0.054,True
Completed,0.71,39,1659,286,0.656,0.722,str('intersection'),0.029,False
Completed,0.71,131,2755,3783,0.186,0.479,str('kl'),0.069,True
Completed,0.71,32,2754,1403,0.816,0.663,str('intersection'),0.038,False
Completed,0.71,89,1663,2676,0.337,0.416,str('kl'),0.088,True
Completed,0.71,46,10,639,0.681,0.821,str('kl'),0.063,False
Completed,0.71,41,4251,4681,0.164,0.071,str('intersection'),0.013,True
Completed,0.71,34,4797,514,0.468,0.142,str('intersection'),0.048,False
Completed,0.71,687,869,4161,0.94,0.904,str('kl'),0.099,True
Completed,0.71,59,2366,2451,0.032,0.373,str('kl'),0.073,False
Completed,0.71,41,3145,3484,0.56,0.609,str('intersection'),0.023,True
Completed,0.71,108,3618,2404,0.246,0.71,str('kl'),0.024,True
Completed,0.71,31,1892,3520,0.724,0.462,str('intersection'),0.074,False
Completed,0.71,41,1050,555,0.256,0.806,str('intersection'),0.1,True
Completed,0.71,126,4617,4129,0.773,0.055,str('kl'),0.049,False
Completed,0.71,204,3758,763,0.595,0.22,str('kl'),0.012,True
Completed,0.71,30,503,4566,0.122,0.982,str('intersection'),0.062,False
Completed,0.71,59,1502,1284,0.905,0.265,str('intersection'),0.088,True
Completed,0.71,79,2915,2786,0.378,0.501,str('kl'),0.037,False
Completed,0.71,31,3059,1554,0.688,0.077,str('intersection'),0.066,False
Completed,0.71,148,1357,2506,0.217,0.816,str('kl'),0.015,True
Completed,0.71,46,315,786,0.81,0.409,str('kl'),0.035,False
Completed,0.71,39,3945,4514,0.286,0.669,str('intersection'),0.086,True
Completed,0.71,38,4492,364,0.089,0.62,str('intersection'),0.076,False
Completed,0.71,322,1174,4331,0.569,0.364,str('kl'),0.025,True
Completed,0.71,59,2060,2303,0.411,0.894,str('kl'),0.045,False
Completed,0.71,51,3449,3651,0.93,0.152,str('intersection'),0.096,True
Completed,0.71,50,3735,4251,0.342,0.936,str('intersection'),0.01,False
Completed,0.71,194,3412,1709,0.784,0.524,str('kl'),0.03,True
Completed,0.71,43,2331,2975,0.311,0.272,str('intersection'),0.07,False
Completed,0.71,64,668,942,0.716,0.99,str('intersection'),0.089,True
Completed,0.71,124,4918,4983,0.188,0.243,str('kl'),0.05,False
Completed,0.72,81,4215,207,0.431,0.047,str('kl'),0.019,True
Completed,0.71,29,277,3862,0.91,0.782,str('intersection'),0.059,False
Completed,0.71,52,1784,2146,0.071,0.439,str('intersection'),0.079,True
Completed,0.71,77,2552,3183,0.588,0.703,str('kl'),0.039,False
Completed,0.71,100,1822,4053,0.471,0.166,str('kl'),0.09,False
Completed,0.71,105,159,2014,0.501,0.572,str('kl'),0.071,True
Completed,0.71,31,4097,3286,0.029,0.32,str('intersection'),0.032,False
Completed,0.71,63,4957,1831,0.35,0.391,str('intersection'),0.041,True
Completed,0.71,107,707,2863,0.867,0.654,str('kl'),0.08,False
Completed,0.71,60,2213,1152,0.152,0.125,str('kl'),0.06,True
Completed,0.71,30,3294,4803,0.631,0.86,str('intersection'),0.021,False
Completed,0.62,35,3263,2943,0.096,0.084,str('intersection'),0.092,True
Completed,0.71,37,3567,476,0.527,0.487,str('kl'),0.084,False
Completed,0.71,56,2178,4209,0.003,0.746,str('intersection'),0.034,True
Completed,0.71,34,1135,2483,0.97,0.028,str('intersection'),0.014,False
Completed,0.71,228,4453,3441,0.499,0.767,str('kl'),0.064,True
Completed,0.71,40,4063,1363,0.132,0.942,str('kl'),0.095,False
Completed,0.71,68,432,2707,0.652,0.199,str('intersection'),0.044,True
Completed,0.71,32,1319,683,0.368,0.542,str('intersection'),0.025,False
Completed,0.71,784,3020,4645,0.848,0.287,str('kl'),0.075,True
Completed,0.71,48,2876,866,0.039,0.851,str('intersection'),0.048,True
Completed,0.71,108,1462,4435,0.557,0.101,str('kl'),0.099,False
Completed,0.71,78,620,1474,0.463,0.632,str('kl'),0.073,True
Completed,0.71,34,3874,2585,0.941,0.384,str('intersection'),0.022,False
Completed,0.71,79,4577,2224,0.684,0.343,str('intersection'),0.036,True
Completed,0.71,99,1010,3731,0.158,0.579,str('kl'),0.087,False
Completed,0.71,87,2009,443,0.815,0.174,str('kl'),0.061,True
Completed,0.71,116,3532,4392,0.055,0.537,str('kl'),0.057,False
Completed,0.71,56,3230,2150,0.573,0.876,str('intersection'),0.077,True
Completed,0.71,89,2436,3150,0.086,0.141,str('kl'),0.027,False
Completed,0.71,84,818,184,0.925,0.609,str('kl'),0.046,True
Completed,0.71,31,4692,3876,0.416,0.345,str('intersection'),0.097,False
Completed,0.73,39,4301,1016,0.204,0.429,str('intersection'),0.065,True
Completed,0.71,163,114,4938,0.7,0.68,str('kl'),0.015,False
Completed,0.71,83,1577,1655,0.295,0.087,str('kl'),0.034,True
Completed,0.71,30,2683,3040,0.8,0.833,str('intersection'),0.085,False
Completed,0.71,30,2715,1935,0.274,0.128,str('intersection'),0.055,False
Completed,0.71,583,1619,3365,0.755,0.887,str('kl'),0.016,True
Completed,0.71,48,147,86,0.226,0.356,str('kl'),0.041,False
Completed,0.71,44,4344,3974,0.745,0.596,str('intersection'),0.08,True
Completed,0.71,32,4735,1231,0.876,0.677,str('intersection'),0.067,False
Completed,0.71,398,851,4723,0.406,0.434,str('kl'),0.028,True
Completed,0.71,49,2479,1752,0.622,0.838,str('kl'),0.053,False
Completed,0.71,116,3379,3437,0.259,0.45,str('kl'),0.048,True
Completed,0.71,37,3699,651,0.864,0.105,str('intersection'),0.04,False
Completed,0.71,191,1963,4650,0.352,0.848,str('kl'),0.079,True
Completed,0.71,44,975,1376,0.636,0.381,str('kl'),0.06,False
Completed,0.71,37,4532,2683,0.148,0.636,str('intersection'),0.02,True
Completed,0.71,38,3829,2439,0.484,0.59,str('intersection'),0.052,False
Completed,0.71,608,584,3516,0.986,0.331,str('kl'),0.092,True
Completed,0.71,39,1417,540,0.018,0.924,str('kl'),0.072,False
Completed,0.71,40,2840,4154,0.512,0.185,str('intersection'),0.032,True
Completed,0.71,56,2985,418,0.327,0.736,str('kl'),0.093,True
Completed,0.71,32,1273,4268,0.831,0.5,str('intersection'),0.054,False
Completed,0.71,66,397,2230,0.173,0.78,str('intersection'),0.029,True
Completed,0.71,108,4018,3695,0.669,0.018,str('kl'),0.068,False
Completed,0.71,133,4408,1422,0.957,0.194,str('kl'),0.082,True
Completed,0.71,30,1100,2648,0.447,0.945,str('intersection'),0.043,False
Completed,0.71,53,2133,937,0.541,0.29,str('intersection'),0.018,True
Completed,0.71,209,3661,2571,0.703,0.254,str('kl'),0.051,True
Completed,0.71,33,3340,261,0.17,0.161,str('intersection'),0.037,False
Completed,0.71,409,2248,3799,0.672,0.916,str('kl'),0.087,True
Completed,0.71,54,752,2073,0.332,0.323,str('kl'),0.062,False
Completed,0.71,50,4992,3227,0.826,0.567,str('intersection'),0.011,True
Completed,0.71,36,4133,1577,0.554,0.643,str('intersection'),0.047,False
Completed,0.71,103,205,3117,0.043,0.404,str('kl'),0.098,True
Completed,0.71,41,1857,1093,0.946,0.872,str('kl'),0.072,False
Completed,0.71,71,2636,4861,0.457,0.114,str('intersection'),0.022,True
Completed,0.71,111,2519,1768,0.112,0.277,str('kl'),0.012,False
Completed,0.71,48,1741,2917,0.605,0.521,str('intersection'),0.063,True
Completed,0.71,35,244,1196,0.39,0.24,str('intersection'),0.089,False
Completed,0.71,731,4172,4729,0.892,0.995,str('kl'),0.038,True
Completed,0.71,59,4876,148,0.73,0.792,str('kl'),0.023,False
Completed,0.72,32,635,3921,0.241,0.034,str('intersection'),0.074,True
Completed,0.71,38,2288,1892,0.77,0.69,str('intersection'),0.099,False
Completed,0.71,174,3191,3998,0.983,0.727,str('kl'),0.064,False
Completed,0.71,46,3492,1300,0.393,0.826,str('intersection'),0.067,True
Completed,0.71,81,2093,2760,0.89,0.064,str('kl'),0.027,False
Completed,0.71,53,1216,727,0.107,0.656,str('kl'),0.052,True
Completed,0.71,28,4525,4572,0.611,0.42,str('intersection'),0.092,False
Completed,0.71,52,3978,618,0.757,0.369,str('intersection'),0.056,True
Completed,0.71,136,357,4077,0.272,0.617,str('kl'),0.016,False
Completed,0.71,182,1390,2362,0.74,0.149,str('kl'),0.042,True
Completed,0.71,31,3102,3592,0.23,0.899,str('intersection'),0.081,False
Completed,0.71,89,2958,2307,0.914,0.457,str('kl'),0.019,False
Completed,0.71,42,1535,3618,0.427,0.712,str('intersection'),0.058,True
Completed,0.7,32,546,340,0.585,0.058,str('intersection'),0.078,False
Completed,0.71,147,3791,4344,0.073,0.801,str('kl'),0.039,True
Completed,0.71,48,4650,860,0.301,0.971,str('kl'),0.031,False
Completed,0.71,47,1093,4469,0.795,0.232,str('intersection'),0.07,True
Completed,0.71,31,1925,1499,0.202,0.513,str('intersection'),0.09,False
Completed,0.71,48,2094,67,0.508,0.594,str('intersection'),0.027,True
Completed,0.71,98,3493,3993,0.022,0.358,str('kl'),0.077,False
Completed,0.71,49,3190,1304,0.602,0.197,str('intersection'),0.057,True
Completed,0.71,114,2397,2766,0.115,0.944,str('kl'),0.018,False
Completed,0.71,115,934,742,0.896,0.289,str('kl'),0.043,True
Completed,0.71,34,4809,4588,0.387,0.54,str('intersection'),0.082,False
Completed,0.71,47,4261,612,0.237,0.748,str('intersection'),0.068,True
Completed,0.71,100,75,4073,0.733,0.485,str('kl'),0.029,False
Completed,0.71,76,1693,2346,0.262,0.765,str('kl'),0.054,True
Completed,0.71,31,2799,3578,0.767,0.03,str('intersection'),0.093,False
Completed,0.71,71,2800,1118,0.646,0.561,str('kl'),0.096,True
Completed,0.71,30,1694,4806,0.137,0.298,str('intersection'),0.045,False
Completed,0.71,58,76,1845,0.851,0.953,str('intersection'),0.025,True
Completed,0.71,81,4263,2840,0.365,0.218,str('kl'),0.076,False
Completed,0.71,70,4810,1969,0.013,0.011,str('kl'),0.084,True
Completed,0.71,29,935,3360,0.517,0.757,str('intersection'),0.033,False
Completed,0.71,31,2247,1493,0.804,0.386,str('intersection'),0.08,False
Completed,0.71,85,3338,2567,0.292,0.63,str('kl'),0.04,True
Completed,0.71,39,3662,266,0.835,0.784,str('intersection'),0.048,False
Completed,0.71,118,1926,3804,0.323,0.045,str('kl'),0.099,True
Completed,0.71,54,1094,2088,0.665,0.701,str('kl'),0.074,False
Completed,0.71,36,4651,3241,0.177,0.441,str('intersection'),0.023,True
Completed,0.71,31,3792,1573,0.451,0.27,str('intersection'),0.038,False
Completed,0.71,436,547,3112,0.952,0.526,str('kl'),0.089,True
Completed,0.71,40,1536,1079,0.051,0.245,str('kl'),0.063,False
Completed,0.71,39,2959,4846,0.545,0.988,str('intersection'),0.012,True
Completed,0.71,49,3103,1134,0.356,0.432,str('kl'),0.085,True
Completed,0.71,28,1391,4820,0.86,0.679,str('intersection'),0.034,False
Completed,0.71,34,359,1850,0.144,0.086,str('intersection'),0.015,True
Completed,0.71,69,3979,2844,0.64,0.836,str('kl'),0.065,False
Completed,0.71,209,4526,1955,0.99,0.889,str('kl'),0.096,True
Completed,0.71,30,1218,3345,0.48,0.126,str('intersection'),0.046,False
Completed,0.71,38,1965,1878,0.235,0.318,str('intersection'),0.087,False
Completed,0.71,462,3701,3421,0.736,0.574,str('kl'),0.037,True
Completed,0.71,37,3378,664,0.141,0.98,str('intersection'),0.051,False
Completed,0.71,767,2287,4664,0.643,0.222,str('kl'),0.09,True
Completed,0.71,41,634,1381,0.361,0.502,str('kl'),0.07,False
Completed,0.71,63,4874,2689,0.855,0.263,str('intersection'),0.031,True
Completed,0.71,46,4171,2423,0.521,0.464,str('intersection'),0.039,False
Completed,0.71,129,243,3501,0.009,0.708,str('kl'),0.078,True
Completed,0.71,53,1740,535,0.979,0.053,str('kl'),0.058,False
Completed,0.71,40,2518,4150,0.49,0.808,str('intersection'),0.019,True
Completed,0.71,67,2635,2321,0.082,0.581,str('kl'),0.032,False
Completed,0.71,52,1856,3633,0.576,0.341,str('intersection'),0.072,True
Completed,0.71,50,203,345,0.419,0.934,str('intersection'),0.092,False
Completed,0.71,926,4131,4350,0.922,0.176,str('kl'),0.052,True
Completed,0.71,62,4991,845,0.697,0.099,str('kl'),0.02,False
Completed,0.71,38,751,4455,0.208,0.853,str('intersection'),0.06,True
Completed,0.71,49,2435,922,0.454,0.671,str('intersection'),0.027,True
Completed,0.71,128,3228,4378,0.95,0.407,str('kl'),0.067,False
Completed,0.71,43,3533,2165,0.422,0.008,str('intersection'),0.064,True
Completed,0.71,228,2134,3164,0.919,0.758,str('kl'),0.013,False
Completed,0.71,56,1101,189,0.078,0.477,str('kl'),0.033,True
Completed,0.71,29,4409,3880,0.581,0.724,str('intersection'),0.083,False
Completed,0.71,60,4019,1002,0.79,0.548,str('intersection'),0.076,True
Completed,0.71,164,398,4923,0.305,0.312,str('kl'),0.025,False
Completed,0.71,141,1275,1650,0.707,0.967,str('kl'),0.045,True
Completed,0.71,33,2986,3034,0.197,0.205,str('intersection'),0.096,False
Completed,0.71,77,2842,1774,0.885,0.652,str('kl'),0.022,False
Completed,0.71,52,1418,2921,0.397,0.393,str('intersection'),0.072,True
Completed,0.71,38,586,1210,0.615,0.861,str('intersection'),0.097,False
Completed,0.71,246,3830,4743,0.103,0.123,str('kl'),0.047,True
Completed,0.71,92,4533,144,0.268,0.168,str('kl'),0.011,False
Completed,0.71,58,976,3916,0.762,0.911,str('intersection'),0.062,True
Completed,0.71,53,2177,1747,0.381,0.216,str('kl'),0.042,False
Completed,0.71,50,3566,2937,0.901,0.954,str('intersection'),0.082,True
Completed,0.71,34,3264,480,0.475,0.615,str('kl'),0.096,False
Completed,0.71,51,2480,4214,0.994,0.371,str('intersection'),0.045,True
Completed,0.71,30,852,2498,0.025,0.901,str('intersection'),0.026,False
Completed,0.71,238,4736,3457,0.505,0.147,str('kl'),0.077,True
Completed,0.71,52,4345,1357,0.871,0.066,str('kl'),0.086,False
Completed,0.71,57,149,2702,0.345,0.824,str('intersection'),0.035,True
Completed,0.71,35,1621,668,0.627,0.418,str('intersection'),0.015,False
Completed,0.71,171,2717,4632,0.157,0.658,str('kl'),0.066,True
Completed,0.71,64,2681,421,0.676,0.366,str('kl'),0.082,True
Completed,0.71,31,1575,4273,0.166,0.618,str('intersection'),0.042,False
Completed,0.71,52,113,2244,0.822,0.15,str('intersection'),0.016,True
Completed,0.71,90,4300,3710,0.335,0.896,str('kl'),0.056,False
Completed,0.71,57,4691,1416,0.046,0.814,str('kl'),0.092,True
Completed,0.71,30,816,2643,0.551,0.079,str('intersection'),0.052,False
Completed,0.71,45,2332,438,0.181,0.803,str('kl'),0.074,True
Completed,0.71,34,3413,4247,0.66,0.056,str('intersection'),0.024,False
Completed,0.71,122,3734,1715,0.213,0.406,str('kl'),0.021,True
Completed,0.71,44,2007,2980,0.691,0.641,str('intersection'),0.06,False
Completed,0.66,43,1009,957,0.289,0.112,str('intersection'),0.08,True
Completed,0.71,127,4576,4997,0.807,0.874,str('kl'),0.041,False
Completed,0.71,82,3873,203,0.566,0.914,str('kl'),0.032,True
Completed,0.71,33,619,3857,0.093,0.163,str('intersection'),0.071,False
Completed,0.71,65,1461,2132,0.934,0.569,str('intersection'),0.09,True
Completed,0.71,90,2875,3167,0.407,0.321,str('kl'),0.051,False
Completed,0.71,36,3019,1950,0.721,0.755,str('intersection'),0.069,False
Completed,0.71,133,1317,3379,0.25,0.013,str('kl'),0.029,True
Completed,0.71,54,431,91,0.777,0.729,str('kl'),0.054,False
Completed,0.71,43,4062,3978,0.252,0.474,str('intersection'),0.094,True
Completed,0.71,48,4452,1217,0.119,0.3,str('intersection'),0.057,False
Completed,0.71,733,1134,4708,0.599,0.559,str('kl'),0.017,True
Completed,0.71,151,1891,1137,0.845,0.993,str('kl'),0.07,True
Completed,0.71,35,3617,4787,0.371,0.242,str('intersection'),0.03,False
Completed,0.71,619,3296,2418,0.751,0.329,str('kl'),0.01,True
Completed,0.71,45,2214,3536,0.278,0.592,str('intersection'),0.061,False
Completed,0.71,56,708,560,0.749,0.187,str('intersection'),0.086,True
Completed,0.71,114,4958,4135,0.221,0.922,str('kl'),0.036,False
Completed,0.71,170,4099,747,0.402,0.85,str('kl'),0.022,True
Completed,0.71,28,161,4552,0.881,0.104,str('intersection'),0.073,False
Completed,0.71,46,1823,1279,0.1,0.634,str('intersection'),0.099,True
Completed,0.71,104,2592,2781,0.617,0.383,str('kl'),0.048,False
Completed,0.71,87,2554,879,0.966,0.234,str('intersection'),0.037,True
Completed,0.71,110,1785,4450,0.438,0.969,str('kl'),0.088,False
Completed,0.71,80,278,1479,0.534,0.252,str('kl'),0.062,True
Completed,0.71,31,4216,2591,0.062,0.515,str('intersection'),0.012,False
Completed,0.71,46,4920,2208,0.32,0.711,str('intersection'),0.049,True
Completed,0.71,105,669,3716,0.837,0.459,str('kl'),0.1,False
Completed,0.71,518,892,4326,0.435,0.738,str('kl'),0.014,True
Completed,0.71,76,2364,2288,0.592,0.02,str('kl'),0.034,False
Completed,0.71,49,3147,3637,0.067,0.778,str('intersection'),0.084,True
Completed,0.71,57,3448,1036,0.561,0.682,str('kl'),0.092,False
Completed,0.71,34,2059,4918,0.036,0.427,str('intersection'),0.053,True
Completed,0.71,33,1172,1635,0.937,0.832,str('intersection'),0.028,False
Completed,0.71,225,4490,3059,0.466,0.089,str('kl'),0.067,True
Completed,0.71,52,3944,2053,0.161,0.139,str('kl'),0.08,False
Completed,0.71,55,313,3247,0.681,0.878,str('intersection'),0.041,True
Completed,0.71,44,1356,282,0.339,0.347,str('intersection'),0.016,False
Completed,0.71,594,3058,3778,0.819,0.607,str('kl'),0.055,True
Completed,0.71,118,1501,4058,0.524,0.794,str('kl'),0.079,False
Completed,0.71,168,502,2030,0.496,0.452,str('kl'),0.059,True
Completed,0.71,40,3757,3299,0.974,0.688,str('intersection'),0.019,False
Completed,0.71,74,4616,1827,0.655,0.523,str('intersection'),0.05,True
Completed,0.71,82,1049,2858,0.128,0.275,str('kl'),0.089,False
Completed,0.71,191,1211,4177,0.057,0.026,str('kl'),0.087,True
Completed,0.71,59,2043,2455,0.963,0.743,str('kl'),0.062,False
Completed,0.71,74,3466,3489,0.445,0.492,str('intersection'),0.011,True
Completed,0.71,64,3143,1179,0.931,0.079,str('kl'),0.031,False
Completed,0.71,45,2365,4755,0.414,0.842,str('intersection'),0.07,True
Completed,0.71,52,868,1781,0.567,0.436,str('intersection'),0.09,False
