detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.15400672102440052,6,0.22766962204462204,6,0.25,6,0.4166666666666667,6,0.11175155993918036,6,0.8223736314931284,6,0.953365830027943,6,0.8878697307605358,6,0.13803639582640478,6,0.049974157412448816,6,0.16781989452125554,6,0.23086490499766035,6,0.46316631176944645,6,0.6148741638163615,6,,0,,0,,0,,0
CDBD,0.25633701549307536,6,0.17974973471814062,6,0.32499999999999996,6,0.5333333333333333,6,0.07528119105073933,6,0.7392857142857144,6,0.9137919188728211,6,0.8265388165792676,6,0.074978272791734,6,0.04104145748561943,6,0.31553159271757464,6,0.44180920109418026,6,0.31260327499463025,6,0.41458134299199045,6,,0,,0,,0,,0
CSDDM,0.15238007519376798,6,0.29731482659309266,6,0.21666666666666667,6,0.31666666666666665,6,0.06355970846123325,6,0.9121773288439955,6,0.905868205309256,6,0.9090227670766257,6,0.10800331818848656,6,0.02559193374728601,6,-0.023086800331029514,6,-0.035091115793334605,6,0.5346193628815635,6,0.6805560739138112,6,,0,,0,,0,,0
D3,0.15365768494295737,6,0.244719764396767,6,0.2833333333333333,6,0.43333333333333335,6,0.09709553898866113,6,0.7676670528887276,6,0.9550603950205941,6,0.861363723954661,6,0.13693277484405061,6,0.039355542195405456,6,-0.0070465778211551726,6,-0.014519833222214179,6,0.4605280479204654,6,0.5975126794233945,6,,0,,0,,0,,0
DAWIDD,0.08247856340202434,6,0.1227309873597972,6,0.4333333333333333,6,0.6083333333333334,6,0.08806764592479042,6,0.5532407407407408,6,0.999110611600241,6,0.7761756761704909,6,0.17307102970528923,6,0.05188214848836048,6,-0.012612222815786842,6,-0.019780145271288862,6,0.3746373231037485,6,0.49208797529257425,6,,0,,0,,0,,0
IBDD,0.12731313230227817,6,0.13838688971526594,6,0.5166666666666667,6,0.6833333333333332,6,0.09667793578975069,6,0.7402625152625153,6,0.9381018553172593,6,0.8391821852898872,6,0.15601007345831322,6,0.046850601205861465,6,0.2621437167711485,6,0.33398902067207376,6,0.4507778399249172,6,0.5817335340806934,6,,0,,0,,0,,0
OCDD,0.17960981409757404,6,0.24049767950201417,6,0.21666666666666665,6,0.4666666666666666,6,0.10594491024382437,6,0.7861269827733244,6,0.9529914529984662,6,0.8695592178858953,6,0.13170131592757225,6,0.05490172822652006,6,0.15126547433145138,6,0.2005005510299831,6,0.510945444694601,6,0.666326982284582,6,,0,,0,,0,,0
PCACD,0.09453182747057721,6,0.058556694422521226,6,0.7500000000000001,6,0.8416666666666668,6,0.029993894622473354,6,0.873931623931624,6,0.9574637561121934,6,0.9156976900219087,6,0.07455939396022081,6,0.013614787860704807,6,0.4588840492274786,6,0.6017428360789231,6,0.3269991368066034,6,0.4099970481204753,6,,0,,0,,0,,0
SPLL,0.2171108216468647,6,0.2476695781082211,6,0.26666666666666666,6,0.4166666666666667,6,0.07619332043936576,6,0.8597789725209081,6,0.7861655494523535,6,0.8229722609866307,6,0.10717964561956288,6,0.03715588454237287,6,0.33520934678837566,6,0.4519571980007549,6,0.496952096070123,6,0.64721577726733,6,,0,,0,,0,,0
UDetect,0.08109863332356827,6,0.10094864329238808,6,0.4666666666666666,6,0.7000000000000001,6,0.05782483896286667,6,0.8927489177489177,6,0.9918164314916039,6,0.9422826746202607,6,0.13777586891945684,6,0.02316588766703462,6,0.012672650391313085,6,0.004382336826159498,6,0.45341828787911814,6,0.5745889107698877,6,,0,,0,,0,,0
