detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,preference_regions_enabled,n_preference_regions,preference_accuracy_weights,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,kendall_internal_target_WACC_0p1_WRT_0p9,spearman_internal_target_WACC_0p1_WRT_0p9,kendall_internal_target_WACC_0p3_WRT_0p7,spearman_internal_target_WACC_0p3_WRT_0p7,kendall_internal_target_WACC_0p5_WRT_0p5,spearman_internal_target_WACC_0p5_WRT_0p5,kendall_internal_target_WACC_0p7_WRT_0p3,spearman_internal_target_WACC_0p7_WRT_0p3,kendall_internal_target_WACC_0p9_WRT_0p1,spearman_internal_target_WACC_0p9_WRT_0p1,kendall_internal_target,spearman_internal_target,n_selected_from_WACC_0p1_WRT_0p9_at_20,n_selected_from_WACC_0p3_WRT_0p7_at_20,n_selected_from_WACC_0p5_WRT_0p5_at_20,n_selected_from_WACC_0p7_WRT_0p3_at_20,n_selected_from_WACC_0p9_WRT_0p1_at_20,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20,kendall_pareto_best_region,spearman_pareto_best_region,kendall_pareto_WACC_0p1_WRT_0p9,spearman_pareto_WACC_0p1_WRT_0p9,kendall_pareto_WACC_0p3_WRT_0p7,spearman_pareto_WACC_0p3_WRT_0p7,kendall_pareto_WACC_0p5_WRT_0p5,spearman_pareto_WACC_0p5_WRT_0p5,kendall_pareto_WACC_0p7_WRT_0p3,spearman_pareto_WACC_0p7_WRT_0p3,kendall_pareto_WACC_0p9_WRT_0p1,spearman_pareto_WACC_0p9_WRT_0p1
D3,Electricity,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6397131194878509,0.8027736010919986,0.2710075237290726,0.3782489731281598,0.2727669072772991,0.4029653304913998,0.41171182235951326,0.5735432403428667,0.3157086421360373,0.46032193007067823,0.3821816029979547,0.5235706150250207,4,4,4,4,4,3151,4,87,0.7826086956521737,1.0,1.0,0.6242893948718746,-0.015655973480312956,-0.025447428807666615,0.10618540888212867,0.0459601831981469,True,20,0.14953516620446658,0.1308139534883721,0.3,0.6,0.10757676671692959,0.1999999999999997,1.0,0.5999999999999999,0.8260869565217389,1.0,-0.10422257783922861,-0.14634975948428836,0.36216166439460884,0.4775603772262196,0.2696495357609645,0.36864430024957545,-0.017093212685774146,-0.0322068749755614,-0.33349212398496475,-0.45649208342766895,-0.35950573088639926,-0.4847428631108977
D3,ForestCovertype,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6005539117307981,0.7684736975745804,0.6098860056496307,0.7744808112615292,0.5259489573861618,0.7199401326891434,0.5626730346578678,0.7478136500107981,0.545513118203511,0.7177780958246338,0.5689150055255939,0.745697277472137,4,4,4,4,4,1362,21,100,0.2058823529411763,1.0,1.0,0.0212540825291768,-0.10279061862257939,-0.14756714648155783,0.1466905820369885,0.03177662980866543,True,20,0.08150872597011316,0.24494949494949494,0.05,0.3,0.08189595701476995,0.8888888888888887,0.9452767673735476,0.9170828281312182,0.9117647058823528,0.9464398594760536,0.05644580723711184,0.08451980850389035,0.14671389953250694,0.21196040577181324,-0.030271673671215013,-0.044690481596582024,-0.2940866352324021,-0.42083031432886736,-0.1916974065652678,-0.2747993005399611,-0.14461127717651898,-0.20947604171419196
D3,GasSensor,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.537079091145298,0.7069137518085089,0.05717666486078142,0.08167687464445385,0.25303393514288036,0.3736074544089799,0.4051437170575707,0.5701847924513637,0.37278962023997103,0.5317005672569098,0.32504460568930027,0.45281668811404324,4,4,4,4,4,2193,13,44,0.1944444444444445,1.0,1.0,0.0,-0.03164122341315535,-0.050349661792898084,0.18221994289776614,0.06092228731030738,True,20,0.16098818996470965,0.2779069767441861,0.0,0.1,0.12771672557413916,0.689655172413793,0.9361151919122714,0.8128851821630323,0.75,0.9361151919122714,0.038654356232248374,0.05624235403099208,0.28790111500716387,0.386808585062091,0.29720000808821806,0.40076610044322664,-0.22424241436323017,-0.32483275966588415,-0.2564653302718539,-0.3550991594163019,-0.26259949552607464,-0.359391075387622
D3,PokerHand,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.593839175792956,0.770191390814722,0.3824325294732661,0.5217023915700616,-0.1083863307440249,-0.16305286198356106,-0.11778447528051326,-0.1678833902386343,0.2280792358558939,0.3278181743018818,0.19563602701951557,0.25775514089289403,4,4,4,4,4,2018,19,216,0.1549295774647887,1.0,1.0,0.5932337400662006,-0.014037513272751063,-0.023585046752969685,0.07282458578081992,0.023633154609389605,True,20,0.128463155949127,0.296046511627907,0.25,0.5,0.060605288300635364,1.0,0.8814183903109329,0.9407091951554665,1.0,0.9517650021298486,-0.038530661718390424,-0.05822447206696076,0.3560034902195834,0.49656494486058544,0.19956764795685883,0.2880094607546273,-0.12405767741983405,-0.18358501584857437,-0.2538562694628479,-0.3664869795563811,-0.2478447576575156,-0.35242764397510573
D3,RialtoBridgeTimelapse,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6897685839740907,0.8609544262159528,0.56286609132114,0.7381312832292363,0.3303307389890936,0.4779971234963892,0.5342222463740572,0.7287681659857136,0.6583204654781465,0.8398409961758122,0.5551016252273057,0.7291383990206208,4,4,4,4,4,3646,14,163,0.108108108108108,1.0,1.0,0.576404595172558,-0.09843275137479682,-0.13439434630657554,0.12581146370714275,0.03098024655081616,True,20,0.22551555512927277,0.3432098765432099,0.4,0.5,0.0867670425247863,0.909090909090909,1.0,0.9545454545454545,0.9189189189189187,1.0,-0.025946164483397576,-0.039639573639403104,0.484752817010538,0.6427092786867897,0.22795806369730515,0.3295803698942739,-0.3414748507034015,-0.4821661967426792,-0.43523751123941584,-0.5861581715175156,-0.42816227563900994,-0.5759370118537467
D3,SensorStream,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.07882523511048811,0.11949593732655539,0.4006798414290716,0.5553964117032805,0.5472893991180593,0.7250103453484997,0.6792077551255239,0.8477536530587536,0.6994436559801064,0.8637948553849303,0.4810891773526499,0.622290240564404,4,4,4,4,4,1862,20,173,0.0576923076923076,1.0,1.0,0.1299270154231833,0.1746752332093275,0.23413279871680476,0.21002771126402692,0.06502379719967641,True,20,0.1482519821720948,0.1982558139534884,0.6,0.7,0.0906498977037424,0.9183673469387754,0.6011910010075168,0.7597791739731461,0.923076923076923,0.6530070639705174,0.09340121052248353,0.13587485782036887,-0.43979862664902364,-0.6037975178909366,0.005004472686396974,-0.018615865283590775,0.4061451425375101,0.5612909344964877,0.45049068544297355,0.6149686268422576,0.4515344920287806,0.6168178154198058
IBDD,Electricity,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7667681225825252,0.9096336874100002,0.7425741157149268,0.9046466174863973,0.6612389629050611,0.8484493393848893,0.24644941604419343,0.37916751645485347,0.19454954431043012,0.302324777755589,0.5223160323114273,0.6688443876983458,4,4,4,4,4,3035,7,383,0.6785714285714283,1.0,1.0,0.6419656258679005,0.4082536906340367,0.49107090378939466,0.13817137702666638,0.08419337588487816,True,20,0.18626548724610015,0.04856020942408377,0.7,0.8,0.1660955470748823,0.22222222222222227,1.0,0.6111111111111112,0.7499999999999998,1.0,0.4457544840315804,0.5949797297680904,0.7208221415632663,0.854018697615976,0.6789490572164706,0.8377984458682599,0.6255654026238696,0.7979375639471437,0.15720779656161257,0.19319888020104437,-0.14127594479503575,-0.22759906868545074
IBDD,ForestCovertype,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7353911868952839,0.9057902672489695,0.6786943140909449,0.8674823365045423,0.5786915166909282,0.7596104724743609,0.38590890435746983,0.5388098416454994,0.3995213604065541,0.5747098890259381,0.5556414564882363,0.7292805613798621,4,4,4,4,4,1324,17,154,0.0689655172413793,1.0,1.0,0.2197013291513858,0.25258688914526406,0.34207689989041035,0.17849397427539007,0.04308842975781757,True,20,0.08592903911496737,0.1,0.6,0.8,0.06331915705720026,0.777777777777778,0.8271669882152037,0.8024723829964908,0.7931034482758623,0.8651386306255606,0.30092933859058596,0.41915027618993167,0.4896358045860606,0.6581707661120944,0.5109494413711356,0.6919019383876671,0.4166053561763935,0.5838083163974288,-0.031728541387314,-0.04251930758709181,-0.12252761501995545,-0.1809772138580467
IBDD,GasSensor,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5411470557641719,0.6852853249288047,0.6582090821350451,0.812019219222328,0.450376109013341,0.5941413710629744,0.18355364150020972,0.2669565844033653,0.5917418053193696,0.7966294556125989,0.4850055387464275,0.6310063910460143,4,4,4,4,4,3021,14,172,0.2222222222222222,1.0,1.0,0.0,0.20925618032716842,0.27733374333217,0.1791707869923477,0.052166496134981366,True,20,0.12249874877183742,0.07309941520467836,0.5,0.8,0.10774873310872986,0.6785714285714283,1.0,0.8392857142857142,0.7499999999999998,1.0,0.3270213399584733,0.46460548169642124,0.34342298744530264,0.4479091823277389,0.4058874268833237,0.5411399167621912,0.39778459129687777,0.5492438062217032,0.07901816753266931,0.1115788295470908,-0.17983227152233128,-0.26320301819787423
IBDD,PokerHand,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7042826906391094,0.8751883756561749,0.718304175668642,0.8893847683009889,0.6646954447409783,0.8529856956682782,0.07030306732233903,0.07558065038261114,-0.23349084153298538,-0.3072850627623976,0.3848189073676167,0.4771708854491311,4,4,4,4,4,2080,15,913,0.1136363636363637,1.0,1.0,0.3394954230160151,0.31138333495870024,0.3743277813874036,0.09081471290299985,0.017882799115736384,True,20,0.09909525538275951,0.18453947368421053,0.55,0.6,0.05628912457584861,0.9743589743589749,0.8864094707669026,0.9303842225629387,0.9772727272727276,0.924972935539506,0.16944537372788293,0.24828431613303284,0.6818725816279805,0.8526008886378457,0.693096494127662,0.86440566949764,0.6472346696030726,0.8352203614388172,0.03717041833719172,0.024106817416933775,-0.5024574889024057,-0.7046948300542192
