Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.78,51,3318,4075,10.0,4,0.001
Completed,0.91,245,1870,794,0.001,12,0.001
Completed,0.85,102,735,923,2.965,1,0.999
Completed,0.85,72,4666,3096,6.86,4,0.999
Completed,0.91,172,4956,960,0.001,6,0.999
Completed,0.79,73,5000,3813,9.154,4,0.999
Completed,0.74,51,2895,3947,0.001,11,0.999
Completed,0.78,53,3169,3872,0.001,13,0.001
Completed,0.85,5455,4738,2266,10.0,8,0.999
Completed,0.79,49,2810,2768,0.001,9,0.999
Completed,0.55,240,2016,4359,0.46,14,0.165
Completed,0.78,2818,133,476,9.411,8,0.366
Completed,0.76,817,918,3176,7.056,6,0.475
Completed,0.78,64,3256,4472,7.7,1,0.951
Completed,0.84,103,1047,1427,1.861,2,0.726
Completed,0.7,42,580,4762,4.216,5,0.616
Completed,0.75,415,2929,3548,1.03,10,0.094
Completed,0.76,62,2860,2470,4.513,1,0.544
Completed,0.84,74,512,1096,0.088,7,0.007
Completed,0.77,2264,977,2556,2.753,8,0.146
Completed,0.8,56,3640,3843,2.181,4,0.684
Completed,0.79,556,809,2056,8.651,5,0.894
Completed,0.89,2225,4550,1614,0.77,11,0.237
Completed,0.53,26,27,4132,5.986,2,0.754
Completed,0.75,5107,2677,2929,9.083,8,0.294
Completed,0.67,37,2170,3103,6.399,4,0.033
Completed,0.9,123,4742,1626,4.143,3,0.36
Completed,0.77,69,4372,5000,8.268,5,0.001
Completed,0.89,199,4599,1429,0.175,6,0.574
Completed,0.91,155,4213,1391,7.096,1,0.999
Completed,0.78,195,3809,4602,5.484,6,0.999
Completed,0.79,135,4404,4358,6.951,6,0.999
Completed,0.87,107,3293,1411,0.591,6,0.001
Completed,0.77,74,1584,3691,0.695,9,0.001
Completed,0.88,173,1623,1438,0.859,7,0.999
Completed,0.76,1065,3556,4652,8.437,7,0.999
Completed,0.76,365,3284,5000,8.535,7,0.001
Completed,0.68,860,2355,4473,8.07,7,0.999
Completed,0.83,246,3925,3314,9.997,5,0.229
Completed,0.66,4637,185,2861,1.923,11,0.887
Completed,0.63,2758,2043,1661,7.895,7,0.581
Completed,0.8,94,2786,1841,5.053,4,0.841
Completed,0.82,96,3514,2000,1.06,4,0.999
Completed,0.69,41,2361,3831,6.454,5,0.999
Completed,0.87,201,1901,1534,0.001,18,0.001
Completed,0.77,61,569,2100,0.001,17,0.001
Completed,0.83,112,1318,1881,0.001,20,0.001
Completed,0.88,161,3413,1564,0.001,1,0.001
Completed,0.77,61,1465,5000,9.308,6,0.372
Completed,0.84,168,1446,2226,10.0,4,0.999
Completed,0.8,65,4388,4154,0.692,9,0.999
Completed,0.83,102,1947,2671,1.083,5,0.999
Completed,0.9,169,4169,1403,7.666,2,0.999
Completed,0.89,156,4726,1570,7.714,2,0.001
Completed,0.72,47,255,1442,1.754,5,0.999
Completed,0.92,1732,4618,344,2.487,6,0.001
Completed,0.85,140,1538,1834,0.001,8,0.999
Completed,0.87,135,1352,1653,7.43,1,0.999
Completed,0.73,2930,1226,5000,10.0,8,0.001
Completed,0.84,112,1898,2205,2.521,5,0.001
Completed,0.83,84,4670,3190,7.914,2,0.001
Completed,0.77,65,4772,5000,1.641,3,0.001
Completed,0.84,93,4829,2996,0.738,8,0.001
Completed,0.81,85,1740,3171,0.115,14,0.001
Completed,0.81,81,4678,3519,4.362,5,0.001
Completed,0.92,4672,2812,70,6.515,15,0.999
Completed,0.89,190,5000,1273,1.483,5,0.999
Completed,0.76,55,3462,4313,0.001,20,0.999
Completed,0.78,63,825,2850,0.001,16,0.999
Completed,0.88,139,1870,1442,2.148,4,0.001
Completed,0.9,176,2683,566,0.738,2,0.999
Completed,0.79,123,4658,3764,0.001,14,0.001
Completed,0.9,191,4211,1414,0.688,3,0.999
Completed,0.84,87,3523,2103,5.942,1,0.999
Completed,0.73,47,749,5000,0.001,6,0.999
Completed,0.9,143,1668,1384,4.902,4,0.001
Completed,0.84,88,3652,2471,10.0,1,0.489
Completed,0.78,170,4423,4985,7.693,7,0.499
Completed,0.84,103,1913,2455,0.001,1,0.999
Completed,0.79,89,1827,3501,7.87,1,0.999
Completed,0.77,63,1780,4132,3.846,6,0.001
Completed,0.78,71,3902,4098,1.268,8,0.502
Completed,0.79,60,1781,3786,3.512,1,0.999
Completed,0.79,58,3880,5000,5.006,5,0.999
Completed,0.9,199,1899,1105,0.93,1,0.999
Completed,0.82,93,842,1582,0.575,1,0.999
Completed,0.85,96,1911,2540,0.655,7,0.001
Completed,0.78,60,1867,5000,9.175,4,0.001
Completed,0.8,101,3930,2640,9.585,1,0.001
Completed,0.88,211,4759,1693,6.41,2,0.999
Completed,0.79,63,3876,4475,0.377,6,0.999
Completed,0.78,276,4305,4986,1.303,10,0.999
Completed,0.79,73,3872,5000,0.001,18,0.001
Completed,0.78,694,1784,3924,3.196,8,0.999
Completed,0.82,112,4700,2721,1.475,1,0.001
Completed,0.84,80,1864,2967,8.923,3,0.999
Completed,0.8,83,1405,3303,10.0,4,0.999
Completed,0.74,75,1589,4790,6.684,5,0.999
Completed,0.78,54,3627,5000,6.72,5,0.001
Completed,0.9,129,1694,1357,3.462,4,0.999
Completed,0.77,78,1490,4104,0.001,15,0.001
Completed,0.72,3336,825,3883,7.124,8,0.999
Completed,0.78,1997,3585,4037,10.0,8,0.001
Completed,0.91,164,4496,1391,0.001,2,0.999
Completed,0.84,507,4750,3337,6.746,6,0.999
Completed,0.85,113,928,1209,3.97,1,0.001
Completed,0.81,67,4416,4508,2.265,8,0.001
Completed,0.87,154,4472,2077,9.068,3,0.001
Completed,0.8,56,3878,4823,9.666,5,0.999
Completed,0.78,81,1855,4864,0.612,10,0.001
Completed,0.92,2687,2979,109,9.109,6,0.001
Completed,0.89,277,4484,1361,6.677,1,0.999
Completed,0.77,50,1413,5000,0.001,14,0.001
Completed,0.76,60,3297,3988,3.036,6,0.001
Completed,0.79,56,1445,4842,7.6,4,0.001
Completed,0.62,39,2236,5000,0.265,13,0.001
Completed,0.88,147,1799,1556,8.269,2,0.001
Completed,0.88,160,3705,1607,8.379,2,0.999
Completed,0.79,83,4651,4130,8.032,5,0.729
Completed,0.91,280,4755,971,0.174,1,0.493
Completed,0.79,5976,4734,3784,0.993,14,0.999
Completed,0.79,76,1854,5000,0.001,2,0.999
Completed,0.85,188,1663,2087,1.197,7,0.001
Completed,0.86,87,1894,2485,3.767,2,0.001
Completed,0.91,573,3221,380,2.146,1,0.999
Completed,0.92,7119,462,63,0.512,9,0.001
Completed,0.91,250,3461,759,2.583,2,0.999
Completed,0.78,86,4670,3639,7.168,4,0.001
Completed,0.91,264,1926,703,2.166,3,0.001
Completed,0.82,76,1248,2591,0.001,13,0.999
Completed,0.79,63,1877,5000,2.816,3,0.001
Completed,0.82,128,4543,2704,1.893,6,0.999
Completed,0.86,135,1890,1902,5.588,3,0.001
Completed,0.8,62,1800,4069,0.001,13,0.001
Completed,0.83,138,1893,2831,4.494,5,0.999
Completed,0.86,155,1438,1598,8.02,3,0.999
Completed,0.9,169,1675,1322,3.59,2,0.001
Completed,0.71,36,2521,4138,6.907,1,0.999
Completed,0.92,389,2995,324,0.001,1,0.999
Completed,0.91,175,2559,363,2.962,1,0.001
Completed,0.92,1384,3836,192,1.665,5,0.001
Completed,0.93,6304,3946,227,8.42,15,0.999
Completed,0.92,1065,3114,106,4.104,2,0.999
Completed,0.78,49,3642,5000,7.374,6,0.999
Completed,0.76,68,1343,4178,0.335,12,0.999
Completed,0.92,6022,2890,120,3.965,9,0.001
Completed,0.86,102,4740,2487,8.399,3,0.999
Completed,0.92,474,3964,474,0.001,11,0.999
Completed,0.76,46,1025,4020,1.682,2,0.999
Completed,0.73,5674,3237,4935,8.869,10,0.001
Completed,0.84,74,4774,3227,7.226,1,0.999
Completed,0.89,6254,1450,40,8.385,2,0.999
Completed,0.76,5546,1104,4693,8.926,10,0.193
Completed,0.77,1976,1813,4962,0.402,17,0.001
Completed,0.85,94,4830,2562,0.794,8,0.999
Completed,0.78,55,1480,4245,9.485,4,0.534
Completed,0.88,109,1683,1571,7.267,1,0.001
Completed,0.87,135,1243,1395,3.27,1,0.429
Completed,0.8,55,4820,4859,4.203,1,0.452
Completed,0.89,6377,4290,60,3.725,3,0.001
Completed,0.9,3745,1773,88,2.769,4,0.999
Completed,0.92,1255,3794,281,10.0,5,0.999
Completed,0.91,328,966,445,0.437,1,0.999
Completed,0.92,592,1948,345,0.001,20,0.999
Completed,0.93,514,1319,261,2.843,2,0.001
Completed,0.92,380,884,312,1.82,3,0.999
Completed,0.89,1060,3384,980,9.583,5,0.001
Completed,0.9,188,2797,509,7.296,1,0.001
Completed,0.91,499,3549,476,2.959,1,0.999
Completed,0.92,493,4254,676,5.329,4,0.999
Completed,0.89,147,4506,1435,5.148,3,0.475
Completed,0.91,197,4168,1160,2.023,3,0.999
Completed,0.92,471,3908,277,2.657,1,0.257
Completed,0.92,362,1658,579,2.85,1,0.406
Completed,0.9,214,4650,1269,0.443,4,0.488
Completed,0.89,172,1684,1302,0.001,10,0.36
Completed,0.75,1875,1435,5000,3.125,10,0.064
Completed,0.91,209,1321,664,3.52,2,0.999
Completed,0.93,1808,4951,363,1.769,6,0.999
Completed,0.83,175,4793,3317,5.384,6,0.999
Completed,0.81,77,4366,4568,7.347,4,0.636
Completed,0.84,106,1904,2792,6.517,1,0.001
Completed,0.86,115,3115,1713,1.066,4,0.001
Completed,0.76,62,1435,3991,4.635,3,0.999
Completed,0.89,251,4219,1305,2.074,4,0.999
Completed,0.76,52,1065,4625,3.233,1,0.26
Completed,0.93,457,4477,416,0.001,20,0.001
Completed,0.89,177,4482,1640,5.398,4,0.001
Completed,0.88,198,1685,1514,0.001,9,0.001
Completed,0.89,172,4604,1275,3.638,2,0.999
Completed,0.91,437,1310,402,2.611,1,0.001
Completed,0.91,172,4031,1123,1.513,4,0.52
Completed,0.92,1139,2611,64,1.382,2,0.989
Completed,0.91,190,4470,1187,0.001,6,0.39
Completed,0.87,146,4448,1776,3.218,3,0.554
Completed,0.86,236,4168,1865,9.465,4,0.999
Completed,0.9,3816,3471,57,8.129,9,0.999
Completed,0.88,294,1631,1261,7.027,4,0.999
Completed,0.9,409,3157,700,5.86,4,0.001
Completed,0.93,1136,1338,295,6.197,5,0.001
Completed,0.87,142,1649,1584,3.468,1,0.001
Completed,0.88,266,1786,1274,7.28,2,0.516
Completed,0.78,52,1712,5000,8.708,4,0.001
Completed,0.91,361,3696,604,7.492,1,0.001
Completed,0.81,91,1833,3379,0.854,1,0.001
Completed,0.79,73,4832,4793,1.014,1,0.169
Completed,0.84,112,3715,2122,8.229,3,0.404
Completed,0.91,185,4724,1394,1.962,5,0.001
Completed,0.79,70,4371,4761,4.97,3,0.001
Completed,0.89,191,1179,944,0.001,14,0.55
Completed,0.84,142,4720,2590,1.186,7,0.584
Completed,0.79,92,4810,3617,5.486,1,0.15
Completed,0.83,127,1905,2587,8.591,1,0.999
Completed,0.8,71,4400,4100,7.188,1,0.001
Completed,0.85,105,1888,2170,8.792,2,0.519
Completed,0.85,124,3725,2368,4.254,4,0.001
Completed,0.92,542,4898,272,7.437,1,0.001
Completed,0.92,258,963,379,3.51,1,0.999
Completed,0.81,62,4376,4557,2.109,7,0.523
Completed,0.86,127,4739,3046,5.879,4,0.999
Completed,0.84,96,4769,2846,0.856,1,0.757
Completed,0.93,384,4897,444,0.764,1,0.179
Completed,0.81,73,4338,3869,2.077,1,0.39
Completed,0.83,86,4826,3194,1.242,3,0.001
Completed,0.78,85,3897,5000,1.186,4,0.999
Completed,0.79,85,1861,5000,0.001,7,0.001
Completed,0.79,69,4398,4228,3.624,4,0.001
Completed,0.79,73,4416,3951,4.884,5,0.602
Completed,0.88,161,1887,1611,4.893,1,0.51
Completed,0.9,256,632,379,7.386,1,0.001
Completed,0.83,961,4836,2812,4.464,7,0.999
Completed,0.85,150,4401,1997,4.08,1,0.001
Completed,0.84,96,4260,3087,3.315,4,0.325
Completed,0.83,77,4955,2950,3.642,3,0.999
Completed,0.9,171,4190,1227,0.001,12,0.001
Completed,0.87,144,3993,1689,2.905,2,0.001
Completed,0.72,42,2929,5000,8.594,1,0.001
Completed,0.83,86,1937,2568,5.451,1,0.709
Completed,0.82,74,1335,2175,5.795,1,0.001
Completed,0.9,124,1816,1416,4.066,4,0.999
Completed,0.86,105,3729,1837,10.0,3,0.628
Completed,0.92,770,3982,167,3.326,1,0.999
Completed,0.86,115,1890,1817,0.257,5,0.001
Completed,0.84,100,1898,2301,3.337,4,0.001
Completed,0.79,60,4851,4743,9.673,4,0.561
Completed,0.8,62,3602,3545,2.754,1,0.999
Completed,0.85,75,4232,2966,1.622,6,0.001
Completed,0.86,140,4302,1925,0.895,6,0.999
Completed,0.8,61,4848,4520,8.809,5,0.001
Completed,0.84,126,1664,2021,4.517,2,0.001
Completed,0.81,68,3340,2682,9.862,2,0.748
Completed,0.65,36,2314,4686,6.505,6,0.055
Completed,0.77,7029,4726,4193,2.834,12,0.822
Completed,0.87,732,2562,709,5.246,5,0.585
Completed,0.73,42,2843,4854,0.052,9,0.372
Completed,0.82,69,1506,3090,3.583,3,0.926
Completed,0.9,255,1968,1000,1.311,2,0.778
Completed,0.85,3753,3601,1673,4.824,8,0.459
Completed,0.9,213,4423,984,4.675,1,0.999
Completed,0.82,82,4735,3112,0.001,19,0.548
Completed,0.93,418,743,207,0.248,1,0.233
Completed,0.85,117,4295,1879,9.067,1,0.001
Completed,0.89,141,1721,1120,2.536,2,0.557
Completed,0.84,70,4770,2919,0.001,1,0.001
Completed,0.84,77,5000,2845,2.947,5,0.999
Completed,0.83,74,4704,3078,0.208,3,0.999
Completed,0.58,3379,77,4380,1.793,12,0.898
Completed,0.68,34,205,2480,7.924,1,0.4
Completed,0.93,1822,4198,474,5.631,6,0.828
Completed,0.72,559,2358,2737,0.162,15,0.13
Completed,0.72,45,697,4140,6.912,5,0.298
Completed,0.92,3430,958,296,2.186,8,0.527
Completed,0.86,110,4641,2063,4.261,4,0.207
Completed,0.8,60,3834,3840,0.905,3,0.121
Completed,0.71,453,485,3169,3.042,7,0.673
Completed,0.76,61,618,1857,0.332,4,0.016
Completed,0.84,75,4587,2904,1.591,6,0.609
Completed,0.75,43,1061,4728,4.466,1,0.164
Completed,0.83,3476,721,916,9.582,7,0.888
Completed,0.91,134,4854,1415,6.863,2,0.317
Completed,0.79,59,4096,4482,8.341,4,0.482
Completed,0.68,4537,258,2574,5.605,8,0.785
Completed,0.61,3179,16,1350,7.143,7,0.564
Completed,0.75,3008,3411,4088,1.364,13,0.396
Completed,0.92,303,4304,697,9.225,2,0.134
Completed,0.84,97,4796,2788,5.863,3,0.033
Completed,0.74,5287,804,4532,8.005,9,0.726
Completed,0.88,196,1166,1032,2.967,5,0.441
Completed,0.9,369,4515,1612,0.668,9,0.76
Completed,0.78,56,4043,4989,4.186,6,0.909
Completed,0.73,39,360,3005,1.948,1,0.354
Completed,0.83,70,3733,3295,2.456,5,0.852
Completed,0.8,3143,1945,4026,3.913,10,0.408
Completed,0.81,104,1453,1934,1.176,6,0.258
Completed,0.93,814,2945,112,2.693,1,0.938
Completed,0.73,781,2587,4248,7.654,8,0.229
Completed,0.8,71,1738,3747,5.98,2,0.534
Completed,0.84,153,2210,368,8.873,3,0.635
Completed,0.71,37,2439,4142,8.536,3,0.983
Completed,0.85,99,1662,2365,6.278,4,0.819
Completed,0.86,3251,2688,618,9.778,8,0.39
Completed,0.74,47,3032,3817,4.895,5,0.661
Completed,0.8,1222,1400,3240,1.551,10,0.108
Completed,0.89,1717,2158,172,3.654,6,0.192
Completed,0.82,94,3495,2158,0.293,1,0.513
Completed,0.93,5357,547,139,8.394,13,0.847
Completed,0.8,2098,3548,2877,2.612,9,0.173
Completed,0.57,27,2056,4804,0.944,4,0.618
Completed,0.85,100,1269,1737,3.831,3,0.703
Completed,0.86,930,3056,1219,2.224,7,0.026
Completed,0.73,42,2791,4426,7.498,1,0.799
Completed,0.82,3207,1607,2582,8.948,7,0.496
Completed,0.8,122,4175,3700,0.435,11,0.631
Completed,0.85,554,3263,1554,7.729,5,0.901
Completed,0.92,7121,4266,290,3.895,12,0.392
Completed,0.89,4282,1835,1086,5.537,8,0.731
Completed,0.83,6401,4761,3200,0.998,13,0.306
Completed,0.78,56,2529,1585,8.408,2,0.038
Completed,0.76,120,2889,2772,3.136,6,0.764
Completed,0.79,59,1549,4597,0.421,2,0.445
Completed,0.52,148,2004,1373,4.397,5,0.358
Completed,0.73,6661,414,1971,4.55,9,0.96
Completed,0.89,5648,3940,46,1.818,3,0.28
Completed,0.81,83,4383,3424,3.309,2,0.429
Completed,0.73,56,1192,3945,0.56,8,0.873
Completed,0.91,205,905,415,5.364,2,0.084
Completed,0.84,1808,4742,2256,8.27,6,0.652
Completed,0.78,4442,4280,4348,6.622,10,0.552
Completed,0.66,82,147,3598,9.511,5,0.248
Completed,0.75,1492,3131,3491,5.019,7,0.288
Completed,0.85,4552,4155,2133,7.545,8,0.284
Completed,0.8,1700,4949,3754,7.309,7,0.386
Completed,0.74,43,664,3253,8.824,3,0.814
Completed,0.8,1849,1003,2389,4.02,7,0.104
Completed,0.92,269,4684,567,2.349,1,0.656
Completed,0.8,74,3870,3475,2.742,5,0.509
Completed,0.72,38,519,4206,1.127,10,0.189
Completed,0.87,91,582,828,3.495,2,0.622
Completed,0.89,131,3776,1501,0.139,7,0.177
Completed,0.8,895,4542,4411,4.756,8,0.03
Completed,0.77,63,1018,2646,1.378,4,0.707
