Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.48,2807,3322,105,0.001,1,0.388
Completed,0.16,389,1564,1800,10.0,1,0.576
Completed,0.08,525,2864,3459,4.767,1,0.001
Completed,0.08,478,3481,5000,2.551,9,0.537
Completed,0.05,258,1,2732,0.001,1,0.999
Completed,0.16,381,4056,2228,0.001,3,0.001
Completed,0.15,401,741,1014,4.087,1,0.678
Completed,0.35,889,4911,413,0.001,6,0.001
Completed,0.09,387,1336,5000,5.246,15,0.404
Completed,0.35,774,1298,351,3.428,1,0.685
Completed,0.39,1346,4770,300,10.0,6,0.001
Completed,0.1,448,3555,4329,2.956,2,0.643
Completed,0.15,470,5000,2417,0.001,3,0.001
Completed,0.11,438,1904,3766,4.0,5,0.15
Completed,0.23,673,5000,1174,10.0,4,0.001
Completed,0.32,1267,5000,588,10.0,7,0.001
Completed,0.12,434,5000,4070,0.001,1,0.001
Completed,0.05,517,2373,4041,5.264,5,0.481
Completed,0.58,3788,2012,1,0.001,1,0.999
Completed,0.12,398,4971,3448,0.001,3,0.874
Completed,0.26,596,5000,919,0.001,5,0.001
Completed,0.25,2188,5000,971,10.0,12,0.001
Completed,0.05,318,1,2386,6.173,3,0.999
Completed,0.15,390,5000,2342,3.435,1,0.001
Completed,0.14,397,5000,2845,10.0,4,0.001
Completed,0.24,423,3066,711,10.0,1,0.821
Completed,0.38,800,3111,239,0.001,8,0.001
Completed,0.3,490,3117,459,0.001,7,0.001
Completed,0.24,426,1287,782,10.0,1,0.892
Completed,0.14,375,5000,2494,0.001,10,0.001
Completed,0.24,487,5000,1117,0.001,6,0.999
Completed,0.24,445,3087,679,0.001,4,0.001
Completed,0.22,410,3029,792,0.001,6,0.001
Completed,0.26,480,3077,630,0.001,1,0.595
Completed,0.34,560,3117,343,0.001,8,0.001
Completed,0.24,430,4137,1118,0.001,8,0.999
Completed,0.15,379,3992,2372,10.0,1,0.999
Completed,0.22,398,1081,806,10.0,1,0.47
Completed,0.23,387,3031,775,0.001,1,0.999
Completed,0.27,435,3092,560,0.001,6,0.001
Completed,0.26,496,4270,969,10.0,1,0.439
Completed,0.23,399,1226,845,0.001,3,0.001
Completed,0.24,473,4731,1088,0.001,1,0.554
Completed,0.1,392,3172,2658,0.001,1,0.214
Completed,0.11,380,3058,2690,10.0,1,0.548
Completed,0.5,6101,3568,77,0.001,9,0.001
Completed,0.44,1989,3699,180,0.001,9,0.001
Completed,0.28,469,1315,624,0.001,1,0.729
Completed,0.37,969,4605,353,0.001,8,0.001
Completed,0.33,687,3856,471,0.001,7,0.001
Completed,0.3,590,4962,626,0.001,9,0.999
Completed,0.29,479,1352,552,10.0,1,0.999
Completed,0.29,622,4552,708,0.001,4,0.55
Completed,0.4,1036,3692,279,0.001,8,0.001
Completed,0.26,500,1330,705,0.001,1,0.999
Completed,0.35,767,3825,384,0.001,8,0.001
Completed,0.44,1755,3104,133,0.001,11,0.001
Completed,0.27,490,5000,852,0.001,9,0.999
Completed,0.4,1601,3580,245,0.001,1,0.001
Completed,0.32,749,4720,539,0.001,1,0.001
Completed,0.11,459,3954,4590,10.0,5,0.999
Completed,0.1,507,3975,4807,0.001,1,0.001
Completed,0.19,391,4463,1660,0.001,5,0.999
Completed,0.14,561,4007,3044,0.001,7,0.001
Completed,0.48,4661,1709,98,0.001,16,0.001
Completed,0.12,412,5000,3873,10.0,1,0.999
Completed,0.1,531,3432,3350,10.0,6,0.001
Completed,0.11,353,3997,4616,0.001,5,0.001
Completed,0.37,827,3619,328,0.001,1,0.001
Completed,0.07,417,1009,5000,10.0,1,0.999
Completed,0.48,3257,3522,103,0.001,1,0.001
Completed,0.31,574,4844,603,0.001,8,0.001
Completed,0.15,363,3974,2283,0.001,8,0.001
Completed,0.1,517,4011,4790,10.0,10,0.001
Completed,0.14,380,4382,2315,0.001,7,0.999
Completed,0.35,747,4698,416,10.0,1,0.001
Completed,0.13,364,5000,2844,10.0,1,0.999
Completed,0.07,441,756,5000,10.0,1,0.001
Completed,0.11,444,3567,3102,0.001,1,0.001
Completed,0.15,473,3892,2314,10.0,7,0.001
Completed,0.37,726,2862,228,0.001,20,0.999
Completed,0.12,350,5000,4606,0.001,8,0.999
Completed,0.12,352,4006,3325,10.0,7,0.051
Completed,0.07,485,1115,4610,0.001,8,0.001
Completed,0.45,2263,1704,159,10.0,1,0.999
Completed,0.12,379,5000,3893,0.001,10,0.999
Completed,0.17,607,4183,2022,0.001,5,0.999
Completed,0.12,552,1604,3438,10.0,7,0.999
Completed,0.17,529,4863,1927,10.0,4,0.999
Completed,0.38,896,3859,332,0.001,1,0.999
Completed,0.14,351,4038,3051,0.001,1,0.999
Completed,0.1,341,3977,4648,0.001,16,0.001
Completed,0.49,5690,1665,88,10.0,20,0.999
Completed,0.11,442,5000,4602,0.001,1,0.999
Completed,0.11,340,4104,4347,0.001,20,0.001
Completed,0.13,503,4017,3200,0.001,9,0.999
Completed,0.26,441,1267,653,0.001,7,0.001
Completed,0.4,1298,3803,250,10.0,1,0.999
Completed,0.1,369,5000,5000,10.0,4,0.001
Completed,0.3,570,4201,677,0.001,1,0.393
Completed,0.14,885,4975,2793,10.0,9,0.001
Completed,0.12,369,5000,4052,10.0,8,0.999
Completed,0.1,356,3942,5000,0.001,3,0.519
Completed,0.16,842,3919,2033,10.0,7,0.999
Completed,0.1,880,1587,3762,10.0,7,0.999
Completed,0.11,359,3917,4209,0.001,5,0.001
Completed,0.32,641,4894,558,0.001,6,0.001
Completed,0.18,611,4265,1845,10.0,4,0.001
Completed,0.12,369,4092,3099,0.001,5,0.752
Completed,0.11,388,4131,4751,0.001,13,0.001
Completed,0.12,408,5000,3605,0.001,7,0.999
Completed,0.11,341,3953,4220,0.001,14,0.001
Completed,0.19,964,4245,1773,10.0,7,0.999
Completed,0.42,1699,3656,203,0.001,20,0.999
Completed,0.48,4064,3567,101,0.001,20,0.999
Completed,0.39,1232,3673,287,0.001,20,0.999
Completed,0.34,875,2871,270,0.001,11,0.999
Completed,0.38,784,2860,200,0.001,11,0.999
Completed,0.45,2294,3591,150,0.001,20,0.999
Completed,0.34,551,2841,299,0.001,5,0.999
Completed,0.4,1431,3636,238,0.001,20,0.001
Completed,0.43,2041,4893,205,0.001,20,0.999
Completed,0.37,952,3627,340,0.001,19,0.999
Completed,0.42,1023,2858,151,0.001,12,0.999
Completed,0.46,3295,3579,125,10.0,20,0.999
Completed,0.35,573,2876,264,0.001,1,0.999
Completed,0.44,2958,3626,177,10.0,20,0.999
Completed,0.39,2582,3670,265,10.0,20,0.999
Completed,0.37,3994,3598,330,10.0,20,0.001
Completed,0.33,643,2980,313,0.001,14,0.999
Completed,0.49,5603,3528,81,0.001,20,0.001
Completed,0.38,768,2894,232,0.001,12,0.999
Completed,0.47,3950,1728,113,0.001,1,0.001
Completed,0.39,1092,4707,337,0.001,20,0.999
Completed,0.39,1582,4846,323,0.001,11,0.999
Completed,0.42,1764,4837,226,0.001,12,0.999
Completed,0.35,655,1369,361,0.001,9,0.999
Completed,0.26,471,4241,904,0.001,5,0.999
Completed,0.44,2255,4849,189,0.001,12,0.999
Completed,0.46,3510,3562,127,0.001,1,0.999
Completed,0.45,2004,1570,160,0.001,11,0.999
Completed,0.22,417,4313,1303,0.001,5,0.001
Completed,0.26,577,4335,933,10.0,5,0.999
Completed,0.36,999,4919,387,0.001,6,0.999
Completed,0.39,1531,4838,268,0.001,11,0.999
Completed,0.21,565,4318,1411,10.0,6,0.999
Completed,0.5,5824,3499,77,10.0,1,0.999
Completed,0.14,520,5000,2380,10.0,7,0.999
Completed,0.27,465,5000,852,10.0,1,0.001
Completed,0.37,1051,4904,355,0.001,13,0.999
Completed,0.2,446,4368,1582,10.0,4,0.001
Completed,0.49,4902,1652,91,0.001,1,0.999
Completed,0.22,413,4328,1356,0.001,5,0.999
Completed,0.28,618,4254,791,10.0,4,0.999
Completed,0.43,1642,1555,180,0.001,1,0.999
Completed,0.14,400,4094,2513,0.001,6,0.999
Completed,0.35,755,1372,341,0.001,13,0.999
Completed,0.4,1444,4834,246,0.001,12,0.999
Completed,0.13,358,4712,3101,10.0,1,0.999
Completed,0.22,425,1337,916,0.001,6,0.999
Completed,0.46,3033,1612,121,0.001,1,0.999
Completed,0.42,2000,5000,207,0.001,12,0.999
Completed,0.45,2346,3581,146,0.001,1,0.999
Completed,0.33,616,1307,390,0.001,6,0.999
Completed,0.12,364,5000,4087,0.001,20,0.999
Completed,0.16,619,5000,2190,10.0,3,0.999
Completed,0.2,440,4371,1595,0.001,3,0.001
Completed,0.42,1382,3659,207,0.001,7,0.999
Completed,0.48,4083,1647,105,0.001,1,0.999
Completed,0.11,429,4206,4324,0.001,10,0.001
Completed,0.39,1163,4792,305,0.001,6,0.999
Completed,0.14,354,3975,2914,0.001,3,0.001
Completed,0.1,361,1666,4605,10.0,1,0.999
Completed,0.11,462,1701,3861,0.001,1,0.999
Completed,0.11,1530,5000,4109,10.0,20,0.001
Completed,0.17,389,4077,1968,0.001,1,0.001
Completed,0.12,378,4059,3308,0.001,4,0.001
Completed,0.12,365,3649,3971,0.001,20,0.001
Completed,0.1,342,1710,4517,0.001,1,0.001
Completed,0.13,400,4023,3031,10.0,3,0.001
Completed,0.09,374,1610,4784,10.0,1,0.001
Completed,0.45,2797,1611,137,0.001,8,0.999
Completed,0.11,1368,4057,4314,10.0,13,0.001
Completed,0.41,1563,4796,242,0.001,7,0.001
Completed,0.13,379,3972,2856,0.001,1,0.001
Completed,0.14,367,4024,2743,0.001,4,0.001
Completed,0.19,409,4241,1620,10.0,3,0.999
Completed,0.44,2197,3598,163,0.001,7,0.001
Completed,0.13,465,4496,3207,10.0,4,0.098
Completed,0.16,401,4069,2151,10.0,3,0.001
Completed,0.33,666,1353,405,0.001,1,0.001
Completed,0.11,370,1709,3589,0.001,1,0.001
Completed,0.11,354,3978,4402,10.0,1,0.999
Completed,0.51,7032,1686,71,0.001,9,0.999
Completed,0.23,460,5000,1132,0.001,4,0.999
Completed,0.12,385,4467,3312,0.001,5,0.999
Completed,0.11,337,5000,4861,0.001,6,0.001
Completed,0.31,536,1319,450,0.001,4,0.999
Completed,0.27,495,4227,827,0.001,4,0.001
Completed,0.35,870,4778,400,0.001,1,0.999
Completed,0.11,464,4064,4758,0.001,20,0.001
Completed,0.39,1589,4786,287,0.001,10,0.999
Completed,0.21,402,4392,1333,10.0,1,0.999
Completed,0.12,358,5000,3447,0.001,6,0.001
Completed,0.12,371,5000,3954,0.001,16,0.999
Completed,0.45,2067,3570,150,0.001,10,0.999
Completed,0.47,3705,1637,113,0.001,9,0.999
Completed,0.26,594,4159,958,10.0,4,0.001
Completed,0.17,385,4114,1976,10.0,1,0.999
Completed,0.21,399,1452,1159,10.0,1,0.001
Completed,0.43,2132,4743,211,0.001,11,0.999
Completed,0.27,482,4245,875,0.001,3,0.999
Completed,0.34,695,4218,499,0.001,20,0.999
Completed,0.12,366,5000,4041,10.0,2,0.001
Completed,0.25,537,4261,996,0.001,4,0.999
Completed,0.1,499,4083,4842,10.0,6,0.999
Completed,0.15,390,4045,2324,0.001,6,0.001
Completed,0.11,351,4023,4335,0.001,6,0.999
Completed,0.43,1733,3626,190,0.001,9,0.999
Completed,0.38,1079,4807,342,0.001,6,0.999
Completed,0.2,410,4247,1511,0.001,5,0.999
Completed,0.42,1743,4705,223,0.001,8,0.001
Completed,0.35,930,5000,411,0.001,13,0.001
Completed,0.4,1276,4574,268,0.001,8,0.001
Completed,0.5,6610,1683,76,0.001,1,0.001
Completed,0.44,2712,4501,171,0.001,1,0.001
Completed,0.46,2778,1617,132,0.001,1,0.001
Completed,0.21,411,4731,1402,0.001,2,0.999
Completed,0.39,1104,4697,311,0.001,7,0.001
Completed,0.44,2253,4607,200,0.001,10,0.001
Completed,0.43,1686,3579,174,0.001,1,0.001
Completed,0.19,447,1520,1268,0.001,3,0.001
Completed,0.36,801,4379,389,0.001,2,0.001
Completed,0.19,426,4475,1533,0.001,20,0.999
Completed,0.24,430,4258,1096,0.001,4,0.001
Completed,0.28,573,4168,739,0.001,4,0.999
Completed,0.44,2176,3550,151,0.001,1,0.001
Completed,0.34,755,4158,478,0.001,1,0.999
Completed,0.15,596,5000,2429,10.0,6,0.001
Completed,0.34,623,1340,385,0.001,6,0.001
Completed,0.39,1143,4486,300,0.001,13,0.999
Completed,0.4,1302,4816,259,0.001,12,0.001
Completed,0.27,494,4227,858,0.001,1,0.999
Completed,0.14,377,3956,2646,10.0,1,0.999
Completed,0.32,608,1322,409,0.001,14,0.999
Completed,0.19,416,1465,1282,0.001,4,0.999
Completed,0.2,2749,4332,1557,10.0,14,0.001
Completed,0.19,476,4188,1641,0.001,20,0.999
Completed,0.2,436,4218,1542,0.001,12,0.999
Completed,0.19,428,4222,1658,0.001,1,0.001
Completed,0.19,501,4270,1486,0.001,15,0.001
Completed,0.31,659,4104,604,0.001,20,0.999
Completed,0.12,384,4631,3235,10.0,1,0.999
Completed,0.11,395,4064,4460,10.0,6,0.001
Completed,0.44,2459,4640,178,0.001,11,0.999
Completed,0.14,393,4143,2715,0.001,18,0.001
Completed,0.2,1494,4332,1552,10.0,9,0.999
Completed,0.18,423,4269,1618,0.001,16,0.999
Completed,0.27,490,1356,671,0.001,20,0.999
Completed,0.14,4012,5000,2808,10.0,20,0.999
Completed,0.38,1181,4560,292,0.001,1,0.999
Completed,0.31,628,4089,625,0.001,4,0.999
Completed,0.29,627,5000,665,0.001,20,0.001
Completed,0.13,365,4567,3248,0.001,1,0.001
Completed,0.17,2938,1566,1558,10.0,16,0.999
Completed,0.15,450,5000,2553,10.0,1,0.001
Completed,0.29,554,5000,723,0.001,1,0.001
Completed,0.17,404,4928,2104,0.001,1,0.001
Completed,0.3,594,4130,647,10.0,3,0.001
Completed,0.13,356,4075,2964,0.001,1,0.999
Completed,0.14,3961,4065,2689,10.0,20,0.999
Completed,0.12,468,3846,4056,0.001,15,0.001
Completed,0.32,627,4112,572,0.001,15,0.999
Completed,0.21,1085,4429,1388,10.0,9,0.001
Completed,0.45,3154,4593,159,0.001,11,0.999
Completed,0.23,466,4161,1220,6.386,4,0.999
Completed,0.25,492,4733,982,5.855,1,0.001
Completed,0.37,953,4604,368,10.0,1,0.999
Completed,0.39,1036,4658,327,10.0,1,0.001
Completed,0.24,495,4237,1079,10.0,3,0.999
Completed,0.3,543,4930,646,10.0,1,0.001
Completed,0.35,798,4158,422,5.214,1,0.999
Completed,0.13,422,4107,2764,0.001,8,0.001
Completed,0.41,1366,4615,250,0.001,6,0.999
Completed,0.21,454,4367,1252,10.0,1,0.001
Completed,0.3,561,5000,690,0.001,13,0.001
Completed,0.17,383,4175,1905,4.942,1,0.001
Completed,0.2,417,4391,1483,5.432,1,0.001
Completed,0.37,952,4427,364,7.221,4,0.001
Completed,0.19,396,4239,1649,10.0,1,0.001
Completed,0.43,2090,4662,190,0.001,6,0.999
Completed,0.5,6054,1676,82,0.001,1,0.999
Completed,0.14,395,4025,2653,0.001,9,0.001
Completed,0.23,481,4538,1181,6.489,1,0.999
Completed,0.37,911,4232,363,4.517,1,0.999
Completed,0.32,605,1337,424,0.001,20,0.999
Completed,0.33,604,1339,405,6.871,1,0.001
Completed,0.41,1612,4632,234,0.001,7,0.999
Completed,0.36,935,4725,401,0.001,20,0.999
Completed,0.27,491,5000,895,6.097,1,0.999
Completed,0.34,708,4007,498,0.001,20,0.001
Completed,0.3,565,4144,667,0.001,13,0.999
Completed,0.29,540,4157,716,6.216,1,0.999
Completed,0.38,1017,4600,332,0.001,4,0.001
Completed,0.15,403,5000,2266,10.0,3,0.001
Completed,0.24,517,4898,1074,5.16,4,0.001
Completed,0.3,4275,4093,644,10.0,20,0.999
Completed,0.44,2823,4693,171,0.001,9,0.001
Completed,0.45,2469,3579,143,0.001,8,0.001
Completed,0.21,443,4730,1412,10.0,1,0.001
Completed,0.15,391,4094,2201,10.0,1,0.999
Completed,0.21,427,4740,1440,0.001,6,0.001
Completed,0.39,685,608,147,0.001,6,0.999
Completed,0.46,2879,4671,154,0.001,8,0.001
Completed,0.2,516,4404,1410,0.001,11,0.999
Completed,0.39,1199,4671,305,0.001,1,0.001
Completed,0.18,400,4187,1768,0.001,3,0.999
Completed,0.42,1995,4687,210,0.001,8,0.001
Completed,0.39,1240,4652,284,10.0,1,0.001
Completed,0.46,2962,1622,124,0.001,9,0.001
Completed,0.4,1405,4627,277,0.001,5,0.999
Completed,0.19,502,1461,1269,10.0,4,0.999
Completed,0.18,405,4187,1859,10.0,1,0.001
Completed,0.38,714,585,169,0.001,10,0.001
Completed,0.22,415,4774,1270,2.309,3,0.999
Completed,0.2,476,4849,1452,0.001,7,0.999
Completed,0.28,587,5000,808,4.918,4,0.001
Completed,0.48,4211,1646,101,10.0,1,0.001
Completed,0.45,1221,572,79,0.001,1,0.001
Completed,0.49,4841,1673,91,10.0,11,0.999
Completed,0.19,569,4147,1678,5.177,4,0.001
Completed,0.04,1087,159,3549,9.152,8,0.98
Completed,0.11,436,4404,4191,5.339,5,0.294
Completed,0.03,1557,2149,4973,3.794,20,0.578
Completed,0.07,455,2592,3081,0.155,13,0.142
Completed,0.1,961,1046,2497,6.759,9,0.835
Completed,0.08,601,897,3946,0.859,2,0.101
Completed,0.06,3467,2298,1471,8.513,12,0.346
Completed,0.12,3434,1411,2524,6.198,15,0.464
Completed,0.09,1180,3153,4416,9.855,18,0.775
Completed,0.05,2888,480,4600,7.125,12,0.689
Completed,0.13,388,1269,2075,4.785,1,0.942
Completed,0.06,669,2448,3131,2.393,4,0.873
Completed,0.07,641,2892,3817,3.744,7,0.436
Completed,0.11,2813,1197,2908,2.884,17,0.322
Completed,0.08,661,2743,2320,9.029,3,0.64
Completed,0.1,494,4143,4844,1.69,15,0.882
Completed,0.11,483,1731,4373,7.6,9,0.239
Completed,0.1,557,3472,3687,6.265,2,0.551
Completed,0.03,3276,19,1849,0.571,19,0.488
Completed,0.04,919,126,4100,4.445,13,0.827
Completed,0.13,467,1948,3025,9.789,1,0.738
Completed,0.06,520,2713,4883,5.956,8,0.051
Completed,0.12,441,1613,2916,0.001,6,0.999
Completed,0.12,459,1858,3307,5.118,1,0.999
Completed,0.11,391,5000,4339,0.001,20,0.999
Completed,0.38,1564,4470,318,0.001,14,0.001
Completed,0.18,573,3962,1798,0.001,1,0.001
Completed,0.15,694,5000,2351,2.797,5,0.999
Completed,0.17,545,4032,2045,0.001,1,0.999
Completed,0.26,621,1346,742,0.001,8,0.999
Completed,0.17,446,4004,2086,5.558,1,0.001
Completed,0.11,568,4845,3764,0.001,20,0.001
Completed,0.36,1154,1403,344,4.581,4,0.999
Completed,0.31,552,732,310,0.001,8,0.001
Completed,0.38,1251,1429,270,0.001,8,0.001
Completed,0.2,437,1437,1153,4.046,3,0.001
Completed,0.41,1920,1500,213,0.001,8,0.001
Completed,0.27,637,5000,738,6.37,1,0.001
Completed,0.16,382,4001,2177,0.001,4,0.999
Completed,0.37,796,1376,302,0.001,8,0.001
Completed,0.22,525,1362,974,10.0,2,0.999
Completed,0.3,879,4099,618,10.0,1,0.999
Completed,0.28,785,1322,590,5.641,1,0.001
Completed,0.14,644,3952,2640,0.001,1,0.999
Completed,0.11,435,5000,4341,0.001,1,0.001
Completed,0.29,910,4049,685,0.001,10,0.999
Completed,0.19,583,4722,1574,7.904,1,0.001
Completed,0.23,485,4863,1219,0.001,3,0.001
Completed,0.32,647,1310,449,10.0,1,0.001
Completed,0.34,767,4075,440,0.001,1,0.001
Completed,0.41,1221,1478,241,0.001,8,0.999
Completed,0.31,476,815,350,0.001,5,0.001
Completed,0.4,1641,4625,286,0.001,7,0.001
Completed,0.41,1644,4646,256,0.001,7,0.001
Completed,0.34,921,4334,441,0.001,17,0.999
Completed,0.21,538,1365,1051,2.034,4,0.999
Completed,0.2,442,4767,1560,0.001,8,0.999
Completed,0.23,551,4937,1161,10.0,3,0.999
Completed,0.31,543,718,332,0.001,11,0.999
Completed,0.15,546,3978,2415,0.001,6,0.001
Completed,0.44,3086,4684,177,0.001,6,0.001
Completed,0.27,517,5000,795,4.142,1,0.999
Completed,0.25,547,4470,966,4.34,4,0.001
Completed,0.12,362,1673,3175,0.001,3,0.001
Completed,0.17,410,5000,1852,2.884,1,0.999
Completed,0.32,798,1354,442,10.0,3,0.999
Completed,0.16,400,4878,2088,10.0,1,0.999
Completed,0.22,447,4774,1265,4.27,2,0.001
Completed,0.21,449,4132,1370,7.035,1,0.001
Completed,0.14,413,3982,2695,0.001,7,0.999
Completed,0.22,526,4941,1197,5.36,3,0.001
Completed,0.28,589,5000,833,2.871,4,0.999
Completed,0.22,433,1349,965,10.0,1,0.999
Completed,0.22,532,4520,1387,1.628,4,0.001
Completed,0.39,1322,4638,278,0.001,14,0.999
Completed,0.37,1009,1425,291,0.001,11,0.999
Completed,0.29,516,621,331,0.001,14,0.001
Completed,0.12,692,5000,3314,6.726,5,0.999
Completed,0.13,661,5000,3117,10.0,7,0.999
Completed,0.39,1276,4666,317,4.645,1,0.001
Completed,0.42,1414,1538,195,0.001,9,0.999
Completed,0.36,764,1373,322,0.001,5,0.999
Completed,0.16,652,4008,2147,10.0,5,0.999
Completed,0.43,2097,4692,194,0.001,10,0.001
Completed,0.27,527,5000,880,0.001,1,0.001
Completed,0.13,524,5000,2843,0.001,5,0.001
Completed,0.19,636,1487,1239,0.001,1,0.999
Completed,0.2,525,3429,1076,10.0,1,0.999
Completed,0.36,1074,4011,401,10.0,1,0.999
Completed,0.15,382,1551,1864,10.0,1,0.999
Completed,0.15,476,3892,2236,3.531,5,0.001
Completed,0.19,626,1517,1380,10.0,1,0.999
Completed,0.17,492,1554,1694,0.001,1,0.999
Completed,0.28,752,1249,556,0.001,20,0.001
Completed,0.11,371,5000,3755,0.001,15,0.001
Completed,0.3,659,4113,670,0.001,7,0.001
Completed,0.17,447,4918,1956,10.0,1,0.001
Completed,0.37,859,1381,334,0.001,1,0.999
Completed,0.41,1742,1496,226,0.001,9,0.999
Completed,0.27,514,893,491,0.001,17,0.999
Completed,0.44,1781,1559,171,0.001,8,0.999
Completed,0.3,715,1274,496,0.001,1,0.999
Completed,0.16,532,1509,1771,2.423,1,0.001
Completed,0.34,1206,1195,341,0.001,15,0.001
Completed,0.14,607,5000,2469,7.396,1,0.001
Completed,0.17,439,4676,1878,0.001,1,0.001
Completed,0.12,421,1804,3375,0.001,1,0.001
Completed,0.12,356,5000,3632,0.001,11,0.001
Completed,0.22,614,4690,1251,0.001,5,0.999
Completed,0.43,1692,1548,184,0.001,8,0.999
Completed,0.1,537,5000,4675,10.0,1,0.001
Completed,0.11,366,5000,4579,0.001,20,0.999
Completed,0.18,584,4735,1613,0.001,12,0.001
Completed,0.42,2049,4670,219,0.001,12,0.001
Completed,0.11,392,3987,4449,2.061,1,0.999
Completed,0.12,351,3829,4076,10.0,1,0.999
Completed,0.11,366,5000,4830,4.028,1,0.999
Completed,0.11,564,1660,4143,0.001,6,0.999
Completed,0.14,389,4603,2834,0.001,1,0.999
Completed,0.12,377,1906,3610,6.639,1,0.999
Completed,0.14,382,3987,2939,6.823,1,0.999
Completed,0.14,517,4764,2736,10.0,1,0.001
Completed,0.1,571,5000,5000,10.0,9,0.999
Completed,0.2,759,1383,1074,8.143,4,0.001
Completed,0.14,521,4761,2622,10.0,4,0.001
Completed,0.39,961,1473,258,0.001,8,0.999
Completed,0.18,555,1522,1496,0.001,4,0.999
Completed,0.12,384,4078,3789,0.001,1,0.001
Completed,0.12,379,1814,3389,0.001,6,0.001
Completed,0.16,686,1518,1781,7.707,4,0.001
Completed,0.08,441,762,2951,0.001,10,0.999
Completed,0.21,433,4840,1405,5.026,3,0.999
Completed,0.24,569,1310,825,10.0,3,0.001
Completed,0.12,513,1661,3141,0.001,7,0.999
Completed,0.14,483,4712,2917,7.388,6,0.999
Completed,0.42,1777,1532,206,0.001,7,0.999
Completed,0.14,399,4777,2879,5.318,4,0.001
