Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Failed,,,2353,3287,5.984,7,0.646
Failed,,,1430,4,8.287,10,0.624
Failed,,,3139,2748,4.807,15,0.456
Failed,,,4619,2171,6.949,1,0.086
Failed,,,117,4446,1.204,17,0.995
Failed,,,277,2003,9.422,7,0.319
Failed,,,4525,4571,3.677,11,0.729
Failed,,,3350,190,5.819,5,0.858
Failed,,,1309,2602,2.339,20,0.191
Failed,,,2261,886,4.642,17,0.04
Failed,,,3013,3162,8.515,2,0.879
Failed,,,4198,1298,0.747,14,0.502
Failed,,,1239,4042,7.353,8,0.42
Failed,,,931,401,0.056,2,0.683
Failed,,,4004,3972,5.605,13,0.1
Failed,,,2714,2416,3.932,10,0.147
Failed,,,1943,4829,7.952,15,0.806
Failed,,,1606,1863,5.256,12,0.955
Failed,,,3667,4138,1.628,7,0.125
Failed,,,4832,946,8.877,19,0.495
Failed,,,604,3690,2.986,3,0.585
Failed,,,484,1584,1.999,8,0.032
Failed,,,4713,4328,6.095,14,0.925
Failed,,,3703,1216,3.396,3,0.553
Failed,,,1643,3491,9.756,17,0.401
Failed,,,1979,525,7.062,20,0.361
Failed,,,2751,2937,1.091,4,0.715
Failed,,,3751,2303,8.166,11,0.836
Failed,,,811,4871,4.927,6,0.239
Failed,,,1120,685,7.637,4,0.973
Failed,,,4322,3896,9.879,4,0.184
Failed,,,3050,1489,6.513,8,0.45
Failed,,,2297,3765,0.375,12,0.594
Failed,,,1345,2048,2.681,15,0.636
Failed,,,3387,4460,9.207,9,0.289
Failed,,,4406,155,1.304,16,0.159
Failed,,,158,2723,5.565,1,0.763
Failed,,,76,283,3.81,11,0.426
Failed,,,4578,2559,8.072,6,0.531
Failed,,,3253,1901,0.169,19,0.9
Failed,,,1544,4645,6.695,5,0.054
Failed,,,2467,1361,9.001,2,0.217
Failed,,,2965,3929,2.863,18,0.86
Failed,,,4280,832,5.144,9,0.739
Failed,,,989,3244,1.739,14,0.337
Failed,,,671,2432,5.699,16,0.571
Failed,,,3870,2970,6.808,16,0.266
Failed,,,2638,378,9.535,14,0.095
Failed,,,2159,3122,3.563,10,0.949
Failed,,,1871,1087,0.87,7,0.788
Failed,,,3560,3655,7.229,13,0.137
Failed,,,4894,1731,4.531,4,0.264
Failed,,,373,4143,8.627,19,0.658
Failed,,,336,2315,4.76,1,0.932
Failed,,,4857,4903,8.398,16,0.023
Failed,,,3526,495,1.097,10,0.394
Failed,,,1836,2926,7.002,14,0.562
Failed,,,2124,1204,9.93,13,0.707
Failed,,,2603,3461,3.169,7,0.368
Failed,,,3944,1613,6.092,18,0.248
Failed,,,634,4338,2.066,4,0.829
Failed,,,951,88,5.372,6,0.064
Failed,,,4078,3429,4.232,19,0.073
Failed,,,2929,2096,9.23,5,0.603
Failed,,,2431,4528,2.634,20,0.443
Failed,,,1508,1556,0.563,18,0.296
Failed,,,3217,3812,6.302,2,0.627
Failed,,,4539,637,4.205,13,0.756
Failed,,,37,3361,7.677,9,0.168
Failed,,,200,802,1.699,19,0.522
Failed,,,4448,3234,5.171,3,0.433
Failed,,,3426,1372,3.075,12,0.063
Failed,,,1385,3960,8.813,8,0.893
Failed,,,2337,1930,6.742,9,0.866
Failed,,,3089,4655,0.146,15,0.208
Failed,,,4121,272,7.864,1,0.33
Failed,,,1162,2528,4.004,16,0.747
Failed,,,855,1779,8.56,14,0.481
Failed,,,3981,4707,2.46,1,0.474
Failed,,,2792,1021,7.457,17,0.942
Failed,,,2020,3609,0.696,3,0.104
Failed,,,1683,329,3.624,4,0.128
Failed,,,3744,3054,9.529,20,0.795
Failed,,,4756,2498,2.228,6,0.667
Failed,,,528,4754,5.866,11,0.258
Failed,,,564,596,9.118,16,0.827
Failed,,,4793,2852,2.745,1,0.223
Failed,,,3624,2221,5.495,15,0.35
Failed,,,1564,4946,1.389,10,0.697
Failed,,,1901,1668,4.319,8,0.533
Failed,,,2672,4255,7.564,12,0.388
Failed,,,3831,1142,0.442,3,0.01
Failed,,,891,3573,6.422,19,0.91
Failed,,,1198,2120,0.986,11,0.178
Failed,,,4241,2676,1.512,11,0.98
Failed,,,2969,73,4.883,20,0.653
Failed,,,2218,2797,8.274,5,0.298
Failed,,,1266,769,6.205,3,0.465
Failed,,,3306,3357,1.952,17,0.617
Failed,,,4485,1415,9.809,8,0.986
Failed,,,236,3847,3.29,14,0.093
Failed,,,152,1289,7.336,4,0.722
Failed,,,4654,4013,0.816,18,0.328
Failed,,,3176,914,8.674,7,0.198
Failed,,,1467,3170,4.42,13,0.849
Failed,,,2390,199,2.352,15,0.887
Failed,,,2888,2631,5.743,10,0.033
Failed,,,4356,1975,3.513,16,0.411
Failed,,,1065,4563,9.639,1,0.509
Failed,,,748,1015,2.954,9,0.275
Failed,,,3794,4210,4.534,8,0.563
Failed,,,2561,1812,1.812,2,0.797
Failed,,,2083,4068,5.057,18,0.154
Failed,,,1795,2348,7.987,20,0.118
Failed,,,3484,4779,3.881,5,0.964
Failed,,,4972,452,6.631,12,0.592
Failed,,,451,3039,0.258,6,0.487
Failed,,,452,1004,9.334,3,0.673
Failed,,,4974,3748,2.573,19,0.28
Failed,,,3486,1804,5.438,8,0.15
Failed,,,1796,4079,1.412,12,0.801
Failed,,,2085,2359,4.106,15,0.967
Failed,,,2563,4770,7.744,10,0.113
Failed,,,4061,461,0.502,16,0.491
Failed,,,750,3029,6.406,2,0.588
Failed,,,1068,1277,1.197,8,0.324
Failed,,,4157,4376,7.113,7,0.774
Failed,,,2891,906,4.821,3,0.846
Failed,,,2393,3181,8.293,17,0.203
Failed,,,1470,210,5.987,20,0.038
Failed,,,3179,2622,2.127,5,0.884
Failed,,,4657,1984,9.864,11,0.512
Failed,,,155,4552,3.269,6,0.407
Failed,,,239,2112,7.357,17,0.779
Failed,,,4488,4387,0.761,1,0.174
Failed,,,3309,62,8.499,15,0.302
Failed,,,1269,2806,4.639,10,0.648
Failed,,,2221,778,2.333,7,0.612
Failed,,,2973,3346,5.805,13,0.468
Failed,,,4160,1426,3.69,4,0.089
Failed,,,1201,3838,9.428,18,0.99
Failed,,,893,588,2.97,11,0.227
Failed,,,4059,3740,8.934,13,0.677
Failed,,,2674,2210,1.632,20,0.702
Failed,,,1903,4954,5.27,5,0.347
Failed,,,1566,1676,7.964,2,0.385
Failed,,,3626,4245,3.938,18,0.537
Failed,,,4795,1152,6.803,9,0.905
Failed,,,566,3564,0.042,13,0.013
Failed,,,525,1790,4.935,18,0.567
Failed,,,4753,4202,8.179,4,0.477
Failed,,,3741,1029,1.077,13,0.107
Failed,,,1680,3597,7.057,7,0.938
Failed,,,2017,318,9.753,10,0.791
Failed,,,2789,3063,3.38,14,0.132
Failed,,,3791,2490,6.111,1,0.254
Failed,,,852,4765,2.004,16,0.671
Failed,,,1160,813,5.551,13,0.436
Failed,,,4359,4022,6.936,14,0.725
Failed,,,3087,1381,9.214,18,0.897
Failed,,,2335,3949,2.694,2,0.059
Failed,,,1383,1920,0.391,5,0.205
Failed,,,3424,4664,6.518,19,0.871
Failed,,,4446,263,4.229,6,0.743
Failed,,,198,2539,7.62,11,0.334
Failed,,,36,96,1.756,1,0.976
Failed,,,4537,2665,5.147,16,0.068
Failed,,,3216,2107,2.859,10,0.439
Failed,,,1506,4519,8.985,15,0.606
Failed,,,2429,1547,6.682,12,0.631
Failed,,,2928,3823,0.162,8,0.292
Failed,,,4240,626,8.078,19,0.172
Failed,,,949,3370,3.825,3,0.753
Failed,,,631,2323,8.622,6,0.019
Failed,,,3833,2864,8.875,6,0.823
Failed,,,2600,506,7.246,4,0.558
Failed,,,2121,2918,0.873,20,0.398
Failed,,,1833,1196,3.569,17,0.372
Failed,,,3523,3471,9.549,3,0.704
Failed,,,4854,1602,2.446,14,0.833
Failed,,,333,4347,5.692,8,0.244
Failed,,,376,2441,2.059,11,0.47
Failed,,,4898,4696,6.079,6,0.576
Failed,,,3563,388,3.183,20,0.945
Failed,,,1874,3113,9.936,4,0.099
Failed,,,2162,1079,7.005,3,0.141
Failed,,,2641,3667,1.114,17,0.784
Failed,,,3985,1719,8.382,9,0.663
Failed,,,674,4151,4.755,14,0.261
Failed,,,991,292,7.692,16,0.527
Failed,,,4119,3225,1.298,9,0.518
Failed,,,2967,1912,6.295,15,0.05
Failed,,,2469,4636,0.55,9,0.904
Failed,,,1546,1352,2.619,8,0.864
Failed,,,3255,3940,9.225,12,0.213
Failed,,,4580,821,1.515,4,0.34
Failed,,,78,3253,5.388,19,0.734
Failed,,,160,696,3.987,9,0.077
Failed,,,4407,3420,7.861,14,0.969
Failed,,,3388,1498,0.151,2,0.598
Failed,,,1347,3754,6.757,18,0.445
Failed,,,2299,2037,8.826,19,0.285
Failed,,,3051,4468,3.082,5,0.64
Failed,,,4080,146,5.165,11,0.76
Failed,,,1121,2734,1.684,6,0.164
Failed,,,815,1594,5.871,4,0.928
Failed,,,3941,4891,4.516,11,0.935
Failed,,,2754,1225,9.512,7,0.405
Failed,,,1983,3481,3.621,13,0.549
Failed,,,1646,513,0.69,14,0.712
Failed,,,3706,2945,7.443,10,0.365
Failed,,,4716,2295,4.547,16,0.235
Failed,,,487,4883,8.567,1,0.84
Failed,,,602,392,6.408,6,0.271
Failed,,,4831,2980,0.437,12,0.68
Failed,,,3665,2406,7.571,5,0.809
Failed,,,1604,4837,4.332,20,0.143
Failed,,,1941,1871,1.404,17,0.12
Failed,,,2712,4127,5.499,2,0.958
Failed,,,3869,957,2.742,13,0.582
Failed,,,929,3682,9.102,9,0.5
Failed,,,1236,1994,3.296,1,0.732
Failed,,,4282,2548,4.211,1,0.429
Failed,,,3010,179,1.939,10,0.196
Failed,,,2258,2611,6.2,15,0.855
Failed,,,1306,895,8.272,12,0.875
Failed,,,3347,3151,4.867,7,0.044
Failed,,,4522,1309,7.128,18,0.415
Failed,,,274,4034,0.99,4,0.505
Failed,,,114,1473,9.635,14,0.181
Failed,,,4616,3905,3.498,8,0.77
Failed,,,3135,710,5.759,17,0.642
Failed,,,1427,3298,2.355,3,0.31
Failed,,,2350,15,4.426,5,0.459
Failed,,,2847,2740,8.688,20,0.619
Failed,,,4319,2179,0.804,7,0.999
Failed,,,1027,4435,7.33,11,0.082
Failed,,,711,1122,0.274,19,0.814
Failed,,,3754,4319,2.244,18,0.027
Failed,,,2521,1686,3.877,12,0.356
Failed,,,2042,4274,7.972,7,0.695
Failed,,,1754,2242,5.044,10,0.544
Failed,,,3444,4966,1.805,15,0.376
Failed,,,4934,577,8.94,2,0.006
Failed,,,413,2833,2.968,16,0.914
Failed,,,393,1392,5.205,3,0.096
Failed,,,4954,3981,1.645,17,0.95
Failed,,,3463,790,8.788,8,0.571
Failed,,,1735,3222,3.119,14,0.474
Failed,,,2062,247,0.113,11,0.266
Failed,,,2501,2503,6.795,7,0.659
Failed,,,4002,1947,4.028,20,0.787
Failed,,,730,4672,7.821,5,0.136
Failed,,,1047,1041,4.587,8,0.901
Failed,,,4195,4582,9.822,17,0.315
Failed,,,2828,1767,0.653,3,0.424
Failed,,,2369,4199,7.481,19,0.53
Failed,,,1407,2474,9.474,16,0.739
Failed,,,3155,4729,3.659,1,0.337
Failed,,,4636,345,5.911,15,0.216
Failed,,,95,3070,2.203,10,0.859
Failed,,,293,473,8.423,20,0.451
Failed,,,4503,2905,4.715,5,0.595
Failed,,,3327,2325,6.967,12,0.973
Failed,,,1326,4913,1.152,6,0.072
Failed,,,2239,1639,3.145,9,0.161
Failed,,,3029,4364,9.973,13,0.765
Failed,,,4215,1189,2.1,2,0.635
Failed,,,1216,3445,6.039,18,0.288
Failed,,,909,2075,1.555,15,0.554
Failed,,,4021,3553,6.634,3,0.233
Failed,,,2732,99,2.581,16,0.03
Failed,,,1922,2687,9.263,1,0.923
Failed,,,1624,663,6.257,4,0.836
Failed,,,3645,3387,0.588,18,0.24
Failed,,,4811,1541,7.732,7,0.36
Failed,,,621,3797,4.171,13,0.715
Failed,,,507,933,0.841,18,0.145
Failed,,,4696,3189,7.292,2,0.804
Failed,,,3687,1261,4.386,13,0.685
Failed,,,1665,3986,8.728,9,0.268
Failed,,,1963,1961,5.719,6,0.495
Failed,,,2774,4549,2.395,11,0.585
Failed,,,3773,222,9.673,5,0.955
Failed,,,795,2654,3.46,19,0.125
Failed,,,1102,1831,8.978,13,0.857
Failed,,,4299,3629,8.526,12,0.056
Failed,,,3071,988,5.004,18,0.32
Failed,,,2280,3712,1.845,4,0.729
Failed,,,1366,438,3.836,1,0.5
Failed,,,3369,3026,8.012,16,0.419
Failed,,,4388,2370,0.312,10,0.042
Failed,,,179,4802,6.596,14,0.88
Failed,,,58,2204,2.78,5,0.305
Failed,,,4599,4928,9.064,20,0.644
Failed,,,3275,625,1.364,6,0.767
Failed,,,1527,2881,5.54,11,0.186
Failed,,,2488,1155,7.531,14,0.086
Failed,,,2948,3586,4.372,8,0.994
Failed,,,4262,1644,6.446,17,0.624
Failed,,,1011,4232,0.399,3,0.457
Failed,,,694,55,7.166,9,0.69
Failed,,,3888,4506,5.348,10,0.402
Failed,,,2621,2149,8.231,1,0.23
Failed,,,2181,4404,4.907,16,0.819
Failed,,,1854,1428,1.898,19,0.917
Failed,,,3583,3860,6.24,3,0.001
Failed,,,4917,745,3.334,12,0.381
Failed,,,357,3333,9.784,8,0.541
Failed,,,314,172,3.73,15,0.797
Failed,,,4874,2584,9.388,9,0.154
Failed,,,3542,2032,2.295,16,0.274
Failed,,,1813,4600,5.843,1,0.676
Failed,,,2140,1310,8.461,4,0.593
Failed,,,2580,4055,4.677,19,0.488
Failed,,,3921,863,7.398,8,0.116
Failed,,,651,3138,0.721,12,0.962
Failed,,,968,2399,6.843,20,0.199
Failed,,,4100,4087,2.93,7,0.191
Failed,,,2908,430,7.927,11,0.72
Failed,,,2449,2998,3.976,6,0.327
Failed,,,1487,959,1.595,9,0.412
Failed,,,3235,3703,5.309,14,0.509
Failed,,,4557,1839,3.01,3,0.887
Failed,,,16,4115,8.834,17,0.033
Failed,,,218,1714,0.542,7,0.653
Failed,,,4426,4283,6.366,13,0.298
Failed,,,3405,1105,4.068,4,0.177
Failed,,,1402,3517,7.781,19,0.774
Failed,,,2316,555,5.4,16,0.987
Failed,,,3107,2831,1.449,1,0.094
Failed,,,4138,2253,9.375,14,0.463
Failed,,,1141,4997,2.533,10,0.615
Failed,,,832,738,9.904,2,0.351
Failed,,,3965,2780,0.953,15,0.358
Failed,,,2809,1456,5.949,9,0.826
Failed,,,1998,3868,2.165,13,0.221
Failed,,,1700,2157,4.783,11,0.01
Failed,,,3722,4432,8.331,6,0.911
Failed,,,4733,26,1.237,19,0.532
Failed,,,544,2771,6.896,5,0.388
Failed,,,585,1880,8.116,10,0.941
Failed,,,4775,4624,3.787,15,0.103
Failed,,,3607,293,6.642,1,0.482
Failed,,,1585,2569,0.203,17,0.564
Failed,,,1883,859,2.819,18,0.666
Failed,,,2694,3271,9.026,4,0.257
Failed,,,3852,1345,1.794,12,0.129
Failed,,,873,3914,5.109,7,0.796
Failed,,,1182,356,2.485,5,0.062
Failed,,,4220,4811,0.001,4,0.851
Failed,,,2992,2442,3.529,6,0.523
Failed,,,2201,4717,9.589,12,0.433
Failed,,,1288,1757,7.206,13,0.328
Failed,,,3290,4169,0.913,9,0.746
Failed,,,4468,1072,8.66,17,0.868
Failed,,,259,3640,4.478,2,0.209
Failed,,,136,1236,6.148,12,0.602
Failed,,,4677,3511,1.966,7,0.442
Failed,,,3198,1572,9.713,19,0.065
Failed,,,1451,4316,3.42,3,0.981
Failed,,,2413,2278,1.037,2,0.756
Failed,,,2871,4846,7.097,16,0.167
Failed,,,4340,541,4.972,10,0.296
Failed,,,1088,2953,8.141,15,0.628
Failed,,,770,1509,4.267,17,0.394
Failed,,,3810,3306,3.228,18,0.699
Failed,,,2543,674,0.35,14,0.932
Failed,,,2104,3418,6.558,8,0.024
Failed,,,1777,129,9.173,7,0.247
Failed,,,3505,2698,2.734,11,0.828
Failed,,,4994,2065,5.589,5,0.708
Failed,,,433,4477,1.261,20,0.369
Failed,,,447,2053,3.765,7,0.135
Failed,,,4988,4485,8.104,13,0.786
Failed,,,3507,121,0.22,4,0.656
Failed,,,1759,2709,6.669,18,0.263
Failed,,,2096,679,9.052,17,0.476
Failed,,,2555,3404,2.835,1,0.573
Failed,,,4026,1523,5.097,15,0.951
Failed,,,774,3779,1.772,10,0.097
Failed,,,1081,530,5.627,2,0.862
Failed,,,4180,3100,5.654,20,0.893
Failed,,,2852,2270,9.602,9,0.339
Failed,,,2413,4858,3.551,13,0.741
Failed,,,1461,1578,0.935,12,0.529
Failed,,,3189,4302,7.218,6,0.424
Failed,,,4680,1250,4.461,20,0.052
Failed,,,119,3506,8.633,5,0.898
Failed,,,269,1064,1.993,15,0.287
Failed,,,4459,3652,6.166,10,0.634
Failed,,,3293,1746,3.408,16,0.761
Failed,,,1272,4177,9.691,2,0.157
Failed,,,2195,2456,7.075,3,0.074
Failed,,,3005,4712,1.024,19,0.975
Failed,,,4161,362,8.158,7,0.596
Failed,,,1182,3086,4.999,12,0.452
Failed,,,866,1337,7.604,20,0.718
Failed,,,4042,3785,7.582,2,0.561
Failed,,,2678,847,6.541,11,0.242
Failed,,,1887,3279,0.324,7,0.838
Failed,,,1599,307,2.708,8,0.923
Failed,,,3601,2563,9.156,14,0.03
Failed,,,4777,1885,1.272,2,0.399
Failed,,,568,4610,5.611,17,0.551
Failed,,,531,38,9.41,12,0.122
Failed,,,4740,2762,3.742,8,0.953
Failed,,,3721,2165,5.826,19,0.583
Failed,,,1719,4421,2.269,4,0.493
Failed,,,2007,1451,4.65,1,0.268
Failed,,,2798,3882,8.444,16,0.686
Failed,,,3827,724,0.733,9,0.808
Failed,,,829,3312,7.419,15,0.149
Failed,,,1146,2264,0.028,17,0.88
Failed,,,4353,2961,2.467,17,0.219
Failed,,,3125,563,3.964,14,0.422
Failed,,,2314,2819,7.904,8,0.504
Failed,,,1391,1099,5.286,6,0.727
Failed,,,3413,3531,1.582,11,0.318
Failed,,,4422,1701,8.851,4,0.189
Failed,,,233,4288,3.037,20,0.856
Failed,,,4,1848,6.339,10,0.454
Failed,,,4565,4103,0.525,14,0.621
Failed,,,3231,970,7.794,1,0.992
Failed,,,1502,3695,4.09,16,0.084
Failed,,,2454,416,1.471,19,0.187
Failed,,,2894,3004,5.412,4,0.767
Failed,,,4238,2393,2.516,13,0.648
Failed,,,966,4825,9.348,7,0.309
Failed,,,659,871,3.207,5,0.541
Failed,,,3864,3925,4.279,5,0.363
Failed,,,2597,1322,2.182,6,0.005
Failed,,,2138,4046,5.976,11,0.921
Failed,,,1801,2018,8.357,14,0.817
Failed,,,3549,4606,4.8,9,0.228
Failed,,,4873,166,6.884,18,0.357
Failed,,,332,2598,1.216,2,0.688
Failed,,,367,754,7.27,20,0.961
Failed,,,4908,3323,0.83,5,0.116
Failed,,,3586,1439,8.745,11,0.485
Failed,,,1838,3851,4.412,6,0.59
Failed,,,2175,2135,2.422,9,0.679
Failed,,,2634,4411,5.736,13,0.277
Failed,,,3946,49,3.448,2,0.156
Failed,,,694,2793,9.651,18,0.799
Failed,,,1002,1653,2.903,14,0.035
Failed,,,4124,4989,6.86,3,0.042
Failed,,,2932,1165,1.858,16,0.51
Failed,,,2493,3577,5.026,1,0.413
Failed,,,1541,612,8.035,4,0.326
Failed,,,3269,2887,3.849,18,0.72
Failed,,,4601,2197,6.579,7,0.847
Failed,,,40,4942,0.285,13,0.196
Failed,,,193,2381,9.091,3,0.615
Failed,,,4382,4793,2.797,17,0.463
Failed,,,3371,447,5.527,8,0.091
Failed,,,1349,3015,1.341,14,0.984
Failed,,,2272,981,4.35,11,0.776
Failed,,,3083,3726,7.518,6,0.18
Failed,,,4085,1818,0.416,20,0.3
Failed,,,1106,4093,6.473,5,0.655
Failed,,,788,233,0.975,8,0.39
Failed,,,3911,3127,9.892,19,0.381
Failed,,,2755,1970,4.89,3,0.912
Failed,,,1964,4538,8.205,19,0.011
Failed,,,1676,1255,6.213,16,0.221
Failed,,,3678,3999,1.881,1,0.825
Failed,,,4699,919,9.796,15,0.695
Failed,,,490,3195,3.356,9,0.348
Failed,,,610,1532,1.666,5,0.793
Failed,,,4819,3807,5.217,20,0.126
Failed,,,3641,652,3.102,7,0.256
Failed,,,1639,3396,8.761,11,0.665
Failed,,,1927,112,6.768,14,0.564
Failed,,,2718,2680,0.096,8,0.483
Failed,,,3906,2081,7.833,17,0.106
Failed,,,908,4493,4.05,3,0.944
Failed,,,1226,1180,8.553,10,0.21
Failed,,,4274,4221,8.96,10,0.889
Failed,,,3046,1629,7.469,1,0.749
Failed,,,2235,4373,0.631,16,0.332
Failed,,,1313,2338,3.637,19,0.43
Failed,,,3334,4907,9.462,3,0.52
Failed,,,4502,480,2.22,12,0.891
Failed,,,313,2892,5.938,8,0.061
Failed,,,82,335,4.688,18,0.626
Failed,,,4643,3079,8.405,2,0.294
Failed,,,3154,2465,1.164,13,0.166
Failed,,,1426,4740,6.989,9,0.755
Failed,,,2378,1774,9.996,6,0.982
Failed,,,2818,4185,3.157,12,0.066
Failed,,,4315,1054,6.022,5,0.445
Failed,,,1044,3623,2.072,20,0.605
Failed,,,736,1936,5.326,13,0.37
Failed,,,3786,2645,7.178,12,0.534
Failed,,,2519,238,9.28,18,0.831
Failed,,,2060,2513,2.608,4,0.25
Failed,,,1723,797,0.614,1,0.021
Failed,,,3471,3209,6.274,16,0.929
Failed,,,4950,1406,4.159,10,0.559
Failed,,,408,3974,7.71,15,0.392
Failed,,,428,572,0.453,9,0.587
Failed,,,4930,2847,6.435,13,0.49
Failed,,,3452,2228,4.31,2,0.111
Failed,,,1743,4972,7.559,18,0.965
Failed,,,2041,1698,5.487,20,0.804
Failed,,,2538,4266,1.382,5,0.153
Failed,,,4007,1130,9.129,12,0.28
Failed,,,716,3542,2.759,6,0.674
Failed,,,1024,2173,9.834,4,0.41
Failed,,,4204,3456,4.604,15,0.869
Failed,,,2837,1,6.173,7,0.884
Failed,,,2359,2745,1.921,12,0.038
Failed,,,1446,721,4.849,15,0.201
Failed,,,3135,3290,8.244,10,0.844
Failed,,,4623,1481,1.013,17,0.723
Failed,,,101,3893,7.141,1,0.321
Failed,,,293,1295,3.485,11,0.989
Failed,,,4522,4039,9.613,7,0.088
Failed,,,3353,889,2.382,20,0.466
Failed,,,1293,3165,5.777,5,0.61
Failed,,,2255,187,8.705,2,0.652
Failed,,,3026,2599,4.453,17,0.305
Failed,,,4185,2005,7.308,8,0.175
Failed,,,1245,4574,0.791,14,0.779
Failed,,,927,944,6.617,16,0.017
Failed,,,3988,4681,1.543,7,0.709
Failed,,,2698,1866,7.994,15,0.537
Failed,,,1947,4141,3.889,10,0.385
Failed,,,1620,2414,1.817,7,0.345
Failed,,,3660,4826,5.066,12,0.7
Failed,,,4839,404,2.941,3,0.82
Failed,,,590,2972,8.923,19,0.224
Failed,,,471,2300,6.062,14,0.668
Failed,,,4719,4869,2.032,9,0.251
Failed,,,3697,527,9.958,17,0.131
Failed,,,1656,2939,3.195,3,0.79
Failed,,,1983,1213,1.126,4,0.939
Failed,,,2735,3489,7.027,20,0.109
Failed,,,3766,1586,4.729,6,0.48
Failed,,,808,4330,8.365,11,0.569
Failed,,,1126,152,4.199,19,0.335
Failed,,,4335,4449,3.318,18,0.515
Failed,,,3063,2050,0.577,12,0.873
Failed,,,2291,4463,6.312,8,0.207
Failed,,,1329,1487,9.242,9,0.056
Failed,,,3390,3762,2.646,15,0.894
Failed,,,4402,688,5.366,1,0.517
Failed,,,174,3432,1.503,16,0.436
Failed,,,60,835,7.874,6,0.75
Failed,,,4581,3247,4.01,11,0.169
Failed,,,3250,1358,6.73,5,0.291
Failed,,,1560,3926,0.134,19,0.63
Failed,,,2473,1903,3.064,18,0.608
Failed,,,2952,4648,8.799,2,0.44
Failed,,,4293,281,1.707,14,0.071
Failed,,,983,2556,5.177,9,0.979
Failed,,,675,1733,2.26,1,0.245
Failed,,,3887,3688,0.248,2,0.909
Failed,,,2654,1085,3.599,10,0.706
Failed,,,2155,3653,9.5,14,0.374
Failed,,,1857,380,7.431,13,0.395
Failed,,,3567,3124,0.669,7,0.555
Failed,,,4888,2429,8.593,19,0.935
Failed,,,387,4705,4.564,4,0.018
Failed,,,352,1616,8.196,16,0.259
Failed,,,4853,4340,4.961,1,0.661
Failed,,,3529,1202,7.035,15,0.781
Failed,,,1820,3458,1.065,10,0.138
Failed,,,2118,497,3.368,7,0.102
Failed,,,2616,2928,9.731,13,0.948
Failed,,,3931,2312,2.03,4,0.576
Failed,,,640,4900,6.127,18,0.471
Failed,,,947,639,1.311,11,0.737
Failed,,,4065,2720,7.67,3,0.744
Failed,,,2914,1554,2.667,19,0.214
Failed,,,2435,3809,9.196,5,0.865
Failed,,,1522,2098,6.5,2,0.903
Failed,,,3212,4530,0.364,18,0.049
Failed,,,4545,86,7.642,9,0.427
Failed,,,24,2674,4.241,13,0.524
Failed,,,213,270,5.135,3,0.162
Failed,,,4442,2525,1.734,19,0.758
Failed,,,3432,1933,9.012,8,0.637
Failed,,,1371,4658,2.876,12,0.282
Failed,,,2333,1370,0.18,15,0.449
Failed,,,3105,3958,6.709,10,0.601
Failed,,,4105,804,3.803,16,0.97
Failed,,,1166,3236,8.066,1,0.077
Failed,,,849,2496,4.499,8,0.843
Failed,,,3965,4145,5.897,16,0.834
Failed,,,2779,332,0.895,3,0.366
Failed,,,2026,3056,7.258,17,0.712
Failed,,,1699,1018,9.561,20,0.548
Failed,,,3741,3606,3.591,4,0.404
Failed,,,4759,1781,5.665,11,0.025
Failed,,,512,4213,2.43,6,0.926
Failed,,,548,1139,2.556,2,0.496
Failed,,,4797,3571,9.308,16,0.578
Failed,,,3621,1670,1.433,10,0.958
Failed,,,1580,4258,5.45,15,0.12
Failed,,,1907,2219,7.755,12,0.144
Failed,,,2659,4944,4.127,8,0.81
Failed,,,3844,599,6.38,19,0.682
Failed,,,885,2855,0.485,3,0.273
Failed,,,1202,1413,6.924,6,0.507
Failed,,,4257,3364,5.573,6,0.344
Failed,,,2985,772,8.32,5,0.047
Failed,,,2214,3359,4.838,20,0.878
Failed,,,1252,71,2.144,17,0.851
Failed,,,3312,2795,6.014,3,0.192
Failed,,,4479,2122,3.247,14,0.315
Failed,,,250,4378,9.852,8,0.732
Failed,,,138,1977,0.774,18,0.079
Failed,,,4660,4566,7.379,4,0.996
Failed,,,3169,197,4.612,13,0.619
Failed,,,1481,2629,8.482,7,0.459
Failed,,,2394,916,5.788,10,0.312
Failed,,,2872,3172,2.306,15,0.643
Failed,,,4372,1286,9.45,1,0.772
Failed,,,1061,4011,3.702,17,0.183
Failed,,,754,454,8.891,13,0.916
Failed,,,3807,4752,8.595,14,0.238
Failed,,,2574,2345,5.249,18,0.378
Failed,,,2077,4777,1.62,2,0.546
Failed,,,1779,1815,3.926,5,0.691
Failed,,,3488,4070,7.942,20,0.352
Failed,,,4969,1013,0.068,6,0.233
Failed,,,466,3738,6.82,12,0.813
Failed,,,461,1798,1.089,13,0.893
Failed,,,4963,4074,7.068,9,0.063
Failed,,,3492,1001,4.926,18,0.432
Failed,,,1783,3745,8.173,2,0.521
Failed,,,2071,466,6.104,5,0.747
Failed,,,2569,3034,1.996,20,0.33
Failed,,,4050,2362,9.765,6,0.208
Failed,,,759,4773,3.393,11,0.867
Failed,,,1057,900,9.201,18,0.104
Failed,,,4142,3844,1.175,11,0.417
Failed,,,2877,1274,5.559,13,0.563
Failed,,,2399,4019,1.305,7,0.481
Failed,,,1476,1990,4.235,10,0.258
Failed,,,3166,4558,7.628,14,0.668
Failed,,,4666,213,0.379,1,0.795
Failed,,,144,2625,6.505,16,0.128
Failed,,,246,68,2.871,6,0.562
