Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Failed,,,2659,4083,8.387,16,0.179
Failed,,,1159,1268,2.953,10,0.808
Failed,,,1632,3429,5.293,14,0.519
Failed,,,4390,1220,1.031,2,0.4
Failed,,,4687,3233,9.095,20,0.984
Failed,,,1810,1028,4.609,6,0.12
Failed,,,1026,4297,7.231,12,0.334
Failed,,,2672,1251,7.261,1,0.47
Failed,,,3307,4469,8.671,4,0.341
Failed,,,509,2289,2.534,12,0.71
Failed,,,2244,3014,5.477,6,0.992
Failed,,,3781,228,0.668,20,0.113
Failed,,,4196,3892,5.667,12,0.765
Failed,,,1983,1697,0.477,5,0.131
Failed,,,261,3628,7.534,18,0.417
Failed,,,3713,789,3.672,8,0.531
Failed,,,3117,2747,2.261,9,0.654
Failed,,,877,576,6.445,17,0.273
Failed,,,1329,4729,4.066,3,0.056
Failed,,,4830,1953,9.578,13,0.923
Failed,,,4837,4746,6.031,8,0.723
Failed,,,1345,1936,0.294,18,0.359
Failed,,,861,2744,7.953,1,0.064
Failed,,,2827,460,7.943,13,0.239
Failed,,,3462,3502,6.854,15,0.073
Failed,,,48,678,1.966,1,0.94
Failed,,,2084,4020,9.95,18,0.731
Failed,,,4256,1801,3.891,8,0.35
Failed,,,4038,2827,8.891,2,0.526
Failed,,,2461,27,4.951,14,0.393
Failed,,,414,4654,6.966,10,0.187
Failed,,,3250,2498,1.854,16,0.801
Failed,,,2654,4280,2.943,19,0.883
Failed,,,1029,1465,8.378,7,0.005
Failed,,,1806,3235,1.04,11,0.294
Failed,,,4673,1026,5.303,5,0.663
Failed,,,4377,3427,4.579,17,0.203
Failed,,,1629,1222,9.066,9,0.817
Failed,,,1163,4100,1.446,15,0.604
Failed,,,2569,1115,0.421,14,0.32
Failed,,,3165,3082,4.332,13,0.495
Failed,,,338,238,9.523,3,0.61
Failed,,,2375,4440,2.469,19,0.842
Failed,,,3963,2240,6.331,7,0.209
Failed,,,4327,3716,1.331,5,0.914
Failed,,,2165,935,7.468,11,0.034
Failed,,,120,3765,4.523,7,0.264
Failed,,,3543,1589,9.332,19,0.632
Failed,,,2908,4797,5.421,16,0.557
Failed,,,774,1963,0.934,10,0.422
Failed,,,1550,2717,8.556,14,0.157
Failed,,,4923,528,2.741,2,0.77
Failed,,,4852,4862,0.303,6,0.465
Failed,,,1469,2052,6.04,20,0.579
Failed,,,703,2626,3.378,3,0.873
Failed,,,3046,2160,4.699,4,0.082
Failed,,,3642,3952,1.112,1,0.234
Failed,,,181,1791,5.051,15,0.847
Failed,,,1912,3532,3.034,9,0.574
Failed,,,4115,726,8.145,17,0.439
Failed,,,3867,4565,3.146,14,0.684
Failed,,,2320,2351,8.033,2,0.304
Failed,,,594,2954,0.052,16,0.025
Failed,,,3383,135,6.111,10,0.893
Failed,,,2748,3167,9.699,7,0.795
Failed,,,1248,1016,3.962,18,0.162
Failed,,,1705,4309,6.622,5,0.386
Failed,,,4463,1514,2.057,11,0.502
Failed,,,4597,4189,7.741,8,0.103
Failed,,,1721,1398,3.557,18,0.971
Failed,,,953,3300,5.933,2,0.7
Failed,,,2798,306,4.173,16,0.693
Failed,,,3413,3348,0.584,18,0.621
Failed,,,585,1143,5.773,8,0.485
Failed,,,2289,4178,3.717,11,0.218
Failed,,,3875,1329,7.578,5,0.832
Failed,,,4087,2668,2.579,6,0.041
Failed,,,1924,498,8.716,20,0.909
Failed,,,209,4807,0.774,4,0.637
Failed,,,3631,2031,5.583,12,0.257
Failed,,,2977,3813,9.172,15,0.433
Failed,,,844,1618,4.686,1,0.549
Failed,,,1328,3706,7.306,17,0.779
Failed,,,4703,866,1.491,9,0.146
Failed,,,4750,2538,7.056,20,0.372
Failed,,,1258,314,1.622,6,0.74
Failed,,,796,4989,8.962,12,0.962
Failed,,,2955,1722,0.949,7,0.955
Failed,,,3571,4940,4.859,10,0.858
Failed,,,108,2130,8.799,16,0.225
Failed,,,2136,2547,1.784,2,0.447
Failed,,,4338,382,6.896,14,0.563
Failed,,,3932,4358,1.897,18,0.311
Failed,,,2384,1542,6.784,8,0.678
Failed,,,369,3157,3.8,14,0.898
Failed,,,3157,947,9.859,1,0.019
Failed,,,2502,2905,5.949,3,0.172
Failed,,,1004,105,0.212,13,0.786
Failed,,,1788,4575,7.874,7,0.511
Failed,,,4548,2419,3.308,19,0.376
Failed,,,4529,4390,6.491,3,0.977
Failed,,,1654,2211,2.306,13,0.098
Failed,,,1181,3091,9.685,10,0.326
Failed,,,2588,2317,8.509,10,0.595
Failed,,,3242,4109,7.421,7,0.715
Failed,,,445,1319,1.283,19,0.335
Failed,,,2469,3377,9.228,5,0.12
Failed,,,4008,1192,4.419,11,0.986
Failed,,,4267,4719,9.419,20,0.139
Failed,,,2056,1884,4.229,6,0.754
Failed,,,37,2795,6.283,12,0.542
Failed,,,3490,605,2.421,4,0.408
Failed,,,2875,3637,3.509,1,0.278
Failed,,,633,857,7.694,15,0.647
Failed,,,1421,3842,0.317,9,0.93
Failed,,,4921,1667,5.83,18,0.052
Failed,,,4992,3580,8.308,11,0.747
Failed,,,1501,755,2.874,5,0.367
Failed,,,704,3941,5.211,19,0.087
Failed,,,3048,648,6.694,18,0.864
Failed,,,3702,2616,8.105,17,0.944
Failed,,,290,391,3.218,9,0.066
Failed,,,1994,4911,6.2,13,0.357
Failed,,,4168,2081,0.141,3,0.726
Failed,,,3790,3244,5.141,9,0.401
Failed,,,2213,1093,1.2,17,0.516
Failed,,,500,4231,8.218,1,0.812
Failed,,,3337,1435,3.106,15,0.177
Failed,,,2722,4643,1.694,12,0.01
Failed,,,1096,2429,7.128,4,0.876
Failed,,,1578,2876,4.789,20,0.669
Failed,,,4444,55,9.05,6,0.289
Failed,,,4623,3004,0.83,14,0.826
Failed,,,1874,159,5.317,2,0.192
Failed,,,1079,4517,2.694,16,0.48
Failed,,,2706,908,8.777,4,0.981
Failed,,,3360,2710,5.179,3,0.828
Failed,,,483,535,1.005,13,0.214
Failed,,,2196,4770,8.335,9,0.49
Failed,,,3812,1990,2.833,17,0.625
Failed,,,4151,3307,7.832,15,0.253
Failed,,,2016,1107,3.335,1,0.633
Failed,,,311,4215,6.005,17,0.913
Failed,,,3685,1371,0.18,9,0.045
Failed,,,3070,4432,3.778,6,0.142
Failed,,,907,2248,9.905,20,0.775
Failed,,,1381,3055,1.934,4,0.552
Failed,,,4805,265,6.733,12,0.437
Failed,,,4783,4029,4.051,4,0.588
Failed,,,1399,1869,9.788,12,0.454
Failed,,,924,3453,2.129,8,0.25
Failed,,,2853,2383,5.712,14,0.743
Failed,,,3507,4321,9.614,11,0.567
Failed,,,16,1501,4.19,5,0.452
Failed,,,2034,3199,6.557,19,0.221
Failed,,,4284,984,2.304,7,0.854
Failed,,,3986,4977,7.303,3,0.023
Failed,,,2486,2172,1.557,13,0.902
Failed,,,462,2506,9.189,6,0.675
Failed,,,3220,346,4.615,20,0.307
Failed,,,2604,3544,0.713,18,0.379
Failed,,,1057,714,5.59,8,0.514
Failed,,,1851,3984,2.655,15,0.782
Failed,,,4640,1759,8.704,1,0.169
Failed,,,4427,3772,1.733,18,0.689
Failed,,,1601,1582,6.933,8,0.321
Failed,,,1118,3743,4.905,11,0.102
Failed,,,2524,1709,3.27,11,0.822
Failed,,,3139,4761,2.17,14,0.991
Failed,,,391,1922,6.667,2,0.124
Failed,,,2405,2759,3.995,16,0.33
Failed,,,3915,564,9.82,10,0.711
Failed,,,4360,4069,4.82,2,0.412
Failed,,,2120,1283,8.995,14,0.546
Failed,,,91,3414,1.667,8,0.75
Failed,,,3593,1235,7.169,18,0.136
Failed,,,2939,3046,8.269,19,0.055
Failed,,,726,197,3.069,7,0.934
Failed,,,1524,4481,5.094,13,0.643
Failed,,,4975,2277,1.222,3,0.274
Failed,,,4900,2942,3.705,10,0.959
Failed,,,1438,147,7.654,16,0.091
Failed,,,650,4534,0.591,2,0.363
Failed,,,2994,20,1.295,2,0.592
Failed,,,3609,3208,2.696,5,0.722
Failed,,,226,1053,8.443,11,0.353
Failed,,,1940,4273,0.813,8,0.07
Failed,,,4065,1473,5.388,19,0.949
Failed,,,3892,2653,0.388,12,0.174
Failed,,,2267,433,5.813,4,0.808
Failed,,,564,4870,3.443,20,0.52
Failed,,,3431,2045,7.696,6,0.405
Failed,,,2776,3993,6.295,9,0.285
Failed,,,1199,1828,2.345,17,0.666
Failed,,,1671,3495,9.411,1,0.88
Failed,,,4508,685,4.29,15,0.013
Failed,,,4569,3596,6.222,7,0.599
Failed,,,1771,821,0.095,19,0.484
Failed,,,986,3880,8.068,5,0.188
Failed,,,2765,1911,2.018,20,0.199
Failed,,,3361,3850,3.42,17,0.117
Failed,,,611,1660,7.916,9,0.995
Failed,,,2336,3664,0.247,15,0.706
Failed,,,3845,830,6.072,1,0.338
Failed,,,4133,4510,1.072,10,0.536
Failed,,,1891,2325,5.247,16,0.421
Failed,,,159,2977,2.916,3,0.127
Failed,,,3659,186,8.419,13,0.761
Failed,,,3025,3385,7.017,11,0.927
Failed,,,813,1185,1.818,5,0.06
Failed,,,1275,4136,8.844,18,0.269
Failed,,,4728,1292,4.973,8,0.65
Failed,,,4719,4681,9.29,16,0.86
Failed,,,1306,2471,4.412,10,0.246
Failed,,,822,2835,7.345,14,0.458
Failed,,,2930,1062,2.546,8,0.468
Failed,,,3525,2863,1.448,7,0.346
Failed,,,141,68,7.195,19,0.727
Failed,,,2186,4612,4.562,3,0.944
Failed,,,4310,2460,9.137,13,0.077
Failed,,,3985,3465,4.137,19,0.797
Failed,,,2358,636,9.561,7,0.182
Failed,,,321,4061,2.195,11,0.396
Failed,,,3187,1837,6.448,5,0.531
Failed,,,2552,4898,7.546,2,0.658
Failed,,,976,2093,3.596,14,0.29
Failed,,,1743,2584,5.66,10,0.009
Failed,,,4580,423,0.538,16,0.887
Failed,,,4479,2788,9.972,4,0.473
Failed,,,1682,612,3.845,12,0.607
Failed,,,1226,4692,6.817,6,0.814
Failed,,,2633,486,5.029,6,0.106
Failed,,,3268,3674,8.93,8,0.205
Failed,,,392,898,4.755,17,0.839
Failed,,,2439,3801,7.083,1,0.614
Failed,,,4056,1630,1.581,15,0.498
Failed,,,4234,3123,6.58,16,0.628
Failed,,,2101,274,2.084,10,0.26
Failed,,,65,4403,9.755,14,0.038
Failed,,,3440,2198,3.93,2,0.918
Failed,,,2844,4147,0.03,5,0.766
Failed,,,681,1361,6.157,11,0.153
Failed,,,1447,3336,3.183,7,0.426
Failed,,,4869,1155,7.982,19,0.561
Failed,,,4944,4243,5.538,15,0.235
Failed,,,1532,1423,0.661,2,0.869
Failed,,,756,3276,8.595,18,0.583
Failed,,,3100,1550,9.461,17,0.368
Failed,,,3735,4601,5.862,20,0.442
Failed,,,244,2392,0.438,6,0.578
Failed,,,1966,2912,7.807,12,0.843
Failed,,,4218,97,3.555,4,0.23
Failed,,,3764,3915,8.554,8,0.897
Failed,,,2266,1749,2.807,18,0.03
Failed,,,530,3573,5.438,4,0.3
Failed,,,3290,762,0.863,12,0.679
Failed,,,2694,2574,4.462,13,0.506
Failed,,,1146,355,9.339,3,0.39
Failed,,,1611,4947,1.407,17,0.157
Failed,,,4399,2123,7.456,9,0.791
Failed,,,4651,4838,2.983,12,0.317
Failed,,,1823,1999,8.182,4,0.696
Failed,,,1047,2680,1.158,20,0.974
Failed,,,2693,778,5.188,17,0.304
Failed,,,3289,2560,8.786,20,0.386
Failed,,,529,370,4.914,6,0.5
Failed,,,2262,4953,6.919,13,0.796
Failed,,,3760,2118,1.72,4,0.162
Failed,,,4217,3145,6.719,7,0.96
Failed,,,1965,960,1.92,19,0.081
Failed,,,241,4346,9.914,5,0.373
Failed,,,3732,1555,3.786,11,0.742
Failed,,,3097,4597,0.189,14,0.572
Failed,,,895,2397,6.013,2,0.438
Failed,,,1350,2928,3.322,16,0.234
Failed,,,4812,83,7.818,10,0.849
Failed,,,4814,3130,2.456,1,0.086
Failed,,,1351,974,6.407,15,0.965
Failed,,,899,4350,4.34,9,0.736
Failed,,,2845,2194,9.62,6,0.036
Failed,,,3441,4152,5.719,9,0.155
Failed,,,67,1357,0.597,17,0.77
Failed,,,2105,3322,7.643,1,0.558
Failed,,,4238,1171,3.693,15,0.424
Failed,,,4057,4834,8.693,17,0.7
Failed,,,2440,2004,2.644,9,0.319
Failed,,,396,2696,5.596,13,0.104
Failed,,,3271,471,0.719,3,0.971
Failed,,,2636,3689,4.621,4,0.842
Failed,,,1050,884,9.195,12,0.208
Failed,,,1825,3796,1.546,8,0.496
Failed,,,4652,1636,7.293,18,0.61
Failed,,,4395,3920,2.819,1,0.025
Failed,,,1608,1745,8.321,15,0.892
Failed,,,1145,3558,1.014,9,0.685
Failed,,,2551,1852,2.182,9,0.391
Failed,,,3186,4884,3.28,6,0.295
Failed,,,320,2108,8.08,20,0.663
Failed,,,2354,2589,0.088,4,0.883
Failed,,,3981,419,6.216,12,0.003
Failed,,,4309,4258,1.216,18,0.874
Failed,,,2185,1409,5.088,8,0.241
Failed,,,137,3272,3.08,11,0.463
Failed,,,3522,1067,8.28,5,0.579
Failed,,,2926,2859,7.181,3,0.731
Failed,,,753,74,1.678,13,0.352
Failed,,,1531,4627,8.989,10,0.071
Failed,,,4943,2447,4.814,16,0.939
Failed,,,4873,3109,2.293,12,0.262
Failed,,,1450,289,6.545,4,0.631
Failed,,,682,4408,4.196,20,0.915
Failed,,,3026,182,2.71,19,0.13
Failed,,,3660,3390,1.309,18,0.057
Failed,,,160,1181,7.358,8,0.925
Failed,,,1894,4123,4.403,14,0.652
Failed,,,4136,1307,9.28,1,0.273
Failed,,,3846,2783,4.281,10,0.605
Failed,,,2338,618,9.403,16,0.47
Failed,,,615,4707,2.359,2,0.203
Failed,,,3364,1897,6.309,14,0.816
Failed,,,2769,3865,7.709,11,0.993
Failed,,,1230,1646,3.457,5,0.113
Failed,,,1684,3660,5.804,19,0.341
Failed,,,4481,835,0.38,7,0.709
Failed,,,4577,3471,9.813,15,0.188
Failed,,,1739,631,3.989,1,0.801
Failed,,,974,4047,6.678,17,0.526
Failed,,,2777,2040,3.433,2,0.517
Failed,,,3432,3998,2.031,5,0.668
Failed,,,565,1822,6.83,11,0.288
Failed,,,2271,3480,3.836,7,0.01
Failed,,,3896,699,9.964,19,0.878
Failed,,,4066,4675,4.964,13,0.249
Failed,,,1942,2475,8.836,3,0.863
Failed,,,229,2848,1.831,19,0.59
Failed,,,3613,5,7.031,7,0.455
Failed,,,2997,3222,8.432,8,0.356
Failed,,,825,1037,2.93,18,0.724
Failed,,,1307,4267,5.238,2,0.946
Failed,,,4721,1477,1.064,14,0.067
Failed,,,4732,4496,5.379,3,0.418
Failed,,,1279,2340,0.804,13,0.533
Failed,,,814,2982,8.457,6,0.763
Failed,,,2937,1248,1.459,11,0.755
Failed,,,3592,3031,2.557,13,0.929
Failed,,,90,211,8.607,2,0.05
Failed,,,2116,4485,0.654,16,0.28
Failed,,,4356,2271,5.532,10,0.647
Failed,,,3914,3610,0.532,1,0.479
Failed,,,2404,805,5.654,15,0.594
Failed,,,387,3874,3.607,9,0.827
Failed,,,3135,1713,7.557,17,0.194
Failed,,,2520,4755,6.459,20,0.118
Failed,,,983,1926,2.206,6,0.986
Failed,,,1769,2773,9.555,12,0.715
Failed,,,4568,549,4.131,4,0.336
Failed,,,4512,2637,6.063,16,0.81
Failed,,,1675,448,0.238,10,0.177
Failed,,,1200,4874,7.93,14,0.402
Failed,,,2606,340,8.936,13,0.678
Failed,,,3221,3548,5.036,12,0.511
Failed,,,463,709,1.164,5,0.377
Failed,,,2490,3968,8.171,18,0.171
Failed,,,3989,1773,2.971,8,0.786
Failed,,,4286,2937,7.971,4,0.089
Failed,,,2035,151,3.172,12,0.955
Failed,,,19,4548,6.163,6,0.746
Failed,,,3511,2367,0.036,20,0.366
Failed,,,2857,4335,3.936,17,0.449
Failed,,,654,1486,9.761,9,0.564
Failed,,,1440,3193,2.072,15,0.857
Failed,,,4901,989,6.569,1,0.223
Failed,,,4972,4073,9.13,7,0.542
Failed,,,1520,1277,4.556,19,0.406
Failed,,,725,3400,7.206,5,0.141
Failed,,,3068,1385,5.871,5,0.907
Failed,,,3683,4418,9.47,2,0.781
Failed,,,310,2261,4.349,14,0.147
Failed,,,2012,3060,6.393,10,0.432
Failed,,,4147,259,2.443,16,0.547
Failed,,,3811,3786,7.443,15,0.326
Failed,,,2195,1567,1.393,1,0.694
Failed,,,480,3737,9.348,18,0.976
Failed,,,3356,913,4.47,8,0.097
Failed,,,2702,2705,0.872,6,0.218
Failed,,,1114,539,5.446,20,0.833
Failed,,,1600,4785,2.794,3,0.619
Failed,,,4426,1974,8.54,13,0.485
Failed,,,4644,4962,1.57,10,0.899
Failed,,,1855,2186,7.072,17,0.02
Failed,,,1058,2511,4.762,3,0.309
Failed,,,2723,1441,8.658,19,0.806
Failed,,,3339,4639,7.247,16,0.882
Failed,,,501,2435,1.433,10,0.014
Failed,,,2217,2891,9.074,14,0.284
Failed,,,3793,42,4.588,2,0.664
Failed,,,4169,4035,9.587,9,0.458
Failed,,,1996,1864,4.075,17,0.593
Failed,,,293,3439,6.432,1,0.859
Failed,,,3706,663,2.248,15,0.246
Failed,,,3052,2601,3.658,12,0.07
Failed,,,928,407,7.52,3,0.95
Failed,,,1400,4916,0.486,20,0.721
Failed,,,4784,2077,5.676,6,0.353
Failed,,,4801,3311,3.541,19,0.638
Failed,,,1378,1102,7.794,7,0.258
Failed,,,906,4200,0.447,11,0.041
Failed,,,2874,591,6.842,9,0.546
Failed,,,3489,3653,7.932,8,0.644
Failed,,,36,842,3.367,18,0.275
Failed,,,2052,3838,6.046,4,0.054
Failed,,,4263,1672,0.309,12,0.934
Failed,,,4007,2990,5.309,20,0.19
Failed,,,2468,175,1.047,6,0.823
Failed,,,441,4523,8.366,12,0.598
Failed,,,3238,2314,2.933,4,0.483
Failed,,,2584,4115,1.843,1,0.332
Failed,,,1076,1315,6.955,15,0.712
Failed,,,1872,3363,4.957,9,0.99
Failed,,,4622,1207,8.897,17,0.122
Failed,,,4448,3259,0.676,5,0.521
Failed,,,1582,1079,5.486,11,0.406
Failed,,,1097,4227,2.52,7,0.173
Failed,,,2503,953,4.326,8,0.903
Failed,,,3158,2901,0.415,10,0.781
Failed,,,370,110,5.927,16,0.167
Failed,,,2388,4590,3.568,3,0.381
Failed,,,3936,2405,7.752,13,0.515
Failed,,,4339,3585,2.753,17,0.362
Failed,,,2138,751,8.567,9,0.743
Failed,,,112,3927,0.928,15,0.959
Failed,,,3574,1738,5.414,1,0.092
Failed,,,2959,4926,9.326,4,0.22
Failed,,,708,2145,4.517,12,0.854
Failed,,,1503,2553,7.479,6,0.567
Failed,,,4993,377,1.342,20,0.453
Failed,,,4918,4714,3.898,13,0.751
Failed,,,1417,1890,9.956,3,0.137
Failed,,,632,2810,1.955,17,0.411
Failed,,,2976,2017,1.103,16,0.634
Failed,,,3630,3828,4.691,19,0.551
Failed,,,208,1604,8.953,7,0.437
Failed,,,1920,3701,1.636,11,0.143
Failed,,,4084,872,7.07,5,0.776
Failed,,,3874,4377,2.07,7,0.101
Failed,,,2288,2226,6.635,20,0.98
Failed,,,582,3097,3.953,3,0.691
Failed,,,3409,301,9.69,13,0.322
Failed,,,2794,3353,6.102,14,0.489
Failed,,,1177,1139,0.044,2,0.623
Failed,,,1653,4164,8.047,18,0.829
Failed,,,4528,1344,3.16,8,0.215
Failed,,,4551,4373,6.341,11,0.674
Failed,,,1792,1529,2.48,5,0.305
Failed,,,1005,3152,9.516,18,0.024
Failed,,,2747,119,0.575,3,0.029
Failed,,,3382,3181,4.164,2,0.158
Failed,,,593,1001,9.676,14,0.792
Failed,,,2316,4304,2.32,8,0.504
Failed,,,3863,1518,6.504,18,0.389
Failed,,,4114,2523,1.504,14,0.737
Failed,,,1911,328,7.32,2,0.369
Failed,,,177,4994,4.676,16,0.086
Failed,,,3638,2154,9.164,10,0.964
Failed,,,3043,3956,5.574,7,0.845
Failed,,,792,1786,0.765,19,0.23
Failed,,,1257,3516,8.73,5,0.442
Failed,,,4749,741,2.593,11,0.576
Failed,,,4699,2664,8.159,2,0.912
Failed,,,1324,503,3.047,14,0.045
Failed,,,843,4822,5.043,10,0.254
Failed,,,2909,1594,4.853,15,0.259
Failed,,,3544,4792,0.943,12,0.427
Failed,,,121,1967,5.205,4,0.562
Failed,,,2168,2732,2.885,20,0.766
Failed,,,4331,512,8.319,6,0.151
Failed,,,3964,4193,3.32,5,0.975
Failed,,,2376,1393,7.884,11,0.108
Failed,,,342,3284,0.206,7,0.315
Failed,,,3168,1129,5.942,19,0.695
Failed,,,2573,3067,9.853,16,0.614
Failed,,,957,252,3.793,10,0.5
Failed,,,1722,4444,6.795,14,0.204
Failed,,,4598,2235,1.908,3,0.838
Failed,,,4459,4560,7.592,19,0.301
Failed,,,1701,2355,3.73,7,0.681
Failed,,,1247,2969,5.765,13,0.896
Failed,,,2653,2483,7.409,12,0.184
Failed,,,3249,4294,8.498,15,0.007
Failed,,,413,1450,2.683,1,0.887
Failed,,,2457,3230,5.323,17,0.659
Failed,,,4034,1030,0.836,9,0.291
Failed,,,4255,4847,5.836,3,0.583
Failed,,,2083,2066,0.324,13,0.467
Failed,,,45,2630,7.682,9,0.236
Failed,,,3459,455,3.498,16,0.87
Failed,,,2824,3507,2.41,18,0.943
Failed,,,699,672,6.272,8,0.075
Failed,,,1468,4005,4.235,12,0.348
Failed,,,4851,1815,9.425,4,0.727
Failed,,,4926,3730,6.907,9,0.04
Failed,,,1553,920,1.796,17,0.918
Failed,,,775,3759,8.793,1,0.627
Failed,,,3118,793,8.092,1,0.421
Failed,,,3714,2741,6.68,3,0.269
Failed,,,262,581,2.115,13,0.648
Failed,,,1987,4743,9.796,6,0.928
Failed,,,4199,1938,4.06,20,0.061
Failed,,,3783,3431,9.059,11,0.812
Failed,,,2245,1217,4.797,5,0.198
Failed,,,512,4085,7.115,19,0.474
Failed,,,3311,1265,1.681,7,0.609
Failed,,,2676,4454,3.092,10,0.705
Failed,,,1167,2303,8.204,16,0.337
Failed,,,1630,3018,1.209,2,0.117
Failed,,,4378,223,5.149,14,0.997
Failed,,,4669,2822,4.425,6,0.395
Failed,,,1802,31,9.234,20,0.53
Failed,,,1028,4667,1.273,4,0.798
Failed,,,2660,2286,1.263,15,0.879
Failed,,,3314,4097,2.673,12,0.806
Failed,,,525,1253,8.488,4,0.176
Failed,,,2232,3424,0.846,20,0.403
Failed,,,3779,1224,5.333,6,0.522
Failed,,,4184,4731,0.333,4,0.355
Failed,,,1981,1950,5.846,11,0.72
Failed,,,269,2749,3.488,8,0.95
Failed,,,3730,573,7.673,18,0.068
Failed,,,3115,3625,6.262,16,0.244
Failed,,,865,791,2.401,9,0.862
Failed,,,1346,3889,9.434,13,0.59
Failed,,,4838,1699,4.245,3,0.46
Failed,,,4834,3906,0.15,18,0.127
Failed,,,1332,1682,6.209,8,0.76
Failed,,,878,3623,3.204,15,0.537
Failed,,,2820,675,3.234,3,0.641
Failed,,,3474,2623,2.145,1,0.544
Failed,,,51,462,6.71,15,0.414
Failed,,,2076,4859,4.03,8,0.134
Failed,,,4239,2054,9.767,18,0.752
Failed,,,4031,3237,4.768,14,0.125
Failed,,,2444,1023,9.03,2,0.988
Failed,,,426,4282,1.71,16,0.713
Failed,,,3253,1462,7.144,10,0.329
Failed,,,2638,4651,8.234,7,0.482
Failed,,,1022,2499,3.122,19,0.601
Failed,,,1809,2824,5.12,5,0.821
Failed,,,4685,29,1.18,11,0.191
Failed,,,4394,3016,9.244,9,0.667
Failed,,,1636,225,4.435,17,0.283
Failed,,,1160,4471,7.4,1,0.015
Failed,,,2567,235,5.755,2,0.784
Failed,,,3182,3297,9.667,3,0.904
Failed,,,346,1116,4.154,13,0.021
Failed,,,2373,4186,6.514,7,0.309
Failed,,,3951,1400,2.329,19,0.673
Failed,,,4324,2719,7.329,11,0.449
Failed,,,2152,525,1.514,5,0.569
Failed,,,136,4799,9.154,19,0.852
Failed,,,3550,1960,4.667,7,0.223
Failed,,,2896,3762,0.756,10,0.093
Failed,,,771,1591,5.565,16,0.957
Failed,,,1557,3713,2.602,2,0.745
Failed,,,4940,937,8.74,14,0.361
Failed,,,4854,4022,6.179,20,0.936
Failed,,,1481,1798,0.12,6,0.053
Failed,,,685,3504,8.121,13,0.276
Failed,,,3030,1788,8.823,12,0.554
Failed,,,3645,4986,5.234,15,0.635
Failed,,,193,2162,0.973,1,0.251
Failed,,,1895,2535,8.289,17,0.047
Failed,,,4108,316,2.856,9,0.911
Failed,,,3850,4311,7.855,2,0.212
Failed,,,2312,1511,3.29,14,0.83
Failed,,,596,3169,5.972,10,0.622
Failed,,,3395,1013,0.235,16,0.491
Failed,,,2741,2951,3.823,19,0.323
Failed,,,1231,137,9.882,8,0.688
Failed,,,1716,4562,1.879,11,0.983
Failed,,,4465,2353,6.766,5,0.1
Failed,,,4605,4442,3.74,18,0.512
Failed,,,1738,2237,7.602,8,0.382
Failed,,,941,3084,0.565,14,0.166
Failed,,,2810,1146,9.507,10,0.16
Failed,,,3406,3094,5.917,8,0.031
Failed,,,568,304,0.406,18,0.895
Failed,,,2302,4393,7.761,5,0.682
Failed,,,3878,2209,3.578,11,0.298
Failed,,,4099,3704,8.577,20,0.576
Failed,,,1926,869,2.762,6,0.445
Failed,,,201,3811,5.405,12,0.228
Failed,,,3614,1621,0.918,4,0.845
Failed,,,2979,4809,4.507,1,0.968
Failed,,,856,2029,9.316,15,0.084
Failed,,,1310,2671,1.352,9,0.37
Failed,,,4695,496,7.489,17,0.734
Failed,,,4762,3534,1.766,6,0.773
Failed,,,1261,723,6.878,20,0.144
Failed,,,789,3954,4.882,4,0.435
Failed,,,2963,2133,5.072,19,0.428
Failed,,,3559,3945,8.983,16,0.262
Failed,,,106,1720,4.72,10,0.626
Failed,,,2144,3583,7.04,14,0.92
Failed,,,4355,753,1.606,2,0.036
Failed,,,3939,4573,6.606,8,0.836
Failed,,,2401,2422,2.041,18,0.207
Failed,,,356,2903,9.719,2,0.496
Failed,,,3154,108,3.983,15,0.616
Failed,,,2519,3160,0.073,13,0.698
Failed,,,1011,945,6.132,3,0.314
Failed,,,1785,4361,3.13,20,0.109
Failed,,,4535,1541,8.018,7,0.972
Failed,,,4513,4176,2.489,13,0.388
Failed,,,1647,1332,6.351,3,0.507
Failed,,,1184,3346,4.317,16,0.789
Failed,,,2590,1322,2.511,16,0.007
Failed,,,3225,4521,1.423,19,0.181
Failed,,,437,2316,7.238,7,0.799
Failed,,,2471,3007,4.597,11,0.528
Failed,,,4020,158,9.084,5,0.398
Failed,,,4270,3841,4.085,6,0.729
Failed,,,2068,1670,9.597,20,0.344
Failed,,,21,3635,2.238,4,0.079
Failed,,,3483,860,6.422,12,0.942
Failed,,,2887,2798,7.51,15,0.867
Failed,,,636,603,3.648,1,0.237
Failed,,,1414,4722,5.686,17,0.467
Failed,,,4904,1883,0.495,9,0.585
Failed,,,4990,2545,3.018,5,0.151
Failed,,,1490,385,8.13,11,0.768
Failed,,,721,4938,1.132,7,0.559
Failed,,,3065,394,1.985,8,0.267
Failed,,,3699,3456,3.397,9,0.419
Failed,,,277,646,7.961,17,0.537
Failed,,,2011,4032,0.28,3,0.759
Failed,,,4175,1867,6.017,13,0.129
Failed,,,3807,2874,1.017,17,0.997
Failed,,,2221,59,5.28,9,0.115
Failed,,,498,4642,2.962,15,0.339
Failed,,,3325,2432,8.396,1,0.704
Failed,,,2730,4233,6.984,4,0.606
Failed,,,1113,1434,1.873,12,0.475
Failed,,,1567,3247,8.867,6,0.197
Failed,,,4442,1092,4.928,20,0.815
Failed,,,4616,3375,5.495,2,0.292
Failed,,,1856,1195,0.686,14,0.657
