Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.55,0,3131,3191,9.997,20,0.329
Completed,0.55,6345,2521,645,5.597,18,0.45
Completed,0.55,0,2230,3152,3.195,9,0.445
Completed,0.55,0,64,1787,7.041,16,0.164
Completed,0.55,0,4918,4947,1.178,4,0.666
Completed,0.55,0,4868,2271,7.456,18,0.805
Completed,0.55,0,35,4111,0.811,1,0.305
Completed,0.55,3557,2204,788,9.424,13,0.085
Completed,0.55,0,2660,2782,3.57,6,0.587
Completed,0.56,88,3311,239,1.718,9,0.692
Completed,0.55,0,1592,3322,5.063,12,0.198
Completed,0.55,0,637,1566,3.91,4,0.418
Completed,0.55,0,4227,4807,8.065,16,0.91
Completed,0.55,0,3788,1077,4.56,12,0.364
Completed,0.55,0,1115,2836,8.705,10,0.87
Completed,0.55,0,1407,2091,2.318,17,0.526
Completed,0.55,0,3457,4009,5.673,4,0.022
Completed,0.55,0,2845,1551,8.813,3,0.135
Completed,0.55,0,1926,4047,2.466,14,0.128
Completed,0.55,0,381,1037,8.54,2,0.473
Completed,0.55,0,4600,2874,4.414,19,0.98
Completed,0.55,0,4420,1177,6.441,10,0.119
Completed,0.55,0,522,3017,0.568,12,0.615
Completed,0.55,0,2103,1882,9.18,5,0.773
Completed,0.55,0,2878,3875,2.555,17,0.275
Completed,0.55,0,3477,1333,1.945,20,0.38
Completed,0.55,0,1465,4416,6.081,3,0.886
Completed,0.55,450,1171,472,4.929,15,0.728
Completed,0.55,0,3810,3714,8.293,8,0.224
Completed,0.55,0,4269,2483,4.318,1,0.552
Completed,0.55,0,673,4242,7.692,18,0.058
Completed,0.55,251,1631,685,1.306,6,0.34
Completed,0.55,0,3350,2603,5.432,13,0.832
Completed,0.57,12,2712,145,9.83,12,0.945
Completed,0.55,0,2454,4862,8.264,11,0.325
Completed,0.57,4,246,55,2.112,4,0.045
Completed,0.55,0,4775,3223,6.111,16,0.534
Completed,0.55,0,4746,1605,7.9,14,0.309
Completed,0.55,0,196,4767,3.765,7,0.799
Completed,0.55,2160,2404,278,5.23,20,0.581
Completed,0.55,0,2577,3282,1.866,2,0.092
Completed,0.55,138,3179,828,3.715,5,0.19
Completed,0.55,0,1763,2743,9.589,18,0.701
Completed,0.55,0,847,2311,0.663,10,0.92
Completed,0.55,0,4134,4072,7.289,13,0.407
Completed,0.56,6,3949,342,0.014,16,0.859
Completed,0.55,0,993,3580,6.649,3,0.375
Completed,0.55,0,1324,1513,3.114,11,0.031
Completed,0.55,0,3657,4597,8.978,9,0.517
Completed,0.55,0,3016,2052,5.84,6,0.637
Completed,0.55,0,2132,2941,7.395,6,0.01
Completed,0.55,0,551,2123,3.47,18,0.353
Completed,0.55,0,4469,3958,9.481,1,0.85
Completed,0.55,0,4648,1993,1.512,12,0.237
Completed,0.55,0,412,3824,5.501,10,0.747
Completed,0.55,0,1956,1132,4.114,18,0.902
Completed,0.55,0,3065,3123,7.624,5,0.394
Completed,0.55,70,3706,577,7.013,2,0.266
Completed,0.55,0,1354,3666,1.012,19,0.75
Completed,0.55,0,1023,1281,9.86,7,0.595
Completed,0.55,0,3998,4525,3.361,15,0.108
Completed,0.55,5340,4164,755,9.249,19,0.686
Completed,0.55,0,896,2512,2.76,1,0.174
Completed,0.55,0,1813,2397,6.374,14,0.453
Completed,0.55,0,3208,4307,0.363,7,0.967
Completed,0.55,0,2606,1853,4.764,8,0.815
Completed,0.55,0,2303,3000,8.945,18,0.158
Completed,0.55,0,97,1947,0.059,6,0.438
Completed,0.55,0,4923,3860,6.684,13,0.952
Completed,0.56,61,4948,227,2.83,8,0.429
Completed,0.55,0,112,3393,8.831,15,0.929
Completed,0.55,0,2279,1710,0.297,3,0.712
Completed,0.55,0,2742,4722,6.795,20,0.21
Completed,0.55,0,3380,2264,8.647,17,0.074
Completed,0.55,0,1680,4177,4.658,5,0.568
Completed,0.55,1053,721,937,5.732,12,0.785
Completed,0.55,0,4300,2691,2.221,9,0.293
Completed,0.55,0,3860,1422,5.083,4,0.995
Completed,0.55,0,1200,4668,1.582,16,0.489
Completed,0.56,492,1494,407,8.046,9,0.146
Completed,0.55,0,3527,3495,4.047,11,0.65
Completed,0.55,980,2928,952,0.907,13,0.506
Completed,0.55,0,1980,4843,5.396,3,0.473
Completed,0.55,1117,397,270,4.361,11,0.132
Completed,0.55,0,4623,3359,7.725,8,0.635
Completed,0.56,33,4484,90,0.699,20,0.281
Completed,0.55,0,576,3178,7.334,2,0.765
Completed,0.55,0,2117,1730,3.682,15,0.611
Completed,0.55,0,2903,4976,9.545,8,0.125
Completed,0.55,0,3551,2440,5.194,9,0.222
Completed,0.55,0,1508,4275,1.82,12,0.732
Completed,0.55,285,1175,644,7.933,5,0.886
Completed,0.55,0,3845,2633,3.808,17,0.378
Completed,0.55,0,4324,1402,8.582,11,0.831
Completed,0.55,0,735,4414,4.447,9,0.341
Completed,0.55,6848,1655,544,5.795,17,0.061
Completed,0.55,0,3366,3710,2.431,4,0.549
Completed,0.55,0,2756,1245,3.072,1,0.67
Completed,0.55,0,2390,3754,4.012,2,0.042
Completed,0.55,0,221,1135,5.125,14,0.324
Completed,0.55,0,4761,3050,1.615,6,0.816
Completed,0.55,0,4790,2090,4.961,5,0.089
Completed,0.55,0,270,4000,8.335,18,0.583
Completed,0.55,0,2439,1073,1.911,10,0.801
Completed,0.55,0,2581,2830,6.036,13,0.309
Completed,0.56,1705,3232,362,9.147,15,0.414
Completed,0.55,0,1827,3530,2.512,7,0.914
Completed,0.55,0,872,1535,6.476,19,0.696
Completed,0.55,0,4149,4544,0.613,2,0.194
Completed,0.55,267,4022,814,7.087,6,0.522
Completed,0.55,0,1038,2805,1.214,14,0.026
Completed,0.55,0,1329,2300,9.787,1,0.368
Completed,0.55,0,3691,4131,3.161,19,0.866
Completed,0.55,0,3079,1599,1.261,16,0.979
Completed,0.55,0,2089,3405,0.33,16,0.359
Completed,0.55,0,547,1650,9.294,9,0.015
Completed,0.55,0,4434,4732,2.796,12,0.502
Completed,0.55,0,4575,1820,5.765,2,0.395
Completed,0.55,0,367,4904,2.264,20,0.901
Completed,0.57,11,1950,24,8.611,7,0.744
Completed,0.55,0,3031,3262,4.612,15,0.24
Completed,0.55,5,3643,730,0.263,13,0.104
Completed,0.55,0,1300,2567,6.752,10,0.6
Completed,0.55,0,1008,2370,2.866,18,0.756
Completed,0.55,0,3974,4365,8.876,5,0.258
Completed,0.55,2,4120,596,3.515,8,0.961
Completed,0.55,0,822,3600,9.515,11,0.461
Completed,0.55,0,1778,1298,0.864,3,0.179
Completed,0.55,0,3203,4460,7.363,16,0.68
Completed,0.55,0,2553,1993,8.001,19,0.537
Completed,0.55,0,2219,4499,0.717,8,0.546
Completed,0.55,6979,11,556,9.68,20,0.827
Completed,0.55,0,4854,3639,3.66,3,0.313
Completed,0.55,0,4894,1001,9.895,17,0.205
Completed,0.55,0,49,2920,3.406,4,0.717
Completed,0.55,0,2255,2175,6.98,12,0.936
Completed,0.55,0,2727,3934,0.97,10,0.423
Completed,0.55,0,3336,1470,4.079,7,0.294
Completed,0.55,0,1607,4631,7.58,15,0.784
Completed,0.55,1,687,453,1.545,3,0.564
Completed,0.55,0,4294,3460,5.543,20,0.076
Completed,0.55,0,3796,2190,2.155,13,0.654
Completed,0.55,0,1147,4184,6.144,6,0.144
Completed,0.55,3412,1480,861,4.718,19,0.487
Completed,0.55,0,3502,2701,8.228,1,0.995
Completed,0.56,7,2854,164,6.33,4,0.843
Completed,0.55,0,1898,2661,4.866,13,0.854
Completed,0.55,0,318,2229,5.979,5,0.51
Completed,0.55,0,4547,4144,2.01,17,0.006
Completed,0.55,0,4414,2408,9.041,6,0.89
Completed,0.55,0,489,4326,3.011,13,0.406
Completed,0.55,0,2033,769,6.585,1,0.249
Completed,0.55,0,2831,2528,0.116,18,0.735
Completed,0.57,9,3472,63,4.467,16,0.606
Completed,0.55,0,1432,3224,8.446,4,0.097
Completed,0.55,0,1101,1859,2.412,11,0.254
Completed,0.55,0,3764,4866,5.932,9,0.762
Completed,0.55,0,4242,1096,1.763,4,0.465
Completed,0.55,0,661,3090,5.292,17,0.955
Completed,0.55,0,1578,1954,3.867,10,0.674
Completed,0.55,0,3286,3794,7.836,12,0.186
Completed,0.55,0,2685,1258,7.195,15,0.034
Completed,0.55,0,2464,3749,5.63,15,0.662
Completed,0.55,0,297,1364,4.595,2,0.941
Completed,0.55,0,4840,4453,8.75,19,0.448
Completed,0.56,649,4713,414,5.379,11,0.708
Completed,0.55,0,191,3498,1.399,9,0.214
Completed,0.55,0,2358,1430,7.747,16,0.433
Completed,0.55,0,2507,4669,4.226,3,0.925
Completed,0.55,0,3145,2137,1.115,2,0.789
Completed,0.55,0,1758,3973,7.145,19,0.289
Completed,0.55,55,800,963,3.258,6,0.07
Completed,0.55,0,4065,2959,9.727,14,0.572
Completed,0.55,0,3938,1690,2.648,20,0.15
Completed,0.55,0,966,4694,9.127,2,0.646
Completed,0.56,6,1260,204,0.475,14,0.991
Completed,0.55,0,3605,3367,6.495,7,0.493
Completed,0.55,1063,3005,899,8.396,10,0.349
Completed,0.55,0,2161,4093,9.951,10,0.969
Completed,0.55,3358,616,853,1.066,17,0.626
Completed,0.55,0,4521,2766,6.92,5,0.14
Completed,0.55,5093,4655,684,3.955,14,0.777
Completed,0.55,0,444,2594,8.101,7,0.271
Completed,0.55,0,2025,2479,1.675,19,0.115
Completed,0.55,0,3113,4236,5.029,1,0.619
Completed,0.55,0,3712,1769,9.378,4,0.725
Completed,0.55,0,1386,4936,3.534,16,0.228
Completed,0.57,42,1092,129,7.499,8,0.384
Completed,0.55,0,4046,3138,0.844,11,0.882
Completed,0.55,0,4192,1908,6.849,18,0.336
Completed,0.55,0,907,3898,0.204,5,0.836
Completed,0.55,0,1865,1206,8.778,13,0.556
Completed,0.55,0,3273,3038,2.924,10,0.054
Completed,0.55,1,2634,506,2.286,7,0.168
Completed,0.55,0,2335,3555,2.297,12,0.063
Completed,0.55,0,129,1488,8.722,5,0.342
Completed,0.55,0,4969,4572,4.576,18,0.828
Completed,0.55,0,4980,1496,0.465,9,0.593
Completed,0.55,0,119,4584,6.309,11,0.081
Completed,0.55,45,2327,324,2.657,4,0.297
Completed,0.55,0,2811,3570,9.312,17,0.811
Completed,0.55,0,3412,1033,6.203,18,0.909
Completed,0.55,0,1686,2868,2.058,1,0.419
Completed,0.55,0,769,2050,8.171,13,0.201
Completed,0.55,0,4368,4039,4.816,6,0.69
Completed,0.56,82,3870,308,7.56,3,0.019
Completed,0.55,0,1228,3320,4.216,20,0.529
Completed,0.55,0,1559,1638,5.563,8,0.871
Completed,0.55,0,3579,4803,1.408,15,0.363
Completed,0.55,0,2938,2339,3.307,12,0.484
Completed,0.55,0,2016,4227,3.286,8,0.37
Completed,0.55,7472,433,670,6.938,20,0.027
Completed,0.55,0,4666,2588,1.094,3,0.52
Completed,0.55,1987,4529,842,8.122,11,0.377
Completed,0.55,0,608,2757,3.967,8,0.889
Completed,0.55,0,2150,2325,5.001,16,0.733
Completed,0.55,0,2949,4086,1.657,4,0.219
Completed,0.55,0,3587,1630,3.547,1,0.122
Completed,0.55,0,1550,4792,9.401,19,0.612
Completed,0.56,3,1217,303,0.829,7,0.768
Completed,0.55,0,3881,3307,7.473,14,0.279
Completed,0.55,0,4360,2038,0.218,19,0.95
Completed,0.55,0,778,4033,6.872,2,0.44
Completed,0.55,0,1697,1023,2.908,15,0.16
Completed,0.55,0,3401,2860,8.753,7,0.668
Completed,0.56,1231,2802,317,5.651,10,0.548
Completed,0.55,0,2349,4683,7.209,10,0.177
Completed,0.55,756,180,422,3.635,17,0.458
Completed,0.55,0,4724,3510,9.664,4,0.962
Completed,0.55,0,4831,1357,6.298,6,0.193
Completed,0.55,0,306,4440,0.444,13,0.699
Completed,0.55,1,2475,496,9.33,1,0.915
Completed,0.55,0,2623,3737,2.686,18,0.412
Completed,0.55,0,3264,1193,2.035,17,0.306
Completed,0.55,0,1873,3033,6.19,4,0.803
Completed,0.55,0,917,1897,4.842,11,0.585
Completed,0.55,0,4181,3891,8.186,9,0.087
Completed,0.58,4,4054,121,4.193,5,0.633
Completed,0.55,0,1083,3128,7.547,17,0.133
Completed,0.55,0,1375,1763,1.434,10,0.475
Completed,0.55,0,3723,4923,5.579,12,0.977
Completed,0.55,0,3121,2468,9.94,15,0.864
Completed,0.55,0,4311,3391,5.865,12,0.673
Completed,0.55,0,3852,2121,1.754,17,0.096
Completed,0.55,0,1208,3958,5.255,4,0.608
Completed,0.55,712,1500,948,3.868,11,0.765
Completed,0.55,0,3521,2944,7.867,9,0.251
Completed,0.56,118,2919,409,7.258,6,0.403
Completed,0.55,0,2141,3494,0.769,13,0.893
Completed,0.56,340,3596,212,8.457,18,0.242
Completed,0.55,0,1269,3378,4.488,1,0.742
Completed,0.55,0,977,1695,5.914,13,0.899
Completed,0.55,0,3927,4707,2.384,6,0.398
Completed,0.55,6,4073,976,5.303,3,0.818
Completed,0.55,0,791,2965,1.783,20,0.322
Completed,0.55,0,1747,2147,7.818,8,0.041
Completed,0.55,0,3156,3982,3.839,15,0.539
Completed,0.55,0,2516,1437,0.74,12,0.683
Completed,0.55,0,3837,3176,8.108,5,0.525
Completed,0.55,0,4335,1946,4.583,9,0.198
Completed,0.55,0,724,3860,8.718,11,0.694
Completed,0.55,0,1641,1241,2.293,4,0.912
Completed,0.55,0,3379,3002,5.657,17,0.414
Completed,0.55,7188,2767,546,8.766,18,0.301
Completed,0.55,0,2292,3708,2.892,1,0.807
Completed,0.55,0,84,1407,6.857,14,0.588
Completed,0.55,0,4937,4411,0.231,6,0.084
Completed,0.55,1514,4961,934,9.006,15,0.544
Completed,0.55,0,99,2695,3.005,8,0.034
Completed,0.55,0,2268,2264,6.618,20,0.317
Completed,0.55,0,2753,4178,0.12,3,0.825
Completed,0.55,0,3394,1714,4.517,5,0.953
Completed,0.55,0,1666,4718,8.506,17,0.468
Completed,0.56,68,710,228,2.355,9,0.187
Completed,0.55,0,4157,4004,6.302,20,0.839
Completed,0.56,43,4011,273,1.078,14,0.388
Completed,0.55,0,1049,3356,6.951,7,0.878
Completed,0.55,0,1343,1600,3.299,19,0.72
Completed,0.55,0,3677,4841,9.925,1,0.232
Completed,0.55,0,3068,2296,5.576,3,0.112
Completed,0.55,0,1991,4136,1.44,16,0.623
Completed,0.55,796,410,813,7.553,8,0.78
Completed,0.55,0,4610,2807,4.189,11,0.267
Completed,0.55,49,4477,641,7.467,2,0.63
Completed,0.55,0,582,2637,0.832,20,0.136
Completed,0.55,0,2126,2439,9.405,8,0.48
Completed,0.55,0,2894,4276,3.542,15,0.972
Completed,0.55,0,3545,1733,1.643,12,0.867
Completed,0.55,1,1514,4971,5.017,9,0.367
Completed,0.56,89,1184,91,3.982,17,0.023
Completed,0.55,0,3982,4906,3.038,18,0.643
Completed,0.55,0,4109,1136,9.649,11,0.066
Completed,0.55,0,833,3050,3.648,8,0.576
Completed,0.55,0,1792,1997,7.222,16,0.793
Completed,0.55,0,3190,3752,0.724,3,0.285
Completed,0.55,0,2542,1296,3.835,1,0.437
Completed,0.55,0,2401,4461,7.824,19,0.921
Completed,0.55,1,234,591,1.789,6,0.705
Completed,0.55,0,4748,3603,5.3,14,0.218
Completed,0.55,0,4796,1537,8.202,18,0.937
Completed,0.55,0,264,4544,4.829,5,0.453
Completed,0.55,1526,2430,366,6.176,13,0.171
Completed,0.55,0,2590,3527,2.051,10,0.658
Completed,0.55,0,3238,1071,2.689,7,0.56
Completed,0.55,0,1821,2830,9.324,15,0.051
Completed,0.55,0,863,2086,0.438,2,0.332
Completed,0.55,0,4286,2916,1.373,3,0.959
Completed,0.55,0,3807,1647,6.011,6,0.258
Completed,0.55,0,1136,4736,2.022,13,0.758
Completed,0.57,2,1467,164,8.369,1,0.603
Completed,0.55,0,3515,3407,4.858,18,0.101
Completed,0.55,558,2865,864,0.507,16,0.245
Completed,0.55,0,2078,2696,6.507,4,0.739
Completed,0.55,0,534,2191,2.621,12,0.895
Completed,0.55,0,4448,4182,9.12,9,0.403
Completed,0.55,0,4582,2372,2.4,20,0.514
Completed,0.55,0,361,4361,5.9,2,0.002
Completed,0.55,4702,1942,730,4.475,14,0.345
Completed,0.55,0,3040,2566,8.473,7,0.858
Completed,0.57,10,3649,21,6.573,10,0.987
Completed,0.55,0,1294,3267,0.084,13,0.497
Completed,0.55,0,1000,1819,9.048,5,0.154
Completed,0.55,0,3753,4322,2.233,12,0.148
Completed,0.55,6626,4251,553,5.152,17,0.569
Completed,0.55,0,653,3642,1.622,4,0.073
Completed,0.55,0,1572,1258,7.969,12,0.29
Completed,0.55,0,3293,4501,4.0,10,0.788
Completed,0.55,0,2693,1958,0.891,8,0.933
Completed,0.55,0,2211,3790,7.37,15,0.427
Completed,0.55,0,5,1097,3.483,3,0.209
Completed,0.55,0,4860,3088,9.503,20,0.713
Completed,0.55,8,4888,451,3.271,4,0.823
Completed,0.55,0,55,3460,9.759,17,0.317
Completed,0.55,0,2263,1466,1.108,10,0.038
Completed,0.55,0,2718,4633,7.118,12,0.542
Completed,0.55,0,3330,2177,7.759,15,0.678
Completed,0.55,0,1613,3933,4.258,7,0.182
Completed,0.55,0,696,1006,5.371,20,0.461
Completed,0.55,0,3018,3744,0.042,10,0.092
Completed,0.55,5382,3939,723,5.037,19,0.328
Completed,0.55,0,1230,3937,2.731,4,0.83
Completed,0.55,293,1266,903,6.362,7,0.108
Completed,0.55,0,3599,2658,0.342,14,0.596
Completed,0.56,406,2997,202,4.691,13,0.748
Completed,0.55,0,1907,3368,8.221,10,0.237
Completed,0.55,0,324,1685,2.187,18,0.391
Completed,0.55,0,4541,4697,6.156,5,0.905
Completed,0.55,0,4401,1858,2.873,13,0.012
Completed,0.55,0,503,4866,8.903,6,0.506
Completed,0.56,5,2044,60,0.251,18,0.847
Completed,0.55,0,2820,3227,6.72,1,0.355
Completed,0.55,96,3459,770,8.618,4,0.492
Completed,0.55,0,1445,2527,4.639,16,0.992
Completed,0.55,0,1112,2412,5.753,9,0.65
Completed,0.55,0,2801,4562,4.778,12,0.358
Completed,0.55,0,4312,2244,9.832,1,0.122
Completed,0.55,0,859,3118,2.448,17,0.595
Completed,0.55,0,769,2379,5.926,8,0.459
Completed,0.55,0,4065,2906,3.228,14,0.948
Completed,0.55,143,2575,312,8.257,5,0.712
Completed,0.55,0,2276,4425,0.872,19,0.193
Completed,0.55,0,1307,1023,4.558,17,0.03
Completed,0.55,0,3548,4242,6.943,3,0.501
Completed,0.55,0,4502,1297,1.886,11,0.767
Completed,0.55,0,337,3421,9.584,6,0.266
Completed,0.55,0,167,613,1.525,1,0.885
Completed,0.55,0,4997,4730,8.831,16,0.397
Completed,0.55,0,3361,2060,3.904,7,0.13
Completed,0.55,0,1785,2580,6.523,13,0.65
Completed,0.55,0,2133,1617,7.661,15,0.563
Completed,0.55,0,2837,4047,9.446,14,0.153
Completed,0.55,0,3808,1651,4.383,4,0.39
Completed,0.55,0,1048,3614,7.076,19,0.894
Completed,0.55,884,983,936,9.257,11,0.224
Completed,0.55,0,3849,3802,1.637,7,0.742
Completed,0.55,0,2946,1755,6.567,17,0.978
Completed,0.55,0,1907,3529,4.26,2,0.492
Completed,0.55,0,1718,1924,0.623,5,0.296
Completed,0.55,0,3140,2795,7.93,20,0.8
Completed,0.56,521,4754,396,2.93,9,0.532
Completed,0.55,0,82,4868,5.551,13,0.06
Completed,0.55,0,579,1436,3.605,19,0.68
Completed,0.55,0,4587,3204,5.989,3,0.162
Completed,0.55,0,3615,1237,0.965,15,0.429
Completed,0.55,0,1529,4106,8.662,10,0.916
Completed,0.56,8,2348,97,7.475,8,0.862
Completed,0.55,0,2582,2990,5.413,7,0.421
Completed,0.57,17,4218,47,0.448,16,0.186
Completed,0.55,0,640,4671,8.063,2,0.657
Completed,0.56,137,861,182,4.042,13,0.274
Completed,0.55,0,4285,4458,6.343,9,0.76
Completed,0.55,0,2667,2490,1.392,20,0.524
Completed,0.55,0,2497,2853,9.006,4,0.006
Completed,0.55,0,1439,1345,5.173,2,0.216
Completed,0.55,0,3730,3315,2.559,18,0.688
Completed,0.55,9,4633,994,7.52,6,0.956
Completed,0.55,0,518,4368,0.219,11,0.452
Completed,0.55,0,75,2185,8.429,16,0.822
Completed,0.55,0,4776,2552,0.736,1,0.336
Completed,0.55,5233,3269,507,5.75,12,0.068
Completed,0.55,0,1565,4778,3.369,8,0.586
Completed,0.55,2685,2002,670,2.065,10,0.626
Completed,0.55,0,3097,4811,5.847,20,0.636
Completed,0.55,0,4011,2130,0.795,8,0.899
Completed,0.55,0,1135,2510,8.174,14,0.379
Completed,0.55,0,1115,1864,1.103,6,0.037
Completed,0.55,0,4029,3479,8.482,11,0.556
Completed,0.55,7,3079,808,3.472,2,0.791
Completed,0.55,0,2087,3832,6.164,17,0.303
Completed,0.56,1780,1812,371,9.967,20,0.484
Completed,0.55,0,3359,4992,2.276,5,0.985
Completed,0.55,0,4848,1969,7.334,14,0.719
Completed,0.55,0,301,2690,4.955,8,0.248
Completed,0.55,0,446,1133,6.739,4,0.619
Completed,0.55,0,4407,4151,4.124,18,0.099
Completed,0.55,0,3483,1559,9.079,10,0.366
Completed,0.55,0,1349,3179,1.778,15,0.854
Completed,0.55,0,2254,2274,3.11,13,0.923
Completed,0.55,0,2439,1506,1.719,18,0.412
Completed,0.55,0,2726,3134,9.333,2,0.93
Completed,0.55,0,4225,1156,4.34,11,0.666
Completed,0.55,0,919,4187,6.642,6,0.18
Completed,0.55,9,697,943,0.121,18,0.75
Completed,0.55,0,4159,4322,7.735,4,0.279
Completed,0.55,0,2642,1368,2.813,15,0.016
Completed,0.55,0,2197,3349,5.115,10,0.518
Completed,0.55,0,1370,2455,8.752,7,0.698
Completed,0.55,0,3464,2829,1.45,12,0.21
Completed,0.56,5,4425,227,6.442,2,0.442
Completed,0.55,0,426,4510,3.827,16,0.961
Completed,0.55,0,244,1693,7.017,12,0.341
Completed,0.55,0,4908,3670,4.638,6,0.812
Completed,0.55,0,1869,4023,1.968,3,0.079
Completed,0.55,14,2066,532,3.155,5,0.148
Completed,0.55,0,1491,4300,9.699,12,0.79
Completed,0.55,0,1925,2104,6.27,20,0.086
Completed,0.55,0,2926,2633,3.962,5,0.572
Completed,0.55,0,964,4707,1.31,9,0.319
Completed,0.55,0,1069,1995,4.701,1,0.55
Completed,0.55,0,3789,2723,7.394,16,0.046
Completed,0.56,193,2855,316,2.373,8,0.31
Completed,0.55,0,1981,4948,9.753,12,0.782
Completed,0.55,3083,1622,851,6.067,14,0.992
Completed,0.55,0,3209,3886,3.686,10,0.474
Completed,0.55,0,4836,1831,8.736,19,0.242
Completed,0.55,0,17,3453,1.044,3,0.728
Completed,0.56,9,497,10,7.847,9,0.109
Completed,0.55,0,4652,4649,0.546,14,0.612
Completed,0.55,0,3711,2319,5.471,5,0.845
Completed,0.55,0,1459,3044,2.857,20,0.372
Completed,0.55,0,1808,2546,5.895,8,0.562
Completed,0.55,5,1575,608,0.363,19,0.39
Completed,0.55,0,3521,2748,9.166,3,0.879
Completed,0.55,0,4683,2199,2.919,13,0.672
Completed,0.55,0,218,4437,6.614,10,0.183
Completed,0.55,0,1169,1610,8.56,6,0.085
Completed,0.55,0,4363,3786,2.219,14,0.594
Completed,0.55,0,2595,1209,5.971,4,0.854
Completed,0.55,0,1881,3406,4.813,16,0.346
Completed,0.55,0,2435,2137,5.401,15,0.943
Completed,0.55,0,2974,4978,4.135,7,0.45
Completed,0.56,23,3823,57,7.883,17,0.243
Completed,0.55,0,765,2839,1.648,5,0.736
Completed,0.55,1,465,627,3.452,1,0.529
Completed,0.55,0,4753,3510,7.333,18,0.024
Completed,0.55,0,3298,1555,1.081,8,0.285
Completed,0.55,0,1398,3544,2.413,9,0.964
Completed,0.55,0,1258,1279,4.06,3,0.15
Completed,0.55,0,3223,4118,5.159,17,0.643
Completed,0.55,119,4990,918,1.412,6,0.912
Completed,0.55,0,545,3697,7.812,13,0.419
Completed,0.56,317,841,235,7.092,12,0.317
Completed,0.55,0,4055,3120,3.377,10,0.821
Completed,0.55,0,2893,1945,9.629,20,0.623
Completed,0.55,0,2199,4692,0.845,2,0.118
Completed,0.55,21,2117,998,8.929,9,0.703
Completed,0.55,0,2676,3139,0.292,11,0.214
Completed,0.55,0,4131,1807,6.539,1,0.483
Completed,0.55,0,1092,4048,2.677,19,0.972
Completed,0.55,0,138,2471,2.147,17,0.76
Completed,0.55,0,4446,4644,8.323,5,0.252
Completed,0.56,1703,3596,351,4.571,14,0.053
Completed,0.55,0,1705,4591,3.246,15,0.698
Completed,0.55,0,1785,2312,7.996,2,0.371
Completed,0.55,0,3750,4491,1.85,20,0.86
Completed,0.55,3972,4463,505,5.597,10,0.568
Completed,0.55,0,18,2704,4.244,12,0.078
Completed,0.55,0,939,1156,1.205,13,0.157
Completed,0.55,0,4153,3293,9.891,7,0.666
Completed,0.55,0,2795,1654,3.639,16,0.904
Completed,0.55,0,2101,3889,7.452,3,0.395
Completed,0.57,3,2333,82,3.118,7,0.8
Completed,0.55,0,2891,2961,6.725,15,0.307
Completed,0.55,0,3916,2103,0.478,4,0.014
Completed,0.55,0,877,4846,9.37,18,0.508
Completed,0.55,0,548,1433,6.16,19,0.727
Completed,0.55,0,4856,4276,4.934,1,0.222
Completed,0.55,2974,3186,759,8.686,11,0.46
Completed,0.55,0,1416,2891,2.874,2,0.468
Completed,0.55,4432,1478,786,6.333,16,0.107
Completed,0.55,0,3423,3663,2.579,4,0.601
Completed,0.55,0,4780,1401,8.826,14,0.831
Completed,0.55,0,316,4142,0.081,6,0.338
Completed,0.55,0,641,1979,4.394,10,0.428
Completed,0.55,1,3835,4824,5.767,13,0.933
Completed,0.56,14,3122,211,2.015,3,0.633
Completed,0.55,0,2409,2998,8.142,20,0.128
Completed,0.55,0,2024,1763,1.305,11,0.537
Completed,0.55,0,2563,3946,7.598,9,0.047
Completed,0.55,0,4234,1051,3.851,18,0.278
Completed,0.55,0,1175,3251,5.057,2,0.767
Completed,0.55,14,251,453,9.493,5,0.998
Completed,0.55,0,4538,2589,0.66,17,0.489
Completed,0.55,0,3513,2359,6.912,7,0.189
Completed,0.55,0,1733,3954,1.53,16,0.197
Completed,0.55,0,1652,1704,7.207,8,0.867
Completed,0.55,0,3439,3838,3.571,11,0.362
Completed,0.55,0,4601,1108,9.823,1,0.07
Completed,0.55,0,295,3341,0.961,18,0.575
Completed,0.55,365,1250,514,4.176,17,0.66
Completed,0.55,0,4285,2695,5.353,5,0.166
Completed,0.55,0,2518,2300,1.606,15,0.404
Completed,0.55,0,1963,4502,7.927,7,0.897
Completed,0.55,48,2356,728,2.344,4,0.298
Completed,0.55,0,3049,3575,8.442,16,0.806
Completed,0.55,0,3898,1462,4.69,6,0.514
Completed,0.55,0,685,4248,6.092,14,0.005
Completed,0.55,0,391,2036,9.126,13,0.23
Completed,0.55,0,4832,4914,0.41,9,0.72
Completed,0.57,138,3378,152,6.657,20,0.957
Completed,0.55,0,1324,4948,5.489,20,0.292
Completed,0.56,568,1335,183,8.366,15,0.608
Completed,0.55,0,3141,3026,2.102,8,0.099
Completed,0.55,0,4909,2009,5.854,18,0.329
Completed,0.55,0,622,4793,4.619,4,0.838
Completed,0.55,0,923,1331,0.168,1,0.927
Completed,0.55,0,3978,4212,9.05,19,0.438
Completed,0.55,1038,2816,853,2.803,9,0.137
Completed,0.55,0,2281,3596,6.42,11,0.627
Completed,0.55,0,2038,2406,3.334,20,0.038
Completed,0.55,0,2750,4543,7.137,2,0.543
Completed,0.56,6,4206,404,0.885,12,0.773
Completed,0.55,0,1013,2639,9.581,10,0.268
