Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
Completed,0.74,19,5000,145,5.199,1,0.107
Completed,0.73,3,1,3443,4.034,8,0.999
Completed,0.73,1,1,4579,9.392,1,0.999
Completed,0.74,31,1594,636,1.41,2,0.001
Completed,0.74,4,3335,3422,8.883,9,0.001
Completed,0.73,40,5000,76,3.071,19,0.999
Completed,0.74,2,3697,2333,0.989,4,0.001
Completed,0.73,2,4349,5000,9.69,5,0.001
Completed,0.73,15,3834,3532,8.437,13,0.001
Completed,0.73,2,1813,3707,3.753,4,0.999
Completed,0.74,30,5000,128,6.341,20,0.999
Completed,0.73,10,5000,1830,3.633,3,0.001
Completed,0.75,1543,2641,174,7.985,20,0.001
Completed,0.74,3,5000,3546,8.51,8,0.999
Completed,0.73,1,3913,4669,7.722,5,0.001
Completed,0.73,21,5000,5000,8.891,19,0.001
Completed,0.73,2,3811,1887,2.86,3,0.001
Completed,0.74,28,5000,189,10.0,20,0.999
Completed,0.73,2,4381,2371,4.994,2,0.001
Completed,0.73,1,3975,4071,3.534,2,0.011
Completed,0.73,6,2754,4290,9.689,12,0.601
Completed,0.72,1,2491,1966,2.801,4,0.077
Completed,0.73,1,1619,4588,0.92,1,0.243
Completed,0.74,2,4410,3540,4.994,7,0.996
Completed,0.75,150,366,196,7.517,19,0.46
Completed,0.74,6,1026,550,3.418,4,0.999
Completed,0.73,11,374,3521,4.231,12,0.001
Completed,0.73,3,1877,2075,7.553,5,0.001
Completed,0.74,2,4312,3511,6.359,1,0.001
Completed,0.74,16,1,1,7.669,17,0.999
Completed,0.74,2,5000,3479,1.338,6,0.001
Completed,0.73,1,1,2691,2.542,5,0.999
Completed,0.73,1,274,2702,5.398,2,0.999
Completed,0.74,1,1398,2215,2.293,1,0.001
Completed,0.74,8,4334,417,8.548,1,0.999
Completed,0.73,2,4587,2654,1.633,3,0.469
Completed,0.72,5720,296,4025,4.238,14,0.791
Completed,0.74,2,4930,2212,8.276,2,0.251
Completed,0.74,1013,1553,915,7.325,7,0.505
Completed,0.73,4,1918,3139,9.205,9,0.672
Completed,0.73,1,4087,4987,5.156,5,0.428
Completed,0.73,2,846,4755,8.484,6,0.113
Completed,0.73,1,2976,3371,6.932,1,0.865
Completed,0.73,4605,1376,3083,3.709,13,0.478
Completed,0.74,144,3536,683,8.802,3,0.94
Completed,0.73,865,119,2444,5.354,8,0.195
Completed,0.73,6,418,4399,7.108,12,0.645
Completed,0.74,2,4496,1838,0.404,4,0.187
Completed,0.73,22,3248,3727,8.659,16,0.391
Completed,0.72,57,1665,39,3.831,10,0.931
Completed,0.72,354,2352,2804,1.96,7,0.765
Completed,0.73,2,2877,3094,9.039,7,0.333
Completed,0.74,7402,3714,315,7.16,10,0.47
Completed,0.73,4,4971,4703,3.78,11,0.202
Completed,0.73,89,254,1563,8.715,5,0.723
Completed,0.72,1,541,3616,1.447,5,0.558
Completed,0.73,97,4547,121,6.041,11,0.019
Completed,0.73,3,3295,4512,3.023,10,0.311
Completed,0.72,1813,2316,4214,6.362,18,0.907
Completed,0.72,172,2617,2042,1.152,7,0.386
Completed,0.73,54,1073,1082,4.577,3,0.638
Completed,0.73,8,1035,3567,7.745,11,0.812
Completed,0.74,16,3898,190,4.762,5,0.354
Completed,0.73,11,2655,4560,6.801,16,0.068
Completed,0.73,7111,2278,1686,0.694,10,0.608
Completed,0.73,50,1754,4223,2.563,8,0.713
Completed,0.73,5124,3335,2013,9.931,19,0.236
Completed,0.73,1,2791,1767,2.947,1,0.915
Completed,0.74,23,1211,109,1.376,7,0.169
Completed,0.73,1,1136,4662,3.387,4,0.982
Completed,0.74,14031,3934,1595,9.105,12,0.442
Completed,0.73,5,2676,3463,2.459,10,0.231
Completed,0.74,562,2392,283,5.051,16,0.689
Completed,0.73,1137,3211,1236,4.328,7,0.093
Completed,0.73,8,4458,4373,7.235,14,0.361
Completed,0.72,1,455,1893,0.258,2,0.838
Completed,0.73,11098,79,4940,2.283,20,0.259
Completed,0.74,347,4834,1326,5.227,6,0.783
Completed,0.73,6567,3576,3185,3.212,15,0.514
Completed,0.75,5,1337,552,9.28,1,0.04
Completed,0.73,8,2055,2857,7.411,3,0.143
Completed,0.73,4,4262,4017,8.356,9,0.897
Completed,0.73,1,633,3780,5.596,2,0.579
Completed,0.73,2,1725,3804,8.714,6,0.269
Completed,0.72,1,213,3220,6.665,6,0.412
Completed,0.73,1,3633,4907,7.608,1,0.659
Completed,0.73,5567,2029,3955,1.769,12,0.06
Completed,0.73,1,2904,2292,5.738,4,0.522
Completed,0.73,10755,776,834,9.794,9,0.27
Completed,0.74,203,4332,753,6.267,3,0.209
Completed,0.73,3,2165,2372,7.82,8,0.953
Completed,0.73,4,1320,4826,5.942,10,0.849
Completed,0.73,2,4700,3300,9.386,5,0.095
Completed,0.72,6976,77,466,3.123,11,0.573
Completed,0.73,14,592,4137,8.902,18,0.18
Completed,0.73,2648,326,2734,4.495,9,0.026
Completed,0.73,1,3198,4143,1.068,4,0.777
Completed,0.73,1213,1578,2094,6.442,12,0.303
Completed,0.73,12,2454,4480,9.563,15,0.379
Completed,0.73,399,243,586,6.546,8,0.625
Completed,0.72,1,522,4350,4.99,3,0.386
Completed,0.73,2,3866,3084,0.515,6,0.814
Completed,0.74,10,1335,3372,5.534,12,0.003
Completed,0.73,154,4633,2129,3.604,8,0.654
Completed,0.73,8880,3386,2738,5.459,12,0.923
Completed,0.74,95,1840,999,2.037,3,0.399
Completed,0.72,1,2255,3700,3.916,1,0.295
Completed,0.74,23,2501,47,8.579,15,0.757
Completed,0.73,1,3759,4425,0.485,6,0.539
Completed,0.73,1,2168,2917,2.838,4,0.675
Completed,0.73,115,3471,4180,2.276,10,0.118
Completed,0.72,10,322,2263,9.577,11,0.893
Completed,0.74,716,3272,417,8.831,5,0.861
Completed,0.73,6,4258,4762,3.735,12,0.581
Completed,0.72,3393,2349,1682,5.647,9,0.432
Completed,0.73,2,1415,4573,4.223,9,0.178
Completed,0.74,16,4485,181,2.608,8,0.978
Completed,0.73,12,3030,4685,9.969,16,0.698
Completed,0.73,106,1150,1446,1.881,5,0.284
Completed,0.73,2,1176,3160,3.555,8,0.886
Completed,0.74,54,3086,81,5.785,14,0.101
Completed,0.73,1,4443,4425,1.627,1,0.32
Completed,0.73,13,1930,4140,6.605,17,0.507
Completed,0.74,2,3810,2308,3.986,3,0.481
Completed,0.73,4900,3703,2827,8.577,11,0.2
Completed,0.73,12662,552,1043,0.806,10,0.788
Completed,0.73,1,206,4809,7.997,5,0.046
Completed,0.74,4,4176,3545,7.428,9,0.725
Completed,0.73,1,2638,2539,6.779,2,0.962
Completed,0.73,1,4753,3947,6.038,3,0.22
Completed,0.73,2,4124,1850,8.322,2,0.074
Completed,0.73,64,477,1294,7.06,3,0.115
Completed,0.74,2508,4800,662,9.441,7,0.576
Completed,0.73,1,840,1926,5.124,2,0.132
Completed,0.72,11517,629,4061,0.381,12,0.655
Completed,0.73,504,2538,2075,7.76,10,0.364
Completed,0.74,235,1849,810,7.04,4,0.936
Completed,0.72,1,2478,3708,9.831,1,0.769
Completed,0.73,1,3156,4973,5.36,7,0.468
Completed,0.73,10441,8,1783,2.741,13,0.551
Completed,0.74,2,3582,1207,3.169,2,0.708
Completed,0.73,10,3942,4285,9.241,15,0.989
Completed,0.73,1,2034,2472,1.388,6,0.031
Completed,0.73,1,2953,3310,1.193,5,0.624
Completed,0.74,48,1720,1837,7.103,4,0.255
Completed,0.73,1,2463,2683,8.01,1,0.448
Completed,0.72,3,3033,4018,6.126,8,0.646
Completed,0.73,2,2712,1406,0.77,2,0.103
Completed,0.75,14,2181,61,2.597,10,0.803
Completed,0.73,12,4414,4582,8.181,15,0.354
Completed,0.73,2,1438,4146,2.293,8,0.993
Completed,0.73,38,3376,2825,4.196,5,0.164
Completed,0.73,1,3528,5000,0.001,1,0.913
Completed,0.73,205,5000,1,4.424,14,0.001
Completed,0.73,1136,834,3059,1.108,9,0.309
Completed,0.73,1,4061,4229,3.032,2,0.596
Completed,0.75,35,4569,296,2.082,3,0.669
Completed,0.73,17,2023,4505,6.495,18,0.236
Completed,0.72,275,248,1480,3.927,6,0.488
Completed,0.73,8,2554,3170,9.669,11,0.921
Completed,0.73,1,572,3781,9.218,5,0.764
Completed,0.73,770,4853,2606,7.275,7,0.079
Completed,0.74,7589,4345,1606,7.613,10,0.156
Completed,0.73,15,3542,4988,0.006,18,0.404
Completed,0.72,1,2440,4284,5.707,4,0.105
Completed,0.73,30,1087,1760,4.155,3,0.509
Completed,0.75,16,2416,174,3.652,8,0.425
Completed,0.74,2,3160,1152,1.014,1,0.434
Completed,0.74,12,1,1,4.688,14,0.999
Completed,0.73,3508,730,4478,5.418,20,0.001
Completed,0.73,1,2887,4670,10.0,1,0.562
Completed,0.73,1,5000,4970,1.116,1,0.647
Completed,0.72,54,606,4287,6.994,20,0.999
Completed,0.73,29,498,3567,10.0,20,0.999
Completed,0.73,1,5000,4973,1.412,4,0.419
Completed,0.73,1,4535,5000,9.555,1,0.999
Completed,0.73,205,3004,39,1.751,15,0.162
Completed,0.73,14,2717,4905,7.336,18,0.753
Completed,0.73,468,1007,1412,1.99,6,0.067
Completed,0.73,1794,4819,4468,3.927,14,0.882
Completed,0.74,2,1528,1711,9.283,1,0.196
Completed,0.74,905,3226,1039,6.868,7,0.747
Completed,0.73,1,383,1212,8.53,4,0.819
Completed,0.74,1149,4856,1812,5.946,8,0.362
Completed,0.73,1,3952,4071,9.043,7,0.454
Completed,0.73,1,652,3494,6.482,3,0.973
Completed,0.75,4,4229,831,4.396,1,0.615
Completed,0.73,2,4577,3250,0.595,5,0.707
Completed,0.73,5,25,3846,3.022,10,0.221
Completed,0.73,2767,3614,2555,0.389,8,0.142
Completed,0.73,1,1640,4385,2.95,4,0.661
Completed,0.73,10,4251,4367,7.387,15,0.321
Completed,0.73,2,1899,2123,2.04,3,0.507
Completed,0.73,30,990,3696,9.98,20,0.861
Completed,0.74,136,2700,276,4.623,7,0.05
Completed,0.73,1,2987,4785,8.803,1,0.895
Completed,0.73,1,2265,2936,6.376,6,0.408
Completed,0.74,1090,1273,520,8.613,10,0.254
Completed,0.73,11115,366,3966,0.931,13,0.116
Completed,0.73,2,3324,2347,6.209,5,0.803
Completed,0.73,3,559,2248,9.198,8,0.637
Completed,0.73,1,3855,3075,8.384,3,0.028
Completed,0.73,10484,2457,905,3.732,11,0.838
Completed,0.73,2,905,4997,5.813,9,0.546
Completed,0.73,10,2581,3558,5.428,12,0.696
Completed,0.74,14,1182,103,0.15,4,0.383
Completed,0.73,13,2170,4154,7.832,18,0.248
Completed,0.73,1259,4211,2023,2.564,10,0.934
Completed,0.74,1,4479,4597,2.426,7,0.78
Completed,0.73,1,280,2695,4.863,1,0.292
Completed,0.73,11,3481,4500,6.441,16,0.042
Completed,0.72,3834,209,1670,1.788,9,0.852
Completed,0.73,8250,1743,2597,9.006,11,0.528
Completed,0.74,47,4408,1090,4.363,3,0.341
Completed,0.73,1,4130,3655,0.63,2,0.498
Completed,0.73,27,2109,162,5.986,15,0.686
Completed,0.73,1,1102,4252,3.222,8,0.948
Completed,0.73,4174,2520,2081,8.568,20,0.137
Completed,0.74,3,835,690,7.714,1,0.108
Completed,0.74,415,3784,1289,5.278,6,0.587
Completed,0.73,5,4755,4008,9.714,10,0.744
Completed,0.73,1,479,3430,7.296,5,0.203
Completed,0.75,1034,3143,562,2.028,12,0.889
Completed,0.73,2,3414,3218,8.099,7,0.365
Completed,0.73,1,1363,3868,5.517,3,0.812
Completed,0.73,6,4055,4883,4.832,12,0.159
Completed,0.73,45,2326,1463,9.475,4,0.97
Completed,0.74,5408,3047,790,6.91,8,0.461
Completed,0.72,1,2790,4113,1.559,5,0.611
Completed,0.73,4608,1061,1908,6.827,13,0.299
Completed,0.74,4,1990,3443,3.967,9,0.067
Completed,0.73,53,4322,61,9.245,17,0.754
Completed,0.73,1,1032,4481,1.585,1,0.128
Completed,0.74,1804,743,616,7.483,7,0.788
Completed,0.72,6131,2297,4026,4.561,15,0.581
Completed,0.73,2,4006,2446,9.917,2,0.268
Completed,0.74,3,1701,1190,1.025,6,0.226
Completed,0.73,8,89,4639,8.182,14,0.394
Completed,0.73,2,3675,1844,3.451,2,0.706
Completed,0.73,6,3722,4270,8.676,12,0.846
Completed,0.73,1,120,2065,3.408,5,0.036
Completed,0.73,24,1671,3597,6.112,17,0.335
Completed,0.74,287,4631,216,0.834,10,0.522
Completed,0.73,275,4373,2653,4.176,6,0.676
Completed,0.73,2,4996,4725,5.092,4,0.422
Completed,0.71,1441,407,2878,7.509,9,0.879
Completed,0.73,1,3174,2978,7.097,1,0.562
Completed,0.73,1,1435,4898,9.678,6,0.011
Completed,0.73,7,2417,2307,5.331,10,0.165
Completed,0.73,1258,785,3272,2.626,12,0.466
Completed,0.74,904,2827,403,7.895,5,0.653
Completed,0.73,2,2547,4654,3.637,9,0.309
Completed,0.73,12904,1152,1825,8.29,16,0.62
Completed,0.72,1,2060,2754,1.23,3,0.764
Completed,0.71,1159,1790,3,3.78,2,0.918
Completed,0.73,5845,161,4096,6.702,20,0.712
Completed,0.73,783,3451,1926,1.356,8,0.4
Completed,0.73,1,3522,3712,4.496,5,0.963
Completed,0.74,769,251,257,9.774,12,0.151
Completed,0.73,299,1861,4311,1.934,10,0.484
Completed,0.73,2339,4529,2179,7.202,17,0.671
Completed,0.73,15,4162,4439,7.81,19,0.513
Completed,0.72,170,2140,1570,3.079,6,0.326
Completed,0.73,2,2628,993,0.494,1,0.867
Completed,0.73,2,2898,3911,6.08,7,0.218
Completed,0.72,1,2488,3331,8.508,2,0.729
Completed,0.75,3673,3902,502,3.162,14,0.418
Completed,0.74,18,4439,3497,9.136,15,0.231
Completed,0.74,6306,4787,2919,1.85,11,0.26
Completed,0.74,346,1516,749,6.503,4,0.572
Completed,0.72,13,587,4840,4.267,17,0.809
Completed,0.73,6285,3255,1346,8.91,9,0.122
Completed,0.73,7061,3295,4940,0.963,14,0.631
Completed,0.72,1,316,1559,5.684,1,0.444
Completed,0.73,5,3944,3158,6.733,10,0.829
Completed,0.73,1,682,3811,9.305,5,0.348
Completed,0.73,1856,3018,2192,4.027,13,0.536
Completed,0.73,2945,942,1132,4.735,8,0.69
Completed,0.73,5,1946,4539,6.972,11,0.928
Completed,0.73,59,4282,1783,2.319,4,0.243
Completed,0.73,1,4570,4211,2.693,3,0.084
Completed,0.73,3876,1591,1967,8.039,15,0.77
Completed,0.73,1,59,3539,0.255,7,0.594
Completed,0.74,102,3641,118,5.611,20,0.282
Completed,0.73,1,4336,4510,6.932,4,0.884
Completed,0.73,3,2248,4658,9.4,10,0.522
Completed,0.73,2,3564,3391,5.203,1,0.144
Completed,0.73,6628,882,2734,4.993,11,0.938
Completed,0.74,22,2787,531,7.973,3,0.048
Completed,0.73,810,1480,1735,7.248,7,0.667
Completed,0.73,2,1795,3677,1.176,5,0.38
Completed,0.73,1,3101,4997,4.2,7,0.751
Completed,0.72,3,2679,3858,6.336,9,0.746
Completed,0.73,2495,1196,2171,8.45,18,0.234
Completed,0.72,358,116,4252,5.684,16,0.081
Completed,0.73,6538,3251,1434,1.356,9,0.933
Completed,0.73,5029,3761,3014,8.942,14,0.709
Completed,0.75,14,1935,206,3.408,3,0.305
Completed,0.73,1,1964,4157,2.23,7,0.979
Completed,0.73,1,3163,2954,2.99,3,0.36
Completed,0.73,29,48,156,9.974,12,0.626
Completed,0.73,14,1147,3463,7.129,14,0.559
Completed,0.74,3,2993,656,0.223,1,0.456
Completed,0.73,14,4998,4740,7.653,18,0.181
Completed,0.74,1105,1804,1922,4.384,9,0.834
Completed,0.73,46,1490,2629,8.424,3,0.118
Completed,0.73,2,3476,2262,9.183,6,0.564
Completed,0.73,4729,4201,3143,1.773,12,0.791
Completed,0.72,433,2278,941,6.194,5,0.193
Completed,0.72,3290,2383,3291,4.241,17,0.675
Completed,0.74,8286,4268,1108,8.725,10,0.339
Completed,0.73,10117,3684,4602,0.982,14,0.048
Completed,0.73,1,608,2410,6.672,1,0.966
Completed,0.73,1,778,4023,8.902,4,0.846
Completed,0.73,5523,2584,1820,3.134,11,0.139
Completed,0.74,334,4427,2774,5.877,7,0.476
Completed,0.73,7,1587,4888,5.088,13,0.289
Completed,0.73,2,4741,2089,1.951,5,0.697
Completed,0.73,29,2897,3630,9.674,19,0.909
Completed,0.73,1,2363,4184,2.575,6,0.355
Completed,0.73,1,4717,2859,1.698,2,0.794
Completed,0.73,8898,361,4434,3.469,18,0.421
Completed,0.73,4429,4104,1993,1.892,13,0.598
Completed,0.73,1,23,3795,7.335,3,0.427
Completed,0.73,323,2664,2622,8.177,6,0.986
Completed,0.73,32,3686,71,5.028,10,0.778
Completed,0.73,72,1051,1405,9.146,3,0.34
Completed,0.73,7,4512,4447,3.81,13,0.636
Completed,0.73,1445,4593,1528,7.142,7,0.11
Completed,0.73,12946,1098,4579,2.403,19,0.906
Completed,0.74,11,1922,201,8.604,1,0.554
Completed,0.73,51,1691,2812,5.534,5,0.712
Completed,0.73,2,4375,3977,9.031,8,0.157
Completed,0.75,34,3856,469,4.788,4,0.939
Completed,0.73,9,437,3510,9.424,12,0.019
Completed,0.74,4526,1486,1632,0.627,9,0.38
Completed,0.73,12,3109,4840,6.081,17,0.582
Completed,0.73,2669,3356,2235,7.902,20,0.683
Completed,0.74,1,3617,4612,9.542,1,0.269
Completed,0.73,1,2770,2065,6.471,4,0.497
Completed,0.73,4852,1855,4023,1.799,12,0.543
Completed,0.73,4745,93,894,8.094,9,0.931
Completed,0.73,12668,4006,1679,8.486,13,0.803
Completed,0.73,1,589,4721,3.226,3,0.227
Completed,0.73,5,2956,3552,2.189,10,0.657
Completed,0.74,837,3198,947,4.137,6,0.577
Completed,0.73,1,836,2266,0.135,3,0.009
Completed,0.73,7,4883,4068,5.347,13,0.961
Completed,0.73,554,925,3039,4.669,9,0.507
Completed,0.73,1,3246,4375,1.136,5,0.064
Completed,0.73,1,2867,1765,3.006,2,0.172
Completed,0.73,8,1289,4963,7.788,14,0.873
Completed,0.74,178,542,589,1.501,7,0.727
Completed,0.73,94,3917,3641,6.789,19,0.307
Completed,0.73,17,2481,3584,7.071,15,0.564
Completed,0.72,1969,729,1706,3.351,8,0.96
Completed,0.73,14,4814,4747,8.688,18,0.008
Completed,0.74,2526,4768,2458,3.732,8,0.285
Completed,0.73,13,766,4250,8.288,18,0.737
Completed,0.73,76,2449,1126,2.074,5,0.849
Completed,0.73,892,3405,3085,7.451,11,0.178
Completed,0.73,1,1437,3673,3.944,1,0.884
Completed,0.73,2,3769,4853,0.563,8,0.45
Completed,0.74,38,4267,705,5.773,2,0.641
Completed,0.73,370,1623,1883,9.739,7,0.211
Completed,0.73,3,2032,4489,6.59,10,0.056
Completed,0.75,30,1205,118,2.873,12,0.42
Completed,0.73,2,4659,3159,7.584,4,0.624
Completed,0.75,657,4442,238,0.84,19,0.131
Completed,0.73,2,945,3290,6.204,7,0.833
Completed,0.73,1,4052,4282,3.47,3,0.519
Completed,0.74,40,4179,144,7.713,7,0.327
Completed,0.73,12069,135,3187,3.081,19,0.654
Completed,0.74,2,1808,1313,6.871,1,0.757
Completed,0.72,10843,2806,4520,1.418,15,0.212
Completed,0.73,3959,3659,1930,4.597,12,0.055
Completed,0.73,1,2041,3878,9.923,4,0.976
Completed,0.73,3738,4395,2558,5.804,9,0.408
Completed,0.73,13,1247,2718,7.828,2,0.136
Completed,0.73,1,3568,4050,6.366,7,0.699
Completed,0.73,8289,2545,1465,9.495,10,0.535
Completed,0.73,11,1592,4663,4.717,16,0.488
Completed,0.74,49,220,285,5.997,4,0.1
Completed,0.73,2,345,4119,0.163,8,0.804
Completed,0.73,1,2986,2942,4.324,5,0.374
Completed,0.75,6,3364,376,2.474,1,0.392
Completed,0.73,2,4466,2139,8.766,3,0.921
Completed,0.73,4248,1088,3931,4.211,13,0.125
Completed,0.72,1147,2147,802,5.428,6,0.478
Completed,0.75,41,2701,174,3.155,16,0.709
Completed,0.74,6,1740,3372,8.558,10,0.257
Completed,0.73,1,4072,4548,6.935,4,0.812
Completed,0.74,6354,3964,1030,1.725,9,0.03
Completed,0.74,2,1320,2204,2.762,5,0.589
Completed,0.72,4,2825,4152,8.012,11,0.387
Completed,0.72,1,2334,4793,0.912,2,0.676
Completed,0.74,2,4962,3459,4.914,7,0.237
Completed,0.73,2,4915,1848,0.36,3,0.746
Completed,0.73,7,795,4900,5.103,13,0.294
Completed,0.74,797,2244,526,3.893,10,0.182
Completed,0.73,28,3161,3724,9.064,16,0.853
Completed,0.73,2,1369,3111,1.965,6,0.085
Completed,0.73,27,3064,3307,9.965,19,0.233
Completed,0.73,1926,2403,2671,1.459,8,0.954
Completed,0.73,1003,651,2042,7.673,11,0.569
Completed,0.73,1,4736,4001,3.116,5,0.398
Completed,0.75,1893,4764,557,6.665,12,0.51
Completed,0.73,1,642,3609,1.298,4,0.462
Completed,0.73,2,3314,4936,2.956,9,0.905
Completed,0.73,2,3072,2366,1.027,6,0.859
Completed,0.73,7155,1533,4324,5.7,20,0.158
Completed,0.73,1,396,1200,4.408,2,0.304
Completed,0.73,5367,3888,2992,9.824,14,0.724
Completed,0.73,2,286,4395,9.275,8,0.605
Completed,0.71,114,1659,24,0.481,15,0.996
Completed,0.73,1,2654,3232,5.309,1,0.046
Completed,0.74,562,3501,642,8.361,5,0.19
Completed,0.73,279,1139,1967,7.366,8,0.629
Completed,0.73,1554,1291,3136,6.404,13,0.443
Completed,0.72,11690,474,1264,2.612,10,0.082
Completed,0.73,11,3974,4472,7.871,16,0.878
Completed,0.73,1,56,3064,8.729,5,0.764
Completed,0.72,2,2728,4233,7.105,9,0.321
Completed,0.73,573,3737,1817,8.907,7,0.414
Completed,0.73,16,2120,4869,4.363,19,0.616
Completed,0.75,6,1059,498,5.57,2,0.969
Completed,0.75,10559,4549,325,8.218,10,0.697
Completed,0.74,15,1907,1658,7.225,4,0.138
Completed,0.73,1247,3490,4699,2.006,12,0.839
Completed,0.73,2,1670,4092,9.105,2,0.098
Completed,0.73,9,4298,2912,5.138,6,0.537
Completed,0.74,2,3879,1434,1.178,1,0.368
Completed,0.73,10,423,4632,5.843,15,0.665
Completed,0.75,77,1561,256,4.56,7,0.811
Completed,0.73,3,1954,3660,7.969,8,0.627
Completed,0.73,1,4639,4984,6.508,1,0.193
Completed,0.73,3,1010,4824,9.78,10,0.484
Completed,0.73,1,3649,3488,5.663,3,0.914
Completed,0.73,31,2779,1077,7.543,2,0.818
Completed,0.72,1,142,2253,6.7,6,0.251
Completed,0.75,358,4042,225,7.405,15,0.388
Completed,0.73,1,584,3423,2.116,1,0.592
Completed,0.73,1,2904,4596,3.622,7,0.027
Completed,0.73,8397,3131,2166,0.522,9,0.24
Completed,0.72,9288,2256,3959,5.273,17,0.785
Completed,0.74,229,805,832,4.053,5,0.674
Completed,0.73,5314,4883,2790,9.235,11,0.347
Completed,0.73,1,873,3850,0.751,6,0.185
Completed,0.73,1,3239,2528,4.752,3,0.744
Completed,0.74,12,2837,93,1.573,3,0.521
Completed,0.73,184,359,2744,3.773,6,0.377
Completed,0.73,2433,1408,2115,5.066,14,0.021
Completed,0.73,1,3030,3907,0.392,2,0.941
Completed,0.73,23,3434,1518,3.59,4,0.791
Completed,0.72,5,2442,4569,8.137,12,0.246
Completed,0.75,70,756,193,1.933,10,0.357
Completed,0.74,20,4796,3391,7.299,16,0.684
Completed,0.74,1660,4842,689,2.314,7,0.899
Completed,0.72,1,2473,2016,3.189,2,0.469
Completed,0.73,15,3392,3818,8.518,14,0.515
Completed,0.73,1,1455,4426,0.011,4,0.298
Completed,0.74,107,317,53,8.808,16,0.163
Completed,0.73,5,3810,3261,4.174,10,0.865
Completed,0.73,2,4250,2393,9.666,5,0.043
Completed,0.73,4,209,4352,4.878,11,0.995
Completed,0.74,4616,1581,1230,6.168,8,0.607
Completed,0.72,695,2210,1338,0.278,7,0.5
Completed,0.73,5315,3168,4380,5.498,19,0.454
Completed,0.73,4159,2945,1984,8.647,17,0.312
Completed,0.73,3,1367,3786,3.398,9,0.734
Completed,0.73,2,3995,2610,2.359,4,0.166
Completed,0.74,5146,4182,1754,6.319,10,0.988
Completed,0.73,8380,101,4952,1.658,16,0.036
Completed,0.74,34,1864,581,7.943,3,0.424
Completed,0.73,12709,2742,3633,2.539,13,0.596
Completed,0.73,1,2101,2971,6.044,3,0.342
Completed,0.73,2,4434,4305,9.38,6,0.776
Completed,0.72,1,1176,4174,6.752,5,0.547
Completed,0.73,1714,3542,2847,7.745,9,0.117
Completed,0.73,7415,2535,400,5.923,8,0.15
Completed,0.71,1,172,1565,9.891,1,0.718
Completed,0.73,11,4296,4773,4.633,15,0.265
Completed,0.73,843,1127,1138,8.443,6,0.062
Completed,0.74,345,4520,1015,5.19,5,0.272
Completed,0.73,9713,1023,2963,0.606,11,0.692
Completed,0.73,4,2151,2336,9.307,9,0.831
Completed,0.73,8378,3695,4138,3.982,17,0.13
Completed,0.73,2,1777,4731,7.486,7,0.933
Completed,0.74,1,4132,3560,8.328,1,0.495
Completed,0.73,2,3928,2074,2.836,6,0.663
Completed,0.72,4267,511,4032,7.626,20,0.367
Completed,0.74,44,1259,906,1.329,3,0.221
Completed,0.73,12095,2879,2698,6.628,13,0.798
Completed,0.75,3976,3276,307,9.699,12,0.966
Completed,0.73,1,2276,3359,4.527,4,0.015
Completed,0.73,747,4961,4678,0.996,10,0.571
Completed,0.73,195,4852,2,4.278,1,0.07
Completed,0.73,17,847,3209,8.992,15,0.896
Completed,0.74,1210,3835,1944,7.648,10,0.396
Completed,0.74,188,1507,763,6.615,4,0.956
Completed,0.74,73,3340,135,4.497,13,0.232
Completed,0.73,1,2379,3177,9.714,3,0.808
Completed,0.73,1,4702,4509,5.709,6,0.37
Completed,0.73,1,688,4499,2.716,1,0.846
Completed,0.75,15,2371,126,6.435,18,0.739
Completed,0.73,3,3327,3167,1.84,8,0.287
Completed,0.74,6770,3101,773,4.96,8,0.448
Completed,0.73,1,464,1953,0.797,5,0.887
Completed,0.73,9,3847,3902,6.243,11,0.091
Completed,0.72,4,262,3742,5.382,9,0.205
Completed,0.73,5716,1701,1869,4.101,12,0.32
Completed,0.73,1,2581,4920,8.88,4,0.648
Completed,0.73,1,3454,2467,6.981,2,0.617
Completed,0.74,7848,1953,4259,2.232,14,0.415
Completed,0.74,2715,2891,916,9.596,8,0.743
Completed,0.73,1,518,2084,6.219,1,0.186
Completed,0.73,1,3,3570,0.102,6,0.971
Completed,0.73,1,2684,4741,4.064,2,0.411
Completed,0.73,5,2163,4128,6.965,12,0.65
Completed,0.73,7242,1035,1005,3.26,9,0.761
Completed,0.73,11423,4527,2953,8.471,17,0.216
Completed,0.74,4,4574,1148,0.607,1,0.538
Completed,0.73,4676,1115,3106,5.163,15,0.492
Completed,0.73,98,1941,2477,3.948,7,0.096
Completed,0.73,17,3446,4269,9.326,19,0.922
Completed,0.73,13232,2589,1858,7.476,17,0.842
Completed,0.73,3,1714,4911,2.069,9,0.14
Completed,0.74,1645,273,534,8.351,11,0.274
Completed,0.74,2,4352,3732,3.688,5,0.696
Completed,0.73,3,4683,4164,4.823,10,0.042
Completed,0.73,1,966,4315,1.544,1,0.253
Completed,0.73,471,3596,2980,3.011,8,0.816
Completed,0.74,541,2754,572,1.132,9,0.917
Completed,0.73,28,1872,3623,5.913,17,0.121
Completed,0.73,182,108,1744,4.626,5,0.482
Completed,0.73,4,4194,4943,9.914,11,0.56
Completed,0.73,6283,608,2601,9.21,10,0.672
Completed,0.73,2,2938,3776,5.052,4,0.241
Completed,0.73,20,3175,1348,8.152,2,0.026
Completed,0.73,3337,2222,4390,3.56,14,0.946
