Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Failed,,,4132,2,0.701,0.929,522,EDFSMode.RANDOM
Failed,,,961,63,0.49,0.033,816,EDFSMode.RANDOM
Failed,,,370,21,0.04,0.197,935,EDFSMode.RANDOM
Failed,,,4694,66,0.768,0.828,434,EDFSMode.RANDOM
Failed,,,3014,39,0.264,0.292,321,EDFSMode.RANDOM
Failed,,,2362,100,0.553,0.674,597,EDFSMode.RANDOM
Failed,,,1998,11,0.348,0.806,125,EDFSMode.RANDOM
Failed,,,2596,53,0.586,0.159,736,EDFSMode.RANDOM
Failed,,,4668,31,0.07,0.714,848,EDFSMode.RANDOM
Failed,,,242,83,0.872,0.316,463,EDFSMode.RANDOM
Failed,,,708,18,0.273,0.501,444,EDFSMode.RANDOM
Failed,,,4007,90,0.402,0.551,951,EDFSMode.RANDOM
Failed,,,3267,19,0.88,0.073,613,EDFSMode.RANDOM
Failed,,,1360,71,0.187,0.954,217,EDFSMode.RANDOM
Failed,,,1425,15,0.613,0.26,793,EDFSMode.RANDOM
Failed,,,3327,73,0.328,0.642,517,EDFSMode.RANDOM
Failed,,,3757,46,0.828,0.231,179,EDFSMode.RANDOM
Failed,,,683,94,0.104,0.862,681,EDFSMode.RANDOM
Failed,,,24,28,0.429,0.901,564,EDFSMode.RANDOM
Failed,,,4445,85,0.637,0.004,270,EDFSMode.RANDOM
Failed,,,2687,8,0.143,0.619,382,EDFSMode.RANDOM
Failed,,,2094,56,0.914,0.471,902,EDFSMode.RANDOM
Failed,,,2296,41,0.248,0.105,472,EDFSMode.RANDOM
Failed,,,2952,96,0.944,0.986,868,EDFSMode.RANDOM
Failed,,,4947,25,0.463,0.384,755,EDFSMode.RANDOM
Failed,,,618,64,0.721,0.516,134,EDFSMode.RANDOM
Failed,,,1094,36,0.135,0.33,154,EDFSMode.RANDOM
Failed,,,4354,59,0.006,0.345,650,EDFSMode.RANDOM
Failed,,,3535,37,0.526,0.776,988,EDFSMode.RANDOM
Failed,,,1687,76,0.283,0.129,378,EDFSMode.RANDOM
Failed,,,1661,38,0.533,0.998,197,EDFSMode.RANDOM
Failed,,,3588,99,0.277,0.102,692,EDFSMode.RANDOM
Failed,,,4331,22,0.754,0.528,805,EDFSMode.RANDOM
Failed,,,1233,68,0.063,0.38,535,EDFSMode.RANDOM
Failed,,,563,1,0.472,0.357,427,EDFSMode.RANDOM
Failed,,,4970,62,0.712,0.739,939,EDFSMode.RANDOM
Failed,,,2900,34,0.196,0.14,601,EDFSMode.RANDOM
Failed,,,2321,80,0.996,0.772,315,EDFSMode.RANDOM
Failed,,,2041,18,0.166,0.652,744,EDFSMode.RANDOM
Failed,,,2712,70,0.892,0.255,116,EDFSMode.RANDOM
Failed,,,4391,49,0.387,0.872,454,EDFSMode.RANDOM
Failed,,,47,91,0.678,0.225,857,EDFSMode.RANDOM
Failed,,,928,48,0.656,0.418,330,EDFSMode.RANDOM
Failed,,,3812,82,0.08,0.896,333,EDFSMode.RANDOM
Failed,,,3302,11,0.577,0.481,221,EDFSMode.RANDOM
Failed,,,1478,53,0.364,0.613,613,EDFSMode.RANDOM
Failed,,,1383,7,0.935,0.169,512,EDFSMode.RANDOM
Failed,,,3212,56,0.131,0.8,799,EDFSMode.RANDOM
Failed,,,4033,28,0.652,0.327,687,EDFSMode.RANDOM
Failed,,,876,86,0.407,0.709,175,EDFSMode.RANDOM
Failed,,,294,44,0.123,0.561,281,EDFSMode.RANDOM
Failed,,,4642,93,0.818,0.413,550,EDFSMode.RANDOM
Failed,,,2651,16,0.337,0.964,888,EDFSMode.RANDOM
Failed,,,1975,74,0.597,0.068,394,EDFSMode.RANDOM
Failed,,,2417,37,0.303,0.452,866,EDFSMode.RANDOM
Failed,,,2991,76,0.513,0.585,473,EDFSMode.RANDOM
Failed,,,4747,5,0.02,0.045,135,EDFSMode.RANDOM
Failed,,,345,59,0.789,0.926,753,EDFSMode.RANDOM
Failed,,,1178,4,0.812,0.742,265,EDFSMode.RANDOM
Failed,,,4080,63,0.451,0.193,258,EDFSMode.RANDOM
Failed,,,3648,42,0.953,0.687,370,EDFSMode.RANDOM
Failed,,,1727,97,0.23,0.289,999,EDFSMode.RANDOM
Failed,,,1850,21,0.398,0.085,310,EDFSMode.RANDOM
Failed,,,3674,69,0.668,0.95,579,EDFSMode.RANDOM
Failed,,,4181,40,0.175,0.429,917,EDFSMode.RANDOM
Failed,,,1029,97,0.884,0.546,422,EDFSMode.RANDOM
Failed,,,459,33,0.583,0.695,541,EDFSMode.RANDOM
Failed,,,4802,81,0.36,0.344,828,EDFSMode.RANDOM
Failed,,,3121,3,0.86,0.786,715,EDFSMode.RANDOM
Failed,,,2450,61,0.074,0.186,203,EDFSMode.RANDOM
Failed,,,1949,50,0.78,0.304,632,EDFSMode.RANDOM
Failed,,,2528,89,0.036,0.67,229,EDFSMode.RANDOM
Failed,,,4600,16,0.557,0.208,342,EDFSMode.RANDOM
Failed,,,193,71,0.252,0.824,970,EDFSMode.RANDOM
Failed,,,659,31,0.853,0.015,951,EDFSMode.RANDOM
Failed,,,3919,52,0.975,0.06,445,EDFSMode.RANDOM
Failed,,,3179,29,0.493,0.569,107,EDFSMode.RANDOM
Failed,,,1253,84,0.689,0.467,725,EDFSMode.RANDOM
Failed,,,1514,26,0.009,0.756,399,EDFSMode.RANDOM
Failed,,,3435,87,0.8,0.156,912,EDFSMode.RANDOM
Failed,,,3864,9,0.295,0.723,574,EDFSMode.RANDOM
Failed,,,770,54,0.522,0.372,287,EDFSMode.RANDOM
Failed,,,92,14,0.948,0.395,170,EDFSMode.RANDOM
Failed,,,4494,75,0.236,0.512,664,EDFSMode.RANDOM
Failed,,,2736,46,0.733,0.117,777,EDFSMode.RANDOM
Failed,,,2162,91,0.459,0.982,508,EDFSMode.RANDOM
Failed,,,2189,6,0.625,0.599,979,EDFSMode.RANDOM
Failed,,,2865,58,0.433,0.498,361,EDFSMode.RANDOM
Failed,,,4858,35,0.911,0.882,249,EDFSMode.RANDOM
Failed,,,510,77,0.155,0.032,641,EDFSMode.RANDOM
Failed,,,986,24,0.739,0.84,661,EDFSMode.RANDOM
Failed,,,4285,96,0.617,0.858,144,EDFSMode.RANDOM
Failed,,,3467,23,0.101,0.272,482,EDFSMode.RANDOM
Failed,,,1638,65,0.84,0.638,885,EDFSMode.RANDOM
Failed,,,1618,32,0.341,0.364,529,EDFSMode.RANDOM
Failed,,,3446,83,0.599,0.73,809,EDFSMode.RANDOM
Failed,,,4267,10,0.118,0.147,696,EDFSMode.RANDOM
Failed,,,1111,52,0.815,0.763,191,EDFSMode.RANDOM
Failed,,,529,19,0.654,0.974,314,EDFSMode.RANDOM
Failed,,,4877,70,0.411,0.124,604,EDFSMode.RANDOM
Failed,,,2885,48,0.932,0.504,942,EDFSMode.RANDOM
Failed,,,2209,90,0.126,0.403,426,EDFSMode.RANDOM
Failed,,,2183,2,0.958,0.024,856,EDFSMode.RANDOM
Failed,,,2756,63,0.234,0.889,457,EDFSMode.RANDOM
Failed,,,4513,34,0.735,0.489,119,EDFSMode.RANDOM
Failed,,,111,79,0.449,0.606,744,EDFSMode.RANDOM
Failed,,,821,13,0.216,0.91,837,EDFSMode.RANDOM
Failed,,,3846,100,0.794,0.279,225,EDFSMode.RANDOM
Failed,,,3414,21,0.301,0.85,338,EDFSMode.RANDOM
Failed,,,1492,67,0.509,0.25,945,EDFSMode.RANDOM
Failed,,,1271,25,0.19,0.538,172,EDFSMode.RANDOM
Failed,,,3197,64,0.992,0.437,687,EDFSMode.RANDOM
Failed,,,3940,42,0.476,0.942,800,EDFSMode.RANDOM
Failed,,,842,96,0.715,0.092,510,EDFSMode.RANDOM
Failed,,,172,38,0.751,0.177,389,EDFSMode.RANDOM
Failed,,,4579,77,0.058,0.793,894,EDFSMode.RANDOM
Failed,,,2509,4,0.535,0.336,557,EDFSMode.RANDOM
Failed,,,1931,58,0.281,0.702,277,EDFSMode.RANDOM
Failed,,,2432,45,0.573,0.816,749,EDFSMode.RANDOM
Failed,,,3103,94,0.361,0.215,142,EDFSMode.RANDOM
Failed,,,4781,15,0.858,0.662,480,EDFSMode.RANDOM
Failed,,,438,73,0.083,0.311,861,EDFSMode.RANDOM
Failed,,,1128,44,0.316,0.242,772,EDFSMode.RANDOM
Failed,,,4202,56,0.674,0.576,371,EDFSMode.RANDOM
Failed,,,3692,27,0.169,0.052,259,EDFSMode.RANDOM
Failed,,,1869,85,0.897,0.917,658,EDFSMode.RANDOM
Failed,,,1747,12,0.729,0.717,418,EDFSMode.RANDOM
Failed,,,3669,51,0.453,0.32,923,EDFSMode.RANDOM
Failed,,,4098,30,0.951,0.809,585,EDFSMode.RANDOM
Failed,,,1005,85,0.24,0.161,305,EDFSMode.RANDOM
Failed,,,327,50,0.29,0.076,200,EDFSMode.RANDOM
Failed,,,4729,89,0.519,0.957,716,EDFSMode.RANDOM
Failed,,,2970,17,0.014,0.421,829,EDFSMode.RANDOM
Failed,,,2396,72,0.803,0.553,539,EDFSMode.RANDOM
Failed,,,1954,32,0.098,0.935,967,EDFSMode.RANDOM
Failed,,,2630,80,0.836,0.038,343,EDFSMode.RANDOM
Failed,,,4624,3,0.32,0.593,230,EDFSMode.RANDOM
Failed,,,276,61,0.623,0.445,630,EDFSMode.RANDOM
Failed,,,752,39,0.023,0.63,607,EDFSMode.RANDOM
Failed,,,4051,68,0.153,0.679,113,EDFSMode.RANDOM
Failed,,,3232,41,0.63,0.201,451,EDFSMode.RANDOM
Failed,,,1404,98,0.437,0.833,833,EDFSMode.RANDOM
Failed,,,1460,43,0.863,0.388,286,EDFSMode.RANDOM
Failed,,,3283,95,0.078,0.521,576,EDFSMode.RANDOM
Failed,,,3790,23,0.579,0.11,914,EDFSMode.RANDOM
Failed,,,639,65,0.354,0.991,399,EDFSMode.RANDOM
Failed,,,68,5,0.18,0.78,501,EDFSMode.RANDOM
Failed,,,4411,57,0.886,0.133,781,EDFSMode.RANDOM
Failed,,,2731,36,0.393,0.747,669,EDFSMode.RANDOM
Failed,,,2060,78,0.665,0.35,164,EDFSMode.RANDOM
Failed,,,2340,13,0.497,0.234,635,EDFSMode.RANDOM
Failed,,,2918,74,0.695,0.865,253,EDFSMode.RANDOM
Failed,,,4990,47,0.213,0.263,366,EDFSMode.RANDOM
Failed,,,584,92,0.97,0.645,973,EDFSMode.RANDOM
Failed,,,1050,8,0.385,0.459,996,EDFSMode.RANDOM
Failed,,,4310,87,0.255,0.473,484,EDFSMode.RANDOM
Failed,,,3570,10,0.776,0.904,147,EDFSMode.RANDOM
Failed,,,1643,55,0.034,0.008,771,EDFSMode.RANDOM
Failed,,,1706,17,0.783,0.87,923,EDFSMode.RANDOM
Failed,,,3554,71,0.027,0.223,415,EDFSMode.RANDOM
Failed,,,4375,50,0.504,0.649,302,EDFSMode.RANDOM
Failed,,,1198,89,0.312,0.252,585,EDFSMode.RANDOM
Failed,,,597,29,0.222,0.478,708,EDFSMode.RANDOM
Failed,,,4925,84,0.962,0.61,210,EDFSMode.RANDOM
Failed,,,2934,13,0.445,0.012,547,EDFSMode.RANDOM
Failed,,,2278,52,0.746,0.893,820,EDFSMode.RANDOM
Failed,,,2076,40,0.416,0.524,349,EDFSMode.RANDOM
Failed,,,2669,98,0.643,0.376,963,EDFSMode.RANDOM
Failed,,,4425,20,0.137,0.993,625,EDFSMode.RANDOM
Failed,,,3,69,0.928,0.097,236,EDFSMode.RANDOM
Failed,,,895,20,0.906,0.297,720,EDFSMode.RANDOM
Failed,,,3777,60,0.33,0.767,732,EDFSMode.RANDOM
Failed,,,3346,33,0.827,0.352,844,EDFSMode.RANDOM
Failed,,,1444,82,0.114,0.734,438,EDFSMode.RANDOM
Failed,,,1339,35,0.686,0.04,566,EDFSMode.RANDOM
Failed,,,3246,77,0.381,0.921,293,EDFSMode.RANDOM
Failed,,,3989,6,0.901,0.448,406,EDFSMode.RANDOM
Failed,,,910,58,0.158,0.58,904,EDFSMode.RANDOM
Failed,,,260,23,0.373,0.681,783,EDFSMode.RANDOM
Failed,,,4687,65,0.569,0.284,500,EDFSMode.RANDOM
Failed,,,2617,44,0.088,0.836,162,EDFSMode.RANDOM
Failed,,,2018,95,0.847,0.189,671,EDFSMode.RANDOM
Failed,,,2383,8,0.054,0.324,242,EDFSMode.RANDOM
Failed,,,3035,54,0.762,0.706,648,EDFSMode.RANDOM
Failed,,,4713,27,0.269,0.166,986,EDFSMode.RANDOM
Failed,,,389,88,0.539,0.798,354,EDFSMode.RANDOM
Failed,,,1212,26,0.562,0.621,884,EDFSMode.RANDOM
Failed,,,4114,92,0.202,0.065,878,EDFSMode.RANDOM
Failed,,,3604,14,0.703,0.558,765,EDFSMode.RANDOM
Failed,,,1761,75,0.48,0.41,151,EDFSMode.RANDOM
Failed,,,1816,49,0.149,0.206,812,EDFSMode.RANDOM
Failed,,,3718,91,0.918,0.821,529,EDFSMode.RANDOM
Failed,,,4147,18,0.425,0.301,191,EDFSMode.RANDOM
Failed,,,1073,70,0.634,0.667,699,EDFSMode.RANDOM
Failed,,,414,11,0.832,0.566,595,EDFSMode.RANDOM
Failed,,,4836,53,0.11,0.465,322,EDFSMode.RANDOM
Failed,,,3078,30,0.611,0.907,434,EDFSMode.RANDOM
Failed,,,2484,82,0.323,0.057,932,EDFSMode.RANDOM
Failed,,,1905,22,0.531,0.425,460,EDFSMode.RANDOM
Failed,,,2562,67,0.286,0.542,849,EDFSMode.RANDOM
Failed,,,4556,39,0.806,0.079,737,EDFSMode.RANDOM
Failed,,,227,100,0.002,0.945,122,EDFSMode.RANDOM
Failed,,,703,2,0.604,0.136,100,EDFSMode.RANDOM
Failed,,,3963,80,0.726,0.181,620,EDFSMode.RANDOM
Failed,,,3145,1,0.244,0.69,957,EDFSMode.RANDOM
Failed,,,1297,62,0.939,0.339,326,EDFSMode.RANDOM
Failed,,,1547,5,0.259,0.877,680,EDFSMode.RANDOM
Failed,,,3391,60,0.55,0.027,182,EDFSMode.RANDOM
Failed,,,3898,37,0.046,0.594,520,EDFSMode.RANDOM
Failed,,,727,76,0.772,0.493,792,EDFSMode.RANDOM
Failed,,,137,42,0.699,0.267,895,EDFSMode.RANDOM
Failed,,,4460,97,0.485,0.633,387,EDFSMode.RANDOM
Failed,,,2780,24,0.982,0.238,274,EDFSMode.RANDOM
Failed,,,2128,63,0.209,0.854,558,EDFSMode.RANDOM
Failed,,,2232,29,0.874,0.72,128,EDFSMode.RANDOM
Failed,,,2830,86,0.183,0.369,760,EDFSMode.RANDOM
Failed,,,4903,7,0.661,0.753,872,EDFSMode.RANDOM
Failed,,,476,55,0.405,0.153,466,EDFSMode.RANDOM
Failed,,,943,46,0.988,0.961,489,EDFSMode.RANDOM
Failed,,,4242,73,0.867,0.979,991,EDFSMode.RANDOM
Failed,,,3501,45,0.35,0.393,653,EDFSMode.RANDOM
Failed,,,1594,93,0.591,0.51,264,EDFSMode.RANDOM
Failed,,,1595,28,0.127,0.912,755,EDFSMode.RANDOM
Failed,,,3497,86,0.931,0.062,134,EDFSMode.RANDOM
Failed,,,4241,7,0.41,0.568,472,EDFSMode.RANDOM
Failed,,,1167,55,0.655,0.466,868,EDFSMode.RANDOM
Failed,,,478,16,0.814,0.302,990,EDFSMode.RANDOM
Failed,,,4899,73,0.119,0.669,379,EDFSMode.RANDOM
Failed,,,2829,45,0.601,0.211,267,EDFSMode.RANDOM
Failed,,,2236,93,0.34,0.827,652,EDFSMode.RANDOM
Failed,,,2127,5,0.51,0.691,180,EDFSMode.RANDOM
Failed,,,2783,60,0.3,0.34,681,EDFSMode.RANDOM
Failed,,,4461,37,0.793,0.787,794,EDFSMode.RANDOM
Failed,,,133,76,0.024,0.186,518,EDFSMode.RANDOM
Failed,,,787,35,0.465,0.781,213,EDFSMode.RANDOM
Failed,,,3902,97,0.736,0.95,900,EDFSMode.RANDOM
Failed,,,3392,25,0.235,0.426,563,EDFSMode.RANDOM
Failed,,,1544,64,0.957,0.543,269,EDFSMode.RANDOM
Failed,,,1298,22,0.28,0.239,848,EDFSMode.RANDOM
Failed,,,3141,67,0.536,0.855,463,EDFSMode.RANDOM
Failed,,,3962,39,0.059,0.272,125,EDFSMode.RANDOM
Failed,,,791,100,0.75,0.639,736,EDFSMode.RANDOM
Failed,,,228,35,0.715,0.6,615,EDFSMode.RANDOM
Failed,,,4552,80,0.475,0.498,219,EDFSMode.RANDOM
Failed,,,2561,1,0.992,0.878,332,EDFSMode.RANDOM
Failed,,,1909,62,0.192,0.028,953,EDFSMode.RANDOM
Failed,,,2483,48,0.896,0.398,523,EDFSMode.RANDOM
Failed,,,3081,90,0.17,0.515,817,EDFSMode.RANDOM
Failed,,,4837,18,0.675,0.115,704,EDFSMode.RANDOM
Failed,,,411,70,0.384,0.981,185,EDFSMode.RANDOM
Failed,,,1163,15,0.066,0.114,377,EDFSMode.RANDOM
Failed,,,4151,54,0.857,0.154,596,EDFSMode.RANDOM
Failed,,,3719,30,0.361,0.725,934,EDFSMode.RANDOM
Failed,,,1812,82,0.574,0.374,433,EDFSMode.RANDOM
Failed,,,1760,9,0.803,0.014,643,EDFSMode.RANDOM
Failed,,,3608,54,0.013,0.895,247,EDFSMode.RANDOM
Failed,,,4115,27,0.518,0.484,359,EDFSMode.RANDOM
Failed,,,939,88,0.291,0.617,981,EDFSMode.RANDOM
Failed,,,388,46,0.239,0.656,876,EDFSMode.RANDOM
Failed,,,4717,92,0.952,0.258,490,EDFSMode.RANDOM
Failed,,,3036,14,0.454,0.872,153,EDFSMode.RANDOM
Failed,,,2379,75,0.728,0.225,763,EDFSMode.RANDOM
Failed,,,2020,35,0.437,0.358,292,EDFSMode.RANDOM
Failed,,,2613,77,0.629,0.74,568,EDFSMode.RANDOM
Failed,,,4685,7,0.152,0.138,906,EDFSMode.RANDOM
Failed,,,264,58,0.907,0.77,405,EDFSMode.RANDOM
Failed,,,725,42,0.448,0.085,381,EDFSMode.RANDOM
Failed,,,3985,65,0.321,0.099,789,EDFSMode.RANDOM
Failed,,,3245,43,0.837,0.53,677,EDFSMode.RANDOM
Failed,,,1343,95,0.097,0.382,158,EDFSMode.RANDOM
Failed,,,1443,40,0.664,0.842,961,EDFSMode.RANDOM
Failed,,,3349,98,0.394,0.195,350,EDFSMode.RANDOM
Failed,,,3778,20,0.887,0.684,238,EDFSMode.RANDOM
Failed,,,699,69,0.179,0.286,623,EDFSMode.RANDOM
Failed,,,2,2,0.355,0.45,726,EDFSMode.RANDOM
Failed,,,4428,60,0.578,0.583,105,EDFSMode.RANDOM
Failed,,,2670,33,0.077,0.046,443,EDFSMode.RANDOM
Failed,,,2072,81,0.864,0.928,839,EDFSMode.RANDOM
Failed,,,2279,17,0.033,0.56,410,EDFSMode.RANDOM
Failed,,,2931,72,0.776,0.412,929,EDFSMode.RANDOM
Failed,,,4924,50,0.256,0.968,591,EDFSMode.RANDOM
Failed,,,601,89,0.561,0.071,297,EDFSMode.RANDOM
Failed,,,1072,11,0.084,0.755,320,EDFSMode.RANDOM
Failed,,,4371,83,0.212,0.804,710,EDFSMode.RANDOM
Failed,,,3553,13,0.694,0.326,823,EDFSMode.RANDOM
Failed,,,1709,52,0.498,0.708,546,EDFSMode.RANDOM
Failed,,,1645,14,0.747,0.414,248,EDFSMode.RANDOM
Failed,,,3566,75,0.444,0.547,640,EDFSMode.RANDOM
Failed,,,4308,47,0.961,0.074,978,EDFSMode.RANDOM
Failed,,,1215,92,0.223,0.955,360,EDFSMode.RANDOM
Failed,,,585,26,0.312,0.806,483,EDFSMode.RANDOM
Failed,,,4987,86,0.506,0.159,886,EDFSMode.RANDOM
Failed,,,2917,10,0.028,0.711,773,EDFSMode.RANDOM
Failed,,,2343,55,0.781,0.313,145,EDFSMode.RANDOM
Failed,,,2059,43,0.115,0.199,574,EDFSMode.RANDOM
Failed,,,2735,95,0.826,0.831,287,EDFSMode.RANDOM
Failed,,,4412,23,0.329,0.291,400,EDFSMode.RANDOM
Failed,,,64,66,0.605,0.673,912,EDFSMode.RANDOM
Failed,,,912,23,0.622,0.996,495,EDFSMode.RANDOM
Failed,,,3794,57,0.139,0.439,506,EDFSMode.RANDOM
Failed,,,3285,36,0.644,0.932,168,EDFSMode.RANDOM
Failed,,,1456,78,0.415,0.035,663,EDFSMode.RANDOM
Failed,,,1405,32,0.846,0.745,341,EDFSMode.RANDOM
Failed,,,3229,80,0.089,0.347,969,EDFSMode.RANDOM
Failed,,,4050,4,0.57,0.774,631,EDFSMode.RANDOM
Failed,,,898,61,0.372,0.127,228,EDFSMode.RANDOM
Failed,,,278,20,0.159,0.104,108,EDFSMode.RANDOM
Failed,,,4621,68,0.901,0.985,726,EDFSMode.RANDOM
Failed,,,2629,41,0.38,0.386,838,EDFSMode.RANDOM
Failed,,,1958,98,0.687,0.519,446,EDFSMode.RANDOM
Failed,,,2395,12,0.479,0.898,917,EDFSMode.RANDOM
Failed,,,2974,51,0.704,0.001,423,EDFSMode.RANDOM
Failed,,,4730,30,0.203,0.619,310,EDFSMode.RANDOM
Failed,,,323,85,0.987,0.471,579,EDFSMode.RANDOM
Failed,,,1199,29,0.971,0.172,208,EDFSMode.RANDOM
Failed,,,4102,88,0.268,0.643,202,EDFSMode.RANDOM
Failed,,,3670,17,0.761,0.227,539,EDFSMode.RANDOM
Failed,,,1744,72,0.055,0.859,826,EDFSMode.RANDOM
Failed,,,1867,45,0.324,0.503,136,EDFSMode.RANDOM
Failed,,,3696,94,0.61,0.401,753,EDFSMode.RANDOM
Failed,,,4203,15,0.109,0.969,866,EDFSMode.RANDOM
Failed,,,1046,73,0.833,0.119,473,EDFSMode.RANDOM
Failed,,,436,8,0.633,0.142,369,EDFSMode.RANDOM
Failed,,,4784,57,0.425,0.758,997,EDFSMode.RANDOM
Failed,,,3104,27,0.919,0.363,659,EDFSMode.RANDOM
Failed,,,2428,85,0.148,0.729,256,EDFSMode.RANDOM
Failed,,,1932,25,0.94,0.845,686,EDFSMode.RANDOM
Failed,,,2506,64,0.243,0.244,174,EDFSMode.RANDOM
Failed,,,4578,42,0.724,0.629,512,EDFSMode.RANDOM
Failed,,,176,96,0.466,0.278,799,EDFSMode.RANDOM
Failed,,,637,6,0.927,0.587,775,EDFSMode.RANDOM
Failed,,,3936,77,0.807,0.605,395,EDFSMode.RANDOM
Failed,,,3196,4,0.287,0.018,282,EDFSMode.RANDOM
Failed,,,1275,59,0.53,0.884,551,EDFSMode.RANDOM
Failed,,,1491,2,0.209,0.33,454,EDFSMode.RANDOM
Failed,,,3417,63,0.983,0.697,857,EDFSMode.RANDOM
Failed,,,3847,33,0.486,0.176,745,EDFSMode.RANDOM
Failed,,,749,79,0.697,0.792,116,EDFSMode.RANDOM
Failed,,,110,39,0.773,0.94,219,EDFSMode.RANDOM
Failed,,,4516,100,0.045,0.091,612,EDFSMode.RANDOM
Failed,,,2758,21,0.549,0.533,950,EDFSMode.RANDOM
Failed,,,2179,67,0.26,0.431,332,EDFSMode.RANDOM
Failed,,,2210,32,0.59,0.051,804,EDFSMode.RANDOM
Failed,,,2881,83,0.351,0.916,535,EDFSMode.RANDOM
Failed,,,4876,10,0.868,0.454,197,EDFSMode.RANDOM
Failed,,,533,52,0.065,0.571,691,EDFSMode.RANDOM
Failed,,,1004,49,0.54,0.261,714,EDFSMode.RANDOM
Failed,,,4264,70,0.66,0.306,316,EDFSMode.RANDOM
Failed,,,3445,48,0.182,0.814,428,EDFSMode.RANDOM
Failed,,,1621,90,0.875,0.214,940,EDFSMode.RANDOM
Failed,,,1640,6,0.377,0.784,367,EDFSMode.RANDOM
Failed,,,3463,58,0.682,0.183,974,EDFSMode.RANDOM
Failed,,,4284,36,0.161,0.688,636,EDFSMode.RANDOM
Failed,,,1132,78,0.905,0.338,254,EDFSMode.RANDOM
Failed,,,511,44,0.565,0.423,146,EDFSMode.RANDOM
Failed,,,4855,96,0.369,0.54,771,EDFSMode.RANDOM
Failed,,,2864,22,0.85,0.082,883,EDFSMode.RANDOM
Failed,,,2192,65,0.091,0.948,484,EDFSMode.RANDOM
Failed,,,2161,26,0.759,0.562,913,EDFSMode.RANDOM
Failed,,,2740,87,0.051,0.461,397,EDFSMode.RANDOM
Failed,,,4495,9,0.543,0.908,284,EDFSMode.RANDOM
Failed,,,89,54,0.273,0.058,575,EDFSMode.RANDOM
Failed,,,843,38,0.001,0.488,889,EDFSMode.RANDOM
Failed,,,3867,75,0.985,0.822,164,EDFSMode.RANDOM
Failed,,,3436,46,0.484,0.298,502,EDFSMode.RANDOM
Failed,,,1510,91,0.707,0.664,781,EDFSMode.RANDOM
Failed,,,1254,50,0.03,0.111,231,EDFSMode.RANDOM
Failed,,,3175,89,0.786,0.976,631,EDFSMode.RANDOM
Failed,,,3918,16,0.308,0.393,968,EDFSMode.RANDOM
Failed,,,825,71,0.5,0.51,344,EDFSMode.RANDOM
Failed,,,194,12,0.965,0.721,450,EDFSMode.RANDOM
Failed,,,4596,51,0.225,0.37,832,EDFSMode.RANDOM
Failed,,,2526,29,0.742,0.75,719,EDFSMode.RANDOM
Failed,,,1953,84,0.441,0.149,112,EDFSMode.RANDOM
Failed,,,2449,21,0.647,0.269,584,EDFSMode.RANDOM
Failed,,,3125,69,0.42,0.636,304,EDFSMode.RANDOM
Failed,,,4803,40,0.925,0.236,416,EDFSMode.RANDOM
Failed,,,455,98,0.134,0.852,921,EDFSMode.RANDOM
Failed,,,1112,19,0.406,0.657,603,EDFSMode.RANDOM
Failed,,,4185,81,0.608,0.026,539,EDFSMode.RANDOM
Failed,,,3675,3,0.111,0.597,201,EDFSMode.RANDOM
Failed,,,1846,60,0.824,0.495,716,EDFSMode.RANDOM
Failed,,,1726,37,0.554,0.135,478,EDFSMode.RANDOM
Failed,,,3652,76,0.262,0.767,860,EDFSMode.RANDOM
Failed,,,4081,4,0.767,0.356,747,EDFSMode.RANDOM
Failed,,,983,59,0.041,0.738,140,EDFSMode.RANDOM
Failed,,,344,24,0.489,0.527,259,EDFSMode.RANDOM
Failed,,,4750,63,0.702,0.379,658,EDFSMode.RANDOM
Failed,,,2992,43,0.205,0.993,996,EDFSMode.RANDOM
Failed,,,2414,97,0.978,0.096,371,EDFSMode.RANDOM
Failed,,,1976,7,0.188,0.479,801,EDFSMode.RANDOM
Failed,,,2648,56,0.879,0.612,511,EDFSMode.RANDOM
Failed,,,4641,28,0.401,0.01,173,EDFSMode.RANDOM
Failed,,,298,86,0.658,0.891,689,EDFSMode.RANDOM
Failed,,,769,14,0.199,0.206,669,EDFSMode.RANDOM
Failed,,,4029,93,0.071,0.22,276,EDFSMode.RANDOM
Failed,,,3211,16,0.587,0.651,389,EDFSMode.RANDOM
Failed,,,1387,74,0.347,0.253,894,EDFSMode.RANDOM
Failed,,,1477,18,0.913,0.963,117,EDFSMode.RANDOM
Failed,,,3305,69,0.144,0.066,742,EDFSMode.RANDOM
Failed,,,3813,49,0.638,0.555,855,EDFSMode.RANDOM
Failed,,,656,91,0.428,0.407,455,EDFSMode.RANDOM
Failed,,,46,31,0.105,0.322,338,EDFSMode.RANDOM
Failed,,,4394,83,0.828,0.704,945,EDFSMode.RANDOM
Failed,,,2714,11,0.327,0.167,607,EDFSMode.RANDOM
Failed,,,2037,53,0.614,0.799,225,EDFSMode.RANDOM
Failed,,,2323,38,0.282,0.681,698,EDFSMode.RANDOM
Failed,,,2896,99,0.527,0.284,193,EDFSMode.RANDOM
Failed,,,4969,22,0.007,0.839,530,EDFSMode.RANDOM
Failed,,,567,67,0.811,0.192,810,EDFSMode.RANDOM
Failed,,,1028,33,0.334,0.876,829,EDFSMode.RANDOM
Failed,,,4327,62,0.462,0.925,426,EDFSMode.RANDOM
