Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.91,3,3704,1,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,1,36,0.001,0.564,1000,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,181,EDFSMode.RANDOM
Completed,0.91,0,20,1,0.999,0.546,503,EDFSMode.RANDOM
Completed,0.91,0,5000,100,0.001,0.999,560,EDFSMode.RANDOM
Completed,0.91,0,279,1,0.001,0.565,550,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.999,0.46,939,EDFSMode.RANDOM
Completed,0.91,2,3351,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,1,813,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.373,924,EDFSMode.RANDOM
Completed,0.91,2,713,1,0.001,0.999,101,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.999,0.492,471,EDFSMode.RANDOM
Completed,0.91,0,168,1,0.999,0.441,694,EDFSMode.RANDOM
Completed,0.91,3,4176,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,3,1648,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,5000,70,0.001,0.001,470,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.999,0.426,812,EDFSMode.RANDOM
Completed,0.91,2,1233,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,1680,1,0.979,0.4,877,EDFSMode.RANDOM
Completed,0.91,0,1,100,0.001,0.448,1000,EDFSMode.RANDOM
Completed,0.91,0,1293,100,0.001,0.496,643,EDFSMode.RANDOM
Completed,0.91,0,1,100,0.001,0.342,824,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,153,EDFSMode.RANDOM
Completed,0.91,0,5000,75,0.001,0.524,747,EDFSMode.RANDOM
Completed,0.91,0,4806,1,0.703,0.401,472,EDFSMode.RANDOM
Completed,0.91,2,605,1,0.001,0.999,247,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,219,EDFSMode.RANDOM
Completed,0.91,2,725,1,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.91,2,5000,100,0.001,0.999,223,EDFSMode.RANDOM
Completed,0.91,1,579,1,0.999,0.999,261,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,241,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,322,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,198,EDFSMode.RANDOM
Completed,0.91,0,1,24,0.001,0.999,326,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.4,0.999,389,EDFSMode.RANDOM
Completed,0.91,2,5000,1,0.001,0.999,144,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.999,0.999,152,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.999,0.999,310,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.999,0.512,682,EDFSMode.RANDOM
Completed,0.91,2,5000,1,0.001,0.999,223,EDFSMode.RANDOM
Completed,0.91,0,1918,27,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.001,0.536,323,EDFSMode.RANDOM
Completed,0.91,1,289,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,1,100,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,1823,43,0.001,0.001,907,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.612,0.999,294,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.322,0.872,445,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.999,0.999,414,EDFSMode.RANDOM
Completed,0.91,2,4444,1,0.999,0.999,237,EDFSMode.RANDOM
Completed,0.91,3,4227,1,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.999,0.999,196,EDFSMode.RANDOM
Completed,0.91,0,2099,1,0.703,0.999,435,EDFSMode.RANDOM
Completed,0.91,0,5000,42,0.001,0.999,458,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.999,114,EDFSMode.RANDOM
Completed,0.91,0,5000,100,0.001,0.7,1000,EDFSMode.RANDOM
Completed,0.91,2,1817,1,0.999,0.999,219,EDFSMode.RANDOM
Completed,0.91,0,1462,1,0.999,0.999,329,EDFSMode.RANDOM
Completed,0.91,0,939,1,0.999,0.999,380,EDFSMode.RANDOM
Completed,0.91,0,1876,1,0.001,0.999,273,EDFSMode.RANDOM
Completed,0.91,2,1959,1,0.001,0.999,231,EDFSMode.RANDOM
Completed,0.91,0,1726,1,0.001,0.999,292,EDFSMode.RANDOM
Completed,0.91,2,1934,1,0.001,0.999,178,EDFSMode.RANDOM
Completed,0.91,2,1725,1,0.001,0.999,247,EDFSMode.RANDOM
Completed,0.91,1,2461,1,0.999,0.999,260,EDFSMode.RANDOM
Completed,0.91,0,2424,100,0.001,0.001,872,EDFSMode.RANDOM
Completed,0.91,0,4707,1,0.001,0.001,839,EDFSMode.RANDOM
Completed,0.91,2,1843,1,0.999,0.999,185,EDFSMode.RANDOM
Completed,0.91,0,1730,1,0.999,0.999,308,EDFSMode.RANDOM
Completed,0.91,3,1763,1,0.999,0.999,100,EDFSMode.RANDOM
Completed,0.91,2,1739,1,0.999,0.999,250,EDFSMode.RANDOM
Completed,0.91,0,4623,1,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.91,2,1918,100,0.001,0.999,235,EDFSMode.RANDOM
Completed,0.91,0,1794,1,0.001,0.999,321,EDFSMode.RANDOM
Completed,0.91,0,1679,1,0.999,0.999,368,EDFSMode.RANDOM
Completed,0.91,1,1730,1,0.001,0.999,186,EDFSMode.RANDOM
Completed,0.91,0,4165,1,0.312,0.001,701,EDFSMode.RANDOM
Completed,0.91,0,3982,1,0.169,0.001,1000,EDFSMode.RANDOM
Completed,0.91,0,2137,1,0.882,0.999,387,EDFSMode.RANDOM
Completed,0.91,0,515,98,0.001,0.999,295,EDFSMode.RANDOM
Completed,0.91,0,931,1,0.999,0.999,426,EDFSMode.RANDOM
Completed,0.9,1,2220,1,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.91,2,1797,1,0.999,0.999,159,EDFSMode.RANDOM
Completed,0.91,0,3888,1,0.999,0.999,1000,EDFSMode.RANDOM
Completed,0.91,0,2033,1,0.001,0.999,163,EDFSMode.RANDOM
Completed,0.91,0,3744,1,0.999,0.001,883,EDFSMode.RANDOM
Completed,0.91,1,5000,100,0.001,0.999,925,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.999,0.999,129,EDFSMode.RANDOM
Completed,0.91,0,1,100,0.001,0.999,485,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.999,0.001,576,EDFSMode.RANDOM
Completed,0.91,0,4974,34,0.001,0.999,497,EDFSMode.RANDOM
Completed,0.91,0,5000,70,0.001,0.999,643,EDFSMode.RANDOM
Completed,0.92,1,2370,1,0.999,0.999,129,EDFSMode.RANDOM
Completed,0.92,1,500,1,0.999,0.001,130,EDFSMode.RANDOM
Completed,0.91,0,5000,39,0.001,0.999,939,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.999,0.001,353,EDFSMode.RANDOM
Completed,0.91,0,2696,1,0.241,0.999,979,EDFSMode.RANDOM
Completed,0.91,0,1,32,0.001,0.999,952,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.001,0.001,531,EDFSMode.RANDOM
Completed,0.91,0,1,1,0.001,0.001,131,EDFSMode.RANDOM
Completed,0.91,0,328,1,0.999,0.001,730,EDFSMode.RANDOM
Completed,0.91,0,5000,58,0.001,0.001,780,EDFSMode.RANDOM
Completed,0.92,3,4188,1,0.001,0.999,130,EDFSMode.RANDOM
Completed,0.91,0,1,100,0.001,0.001,417,EDFSMode.RANDOM
Completed,0.91,0,3416,100,0.001,0.999,502,EDFSMode.RANDOM
Completed,0.91,0,5000,1,0.001,0.001,574,EDFSMode.RANDOM
Completed,0.91,3,2123,43,0.965,0.03,987,EDFSMode.RANDOM
Completed,0.91,2,4400,55,0.473,0.682,494,EDFSMode.RANDOM
Completed,0.91,0,4204,27,0.077,0.587,393,EDFSMode.RANDOM
Completed,0.91,3,1771,65,0.616,0.25,886,EDFSMode.RANDOM
Completed,0.91,3,4307,1,0.162,0.359,100,EDFSMode.RANDOM
Completed,0.9,4,827,100,0.154,0.204,100,EDFSMode.RANDOM
Completed,0.91,2,799,1,0.288,0.004,109,EDFSMode.RANDOM
Completed,0.92,2,3816,100,0.036,0.469,136,EDFSMode.RANDOM
Completed,0.91,4,4880,49,0.112,0.362,100,EDFSMode.RANDOM
Completed,0.91,4,3120,100,0.145,0.001,100,EDFSMode.RANDOM
Completed,0.91,0,462,1,0.001,0.728,689,EDFSMode.RANDOM
Completed,0.91,1,666,1,0.149,0.462,100,EDFSMode.RANDOM
Completed,0.91,6,4572,100,0.144,0.338,100,EDFSMode.RANDOM
Completed,0.91,1,3716,96,0.037,0.492,430,EDFSMode.RANDOM
Completed,0.91,0,3915,1,0.038,0.502,607,EDFSMode.RANDOM
Completed,0.88,4,931,41,0.564,0.299,149,EDFSMode.RANDOM
Completed,0.91,1,3837,60,0.175,0.525,716,EDFSMode.RANDOM
Completed,0.91,2,3298,25,0.904,0.068,836,EDFSMode.RANDOM
Completed,0.91,3,1311,76,0.356,0.855,495,EDFSMode.RANDOM
Completed,0.91,0,2460,13,0.118,0.984,377,EDFSMode.RANDOM
Completed,0.91,5,2933,88,0.629,0.212,944,EDFSMode.RANDOM
Completed,0.91,1,4895,28,0.416,0.63,612,EDFSMode.RANDOM
Completed,0.91,4,339,73,0.838,0.419,271,EDFSMode.RANDOM
Completed,0.91,1,310,15,0.461,0.155,754,EDFSMode.RANDOM
Completed,0.91,10,4455,86,0.791,0.927,187,EDFSMode.RANDOM
Completed,0.91,0,2670,49,0.007,0.477,461,EDFSMode.RANDOM
Completed,0.91,3,1942,52,0.739,0.687,803,EDFSMode.RANDOM
Completed,0.91,3,1828,37,0.982,0.59,976,EDFSMode.RANDOM
Completed,0.91,1,3562,64,0.279,0.364,410,EDFSMode.RANDOM
Completed,0.91,2,4276,2,0.548,0.79,234,EDFSMode.RANDOM
Completed,0.91,2,961,99,0.192,0.002,576,EDFSMode.RANDOM
Completed,0.91,0,1233,5,0.773,0.674,526,EDFSMode.RANDOM
Completed,0.91,3,4157,95,0.473,0.401,861,EDFSMode.RANDOM
Completed,0.91,2,3602,33,0.697,0.944,684,EDFSMode.RANDOM
Completed,0.92,3,1634,67,0.058,0.235,124,EDFSMode.RANDOM
Completed,0.91,1,2136,46,0.283,0.113,302,EDFSMode.RANDOM
Completed,0.91,5,2630,55,0.954,0.839,637,EDFSMode.RANDOM
Completed,0.91,1,4573,18,0.25,0.257,912,EDFSMode.RANDOM
Completed,0.91,3,38,83,0.512,0.546,353,EDFSMode.RANDOM
Completed,0.91,1,614,32,0.14,0.779,827,EDFSMode.RANDOM
Completed,0.91,3,4779,70,0.623,0.054,493,EDFSMode.RANDOM
Completed,0.91,1,2971,10,0.329,0.605,163,EDFSMode.RANDOM
Completed,0.91,7,2263,92,0.909,0.316,722,EDFSMode.RANDOM
Completed,0.91,1,1508,22,0.679,0.468,600,EDFSMode.RANDOM
Completed,0.91,11,3260,79,0.075,0.741,266,EDFSMode.RANDOM
Completed,0.91,3,3953,44,0.849,0.167,385,EDFSMode.RANDOM
Completed,0.91,2,656,57,0.396,0.877,944,EDFSMode.RANDOM
Completed,0.91,0,781,23,0.017,0.557,295,EDFSMode.RANDOM
Completed,0.91,4,3989,79,0.721,0.268,630,EDFSMode.RANDOM
Completed,0.91,1,3136,39,0.452,0.827,919,EDFSMode.RANDOM
Completed,0.91,4,1471,63,0.809,0.102,360,EDFSMode.RANDOM
Completed,0.91,1,2300,26,0.538,0.246,519,EDFSMode.RANDOM
Completed,0.91,1,3095,75,0.209,0.955,854,EDFSMode.RANDOM
Completed,0.91,1,4743,10,0.992,0.39,691,EDFSMode.RANDOM
Completed,0.92,5,489,91,0.262,0.663,132,EDFSMode.RANDOM
Completed,0.91,3,148,48,0.883,0.896,551,EDFSMode.RANDOM
Completed,0.91,4,4615,52,0.37,0.186,217,EDFSMode.RANDOM
Completed,0.91,1,2520,14,0.585,0.722,434,EDFSMode.RANDOM
Completed,0.91,1,2094,87,0.161,0.449,994,EDFSMode.RANDOM
Completed,0.91,0,1676,1,0.437,0.336,778,EDFSMode.RANDOM
Completed,0.91,6,3712,99,0.824,0.624,443,EDFSMode.RANDOM
Completed,0.91,3,4116,36,0.096,0.035,212,EDFSMode.RANDOM
Completed,0.91,3,1123,65,0.643,0.76,772,EDFSMode.RANDOM
Completed,0.91,1,1080,33,0.319,0.431,328,EDFSMode.RANDOM
Completed,0.91,4,4308,68,0.927,0.642,895,EDFSMode.RANDOM
Completed,0.91,0,3442,5,0.15,0.2,661,EDFSMode.RANDOM
Completed,0.91,5,1797,96,0.605,0.972,320,EDFSMode.RANDOM
Completed,0.91,5,1973,17,0.859,0.867,100,EDFSMode.RANDOM
Completed,0.91,3,2790,84,0.379,0.08,667,EDFSMode.RANDOM
Completed,0.91,2,4423,45,0.67,0.513,885,EDFSMode.RANDOM
Completed,0.91,1,191,55,0.092,0.287,544,EDFSMode.RANDOM
Completed,0.91,1,454,7,0.718,0.022,969,EDFSMode.RANDOM
Completed,0.91,1,4941,94,0.045,0.81,403,EDFSMode.RANDOM
Completed,0.91,4,2818,29,0.751,0.344,241,EDFSMode.RANDOM
Completed,0.91,3,2413,72,0.487,0.571,583,EDFSMode.RANDOM
Completed,0.91,1,1358,42,0.228,0.707,747,EDFSMode.RANDOM
Completed,0.91,5,3413,60,0.525,0.497,180,EDFSMode.RANDOM
Completed,0.91,1,3791,20,0.305,0.907,468,EDFSMode.RANDOM
Completed,0.91,6,816,81,0.941,0.135,809,EDFSMode.RANDOM
Completed,0.91,1,857,11,0.268,0.803,625,EDFSMode.RANDOM
Completed,0.91,9,3753,90,0.969,0.031,284,EDFSMode.RANDOM
Completed,0.91,1,3373,27,0.2,0.566,360,EDFSMode.RANDOM
Completed,0.91,4,1395,74,0.562,0.355,927,EDFSMode.RANDOM
Completed,0.91,2,2376,39,0.785,0.492,852,EDFSMode.RANDOM
Completed,0.91,2,2858,62,0.461,0.718,510,EDFSMode.RANDOM
Completed,0.91,4,4980,24,0.744,0.128,138,EDFSMode.RANDOM
Completed,0.91,0,413,78,0.011,0.915,704,EDFSMode.RANDOM
Completed,0.91,3,228,35,0.636,0.651,222,EDFSMode.RANDOM
Completed,0.91,1,4383,66,0.118,0.425,563,EDFSMode.RANDOM
Completed,0.91,0,2752,1,0.833,0.983,993,EDFSMode.RANDOM
Completed,0.91,3,2014,100,0.412,0.195,426,EDFSMode.RANDOM
Completed,0.91,0,1756,13,0.186,0.09,446,EDFSMode.RANDOM
Completed,0.91,4,3481,88,0.577,0.862,787,EDFSMode.RANDOM
Completed,0.91,1,4348,48,0.348,0.296,765,EDFSMode.RANDOM
Completed,0.91,7,1043,53,0.89,0.506,198,EDFSMode.RANDOM
Completed,0.91,0,1161,44,0.068,0.178,895,EDFSMode.RANDOM
Completed,0.91,3,4076,56,0.679,0.903,335,EDFSMode.RANDOM
Completed,0.91,1,3674,16,0.401,0.438,316,EDFSMode.RANDOM
Completed,0.91,5,1716,84,0.852,0.727,650,EDFSMode.RANDOM
Completed,0.91,0,2054,4,0.611,0.613,673,EDFSMode.RANDOM
Completed,0.91,4,2558,97,0.127,0.34,113,EDFSMode.RANDOM
Completed,0.91,2,4655,32,0.917,0.751,542,EDFSMode.RANDOM
Completed,0.91,2,110,69,0.343,0.042,876,EDFSMode.RANDOM
Completed,0.91,2,530,21,0.965,0.275,402,EDFSMode.RANDOM
Completed,0.91,2,4705,81,0.296,0.548,961,EDFSMode.RANDOM
Completed,0.91,2,3055,43,0.503,0.107,588,EDFSMode.RANDOM
Completed,0.91,2,2338,59,0.236,0.817,253,EDFSMode.RANDOM
Completed,0.91,3,1434,30,0.48,0.96,174,EDFSMode.RANDOM
Completed,0.91,5,3176,71,0.773,0.235,733,EDFSMode.RANDOM
Completed,0.91,0,4028,8,0.053,0.669,812,EDFSMode.RANDOM
Completed,0.91,5,740,93,0.693,0.381,477,EDFSMode.RANDOM
Completed,0.91,2,694,28,0.815,0.061,708,EDFSMode.RANDOM
Completed,0.91,5,3912,74,0.422,0.77,149,EDFSMode.RANDOM
Completed,0.91,1,3222,12,0.653,0.321,507,EDFSMode.RANDOM
Completed,0.91,1,1548,89,0.108,0.594,841,EDFSMode.RANDOM
Completed,0.91,1,2223,25,0.365,0.746,931,EDFSMode.RANDOM
Completed,0.91,5,3009,77,0.881,0.457,371,EDFSMode.RANDOM
Completed,0.91,1,4820,40,0.169,0.884,280,EDFSMode.RANDOM
Completed,0.91,3,576,61,0.586,0.159,614,EDFSMode.RANDOM
Completed,0.91,0,78,3,0.214,0.392,195,EDFSMode.RANDOM
Completed,0.91,4,4536,98,0.54,0.68,754,EDFSMode.RANDOM
Completed,0.91,1,2589,37,0.255,0.224,790,EDFSMode.RANDOM
Completed,0.91,4,2174,63,0.991,0.949,456,EDFSMode.RANDOM
Completed,0.91,3,1596,50,0.731,0.828,423,EDFSMode.RANDOM
Completed,0.91,0,3643,51,0.032,0.118,983,EDFSMode.RANDOM
Completed,0.91,1,4195,15,0.799,0.537,566,EDFSMode.RANDOM
Completed,0.91,5,1193,85,0.439,0.264,232,EDFSMode.RANDOM
Completed,0.91,1,1001,19,0.521,0.936,873,EDFSMode.RANDOM
Completed,0.91,2,4238,82,0.226,0.148,531,EDFSMode.RANDOM
Completed,0.91,12,3522,47,0.948,0.698,117,EDFSMode.RANDOM
Completed,0.91,1,1866,54,0.306,0.472,683,EDFSMode.RANDOM
Completed,0.91,0,1904,34,0.035,0.375,646,EDFSMode.RANDOM
Completed,0.91,5,2710,66,0.703,0.586,305,EDFSMode.RANDOM
Completed,0.91,0,4493,6,0.497,0.011,339,EDFSMode.RANDOM
Completed,0.91,21,270,95,0.764,0.783,906,EDFSMode.RANDOM
Completed,0.91,2,377,43,0.388,0.518,481,EDFSMode.RANDOM
Completed,0.91,3,4855,58,0.874,0.308,822,EDFSMode.RANDOM
Completed,0.91,0,2895,21,0.082,0.85,730,EDFSMode.RANDOM
Completed,0.91,8,2500,80,0.658,0.078,163,EDFSMode.RANDOM
Completed,0.91,2,1271,9,0.931,0.207,257,EDFSMode.RANDOM
Completed,0.91,2,3336,92,0.322,0.995,598,EDFSMode.RANDOM
Completed,0.91,1,3877,31,0.598,0.412,958,EDFSMode.RANDOM
Completed,0.91,1,893,71,0.148,0.639,391,EDFSMode.RANDOM
Completed,0.91,1,876,14,0.917,0.483,926,EDFSMode.RANDOM
Completed,0.91,3,3889,87,0.336,0.693,366,EDFSMode.RANDOM
Completed,0.91,3,3353,49,0.614,0.153,289,EDFSMode.RANDOM
Completed,0.91,1,1259,53,0.132,0.925,624,EDFSMode.RANDOM
Completed,0.91,1,2473,36,0.404,0.795,699,EDFSMode.RANDOM
Completed,0.89,8,2917,65,0.857,0.008,139,EDFSMode.RANDOM
Completed,0.91,0,4882,2,0.067,0.588,512,EDFSMode.RANDOM
Completed,0.91,6,355,100,0.672,0.362,846,EDFSMode.RANDOM
Completed,0.91,0,248,38,0.05,0.066,428,EDFSMode.RANDOM
Completed,0.91,4,4520,62,0.688,0.853,987,EDFSMode.RANDOM
Completed,0.91,1,2732,22,0.481,0.305,557,EDFSMode.RANDOM
Completed,0.91,8,1877,78,0.78,0.531,223,EDFSMode.RANDOM
Completed,0.91,3,1854,10,0.505,0.628,204,EDFSMode.RANDOM
Completed,0.91,2,3539,90,0.243,0.418,764,EDFSMode.RANDOM
Completed,0.91,2,4250,26,0.962,0.99,786,EDFSMode.RANDOM
Completed,0.91,16,984,75,0.291,0.218,451,EDFSMode.RANDOM
Completed,0.91,2,1181,29,0.747,0.607,655,EDFSMode.RANDOM
Completed,0.91,0,4212,72,0.016,0.318,314,EDFSMode.RANDOM
Completed,0.91,1,3655,7,0.784,0.773,334,EDFSMode.RANDOM
Completed,0.91,3,1579,94,0.454,0.048,901,EDFSMode.RANDOM
Completed,0.91,0,2152,20,0.199,0.169,878,EDFSMode.RANDOM
Completed,0.91,4,2616,81,0.555,0.879,536,EDFSMode.RANDOM
Completed,0.91,5,4558,41,0.271,0.462,108,EDFSMode.RANDOM
Completed,0.91,4,51,59,0.974,0.735,674,EDFSMode.RANDOM
Completed,0.91,1,549,5,0.349,0.939,248,EDFSMode.RANDOM
Completed,0.91,6,4842,96,0.897,0.229,589,EDFSMode.RANDOM
Completed,0.91,1,3035,33,0.183,0.676,963,EDFSMode.RANDOM
Completed,0.91,3,2201,68,0.572,0.403,396,EDFSMode.RANDOM
Completed,0.91,3,1531,46,0.83,0.251,476,EDFSMode.RANDOM
Completed,0.91,2,3235,56,0.408,0.54,817,EDFSMode.RANDOM
Completed,0.91,1,3929,17,0.637,0.115,739,EDFSMode.RANDOM
Completed,0.91,3,682,84,0.125,0.841,172,EDFSMode.RANDOM
Completed,0.91,2,714,49,0.494,0.724,843,EDFSMode.RANDOM
Completed,0.91,3,4049,52,0.759,0.451,501,EDFSMode.RANDOM
Completed,0.91,1,3203,15,0.036,0.89,143,EDFSMode.RANDOM
Completed,0.91,5,1411,86,0.71,0.181,709,EDFSMode.RANDOM
Completed,0.91,0,2321,3,0.949,0.037,620,EDFSMode.RANDOM
Completed,0.91,3,3067,99,0.313,0.762,279,EDFSMode.RANDOM
Completed,0.91,1,4722,37,0.518,0.33,369,EDFSMode.RANDOM
Completed,0.91,1,517,64,0.221,0.618,936,EDFSMode.RANDOM
Completed,0.91,1,98,25,0.597,0.821,455,EDFSMode.RANDOM
Completed,0.91,1,4672,76,0.141,0.096,796,EDFSMode.RANDOM
Completed,0.91,3,2570,41,0.934,0.559,760,EDFSMode.RANDOM
Completed,0.91,3,2037,60,0.327,0.27,193,EDFSMode.RANDOM
Completed,0.91,2,1694,28,0.085,0.384,227,EDFSMode.RANDOM
Completed,0.91,4,3701,73,0.662,0.657,568,EDFSMode.RANDOM
Completed,0.91,0,4098,12,0.387,0.248,984,EDFSMode.RANDOM
Completed,0.91,5,1134,88,0.867,0.957,417,EDFSMode.RANDOM
Completed,0.91,0,1021,9,0.169,0.35,678,EDFSMode.RANDOM
Completed,0.92,11,4374,91,0.593,0.576,118,EDFSMode.RANDOM
Completed,0.91,1,3503,31,0.363,0.02,533,EDFSMode.RANDOM
Completed,0.91,5,1729,69,0.876,0.808,867,EDFSMode.RANDOM
Completed,0.91,2,2002,43,0.65,0.913,904,EDFSMode.RANDOM
Completed,0.91,1,2768,57,0.104,0.141,345,EDFSMode.RANDOM
Completed,0.91,2,4396,22,0.816,0.706,311,EDFSMode.RANDOM
Completed,0.91,3,211,79,0.429,0.495,645,EDFSMode.RANDOM
Completed,0.91,4,396,34,0.802,0.198,169,EDFSMode.RANDOM
Completed,0.91,2,4992,68,0.444,0.97,728,EDFSMode.RANDOM
Completed,0.91,1,2875,6,0.73,0.437,821,EDFSMode.RANDOM
Completed,0.91,1,2364,96,0.025,0.648,486,EDFSMode.RANDOM
Completed,0.91,1,1368,18,0.254,0.511,393,EDFSMode.RANDOM
Completed,0.91,7,3395,83,0.984,0.285,952,EDFSMode.RANDOM
Completed,0.91,1,3779,47,0.217,0.873,593,EDFSMode.RANDOM
Completed,0.91,5,835,55,0.545,0.085,258,EDFSMode.RANDOM
Completed,0.91,1,794,38,0.243,0.977,500,EDFSMode.RANDOM
Completed,0.91,3,3817,64,0.511,0.19,835,EDFSMode.RANDOM
Completed,0.91,0,3435,4,0.288,0.653,714,EDFSMode.RANDOM
Completed,0.91,12,1331,98,0.957,0.427,155,EDFSMode.RANDOM
Completed,0.91,1,2401,16,0.702,0.29,272,EDFSMode.RANDOM
Completed,0.91,1,2835,86,0.061,0.5,607,EDFSMode.RANDOM
Completed,0.91,4,4954,50,0.766,0.093,938,EDFSMode.RANDOM
Completed,0.91,2,437,51,0.472,0.864,379,EDFSMode.RANDOM
Completed,0.91,1,174,11,0.844,0.567,796,EDFSMode.RANDOM
Completed,0.91,3,4436,89,0.393,0.357,462,EDFSMode.RANDOM
Completed,0.91,4,2807,27,0.686,0.797,189,EDFSMode.RANDOM
Completed,0.91,1,1961,73,0.075,0.025,748,EDFSMode.RANDOM
Completed,0.91,1,1770,40,0.336,0.13,574,EDFSMode.RANDOM
Completed,0.91,9,3464,61,0.91,0.917,240,EDFSMode.RANDOM
Completed,0.91,1,4334,24,0.135,0.486,415,EDFSMode.RANDOM
Completed,0.91,4,1059,76,0.62,0.712,975,EDFSMode.RANDOM
Completed,0.92,3,1097,21,0.421,0.105,123,EDFSMode.RANDOM
Completed,0.91,4,4138,80,0.841,0.815,690,EDFSMode.RANDOM
Completed,0.91,1,3740,43,0.111,0.281,866,EDFSMode.RANDOM
Completed,0.91,3,1653,58,0.629,0.554,525,EDFSMode.RANDOM
Completed,0.91,2,2077,31,0.898,0.668,347,EDFSMode.RANDOM
Completed,0.91,2,2532,70,0.355,0.379,914,EDFSMode.RANDOM
Completed,0.91,1,4632,9,0.568,0.966,638,EDFSMode.RANDOM
Completed,0.91,1,135,92,0.178,0.241,297,EDFSMode.RANDOM
Completed,0.91,2,477,47,0.555,0.444,724,EDFSMode.RANDOM
Completed,0.91,3,4760,54,0.193,0.733,157,EDFSMode.RANDOM
Completed,0.91,1,3107,19,0.977,0.175,487,EDFSMode.RANDOM
Completed,0.91,2,2283,82,0.277,0.901,828,EDFSMode.RANDOM
Completed,0.91,0,1449,7,0.002,0.757,950,EDFSMode.RANDOM
Completed,0.91,7,3163,95,0.736,0.047,384,EDFSMode.RANDOM
Completed,0.91,4,4011,35,0.468,0.611,265,EDFSMode.RANDOM
Completed,0.91,6,754,67,0.793,0.338,606,EDFSMode.RANDOM
Completed,0.91,0,644,1,0.665,0.222,354,EDFSMode.RANDOM
Completed,0.91,1,3970,100,0.089,0.947,921,EDFSMode.RANDOM
Completed,0.91,2,3272,35,0.866,0.398,631,EDFSMode.RANDOM
Completed,0.91,2,1491,66,0.379,0.686,290,EDFSMode.RANDOM
Completed,0.9,2,2241,48,0.157,0.535,130,EDFSMode.RANDOM
Completed,0.91,2,2998,53,0.606,0.262,697,EDFSMode.RANDOM
Completed,0.91,1,4801,14,0.315,0.833,859,EDFSMode.RANDOM
Completed,0.91,6,587,88,0.924,0.124,518,EDFSMode.RANDOM
Completed,0.91,1,11,27,0.298,0.327,999,EDFSMode.RANDOM
Completed,0.91,6,4596,74,0.94,0.6,433,EDFSMode.RANDOM
Completed,0.91,1,2657,11,0.233,0.059,215,EDFSMode.RANDOM
Completed,0.91,6,2114,90,0.528,0.768,557,EDFSMode.RANDOM
Completed,0.91,1,1617,23,0.756,0.89,773,EDFSMode.RANDOM
Completed,0.91,7,3615,77,0.49,0.165,206,EDFSMode.RANDOM
Completed,0.91,3,4175,39,0.711,0.744,438,EDFSMode.RANDOM
Completed,0.91,0,1221,62,0.043,0.456,779,EDFSMode.RANDOM
Completed,0.91,3,944,42,0.999,0.844,321,EDFSMode.RANDOM
Completed,0.91,1,4288,58,0.263,0.072,656,EDFSMode.RANDOM
Completed,0.91,1,3580,20,0.533,0.52,889,EDFSMode.RANDOM
Completed,0.91,1,1816,80,0.206,0.309,329,EDFSMode.RANDOM
Completed,0.91,0,1915,8,0.447,0.406,550,EDFSMode.RANDOM
Completed,0.91,5,2692,93,0.806,0.633,884,EDFSMode.RANDOM
Completed,0.91,0,4482,29,0.024,0.209,665,EDFSMode.RANDOM
Completed,0.91,10,288,71,0.722,0.997,105,EDFSMode.RANDOM
Completed,0.91,0,317,17,0.101,0.7,581,EDFSMode.RANDOM
