Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Failed,,,3514,69,0.437,0.028,377,EDFSMode.RANDOM
Failed,,,3352,45,0.98,0.453,799,EDFSMode.RANDOM
Failed,,,694,88,0.493,0.581,475,EDFSMode.RANDOM
Failed,,,1560,13,0.545,0.096,154,EDFSMode.RANDOM
Failed,,,3987,53,0.545,0.853,314,EDFSMode.RANDOM
Failed,,,4579,18,0.831,0.997,147,EDFSMode.RANDOM
Failed,,,1923,73,0.32,0.098,669,EDFSMode.RANDOM
Failed,,,278,28,0.642,0.578,792,EDFSMode.RANDOM
Failed,,,2621,83,0.131,0.451,467,EDFSMode.RANDOM
Failed,,,2519,16,0.285,0.147,749,EDFSMode.RANDOM
Failed,,,175,71,0.803,0.761,170,EDFSMode.RANDOM
Failed,,,1968,30,0.221,0.305,498,EDFSMode.RANDOM
Failed,,,4622,85,0.739,0.661,878,EDFSMode.RANDOM
Failed,,,3962,46,0.885,0.549,930,EDFSMode.RANDOM
Failed,,,1552,56,0.852,0.517,510,EDFSMode.RANDOM
Failed,,,689,45,0.188,0.035,161,EDFSMode.RANDOM
Failed,,,3343,88,0.668,0.936,768,EDFSMode.RANDOM
Failed,,,3504,24,0.243,0.605,288,EDFSMode.RANDOM
Failed,,,1158,69,0.73,0.49,641,EDFSMode.RANDOM
Failed,,,1701,32,0.308,0.942,989,EDFSMode.RANDOM
Failed,,,4116,66,0.462,0.974,453,EDFSMode.RANDOM
Failed,,,4783,2,0.163,0.86,399,EDFSMode.RANDOM
Failed,,,2437,59,0.674,0.232,977,EDFSMode.RANDOM
Failed,,,324,42,0.349,0.718,650,EDFSMode.RANDOM
Failed,,,2980,99,0.859,0.316,269,EDFSMode.RANDOM
Failed,,,2889,39,0.032,0.913,846,EDFSMode.RANDOM
Failed,,,547,95,0.551,0.058,523,EDFSMode.RANDOM
Failed,,,2338,6,0.472,0.509,203,EDFSMode.RANDOM
Failed,,,4995,62,0.99,0.395,723,EDFSMode.RANDOM
Failed,,,4256,19,0.633,0.254,551,EDFSMode.RANDOM
Failed,,,1807,79,0.604,0.282,187,EDFSMode.RANDOM
Failed,,,942,22,0.434,0.768,542,EDFSMode.RANDOM
Failed,,,3598,65,0.914,0.14,837,EDFSMode.RANDOM
Failed,,,3131,48,0.495,0.338,415,EDFSMode.RANDOM
Failed,,,788,92,0.983,0.695,964,EDFSMode.RANDOM
Failed,,,1329,9,0.057,0.239,608,EDFSMode.RANDOM
Failed,,,3782,93,0.215,0.211,128,EDFSMode.RANDOM
Failed,,,4528,26,0.412,0.064,302,EDFSMode.RANDOM
Failed,,,2185,83,0.922,0.965,624,EDFSMode.RANDOM
Failed,,,69,18,0.102,0.483,945,EDFSMode.RANDOM
Failed,,,2727,75,0.613,0.612,425,EDFSMode.RANDOM
Failed,,,2682,11,0.077,0.365,180,EDFSMode.RANDOM
Failed,,,27,54,0.587,0.727,757,EDFSMode.RANDOM
Failed,,,2131,47,0.39,0.215,887,EDFSMode.RANDOM
Failed,,,4474,90,0.901,0.819,508,EDFSMode.RANDOM
Failed,,,3818,29,0.724,0.954,334,EDFSMode.RANDOM
Failed,,,1306,91,0.406,0.422,326,EDFSMode.RANDOM
Failed,,,909,10,0.572,0.902,231,EDFSMode.RANDOM
Failed,,,3254,55,0.092,0.003,582,EDFSMode.RANDOM
Failed,,,3729,35,0.514,0.458,104,EDFSMode.RANDOM
Failed,,,1074,78,0.027,0.571,709,EDFSMode.RANDOM
Failed,,,1772,23,0.949,0.121,803,EDFSMode.RANDOM
Failed,,,4278,59,0.179,0.506,813,EDFSMode.RANDOM
Failed,,,4950,23,0.446,0.643,985,EDFSMode.RANDOM
Failed,,,2294,67,0.964,0.266,409,EDFSMode.RANDOM
Failed,,,492,34,0.011,0.808,278,EDFSMode.RANDOM
Failed,,,2837,78,0.529,0.159,658,EDFSMode.RANDOM
Failed,,,3015,37,0.327,0.567,531,EDFSMode.RANDOM
Failed,,,358,80,0.838,0.462,856,EDFSMode.RANDOM
Failed,,,2464,21,0.138,0.978,732,EDFSMode.RANDOM
Failed,,,4805,64,0.648,0.117,211,EDFSMode.RANDOM
Failed,,,4071,6,0.974,0.22,265,EDFSMode.RANDOM
Failed,,,1597,64,0.153,0.654,255,EDFSMode.RANDOM
Failed,,,1203,37,0.822,0.171,357,EDFSMode.RANDOM
Failed,,,3546,82,0.343,0.797,907,EDFSMode.RANDOM
Failed,,,3398,8,0.762,0.723,484,EDFSMode.RANDOM
Failed,,,741,51,0.275,0.369,780,EDFSMode.RANDOM
Failed,,,1441,50,0.702,0.822,678,EDFSMode.RANDOM
Failed,,,3908,82,0.427,0.302,686,EDFSMode.RANDOM
Failed,,,4658,49,0.2,0.41,634,EDFSMode.RANDOM
Failed,,,2000,94,0.718,0.561,309,EDFSMode.RANDOM
Failed,,,200,7,0.26,0.014,432,EDFSMode.RANDOM
Failed,,,2543,52,0.778,0.89,954,EDFSMode.RANDOM
Failed,,,2598,45,0.683,0.699,219,EDFSMode.RANDOM
Failed,,,252,90,0.172,0.335,601,EDFSMode.RANDOM
Failed,,,1889,11,0.868,0.849,927,EDFSMode.RANDOM
Failed,,,4545,56,0.357,0.243,350,EDFSMode.RANDOM
Failed,,,4039,14,0.02,0.11,516,EDFSMode.RANDOM
Failed,,,1473,86,0.237,0.076,940,EDFSMode.RANDOM
Failed,,,766,15,0.788,0.624,592,EDFSMode.RANDOM
Failed,,,3422,72,0.301,0.471,239,EDFSMode.RANDOM
Failed,,,3581,42,0.844,0.054,719,EDFSMode.RANDOM
Failed,,,1237,97,0.364,0.917,112,EDFSMode.RANDOM
Failed,,,1624,4,0.658,0.399,461,EDFSMode.RANDOM
Failed,,,4195,100,0.563,0.433,993,EDFSMode.RANDOM
Failed,,,4704,33,0.811,0.294,829,EDFSMode.RANDOM
Failed,,,2360,76,0.292,0.673,448,EDFSMode.RANDOM
Failed,,,403,25,0.746,0.129,121,EDFSMode.RANDOM
Failed,,,3057,68,0.227,0.78,699,EDFSMode.RANDOM
Failed,,,2968,21,0.93,0.494,375,EDFSMode.RANDOM
Failed,,,625,65,0.419,0.601,896,EDFSMode.RANDOM
Failed,,,2259,36,0.619,0.083,575,EDFSMode.RANDOM
Failed,,,4917,80,0.108,0.946,252,EDFSMode.RANDOM
Failed,,,4333,41,0.267,0.841,192,EDFSMode.RANDOM
Failed,,,1728,63,0.487,0.872,559,EDFSMode.RANDOM
Failed,,,1019,38,0.535,0.327,915,EDFSMode.RANDOM
Failed,,,3677,95,0.048,0.706,366,EDFSMode.RANDOM
Failed,,,3209,19,0.597,0.757,788,EDFSMode.RANDOM
Failed,,,867,75,0.118,0.151,493,EDFSMode.RANDOM
Failed,,,1251,26,0.906,0.666,138,EDFSMode.RANDOM
Failed,,,3861,73,0.815,0.635,615,EDFSMode.RANDOM
Failed,,,4449,9,0.56,0.528,673,EDFSMode.RANDOM
Failed,,,2107,52,0.041,0.376,154,EDFSMode.RANDOM
Failed,,,148,49,0.998,0.924,474,EDFSMode.RANDOM
Failed,,,2805,92,0.48,0.047,797,EDFSMode.RANDOM
Failed,,,2785,24,0.533,0.937,503,EDFSMode.RANDOM
Failed,,,128,67,0.053,0.092,884,EDFSMode.RANDOM
Failed,,,2088,34,0.971,0.607,760,EDFSMode.RANDOM
Failed,,,4429,77,0.491,0.488,183,EDFSMode.RANDOM
Failed,,,3842,41,0.135,0.348,236,EDFSMode.RANDOM
Failed,,,1385,70,0.508,0.985,867,EDFSMode.RANDOM
Failed,,,831,31,0.454,0.44,772,EDFSMode.RANDOM
Failed,,,3176,87,0.942,0.59,167,EDFSMode.RANDOM
Failed,,,3651,1,0.397,0.883,646,EDFSMode.RANDOM
Failed,,,996,58,0.877,0.022,294,EDFSMode.RANDOM
Failed,,,1849,43,0.083,0.538,390,EDFSMode.RANDOM
Failed,,,4314,72,0.713,0.173,714,EDFSMode.RANDOM
Failed,,,4898,10,0.91,0.039,662,EDFSMode.RANDOM
Failed,,,2239,55,0.423,0.931,281,EDFSMode.RANDOM
Failed,,,605,46,0.6,0.384,404,EDFSMode.RANDOM
Failed,,,2948,91,0.112,0.52,982,EDFSMode.RANDOM
Failed,,,3077,50,0.784,0.237,208,EDFSMode.RANDOM
Failed,,,422,93,0.304,0.855,728,EDFSMode.RANDOM
Failed,,,2379,8,0.719,0.344,858,EDFSMode.RANDOM
Failed,,,4724,51,0.239,0.689,536,EDFSMode.RANDOM
Failed,,,4214,18,0.386,0.583,363,EDFSMode.RANDOM
Failed,,,1676,96,0.754,0.192,741,EDFSMode.RANDOM
Failed,,,1125,5,0.206,0.734,844,EDFSMode.RANDOM
Failed,,,3468,60,0.693,0.358,547,EDFSMode.RANDOM
Failed,,,3320,28,0.147,0.182,970,EDFSMode.RANDOM
Failed,,,663,85,0.627,0.785,420,EDFSMode.RANDOM
Failed,,,1518,16,0.336,0.273,318,EDFSMode.RANDOM
Failed,,,4059,94,0.961,0.875,785,EDFSMode.RANDOM
Failed,,,4564,37,0.664,0.772,957,EDFSMode.RANDOM
Failed,,,1909,81,0.176,0.137,437,EDFSMode.RANDOM
Failed,,,272,20,0.848,0.68,307,EDFSMode.RANDOM
Failed,,,2617,64,0.361,0.287,630,EDFSMode.RANDOM
Failed,,,2563,32,0.211,0.125,347,EDFSMode.RANDOM
Failed,,,219,77,0.691,0.971,924,EDFSMode.RANDOM
Failed,,,2020,24,0.271,0.454,603,EDFSMode.RANDOM
Failed,,,4678,69,0.751,0.575,224,EDFSMode.RANDOM
Failed,,,3928,2,0.624,0.713,164,EDFSMode.RANDOM
Failed,,,1499,98,0.654,0.743,587,EDFSMode.RANDOM
Failed,,,643,3,0.324,0.198,943,EDFSMode.RANDOM
Failed,,,3301,60,0.843,0.835,338,EDFSMode.RANDOM
Failed,,,3448,29,0.263,0.628,816,EDFSMode.RANDOM
Failed,,,1106,85,0.774,0.281,465,EDFSMode.RANDOM
Failed,,,1657,16,0.202,0.793,110,EDFSMode.RANDOM
Failed,,,4091,88,0.044,0.764,643,EDFSMode.RANDOM
Failed,,,4825,46,0.331,0.899,702,EDFSMode.RANDOM
Failed,,,2483,89,0.818,0.005,126,EDFSMode.RANDOM
Failed,,,378,12,0.142,0.554,446,EDFSMode.RANDOM
Failed,,,3034,55,0.629,0.416,825,EDFSMode.RANDOM
Failed,,,2818,8,0.458,0.827,247,EDFSMode.RANDOM
Failed,,,472,53,0.937,0.206,573,EDFSMode.RANDOM
Failed,,,2275,48,0.023,0.72,899,EDFSMode.RANDOM
Failed,,,4931,92,0.502,0.372,378,EDFSMode.RANDOM
Failed,,,4258,28,0.871,0.48,544,EDFSMode.RANDOM
Failed,,,1869,75,0.904,0.446,912,EDFSMode.RANDOM
Failed,,,1015,26,0.071,0.995,564,EDFSMode.RANDOM
Failed,,,3671,83,0.59,0.101,267,EDFSMode.RANDOM
Failed,,,3195,7,0.016,0.425,691,EDFSMode.RANDOM
Failed,,,851,62,0.527,0.546,140,EDFSMode.RANDOM
Failed,,,1404,39,0.45,0.029,489,EDFSMode.RANDOM
Failed,,,3799,61,0.297,0.063,965,EDFSMode.RANDOM
Failed,,,4455,22,0.081,0.165,801,EDFSMode.RANDOM
Failed,,,2111,65,0.568,0.802,477,EDFSMode.RANDOM
Failed,,,8,36,0.394,0.256,149,EDFSMode.RANDOM
Failed,,,2662,79,0.881,0.652,671,EDFSMode.RANDOM
Failed,,,2708,43,0.431,0.404,919,EDFSMode.RANDOM
Failed,,,50,100,0.918,0.5,341,EDFSMode.RANDOM
Failed,,,2165,1,0.122,0.051,218,EDFSMode.RANDOM
Failed,,,4508,58,0.609,0.919,598,EDFSMode.RANDOM
Failed,,,3763,25,0.766,0.806,763,EDFSMode.RANDOM
Failed,,,1271,57,0.106,0.32,769,EDFSMode.RANDOM
Failed,,,886,44,0.934,0.863,872,EDFSMode.RANDOM
Failed,,,3228,99,0.416,0.228,519,EDFSMode.RANDOM
Failed,,,3696,13,0.994,0.311,999,EDFSMode.RANDOM
Failed,,,1039,70,0.483,0.656,392,EDFSMode.RANDOM
Failed,,,1748,31,0.555,0.145,290,EDFSMode.RANDOM
Failed,,,4236,89,0.316,0.731,286,EDFSMode.RANDOM
Failed,,,4975,31,0.06,0.62,119,EDFSMode.RANDOM
Failed,,,2318,87,0.539,0.476,697,EDFSMode.RANDOM
Failed,,,528,14,0.499,0.957,821,EDFSMode.RANDOM
Failed,,,2870,70,0.978,0.072,439,EDFSMode.RANDOM
Failed,,,2999,17,0.183,0.668,567,EDFSMode.RANDOM
Failed,,,344,74,0.67,0.299,243,EDFSMode.RANDOM
Failed,,,2457,27,0.368,0.752,374,EDFSMode.RANDOM
Failed,,,4803,84,0.855,0.156,894,EDFSMode.RANDOM
Failed,,,4135,48,0.518,0.009,834,EDFSMode.RANDOM
Failed,,,1604,84,0.353,0.616,839,EDFSMode.RANDOM
Failed,,,1217,17,0.685,0.068,744,EDFSMode.RANDOM
Failed,,,3562,73,0.167,0.961,196,EDFSMode.RANDOM
Failed,,,3402,40,0.743,0.512,617,EDFSMode.RANDOM
Failed,,,747,97,0.233,0.392,322,EDFSMode.RANDOM
Failed,,,1453,4,0.807,0.908,418,EDFSMode.RANDOM
Failed,,,3981,66,0.065,0.466,412,EDFSMode.RANDOM
Failed,,,4642,5,0.312,0.324,473,EDFSMode.RANDOM
Failed,,,1988,61,0.792,0.709,795,EDFSMode.RANDOM
Failed,,,194,41,0.248,0.224,665,EDFSMode.RANDOM
Failed,,,2539,96,0.728,0.867,145,EDFSMode.RANDOM
Failed,,,2640,3,0.827,0.534,875,EDFSMode.RANDOM
Failed,,,298,59,0.339,0.436,495,EDFSMode.RANDOM
Failed,,,1942,42,0.638,0.887,175,EDFSMode.RANDOM
Failed,,,4599,98,0.151,0.017,751,EDFSMode.RANDOM
Failed,,,4007,34,0.476,0.133,579,EDFSMode.RANDOM
Failed,,,1421,68,0.256,0.161,159,EDFSMode.RANDOM
Failed,,,722,33,0.706,0.648,514,EDFSMode.RANDOM
Failed,,,3378,76,0.196,0.261,865,EDFSMode.RANDOM
Failed,,,3527,12,0.644,0.218,387,EDFSMode.RANDOM
Failed,,,1183,56,0.126,0.815,992,EDFSMode.RANDOM
Failed,,,1578,45,0.834,0.36,636,EDFSMode.RANDOM
Failed,,,4168,54,0.926,0.332,100,EDFSMode.RANDOM
Failed,,,4747,15,0.697,0.442,274,EDFSMode.RANDOM
Failed,,,2404,72,0.218,0.587,652,EDFSMode.RANDOM
Failed,,,455,29,0.758,0.104,973,EDFSMode.RANDOM
Failed,,,3113,86,0.278,0.991,396,EDFSMode.RANDOM
Failed,,,2895,27,0.574,0.269,720,EDFSMode.RANDOM
Failed,,,551,82,0.087,0.639,198,EDFSMode.RANDOM
Failed,,,2197,19,0.889,0.185,526,EDFSMode.RANDOM
Failed,,,4852,74,0.401,0.782,850,EDFSMode.RANDOM
Failed,,,4337,7,0.223,0.928,902,EDFSMode.RANDOM
Failed,,,1791,91,0.007,0.895,539,EDFSMode.RANDOM
Failed,,,1094,10,0.953,0.413,190,EDFSMode.RANDOM
Failed,,,3748,53,0.442,0.558,740,EDFSMode.RANDOM
Failed,,,3274,35,0.897,0.983,316,EDFSMode.RANDOM
Failed,,,929,80,0.379,0.113,613,EDFSMode.RANDOM
Failed,,,1325,21,0.583,0.563,961,EDFSMode.RANDOM
Failed,,,3876,81,0.679,0.596,481,EDFSMode.RANDOM
Failed,,,4377,38,0.946,0.74,427,EDFSMode.RANDOM
Failed,,,2032,95,0.466,0.352,949,EDFSMode.RANDOM
Failed,,,85,6,0.512,0.839,622,EDFSMode.RANDOM
Failed,,,2741,63,0.032,0.194,297,EDFSMode.RANDOM
Failed,,,2743,20,0.841,0.297,677,EDFSMode.RANDOM
Failed,,,87,63,0.323,0.674,129,EDFSMode.RANDOM
Failed,,,2036,38,0.653,0.127,484,EDFSMode.RANDOM
Failed,,,4378,81,0.134,0.777,779,EDFSMode.RANDOM
Failed,,,3874,39,0.491,0.885,946,EDFSMode.RANDOM
Failed,,,1348,79,0.987,0.776,227,EDFSMode.RANDOM
Failed,,,808,22,0.038,0.29,329,EDFSMode.RANDOM
Failed,,,3151,67,0.549,0.676,935,EDFSMode.RANDOM
Failed,,,3618,47,0.097,0.843,455,EDFSMode.RANDOM
Failed,,,961,90,0.615,0.248,809,EDFSMode.RANDOM
Failed,,,1827,11,0.407,0.701,706,EDFSMode.RANDOM
Failed,,,4340,74,0.911,0.593,522,EDFSMode.RANDOM
Failed,,,4851,7,0.714,0.695,358,EDFSMode.RANDOM
Failed,,,2193,52,0.203,0.334,906,EDFSMode.RANDOM
Failed,,,549,49,0.774,0.849,550,EDFSMode.RANDOM
Failed,,,2892,94,0.264,0.246,256,EDFSMode.RANDOM
Failed,,,3114,47,0.591,0.53,805,EDFSMode.RANDOM
Failed,,,459,90,0.073,0.379,452,EDFSMode.RANDOM
Failed,,,2406,11,0.905,0.922,103,EDFSMode.RANDOM
Failed,,,4751,54,0.387,0.045,710,EDFSMode.RANDOM
Failed,,,4168,15,0.24,0.183,649,EDFSMode.RANDOM
Failed,,,1682,51,0.734,0.043,354,EDFSMode.RANDOM
Failed,,,1139,50,0.288,0.524,259,EDFSMode.RANDOM
Failed,,,3484,94,0.799,0.38,554,EDFSMode.RANDOM
Failed,,,3324,20,0.345,0.081,132,EDFSMode.RANDOM
Failed,,,669,63,0.864,0.948,681,EDFSMode.RANDOM
Failed,,,1532,38,0.161,0.5,775,EDFSMode.RANDOM
Failed,,,4007,98,0.662,0.358,171,EDFSMode.RANDOM
Failed,,,4596,34,0.96,0.494,230,EDFSMode.RANDOM
Failed,,,1941,78,0.45,0.598,583,EDFSMode.RANDOM
Failed,,,294,23,0.526,0.087,931,EDFSMode.RANDOM
Failed,,,2639,67,0.015,0.947,326,EDFSMode.RANDOM
Failed,,,2535,35,0.414,0.642,609,EDFSMode.RANDOM
Failed,,,193,80,0.933,0.262,313,EDFSMode.RANDOM
Failed,,,1983,21,0.105,0.812,415,EDFSMode.RANDOM
Failed,,,4641,66,0.624,0.159,965,EDFSMode.RANDOM
Failed,,,3984,5,0.75,0.053,792,EDFSMode.RANDOM
Failed,,,1530,96,0.97,0.023,423,EDFSMode.RANDOM
Failed,,,665,5,0.053,0.536,301,EDFSMode.RANDOM
Failed,,,3323,62,0.532,0.431,625,EDFSMode.RANDOM
Failed,,,3485,27,0.113,0.107,202,EDFSMode.RANDOM
Failed,,,1143,83,0.6,0.985,723,EDFSMode.RANDOM
Failed,,,1684,18,0.424,0.44,847,EDFSMode.RANDOM
Failed,,,4132,84,0.332,0.47,370,EDFSMode.RANDOM
Failed,,,4803,48,0.045,0.366,541,EDFSMode.RANDOM
Failed,,,2461,91,0.556,0.729,839,EDFSMode.RANDOM
Failed,,,345,10,0.484,0.212,736,EDFSMode.RANDOM
Failed,,,3003,53,0.995,0.817,187,EDFSMode.RANDOM
Failed,,,2869,12,0.168,0.407,988,EDFSMode.RANDOM
Failed,,,523,57,0.686,0.56,384,EDFSMode.RANDOM
Failed,,,2316,44,0.353,0.015,289,EDFSMode.RANDOM
Failed,,,4972,89,0.872,0.894,640,EDFSMode.RANDOM
Failed,,,4237,31,0.503,0.754,694,EDFSMode.RANDOM
Failed,,,1822,72,0.719,0.788,270,EDFSMode.RANDOM
Failed,,,959,29,0.305,0.271,400,EDFSMode.RANDOM
Failed,,,3614,86,0.784,0.634,976,EDFSMode.RANDOM
Failed,,,3154,3,0.36,0.841,499,EDFSMode.RANDOM
Failed,,,809,58,0.847,0.189,878,EDFSMode.RANDOM
Failed,,,1353,43,0.175,0.737,748,EDFSMode.RANDOM
Failed,,,3762,58,0.079,0.704,214,EDFSMode.RANDOM
Failed,,,4511,25,0.296,0.569,162,EDFSMode.RANDOM
Failed,,,2167,68,0.806,0.464,767,EDFSMode.RANDOM
Failed,,,54,33,0.232,0.977,862,EDFSMode.RANDOM
Failed,,,2708,76,0.743,0.115,511,EDFSMode.RANDOM
Failed,,,2666,40,0.195,0.861,319,EDFSMode.RANDOM
Failed,,,8,97,0.706,0.234,613,EDFSMode.RANDOM
Failed,,,2114,4,0.255,0.715,969,EDFSMode.RANDOM
Failed,,,4457,61,0.765,0.314,421,EDFSMode.RANDOM
Failed,,,3794,22,0.608,0.46,473,EDFSMode.RANDOM
Failed,,,1327,60,0.27,0.914,468,EDFSMode.RANDOM
Failed,,,933,41,0.69,0.402,149,EDFSMode.RANDOM
Failed,,,3275,96,0.21,0.506,668,EDFSMode.RANDOM
Failed,,,3748,17,0.63,0.955,247,EDFSMode.RANDOM
Failed,,,1090,74,0.142,0.078,570,EDFSMode.RANDOM
Failed,,,1789,27,0.82,0.622,890,EDFSMode.RANDOM
Failed,,,4263,92,0.061,0.003,896,EDFSMode.RANDOM
Failed,,,4929,28,0.316,0.147,843,EDFSMode.RANDOM
Failed,,,2272,84,0.835,0.757,548,EDFSMode.RANDOM
Failed,,,471,17,0.127,0.309,192,EDFSMode.RANDOM
Failed,,,2813,73,0.645,0.662,740,EDFSMode.RANDOM
Failed,,,3036,13,0.443,0.067,389,EDFSMode.RANDOM
Failed,,,380,70,0.954,0.967,995,EDFSMode.RANDOM
Failed,,,2484,31,0.008,0.482,647,EDFSMode.RANDOM
Failed,,,4829,88,0.519,0.61,293,EDFSMode.RANDOM
Failed,,,4089,46,0.857,0.725,122,EDFSMode.RANDOM
Failed,,,1582,87,0.024,0.151,116,EDFSMode.RANDOM
Failed,,,1186,14,0.938,0.666,443,EDFSMode.RANDOM
Failed,,,3530,70,0.459,0.305,824,EDFSMode.RANDOM
Failed,,,3376,43,0.88,0.222,345,EDFSMode.RANDOM
Failed,,,720,100,0.393,0.873,922,EDFSMode.RANDOM
Failed,,,1417,1,0.567,0.326,596,EDFSMode.RANDOM
Failed,,,3930,69,0.311,0.8,600,EDFSMode.RANDOM
Failed,,,4674,1,0.064,0.909,773,EDFSMode.RANDOM
Failed,,,2019,57,0.583,0.057,167,EDFSMode.RANDOM
Failed,,,216,44,0.377,0.51,516,EDFSMode.RANDOM
Failed,,,2560,100,0.896,0.398,868,EDFSMode.RANDOM
Failed,,,2613,6,0.547,0.2,137,EDFSMode.RANDOM
Failed,,,271,62,0.037,0.829,687,EDFSMode.RANDOM
Failed,,,1906,39,0.985,0.346,789,EDFSMode.RANDOM
Failed,,,4562,95,0.475,0.749,492,EDFSMode.RANDOM
Failed,,,4062,36,0.15,0.602,433,EDFSMode.RANDOM
Failed,,,1453,65,0.121,0.573,798,EDFSMode.RANDOM
Failed,,,743,36,0.917,0.119,674,EDFSMode.RANDOM
Failed,,,3401,79,0.43,0.973,153,EDFSMode.RANDOM
Failed,,,3563,9,0.979,0.549,576,EDFSMode.RANDOM
Failed,,,1221,53,0.5,0.419,251,EDFSMode.RANDOM
Failed,,,1605,48,0.54,0.905,374,EDFSMode.RANDOM
Failed,,,4210,51,0.698,0.934,855,EDFSMode.RANDOM
Failed,,,4726,18,0.927,0.792,916,EDFSMode.RANDOM
Failed,,,2382,75,0.408,0.179,365,EDFSMode.RANDOM
Failed,,,423,26,0.616,0.63,264,EDFSMode.RANDOM
Failed,,,3081,83,0.098,0.275,560,EDFSMode.RANDOM
Failed,,,2947,30,0.8,0.997,462,EDFSMode.RANDOM
Failed,,,602,85,0.289,0.095,812,EDFSMode.RANDOM
Failed,,,2239,16,0.735,0.582,718,EDFSMode.RANDOM
Failed,,,4893,71,0.225,0.452,113,EDFSMode.RANDOM
Failed,,,4315,11,0.402,0.338,277,EDFSMode.RANDOM
Failed,,,1745,89,0.369,0.37,699,EDFSMode.RANDOM
Failed,,,1038,12,0.671,0.821,828,EDFSMode.RANDOM
Failed,,,3692,55,0.183,0.208,450,EDFSMode.RANDOM
Failed,,,3232,32,0.727,0.251,927,EDFSMode.RANDOM
Failed,,,887,77,0.247,0.654,351,EDFSMode.RANDOM
Failed,,,1274,24,0.791,0.171,220,EDFSMode.RANDOM
Failed,,,3840,77,0.945,0.139,757,EDFSMode.RANDOM
Failed,,,4434,42,0.678,0.027,591,EDFSMode.RANDOM
Failed,,,2088,98,0.16,0.881,240,EDFSMode.RANDOM
Failed,,,132,3,0.863,0.427,335,EDFSMode.RANDOM
Failed,,,2787,59,0.344,0.54,939,EDFSMode.RANDOM
Failed,,,2807,28,0.666,0.445,417,EDFSMode.RANDOM
Failed,,,151,85,0.187,0.588,967,EDFSMode.RANDOM
Failed,,,2108,16,0.851,0.104,618,EDFSMode.RANDOM
Failed,,,4453,73,0.372,0.988,322,EDFSMode.RANDOM
Failed,,,3859,9,0.004,0.847,150,EDFSMode.RANDOM
Failed,,,1405,81,0.637,0.49,954,EDFSMode.RANDOM
Failed,,,854,20,0.339,0.943,633,EDFSMode.RANDOM
Failed,,,3197,65,0.826,0.09,311,EDFSMode.RANDOM
Failed,,,3669,50,0.28,0.39,732,EDFSMode.RANDOM
Failed,,,1012,93,0.759,0.518,212,EDFSMode.RANDOM
Failed,,,1868,8,0.219,0.033,532,EDFSMode.RANDOM
Failed,,,4335,80,0.579,0.679,572,EDFSMode.RANDOM
Failed,,,4913,41,0.796,0.532,745,EDFSMode.RANDOM
Failed,,,2258,97,0.309,0.435,195,EDFSMode.RANDOM
Failed,,,622,4,0.731,0.888,544,EDFSMode.RANDOM
Failed,,,2966,60,0.244,0.02,840,EDFSMode.RANDOM
Failed,,,3062,1,0.915,0.74,291,EDFSMode.RANDOM
Failed,,,403,58,0.436,0.355,642,EDFSMode.RANDOM
Failed,,,2363,43,0.605,0.836,998,EDFSMode.RANDOM
Failed,,,4706,100,0.125,0.194,393,EDFSMode.RANDOM
Failed,,,4190,33,0.252,0.081,445,EDFSMode.RANDOM
Failed,,,1660,55,0.889,0.691,659,EDFSMode.RANDOM
Failed,,,1107,46,0.088,0.242,986,EDFSMode.RANDOM
Failed,,,3452,90,0.575,0.853,408,EDFSMode.RANDOM
Failed,,,3297,24,0.031,0.686,887,EDFSMode.RANDOM
Failed,,,642,67,0.51,0.285,507,EDFSMode.RANDOM
Failed,,,1496,34,0.465,0.766,179,EDFSMode.RANDOM
Failed,,,4043,56,0.83,0.382,925,EDFSMode.RANDOM
Failed,,,4543,14,0.543,0.267,871,EDFSMode.RANDOM
Failed,,,1886,69,0.056,0.637,519,EDFSMode.RANDOM
Failed,,,252,32,0.982,0.187,164,EDFSMode.RANDOM
Failed,,,2593,87,0.494,0.783,768,EDFSMode.RANDOM
Failed,,,2541,19,0.091,0.618,490,EDFSMode.RANDOM
Failed,,,197,74,0.571,0.473,784,EDFSMode.RANDOM
Failed,,,2000,27,0.405,0.959,690,EDFSMode.RANDOM
Failed,,,4654,82,0.884,0.074,141,EDFSMode.RANDOM
Failed,,,3910,49,0.739,0.217,306,EDFSMode.RANDOM
Failed,,,1515,52,0.522,0.249,670,EDFSMode.RANDOM
Failed,,,662,49,0.438,0.7,800,EDFSMode.RANDOM
Failed,,,3316,92,0.956,0.329,478,EDFSMode.RANDOM
Failed,,,3472,21,0.383,0.13,899,EDFSMode.RANDOM
Failed,,,1127,66,0.893,0.774,379,EDFSMode.RANDOM
Failed,,,1679,35,0.069,0.292,249,EDFSMode.RANDOM
Failed,,,4070,64,0.164,0.26,729,EDFSMode.RANDOM
Failed,,,4810,6,0.462,0.405,563,EDFSMode.RANDOM
Failed,,,2464,63,0.95,0.504,268,EDFSMode.RANDOM
Failed,,,361,38,0.027,0.048,363,EDFSMode.RANDOM
Failed,,,3016,95,0.515,0.919,911,EDFSMode.RANDOM
Failed,,,2833,42,0.344,0.321,109,EDFSMode.RANDOM
Failed,,,491,98,0.823,0.708,715,EDFSMode.RANDOM
Failed,,,2292,3,0.154,0.226,817,EDFSMode.RANDOM
