Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.65,93,3613,1,0.487,0.001,214,EDFSMode.RANDOM
Completed,0.69,91,3795,1,0.447,0.546,166,EDFSMode.RANDOM
Completed,0.68,136,1476,1,0.133,0.001,100,EDFSMode.RANDOM
Completed,0.69,246,4408,1,0.803,0.001,100,EDFSMode.RANDOM
Completed,0.67,98,3342,1,0.147,0.001,172,EDFSMode.RANDOM
Completed,0.69,154,1468,1,0.475,0.581,100,EDFSMode.RANDOM
Completed,0.68,67,3215,1,0.183,0.999,171,EDFSMode.RANDOM
Completed,0.69,61,737,27,0.413,0.47,261,EDFSMode.RANDOM
Completed,0.72,141,4361,1,0.893,0.41,129,EDFSMode.RANDOM
Completed,0.72,106,1463,100,0.001,0.001,100,EDFSMode.RANDOM
Completed,0.71,107,3387,1,0.204,0.999,100,EDFSMode.RANDOM
Completed,0.67,128,3715,56,0.392,0.701,245,EDFSMode.RANDOM
Completed,0.71,108,1522,100,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.66,54,3458,11,0.144,0.999,233,EDFSMode.RANDOM
Completed,0.65,43,739,1,0.416,0.001,243,EDFSMode.RANDOM
Completed,0.7,66,3435,1,0.42,0.999,190,EDFSMode.RANDOM
Completed,0.66,35,798,1,0.222,0.001,247,EDFSMode.RANDOM
Completed,0.61,200,1654,100,0.51,0.999,526,EDFSMode.RANDOM
Completed,0.67,76,4597,1,0.472,0.318,195,EDFSMode.RANDOM
Completed,0.7,135,4562,1,0.44,0.578,140,EDFSMode.RANDOM
Completed,0.69,107,4584,1,0.359,0.999,159,EDFSMode.RANDOM
Completed,0.69,109,4427,1,0.9,0.545,167,EDFSMode.RANDOM
Completed,0.68,113,4358,1,0.555,0.001,206,EDFSMode.RANDOM
Completed,0.65,1437,4518,83,0.999,0.999,269,EDFSMode.RANDOM
Completed,0.68,97,1520,1,0.001,0.001,100,EDFSMode.RANDOM
Completed,0.7,93,4870,1,0.895,0.332,182,EDFSMode.RANDOM
Completed,0.71,69,3281,1,0.127,0.999,138,EDFSMode.RANDOM
Completed,0.66,61,768,36,0.235,0.579,248,EDFSMode.RANDOM
Completed,0.59,37,4221,1,0.7,0.999,851,EDFSMode.RANDOM
Completed,0.62,101,4285,16,0.71,0.999,457,EDFSMode.RANDOM
Completed,0.58,25,2515,1,0.208,0.999,466,EDFSMode.RANDOM
Completed,0.52,24,3144,5,0.968,0.999,1000,EDFSMode.RANDOM
Completed,0.57,14,2168,1,0.463,0.001,533,EDFSMode.RANDOM
Completed,0.52,105,2035,67,0.882,0.001,599,EDFSMode.RANDOM
Completed,0.63,339,933,100,0.778,0.591,263,EDFSMode.RANDOM
Completed,0.52,9,2086,1,0.278,0.001,504,EDFSMode.RANDOM
Completed,0.61,54,4069,71,0.19,0.999,770,EDFSMode.RANDOM
Completed,0.55,12,2218,1,0.799,0.001,562,EDFSMode.RANDOM
Completed,0.58,7,2022,1,0.999,0.999,665,EDFSMode.RANDOM
Completed,0.55,39,1496,30,0.293,0.999,685,EDFSMode.RANDOM
Completed,0.63,88,4461,28,0.396,0.001,339,EDFSMode.RANDOM
Completed,0.63,35,1976,1,0.574,0.001,609,EDFSMode.RANDOM
Completed,0.49,12,2135,1,0.737,0.999,452,EDFSMode.RANDOM
Completed,0.55,29,3793,1,0.795,0.999,935,EDFSMode.RANDOM
Completed,0.58,65,5000,24,0.935,0.001,697,EDFSMode.RANDOM
Completed,0.53,52,2015,41,0.577,0.999,466,EDFSMode.RANDOM
Completed,0.64,33,945,1,0.402,0.999,314,EDFSMode.RANDOM
Completed,0.6,75,4300,100,0.284,0.999,745,EDFSMode.RANDOM
Completed,0.54,17,3116,1,0.725,0.999,1000,EDFSMode.RANDOM
Completed,0.58,32,1807,1,0.209,0.001,573,EDFSMode.RANDOM
Completed,0.58,70,1755,54,0.499,0.999,673,EDFSMode.RANDOM
Completed,0.64,37,4266,1,0.399,0.999,826,EDFSMode.RANDOM
Completed,0.6,37,1469,1,0.799,0.999,709,EDFSMode.RANDOM
Completed,0.64,79,3773,100,0.213,0.999,450,EDFSMode.RANDOM
Completed,0.64,44,894,100,0.001,0.46,264,EDFSMode.RANDOM
Completed,0.63,100,901,100,0.074,0.186,272,EDFSMode.RANDOM
Completed,0.56,10,2142,1,0.587,0.999,524,EDFSMode.RANDOM
Completed,0.57,34,1756,1,0.999,0.999,587,EDFSMode.RANDOM
Completed,0.55,26,4344,1,0.001,0.487,871,EDFSMode.RANDOM
Completed,0.62,50,1540,94,0.085,0.001,453,EDFSMode.RANDOM
Completed,0.51,9,2311,1,0.379,0.999,947,EDFSMode.RANDOM
Completed,0.57,47,2356,30,0.824,0.631,1000,EDFSMode.RANDOM
Completed,0.65,42,1547,1,0.001,0.999,314,EDFSMode.RANDOM
Completed,0.5,9,2356,50,0.001,0.999,933,EDFSMode.RANDOM
Completed,0.61,13,2437,1,0.671,0.439,693,EDFSMode.RANDOM
Completed,0.62,84,1527,71,0.123,0.999,287,EDFSMode.RANDOM
Completed,0.61,37,1529,73,0.001,0.656,415,EDFSMode.RANDOM
Completed,0.58,15,2626,1,0.001,0.999,616,EDFSMode.RANDOM
Completed,0.57,26,4229,62,0.001,0.757,901,EDFSMode.RANDOM
Completed,0.55,16,2513,100,0.001,0.999,661,EDFSMode.RANDOM
Completed,0.62,36,1484,100,0.001,0.001,405,EDFSMode.RANDOM
Completed,0.64,52,1539,26,0.156,0.999,345,EDFSMode.RANDOM
Completed,0.52,18,2372,33,0.155,0.635,918,EDFSMode.RANDOM
Completed,0.62,183,1871,9,0.786,0.274,807,EDFSMode.RANDOM
Completed,0.64,93,1551,30,0.256,0.001,440,EDFSMode.RANDOM
Completed,0.61,39,1560,1,0.001,0.436,413,EDFSMode.RANDOM
Completed,0.56,13,2336,40,0.001,0.999,987,EDFSMode.RANDOM
Completed,0.48,45,2348,100,0.146,0.553,950,EDFSMode.RANDOM
Completed,0.6,105,2566,100,0.334,0.999,630,EDFSMode.RANDOM
Completed,0.63,43,1540,1,0.28,0.999,359,EDFSMode.RANDOM
Completed,0.61,40,1521,28,0.001,0.999,416,EDFSMode.RANDOM
Completed,0.64,43,1547,100,0.001,0.999,342,EDFSMode.RANDOM
Completed,0.49,29,2323,1,0.774,0.655,787,EDFSMode.RANDOM
Completed,0.62,42,1525,1,0.253,0.001,358,EDFSMode.RANDOM
Completed,0.57,30,4271,100,0.001,0.488,897,EDFSMode.RANDOM
Completed,0.62,41,1551,33,0.001,0.362,357,EDFSMode.RANDOM
Completed,0.56,20,2786,65,0.001,0.001,586,EDFSMode.RANDOM
Completed,0.59,43,2266,23,0.838,0.778,697,EDFSMode.RANDOM
Completed,0.61,152,4544,100,0.57,0.44,444,EDFSMode.RANDOM
Completed,0.64,155,1503,55,0.921,0.477,372,EDFSMode.RANDOM
Completed,0.59,33,2936,1,0.533,0.001,427,EDFSMode.RANDOM
Completed,0.64,55,3870,70,0.119,0.999,475,EDFSMode.RANDOM
Completed,0.65,40,666,22,0.207,0.467,296,EDFSMode.RANDOM
Completed,0.62,158,3901,100,0.398,0.001,489,EDFSMode.RANDOM
Completed,0.59,88,3828,68,0.368,0.001,525,EDFSMode.RANDOM
Completed,0.58,282,2831,19,0.859,0.001,472,EDFSMode.RANDOM
Completed,0.54,192,2670,100,0.869,0.415,587,EDFSMode.RANDOM
Completed,0.67,39,649,25,0.092,0.665,248,EDFSMode.RANDOM
Completed,0.58,42,4795,1,0.912,0.438,479,EDFSMode.RANDOM
Completed,0.66,159,4423,100,0.342,0.741,249,EDFSMode.RANDOM
Completed,0.6,55,592,24,0.488,0.517,304,EDFSMode.RANDOM
Completed,0.63,53,3901,43,0.185,0.999,521,EDFSMode.RANDOM
Completed,0.64,154,4742,50,0.93,0.477,379,EDFSMode.RANDOM
Completed,0.58,52,2791,38,0.416,0.001,516,EDFSMode.RANDOM
Completed,0.6,146,4938,58,0.999,0.999,518,EDFSMode.RANDOM
Completed,0.6,33,3833,1,0.191,0.999,552,EDFSMode.RANDOM
Completed,0.59,37,1232,40,0.145,0.001,569,EDFSMode.RANDOM
Completed,0.61,42,3848,1,0.558,0.999,413,EDFSMode.RANDOM
Completed,0.63,28,605,11,0.123,0.999,286,EDFSMode.RANDOM
Completed,0.59,381,4781,29,0.624,0.999,783,EDFSMode.RANDOM
Completed,0.63,31,616,1,0.766,0.999,285,EDFSMode.RANDOM
Completed,0.68,183,4120,21,0.326,0.999,228,EDFSMode.RANDOM
Completed,0.59,28,651,100,0.001,0.001,309,EDFSMode.RANDOM
Completed,0.62,299,4466,31,0.555,0.999,828,EDFSMode.RANDOM
Completed,0.64,382,3861,100,0.555,0.001,473,EDFSMode.RANDOM
Completed,0.57,54,2787,63,0.174,0.001,400,EDFSMode.RANDOM
Completed,0.71,247,4011,21,0.123,0.999,100,EDFSMode.RANDOM
Completed,0.58,222,1283,100,0.999,0.999,585,EDFSMode.RANDOM
Completed,0.64,50,1468,1,0.812,0.999,370,EDFSMode.RANDOM
Completed,0.58,43,4082,1,0.491,0.446,779,EDFSMode.RANDOM
Completed,0.6,42,5000,1,0.592,0.508,577,EDFSMode.RANDOM
Completed,0.6,120,4400,28,0.266,0.999,809,EDFSMode.RANDOM
Completed,0.63,37,613,1,0.537,0.999,233,EDFSMode.RANDOM
Completed,0.58,145,4294,69,0.796,0.999,478,EDFSMode.RANDOM
Completed,0.61,75,5000,52,0.401,0.999,562,EDFSMode.RANDOM
Completed,0.63,46,3848,1,0.144,0.458,505,EDFSMode.RANDOM
Completed,0.65,259,3491,72,0.367,0.754,264,EDFSMode.RANDOM
Completed,0.65,49,755,1,0.113,0.317,200,EDFSMode.RANDOM
Completed,0.69,85,4234,53,0.113,0.542,259,EDFSMode.RANDOM
Completed,0.59,168,4330,100,0.15,0.589,808,EDFSMode.RANDOM
Completed,0.57,47,3998,1,0.59,0.001,789,EDFSMode.RANDOM
Completed,0.6,38,4344,1,0.23,0.622,843,EDFSMode.RANDOM
Completed,0.6,37,3954,64,0.001,0.585,768,EDFSMode.RANDOM
Completed,0.58,122,4036,100,0.139,0.001,819,EDFSMode.RANDOM
Completed,0.66,44,720,20,0.001,0.999,226,EDFSMode.RANDOM
Completed,0.66,43,739,39,0.001,0.001,245,EDFSMode.RANDOM
Completed,0.53,83,1,74,0.739,0.001,1000,EDFSMode.RANDOM
Completed,0.63,52,3790,1,0.001,0.001,370,EDFSMode.RANDOM
Completed,0.59,46,5000,100,0.001,0.001,550,EDFSMode.RANDOM
Completed,0.71,1007,4188,97,0.231,0.026,139,EDFSMode.RANDOM
Completed,0.6,46,2459,70,0.221,0.34,524,EDFSMode.RANDOM
Completed,0.58,149,3460,99,0.305,0.035,907,EDFSMode.RANDOM
Completed,0.62,359,379,31,0.949,0.635,291,EDFSMode.RANDOM
Completed,0.58,18,3022,41,0.018,0.161,780,EDFSMode.RANDOM
Completed,0.59,127,4767,59,0.811,0.864,604,EDFSMode.RANDOM
Completed,0.59,168,1410,93,0.84,0.224,720,EDFSMode.RANDOM
Completed,0.62,69,4578,36,0.413,0.575,450,EDFSMode.RANDOM
Completed,0.71,954,3424,21,0.921,0.277,134,EDFSMode.RANDOM
Completed,0.58,53,902,36,0.61,0.412,702,EDFSMode.RANDOM
Completed,0.63,54,4919,76,0.086,0.774,426,EDFSMode.RANDOM
Completed,0.69,2119,3726,25,0.874,0.096,119,EDFSMode.RANDOM
Completed,0.51,66,2095,65,0.338,0.717,952,EDFSMode.RANDOM
Completed,0.55,28,1332,1,0.145,0.515,799,EDFSMode.RANDOM
Completed,0.64,390,2849,60,0.677,0.174,272,EDFSMode.RANDOM
Completed,0.62,78,4155,41,0.404,0.946,467,EDFSMode.RANDOM
Completed,0.53,284,26,99,0.932,0.366,661,EDFSMode.RANDOM
Completed,0.61,50,549,14,0.47,0.218,341,EDFSMode.RANDOM
Completed,0.61,156,3944,73,0.944,0.595,732,EDFSMode.RANDOM
Completed,0.54,22,2745,28,0.235,0.275,926,EDFSMode.RANDOM
Completed,0.7,1298,1748,86,0.696,0.912,202,EDFSMode.RANDOM
Completed,0.68,412,2307,48,0.753,0.865,246,EDFSMode.RANDOM
Completed,0.54,181,3202,88,0.287,0.446,882,EDFSMode.RANDOM
Completed,0.59,54,4503,13,0.513,0.673,575,EDFSMode.RANDOM
Completed,0.6,27,1006,53,0.043,0.015,497,EDFSMode.RANDOM
Completed,0.52,92,1215,9,0.986,0.986,984,EDFSMode.RANDOM
Completed,0.7,1330,4606,57,0.458,0.326,145,EDFSMode.RANDOM
Completed,0.6,105,3411,44,0.746,0.552,401,EDFSMode.RANDOM
Completed,0.52,66,2410,92,0.214,0.136,671,EDFSMode.RANDOM
Completed,0.57,52,1645,30,0.266,0.089,631,EDFSMode.RANDOM
Completed,0.6,153,2535,84,0.803,0.724,442,EDFSMode.RANDOM
Completed,0.65,51,3841,17,0.031,0.404,298,EDFSMode.RANDOM
Completed,0.58,677,339,71,0.555,0.783,830,EDFSMode.RANDOM
Completed,0.61,100,236,43,0.097,0.635,171,EDFSMode.RANDOM
Completed,0.57,3936,4257,97,0.567,0.053,900,EDFSMode.RANDOM
Completed,0.56,21,3059,4,0.356,0.825,757,EDFSMode.RANDOM
Completed,0.63,177,1434,58,0.822,0.487,371,EDFSMode.RANDOM
Completed,0.61,65,1993,21,0.625,0.284,527,EDFSMode.RANDOM
Completed,0.57,63,3515,69,0.163,0.903,600,EDFSMode.RANDOM
Completed,0.58,506,4817,32,0.889,0.225,856,EDFSMode.RANDOM
Completed,0.66,325,692,80,0.415,0.588,215,EDFSMode.RANDOM
Completed,0.55,27,763,23,0.239,0.808,642,EDFSMode.RANDOM
Completed,0.63,130,4746,64,0.708,0.378,486,EDFSMode.RANDOM
Completed,0.65,90,3586,37,0.498,0.745,285,EDFSMode.RANDOM
Completed,0.59,1892,1923,78,0.963,0.067,787,EDFSMode.RANDOM
Completed,0.56,48,1505,38,0.518,0.146,972,EDFSMode.RANDOM
Completed,0.72,1879,2988,98,0.055,0.543,100,EDFSMode.RANDOM
Completed,0.62,49,4328,3,0.78,0.332,414,EDFSMode.RANDOM
Completed,0.55,62,165,63,0.306,0.98,714,EDFSMode.RANDOM
Completed,0.61,53,415,26,0.846,0.567,512,EDFSMode.RANDOM
Completed,0.6,79,3766,86,0.318,0.246,559,EDFSMode.RANDOM
Completed,0.54,106,2611,15,0.607,0.878,873,EDFSMode.RANDOM
Completed,0.64,120,1570,75,0.075,0.309,255,EDFSMode.RANDOM
Completed,0.67,52,2486,10,0.377,0.481,186,EDFSMode.RANDOM
Completed,0.52,267,3336,52,0.913,0.831,942,EDFSMode.RANDOM
Completed,0.62,45,4682,50,0.14,0.043,740,EDFSMode.RANDOM
Completed,0.63,202,1140,91,0.665,0.645,331,EDFSMode.RANDOM
Completed,0.58,295,1077,47,0.36,0.353,811,EDFSMode.RANDOM
Completed,0.64,248,4432,93,0.834,0.96,317,EDFSMode.RANDOM
Completed,0.6,33,3273,8,0.124,0.172,453,EDFSMode.RANDOM
Completed,0.5,240,2236,54,0.586,0.516,618,EDFSMode.RANDOM
Completed,0.58,56,1819,19,0.892,0.687,690,EDFSMode.RANDOM
Completed,0.6,87,2674,71,0.426,0.125,381,EDFSMode.RANDOM
Completed,0.72,860,4015,30,0.653,0.757,132,EDFSMode.RANDOM
Completed,0.59,33,478,82,0.183,0.43,996,EDFSMode.RANDOM
Completed,0.58,52,101,6,0.719,0.017,231,EDFSMode.RANDOM
Completed,0.59,115,4080,59,0.195,0.671,841,EDFSMode.RANDOM
Completed,0.57,98,2925,42,0.982,0.46,592,EDFSMode.RANDOM
Completed,0.56,106,1256,94,0.446,0.851,536,EDFSMode.RANDOM
Completed,0.61,12,2171,34,0.003,0.93,355,EDFSMode.RANDOM
Completed,0.59,965,3650,80,0.536,0.258,773,EDFSMode.RANDOM
Completed,0.56,33,4995,20,0.263,0.625,910,EDFSMode.RANDOM
Completed,0.7,1562,827,67,0.791,0.189,163,EDFSMode.RANDOM
Completed,0.63,25,814,3,0.295,0.663,490,EDFSMode.RANDOM
Completed,0.6,132,4929,62,0.76,0.026,639,EDFSMode.RANDOM
Completed,0.59,26,3618,39,0.036,0.845,777,EDFSMode.RANDOM
Completed,0.59,208,2125,98,0.505,0.467,296,EDFSMode.RANDOM
Completed,0.7,2950,1322,38,0.952,0.264,111,EDFSMode.RANDOM
Completed,0.52,70,2936,78,0.478,0.922,962,EDFSMode.RANDOM
Completed,0.62,65,4126,23,0.689,0.197,711,EDFSMode.RANDOM
Completed,0.55,39,132,63,0.226,0.615,418,EDFSMode.RANDOM
Completed,0.58,81,539,50,0.684,0.966,555,EDFSMode.RANDOM
Completed,0.61,62,4032,90,0.153,0.345,516,EDFSMode.RANDOM
Completed,0.65,84,2716,11,0.924,0.525,265,EDFSMode.RANDOM
Completed,0.58,267,1856,51,0.397,0.163,863,EDFSMode.RANDOM
Completed,0.48,10,2219,16,0.094,0.117,931,EDFSMode.RANDOM
Completed,0.66,748,3212,75,0.619,0.697,197,EDFSMode.RANDOM
Completed,0.63,71,4395,27,0.33,0.424,334,EDFSMode.RANDOM
Completed,0.57,142,1035,85,0.866,0.764,737,EDFSMode.RANDOM
Completed,0.63,61,1128,29,0.171,0.237,321,EDFSMode.RANDOM
Completed,0.61,998,4616,83,0.633,0.575,807,EDFSMode.RANDOM
Completed,0.59,37,3304,18,0.407,0.302,607,EDFSMode.RANDOM
Completed,0.56,163,2439,72,0.88,0.884,464,EDFSMode.RANDOM
Completed,0.59,56,1635,7,0.575,0.838,392,EDFSMode.RANDOM
Completed,0.58,116,2624,55,0.104,0.474,679,EDFSMode.RANDOM
Completed,0.53,82,3812,46,0.815,0.654,992,EDFSMode.RANDOM
Completed,0.65,2320,447,94,0.348,0.035,136,EDFSMode.RANDOM
Completed,0.56,507,226,19,0.81,0.386,838,EDFSMode.RANDOM
Completed,0.67,364,4345,67,0.275,0.802,235,EDFSMode.RANDOM
Completed,0.57,55,3030,34,0.547,0.077,547,EDFSMode.RANDOM
Completed,0.56,32,1541,81,0.023,0.737,581,EDFSMode.RANDOM
Completed,0.58,66,1906,42,0.465,0.533,763,EDFSMode.RANDOM
Completed,0.62,257,3525,95,0.994,0.154,366,EDFSMode.RANDOM
Completed,0.69,95,4710,5,0.206,0.973,166,EDFSMode.RANDOM
Completed,0.57,331,721,59,0.739,0.338,906,EDFSMode.RANDOM
Completed,0.58,95,635,40,0.92,0.06,437,EDFSMode.RANDOM
Completed,0.58,380,4795,100,0.385,0.629,691,EDFSMode.RANDOM
Completed,0.53,23,3439,1,0.657,0.496,949,EDFSMode.RANDOM
Completed,0.73,308,1991,61,0.133,0.817,123,EDFSMode.RANDOM
Completed,0.63,70,1456,24,0.326,0.894,276,EDFSMode.RANDOM
Completed,0.58,1361,3115,66,0.855,0.292,796,EDFSMode.RANDOM
Completed,0.56,63,4260,35,0.066,0.581,651,EDFSMode.RANDOM
Completed,0.61,102,311,76,0.599,0.231,477,EDFSMode.RANDOM
Completed,0.58,12,367,11,0.063,0.317,721,EDFSMode.RANDOM
Completed,0.65,104,3892,53,0.524,0.994,351,EDFSMode.RANDOM
Completed,0.65,194,2543,48,0.299,0.129,206,EDFSMode.RANDOM
Completed,0.58,537,1716,89,0.772,0.559,923,EDFSMode.RANDOM
Completed,0.52,216,2358,28,0.716,0.731,879,EDFSMode.RANDOM
Completed,0.68,106,3385,88,0.246,0.083,250,EDFSMode.RANDOM
Completed,0.63,69,4535,13,0.956,0.792,508,EDFSMode.RANDOM
Completed,0.59,144,1208,73,0.489,0.395,565,EDFSMode.RANDOM
Completed,0.68,277,950,17,0.543,0.602,155,EDFSMode.RANDOM
Completed,0.52,28,4481,69,0.012,0.211,973,EDFSMode.RANDOM
Completed,0.58,88,3126,32,0.783,0.92,668,EDFSMode.RANDOM
Completed,0.6,77,2304,84,0.255,0.266,405,EDFSMode.RANDOM
Completed,0.63,83,1770,46,0.202,0.438,445,EDFSMode.RANDOM
Completed,0.57,130,2801,92,0.727,0.874,627,EDFSMode.RANDOM
Completed,0.58,93,3947,9,0.438,0.008,820,EDFSMode.RANDOM
Completed,0.59,196,625,55,0.974,0.68,309,EDFSMode.RANDOM
Completed,0.51,112,52,33,0.435,0.766,890,EDFSMode.RANDOM
Completed,0.7,1455,4207,79,0.9,0.422,182,EDFSMode.RANDOM
Completed,0.63,40,2856,22,0.175,0.71,374,EDFSMode.RANDOM
Completed,0.57,138,1403,68,0.644,0.103,754,EDFSMode.RANDOM
Completed,0.54,15,2044,5,0.842,0.181,597,EDFSMode.RANDOM
Completed,0.61,76,3699,57,0.368,0.507,531,EDFSMode.RANDOM
Completed,0.7,291,4848,44,0.579,0.375,225,EDFSMode.RANDOM
Completed,0.62,43,895,96,0.116,0.937,846,EDFSMode.RANDOM
Completed,0.62,169,875,15,0.817,0.28,291,EDFSMode.RANDOM
Completed,0.58,484,4868,75,0.347,0.907,781,EDFSMode.RANDOM
Completed,0.58,54,3679,26,0.573,0.213,638,EDFSMode.RANDOM
Completed,0.62,33,2064,86,0.108,0.6,491,EDFSMode.RANDOM
Completed,0.64,79,1384,49,0.414,0.678,422,EDFSMode.RANDOM
Completed,0.57,149,2875,90,0.876,0.01,706,EDFSMode.RANDOM
Completed,0.55,32,4188,10,0.166,0.86,963,EDFSMode.RANDOM
Completed,0.69,1798,71,52,0.64,0.452,110,EDFSMode.RANDOM
Completed,0.55,71,605,37,0.209,0.101,864,EDFSMode.RANDOM
Completed,0.65,529,3966,78,0.737,0.712,264,EDFSMode.RANDOM
Completed,0.57,44,2782,22,0.465,0.408,520,EDFSMode.RANDOM
Completed,0.59,182,1790,64,0.997,0.78,551,EDFSMode.RANDOM
Completed,0.6,13,2285,2,0.555,0.951,736,EDFSMode.RANDOM
Completed,0.62,36,3146,62,0.018,0.361,335,EDFSMode.RANDOM
Completed,0.68,452,4461,39,0.806,0.509,192,EDFSMode.RANDOM
Completed,0.54,56,969,99,0.281,0.179,936,EDFSMode.RANDOM
Completed,0.59,83,1189,43,0.693,0.822,459,EDFSMode.RANDOM
Completed,0.61,83,4554,95,0.22,0.49,612,EDFSMode.RANDOM
Completed,0.56,138,3365,6,0.945,0.638,806,EDFSMode.RANDOM
Completed,0.57,93,2378,59,0.483,0.05,321,EDFSMode.RANDOM
Completed,0.71,131,1696,20,0.036,0.221,140,EDFSMode.RANDOM
Completed,0.58,85,2563,66,0.503,0.591,988,EDFSMode.RANDOM
Completed,0.57,44,3873,35,0.292,0.287,680,EDFSMode.RANDOM
Completed,0.59,180,386,81,0.762,0.9,391,EDFSMode.RANDOM
Completed,0.5,19,292,8,0.335,0.549,582,EDFSMode.RANDOM
Completed,0.6,178,4279,54,0.859,0.138,546,EDFSMode.RANDOM
Completed,0.63,55,3096,47,0.087,0.989,239,EDFSMode.RANDOM
Completed,0.6,986,1475,93,0.623,0.323,833,EDFSMode.RANDOM
Completed,0.57,341,1972,30,0.926,0.401,905,EDFSMode.RANDOM
Completed,0.7,883,3459,82,0.393,0.786,167,EDFSMode.RANDOM
Completed,0.63,79,4776,19,0.682,0.092,361,EDFSMode.RANDOM
Completed,0.56,34,655,72,0.153,0.721,767,EDFSMode.RANDOM
Completed,0.69,642,741,28,0.445,0.878,125,EDFSMode.RANDOM
Completed,0.59,433,4690,87,0.969,0.308,946,EDFSMode.RANDOM
Completed,0.57,34,3544,14,0.198,0.566,697,EDFSMode.RANDOM
Completed,0.58,150,1886,73,0.733,0.247,431,EDFSMode.RANDOM
Completed,0.61,58,1561,12,0.786,0.045,475,EDFSMode.RANDOM
Completed,0.55,52,3010,52,0.254,0.644,653,EDFSMode.RANDOM
Completed,0.59,578,4365,49,0.542,0.48,790,EDFSMode.RANDOM
Completed,0.64,19,206,88,0.014,0.832,282,EDFSMode.RANDOM
Completed,0.51,137,467,25,0.585,0.747,916,EDFSMode.RANDOM
Completed,0.69,220,3792,65,0.112,0.067,212,EDFSMode.RANDOM
Completed,0.61,107,2643,36,0.837,0.808,348,EDFSMode.RANDOM
Completed,0.6,72,1616,76,0.375,0.38,724,EDFSMode.RANDOM
Completed,0.56,31,2459,41,0.178,0.332,571,EDFSMode.RANDOM
Completed,0.61,141,3285,99,0.644,0.979,501,EDFSMode.RANDOM
Completed,0.66,84,4635,2,0.433,0.144,252,EDFSMode.RANDOM
Completed,0.54,752,1108,61,0.903,0.543,876,EDFSMode.RANDOM
Completed,0.62,30,1055,4,0.068,0.454,407,EDFSMode.RANDOM
Completed,0.59,88,4376,58,0.596,0.858,665,EDFSMode.RANDOM
Completed,0.53,42,3231,43,0.323,0.024,979,EDFSMode.RANDOM
Completed,0.68,3496,2199,97,0.855,0.664,149,EDFSMode.RANDOM
Completed,0.65,131,1875,32,0.662,0.617,306,EDFSMode.RANDOM
Completed,0.53,97,2696,80,0.126,0.195,822,EDFSMode.RANDOM
Completed,0.6,66,4052,21,0.914,0.936,621,EDFSMode.RANDOM
Completed,0.59,74,520,69,0.389,0.251,451,EDFSMode.RANDOM
Completed,0.61,240,152,45,0.956,0.165,747,EDFSMode.RANDOM
Completed,0.64,154,4107,92,0.487,0.523,381,EDFSMode.RANDOM
Completed,0.68,91,2956,8,0.713,0.359,179,EDFSMode.RANDOM
Completed,0.59,332,1303,56,0.247,0.953,892,EDFSMode.RANDOM
Completed,0.54,44,2145,16,0.303,0.75,852,EDFSMode.RANDOM
Completed,0.69,276,3599,70,0.766,0.437,219,EDFSMode.RANDOM
Completed,0.61,43,4949,31,0.056,0.695,534,EDFSMode.RANDOM
Completed,0.56,126,795,85,0.53,0.119,594,EDFSMode.RANDOM
Completed,0.53,18,846,48,0.026,0.53,957,EDFSMode.RANDOM
Completed,0.71,3968,4975,89,0.561,0.159,115,EDFSMode.RANDOM
Completed,0.62,54,3670,12,0.274,0.962,427,EDFSMode.RANDOM
Completed,0.57,113,2151,53,0.798,0.351,701,EDFSMode.RANDOM
Completed,0.56,55,1276,13,0.746,0.428,657,EDFSMode.RANDOM
Completed,0.62,59,2905,74,0.217,0.759,471,EDFSMode.RANDOM
Completed,0.66,433,4099,27,0.989,0.111,271,EDFSMode.RANDOM
Completed,0.48,663,82,87,0.456,0.701,800,EDFSMode.RANDOM
Completed,0.68,60,498,1,0.883,0.849,201,EDFSMode.RANDOM
Completed,0.57,121,3996,61,0.422,0.462,927,EDFSMode.RANDOM
Completed,0.61,78,2694,40,0.632,0.657,728,EDFSMode.RANDOM
Completed,0.65,89,1800,100,0.159,0.03,345,EDFSMode.RANDOM
Completed,0.63,45,2256,36,0.355,0.202,498,EDFSMode.RANDOM
Completed,0.57,158,3253,77,0.825,0.611,575,EDFSMode.RANDOM
Completed,0.58,31,4452,24,0.099,0.26,887,EDFSMode.RANDOM
Completed,0.68,376,1057,66,0.566,0.928,242,EDFSMode.RANDOM
Completed,0.57,37,1159,22,0.401,0.073,676,EDFSMode.RANDOM
Completed,0.62,246,4662,68,0.933,0.739,397,EDFSMode.RANDOM
Completed,0.71,321,3355,33,0.146,0.388,146,EDFSMode.RANDOM
Completed,0.55,156,2466,79,0.674,0.799,983,EDFSMode.RANDOM
Completed,0.62,756,1589,44,0.867,0.971,826,EDFSMode.RANDOM
Completed,0.62,151,2591,96,0.342,0.342,302,EDFSMode.RANDOM
Completed,0.63,67,3785,5,0.616,0.537,441,EDFSMode.RANDOM
Completed,0.54,27,395,57,0.079,0.152,632,EDFSMode.RANDOM
Completed,0.59,51,185,31,0.51,0.3,370,EDFSMode.RANDOM
Completed,0.61,32,4309,83,0.045,0.888,758,EDFSMode.RANDOM
Completed,0.55,129,3008,17,0.754,0.24,896,EDFSMode.RANDOM
Completed,0.7,659,1485,70,0.284,0.573,175,EDFSMode.RANDOM
