Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.55,1,2377,74,0.001,0.87,420,EDFSMode.RANDOM
Completed,0.55,0,134,24,0.171,0.889,647,EDFSMode.RANDOM
Completed,0.58,4,5000,81,0.001,0.44,125,EDFSMode.RANDOM
Completed,0.56,3,4743,22,0.508,0.784,398,EDFSMode.RANDOM
Completed,0.55,4,501,100,0.55,0.221,414,EDFSMode.RANDOM
Completed,0.55,0,4689,1,0.828,0.69,995,EDFSMode.RANDOM
Completed,0.56,1,3619,28,0.001,0.257,411,EDFSMode.RANDOM
Completed,0.55,0,3988,1,0.627,0.458,1000,EDFSMode.RANDOM
Completed,0.56,3,4936,74,0.304,0.735,425,EDFSMode.RANDOM
Completed,0.55,3,84,100,0.445,0.735,556,EDFSMode.RANDOM
Completed,0.55,3,4671,1,0.668,0.999,912,EDFSMode.RANDOM
Completed,0.56,1,4516,84,0.001,0.379,395,EDFSMode.RANDOM
Completed,0.55,1,3873,32,0.115,0.858,763,EDFSMode.RANDOM
Completed,0.58,3,4819,82,0.001,0.675,154,EDFSMode.RANDOM
Completed,0.57,2,4458,25,0.236,0.927,156,EDFSMode.RANDOM
Completed,0.55,1,304,50,0.001,0.515,982,EDFSMode.RANDOM
Completed,0.56,2,3478,69,0.163,0.37,380,EDFSMode.RANDOM
Completed,0.55,1,460,32,0.239,0.545,634,EDFSMode.RANDOM
Completed,0.55,0,806,1,0.512,0.21,1000,EDFSMode.RANDOM
Completed,0.57,2,4177,1,0.139,0.745,144,EDFSMode.RANDOM
Completed,0.55,0,431,1,0.73,0.999,1000,EDFSMode.RANDOM
Completed,0.57,2,4930,1,0.448,0.788,131,EDFSMode.RANDOM
Completed,0.56,2,3834,1,0.455,0.001,264,EDFSMode.RANDOM
Completed,0.55,1,4364,1,0.921,0.001,532,EDFSMode.RANDOM
Completed,0.56,3,3435,41,0.436,0.643,234,EDFSMode.RANDOM
Completed,0.56,1,4831,1,0.001,0.64,240,EDFSMode.RANDOM
Completed,0.55,1,3275,100,0.001,0.853,542,EDFSMode.RANDOM
Completed,0.56,2,4729,27,0.216,0.001,259,EDFSMode.RANDOM
Completed,0.56,2,4890,26,0.369,0.182,295,EDFSMode.RANDOM
Completed,0.56,3,4776,18,0.568,0.561,200,EDFSMode.RANDOM
Completed,0.55,15,4958,17,0.854,0.001,485,EDFSMode.RANDOM
Completed,0.55,4,4045,100,0.507,0.424,550,EDFSMode.RANDOM
Completed,0.55,1,4247,1,0.572,0.38,459,EDFSMode.RANDOM
Completed,0.55,1,2219,1,0.566,0.999,248,EDFSMode.RANDOM
Completed,0.55,2,2012,65,0.555,0.152,623,EDFSMode.RANDOM
Completed,0.55,5,3158,100,0.697,0.999,469,EDFSMode.RANDOM
Completed,0.56,2,4569,26,0.001,0.727,212,EDFSMode.RANDOM
Completed,0.56,2,4412,27,0.256,0.845,270,EDFSMode.RANDOM
Completed,0.56,2,4733,100,0.001,0.001,214,EDFSMode.RANDOM
Completed,0.55,1,3161,74,0.001,0.857,613,EDFSMode.RANDOM
Completed,0.55,4,4539,100,0.522,0.999,458,EDFSMode.RANDOM
Completed,0.56,1,4748,1,0.518,0.403,319,EDFSMode.RANDOM
Completed,0.56,2,3623,100,0.001,0.302,221,EDFSMode.RANDOM
Completed,0.56,1,4778,21,0.432,0.312,351,EDFSMode.RANDOM
Completed,0.56,3,4566,19,0.933,0.999,318,EDFSMode.RANDOM
Completed,0.55,5,4127,100,0.89,0.999,536,EDFSMode.RANDOM
Completed,0.56,4,4935,64,0.403,0.641,221,EDFSMode.RANDOM
Completed,0.56,7,4453,76,0.999,0.384,261,EDFSMode.RANDOM
Completed,0.55,1,3592,1,0.001,0.396,549,EDFSMode.RANDOM
Completed,0.56,2,4709,13,0.001,0.416,176,EDFSMode.RANDOM
Completed,0.56,4,4992,37,0.382,0.801,200,EDFSMode.RANDOM
Completed,0.57,4,5000,18,0.154,0.712,100,EDFSMode.RANDOM
Completed,0.55,2,1649,76,0.164,0.598,1000,EDFSMode.RANDOM
Completed,0.55,1,3356,85,0.001,0.294,668,EDFSMode.RANDOM
Completed,0.55,1,4744,1,0.001,0.504,897,EDFSMode.RANDOM
Completed,0.55,3,4885,79,0.565,0.001,1000,EDFSMode.RANDOM
Completed,0.55,1,4771,78,0.001,0.001,1000,EDFSMode.RANDOM
Completed,0.56,2,4435,51,0.205,0.886,404,EDFSMode.RANDOM
Completed,0.56,9,3506,38,0.999,0.366,281,EDFSMode.RANDOM
Completed,0.56,1,4245,1,0.884,0.863,403,EDFSMode.RANDOM
Completed,0.55,4,4570,72,0.001,0.396,826,EDFSMode.RANDOM
Completed,0.55,1,3169,23,0.001,0.242,990,EDFSMode.RANDOM
Completed,0.55,3,399,79,0.569,0.001,1000,EDFSMode.RANDOM
Completed,0.56,1,1140,100,0.001,0.749,263,EDFSMode.RANDOM
Completed,0.56,1,4306,1,0.904,0.536,272,EDFSMode.RANDOM
Completed,0.56,1,2869,1,0.18,0.999,393,EDFSMode.RANDOM
Completed,0.55,1,2653,76,0.001,0.999,913,EDFSMode.RANDOM
Completed,0.58,2,5000,1,0.855,0.854,126,EDFSMode.RANDOM
Completed,0.56,1,3906,81,0.001,0.999,401,EDFSMode.RANDOM
Completed,0.55,1,3105,100,0.001,0.191,1000,EDFSMode.RANDOM
Completed,0.56,22,3566,81,0.999,0.843,397,EDFSMode.RANDOM
Completed,0.56,3,1403,75,0.279,0.442,246,EDFSMode.RANDOM
Completed,0.55,1,2942,31,0.001,0.001,677,EDFSMode.RANDOM
Completed,0.56,2,1495,83,0.001,0.126,255,EDFSMode.RANDOM
Completed,0.55,2,553,1,0.288,0.001,838,EDFSMode.RANDOM
Completed,0.55,1,38,1,0.367,0.001,753,EDFSMode.RANDOM
Completed,0.56,2,3217,29,0.421,0.999,279,EDFSMode.RANDOM
Completed,0.56,7,4867,73,0.999,0.872,274,EDFSMode.RANDOM
Completed,0.56,1,4734,43,0.001,0.079,281,EDFSMode.RANDOM
Completed,0.55,2,1479,74,0.001,0.862,841,EDFSMode.RANDOM
Completed,0.55,3,3984,70,0.001,0.69,819,EDFSMode.RANDOM
Completed,0.56,2,4274,53,0.143,0.182,287,EDFSMode.RANDOM
Completed,0.57,2,2584,58,0.082,0.001,129,EDFSMode.RANDOM
Completed,0.55,1,3429,1,0.167,0.999,870,EDFSMode.RANDOM
Completed,0.55,2,3762,1,0.52,0.806,774,EDFSMode.RANDOM
Completed,0.55,4,243,100,0.594,0.175,1000,EDFSMode.RANDOM
Completed,0.57,1,2583,1,0.187,0.999,136,EDFSMode.RANDOM
Completed,0.55,1,3080,1,0.17,0.119,1000,EDFSMode.RANDOM
Completed,0.57,4,3346,28,0.639,0.357,144,EDFSMode.RANDOM
Completed,0.55,2,44,1,0.211,0.394,799,EDFSMode.RANDOM
Completed,0.55,0,231,47,0.001,0.999,655,EDFSMode.RANDOM
Completed,0.56,2,3929,28,0.405,0.5,407,EDFSMode.RANDOM
Completed,0.56,2,3996,20,0.168,0.449,395,EDFSMode.RANDOM
Completed,0.55,1,3747,17,0.001,0.001,847,EDFSMode.RANDOM
Completed,0.56,1,3565,17,0.077,0.607,401,EDFSMode.RANDOM
Completed,0.55,17,2101,100,0.528,0.645,395,EDFSMode.RANDOM
Completed,0.56,1,3464,36,0.195,0.3,404,EDFSMode.RANDOM
Completed,0.56,1,3289,59,0.001,0.842,265,EDFSMode.RANDOM
Completed,0.55,0,416,1,0.538,0.596,548,EDFSMode.RANDOM
Completed,0.55,9,4620,27,0.222,0.396,818,EDFSMode.RANDOM
Completed,0.58,3,5000,100,0.001,0.868,128,EDFSMode.RANDOM
Completed,0.56,6,4567,100,0.499,0.678,400,EDFSMode.RANDOM
Completed,0.55,1,4795,100,0.001,0.185,550,EDFSMode.RANDOM
Completed,0.55,0,84,1,0.187,0.999,928,EDFSMode.RANDOM
Completed,0.55,182,1493,71,0.947,0.863,936,EDFSMode.RANDOM
Completed,0.56,1,3734,9,0.857,0.681,424,EDFSMode.RANDOM
Completed,0.55,6,1195,80,0.231,0.337,758,EDFSMode.RANDOM
Completed,0.55,9,4911,13,0.659,0.297,964,EDFSMode.RANDOM
Completed,0.56,1,1568,1,0.056,0.501,223,EDFSMode.RANDOM
Completed,0.55,56,1513,70,0.657,0.133,949,EDFSMode.RANDOM
Completed,0.55,1,4451,20,0.1,0.217,704,EDFSMode.RANDOM
Completed,0.56,4,862,54,0.823,0.941,262,EDFSMode.RANDOM
Completed,0.55,62,3066,90,0.744,0.61,868,EDFSMode.RANDOM
Completed,0.56,1,496,10,0.615,0.805,171,EDFSMode.RANDOM
Completed,0.55,2,4192,63,0.34,0.034,613,EDFSMode.RANDOM
Completed,0.55,82,2151,50,0.695,0.907,746,EDFSMode.RANDOM
Completed,0.55,512,1785,93,0.993,0.841,599,EDFSMode.RANDOM
Completed,0.56,1,1350,1,0.138,0.672,224,EDFSMode.RANDOM
Completed,0.55,291,2712,74,0.908,0.417,687,EDFSMode.RANDOM
Completed,0.56,3,2195,58,0.424,0.574,188,EDFSMode.RANDOM
Completed,0.57,4,3895,15,0.446,0.747,105,EDFSMode.RANDOM
Completed,0.55,3,170,62,0.725,0.476,567,EDFSMode.RANDOM
Completed,0.55,1,2335,29,0.12,0.822,962,EDFSMode.RANDOM
Completed,0.55,6,3600,95,0.835,0.082,496,EDFSMode.RANDOM
Completed,0.55,33,1304,86,0.32,0.927,829,EDFSMode.RANDOM
Completed,0.55,0,18,1,0.811,0.999,245,EDFSMode.RANDOM
Completed,0.56,2,3557,1,0.8,0.999,191,EDFSMode.RANDOM
Completed,0.55,1,4044,1,0.705,0.001,498,EDFSMode.RANDOM
Completed,0.58,2,3075,1,0.999,0.999,117,EDFSMode.RANDOM
Completed,0.55,5,1,1,0.857,0.001,262,EDFSMode.RANDOM
Completed,0.58,433,5000,100,0.999,0.001,100,EDFSMode.RANDOM
Completed,0.57,2,4727,1,0.839,0.999,135,EDFSMode.RANDOM
Completed,0.57,15,4384,91,0.722,0.999,100,EDFSMode.RANDOM
Completed,0.58,213,5000,49,0.999,0.001,100,EDFSMode.RANDOM
Completed,0.58,242,5000,92,0.724,0.001,100,EDFSMode.RANDOM
Completed,0.55,3,3780,53,0.837,0.505,585,EDFSMode.RANDOM
Completed,0.55,4,4127,93,0.55,0.286,997,EDFSMode.RANDOM
Completed,0.55,1,4434,4,0.621,0.67,675,EDFSMode.RANDOM
Completed,0.55,1,96,66,0.076,0.263,275,EDFSMode.RANDOM
Completed,0.56,3,1653,35,0.88,0.964,368,EDFSMode.RANDOM
Completed,0.55,25,3488,97,0.426,0.118,880,EDFSMode.RANDOM
Completed,0.55,1,2851,48,0.144,0.207,971,EDFSMode.RANDOM
Completed,0.55,5,2343,84,0.66,0.859,459,EDFSMode.RANDOM
Completed,0.56,2,774,17,0.355,0.413,185,EDFSMode.RANDOM
Completed,0.55,3,3976,82,0.46,0.396,677,EDFSMode.RANDOM
Completed,0.56,2,4311,31,0.277,0.796,222,EDFSMode.RANDOM
Completed,0.55,219,1146,88,0.792,0.138,731,EDFSMode.RANDOM
Completed,0.55,4,2088,12,0.223,0.588,821,EDFSMode.RANDOM
Completed,0.55,4,2750,70,0.705,0.494,425,EDFSMode.RANDOM
Completed,0.55,2,3433,25,0.988,0.331,518,EDFSMode.RANDOM
Completed,0.55,48,1439,57,0.443,0.736,913,EDFSMode.RANDOM
Completed,0.55,6,505,44,0.514,0.039,638,EDFSMode.RANDOM
Completed,0.58,3,4997,76,0.06,0.879,130,EDFSMode.RANDOM
Completed,0.55,37,4693,39,0.771,0.39,850,EDFSMode.RANDOM
Completed,0.55,2,433,81,0.286,0.544,341,EDFSMode.RANDOM
Completed,0.56,2,1374,20,0.73,0.245,306,EDFSMode.RANDOM
Completed,0.55,1,3132,62,0.216,0.837,701,EDFSMode.RANDOM
Completed,0.55,1,2563,8,0.495,0.986,555,EDFSMode.RANDOM
Completed,0.57,9,1977,74,0.947,0.081,159,EDFSMode.RANDOM
Completed,0.55,1,1043,27,0.004,0.632,489,EDFSMode.RANDOM
Completed,0.55,7,4245,73,0.188,0.676,842,EDFSMode.RANDOM
Completed,0.56,2,4033,15,0.113,0.015,395,EDFSMode.RANDOM
Completed,0.55,61,790,55,0.565,0.918,795,EDFSMode.RANDOM
Completed,0.55,41,2346,46,0.386,0.371,761,EDFSMode.RANDOM
Completed,0.56,11,3087,86,0.932,0.711,248,EDFSMode.RANDOM
Completed,0.57,6,3701,34,0.654,0.613,100,EDFSMode.RANDOM
Completed,0.55,2,1786,98,0.17,0.453,612,EDFSMode.RANDOM
Completed,0.55,7,217,3,0.847,0.756,944,EDFSMode.RANDOM
Completed,0.55,2,4630,67,0.334,0.162,544,EDFSMode.RANDOM
Completed,0.55,1,4550,37,0.235,0.312,600,EDFSMode.RANDOM
Completed,0.55,7,292,95,0.688,0.653,211,EDFSMode.RANDOM
Completed,0.55,1,1848,6,0.26,0.075,443,EDFSMode.RANDOM
Completed,0.55,116,3604,63,0.805,0.976,944,EDFSMode.RANDOM
Completed,0.55,9,3047,19,0.53,0.815,868,EDFSMode.RANDOM
Completed,0.55,1,2459,51,0.048,0.22,367,EDFSMode.RANDOM
Completed,0.56,4,891,50,0.975,0.553,288,EDFSMode.RANDOM
Completed,0.56,3,3884,95,0.235,0.15,296,EDFSMode.RANDOM
Completed,0.58,3,4195,10,0.896,0.187,153,EDFSMode.RANDOM
Completed,0.55,2,950,72,0.414,0.778,658,EDFSMode.RANDOM
Completed,0.55,47,1891,29,0.608,0.448,891,EDFSMode.RANDOM
Completed,0.55,1,2633,91,0.093,0.603,498,EDFSMode.RANDOM
Completed,0.56,2,3237,42,0.368,0.689,420,EDFSMode.RANDOM
Completed,0.55,262,1322,78,0.821,0.346,812,EDFSMode.RANDOM
Completed,0.55,1,389,23,0.127,0.928,736,EDFSMode.RANDOM
Completed,0.56,5,4801,59,0.672,0.021,231,EDFSMode.RANDOM
Completed,0.55,8,4887,21,0.401,0.531,974,EDFSMode.RANDOM
Completed,0.55,4,551,61,0.914,0.435,469,EDFSMode.RANDOM
Completed,0.57,2,1492,40,0.095,0.853,182,EDFSMode.RANDOM
Completed,0.55,3,3326,80,0.579,0.198,574,EDFSMode.RANDOM
Completed,0.55,84,2681,28,0.866,0.097,707,EDFSMode.RANDOM
Completed,0.55,3,2171,92,0.319,0.938,315,EDFSMode.RANDOM
Completed,0.56,1,1237,9,0.639,0.273,336,EDFSMode.RANDOM
Completed,0.56,3,4143,60,0.381,0.93,329,EDFSMode.RANDOM
Completed,0.55,2,3838,45,0.749,0.904,528,EDFSMode.RANDOM
Completed,0.55,22,672,87,0.202,0.061,917,EDFSMode.RANDOM
Completed,0.55,10,2229,14,0.756,0.73,628,EDFSMode.RANDOM
Completed,0.57,4,2892,56,0.305,0.321,126,EDFSMode.RANDOM
Completed,0.56,1,3584,2,0.018,0.472,261,EDFSMode.RANDOM
Completed,0.55,82,1591,68,0.532,0.563,762,EDFSMode.RANDOM
Completed,0.55,32,22,33,0.477,0.148,782,EDFSMode.RANDOM
Completed,0.56,40,4513,99,0.961,0.801,394,EDFSMode.RANDOM
Completed,0.56,4,4485,49,0.447,0.051,204,EDFSMode.RANDOM
Completed,0.55,332,74,83,0.992,0.891,592,EDFSMode.RANDOM
Completed,0.55,1,1637,18,0.048,0.319,952,EDFSMode.RANDOM
Completed,0.55,3,3552,52,0.501,0.724,451,EDFSMode.RANDOM
Completed,0.56,1,2943,6,0.788,0.576,358,EDFSMode.RANDOM
Completed,0.55,4,2202,64,0.272,0.482,860,EDFSMode.RANDOM
Completed,0.55,2,640,37,0.717,0.807,685,EDFSMode.RANDOM
Completed,0.56,6,4001,65,0.597,0.758,191,EDFSMode.RANDOM
Completed,0.55,8,4296,23,0.671,0.425,651,EDFSMode.RANDOM
Completed,0.57,3,1211,59,0.155,0.517,146,EDFSMode.RANDOM
Completed,0.55,2,2140,42,0.834,0.196,505,EDFSMode.RANDOM
Completed,0.55,10,2727,78,0.352,0.847,897,EDFSMode.RANDOM
Completed,0.55,3,3299,30,0.065,0.952,806,EDFSMode.RANDOM
Completed,0.56,4,1543,90,0.61,0.106,414,EDFSMode.RANDOM
Completed,0.56,1,597,11,0.43,0.682,237,EDFSMode.RANDOM
Completed,0.55,178,4856,71,0.883,0.275,742,EDFSMode.RANDOM
Completed,0.55,1,4833,9,0.157,0.768,477,EDFSMode.RANDOM
Completed,0.55,19,342,73,0.642,0.174,982,EDFSMode.RANDOM
Completed,0.55,1,1271,28,0.338,0.601,566,EDFSMode.RANDOM
Completed,0.56,9,3264,92,0.851,0.442,173,EDFSMode.RANDOM
Completed,0.55,3,2587,41,0.577,0.359,322,EDFSMode.RANDOM
Completed,0.55,1,1923,79,0.125,0.699,715,EDFSMode.RANDOM
Completed,0.55,131,977,22,0.928,0.027,834,EDFSMode.RANDOM
Completed,0.55,5,4338,81,0.76,0.041,483,EDFSMode.RANDOM
Completed,0.55,97,3930,32,0.943,0.644,923,EDFSMode.RANDOM
Completed,0.55,3,922,100,0.492,0.298,534,EDFSMode.RANDOM
Completed,0.57,1,2486,1,0.562,0.974,120,EDFSMode.RANDOM
Completed,0.55,1,2996,69,0.015,0.069,622,EDFSMode.RANDOM
Completed,0.55,11,3636,14,0.29,0.233,768,EDFSMode.RANDOM
Completed,0.56,5,1802,56,0.774,0.825,267,EDFSMode.RANDOM
Completed,0.55,1,241,45,0.206,0.402,387,EDFSMode.RANDOM
Completed,0.55,148,4577,87,0.719,0.555,776,EDFSMode.RANDOM
Completed,0.56,2,4682,17,0.818,0.909,269,EDFSMode.RANDOM
Completed,0.55,1,190,53,0.364,0.002,669,EDFSMode.RANDOM
Completed,0.55,99,1754,48,0.684,0.709,886,EDFSMode.RANDOM
Completed,0.56,2,3748,84,0.139,0.365,374,EDFSMode.RANDOM
Completed,0.55,2,3060,36,0.418,0.467,453,EDFSMode.RANDOM
Completed,0.55,145,2398,96,0.9,0.622,965,EDFSMode.RANDOM
Completed,0.55,0,837,5,0.082,0.168,591,EDFSMode.RANDOM
Completed,0.55,4,3805,78,0.644,0.739,355,EDFSMode.RANDOM
Completed,0.55,1,4100,43,0.035,0.534,723,EDFSMode.RANDOM
Completed,0.56,5,1094,77,0.518,0.377,214,EDFSMode.RANDOM
Completed,0.55,1,2023,24,0.464,0.835,433,EDFSMode.RANDOM
Completed,0.55,390,2531,58,0.979,0.239,829,EDFSMode.RANDOM
Completed,0.55,23,3182,12,0.7,0.094,906,EDFSMode.RANDOM
Completed,0.55,2,1347,70,0.247,0.995,510,EDFSMode.RANDOM
Completed,0.56,4,401,31,0.8,0.292,137,EDFSMode.RANDOM
Completed,0.55,2,4739,89,0.256,0.634,646,EDFSMode.RANDOM
Completed,0.56,2,4950,26,0.543,0.129,348,EDFSMode.RANDOM
Completed,0.55,1,537,94,0.03,0.782,856,EDFSMode.RANDOM
Completed,0.55,26,1466,7,0.958,0.492,695,EDFSMode.RANDOM
Completed,0.56,4,3382,75,0.474,0.582,299,EDFSMode.RANDOM
Completed,0.56,2,2782,20,0.191,0.749,165,EDFSMode.RANDOM
Completed,0.55,3,2041,62,0.738,0.34,561,EDFSMode.RANDOM
Completed,0.55,1,1095,39,0.308,0.885,991,EDFSMode.RANDOM
Completed,0.56,6,4064,68,0.997,0.459,320,EDFSMode.RANDOM
Completed,0.55,3,3812,3,0.323,0.254,803,EDFSMode.RANDOM
Completed,0.55,5,728,67,0.87,0.657,403,EDFSMode.RANDOM
Completed,0.55,1,2292,34,0.176,0.116,241,EDFSMode.RANDOM
Completed,0.55,172,2878,98,0.627,0.958,753,EDFSMode.RANDOM
Completed,0.55,146,3441,47,0.91,0.872,620,EDFSMode.RANDOM
Completed,0.57,8,1684,85,0.396,0.217,108,EDFSMode.RANDOM
Completed,0.55,1,123,16,0.591,0.511,536,EDFSMode.RANDOM
Completed,0.55,1,4383,54,0.107,0.415,935,EDFSMode.RANDOM
Completed,0.55,3,4409,29,0.923,0.593,445,EDFSMode.RANDOM
Completed,0.55,37,150,91,0.378,0.497,957,EDFSMode.RANDOM
Completed,0.55,5,1716,11,0.574,0.791,599,EDFSMode.RANDOM
Completed,0.56,3,3473,72,0.121,0.135,199,EDFSMode.RANDOM
Completed,0.56,1,2866,23,0.341,0.035,290,EDFSMode.RANDOM
Completed,0.55,172,2279,60,0.856,0.876,690,EDFSMode.RANDOM
Completed,0.55,1,720,41,0.162,0.336,867,EDFSMode.RANDOM
Completed,0.55,1,3922,57,0.025,0.349,458,EDFSMode.RANDOM
Completed,0.55,4,4375,7,0.209,0.966,900,EDFSMode.RANDOM
Completed,0.55,3,1131,63,0.724,0.123,504,EDFSMode.RANDOM
Completed,0.56,2,2062,38,0.295,0.667,144,EDFSMode.RANDOM
Completed,0.55,235,2804,95,0.777,0.258,653,EDFSMode.RANDOM
Completed,0.55,67,3378,50,0.557,0.41,745,EDFSMode.RANDOM
Completed,0.56,2,1464,82,0.012,0.5,236,EDFSMode.RANDOM
Completed,0.55,2,521,19,0.94,0.21,411,EDFSMode.RANDOM
Completed,0.55,50,4932,51,0.487,0.864,807,EDFSMode.RANDOM
Completed,0.57,3,4755,15,0.714,0.374,173,EDFSMode.RANDOM
Completed,0.55,1,419,55,0.23,0.715,569,EDFSMode.RANDOM
Completed,0.55,28,1351,46,0.783,0.012,983,EDFSMode.RANDOM
Completed,0.55,2,3184,87,0.269,0.913,475,EDFSMode.RANDOM
Completed,0.55,1,2510,33,0.053,0.753,328,EDFSMode.RANDOM
Completed,0.55,152,2000,100,0.504,0.157,837,EDFSMode.RANDOM
Completed,0.55,10,1057,2,0.45,0.616,716,EDFSMode.RANDOM
Completed,0.57,6,4258,99,0.361,0.568,168,EDFSMode.RANDOM
Completed,0.55,2,4009,40,0.435,0.25,626,EDFSMode.RANDOM
Completed,0.57,11,843,80,0.886,0.84,114,EDFSMode.RANDOM
Completed,0.55,0,2409,21,0.068,0.385,531,EDFSMode.RANDOM
Completed,0.55,59,3073,61,0.615,0.541,930,EDFSMode.RANDOM
Completed,0.55,35,3716,9,0.831,0.627,781,EDFSMode.RANDOM
Completed,0.56,3,1722,74,0.347,0.284,382,EDFSMode.RANDOM
Completed,0.55,2,164,27,0.666,0.991,263,EDFSMode.RANDOM
Completed,0.55,32,4654,93,0.153,0.084,775,EDFSMode.RANDOM
Completed,0.56,1,4605,13,0.311,0.452,381,EDFSMode.RANDOM
Completed,0.55,284,267,70,0.764,0.606,882,EDFSMode.RANDOM
Completed,0.55,1,1833,32,0.196,0.182,663,EDFSMode.RANDOM
Completed,0.56,6,3668,88,0.741,0.774,274,EDFSMode.RANDOM
Completed,0.56,6,2983,44,0.953,0.923,198,EDFSMode.RANDOM
Completed,0.55,3,2474,76,0.471,0.019,587,EDFSMode.RANDOM
Completed,0.55,12,915,25,0.54,0.694,959,EDFSMode.RANDOM
Completed,0.55,2,3859,71,0.283,0.104,967,EDFSMode.RANDOM
Completed,0.55,40,4179,36,0.586,0.078,827,EDFSMode.RANDOM
Completed,0.56,2,1015,97,0.104,0.981,435,EDFSMode.RANDOM
Completed,0.56,2,1946,4,0.907,0.309,217,EDFSMode.RANDOM
Completed,0.55,6,2608,66,0.391,0.648,722,EDFSMode.RANDOM
Completed,0.55,1,3262,16,0.178,0.551,644,EDFSMode.RANDOM
Completed,0.57,6,1268,53,0.632,0.391,139,EDFSMode.RANDOM
Completed,0.55,1,324,48,0.328,0.819,513,EDFSMode.RANDOM
Completed,0.55,329,4816,85,0.873,0.225,905,EDFSMode.RANDOM
Completed,0.56,2,4873,46,0.087,0.733,301,EDFSMode.RANDOM
Completed,0.55,168,614,86,0.6,0.326,693,EDFSMode.RANDOM
Completed,0.55,11,1545,15,0.421,0.901,856,EDFSMode.RANDOM
Completed,0.56,4,3302,55,0.905,0.056,351,EDFSMode.RANDOM
Completed,0.55,1,2704,2,0.681,0.145,484,EDFSMode.RANDOM
Completed,0.55,1,2118,68,0.134,0.797,989,EDFSMode.RANDOM
Completed,0.55,2,1175,34,0.813,0.476,561,EDFSMode.RANDOM
Completed,0.55,1,4206,85,0.071,0.821,552,EDFSMode.RANDOM
Completed,0.55,44,3891,21,0.797,0.858,749,EDFSMode.RANDOM
Completed,0.56,3,648,62,0.251,0.2,247,EDFSMode.RANDOM
Completed,0.55,2,2214,40,0.696,0.525,408,EDFSMode.RANDOM
Completed,0.55,50,2955,80,0.244,0.431,797,EDFSMode.RANDOM
Completed,0.55,24,3521,27,0.468,0.268,932,EDFSMode.RANDOM
Completed,0.55,5,1605,93,0.982,0.673,543,EDFSMode.RANDOM
Completed,0.55,0,46,8,0.038,0.102,112,EDFSMode.RANDOM
Completed,0.55,3,4459,75,0.523,0.941,614,EDFSMode.RANDOM
Completed,0.55,1,4511,25,0.009,0.191,874,EDFSMode.RANDOM
Completed,0.55,2,19,58,0.553,0.844,373,EDFSMode.RANDOM
Completed,0.56,3,1573,43,0.498,0.43,282,EDFSMode.RANDOM
Completed,0.55,257,3567,77,0.951,0.52,671,EDFSMode.RANDOM
Completed,0.55,2,2928,30,0.727,0.687,579,EDFSMode.RANDOM
Completed,0.56,3,2266,89,0.212,0.278,190,EDFSMode.RANDOM
Completed,0.55,1,695,12,0.766,0.947,465,EDFSMode.RANDOM
Completed,0.55,411,4056,90,0.919,0.992,873,EDFSMode.RANDOM
Completed,0.56,4,4232,49,0.844,0.316,429,EDFSMode.RANDOM
Completed,0.55,33,1226,84,0.329,0.719,821,EDFSMode.RANDOM
Completed,0.55,33,2164,18,0.649,0.054,728,EDFSMode.RANDOM
Completed,0.56,2,2673,52,0.167,0.895,223,EDFSMode.RANDOM
Completed,0.56,2,3353,5,0.391,0.81,133,EDFSMode.RANDOM
Completed,0.55,196,1518,65,0.935,0.155,638,EDFSMode.RANDOM
Completed,0.55,1,582,36,0.116,0.573,911,EDFSMode.RANDOM
Completed,0.55,4,4919,97,0.57,0.477,519,EDFSMode.RANDOM
Completed,0.55,2,4769,35,0.358,0.971,701,EDFSMode.RANDOM
Completed,0.55,7,356,98,0.842,0.064,309,EDFSMode.RANDOM
Completed,0.56,1,1295,4,0.149,0.646,343,EDFSMode.RANDOM
Completed,0.55,55,3210,66,0.662,0.303,848,EDFSMode.RANDOM
Completed,0.55,3,2640,16,0.875,0.405,997,EDFSMode.RANDOM
Completed,0.55,10,1900,54,0.424,0.56,492,EDFSMode.RANDOM
Completed,0.57,5,963,47,0.618,0.23,160,EDFSMode.RANDOM
Completed,0.55,124,4324,57,0.691,0.212,710,EDFSMode.RANDOM
Completed,0.56,1,3953,7,0.509,0.596,253,EDFSMode.RANDOM
Completed,0.55,1,869,75,0.057,0.439,755,EDFSMode.RANDOM
Completed,0.55,58,2423,26,0.985,0.773,791,EDFSMode.RANDOM
Completed,0.56,4,3010,94,0.438,0.177,402,EDFSMode.RANDOM
Completed,0.55,1,3622,38,0.226,0.032,549,EDFSMode.RANDOM
Completed,0.55,145,1865,82,0.71,0.933,938,EDFSMode.RANDOM
Completed,0.55,1,293,20,0.281,0.355,608,EDFSMode.RANDOM
Completed,0.57,10,4554,63,0.795,0.696,106,EDFSMode.RANDOM
Completed,0.55,34,4627,43,0.636,0.83,951,EDFSMode.RANDOM
Completed,0.55,1,215,77,0.183,0.236,439,EDFSMode.RANDOM
Completed,0.56,3,1769,24,0.861,0.539,206,EDFSMode.RANDOM
Completed,0.55,3,3684,59,0.316,0.379,605,EDFSMode.RANDOM
Completed,0.55,1,3124,11,0.1,0.297,684,EDFSMode.RANDOM
Completed,0.55,4,2382,72,0.582,0.637,284,EDFSMode.RANDOM
Completed,0.56,2,811,30,0.403,0.089,361,EDFSMode.RANDOM
