detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.0681367668845249,6,0.0769549622490799,6,0.375,6,0.725,6,0.07468083496483698,6,0.7378057302585606,6,0.9101156420213371,6,0.8239606861399488,6,0.13549642318373645,6,0.0474341847697805,6,0.2623994525132736,6,0.3685011423357983,6,,0,,0,0.6793900008081541,6,0.8309914973599256,6,0.4925872911614957,6,0.674209511464309,6
CDBD,0.256005757993024,6,0.18158620800866246,6,0.30833333333333335,6,0.525,6,0.17921013605205385,6,0.6006892230576443,6,0.810440876275938,6,0.7055650496667911,6,0.12929902046978062,6,0.09536220516366606,6,0.29672023263856245,6,0.4084323883920726,6,,0,,0,0.136399481135856,6,0.16195761017246627,6,0.4051886247893604,6,0.5497461830380099,6
CSDDM,0.06023235478175731,6,0.07674062497146744,6,0.4416666666666667,6,0.7250000000000001,6,0.0476418970367212,6,0.8676697530864197,6,0.930499850846677,6,0.8990848019665484,6,0.10455493519605093,6,0.022143550754850385,6,-0.0012708389748088457,6,-0.0005407332160409876,6,,0,,0,0.703796463533734,6,0.8505204413383498,6,0.5985789627073899,6,0.7544744128759255,6
D3,0.06685790255205769,6,0.042327082191423275,6,0.75,6,0.9,6,0.06744970846530451,6,0.73251476371345,6,0.9528686792850274,6,0.8426917214992388,6,0.128992067354004,6,0.031414834705358836,6,0.059566787376325446,6,0.08544216639873299,6,,0,,0,0.5477122484477966,6,0.69813312245292,6,0.5669300547607757,6,0.7091790317221709,6
DAWIDD,0.06426769310861526,6,0.0512312518803607,6,0.6666666666666666,6,0.875,6,0.13615350606409296,6,0.5406746031746031,6,0.9986732211163661,6,0.7696739121454845,6,0.186168112711683,6,0.06497923149475421,6,0.20811602447028787,6,0.29095339209738147,6,,0,,0,0.40458385080092824,6,0.5255971531529934,6,0.6195439939004799,6,0.8011410670847764,6
IBDD,0.08741102560542154,6,0.03671443148743539,6,0.6916666666666668,6,0.9666666666666667,6,0.07927424020261706,6,0.7895350020350022,6,0.8620504907480191,6,0.8257927463915107,6,0.15090608996837843,6,0.04174661771592666,6,0.39245287029137593,6,0.5310116320733727,6,,0,,0,0.2789076381938237,6,0.3902619957370094,6,0.5787571032204987,6,0.7250050300483671,6
OCDD,0.047969043877499846,6,0.0379372299517995,6,0.725,6,0.9166666666666666,6,0.08336333299570642,6,0.7088937608090835,6,0.9902000906577251,6,0.8495469257334043,6,0.13361216757259758,6,0.0568125798715454,6,0.3286051333789819,6,0.4441434354416996,6,,0,,0,0.6621988013085374,6,0.831238226171442,6,0.6419851285221901,6,0.8080720593062486,6
PCACD,0.04536087735448376,6,0.019388187105429618,6,0.9166666666666666,6,0.9500000000000001,6,0.03953233940473824,6,0.8482905982905983,6,0.9661550962332232,6,0.9072228472619107,6,0.0833272871501304,6,0.0223826810506144,6,0.5286233925525767,6,0.7108876797323195,6,,0,,0,0.054850659903288794,6,0.07014387238382642,6,0.7118759729527406,6,0.8772622215654016,6
SPLL,0.18014498733936324,6,0.16482078627830116,6,0.3666666666666667,6,0.5166666666666666,6,0.10750059447901401,6,0.8368160095579449,6,0.6329296016502975,6,0.7348728056041213,6,0.13378645422660249,6,0.06376269314941248,6,0.379134421990109,6,0.5047722525959399,6,,0,,0,0.7154037315270236,6,0.8664599922425813,6,0.33956835157334536,6,0.4513978656338519,6
UDetect,0.029428381470536887,6,0.02145359319947442,6,0.8916666666666666,6,1.0,6,0.0402706235100694,6,0.8689393939393938,6,0.9595863342004213,6,0.9142628640699075,6,0.13363599382475835,6,0.019026012572336114,6,0.1460445844316762,6,0.2035515771792784,6,,0,,0,0.5516912830866355,6,0.668039408022567,6,0.6578110339061961,6,0.8412658897574229,6
