detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,preference_regions_enabled,n_preference_regions,preference_accuracy_weights,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,kendall_internal_target_WACC_0p1_WRT_0p9,spearman_internal_target_WACC_0p1_WRT_0p9,kendall_internal_target_WACC_0p3_WRT_0p7,spearman_internal_target_WACC_0p3_WRT_0p7,kendall_internal_target_WACC_0p5_WRT_0p5,spearman_internal_target_WACC_0p5_WRT_0p5,kendall_internal_target_WACC_0p7_WRT_0p3,spearman_internal_target_WACC_0p7_WRT_0p3,kendall_internal_target_WACC_0p9_WRT_0p1,spearman_internal_target_WACC_0p9_WRT_0p1,kendall_internal_target,spearman_internal_target,n_selected_from_WACC_0p1_WRT_0p9_at_20,n_selected_from_WACC_0p3_WRT_0p7_at_20,n_selected_from_WACC_0p5_WRT_0p5_at_20,n_selected_from_WACC_0p7_WRT_0p3_at_20,n_selected_from_WACC_0p9_WRT_0p1_at_20,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20,kendall_pareto_best_region,spearman_pareto_best_region,kendall_pareto_WACC_0p1_WRT_0p9,spearman_pareto_WACC_0p1_WRT_0p9,kendall_pareto_WACC_0p3_WRT_0p7,spearman_pareto_WACC_0p3_WRT_0p7,kendall_pareto_WACC_0p5_WRT_0p5,spearman_pareto_WACC_0p5_WRT_0p5,kendall_pareto_WACC_0p7_WRT_0p3,spearman_pareto_WACC_0p7_WRT_0p3,kendall_pareto_WACC_0p9_WRT_0p1,spearman_pareto_WACC_0p9_WRT_0p1
D3,Electricity,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6252877205666494,0.787453623540086,0.24658448069050884,0.3445263747085792,0.29063213703030155,0.42866361371829065,0.39253071693700003,0.5591533140172888,0.3057317493047434,0.45213474344540316,0.3721533609058406,0.5143863338859296,4,4,4,4,4,3151,4,87,0.7826086956521737,1.0,1.0,0.6242893948718746,0.003903922127704673,-0.0008557925192903438,0.12025769516738866,0.06003246948340689,True,20,0.1547232172737971,0.09709302325581395,0.25,0.6,0.13230134124199042,0.0,1.0,0.5,0.7826086956521737,1.0,-0.07437648600277286,-0.10405266822267419,0.3661618392773381,0.4838531860698741,0.2798497069456054,0.38190463349440285,0.010117529930326842,0.012842431265055717,-0.29855199346537603,-0.4180689685652816,-0.3380574720493709,-0.4648102448605028
D3,ForestCovertype,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5882737048857107,0.7566268031557121,0.6079285104636036,0.7756289595062074,0.5130881924318779,0.7056764676577394,0.5602018858287596,0.7483866899236666,0.5242396561873376,0.7031356346544931,0.5587463899594579,0.7378909109795637,4,4,4,4,4,1362,21,100,0.2058823529411763,1.0,1.0,0.0212540825291768,-0.11321892970770704,-0.1624299522692987,0.1452027962006579,0.03028884397233482,True,20,0.1054302114756217,0.27626262626262627,0.05,0.25,0.08027291930266534,0.8888888888888887,0.9452767673735476,0.9170828281312182,0.9117647058823528,0.9464398594760536,0.03272596395330006,0.050897311466601376,0.13149108762529704,0.19057303905290895,-0.045788026445083015,-0.06727834120298666,-0.30344950169040036,-0.43675223165310656,-0.18256719842380595,-0.2616916122328495,-0.1657810096045429,-0.2370006153104598
D3,GasSensor,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6076540809561747,0.7876941247038071,0.10004196585555404,0.14348121628801497,0.38860395455888747,0.5524467870453785,0.49209837487228575,0.6754761416637953,0.43491962544776935,0.6092237478229192,0.40466360033813426,0.5536644035047831,4,4,4,4,4,2193,13,44,0.1944444444444445,1.0,1.0,0.0,-0.06980471976956189,-0.09870415690402842,0.17253137752514783,0.051233721937689075,True,20,0.13027595277332055,0.20813953488372094,0.0,0.05,0.127312827120342,0.7586206896551726,0.9361151919122714,0.847367940783722,0.8055555555555557,0.9361151919122714,0.09493379496874216,0.13667599698498067,0.3546716700946749,0.4702678385593504,0.2639537363746361,0.36321578238861907,-0.2950825143684586,-0.41873150995554004,-0.32414837761878607,-0.4387662328411387,-0.3484181133298757,-0.4695066626714329
D3,PokerHand,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5970249708397878,0.7767299843658588,0.3639645512752175,0.5045220151195174,-0.17854361240941394,-0.2689935701471963,-0.1264955260997121,-0.17564397930113668,0.29606121223321175,0.4277469995239169,0.19040231916781822,0.25287228991219207,4,4,4,4,4,2018,19,216,0.1549295774647887,1.0,1.0,0.5932337400662006,-0.04947951100036385,-0.07355905605088131,0.07090605416324344,0.021714622991813128,True,20,0.13072473765273843,0.32999999999999996,0.25,0.4,0.057858818846386544,0.9833333333333334,0.917687853563672,0.9505105934485027,0.9859154929577464,0.9665181960469716,-0.052849545662939826,-0.0791282082050985,0.35795851775864473,0.4994882613691412,0.17766659046462113,0.26063331821095864,-0.175869864750585,-0.26200121148934324,-0.30880580108831723,-0.44186118832084686,-0.298346997386183,-0.4240544600243163
D3,RialtoBridgeTimelapse,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6868193812775983,0.8586471685413842,0.5363214592047133,0.7139886872387717,0.3618849179007677,0.5177368603831572,0.5353153917952744,0.7269185883652511,0.6480946746001778,0.8327521978309221,0.5536871649557064,0.7300087004718974,4,4,4,4,4,3646,14,163,0.108108108108108,1.0,1.0,0.576404595172558,-0.06137026494498016,-0.08837707776925577,0.1274765942314688,0.0326453770751422,True,20,0.18389062160400682,0.2564814814814814,0.4,0.55,0.09124378222607751,0.909090909090909,1.0,0.9545454545454545,0.9189189189189187,1.0,-0.006360650830307095,-0.014858230254378173,0.4853003675254147,0.6424362548750793,0.3163043888770333,0.442969895444976,-0.2757430362624003,-0.3959204058158806,-0.41326160504855464,-0.5644758142991446,-0.4194514398163939,-0.566895319051309
D3,SensorStream,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.08815759990645165,0.13158932054878908,0.4350031801368385,0.6031925716381618,0.46954124173575446,0.6520034639496102,0.6630100299335194,0.8392242585816853,0.6696664395591412,0.8405795902361776,0.465075698254341,0.6133178409908848,4,4,4,4,4,1862,20,173,0.0576923076923076,1.0,1.0,0.1299270154231833,0.1229861630371831,0.16440057912818248,0.1980750510468965,0.05307113698254598,True,20,0.1582647434233813,0.17645348837209301,0.6,0.7,0.10078049628324659,0.9183673469387754,0.6987530941118533,0.8085602205253144,0.923076923076923,0.7378932054993688,0.017534603097516074,0.028209395320675817,-0.43067459730397506,-0.5929477940215491,-0.15300000956249715,-0.238761943482456,0.3512200399923449,0.49255403168630657,0.42273818789655565,0.5788479798696049,0.4246471941634872,0.5823106215890059
IBDD,Electricity,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7635944113070882,0.9091563298270562,0.7199378438803558,0.8911534126128337,0.6454095237580578,0.8346689183454186,0.14532485648522817,0.22741554105159204,0.137211073673689,0.20168373568308567,0.48229554182088374,0.6128155875039972,4,4,4,4,4,3035,7,383,0.6785714285714283,1.0,1.0,0.6419656258679005,0.46213898979268714,0.5763741183604489,0.13839196936838963,0.08441396822660141,True,20,0.19463387564963433,0.04751308900523561,0.65,0.85,0.1660955470748823,0.22222222222222227,1.0,0.6111111111111112,0.7499999999999998,1.0,0.5408834502740751,0.6928811068416475,0.7171305565298226,0.8518218803112436,0.660412328311659,0.8259677997782073,0.5779231010016685,0.7555564748053433,0.2745739907632261,0.35240705224048446,0.08065497235705975,0.09611738466696643
IBDD,ForestCovertype,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7482865969454733,0.913924113668294,0.7067024961815368,0.8888576503807053,0.5925026447205981,0.7700207675141444,0.37212289577362123,0.521674250879902,0.3362637450709252,0.49653266540569185,0.5511756757384308,0.7182018895697475,4,4,4,4,4,1324,17,154,0.0689655172413793,1.0,1.0,0.2197013291513858,0.27602982588930847,0.3757964978664178,0.18268294841858795,0.04727740390101545,True,20,0.07141141739311782,0.05915032679738562,0.7,0.8,0.07229483850135968,0.777777777777778,0.8092336820235564,0.7935057299006671,0.7931034482758623,0.851145295640297,0.3139244460813244,0.43804517223962475,0.5003189927282514,0.6642534883975746,0.4790489233556473,0.6526171576184943,0.4191827125772998,0.5847830523563368,0.007475250771311963,0.01671301970325407,-0.025876749985967947,-0.03938422874357114
IBDD,GasSensor,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5715813495728314,0.7369858034995297,0.6929405135214204,0.8664938075787806,0.4217038214080964,0.574676483612616,0.2576438535657509,0.3710216717076634,0.4487741655934619,0.6330507978190425,0.4785287407323122,0.6364457128435264,4,4,4,4,4,3021,14,172,0.2222222222222222,1.0,1.0,0.0,0.27708250158905623,0.37013314494514316,0.18500146630723832,0.057997175449871985,True,20,0.13915646382226227,0.14619883040935672,0.45,0.6,0.11093500361709628,0.6428571428571426,1.0,0.8214285714285713,0.722222222222222,1.0,0.3625961046497705,0.5020921704435206,0.36004077914794025,0.476163870534398,0.49626114411942346,0.6612571429817637,0.5172969031249137,0.6955532752186334,0.06675317877561687,0.09758669980513517,-0.05493949722261308,-0.07989526381421458
IBDD,PokerHand,distance,pbi,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6788122070470672,0.8553958990122079,0.7105571155602943,0.8851386551922423,0.6826371734408604,0.864926847077085,0.03290442371869743,0.03468107648716957,0.026247039647082082,0.029984688824959298,0.4262315918828003,0.5340254333187328,4,4,4,4,4,2080,15,913,0.1136363636363637,1.0,1.0,0.3394954230160151,0.35200264468050313,0.4267337258310631,0.08350758286499493,0.01057566907773147,True,20,0.09588745563877682,0.20471491228070177,0.6,0.6,0.03436741032028192,0.948717948717949,0.9911056429470795,0.9699117958325143,0.9545454545454548,0.9941252364572162,0.347075339129719,0.4890174041216746,0.6543430858225692,0.8301639395055312,0.6822658998018232,0.8571317560671988,0.663847503811663,0.848153927506732,0.017033453290970443,0.004490820514195,-0.2574767193245105,-0.4062718144383416
