Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.87,118,4953,4201,0.386,0.74
Completed,0.87,11680,1443,35,0.988,0.181
Completed,0.84,76,648,2575,0.083,0.849
Completed,0.87,133,2919,1662,0.543,0.293
Completed,0.84,126,3094,2768,0.366,0.501
Completed,0.87,141,824,1786,0.759,0.079
Completed,0.78,88,3362,4640,0.483,0.971
Completed,0.88,125,477,1159,0.891,0.419
Completed,0.71,50,2199,3620,0.055,0.611
Completed,0.91,253,1357,1572,0.284,0.693
Completed,0.82,70,890,4110,0.63,0.277
Completed,0.92,754,753,212,0.469,0.548
Completed,0.86,151,1534,2672,0.617,0.481
Completed,0.87,125,4060,3578,0.269,0.771
Completed,0.82,97,2415,1914,0.856,0.34
Completed,0.72,76,379,4452,0.199,0.631
Completed,0.59,36,5,1399,0.689,0.874
Completed,0.62,38,2047,3859,0.35,0.159
Completed,0.92,735,4308,378,0.775,0.731
Completed,0.84,101,4559,4891,0.514,0.589
Completed,0.68,40,144,4714,0.296,0.095
Completed,0.92,544,3498,772,0.829,0.546
Completed,0.84,124,3131,2578,0.337,0.96
Completed,0.83,84,392,1663,0.788,0.4
Completed,0.74,68,2441,4204,0.126,0.567
Completed,0.86,13814,3921,38,0.749,0.012
Completed,0.8,72,885,4642,0.225,0.828
Completed,0.91,181,2990,1162,0.65,0.28
Completed,0.9,197,749,1038,0.936,0.121
Completed,0.85,120,1538,3575,0.025,0.913
Completed,0.91,257,4903,1912,0.601,0.478
Completed,0.8,128,2409,1840,0.263,0.766
Completed,0.72,57,385,4300,0.667,0.201
Completed,0.86,129,3530,3410,0.716,0.869
Completed,0.61,31,20,2350,0.159,0.301
Completed,0.59,36,2032,4889,0.755,0.727
Completed,0.87,116,4564,3860,0.109,0.017
Completed,0.92,1105,1834,381,0.517,0.592
Completed,0.84,96,1038,2840,0.428,0.379
Completed,0.86,141,2526,1402,0.946,0.95
Completed,0.78,62,2636,4038,0.567,0.649
Completed,0.71,70,2181,2252,0.634,0.934
Completed,0.92,503,4214,670,0.757,0.02
Completed,0.87,151,4421,3974,0.519,0.161
Completed,0.85,220,1229,3120,0.947,0.305
Completed,0.86,131,2708,1434,0.427,0.868
Completed,0.81,72,2703,3106,0.144,0.227
Completed,0.9,173,1213,1443,0.731,0.666
Completed,0.86,102,1698,3980,0.324,0.364
Completed,0.92,492,4427,569,0.801,0.807
Completed,0.84,109,4205,4770,0.531,0.887
Completed,0.74,54,234,3143,0.992,0.53
Completed,0.9,194,3745,2309,0.383,0.079
Completed,0.83,113,3378,4108,0.889,0.415
Completed,0.77,52,2195,2628,0.584,0.058
Completed,0.91,222,3830,1570,0.041,0.613
Completed,0.86,201,4726,3621,0.311,0.691
Completed,0.88,154,1363,2183,0.814,0.139
Completed,0.85,100,4311,4903,0.092,0.806
Completed,0.75,41,2051,863,0.533,0.367
Completed,0.89,177,3522,2362,0.994,0.224
Completed,0.83,90,3264,4309,0.488,0.279
Completed,0.91,360,4061,1847,0.582,0.688
Completed,0.88,130,4884,3588,0.812,0.616
Completed,0.73,56,757,4443,0.648,0.972
Completed,0.91,153,2871,1049,0.227,0.416
Completed,0.82,67,3008,4631,0.934,0.625
Completed,0.9,145,894,1169,0.44,0.202
Completed,0.84,137,1354,3630,0.599,0.768
Completed,0.9,180,3847,2623,0.265,0.479
Completed,0.76,53,476,4121,0.21,0.12
Completed,0.87,121,3736,3133,0.157,0.951
Completed,0.76,60,216,2315,0.718,0.376
Completed,0.84,121,1953,4778,0.368,0.592
Completed,0.91,373,1307,955,0.977,0.57
Completed,0.8,74,823,3492,0.077,0.401
Completed,0.89,159,3093,1956,0.548,0.957
Completed,0.82,72,2918,3685,0.355,0.249
Completed,0.82,97,647,2081,0.769,0.672
Completed,0.84,80,1444,4539,0.176,0.357
Completed,0.92,412,4954,1226,0.699,0.785
Completed,0.85,101,3912,4211,0.961,0.894
Completed,0.82,82,3514,4726,0.615,0.422
Completed,0.75,192,150,766,0.011,0.997
Completed,0.69,47,2175,3226,0.919,0.035
Completed,0.91,171,4279,2265,0.455,0.606
Completed,0.89,138,4668,3023,0.193,0.713
Completed,0.82,85,982,4024,0.279,0.821
Completed,0.86,140,1819,3850,0.803,0.438
Completed,0.93,559,4557,387,0.322,0.888
Completed,0.77,61,582,3729,0.757,0.965
Completed,0.89,142,3320,2036,0.367,0.393
Completed,0.83,121,3646,3990,0.873,0.106
Completed,0.89,128,292,520,0.252,0.537
Completed,0.89,166,1994,2979,0.663,0.493
Completed,0.91,359,4109,1531,0.213,0.927
Completed,0.81,72,1154,4760,0.022,0.643
Completed,0.87,148,1596,2904,0.47,0.935
Completed,0.88,135,4065,3346,0.636,0.32
Completed,0.69,80,248,4991,0.831,0.208
Completed,0.93,295,3611,808,0.294,0.651
Completed,0.87,118,3354,2758,0.786,0.846
Completed,0.87,113,625,1796,0.339,0.294
Completed,0.73,67,2325,4257,0.747,0.734
Completed,0.92,871,3815,298,0.128,0.186
Completed,0.86,106,4818,4493,0.397,0.011
Completed,0.71,52,2584,4957,0.298,0.989
Completed,0.92,217,938,842,0.827,0.43
Completed,0.86,124,1739,3302,0.227,0.599
Completed,0.76,67,2131,1255,0.497,0.705
Completed,0.67,45,115,3792,0.589,0.266
Completed,0.85,98,3184,3448,0.544,0.68
Completed,0.83,91,444,2000,0.081,0.242
Completed,0.93,265,3946,989,0.385,0.35
Completed,0.86,106,4998,4291,0.156,0.455
Completed,0.82,83,690,2802,0.32,0.065
Completed,0.9,125,2952,1752,0.805,0.515
Completed,0.86,129,3049,2521,0.098,0.287
Completed,0.82,109,1263,4176,0.433,0.179
Completed,0.87,7703,4784,61,0.941,0.742
Completed,0.85,109,3771,4574,0.703,0.578
Completed,0.82,76,2291,1191,0.172,0.003
Completed,0.87,140,510,1093,0.629,0.633
Completed,0.71,48,2244,3554,0.285,0.334
Completed,0.89,154,4752,2698,0.571,0.918
Completed,0.79,69,2828,4077,0.677,0.839
Completed,0.92,1172,722,125,0.199,0.272
Completed,0.88,155,1486,2588,0.856,0.695
Completed,0.86,186,4017,3664,0.007,0.049
Completed,0.79,82,2382,2135,0.619,0.624
Completed,0.71,46,334,4675,0.467,0.409
Completed,0.86,128,3556,3086,0.415,0.521
Completed,0.7,49,45,1469,0.959,0.09
Completed,0.64,39,2085,3930,0.111,0.88
Completed,0.85,114,4592,4822,0.776,0.375
Completed,0.92,524,1863,626,0.348,0.798
Completed,0.84,125,1087,3167,0.691,0.232
Completed,0.82,92,2577,2281,0.185,0.659
Completed,0.86,131,3904,4044,0.232,0.301
Completed,0.86,119,2259,505,0.643,0.872
Completed,0.91,228,3422,1506,0.822,0.733
Completed,0.85,106,3682,4559,0.316,0.772
Completed,0.86,115,1891,3705,0.153,0.63
Completed,0.91,269,1664,1653,0.39,0.55
Completed,0.82,78,1208,4190,0.54,0.483
Completed,0.86,132,1185,2396,0.4,0.943
Completed,0.84,83,1647,4859,0.56,0.028
Completed,0.92,353,4377,906,0.065,0.584
Completed,0.86,123,4180,3894,0.334,0.721
Completed,0.92,1212,1909,343,0.791,0.169
Completed,0.7,50,182,2883,0.139,0.86
Completed,0.91,243,3692,1354,0.736,0.312
Completed,0.84,83,3405,4399,0.246,0.194
Completed,0.87,131,2602,1601,0.626,0.468
Completed,0.91,219,4579,1778,0.167,0.834
Completed,0.86,110,4366,3512,0.436,0.968
Completed,0.7,54,2105,1975,0.938,0.421
Completed,0.62,36,63,4513,0.101,0.613
Completed,0.92,249,3583,973,0.525,0.061
Completed,0.87,97,3206,2924,0.017,0.442
Completed,0.82,95,321,1318,0.608,0.885
Completed,0.72,51,2356,3778,0.446,0.087
Completed,0.92,662,4002,463,0.928,0.525
Completed,0.86,103,4868,4972,0.659,0.67
Completed,0.78,81,734,3326,0.87,0.809
Completed,0.87,95,2847,2434,0.255,0.363
Completed,0.83,113,3024,3207,0.592,0.587
Completed,0.87,95,909,2246,0.034,0.024
Completed,0.78,92,1377,4705,0.88,0.947
Completed,0.74,52,305,3570,0.672,0.014
Completed,0.9,180,3670,1883,0.203,0.566
Completed,0.82,83,3292,3831,0.693,0.931
Completed,0.87,183,4797,3423,0.116,0.205
Completed,0.87,141,1287,2381,0.51,0.655
Completed,0.91,217,668,690,0.742,0.603
Completed,0.86,109,1462,3151,0.328,0.426
Completed,0.87,143,4974,2335,0.796,0.994
Completed,0.87,146,3975,3101,0.558,0.825
Completed,0.87,122,2485,1415,0.068,0.253
Completed,0.85,99,3454,3611,0.895,0.353
Completed,0.71,54,91,2149,0.479,0.788
Completed,0.66,39,2118,4612,0.576,0.245
Completed,0.86,197,4645,4140,0.288,0.504
Completed,0.89,4146,1749,101,0.836,0.077
Completed,0.85,91,967,2641,0.25,0.891
Completed,0.87,105,1321,3067,0.088,0.109
Completed,0.91,337,4841,1449,0.538,0.532
Completed,0.88,149,3793,3185,0.8,0.647
Completed,0.81,66,2315,2301,0.325,0.212
Completed,0.77,56,596,4841,0.73,0.755
Completed,0.88,189,3626,2607,0.653,0.175
Completed,0.86,115,1977,4096,0.817,0.284
Completed,0.9,4195,4090,145,0.308,0.858
Completed,0.87,121,4464,4656,0.046,0.96
Completed,0.82,93,1098,3645,0.49,0.573
Completed,0.83,122,2744,2115,0.884,0.006
Completed,0.83,101,2778,2683,0.464,0.739
Completed,0.88,150,1142,1867,0.91,0.183
Completed,0.84,116,1612,4328,0.004,0.85
Completed,0.91,1904,4507,221,0.622,0.291
Completed,0.85,131,4124,4424,0.851,0.405
Completed,0.87,104,2517,1211,0.344,0.621
Completed,0.8,82,2646,3535,0.207,0.795
Completed,0.89,119,1001,1917,0.668,0.345
Completed,0.86,108,1793,4380,0.262,0.684
Completed,0.92,693,4679,1073,0.863,0.237
Completed,0.87,102,4267,4372,0.594,0.069
Completed,0.91,253,2152,177,0.031,0.512
Completed,0.73,50,134,2717,0.93,0.46
Completed,0.9,196,3488,1832,0.445,0.898
Completed,0.88,105,421,927,0.424,0.048
Completed,0.9,176,3931,2416,0.104,0.434
Completed,0.88,186,4939,2864,0.373,0.261
Completed,0.9,299,1418,1334,0.752,0.817
Completed,0.92,558,2894,323,0.713,0.709
Completed,0.83,79,3110,3912,0.376,0.496
Completed,0.9,269,848,604,0.998,0.923
Completed,0.91,201,1925,1734,0.696,0.115
Completed,0.66,47,204,4271,0.358,0.913
Completed,0.85,105,3388,3282,0.274,0.032
Completed,0.8,70,492,2478,0.851,0.579
Completed,0.71,40,2224,4937,0.188,0.387
Completed,0.87,112,4697,3813,0.916,0.864
Completed,0.93,515,1333,429,0.458,0.309
Completed,0.82,79,875,2968,0.612,0.725
Completed,0.85,81,2882,3000,0.834,0.877
Completed,0.84,105,1547,4010,0.639,0.517
Completed,0.92,554,4912,539,0.236,0.094
Completed,0.85,128,4036,4739,0.474,0.228
Completed,0.84,177,3540,4156,0.075,0.699
Completed,0.66,44,2061,2501,0.394,0.842
Completed,0.9,402,1805,2055,0.134,0.976
Completed,0.8,90,1028,4593,0.781,0.053
Completed,0.88,180,3671,2547,0.566,0.484
Completed,0.8,64,696,3696,0.317,0.607
Completed,0.92,286,1726,1065,0.669,0.103
Completed,0.91,220,4677,1636,0.304,0.654
Completed,0.88,135,763,1244,0.215,0.93
Completed,0.68,45,251,4530,0.462,0.775
Completed,0.8,65,2326,2122,0.549,0.281
Completed,0.65,39,2080,3767,0.102,0.121
Completed,0.77,59,2732,4479,0.506,0.33
Completed,0.91,271,1242,1008,0.12,0.78
Completed,0.87,134,1708,3468,0.966,0.191
Completed,0.88,117,1974,3350,0.701,0.846
Completed,0.92,236,601,641,0.289,0.351
Completed,0.88,159,4951,2909,0.447,0.22
Completed,0.9,177,4817,2445,0.749,0.544
Completed,0.93,559,1230,338,0.768,0.759
Completed,0.79,58,2761,4813,0.272,0.041
Completed,0.91,265,3253,901,0.022,0.137
Completed,0.92,457,3014,406,0.884,0.23
Completed,0.9,126,4406,3116,0.098,0.733
Completed,0.92,313,4378,1106,0.905,0.38
Completed,0.81,95,3045,3513,0.117,0.876
Completed,0.92,235,4193,1497,0.198,0.067
Completed,0.8,71,405,2151,0.482,0.188
Completed,0.82,93,1238,3562,0.233,0.098
Completed,0.91,221,1341,1194,0.757,0.6
Completed,0.92,1164,4940,1016,0.552,0.884
Completed,0.88,162,1027,1868,0.961,0.67
Completed,0.9,156,3378,1895,0.219,0.294
Completed,0.91,1436,1965,247,0.299,0.009
Completed,0.79,86,260,1270,0.535,0.11
Completed,0.9,172,4578,2310,0.833,0.036
Completed,0.92,316,665,511,0.68,0.258
Completed,0.81,57,2845,4942,0.185,0.538
Completed,0.93,402,3643,729,0.437,0.63
Completed,0.79,51,2229,1429,0.082,0.907
Completed,0.9,210,4135,2054,0.665,0.747
Completed,0.89,181,1876,2774,0.17,0.466
Completed,0.88,125,2573,1136,0.067,0.09
Completed,0.88,150,4853,3465,0.916,0.592
Completed,0.88,199,4224,2518,0.406,0.048
Completed,0.67,43,131,3306,0.269,0.685
Completed,0.9,134,2450,674,0.745,0.181
Completed,0.9,224,4259,1675,0.922,0.935
Completed,0.65,41,2064,3489,0.426,0.156
Completed,0.89,156,1299,2087,0.18,0.06
Completed,0.88,165,4725,2773,0.675,0.778
Completed,0.91,203,4887,1958,0.381,0.454
Completed,0.92,1044,983,163,0.103,0.239
Completed,0.91,270,3324,1079,0.858,0.865
Completed,0.88,130,227,454,0.396,0.542
Completed,0.92,215,2889,788,0.644,0.415
Completed,0.78,59,631,4053,0.149,0.634
Completed,0.91,268,1788,1332,0.873,0.138
Completed,0.69,103,294,2924,0.012,0.997
Completed,0.89,155,3230,1806,0.444,0.11
Completed,0.76,55,449,3659,0.939,0.826
Completed,0.81,56,2134,939,0.044,0.324
Completed,0.63,45,48,3175,0.142,0.389
Completed,0.88,152,3560,2273,0.733,0.937
Completed,0.93,805,335,137,0.65,0.117
Completed,0.77,265,2380,2596,0.311,0.915
Completed,0.9,221,853,756,0.907,0.068
Completed,0.81,79,2970,3781,0.412,0.848
Completed,0.93,387,3512,505,0.164,0.943
Completed,0.52,33,10,4980,0.658,0.227
Completed,0.93,390,2471,273,0.175,0.748
Completed,0.79,79,441,2812,0.771,0.285
Completed,0.89,150,3180,1742,0.354,0.856
Completed,0.81,51,114,851,0.279,0.214
Completed,0.67,47,2133,3313,0.682,0.757
Completed,0.89,173,4246,2487,0.193,0.323
Completed,0.89,145,4620,2940,0.454,0.498
Completed,0.79,120,942,3804,0.009,0.107
Completed,0.9,194,1086,1479,0.379,0.307
Completed,0.92,760,4593,615,0.091,0.167
Completed,0.88,170,4110,3281,0.904,0.597
Completed,0.9,240,1995,2211,0.47,0.045
Completed,0.93,437,3644,741,0.057,0.436
Completed,0.8,104,790,3721,0.339,0.685
Completed,0.8,71,622,3484,0.528,0.243
Completed,0.89,165,3351,1964,0.097,0.677
Completed,0.88,118,3526,2838,0.186,0.299
Completed,0.89,130,247,433,0.021,0.252
Completed,0.92,309,4066,1307,0.45,0.143
Completed,0.79,94,2759,817,0.874,0.992
Completed,0.91,224,4523,1539,0.635,0.707
Completed,0.77,60,2176,1495,0.229,0.491
Completed,0.92,429,3513,474,0.299,0.1
Completed,0.78,73,406,2088,0.32,0.954
Completed,0.91,285,3266,1040,0.676,0.197
Completed,0.93,397,4303,871,0.37,0.164
Completed,0.93,468,1820,874,0.111,0.022
Completed,0.75,59,2622,4717,0.037,0.206
Completed,0.91,235,3845,2180,0.571,0.063
Completed,0.89,209,4712,2630,0.841,0.134
Completed,0.91,2928,3004,93,0.245,0.833
Completed,0.79,86,2868,4298,0.906,0.125
Completed,0.91,280,4888,1839,0.008,0.908
Completed,0.93,313,991,478,0.058,0.211
Completed,0.9,122,1764,3017,0.903,0.759
Completed,0.91,349,4650,1498,0.472,0.317
Completed,0.88,140,4296,3235,0.241,0.488
Completed,0.92,410,482,90,0.486,0.975
Completed,0.8,68,2853,4449,0.438,0.551
Completed,0.89,159,4046,2675,0.862,0.342
Completed,0.92,1346,3280,215,0.208,0.628
Completed,0.92,391,1682,580,0.107,0.729
Completed,0.92,459,1935,683,0.094,0.441
Completed,0.93,433,378,201,0.887,0.831
Completed,0.79,61,2416,2664,0.043,0.14
Completed,0.9,247,1530,1903,0.313,0.057
Completed,0.9,254,4709,2169,0.027,0.341
Completed,0.79,69,2200,1580,0.86,0.91
Completed,0.89,4643,3361,81,0.665,0.554
Completed,0.88,152,4527,3270,0.451,0.75
Completed,0.91,233,1773,1487,0.682,0.146
Completed,0.92,262,2619,486,0.846,0.258
Completed,0.8,86,2533,2849,0.733,0.082
Completed,0.9,160,1053,1388,0.142,0.529
Completed,0.38,34,1,3403,0.381,0.666
Completed,0.89,4603,2424,26,0.413,0.463
Completed,0.77,67,410,2565,0.501,0.507
Completed,0.89,200,3140,1672,0.125,0.073
Completed,0.92,401,4355,624,0.515,0.446
Completed,0.9,155,1640,2221,0.923,0.328
Completed,0.92,244,2799,732,0.604,0.215
Completed,0.79,80,2755,3758,0.056,0.545
Completed,0.93,510,1120,445,0.569,0.098
Completed,0.92,399,4492,1299,0.905,0.485
Completed,0.9,165,1960,2453,0.239,0.758
Completed,0.75,58,2467,4459,0.989,0.792
Completed,0.91,206,3881,1938,0.84,0.776
Completed,0.92,643,1478,264,0.719,0.902
Completed,0.88,123,789,1716,0.528,0.854
Completed,0.9,219,4151,2099,0.723,0.198
Completed,0.9,161,4624,2497,0.648,0.043
Completed,0.89,156,4245,2948,0.878,0.154
Completed,0.92,562,3470,411,0.037,0.814
Completed,0.9,178,1388,1813,0.055,0.471
Completed,0.81,72,938,4353,0.891,0.562
Completed,0.92,1265,3042,157,0.484,0.112
Completed,0.91,236,4850,1614,0.269,0.132
Completed,0.88,236,3230,1125,0.907,0.98
Completed,0.77,67,161,1245,0.808,0.338
Completed,0.92,265,4223,1148,0.05,0.676
Completed,0.89,158,4403,2545,0.984,0.123
Completed,0.8,76,2674,3369,0.974,0.384
Completed,0.76,69,2271,2830,0.78,0.54
Completed,0.91,249,3759,1368,0.346,0.102
Completed,0.93,379,1513,788,0.215,0.22
Completed,0.92,404,4731,747,0.494,0.379
Completed,0.76,72,536,3043,0.302,0.158
Completed,0.93,463,3194,560,0.403,0.142
Completed,0.75,60,2551,4237,0.763,0.136
Completed,0.92,775,1072,278,0.362,0.691
Completed,0.88,164,1839,2737,0.708,0.275
Completed,0.92,365,562,367,0.182,0.488
Completed,0.76,55,2451,3388,0.522,0.986
Completed,0.78,70,804,4921,0.42,0.317
Completed,0.92,222,3075,883,0.954,0.763
Completed,0.8,63,2938,4797,0.134,0.04
Completed,0.77,57,465,3955,0.971,0.716
Completed,0.93,318,3336,646,0.146,0.324
Completed,0.79,94,271,1635,0.222,0.747
Completed,0.9,285,4332,1697,0.98,0.267
Completed,0.92,256,1578,1104,0.58,0.397
Completed,0.64,34,2021,1029,0.274,0.952
Completed,0.81,68,3160,4877,0.951,0.595
Completed,0.92,310,3860,823,0.687,0.939
Completed,0.79,60,634,3875,0.162,0.15
Completed,0.89,173,3251,2202,0.565,0.802
Completed,0.92,249,29,42,0.551,0.128
Completed,0.88,135,4535,3749,0.742,0.413
Completed,0.92,1366,3716,244,0.767,0.475
Completed,0.9,146,2980,1274,0.013,0.165
Completed,0.88,150,778,1550,0.29,0.45
Completed,0.9,117,2400,713,0.9,0.662
Completed,0.76,53,356,3250,0.061,0.37
Completed,0.91,233,4929,1879,0.247,0.256
Completed,0.83,82,451,2143,0.451,0.037
Completed,0.9,274,4437,2019,0.409,0.637
Completed,0.89,149,4195,2781,0.179,0.558
Completed,0.83,85,1487,5000,0.001,0.407
Completed,0.83,81,1384,5000,0.999,0.54
Completed,0.74,57,4275,5000,0.978,0.999
Completed,0.73,63,5000,3866,0.999,0.999
Completed,0.86,107,1211,2998,0.001,0.001
Completed,0.83,527,5000,4156,0.001,0.999
Completed,0.22,39,1,2780,0.61,0.999
Completed,0.72,52,221,3519,0.29,0.001
Completed,0.82,91,340,1586,0.607,0.86
Completed,0.85,100,4980,5000,0.999,0.001
Completed,0.88,133,2932,1650,0.999,0.73
Completed,0.86,92,4318,4858,0.999,0.427
Completed,0.82,96,418,1736,0.091,0.454
Completed,0.88,166,1431,2029,0.778,0.604
Completed,0.77,44,35,583,0.313,0.477
Completed,0.82,69,423,2317,0.132,0.799
Completed,0.8,69,2883,4267,0.552,0.263
Completed,0.9,198,3301,1369,0.927,0.462
Completed,0.76,70,919,4586,0.257,0.974
Completed,0.91,205,3522,1638,0.74,0.697
Completed,0.8,84,3109,4557,0.001,0.001
Completed,0.33,30,1,4792,0.001,0.001
Completed,0.91,209,4667,1864,0.658,0.666
Completed,0.86,117,1156,2534,0.189,0.3
Completed,0.9,218,5000,2343,0.577,0.667
Completed,0.68,60,1096,1438,0.673,0.999
Completed,0.88,148,5000,3389,0.001,0.001
Completed,0.77,53,1403,5000,0.999,0.998
Completed,0.88,107,4048,3966,0.42,0.085
Completed,0.93,269,3694,887,0.613,0.763
Completed,0.78,64,2651,3458,0.987,0.96
Completed,0.92,221,2695,608,0.142,0.001
Failed,,,1883,626,0.001,0.001
Failed,,,5000,615,0.001,0.001
Failed,,,503,1368,0.001,0.47
Failed,,,4656,1791,0.001,0.437
Failed,,,3146,1,0.001,0.96
Failed,,,3247,1,0.999,0.908
Failed,,,400,205,0.001,0.526
Failed,,,3747,1116,0.001,0.485
Failed,,,427,1098,0.001,0.496
Failed,,,3776,1,0.999,0.999
Failed,,,702,1708,0.001,0.42
Failed,,,2814,1,0.001,0.999
Failed,,,1433,1159,0.001,0.473
Failed,,,594,1,0.001,0.906
Failed,,,3754,178,0.417,0.978
Failed,,,4664,1,0.001,0.972
Failed,,,742,1250,0.001,0.867
Failed,,,464,325,0.001,0.001
Failed,,,748,1300,0.001,0.899
Failed,,,1013,329,0.001,0.001
Failed,,,1421,1804,0.001,0.001
Failed,,,520,302,0.001,0.001
Failed,,,873,1172,0.001,0.001
Failed,,,1409,1805,0.001,0.001
Failed,,,735,1241,0.001,0.863
Failed,,,931,302,0.001,0.001
Failed,,,1549,1320,0.001,0.788
Failed,,,3740,15,0.964,0.059
Failed,,,3842,2726,0.053,0.561
Failed,,,4255,781,0.597,0.837
Failed,,,346,1477,0.889,0.623
Failed,,,3166,3374,0.385,0.344
Failed,,,403,1102,0.001,0.001
Failed,,,732,1239,0.001,0.849
Failed,,,870,314,0.001,0.001
Failed,,,767,1272,0.001,0.873
Failed,,,3898,528,0.001,0.001
Failed,,,881,341,0.001,0.001
Failed,,,752,1246,0.001,0.862
Failed,,,478,358,0.001,0.001
Failed,,,1229,1229,0.001,0.001
Failed,,,439,1148,0.001,0.736
Failed,,,1397,313,0.001,0.001
Failed,,,950,313,0.001,0.001
Failed,,,358,1107,0.001,0.689
Failed,,,855,335,0.001,0.001
Failed,,,1374,1803,0.001,0.001
Failed,,,1263,311,0.001,0.001
Failed,,,442,348,0.001,0.001
Failed,,,1003,1166,0.001,0.001
Failed,,,473,365,0.001,0.001
Failed,,,734,1277,0.001,0.855
Failed,,,939,323,0.001,0.001
Failed,,,752,1293,0.001,0.88
Failed,,,761,1458,0.001,0.999
Failed,,,739,1231,0.001,0.847
Failed,,,391,1088,0.001,0.001
Failed,,,432,327,0.001,0.001
Failed,,,456,1747,0.001,0.001
Failed,,,882,344,0.001,0.001
Failed,,,730,1234,0.001,0.848
Failed,,,454,1106,0.001,0.001
Failed,,,717,1223,0.001,0.841
Failed,,,1220,321,0.001,0.001
Failed,,,894,335,0.001,0.001
Failed,,,759,1296,0.001,0.872
Failed,,,368,1062,0.001,0.423
Failed,,,756,1295,0.001,0.864
Failed,,,1357,345,0.001,0.001
Failed,,,327,1098,0.001,0.266
Failed,,,1397,1780,0.001,0.001
Failed,,,725,1325,0.001,0.887
Failed,,,423,345,0.001,0.001
Failed,,,745,1292,0.001,0.865
Failed,,,388,1076,0.001,0.604
Failed,,,410,1201,0.001,0.001
Failed,,,745,1306,0.001,0.888
Failed,,,500,309,0.001,0.001
Failed,,,1408,1791,0.001,0.001
Failed,,,1330,344,0.001,0.001
Failed,,,713,1256,0.001,0.856
Failed,,,2751,1777,0.001,0.001
Failed,,,365,1027,0.001,0.255
Failed,,,460,313,0.001,0.001
Failed,,,754,1314,0.001,0.9
Failed,,,986,1759,0.001,0.001
Failed,,,750,1302,0.001,0.861
Failed,,,724,1274,0.001,0.862
Failed,,,880,349,0.001,0.001
Failed,,,748,1304,0.001,0.877
Failed,,,964,1693,0.001,0.001
Failed,,,746,1258,0.001,0.876
Failed,,,987,325,0.001,0.001
Failed,,,749,1305,0.001,0.889
Failed,,,1258,1171,0.001,0.001
Failed,,,759,1276,0.001,0.882
Failed,,,409,1157,0.001,0.001
Failed,,,732,1313,0.001,0.868
Failed,,,530,263,0.001,0.001
Failed,,,1310,370,0.001,0.001
Failed,,,727,1300,0.001,0.861
Failed,,,448,302,0.001,0.001
Failed,,,370,1048,0.001,0.438
Failed,,,736,1275,0.001,0.855
Failed,,,388,1192,0.001,0.001
Failed,,,740,1270,0.001,0.849
Failed,,,414,1150,0.001,0.001
Failed,,,499,335,0.001,0.001
Failed,,,421,1093,0.001,0.001
Failed,,,425,363,0.001,0.001
Failed,,,730,1311,0.001,0.879
Failed,,,1206,315,0.001,0.001
Failed,,,437,1099,0.001,0.712
Failed,,,734,1345,0.001,0.874
Failed,,,834,1064,0.001,0.001
Failed,,,453,1730,0.001,0.001
Failed,,,407,316,0.001,0.001
Failed,,,1405,1752,0.001,0.001
Failed,,,895,306,0.001,0.001
Failed,,,1243,1239,0.001,0.001
Failed,,,480,307,0.001,0.001
Failed,,,416,1063,0.001,0.001
Failed,,,852,351,0.001,0.001
Failed,,,1515,1302,0.001,0.762
Failed,,,786,1323,0.001,0.886
Failed,,,316,1078,0.001,0.664
Failed,,,430,1140,0.001,0.001
Failed,,,748,1292,0.001,0.866
Failed,,,983,365,0.001,0.001
Failed,,,737,1250,0.001,0.856
Failed,,,446,314,0.001,0.001
Failed,,,744,1300,0.001,0.878
Failed,,,417,307,0.001,0.001
Failed,,,728,1264,0.001,0.861
Failed,,,407,1189,0.001,0.001
Failed,,,622,278,0.001,0.001
Failed,,,729,1296,0.001,0.867
Failed,,,555,345,0.001,0.001
Failed,,,409,1121,0.001,0.719
Failed,,,745,1291,0.001,0.856
Failed,,,1447,382,0.001,0.001
Failed,,,401,1159,0.001,0.001
Failed,,,1418,327,0.001,0.001
Failed,,,921,448,0.001,0.001
Failed,,,950,375,0.001,0.001
Failed,,,744,1290,0.001,0.881
Failed,,,333,977,0.001,0.24
Failed,,,1402,1766,0.001,0.001
Failed,,,435,347,0.001,0.001
Failed,,,969,1227,0.001,0.001
Failed,,,764,1270,0.001,0.861
Failed,,,1069,1773,0.001,0.001
Failed,,,731,1307,0.001,0.868
Failed,,,413,1052,0.001,0.001
Failed,,,753,311,0.001,0.001
Failed,,,984,1160,0.001,0.001
Failed,,,2467,1296,0.001,0.858
Failed,,,740,1237,0.001,0.849
Failed,,,455,294,0.001,0.001
Failed,,,403,1078,0.001,0.001
Failed,,,380,1138,0.001,0.704
Failed,,,991,1259,0.001,0.001
Failed,,,479,352,0.001,0.001
Failed,,,345,1049,0.001,0.377
Failed,,,730,1304,0.001,0.877
Failed,,,1360,1805,0.001,0.001
Failed,,,444,345,0.001,0.001
Failed,,,746,1277,0.001,0.872
Failed,,,450,361,0.001,0.001
Failed,,,740,1308,0.001,0.87
Failed,,,793,297,0.001,0.001
Failed,,,1452,1829,0.001,0.001
Failed,,,734,1272,0.001,0.86
Failed,,,1425,354,0.001,0.001
Failed,,,754,1271,0.001,0.864
Failed,,,981,1117,0.001,0.001
Failed,,,726,1215,0.001,0.834
Failed,,,966,315,0.001,0.001
