Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.69,5,3916,4513,0.001,0.504
Completed,0.69,6,614,2001,0.901,0.033
Completed,0.7,4,1316,2798,0.274,0.907
Completed,0.73,23,2896,280,0.629,0.38
Completed,0.72,5,3534,3260,0.769,0.28
Completed,0.74,13,1953,776,0.141,0.805
Completed,0.7,4,1246,4041,0.512,0.18
Completed,0.7,8,4548,1554,0.398,0.653
Completed,0.72,5,4948,3038,0.61,0.86
Completed,0.72,13,826,526,0.479,0.334
Completed,0.68,3,2314,4760,0.852,0.707
Completed,0.71,6,3153,2244,0.238,0.235
Completed,0.69,4,2535,4265,0.349,0.103
Completed,0.71,8,1697,1783,0.748,0.574
Completed,0.67,3,214,3485,0.123,0.45
Completed,0.71,2,4336,997,0.974,0.977
Completed,0.73,6,4074,3715,0.459,0.15
Completed,0.7,3,149,1236,0.576,0.685
Completed,0.7,5,1791,4182,0.201,0.31
Completed,0.66,4,2749,1709,0.833,0.773
Completed,0.63,3,3361,4999,0.689,0.875
Completed,0.66,4,2403,2474,0.338,0.411
Completed,0.7,4,766,2965,0.962,0.536
Completed,0.73,32,4691,443,0.066,0.003
Completed,0.69,5,4487,3802,0.91,0.481
Completed,0.62,6,991,1324,0.063,0.945
Completed,0.69,3,2160,3333,0.684,0.073
Completed,0.72,13,3626,859,0.289,0.607
Completed,0.71,6,2993,2569,0.173,0.739
Completed,0.73,233,1526,41,0.792,0.205
Completed,0.71,3,354,4596,0.415,0.828
Completed,0.7,8,3848,2074,0.55,0.364
Completed,0.72,5,3866,4601,0.898,0.655
Completed,0.71,3,371,2088,0.004,0.184
Completed,0.66,6,1539,2573,0.625,0.807
Completed,0.73,194,3005,56,0.277,0.28
Completed,0.7,5,3623,3327,0.138,0.382
Completed,0.71,2,2157,845,0.772,0.908
Completed,0.71,4,984,3798,0.395,0.035
Completed,0.72,10,4479,1309,0.515,0.508
Completed,0.72,4,4703,2950,0.478,0.978
Completed,0.73,14,779,439,0.611,0.452
Completed,0.68,4,2420,4985,0.236,0.578
Completed,0.71,6,3379,2468,0.853,0.106
Completed,0.65,4,2742,4197,0.747,0.238
Completed,0.71,7,1784,1714,0.35,0.71
Completed,0.68,3,146,3729,0.974,0.335
Completed,0.66,6,4071,1242,0.124,0.861
Completed,0.67,5,4319,3489,0.575,0.003
Completed,0.67,4,197,1012,0.46,0.538
Completed,0.73,5,1685,4270,0.833,0.414
Completed,0.69,4,2524,1797,0.203,0.877
Completed,0.68,4,3155,4756,0.338,0.777
Completed,0.67,4,2316,2229,0.69,0.312
Completed,0.69,5,833,3033,0.065,0.685
Completed,0.74,31,4956,512,0.963,0.152
Completed,0.69,4,4537,4027,0.06,0.367
Completed,0.63,3,1234,1548,0.913,0.831
Completed,0.71,7,1936,3245,0.286,0.206
Completed,0.7,6,3517,772,0.687,0.74
Completed,0.66,4,2904,2812,0.789,0.608
Completed,0.73,36,1323,286,0.176,0.073
Completed,0.71,4,616,4528,0.547,0.947
Completed,0.68,10,3918,2005,0.418,0.484
Completed,0.7,8,4054,2590,0.22,0.132
Completed,0.74,37,481,117,0.87,0.658
Completed,0.71,5,1342,4622,0.492,0.285
Completed,0.69,4,2886,2145,0.597,0.757
Completed,0.6,3,3498,3853,0.988,0.905
Completed,0.72,12,1954,1332,0.11,0.433
Completed,0.67,4,1098,3389,0.73,0.557
Completed,0.72,16,4671,862,0.367,0.031
Completed,0.69,5,4896,4846,0.641,0.487
Completed,0.68,4,894,2373,0.261,0.96
Completed,0.7,3,2218,2817,0.883,0.086
Completed,0.74,26,3254,338,0.019,0.611
Completed,0.7,4,2622,3630,0.381,0.729
Completed,0.73,9,1585,1107,0.53,0.202
Completed,0.66,3,256,4101,0.154,0.827
Completed,0.73,12,4259,1575,0.756,0.356
Completed,0.7,4,4208,4331,0.303,0.527
Completed,0.67,3,8,1814,0.67,0.063
Completed,0.68,5,1804,3547,0.046,0.935
Completed,0.71,6,2720,1033,0.927,0.401
Completed,0.63,5,3358,3056,0.533,0.253
Completed,0.69,4,2442,567,0.432,0.787
Completed,0.67,4,641,4773,0.806,0.164
Completed,0.68,8,4842,2290,0.159,0.628
Completed,0.71,4,4421,3149,0.817,0.857
Completed,0.73,11,1041,632,0.219,0.324
Completed,0.72,2,2060,3927,0.59,0.698
Completed,0.71,9,3719,1415,0.445,0.234
Completed,0.7,4,3102,4393,0.08,0.118
Completed,0.7,6,1443,1906,0.948,0.581
Completed,0.68,3,429,2673,0.322,0.455
Completed,0.72,13,3809,190,0.706,0.99
Completed,0.68,5,3774,3435,0.354,0.316
Completed,0.69,3,433,913,0.736,0.851
Completed,0.7,4,1448,3905,0.112,0.226
Completed,0.7,5,3068,1378,0.977,0.69
Completed,0.69,4,3705,4650,0.623,0.588
Completed,0.7,4,2085,2176,0.474,0.124
Completed,0.71,3,1065,2622,0.849,0.998
Completed,0.73,102,4406,144,0.248,0.465
Completed,0.71,4,4768,4129,0.776,0.054
Completed,0.7,5,685,1606,0.127,0.518
Completed,0.7,3,2485,3660,0.503,0.395
Completed,0.7,3,3285,1134,0.399,0.928
Completed,0.65,5,2667,2862,0.016,0.796
Completed,0.72,37,1867,390,0.894,0.261
Completed,0.72,3,72,4898,0.273,0.635
Completed,0.71,6,4155,2419,0.637,0.171
Completed,0.71,3,4254,4824,0.188,0.966
Completed,0.65,3,290,2336,0.785,0.495
Completed,0.66,5,1619,3101,0.414,0.62
Completed,0.71,8,2617,619,0.559,0.094
Completed,0.67,4,3230,3577,0.917,0.196
Completed,0.67,3,2233,1061,0.048,0.722
Completed,0.69,4,908,4358,0.675,0.346
Completed,0.68,6,4872,1846,0.29,0.818
Completed,0.71,6,4627,2705,0.701,0.667
Completed,0.73,38,1171,217,0.333,0.141
Completed,0.71,2,2027,4420,0.959,0.764
Completed,0.69,6,3454,1937,0.076,0.291
Completed,0.69,3,2823,3979,0.464,0.425
Completed,0.71,3,1396,1461,0.564,0.896
Completed,0.67,4,535,3196,0.191,0.024
Completed,0.73,493,3991,684,0.836,0.55
Completed,0.65,4,3972,3765,0.518,0.837
Completed,0.7,4,553,1283,0.384,0.374
Completed,0.68,4,1260,3301,0.76,0.749
Completed,0.72,9,2957,813,0.143,0.215
Completed,0.71,6,3590,2522,0.257,0.067
Completed,0.75,1735,1892,9,0.653,0.6
Completed,0.68,4,1190,4554,0.031,0.475
Completed,0.68,3,4609,2038,0.879,0.939
Completed,0.71,5,4970,3678,0.098,0.546
Completed,0.72,7,809,1195,0.991,0.012
Completed,0.69,3,2292,4150,0.371,0.885
Completed,0.7,7,3170,1663,0.719,0.42
Completed,0.66,3,2557,4953,0.866,0.304
Completed,0.7,5,1680,2441,0.231,0.767
Completed,0.71,3,192,2924,0.609,0.145
Completed,0.74,23,4353,406,0.488,0.679
Completed,0.67,5,4135,3007,0.944,0.445
Completed,0.71,6,93,479,0.091,0.972
Completed,0.7,4,1730,4724,0.717,0.097
Completed,0.69,5,2806,2202,0.317,0.568
Completed,0.69,3,3422,4223,0.207,0.717
Completed,0.66,4,2347,1746,0.82,0.245
Completed,0.64,3,705,3439,0.449,0.87
Completed,0.71,14,4747,965,0.579,0.344
Completed,0.71,4,4504,4481,0.428,0.175
Completed,0.72,6,969,1955,0.545,0.647
Completed,0.7,4,2143,2761,0.171,0.274
Completed,0.73,16,3648,239,0.802,0.799
Completed,0.67,3,3010,3218,0.658,0.917
Completed,0.74,17,1504,739,0.307,0.39
Completed,0.71,3,336,3995,0.931,0.514
Completed,0.69,10,3870,1523,0.034,0.043
Completed,0.72,6,3905,2845,0.676,0.57
Completed,0.72,8,332,332,0.297,0.107
Completed,0.73,2,1500,4876,0.918,0.981
Completed,0.69,5,3044,2360,0.055,0.447
Completed,0.72,5,3662,4068,0.407,0.33
Completed,0.71,3,2118,1586,0.558,0.864
Completed,0.69,5,945,3604,0.181,0.239
Completed,0.72,6,4517,1115,0.784,0.703
Completed,0.73,6,4742,4631,0.194,0.809
Completed,0.71,4,740,2120,0.841,0.275
Completed,0.7,4,2381,2601,0.467,0.649
Completed,0.73,147,3418,84,0.569,0.185
Completed,0.67,4,2780,3375,0.954,0.037
Completed,0.72,17,1744,892,0.074,0.5
Completed,0.67,3,107,3847,0.697,0.376
Completed,0.67,4,4110,1360,0.331,0.911
Completed,0.69,5,4357,3920,0.844,0.209
Completed,0.7,3,157,1443,0.245,0.736
Completed,0.68,6,1645,3136,0.618,0.36
Completed,0.68,4,2562,662,0.471,0.832
Completed,0.7,5,3195,2684,0.115,0.949
Completed,0.73,13,2278,157,0.982,0.477
Completed,0.68,3,795,4401,0.357,0.603
Completed,0.73,10,4996,1880,0.741,0.077
Completed,0.69,5,4575,3521,0.266,0.407
Completed,0.7,3,1194,1042,0.636,0.879
Completed,0.71,4,1896,4298,0.009,0.007
Completed,0.71,8,3555,1825,0.893,0.532
Completed,0.71,4,2944,4803,0.504,0.681
Completed,0.68,5,1284,2277,0.406,0.154
Completed,0.69,3,578,3084,0.777,0.777
Completed,0.73,21,3958,561,0.133,0.306
Completed,0.66,5,4015,4972,0.45,0.08
Completed,0.68,4,520,2499,0.586,0.615
Completed,0.65,5,1380,2944,0.208,0.489
Completed,0.64,3,2846,467,0.827,0.953
Completed,0.63,4,3460,3737,0.711,0.82
Completed,0.72,14,1993,1216,0.316,0.356
Completed,0.69,4,1138,4208,0.937,0.731
Completed,0.72,8,4633,1681,0.09,0.198
Completed,0.7,7,4857,2540,0.934,0.286
Completed,0.73,65,932,67,0.039,0.75
Completed,0.64,2,2257,4575,0.661,0.128
Completed,0.68,5,3215,2097,0.312,0.661
Completed,0.66,3,2583,3826,0.166,0.56
Completed,0.71,11,1625,1303,0.799,0.026
Completed,0.64,3,295,3358,0.423,0.898
Completed,0.72,15,4220,831,0.542,0.435
Completed,0.7,6,4170,3275,0.026,0.699
Completed,0.67,2,48,758,0.876,0.228
Completed,0.69,3,1844,4055,0.252,0.852
Completed,0.7,5,2682,1542,0.65,0.326
Completed,0.68,3,3319,4502,0.763,0.459
Completed,0.67,4,2480,2014,0.147,0.985
Completed,0.68,4,679,2779,0.521,0.11
Completed,0.73,41,4802,297,0.389,0.582
Completed,0.65,3,4383,4281,0.602,0.93
Completed,0.71,6,1081,1764,0.487,0.404
Completed,0.7,2,2100,3498,0.859,0.528
Completed,0.72,10,3681,987,0.23,0.056
Completed,0.71,4,3062,3027,0.372,0.158
Completed,0.73,14,1481,540,0.726,0.629
Completed,0.67,3,467,4743,0.099,0.255
Completed,0.69,3,3769,2259,0.998,0.782
Completed,0.64,4,3813,4176,0.069,0.395
Completed,0.64,2,394,1654,0.965,0.922
Completed,0.71,4,1408,3711,0.342,0.05
Completed,0.7,7,3106,1184,0.693,0.521
Completed,0.73,6,3744,2893,0.83,0.638
Completed,0.68,4,2046,419,0.198,0.166
Completed,0.63,3,1027,4925,0.572,0.789
Completed,0.72,7,4446,2447,0.455,0.263
Completed,0.7,5,4807,3307,0.554,0.22
Completed,0.72,4,646,785,0.419,0.693
Completed,0.67,3,2446,3779,0.796,0.318
Completed,0.72,5,3324,1253,0.177,0.843
Completed,0.71,3,2706,4543,0.285,0.992
Completed,0.72,7,1829,2071,0.68,0.465
Completed,0.69,2,33,2513,0.059,0.591
Completed,0.74,372,4194,35,0.906,0.12
Completed,0.68,5,4294,2753,0.395,0.759
Completed,0.73,8,252,265,0.508,0.295
Completed,0.67,4,1581,4470,0.137,0.668
Completed,0.71,6,2657,1988,0.765,0.134
Completed,0.68,4,3268,4008,0.632,0.017
Completed,0.66,4,2193,1492,0.278,0.551
Completed,0.67,4,868,3224,0.905,0.427
Completed,0.71,24,4910,711,0.005,0.891
Completed,0.66,4,4667,4696,0.971,0.621
Completed,0.7,5,1133,2208,0.119,0.088
Completed,0.72,3,1989,2976,0.744,0.962
Completed,0.73,18,3494,493,0.345,0.497
Completed,0.69,4,2861,3472,0.241,0.35
Completed,0.65,3,1356,954,0.856,0.813
Completed,0.68,3,495,4249,0.483,0.188
Completed,0.71,6,4029,1737,0.614,0.723
Completed,0.71,3,3933,3649,0.811,0.887
Completed,0.7,4,592,1167,0.162,0.416
Completed,0.7,4,1299,4120,0.538,0.54
Completed,0.7,7,2919,1632,0.435,0.013
Completed,0.64,4,3551,4904,0.043,0.146
Completed,0.7,5,1931,2391,0.922,0.672
Completed,0.68,6,1229,2875,0.3,0.299
Completed,0.72,9,4570,359,0.665,0.771
Completed,0.71,6,4932,3875,0.328,0.742
Completed,0.69,6,849,1391,0.707,0.216
Completed,0.66,4,2332,3407,0.086,0.841
Completed,0.71,10,3131,919,0.948,0.369
Completed,0.69,4,2518,2648,0.589,0.47
Completed,0.73,75,1719,136,0.438,0.942
Completed,0.69,3,230,4683,0.816,0.068
Completed,0.71,7,4314,2165,0.212,0.594
Completed,0.71,4,4095,4453,0.729,0.266
Completed,0.67,3,131,1926,0.36,0.801
Completed,0.7,6,1768,2731,0.987,0.178
Completed,0.74,28,2766,209,0.103,0.641
Completed,0.69,4,3384,3168,0.499,0.51
Completed,0.69,6,2387,690,0.598,0.045
Completed,0.65,3,745,3948,0.226,0.917
Completed,0.73,9,4709,1474,0.871,0.384
Completed,0.7,6,4464,3115,0.151,0.1
Completed,0.72,10,1008,589,0.751,0.564
Completed,0.71,3,2181,4830,0.378,0.438
Completed,0.69,3,3608,2308,0.525,0.972
Completed,0.67,3,2972,4349,0.888,0.871
Completed,0.72,7,1544,1871,0.022,0.337
Completed,0.66,3,376,3566,0.646,0.712
Completed,0.71,12,3832,1094,0.264,0.248
Completed,0.68,5,3838,4336,0.695,0.125
Completed,0.67,4,380,1864,0.34,0.589
Completed,0.71,5,1551,3560,0.967,0.463
Completed,0.72,5,2975,1081,0.067,0.998
Completed,0.72,4,3612,3123,0.457,0.849
Completed,0.71,5,2187,600,0.57,0.315
Completed,0.67,4,1011,4842,0.2,0.691
Completed,0.7,7,4470,2316,0.828,0.226
Completed,0.67,6,4715,3175,0.179,0.261
Completed,0.68,4,749,701,0.794,0.794
Completed,0.67,3,2393,3960,0.421,0.172
Completed,0.7,6,3388,1482,0.552,0.636
Completed,0.64,3,2769,4441,0.908,0.519
Completed,0.7,9,1774,1919,0.057,0.055
Completed,0.64,3,135,2724,0.682,0.928
Completed,0.73,61,4101,196,0.283,0.393
Completed,0.7,5,4308,2641,0.767,0.721
Completed,0.75,15,227,123,0.135,0.194
Completed,0.7,3,1712,4670,0.51,0.819
Completed,0.66,4,2514,2158,0.393,0.348
Completed,0.7,4,3127,3886,0.007,0.496
Completed,0.66,3,2325,1399,0.903,0.968
Completed,0.68,4,845,3415,0.28,0.093
Completed,0.72,11,4926,931,0.63,0.619
Completed,0.65,3,4564,4915,0.347,0.898
Completed,0.69,6,1225,2399,0.742,0.425
Completed,0.69,6,1925,2883,0.121,0.549
Completed,0.73,30,3547,371,0.969,0.023
Completed,0.71,4,2915,3643,0.616,0.14
Completed,0.7,6,1293,1155,0.481,0.667
Completed,0.65,3,588,4107,0.858,0.293
Completed,0.7,6,3927,1625,0.239,0.764
Completed,0.7,6,4025,3459,0.437,0.6
Completed,0.68,6,489,947,0.536,0.065
Completed,0.62,5,1352,4242,0.164,0.94
Completed,0.72,6,2855,1724,0.809,0.477
Completed,0.72,4,3488,4704,0.667,0.374
Completed,0.68,5,1985,2220,0.298,0.839
Completed,0.71,4,1127,2988,0.924,0.214
Completed,0.72,24,4663,500,0.041,0.748
Completed,0.71,4,4907,4016,0.95,0.769
Completed,0.68,5,863,1504,0.084,0.304
Completed,0.71,3,2189,3236,0.709,0.678
Completed,0.73,14,3263,719,0.326,0.144
Completed,0.7,4,2650,2740,0.214,0.011
Completed,0.74,41,1578,258,0.814,0.546
Completed,0.65,3,246,4463,0.44,0.422
Completed,0.71,4,4290,1975,0.587,0.885
Completed,0.71,5,4198,4536,0.105,0.246
Completed,0.7,3,39,2058,0.985,0.718
Completed,0.68,6,1832,2501,0.362,0.342
Completed,0.73,86,2713,28,0.727,0.869
Completed,0.66,3,3330,3319,0.873,0.97
Completed,0.7,5,2450,793,0.224,0.444
Completed,0.7,3,651,3787,0.6,0.57
Completed,0.72,13,4811,1264,0.497,0.098
Completed,0.73,6,4450,2905,0.527,0.39
Completed,0.72,3,1033,427,0.376,0.916
Completed,0.69,3,2050,4933,0.753,0.043
Completed,0.69,6,3750,2459,0.149,0.515
Completed,0.71,3,3113,4169,0.266,0.647
Completed,0.69,8,1412,1641,0.644,0.176
Completed,0.64,3,400,3698,0.024,0.799
Completed,0.72,11,3817,1177,0.886,0.272
Completed,0.7,6,3763,3015,0.053,0.909
Completed,0.71,8,463,532,0.92,0.382
Completed,0.68,4,1475,4735,0.294,0.506
Completed,0.67,5,3058,2248,0.678,0.035
Completed,0.68,4,3677,4288,0.782,0.182
Completed,0.68,3,2094,1776,0.183,0.655
Completed,0.71,5,1077,3511,0.556,0.282
Completed,0.69,6,4376,993,0.409,0.807
Completed,0.71,4,4795,4509,0.567,0.709
Completed,0.66,4,676,2026,0.469,0.237
Completed,0.64,3,2474,2792,0.839,0.862
Completed,0.73,34,3315,303,0.196,0.336
Completed,0.67,4,2678,3263,0.329,0.452
Completed,0.69,3,1838,750,0.698,0.979
Completed,0.61,3,44,4048,0.072,0.105
Completed,0.72,11,4164,1531,0.956,0.576
Completed,0.66,5,4226,3818,0.469,0.312
Completed,0.71,3,299,1292,0.62,0.775
Completed,0.69,5,1631,3346,0.244,0.152
Completed,0.66,4,2587,823,0.846,0.687
Completed,0.71,5,3219,2553,0.739,0.538
Completed,0.74,23,2263,74,0.359,0.005
Completed,0.68,2,936,4582,0.98,0.877
Completed,0.72,8,4863,2109,0.117,0.412
Completed,0.72,6,4639,3750,0.891,0.075
Completed,0.71,6,1141,1223,0.011,0.609
Completed,0.67,4,2000,4214,0.634,0.483
Completed,0.63,4,3463,1693,0.268,0.947
Completed,0.65,3,2850,4964,0.132,0.83
Completed,0.69,7,1386,2487,0.779,0.366
Completed,0.71,4,524,2932,0.404,0.741
Completed,0.74,28,4021,459,0.506,0.207
Completed,0.7,4,3962,4792,0.825,0.432
Completed,0.68,4,584,2269,0.21,0.904
Completed,0.68,5,1288,3076,0.584,0.032
Completed,0.72,11,2950,549,0.452,0.558
Completed,0.71,5,3561,3527,0.089,0.659
Completed,0.72,13,1900,1055,0.939,0.133
Completed,0.71,3,1201,4311,0.314,0.756
Completed,0.71,9,4578,1832,0.713,0.284
Completed,0.72,6,4999,2691,0.31,0.203
Completed,0.74,28,801,170,0.663,0.729
Completed,0.7,3,2282,4414,0.037,0.354
Completed,0.68,5,3201,1887,0.936,0.826
Completed,0.69,3,2568,3909,0.54,0.958
Completed,0.71,9,1649,1435,0.425,0.487
Completed,0.66,3,163,3128,0.797,0.613
Completed,0.73,26,4361,651,0.168,0.086
Completed,0.71,4,4106,3367,0.648,0.788
Completed,0.67,4,101,881,0.254,0.254
Completed,0.69,5,1740,3835,0.874,0.627
Completed,0.7,5,2774,1352,0.028,0.163
Completed,0.73,4,3412,4644,0.387,0.062
Completed,0.68,3,2378,2126,0.523,0.526
Completed,0.7,4,734,2608,0.146,0.402
Completed,0.73,78,4739,97,0.765,0.936
Completed,0.67,4,4514,4081,0.229,0.581
Completed,0.7,6,938,1592,0.861,0.116
Completed,0.71,3,2114,3610,0.485,0.99
Completed,0.73,9,3656,1128,0.604,0.457
Completed,0.73,4,3038,2837,0.996,0.324
Completed,0.73,27,1497,320,0.101,0.859
Completed,0.68,3,326,4865,0.724,0.234
Completed,0.71,5,3901,2352,0.374,0.697
Completed,0.7,5,3876,3205,0.979,0.165
Completed,0.69,4,340,733,0.11,0.637
Completed,0.68,4,1511,3988,0.738,0.264
Completed,0.71,3,3013,1510,0.352,0.79
Completed,0.68,3,3652,4489,0.25,0.922
Completed,0.69,4,2149,1966,0.847,0.396
Completed,0.7,5,973,2773,0.476,0.52
Completed,0.73,61,4510,247,0.621,0.048
Completed,0.69,4,4753,4231,0.401,0.467
Completed,0.71,3,709,1757,0.501,0.992
Completed,0.68,3,2353,3451,0.129,0.118
Completed,0.73,8,3426,973,0.774,0.591
Completed,0.67,4,2809,2994,0.639,0.691
Completed,0.73,29,1736,472,0.271,0.22
Completed,0.72,2,97,4717,0.896,0.845
Completed,0.72,7,4141,2189,0.014,0.318
Completed,0.72,4,4347,4947,0.561,0.552
Completed,0.7,3,188,2429,0.412,0.018
Completed,0.7,3,1674,2911,0.787,0.89
Completed,0.73,9,2554,399,0.186,0.427
Completed,0.67,4,3166,3690,0.292,0.294
Completed,0.69,2,2286,1202,0.673,0.758
Completed,0.67,4,805,4158,0.05,0.135
Completed,0.7,7,4964,1674,0.915,0.669
Completed,0.69,6,4603,2534,0.078,0.813
Completed,0.74,536,1187,18,0.957,0.348
Completed,0.68,4,1886,4562,0.335,0.723
Completed,0.7,8,3586,2049,0.7,0.19
Completed,0.69,4,2954,3758,0.838,0.088
Completed,0.7,7,1253,1270,0.189,0.623
Completed,0.68,3,549,3288,0.566,0.497
Completed,0.72,3,3966,806,0.462,0.96
Completed,0.7,4,3987,3966,0.145,0.673
Completed,0.69,6,529,1454,0.758,0.146
Completed,0.64,5,1392,3189,0.386,0.769
Completed,0.72,9,2816,671,0.516,0.298
Completed,0.7,5,3448,2713,0.881,0.414
Completed,0.71,9,2023,229,0.029,0.887
Completed,0.71,3,1165,4432,0.655,0.015
Completed,0.71,9,4623,1945,0.255,0.54
Completed,0.69,3,4868,3585,0.721,0.941
Completed,0.69,7,903,1073,0.369,0.469
Completed,0.64,2,2229,4369,0.993,0.595
Completed,0.69,6,3224,1853,0.096,0.069
Completed,0.65,3,2610,4811,0.49,0.216
Completed,0.68,4,1616,2329,0.607,0.743
Completed,0.7,3,284,3095,0.233,0.368
Completed,0.69,4,4250,606,0.864,0.84
Completed,0.72,6,4159,2855,0.319,0.045
Completed,0.71,4,78,377,0.715,0.508
Completed,0.68,4,1871,4885,0.093,0.384
Completed,0.71,3,2673,2412,0.942,0.919
Completed,0.65,3,3291,4140,0.581,0.802
Completed,0.67,5,2489,1614,0.447,0.268
Completed,0.7,3,691,3668,0.822,0.641
Completed,0.72,11,4772,1146,0.205,0.177
Completed,0.68,4,4410,4662,0.804,0.338
Completed,0.69,4,1071,2184,0.169,0.872
Completed,0.65,3,2088,2630,0.547,0.247
Completed,0.73,63,3711,156,0.426,0.711
Completed,0.69,4,3074,3428,0.036,0.563
Completed,0.72,13,1451,900,0.929,0.099
Completed,0.71,3,440,3893,0.309,0.973
Completed,0.72,8,3778,1371,0.656,0.439
Completed,0.6,4,3803,4381,0.275,0.863
Completed,0.69,6,425,1898,0.627,0.329
Completed,0.69,6,1437,2665,0.002,0.704
Completed,0.74,37,3098,179,0.9,0.241
Completed,0.7,5,3715,3156,0.513,0.107
Completed,0.69,3,2054,645,0.397,0.572
Completed,0.68,4,1037,3939,0.77,0.446
Completed,0.73,4,4415,1422,0.14,0.98
Completed,0.7,5,4835,3062,0.851,0.502
Completed,0.73,8,638,580,0.238,0.037
Completed,0.7,3,2436,4786,0.609,0.91
Completed,0.69,6,3355,2297,0.481,0.376
Completed,0.71,4,2717,4319,0.122,0.274
Completed,0.64,4,1798,1806,0.976,0.809
Completed,0.55,3,4,3539,0.348,0.186
Completed,0.7,9,4202,1022,0.749,0.65
Completed,0.72,5,4265,3622,0.201,0.478
Completed,0.71,2,260,1095,0.835,0.95
Completed,0.67,4,1591,4090,0.458,0.075
Completed,0.72,5,2626,1567,0.577,0.602
Completed,0.68,3,3258,4859,0.961,0.734
Completed,0.68,3,2224,2380,0.066,0.208
Completed,0.69,3,897,2823,0.688,0.833
Completed,0.73,37,4903,350,0.34,0.361
Completed,0.7,5,4678,3866,0.685,0.154
Completed,0.69,5,1102,1339,0.288,0.68
Completed,0.69,7,1960,3396,0.911,0.306
Completed,0.71,13,3502,874,0.061,0.778
Completed,0.69,3,2890,2582,0.416,0.879
Completed,0.73,84,1348,105,0.549,0.408
Completed,0.62,4,485,4611,0.174,0.532
Completed,0.71,9,4060,2137,0.791,0.005
Completed,0.72,7,3922,2801,0.595,0.357
Completed,0.71,7,622,278,0.494,0.821
Completed,0.71,4,1326,4520,0.868,0.196
Completed,0.64,5,2910,1994,0.221,0.731
Completed,0.7,4,3523,4034,0.365,0.613
Completed,0.72,11,1940,1561,0.732,0.08
Completed,0.67,5,1241,3257,0.108,0.954
Completed,0.73,18,4540,778,0.99,0.49
Completed,0.7,5,4959,4763,0.017,0.025
Completed,0.69,5,839,2242,0.885,0.559
Completed,0.69,4,2320,3046,0.259,0.435
Completed,0.7,4,3161,519,0.643,0.899
Completed,0.66,4,2530,3478,0.754,0.751
Completed,0.73,12,1689,1004,0.156,0.287
Completed,0.68,3,203,4262,0.528,0.661
Completed,0.71,14,4323,1785,0.383,0.126
Completed,0.67,3,4067,4189,0.925,0.984
Completed,0.67,3,140,1702,0.047,0.458
Completed,0.66,5,1780,3717,0.668,0.583
Completed,0.71,6,2736,1234,0.305,0.112
Completed,0.68,5,3373,2963,0.157,0.228
Completed,0.7,5,2417,445,0.808,0.701
Completed,0.69,4,772,4992,0.43,0.325
Completed,0.7,4,4700,2481,0.535,0.851
Completed,0.71,6,4475,3340,0.443,0.631
Completed,0.72,8,978,851,0.592,0.158
Completed,0.72,2,2153,3805,0.217,0.781
Completed,0.72,10,3617,1322,0.819,0.255
Completed,0.68,3,2999,4593,0.704,0.403
Completed,0.71,3,1535,2077,0.324,0.93
Completed,0.71,4,365,2561,0.946,0.057
Completed,0.73,169,3862,48,0.081,0.528
Completed,0.69,6,3854,2575,0.493,0.491
Completed,0.74,22,357,54,0.596,0.955
Completed,0.67,4,1533,4609,0.221,0.082
Completed,0.69,6,2996,2081,0.869,0.617
Completed,0.67,4,3630,3791,0.731,0.733
Completed,0.69,3,2166,1317,0.366,0.2
Completed,0.67,3,995,3325,0.988,0.822
Completed,0.73,17,4492,847,0.109,0.358
Completed,0.69,4,4697,4988,0.882,0.13
Completed,0.65,4,770,2465,0.02,0.663
Completed,0.69,4,2409,2957,0.641,0.288
Completed,0.74,18,3365,431,0.262,0.752
Completed,0.68,4,2753,3721,0.153,0.9
Completed,0.72,9,1797,1249,0.757,0.437
Completed,0.66,3,153,4194,0.379,0.562
Completed,0.71,9,4080,1716,0.531,0.028
Completed,0.72,5,4330,4277,0.045,0.854
Completed,0.64,4,210,1789,0.928,0.328
Completed,0.72,4,1691,3492,0.302,0.701
Completed,0.71,5,2532,1010,0.671,0.23
Completed,0.69,4,3149,3030,0.805,0.112
Completed,0.71,6,2308,514,0.16,0.584
Completed,0.66,3,822,4749,0.532,0.461
Completed,0.64,3,4942,2236,0.433,0.987
Completed,0.7,6,4542,3252,0.591,0.53
Completed,0.73,11,1243,764,0.444,0.058
Completed,0.64,2,1947,4030,0.817,0.932
Completed,0.72,8,3530,1546,0.217,0.406
Completed,0.7,4,2893,4526,0.322,0.257
Completed,0.71,4,1310,2008,0.705,0.784
Completed,0.7,4,610,2805,0.081,0.16
Completed,0.72,16,3910,293,0.947,0.631
Completed,0.71,2,4048,4625,0.627,0.983
Completed,0.68,4,473,2143,0.276,0.449
Completed,0.69,5,1331,2598,0.899,0.572
Completed,0.69,4,3509,3381,0.396,0.241
Completed,0.71,8,1967,869,0.514,0.705
Completed,0.72,4,1104,3851,0.139,0.332
Completed,0.68,3,4679,1334,0.771,0.866
Completed,0.7,6,4885,2819,0.236,0.651
Completed,0.73,18,881,335,0.854,0.187
Completed,0.68,3,2212,4853,0.477,0.811
Completed,0.7,5,3246,2366,0.612,0.277
Completed,0.72,3,2628,4094,0.972,0.378
Completed,0.68,5,1594,1582,0.125,0.913
Completed,0.69,3,267,3627,0.746,0.039
Completed,0.71,16,4272,1109,0.351,0.502
