metadata,number_of_features,n_completed_pairs,n_detectors_with_results,gd_plus_at_20,n_valid_detectors__gd_plus_at_20,n_valid_pairs__gd_plus_at_20,mn_pd_at_20,n_valid_detectors__mn_pd_at_20,n_valid_pairs__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_detectors__top_5pct_npd_hit_rate_at_20,n_valid_pairs__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_detectors__top_10pct_npd_hit_rate_at_20,n_valid_pairs__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_detectors__igd_plus_at_20,n_valid_pairs__igd_plus_at_20,aec_at_20,n_valid_detectors__aec_at_20,n_valid_pairs__aec_at_20,rec_at_20,n_valid_detectors__rec_at_20,n_valid_pairs__rec_at_20,pec_w0p5_at_20,n_valid_detectors__pec_w0p5_at_20,n_valid_pairs__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_detectors__mean_exact_r2_selected_at_20,n_valid_pairs__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_detectors__mean_r2_gap_selected_at_20,n_valid_pairs__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_detectors__kendall_pareto_all,n_valid_pairs__kendall_pareto_all,spearman_pareto_all,n_valid_detectors__spearman_pareto_all,n_valid_pairs__spearman_pareto_all,kendall_internal_target,n_valid_detectors__kendall_internal_target,n_valid_pairs__kendall_internal_target,spearman_internal_target,n_valid_detectors__spearman_internal_target,n_valid_pairs__spearman_internal_target,kendall_accuracy,n_valid_detectors__kendall_accuracy,n_valid_pairs__kendall_accuracy,spearman_accuracy,n_valid_detectors__spearman_accuracy,n_valid_pairs__spearman_accuracy,kendall_runtime,n_valid_detectors__kendall_runtime,n_valid_pairs__kendall_runtime,spearman_runtime,n_valid_detectors__spearman_runtime,n_valid_pairs__spearman_runtime
pruned,44,60,10,0.089552791027913,10,60,0.06756883554351482,10,60,0.6316666666666666,10,60,0.7925,10,60,0.08009849163021449,10,60,0.7466971870602797,10,60,0.9123542694455272,10,60,0.8295257282529034,10,60,0.1305094220061122,10,60,0.04503802596516447,10,60,0.2763148977654474,10,60,0.3739523257036722,10,60,,0,0,,0,0,0.47601646072751536,10,60,0.5940312550159266,10,60,0.5727680185385591,10,60,0.7366939382069942,10,60
