detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
PCACD,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,-0.014059711919735322,-0.017383918114681478,0.7778433903435956,0.9274426936410485,5272,3,483,0.8124999999999999,1.0,1.0,0.9051067927033964,0.6435561790851714,0.8392045448865316,0.09400560619381096,0.07249041600062371,True,20,0.04127461794030407,0.009128630705394191,1.0,1.0,0.10751645407511834,0.0,0.8940981919396618,0.4470490959698309,0.8124999999999999,0.9899506377746452
PCACD,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.1457891532225241,0.1845388652436794,0.6526499414592263,0.8448314607086562,1937,9,786,0.0125,1.0,1.0,0.2962074505174628,0.6083047297098767,0.8099397562798117,0.09417884695196568,0.02787586654874813,True,20,0.03732994733159763,0.03808917197452229,0.65,0.95,0.05078624488136586,1.0,0.992614288830937,0.9963071444154685,1.0,0.9948019915065835
PCACD,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.07799424719110548,0.09592057115922578,0.581661759551399,0.7618374015686599,5524,9,152,0.35,1.0,1.0,0.0,0.46247499168594797,0.6484258128630093,0.19533098268744833,0.06727203356497241,True,20,0.050035792469059294,0.017549668874172187,1.0,1.0,0.09212777726687689,0.46153846153846156,0.9714973624491022,0.7165179119937819,0.65,0.9714973624491022
PCACD,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.3606851494650648,0.45691318048707336,0.7399723347788036,0.8977420842577744,986,11,626,0.0533333333333333,1.0,1.0,0.7959755493264706,0.5049282318189504,0.6663455423359205,0.04343814185220544,0.004937168120275941,True,20,0.04423104342451797,0.0033599999999999997,1.0,1.0,0.008737564850878668,1.0,0.9791774998526321,0.9895887499263161,1.0,0.9957517008457838
PCACD,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.05562289296273837,0.06893604371200794,0.8144210861771553,0.9422886961298801,1266,8,527,0.09375,1.0,1.0,0.8471251081677383,0.65048670110938,0.8270927742179507,0.054322521799477434,0.0020488672460277774,True,20,0.0161337298552223,0.0048479087452471484,1.0,1.0,0.012395341708040103,1.0,1.0,1.0,1.0,1.0
PCACD,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,-0.28170919861623067,-0.3488450413765106,0.7328869828104385,0.9058434428666016,1740,4,1106,0.1764705882352941,1.0,1.0,0.8563989224774423,0.5879094100668633,0.7912369513555938,0.06022810686128987,0.0012122182684537741,True,20,0.06724032144298889,0.04542986425339366,0.65,0.7,0.02696321450237976,1.0,0.9472233702849375,0.9736116851424688,1.0,0.992421219104908
SPLL,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5980848876126678,0.781407231807107,0.526584031524301,0.7087787736704976,1326,3,122,0.7142857142857141,1.0,1.0,0.7764127507901236,0.4510503202000423,0.6239745787631888,0.07531575432346108,0.026846384191396074,True,20,0.19661694714677078,0.09256198347107439,0.25,0.6,0.08070512000984896,0.7499999999999996,1.0,0.8749999999999998,0.9285714285714284,1.0
SPLL,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.592816201933596,0.7435905959446291,-0.01300960281072146,-0.027459170254870945,727,8,151,0.7906976744186047,1.0,1.0,0.417958229634973,0.4181335671179389,0.6003147472005599,0.19492243096264086,0.14186817815530622,True,20,0.28106412081906335,0.20400000000000001,0.1,0.25,0.17142215973647415,0.666666666666666,0.35347333199193465,0.5100699993293003,0.9302325581395348,0.6236944735643836
SPLL,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7238140704677615,0.8818585534303606,0.37859088635474775,0.531162802920961,1239,16,46,0.2105263157894737,1.0,1.0,0.0076097434918787,-0.14103097466360948,-0.1994956730329058,0.1773547162970523,0.052026238049987295,True,20,0.1190051512946112,0.20666666666666664,0.05,0.15,0.1240550093221486,0.7000000000000001,0.9627864399367768,0.8313932199683884,0.7631578947368421,0.9630696255832776
SPLL,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7352280989708891,0.8923824191052522,0.7130117230274121,0.8943288844683636,1112,4,245,0.8214285714285713,1.0,1.0,0.8348790464642186,0.6442834637296563,0.8103305050257678,0.019580992185369864,0.0002633481679219056,True,20,0.11626238758857706,0.05184426229508197,0.7,0.9,0.004464285714285698,1.0,1.0,1.0,1.0,1.0
SPLL,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.8106348460577602,0.9425918735741088,0.452488264278903,0.6316618649256446,2177,5,236,0.2250000000000001,1.0,1.0,0.7372962414897908,0.4304621855798788,0.5827938949088884,0.18757992136343044,0.11632146891724399,True,20,0.24524821970582428,0.19744680851063828,0.2,0.35,0.21673576069727946,0.8064516129032259,0.0,0.40322580645161293,0.8500000000000001,0.674159398498774
SPLL,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.8084786185139707,0.9295742543624554,0.5667471543302508,0.753523346526275,1082,23,103,0.0384615384615384,1.0,1.0,0.11562749768497,0.7326884191161022,0.8975825281197035,0.11737615628652512,0.01466178747348415,True,20,0.02761974941545478,0.02205882352941176,1.0,1.0,0.03721930680258414,0.9199999999999999,1.0,0.96,0.923076923076923,1.0
UDetect,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,-0.26370112648566957,-0.3354559094490703,0.67777622399406,0.844150198785331,1050,4,90,0.8333333333333331,1.0,1.0,0.5312234540819119,0.07805964436749582,0.0967338307178623,0.04991703871899071,0.0031340482904256978,True,20,0.047222222222222256,0.009550561797752809,1.0,1.0,0.013888888888888923,1.0,1.0,1.0,1.0,1.0
UDetect,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7530761876889548,0.9047601331968289,0.726503229078231,0.9026554958037164,1074,20,88,0.0,1.0,1.0,0.0765201684440066,0.2603068160517889,0.37302316227985116,0.21568833460013123,0.07117148139471025,True,20,0.026329841844650214,0.02471264367816092,1.0,1.0,0.08875313954006114,0.6363636363636361,0.9898910171245696,0.8131273267441028,0.6363636363636361,0.9906645581969952
UDetect,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.6120703306167682,0.7751687704227831,0.6371961848008227,0.8285775803066829,1067,13,41,0.4736842105263159,1.0,1.0,0.0,0.18834418776823422,0.2612110765705747,0.15367739639930805,0.021888291769057044,True,20,0.057570858455511686,0.045,0.6,1.0,0.04201378367313479,0.6499999999999998,1.0,0.825,0.8157894736842104,1.0
UDetect,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7754342028597084,0.9128828524798361,0.6053299524058148,0.8132897874693984,1243,25,82,0.0,1.0,1.0,0.3805728618985882,0.2612152627773711,0.38149093278207946,0.10961860231806012,0.03381851722933857,True,20,0.020298064294619625,0.021604938271604937,1.0,1.0,0.07398469730541485,1.0,0.9813331956892983,0.9906665978446492,1.0,0.988437274828323
UDetect,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7460174516632295,0.8913553794306321,0.7086655829314938,0.8803392429176136,2506,19,42,0.0625,1.0,1.0,0.1290627090201029,0.2888237692993628,0.40233323150522116,0.15344559054985088,0.016124712313341755,True,20,0.0002754852365049215,0.0012195121951219512,1.0,1.0,0.04369307484721716,0.9,1.0,0.95,0.90625,1.0
UDetect,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.6960874630276827,0.8566590821920911,0.5891395414530612,0.7841565009837478,1059,19,162,0.0666666666666666,1.0,1.0,0.0,0.27111755099513385,0.38658487193328384,0.18150095513023864,0.030050979205172884,True,20,0.02073376464204369,0.016770186335403725,1.0,1.0,0.06198031399775352,0.8095238095238098,0.9946616393342164,0.9020927244290131,0.8222222222222223,0.9946616393342164
