Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.87,1498,4852,3354,6,0.904
Completed,0.85,4450,1613,3259,10,0.581
Completed,0.76,4104,2981,4321,8,0.764
Completed,0.82,4758,4101,4788,9,0.281
Completed,0.75,4021,746,4285,4,0.593
Completed,0.87,9508,1716,1954,10,0.049
Completed,0.83,1293,3026,3134,2,0.98
Completed,0.84,2499,3574,3674,4,0.747
Completed,0.83,1489,2518,1670,1,0.506
Completed,0.82,7328,4541,4515,10,0.439
Completed,0.77,3081,3225,4974,2,0.518
Completed,0.83,2423,1977,4732,3,0.84
Completed,0.82,2224,406,1513,10,0.301
Completed,0.9,1335,4257,2677,1,0.734
Completed,0.91,2061,3409,1023,9,0.989
Completed,0.87,6738,3869,2618,3,0.05
Completed,0.74,1305,2441,3906,2,0.906
Completed,0.89,2925,3660,1800,3,0.45
Completed,0.81,4969,1790,3696,9,0.532
Completed,0.84,4628,505,1070,2,0.055
Completed,0.84,2916,4865,4217,8,0.963
Completed,0.74,5489,845,4601,4,0.208
Completed,0.67,2176,2060,1885,6,0.689
Completed,0.87,4474,4416,2970,10,0.232
Completed,0.78,3504,2866,4038,4,0.525
Completed,0.82,1330,2649,2088,9,0.887
Completed,0.61,4989,2019,2734,3,0.095
Completed,0.83,3793,3865,4397,2,0.401
Completed,0.73,5008,469,4322,10,0.646
Completed,0.85,2888,3544,3587,7,0.858
Completed,0.84,8894,4723,3611,1,0.018
Completed,0.79,2310,701,2589,9,0.78
Completed,0.7,5054,2528,4657,7,0.723
Completed,0.71,9932,2276,3343,8,0.155
Completed,0.86,1814,3256,2959,4,0.893
Completed,0.86,5924,3292,2442,8,0.297
Completed,0.86,1574,1412,3084,2,0.714
Completed,0.85,1230,197,432,9,0.198
Completed,0.84,2854,4587,4825,3,0.787
Completed,0.85,1415,2397,1263,5,0.562
Completed,0.84,2428,895,2169,2,0.434
Completed,0.91,2948,4998,1628,8,0.675
Completed,0.82,6365,1862,4626,3,0.078
Completed,0.8,2749,568,2016,8,0.586
Completed,0.9,1542,4047,1787,1,0.336
Completed,0.85,1561,2975,2283,4,0.707
Completed,0.8,2274,2690,2528,1,0.296
Completed,0.72,945,2430,3832,1,0.834
Completed,0.87,3062,4352,3414,5,0.669
Completed,0.73,3680,254,2863,7,0.409
Completed,0.82,4303,1945,4260,7,0.515
Completed,0.9,1654,4765,2143,6,0.771
Completed,0.92,803,1071,642,3,0.636
Completed,0.6,1274,82,4954,1,0.602
Completed,0.85,5792,1376,2313,10,0.125
Completed,0.82,9507,4259,4983,6,0.191
Completed,0.9,1851,1454,1417,8,0.465
Completed,0.85,1348,3333,3313,2,0.555
Completed,0.84,1391,1334,3185,5,0.868
Completed,0.82,7487,4367,4288,4,0.134
Completed,0.71,3384,269,4529,6,0.882
Completed,0.87,3636,3422,2759,10,0.622
Completed,0.86,2168,1287,2650,7,0.8
Completed,0.84,543,71,242,4,0.287
Completed,0.83,5094,4440,4635,8,0.696
Completed,0.82,4106,1995,4975,4,0.568
Completed,0.87,1419,3840,2897,1,0.936
Completed,0.74,4658,445,3283,9,0.173
Completed,0.92,782,1660,703,2,0.662
Completed,0.86,3534,4699,4016,3,0.551
Completed,0.92,1483,3797,330,5,0.71
Completed,0.71,7809,677,4722,10,0.308
Completed,0.89,870,1893,2388,2,0.793
Completed,0.71,2806,2300,4345,6,0.68
Completed,0.86,10359,1085,1672,5,0.171
Completed,0.85,3681,4206,3527,10,0.814
Completed,0.77,2289,221,1941,10,0.734
Completed,0.91,1881,4246,1857,2,0.47
Completed,0.79,2872,1126,3713,8,0.512
Completed,0.81,7506,3031,4160,9,0.99
Completed,0.83,1728,2774,2201,4,0.597
Completed,0.89,1720,1837,3001,1,0.605
Completed,0.84,2455,4932,4756,5,0.891
Completed,0.92,891,4032,903,3,0.861
Completed,0.74,7560,912,4046,7,0.155
Completed,0.73,687,2127,1346,4,0.633
Completed,0.8,2737,2738,3238,8,0.348
Completed,0.87,8444,2990,31,3,0.236
Completed,0.7,3811,2379,4386,9,0.778
Completed,0.87,2998,1163,2099,2,0.261
Completed,0.9,3485,3239,1081,9,0.672
Completed,0.71,2426,142,1831,8,0.822
Completed,0.84,3483,4522,3686,2,0.164
Completed,0.81,5979,3520,3808,8,0.323
Completed,0.88,6352,3492,1375,8,0.034
Completed,0.84,1399,1603,3272,4,0.951
Completed,0.85,1790,319,870,7,0.461
Completed,0.83,8181,3755,3862,10,0.454
Completed,0.92,1545,4740,488,7,0.301
Completed,0.7,2696,360,4881,3,0.718
Completed,0.87,2005,3455,2872,4,0.786
Completed,0.92,888,3557,461,2,0.576
Completed,0.79,1694,403,2450,3,0.929
Completed,0.85,6731,4773,3056,9,0.091
Completed,0.75,1766,2598,3962,5,0.67
Completed,0.84,2422,2848,2161,10,0.808
Completed,0.7,4138,2209,2803,5,0.211
Completed,0.91,2771,1004,88,6,0.689
Completed,0.81,6305,4133,4481,2,0.295
Completed,0.7,3450,2164,2847,9,0.391
Completed,0.82,5992,3991,4910,7,0.116
Completed,0.76,2619,594,3887,5,0.869
Completed,0.86,1569,3691,3397,1,0.625
Completed,0.84,2308,4675,4134,6,0.855
Completed,0.79,5536,1201,4688,4,0.098
Completed,0.82,2532,3125,2600,3,0.4
Completed,0.62,1361,2072,3757,2,0.968
Completed,0.87,4685,789,1478,9,0.491
Completed,0.87,2211,3919,3334,3,0.526
Completed,0.83,6398,1750,3548,6,0.141
Completed,0.85,2378,543,1219,4,0.65
Completed,0.74,2744,805,4436,2,0.62
Completed,0.72,3478,2467,3999,4,0.494
Completed,0.84,6823,4312,3249,3,0.005
Completed,0.84,2699,1049,2519,10,0.915
Completed,0.75,5160,2952,4572,6,0.582
Completed,0.85,390,2540,1529,1,0.943
Completed,0.83,5674,1930,3426,6,0.043
Completed,0.82,1104,2196,766,6,0.838
Completed,0.77,2742,2825,3871,1,0.18
Completed,0.82,3669,2609,1924,7,0.284
Completed,0.83,3333,3902,4561,5,0.8
Completed,0.7,10028,428,4178,7,0.059
Completed,0.9,1674,1712,1839,3,0.544
Completed,0.83,4644,3583,3735,9,0.439
Completed,0.9,2184,3469,1166,7,0.166
Completed,0.83,1803,1589,4271,3,0.817
Completed,0.78,4515,374,1589,9,0.331
Completed,0.87,2599,4763,3444,4,0.686
Completed,0.9,1343,3774,2130,1,0.59
Completed,0.58,5111,34,4244,8,0.534
Completed,0.84,2408,3189,3513,7,0.961
Completed,0.89,3448,3381,1726,5,0.37
Completed,0.85,3958,1521,3619,9,0.647
Completed,0.86,2859,1338,2481,8,0.703
Completed,0.82,2714,3218,3124,2,0.309
Completed,0.88,2543,3332,2274,10,0.904
Completed,0.84,3424,1452,2920,5,0.113
Completed,0.83,866,159,596,7,0.598
Completed,0.92,1331,4262,681,3,0.356
Completed,0.79,4954,1152,3824,9,0.632
Completed,0.81,2543,2979,3304,8,0.872
Completed,0.85,883,935,2024,4,0.768
Completed,0.87,9581,4960,1794,6,0.03
Completed,0.81,9655,3745,4067,5,0.512
Completed,0.9,3336,3704,104,9,0.262
Completed,0.9,4390,4652,2404,5,0.22
Completed,0.73,4367,292,3009,10,0.762
Completed,0.61,6486,15,2218,3,0.42
Completed,0.87,3589,4376,2824,7,0.565
Completed,0.93,1132,4590,840,6,0.64
Completed,0.82,2700,3296,3146,4,0.151
Completed,0.83,2514,1375,3352,2,0.461
Completed,0.85,5503,4470,3779,3,0.045
Completed,0.76,3646,2280,2322,5,0.302
Completed,0.86,1207,2527,1008,5,0.825
Completed,0.82,8488,1907,4113,10,0.158
Completed,0.84,1580,700,1748,2,0.679
Completed,0.84,5066,3811,3603,6,0.34
Completed,0.73,11983,337,2583,4,0.583
Completed,0.82,1085,3510,4665,3,0.92
Completed,0.89,2713,1671,2720,9,0.292
Completed,0.72,4519,2317,3198,10,0.55
Completed,0.87,1866,4143,3933,6,0.945
Completed,0.92,1204,4512,393,9,0.791
Completed,0.64,5647,122,4786,3,0.194
Completed,0.86,4130,939,2377,9,0.573
Completed,0.87,3821,4079,2983,5,0.413
Completed,0.92,3499,4417,1367,3,0.319
Completed,0.92,2757,3404,734,2,0.486
Completed,0.82,2469,1534,3840,6,0.528
Completed,0.87,2223,4611,3408,10,0.975
Completed,0.89,1483,4354,2251,7,0.754
Completed,0.83,2161,1214,2855,2,0.227
Completed,0.84,2036,3981,4207,2,0.641
Completed,0.72,7186,506,4595,10,0.405
Completed,0.87,3961,3661,2537,6,0.099
Completed,0.83,4279,1824,4459,5,0.718
Completed,0.82,3055,607,2182,6,0.241
Completed,0.74,5455,2802,4220,7,0.484
Completed,0.83,2422,3015,2428,2,0.12
Completed,0.89,10312,4374,1574,4,0.045
Completed,0.78,5322,2689,2807,2,0.079
Completed,0.92,1340,1407,1075,8,0.748
Completed,0.77,7953,1137,4359,4,0.256
Completed,0.9,3069,4774,2024,7,0.916
Completed,0.82,1734,623,1794,1,0.396
Completed,0.86,5478,1916,3515,6,0.609
Completed,0.92,1353,3366,222,4,0.189
Completed,0.87,8762,465,15,2,0.809
Completed,0.82,12445,4826,4408,8,0.204
Completed,0.78,1898,2651,3577,1,0.537
Completed,0.93,853,2862,378,6,0.922
Completed,0.88,3126,4498,3425,3,0.678
Completed,0.91,1827,784,468,8,0.025
Completed,0.81,1542,1677,4997,2,0.971
Completed,0.9,3376,3039,1397,9,0.326
Completed,0.81,1425,2993,3979,2,0.867
Completed,0.89,4388,1707,2247,9,0.46
Completed,0.8,3492,834,3030,3,0.544
Completed,0.92,3681,4472,695,8,0.129
Completed,0.82,6333,3772,3272,10,0.019
Completed,0.88,830,299,622,2,0.683
Completed,0.67,7512,2238,4843,6,0.32
Completed,0.91,1594,3688,1550,5,0.978
Completed,0.69,9566,2468,3923,9,0.1
Completed,0.71,7092,347,4536,7,0.629
Completed,0.86,1260,2459,836,9,0.621
Completed,0.82,4601,4564,4286,5,0.46
Completed,0.67,1792,2080,2843,5,0.925
Completed,0.9,925,251,369,7,0.421
Completed,0.85,6571,4246,3628,6,0.232
Completed,0.91,2863,4212,1383,5,0.576
Completed,0.83,6659,1326,3582,10,0.471
Completed,0.8,5804,3754,4953,10,0.881
Completed,0.79,4585,4822,4597,4,0.405
Completed,0.89,2944,1105,1640,7,0.797
Completed,0.81,4844,1354,3669,3,0.199
Completed,0.77,3706,2607,3449,4,0.362
Completed,0.91,2183,1469,161,6,0.964
Completed,0.9,3100,4858,1733,10,0.634
Completed,0.78,5012,373,1972,4,0.178
Completed,0.9,2149,3138,1024,3,0.473
Completed,0.8,10167,3491,4936,9,0.249
Completed,0.82,3298,3719,3821,6,0.465
Completed,0.73,1726,2193,2406,5,0.861
Completed,0.73,8274,273,2872,9,0.135
Completed,0.92,790,3822,854,1,0.538
Completed,0.92,576,3232,754,1,0.956
Completed,0.79,5115,1769,4753,6,0.633
Completed,0.85,5096,1176,2188,4,0.146
Completed,0.86,3481,3288,2533,8,0.806
Completed,0.85,2240,2796,1723,8,0.946
Completed,0.74,4709,536,3313,3,0.101
Completed,0.81,1298,3507,4621,1,0.86
Completed,0.83,3582,481,866,10,0.001
Completed,0.91,1609,4865,231,1,0.811
Completed,0.92,1651,364,76,1,0.742
Completed,0.74,5427,575,4200,10,0.907
Completed,0.48,676,1,1255,3,0.62
Completed,0.9,1407,5000,2158,1,0.475
Completed,0.89,5055,1645,82,1,0.503
Completed,0.84,1038,5000,5000,1,0.999
Completed,0.82,661,2336,1224,1,0.999
Completed,0.89,2066,719,798,9,0.307
Completed,0.92,947,1828,719,1,0.832
Completed,0.75,8747,631,4003,7,0.172
Completed,0.69,13976,111,1407,9,0.062
Completed,0.92,1393,3560,480,7,0.356
Completed,0.79,5094,3205,4070,3,0.117
Completed,0.89,2120,3418,2649,7,0.739
Completed,0.9,7804,1888,1233,5,0.089
Completed,0.9,2526,4125,2182,1,0.266
Completed,0.9,2846,985,82,5,0.424
Completed,0.77,3269,2806,4518,8,0.984
Completed,0.82,4253,1173,3591,9,0.661
Completed,0.92,1786,4733,301,2,0.012
Completed,0.88,4572,4214,2726,5,0.152
Completed,0.9,2897,3001,1350,10,0.159
Completed,0.88,1143,1652,2529,1,0.873
Completed,0.81,5169,3189,3420,7,0.062
Completed,0.76,2811,460,2516,2,0.285
Completed,0.68,3261,231,4921,4,0.789
Completed,0.93,965,2768,235,6,0.967
Completed,0.9,4292,3880,1745,3,0.295
Completed,0.9,4882,3518,67,1,0.013
Completed,0.9,1870,2306,388,10,0.206
Completed,0.91,2293,3859,1315,6,0.383
Completed,0.88,2953,3674,2487,9,0.996
Completed,0.93,1909,845,384,9,0.201
Completed,0.89,2119,3126,1455,5,0.859
Completed,0.89,4205,3282,1062,7,0.126
Completed,0.89,2355,1234,1773,7,0.922
Completed,0.9,2684,3926,2281,2,0.236
Completed,0.66,4722,114,3450,9,0.794
Completed,0.91,891,2271,312,5,0.316
Completed,0.8,3719,982,2858,2,0.285
Completed,0.93,915,3124,405,3,0.639
Completed,0.9,8668,4158,1290,6,0.123
Completed,0.79,2320,505,2610,4,0.907
Completed,0.67,1942,2034,1149,8,0.452
Completed,0.92,2107,4592,610,8,0.378
Completed,0.77,7811,2869,4302,8,0.028
Completed,0.91,2312,1077,754,5,0.065
Completed,0.91,2484,3769,175,10,0.751
Completed,0.79,4144,2426,2263,8,0.674
Completed,0.92,1045,1463,910,4,0.837
Completed,0.78,4127,2668,2845,8,0.33
Completed,0.77,1038,548,3467,1,0.797
Completed,0.93,939,4825,821,1,0.265
Completed,0.89,2385,1480,1586,4,0.185
Completed,0.92,2315,4033,1306,10,0.849
Completed,0.75,1651,88,1118,8,0.557
Completed,0.78,3806,985,4070,9,0.69
Completed,0.91,1614,2832,507,5,0.09
Completed,0.9,1621,1777,1915,2,0.257
Completed,0.88,3898,4688,2177,4,0.199
Completed,0.92,856,1134,401,1,0.397
Completed,0.79,4472,902,3271,6,0.422
Completed,0.92,854,1872,472,2,0.937
Completed,0.77,4561,673,3062,7,0.155
Completed,0.89,7092,4082,1354,7,0.016
Completed,0.92,1780,1788,501,7,0.19
Completed,0.81,2734,3658,4854,3,0.794
Completed,0.92,2139,3984,208,10,0.804
Completed,0.89,3825,3724,2359,7,0.415
Completed,0.92,1330,2278,62,9,0.24
Completed,0.68,2089,2128,2723,4,0.498
Completed,0.89,3961,1213,1560,10,0.314
Completed,0.89,2477,4615,2257,3,0.576
Completed,0.92,877,1537,497,4,0.925
Completed,0.79,10691,3408,4853,8,0.087
Completed,0.93,1045,3132,390,1,0.744
Completed,0.77,7037,1262,4745,6,0.273
Completed,0.66,2034,56,2365,5,0.75
Completed,0.81,1091,942,3210,3,0.972
Completed,0.91,2119,1964,1558,7,0.666
Completed,0.92,2458,4344,279,6,0.306
Completed,0.92,2414,4829,1180,5,0.369
Completed,0.89,3314,1675,1694,1,0.13
Completed,0.92,2341,3507,1000,9,0.507
Completed,0.81,5435,1627,4106,5,0.48
Completed,0.78,1526,334,1754,6,0.997
Completed,0.89,3619,3812,1985,4,0.238
Completed,0.8,3045,936,3642,6,0.683
Completed,0.92,1869,1908,302,3,0.259
Completed,0.92,2440,3059,727,6,0.183
Completed,0.92,1541,4471,557,6,0.38
Completed,0.93,712,4222,826,1,0.942
Completed,0.79,6878,1112,3972,7,0.041
Completed,0.8,5454,3470,4498,5,0.251
Completed,0.8,5323,3016,3159,10,0.457
Completed,0.79,3752,2236,932,8,0.49
Completed,0.78,2882,609,3483,4,0.344
Completed,0.92,1625,1825,1127,7,0.821
Completed,0.81,3612,3705,4232,2,0.162
Completed,0.92,1515,3741,270,7,0.908
Completed,0.89,2889,4957,2622,4,0.426
Completed,0.78,3226,2142,969,5,0.171
Completed,0.75,4441,2762,4074,9,0.814
Completed,0.89,924,2897,1450,2,0.86
Completed,0.92,2417,4549,672,9,0.034
Completed,0.66,1505,160,3819,4,0.95
Completed,0.88,10307,3215,1292,10,0.146
Completed,0.77,2222,375,2748,2,0.245
Completed,0.77,1274,2036,415,7,0.227
Completed,0.76,2093,2675,4770,2,0.761
Completed,0.92,1987,2798,116,5,0.069
Completed,0.65,4553,2179,4472,10,0.915
Completed,0.88,3544,4005,2776,6,0.578
Completed,0.9,2885,4639,133,2,0.106
Completed,0.88,1662,1562,2113,5,0.392
Completed,0.89,3557,3147,2007,3,0.219
Completed,0.92,2350,4097,938,6,0.541
Completed,0.78,2469,967,4085,1,0.444
Completed,0.76,2330,2251,1776,9,0.952
Completed,0.77,6497,2890,3672,5,0.06
Completed,0.75,3127,2355,2926,10,0.306
Completed,0.92,643,1148,591,1,0.795
Completed,0.76,3828,2444,3465,3,0.362
Completed,0.89,2966,841,1065,8,0.372
Completed,0.91,1776,4867,199,5,0.611
Completed,0.9,630,1791,1890,1,0.882
Completed,0.93,1190,2977,373,1,0.876
Completed,0.66,5238,2232,4734,1,0.091
Completed,0.91,976,4814,1428,4,0.839
Completed,0.75,4102,2504,3031,6,0.189
Completed,0.9,3855,3084,1572,7,0.655
Completed,0.92,1089,1111,442,4,0.375
Completed,0.9,1702,1237,1145,8,0.848
Completed,0.65,2702,57,3221,7,0.665
Completed,0.91,1645,1264,920,4,0.188
Completed,0.79,3396,3134,4025,8,0.831
Completed,0.68,8682,250,1551,5,0.012
Completed,0.9,1248,2431,505,8,0.748
Completed,0.78,6281,2686,1809,9,0.133
Completed,0.63,1625,2057,3702,3,0.854
Completed,0.9,2205,4727,1977,8,0.431
Completed,0.92,1546,1630,309,7,0.066
Completed,0.89,1522,3541,2078,3,0.694
Completed,0.91,5040,3866,1190,10,0.051
Completed,0.77,1772,726,4336,5,0.968
Completed,0.64,2794,2020,1680,6,0.447
Completed,0.76,2333,2395,3074,8,0.896
Completed,0.9,1612,1033,787,1,0.037
Completed,0.81,5919,4221,4839,9,0.605
Completed,0.68,2571,200,3983,1,0.347
Completed,0.9,1914,1416,1253,10,0.864
Completed,0.89,2403,3255,1456,7,0.558
Completed,0.77,850,80,633,9,0.938
Completed,0.92,1118,4185,552,1,0.203
Completed,0.76,5591,1074,4944,7,0.784
Completed,0.79,3738,2900,2965,10,0.711
Completed,0.64,4394,2140,4618,7,0.255
Completed,0.92,1281,763,169,10,0.212
Completed,0.88,5061,4046,2628,8,0.249
Completed,0.77,954,571,3650,2,0.985
Completed,0.92,3711,1866,961,10,0.476
Completed,0.9,1252,4997,2787,1,0.775
Completed,0.91,967,4009,1640,4,0.993
Completed,0.79,8899,899,3496,8,0.022
Completed,0.79,1581,2182,1115,3,0.503
Completed,0.9,788,1172,1393,7,0.983
Completed,0.81,4654,4549,4993,1,0.384
Completed,0.79,8309,2358,1411,2,0.143
Completed,0.93,1035,2761,263,2,0.727
Completed,0.89,1220,1979,2567,1,0.701
Completed,0.92,1075,4789,1031,2,0.959
Completed,0.8,3496,664,2737,6,0.422
Completed,0.91,3674,1949,155,5,0.912
Completed,0.76,5883,2568,4511,9,0.074
Completed,0.89,2644,2937,1302,4,0.468
Completed,0.92,1673,1497,351,1,0.277
Completed,0.78,4141,3367,4706,6,0.741
Completed,0.92,2133,3170,536,4,0.083
Completed,0.78,2397,1300,4892,8,0.929
Completed,0.91,2741,4120,1521,10,0.657
Completed,0.78,4234,981,3375,5,0.326
Completed,0.88,2132,2712,651,8,0.013
Completed,0.89,729,4892,2343,1,0.743
Completed,0.78,8488,522,2948,6,0.271
Completed,0.92,1486,1739,568,4,0.752
Completed,0.81,11334,3599,4924,10,0.234
Completed,0.9,811,3620,1655,1,0.847
Completed,0.81,8117,4903,4361,10,0.365
Completed,0.67,4811,2098,2049,9,0.107
Completed,0.81,1341,2728,2695,3,0.875
Completed,0.91,1200,3097,893,8,0.521
Completed,0.91,2432,4404,1097,4,0.452
Completed,0.88,8495,1328,1617,2,0.052
Completed,0.8,3912,305,992,1,0.126
Completed,0.92,1955,4331,291,9,0.889
Completed,0.77,2132,2485,1954,7,0.614
Completed,0.9,1710,636,716,5,0.559
Completed,0.88,2537,1566,2229,8,0.198
Completed,0.79,7500,1696,4816,8,0.408
Completed,0.91,5966,3881,1274,7,0.181
Completed,0.8,680,752,3129,1,0.832
Completed,0.92,1749,1959,857,10,0.315
Completed,0.89,3010,4283,2704,8,0.726
Completed,0.9,8690,4564,1703,10,0.504
Completed,0.68,3564,185,3559,5,0.477
Completed,0.91,1814,1468,1207,7,0.997
Completed,0.81,11534,3358,4313,1,0.019
Completed,0.79,5257,1349,4186,4,0.341
Completed,0.88,7719,4169,1913,4,0.069
Completed,0.93,508,2342,216,1,0.437
Completed,0.92,1244,871,513,3,0.899
Completed,0.92,3104,4974,745,9,0.148
Completed,0.91,3386,1801,1504,6,0.356
Completed,0.89,3645,3727,2355,6,0.382
Completed,0.91,1651,553,359,10,0.123
Completed,0.88,1314,2911,1240,1,0.333
Completed,0.9,1778,4486,2067,8,0.907
Completed,0.64,6036,106,2673,2,0.076
Completed,0.89,11917,1391,62,9,0.589
Completed,0.79,3879,3280,4418,3,0.429
Completed,0.92,1450,3316,190,6,0.771
Completed,0.79,9680,1426,4545,1,0.244
Completed,0.88,4358,4601,2545,5,0.254
Completed,0.78,5857,2421,1054,3,0.027
Completed,0.9,1855,2634,619,10,0.416
Completed,0.8,7316,710,2291,6,0.082
Completed,0.88,1567,1441,2370,1,0.551
Completed,0.92,1703,1833,581,10,0.391
Completed,0.92,3580,1839,751,10,0.001
Completed,0.92,1505,5000,954,10,0.648
Completed,0.91,691,5000,1044,1,0.594
Completed,0.91,1175,5000,1643,1,0.506
Completed,0.92,967,5000,1409,1,0.542
Completed,0.9,525,1507,1408,1,0.812
Completed,0.92,2046,3748,1151,4,0.736
Completed,0.78,3200,2983,4443,2,0.502
Completed,0.9,781,730,1020,2,0.999
Failed,,,5000,1,5,0.547
Failed,,,5000,1,4,0.999
Failed,,,3559,1,4,0.509
Failed,,,3174,1,7,0.345
Failed,,,1,1,8,0.001
Failed,,,1591,1,5,0.543
Failed,,,3750,1,5,0.904
Failed,,,3295,1,2,0.785
Failed,,,1,1,6,0.111
Failed,,,9,1,3,0.592
Failed,,,2861,1,6,0.442
Failed,,,2167,1,3,0.633
Failed,,,4962,1879,10,0.031
Failed,,,852,3971,9,0.341
Failed,,,3460,3860,7,0.082
Failed,,,419,1,1,0.001
Failed,,,1474,421,1,0.16
Failed,,,646,487,1,0.81
Failed,,,1824,1485,1,0.999
Failed,,,2987,442,1,0.297
Failed,,,695,388,1,0.999
Failed,,,1540,494,1,0.823
Failed,,,1582,785,1,0.999
Failed,,,3250,472,8,0.494
Failed,,,3884,4112,10,0.001
Failed,,,2612,478,1,0.43
Failed,,,2977,373,1,0.876
Failed,,,319,1,1,0.999
Failed,,,282,1,1,0.965
Failed,,,286,1,1,0.958
Failed,,,3175,339,1,0.888
Failed,,,3858,4441,10,0.001
Failed,,,4464,672,1,0.909
Failed,,,3259,675,1,0.713
Failed,,,4235,922,1,0.999
Failed,,,1012,360,3,0.86
Failed,,,3231,453,5,0.902
Failed,,,2639,453,1,0.247
Failed,,,1200,441,1,0.855
Failed,,,3373,642,1,0.999
Failed,,,4026,495,7,0.999
Failed,,,4555,710,2,0.999
Failed,,,3227,509,1,0.944
Failed,,,4746,809,3,0.836
Failed,,,3841,525,1,0.354
Failed,,,3940,1449,1,0.672
Failed,,,4079,1365,1,0.999
Failed,,,732,360,4,0.533
Failed,,,4394,602,3,0.999
Failed,,,252,1,1,0.972
Failed,,,1800,550,7,0.999
Failed,,,2545,412,2,0.515
Failed,,,1813,726,2,0.999
Failed,,,3331,479,4,0.815
Failed,,,1194,479,1,0.395
Failed,,,4909,747,3,0.999
Failed,,,1831,1631,1,0.999
Failed,,,1210,386,6,0.69
Failed,,,4718,566,1,0.393
Failed,,,771,410,1,0.778
Failed,,,2583,472,1,0.374
Failed,,,3863,896,1,0.999
Failed,,,1310,349,1,0.838
Failed,,,4903,1498,1,0.679
Failed,,,1845,1367,1,0.999
Failed,,,1474,646,1,0.816
Failed,,,1669,593,1,0.999
Failed,,,3127,417,1,0.827
Failed,,,599,227,4,0.909
Failed,,,3882,854,3,0.999
Failed,,,4227,1374,1,0.999
Failed,,,4622,1120,1,0.467
Failed,,,4520,1338,1,0.999
Failed,,,3172,671,1,0.999
Failed,,,3557,513,1,0.999
Failed,,,3719,565,1,0.364
Failed,,,3257,1048,1,0.999
Failed,,,3871,1160,1,0.678
Failed,,,889,232,2,0.888
Failed,,,1238,622,3,0.999
Failed,,,814,432,1,0.417
Failed,,,4647,1781,1,0.757
Failed,,,822,205,1,0.876
Failed,,,4083,777,2,0.999
Failed,,,1450,488,6,0.832
Failed,,,1503,794,1,0.56
Failed,,,4912,936,1,0.671
Failed,,,1555,1472,1,0.999
Failed,,,4673,2016,1,0.77
Failed,,,4671,1169,1,0.804
Failed,,,1504,434,1,0.358
Failed,,,2813,479,1,0.336
Failed,,,850,347,1,0.853
Failed,,,1545,776,4,0.999
Failed,,,3922,530,2,0.999
Failed,,,3348,451,1,0.766
Failed,,,686,299,3,0.812
Failed,,,1112,442,1,0.392
Failed,,,4988,2076,1,0.934
Failed,,,5000,916,1,0.989
Failed,,,4384,4095,10,0.001
Failed,,,1807,1737,2,0.999
Failed,,,4747,798,1,0.999
Failed,,,1531,554,1,0.486
Failed,,,3424,1044,1,0.635
Failed,,,3774,600,2,0.999
Failed,,,3812,580,5,0.889
Failed,,,4638,756,3,0.901
Failed,,,1206,719,1,0.999
Failed,,,238,70,1,0.934
Failed,,,1794,828,3,0.999
Failed,,,852,524,1,0.999
Failed,,,4760,556,3,0.904
Failed,,,3425,1362,1,0.999
Failed,,,3023,628,2,0.55
Failed,,,1347,793,5,0.861
Failed,,,1786,699,1,0.869
Failed,,,4965,2158,1,0.812
Failed,,,4053,1814,1,0.999
Failed,,,1396,4047,10,0.001
Failed,,,1691,1910,1,0.86
Failed,,,1137,834,10,0.783
Failed,,,3791,716,1,0.896
Failed,,,1412,728,1,0.669
Failed,,,3656,678,3,0.457
Failed,,,4267,806,1,0.603
Failed,,,1437,465,1,0.224
Failed,,,4928,1582,2,0.865
Failed,,,4692,1939,1,0.327
Failed,,,1408,1247,1,0.641
Failed,,,875,401,3,0.955
Failed,,,4652,1883,1,0.577
Failed,,,1774,1539,2,0.999
Failed,,,4639,2172,1,0.881
Failed,,,5000,1270,1,0.999
Failed,,,1333,453,1,0.406
Failed,,,1417,358,8,0.411
Failed,,,1121,1239,1,0.999
Failed,,,3733,704,1,0.67
Failed,,,4603,1387,10,0.754
Failed,,,2933,476,1,0.4
Failed,,,921,773,1,0.61
Failed,,,649,657,6,0.999
Failed,,,3326,661,1,0.855
Failed,,,718,658,4,0.999
Failed,,,3832,853,4,0.826
Failed,,,3314,544,1,0.793
Failed,,,3823,914,1,0.582
Failed,,,1484,632,1,0.999
Failed,,,1001,898,4,0.999
Failed,,,4479,579,2,0.999
Failed,,,4137,1213,1,0.999
Failed,,,3451,1166,1,0.723
Failed,,,1751,900,3,0.914
Failed,,,3276,702,2,0.999
Failed,,,5000,1181,1,0.54
Failed,,,261,1,1,0.94
Failed,,,3349,4364,10,0.001
Failed,,,4676,1044,1,0.654
Failed,,,4731,576,1,0.721
Failed,,,4072,4390,10,0.001
Failed,,,3765,453,1,0.787
Failed,,,256,259,1,0.893
Failed,,,965,296,1,0.85
Failed,,,273,327,1,0.754
Failed,,,3882,554,1,0.793
Failed,,,3790,1230,1,0.639
Failed,,,4780,511,1,0.914
Failed,,,4001,716,3,0.999
Failed,,,476,152,1,0.922
Failed,,,4155,683,2,0.999
Failed,,,4592,865,1,0.684
Failed,,,1763,668,2,0.999
Failed,,,1397,1288,10,0.999
Failed,,,4746,1183,1,0.462
Failed,,,1158,743,10,0.713
Failed,,,1430,409,1,0.303
Failed,,,1335,436,1,0.286
Failed,,,816,396,1,0.636
