Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.59,21,4073,1852,5,0.694
Completed,0.6,20,961,1202,3,0.8
Completed,0.59,9,3014,3029,6,0.42
Completed,0.55,14,2427,1086,6,0.362
Completed,0.58,15,4202,2834,2,0.98
Completed,0.58,10,1371,3318,10,0.443
Completed,0.7,59,2498,163,8,0.011
Completed,0.57,10,3145,3574,3,0.729
Completed,0.62,32,4279,1258,10,0.291
Completed,0.54,5,79,4976,5,0.945
Completed,0.53,14,1027,1949,1,0.756
Completed,0.55,8,4601,4324,6,0.476
Completed,0.63,28,2820,859,3,0.536
Completed,0.58,20,1553,2917,9,0.192
Completed,0.59,20,1667,1815,4,0.422
Completed,0.54,7,2702,4420,9,0.826
Completed,0.69,76,4720,408,1,0.138
Completed,0.6,8,913,3330,6,0.607
Completed,0.56,17,589,1084,10,0.659
Completed,0.58,15,3775,2692,5,0.065
Completed,0.63,54,1440,620,9,0.001
Completed,0.55,7,253,2113,1,0.671
Completed,0.79,546,4326,28,10,0.062
Completed,0.59,40,1046,1155,1,0.999
Completed,0.67,74,4440,374,3,0.298
Completed,0.57,8,670,3069,7,0.756
Completed,0.57,66,1811,1505,5,0.006
Completed,0.55,9,3081,3809,10,0.549
Completed,0.57,13,3642,2434,6,0.684
Completed,0.52,6,2411,4739,1,0.136
Completed,0.6,10,109,675,9,0.882
Completed,0.58,12,3839,3371,4,0.436
Completed,0.64,25,4250,1692,8,0.198
Completed,0.55,6,480,4230,3,0.746
Completed,0.54,9,2001,168,7,0.499
Completed,0.58,13,3271,2628,2,0.945
Completed,0.59,14,2514,1115,5,0.819
Completed,0.58,11,1283,3577,10,0.36
Completed,0.57,13,1238,2012,2,0.611
Completed,0.53,45,4968,4552,7,0.068
Completed,0.62,21,4776,2038,3,0.935
Completed,0.54,8,1045,4500,9,0.383
Completed,0.61,32,1475,1060,1,0.635
Completed,0.56,168,2706,3600,6,0.185
Completed,0.72,118,3385,154,10,0.05
Completed,0.53,7,2115,2692,5,0.505
Completed,0.53,9,366,1754,7,0.257
Completed,0.56,9,4136,4214,2,0.796
Completed,0.6,41,4037,896,8,0.567
Completed,0.52,19,306,3201,3,0.113
Completed,0.57,7,2214,2262,9,0.859
Completed,0.54,8,3445,4957,5,0.319
Completed,0.61,20,2962,1297,1,0.446
Completed,0.56,7,1692,3992,6,0.998
Completed,0.6,32,789,553,4,0.247
Completed,0.57,17,4559,2857,9,0.697
Completed,0.58,32,4682,1467,7,0.783
Completed,0.56,9,912,3850,2,0.271
Completed,0.67,62,1569,411,8,0.522
Completed,0.58,8,2839,3028,3,0.032
Completed,0.61,50,3567,715,2,0.171
Completed,0.54,8,2336,3333,7,0.648
Completed,0.56,6,184,2394,5,0.401
Completed,0.54,8,3915,4777,10,0.918
Completed,0.69,108,4170,286,5,0.711
Completed,0.56,9,400,2512,10,0.234
Completed,0.54,6,2081,1574,3,0.98
Completed,0.55,8,3351,4346,8,0.463
Completed,0.53,12,2741,1896,9,0.333
Completed,0.55,8,1510,4671,4,0.845
Completed,0.6,20,1010,1231,6,0.095
Completed,0.57,14,4741,3459,1,0.584
Completed,0.59,41,4856,944,10,0.419
Completed,0.51,9,1126,3719,4,0.9
Completed,0.59,15,1395,2154,8,0.15
Completed,0.52,7,2625,4381,3,0.67
Completed,0.58,18,3157,1873,4,0.532
Completed,0.57,9,1888,4098,9,0.023
Completed,0.77,192,594,36,1,0.77
Completed,0.58,15,4363,2808,6,0.284
Completed,0.58,17,3795,2302,1,0.086
Completed,0.54,5,64,4919,6,0.594
Completed,0.58,16,2456,855,4,0.346
Completed,0.59,10,3687,3238,8,0.832
Completed,0.67,38,3037,515,7,0.962
Completed,0.59,17,1767,2898,2,0.481
Completed,0.58,16,714,1334,10,0.733
Completed,0.57,12,4483,3951,5,0.212
Completed,0.57,18,4506,2350,10,0.602
Completed,0.5,6,775,4810,5,0.094
Completed,0.65,41,1745,750,7,0.841
Completed,0.59,10,2976,3288,2,0.355
Completed,0.64,59,3742,465,3,0.475
Completed,0.58,9,2473,3005,8,0.955
Completed,0.54,5,9,1442,1,0.205
Completed,0.56,11,3778,3904,7,0.726
Completed,0.58,30,4306,1207,1,0.893
Completed,0.55,7,576,3512,6,0.412
Completed,0.58,25,1945,1951,4,0.663
Completed,0.54,8,3176,4646,9,0.142
Completed,0.59,20,2604,1607,7,0.032
Completed,0.55,7,1334,4303,3,0.54
Completed,0.71,106,1147,241,10,0.293
Completed,0.54,22,4917,2546,5,0.779
Completed,0.77,334,4720,60,6,0.227
Completed,0.6,10,950,2755,1,0.704
Completed,0.62,21,1531,1819,9,0.456
Completed,0.56,7,2801,4124,4,0.973
Completed,0.59,13,3295,2120,3,0.854
Completed,0.5,5,2064,4425,8,0.342
Completed,0.63,18,457,989,4,0.594
Completed,0.55,135,4187,3684,9,0.104
Completed,0.62,26,3971,1378,5,0.279
Completed,0.51,7,201,3918,10,0.791
Completed,0.66,19,2280,480,2,0.041
Completed,0.59,16,3550,2942,7,0.531
Completed,0.63,29,2862,802,9,0.642
Completed,0.59,10,1631,3262,3,0.164
Completed,0.57,11,889,2327,6,0.911
Completed,0.54,8,4620,4865,1,0.394
Completed,0.65,59,4577,631,4,0.121
Completed,0.56,8,846,3404,9,0.576
Completed,0.58,14,1674,2469,1,0.328
Completed,0.54,7,2905,4694,6,0.868
Completed,0.62,23,3506,1558,10,0.991
Completed,0.54,7,2236,3786,5,0.439
Completed,0.62,24,245,349,8,0.69
Completed,0.58,13,4015,3123,2,0.24
Completed,0.58,19,4074,1989,7,0.377
Completed,0.51,5,344,4606,2,0.929
Completed,0.51,13,2177,1170,10,0.178
Completed,0.55,14,3407,3552,5,0.628
Completed,0.7,58,2690,201,2,0.513
Completed,0.56,15,1420,2584,6,0.059
Completed,0.63,19,1062,1648,3,0.805
Completed,0.55,9,4831,4265,8,0.266
Completed,0.62,21,4951,1778,2,0.74
Completed,0.56,7,1182,4161,7,0.191
Completed,0.74,173,1300,100,5,0.938
Completed,0.59,12,2569,2717,10,0.492
Completed,0.62,30,3209,1027,6,0.369
Completed,0.56,11,1978,3643,1,0.827
Completed,0.61,11,542,2082,8,0.077
Completed,0.55,10,4273,4465,4,0.62
Completed,0.66,52,3900,596,9,0.765
Completed,0.51,7,130,2824,4,0.306
Completed,0.56,14,2351,1262,6,0.558
Completed,0.56,8,3621,4036,1,0.015
Completed,0.58,18,3098,2209,4,0.129
Completed,0.54,11,1868,4981,9,0.677
Completed,0.57,19,653,921,3,0.43
Completed,0.58,14,4383,3146,8,0.875
Completed,0.6,23,4405,1589,4,0.496
Completed,0.54,6,636,4361,9,0.949
Completed,0.69,100,1846,301,3,0.203
Completed,0.58,11,3115,2526,8,0.743
Completed,0.63,25,3609,1226,9,0.616
Completed,0.56,9,2378,3454,4,0.065
Completed,0.53,11,142,1891,6,0.815
Completed,0.54,10,3873,4666,1,0.365
Completed,0.68,75,4285,406,6,0.003
Completed,0.57,7,515,3023,1,0.554
Completed,0.6,33,1966,1462,9,0.302
Completed,0.57,10,3235,3845,3,0.753
Completed,0.56,8,2547,2408,2,0.887
Completed,0.54,7,1317,4791,7,0.433
Completed,0.6,34,1204,730,5,0.681
Completed,0.59,16,4934,3347,10,0.141
Completed,0.6,46,4819,821,1,0.864
Completed,0.58,8,1088,3204,7,0.317
Completed,0.57,19,1432,2268,3,0.564
Completed,0.52,9,2663,4885,8,0.117
Completed,0.62,23,3429,1359,7,0.244
Completed,0.53,5,2160,3976,2,0.702
Completed,0.61,20,322,540,10,0.451
Completed,0.57,17,4092,2922,5,0.995
Completed,0.58,21,3993,2178,10,0.639
Completed,0.53,6,262,4406,5,0.182
Completed,0.59,12,2258,969,7,0.933
Completed,0.55,12,3488,3743,3,0.388
Completed,0.6,15,1647,2774,9,0.802
Completed,0.56,12,834,1839,1,0.055
Completed,0.58,9,4604,4064,6,0.501
Completed,0.74,140,4637,182,8,0.977
Completed,0.58,11,867,2642,3,0.468
Completed,0.61,18,1614,1707,6,0.716
Completed,0.54,6,2883,4245,1,0.231
Completed,0.58,15,3523,2007,5,0.1
Completed,0.5,6,2293,4547,10,0.582
Completed,0.53,10,228,1110,2,0.33
Completed,0.56,12,3958,3572,7,0.85
Completed,0.59,24,4214,1500,3,0.519
Completed,0.52,25,444,3805,8,0.037
Completed,0.63,10,2037,369,4,0.788
Completed,0.58,10,3307,3064,9,0.268
Completed,0.61,72,2784,690,6,0.405
Completed,0.57,14,1553,3385,1,0.915
Completed,0.56,10,967,2449,9,0.169
Completed,0.54,8,4698,4753,4,0.653
Completed,0.58,25,4890,2227,8,0.351
Completed,0.53,7,1159,4923,2,0.829
Completed,0.57,37,1361,861,10,0.083
Completed,0.58,9,2592,3166,5,0.599
Completed,0.62,38,3192,577,1,0.73
Completed,0.58,20,1923,2882,6,0.217
Completed,0.56,13,558,1321,4,0.967
Completed,0.56,7,4328,4016,9,0.478
Completed,0.58,37,3761,1085,3,0.154
Completed,0.5,6,31,3625,8,0.667
Completed,0.53,8,3020,4571,5,0.407
Completed,0.62,39,3699,1672,1,0.295
Completed,0.54,6,2430,4290,6,0.773
Completed,0.64,16,52,225,3,0.027
Completed,0.57,53,3822,2609,9,0.543
Completed,0.6,16,4351,2493,4,0.836
Completed,0.51,6,620,4719,9,0.358
Completed,0.64,48,1900,656,1,0.606
Completed,0.58,8,3130,3428,6,0.089
Completed,0.67,41,2647,315,9,0.208
Completed,0.58,11,1378,3089,5,0.721
Completed,0.6,20,1104,1524,8,0.469
Completed,0.55,12,4873,3752,3,0.958
Completed,0.62,32,4753,1276,9,0.044
Completed,0.52,6,983,4051,4,0.526
Completed,0.64,43,1498,611,6,0.275
Completed,0.56,9,2768,2838,1,0.795
Completed,0.58,34,3329,916,5,0.906
Completed,0.52,5,2099,3142,10,0.397
Completed,0.54,9,422,2204,3,0.644
Completed,0.55,9,4153,4976,8,0.159
Completed,0.75,213,3937,95,2,0.46
Completed,0.55,6,167,2713,7,0.969
Completed,0.51,10,2314,1773,5,0.222
Completed,0.57,8,3584,4157,10,0.707
Completed,0.6,12,2827,2097,7,0.588
Completed,0.54,8,1596,4480,2,0.106
Completed,0.63,22,924,1041,8,0.857
Completed,0.56,12,4655,3658,3,0.337
Completed,0.57,23,4542,1917,1,0.173
Completed,0.52,8,811,4612,6,0.631
Completed,0.6,29,1709,1173,4,0.379
Completed,0.55,9,2940,3478,9,0.924
Completed,0.69,76,3472,266,8,0.808
Completed,0.54,6,2202,2571,3,0.261
Completed,0.55,9,279,1632,10,0.509
Completed,0.56,10,4049,4327,4,0.062
Completed,0.63,44,4109,774,10,0.323
Completed,0.55,7,378,3312,5,0.87
Completed,0.55,25,2142,2374,7,0.124
Completed,0.54,8,3372,4835,2,0.571
Completed,0.61,14,2723,1408,4,0.693
Completed,0.57,11,1453,3870,8,0.236
Completed,0.67,42,1028,430,1,0.986
Completed,0.59,18,4798,2970,6,0.442
Completed,0.68,69,4995,495,5,0.561
Completed,0.59,12,1225,2957,10,0.009
Completed,0.61,28,1256,1392,2,0.76
Completed,0.53,7,2526,3932,7,0.309
Completed,0.56,16,3253,2322,8,0.425
Completed,0.52,5,2023,4860,3,0.878
Completed,0.58,20,497,798,7,0.132
Completed,0.58,14,4228,3258,2,0.672
Completed,0.6,21,3857,1814,6,0.941
Completed,0.55,6,87,4119,1,0.487
Completed,0.76,104,2395,55,9,0.735
Completed,0.59,16,3664,2750,4,0.194
Completed,0.59,34,3054,1003,2,0.072
Completed,0.56,16,1824,3698,8,0.623
Completed,0.62,13,697,2135,5,0.372
Completed,0.55,9,4428,4439,10,0.822
Completed,0.61,21,4418,2148,6,0.06
Completed,0.54,7,688,4453,1,0.51
Completed,0.59,34,1833,1014,9,0.259
Completed,0.51,10,3063,3710,4,0.81
Completed,0.78,359,3654,49,3,0.921
Completed,0.57,8,2385,2744,8,0.382
Completed,0.44,7,96,1805,4,0.63
Completed,0.57,10,3866,4110,10,0.175
Completed,0.6,46,4238,790,5,0.444
Completed,0.52,24,507,3252,10,0.983
Completed,0.52,5,2013,2313,2,0.237
Completed,0.54,9,3243,4852,7,0.692
Completed,0.56,12,2536,1407,8,0.572
Completed,0.55,11,1266,3945,4,0.123
Completed,0.64,62,1215,507,6,0.873
Completed,0.59,17,4985,2967,1,0.321
Completed,0.66,67,4788,445,10,0.674
Completed,0.59,10,1018,2983,5,0.13
Completed,0.63,23,1463,1420,7,0.881
Completed,0.56,36,3362,2368,3,0.312
Completed,0.52,5,2132,4830,8,0.758
Completed,0.59,21,388,765,2,0.011
Completed,0.54,6,289,4321,6,0.374
Completed,0.67,25,2193,258,4,0.622
Completed,0.54,13,3462,2562,9,0.073
Completed,0.61,23,2949,1186,8,0.193
Completed,0.56,10,1719,3491,2,0.736
Completed,0.52,12,802,1927,10,0.485
Completed,0.54,8,4532,4623,5,0.943
Completed,0.57,37,4664,1054,2,0.546
Completed,0.53,128,934,3672,7,0.025
Completed,0.59,16,1587,2108,5,0.775
Completed,0.53,7,2817,4491,10,0.294
Completed,0.6,23,3593,1768,6,0.409
Completed,0.56,5,2324,4150,1,0.894
Completed,0.74,49,158,87,9,0.148
Completed,0.57,17,3927,2703,3,0.656
Completed,0.59,19,4143,2197,9,0.957
Completed,0.54,6,412,4971,4,0.471
Completed,0.47,10,2109,906,6,0.719
Completed,0.6,10,3339,3134,1,0.21
Completed,0.61,30,2757,625,4,0.087
Completed,0.56,8,3709,4281,5,0.586
Completed,0.57,18,3011,1967,2,0.709
Completed,0.53,9,1780,4585,7,0.219
Completed,0.54,19,740,1146,3,0.97
Completed,0.56,12,4471,3529,8,0.458
Completed,0.72,180,4528,130,3,0.849
Completed,0.56,11,758,2670,8,0.332
Completed,0.6,21,1723,1733,1,0.579
Completed,0.55,7,2992,4195,6,0.102
Completed,0.57,17,3730,2055,10,0.229
Completed,0.53,7,2500,4515,5,0.718
Completed,0.52,7,21,1079,7,0.466
Completed,0.6,44,4319,1312,8,0.656
Completed,0.52,6,549,4007,3,0.166
Completed,0.6,12,3202,2876,4,0.404
Completed,0.55,9,4899,4936,9,0.517
Completed,0.52,7,2047,3056,1,0.08
Completed,0.59,11,435,1494,9,0.831
Completed,0.54,39,3948,1103,8,0.018
Completed,0.55,6,218,3563,3,0.539
Completed,0.6,7,2303,2002,6,0.287
Completed,0.54,8,3533,4540,2,0.768
Completed,0.59,13,2873,1717,5,0.903
Completed,0.56,9,1604,4257,10,0.417
Completed,0.71,73,877,195,2,0.665
Completed,0.59,22,4647,2657,7,0.157
Completed,0.59,24,4594,1849,9,0.367
Completed,0.56,7,824,4076,4,0.813
Completed,0.8,768,1658,14,8,0.067
Completed,0.6,11,2927,2788,3,0.615
Completed,0.62,34,3478,961,4,0.745
Completed,0.5,84,2248,3733,9,0.202
Completed,0.5,8,272,2173,1,0.952
Completed,0.55,9,4003,4399,6,0.493
Completed,0.67,57,4101,531,1,0.139
Completed,0.55,8,331,2914,6,0.683
Completed,0.59,8,2150,1352,3,0.431
Completed,0.55,11,3419,3970,9,0.889
Completed,0.55,11,2672,2279,7,0.751
Completed,0.54,7,1442,4896,2,0.305
Completed,0.61,30,1079,835,10,0.552
Completed,0.58,19,4809,3218,5,0.004
Completed,0.61,48,4925,741,7,0.993
Completed,0.58,10,1194,3358,1,0.453
Completed,0.58,12,1326,2422,8,0.7
Completed,0.52,7,2557,4804,3,0.246
Completed,0.61,22,3226,1454,2,0.116
Completed,0.55,13,1957,3837,7,0.565
Completed,0.67,32,525,400,5,0.314
Completed,0.59,13,4295,3018,10,0.866
Completed,0.58,22,3883,1884,5,0.503
Completed,0.52,6,152,4656,10,0.053
Completed,0.57,12,2368,1221,3,0.804
Completed,0.56,11,3599,3447,7,0.252
Completed,0.69,61,3125,311,9,0.391
Completed,0.58,15,1856,2538,4,0.93
Completed,0.59,15,626,1601,6,0.183
Completed,0.54,8,4395,4375,1,0.638
Completed,0.61,39,4393,931,9,0.242
Completed,0.58,7,662,3158,4,0.689
Completed,0.59,20,1858,2221,6,0.441
Completed,0.53,6,3089,4995,1,0.989
Completed,0.62,28,3631,1254,5,0.87
Completed,0.53,6,2361,4027,10,0.326
Completed,0.59,12,121,591,2,0.577
Completed,0.58,18,3890,2817,8,0.119
Completed,0.61,17,4263,2074,2,0.264
Completed,0.53,7,532,4457,7,0.808
Completed,0.58,37,1988,1020,5,0.057
Completed,0.53,9,3219,3638,10,0.515
Completed,0.73,109,2559,111,6,0.626
Completed,0.59,13,1290,2728,2,0.179
Completed,0.58,16,1192,1792,8,0.926
Completed,0.56,8,4961,4175,3,0.379
Completed,0.6,28,4841,1659,7,0.619
Completed,0.55,11,1072,4276,2,0.078
Completed,0.7,92,1410,215,10,0.825
Completed,0.56,9,2680,2597,5,0.371
Completed,0.6,27,3417,1161,1,0.489
Completed,0.56,6,2187,3544,6,0.94
Completed,0.6,8,334,1982,4,0.19
Completed,0.53,8,4064,4600,8,0.741
Completed,0.7,81,4005,341,4,0.878
Completed,0.52,7,236,3113,9,0.427
Completed,0.52,9,2245,1553,1,0.679
Completed,0.57,45,3515,3779,6,0.128
Completed,0.56,14,2895,2479,9,0.016
Completed,0.54,10,1665,4706,4,0.556
Completed,0.62,33,856,644,8,0.309
Completed,0.58,14,4586,3418,3,0.762
Completed,0.57,20,4610,2337,5,0.723
Completed,0.51,7,880,4877,10,0.207
Completed,0.59,39,1641,815,2,0.954
Completed,0.59,7,2871,3277,7,0.476
Completed,0.65,56,3540,473,8,0.354
Completed,0.57,9,2271,2933,3,0.842
Completed,0.57,8,211,1372,7,0.092
Completed,0.56,11,3980,3911,1,0.605
Completed,0.59,38,4197,980,6,0.78
Completed,0.51,8,467,3676,1,0.291
Completed,0.55,8,2054,2114,9,0.543
Completed,0.54,7,3284,4419,4,0.029
Completed,0.56,14,2811,1830,3,0.145
Completed,0.56,8,1541,4134,7,0.661
Completed,0.74,161,940,73,5,0.414
Completed,0.6,16,4709,2768,10,0.892
Completed,0.7,127,4907,253,1,0.106
Completed,0.58,11,1137,2557,6,0.591
Completed,0.59,19,1344,1621,4,0.343
Completed,0.55,6,2614,4316,9,0.852
Completed,0.56,17,3165,1942,8,0.975
Completed,0.54,10,1935,4637,3,0.455
Completed,0.6,17,586,1201,9,0.707
Completed,0.56,14,4316,3506,4,0.224
Completed,0.62,26,3788,1435,10,0.392
Completed,0.53,5,18,3895,5,0.912
Completed,0.59,27,2463,459,7,0.162
Completed,0.59,11,3733,2997,2,0.644
Completed,0.64,28,2985,760,3,0.529
Completed,0.59,32,1755,3300,8,0.044
Completed,0.56,10,766,2363,1,0.79
Completed,0.53,9,4496,4825,6,0.281
Completed,0.62,26,4473,1347,2,0.92
Completed,0.53,9,704,3965,7,0.399
Completed,0.62,17,2878,1454,1,0.744
Completed,0.53,7,1098,4627,8,0.098
Completed,0.55,12,2246,804,4,0.764
Completed,0.58,16,4250,2806,10,0.392
Completed,0.67,81,4451,349,6,0.289
Completed,0.59,11,1417,3581,3,0.931
Completed,0.53,7,47,2238,9,0.207
Completed,0.57,7,3306,4142,5,0.575
Completed,0.57,31,3614,1058,8,0.937
Completed,0.56,8,384,2826,5,0.343
Completed,0.64,26,1744,1669,7,0.551
Completed,0.54,9,4730,4765,2,0.167
Completed,0.59,20,3913,2141,3,0.03
Completed,0.56,13,1938,3968,10,0.628
Completed,0.67,50,819,291,2,0.478
Completed,0.53,8,2550,3289,7,0.866
Completed,0.77,170,2679,50,5,0.228
Completed,0.58,8,670,3204,9,0.615
Completed,0.51,6,2044,1910,2,0.278
Completed,0.56,13,3828,3893,6,0.877
Completed,0.59,23,4875,1744,10,0.802
Completed,0.54,12,1620,4995,3,0.418
Completed,0.52,15,473,1143,7,0.688
Completed,0.58,13,3503,3067,1,0.094
Completed,0.57,14,3176,2476,8,0.455
Completed,0.55,6,195,4225,1,0.824
Completed,0.62,54,1312,577,9,0.039
Completed,0.56,12,4538,3653,4,0.68
Completed,0.6,49,4107,732,3,0.515
Completed,0.57,8,2371,2578,6,0.143
Completed,0.6,19,1007,1371,4,0.994
Completed,0.54,7,2987,4389,9,0.349
Completed,0.59,32,3112,927,7,0.077
Completed,0.58,11,1020,2694,2,0.703
Completed,0.6,13,2480,1488,8,0.433
Completed,0.53,9,4172,4584,5,0.785
Completed,0.56,24,4686,2283,2,0.894
Completed,0.57,7,1339,4109,7,0.264
Completed,0.63,22,281,461,3,0.6
Completed,0.56,9,3228,3459,10,0.244
Completed,0.6,22,3535,1624,4,0.364
Completed,0.51,7,618,4798,10,0.978
Completed,0.61,34,1666,945,1,0.126
Completed,0.59,21,4964,2948,7,0.53
Completed,0.73,128,3835,168,9,0.665
Completed,0.57,6,2172,3401,5,0.055
Completed,0.61,11,741,2107,6,0.841
Completed,0.52,7,2785,4011,2,0.441
Completed,0.58,10,2601,2022,9,0.59
Completed,0.55,21,904,3770,4,0.19
Completed,0.76,285,1966,93,8,0.914
Completed,0.58,13,4063,3169,1,0.304
Completed,0.57,36,4796,1177,5,0.377
Completed,0.59,12,1854,3022,9,0.78
Completed,0.52,9,395,1865,3,0.115
Completed,0.54,8,3737,4882,6,0.729
Completed,0.64,52,3410,543,2,0.849
Completed,0.53,6,117,3698,6,0.492
Completed,0.58,17,1547,2355,5,0.643
Completed,0.55,8,4460,4338,8,0.013
Completed,0.63,31,4341,1260,7,0.184
Completed,0.5,5,2293,4512,1,0.537
Completed,0.59,38,1241,689,10,0.328
Completed,0.57,10,2909,2612,3,0.953
Completed,0.68,44,2956,417,10,0.486
Completed,0.56,11,1176,3513,3,0.858
Completed,0.56,75,2324,2306,7,0.006
Completed,0.59,8,4328,4074,1,0.651
Completed,0.62,24,4530,1541,5,0.543
Completed,0.54,9,1495,4540,8,0.175
Completed,0.56,10,125,892,2,0.961
Completed,0.59,15,3384,2718,7,0.319
Completed,0.58,15,3692,2054,3,0.2
Completed,0.52,7,462,4055,6,0.584
Completed,0.73,109,1822,203,5,0.312
Completed,0.59,13,4808,3377,9,0.907
Completed,0.61,47,3991,990,8,0.771
Completed,0.52,5,2016,2894,1,0.383
Completed,0.56,16,897,1601,10,0.721
Completed,0.52,6,2629,4833,4,0.123
Completed,0.57,12,2757,1831,6,0.972
Completed,0.54,6,748,4908,3,0.373
Completed,0.55,9,2122,1231,9,0.522
Completed,0.59,13,3906,2979,4,0.135
Completed,0.73,179,4953,118,1,0.062
Completed,0.58,12,1698,3136,8,0.656
Completed,0.57,10,551,1979,4,0.448
Completed,0.57,11,3581,3825,9,0.832
Completed,0.64,37,3254,664,4,0.712
Completed,0.55,7,273,2646,10,0.071
Completed,0.63,29,1391,1303,1,0.794
Completed,0.55,10,4616,4457,7,0.425
Completed,0.58,14,4185,2389,9,0.255
Completed,0.54,6,2449,4312,5,0.9
Completed,0.66,42,1085,489,6,0.236
Completed,0.51,9,3065,3741,2,0.608
Completed,0.59,13,3034,2195,5,0.817
Completed,0.55,7,941,4197,9,0.465
Completed,0.65,28,2402,373,3,0.673
Completed,0.54,200,4094,3547,6,0.047
Completed,0.59,41,4608,858,10,0.15
Completed,0.6,16,1261,2763,4,0.506
Completed,0.57,8,203,1420,7,0.356
Completed,0.53,8,3150,4652,1,0.986
Completed,0.67,86,3457,237,7,0.625
Completed,0.55,7,540,3332,2,0.221
Completed,0.6,16,1588,2175,10,0.885
Completed,0.57,14,4886,3943,3,0.271
Completed,0.61,29,3757,1712,2,0.408
Completed,0.52,5,2094,4710,7,0.808
Completed,0.61,19,663,1034,5,0.086
Completed,0.56,11,2707,2860,8,0.696
Completed,0.6,15,2523,1108,1,0.336
Completed,0.57,9,826,3091,7,0.946
Completed,0.61,21,1887,1796,3,0.16
Completed,0.54,11,3985,4951,10,0.56
Completed,0.56,23,4718,1934,6,0.635
Completed,0.56,12,1776,3858,2,0.021
Completed,0.59,13,3659,3258,5,0.47
Completed,0.61,22,3332,1348,9,0.108
Completed,0.5,5,39,4424,4,0.738
Completed,0.58,41,1469,777,6,0.4
Completed,0.59,15,4381,2524,3,0.757
Completed,0.64,55,4263,612,4,0.921
Completed,0.53,6,2215,3629,9,0.296
Completed,0.57,10,1163,2424,1,0.567
Completed,0.55,8,2830,4269,8,0.214
Completed,0.63,24,2852,975,4,0.549
Completed,0.57,12,1145,2957,9,0.169
Completed,0.54,7,2193,1614,1,0.943
Completed,0.54,11,4280,4768,8,0.337
Completed,0.62,21,4401,2079,9,0.484
Completed,0.51,7,336,4592,2,0.397
Completed,0.67,68,3963,433,1,0.209
Completed,0.56,13,1905,3451,7,0.573
Completed,0.56,8,2505,4139,10,0.937
Completed,0.51,25,2726,2368,2,0.033
Completed,0.52,6,644,4370,6,0.686
Completed,0.56,11,3776,3691,8,0.822
Completed,0.55,15,1570,2579,1,0.347
Completed,0.54,14,518,1285,10,0.51
Completed,0.54,8,3475,4517,3,0.149
Completed,0.52,5,220,3204,4,0.879
Completed,0.55,13,4590,3765,1,0.609
Completed,0.52,6,2421,4850,9,0.088
Completed,0.63,20,3086,1658,8,0.132
Completed,0.54,7,1067,4734,5,0.524
Completed,0.69,92,4636,301,3,0.839
Completed,0.54,10,3273,3958,7,0.049
Completed,0.57,38,3561,793,1,0.435
Completed,0.54,9,4933,4636,9,0.709
Completed,0.56,6,2139,4174,3,0.25
Completed,0.65,52,769,321,9,0.895
Completed,0.57,17,2739,3573,4,0.262
Completed,0.53,61,878,3647,1,0.012
Completed,0.55,8,4010,4258,4,0.498
Completed,0.55,8,1804,4396,6,0.959
Completed,0.51,5,142,3886,8,0.298
Completed,0.56,32,4308,1168,10,0.113
Completed,0.57,7,2343,3072,3,0.731
Completed,0.53,7,2936,4962,2,0.775
Completed,0.56,11,1223,3915,1,0.912
Failed,,,610,2484,8,0.524
Failed,,,4341,4711,3,0.046
Failed,,,3812,220,7,0.339
Failed,,,42,2602,2,0.855
Failed,,,2439,1664,10,0.109
Failed,,,4518,2658,2,0.02
Failed,,,4119,3305,7,0.559
Failed,,,4058,1626,1,0.82
Failed,,,4462,1135,7,0.659
Failed,,,731,3518,2,0.145
Failed,,,3751,3617,2,0.979
Failed,,,1790,1954,10,0.896
Failed,,,317,5,8,0.873
Failed,,,1528,2889,6,0.121
Failed,,,1910,3423,5,0.276
Failed,,,2917,2,4,0.254
Failed,,,1932,571,9,0.916
Failed,,,5000,1,3,0.999
Failed,,,4340,1,10,0.999
Failed,,,3756,1,10,0.999
Failed,,,4527,1,10,0.999
Failed,,,3827,1,10,0.999
Failed,,,1330,1,10,0.001
Failed,,,1076,5,10,0.001
Failed,,,1069,1,1,0.001
Failed,,,1084,1,1,0.001
Failed,,,1078,1,1,0.001
Failed,,,1089,1,1,0.001
Failed,,,1024,1,10,0.001
Failed,,,999,1,10,0.001
Failed,,,1119,1,1,0.001
Failed,,,4095,1,1,0.145
Failed,,,3382,1,1,0.821
Failed,,,1046,1155,1,0.999
Failed,,,2582,873,1,0.269
Failed,,,1352,3177,6,0.786
Failed,,,1169,2241,4,0.04
Failed,,,4707,2460,2,0.48
Failed,,,976,4764,8,0.966
Failed,,,1544,703,5,0.219
Failed,,,2774,3398,10,0.727
Failed,,,3316,360,6,0.601
Failed,,,2490,2062,2,0.416
Failed,,,4205,3799,4,0.35
Failed,,,3720,4524,7,0.905
Failed,,,3003,1720,10,0.767
Failed,,,1733,4180,5,0.289
Failed,,,2733,3880,2,0.423
Failed,,,748,120,7,0.536
Failed,,,1488,2851,9,0.608
Failed,,,993,1288,3,0.356
Failed,,,4763,4061,8,0.837
Failed,,,4883,1538,4,0.157
Failed,,,1114,3764,9,0.647
Failed,,,1368,326,1,0.396
Failed,,,2637,3099,6,0.908
Failed,,,3141,649,10,0.793
Failed,,,1516,63,2,0.588
Failed,,,2271,267,10,0.202
