Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.64,14096,2465,4778,3,0.388
Completed,0.65,11993,4922,3785,4,0.35
Completed,0.65,12186,1057,2773,2,0.039
Completed,0.7,13536,905,748,9,0.027
Completed,0.67,13766,4536,2822,4,0.905
Completed,0.65,10268,740,4303,1,0.715
Completed,0.67,12693,3179,921,6,0.466
Completed,0.67,11275,4039,1804,3,0.87
Completed,0.69,12097,1735,1108,2,0.353
Completed,0.67,12911,2913,2276,5,0.044
Completed,0.68,11916,4844,1487,4,0.417
Completed,0.69,13902,3601,1306,10,0.509
Completed,0.68,9651,3099,2792,6,0.731
Completed,0.66,12633,504,2454,2,0.481
Completed,0.66,8167,4144,970,3,0.172
Completed,0.66,11285,644,2146,3,0.809
Completed,0.68,12480,1914,800,5,0.931
Completed,0.67,12390,2714,3300,3,0.53
Completed,0.65,12447,1387,4470,1,0.841
Completed,0.67,5163,942,1908,1,0.365
Completed,0.68,13872,4959,891,4,0.054
Completed,0.66,12767,2405,1348,1,0.108
Completed,0.67,14218,1834,2679,5,0.135
Completed,0.7,12208,1495,599,10,0.402
Completed,0.67,12890,1882,3497,7,0.223
Completed,0.69,11083,4517,1259,2,0.971
Completed,0.67,11438,1508,2605,2,0.688
Completed,0.66,11109,3632,4241,2,0.332
Completed,0.69,11943,1224,827,7,0.58
Completed,0.66,3624,2211,714,3,0.486
Completed,0.69,11910,3689,2046,5,0.175
Completed,0.66,11799,3011,3215,1,0.086
Completed,0.67,11892,572,1718,6,0.835
Completed,0.67,11858,3785,2741,3,0.756
Completed,0.67,13704,713,1402,9,0.382
Completed,0.78,2316,4562,225,6,0.194
Completed,0.66,14113,938,3708,3,0.812
Completed,0.69,9296,3847,1208,1,0.726
Completed,0.65,10161,2447,3308,1,0.312
Completed,0.67,13942,4890,1762,6,0.562
Completed,0.66,14361,1038,4067,3,0.146
Completed,0.63,12786,2902,4677,7,0.86
Completed,0.67,6890,389,549,2,0.111
Completed,0.69,13544,4337,1566,5,0.301
Completed,0.66,10339,1407,1032,4,0.781
Completed,0.66,12281,3325,2668,3,0.915
Completed,0.67,9974,4594,4018,1,0.794
Completed,0.6,12168,2117,1228,6,0.045
Completed,0.65,13010,760,2531,4,0.608
Completed,0.46,11922,3,1518,3,0.635
Completed,0.82,12210,4020,31,5,0.946
Completed,0.68,12099,1793,1982,5,0.464
Completed,0.67,7440,2933,806,2,0.151
Completed,0.67,13295,1115,1834,5,0.09
Completed,0.7,12722,3659,607,7,0.683
Completed,0.67,8694,523,633,3,0.342
Completed,0.66,10605,4203,2117,1,0.03
Completed,0.79,2807,1273,168,1,0.514
Completed,0.69,7893,702,940,1,0.889
Completed,0.64,12829,2694,4789,2,0.668
Completed,0.8,1629,284,123,6,0.42
Completed,0.65,10995,624,2847,1,0.188
Completed,0.67,12288,2979,1927,6,0.935
Completed,0.69,5573,2346,484,4,0.219
Completed,0.66,8458,3555,1660,1,0.403
Completed,0.67,14223,2872,2986,4,0.368
Completed,0.65,14035,1854,4158,3,0.059
Completed,0.68,12486,4249,773,8,0.806
Completed,0.65,12062,3924,3439,2,0.539
Completed,0.68,12550,1554,1317,7,0.291
Completed,0.57,13159,99,4927,5,0.854
Completed,0.63,13461,253,1831,7,0.007
Completed,0.77,2681,1738,198,3,0.507
Completed,0.84,3413,819,59,10,0.213
Completed,0.85,3612,2436,26,10,0.158
Completed,0.83,5817,1712,60,10,0.326
Completed,0.85,3940,2362,23,1,0.001
Completed,0.83,5310,1649,66,1,0.001
Completed,0.83,4577,1150,72,1,0.001
Completed,0.62,762,1,91,1,0.001
Completed,0.83,2311,2322,52,10,0.344
Completed,0.79,3990,2728,171,3,0.343
Completed,0.83,5460,3469,68,8,0.758
Completed,0.74,5429,3919,243,3,0.472
Completed,0.82,4188,1573,86,4,0.226
Completed,0.78,1453,2176,124,8,0.637
Completed,0.73,6817,1197,268,5,0.201
Completed,0.84,2667,2637,47,4,0.073
Completed,0.74,2542,142,181,2,0.484
Completed,0.73,6472,2310,243,3,0.327
Completed,0.84,4883,917,37,8,0.514
Completed,0.83,2620,895,84,1,0.356
Completed,0.77,4687,3421,215,8,0.917
Completed,0.8,2877,4844,143,3,0.227
Completed,0.81,3682,1873,97,9,0.668
Completed,0.76,5220,816,221,9,0.513
Completed,0.8,4120,4739,150,8,0.925
Completed,0.67,6202,3228,391,1,0.528
Completed,0.76,6166,4668,209,6,0.1
Completed,0.81,2448,640,96,10,0.281
Completed,0.8,1552,210,94,1,0.416
Completed,0.81,1689,655,85,1,0.001
Completed,0.81,2013,2168,50,1,0.001
Completed,0.81,2782,1070,106,1,0.001
Completed,0.81,2643,759,113,1,0.112
Completed,0.81,4390,3646,105,4,0.303
Completed,0.78,4415,1315,197,7,0.927
Failed,,,2524,4197,9,0.149
Failed,,,1872,852,3,0.852
Failed,,,53,3472,8,0.46
Failed,,,4768,2522,5,0.726
Failed,,,839,2429,9,0.275
Failed,,,2336,4493,2,0.912
Failed,,,3492,3385,3,0.369
Failed,,,2115,1564,7,0.634
Failed,,,963,3952,5,0.055
Failed,,,4683,1076,8,0.944
Failed,,,1444,4249,10,0.91
Failed,,,985,2145,3,0.106
Failed,,,3251,3701,6,0.72
Failed,,,2515,1461,8,0.504
Failed,,,406,3017,5,0.135
Failed,,,2172,903,7,0.819
Failed,,,2426,1191,4,0.849
Failed,,,2844,3992,7,0.022
Failed,,,4272,2401,1,0.579
Failed,,,1076,2701,9,0.282
Failed,,,765,533,1,0.089
Failed,,,3957,4609,8,0.79
Failed,,,1613,3137,9,0.211
Failed,,,804,407,2,0.774
Failed,,,3694,3837,6,0.394
Failed,,,3043,1013,9,0.361
Failed,,,308,4442,5,0.994
Failed,,,2272,1703,7,0.053
Failed,,,4381,2649,2,0.687
Failed,,,2142,4199,1,0.282
Failed,,,434,1929,8,0.732
Failed,,,2543,3477,4,0.099
Failed,,,1972,1640,3,0.241
Failed,,,2683,3191,10,0.881
Failed,,,3798,429,3,0.441
Failed,,,934,4479,6,0.675
Failed,,,1249,2271,4,0.947
Failed,,,4108,2597,6,0.183
Failed,,,2856,242,5,0.918
Failed,,,2491,4941,7,0.216
Failed,,,1315,941,10,0.027
Failed,,,3417,3760,2,0.854
Failed,,,4490,2309,6,0.297
Failed,,,165,2630,4,0.594
Failed,,,231,1380,7,0.475
Failed,,,4501,3559,4,0.647
Failed,,,3386,10,10,0.207
Failed,,,1269,4692,2,0.909
Failed,,,2208,2468,6,0.045
Failed,,,3062,2793,3,0.839
Failed,,,4211,1100,10,0.276
Failed,,,1136,3924,3,0.602
Failed,,,821,1756,9,0.766
Failed,,,3901,3307,2,0.095
Failed,,,2534,1824,5,0.357
Failed,,,2111,3398,8,0.528
Failed,,,1579,1898,10,0.713
Failed,,,3701,2843,3,0.417
Failed,,,4811,766,6,0.983
Failed,,,546,4211,3,0.157
Failed,,,372,813,8,0.615
Failed,,,4975,4243,1,0.256
Failed,,,3547,2178,8,0.813
Failed,,,1723,3110,5,0.048
Failed,,,2066,339,9,0.936
Failed,,,2588,4414,1,0.203
Failed,,,4050,1706,7,0.635
Failed,,,682,3280,5,0.495
Failed,,,992,1073,8,0.129
Failed,,,4365,3873,5,0.987
Failed,,,2998,984,2,0.749
Failed,,,2282,3808,10,0.391
Failed,,,1408,277,7,0.322
Failed,,,3237,4972,5,0.556
Failed,,,4660,1411,9,0.123
Failed,,,62,3606,1,0.762
Failed,,,135,83,5,0.671
Failed,,,4597,4778,8,0.468
Failed,,,3135,1293,1,0.9
Failed,,,1519,3488,8,0.23
Failed,,,2375,1064,9,0.526
Failed,,,2895,3885,1,0.355
Failed,,,4357,2196,7,0.794
Failed,,,990,2515,4,0.093
Failed,,,675,348,8,0.289
Failed,,,4047,4403,5,0.585
Failed,,,2747,625,6,0.537
Failed,,,1898,4675,4,0.333
Failed,,,1834,695,2,0.394
Failed,,,3445,4124,9,0.722
Failed,,,4912,1984,5,0.163
Failed,,,445,2915,7,0.959
Failed,,,589,2095,2,0.31
Failed,,,4758,3039,10,0.574
Failed,,,3609,882,4,0.01
Failed,,,1661,4328,6,0.868
Failed,,,1901,1748,6,0.384
Failed,,,2754,3318,3,0.742
Failed,,,3903,614,10,0.186
Failed,,,829,4683,2,0.949
Failed,,,1139,2476,10,0.676
Failed,,,4218,2782,2,0.442
Failed,,,2898,2207,8,0.428
Failed,,,2381,2507,1,0.694
Failed,,,1351,1496,3,0.501
Failed,,,3294,3675,6,0.36
Failed,,,4448,207,3,0.802
Failed,,,274,4888,10,0.068
Failed,,,282,1487,2,0.15
Failed,,,4450,3686,10,0.976
Failed,,,3301,196,4,0.42
Failed,,,1354,4896,7,0.715
Failed,,,2279,2283,3,0.331
Failed,,,2991,2588,10,0.534
Failed,,,4106,992,3,0.102
Failed,,,1241,3797,6,0.773
Failed,,,931,1629,4,0.608
Failed,,,3792,3200,6,0.281
Failed,,,2580,1716,8,0.019
Failed,,,2064,3271,1,0.846
Failed,,,1669,2104,3,0.91
Failed,,,3610,3028,6,0.208
Failed,,,4765,893,3,0.642
Failed,,,592,4319,10,0.47
Failed,,,443,686,5,0.76
Failed,,,4904,4136,8,0.122
Failed,,,3442,1974,1,0.56
Failed,,,1828,2924,8,0.327
Failed,,,2118,544,5,0.689
Failed,,,2537,4600,7,0.423
Failed,,,3965,1832,1,0.988
Failed,,,767,3387,9,0.13
Failed,,,1082,1180,1,0.498
Failed,,,4275,4001,8,0.638
Failed,,,3064,1111,6,0.876
Failed,,,2216,3916,4,0.236
Failed,,,1518,92,1,0.055
Failed,,,3127,4766,9,0.819
Failed,,,4594,1303,5,0.252
Failed,,,128,3479,7,0.612
Failed,,,64,289,8,0.954
Failed,,,4668,4963,1,0.158
Failed,,,3240,1419,8,0.723
Failed,,,1415,3595,5,0.395
Failed,,,2498,1462,5,0.003
Failed,,,2859,3643,8,0.86
Failed,,,4248,251,1,0.302
Failed,,,1031,4930,8,0.567
Failed,,,721,2137,2,0.81
Failed,,,3934,3082,9,0.076
Failed,,,2681,420,2,0.839
Failed,,,1964,4489,9,0.044
Failed,,,1725,802,7,0.233
Failed,,,3555,4251,5,0.903
Failed,,,4978,2170,9,0.462
Failed,,,379,3120,2,0.664
Failed,,,538,1910,6,0.066
Failed,,,4810,2834,4,0.799
Failed,,,3694,775,10,0.367
Failed,,,1576,4201,2,0.508
Failed,,,2015,739,2,0.892
Failed,,,2708,4170,10,0.222
Failed,,,3785,1950,4,0.663
Failed,,,860,2879,6,0.461
Failed,,,1175,47,3,0.171
Failed,,,4095,4743,6,0.967
Failed,,,2852,2393,5,0.197
Failed,,,2428,2712,8,0.929
Failed,,,1261,1368,10,0.873
Failed,,,3384,3568,3,0.015
Failed,,,4495,2,6,0.573
Failed,,,228,4702,4,0.309
Failed,,,157,952,6,0.627
Failed,,,4488,3752,3,0.487
Failed,,,3411,2318,10,0.928
Failed,,,1312,2619,3,0.196
Failed,,,2243,166,7,0.82
Failed,,,3115,4861,4,0.056
Failed,,,4148,1532,9,0.622
Failed,,,1132,3727,2,0.263
Failed,,,817,933,10,0.115
Failed,,,3838,4364,3,0.754
Failed,,,2549,850,4,0.509
Failed,,,2183,4294,7,0.368
Failed,,,1622,451,9,0.436
Failed,,,3726,4525,2,0.702
Failed,,,4798,1584,7,0.137
Failed,,,472,3159,4,0.995
Failed,,,328,1870,9,0.268
Failed,,,4952,3420,1,0.595
Failed,,,3562,502,7,0.037
Failed,,,1795,4552,5,0.832
Failed,,,2072,2021,8,0.215
Failed,,,2651,2966,1,0.917
Failed,,,3996,653,7,0.483
Failed,,,649,4098,5,0.655
Failed,,,959,1265,7,0.975
Failed,,,4311,3446,5,0.149
Failed,,,3023,1338,2,0.402
Failed,,,2325,3532,10,0.73
Failed,,,1480,2345,8,0.545
Failed,,,3252,2669,5,0.341
Failed,,,4637,1213,9,0.774
Failed,,,18,4038,1,0.103
Failed,,,102,2229,4,0.449
Failed,,,4543,2553,7,0.683
Failed,,,3198,1016,2,0.249
Failed,,,1525,3842,9,0.888
Failed,,,2419,2152,7,0.648
Failed,,,2938,3097,5,0.476
Failed,,,4323,786,9,0.908
Failed,,,957,4230,1,0.206
Failed,,,642,1438,9,0.418
Failed,,,4013,3618,1,0.714
Failed,,,2800,2068,6,0.314
Failed,,,1932,2997,3,0.548
Failed,,,1840,1674,1,0.741
Failed,,,3508,3224,8,0.383
Failed,,,4858,385,5,0.939
Failed,,,412,4436,8,0.175
Failed,,,585,569,3,0.586
Failed,,,4695,4643,10,0.29
Failed,,,3661,1778,4,0.856
Failed,,,1696,3354,6,0.029
Failed,,,1935,23,10,0.255
Failed,,,2787,4718,3,0.614
Failed,,,3859,1392,6,0.049
Failed,,,786,3586,3,0.814
Failed,,,1096,754,7,0.555
Failed,,,4174,4185,4,0.322
Failed,,,2961,135,9,0.705
Failed,,,2387,4814,1,0.409
Failed,,,1385,1146,4,0.349
Failed,,,3347,3946,6,0.52
Failed,,,4384,2436,2,0.08
Failed,,,270,2737,10,0.782
Failed,,,239,397,4,0.021
Failed,,,4406,4471,6,0.848
Failed,,,3334,1609,2,0.283
Failed,,,1389,3184,10,0.58
Failed,,,2324,870,4,0.467
Failed,,,3033,4301,6,0.67
Failed,,,4071,2083,3,0.231
Failed,,,1209,3012,10,0.901
Failed,,,899,219,2,0.721
Failed,,,3756,4915,10,0.393
Failed,,,2623,304,8,0.156
Failed,,,2109,4984,5,0.982
Failed,,,1704,1016,2,0.789
Failed,,,3644,3815,10,0.088
Failed,,,4721,2303,3,0.529
Failed,,,549,2604,6,0.358
Failed,,,410,2409,1,0.882
Failed,,,4870,2733,8,0.242
Failed,,,3485,1198,5,0.674
Failed,,,1872,4023,8,0.44
Failed,,,2153,1319,2,0.575
Failed,,,2569,3500,9,0.31
Failed,,,3920,110,4,0.867
Failed,,,725,4790,7,0.009
Failed,,,1041,1957,5,0.361
Failed,,,4229,2903,8,0.501
Failed,,,3097,1886,9,0.763
Failed,,,2250,2816,2,0.124
Failed,,,1562,1817,4,0.184
Failed,,,3170,3366,7,0.948
Failed,,,4560,526,2,0.39
Failed,,,95,4577,9,0.748
Failed,,,22,1698,7,0.84
Failed,,,4623,3248,5,0.045
Failed,,,3272,331,8,0.602
Failed,,,1450,4383,1,0.274
Failed,,,2456,362,1,0.138
Failed,,,2814,4418,9,0.997
Failed,,,4280,1653,5,0.43
Failed,,,1067,3207,8,0.696
Failed,,,757,1040,5,0.922
Failed,,,3966,3860,7,0.19
Failed,,,2723,1508,4,0.96
Failed,,,2009,3702,6,0.164
Failed,,,1760,2214,9,0.096
Failed,,,3587,2539,1,0.767
Failed,,,4933,1080,7,0.333
Failed,,,337,3905,5,0.536
Failed,,,506,1132,9,0.202
Failed,,,4774,3931,2,0.935
Failed,,,3736,2499,7,0.496
Failed,,,1621,2801,4,0.636
Failed,,,1983,2452,4,0.779
Failed,,,2672,2758,7,0.108
Failed,,,3826,1165,2,0.543
Failed,,,906,3969,9,0.339
Failed,,,1221,1763,3,0.035
Failed,,,4136,3333,10,0.829
Failed,,,2884,668,1,0.068
Failed,,,2463,4112,8,0.801
Failed,,,1306,593,6,0.986
Failed,,,3426,4668,3,0.128
Failed,,,4459,1725,10,0.695
Failed,,,196,3300,3,0.429
Failed,,,203,2050,10,0.514
Failed,,,4530,2974,2,0.373
Failed,,,3375,918,6,0.808
Failed,,,1280,4343,3,0.074
Failed,,,2200,1566,10,0.941
Failed,,,3070,3136,2,0.177
Failed,,,4181,435,6,0.735
Failed,,,1166,4504,4,0.377
Failed,,,851,2336,6,0.243
Failed,,,3871,2642,4,0.883
Failed,,,2503,2250,1,0.629
Failed,,,2142,2569,9,0.489
Failed,,,1590,1551,6,0.3
Failed,,,3690,3749,4,0.564
Failed,,,4839,181,10,0.009
Failed,,,518,4882,2,0.866
Failed,,,364,155,7,0.404
Failed,,,4983,4830,4,0.732
Failed,,,3517,1289,9,0.165
Failed,,,1753,3464,1,0.961
Failed,,,2038,1234,8,0.087
Failed,,,2616,4054,5,0.788
Failed,,,4039,2368,8,0.347
Failed,,,693,2688,1,0.518
Failed,,,1003,481,9,0.855
Failed,,,4354,4537,2,0.028
Failed,,,2987,551,3,0.274
Failed,,,2293,4620,6,0.6
Failed,,,1438,633,8,0.657
Failed,,,3206,4082,1,0.455
Failed,,,4669,1998,8,0.894
Failed,,,54,2948,5,0.224
Failed,,,146,827,1,0.32
Failed,,,4586,4275,9,0.554
Failed,,,3163,2116,5,0.113
Failed,,,1491,3067,7,0.752
Failed,,,2361,1844,2,0.75
Failed,,,2918,3414,10,0.111
Failed,,,4342,479,4,0.552
Failed,,,1016,4548,6,0.318
Failed,,,701,2380,4,0.06
Failed,,,4032,2686,6,0.824
Failed,,,2756,968,10,0.451
Failed,,,1889,3773,3,0.685
Failed,,,1806,274,5,0.621
Failed,,,3473,4949,7,0.262
Failed,,,4901,1483,1,0.826
Failed,,,456,3658,8,0.062
Failed,,,619,1354,3,0.707
Failed,,,4728,3553,6,0.411
Failed,,,3617,65,3,0.969
Failed,,,1653,4766,10,0.143
Failed,,,1878,965,5,0.145
Failed,,,2767,3785,8,0.971
Failed,,,3878,2334,1,0.413
Failed,,,845,2654,8,0.709
Failed,,,1155,446,2,0.921
Failed,,,4193,4502,9,0.219
Failed,,,2926,1847,7,0.592
Failed,,,2353,3401,5,0.296
Failed,,,1342,1934,2,0.477
Failed,,,3302,2859,9,0.649
Failed,,,4418,721,4,0.217
Failed,,,305,4147,7,0.919
Failed,,,298,705,9,0.379
Failed,,,4425,4153,1,0.737
Failed,,,3314,1916,7,0.179
Failed,,,1331,2867,5,0.943
Failed,,,2304,562,9,0.073
Failed,,,2975,4618,1,0.806
Failed,,,4130,1775,8,0.372
Failed,,,1228,3330,5,0.513
Failed,,,918,1162,7,0.864
Failed,,,3815,3982,5,0.007
Failed,,,2603,1247,3,0.259
Failed,,,2051,4051,10,0.618
Failed,,,1645,73,7,0.687
Failed,,,3624,4748,5,0.452
Failed,,,4740,1361,8,0.885
Failed,,,608,3536,1,0.245
Failed,,,469,1466,6,0.516
Failed,,,4889,3665,3,0.345
Failed,,,3465,256,10,0.786
Failed,,,1814,4957,3,0.084
Failed,,,2133,2261,7,0.963
Failed,,,2511,2567,4,0.167
Failed,,,3978,1053,10,0.734
Failed,,,744,3857,2,0.406
Failed,,,1059,1650,10,0.226
Failed,,,4289,3220,3,0.896
Failed,,,3077,1579,5,0.651
Failed,,,2192,3133,7,0.479
Failed,,,1504,2124,9,0.294
Failed,,,3150,3049,2,0.59
Failed,,,4579,833,6,0.025
Failed,,,154,4259,4,0.852
Failed,,,41,2006,2,0.698
Failed,,,4682,2931,10,0.432
Failed,,,3214,639,3,0.999
Failed,,,1430,4065,6,0.141
Failed,,,2475,680,6,0.277
Failed,,,2873,4110,4,0.604
Failed,,,4223,1970,10,0.048
Failed,,,1047,2900,3,0.842
Failed,,,737,107,10,0.538
Failed,,,3908,4803,2,0.335
Failed,,,2665,2450,9,0.563
Failed,,,1989,2770,1,0.298
Failed,,,1740,1272,4,0.491
Failed,,,3529,3471,6,0.631
Failed,,,4992,137,2,0.192
Failed,,,356,4838,10,0.924
Failed,,,525,189,4,0.338
Failed,,,4833,4864,7,0.541
Failed,,,3678,1557,1,0.107
Failed,,,1601,3733,9,0.778
Failed,,,2002,1520,9,0.634
Failed,,,2731,3700,2,0.494
Failed,,,3768,232,7,0.933
Failed,,,886,4912,4,0.201
Failed,,,1201,2079,8,0.427
Failed,,,4079,3025,5,0.693
Failed,,,2826,360,6,0.457
Failed,,,2443,4430,3,0.659
Failed,,,1286,901,1,0.599
Failed,,,3368,4350,8,0.272
Failed,,,4518,2032,5,0.828
Failed,,,215,2982,8,0.033
Failed,,,183,1733,5,0.899
Failed,,,4471,3282,7,0.229
Failed,,,3434,600,1,0.668
Failed,,,1299,4651,8,0.466
Failed,,,2259,1883,5,0.582
Failed,,,3089,2829,7,0.285
Failed,,,4161,752,1,0.85
Failed,,,1109,4196,9,0.022
Failed,,,793,1403,1,0.359
Failed,,,3851,3584,9,0.53
Failed,,,2563,1318,6,0.769
Failed,,,2160,3511,4,0.098
Failed,,,1609,2483,1,0.162
Failed,,,3749,2807,9,0.958
Failed,,,4782,1114,5,0.391
Failed,,,497,3939,7,0.719
Failed,,,344,1088,2,0.012
Failed,,,4926,3888,9,0.869
Failed,,,3576,2221,4,0.313
Failed,,,1772,2522,7,0.577
Failed,,,2098,301,3,0.438
Failed,,,2635,4997,10,0.672
Failed,,,4019,1436,3,0.24
Failed,,,635,3630,6,0.88
Failed,,,945,798,4,0.746
Failed,,,4334,4229,7,0.388
Failed,,,3046,868,8,0.126
Failed,,,2312,4312,1,0.984
Failed,,,1457,315,3,0.803
Failed,,,3266,4389,6,0.07
Failed,,,4611,1681,3,0.504
Failed,,,34,3256,10,0.363
Failed,,,88,509,6,0.204
Failed,,,4566,4584,4,0.906
Failed,,,3182,1799,10,0.474
Failed,,,1551,3374,2,0.646
Failed,,,2393,122,4,0.887
Failed,,,2955,4817,7,0.247
Failed,,,4299,1254,2,0.681
Failed,,,970,3448,9,0.447
Failed,,,655,655,3,0.173
Failed,,,3989,4086,10,0.937
Failed,,,2774,36,5,0.089
Failed,,,1949,4715,8,0.79
Failed,,,1866,1206,10,0.98
Failed,,,3492,4006,2,0.154
Failed,,,4881,2415,6,0.712
Failed,,,398,2717,3,0.416
Failed,,,562,2286,8,0.815
Failed,,,4708,2611,1,0.051
Failed,,,3636,998,8,0.616
Failed,,,1712,3823,5,0.256
Failed,,,1920,2055,1,0.032
Failed,,,2813,3001,8,0.858
Failed,,,3845,922,5,0.292
Failed,,,809,4366,7,0.589
Failed,,,1119,1534,5,0.784
Failed,,,4160,3715,7,0.083
Failed,,,2945,2164,2,0.945
Failed,,,2412,3094,9,0.182
Failed,,,1402,1616,7,0.125
Failed,,,3321,3166,4,0.764
Failed,,,4398,404,9,0.323
Failed,,,247,4455,2,0.557
Failed,,,262,2429,7,0.266
Failed,,,4392,2753,4,0.625
Failed,,,3360,1138,9,0.058
Failed,,,1373,3964,2,0.822
Failed,,,2338,1340,8,0.194
Failed,,,3010,3521,5,0.926
Failed,,,4086,50,8,0.485
Failed,,,1183,4730,1,0.625
Failed,,,873,1937,9,0.993
Failed,,,3771,2882,2,0.135
Failed,,,2639,2024,3,0.381
Failed,,,2084,2954,6,0.739
Failed,,,1688,1796,8,0.55
Failed,,,3670,3346,1,0.317
Failed,,,4707,586,8,0.756
Failed,,,572,4636,5,0.117
Failed,,,423,379,10,0.653
Failed,,,4846,4453,3,0.481
Failed,,,3501,1666,6,0.915
Failed,,,1847,3241,4,0.213
Failed,,,2177,851,10,0.833
Failed,,,2556,4283,2,0.039
Failed,,,3945,2140,6,0.597
Failed,,,709,3070,4,0.27
Failed,,,1024,238,6,0.104
Failed,,,4255,4933,3,0.775
Failed,,,3123,169,1,0.522
Failed,,,2235,4848,9,0.351
Failed,,,1537,1034,6,0.407
Failed,,,3186,3834,4,0.703
Failed,,,4536,2246,10,0.147
Failed,,,108,2546,2,0.973
Failed,,,6,1230,3,0.568
Failed,,,4648,4030,6,0.304
Failed,,,3259,2362,3,0.862
Failed,,,1474,2663,10,0.005
Failed,,,2440,2395,10,0.397
Failed,,,2839,2700,3,0.725
Failed,,,4267,1183,6,0.16
Failed,,,1090,3988,3,0.956
Failed,,,780,1819,6,0.666
Failed,,,3952,3390,4,0.463
Failed,,,2700,727,7,0.7
Failed,,,2023,4172,4,0.434
Failed,,,1784,495,2,0.369
Failed,,,3574,4569,9,0.51
Failed,,,4958,1862,4,0.078
Failed,,,321,3438,7,0.812
Failed,,,480,1602,1,0.459
Failed,,,4790,3152,9,0.661
Failed,,,3713,467,5,0.22
Failed,,,1635,4518,7,0.89
Failed,,,1957,422,7,0.505
Failed,,,2687,4478,5,0.365
Failed,,,3803,1632,9,0.797
Failed,,,920,3187,1,0.064
Failed,,,1234,980,8,0.307
Failed,,,4114,3800,1,0.571
Failed,,,2871,1450,10,0.343
Failed,,,2487,3645,2,0.547
Failed,,,1320,2311,5,0.728
Failed,,,3403,2635,8,0.4
Failed,,,4474,944,1,0.965
Failed,,,170,3770,9,0.169
Failed,,,216,20,1,0.771
Failed,,,4506,4694,8,0.1
Failed,,,3391,1385,5,0.532
Failed,,,1254,3561,8,0.329
Failed,,,2222,1098,1,0.718
Failed,,,3057,3919,9,0.422
Failed,,,4207,2465,4,0.978
Failed,,,1151,2784,7,0.152
Failed,,,836,616,5,0.472
Failed,,,3897,4672,8,0.644
Failed,,,2529,533,9,0.905
Failed,,,2125,4602,2,0.235
Failed,,,1564,768,5,0.041
Failed,,,3705,4217,7,0.836
Failed,,,4817,1902,2,0.278
Failed,,,531,2852,9,0.605
Failed,,,387,2188,4,0.132
Failed,,,4970,3112,6,0.99
Failed,,,3542,818,2,0.425
Failed,,,1737,4245,10,0.691
Failed,,,2051,1704,3,0.325
Failed,,,2593,3274,6,0.559
Failed,,,4056,336,3,0.12
Failed,,,667,4405,10,0.759
Failed,,,978,2198,2,0.61
Failed,,,4370,2504,10,0.251
Failed,,,3002,2271,8,0.013
Failed,,,2267,2590,5,0.871
Failed,,,1422,1412,3,0.931
Failed,,,3232,3612,10,0.198
Failed,,,4655,281,3,0.64
Failed,,,77,4981,6,0.5
Failed,,,121,1296,10,0.092
Failed,,,4602,3496,2,0.793
Failed,,,3140,84,7,0.354
Failed,,,1505,4784,4,0.525
Failed,,,2365,200,2,0.356
Failed,,,2905,4895,9,0.528
Failed,,,4367,1488,4,0.088
Failed,,,980,3682,7,0.79
Failed,,,665,890,5,0.578
Failed,,,4057,4320,8,0.283
Failed,,,2742,1751,1,0.21
Failed,,,1912,3306,8,0.912
Failed,,,1819,1991,6,0.844
Failed,,,3450,2916,3,0.017
Failed,,,4917,703,10,0.584
Failed,,,431,4129,3,0.287
Failed,,,604,886,8,0.951
Failed,,,4754,4336,5,0.188
Failed,,,3604,2096,8,0.744
Failed,,,1675,3046,1,0.386
Failed,,,1911,1977,4,0.749
Failed,,,2744,2923,6,0.39
Failed,,,3893,688,3,0.947
Failed,,,839,4131,10,0.183
Failed,,,1149,1300,2,0.442
Failed,,,4209,3480,10,0.675
Failed,,,2903,1067,4,0.818
Failed,,,2366,3872,6,0.053
Failed,,,1365,214,9,0.238
Failed,,,3289,4888,1,0.878
Failed,,,4444,1503,7,0.444
Failed,,,289,3680,5,0.678
Failed,,,292,2195,9,0.983
Failed,,,4440,2519,2,0.156
Failed,,,3291,1060,7,0.713
Failed,,,1364,3886,4,0.416
Failed,,,2269,1418,10,0.536
Failed,,,3001,3599,3,0.334
Failed,,,4116,284,6,0.765
Failed,,,1231,4964,3,0.095
Failed,,,921,2171,7,0.275
Failed,,,3801,3117,4,0.603
Failed,,,2590,2102,1,0.848
Failed,,,2055,3032,8,0.022
Failed,,,1679,1718,6,0.208
Failed,,,3601,3267,3,0.909
Failed,,,4755,351,10,0.476
Failed,,,602,4402,3,0.646
Failed,,,433,613,7,0.122
Failed,,,4914,4687,5,0.762
Failed,,,3452,1744,8,0.322
Failed,,,1818,3319,1,0.556
Failed,,,2128,774,7,0.428
Failed,,,2527,4204,5,0.693
Failed,,,3955,1905,9,0.129
Failed,,,777,2835,1,0.986
Failed,,,1092,3,9,0.635
Failed,,,4265,4699,1,0.494
Failed,,,3054,90,4,0.242
Failed,,,2226,4770,6,0.88
Failed,,,1508,1112,9,0.812
Failed,,,3137,3912,1,0.049
Failed,,,4604,2480,7,0.614
Failed,,,119,2781,5,0.256
Failed,,,74,996,1,0.163
Failed,,,4658,3796,8,0.958
Failed,,,3230,2283,5,0.394
Failed,,,1424,2585,8,0.721
Failed,,,2488,2316,8,0.865
Failed,,,2869,2622,5,0.007
