Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
Completed,0.31,591,1344,983,1,0.999
Completed,0.46,5037,916,74,1,0.001
Completed,0.24,4092,5000,2033,10,0.08
Completed,0.23,545,1446,1755,1,0.999
Completed,0.39,995,911,349,10,0.999
Completed,0.33,643,690,492,10,0.382
Completed,0.46,1736,852,186,10,0.999
Completed,0.49,2631,853,146,10,0.999
Completed,0.45,1481,875,227,10,0.999
Completed,0.42,986,876,297,10,0.966
Completed,0.38,733,766,390,10,0.651
Completed,0.26,504,5000,1735,1,0.999
Completed,0.47,2244,857,166,10,0.999
Completed,0.33,700,1273,764,10,0.999
Completed,0.5,3029,851,126,10,0.999
Completed,0.23,571,5000,2269,1,0.999
Completed,0.39,860,816,380,1,0.543
Completed,0.44,1803,1245,285,10,0.999
Completed,0.17,1547,5000,3516,10,0.177
Completed,0.3,753,5000,1384,10,0.518
Completed,0.28,794,4675,1638,10,0.781
Completed,0.42,1321,1219,344,10,0.738
Completed,0.33,650,1217,781,10,0.716
Completed,0.41,965,877,311,10,0.764
Completed,0.18,432,5000,3719,1,0.999
Completed,0.35,744,4147,902,1,0.693
Completed,0.23,610,1357,1682,10,0.999
Completed,0.35,1028,3910,764,10,0.511
Completed,0.44,1325,871,253,10,0.999
Completed,0.33,987,5000,969,10,0.511
Completed,0.27,746,3849,1679,10,0.999
Completed,0.33,544,1302,835,1,0.929
Completed,0.16,1400,1654,3693,10,0.999
Completed,0.35,647,1278,693,1,0.999
Completed,0.28,580,4828,1505,1,0.625
Completed,0.06,390,1,2212,1,0.999
Completed,0.29,511,1286,1126,1,0.999
Completed,0.46,1940,989,212,10,0.999
Completed,0.05,458,1,1895,1,0.999
Completed,0.18,1501,4492,3594,10,0.999
Completed,0.28,661,1302,1164,10,0.701
Completed,0.32,849,1323,928,10,0.817
Completed,0.28,599,1330,1263,1,0.736
Completed,0.28,524,4192,1660,1,0.709
Completed,0.51,3610,924,120,10,0.999
Completed,0.21,1197,4414,2550,10,0.999
Completed,0.28,556,4365,1479,1,0.999
Completed,0.34,605,1193,763,1,0.999
Completed,0.39,1014,845,367,10,0.559
Completed,0.32,773,4996,1140,1,0.612
Completed,0.03,819,36,1632,1,0.66
Completed,0.43,1371,1051,295,10,0.948
Completed,0.27,488,4476,1815,1,0.999
Completed,0.22,485,3644,2179,1,0.999
Completed,0.36,825,1318,658,1,0.611
Completed,0.35,757,1357,701,1,0.389
Completed,0.47,2161,985,181,1,0.999
Completed,0.23,520,3666,1999,1,0.999
Completed,0.45,1708,1039,225,1,0.999
Completed,0.09,1686,2878,5000,10,0.999
Completed,0.21,550,1444,2135,1,0.999
Completed,0.54,6482,889,80,10,0.999
Completed,0.54,7166,886,79,1,0.999
Completed,0.18,411,1475,2827,1,0.999
Completed,0.5,2868,935,140,10,0.999
Completed,0.23,862,4679,2208,10,0.999
Completed,0.41,1051,1020,336,1,0.734
Completed,0.43,1418,1116,328,10,0.999
Completed,0.26,646,3679,1743,1,0.999
Completed,0.52,4842,834,100,10,0.767
Completed,0.47,2455,858,163,10,0.779
Completed,0.54,5785,797,85,10,0.679
Completed,0.34,625,1321,778,1,0.254
Completed,0.51,3508,822,119,10,0.727
Completed,0.28,773,5000,1544,10,0.999
Completed,0.46,1972,863,185,10,0.784
Completed,0.3,579,4990,1354,1,0.999
Completed,0.21,496,4796,2722,1,0.999
Completed,0.39,953,1277,459,1,0.7
Completed,0.15,438,3922,4696,1,0.999
Completed,0.47,2226,3060,200,10,0.999
Completed,0.51,3385,806,109,10,0.701
Completed,0.45,1565,881,202,10,0.782
Completed,0.49,4780,3276,175,10,0.999
Completed,0.45,2464,3098,216,10,0.263
Completed,0.42,1642,735,262,10,0.658
Completed,0.34,1029,4531,958,10,0.999
Completed,0.4,1051,1263,426,10,0.812
Completed,0.26,1180,4307,1829,10,0.999
Completed,0.2,445,1628,2695,1,0.999
Completed,0.49,2993,928,155,10,0.929
Completed,0.14,486,1880,4756,1,0.999
Completed,0.45,1591,898,223,10,0.795
Completed,0.04,643,2231,4713,1,0.999
Completed,0.33,644,4208,1128,1,0.999
Completed,0.37,733,1291,598,1,0.999
Completed,0.36,890,4784,755,1,0.547
Completed,0.23,592,1546,1987,1,0.999
Completed,0.4,5307,4769,135,1,0.001
Completed,0.28,4852,4174,176,1,0.001
Completed,0.55,6030,777,72,10,0.672
Completed,0.27,582,1262,1217,1,0.248
Completed,0.38,918,1287,488,10,0.673
Completed,0.27,541,4943,1698,1,0.466
Completed,0.17,495,3995,3833,1,0.999
Completed,0.29,788,1268,1058,10,0.999
Completed,0.53,5374,824,93,10,0.8
Completed,0.31,926,4871,1283,10,0.665
Completed,0.21,1259,1606,2249,10,0.507
Completed,0.2,587,5000,2914,1,0.999
Completed,0.27,492,1456,1441,1,0.999
Completed,0.52,3526,706,93,10,0.327
Completed,0.46,1788,759,174,10,0.567
Completed,0.14,468,858,2614,1,0.999
Completed,0.5,2674,804,134,10,0.679
Completed,0.48,2476,751,148,10,0.532
Completed,0.05,343,1,3445,1,0.999
Completed,0.13,1339,870,2827,10,0.999
Completed,0.5,2267,748,126,10,0.524
Completed,0.32,1085,4282,1113,10,0.272
Completed,0.44,1442,777,229,10,0.594
Completed,0.15,542,3422,3435,1,0.999
Completed,0.16,403,4387,4604,1,0.999
Completed,0.48,3744,1521,192,10,0.999
Completed,0.47,1914,812,169,10,0.673
Completed,0.52,3096,754,111,10,0.544
Completed,0.39,1402,1469,475,10,0.999
Completed,0.4,1364,1503,471,1,0.244
Completed,0.38,942,1453,543,1,0.999
Completed,0.36,1058,4397,694,10,0.999
Completed,0.45,1377,783,205,10,0.571
Completed,0.49,2443,786,140,10,0.612
Completed,0.43,1210,2644,198,10,0.999
Completed,0.36,811,1470,668,10,0.999
Completed,0.43,1068,710,241,10,0.501
Completed,0.47,2599,1424,232,10,0.999
Completed,0.41,1146,1451,440,1,0.999
Completed,0.47,3001,1568,231,1,0.672
Completed,0.42,1330,1442,431,1,0.575
Completed,0.49,5641,1617,184,10,0.471
Completed,0.48,3461,1464,198,10,0.801
Completed,0.37,1002,4436,813,1,0.615
Completed,0.54,5273,733,74,10,0.514
Completed,0.23,653,949,1295,10,0.269
Completed,0.14,592,2849,2767,1,0.999
Completed,0.46,2567,1482,236,10,0.671
Completed,0.31,630,895,744,10,0.374
Completed,0.49,6402,1952,169,10,0.999
Completed,0.31,579,1047,845,1,0.726
Completed,0.47,4033,1789,218,10,0.379
Completed,0.44,2522,1654,282,10,0.677
Completed,0.47,3497,1695,235,10,0.731
Completed,0.49,5461,1752,179,10,0.677
Completed,0.44,1758,1534,312,10,0.709
Completed,0.48,5112,1700,208,10,0.852
Completed,0.14,977,5000,4678,10,0.999
Completed,0.49,4450,1706,189,10,0.884
Completed,0.47,2995,1703,258,10,0.657
Completed,0.17,1125,5000,3876,10,0.999
Completed,0.47,5774,1866,197,10,0.023
Completed,0.49,5749,1718,169,1,0.999
Completed,0.16,6929,1987,289,1,0.001
Completed,0.23,457,1436,1840,1,0.999
Completed,0.43,1879,1580,351,10,0.509
Completed,0.28,484,1427,1239,1,0.999
Completed,0.17,1440,5000,3986,10,0.999
Completed,0.06,4521,400,4873,7,0.488
Completed,0.14,2026,1419,4211,10,0.74
Completed,0.03,1176,51,2392,1,0.132
Completed,0.05,2356,302,3416,9,0.523
Completed,0.06,3720,2365,4670,4,0.196
Completed,0.09,593,740,3789,2,0.951
Completed,0.06,1736,2186,2110,9,0.436
Completed,0.11,1075,622,2783,2,0.666
Completed,0.03,3549,2065,4057,7,0.115
Completed,0.11,3059,1041,4401,10,0.862
Completed,0.1,2635,2916,4121,3,0.187
Completed,0.03,2844,94,4256,3,0.327
Completed,0.06,1249,2240,2971,8,0.891
Completed,0.12,2383,906,3574,6,0.149
Completed,0.11,3417,356,1773,10,0.059
Completed,0.06,1020,317,3748,4,0.993
Completed,0.12,2321,1146,4078,7,0.532
Completed,0.05,1731,2201,2446,4,0.082
Completed,0.07,852,134,1191,10,0.637
Completed,0.11,2335,3021,4443,3,0.482
Completed,0.04,2806,2138,4882,10,0.999
Completed,0.16,1038,2211,663,10,0.213
Completed,0.43,1912,2943,280,10,0.999
Completed,0.16,4209,1575,3326,10,0.663
Completed,0.17,1658,1574,3163,10,0.954
Completed,0.21,633,3590,2390,1,0.999
Completed,0.15,1347,3064,2588,10,0.999
Completed,0.42,981,560,205,2,0.992
Completed,0.13,1185,597,2302,10,0.999
Completed,0.34,771,3666,940,6,0.999
Completed,0.35,601,2620,460,10,0.999
Completed,0.34,786,2934,623,1,0.999
Completed,0.34,722,2912,560,10,0.999
Completed,0.26,1228,2632,811,10,0.999
Completed,0.27,914,1755,1535,10,0.999
Completed,0.3,565,4033,1365,3,0.999
Completed,0.24,575,654,982,1,0.524
Completed,0.4,1583,3679,485,5,0.999
Completed,0.38,1199,3352,496,5,0.382
Completed,0.24,626,3282,1621,1,0.999
Completed,0.21,445,2818,1442,1,0.999
Completed,0.21,1372,4942,2452,4,0.48
Completed,0.45,3880,5000,299,10,0.999
Completed,0.19,1903,4208,3329,10,0.999
Completed,0.15,1771,3622,3652,10,0.999
Completed,0.34,680,603,432,1,0.999
Completed,0.14,2192,1718,4645,10,0.999
Completed,0.26,811,2370,557,10,0.999
Completed,0.2,1373,4185,2925,10,0.999
Completed,0.14,2375,3664,5000,10,0.828
Completed,0.36,814,1748,761,10,0.999
Completed,0.12,1379,2889,3426,10,0.999
Completed,0.42,1767,4574,441,6,0.18
Completed,0.06,756,2282,2894,2,0.699
Completed,0.22,662,791,1304,9,0.494
Completed,0.15,628,3565,3752,3,0.877
Completed,0.17,606,2795,1905,1,0.806
Completed,0.05,3114,350,4450,7,0.315
Completed,0.31,727,1510,1041,5,0.614
Completed,0.25,1369,3805,1861,5,0.301
Completed,0.14,2208,1802,4335,9,0.82
Completed,0.05,718,13,224,1,0.123
Completed,0.15,1488,3095,2693,8,0.507
Completed,0.33,734,3281,796,10,0.685
Completed,0.13,2076,1114,3323,4,0.194
Completed,0.22,850,1986,2432,6,0.984
Completed,0.14,1839,4909,4965,3,0.386
Completed,0.24,1402,4807,2197,9,0.566
Completed,0.03,3950,2049,4744,5,0.063
Completed,0.33,717,1021,709,8,0.76
Completed,0.15,1303,3334,3261,2,0.361
Completed,0.5,2636,2875,147,4,0.447
Completed,0.06,1297,271,2601,10,0.923
Completed,0.25,737,1592,1635,2,0.133
Completed,0.16,1414,4054,4085,6,0.746
Completed,0.33,676,4355,1128,2,0.937
Completed,0.12,1829,1251,3654,6,0.433
Completed,0.12,1044,560,2140,3,0.639
Completed,0.07,3464,2547,4671,10,0.24
Completed,0.26,1622,3668,1530,7,0.077
Completed,0.09,809,727,4002,1,0.553
Completed,0.28,588,2375,518,8,0.254
Completed,0.2,1117,4520,2986,5,0.867
Completed,0.3,594,4449,1363,1,0.724
Completed,0.07,2891,2448,3895,8,0.155
Completed,0.38,704,663,351,5,0.917
Completed,0.19,1882,3733,2879,9,0.454
Completed,0.24,600,2628,981,6,0.352
Completed,0.08,723,478,3450,3,0.769
Completed,0.2,3796,1345,1993,10,0.039
Completed,0.16,1629,4261,4467,4,0.591
Completed,0.48,4231,3972,236,9,0.845
Completed,0.19,1768,1673,2786,4,0.276
Completed,0.06,1116,177,1724,6,0.546
Completed,0.12,2573,2969,4270,2,0.084
Completed,0.19,1422,3407,2422,4,0.231
Completed,0.1,2990,950,4870,8,0.648
Completed,0.08,599,2114,934,1,0.409
Completed,0.19,949,4742,3387,7,0.961
Completed,0.37,1416,4992,689,3,0.023
Completed,0.19,1265,1904,3157,10,0.607
Completed,0.19,1049,1209,2325,2,0.337
Completed,0.11,1341,3187,4798,6,0.784
Completed,0.21,739,3022,1657,8,0.901
Completed,0.04,2072,84,4188,5,0.469
Completed,0.22,926,3870,2546,1,0.171
Completed,0.24,1422,4207,2090,7,0.393
Completed,0.13,544,1437,4539,2,0.977
Completed,0.16,692,414,1226,9,0.216
Completed,0.1,1267,2730,3680,5,0.663
Completed,0.37,938,3484,567,3,0.531
Completed,0.12,1725,873,3119,7,0.099
Completed,0.08,685,2189,1430,4,0.828
Completed,0.16,2203,4668,3977,10,0.292
Completed,0.25,656,4632,1958,4,0.969
Completed,0.05,3060,2263,4505,10,0.402
Completed,0.28,580,927,938,3,0.67
Completed,0.14,1797,3467,3490,6,0.209
Completed,0.37,725,2659,387,9,0.107
Completed,0.09,1401,448,2841,5,0.522
Completed,0.27,766,1452,1406,8,0.285
Completed,0.16,447,4156,3855,1,0.836
Completed,0.34,930,3864,899,7,0.598
Completed,0.18,1944,1782,3425,1,0.032
Completed,0.04,1420,149,2379,9,0.791
Completed,0.1,3473,2997,4910,4,0.33
Completed,0.22,636,3144,1760,2,0.478
Completed,0.12,1016,1212,4232,6,0.893
Completed,0.45,3390,1927,278,3,0.165
Completed,0.2,1688,4929,2746,9,0.715
Completed,0.06,1200,2186,2508,7,0.852
Completed,0.22,943,1002,1700,5,0.092
Completed,0.13,2372,3393,4148,8,0.537
Completed,0.16,1100,2894,2290,6,0.655
Completed,0.04,2417,212,4836,2,0.224
Completed,0.37,1018,1690,646,10,0.952
Completed,0.18,1890,3917,3197,3,0.418
Completed,0.29,972,4258,1465,10,0.149
Completed,0.14,1261,1388,3939,4,0.731
Completed,0.28,574,541,610,7,0.463
Completed,0.1,482,2605,3079,2,0.907
Completed,0.3,760,3687,1191,5,0.775
Completed,0.1,3100,668,3718,9,0.345
Completed,0.12,781,2473,2047,2,0.582
Completed,0.32,927,4468,1084,8,0.425
Completed,0.07,787,2389,3552,4,0.945
Completed,0.16,1488,760,1940,7,0.247
Completed,0.14,652,3596,4413,1,0.632
Completed,0.17,637,2530,1261,4,0.561
Completed,0.08,5806,615,3792,10,0.068
Completed,0.41,1212,1325,406,2,0.86
Completed,0.2,1463,4320,2932,6,0.261
Completed,0.21,1287,3991,2475,3,0.054
Completed,0.13,2519,1614,4924,6,0.575
Completed,0.17,575,274,831,4,0.368
Completed,0.12,1616,2831,3285,10,0.753
Completed,0.49,3525,3310,181,8,0.932
Completed,0.15,765,1087,2733,1,0.438
Completed,0.04,1176,2095,1826,9,0.74
Completed,0.15,3275,4801,4373,5,0.14
Completed,0.27,845,4855,1593,7,0.813
Completed,0.05,2307,2002,4125,3,0.308
Completed,0.52,6814,1150,112,10,0.515
Completed,0.17,1652,3207,2639,4,0.114
Completed,0.33,615,3081,752,1,0.201
Completed,0.04,1928,64,3220,7,0.679
Completed,0.22,1142,1873,2232,5,0.378
Completed,0.14,1271,3771,4706,9,0.993
Completed,0.41,1612,4071,475,5,0.692
Completed,0.17,2028,1535,3026,8,0.187
Completed,0.12,496,356,1494,1,0.886
Completed,0.09,2472,2750,4040,7,0.484
Completed,0.21,1300,3542,2183,10,0.321
Completed,0.09,1100,853,4631,3,0.8
Completed,0.18,922,4570,3616,2,0.623
Completed,0.27,1238,4549,1739,10,0.119
Completed,0.05,1719,2309,4291,3,0.503
Completed,0.43,1127,832,259,6,0.303
Completed,0.18,521,3526,2805,2,0.825
Completed,0.27,534,2772,917,5,0.988
Completed,0.07,2273,373,3367,8,0.39
Completed,0.2,551,1557,2398,1,0.683
Completed,0.14,4353,4087,4853,7,0.188
Completed,0.44,2314,3755,328,2,0.497
Completed,0.2,1247,1852,2860,8,0.881
Completed,0.04,1051,47,1348,5,0.175
Completed,0.12,2119,3059,3874,9,0.697
Completed,0.2,1290,3224,2017,7,0.611
Completed,0.12,3779,1172,4484,2,0.011
Completed,0.03,923,2019,998,10,0.812
Completed,0.18,2009,4877,3470,4,0.317
Completed,0.31,796,4784,1250,8,0.635
Completed,0.03,1617,2073,3698,1,0.236
Completed,0.19,932,1069,2106,9,0.942
Completed,0.12,2710,3288,4559,5,0.436
Completed,0.21,695,2849,1408,3,0.257
Completed,0.05,1521,296,3959,6,0.871
Completed,0.38,1147,1632,552,4,0.072
Completed,0.19,2229,4013,3098,10,0.55
Completed,0.23,747,4298,2309,3,0.764
Completed,0.12,3001,1308,4778,9,0.364
Completed,0.28,621,593,665,2,0.564
Completed,0.08,3604,2513,3139,6,0.058
Completed,0.14,1050,778,2567,4,0.743
Completed,0.11,812,2411,1679,7,0.449
Completed,0.16,476,4485,4206,1,0.929
Completed,0.48,5965,4400,202,5,0.542
Completed,0.09,3874,2495,2674,9,0.08
Completed,0.15,518,686,1846,1,0.847
Completed,0.14,3461,3710,4314,8,0.281
Completed,0.11,1431,2588,2457,10,0.413
Completed,0.07,611,519,4983,4,0.965
Completed,0.33,865,1371,812,7,0.229
Completed,0.19,1251,4236,3343,3,0.643
Completed,0.3,782,3940,1319,6,0.92
Completed,0.15,1692,1707,3773,2,0.459
Completed,0.25,578,235,463,10,0.718
Completed,0.13,1603,2912,2912,3,0.153
Completed,0.31,805,3371,1025,1,0.035
Completed,0.11,1555,985,3572,7,0.586
Completed,0.06,1381,2164,1880,5,0.358
Completed,0.16,2188,4692,4433,8,0.771
Completed,0.24,937,4951,2123,2,0.213
Completed,0.14,2258,1944,4651,6,0.659
Completed,0.29,677,1234,1104,3,0.398
Completed,0.13,1239,3161,3637,10,0.98
Completed,0.36,677,2975,533,7,0.832
Completed,0.04,1135,132,3007,1,0.296
Completed,0.27,762,1761,1553,8,0.526
Completed,0.16,2627,3847,4021,4,0.096
Completed,0.36,1062,4172,733,9,0.341
Completed,0.16,1279,1473,3278,5,0.787
Completed,0.09,618,2681,4764,1,0.602
Completed,0.26,667,3451,1612,4,0.703
Completed,0.11,2386,906,4066,10,0.168
Completed,0.41,735,2246,132,3,0.904
Completed,0.21,1361,4610,2580,6,0.474
Completed,0.35,934,4685,855,3,0.796
Completed,0.05,2029,2211,3303,6,0.333
Completed,0.15,1179,890,2492,4,0.595
Completed,0.16,840,2713,1803,8,0.159
Completed,0.06,949,393,4354,2,0.712
Completed,0.5,5447,1421,166,9,0.481
Completed,0.2,923,4186,2712,5,0.897
Completed,0.24,1383,3891,1923,8,0.667
Completed,0.14,3215,1754,4392,5,0.204
Completed,0.07,704,106,1060,7,0.973
Completed,0.12,811,3039,3534,1,0.405
Completed,0.39,1001,3166,421,3,0.288
Completed,0.15,1363,1192,2953,10,0.841
Completed,0.3,772,1883,1284,2,0.103
Completed,0.17,1661,4975,3811,6,0.519
Completed,0.28,853,4765,1510,5,0.465
Completed,0.04,1245,2132,4062,8,0.913
Completed,0.37,812,972,497,1,0.144
Completed,0.17,1418,3424,3044,7,0.727
Completed,0.26,624,2946,1147,9,0.58
Completed,0.04,3016,159,3597,3,0.042
Completed,0.22,1097,1651,2159,6,0.78
Completed,0.14,1732,3955,4613,2,0.348
Completed,0.18,1271,1367,2621,3,0.535
Completed,0.15,849,495,1577,10,0.273
Completed,0.09,738,2650,4103,4,0.856
Completed,0.22,502,3716,2256,1,0.958
Completed,0.08,3219,641,4724,8,0.42
Completed,0.24,592,2430,768,5,0.651
Completed,0.18,2205,4426,3240,9,0.22
Completed,0.22,1427,4498,2363,7,0.373
Completed,0.06,704,2358,4891,1,0.756
Completed,0.25,2074,705,875,8,0.051
Completed,0.17,1641,3650,3407,5,0.571
Completed,0.39,714,2569,294,2,0.734
Completed,0.1,1687,578,2768,6,0.137
Completed,0.23,448,1273,1782,3,0.935
Completed,0.15,2684,4373,4250,10,0.443
Completed,0.33,923,4037,962,4,0.244
Completed,0.16,1664,1570,3508,10,0.627
Completed,0.08,1155,254,1974,3,0.429
Completed,0.1,1390,2853,4525,7,0.949
Completed,0.27,740,3352,1383,9,0.863
Completed,0.11,2410,1043,3836,5,0.266
Completed,0.11,612,2066,371,7,0.557
Completed,0.2,1615,4829,2819,2,0.064
Completed,0.4,1335,4892,587,10,0.888
Completed,0.19,1459,1964,3060,4,0.49
Completed,0.24,727,1097,1451,6,0.688
Completed,0.13,2375,3259,3918,3,0.184
Completed,0.03,3267,34,4597,9,0.617
Completed,0.31,647,1819,1208,1,0.326
Completed,0.16,1535,3827,3739,8,0.803
Completed,0.27,568,4114,1715,1,0.51
Completed,0.13,2829,1493,4169,7,0.112
Completed,0.49,1827,329,78,4,0.817
Completed,0.14,1466,2779,2527,8,0.312
Completed,0.37,999,3587,629,6,0.383
Completed,0.11,518,807,3176,2,0.995
Completed,0.08,1714,2304,2267,9,0.197
Completed,0.14,1397,4590,4818,4,0.674
Completed,0.23,711,4606,2278,1,0.445
Completed,0.05,1270,2290,4806,7,0.933
Completed,0.32,614,813,637,5,0.135
Completed,0.17,1430,3583,3169,8,0.737
Completed,0.08,1454,314,2539,2,0.049
Completed,0.24,816,1497,1708,10,0.754
Completed,0.16,2313,4109,4176,3,0.374
Completed,0.29,2599,3812,1200,10,0.067
Completed,0.16,1958,1833,3746,4,0.555
Completed,0.04,1659,29,2059,7,0.264
Completed,0.12,491,3116,4609,3,0.865
Completed,0.25,633,3245,1457,5,0.95
Completed,0.13,2630,1112,3911,9,0.428
Completed,0.39,1430,1960,600,2,0.625
Completed,0.2,1170,4898,3048,7,0.246
Completed,0.44,2494,4844,359,4,0.801
Completed,0.03,2135,2052,2832,10,0.328
Completed,0.24,641,1049,1376,3,0.62
Completed,0.17,978,2867,1987,9,0.182
Completed,0.05,1301,239,4513,5,0.69
Completed,0.32,735,1574,969,8,0.491
Completed,0.18,484,4031,3500,1,0.887
Completed,0.26,865,4358,1789,7,0.672
Completed,0.13,1605,1288,4243,1,0.2
Completed,0.39,801,572,306,8,0.998
Completed,0.1,1422,2573,2755,4,0.38
Completed,0.34,758,3637,868,2,0.311
Completed,0.1,1251,720,3415,6,0.818
Completed,0.09,1455,2354,2350,4,0.113
Completed,0.14,3868,4503,4902,9,0.508
Completed,0.36,1016,4421,780,6,0.895
Completed,0.08,1612,2435,3228,3,0.483
Completed,0.13,1304,626,2263,10,0.714
Completed,0.14,3084,3730,4716,4,0.158
Completed,0.17,986,2646,1565,2,0.025
Completed,0.08,2514,501,4116,8,0.597
Completed,0.21,1318,4294,2628,9,0.794
Completed,0.23,887,3960,2152,5,0.517
Completed,0.13,4080,1647,4621,8,0.104
Completed,0.1,565,174,1135,1,0.843
Completed,0.12,2262,2932,3609,7,0.286
Completed,0.38,971,3429,505,10,0.403
Completed,0.14,560,966,3037,3,0.976
Completed,0.06,822,2146,1522,6,0.206
Completed,0.17,1202,4749,4049,2,0.665
Completed,0.31,920,4969,1272,9,0.35
Completed,0.17,1322,1887,3823,5,0.778
Completed,0.39,2054,1177,414,7,0.041
Completed,0.15,566,3180,2960,1,0.581
Completed,0.27,677,3035,1072,3,0.73
Completed,0.04,2773,111,3522,9,0.142
Completed,0.25,480,1739,1931,2,0.91
Completed,0.14,3219,3906,4385,6,0.468
Completed,0.18,1369,1416,2705,6,0.65
Completed,0.12,834,408,1815,4,0.419
Completed,0.09,1549,2699,4342,10,0.959
Completed,0.2,1309,3510,2484,8,0.858
Completed,0.09,2250,884,4952,1,0.27
Completed,0.14,700,2225,843,9,0.532
Completed,0.18,2154,4670,3315,5,0.089
Completed,0.06,1495,2232,2592,5,0.23
Completed,0.22,596,911,1606,7,0.966
Completed,0.14,786,3446,4073,1,0.412
Completed,0.14,1251,2695,2225,4,0.279
Completed,0.06,2162,450,4752,10,0.85
Completed,0.35,821,1478,740,3,0.083
Completed,0.2,1786,4167,3271,7,0.539
Completed,0.27,587,3832,1560,2,0.77
Completed,0.15,3055,1775,4014,6,0.359
Completed,0.14,616,127,545,3,0.588
Completed,0.29,975,3147,1097,7,0.15
Completed,0.14,513,1249,3644,1,0.721
Completed,0.23,1466,1940,2111,8,0.461
Completed,0.16,1051,4956,4663,5,0.918
Completed,0.26,1641,4707,1893,6,0.098
Completed,0.04,1857,2150,4421,2,0.524
Completed,0.28,795,990,1032,10,0.295
Completed,0.15,749,3367,3565,3,0.833
Completed,0.38,751,2926,451,1,0.982
Completed,0.05,1821,219,2925,7,0.396
Completed,0.28,762,1711,1312,4,0.656
Completed,0.17,2597,3934,3780,8,0.215
Completed,0.36,1203,4221,805,5,0.476
Completed,0.15,1599,1385,3350,9,0.902
Completed,0.11,963,513,2444,1,0.166
Completed,0.07,2436,2592,4995,8,0.705
Completed,0.24,1217,3695,1853,10,0.604
Completed,0.1,1275,426,2176,10,0.671
Completed,0.04,1209,2013,4709,1,0.475
Completed,0.37,1116,4753,658,8,0.816
Completed,0.26,1295,3667,1532,3,0.185
Completed,0.17,1390,3484,2907,10,0.752
Completed,0.21,772,743,1337,3,0.407
Completed,0.14,1913,1656,4259,8,0.728
Completed,0.48,4890,3762,208,1,0.075
Completed,0.12,729,2167,853,8,0.586
Completed,0.15,649,2665,1981,6,0.925
Completed,0.12,994,2967,3833,2,0.537
