detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,preference_regions_enabled,n_preference_regions,preference_accuracy_weights,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,kendall_internal_target_WACC_0p1_WRT_0p9,spearman_internal_target_WACC_0p1_WRT_0p9,kendall_internal_target_WACC_0p3_WRT_0p7,spearman_internal_target_WACC_0p3_WRT_0p7,kendall_internal_target_WACC_0p5_WRT_0p5,spearman_internal_target_WACC_0p5_WRT_0p5,kendall_internal_target_WACC_0p7_WRT_0p3,spearman_internal_target_WACC_0p7_WRT_0p3,kendall_internal_target_WACC_0p9_WRT_0p1,spearman_internal_target_WACC_0p9_WRT_0p1,kendall_internal_target,spearman_internal_target,n_selected_from_WACC_0p1_WRT_0p9_at_20,n_selected_from_WACC_0p3_WRT_0p7_at_20,n_selected_from_WACC_0p5_WRT_0p5_at_20,n_selected_from_WACC_0p7_WRT_0p3_at_20,n_selected_from_WACC_0p9_WRT_0p1_at_20,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20,kendall_pareto_best_region,spearman_pareto_best_region,kendall_pareto_WACC_0p1_WRT_0p9,spearman_pareto_WACC_0p1_WRT_0p9,kendall_pareto_WACC_0p3_WRT_0p7,spearman_pareto_WACC_0p3_WRT_0p7,kendall_pareto_WACC_0p5_WRT_0p5,spearman_pareto_WACC_0p5_WRT_0p5,kendall_pareto_WACC_0p7_WRT_0p3,spearman_pareto_WACC_0p7_WRT_0p3,kendall_pareto_WACC_0p9_WRT_0p1,spearman_pareto_WACC_0p9_WRT_0p1
D3,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6393343067951129,0.8005702009670276,0.2636615684608761,0.3667115067143799,0.2717476529321771,0.40320827321490654,0.47404827882087996,0.6534364665115571,0.4595736464562614,0.6308340737559947,0.4216730906930615,0.5709521042327732,4,4,4,4,4,3151,4,87,0.7826086956521737,1.0,1.0,0.6242893948718746,-0.011730112318854324,-0.019143725643040576,0.10875636462445656,0.0485311389404748,True,20,0.17421782054110924,0.16220930232558142,0.3,0.5,0.1215956734467479,0.1999999999999997,1.0,0.5999999999999999,0.8260869565217389,1.0,-0.1109280022234857,-0.155099608386577,0.36197862775461925,0.47692730763488517,0.289372684834026,0.39309286839447155,0.0023158573491527125,-0.005229357944437178,-0.3506244380314757,-0.47611348475489124,-0.36169329350059387,-0.4843959615452312
D3,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5955101782691162,0.7577843340906717,0.6107125995374459,0.7743147488049307,0.5036654537525014,0.6972599000043591,0.5910599521681373,0.7714614895510756,0.6284617069353367,0.7866417681430045,0.5858819781325075,0.7574924481188084,4,4,4,4,4,1362,21,100,0.2058823529411763,1.0,1.0,0.0212540825291768,-0.08818359022231445,-0.12495209850093829,0.13541269893062444,0.020498746702301354,True,20,0.06583349971270538,0.1449494949494949,0.2,0.5,0.057447628543464094,0.8888888888888887,0.9687179710364618,0.9288034299626753,0.9117647058823528,0.969382841861733,0.1601358342873428,0.24154767963836118,0.12927974642980605,0.18794318517673753,-0.003059348143614389,-0.004360896753516321,-0.26109046744324194,-0.37038371246499047,-0.15535922164978544,-0.22154241471884648,-0.15068866030473657,-0.21641665374407568
D3,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5406678760714086,0.7089505061168281,0.09775228104907169,0.1421261806323248,0.27500773838586284,0.40828568968112294,0.45345139705158244,0.6185014320659571,0.4589638173923162,0.6250279333505159,0.3651686219900484,0.5005783483693497,4,4,4,4,4,2193,13,44,0.1944444444444445,1.0,1.0,0.0,-0.03838701432013948,-0.05603908363564497,0.17351219700151602,0.052214541414057264,True,20,0.13132582538637974,0.21395348837209305,0.05,0.1,0.13391216544493473,0.7241379310344829,0.9361151919122714,0.8301265614733772,0.7777777777777779,0.9361151919122714,0.04252057987026289,0.06320185196306247,0.27865594810586997,0.3764565337318693,0.2615309415063974,0.3603546061109989,-0.24054191394670313,-0.35008437391010533,-0.24109111489536408,-0.3276687476347631,-0.2504889323708976,-0.3392534364762247
D3,PokerHand,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6329946709782376,0.8037132922382092,0.3347321048396325,0.467197749976112,-0.15999994577612733,-0.23480026497917486,-0.0939671923478584,-0.12417138826494892,0.2934140829332679,0.4219843198062382,0.20143474412543041,0.26678474175528716,4,4,4,4,4,2018,19,216,0.1549295774647887,1.0,1.0,0.5932337400662006,-0.03184152165605506,-0.04870312054012338,0.0717909997965202,0.02259956862508989,True,20,0.14487873621365668,0.35790697674418614,0.2,0.25,0.0604048267111871,0.9833333333333334,0.917687853563672,0.9505105934485027,0.9859154929577464,0.9665181960469716,-0.05113299193777013,-0.07704429531566574,0.3699726368916517,0.5115794105255197,0.16350055589767773,0.24075650295918954,-0.150836409895661,-0.22231714886655618,-0.26737227716078155,-0.3846975246029848,-0.27447211401316224,-0.3888368427157851
D3,RialtoBridgeTimelapse,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7094723192759319,0.8721512232560028,0.6036384871613477,0.7724225682075218,0.3357102920073991,0.4831239939450132,0.564666406616557,0.7612904162108937,0.6974362699385714,0.8698297766312074,0.5821847549999614,0.7517635956501277,4,4,4,4,4,3646,14,163,0.108108108108108,1.0,1.0,0.576404595172558,-0.10274251963791607,-0.1389698233294045,0.12487492164723114,0.030043704490904558,True,20,0.22467858081076927,0.34814814814814815,0.4,0.55,0.08375738110167,0.909090909090909,1.0,0.9545454545454545,0.9189189189189187,1.0,-0.038807599288503074,-0.05726239524415755,0.4849300198087456,0.6430701045638618,0.249592134040413,0.3584153834137472,-0.3552301412694563,-0.49963484794861546,-0.44606619642192463,-0.5985294399775472,-0.4469384143473581,-0.5981703166984689
D3,SensorStream,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.19728646884846407,0.2835498887061094,0.4178230399966196,0.5773482853656637,0.5393492698421269,0.7184358398259562,0.6718806250710979,0.8415768829601428,0.7091685249856973,0.8669369800117912,0.5071015857488012,0.6575695753739327,4,4,4,4,4,1862,20,173,0.0576923076923076,1.0,1.0,0.1299270154231833,0.17300514267203632,0.2298475437685627,0.20148582172015228,0.05648190765580177,True,20,0.14938790426172274,0.1863372093023256,0.65,0.7,0.08319236905157376,0.9183673469387754,0.6422798781218989,0.7803236125303372,0.923076923076923,0.688757385914338,0.08751479583613722,0.12706741698810092,-0.43192832499203876,-0.5947746472147256,-0.02835790536618596,-0.06964648182775951,0.4220028841461094,0.5839420173966896,0.44760398034066956,0.609062994132372,0.45570507923162734,0.620653836356237
IBDD,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7231580611961202,0.8816480679721476,0.7246353885893291,0.8943966637385374,0.661588844797245,0.8475431819826025,0.2575178536421502,0.3881080067352171,0.17426552191747308,0.2745837484648634,0.5082331340284635,0.6572559337786736,4,4,4,4,4,3035,7,383,0.6785714285714283,1.0,1.0,0.6419656258679005,0.38573236611345935,0.47463628755318216,0.1405250789792278,0.08654707783743959,True,20,0.20308069015478045,0.059424083769633505,0.65,0.7,0.18201599679076302,0.22222222222222227,1.0,0.6111111111111112,0.7499999999999998,1.0,0.4783957300976262,0.6302870365610822,0.6590913861024988,0.8083080787997962,0.6536251931440268,0.8175355539280844,0.5927952384185106,0.7650166055885829,0.1006981152512234,0.11311068156137334,-0.0775481023489628,-0.13078948211192581
IBDD,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.71790348543179,0.8909187111618458,0.6509441772165158,0.8487078649769038,0.56239127993898,0.7517647267111456,0.3513582484234579,0.49349228368354203,0.4358121088601773,0.6194699596544433,0.5436818599741842,0.7208707092375761,4,4,4,4,4,1324,17,154,0.0689655172413793,1.0,1.0,0.2197013291513858,0.26353698501438155,0.36488790485653444,0.1624829057378214,0.027077361220248897,True,20,0.09242549374389278,0.13986928104575164,0.45,0.7,0.060971411000734665,0.8518518518518517,0.9404832152682393,0.8961675335600455,0.8620689655172413,0.953559131980624,0.3832436740401162,0.5314366168671244,0.42875837123404786,0.5859728474360053,0.46048461959965287,0.6308884641896464,0.42400035118789076,0.587147035178958,0.04130649306577108,0.07055747047407573,-0.036864910015454735,-0.05012629299601331
IBDD,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5458607951072546,0.6853126893673864,0.620406637945655,0.7808911470852493,0.4343803553359494,0.5778679868290872,0.27873398904131846,0.4097248343073245,0.5573721596766025,0.743834118333263,0.48735078742135596,0.639526155184462,4,4,4,4,4,3021,14,172,0.2222222222222222,1.0,1.0,0.0,0.18020811135586878,0.2422700615050693,0.19074173103285008,0.06373744017548374,True,20,0.1630783019982286,0.1529239766081871,0.35,0.55,0.12220637509368595,0.6428571428571426,1.0,0.8214285714285713,0.722222222222222,1.0,0.37382321498633797,0.5290830386695067,0.2794166184184247,0.361531284512703,0.3515337484265513,0.47379608094866543,0.329452277606802,0.4601762232668786,0.06170866498363131,0.0816853166296373,-0.12107075265606537,-0.1658385978325381
IBDD,PokerHand,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6910372991535655,0.8657921345785242,0.692333255119153,0.8680472297968405,0.6507322361039026,0.8404897790463374,0.019222421800778485,0.0104156225818362,-0.1652501109881462,-0.21465744703765344,0.3776150202378507,0.474017463793177,4,4,4,4,4,2080,15,913,0.1136363636363637,1.0,1.0,0.3394954230160151,0.28959720994591953,0.3506975008582252,0.09595596725873443,0.023024053471470962,True,20,0.12895070015523247,0.23771929824561405,0.6,0.7,0.07610887440147637,0.948717948717949,0.9466726474647905,0.9476952980913698,0.9545454545454548,0.9647770395720556,0.1338243348332809,0.19378984622876516,0.669482596424671,0.8408512065405981,0.6686043400788434,0.8414281246819802,0.6353786716616626,0.8204036235731426,-0.03990143464545034,-0.07384115556099075,-0.48557812379012893,-0.6753542949436041
