Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,2437,2955,1,873,0.878
Failed,,,4486,2402,60,382,0.083
Failed,,,4571,3060,32,574,0.634
Failed,,,2200,2210,77,173,0.342
Failed,,,262,3842,14,925,0.215
Failed,,,3671,4418,92,456,0.94
Failed,,,675,305,50,790,0.021
Failed,,,1865,3636,60,43,0.392
Failed,,,3869,1711,6,706,0.569
Failed,,,4175,4156,51,816,0.311
Failed,,,1501,1123,8,431,0.728
Failed,,,961,2750,96,683,0.855
Failed,,,3288,1904,41,64,0.184
Failed,,,2650,3327,23,214,0.115
Failed,,,601,1406,69,532,0.909
Failed,,,1939,4732,29,286,0.538
Failed,,,4890,625,87,963,0.486
Failed,,,4970,3240,74,699,0.999
Failed,,,2013,1415,16,49,0.04
Failed,,,527,4958,82,799,0.42
Failed,,,2571,321,36,446,0.619
Failed,,,3369,4284,3,332,0.677
Failed,,,1038,1073,58,916,0.347
Failed,,,3793,4644,43,942,0.071
Failed,,,757,3549,13,557,0.526
Failed,,,99,2986,53,357,0.009
Failed,,,1343,1974,70,852,0.557
Failed,,,1119,4077,34,99,0.936
Failed,,,3128,1192,76,656,0.103
Failed,,,2809,4810,62,504,0.164
Failed,,,443,538,4,249,0.859
Failed,,,2776,2376,50,149,0.79
Failed,,,3164,3489,14,3,0.974
Failed,,,4057,2584,29,645,0.277
Failed,,,1696,2070,87,104,0.7
Failed,,,844,4302,24,854,0.821
Failed,,,3484,977,69,392,0.156
Failed,,,3082,4899,95,261,0.081
Failed,,,95,459,41,985,0.88
Failed,,,2366,3180,51,238,0.504
Failed,,,4612,3304,83,443,0.759
Failed,,,2295,1340,28,812,0.218
Failed,,,167,4711,64,60,0.34
Failed,,,2850,558,21,694,0.637
Failed,,,3712,4213,41,591,0.566
Failed,,,770,1135,100,163,0.396
Failed,,,1770,2806,11,913,0.018
Failed,,,3828,1917,57,344,0.943
Failed,,,1430,254,59,554,0.853
Failed,,,1031,3620,45,302,0.73
Failed,,,3393,1660,90,952,0.309
Failed,,,2545,3121,72,833,0.489
Failed,,,531,2236,18,421,0.534
Failed,,,2009,3902,80,670,0.912
Failed,,,4995,830,38,86,0.111
Failed,,,607,3913,31,184,0.045
Failed,,,2627,741,85,569,0.993
Failed,,,957,68,7,39,0.222
Failed,,,1505,3572,97,787,0.351
Failed,,,4149,1786,39,469,0.672
Failed,,,3902,4224,94,76,0.446
Failed,,,1849,1046,48,680,0.531
Failed,,,691,2505,62,427,0.9
Failed,,,3638,2140,4,827,0.077
Failed,,,2927,3256,34,958,0.128
Failed,,,248,1466,76,296,0.833
Failed,,,2213,4976,16,545,0.703
Failed,,,4535,372,71,211,0.257
Failed,,,4463,4792,46,777,0.962
Failed,,,2443,487,88,470,0.014
Failed,,,18,3387,3,722,0.384
Failed,,,3000,1268,58,25,0.593
Failed,,,4224,3696,65,519,0.107
Failed,,,1277,1574,20,228,0.931
Failed,,,1185,4477,85,980,0.562
Failed,,,3238,167,27,267,0.477
Failed,,,2699,3824,13,385,0.289
Failed,,,377,899,55,860,0.734
Failed,,,2162,3042,43,113,0.864
Failed,,,4841,2306,98,635,0.159
Failed,,,4797,3527,40,222,0.412
Failed,,,2128,1742,95,525,0.612
Failed,,,333,4622,9,277,0.991
Failed,,,3272,3948,88,870,0.235
Failed,,,1229,774,29,376,0.804
Failed,,,1311,2853,68,629,0.685
Failed,,,4268,2494,23,119,0.354
Failed,,,3943,4941,71,480,0.518
Failed,,,1577,338,14,768,0.443
Failed,,,885,3223,78,19,0.064
Failed,,,3519,1431,33,728,0.897
Failed,,,3044,2549,7,612,0.836
Failed,,,52,2184,61,133,0.141
Failed,,,2487,4267,50,887,0.261
Failed,,,4497,1090,91,361,0.716
Failed,,,4579,4094,19,686,0.001
Failed,,,2247,1175,74,70,0.96
Failed,,,292,2687,36,817,0.58
Failed,,,2961,1957,79,436,0.381
Failed,,,3604,3420,59,287,0.324
Failed,,,647,1303,1,968,0.653
Failed,,,1815,4827,91,217,0.774
Failed,,,3858,521,45,539,0.203
Failed,,,4183,3008,100,928,0.929
Failed,,,1548,2271,43,328,0.095
Failed,,,991,3789,56,575,0.475
Failed,,,2583,4521,28,44,0.747
Failed,,,4961,4549,77,560,0.366
Failed,,,1965,105,35,195,0.657
Failed,,,3437,2939,48,411,0.06
Failed,,,1066,2419,93,843,0.979
Failed,,,1474,4032,5,92,0.608
Failed,,,4104,701,62,664,0.431
Failed,,,3784,3136,8,802,0.689
Failed,,,1735,1509,53,453,0.272
Failed,,,726,4855,38,700,0.145
Failed,,,3678,415,96,54,0.816
Failed,,,2884,4337,67,169,0.885
Failed,,,211,1010,24,585,0.091
Failed,,,2329,2618,86,334,0.462
Failed,,,4656,2105,31,922,0.514
Failed,,,4415,2773,54,98,0.207
Failed,,,2410,1882,12,651,0.754
Failed,,,4023,1384,84,244,0.029
Failed,,,4342,3859,35,356,0.847
Failed,,,1390,786,81,893,0.176
Failed,,,1149,3077,17,143,0.304
Failed,,,3198,2192,75,602,0.719
Failed,,,2742,3653,89,737,0.545
Failed,,,415,1695,47,9,0.494
Failed,,,2046,4435,57,761,0.122
Failed,,,4720,288,2,486,0.917
Failed,,,4725,3670,52,367,0.83
Failed,,,2042,1687,9,889,0.131
Failed,,,420,4452,95,139,0.251
Failed,,,2737,281,40,614,0.71
Failed,,,3202,3856,23,734,0.524
Failed,,,1145,798,68,21,0.453
Failed,,,1396,3074,30,773,0.074
Failed,,,4337,2205,88,482,0.903
Failed,,,4017,4757,33,125,0.225
Failed,,,1657,591,78,631,0.799
Failed,,,805,3351,14,381,0.679
Failed,,,3444,1371,71,872,0.345
Failed,,,135,1889,49,279,0.617
Failed,,,2406,4161,61,531,0.997
Failed,,,4420,1109,6,224,0.042
Failed,,,4651,4354,79,791,0.741
Failed,,,2334,1003,37,457,0.282
Failed,,,206,2635,74,704,0.163
Failed,,,2889,2097,19,42,0.861
Failed,,,3673,3133,45,173,0.934
Failed,,,731,1521,91,573,0.105
Failed,,,1470,2407,55,215,0.648
Failed,,,1071,4034,42,962,0.767
Failed,,,3431,689,100,285,0.194
Failed,,,2506,4532,64,430,0.011
Failed,,,492,112,22,815,0.965
Failed,,,1970,3439,82,65,0.587
Failed,,,4956,1831,27,684,0.39
Failed,,,4874,4523,15,916,0.876
Failed,,,1894,199,69,332,0.085
Failed,,,569,3743,35,579,0.457
Failed,,,3352,2991,62,48,0.698
Failed,,,996,2279,5,698,0.278
Failed,,,1544,3772,93,447,0.15
Failed,,,4188,873,48,801,0.826
Failed,,,3863,3437,97,659,0.054
Failed,,,1810,1295,38,90,0.969
Failed,,,652,4844,53,837,0.598
Failed,,,3599,514,8,409,0.426
Failed,,,2966,4092,31,306,0.372
Failed,,,288,1187,86,940,0.667
Failed,,,2253,2685,24,189,0.795
Failed,,,4574,1969,67,558,0.244
Failed,,,4501,2552,44,492,0.536
Failed,,,2483,2171,98,763,0.487
Failed,,,58,4270,12,15,0.117
Failed,,,3038,1078,54,739,0.906
Failed,,,3524,4924,83,608,0.857
Failed,,,1583,3206,65,899,0.309
Failed,,,3938,1439,20,358,0.73
Failed,,,1316,767,17,506,0.567
Failed,,,1224,2871,81,257,0.938
Failed,,,3277,2487,35,997,0.023
Failed,,,2660,3525,2,850,0.213
Failed,,,339,1755,57,403,0.763
Failed,,,2124,4619,47,657,0.636
Failed,,,4836,3816,50,515,0.09
Failed,,,2704,2323,60,263,0.468
Failed,,,3233,3708,78,397,0.268
Failed,,,1190,1571,32,856,0.693
Failed,,,1272,4490,72,110,0.816
Failed,,,4228,164,14,647,0.146
Failed,,,3982,2720,69,758,0.98
Failed,,,1617,2003,24,498,0.059
Failed,,,3558,1222,29,5,0.603
Failed,,,3004,4800,9,155,0.662
Failed,,,2449,3394,41,352,0.239
Failed,,,4457,1251,95,905,0.784
Failed,,,4540,3249,21,80,0.499
Failed,,,2209,1483,63,668,0.541
Failed,,,254,4968,28,415,0.918
Failed,,,2922,389,83,831,0.122
Failed,,,3643,4236,57,947,0.177
Failed,,,686,1043,11,300,0.846
Failed,,,1854,2517,99,549,0.725
Failed,,,4144,4653,90,338,0.572
Failed,,,1510,70,45,911,0.405
Failed,,,953,3560,59,157,0.028
Failed,,,3318,1788,2,589,0.949
Failed,,,2622,2827,38,689,0.753
Failed,,,612,2442,80,58,0.208
Failed,,,1928,3920,18,806,0.33
Failed,,,5000,3109,85,205,0.134
Failed,,,2005,2238,31,543,0.843
Failed,,,536,3890,67,290,0.713
Failed,,,2540,833,25,956,0.264
Failed,,,3397,4408,39,821,0.44
Failed,,,1027,237,97,424,0.521
Failed,,,1435,3627,7,674,0.89
Failed,,,4064,1643,52,74,0.07
Failed,,,766,2799,48,33,0.357
Failed,,,3717,1934,94,714,0.681
Failed,,,2845,3316,71,563,0.614
Failed,,,172,1338,16,182,0.409
Failed,,,2290,4723,76,932,0.039
Failed,,,2372,462,4,115,0.744
Failed,,,91,3168,88,866,0.873
Failed,,,3086,1555,46,387,0.165
Failed,,,3478,2592,17,273,0.102
Failed,,,1691,4310,36,234,0.552
Failed,,,4061,960,81,521,0.471
Failed,,,4303,3482,26,883,0.651
Failed,,,1352,1875,85,373,0.326
Failed,,,1111,4576,19,624,0.197
Failed,,,3159,156,65,130,0.78
Failed,,,2781,4001,98,31,0.952
Failed,,,455,654,43,724,0.009
Failed,,,2086,2906,55,476,0.377
Failed,,,4759,2373,12,779,0.584
Failed,,,4736,4822,99,376,0.464
Failed,,,2092,535,42,871,0.512
Failed,,,448,3415,56,118,0.883
Failed,,,2804,1317,11,628,0.093
Failed,,,1348,4070,21,971,0.691
Failed,,,4028,3726,18,134,0.606
Failed,,,1707,1622,73,613,0.433
Failed,,,833,4506,38,361,0.062
Failed,,,3511,217,80,886,0.977
Failed,,,3050,3754,60,766,0.787
Failed,,,104,890,2,479,0.237
Failed,,,2358,2974,90,729,0.364
Failed,,,4411,2295,44,20,0.66
Failed,,,4640,2888,72,969,0.124
Failed,,,2284,2470,14,287,0.915
Failed,,,178,3982,77,538,0.543
Failed,,,2822,750,32,216,0.496
Failed,,,1778,3542,50,437,0.85
Failed,,,3797,1737,92,818,0.174
Failed,,,1043,2573,9,796,0.402
Failed,,,2575,3228,87,327,0.628
Failed,,,522,1417,29,927,0.333
Failed,,,2018,4946,69,179,0.205
Failed,,,4965,324,23,576,0.756
Failed,,,4885,3334,36,844,0.258
Failed,,,1944,1389,82,412,0.718
Failed,,,597,4740,16,663,0.837
Failed,,,2654,608,75,91,0.139
Failed,,,3283,4144,89,194,0.066
Failed,,,4179,1906,3,944,0.445
Failed,,,3666,1709,43,333,0.806
Failed,,,2205,3835,27,55,0.413
Failed,,,4491,4056,7,252,0.17
Failed,,,30,2963,39,243,0.749
Failed,,,2971,2385,97,503,0.29
Failed,,,3593,3461,68,650,0.476
Failed,,,911,1809,25,97,0.547
Failed,,,1630,4554,86,846,0.927
Failed,,,3947,91,30,402,0.097
Failed,,,4252,2652,76,10,0.776
Failed,,,1266,2081,34,738,0.201
Failed,,,4502,1627,30,55,0.867
Failed,,,2188,4469,94,940,0.207
Failed,,,316,331,12,378,0.328
Failed,,,2625,3270,75,619,0.723
Failed,,,3501,640,83,655,0.624
Failed,,,729,2955,45,349,0.458
Failed,,,1356,1942,52,787,0.072
Failed,,,1693,3749,21,720,0.768
Failed,,,1065,1480,78,157,0.639
Failed,,,3144,4927,40,839,0.287
Failed,,,2922,2421,4,936,0.436
Failed,,,77,3993,67,70,0.521
Failed,,,1950,1100,35,507,0.884
Failed,,,4800,2808,99,497,0.034
Failed,,,4975,1088,24,770,0.695
Failed,,,2047,2505,63,228,0.348
Failed,,,174,2268,43,665,0.25
Failed,,,3097,3821,81,331,0.831
Failed,,,3359,1332,64,428,0.952
Failed,,,4221,2122,91,548,0.259
Failed,,,1532,4280,27,448,0.658
Failed,,,905,922,72,886,0.811
Failed,,,3599,2983,9,112,0.147
Failed,,,2762,608,48,147,0.016
Failed,,,531,3294,86,857,0.911
Failed,,,2403,1811,16,295,0.556
Failed,,,4638,4594,55,711,0.393
Failed,,,4581,397,76,977,0.995
Failed,,,2709,4385,20,413,0.601
Failed,,,3746,2028,38,315,0.746
Failed,,,816,4069,99,684,0.336
Failed,,,3989,1553,11,692,0.058
Failed,,,295,2725,15,900,0.647
Failed,,,2173,2487,83,463,0.76
Failed,,,4870,3923,47,535,0.158
Failed,,,4733,2201,69,200,0.573
Failed,,,1958,3890,8,804,0.47
Failed,,,80,998,89,367,0.122
Failed,,,2860,2589,26,639,0.959
Failed,,,3262,62,19,604,0.824
Failed,,,966,3529,56,392,0.226
Failed,,,1589,1261,50,955,0.371
Failed,,,3890,4826,87,43,0.704
Failed,,,4159,851,42,485,0.385
Failed,,,3532,4368,60,921,0.023
Failed,,,2533,1720,96,823,0.139
Failed,,,467,4679,34,176,0.787
Failed,,,2343,540,65,738,0.681
Failed,,,4405,3362,3,259,0.268
Failed,,,4444,760,66,530,0.091
Failed,,,640,4431,59,816,0.734
Failed,,,1262,449,41,254,0.855
Failed,,,4197,3154,77,744,0.196
Failed,,,3852,2461,46,811,0.903
Failed,,,1629,3954,82,195,0.055
Failed,,,3223,2693,51,372,0.501
Failed,,,2821,283,93,402,0.651
Failed,,,119,3632,31,595,0.298
Failed,,,4694,4890,13,964,0.756
Failed,,,4909,1293,85,303,0.481
Failed,,,2134,4799,49,703,0.569
Failed,,,256,30,54,140,0.963
Failed,,,3035,3556,17,864,0.111
Failed,,,3399,971,28,895,0.23
Failed,,,1103,2621,90,103,0.813
Failed,,,1726,2227,10,540,0.715
Failed,,,1477,3409,63,982,0.381
Failed,,,855,1771,33,420,0.027
Failed,,,3708,4633,95,586,0.923
Failed,,,2670,2081,62,672,0.791
Failed,,,603,4317,25,323,0.128
Failed,,,2480,804,80,761,0.279
Failed,,,4542,3100,44,236,0.678
Failed,,,4677,1911,15,440,0.218
Failed,,,2364,4186,53,558,0.863
Failed,,,2800,2928,84,876,0.316
Failed,,,3638,358,73,852,0.462
Failed,,,865,3239,10,154,0.613
Failed,,,1492,1600,92,716,0.983
Failed,,,4260,4500,29,288,0.068
Failed,,,3943,1150,100,222,0.779
Failed,,,1869,2762,37,775,0.178
Failed,,,1241,2369,69,338,0.291
Failed,,,3320,4040,6,661,0.627
Failed,,,3059,1434,39,567,0.525
Failed,,,4839,103,33,729,0.36
Failed,,,1910,3491,97,267,0.691
Failed,,,37,1379,3,830,0.835
Failed,,,2961,4709,66,168,0.238
Failed,,,3183,2320,80,75,0.102
Failed,,,1026,3775,42,929,0.94
Failed,,,1654,1037,61,492,0.593
Failed,,,324,1423,65,845,0.416
Failed,,,2903,4852,34,359,0.707
Failed,,,1959,3469,16,2,0.19
Failed,,,1580,1092,50,154,0.11
Failed,,,3869,1871,43,919,0.143
Failed,,,4740,4253,21,797,0.06
Failed,,,2627,645,71,80,0.333
Failed,,,48,2818,28,593,0.545
Failed,,,227,879,91,441,0.245
Failed,,,2805,3052,8,951,0.874
Failed,,,4909,1974,59,169,0.726
Failed,,,2486,4175,40,659,0.393
Failed,,,1694,1226,34,294,0.534
Failed,,,2896,4571,78,899,0.129
Failed,,,4631,2213,4,236,0.361
Failed,,,936,3233,61,574,0.953
Failed,,,195,1863,88,657,0.854
Failed,,,3966,2727,45,28,0.448
Failed,,,3484,330,75,873,0.056
Failed,,,2201,3831,19,444,0.649
Failed,,,2160,2124,67,119,0.202
Failed,,,3367,3603,23,690,0.609
Failed,,,4165,688,97,411,0.903
Failed,,,465,4844,41,781,0.309
Failed,,,974,257,13,991,0.383
Failed,,,4750,4256,56,327,0.787
Failed,,,2705,1302,26,540,0.707
Failed,,,1418,2938,82,144,0.116
Failed,,,1390,1476,19,823,0.984
Failed,,,2615,3112,63,486,0.33
Failed,,,478,822,53,195,0.681
Failed,,,4270,4977,10,623,0.025
Failed,,,3199,1984,85,277,0.479
Failed,,,1899,3463,29,907,0.824
Failed,,,2482,507,81,531,0.279
Failed,,,3711,4008,37,161,0.934
Failed,,,3841,1689,57,940,0.577
Failed,,,124,2552,1,370,0.234
Failed,,,631,2353,48,394,0.084
Failed,,,4429,3374,91,791,0.739
Failed,,,3046,1094,16,77,0.756
Failed,,,1741,4438,72,740,0.413
Failed,,,1870,2330,95,929,0.627
Failed,,,3072,3194,38,264,0.033
Failed,,,4456,1109,69,605,0.456
Failed,,,760,4610,25,205,0.862
Failed,,,19,447,29,57,0.944
Failed,,,3790,3792,84,627,0.353
Failed,,,3660,1746,11,477,0.153
Failed,,,2377,2766,54,841,0.557
Failed,,,2023,727,6,723,0.107
Failed,,,3231,4727,63,87,0.699
Failed,,,4302,2085,32,812,0.81
Failed,,,602,3721,76,381,0.406
Failed,,,1110,1341,73,360,0.286
Failed,,,2569,218,91,175,0.616
Failed,,,1281,4373,47,510,0.21
Failed,,,1527,41,60,454,0.831
Failed,,,2751,4196,3,855,0.487
Failed,,,4796,1515,79,14,0.002
Failed,,,1084,2995,35,678,0.657
Failed,,,4134,3580,69,226,0.184
Failed,,,2036,4860,93,308,0.976
Failed,,,2306,1571,41,131,0.438
Failed,,,3535,2592,98,562,0.779
Failed,,,4017,624,22,337,0.73
Failed,,,300,3969,66,973,0.077
Failed,,,807,976,87,759,0.241
Failed,,,4605,4477,31,425,0.585
Failed,,,2869,2470,51,708,0.911
Failed,,,856,3770,27,329,0.463
Failed,,,271,1169,23,433,0.346
Failed,,,4047,4671,68,752,0.94
Failed,,,3565,2273,40,102,0.548
Failed,,,2277,3137,97,715,0.141
Failed,,,2084,161,46,847,0.694
Failed,,,3287,4317,89,462,0.101
Failed,,,4085,1402,18,686,0.395
Failed,,,389,2881,74,6,0.801
Failed,,,1055,2063,78,234,0.889
Failed,,,4825,3700,34,583,0.297
Failed,,,2781,746,61,300,0.217
Failed,,,1498,4744,5,885,0.622
Failed,,,1310,920,92,79,0.493
Failed,,,2539,4919,49,731,0.836
Failed,,,4857,1887,71,389,0.666
Failed,,,1139,3523,15,804,0.012
Failed,,,553,1535,37,966,0.173
Failed,,,1975,4176,58,183,0.316
Failed,,,2406,2450,9,256,0.771
Failed,,,48,4496,86,598,0.726
Failed,,,712,566,64,635,0.59
Failed,,,4505,3911,20,50,0.248
Failed,,,1789,387,18,169,0.134
Failed,,,2996,3887,73,523,0.54
Failed,,,4380,1803,46,361,0.963
Failed,,,680,2667,90,948,0.37
Failed,,,95,2234,62,782,0.439
Failed,,,3870,3254,6,402,0.844
Failed,,,3741,1209,77,749,0.643
Failed,,,2453,4553,33,69,0.051
Failed,,,1948,1285,84,494,0.598
Failed,,,3150,2920,28,816,0.194
Failed,,,4221,278,55,36,0.305
Failed,,,526,4278,11,656,0.896
Failed,,,1191,628,39,615,0.794
Failed,,,4962,4783,96,202,0.387
Failed,,,2644,2181,24,915,0.124
Failed,,,1361,3661,68,270,0.718
Failed,,,1447,2004,31,698,0.338
Failed,,,2676,3484,87,112,0.995
Failed,,,4720,803,8,773,0.509
Failed,,,1003,4958,51,419,0.165
Failed,,,417,138,99,319,0.02
Failed,,,3416,1418,65,152,0.812
Failed,,,2230,1034,70,907,0.928
Failed,,,3455,4379,14,286,0.273
Failed,,,3936,2411,93,566,0.225
Failed,,,224,3431,49,244,0.567
Failed,,,888,1669,2,20,0.749
Failed,,,4681,2534,59,665,0.093
Failed,,,2945,527,36,452,0.419
Failed,,,1645,4028,80,865,0.762
Failed,,,1664,2107,2,410,0.468
Failed,,,868,4700,80,693,0.045
Failed,,,205,201,72,547,0.148
Failed,,,3917,4347,15,145,0.554
Failed,,,3474,1363,93,988,0.942
Failed,,,2250,2833,48,322,0.349
Failed,,,2131,1126,99,241,0.8
Failed,,,4194,2308,64,293,0.095
Failed,,,984,1724,30,870,0.619
Failed,,,4701,2754,86,440,0.215
Failed,,,2696,464,9,664,0.291
Failed,,,1466,3818,53,29,0.882
Failed,,,1342,597,40,943,0.015
Failed,,,2625,3952,96,374,0.668
Failed,,,4981,1583,24,524,0.842
Failed,,,1210,2614,67,160,0.5
Failed,,,546,2483,83,72,0.317
Failed,,,4241,3356,26,737,0.973
Failed,,,3131,949,56,395,0.523
Failed,,,1928,4460,11,797,0.179
Failed,,,2433,1504,61,642,0.719
Failed,,,3721,2973,5,43,0.064
Failed,,,3890,68,77,826,0.425
Failed,,,700,888,18,278,0.914
Failed,,,4400,4877,74,914,0.26
Failed,,,1770,3559,89,620,0.589
Failed,,,1801,672,65,807,0.371
Failed,,,3101,4817,21,378,0.965
Failed,,,4524,2146,98,724,0.546
Failed,,,731,3616,43,94,0.139
Failed,,,68,1324,8,178,0.053
Failed,,,3780,2950,52,515,0.645
Failed,,,3611,240,31,353,0.849
Failed,,,2387,4229,87,957,0.445
Failed,,,1955,2191,36,606,0.891
Failed,,,3260,3221,80,211,0.299
Failed,,,4370,1243,3,924,0.191
Failed,,,572,4598,59,261,0.596
Failed,,,1159,347,93,470,0.712
Failed,,,4876,3857,49,840,0.118
Failed,,,2520,1841,71,60,0.386
Failed,,,1291,2715,14,632,0.792
Failed,,,1517,1701,76,344,0.171
Failed,,,2800,2575,33,974,0.515
Failed,,,4805,480,62,128,0.997
Failed,,,1035,3991,6,557,0.341
Failed,,,370,1066,46,707,0.476
Failed,,,4065,4421,90,103,0.818
Failed,,,3306,2365,17,764,0.676
Failed,,,2104,3395,74,428,0.022
Failed,,,2296,107,24,11,0.565
Failed,,,3584,4096,68,673,0.223
Failed,,,4027,1465,39,461,0.268
Failed,,,251,3090,95,856,0.921
Failed,,,837,1971,55,882,0.761
Failed,,,4537,3441,11,310,0.417
Failed,,,1633,4994,27,219,0.744
Failed,,,1584,301,86,681,0.958
Failed,,,2889,4289,29,3,0.367
Failed,,,4585,1267,53,848,0.131
Failed,,,787,2893,9,469,0.535
Failed,,,281,2164,44,302,0.656
Failed,,,3998,3634,100,890,0.062
Failed,,,3555,650,20,227,0.45
Failed,,,2326,4796,63,582,0.857
Failed,,,3355,2693,72,336,0.901
Failed,,,4114,364,48,549,0.603
Failed,,,321,3875,92,135,0.197
Failed,,,1064,1187,57,95,0.113
Failed,,,4776,4541,1,714,0.705
Failed,,,2771,2251,81,436,0.781
Failed,,,1547,3282,38,757,0.376
Failed,,,1261,2384,75,219,0.505
Failed,,,2549,3415,19,598,0.162
Failed,,,1130,4401,44,931,0.99
Failed,,,622,539,4,832,0.825
Failed,,,4322,4050,60,477,0.481
Failed,,,3211,1643,35,640,0.031
Failed,,,2004,2517,78,53,0.686
Failed,,,2357,790,26,386,0.227
Failed,,,3640,4936,82,799,0.572
Failed,,,3809,2031,12,86,0.932
Failed,,,38,3500,56,732,0.276
Failed,,,780,1444,97,506,0.408
Failed,,,4475,3070,41,186,0.75
Failed,,,3053,126,66,965,0.736
Failed,,,1850,4115,23,345,0.083
Failed,,,1721,1384,50,35,0.864
Failed,,,3026,2854,94,650,0.458
Failed,,,4448,183,13,499,0.039
Failed,,,3692,2047,59,612,0.359
Failed,,,2463,3673,4,197,0.951
Failed,,,1879,403,51,366,0.4
Failed,,,3179,3758,7,951,0.805
Failed,,,4290,1781,88,168,0.697
Failed,,,497,2811,31,516,0.106
Failed,,,2596,1148,42,789,0.878
Failed,,,1371,4658,98,403,0.284
Failed,,,1437,1007,10,569,0.664
Failed,,,2725,4518,54,249,0.007
Failed,,,4730,2423,28,900,0.489
Failed,,,954,3297,85,285,0.833
Failed,,,446,1604,69,448,0.982
Failed,,,4146,2634,25,862,0.328
Failed,,,3503,3539,47,418,0.729
Failed,,,3946,908,73,701,0.773
Failed,,,175,4897,16,117,0.431
Failed,,,4612,4154,76,539,0.909
Failed,,,2916,1561,7,314,0.579
Failed,,,1704,1546,94,199,0.351
Failed,,,2926,3045,50,611,0.944
Failed,,,907,4148,13,919,0.146
Failed,,,165,909,35,819,0.047
Failed,,,3956,4889,79,498,0.639
Failed,,,3513,1895,3,653,0.871
Failed,,,2211,3550,59,32,0.466
Failed,,,2170,575,7,406,0.884
Failed,,,3397,3939,51,786,0.293
Failed,,,4156,1620,31,65,0.213
Failed,,,436,2620,88,744,0.617
Failed,,,944,2441,65,519,0.691
Failed,,,4739,3286,22,165,0.097
Failed,,,2734,1006,97,952,0.391
Failed,,,1427,4526,42,366,0.798
Failed,,,1381,1139,54,669,0.177
Failed,,,2586,4660,10,24,0.521
Failed,,,1250,3146,28,448,0.319
Failed,,,4280,2795,69,902,0.839
Failed,,,3170,397,39,248,0.67
Failed,,,1889,3762,95,570,0.016
Failed,,,4847,1122,66,366,0.852
Failed,,,2480,3276,60,78,0.403
Failed,,,935,518,34,520,0.116
Failed,,,4084,1376,30,48,0.167
Failed,,,2105,710,5,389,0.744
Failed,,,1717,4233,47,260,0.59
Failed,,,135,1985,73,831,0.926
Failed,,,4630,3644,21,177,0.016
Failed,,,4398,2103,80,553,0.674
Failed,,,211,3530,27,457,0.259
Failed,,,1797,187,55,884,0.221
Failed,,,3440,4192,2,109,0.839
Failed,,,2736,828,49,230,0.997
Failed,,,2029,4795,95,763,0.07
Failed,,,1072,1412,24,336,0.421
Failed,,,4321,2956,71,674,0.52
Failed,,,3909,405,13,863,0.362
Failed,,,703,3978,69,146,0.695
Failed,,,624,1082,82,17,0.608
Failed,,,4766,4538,38,992,0.458
Failed,,,4732,1801,7,666,0.956
Failed,,,502,2562,51,329,0.104
Failed,,,1418,1213,32,771,0.376
Failed,,,3193,4396,76,238,0.557
Failed,,,3114,586,75,116,0.652
Failed,,,2277,3808,19,892,0.288
Failed,,,737,2498,100,449,0.203
Failed,,,4031,3141,45,545,0.864
Failed,,,4286,687,89,984,0.02
Failed,,,950,4927,43,10,0.915
Failed,,,1908,1271,64,581,0.563
Failed,,,2701,3088,18,427,0.495
Failed,,,3562,1932,33,297,0.341
Failed,,,1831,3710,87,710,0.725
Failed,,,245,16,8,138,0.765
Failed,,,4521,4372,61,855,0.178
Failed,,,4596,293,40,479,0.508
Failed,,,2357,387,79,268,0.901
Failed,,,2877,4002,28,743,0.034
Failed,,,4957,2435,47,815,0.102
Failed,,,433,3198,98,164,0.965
Failed,,,1389,597,22,747,0.552
Failed,,,3378,3781,73,277,0.389
Failed,,,2831,1200,78,406,0.29
Failed,,,2403,4424,29,618,0.643
Failed,,,825,1862,53,35,0.87
Failed,,,3786,2507,4,943,0.19
Failed,,,4160,74,61,508,0.912
Failed,,,1233,4311,9,471,0.03
Failed,,,2152,1907,86,933,0.488
Failed,,,2613,3722,34,91,0.577
Failed,,,3631,1298,17,211,0.727
Failed,,,60,632,42,349,0.184
Failed,,,4549,4986,90,629,0.751
Failed,,,4469,907,12,3,0.434
Failed,,,297,4716,58,974,0.506
Failed,,,1838,1490,37,437,0.983
Failed,,,3555,2878,83,588,0.084
Failed,,,1916,3452,14,308,0.822
Failed,,,1001,265,93,844,0.656
Failed,,,4236,4114,39,131,0.277
Failed,,,4023,1592,94,318,0.621
Failed,,,745,2782,50,659,0.444
Failed,,,2327,1004,69,245,0.047
Failed,,,3063,4616,25,782,0.896
Failed,,,3141,327,26,902,0.8
Failed,,,1470,4056,81,123,0.135
Failed,,,509,2238,1,538,0.345
Failed,,,4725,3389,57,439,0.713
Failed,,,4838,508,88,155,0.216
Failed,,,552,3886,32,868,0.851
Failed,,,1514,2419,63,285,0.639
Failed,,,4348,2010,21,462,0.779
Failed,,,1044,3632,74,562,0.164
Failed,,,1959,94,46,100,0.327
Failed,,,3511,766,52,758,0.58
Failed,,,185,1349,77,683,0.002
Failed,,,4661,1470,71,967,0.257
Failed,,,104,2894,23,59,0.684
Failed,,,1650,804,96,595,0.833
Failed,,,3743,4806,48,382,0.235
Failed,,,2569,215,3,253,0.073
Failed,,,2040,4178,55,724,0.986
Failed,,,1120,2048,28,188,0.526
