Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,4292,4799,27,896,0.575
Failed,,,2778,1437,74,388,0.901
Failed,,,294,2748,1,599,0.134
Failed,,,4405,1652,34,66,0.849
Failed,,,1890,2846,91,918,0.116
Failed,,,2279,323,31,505,0.959
Failed,,,4797,4173,95,481,0.193
Failed,,,3128,2061,5,989,0.269
Failed,,,648,3372,72,28,0.502
Failed,,,96,1258,87,229,0.7
Failed,,,2615,2608,39,752,0.468
Failed,,,4069,1121,61,275,0.01
Failed,,,4029,4905,12,379,0.669
Failed,,,3043,1392,90,903,0.87
Failed,,,527,2541,35,113,0.103
Failed,,,1235,2166,20,131,0.162
Failed,,,3713,3356,55,859,0.928
Failed,,,162,3486,68,157,0.339
Failed,,,898,1847,78,105,0.398
Failed,,,3375,3041,48,878,0.629
Failed,,,4869,773,51,401,0.83
Failed,,,2353,4428,24,612,0.065
Failed,,,2118,1946,61,967,0.969
Failed,,,4636,3257,16,53,0.238
Failed,,,3610,520,88,545,0.288
Failed,,,1132,4370,39,444,0.553
Failed,,,2258,906,89,250,0.505
Failed,,,4740,4600,38,774,0.273
Failed,,,3265,1707,65,266,0.188
Failed,,,745,2861,11,726,0.956
Failed,,,76,2471,46,518,0.78
Failed,,,2557,3665,81,495,0.014
Failed,,,4208,148,22,972,0.465
Failed,,,1687,3802,55,11,0.695
Failed,,,1678,740,23,780,0.893
Failed,,,4158,4394,53,240,0.126
Failed,,,2528,1813,49,732,0.335
Failed,,,7,3008,76,256,0.568
Failed,,,735,2287,67,485,0.633
Failed,,,3217,3441,8,524,0.402
Failed,,,4710,236,93,1,0.077
Failed,,,2190,3930,32,978,0.841
Failed,,,396,484,41,167,0.473
Failed,,,2920,4334,86,815,0.741
Failed,,,3769,1910,14,339,0.783
Failed,,,1286,3221,63,675,0.05
Failed,,,1449,2033,26,62,0.616
Failed,,,3967,3383,99,961,0.349
Failed,,,3098,334,3,453,0.176
Failed,,,619,4145,72,539,0.906
Failed,,,1141,1110,82,706,0.856
Failed,,,3660,4960,43,308,0.124
Failed,,,4665,1285,59,784,0.415
Failed,,,2187,2597,17,198,0.683
Failed,,,2422,115,56,349,0.277
Failed,,,4898,3770,21,639,0.509
Failed,,,3424,2439,80,147,0.967
Failed,,,907,3633,47,873,0.2
Failed,,,229,1661,13,884,0.002
Failed,,,2706,2815,64,95,0.768
Failed,,,4356,860,36,619,0.691
Failed,,,1503,4245,8,372,0.225
Failed,,,1389,425,80,986,0.657
Failed,,,3871,4075,45,26,0.425
Failed,,,2884,2124,54,502,0.099
Failed,,,364,3313,22,478,0.866
Failed,,,1082,1356,37,278,0.931
Failed,,,3563,2506,88,739,0.166
Failed,,,4452,1180,10,232,0.375
Failed,,,1931,4869,65,755,0.606
Failed,,,2320,2353,2,668,0.451
Failed,,,4844,3698,75,317,0.717
Failed,,,3173,29,28,840,0.757
Failed,,,1094,1148,37,996,0.641
Failed,,,4316,3984,53,255,0.155
Failed,,,3497,1696,4,721,0.46
Failed,,,1720,3281,82,30,0.96
Failed,,,1900,2103,72,141,0.833
Failed,,,2700,3020,44,609,0.34
Failed,,,4488,150,89,386,0.02
Failed,,,289,4816,23,865,0.529
Failed,,,2526,1967,86,340,0.712
Failed,,,2078,2922,1,910,0.211
Failed,,,1630,1754,40,795,0.089
Failed,,,3602,3301,74,456,0.582
Failed,,,4211,1051,20,555,0.778
Failed,,,1184,3847,92,197,0.268
Failed,,,795,2331,15,413,0.975
Failed,,,3822,2627,100,838,0.478
Failed,,,3366,533,45,184,0.159
Failed,,,1394,4580,67,566,0.671
Failed,,,2470,746,81,701,0.533
Failed,,,2918,4201,9,49,0.045
Failed,,,4895,1449,60,961,0.348
Failed,,,345,3655,26,290,0.853
Failed,,,426,861,7,217,0.125
Failed,,,4977,4321,85,534,0.609
Failed,,,2837,1251,35,445,0.805
Failed,,,2387,3462,51,806,0.304
Failed,,,1309,2450,91,928,0.433
Failed,,,3282,2741,25,322,0.927
Failed,,,3906,340,70,669,0.747
Failed,,,879,4383,41,82,0.238
Failed,,,1109,1639,65,311,0.506
Failed,,,4137,3181,49,941,0.009
Failed,,,3677,1249,96,39,0.313
Failed,,,1704,4040,18,712,0.826
Failed,,,2149,50,30,585,0.94
Failed,,,4407,2827,69,125,0.757
Failed,,,2257,2785,89,614,0.803
Failed,,,1460,1306,52,745,0.932
Failed,,,3159,3514,36,5,0.427
Failed,,,4029,915,83,970,0.248
Failed,,,729,4374,5,282,0.737
Failed,,,967,2117,78,112,0.008
Failed,,,4267,3075,13,640,0.508
Failed,,,1847,4715,29,895,0.327
Failed,,,2027,1196,19,776,0.441
Failed,,,2749,3986,97,474,0.95
Failed,,,4439,1587,48,501,0.63
Failed,,,163,3126,63,250,0.137
Failed,,,63,1841,8,950,0.758
Failed,,,4535,3419,80,301,0.258
Failed,,,2653,981,27,710,0.078
Failed,,,2127,3809,61,41,0.564
Failed,,,902,662,75,544,0.361
Failed,,,3851,4080,41,207,0.874
Failed,,,3337,1521,91,804,0.554
Failed,,,1287,3690,19,447,0.057
Failed,,,2362,2202,35,320,0.177
Failed,,,2889,2530,56,931,0.682
Failed,,,4924,561,1,92,0.985
Failed,,,2964,442,76,576,0.421
Failed,,,2436,4526,11,174,0.905
Failed,,,4514,3871,22,990,0.392
Failed,,,2675,1780,73,16,0.213
Failed,,,1952,3323,39,734,0.71
Failed,,,1775,2001,3,596,0.588
Failed,,,3474,2955,88,155,0.084
Failed,,,4340,205,32,871,0.278
Failed,,,1038,4908,54,380,0.768
Failed,,,646,1426,28,230,0.476
Failed,,,3948,3629,62,522,0.977
Failed,,,3241,722,8,485,0.657
Failed,,,1542,4176,80,766,0.172
Failed,,,2341,501,68,877,0.035
Failed,,,3064,4544,47,374,0.543
Failed,,,4750,2297,98,653,0.848
Failed,,,472,2592,14,99,0.354
Failed,,,505,1228,67,726,0.8
Failed,,,4743,4061,45,24,0.311
Failed,,,3205,3097,61,864,0.243
Failed,,,3983,73,9,147,0.423
Failed,,,643,4738,81,603,0.935
Failed,,,1033,1274,1,758,0.324
Failed,,,4372,3439,85,493,0.817
Failed,,,3441,884,34,530,0.513
Failed,,,1781,4297,56,222,0.004
Failed,,,1569,668,23,955,0.876
Failed,,,3658,4122,89,296,0.39
Failed,,,3132,188,84,632,0.98
Failed,,,3176,3908,2,244,0.607
Failed,,,4012,1663,55,778,0.787
Failed,,,751,3206,33,473,0.29
Failed,,,2492,3054,28,77,0.121
Failed,,,1380,1564,14,189,0.241
Failed,,,3393,3149,98,563,0.742
Failed,,,3797,1173,47,464,0.921
Failed,,,808,4009,69,787,0.436
Failed,,,1200,2471,39,574,0.823
Failed,,,4189,2808,73,177,0.318
Failed,,,3626,363,22,830,0.014
Failed,,,1613,4448,93,421,0.504
Failed,,,2103,936,55,282,0.639
Failed,,,3931,3794,77,728,0.051
Failed,,,3258,1856,31,263,0.37
Failed,,,1519,3403,59,989,0.863
Failed,,,2285,1923,95,873,0.993
Failed,,,3125,2878,17,378,0.491
Failed,,,4689,282,65,601,0.188
Failed,,,528,4988,50,149,0.673
Failed,,,541,286,7,788,0.933
Failed,,,4700,4993,79,463,0.425
Failed,,,3113,1926,28,560,0.245
Failed,,,2273,2885,62,191,0.738
Failed,,,1513,1875,98,76,0.619
Failed,,,3250,3414,13,675,0.117
Failed,,,3937,1015,69,336,0.313
Failed,,,676,3805,47,915,0.798
Failed,,,1068,2216,73,694,0.442
Failed,,,4329,2506,39,56,0.947
Failed,,,3484,577,93,966,0.628
Failed,,,1746,4615,21,285,0.138
Failed,,,1884,627,33,420,0.002
Failed,,,2723,4086,54,831,0.515
Failed,,,4465,1487,3,180,0.819
Failed,,,305,3694,87,571,0.322
Failed,,,98,1310,42,371,0.698
Failed,,,4687,3480,70,879,0.194
Failed,,,2501,921,25,96,0.388
Failed,,,2091,4339,90,656,0.878
Failed,,,1607,361,51,517,0.764
Failed,,,3618,4440,35,235,0.251
Failed,,,4195,2471,84,760,0.072
Failed,,,1208,2798,6,490,0.568
Failed,,,821,1192,76,152,0.176
Failed,,,3808,4020,11,598,0.684
Failed,,,3379,1581,59,377,0.989
Failed,,,1369,3161,31,874,0.496
Failed,,,2485,2141,17,986,0.366
Failed,,,2895,3060,95,266,0.867
Failed,,,4918,31,50,729,0.547
Failed,,,329,4701,65,21,0.062
Failed,,,403,2027,93,470,0.791
Failed,,,4993,2941,21,781,0.286
Failed,,,2821,229,74,245,0.107
Failed,,,2410,4894,40,506,0.596
Failed,,,1296,1072,2,637,0.733
Failed,,,3308,3905,86,114,0.221
Failed,,,3881,1775,34,892,0.416
Failed,,,892,3358,56,358,0.913
Failed,,,1125,476,26,1,0.331
Failed,,,4114,4559,60,750,0.84
Failed,,,3700,2273,10,277,0.52
Failed,,,1688,2606,82,975,0.027
Failed,,,2175,1430,66,856,0.149
Failed,,,2585,3595,45,396,0.649
Failed,,,4604,727,100,611,0.954
Failed,,,13,4141,16,140,0.468
Failed,,,230,825,58,935,0.591
Failed,,,4391,4279,30,315,0.082
Failed,,,2798,1372,77,665,0.278
Failed,,,1958,3575,12,87,0.77
Failed,,,1817,2410,49,210,0.898
Failed,,,3556,2704,65,541,0.397
Failed,,,4258,457,18,450,0.217
Failed,,,995,4500,96,801,0.704
Failed,,,757,1677,23,592,0.037
Failed,,,4020,3221,88,159,0.543
Failed,,,3169,1130,44,821,0.846
Failed,,,1430,3925,72,431,0.357
Failed,,,2189,93,82,304,0.47
Failed,,,3029,4796,4,948,0.982
Failed,,,4785,2046,53,44,0.662
Failed,,,625,3000,38,707,0.165
Failed,,,570,1720,54,169,0.292
Failed,,,4808,3305,32,582,0.785
Failed,,,3005,1016,88,429,0.605
Failed,,,2244,3853,3,823,0.097
Failed,,,1484,185,38,946,0.234
Failed,,,3143,4851,72,306,0.72
Failed,,,4045,1981,22,716,0.915
Failed,,,706,2898,94,34,0.413
Failed,,,941,780,14,325,0.83
Failed,,,4280,4197,99,925,0.34
Failed,,,3532,1483,46,85,0.021
Failed,,,1873,3649,68,666,0.526
Failed,,,2011,2315,80,539,0.647
Failed,,,2772,2652,8,212,0.151
Failed,,,4416,519,62,810,0.455
Failed,,,178,4604,27,440,0.968
Failed,,,49,421,94,736,0.092
Failed,,,4560,4468,16,14,0.582
Failed,,,2628,2374,66,981,0.776
Failed,,,2140,2670,50,271,0.272
Failed,,,1655,1346,10,401,0.399
Failed,,,3744,3552,76,850,0.896
Failed,,,4068,800,31,126,0.717
Failed,,,1159,4255,60,625,0.204
Failed,,,928,2079,36,767,0.537
Failed,,,3838,3034,52,483,0.043
Failed,,,3350,125,5,512,0.348
Failed,,,1261,4832,83,239,0.856
Failed,,,2378,1154,71,120,0.968
Failed,,,2866,3950,42,631,0.483
Failed,,,4947,1700,90,345,0.163
Failed,,,436,3247,24,906,0.665
Failed,,,354,961,45,604,0.434
Failed,,,4866,3752,67,146,0.923
Failed,,,2948,1820,15,861,0.744
Failed,,,2459,3362,100,391,0.239
Failed,,,1345,1881,61,252,0.119
Failed,,,3435,2842,27,999,0.617
Failed,,,3754,240,81,27,0.811
Failed,,,843,4951,9,723,0.299
Failed,,,1233,1539,86,885,0.941
Failed,,,4143,3750,1,365,0.448
Failed,,,3671,680,56,642,0.128
Failed,,,1580,4140,34,109,0.637
Failed,,,2067,618,20,221,0.502
Failed,,,2556,4661,92,531,0.016
Failed,,,4633,2260,41,496,0.32
Failed,,,121,2551,75,755,0.821
Failed,,,260,2435,5,55,0.2
Failed,,,4498,2766,83,696,0.692
Failed,,,2691,326,37,295,0.887
Failed,,,1929,4406,53,956,0.378
Failed,,,1788,894,89,841,0.264
Failed,,,3449,4316,24,410,0.75
Failed,,,4365,1286,71,569,0.571
Failed,,,1025,3457,43,182,0.07
Failed,,,630,65,64,461,0.675
Failed,,,3971,4736,48,790,0.186
Failed,,,3218,2174,97,201,0.489
Failed,,,1557,3096,19,550,0.995
Failed,,,2315,1606,29,685,0.865
Failed,,,3078,3186,57,67,0.368
Failed,,,4736,1214,12,913,0.049
Failed,,,498,4045,78,338,0.561
Failed,,,480,2294,31,964,0.102
Failed,,,4756,2585,59,288,0.603
Failed,,,3056,497,10,688,0.782
Failed,,,2334,4539,76,62,0.297
Failed,,,1530,705,66,174,0.409
Failed,,,3229,4165,50,577,0.917
Failed,,,3959,1407,95,418,0.723
Failed,,,659,3618,17,833,0.229
Failed,,,1046,206,90,558,0.531
Failed,,,4346,4917,24,194,0.018
Failed,,,3467,2003,70,782,0.338
Failed,,,1768,2963,42,468,0.835
Failed,,,1940,1795,6,330,0.962
Failed,,,2662,3337,84,921,0.458
Failed,,,4526,1093,36,75,0.153
Failed,,,249,3884,51,677,0.643
Failed,,,154,1112,22,383,0.266
Failed,,,2562,1659,38,154,0.584
Failed,,,2035,3239,73,597,0.087
Failed,,,1585,2061,87,731,0.209
Failed,,,4178,109,54,991,0.893
Failed,,,1230,4780,32,260,0.404
Failed,,,838,1388,62,102,0.851
Failed,,,3786,3559,28,650,0.35
Failed,,,3402,841,79,373,0.047
Failed,,,2424,438,46,763,0.669
Failed,,,2951,4519,68,488,0.161
Failed,,,4862,2391,14,523,0.48
Failed,,,390,2722,98,229,0.974
Failed,,,464,553,71,279,0.236
Failed,,,4937,4638,43,973,0.749
Failed,,,2877,2193,89,6,0.929
Failed,,,2349,2530,24,744,0.431
Failed,,,3330,3674,52,134,0.807
Failed,,,909,4065,83,394,0.123
Failed,,,4097,2864,79,504,0.134
Failed,,,3717,307,29,475,0.453
Failed,,,2119,992,97,898,0.824
Failed,,,2647,3828,19,352,0.315
Failed,,,4543,1852,63,639,0.011
Failed,,,174,1598,81,815,0.382
Failed,,,2014,4003,27,161,0.202
Failed,,,1839,13,15,42,0.066
Failed,,,4275,2123,46,298,0.755
Failed,,,741,902,41,658,0.998
Failed,,,3147,1292,20,933,0.181
Failed,,,1448,3499,91,317,0.678
Failed,,,2249,2487,57,448,0.558
Failed,,,2973,2783,35,803,0.053
Failed,,,4841,377,85,205,0.373
Failed,,,563,4424,1,547,0.862
Failed,,,587,703,85,79,0.735
Failed,,,2227,3727,35,928,0.93
Failed,,,1422,2239,25,809,0.801
Failed,,,3199,2572,91,442,0.307
Failed,,,3989,598,41,533,0.113
Failed,,,767,4682,69,218,0.621
Failed,,,4220,3382,65,828,0.632
Failed,,,3594,940,17,167,0.952
Failed,,,1817,3773,96,584,0.439
Failed,,,1989,264,58,715,0.325
Failed,,,2789,4928,30,36,0.814
Failed,,,4399,1904,77,940,0.51
Failed,,,200,2818,11,312,0.006
Failed,,,27,2158,69,514,0.88
Failed,,,4577,3112,47,238,0.384
Failed,,,3294,2453,33,742,0.68
Failed,,,1322,2748,55,8,0.179
Failed,,,2395,1269,93,131,0.059
Failed,,,2844,3472,21,619,0.552
Failed,,,4969,879,74,404,0.872
Failed,,,419,4332,39,848,0.363
Failed,,,782,2629,30,524,0.729
Failed,,,1177,1039,53,866,0.032
Failed,,,4204,3829,38,385,0.517
Failed,,,3610,1744,83,606,0.836
Failed,,,1636,3282,4,144,0.336
Failed,,,2089,1960,44,29,0.464
Failed,,,2539,2919,72,722,0.957
Failed,,,4650,164,23,258,0.653
Failed,,,99,4871,89,993,0.144
Failed,,,281,143,34,200,0.766
Failed,,,4481,4813,56,552,0.28
Failed,,,2708,2098,2,455,0.086
Failed,,,1906,3016,86,796,0.586
Failed,,,3274,405,67,48,0.545
Failed,,,1496,4484,45,702,0.033
Failed,,,2298,818,9,563,0.171
Failed,,,511,808,35,307,0.317
Failed,,,3280,2677,41,169,0.64
Failed,,,1398,2618,2,345,0.753
Failed,,,2475,1452,39,484,0.889
Failed,,,2925,3661,74,766,0.376
Failed,,,1326,334,29,145,0.024
Failed,,,3298,4379,58,605,0.525
Failed,,,3585,3392,92,53,0.857
Failed,,,4228,949,40,957,0.538
Failed,,,1006,3783,74,294,0.04
Failed,,,768,2229,45,66,0.716
Failed,,,3990,2562,67,686,0.207
Failed,,,3198,589,16,337,0.402
Failed,,,1421,4672,100,914,0.895
Failed,,,2218,693,60,791,0.773
Failed,,,3018,4108,26,460,0.272
Failed,,,4795,1553,81,551,0.093
Failed,,,596,3716,9,201,0.579
Failed,,,560,2496,76,676,0.955
Failed,,,4838,2793,11,76,0.465
Failed,,,2976,387,59,916,0.146
Failed,,,2253,4433,31,335,0.65
Failed,,,1453,911,17,462,0.523
Failed,,,3153,4368,95,789,0.026
Failed,,,4036,1303,50,191,0.33
Failed,,,4551,3818,39,518,0.168
Failed,,,2638,1842,94,489,0.473
Failed,,,2110,3428,22,762,0.981
Failed,,,1665,1938,33,881,0.843
Failed,,,3716,2854,54,370,0.358
Failed,,,2566,3933,63,2,0.741
Failed,,,4622,1649,19,974,0.936
Failed,,,150,3230,97,278,0.424
Failed,,,251,1786,27,540,0.55
Failed,,,4527,3327,61,211,0.061
Failed,,,2661,1083,8,800,0.365
Failed,,,1939,3875,80,451,0.87
Failed,,,1759,197,67,316,0.99
Failed,,,3458,4907,46,934,0.492
Failed,,,4355,1993,99,88,0.173
Failed,,,1055,2954,15,663,0.685
Failed,,,661,714,91,947,0.075
Failed,,,3961,4175,19,305,0.567
Failed,,,3227,1417,75,706,0.763
Failed,,,1528,3627,41,45,0.254
Failed,,,2326,2303,1,160,0.389
Failed,,,3047,2595,85,591,0.875
Failed,,,4765,507,34,432,0.695
Failed,,,489,4548,57,819,0.195
Failed,,,489,1615,3,443,0.656
Failed,,,4728,3196,88,807,0.142
Failed,,,3086,1224,32,219,0.463
Failed,,,2324,4055,54,533,0.959
Failed,,,1558,74,94,671,0.837
Failed,,,3219,4746,22,80,0.333
Failed,,,3970,2184,73,926,0.029
Failed,,,630,3105,38,324,0.518
Failed,,,1016,885,68,37,0.227
Failed,,,4357,4306,46,713,0.728
Failed,,,1270,2088,9,103,0.949
Failed,,,3359,3045,81,649,0.44
Failed,,,3829,136,26,362,0.136
Failed,,,919,4841,61,888,0.629
Failed,,,1157,1337,34,722,0.112
Failed,,,4067,3542,56,28,0.624
Failed,,,3746,789,1,995,0.804
Failed,,,3528,4187,71,198,0.178
Failed,,,4284,1473,23,796,0.498
Failed,,,945,3640,89,454,0.986
Failed,,,712,194,19,187,0.257
Failed,,,4051,4861,97,564,0.757
Failed,,,3137,1991,48,411,0.563
Failed,,,1477,2907,63,840,0.077
Failed,,,3605,333,32,433,0.217
Failed,,,92,4809,74,534,0.518
Failed,,,1983,2181,5,54,0.819
Failed,,,4253,2667,91,922,0.383
Failed,,,4974,1789,51,811,0.282
Failed,,,1301,3685,43,162,0.983
Failed,,,697,726,86,673,0.682
Failed,,,3117,3790,22,291,0.116
Failed,,,2754,2313,79,244,0.62
Failed,,,953,2838,15,845,0.178
Failed,,,2240,1477,69,177,0.656
Failed,,,4036,3374,37,795,0.08
Failed,,,4561,2495,24,938,0.243
Failed,,,1675,2981,84,39,0.554
Failed,,,1027,22,39,550,0.845
Failed,,,2670,4497,55,418,0.419
Failed,,,3045,1609,45,121,0.907
Failed,,,780,3545,63,972,0.357
Failed,,,4901,3982,77,610,0.741
Failed,,,4336,486,64,749,0.593
Failed,,,1911,5000,31,349,0.142
Failed,,,20,2002,98,860,0.443
Failed,,,3687,2526,9,228,0.76
Failed,,,3747,1823,97,980,0.664
Failed,,,77,3641,11,112,0.102
Failed,,,1931,701,68,601,0.3
Failed,,,4354,3844,26,500,0.997
Failed,,,4883,465,16,358,0.833
Failed,,,1363,4706,79,739,0.401
Failed,,,722,2059,50,219,0.203
Failed,,,2985,2779,57,869,0.5
Failed,,,2728,1136,44,666,0.016
Failed,,,1086,4317,52,297,0.687
Failed,,,1693,1339,21,786,0.895
Failed,,,4582,3197,85,186,0.338
Failed,,,4015,2200,75,47,0.487
Failed,,,2221,2960,33,929,0.81
Failed,,,323,275,90,409,0.602
Failed,,,3374,4554,4,558,0.165
Failed,,,3206,63,55,191,0.941
Failed,,,472,4456,41,839,0.262
Failed,,,2367,2454,82,328,0.093
Failed,,,3849,3022,24,711,0.642
Failed,,,4416,1440,36,569,0.556
Failed,,,1841,3410,72,466,0.241
Failed,,,1231,1076,1,946,0.41
Failed,,,2563,4068,93,80,0.855
Failed,,,2820,1960,8,377,0.347
Failed,,,868,2569,100,524,0.918
Failed,,,1511,527,29,13,0.743
Failed,,,4715,4958,65,897,0.054
Failed,,,4190,916,76,758,0.156
Failed,,,2076,3945,19,156,0.579
Failed,,,224,1572,60,636,0.754
Failed,,,3580,3582,47,269,0.449
Failed,,,3497,763,20,64,0.527
Failed,,,298,3753,87,962,0.207
Failed,,,2150,1751,42,451,0.382
Failed,,,4106,3722,53,584,0.821
Failed,,,4789,2140,88,696,0.97
Failed,,,1428,2709,5,343,0.296
Failed,,,784,375,74,823,0.121
Failed,,,2893,4766,34,207,0.676
Failed,,,2646,1259,66,254,0.184
Failed,,,1159,3267,28,651,0.614
Failed,,,1767,1226,95,140,0.782
Failed,,,4498,4257,13,774,0.483
Failed,,,3777,213,48,881,0.319
Failed,,,2450,4645,58,29,0.883
Failed,,,554,2272,14,509,0.715
Failed,,,3134,2879,81,392,0.02
Failed,,,3300,2372,31,853,0.859
Failed,,,407,3093,63,235,0.437
Failed,,,2305,154,10,724,0.229
Failed,,,3941,4394,98,373,0.536
Failed,,,4665,1016,62,485,0.638
Failed,,,1619,4157,45,616,0.066
Failed,,,1013,1511,78,96,0.274
Failed,,,2811,3330,17,996,0.961
Failed,,,3057,588,84,543,0.461
Failed,,,640,4869,23,424,0.774
Failed,,,1281,1890,56,913,0.576
Failed,,,4956,2648,39,63,0.128
Failed,,,4271,1653,2,170,0.042
Failed,,,2004,3510,92,802,0.723
Failed,,,150,825,38,282,0.921
Failed,,,3665,4006,71,681,0.375
Failed,,,3653,2248,1,363,0.993
Failed,,,133,2896,93,729,0.304
Failed,,,2031,269,36,249,0.098
Failed,,,4293,4582,72,852,0.668
Failed,,,4939,1126,82,991,0.504
Failed,,,1269,4350,24,107,0.199
Failed,,,662,1391,55,618,0.405
Failed,,,3084,3128,41,471,0.829
Failed,,,2785,400,60,49,0.343
Failed,,,991,4754,46,915,0.891
Failed,,,1631,2087,77,435,0.692
Failed,,,4683,2773,19,537,0.012
Failed,,,3920,1856,29,680,0.16
Failed,,,2278,3630,65,296,0.606
Failed,,,424,632,8,808,0.805
Failed,,,3312,3897,100,160,0.49
Failed,,,3146,888,49,589,0.645
Failed,,,571,3951,57,440,0.089
Failed,,,2423,1636,16,960,0.265
Failed,,,3755,3534,80,78,0.937
Failed,,,4515,2030,68,217,0.852
Failed,,,1780,2516,26,817,0.414
Failed,,,1137,494,97,329,0.238
Failed,,,2619,4969,11,697,0.56
Failed,,,2920,1447,90,775,0.05
Failed,,,806,3382,4,126,0.747
Failed,,,1416,1029,75,646,0.914
Failed,,,4772,4132,33,264,0.352
Failed,,,2177,4525,85,507,0.75
Failed,,,281,2465,44,18,0.583
Failed,,,3485,2989,52,886,0.151
Failed,,,3559,183,79,713,0.825
Failed,,,197,4658,17,313,0.378
Failed,,,2093,2344,62,833,0.211
Failed,,,4202,2829,44,201,0.524
Failed,,,4688,1326,9,94,0.672
Failed,,,1489,3222,99,944,0.125
Failed,,,880,1201,30,456,0.292
Failed,,,2837,4266,64,574,0.973
Failed,,,2546,2153,38,902,0.479
Failed,,,1219,2679,70,3,0.786
Failed,,,1862,325,2,522,0.609
Failed,,,4443,4838,91,391,0.187
Failed,,,3837,718,56,279,0.024
Failed,,,2350,3821,39,630,0.711
Failed,,,498,1760,84,142,0.888
Failed,,,3229,3696,23,759,0.316
Failed,,,3396,1703,74,486,0.533
Failed,,,350,3439,35,603,0.234
Failed,,,2204,811,88,122,0.433
Failed,,,4003,4037,6,975,0.863
Failed,,,4609,579,42,868,0.964
Failed,,,1716,4894,53,234,0.269
Failed,,,1074,1935,20,745,0.07
Failed,,,2710,2581,87,348,0.634
Failed,,,3002,944,14,176,0.132
Failed,,,735,4207,82,792,0.571
Failed,,,1341,1542,47,312,0.777
Failed,,,4856,3317,59,664,0.457
Failed,,,4366,2398,96,553,0.371
Failed,,,1949,3085,12,419,0.926
Failed,,,50,87,67,931,0.72
Failed,,,3725,4439,27,33,0.046
Failed,,,3704,1238,66,785,0.387
Failed,,,32,4228,30,182,0.815
Failed,,,1889,1289,99,671,0.522
Failed,,,4309,3259,7,305,0.213
Failed,,,4913,2302,47,412,0.112
Failed,,,1401,2871,61,560,0.686
Failed,,,753,225,18,40,0.979
Failed,,,2692,1724,25,595,0.792
Failed,,,1053,3733,83,493,0.473
Failed,,,1658,754,40,982,0.174
Failed,,,4549,3784,54,115,0.623
Failed,,,4063,366,94,227,0.709
Failed,,,2261,4798,1,874,0.026
Failed,,,371,2112,72,354,0.325
Failed,,,3415,2719,35,738,0.878
Failed,,,3249,1898,86,12,0.22
Failed,,,517,2619,22,893,0.546
