Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Completed,0.55,72,1,395,81,1,0.001
Completed,0.55,0,1,2136,38,1000,0.001
Completed,0.55,80,294,1668,38,1,0.999
Completed,0.55,0,70,5000,71,413,0.999
Completed,0.55,17,1764,1,1,193,0.001
Completed,0.55,0,5000,5000,1,54,0.001
Completed,0.55,0,641,3605,50,672,0.001
Completed,0.55,0,1883,4064,100,197,0.001
Completed,0.55,0,155,2838,57,411,0.001
Completed,0.55,0,1180,5000,39,682,0.77
Completed,0.55,0,203,4211,45,409,0.001
Completed,0.55,0,1907,2796,60,196,0.001
Completed,0.55,0,4030,2917,64,332,0.001
Completed,0.55,103,1,1142,35,1,0.999
Completed,0.55,79,1,990,21,1,0.001
Completed,0.55,0,1,2137,34,1,0.001
Completed,0.55,0,3494,4072,13,934,0.999
Completed,0.55,117,1,1068,42,1,0.001
Completed,0.57,3103,5000,397,81,1000,0.001
Completed,0.55,0,311,3227,100,869,0.999
Completed,0.56,183,2911,116,76,446,0.332
Completed,0.55,0,3105,3412,1,574,0.999
Completed,0.55,0,1649,2676,1,206,0.999
Completed,0.55,0,1,4412,1,645,0.999
Completed,0.55,0,173,4027,100,404,0.999
Completed,0.55,0,476,4640,100,683,0.001
Completed,0.55,0,5000,5000,100,586,0.999
Completed,0.55,0,4229,4207,100,339,0.999
Completed,0.55,0,2839,3008,100,198,0.999
Completed,0.55,0,1256,2458,1,194,0.001
Completed,0.55,0,1,4421,100,401,0.999
Completed,0.55,0,5000,2921,14,66,0.999
Completed,0.55,0,4926,3948,29,56,0.257
Completed,0.55,0,731,4674,29,665,0.999
Completed,0.55,0,5000,3214,50,1000,0.001
Completed,0.56,162,2271,107,76,428,0.443
Completed,0.55,3116,4488,1917,58,556,0.822
Completed,0.55,0,1,3217,1,883,0.999
Completed,0.56,137,2888,90,77,455,0.336
Completed,0.55,0,1,5000,100,868,0.999
Completed,0.55,0,4922,5000,1,867,0.001
Completed,0.55,0,1,3201,1,852,0.001
Completed,0.56,356,2723,194,71,415,0.325
Completed,0.57,222,3247,138,73,432,0.331
Completed,0.57,129,3019,93,68,269,0.396
Completed,0.55,2164,5000,1945,1,568,0.001
Completed,0.55,0,5000,2013,100,571,0.001
Completed,0.56,273,2833,166,73,425,0.327
Completed,0.58,100,3040,62,79,462,0.338
Completed,0.55,0,1,3164,100,868,0.001
Completed,0.55,0,1,2026,100,569,0.001
Completed,0.55,0,795,2412,32,324,0.562
Completed,0.55,0,4033,2465,69,564,0.225
Completed,0.55,0,4906,2302,63,357,0.273
Completed,0.55,81,3485,615,51,1,0.374
Completed,0.55,0,457,2505,100,457,0.344
Completed,0.55,0,108,2465,68,461,0.316
Completed,0.55,0,4833,2256,43,289,0.428
Completed,0.55,0,3842,2360,100,646,0.001
Completed,0.55,21,3940,176,45,1,0.476
Completed,0.55,0,2058,2294,50,343,0.357
Completed,0.55,0,4801,2471,33,458,0.511
Completed,0.55,0,4587,2448,87,503,0.23
Completed,0.55,0,4717,2457,54,444,0.349
Completed,0.55,0,1,4475,100,1000,0.001
Completed,0.55,0,1,4489,1,1000,0.001
Completed,0.55,0,1,2769,100,1000,0.999
Completed,0.57,187,5000,59,98,1000,0.348
Completed,0.55,0,5000,2234,1,1000,0.001
Completed,0.57,953,5000,374,1,291,0.999
Completed,0.55,473,1,263,100,293,0.001
Completed,0.55,0,5000,2043,1,366,0.001
Completed,0.55,0,5000,2038,100,261,0.999
Completed,0.58,551,4804,315,96,289,0.969
Completed,0.55,0,465,2518,20,553,0.649
Completed,0.55,0,1839,2364,79,664,0.001
Completed,0.55,0,4288,2541,61,528,0.361
Completed,0.55,0,4724,2468,100,451,0.298
Completed,0.55,0,5000,2356,49,403,0.34
Completed,0.55,0,63,2457,58,364,0.441
Completed,0.55,0,250,2553,42,479,0.469
Completed,0.55,16,3865,1948,48,1,0.367
Completed,0.55,0,4057,2424,100,511,0.174
Completed,0.55,0,5000,2035,1,151,0.001
Completed,0.57,369,5000,254,1,286,0.001
Completed,0.58,204,5000,172,1,276,0.999
Completed,0.55,395,1,261,1,272,0.999
Completed,0.55,74,5000,1,1,1000,0.999
Completed,0.55,0,1,2236,100,1000,0.999
Completed,0.55,0,5000,2033,100,179,0.001
Completed,0.55,0,1,3772,100,1,0.999
Completed,0.55,0,1,4319,1,1,0.001
Completed,0.55,35,5000,1,1,356,0.999
Completed,0.55,0,1,2046,1,436,0.999
Completed,0.55,0,1,3910,100,1000,0.001
Completed,0.58,929,5000,357,100,304,0.001
Completed,0.55,881,1,404,100,295,0.999
Completed,0.57,457,5000,198,100,292,0.999
Completed,0.55,0,1,2036,1,171,0.999
Completed,0.58,487,3779,535,21,62,0.999
Completed,0.55,0,5000,4620,100,1,0.001
Completed,0.55,0,1,4853,100,942,0.999
Completed,0.55,0,3057,4623,1,1,0.999
Completed,0.55,0,5000,3989,1,774,0.001
Completed,0.55,0,1,3821,1,257,0.999
Completed,0.55,0,5000,3472,100,901,0.001
Completed,0.55,0,1,4861,1,556,0.001
Completed,0.55,0,4165,2013,25,62,0.999
Completed,0.55,0,5000,4864,1,769,0.999
Completed,0.55,0,5000,2543,100,1000,0.001
Completed,0.55,0,5000,3778,100,412,0.999
Completed,0.55,0,5000,4850,1,410,0.001
Completed,0.57,46,4467,43,13,82,0.448
Completed,0.55,0,1,3191,100,1,0.999
Completed,0.57,630,5000,151,1,1000,0.999
Completed,0.58,378,4737,165,100,534,0.001
Completed,0.55,0,2428,3296,1,1,0.001
Completed,0.58,151,5000,61,100,702,0.001
Completed,0.55,0,1,3144,1,369,0.001
Completed,0.58,618,4380,253,62,462,0.978
Completed,0.56,221,4949,110,100,582,0.001
Completed,0.58,457,4473,207,88,485,0.79
Completed,0.55,46,2961,709,1,1,0.999
Completed,0.55,0,2758,4693,100,1000,0.001
Completed,0.55,0,2123,4206,1,1000,0.999
Completed,0.55,52,1,45,1,389,0.001
Completed,0.55,0,5000,2546,100,901,0.001
Completed,0.55,0,1,3523,1,942,0.999
Completed,0.55,0,5000,3756,1,422,0.001
Completed,0.55,0,2295,4864,100,798,0.001
Completed,0.55,0,3380,3618,1,1,0.999
Completed,0.55,0,1,4172,1,1,0.001
Completed,0.55,0,5000,3854,100,766,0.999
Completed,0.55,0,3021,3049,1,1000,0.999
Completed,0.56,143,4512,90,1,499,0.999
Completed,0.55,0,1,4774,100,1,0.001
Completed,0.55,0,5000,3295,100,1,0.001
Completed,0.55,0,1834,3349,1,1000,0.001
Completed,0.58,470,4436,236,1,473,0.001
Completed,0.57,264,4439,145,1,488,0.999
Completed,0.55,0,5000,2999,1,1000,0.999
Completed,0.55,0,5000,4185,100,1,0.999
Completed,0.56,73,4862,41,1,483,0.001
Completed,0.55,0,2440,3664,1,1000,0.999
Completed,0.55,0,5000,3151,1,470,0.999
Completed,0.55,0,5000,4319,1,404,0.001
Completed,0.55,0,1,3015,100,1000,0.999
Completed,0.55,0,2460,2120,100,488,0.999
Completed,0.57,551,5000,53,100,623,0.999
Completed,0.55,0,5000,4587,100,881,0.999
Completed,0.55,0,1,2727,100,1,0.001
Completed,0.58,318,4515,185,1,460,0.001
Completed,0.55,0,5000,2119,100,512,0.001
Completed,0.55,0,1,2114,100,491,0.999
Completed,0.57,56,4741,46,1,320,0.001
Completed,0.58,176,4512,122,1,420,0.001
Completed,0.55,0,2338,2112,100,505,0.001
Completed,0.55,0,5000,2132,1,527,0.001
Completed,0.55,65,5000,1,1,857,0.001
Completed,0.55,0,2628,2131,1,514,0.001
Completed,0.55,0,5000,2125,100,512,0.999
Completed,0.55,0,1,2117,100,516,0.001
Completed,0.55,0,3894,2119,100,511,0.001
Completed,0.55,0,1947,3038,1,1,0.001
Completed,0.55,0,2252,4050,1,1,0.999
Completed,0.55,0,2042,2790,1,878,0.001
Completed,0.55,0,1921,4562,1,249,0.001
Completed,0.56,120,4562,99,1,376,0.999
Completed,0.55,75,3865,358,100,1,0.999
Completed,0.55,0,5000,2768,100,618,0.999
Completed,0.57,69,4331,59,1,318,0.999
Completed,0.55,0,3497,2049,100,500,0.001
Completed,0.55,40,2404,1,1,377,0.001
Completed,0.57,166,4816,95,100,521,0.001
Completed,0.55,0,5000,2143,1,516,0.999
Completed,0.56,139,5000,57,1,835,0.001
Completed,0.55,0,5000,2684,1,1,0.001
Completed,0.55,61,5000,1,1,802,0.999
Completed,0.56,108,4564,91,1,386,0.001
Completed,0.55,25,4381,1,1,303,0.001
Completed,0.55,0,3524,2162,100,810,0.999
Completed,0.57,62,4344,34,1,265,0.999
Completed,0.58,254,4662,164,1,434,0.538
Completed,0.55,0,5000,3407,100,1,0.999
Completed,0.55,0,2408,3431,100,409,0.001
Completed,0.57,163,4616,124,1,406,0.821
Completed,0.55,0,4616,3894,100,232,0.001
Completed,0.58,529,4840,238,100,478,0.01
Completed,0.55,0,5000,4365,100,1000,0.999
Completed,0.55,0,5000,3574,1,499,0.999
Completed,0.55,0,1255,4326,100,192,0.999
Completed,0.55,0,1567,5000,100,1,0.999
Completed,0.55,0,4972,4492,100,659,0.001
Completed,0.55,0,1677,3711,1,137,0.001
Completed,0.55,41,2656,724,1,1,0.001
Completed,0.55,0,5000,4764,1,632,0.001
Completed,0.55,0,5000,2172,100,837,0.001
Completed,0.55,0,1107,4280,100,781,0.999
Completed,0.55,0,1,3332,100,713,0.001
Completed,0.58,447,5000,225,1,470,0.001
Completed,0.55,0,1346,4105,1,678,0.999
Completed,0.55,0,5000,4937,100,535,0.999
Completed,0.55,0,689,2565,100,1,0.999
Completed,0.55,0,1,2141,100,760,0.999
Completed,0.55,0,419,4777,100,879,0.999
Completed,0.55,0,1308,3704,100,720,0.999
Completed,0.55,0,5000,4928,100,1000,0.001
Completed,0.57,407,4914,208,1,464,0.001
Completed,0.58,234,4889,145,1,445,0.001
Completed,0.55,0,5000,4109,100,567,0.001
Completed,0.55,0,5000,2555,100,1,0.001
Completed,0.55,0,231,5000,100,947,0.278
Completed,0.55,0,1,5000,1,888,0.305
Completed,0.55,0,5000,2297,20,188,0.001
Completed,0.55,0,1,5000,1,442,0.443
Completed,0.55,0,1,2748,100,1,0.251
Completed,0.55,0,105,2970,100,1000,0.333
Completed,0.55,0,1176,2796,100,1,0.345
Completed,0.55,0,4372,2166,5,232,0.254
Completed,0.55,54,3607,1,1,650,0.292
Completed,0.58,3272,4552,538,100,463,0.486
Completed,0.55,0,5000,2315,5,318,0.024
Completed,0.55,0,1,4934,100,1000,0.001
Completed,0.55,0,5000,3711,1,723,0.999
Completed,0.55,0,1,3813,1,1000,0.999
Completed,0.56,39,3804,41,1,200,0.001
Completed,0.56,80,4529,73,1,348,0.001
Completed,0.55,0,1,3860,1,1,0.001
Completed,0.55,0,915,3518,100,1,0.999
Completed,0.57,633,4787,280,1,477,0.999
Completed,0.55,0,2430,3105,1,160,0.999
Completed,0.59,1121,4742,315,100,478,0.001
Completed,0.55,0,1,4530,100,1,0.999
Completed,0.58,822,4709,307,100,477,0.999
Completed,0.58,624,4810,266,100,472,0.001
Completed,0.58,871,4792,286,100,478,0.001
Completed,0.55,137,3252,670,100,1,0.001
Completed,0.55,0,468,5000,49,1,0.194
Completed,0.55,0,3392,2160,22,1,0.223
Completed,0.55,36,5000,1,1,440,0.829
Completed,0.57,1407,5000,358,45,388,0.341
Completed,0.57,1512,3969,329,1,473,0.309
Completed,0.56,6490,5000,574,100,833,0.45
Completed,0.56,195,4894,117,100,405,0.001
Completed,0.57,304,4963,147,100,428,0.001
Completed,0.55,0,1,2075,100,568,0.999
Completed,0.56,111,4972,81,100,396,0.001
Completed,0.57,414,4942,205,100,447,0.001
Completed,0.55,0,3881,4701,100,1,0.999
Completed,0.55,0,2689,2342,1,1000,0.001
Completed,0.55,0,5000,2179,1,1000,0.999
Completed,0.55,80,5000,670,1,1,0.001
Completed,0.57,1330,5000,292,100,500,0.999
Completed,0.55,0,2108,4924,100,1,0.001
Completed,0.55,0,5000,4517,1,1,0.001
Completed,0.55,0,1,2466,1,833,0.999
Completed,0.58,723,4650,276,100,465,0.999
Completed,0.55,0,5000,2979,1,587,0.999
Completed,0.55,0,5000,3371,1,242,0.999
Completed,0.55,0,2944,3536,100,750,0.999
Completed,0.55,0,5000,3752,100,1000,0.999
Completed,0.55,0,1,3494,1,705,0.999
Completed,0.55,0,957,2636,1,1000,0.999
Completed,0.55,6103,1,1646,1,289,0.001
Completed,0.55,0,5000,2869,100,1000,0.001
Completed,0.55,0,5000,3977,1,1000,0.001
Completed,0.55,0,1,3572,100,170,0.999
Completed,0.57,165,4917,98,100,401,0.001
Completed,0.55,0,5000,4144,1,208,0.001
Completed,0.57,983,4869,254,100,463,0.001
Completed,0.58,1487,4797,302,100,468,0.001
Completed,0.55,0,5000,2070,100,543,0.999
Completed,0.55,0,1,2076,1,572,0.001
Completed,0.57,527,4917,224,100,458,0.001
Completed,0.58,379,4914,182,100,435,0.001
Completed,0.55,0,5000,2692,1,401,0.001
Completed,0.55,0,3792,3653,1,887,0.001
Completed,0.55,50,2563,808,1,1,0.999
Completed,0.55,0,1,2568,100,199,0.999
Completed,0.55,0,5000,4602,100,355,0.001
Completed,0.58,546,4382,230,100,457,0.999
Completed,0.55,0,1,4609,1,1000,0.999
Completed,0.55,0,1,2617,100,791,0.999
Completed,0.57,654,4359,263,100,459,0.999
Completed,0.57,521,4429,169,100,433,0.999
Completed,0.57,568,4394,191,100,443,0.999
Completed,0.55,0,1,2690,100,389,0.999
Completed,0.55,0,1,2917,100,1,0.001
Completed,0.59,656,4103,295,17,438,0.001
Completed,0.55,12,3440,292,1,1,0.999
Completed,0.55,0,5000,2043,100,1,0.999
Completed,0.56,67,4308,52,1,382,0.001
Completed,0.55,0,1,3660,100,503,0.999
Completed,0.55,0,2577,2068,100,485,0.001
Completed,0.55,0,1,3830,1,585,0.001
Completed,0.57,53,4129,28,1,360,0.001
Completed,0.55,0,5000,2072,1,504,0.001
Completed,0.55,0,5000,4494,1,837,0.001
Completed,0.55,0,2548,3540,100,1000,0.999
Completed,0.57,562,4353,264,1,442,0.001
Completed,0.58,298,4539,174,1,443,0.001
Completed,0.55,37,4351,1,1,409,0.001
Completed,0.55,0,5000,3243,1,651,0.001
Completed,0.55,0,839,3976,1,201,0.999
Completed,0.55,0,5000,2868,1,648,0.001
Completed,0.55,0,1,2264,1,119,0.999
Completed,0.55,0,1,4655,100,149,0.999
Completed,0.55,0,1,3192,100,157,0.001
Completed,0.55,0,5000,3315,1,891,0.001
Completed,0.55,0,3304,4126,100,1000,0.001
Completed,0.55,0,5000,4289,1,1000,0.001
Completed,0.57,671,4356,277,1,450,0.001
Completed,0.55,0,1,3413,100,809,0.001
Completed,0.57,513,4424,251,1,446,0.001
Completed,0.55,0,1,3011,100,443,0.999
Completed,0.58,204,4484,135,1,427,0.001
Completed,0.55,0,1,3021,1,350,0.001
Completed,0.56,29,3330,84,1,88,0.001
Completed,0.55,0,1,4947,1,202,0.001
Completed,0.58,456,4340,224,1,437,0.001
Completed,0.55,0,3385,4293,100,590,0.999
Completed,0.57,444,4449,201,1,445,0.001
Completed,0.57,762,4219,312,1,452,0.001
Completed,0.55,0,1,2880,1,1000,0.999
Completed,0.58,245,4734,157,1,438,0.001
Completed,0.55,0,1,3021,1,834,0.999
Completed,0.55,0,1725,4494,1,516,0.999
Completed,0.57,137,4942,105,1,419,0.001
Completed,0.58,65,4738,33,1,411,0.001
Completed,0.57,791,5000,318,1,474,0.999
Completed,0.55,0,1,3966,100,890,0.001
Completed,0.55,0,1099,3156,100,664,0.999
Completed,0.55,77,5000,1,1,1000,0.001
Completed,0.55,0,1,4735,100,463,0.999
Completed,0.55,0,5000,4348,1,1,0.999
Completed,0.55,0,1932,4237,1,128,0.999
Completed,0.55,0,1297,2102,100,98,0.001
Completed,0.55,0,2439,4686,1,870,0.001
Completed,0.55,0,1,2487,1,1000,0.001
Completed,0.55,0,1238,4667,37,739,0.133
Completed,0.55,0,4400,3135,23,927,0.96
Completed,0.55,0,2094,2203,96,15,0.378
Completed,0.55,0,1997,3361,46,581,0.516
Completed,0.55,0,4616,2435,75,478,0.073
Completed,0.55,0,3596,4425,9,768,0.328
Completed,0.55,0,14,4249,60,83,0.904
Completed,0.54,799,2711,181,33,984,0.442
Completed,0.55,0,4348,2951,100,270,0.189
Completed,0.55,0,1264,4944,88,877,0.035
Completed,0.55,0,3098,3508,53,690,0.871
Completed,0.55,0,747,2667,5,383,0.419
Completed,0.55,0,4846,3870,43,195,0.738
Completed,0.57,570,5000,266,1,461,0.999
Completed,0.55,0,5000,3067,100,1,0.001
Completed,0.55,0,1,4162,100,841,0.001
Completed,0.57,644,5000,250,1,467,0.001
Completed,0.55,0,1,2286,1,840,0.001
Completed,0.55,0,5000,3931,1,601,0.999
Completed,0.55,28,5000,1,1,202,0.001
Completed,0.55,0,5000,4817,1,232,0.001
Completed,0.58,367,5000,186,1,438,0.001
Completed,0.57,102,5000,68,1,409,0.001
Completed,0.57,1158,5000,292,1,463,0.001
Completed,0.55,0,2489,3954,16,283,0.807
Completed,0.55,0,3150,2596,26,96,0.099
Completed,0.55,0,507,3748,81,789,0.677
Completed,0.55,0,2883,2176,1,153,0.234
Completed,0.55,0,3903,4717,68,601,0.479
Completed,0.55,0,1757,3037,71,237,0.26
Completed,0.55,0,2653,4179,83,425,0.585
Completed,0.57,187,269,105,13,510,0.013
Completed,0.55,0,1,4794,100,137,0.001
Completed,0.55,0,1,3285,100,219,0.001
Completed,0.55,0,5000,3150,1,1,0.001
Completed,0.55,0,1,3529,1,395,0.999
Completed,0.55,0,1,2337,1,144,0.999
Completed,0.57,1083,5000,313,1,478,0.001
Completed,0.55,0,3862,3364,100,1000,0.999
Completed,0.55,0,1,4478,1,307,0.001
Completed,0.55,0,940,4787,1,1000,0.001
Completed,0.55,0,1002,2646,100,515,0.001
Completed,0.58,735,5000,294,1,489,0.999
Completed,0.55,585,1,217,1,465,0.999
Completed,0.55,0,5000,4884,1,1,0.999
Completed,0.55,0,1,2110,100,639,0.001
Completed,0.55,0,5000,2410,1,768,0.999
Completed,0.55,0,2969,3961,100,1,0.001
Completed,0.58,525,5000,201,1,452,0.999
Completed,0.56,199,5000,89,1,427,0.001
Completed,0.56,10616,3157,808,36,890,0.323
Completed,0.55,0,4176,2312,89,579,0.999
Completed,0.55,0,4169,2295,63,491,0.999
Completed,0.55,0,2148,4404,100,1,0.999
Completed,0.55,0,2830,2828,100,125,0.999
Completed,0.57,274,5000,127,1,441,0.001
Completed,0.58,310,5000,165,1,452,0.001
Completed,0.55,0,5000,4393,100,192,0.001
Completed,0.55,0,5000,3607,100,113,0.001
Completed,0.55,0,1,3613,100,894,0.999
Completed,0.55,0,1,3747,1,223,0.001
Completed,0.55,0,1,3372,1,1,0.999
Completed,0.55,0,2239,2190,1,1000,0.001
Completed,0.55,0,1876,4561,1,175,0.999
Completed,0.55,0,5000,4900,100,260,0.999
Completed,0.55,0,4321,3394,100,846,0.999
Completed,0.57,1058,5000,281,100,472,0.999
Completed,0.58,57,4377,52,1,137,0.999
Completed,0.55,0,1,4369,100,1000,0.999
Completed,0.55,0,1,3678,1,1,0.999
Completed,0.55,0,1,4165,1,182,0.001
Completed,0.58,562,5000,189,100,464,0.001
Completed,0.58,667,5000,238,1,439,0.999
Completed,0.55,0,5000,4073,1,333,0.001
Completed,0.55,0,5000,2947,100,765,0.001
Completed,0.55,0,1,4231,1,612,0.001
Completed,0.55,0,2460,5000,100,155,0.001
Completed,0.55,0,5000,2709,100,135,0.001
Completed,0.55,0,3744,2763,1,751,0.999
Completed,0.58,85,4018,289,1,34,0.999
Completed,0.55,12,4246,298,1,1,0.001
Completed,0.55,0,5000,3094,100,1000,0.001
Completed,0.55,0,5000,2842,1,1,0.999
Completed,0.57,51,4683,57,100,113,0.001
Completed,0.55,0,1,3970,1,819,0.999
Completed,0.55,7,3441,124,1,1,0.001
Completed,0.57,316,5000,269,1,183,0.999
Completed,0.57,486,5000,331,1,209,0.999
Completed,0.55,0,1750,3759,100,95,0.999
Completed,0.55,0,1877,2367,100,851,0.999
Completed,0.57,728,5000,280,1,454,0.999
Completed,0.55,0,4593,3890,100,1,0.999
Completed,0.58,237,5000,140,1,423,0.001
Completed,0.55,0,1821,3848,100,497,0.999
Completed,0.57,723,5000,306,1,417,0.999
Completed,0.59,358,5000,185,1,395,0.999
Completed,0.55,0,59,3063,100,607,0.001
Completed,0.56,103,5000,52,100,366,0.001
Completed,0.58,197,5000,120,1,385,0.001
Completed,0.55,0,5000,3505,100,270,0.999
Completed,0.58,762,5000,279,100,423,0.001
Completed,0.55,0,5000,3867,1,876,0.999
Completed,0.56,133,5000,80,1,390,0.001
Completed,0.55,0,1594,2969,100,559,0.001
Completed,0.55,1,5000,4083,1,60,0.001
Completed,0.57,306,5000,158,1,402,0.999
Completed,0.58,1026,5000,307,100,435,0.999
Completed,0.55,39,5000,1,1,450,0.001
Completed,0.55,0,1,3966,1,533,0.999
Completed,0.56,47,5000,148,1,69,0.999
Completed,0.55,0,5000,2744,100,1000,0.001
Completed,0.58,45,5000,31,1,281,0.001
Completed,0.55,0,1,2366,1,477,0.001
Completed,0.55,0,5000,4695,100,348,0.001
Completed,0.58,865,5000,272,100,422,0.999
Completed,0.55,0,2130,3489,1,1000,0.001
Completed,0.56,69,5000,54,1,380,0.001
Completed,0.55,0,1,4946,1,710,0.001
Completed,0.57,770,5000,249,100,418,0.999
Completed,0.58,489,5000,228,1,404,0.999
Completed,0.55,0,1,4963,100,487,0.001
Completed,0.55,0,3382,2828,1,526,0.999
Completed,0.55,14,5000,1,1,132,0.001
Completed,0.55,0,1,2449,100,1000,0.999
Completed,0.55,0,2065,4914,100,419,0.001
Completed,0.55,0,3849,4049,100,748,0.001
Completed,0.55,0,1738,3283,1,133,0.001
Completed,0.55,0,5000,2073,100,503,0.001
Completed,0.55,0,5000,2009,100,1,0.001
Completed,0.55,0,5000,2371,100,215,0.999
Completed,0.55,0,3324,4683,1,167,0.001
Completed,0.55,0,2657,2823,1,357,0.999
Completed,0.55,0,2137,2907,100,511,0.999
Completed,0.55,0,1,2757,100,821,0.999
Completed,0.55,119,1,104,1,396,0.001
Completed,0.55,28,1,1,1,360,0.001
Completed,0.55,0,1,4564,1,639,0.001
Completed,0.55,0,4632,4201,1,910,0.999
Completed,0.55,0,5000,4442,100,921,0.999
Completed,0.55,0,4100,4403,100,548,0.001
Completed,0.55,0,1,2497,100,1,0.001
Completed,0.55,0,1,3602,1,1000,0.001
Completed,0.55,0,1,2067,100,471,0.001
Completed,0.55,0,5000,2624,1,756,0.999
Completed,0.57,7833,3329,748,77,753,0.656
Completed,0.56,8666,1754,933,57,643,0.763
Completed,0.58,23,2951,50,24,28,0.32
Completed,0.55,0,2159,2855,80,506,0.908
Completed,0.55,0,2379,2002,13,793,0.399
Completed,0.55,0,75,3318,65,81,0.191
Completed,0.55,9071,3575,1470,55,413,0.956
Completed,0.58,2472,1472,485,13,529,0.692
Completed,0.55,0,118,2081,76,486,0.797
Completed,0.55,0,2424,3227,27,634,0.604
Completed,0.57,1147,4546,283,86,695,0.982
Completed,0.55,0,3235,2426,3,293,0.527
Completed,0.55,0,1684,2300,32,182,0.928
Completed,0.55,0,1,4589,1,94,0.001
Completed,0.55,0,5000,4805,1,1,0.001
Completed,0.55,0,4149,2917,100,163,0.001
Completed,0.57,2489,1973,862,70,194,0.61
Completed,0.55,0,1279,2538,74,398,0.388
Completed,0.55,0,4821,4152,43,723,0.807
Completed,0.58,2484,2752,532,91,401,0.595
Completed,0.55,0,2292,2727,11,879,0.131
Completed,0.55,0,4195,3070,87,838,0.421
Completed,0.55,695,3376,1613,35,32,0.239
Completed,0.55,0,1668,3792,67,557,0.516
Completed,0.55,0,3261,3978,99,918,0.934
Completed,0.57,115,4315,79,48,207,0.726
Completed,0.56,7328,355,807,83,594,0.169
Completed,0.55,0,2036,4510,34,288,0.491
Completed,0.55,0,3525,4935,45,788,0.614
Completed,0.56,1610,4034,997,97,94,0.795
Completed,0.55,0,1093,3197,3,569,0.449
Completed,0.55,0,4868,2792,68,200,0.874
Completed,0.55,1,1609,4232,50,621,0.608
Completed,0.55,1324,2147,737,21,131,0.504
Completed,0.55,0,2899,3537,77,653,0.219
Completed,0.55,0,3302,2849,25,378,0.756
Completed,0.55,0,208,2645,98,338,0.545
Completed,0.55,0,90,3464,13,253,0.575
Completed,0.57,4849,3649,572,51,787,0.19
Completed,0.55,0,3570,3738,48,174,0.915
Completed,0.56,1667,168,376,91,648,0.287
Completed,0.55,0,4909,4430,77,848,0.5
Completed,0.55,0,810,2218,5,773,0.961
Completed,0.55,0,1751,3191,86,118,0.687
Completed,0.58,996,4530,298,28,594,0.051
Completed,0.55,0,549,3686,49,212,0.858
Completed,0.57,347,2242,156,82,603,0.732
Completed,0.57,6361,3719,672,87,722,0.153
Completed,0.55,0,2219,4310,18,414,0.948
Completed,0.55,0,611,2030,51,774,0.571
Completed,0.57,415,1831,285,30,287,0.803
Completed,0.55,0,4656,3889,97,356,0.536
Completed,0.55,0,1936,4796,93,331,0.446
Completed,0.55,13139,4324,1757,46,866,0.816
Completed,0.56,74,2829,88,79,164,0.731
Completed,0.57,572,2495,478,42,109,0.995
Completed,0.55,0,301,3958,74,752,0.654
Completed,0.55,0,3697,3841,87,675,0.867
Completed,0.57,1878,4023,439,5,467,0.531
Completed,0.55,0,4702,2993,40,345,0.703
Completed,0.55,0,3063,3245,20,801,0.38
