Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,2608,1239,57,485,0.819
Failed,,,1499,3594,27,965,0.291
Failed,,,159,1617,85,103,0.167
Failed,,,3786,4265,2,566,0.692
Failed,,,4430,1970,47,743,0.563
Failed,,,842,4615,64,207,0.047
Failed,,,2181,186,19,845,0.419
Failed,,,3251,2537,90,324,0.94
Failed,,,3154,2075,71,62,0.104
Failed,,,2046,4428,38,521,0.505
Failed,,,862,148,96,413,0.881
Failed,,,4490,2795,16,889,0.478
Failed,,,3992,1783,66,290,0.489
Failed,,,294,3615,53,279,0.753
Failed,,,1479,1801,8,671,0.625
Failed,,,2547,4155,76,131,0.234
Failed,,,2869,472,5,329,0.611
Failed,,,1781,2827,85,871,0.03
Failed,,,616,2296,30,196,0.405
Failed,,,4186,4944,63,723,0.985
Failed,,,4793,1321,92,587,0.863
Failed,,,1184,3966,25,113,0.277
Failed,,,2349,903,68,938,0.149
Failed,,,3476,3255,48,481,0.741
Failed,,,3677,777,83,626,0.445
Failed,,,2297,3421,4,168,0.914
Failed,,,960,1448,58,775,0.543
Failed,,,4862,3800,26,300,0.068
Failed,,,4089,446,82,897,0.087
Failed,,,356,4778,88,910,0.67
Failed,,,1692,345,46,16,0.794
Failed,,,3112,2993,66,559,0.315
Failed,,,2809,1674,42,983,0.967
Failed,,,1370,4321,75,443,0.422
Failed,,,53,1095,18,616,0.051
Failed,,,3975,3449,98,92,0.59
Failed,,,4540,276,55,225,0.712
Failed,,,658,2628,35,702,0.179
Failed,,,1974,1948,80,374,0.302
Failed,,,3375,4594,13,834,0.838
Failed,,,3370,1941,38,133,0.635
Failed,,,1987,4606,71,669,0.225
Failed,,,647,292,16,281,0.35
Failed,,,4548,2626,96,802,0.759
Failed,,,3883,968,33,804,0.357
Failed,,,40,3447,33,411,0.472
Failed,,,1380,1666,76,524,0.095
Failed,,,2802,4333,9,60,0.515
Failed,,,3124,338,85,479,0.144
Failed,,,1683,3006,5,941,0.747
Failed,,,363,2440,63,111,0.872
Failed,,,4283,4776,30,589,0.267
Failed,,,4851,1465,25,721,0.395
Failed,,,969,3797,93,198,0.995
Failed,,,2289,769,47,869,0.618
Failed,,,3692,3433,68,331,0.024
Failed,,,3463,916,3,556,0.788
Failed,,,2354,3248,83,19,0.321
Failed,,,1176,1319,26,908,0.199
Failed,,,4803,3983,59,385,0.66
Failed,,,4297,2423,21,384,0.19
Failed,,,610,4961,21,776,0.077
Failed,,,1789,484,66,166,0.451
Failed,,,2859,2820,46,628,0.908
Failed,,,2557,1813,75,836,0.313
Failed,,,1467,4147,43,372,0.828
Failed,,,308,965,98,703,0.706
Failed,,,3877,3633,18,224,0.185
Failed,,,4481,146,35,93,0.057
Failed,,,873,2811,55,615,0.584
Failed,,,2032,2087,13,446,0.958
Failed,,,3161,4420,80,981,0.432
Failed,,,3259,188,61,650,0.519
Failed,,,2170,2520,32,175,0.122
Failed,,,854,1958,87,752,0.5
Failed,,,4424,4622,4,292,0.89
Failed,,,3981,1112,53,890,0.886
Failed,,,169,4273,66,932,0.37
Failed,,,1486,1241,24,9,0.244
Failed,,,2613,3577,94,535,0.647
Failed,,,2916,2413,15,993,0.012
Failed,,,1808,4748,97,466,0.598
Failed,,,472,434,40,609,0.976
Failed,,,4101,3100,69,68,0.384
Failed,,,4747,629,77,250,0.264
Failed,,,1157,3295,7,708,0.846
Failed,,,2493,1516,52,352,0.719
Failed,,,3562,3849,35,825,0.139
Failed,,,3671,1330,99,39,0.935
Failed,,,2230,3996,16,513,0.455
Failed,,,1065,815,74,437,0.082
Failed,,,4987,3148,44,896,0.56
Failed,,,4199,2293,88,299,0.532
Failed,,,422,2954,81,255,0.211
Failed,,,1587,2228,37,680,0.333
Failed,,,2988,4895,54,153,0.807
Failed,,,2666,1055,27,322,0.413
Failed,,,1284,3724,57,847,0.945
Failed,,,100,1790,2,206,0.573
Failed,,,4002,4126,85,745,0.038
Failed,,,4684,2144,64,565,0.158
Failed,,,743,4476,47,104,0.702
Failed,,,3348,2667,19,487,0.285
Failed,,,3307,1185,92,860,0.115
Failed,,,1886,3521,25,317,0.525
Failed,,,706,1583,69,742,0.899
Failed,,,4647,4251,48,216,0.491
Failed,,,4043,2015,6,101,0.364
Failed,,,3778,1605,49,393,0.771
Failed,,,1321,210,29,500,0.655
Failed,,,2702,2542,62,958,0.235
Failed,,,3025,1538,32,502,0.607
Failed,,,1624,3871,53,42,0.003
Failed,,,463,686,9,901,0.377
Failed,,,4346,3351,77,425,0.982
Failed,,,4950,412,72,260,0.854
Failed,,,1028,3078,39,784,0.255
Failed,,,2189,2357,95,143,0.133
Failed,,,3629,4692,15,683,0.726
Failed,,,3525,2211,56,455,0.461
Failed,,,2456,4877,36,995,0.928
Failed,,,1115,558,79,72,0.552
Failed,,,4705,2893,12,597,0.09
Failed,,,4137,832,42,713,0.218
Failed,,,4305,619,11,797,0.68
Failed,,,1849,1391,19,814,0.798
Failed,,,2958,4057,99,355,0.341
Failed,,,2655,64,22,188,0.937
Failed,,,1527,2728,89,645,0.421
Failed,,,206,2161,45,289,0.044
Failed,,,3815,4493,65,763,0.566
Failed,,,4383,1729,82,930,0.694
Failed,,,813,4065,3,404,0.166
Failed,,,2134,1038,59,547,0.292
Failed,,,3222,3706,27,5,0.817
Failed,,,3202,1688,8,361,0.232
Failed,,,2073,4355,78,839,0.629
Failed,,,910,1169,34,229,0.75
Failed,,,4518,3503,51,690,0.359
Failed,,,3835,270,96,619,0.479
Failed,,,141,4678,86,576,0.778
Failed,,,1430,1885,70,971,0.506
Failed,,,2520,4550,41,448,0.104
Failed,,,2823,713,67,31,0.738
Failed,,,1752,3377,50,552,0.153
Failed,,,569,1443,93,383,0.274
Failed,,,4157,3775,23,919,0.866
Failed,,,4840,2496,31,773,0.986
Failed,,,1212,4832,60,310,0.404
Failed,,,2396,360,5,641,0.031
Failed,,,3505,3028,87,161,0.611
Failed,,,3729,545,46,953,0.314
Failed,,,2326,2881,63,473,0.795
Failed,,,1011,2310,20,586,0.669
Failed,,,4892,4978,90,122,0.19
Failed,,,4247,1258,58,195,0.07
Failed,,,508,3165,75,237,0.673
Failed,,,1641,899,84,344,0.917
Failed,,,3083,3231,1,864,0.442
Failed,,,2760,2070,81,658,0.837
Failed,,,1339,4403,10,136,0.304
Failed,,,4,85,55,807,0.178
Failed,,,3944,2750,37,268,0.713
Failed,,,4590,983,17,416,0.593
Failed,,,688,3650,100,878,0.048
Failed,,,2023,1874,43,48,0.426
Failed,,,3406,4208,73,527,0.965
Failed,,,3424,462,19,116,0.488
Failed,,,2003,3106,99,592,0.902
Failed,,,667,2388,42,482,0.53
Failed,,,4609,4740,74,945,0.111
Failed,,,3926,1488,79,873,0.24
Failed,,,266,2604,14,81,0.879
Failed,,,1360,655,57,725,0.774
Failed,,,2741,3303,36,202,0.366
Failed,,,3064,1984,60,277,0.979
Failed,,,1663,4631,27,798,0.38
Failed,,,346,160,82,129,0.008
Failed,,,4229,2514,2,665,0.601
Failed,,,4911,1216,45,520,0.731
Failed,,,990,3568,65,55,0.128
Failed,,,2306,1633,22,886,0.252
Failed,,,3746,4279,89,408,0.857
Failed,,,3486,1760,29,699,0.093
Failed,,,2417,4113,61,220,0.548
Failed,,,1232,1088,7,832,0.923
Failed,,,4822,3734,86,368,0.466
Failed,,,548,2680,49,978,0.804
Failed,,,326,3922,28,731,0.539
Failed,,,2840,4465,24,610,0.215
Failed,,,2538,782,94,912,0.569
Failed,,,1410,3137,15,389,0.042
Failed,,,245,1361,72,560,0.417
Failed,,,3854,4009,39,23,0.942
Failed,,,4500,2261,10,170,0.812
Failed,,,930,4905,77,632,0.296
Failed,,,2095,588,32,303,0.169
Failed,,,3183,2940,52,780,0.691
Failed,,,3241,2448,83,605,0.354
Failed,,,2113,4802,1,64,0.754
Failed,,,792,332,58,988,0.631
Failed,,,4400,2977,29,462,0.229
Failed,,,3796,761,20,348,0.107
Failed,,,227,3408,91,821,0.504
Failed,,,24,3843,12,335,0.65
Failed,,,2637,3825,63,705,0.484
Failed,,,2940,299,43,756,0.861
Failed,,,1870,2654,73,296,0.279
Failed,,,530,1932,17,654,0.156
Failed,,,4118,4580,100,179,0.736
Failed,,,4723,1660,55,14,0.614
Failed,,,1095,4305,38,538,0.028
Failed,,,2435,1121,80,397,0.399
Failed,,,3544,3472,10,936,0.99
Failed,,,3611,955,71,209,0.195
Failed,,,2209,3600,41,749,0.664
Failed,,,1050,1826,96,326,0.792
Failed,,,4931,4178,13,851,0.318
Failed,,,4364,2098,33,966,0.439
Failed,,,443,4453,51,492,0.92
Failed,,,1732,2111,91,90,0.676
Failed,,,3044,2781,79,108,0.065
Failed,,,2721,1305,5,433,0.717
Failed,,,1300,3952,88,892,0.173
Failed,,,121,927,30,36,0.301
Failed,,,4061,3281,60,508,0.84
Failed,,,4629,497,93,676,0.962
Failed,,,728,2851,23,149,0.429
Failed,,,1906,2282,67,793,0.053
Failed,,,3289,4928,50,251,0.588
Failed,,,3330,1415,66,905,0.761
Failed,,,1948,3769,45,429,0.347
Failed,,,813,1545,15,992,0.046
Failed,,,3061,4956,94,241,0.75
Failed,,,3887,474,35,539,0.744
Failed,,,2230,3332,58,288,0.461
Failed,,,1547,1471,46,246,0.875
Failed,,,4476,2857,11,711,0.53
Failed,,,3723,2341,69,11,0.973
Failed,,,4135,1175,91,690,0.965
Failed,,,2004,2784,18,438,0.235
Failed,,,4719,3562,66,561,0.804
Failed,,,3324,1638,7,234,0.689
Failed,,,607,4404,86,983,0.484
Failed,,,294,864,1,613,0.609
Failed,,,3636,3098,79,362,0.342
Failed,,,4407,2405,50,910,0.164
Failed,,,1655,3941,71,159,0.884
Failed,,,2317,1324,97,93,0.858
Failed,,,3823,4716,25,841,0.066
Failed,,,882,3248,27,637,0.645
Failed,,,918,747,52,373,0.996
Failed,,,1602,133,8,569,0.544
Failed,,,3758,2209,100,170,0.292
Failed,,,2291,3824,21,922,0.507
Failed,,,1707,1441,46,829,0.72
Failed,,,4420,4911,75,81,0.453
Failed,,,3633,604,4,626,0.054
Failed,,,251,3366,76,378,0.773
Failed,,,564,1895,11,29,0.133
Failed,,,3320,4135,82,780,0.915
Failed,,,4733,1058,41,450,0.578
Failed,,,321,2202,54,883,0.586
Failed,,,3229,3792,27,131,0.365
Failed,,,4980,774,96,586,0.141
Failed,,,1482,2915,25,334,0.908
Failed,,,2070,611,50,417,0.819
Failed,,,4313,3398,71,665,0.105
Failed,,,1563,643,83,464,0.3
Failed,,,983,4899,79,868,0.684
Failed,,,1113,1283,31,294,0.241
Failed,,,2770,4747,52,545,0.963
Failed,,,1940,3207,97,999,0.263
Failed,,,1279,906,73,752,0.478
Failed,,,4772,3066,45,4,0.691
Failed,,,3437,2373,78,705,0.81
Failed,,,525,3982,7,457,0.02
Failed,,,3750,3520,12,829,0.158
Failed,,,4459,1597,67,404,0.34
Failed,,,1590,4436,38,657,0.615
Failed,,,2252,2060,13,595,0.643
Failed,,,3876,4293,92,346,0.437
Failed,,,3084,1217,37,923,0.068
Failed,,,801,2752,60,174,0.852
Failed,,,3045,2903,29,625,0.204
Failed,,,3069,2735,7,275,0.447
Failed,,,3880,2062,65,949,0.048
Failed,,,2256,4280,43,197,0.779
Failed,,,1595,1589,18,54,0.992
Failed,,,4464,4453,91,802,0.209
Failed,,,198,3532,61,724,0.502
Failed,,,510,2375,27,870,0.404
Failed,,,3422,3969,54,118,0.673
Failed,,,4777,914,25,667,0.822
Failed,,,1283,3049,96,415,0.101
Failed,,,1945,438,71,336,0.128
Failed,,,4193,3219,50,584,0.921
Failed,,,2756,1276,79,133,0.583
Failed,,,1098,4764,2,881,0.368
Failed,,,988,1417,53,455,0.8
Failed,,,2645,1415,2,120,0.392
Failed,,,2055,3380,20,754,0.697
Failed,,,1467,771,45,997,0.544
Failed,,,576,327,90,485,0.576
Failed,,,1578,2865,63,863,0.184
Failed,,,2245,486,88,888,0.088
Failed,,,3902,3329,9,140,0.863
Failed,,,3057,1563,64,591,0.639
Failed,,,808,4949,41,343,0.41
Failed,,,805,475,73,438,0.364
Failed,,,3049,3338,46,685,0.587
Failed,,,3900,1552,77,110,0.908
Failed,,,2238,4957,6,857,0.14
Failed,,,1576,2339,31,893,0.106
Failed,,,4484,3850,52,142,0.818
Failed,,,3716,638,21,565,0.684
Failed,,,786,1225,86,527,0.726
Failed,,,530,1865,14,218,0.514
Failed,,,3403,4646,93,966,0.285
Failed,,,1263,3652,59,513,0.988
Failed,,,1925,948,84,739,0.766
Failed,,,4212,2542,12,486,0.06
Failed,,,2737,2026,67,785,0.444
Failed,,,1119,4161,39,33,0.729
Failed,,,1007,2157,91,615,0.158
Failed,,,2630,4313,18,368,0.887
Failed,,,4319,1119,61,912,0.616
Failed,,,2036,2733,32,164,0.339
Failed,,,4985,3501,86,839,0.643
Failed,,,3214,1694,43,384,0.851
Failed,,,345,4456,66,635,0.069
Failed,,,33,808,50,771,0.962
Failed,,,2650,4887,32,707,0.03
Failed,,,4672,2470,1,692,0.264
Failed,,,1760,4002,79,444,0.531
Failed,,,2348,1380,54,307,0.692
Failed,,,4006,4767,27,559,0.477
Failed,,,2944,343,96,228,0.019
Failed,,,695,3188,25,981,0.811
Failed,,,766,1455,35,642,0.383
Failed,,,2854,4860,58,393,0.666
Failed,,,3940,574,15,814,0.827
Failed,,,2433,3437,94,65,0.124
Failed,,,1850,734,69,185,0.15
Failed,,,4601,2952,40,938,0.926
Failed,,,3442,2240,83,357,0.577
Failed,,,100,3751,11,610,0.347
Failed,,,145,973,16,112,0.688
Failed,,,217,2856,98,314,0.392
Failed,,,4570,2011,36,409,0.024
Failed,,,1813,4146,58,658,0.807
Failed,,,2480,1841,82,594,0.968
Failed,,,3982,4621,11,341,0.237
Failed,,,729,3666,40,138,0.537
Failed,,,664,1619,1,491,0.154
Failed,,,2907,4382,80,740,0.922
Failed,,,2389,3583,72,787,0.351
Failed,,,1727,1193,97,965,0.377
Failed,,,4635,2808,24,213,0.671
Failed,,,3574,2075,55,512,0.833
Failed,,,75,4231,26,259,0.118
Failed,,,388,427,60,149,0.975
Failed,,,3262,3272,33,896,0.198
Failed,,,4947,1308,90,320,0.298
Failed,,,3527,3047,71,22,0.243
Failed,,,2076,2386,44,683,0.742
Failed,,,4363,3917,65,431,0.458
Failed,,,2595,880,8,854,0.047
Failed,,,977,3119,85,103,0.752
Failed,,,1158,719,37,560,0.322
Failed,,,2782,2938,58,311,0.598
Failed,,,3382,4373,41,630,0.443
Failed,,,4817,1142,82,85,0.063
Failed,,,1323,2672,11,833,0.768
Failed,,,4156,3440,57,166,0.213
Failed,,,2794,1673,16,621,0.282
Failed,,,1136,4516,93,369,0.514
Failed,,,950,1804,43,795,0.069
Failed,,,2613,4668,64,47,0.854
Failed,,,2093,3631,87,500,0.434
Failed,,,3483,2567,93,861,0.482
Failed,,,4925,2521,34,503,0.614
Failed,,,3274,1964,88,204,0.889
Failed,,,366,4184,17,956,0.16
Failed,,,54,536,96,575,0.809
Failed,,,3586,3317,23,327,0.018
Failed,,,4613,1490,56,903,0.48
Failed,,,1740,4980,27,156,0.694
Failed,,,2406,2278,2,96,0.535
Failed,,,4025,3872,81,847,0.264
Failed,,,2924,698,48,424,0.239
Failed,,,637,2835,70,676,0.962
Failed,,,707,2350,84,946,0.345
Failed,,,2833,3963,13,199,0.575
Failed,,,3959,927,66,524,0.928
Failed,,,3041,2218,60,656,0.008
Failed,,,1415,4695,19,568,0.529
Failed,,,885,1316,58,607,0.565
Failed,,,2978,4727,36,359,0.359
Failed,,,3825,400,94,935,0.147
Failed,,,2324,3260,15,188,0.929
Failed,,,1657,873,40,64,0.841
Failed,,,4414,3087,68,815,0.11
Failed,,,3639,2413,10,392,0.385
Failed,,,301,3930,83,644,0.664
Failed,,,3326,3571,76,15,0.521
Failed,,,4727,1627,47,716,0.983
Failed,,,1345,4413,74,468,0.19
Failed,,,2012,2102,99,283,0.039
Failed,,,4138,4243,22,535,0.76
Failed,,,2664,1186,51,236,0.735
Failed,,,1197,2776,30,988,0.466
Failed,,,1427,1009,62,251,0.337
Failed,,,1094,1045,81,414,0.896
Failed,,,2556,2654,3,662,0.184
Failed,,,4246,1922,69,117,0.314
Failed,,,2115,4081,48,865,0.606
Failed,,,1532,1769,23,886,0.634
Failed,,,4908,4535,95,134,0.411
Failed,,,428,3731,56,337,0.862
Failed,,,114,2233,34,194,0.231
Failed,,,340,1687,92,35,0.449
Failed,,,3209,4473,14,783,0.725
Failed,,,1463,3513,36,736,0.049
Failed,,,2051,1126,12,514,0.208
Failed,,,4334,2717,84,263,0.993
Failed,,,2625,2159,39,968,0.504
Failed,,,1002,4301,68,216,0.296
Failed,,,910,3812,33,403,0.791
Failed,,,4146,5000,54,709,0.811
Failed,,,3688,2853,100,1000,0.001
Failed,,,5000,4558,26,585,0.999
Failed,,,1,4174,43,1,0.463
Failed,,,3138,2874,98,64,0.897
Failed,,,3600,2381,48,415,0.412
Failed,,,613,2563,36,205,0.675
Failed,,,3947,695,32,258,0.919
Failed,,,1418,2299,11,149,0.09
Failed,,,1570,3112,61,375,0.602
Failed,,,2784,3179,40,618,0.058
Failed,,,4724,3290,92,270,0.699
Failed,,,3391,3823,37,880,0.856
Failed,,,1091,2491,59,997,0.667
Failed,,,359,4133,100,771,0.572
Failed,,,2837,488,20,706,0.685
Failed,,,356,3823,24,955,0.987
Failed,,,1720,888,1,980,0.619
Failed,,,177,3874,46,443,0.743
Failed,,,2814,1072,28,650,0.179
Failed,,,983,1940,93,1000,0.842
Failed,,,3911,4250,81,674,0.573
Failed,,,3448,2098,2,831,0.515
Failed,,,2519,1490,70,1000,0.028
Failed,,,1683,1667,77,249,0.675
Failed,,,2203,3710,100,739,0.795
Failed,,,5000,2193,25,525,0.999
Failed,,,8,2783,22,750,0.409
Failed,,,2166,3493,48,778,0.34
Failed,,,4496,5000,100,1000,0.001
Failed,,,360,5000,1,1,0.001
Failed,,,5000,2265,1,1000,0.655
Failed,,,5000,5000,100,1000,0.999
Failed,,,1,930,1,677,0.001
Failed,,,1,5000,1,738,0.999
Failed,,,5000,5000,100,90,0.001
Failed,,,4726,3301,34,801,0.297
Failed,,,3322,4689,20,987,0.03
Failed,,,1,924,1,303,0.999
Failed,,,5000,1381,1,1000,0.999
Failed,,,1,5000,7,700,0.999
Failed,,,5000,789,1,769,0.001
Failed,,,603,1522,63,269,0.667
Failed,,,1449,1837,29,863,0.22
Failed,,,892,4375,61,757,0.592
Failed,,,1221,1367,100,310,0.853
Failed,,,2082,3217,45,374,0.999
Failed,,,4549,3765,35,522,0.548
Failed,,,4607,513,1,910,0.82
Failed,,,4608,416,1,758,0.57
Failed,,,2699,4780,50,1,0.412
Failed,,,2506,1181,16,1000,0.466
Failed,,,4760,555,1,1000,0.604
Failed,,,1475,4511,35,57,0.001
Failed,,,4179,1009,48,735,0.555
Failed,,,4719,2901,26,850,0.72
Failed,,,1203,4258,82,186,0.926
Failed,,,4760,3546,1,458,0.138
Failed,,,428,2997,19,1000,0.506
Failed,,,2949,1087,13,331,0.028
Failed,,,5000,5000,29,1,0.001
Failed,,,5000,5000,41,1,0.001
Failed,,,1,5000,1,352,0.999
Failed,,,1,1087,1,742,0.999
Failed,,,2161,4376,8,519,0.676
Failed,,,315,3353,51,286,0.278
Failed,,,2105,4028,40,784,0.001
Failed,,,2121,4255,63,1,0.656
Failed,,,655,949,14,1000,0.999
Failed,,,908,4779,1,1000,0.001
Failed,,,5000,243,27,1000,0.001
Failed,,,258,4861,100,1,0.999
Failed,,,2097,2087,9,88,0.999
Failed,,,4662,953,30,1000,0.999
Failed,,,425,3474,73,1000,0.999
Failed,,,2072,4787,93,461,0.999
Failed,,,3653,3577,58,899,0.292
Failed,,,786,4739,84,715,0.997
Failed,,,3027,740,1,750,0.129
Failed,,,2098,3764,28,582,0.784
Failed,,,1214,3549,19,321,0.664
Failed,,,329,3941,38,707,0.68
Failed,,,1560,1390,1,744,0.687
Failed,,,798,4856,15,1000,0.001
Failed,,,4085,4350,76,362,0.999
Failed,,,3663,3450,94,1000,0.999
Failed,,,1970,5000,68,1000,0.001
Failed,,,1928,4432,68,630,0.999
Failed,,,3231,2272,38,114,0.999
Failed,,,640,2733,85,1000,0.001
Failed,,,1005,940,50,753,0.999
Failed,,,331,4071,66,639,0.001
Failed,,,2147,640,5,605,0.688
Failed,,,206,619,55,68,0.671
Failed,,,3225,1475,13,888,0.688
Failed,,,3343,1125,48,731,0.676
Failed,,,4929,4960,1,266,0.57
Failed,,,3861,1067,25,273,0.575
Failed,,,3619,4374,75,249,0.595
Failed,,,3202,4691,13,745,0.693
Failed,,,4606,4528,72,525,0.673
Failed,,,1056,2550,27,870,0.695
Failed,,,2789,3841,15,579,0.67
Failed,,,3400,4868,91,791,0.681
Failed,,,3709,3439,40,808,0.693
Failed,,,2827,4133,32,754,0.695
Failed,,,4052,633,73,489,0.675
Failed,,,2130,1315,52,910,0.685
Failed,,,1413,1753,59,958,0.7
Failed,,,2920,3664,34,444,0.681
Failed,,,2878,1863,38,575,0.69
Failed,,,1596,2452,80,594,0.672
Failed,,,1625,1149,100,265,0.292
Failed,,,1295,1818,13,840,0.672
Failed,,,3880,2334,1,241,0.577
Failed,,,2451,3970,1,272,0.603
Failed,,,990,4704,1,262,0.612
Failed,,,1835,4962,67,484,0.679
Failed,,,4961,2580,55,138,0.819
Failed,,,4355,2375,40,251,0.674
Failed,,,1035,1902,1,255,0.843
Failed,,,449,2142,40,658,0.639
Failed,,,4869,4222,75,250,0.502
Failed,,,773,4249,61,824,0.682
Failed,,,2234,1486,52,251,0.787
Failed,,,654,2278,20,38,0.587
Failed,,,129,1862,57,256,0.574
Failed,,,3356,1523,27,258,0.554
Failed,,,3287,2043,1,270,0.61
Failed,,,3558,3754,43,255,0.541
Failed,,,2358,4623,100,260,0.5
Failed,,,302,1487,1,261,0.667
Failed,,,802,2859,100,280,0.508
Failed,,,771,4493,80,63,0.353
Failed,,,3625,2178,68,266,0.521
Failed,,,4048,2618,72,250,0.53
Failed,,,4774,1039,79,251,0.498
Failed,,,2163,902,25,240,0.662
Failed,,,3128,857,26,307,0.744
Failed,,,1552,1809,100,275,0.626
Failed,,,1351,2475,56,280,0.58
Failed,,,2165,4690,1,273,0.52
Failed,,,2772,3052,1,245,0.602
Failed,,,994,2675,100,262,0.43
Failed,,,1516,4935,56,318,0.795
Failed,,,2434,1112,42,268,0.692
Failed,,,675,622,1,258,0.691
Failed,,,2486,622,1,277,0.694
Failed,,,464,1563,100,267,0.681
Failed,,,3565,4441,100,859,0.698
Failed,,,174,3951,94,254,0.709
Failed,,,4500,1772,1,242,0.606
Failed,,,3146,3536,50,277,0.634
Failed,,,1238,4340,78,271,0.486
Failed,,,1164,773,20,58,0.096
Failed,,,4910,3707,80,240,0.707
Failed,,,4207,3953,1,260,0.429
Failed,,,518,839,9,307,0.12
Failed,,,2813,1278,100,279,0.603
Failed,,,2731,1104,13,241,0.677
Failed,,,4149,2456,100,326,0.597
Failed,,,2039,3630,1,865,0.718
Failed,,,1414,4021,59,743,0.647
Failed,,,691,4572,77,243,0.691
Failed,,,4570,4640,56,261,0.338
Failed,,,1602,4603,71,101,0.983
Failed,,,1995,1402,78,251,0.687
Failed,,,296,250,34,726,0.986
Failed,,,2807,4815,94,277,0.681
Failed,,,3655,2474,1,241,0.561
Failed,,,4507,1005,1,252,0.351
Failed,,,3141,4732,100,301,0.451
Failed,,,4318,2408,1,277,0.463
Failed,,,4389,4167,100,260,0.531
Failed,,,2417,1886,1,245,0.482
Failed,,,3227,1088,64,956,0.988
Failed,,,4151,4007,85,804,0.659
Failed,,,1662,794,9,697,0.704
Failed,,,2344,4132,75,228,0.706
Failed,,,4237,362,76,245,0.689
Failed,,,4246,2522,57,117,0.981
Failed,,,1595,1126,1,742,0.436
Failed,,,2028,1812,1,928,0.685
Failed,,,3958,788,61,602,0.695
Failed,,,2223,2716,85,482,0.689
Failed,,,1234,3872,32,272,0.684
Failed,,,1526,1020,99,312,0.274
Failed,,,3394,965,31,271,0.29
Failed,,,2718,623,1,75,0.083
Failed,,,4204,4175,100,298,0.272
Failed,,,1522,3905,71,306,0.607
Failed,,,1889,646,1,944,0.999
Failed,,,2041,2230,73,313,0.131
Failed,,,3733,4103,80,252,0.683
Failed,,,4075,4950,43,253,0.291
Failed,,,1426,1506,35,585,0.97
Failed,,,3311,3942,53,45,0.666
Failed,,,1,869,15,293,0.507
Failed,,,5000,1293,1,295,0.618
Failed,,,2732,3556,99,737,0.969
Failed,,,5000,1033,1,281,0.584
Failed,,,3451,1782,1,642,0.001
Failed,,,5000,1923,1,319,0.708
Failed,,,899,1609,85,705,0.685
Failed,,,4603,1438,100,607,0.001
Failed,,,4606,4661,11,759,0.433
Failed,,,3702,1305,10,268,0.682
Failed,,,3645,1631,16,244,0.439
Failed,,,128,4957,76,672,0.682
Failed,,,585,3846,16,215,0.087
Failed,,,1283,284,64,795,0.999
Failed,,,5000,4177,19,636,0.202
Failed,,,416,1727,17,217,0.151
Failed,,,1961,3929,33,703,0.999
Failed,,,2423,1054,48,116,0.147
Failed,,,5000,3694,1,261,0.562
Failed,,,5000,1399,1,333,0.749
Failed,,,3723,523,92,671,0.698
Failed,,,5000,4471,1,313,0.791
Failed,,,2579,4575,1,735,0.232
Failed,,,5000,567,83,696,0.57
Failed,,,3050,3867,88,681,0.665
Failed,,,999,3257,93,976,0.042
Failed,,,1103,893,65,316,0.972
Failed,,,5000,1,8,421,0.999
Failed,,,5000,1,10,462,0.001
Failed,,,2846,1,21,416,0.999
Failed,,,5000,2801,8,948,0.237
Failed,,,393,3798,100,666,0.746
Failed,,,2068,1174,100,172,0.326
Failed,,,4606,720,74,993,0.742
Failed,,,138,2024,100,676,0.814
Failed,,,1074,4800,100,176,0.574
Failed,,,2855,1390,67,911,0.108
Failed,,,2360,3560,78,428,0.736
Failed,,,710,2572,36,93,0.594
Failed,,,5000,1174,95,140,0.976
Failed,,,1,2559,21,326,0.715
Failed,,,260,4245,12,287,0.392
Failed,,,5000,4091,1,282,0.566
Failed,,,3575,2373,93,292,0.522
Failed,,,748,835,1,334,0.999
Failed,,,981,4188,27,751,0.982
Failed,,,1840,3904,46,780,0.696
Failed,,,2910,3548,3,225,0.587
Failed,,,1095,783,65,793,0.683
Failed,,,1353,1521,91,480,0.668
Failed,,,1742,1384,85,96,0.986
Failed,,,3799,490,69,1000,0.974
Failed,,,4439,4470,85,596,0.698
Failed,,,2553,3973,34,342,0.724
Failed,,,3396,885,1,314,0.978
Failed,,,4032,323,68,794,0.66
Failed,,,5000,4791,1,500,0.999
Failed,,,5000,1,18,438,0.999
Failed,,,1,1,30,415,0.999
Failed,,,4659,4720,1,921,0.876
Failed,,,459,4626,100,317,0.973
Failed,,,3136,2543,68,664,0.706
Failed,,,4221,2544,28,980,0.001
Failed,,,2159,826,1,245,0.688
Failed,,,13,4545,75,274,0.279
Failed,,,3377,1107,48,597,0.729
Failed,,,2877,4695,41,968,0.993
Failed,,,1582,1391,68,638,0.001
Failed,,,1753,3747,50,822,0.685
Failed,,,512,4703,38,597,0.692
Failed,,,4861,916,43,947,0.999
Failed,,,1733,1858,1,186,0.596
Failed,,,4393,1097,18,705,0.96
Failed,,,3386,3875,3,995,0.328
Failed,,,5000,3546,1,310,0.657
Failed,,,1506,466,53,702,0.317
Failed,,,4209,1360,100,433,0.979
Failed,,,212,4594,66,822,0.967
Failed,,,1502,1187,100,328,0.817
Failed,,,4089,4733,1,707,0.113
Failed,,,10,4941,26,345,0.999
Failed,,,1943,3274,45,740,0.809
Failed,,,1239,4973,63,856,0.625
Failed,,,232,4391,44,720,0.862
