Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
Failed,,,4122,760,81,174,0.527
Failed,,,2092,146,82,633,0.819
Failed,,,3172,3589,97,123,0.516
Failed,,,5000,1,100,1000,0.973
Failed,,,1013,5000,31,624,0.617
Failed,,,1,1,61,1,0.458
Failed,,,1558,1429,100,1,0.368
Failed,,,1,2679,100,630,0.822
Failed,,,205,2641,94,44,0.87
Failed,,,82,4922,86,1000,0.567
Failed,,,3637,3799,28,443,0.999
Failed,,,2877,4195,79,402,0.762
Failed,,,3805,118,84,172,0.949
Failed,,,1887,3512,83,643,0.577
Failed,,,2917,4766,83,184,0.118
Failed,,,4609,58,81,346,0.93
Failed,,,1553,2099,82,1,0.001
Failed,,,4515,3556,83,5,0.835
Failed,,,3912,1713,83,1,0.654
Failed,,,1,1737,82,1,0.001
Failed,,,3847,1788,81,135,0.823
Failed,,,583,3558,82,284,0.001
Failed,,,686,2386,82,584,0.001
Failed,,,1182,784,73,73,0.134
Failed,,,2059,1196,1,128,0.001
Failed,,,1,2283,100,147,0.002
Failed,,,832,4445,1,119,0.001
Failed,,,3514,4876,43,186,0.349
Failed,,,1992,748,13,88,0.225
Failed,,,2127,1183,26,195,0.606
Failed,,,2502,4127,58,187,0.45
Failed,,,1579,3999,82,124,0.216
Failed,,,2776,3962,81,206,0.672
Failed,,,1241,596,81,838,0.999
Failed,,,187,4768,83,137,0.045
Failed,,,529,483,1,137,0.207
Failed,,,504,2334,10,108,0.11
Failed,,,2228,2179,82,168,0.162
Failed,,,3724,2930,92,207,0.067
Failed,,,3967,4266,100,157,0.561
Failed,,,844,3292,86,115,0.001
Failed,,,3660,3306,19,946,0.757
Failed,,,2475,2644,94,139,0.322
Failed,,,3763,3330,27,656,0.815
Failed,,,4351,3415,80,193,0.999
Failed,,,3525,4359,83,304,0.336
Failed,,,1,3116,82,523,0.679
Failed,,,243,4875,85,740,0.462
Failed,,,1,4812,80,992,0.193
Failed,,,1233,436,1,87,0.1
Failed,,,1908,2817,100,162,0.504
Failed,,,70,1882,98,250,0.098
Failed,,,2905,4160,100,157,0.001
Failed,,,2254,4934,1,963,0.931
Failed,,,2634,3834,86,782,0.614
Failed,,,77,4674,20,813,0.867
Failed,,,1693,3318,100,250,0.539
Failed,,,462,4942,78,227,0.738
Failed,,,2890,4192,91,871,0.365
Failed,,,3293,2760,93,1000,0.737
Failed,,,1145,940,67,100,0.705
Failed,,,4919,2458,100,126,0.044
Failed,,,630,1311,3,101,0.156
Failed,,,450,4449,1,198,0.254
Failed,,,4882,762,1,775,0.144
Failed,,,3159,1710,61,940,0.608
Failed,,,2060,2749,100,233,0.805
Failed,,,3134,3705,87,80,0.001
Failed,,,107,3769,76,205,0.005
Failed,,,1384,4824,84,127,0.233
Failed,,,3102,4741,100,269,0.136
Failed,,,334,2360,100,96,0.583
Failed,,,1610,4663,86,104,0.32
Failed,,,317,3851,3,360,0.781
Failed,,,539,3578,100,135,0.298
Failed,,,1889,2129,10,744,0.282
Failed,,,2008,1572,97,221,0.481
Failed,,,4891,5000,91,93,0.079
Failed,,,4312,4733,12,627,0.394
Failed,,,4543,5000,89,197,0.001
Failed,,,2016,1533,100,120,0.136
Failed,,,1064,3209,89,172,0.664
Failed,,,1179,3644,100,153,0.101
Failed,,,2791,1327,47,981,0.768
Failed,,,3069,3767,1,943,0.608
Failed,,,2430,4223,7,422,0.38
Failed,,,4986,4421,27,969,0.519
Failed,,,110,3531,98,417,0.037
Failed,,,1612,1237,1,469,0.266
Failed,,,1264,4488,74,587,0.001
Failed,,,2391,4801,100,823,0.285
Failed,,,1473,2689,65,269,0.265
Failed,,,2209,2877,86,140,0.217
Failed,,,1954,1198,91,155,0.001
Failed,,,2183,2185,100,115,0.358
Failed,,,4101,4703,48,962,0.657
Failed,,,3381,3952,87,139,0.084
Failed,,,105,1281,100,136,0.06
Failed,,,3377,1417,31,931,0.787
Failed,,,2895,3397,67,200,0.355
Failed,,,67,410,57,145,0.056
Failed,,,4681,2530,25,970,0.72
Failed,,,4006,1673,71,159,0.305
Failed,,,3353,4011,50,207,0.021
Failed,,,833,354,95,760,0.243
Failed,,,283,3966,97,781,0.418
Failed,,,2737,3634,100,729,0.889
Failed,,,4096,2222,86,173,0.417
Failed,,,100,1611,54,735,0.559
Failed,,,322,3178,91,266,0.376
Failed,,,2741,2156,75,220,0.008
Failed,,,4913,2851,1,1000,0.591
Failed,,,2283,1877,22,750,0.969
Failed,,,4401,2355,36,765,0.534
Failed,,,402,1727,79,130,0.001
Failed,,,1,948,77,205,0.15
Failed,,,1901,2127,79,105,0.001
Failed,,,925,4541,87,681,0.639
Failed,,,1183,4572,29,413,0.918
Failed,,,3062,299,51,530,0.9
Failed,,,1448,2782,100,83,0.014
Failed,,,4564,2865,95,295,0.001
Failed,,,696,4523,44,278,0.63
Failed,,,3784,2285,1,1000,0.687
Failed,,,3042,838,85,346,0.999
Failed,,,1744,4827,97,260,0.54
Failed,,,371,5000,76,309,0.001
Failed,,,3728,1085,69,798,0.162
Failed,,,2235,4170,78,122,0.001
Failed,,,1,3090,80,124,0.073
Failed,,,4250,3410,78,123,0.205
Failed,,,49,4260,90,582,0.795
Failed,,,988,4479,57,714,0.897
Failed,,,3995,4604,63,841,0.415
Failed,,,4230,3905,80,751,0.724
Failed,,,3060,1360,35,663,0.712
Failed,,,3035,3859,100,547,0.854
Failed,,,4511,3142,1,276,0.623
Failed,,,118,485,100,143,0.068
Failed,,,21,2388,80,849,0.702
Failed,,,4936,1365,90,149,0.228
Failed,,,2146,2781,44,449,0.694
Failed,,,4787,1653,76,191,0.157
Failed,,,2839,947,28,473,0.941
Failed,,,576,3083,91,863,0.28
Failed,,,2567,3697,33,86,0.966
Failed,,,860,4528,49,372,0.456
Failed,,,2742,812,57,862,0.767
Failed,,,1,3745,77,123,0.141
Failed,,,95,1042,73,332,0.876
Failed,,,4827,3565,83,731,0.322
Failed,,,150,2517,79,126,0.087
Failed,,,4714,1347,76,122,0.635
Failed,,,964,798,83,660,0.941
Failed,,,461,3295,75,149,0.775
Failed,,,2525,4688,6,987,0.766
Failed,,,2901,4353,75,393,0.617
Failed,,,1541,1537,14,860,0.314
Failed,,,4328,4020,77,177,0.258
Failed,,,2087,3049,80,162,0.001
Failed,,,1574,4295,80,89,0.121
Failed,,,1501,3308,62,528,0.508
Failed,,,432,3008,74,214,0.097
Failed,,,837,4630,98,899,0.968
Failed,,,1578,4906,78,136,0.001
Failed,,,278,3551,83,215,0.266
Failed,,,3363,528,80,139,0.748
Failed,,,1948,2723,74,120,0.385
Failed,,,1343,3741,100,852,0.195
Failed,,,3717,2290,82,187,0.594
Failed,,,4984,3363,88,165,0.508
Failed,,,4638,3273,82,194,0.138
Failed,,,175,4887,78,115,0.317
Failed,,,2201,4366,2,338,0.973
Failed,,,1038,2344,78,145,0.454
Failed,,,2554,4562,75,198,0.54
Failed,,,4576,2154,83,118,0.102
Failed,,,3313,870,88,807,0.124
Failed,,,373,1426,46,494,0.083
Failed,,,3527,1975,68,848,0.136
Failed,,,4605,3551,29,371,0.999
Failed,,,1978,4169,19,894,0.651
Failed,,,1389,4759,28,241,0.832
Failed,,,4897,2658,65,259,0.415
Failed,,,4216,3747,69,344,0.436
Failed,,,3446,3073,89,329,0.41
Failed,,,268,863,79,112,0.075
Failed,,,231,3943,72,252,0.085
Failed,,,4732,3148,77,908,0.765
Failed,,,3314,4442,80,156,0.035
Failed,,,4489,733,75,195,0.089
Failed,,,3426,4553,15,694,0.663
Failed,,,1113,4855,73,152,0.149
Failed,,,975,4571,14,778,0.298
Failed,,,790,3781,47,486,0.351
Failed,,,3393,3392,78,835,0.358
Failed,,,2884,3694,1,431,0.15
Failed,,,1502,298,53,765,0.993
Failed,,,376,3091,79,146,0.562
Failed,,,1595,5000,99,911,0.875
Failed,,,1,391,80,101,0.115
Failed,,,1111,3259,67,962,0.229
Failed,,,225,3799,41,503,0.644
Failed,,,745,3946,78,118,0.37
Failed,,,1,3916,21,83,0.189
Failed,,,5000,3672,21,977,0.95
Failed,,,1463,3897,100,678,0.503
Failed,,,2174,2435,1,220,0.142
Failed,,,2263,1242,99,221,0.263
Failed,,,1239,2267,100,306,0.78
Failed,,,1,3201,1,71,0.412
Failed,,,1,2490,100,197,0.49
Failed,,,282,2818,55,920,0.21
Failed,,,3910,1933,8,968,0.877
Failed,,,694,3921,80,138,0.632
Failed,,,4968,3655,46,598,0.598
Failed,,,4273,4412,29,824,0.726
Failed,,,286,3370,17,349,0.288
Failed,,,2681,4738,75,198,0.797
Failed,,,2514,3317,82,162,0.747
Failed,,,3233,2912,40,610,0.838
Failed,,,747,4858,1,337,0.999
Failed,,,691,1245,36,337,0.999
Failed,,,1,1392,100,84,0.001
Failed,,,1951,2260,41,427,0.241
Failed,,,27,4438,100,827,0.001
Failed,,,1,1690,100,85,0.001
Failed,,,1926,3001,1,369,0.228
Failed,,,1,3436,100,83,0.001
Failed,,,1,2974,100,77,0.048
Failed,,,1,1924,1,85,0.07
Failed,,,2689,2112,1,228,0.554
Failed,,,983,700,1,694,0.255
Failed,,,2205,4159,84,775,0.429
Failed,,,5000,1737,1,262,0.621
Failed,,,4788,3491,1,204,0.469
Failed,,,3642,4249,100,612,0.571
Failed,,,5000,2586,2,884,0.047
Failed,,,1718,3112,100,594,0.873
Failed,,,652,3244,1,697,0.602
Failed,,,1052,2904,1,132,0.999
Failed,,,838,4188,1,218,0.226
Failed,,,1,4474,1,83,0.001
Failed,,,1,2585,100,81,0.001
Failed,,,4840,2623,79,516,0.265
Failed,,,1,2814,100,79,0.358
Failed,,,3150,2903,80,800,0.045
Failed,,,5000,1636,88,583,0.113
Failed,,,2604,2490,100,403,0.829
Failed,,,4288,1779,100,222,0.999
Failed,,,1,1395,1,461,0.767
Failed,,,4573,3070,1,694,0.324
Failed,,,2728,2205,54,686,0.922
Failed,,,765,2624,100,660,0.71
Failed,,,2643,2445,1,327,0.999
Failed,,,1542,4703,35,222,0.097
Failed,,,1,1073,1,963,0.553
Failed,,,2081,1684,1,218,0.001
Failed,,,839,4058,1,492,0.999
Failed,,,2896,2634,100,229,0.001
Failed,,,765,2941,1,870,0.706
Failed,,,1,2315,100,80,0.001
Failed,,,5000,2000,1,989,0.235
Failed,,,1,1300,1,847,0.001
Failed,,,908,2260,1,660,0.625
Failed,,,2167,4045,100,320,0.001
Failed,,,1570,4485,1,932,0.999
Failed,,,1308,1040,100,405,0.999
Failed,,,2186,2046,42,555,0.001
Failed,,,2517,1636,8,477,0.79
Failed,,,1371,3649,71,179,0.788
Failed,,,5000,3444,1,1000,0.609
Failed,,,1648,4143,1,518,0.074
Failed,,,237,3072,1,479,0.999
Failed,,,2899,661,100,401,0.999
Failed,,,2397,3394,75,59,0.885
Failed,,,1,1085,100,328,0.001
Failed,,,1,4059,79,84,0.004
Failed,,,109,1857,6,404,0.001
Failed,,,3542,3764,82,991,0.125
Failed,,,1,3269,77,88,0.155
Failed,,,1,1308,60,231,0.183
Failed,,,1,1466,100,244,0.001
Failed,,,3221,2030,100,366,0.007
Failed,,,4097,5000,70,722,0.019
Failed,,,2861,3185,1,215,0.001
Failed,,,5000,918,1,255,0.511
Failed,,,4615,4805,46,400,0.036
Failed,,,3193,1462,29,500,0.961
Failed,,,1,1947,77,142,0.256
Failed,,,3487,3560,77,310,0.487
Failed,,,5000,1089,1,497,0.001
Failed,,,2619,2152,1,785,0.224
Failed,,,1300,2026,78,208,0.26
Failed,,,4933,1796,95,675,0.367
Failed,,,1272,2437,76,225,0.464
Failed,,,1795,1020,40,943,0.964
Failed,,,1465,4090,71,82,0.483
Failed,,,1264,1066,70,152,0.095
Failed,,,3445,1050,39,161,0.922
Failed,,,2211,1622,86,130,0.081
Failed,,,612,3509,92,223,0.999
Failed,,,1841,393,48,532,0.756
Failed,,,2713,2870,23,902,0.346
Failed,,,2444,2465,87,285,0.496
Failed,,,1518,941,34,879,0.001
Failed,,,700,4117,79,681,0.676
Failed,,,1379,869,33,347,0.149
Failed,,,727,1609,93,889,0.609
Failed,,,1609,4242,54,433,0.171
Failed,,,1,2281,100,620,0.999
Failed,,,5000,3378,81,762,0.563
Failed,,,1537,1059,78,524,0.932
Failed,,,255,3331,50,451,0.363
Failed,,,2861,1477,66,546,0.826
Failed,,,2620,4921,41,898,0.479
Failed,,,497,526,70,115,0.959
Failed,,,2060,1619,31,710,0.589
Failed,,,849,3968,87,249,0.768
Failed,,,3516,821,4,779,0.296
Failed,,,81,1375,81,812,0.658
Failed,,,1368,4368,37,273,0.978
Failed,,,4247,1221,55,739,0.461
Failed,,,4599,4678,90,624,0.27
Failed,,,2268,282,20,405,0.795
Failed,,,1056,2961,64,928,0.6
Failed,,,3309,2316,47,85,0.09
Failed,,,3412,4502,16,363,0.829
Failed,,,3134,3016,78,662,0.884
Failed,,,1233,2412,8,320,0.429
Failed,,,2442,4425,51,860,0.25
Failed,,,4072,4109,24,6,0.506
Failed,,,1546,1006,94,975,0.059
Failed,,,463,2012,33,909,0.762
Failed,,,1674,4981,76,385,0.567
Failed,,,3962,588,9,604,0.12
Failed,,,4859,4062,48,723,0.186
Failed,,,2025,918,69,251,0.625
Failed,,,737,3576,24,790,0.945
Failed,,,3650,1682,92,199,0.49
Failed,,,3511,3652,36,557,0.535
Failed,,,3694,3885,72,484,0.749
Failed,,,4006,2792,27,827,0.862
Failed,,,1611,2187,57,170,0.327
Failed,,,321,4806,2,632,0.008
Failed,,,2794,451,84,349,0.558
Failed,,,3037,3272,10,216,0.157
Failed,,,4486,2879,3,415,0.446
Failed,,,2398,2236,82,574,0.988
Failed,,,1111,4601,27,97,0.684
Failed,,,3276,208,59,876,0.126
Failed,,,3235,4160,31,224,0.35
Failed,,,1152,1053,60,757,0.838
Failed,,,2362,3362,4,296,0.519
Failed,,,4522,1504,88,701,0.046
Failed,,,973,145,96,643,0.357
Failed,,,2263,3098,38,182,0.037
Failed,,,4624,2491,71,839,0.525
Failed,,,4349,3408,86,954,0.716
Failed,,,1285,1552,6,51,0.22
Failed,,,76,4191,62,527,0.415
Failed,,,3061,1085,29,493,0.896
Failed,,,2672,2655,53,64,0.299
Failed,,,3613,2665,21,921,0.02
Failed,,,774,2059,90,76,0.546
Failed,,,1983,4699,46,600,0.85
Failed,,,4902,343,63,382,0.34
Failed,,,3925,3760,82,262,0.406
Failed,,,1712,653,11,735,0.908
Failed,,,421,3606,54,195,0.729
Failed,,,873,1796,55,464,0.026
Failed,,,2163,3791,13,987,0.33
Failed,,,4724,685,80,18,0.855
Failed,,,3824,4746,65,152,0.913
Failed,,,1811,389,44,868,0.396
Failed,,,600,2698,89,329,0.216
Failed,,,2537,2091,22,675,0.718
Failed,,,2924,4286,98,761,0.067
Failed,,,3346,3300,68,801,0.436
Failed,,,1020,1445,48,204,0.875
Failed,,,2309,4064,93,743,0.696
Failed,,,4283,4393,32,393,0.05
Failed,,,121,2970,10,89,0.817
Failed,,,2996,2366,76,931,0.369
Failed,,,2758,3935,6,501,0.966
Failed,,,357,790,85,472,0.47
Failed,,,4172,3066,70,571,0.229
Failed,,,1465,2460,40,411,0.71
Failed,,,175,4455,97,888,0.905
Failed,,,2578,3544,93,460,0.756
Failed,,,559,1651,23,552,0.308
Failed,,,1847,4014,67,29,0.114
Failed,,,3788,872,50,999,0.576
Failed,,,4765,4950,7,864,0.635
Failed,,,1744,1826,99,307,0.867
Failed,,,535,3839,41,767,0.548
Failed,,,2583,734,74,238,0.013
Failed,,,2818,2930,45,324,0.664
Failed,,,2472,2625,81,893,0.842
Failed,,,4413,2018,11,113,0.348
Failed,,,2714,1749,37,786,0.211
Failed,,,3098,4569,58,654,0.613
Failed,,,1327,2834,84,835,0.257
Failed,,,4307,2190,1,178,0.808
Failed,,,4661,3162,44,63,0.999
Failed,,,2226,1269,74,966,0.44
Failed,,,1015,4239,17,489,0.136
Failed,,,3370,1096,99,523,0.679
Failed,,,3585,1540,28,973,0.64
Failed,,,3722,3169,97,268,0.342
Failed,,,664,1313,14,737,0.846
Failed,,,1951,4274,70,214,0.542
Failed,,,4933,1168,40,807,0.023
Failed,,,4035,4576,5,925,0.206
Failed,,,389,2869,31,618,0.912
Failed,,,2746,2261,60,402,0.401
Failed,,,1570,3469,30,950,0.165
Failed,,,4047,1574,62,40,0.646
Failed,,,4946,2529,95,159,0.58
Failed,,,1920,1883,15,815,0.107
Failed,,,633,4876,72,353,0.286
Failed,,,3735,479,39,636,0.775
Failed,,,747,4138,45,960,0.104
Failed,,,3620,992,66,53,0.582
Failed,,,3444,4339,9,695,0.381
Failed,,,3756,2934,92,99,0.01
Failed,,,4141,3569,46,243,0.414
Failed,,,1496,1713,64,777,0.9
Failed,,,284,4031,20,301,0.705
Failed,,,2850,924,91,704,0.235
Failed,,,2610,3109,16,854,0.574
Failed,,,4797,4203,83,449,0.944
Failed,,,2090,1059,1,540,0.495
Failed,,,799,3434,58,1,0.175
Failed,,,4455,817,57,551,0.89
Failed,,,4181,4847,100,681,0.823
Failed,,,1436,493,17,339,0.366
Failed,,,223,2515,73,862,0.062
Failed,,,2892,1912,43,143,0.504
Failed,,,2510,4096,64,290,0.165
Failed,,,607,951,47,700,0.651
Failed,,,1818,3307,90,222,0.955
Failed,,,2989,3822,35,34,0.81
Failed,,,148,679,52,940,0.253
Failed,,,1359,3658,7,478,0.074
Failed,,,4276,1765,77,511,0.615
Failed,,,4551,2728,67,626,0.674
Failed,,,3382,2553,42,388,0.235
Failed,,,1643,1362,34,517,0.004
Failed,,,431,4303,78,57,0.324
Failed,,,2684,1198,8,964,0.865
Failed,,,3069,2759,87,598,0.455
Failed,,,49,2112,4,376,0.983
Failed,,,1258,4803,61,915,0.663
Failed,,,4357,406,32,74,0.151
Failed,,,4631,3852,13,189,0.093
Failed,,,4145,748,15,466,0.669
Failed,,,4496,4838,30,335,0.603
Failed,,,2370,443,63,678,0.084
Failed,,,1400,1976,80,638,0.42
Failed,,,112,4939,35,161,0.225
Failed,,,3025,583,56,821,0.711
Failed,,,2787,3392,26,749,0.122
Failed,,,348,1499,60,279,0.564
Failed,,,1638,4166,2,802,0.759
Failed,,,3999,1023,82,210,0.302
Failed,,,3797,1412,20,751,0.484
Failed,,,4698,3003,38,886,0.293
Failed,,,2170,2357,55,103,0.772
Failed,,,881,4402,10,565,0.593
Failed,,,3662,4622,49,829,0.923
Failed,,,1993,2897,23,652,0.195
Failed,,,4872,2293,94,368,0.744
Failed,,,3975,3216,51,488,0.561
Failed,,,2652,1275,95,12,0.919
Failed,,,2887,4711,24,428,0.26
Failed,,,4087,2686,80,475,0.344
Failed,,,1531,2040,12,506,0.84
Failed,,,240,4719,56,45,0.521
Failed,,,2875,323,35,952,0.04
Failed,,,2644,3144,60,617,0.637
Failed,,,473,1289,27,396,0.174
Failed,,,2236,707,96,785,0.597
Failed,,,946,3708,40,261,0.791
Failed,,,3419,1813,71,729,0.272
Failed,,,3297,3989,89,951,0.528
Failed,,,1087,882,22,46,0.034
Failed,,,2300,3533,65,507,0.353
Failed,,,4587,1676,45,474,0.832
Failed,,,4235,2582,13,359,0.89
Failed,,,1625,1034,39,327,0.54
Failed,,,3012,4930,91,310,0.993
Failed,,,105,576,25,718,0.442
Failed,,,1392,2589,69,242,0.138
Failed,,,4223,1985,49,770,0.673
Failed,,,4575,3524,8,905,0.615
Failed,,,2293,1669,76,124,0.072
Failed,,,3548,2827,62,132,0.852
Failed,,,837,2221,29,850,0.333
Failed,,,2048,4538,86,326,0.029
Failed,,,4839,182,6,671,0.533
Failed,,,3860,4234,39,536,0.724
Failed,,,1774,1126,71,445,0.212
Failed,,,485,3132,16,985,0.391
Failed,,,52,2765,43,996,0.701
Failed,,,3085,2121,73,25,0.238
Failed,,,2686,4316,47,408,0.585
Failed,,,1660,3206,19,104,0.284
Failed,,,3977,1349,90,885,0.78
Failed,,,4874,2910,55,754,0.964
Failed,,,2011,2303,38,220,0.475
Failed,,,722,4611,80,697,0.171
Failed,,,1762,4220,82,934,0.493
Failed,,,3854,1115,2,94,0.941
Failed,,,4832,4549,42,209,0.75
Failed,,,2036,196,75,803,0.31
Failed,,,3992,4179,71,670,0.022
Failed,,,226,1903,86,260,0.281
Failed,,,1438,4856,31,784,0.086
Failed,,,1125,3450,70,379,0.464
Failed,,,3261,1592,41,595,0.974
Failed,,,3220,2811,74,256,0.5
Failed,,,1166,2168,42,726,0.061
Failed,,,2377,4825,98,202,0.365
Failed,,,1080,3996,33,584,0.251
Failed,,,3285,891,53,429,0.81
Failed,,,3437,3699,84,144,0.055
Failed,,,948,1807,2,861,0.51
Failed,,,2239,3858,57,338,0.814
Failed,,,4648,716,27,682,0.375
Failed,,,4374,4794,17,548,0.433
Failed,,,1260,400,100,457,0.881
Failed,,,2146,1395,21,368,0.953
Failed,,,933,4348,65,844,0.649
Failed,,,3451,1242,46,185,0.161
Failed,,,3628,4130,77,578,0.864
Failed,,,759,986,9,420,0.321
Failed,,,1969,3351,53,881,0.002
Failed,,,4916,1457,32,101,0.56
Failed,,,3665,255,11,293,0.644
Failed,,,3487,4413,67,963,0.315
Failed,,,2187,2989,94,518,0.554
Failed,,,4700,2345,23,487,0.011
Failed,,,3800,3319,34,371,0.202
Failed,,,1835,1426,51,649,0.737
Failed,,,2909,2510,4,730,0.783
Failed,,,990,2542,85,21,0.98
Failed,,,3395,1934,5,992,0.455
Failed,,,3321,4765,37,707,0.714
Failed,,,2334,2717,11,774,0.421
Failed,,,4534,2072,81,247,0.893
Failed,,,2971,665,20,587,0.531
Failed,,,2743,2860,100,970,0.184
Failed,,,372,2256,16,4,0.631
Failed,,,4507,433,19,795,0.82
Failed,,,4158,3905,26,914,0.886
Failed,,,1479,761,59,67,0.423
Failed,,,190,3732,3,607,0.244
Failed,,,2945,1838,83,390,0.691
Failed,,,2553,4658,12,54,0.095
Failed,,,584,301,79,959,0.591
Failed,,,2073,4212,40,83,0.215
Failed,,,4794,1066,70,923,0.725
Failed,,,3896,4521,88,807,0.533
Failed,,,511,3117,60,736,0.336
Failed,,,2607,2472,31,269,0.853
Failed,,,2833,4041,51,168,0.452
Failed,,,282,938,35,821,0.987
Failed,,,1494,3556,77,344,0.683
Failed,,,3940,3036,25,231,0.744
Failed,,,1697,2393,92,766,0.193
Failed,,,406,4444,48,289,0.388
Failed,,,3123,3496,39,873,0.272
Failed,,,14,1640,72,156,0.789
Failed,,,1302,3947,15,679,0.594
Failed,,,2202,545,30,559,0.661
Failed,,,4388,1179,92,394,0.505
Failed,,,4116,4643,52,275,0.689
Failed,,,542,726,6,354,0.766
Failed,,,1751,3689,62,816,0.586
Failed,,,3883,1832,30,158,0.1
Failed,,,4782,2739,15,43,0.159
Failed,,,1584,4581,74,543,0.951
Failed,,,4033,226,44,446,0.488
Failed,,,4930,4266,1,315,0.305
Failed,,,1935,1163,84,658,0.76
Failed,,,647,3175,29,134,0.565
Failed,,,3720,1321,58,855,0.125
Failed,,,3583,3428,14,400,0.919
Failed,,,782,1531,97,621,0.394
Failed,,,1577,1567,19,423,0.384
Failed,,,365,3941,75,899,0.189
Failed,,,2770,799,41,121,0.746
Failed,,,3003,2983,66,440,0.087
Failed,,,134,2377,45,534,0.599
Failed,,,1344,4382,88,10,0.794
Failed,,,4565,4077,36,845,0.457
Failed,,,2321,970,56,129,0.977
Failed,,,4124,1702,7,629,0.132
Failed,,,4395,2636,50,510,0.066
Failed,,,2470,2031,68,479,0.624
Failed,,,1181,4963,23,941,0.803
Failed,,,3186,608,93,33,0.261
Failed,,,3179,3236,47,932,0.825
Failed,,,1208,1343,68,88,0.36
Failed,,,2497,4322,25,611,0.056
Failed,,,419,1743,93,684,0.948
Failed,,,1709,3766,50,146,0.628
Failed,,,3908,661,67,867,0.186
Failed,,,4884,4691,78,998,0.12
Failed,,,771,2672,52,553,0.764
Failed,,,3596,2068,34,459,0.299
Failed,,,3459,2603,91,789,0.722
Failed,,,906,1957,21,192,0.218
Failed,,,2105,2133,95,947,0.653
Failed,,,814,4782,39,470,0.957
Failed,,,3571,426,72,504,0.478
Failed,,,3747,4867,3,237,0.555
Failed,,,640,473,83,768,0.006
Failed,,,1927,2536,26,308,0.326
Failed,,,4957,1892,58,713,0.859
Failed,,,4060,3460,99,582,0.925
Failed,,,4170,2449,84,60,0.449
Failed,,,4520,3373,73,179,0.266
Failed,,,2345,1518,44,834,0.799
Failed,,,1135,4147,99,374,0.62
Failed,,,4479,2243,38,957,0.229
Failed,,,4206,3189,7,837,0.045
Failed,,,1031,3289,12,668,0.657
Failed,,,997,1107,30,891,0.417
Failed,,,4305,2847,40,702,0.525
Failed,,,1310,2200,69,295,0.039
Failed,,,22,4558,14,756,0.359
Failed,,,2697,3597,23,344,0.49
Failed,,,729,1693,35,333,0.727
Failed,,,2018,4050,79,871,0.907
Failed,,,4847,904,13,150,0.403
Failed,,,3951,4995,44,19,0.337
Failed,,,1667,600,65,986,0.848
Failed,,,456,2644,22,463,0.544
Failed,,,2659,1998,89,557,0.017
Failed,,,3054,4183,18,879,0.676
Failed,,,2120,4959,63,732,0.398
Failed,,,4748,562,46,265,0.917
Failed,,,3771,4009,11,381,0.859
Failed,,,1844,863,81,601,0.331
Failed,,,557,3552,37,77,0.027
Failed,,,2560,1656,54,920,0.539
Failed,,,2957,4466,28,520,0.13
Failed,,,1447,3052,1,968,0.99
Failed,,,4250,4360,94,140,0.241
Failed,,,1385,1216,24,857,0.698
Failed,,,98,3278,66,317,0.877
Failed,,,3039,1384,49,664,0.436
Failed,,,2811,4820,70,780,0.775
Failed,,,324,462,41,248,0.289
Failed,,,1613,2781,96,709,0.109
Failed,,,4024,2174,14,304,0.58
Failed,,,2916,1149,62,361,0.35
Failed,,,2524,2709,33,196,0.938
Failed,,,593,2104,53,793,0.497
Failed,,,4712,3802,69,605,0.576
Failed,,,2156,698,48,384,0.111
Failed,,,866,3639,92,908,0.306
Failed,,,3500,1785,24,65,0.755
Failed,,,3638,3589,55,673,0.208
Failed,,,272,1469,10,929,0.082
Failed,,,1562,4119,55,406,0.277
Failed,,,4074,1012,37,623,0.788
Failed,,,4425,4419,20,742,0.972
Failed,,,1250,3025,47,809,0.148
Failed,,,4342,1560,75,418,0.995
Failed,,,960,4508,59,229,0.077
Failed,,,3312,2953,8,545,0.37
Failed,,,1072,2310,79,452,0.819
Failed,,,2285,4683,34,976,0.515
Failed,,,2629,2567,76,366,0.032
Failed,,,507,1924,9,647,0.529
Failed,,,1796,4913,53,185,0.833
Failed,,,2070,829,92,55,0.891
Failed,,,858,3507,48,532,0.712
Failed,,,3526,1613,69,497,0.224
Failed,,,3704,3720,13,765,0.802
Failed,,,4998,3725,31,435,0.646
Failed,,,1886,1869,61,594,0.168
Failed,,,676,3874,4,118,0.472
Failed,,,3711,768,87,895,0.966
Failed,,,3534,3978,43,351,0.016
Failed,,,3846,2571,57,942,0.379
Failed,,,91,1230,42,468,0.851
Failed,,,4257,1369,18,21,0.03
Failed,,,4609,2967,27,156,0.213
Failed,,,2278,2324,59,872,0.723
Failed,,,1065,4669,2,333,0.918
Failed,,,3319,276,82,680,0.392
Failed,,,3402,3104,51,895,0.652
Failed,,,4340,4198,50,298,0.773
Failed,,,3137,2418,64,219,0.668
Failed,,,3144,4434,38,69,0.563
Failed,,,2452,3011,16,390,0.303
Failed,,,4432,2403,95,607,0.758
Failed,,,4082,3339,61,726,0.949
Failed,,,1555,1483,29,255,0.486
Failed,,,264,4104,86,794,0.182
Failed,,,2870,998,6,203,0.629
Failed,,,2016,1688,4,970,0.822
Failed,,,3640,909,31,542,0.063
Failed,,,3502,3797,100,212,0.982
Failed,,,863,693,17,809,0.456
Failed,,,2153,3643,73,269,0.152
Failed,,,4714,1790,43,736,0.662
