Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.52,4,360,159,5000,0.389
Completed,0.52,5,1,5000,1,0.304
Completed,0.52,7,2560,5000,3454,0.0
Completed,0.52,6,5000,5000,1,0.999
Completed,0.52,6,1,5000,1043,0.586
Completed,0.52,5,1,5000,5000,0.372
Completed,0.52,5,2906,5000,5000,0.999
Completed,0.52,4,5000,1760,2067,0.999
Completed,0.52,4,1,1703,4412,0.0
Completed,0.52,4,1,979,4123,0.233
Completed,0.55,10,4883,628,233,0.358
Completed,0.52,6,5000,695,1,0.578
Completed,0.52,5,1,103,3066,0.277
Completed,0.52,5,2451,5000,5000,0.279
Completed,0.52,12,1,5000,4396,0.857
Completed,0.52,7,15,4905,3203,0.255
Completed,0.52,5,3892,5000,1,0.401
Completed,0.52,8,5000,4948,3415,0.265
Completed,0.52,4,5000,773,2134,0.694
Completed,0.52,5,5000,1183,4181,0.999
Completed,0.52,9,1669,5000,2699,0.0
Completed,0.52,5,1,634,3615,0.675
Completed,0.52,6,5000,5000,1804,0.741
Completed,0.52,12,3623,4723,4034,0.164
Completed,0.52,8,226,188,1,0.514
Completed,0.52,4,4816,136,3162,0.249
Completed,0.52,4,5000,307,1107,0.999
Completed,0.54,13,932,5000,4363,0.999
Completed,0.52,6,2373,5000,2363,0.433
Completed,0.53,8,366,4047,2509,0.321
Completed,0.52,4,5000,169,636,0.73
Completed,0.52,5,3699,5000,5000,0.476
Completed,0.52,7,311,4792,3099,0.754
Completed,0.52,5,2236,1729,2950,0.25
Completed,0.52,5,3054,3698,5000,0.585
Completed,0.59,15,4190,4836,3452,0.0
Completed,0.59,8,1548,1612,1,0.185
Completed,0.52,10,1,71,1,0.775
Completed,0.54,16,5000,5000,4477,0.535
Completed,0.52,5,1598,2127,3264,0.999
Completed,0.52,11,5000,3126,2606,0.187
Completed,0.52,4,203,224,628,0.469
Completed,0.52,7,3115,5000,2901,0.212
Completed,0.52,7,1,5000,2886,0.664
Completed,0.52,7,1,3420,1817,0.999
Completed,0.52,5,356,4262,4862,0.18
Completed,0.52,8,1669,4274,2980,0.227
Completed,0.52,4,3645,2724,4377,0.999
Completed,0.52,4,1,1309,2030,0.769
Completed,0.52,4,5000,280,3932,0.657
Completed,0.54,6,1,411,1,0.137
Completed,0.56,29,3905,5000,4596,0.0
Completed,0.52,6,2698,1525,461,0.186
Completed,0.52,4,3046,213,637,0.208
Completed,0.52,6,864,2840,1493,0.553
Completed,0.52,9,5000,5000,3598,0.807
Completed,0.52,8,2071,1234,475,0.0
Completed,0.49,13,2673,5000,4504,0.0
Completed,0.52,4,5000,295,967,0.0
Completed,0.52,7,1034,5000,3489,0.0
Completed,0.52,4,2900,397,901,0.26
Completed,0.52,8,5000,5000,3191,0.587
Completed,0.52,8,3703,3354,2177,0.287
Completed,0.52,8,5000,5000,4009,0.0
Completed,0.56,20,3065,5000,4626,0.362
Completed,0.52,5,4532,104,732,0.411
Completed,0.52,6,4119,5000,3005,0.4
Completed,0.54,21,1331,5000,4560,0.332
Completed,0.57,22,5000,5000,4639,0.999
Completed,0.56,9,1674,601,216,0.0
Completed,0.52,5,5000,5000,5000,0.796
Completed,0.52,6,5000,5000,2223,0.0
Completed,0.52,4,5000,12,1199,0.0
Completed,0.52,14,4761,2456,1156,0.0
Completed,0.52,10,744,3612,2197,0.0
Completed,0.52,4,702,117,522,0.258
Completed,0.52,4,3548,54,725,0.426
Completed,0.52,9,1,5000,3815,0.132
Completed,0.52,5,244,42,1056,0.999
Completed,0.52,6,5000,5000,919,0.56
Completed,0.54,17,4119,5000,4553,0.636
Completed,0.52,5,4450,5000,5000,0.68
Completed,0.52,10,4423,5000,4025,0.999
Completed,0.52,5,4043,5000,5000,0.898
Completed,0.52,7,1372,1983,691,0.227
Completed,0.52,5,1837,5000,5000,0.999
Completed,0.52,5,2937,5000,5000,0.0
Completed,0.52,11,4191,5000,4193,0.676
Completed,0.52,5,1950,5000,5000,0.0
Completed,0.59,34,3741,5000,4833,0.999
Completed,0.52,5,4496,5000,5000,0.408
Completed,0.52,9,4339,5000,3958,0.0
Completed,0.53,8,703,777,286,0.0
Completed,0.52,5,3956,4418,4644,0.677
Completed,0.52,4,1631,270,1581,0.0
Completed,0.52,5,2208,5000,5000,0.78
Completed,0.54,16,4036,5000,4494,0.758
Completed,0.52,9,4322,5000,4189,0.452
Completed,0.52,5,5000,3872,4685,0.477
Completed,0.52,8,1687,1817,1105,0.508
Completed,0.56,27,5000,5000,4725,0.497
Completed,0.52,5,5000,2691,4662,0.458
Completed,0.53,13,1294,5000,4356,0.0
Completed,0.52,7,2330,3389,1054,0.315
Completed,0.53,15,5000,5000,4326,0.999
Completed,0.52,4,315,227,1089,0.587
Completed,0.52,16,1,5000,4647,0.999
Completed,0.52,8,23,5000,3705,0.999
Completed,0.52,8,5000,5000,3801,0.999
Completed,0.52,17,5000,5000,4250,0.999
Completed,0.52,6,1,2266,148,0.0
Completed,0.52,7,1515,5000,3574,0.999
Completed,0.52,5,5000,1470,4535,0.276
Completed,0.52,10,96,503,277,0.427
Completed,0.52,8,5000,5000,3113,0.0
Completed,0.52,9,5000,5000,3789,0.65
Completed,0.52,8,5000,5000,3706,0.294
Completed,0.58,50,5000,5000,4893,0.0
Completed,0.52,8,5000,5000,3796,0.445
Completed,0.58,13,3012,1371,880,0.0
Completed,0.52,6,1,4941,1823,0.0
Completed,0.52,9,4074,5000,3688,0.0
Completed,0.52,8,3374,5000,3694,0.999
Completed,0.52,7,5000,2142,817,0.0
Completed,0.49,14,2966,5000,4471,0.999
Completed,0.52,8,5000,5000,3637,0.481
Completed,0.53,10,5000,1508,141,0.999
Completed,0.53,17,5000,5000,4300,0.301
Completed,0.52,6,5000,5000,2509,0.999
Completed,0.52,5,1,635,974,0.0
Completed,0.52,4,5000,700,951,0.0
Completed,0.52,5,5000,4134,4728,0.0
Completed,0.52,5,5000,4656,5000,0.0
Completed,0.52,5,5000,4498,5000,0.999
Completed,0.52,6,5000,2838,1292,0.0
Completed,0.52,6,1,647,1,0.0
Completed,0.52,6,1,1472,238,0.0
Completed,0.6,71,5000,4523,4438,0.0
Completed,0.52,4,1,808,898,0.0
Completed,0.52,5,1,2398,1,0.999
Completed,0.52,6,5000,1774,157,0.0
Completed,0.52,5,5000,4240,5000,0.999
Completed,0.52,4,1,658,992,0.499
Completed,0.52,5,5000,3900,4824,0.0
Completed,0.52,17,5000,613,1,0.0
Completed,0.52,5,5000,4138,4446,0.0
Completed,0.52,4,5000,149,1381,0.0
Completed,0.52,5,3484,2729,1,0.999
Completed,0.46,16,154,781,659,0.0
Completed,0.52,4,5000,4005,4612,0.0
Completed,0.52,21,1,629,566,0.0
Completed,0.52,5,1,2127,1,0.0
Completed,0.52,5,1,2091,5000,0.999
Completed,0.52,5,5000,1615,3044,0.0
Completed,0.54,4,1,1940,5000,0.0
Completed,0.52,6,5000,5000,1797,0.999
Completed,0.52,4,5000,1959,5000,0.999
Completed,0.52,4,5000,1347,2831,0.999
Completed,0.52,5,5000,3147,5000,0.0
Completed,0.52,6,5000,5000,927,0.0
Completed,0.52,5,5000,3393,1,0.999
Completed,0.52,5,5000,5000,1075,0.999
Completed,0.52,6,5000,5000,1639,0.0
Completed,0.52,6,5000,5000,2696,0.0
Completed,0.52,4,5000,1765,5000,0.0
Completed,0.52,5,5000,1091,5000,0.999
Completed,0.52,4,1,872,5000,0.0
Completed,0.52,4,1,3443,5000,0.999
Completed,0.59,12,5000,3371,2559,0.999
Completed,0.52,8,5000,3441,2594,0.0
Completed,0.52,5,5000,5000,465,0.0
Completed,0.52,5,5000,5000,5000,0.0
Completed,0.52,4,1,1407,5000,0.0
Completed,0.52,4,5000,802,2937,0.999
Completed,0.52,4,1,1125,5000,0.999
Completed,0.52,5,5000,5000,599,0.999
Completed,0.52,4,5000,2591,3458,0.0
Completed,0.52,5,5000,2679,3343,0.999
Completed,0.52,7,5000,2864,1746,0.999
Completed,0.52,5,5000,3501,5000,0.999
Completed,0.52,5,1,5000,568,0.999
Completed,0.52,4,5000,1199,3626,0.0
Completed,0.52,5,5000,2778,486,0.999
Completed,0.52,6,5000,4355,2080,0.999
Completed,0.52,5,5000,4235,4620,0.0
Completed,0.52,5,5000,3946,4438,0.0
Completed,0.52,5,5000,4216,4606,0.999
Completed,0.52,5,5000,3950,4300,0.0
Completed,0.52,5,5000,3963,4453,0.999
Completed,0.52,4,5000,3763,4325,0.999
Completed,0.52,5,5000,3526,4769,0.0
Completed,0.52,4,5000,143,238,0.0
Completed,0.52,9,5000,4617,3739,0.0
Completed,0.52,4,5000,913,2373,0.0
Completed,0.52,5,1,4243,4614,0.0
Completed,0.55,19,5000,3950,3602,0.0
Completed,0.52,7,5000,1042,221,0.999
Completed,0.52,4,1,4205,4588,0.999
Completed,0.52,5,1,3882,4432,0.0
Completed,0.54,63,1,210,199,0.999
Completed,0.52,4,5000,3167,4793,0.999
Completed,0.52,4,1,3203,4723,0.999
Completed,0.52,5,5000,5000,730,0.0
Completed,0.52,4,5000,2883,4845,0.0
Completed,0.52,5,5000,3504,4148,0.0
Completed,0.52,5,5000,2737,210,0.0
Completed,0.52,5,5000,3346,4656,0.0
Completed,0.52,9,5000,4756,114,0.999
Completed,0.52,4,5000,455,1751,0.0
Completed,0.52,5,5000,4418,5000,0.0
Completed,0.52,5,5000,3515,3576,0.0
Completed,0.52,4,5000,1498,5000,0.999
Completed,0.52,4,5000,546,5000,0.0
Completed,0.52,5,5000,2707,5000,0.999
Completed,0.52,5,5000,2347,5000,0.999
Completed,0.52,5,5000,2134,5000,0.0
Completed,0.52,5,5000,2406,1,0.999
Completed,0.52,4,2629,512,5000,0.999
Completed,0.52,4,5000,1365,5000,0.0
Completed,0.52,4,2456,1375,5000,0.0
Completed,0.52,4,1,3506,5000,0.0
Completed,0.52,4,1,2724,5000,0.999
Completed,0.52,4,2695,1522,5000,0.999
Completed,0.52,5,1407,810,2540,0.105
Completed,0.54,17,4482,3513,1044,0.548
Completed,0.52,8,3678,1759,4647,0.315
Completed,0.52,8,337,3764,1768,0.773
Completed,0.54,9,660,2084,24,0.945
Completed,0.52,9,2748,4690,3562,0.392
Completed,0.52,4,4171,504,2166,0.719
Completed,0.52,6,2363,2568,4253,0.183
Completed,0.52,6,1929,1404,2345,0.484
Completed,0.52,26,4059,4324,4051,0.915
Completed,0.52,9,2949,1026,467,0.212
Completed,0.53,24,1164,3404,3136,0.628
Completed,0.52,5,225,82,4908,0.581
Completed,0.52,9,3243,3098,1492,0.009
Completed,0.52,6,4986,2331,2907,0.869
Completed,0.52,7,1608,4648,698,0.281
Completed,0.52,6,1842,2435,3781,0.698
Completed,0.48,10,4751,4495,2323,0.142
Completed,0.52,8,3322,309,3407,0.97
Completed,0.52,6,147,2920,489,0.43
Completed,0.52,4,4886,1757,2246,0.629
Completed,0.56,13,2327,4284,3760,0.169
Completed,0.53,28,839,890,821,0.784
Completed,0.52,12,3279,3423,2979,0.26
Completed,0.52,4,2788,159,4485,0.493
Completed,0.52,7,70,2709,1702,0.953
Completed,0.52,4,1846,2430,3700,0.093
Completed,0.52,5,4127,4978,311,0.615
Completed,0.5,7,3934,1175,3336,0.88
Completed,0.57,7,1336,3724,475,0.421
Completed,0.52,4,502,1414,4732,0.531
Completed,0.52,6,2903,3963,1265,0.01
Completed,0.56,12,3710,2148,1204,0.244
Completed,0.59,10,953,4674,2796,0.706
Completed,0.52,4,2134,500,1980,0.34
Completed,0.52,4,4376,3032,4216,0.864
Completed,0.57,44,4643,381,317,0.107
Completed,0.52,4,1886,2848,3178,0.566
Completed,0.52,8,1201,2013,1421,0.448
Completed,0.52,5,3443,4487,4888,0.97
Completed,0.52,4,2992,1301,2644,0.767
Completed,0.52,6,393,3754,1053,0.304
Completed,0.52,4,1444,1073,4369,0.679
Completed,0.52,7,3845,3523,2133,0.155
Completed,0.52,4,4355,2316,3908,0.358
Completed,0.52,6,1637,4770,2394,0.819
Completed,0.52,4,278,58,2832,0.196
Completed,0.52,6,2559,2507,674,0.719
Completed,0.52,4,3328,772,1863,0.518
Completed,0.52,4,769,3238,4647,0.058
Completed,0.52,5,2397,1622,149,0.926
Completed,0.52,11,4836,4097,3537,0.403
Completed,0.52,4,4697,812,4822,0.13
Completed,0.52,6,2447,3344,1336,0.669
Completed,0.52,4,639,1835,3401,0.284
Completed,0.52,6,3390,4362,559,0.76
Completed,0.52,11,2597,2354,1906,0.992
Completed,0.52,10,192,4898,4122,0.454
Completed,0.52,4,1644,235,1123,0.592
Completed,0.58,105,4241,2788,2735,0.117
Completed,0.52,8,3814,1494,916,0.382
Completed,0.52,8,1524,4039,3055,0.919
Completed,0.52,5,390,1095,2308,0.033
Completed,0.52,5,3102,3647,3842,0.508
Completed,0.52,4,3588,578,3628,0.745
Completed,0.52,6,1145,3109,219,0.205
Completed,0.52,5,2020,2069,4400,0.841
Completed,0.52,6,4578,4597,1636,0.363
Completed,0.52,4,4530,1936,2894,0.605
Completed,0.52,6,2087,4407,755,0.068
Completed,0.52,4,1078,457,4001,0.947
Completed,0.49,14,3636,2928,2468,0.472
Completed,0.53,9,2881,996,65,0.266
Completed,0.52,5,592,3444,3473,0.806
Completed,0.43,7,1323,1379,1792,0.178
Completed,0.52,6,4034,3832,4556,0.655
Completed,0.52,4,4154,136,1487,0.858
Completed,0.52,5,1750,2584,4973,0.319
Completed,0.52,6,86,2237,409,0.696
Completed,0.52,9,2684,4692,3251,0.219
Completed,0.52,4,3130,1702,4287,0.019
Completed,0.52,6,880,4173,2070,0.557
Completed,0.52,4,2206,692,2569,0.427
Completed,0.52,6,4957,3162,958,0.902
Completed,0.52,5,4996,307,2750,0.324
Completed,0.52,6,2247,2756,1216,0.849
Completed,0.52,4,919,2419,4145,0.229
Completed,0.52,6,3169,4872,2007,0.69
Completed,0.52,7,2721,1841,541,0.546
Completed,0.53,9,126,4317,3304,0.025
Completed,0.52,4,1790,826,1316,0.896
Completed,0.52,5,4193,3292,4724,0.437
Completed,0.49,18,3995,2076,1660,0.077
Completed,0.58,98,1285,4551,4502,0.6
Completed,0.52,7,553,591,236,0.478
Completed,0.52,5,2842,3058,3722,0.937
Completed,0.52,5,3596,1166,3821,0.799
Completed,0.52,7,1039,3616,2209,0.276
Completed,0.52,4,2048,1560,3035,0.645
Completed,0.52,6,4490,4013,819,0.184
Completed,0.52,4,4538,1351,4649,0.91
Completed,0.52,7,1981,3899,1807,0.387
Completed,0.52,5,1106,965,3574,0.502
Completed,0.52,5,3548,3514,88,0.042
Completed,0.52,5,3063,407,2372,0.212
Completed,0.52,5,352,2939,3983,0.735
Completed,0.52,6,1486,1889,657,0.373
Completed,0.52,7,3774,4416,2874,0.834
Completed,0.52,4,4279,641,1060,0.663
Completed,0.52,11,1683,3173,2593,0.139
Completed,0.52,5,232,1655,2164,0.751
Completed,0.52,5,2635,4181,4303,0.289
Completed,0.52,4,3429,2210,3152,0.464
Completed,0.52,5,679,4758,388,0.986
Completed,0.52,5,2487,105,4876,0.123
Completed,0.52,7,4736,2655,1468,0.582
Completed,0.52,6,4797,2496,173,0.825
Completed,0.52,8,2357,4951,3640,0.348
Completed,0.52,5,729,229,1566,0.729
Completed,0.52,5,3290,2677,4427,0.19
Completed,0.52,5,2521,902,3121,0.049
Completed,0.52,6,239,3371,884,0.523
Completed,0.52,4,1598,1765,3893,0.398
Completed,0.52,6,4317,4237,2301,0.935
Completed,0.52,4,3884,511,4081,0.576
Completed,0.52,7,1482,2981,1923,0.101
Completed,0.52,5,432,2156,2659,0.976
Completed,0.52,6,3031,4627,1145,0.438
Completed,0.57,41,3483,1481,1397,0.299
Completed,0.52,5,1240,3935,4786,0.776
Completed,0.52,7,1925,1245,615,0.145
Completed,0.59,21,4683,3693,3398,0.684
Completed,0.52,5,4416,1041,2073,0.411
Completed,0.52,5,2173,3594,4231,0.887
Completed,0.52,13,992,1274,994,0.003
Completed,0.52,8,3750,3819,2508,0.541
Completed,0.52,5,2942,1967,4951,0.711
Completed,0.52,6,540,4494,1563,0.235
Completed,0.52,5,1374,329,3234,0.874
Completed,0.52,5,3973,2860,450,0.334
Completed,0.52,4,4089,1576,3480,0.162
Completed,0.52,5,1806,4103,13,0.64
Completed,0.52,5,30,720,4588,0.25
Completed,0.52,8,2749,3251,1726,0.79
Completed,0.52,5,3240,25,728,0.962
Completed,0.52,5,799,2578,2965,0.488
Completed,0.52,5,2287,2290,2456,0.621
Completed,0.52,10,4848,4835,4048,0.084
Completed,0.52,8,4868,1132,629,0.538
Completed,0.52,11,2267,3659,2865,0.014
Completed,0.52,5,820,1515,2361,0.875
Completed,0.54,48,3219,4047,3953,0.415
Completed,0.52,5,2767,2032,3580,0.339
Completed,0.52,5,13,4585,113,0.861
Completed,0.52,4,1825,557,4682,0.247
Completed,0.52,7,4069,3101,1821,0.707
Completed,0.52,4,3954,1798,4846,0.785
Completed,0.52,6,1393,4351,1457,0.263
Completed,0.52,6,523,791,3143,0.626
Completed,0.52,5,2960,3336,360,0.168
Completed,0.52,4,3729,272,2178,0.086
Completed,0.52,5,1014,2800,4336,0.61
Completed,0.52,6,2152,2375,1086,0.498
Completed,0.52,7,4436,4906,2599,0.96
Completed,0.52,8,4662,2254,1308,0.203
Completed,0.59,171,1946,4724,4696,0.724
Completed,0.52,4,1220,140,510,0.353
Completed,0.52,5,3503,2610,3293,0.812
Completed,0.52,5,3012,675,4171,0.925
Completed,0.52,8,450,3129,2013,0.4
Completed,0.52,5,1465,1699,2763,0.521
Completed,0.52,6,3902,4147,1249,0.059
Completed,0.54,7,4334,441,3024,0.449
Completed,0.52,6,1580,2895,788,0.973
Completed,0.52,4,258,1933,3793,0.104
Completed,0.52,6,2502,4381,2201,0.565
Completed,0.53,9,3310,1395,269,0.672
Completed,0.51,39,709,3865,3735,0.15
Completed,0.52,5,2378,999,1667,0.772
Completed,0.52,5,4776,3470,4528,0.311
Completed,0.52,4,4755,1437,3208,0.038
Completed,0.52,6,2468,3970,444,0.514
Completed,0.52,5,697,1211,4938,0.375
Completed,0.52,6,3411,3737,1530,0.914
Completed,0.52,4,2656,477,1003,0.838
Completed,0.52,12,211,3025,2536,0.362
Completed,0.68,457,1704,2112,2103,0.746
Completed,0.52,14,4259,4662,4242,0.208
Completed,0.52,4,3754,867,2423,0.287
Completed,0.52,4,1506,3416,4034,0.761
Completed,0.52,7,330,1722,722,0.129
Completed,0.54,10,3084,4271,2939,0.666
Completed,0.52,5,3530,2453,4599,0.587
Completed,0.52,6,1124,4985,1757,0.11
Completed,0.52,4,1962,195,3508,0.999
Completed,0.52,6,4557,2721,22,0.459
Completed,0.52,4,4473,60,3887,0.701
Completed,0.51,17,2066,2534,2276,0.226
Completed,0.52,5,1020,2334,3088,0.851
Completed,0.53,9,3615,4801,871,0.314
Completed,0.61,104,2821,1620,1594,0.424
Completed,0.52,5,574,4069,4435,0.901
Completed,0.52,7,1263,754,184,0.02
Completed,0.52,4,4016,3207,3671,0.56
Completed,0.52,11,4214,2011,601,0.95
Completed,0.52,8,1768,4460,3365,0.473
Completed,0.52,5,146,363,1372,0.604
Completed,0.52,5,2702,2817,4780,0.065
Completed,0.52,5,3188,1075,2690,0.173
Completed,0.52,7,901,3550,1156,0.648
Completed,0.52,4,2264,1319,4089,0.272
Completed,0.52,7,4978,3785,1951,0.811
Completed,0.52,5,4938,2182,4339,0.482
Completed,0.52,6,2225,4630,2122,0.944
Completed,0.52,4,862,543,2636,0.071
Completed,0.52,6,3148,2998,1025,0.595
Completed,0.52,4,2662,1218,1435,0.642
Completed,0.52,5,108,3690,4921,0.183
Completed,0.52,6,1730,1449,343,0.8
Completed,0.52,9,4175,3918,3185,0.279
Completed,0.53,32,4055,203,121,0.232
Completed,0.52,5,1303,2674,3529,0.691
Completed,0.42,11,613,2464,1852,0.323
Completed,0.59,22,2859,4935,4616,0.846
Completed,0.52,4,3653,1791,2838,0.891
Completed,0.52,6,1060,4240,700,0.43
Completed,0.52,4,2106,934,3941,0.553
Completed,0.56,12,4512,3388,2407,0.03
Completed,0.52,4,4596,727,3689,0.756
Completed,0.52,7,2002,3272,281,0.296
Completed,0.52,4,1164,1588,4457,0.657
Completed,0.52,6,3569,4141,1693,0.134
Completed,0.55,8,3122,2282,854,0.12
Completed,0.52,7,370,4813,2993,0.581
Completed,0.52,4,1545,13,2252,0.465
Completed,0.52,5,3792,2541,3785,0.988
Completed,0.52,4,4220,1267,1971,0.505
Completed,0.52,5,1665,3798,4188,0.043
Completed,0.52,4,173,1029,1174,0.909
Completed,0.52,9,2617,3557,2785,0.384
Completed,0.52,4,3371,337,4757,0.368
Completed,0.52,8,658,2881,1271,0.828
Completed,0.52,4,2429,1978,3350,0.218
Completed,0.52,5,4715,4532,508,0.74
Completed,0.49,8,4816,622,1759,0.983
Completed,0.52,5,2417,3075,4542,0.443
Completed,0.57,7,748,2104,59,0.572
Completed,0.52,8,3350,4553,3447,0.094
Completed,0.53,6,2542,1529,4012,0.144
Completed,0.52,7,296,3995,2499,0.681
Completed,0.52,4,1618,1138,2922,0.302
Completed,0.52,6,4374,3614,763,0.777
Completed,0.52,5,3864,2388,2543,0.73
Completed,0.52,6,1426,4855,952,0.193
Completed,0.52,5,411,279,4273,0.822
Completed,0.52,9,2974,2754,2037,0.347
Completed,0.48,11,3464,857,417,0.391
Completed,0.59,156,1180,3309,3279,0.93
Completed,0.57,15,1906,1869,1518,0.054
Completed,0.52,5,4623,4319,4984,0.53
Completed,0.52,8,4397,1668,1110,0.257
Completed,0.52,7,2113,4217,2702,0.795
Completed,0.52,5,973,647,1880,0.157
Completed,0.52,5,3690,3196,4116,0.633
Completed,0.52,4,2921,92,3431,0.62
Completed,0.54,7,483,2619,570,0.081
Completed,0.52,5,1354,2204,4831,0.965
Completed,0.52,6,3916,4736,1364,0.489
Completed,0.52,5,4109,952,4394,0.004
Completed,0.53,11,1863,3478,1611,0.544
Completed,0.52,5,51,1344,3595,0.408
Completed,0.52,6,2806,3877,206,0.886
Completed,0.52,5,3258,1902,2337,0.867
Completed,0.53,13,859,4452,3850,0.33
Completed,0.52,5,2306,414,927,0.716
Completed,0.52,5,4908,2961,3085,0.242
Completed,0.52,4,4919,430,4541,0.779
Completed,0.52,7,2324,2955,1778,0.304
Completed,0.52,5,841,1905,3449,0.68
Completed,0.52,5,3247,4439,40,0.142
Completed,0.52,4,2800,1330,2483,0.097
Completed,0.52,5,47,3881,4016,0.573
Completed,0.59,22,1867,946,779,0.442
Completed,0.51,15,4115,3493,2918,0.981
Completed,0.52,7,3917,2190,943,0.529
Completed,0.52,7,1362,4740,2554,0.051
Completed,0.52,4,475,87,2046,0.932
Completed,0.52,5,2920,2634,4262,0.393
Completed,0.52,4,3674,664,3266,0.345
Completed,0.52,6,960,3189,424,0.82
Completed,0.52,4,2126,1671,4998,0.195
Completed,0.54,10,4413,4204,1512,0.732
Completed,0.52,4,4617,1865,2710,0.49
Completed,0.52,6,1903,4332,1099,0.968
Completed,0.52,4,1183,841,4108,0.078
Completed,0.52,7,3470,3315,1891,0.618
Completed,0.52,5,2985,286,583,0.634
Completed,0.52,5,429,2737,3425,0.16
Completed,0.56,15,1407,2401,1351,0.793
Completed,0.64,353,3853,4851,4837,0.255
Completed,0.51,8,4358,1145,1612,0.239
Completed,0.52,5,1605,3597,4376,0.715
Completed,0.52,6,309,1541,205,0.331
Completed,0.58,17,2557,3992,3613,0.869
Completed,0.52,5,3351,2099,3866,0.883
Completed,0.52,8,756,4567,2333,0.407
Completed,0.52,4,2408,607,3069,0.546
Completed,0.52,6,4815,3081,931,0.007
Completed,0.52,5,4719,1985,2118,0.28
Completed,0.54,32,2435,4515,4354,0.803
Completed,0.52,4,652,350,1028,0.181
Completed,0.58,22,3367,2879,2620,0.641
Completed,0.52,4,2598,1025,4903,0.596
Completed,0.52,6,161,3571,1436,0.073
Completed,0.52,6,1676,1251,3203,0.942
Completed,0.52,5,4238,3804,342,0.481
Completed,0.52,4,3806,9,3523,0.027
Completed,0.52,5,1561,2555,134,0.552
Completed,0.52,6,354,2267,4622,0.432
Completed,0.52,7,3109,4819,1839,0.893
Completed,0.55,18,3560,1595,689,0.843
Completed,0.52,8,1162,4124,2847,0.322
Completed,0.52,6,2004,740,2418,0.693
Completed,0.52,5,4604,3269,3932,0.234
Completed,0.52,7,4493,920,287,0.991
Completed,0.52,5,2095,3392,3676,0.467
Completed,0.55,32,1071,1786,1687,0.579
Completed,0.52,5,3672,4255,4471,0.118
Completed,0.52,5,2863,2481,3003,0.137
Completed,0.52,6,619,4928,845,0.658
Completed,0.52,4,1296,206,3774,0.294
Completed,0.52,21,4051,2661,2260,0.754
Completed,0.52,4,4166,1465,4192,0.738
Completed,0.52,9,1729,3912,1955,0.216
Completed,0.52,4,109,1221,2781,0.83
Completed,0.52,6,2671,3677,1190,0.37
Completed,0.52,4,3161,529,1289,0.383
Completed,0.52,5,878,3002,4756,0.906
Completed,0.52,6,2209,2177,490,0.046
Completed,0.52,8,4925,4646,3351,0.507
Completed,0.44,9,4965,1322,436,0.211
Completed,0.53,13,2248,3772,3219,0.747
Completed,0.52,5,916,1091,1538,0.361
Completed,0.52,5,3201,3543,4927,0.835
Completed,0.52,5,2710,358,2523,0.917
Completed,0.56,7,147,2832,1009,0.377
Completed,0.52,5,1767,1997,4255,0.513
