Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Failed,,,4900,2530,1111,0.221
Failed,,,4804,1946,2666,0.747
Failed,,,1870,2741,1685,0.434
Failed,,,688,1078,4090,0.863
Failed,,,2684,4237,301,0.052
Failed,,,3428,552,2152,0.131
Failed,,,101,4765,3439,0.941
Failed,,,2376,1417,1079,0.262
Failed,,,4140,3268,4552,0.576
Failed,,,3981,926,722,0.878
Failed,,,1907,3764,4899,0.19
Failed,,,426,847,2783,0.368
Failed,,,3743,3841,1569,0.556
Failed,,,2999,6,962,0.633
Failed,,,1154,3732,560,0.681
Failed,,,1397,88,3042,0.111
Failed,,,4645,4604,1358,0.799
Failed,,,4634,89,858,0.405
Failed,,,1395,4596,4802,0.718
Failed,,,1170,1567,2246,0.023
Failed,,,2846,3750,3376,0.834
Failed,,,3588,2406,4019,0.974
Failed,,,586,2909,382,0.163
Failed,,,1904,930,2904,0.608
Failed,,,3968,3758,1458,0.295
Failed,,,4123,1416,2645,0.219
Failed,,,2370,3276,1746,0.907
Failed,,,198,334,11,0.464
Failed,,,3131,4978,4350,0.65
Failed,,,2624,1134,3746,0.541
Failed,,,701,4221,3732,0.462
Failed,,,1862,1942,1097,0.767
Failed,,,4786,2747,4494,0.079
Failed,,,4887,2154,1691,0.577
Failed,,,1571,2531,2670,0.264
Failed,,,878,1152,305,0.943
Failed,,,2632,4165,4096,0.132
Failed,,,3138,350,3455,0.055
Failed,,,214,4965,2166,0.865
Failed,,,2314,1355,4566,0.436
Failed,,,4301,3333,1094,0.749
Failed,,,3830,679,4884,0.798
Failed,,,2154,4013,708,0.11
Failed,,,568,2419,2460,0.51
Failed,,,3580,2893,3200,0.324
Failed,,,2839,1578,3802,0.495
Failed,,,1032,3493,3798,0.508
Failed,,,1414,189,1354,0.188
Failed,,,4415,4500,3037,0.875
Failed,,,4491,1641,4228,0.731
Failed,,,1557,3669,124,0.42
Failed,,,1001,14,2528,0.849
Failed,,,2997,4678,1862,0.036
Failed,,,3740,853,1214,0.145
Failed,,,413,3837,4378,0.957
Failed,,,2064,2483,2017,0.278
Failed,,,3829,2830,3614,0.59
Failed,,,4293,489,2285,0.892
Failed,,,2219,4829,3336,0.206
Failed,,,113,563,4346,0.353
Failed,,,3429,4747,5,0.539
Failed,,,2687,1091,1899,0.649
Failed,,,841,2668,1496,0.667
Failed,,,1711,1014,3979,0.097
Failed,,,4959,4300,422,0.783
Failed,,,4745,1226,3225,0.309
Failed,,,1734,4083,2406,0.621
Failed,,,708,2080,4923,0.176
Failed,,,2782,2613,668,0.988
Failed,,,3291,1278,1314,0.817
Failed,,,43,3412,3076,0.005
Failed,,,2474,427,515,0.699
Failed,,,4160,4886,3836,0.388
Failed,,,4000,2232,188,0.066
Failed,,,2005,3086,4212,0.752
Failed,,,367,2306,3186,0.68
Failed,,,3606,3004,2445,0.493
Failed,,,3096,1819,554,0.321
Failed,,,1173,4421,976,0.369
Failed,,,1261,1742,3571,0.923
Failed,,,4587,3572,2050,0.237
Failed,,,4570,2435,3678,0.763
Failed,,,1321,2880,1923,0.075
Failed,,,1234,783,4480,0.629
Failed,,,2920,3904,1161,0.443
Failed,,,3504,60,1760,0.364
Failed,,,493,4625,2581,0.551
Failed,,,1988,1713,60,0.246
Failed,,,4061,3604,4322,0.934
Failed,,,4216,945,328,0.612
Failed,,,2452,4368,4043,0.299
Failed,,,256,1490,897,0.526
Failed,,,3268,3194,4763,0.338
Failed,,,2526,2020,2865,0.479
Failed,,,764,3130,795,0.822
Failed,,,1790,534,3429,0.377
Failed,,,4723,4776,2221,0.69
Failed,,,4980,438,3773,0.215
Failed,,,1654,4877,607,0.903
Failed,,,785,1306,2973,0.333
Failed,,,2548,3381,1369,0.519
Failed,,,3212,2066,772,0.66
Failed,,,278,2619,4869,0.474
Failed,,,2241,1201,2469,0.794
Failed,,,4237,4116,3133,0.106
Failed,,,3767,1770,2142,0.409
Failed,,,2081,3542,3509,0.722
Failed,,,510,753,1573,0.448
Failed,,,3443,3931,2789,0.636
Failed,,,2937,266,4684,0.557
Failed,,,940,3964,1676,0.152
Failed,,,1496,2218,4120,0.581
Failed,,,4507,3092,251,0.268
Failed,,,4398,862,1560,0.125
Failed,,,1475,3827,2851,0.81
Failed,,,1094,2356,446,0.49
Failed,,,3079,2957,3925,0.679
Failed,,,3667,1632,3311,0.507
Failed,,,350,3678,2339,0.318
Failed,,,2137,141,4700,0.888
Failed,,,3891,4551,911,0.202
Failed,,,4357,1893,4441,0.251
Failed,,,2293,2795,1199,0.562
Failed,,,21,1972,1443,0.993
Failed,,,3347,2718,2967,0.183
Failed,,,2760,1563,4817,0.011
Failed,,,934,4702,4282,0.056
Failed,,,1627,1481,1799,0.735
Failed,,,4865,3204,2543,0.423
Failed,,,4808,1385,991,0.919
Failed,,,1806,3304,4621,0.234
Failed,,,645,358,2103,0.538
Failed,,,2709,4954,3547,0.35
Failed,,,3374,1119,4159,0.459
Failed,,,135,4191,213,0.648
Failed,,,2392,2148,2774,0.094
Failed,,,4067,2544,1637,0.779
Failed,,,3907,198,3091,0.703
Failed,,,1921,4489,1251,0.392
Failed,,,430,277,1030,0.043
Failed,,,3679,4413,4581,0.854
Failed,,,3014,728,2734,0.962
Failed,,,1109,3017,3249,0.977
Failed,,,1334,646,654,0.282
Failed,,,4651,4039,4987,0.593
Failed,,,4679,1506,2500,0.357
Failed,,,1365,3181,3160,0.543
Failed,,,1120,502,760,0.223
Failed,,,2872,4813,4861,0.911
Failed,,,3538,991,3002,0.77
Failed,,,612,4327,1398,0.082
Failed,,,1949,1993,3764,0.652
Failed,,,3938,2692,597,0.466
Failed,,,4096,38,4131,0.019
Failed,,,2422,4652,260,0.83
Failed,,,192,1024,3639,0.133
Failed,,,3194,4290,1963,0.946
Failed,,,2610,616,99,0.868
Failed,,,653,2843,4593,0.292
Failed,,,1834,840,2114,0.97
Failed,,,4838,3852,3477,0.16
Failed,,,4854,778,51,0.683
Failed,,,1618,3909,4310,0.497
Failed,,,906,2254,1788,0.801
Failed,,,2580,3061,2613,0.114
Failed,,,3166,1728,4469,0.192
Failed,,,162,3589,1152,0.88
Failed,,,2282,250,3708,0.326
Failed,,,4348,4435,1952,0.512
Failed,,,3880,2094,3401,0.939
Failed,,,2129,2596,2192,0.129
Failed,,,603,1850,3890,0.837
Failed,,,3527,3465,491,0.024
Failed,,,2864,2300,2352,0.164
Failed,,,1063,4908,2940,0.744
Failed,,,1464,1255,339,0.05
Failed,,,4390,3437,4051,0.861
Failed,,,4519,578,2743,0.531
Failed,,,1505,4734,1609,0.342
Failed,,,968,1429,4170,0.896
Failed,,,3045,3261,220,0.211
Failed,,,3707,1919,2075,0.101
Failed,,,461,2773,3517,0.787
Failed,,,2093,1065,1000,0.482
Failed,,,3776,4245,4631,0.671
Failed,,,4248,1591,643,0.844
Failed,,,2250,3724,4977,0.032
Failed,,,146,1667,2704,0.4
Failed,,,3382,3645,1647,0.714
Failed,,,2720,2467,1039,0.605
Failed,,,815,3771,479,0.586
Failed,,,1665,2393,3119,0.141
Failed,,,4990,2924,1282,0.954
Failed,,,4695,2331,4708,0.451
Failed,,,1760,2981,923,0.639
Failed,,,753,702,3284,0.069
Failed,,,2751,3988,2308,0.755
Failed,,,3337,175,456,0.927
Failed,,,12,4517,3935,0.242
Failed,,,2424,1803,1529,0.562
Failed,,,4186,3507,2822,0.373
Failed,,,4034,1166,1828,0.173
Failed,,,1957,4149,2573,0.985
Failed,,,322,1243,4826,0.573
Failed,,,3636,4069,805,0.26
Failed,,,3051,402,1412,0.432
Failed,,,1226,3355,1990,0.384
Failed,,,1294,327,4430,0.813
Failed,,,4539,4990,1192,0.001
Failed,,,4595,1039,4539,0.998
Failed,,,1272,4278,1063,0.187
Failed,,,1204,1905,3463,0.616
Failed,,,2965,2780,2178,0.303
Failed,,,3474,1457,275,0.381
Failed,,,538,3230,4067,0.694
Failed,,,2013,589,1701,0.015
Failed,,,4012,4725,2680,0.826
Failed,,,4168,2380,1345,0.624
Failed,,,2485,2930,3027,0.438
Failed,,,307,115,2382,0.726
Failed,,,3242,4572,3278,0.415
Failed,,,2577,914,3882,0.275
Failed,,,736,4564,2437,0.93
Failed,,,1742,1619,4915,0.361
Failed,,,4756,3693,735,0.547
Failed,,,4928,1875,2915,0.046
Failed,,,1682,3442,1465,0.857
Failed,,,832,221,3988,0.412
Failed,,,2516,4465,354,0.725
Failed,,,3259,632,2255,0.585
Failed,,,246,4055,3386,0.272
Failed,,,2188,2283,830,0.966
Failed,,,4264,3031,4772,0.156
Failed,,,3797,372,1128,0.33
Failed,,,2036,4938,4523,0.516
Failed,,,482,2170,90,0.306
Failed,,,3496,2517,4272,0.617
Failed,,,2909,1330,3669,0.695
Failed,,,990,2567,37,0.102
Failed,,,1526,1097,2637,0.656
Failed,,,4463,4216,1734,0.47
Failed,,,4446,1987,543,0.137
Failed,,,1442,2705,3868,0.95
Failed,,,1041,958,1306,0.255
Failed,,,3108,4352,3065,0.566
Failed,,,3615,510,4953,0.738
Failed,,,379,4802,697,0.427
Failed,,,2185,1536,3214,0.871
Failed,,,3858,3154,2397,0.059
Failed,,,4331,807,3580,0.486
Failed,,,2343,3878,2060,0.675
Failed,,,73,889,582,0.758
Failed,,,3319,3803,3828,0.07
Failed,,,2812,126,3175,0.243
Failed,,,889,3617,2796,0.199
Failed,,,1601,47,157,0.503
Failed,,,4916,4640,4185,0.315
Failed,,,4777,302,2005,0.84
Failed,,,1852,4390,3606,0.028
Failed,,,671,1793,1245,0.707
Failed,,,2659,3517,4405,0.396
Failed,,,3399,2204,2519,0.287
Failed,,,85,3108,1852,0.598
Failed,,,2361,711,4257,0.169
Failed,,,4113,3978,153,0.981
Failed,,,3960,1320,3949,0.534
Failed,,,1893,3365,392,0.346
Failed,,,405,1402,1888,0.212
Failed,,,3729,3290,3723,0.899
Failed,,,2989,2123,4374,0.79
Failed,,,1142,4139,4732,0.775
Failed,,,1387,2043,2294,0.455
Failed,,,4623,2644,3348,0.643
Failed,,,4621,1316,605,0.869
Failed,,,1384,3371,3766,0.058
Failed,,,1140,468,1405,0.737
Failed,,,2813,4847,3005,0.424
Failed,,,3557,1191,4857,0.252
Failed,,,553,4126,755,0.565
Failed,,,1891,2038,3159,0.136
Failed,,,3957,2647,2491,0.947
Failed,,,4115,306,3486,0.503
Failed,,,2364,4384,2115,0.317
Failed,,,223,2461,4656,0.121
Failed,,,3149,2856,946,0.806
Failed,,,2641,1698,1584,0.885
Failed,,,673,3122,2697,0.809
Failed,,,1854,717,258,0.489
Failed,,,4780,3975,4123,0.676
Failed,,,4913,813,1945,0.167
Failed,,,1599,3874,3705,0.978
Failed,,,887,2445,1144,0.283
Failed,,,2638,2870,4467,0.596
Failed,,,3147,1685,2613,0.706
Failed,,,220,3632,1797,0.393
Failed,,,2340,50,4314,0.838
Failed,,,4329,4635,57,0.027
Failed,,,3861,1981,4045,0.458
Failed,,,2187,2709,335,0.645
Failed,,,556,454,2876,0.916
Failed,,,3560,4863,1505,0.23
Failed,,,2816,1176,869,0.089
Failed,,,1043,4787,4834,0.231
Failed,,,1444,1533,2195,0.535
Failed,,,4448,3159,3407,0.349
Failed,,,4460,388,4638,0.009
Failed,,,1524,4924,1003,0.821
Failed,,,988,1395,3525,0.376
Failed,,,2986,3294,2077,0.688
Failed,,,3726,2119,220,0.609
Failed,,,402,2573,4161,0.298
Failed,,,2034,1110,1605,0.992
Failed,,,3796,4200,2737,0.18
Failed,,,4267,1859,1288,0.365
Failed,,,2191,3456,3123,0.554
Failed,,,88,1779,4598,0.887
Failed,,,3402,3533,1043,0.199
Failed,,,2661,2189,1644,0.122
Failed,,,835,4050,2375,0.078
Failed,,,1685,2270,4974,0.632
Failed,,,4930,3047,637,0.444
Failed,,,4754,2366,2814,0.961
Failed,,,1739,2946,1528,0.149
Failed,,,733,893,3928,0.578
Failed,,,2810,3797,453,0.267
Failed,,,3317,132,2312,0.408
Failed,,,71,4560,3289,0.719
Failed,,,2483,1603,924,0.04
Failed,,,4166,3707,4717,0.853
Failed,,,4014,1053,1183,0.663
Failed,,,2016,4262,4429,0.475
Failed,,,381,974,2931,0.091
Failed,,,3617,4338,1411,0.778
Failed,,,3110,523,807,0.918
Failed,,,1206,3234,97,0.903
Failed,,,1274,605,2575,0.334
Failed,,,4598,4712,1835,0.522
Failed,,,4537,1162,2683,0.478
Failed,,,1291,4155,1708,0.664
Failed,,,1223,2184,4069,0.094
Failed,,,2907,2501,283,0.782
Failed,,,3493,1345,2169,0.891
Failed,,,480,3342,3462,0.203
Failed,,,1955,321,1057,0.523
Failed,,,4031,4993,4534,0.337
Failed,,,4188,2335,740,0.148
Failed,,,2427,2975,4920,0.958
Failed,,,248,227,488,0.249
Failed,,,3262,4460,3883,0.935
Failed,,,2518,636,3276,0.764
Failed,,,755,4530,581,0.42
Failed,,,1762,1808,3020,0.85
Failed,,,4698,3504,1342,0.039
Failed,,,4987,1597,4770,0.555
Failed,,,1663,3720,822,0.368
Failed,,,813,99,3383,0.922
Failed,,,2574,4586,2248,0.235
Failed,,,3240,901,360,0.063
Failed,,,304,3786,3992,0.751
Failed,,,2247,2396,1475,0.447
Failed,,,4245,2919,2916,0.633
Failed,,,3779,572,1734,0.818
Failed,,,2095,4738,2628,0.008
Failed,,,540,1901,1985,0.795
Failed,,,3476,2786,3665,0.109
Failed,,,2968,1451,4275,0.218
Failed,,,971,2758,1891,0.624
Failed,,,1507,1062,4531,0.179
Failed,,,4521,4250,1129,0.989
Failed,,,4387,2110,2399,0.652
Failed,,,1461,2582,3222,0.463
Failed,,,1060,1237,700,0.768
Failed,,,3049,4073,4960,0.082
Failed,,,3634,398,3059,0.222
Failed,,,320,4914,1302,0.908
Failed,,,2126,1268,3858,0.354
Failed,,,3878,3421,542,0.542
Failed,,,4351,762,4185,0.973
Failed,,,2284,3923,166,0.16
Failed,,,15,688,2437,0.28
Failed,,,3339,4004,3184,0.593
Failed,,,2754,160,3820,0.734
Failed,,,908,3583,4652,0.715
Failed,,,1621,237,2052,0.02
Failed,,,4857,4451,3579,0.833
Failed,,,4836,24,150,0.322
Failed,,,1832,4668,4250,0.51
Failed,,,651,1672,1850,0.19
Failed,,,2718,3638,2511,0.876
Failed,,,3380,2473,4414,0.799
Failed,,,144,2839,1246,0.113
Failed,,,2420,824,3612,0.683
Failed,,,4093,3865,2010,0.494
Failed,,,3940,1520,3343,0.052
Failed,,,1952,3165,2288,0.864
Failed,,,463,1445,33,0.702
Failed,,,3710,3247,4368,0.389
Failed,,,3047,1932,3729,0.31
Failed,,,1122,4330,2878,0.263
Failed,,,1367,2009,399,0.942
Failed,,,4682,2678,3952,0.129
Failed,,,4653,211,1463,0.884
Failed,,,1337,4473,2908,0.196
Failed,,,1112,1846,391,0.5
Failed,,,2866,3472,4019,0.314
Failed,,,3530,2294,3374,0.485
Failed,,,606,3021,2238,0.672
Failed,,,1923,662,4798,0.117
Failed,,,3910,4026,851,0.805
Failed,,,4065,1372,4501,0.741
Failed,,,2389,3321,1101,0.427
Failed,,,164,2260,2800,0.605
Failed,,,3169,3057,1590,0.294
Failed,,,2582,1732,940,0.404
Failed,,,643,4187,4336,0.951
Failed,,,1804,2132,1742,0.256
Failed,,,4805,2557,2639,0.569
Failed,,,4868,1876,1085,0.086
Failed,,,1629,2809,4566,0.774
Failed,,,936,1031,2161,0.454
Failed,,,2613,4287,3450,0.64
Failed,,,3196,619,4099,0.531
Failed,,,195,4696,312,0.345
Failed,,,2295,1468,2672,0.915
Failed,,,4359,3220,1699,0.227
Failed,,,3889,879,3028,0.288
Failed,,,2135,3814,1352,0.601
Failed,,,614,497,4732,0.435
Failed,,,3540,4820,860,0.746
Failed,,,2874,985,1513,0.574
Failed,,,1091,3684,3192,0.031
Failed,,,1472,154,709,0.71
Failed,,,4396,4535,4893,0.396
Failed,,,4510,1764,3623,0.246
Failed,,,1498,3546,2017,0.931
Failed,,,942,293,4383,0.362
Failed,,,3017,4399,1219,0.55
Failed,,,3681,741,1859,0.628
Failed,,,433,3949,2521,0.439
Failed,,,2084,2215,122,0.759
Failed,,,3770,3098,4220,0.073
Failed,,,4234,444,429,0.38
Failed,,,2238,4873,3981,0.691
Failed,,,133,362,3740,0.872
Failed,,,3371,4947,1901,0.062
Failed,,,2706,1125,5,0.14
Failed,,,782,2634,891,0.184
Failed,,,1652,1204,3335,0.614
Failed,,,4978,4110,2276,0.302
Failed,,,4725,949,3831,0.791
Failed,,,1792,4361,511,0.105
Failed,,,766,1958,3067,0.659
Failed,,,2762,2734,1314,0.471
Failed,,,3350,1547,670,0.331
Failed,,,23,3143,4931,0.519
Failed,,,2454,540,2409,0.214
Failed,,,4218,4773,3232,0.9
Failed,,,4059,2431,2043,0.582
Failed,,,1985,2886,3568,0.271
Failed,,,348,2349,3791,0.172
Failed,,,3665,2961,551,0.982
Failed,,,3077,1628,2449,0.841
Failed,,,1232,4612,1582,0.856
Failed,,,1319,1707,4216,0.411
Failed,,,4567,3607,194,0.722
Failed,,,4589,2245,4322,0.276
Failed,,,1263,3069,69,0.589
Failed,,,1176,750,2585,0.144
Failed,,,2940,3938,1766,0.955
Failed,,,3446,260,1155,0.845
Failed,,,512,4424,4477,0.034
Failed,,,2007,1758,1915,0.729
Failed,,,4003,3559,3676,0.416
Failed,,,4157,1213,2223,0.098
Failed,,,2471,4099,3437,0.786
Failed,,,276,1290,1503,0.012
Failed,,,3209,3395,2868,0.825
Failed,,,2546,2053,4759,0.997
Failed,,,705,3409,1439,0.342
Failed,,,1731,411,4034,0.896
Failed,,,4743,4899,328,0.208
Failed,,,4961,472,3128,0.698
Failed,,,1713,4842,2464,0.385
Failed,,,843,1497,4868,0.814
Failed,,,2529,3190,762,0.003
Failed,,,3270,2023,1377,0.176
Failed,,,259,2662,2975,0.986
Failed,,,2221,1001,614,0.307
Failed,,,4295,4316,3776,0.62
Failed,,,3826,1658,248,0.926
Failed,,,2062,3655,4113,0.239
Failed,,,490,797,968,0.965
Failed,,,3502,3888,4682,0.153
Failed,,,2917,75,2789,0.043
Failed,,,999,3843,1031,0.636
Failed,,,1555,2496,3514,0.067
Failed,,,4488,2814,2146,0.754
Failed,,,4418,673,916,0.602
Failed,,,1416,4017,4705,0.291
Failed,,,1034,2322,2340,0.97
Failed,,,3099,2990,3321,0.157
Failed,,,3608,1832,3917,0.016
Failed,,,370,3477,444,0.829
Failed,,,2157,186,2844,0.399
Failed,,,3832,4506,1557,0.711
Failed,,,4298,2160,2546,0.771
Failed,,,2312,2527,1806,0.085
Failed,,,40,2083,798,0.481
Failed,,,3289,2606,4823,0.668
Failed,,,2779,1284,2962,0.528
Failed,,,875,4981,3638,0.546
Failed,,,1568,1358,1194,0.226
Failed,,,4885,3327,4437,0.912
Failed,,,4788,1420,1636,0.43
Failed,,,1865,3270,2764,0.742
Failed,,,703,550,209,0.047
Failed,,,2689,4763,4153,0.86
Failed,,,3432,1076,3553,0.938
Failed,,,115,4234,2106,0.126
Failed,,,2372,1948,4629,0.57
Failed,,,4126,2744,993,0.259
Failed,,,3966,85,4985,0.195
Failed,,,1901,4602,646,0.881
Failed,,,411,8,1675,0.559
Failed,,,3737,4682,2726,0.372
Failed,,,2995,849,4590,0.45
Failed,,,1168,2896,3894,0.498
Failed,,,1393,924,1260,0.802
Failed,,,4631,3761,3091,0.117
Failed,,,4648,932,4691,0.713
Failed,,,1400,3760,900,0.402
Failed,,,1156,2403,3306,0.831
Failed,,,2842,2907,2326,0.018
Failed,,,3582,1565,439,0.159
Failed,,,571,3748,3912,0.971
Failed,,,1909,91,1551,0.292
Failed,,,3983,4599,2840,0.603
Failed,,,4138,1940,1810,0.909
Failed,,,2374,2745,2552,0.224
Failed,,,212,1136,4283,0.655
Failed,,,3135,4179,107,0.467
Failed,,,2630,337,1954,0.358
Failed,,,685,4750,1969,0.653
Failed,,,1868,1414,4452,0.084
Failed,,,4801,3273,1208,0.769
Failed,,,4902,1357,2760,0.261
Failed,,,1576,3335,1630,0.572
Failed,,,863,348,4148,0.127
Failed,,,2626,4962,204,0.94
Failed,,,3134,1149,2092,0.862
Failed,,,200,4163,3538,0.049
Failed,,,2319,2157,978,0.744
Failed,,,4315,2533,4615,0.433
Failed,,,3845,187,660,0.115
Failed,,,2159,4498,5000,0.801
Failed,,,583,1580,3246,0.327
Failed,,,3586,3734,2346,0.515
Failed,,,2844,2421,497,0.686
Failed,,,1018,3006,502,0.324
Failed,,,1418,676,3097,0.878
Failed,,,4429,4011,1264,0.193
Failed,,,4476,2485,73,0.414
Failed,,,1553,2832,4328,0.728
Failed,,,1015,851,1771,0.033
Failed,,,3001,3834,2590,0.843
Failed,,,3746,12,4491,0.952
Failed,,,429,4676,1170,0.142
Failed,,,2059,1644,3691,0.586
Failed,,,3813,3671,1929,0.273
Failed,,,4279,1012,3423,0.209
Failed,,,2214,4298,2208,0.897
Failed,,,99,1094,112,0.543
Failed,,,3425,4223,4288,0.355
Failed,,,2682,565,3652,0.465
Failed,,,856,3196,2956,0.484
Failed,,,1705,486,322,0.788
Failed,,,4943,4826,4030,0.1
Failed,,,4730,429,2478,0.618
Failed,,,1728,4888,3144,0.305
Failed,,,723,1275,778,0.984
Failed,,,2787,3410,4882,0.173
Failed,,,3295,2077,2980,0.002
Failed,,,57,2610,1382,0.813
Failed,,,2470,1229,3782,0.383
Failed,,,4146,4086,618,0.697
Failed,,,3985,1740,4109,0.757
Failed,,,1999,3570,242,0.069
Failed,,,352,1821,2361,0.496
Failed,,,3601,3496,3260,0.685
Failed,,,3092,2309,3899,0.513
Failed,,,1187,3934,4575,0.56
Failed,,,1256,2229,2131,0.24
Failed,,,4573,3083,3500,0.928
Failed,,,4556,1711,2023,0.072
Failed,,,1317,3601,3627,0.758
Failed,,,1248,62,1223,0.438
Failed,,,2924,4628,4389,0.626
Failed,,,3509,786,2537,0.548
Failed,,,508,3906,1873,0.359
Failed,,,1982,2432,4234,0.929
Failed,,,4046,2878,137,0.243
Failed,,,4202,536,3966,0.304
Failed,,,2448,4779,415,0.615
Failed,,,270,2021,4808,0.343
Failed,,,3273,2671,784,0.529
Failed,,,2532,1493,1434,0.67
Failed,,,779,2716,4755,0.015
Failed,,,1784,948,2272,0.694
Failed,,,4708,4369,3330,0.382
Failed,,,4965,1198,526,0.898
Failed,,,1649,4114,3845,0.212
Failed,,,800,2069,1328,0.517
Failed,,,2554,2621,3083,0.328
Failed,,,3216,1308,4936,0.469
Failed,,,292,3384,674,0.657
Failed,,,2236,436,3236,0.103
Failed,,,4223,4874,2415,0.789
Failed,,,3752,2221,3563,0.725
Failed,,,2076,3094,2039,0.413
Failed,,,525,269,2721,0.639
Failed,,,3449,4423,1670,0.452
Failed,,,2942,756,1017,0.374
Failed,,,954,4410,2775,0.967
Failed,,,1492,1772,179,0.272
Failed,,,4493,3545,4201,0.584
Failed,,,4412,139,2893,0.808
Failed,,,1479,4549,1449,0.12
Failed,,,1079,1634,4005,0.674
Failed,,,3075,3680,375,0.488
Failed,,,3662,2358,2232,0.316
Failed,,,335,2959,3370,0.502
Failed,,,2143,860,847,0.197
Failed,,,3907,3825,4793,0.885
Failed,,,4371,1484,1106,0.567
Failed,,,2297,3206,4505,0.254
Failed,,,35,1560,2854,0.186
Failed,,,3351,3127,1487,0.998
Failed,,,2765,1969,886,0.827
Failed,,,919,4288,19,0.871
Failed,,,1632,1894,2654,0.426
Failed,,,4881,2797,1757,0.739
Failed,,,4823,2146,4560,0.228
Failed,,,1812,2541,1081,0.916
Failed,,,629,1121,3446,0.347
Failed,,,2704,4194,2155,0.533
Failed,,,3369,361,296,0.643
Failed,,,121,4956,4085,0.456
Failed,,,2396,1383,1685,0.776
Failed,,,4082,3302,2657,0.089
Failed,,,3922,648,1367,0.395
Failed,,,1927,4042,3043,0.708
Failed,,,445,725,4678,0.858
Failed,,,3684,3962,963,0.046
Failed,,,3018,275,1567,0.154
Failed,,,1095,3463,2453,0.169
Failed,,,1339,201,4897,0.599
Failed,,,4665,4492,714,0.285
Failed,,,4673,1995,3208,0.54
Failed,,,1350,2694,2384,0.352
Failed,,,1126,989,4945,0.906
Failed,,,2887,4324,687,0.221
Failed,,,3552,499,1298,0.079
Failed,,,616,4811,3054,0.765
Failed,,,1935,1509,537,0.461
Failed,,,3933,3184,3854,0.649
Failed,,,4090,838,171,0.834
Failed,,,2407,3850,4191,0.022
Failed,,,178,613,1905,0.948
Failed,,,3190,4699,3745,0.138
Failed,,,2605,1022,4352,0.06
Failed,,,658,3647,955,0.607
Failed,,,1820,35,3594,0.163
Failed,,,4834,4649,2066,0.975
Failed,,,4850,252,4246,0.492
Failed,,,1604,4437,145,0.68
Failed,,,910,1726,2506,0.11
Failed,,,2594,3587,1846,0.796
Failed,,,3181,2252,1232,0.875
Failed,,,168,3058,4399,0.189
Failed,,,2267,781,1994,0.509
Failed,,,4343,3912,3598,0.321
Failed,,,3876,1253,2302,0.132
Failed,,,2115,3435,3358,0.944
Failed,,,588,2298,565,0.029
Failed,,,3521,3014,3807,0.84
Failed,,,2859,1847,3197,0.98
Failed,,,1068,4072,1519,0.436
Failed,,,1448,2091,3958,0.866
Failed,,,4384,2593,404,0.053
Failed,,,4524,1068,1712,0.339
Failed,,,1520,4247,2688,0.526
Failed,,,963,1916,288,0.206
Failed,,,3030,2771,4073,0.893
Failed,,,3693,1427,3476,0.783
Failed,,,457,3258,2184,0.096
Failed,,,2107,581,4550,0.666
Failed,,,3780,4737,1071,0.479
Failed,,,4253,2390,4906,0.036
Failed,,,2265,2922,725,0.847
Failed,,,151,2469,1596,0.716
Failed,,,3398,2845,2805,0.405
Failed,,,2734,1670,4666,0.296
Failed,,,811,4575,3814,0.278
Failed,,,1679,1588,1336,0.957
Failed,,,4994,3721,3015,0.146
Failed,,,4699,1805,836,0.635
Failed,,,1773,3510,4785,0.448
Failed,,,749,173,2263,0.753
Failed,,,2737,4514,3397,0.065
Failed,,,3321,699,3996,0.237
Failed,,,7,3986,365,0.925
Failed,,,2439,2334,2921,0.371
Failed,,,4191,2984,1479,0.557
Failed,,,4038,325,2623,0.988
Failed,,,1971,4987,1728,0.177
Failed,,,327,404,875,0.265
Failed,,,3650,4910,4745,0.576
Failed,,,3067,1245,2882,0.748
Failed,,,1220,2519,3714,0.7
Failed,,,1309,1163,1114,0.005
Failed,,,4545,4146,4517,0.816
Failed,,,4601,586,1008,0.182
Failed,,,1287,4723,4642,0.995
Failed,,,1198,1460,2081,0.3
Failed,,,2950,3233,3530,0.611
Failed,,,3460,1907,4176,0.689
Failed,,,533,2782,234,0.378
Failed,,,2027,1037,2751,0.823
Failed,,,4016,4275,1620,0.01
Failed,,,4174,1622,3108,0.441
Failed,,,2500,3696,1273,0.63
Failed,,,301,917,3169,0.418
Failed,,,3227,3773,2423,0.731
Failed,,,2563,117,576,0.591
Failed,,,731,3801,3272,0.248
Failed,,,1756,2382,632,0.552
Failed,,,4760,2933,4969,0.364
Failed,,,4932,2281,1543,0.854
Failed,,,1696,3029,2828,0.041
Failed,,,828,634,467,0.72
Failed,,,2501,4058,3943,0.409
Failed,,,3244,223,3295,0.269
Failed,,,240,4466,2316,0.58
Failed,,,2204,1872,4721,0.151
Failed,,,4270,3440,929,0.964
Failed,,,3802,1099,4424,0.521
Failed,,,2050,4219,1178,0.332
Failed,,,477,1332,4363,0.622
Failed,,,3482,3358,28,0.309
Failed,,,2894,2173,1878,0.387
Failed,,,984,3288,4260,0.792
Failed,,,1542,375,1821,0.472
Failed,,,4468,4939,2559,0.661
Failed,,,4441,1534,3751,0.945
Failed,,,1426,3151,591,0.135
Failed,,,1046,512,2991,0.564
Failed,,,3123,4805,1390,0.251
Failed,,,3629,960,749,0.422
