Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.73,1,5000,5000,5000,0.653
Completed,0.73,6,2292,5000,4182,0.607
Completed,0.73,10,3118,5000,4473,0.147
Completed,0.73,2,1,5000,215,0.0
Completed,0.73,3,4102,5000,3310,0.0
Completed,0.73,10,5000,5000,4537,0.0
Completed,0.73,4,3063,5000,3423,0.0
Completed,0.74,6,3113,5000,4225,0.483
Completed,0.73,2,2760,5000,2366,0.0
Completed,0.73,3,1,5000,2814,0.0
Completed,0.74,21,5000,5000,4773,0.305
Completed,0.73,2,847,5000,720,0.0
Completed,0.73,37,1,5000,4863,0.201
Completed,0.73,36,4191,5000,4883,0.0
Completed,0.73,3,2167,5000,2953,0.0
Completed,0.74,24,5000,5000,4820,0.999
Completed,0.73,5,3142,5000,3790,0.0
Completed,0.73,2,1989,5000,267,0.999
Completed,0.73,1,1576,5000,5000,0.0
Completed,0.73,5,1733,5000,3980,0.417
Completed,0.73,5,3661,5000,4015,0.153
Completed,0.73,3,1,5000,3292,0.0
Completed,0.73,1,5000,3735,5000,0.999
Completed,0.73,3,5000,5000,2418,0.999
Completed,0.73,1,5000,2699,5000,0.999
Completed,0.73,1,5000,4607,5000,0.999
Completed,0.73,4,5000,5000,3800,0.999
Completed,0.73,3,5000,5000,2905,0.999
Completed,0.73,1,5000,4014,5000,0.999
Completed,0.73,2,5000,5000,1895,0.999
Completed,0.73,1,5000,3439,5000,0.999
Completed,0.74,23,5000,3711,3551,0.0
Completed,0.73,1,5000,476,3470,0.0
Completed,0.73,1,5000,1852,5000,0.999
Completed,0.73,4,5000,3809,2779,0.999
Completed,0.73,1,5000,2933,5000,0.999
Completed,0.73,19,5000,4635,4411,0.999
Completed,0.73,1,5000,3606,4826,0.0
Completed,0.73,1,5000,3291,3955,0.0
Completed,0.74,13,5000,698,583,0.999
Completed,0.74,55,5000,4523,4452,0.999
Completed,0.73,4,5000,4370,3140,0.0
Completed,0.73,11,5000,4744,4363,0.999
Completed,0.73,5,5000,4511,3647,0.999
Completed,0.74,17,5000,4058,3826,0.0
Completed,0.73,1,5000,3490,3896,0.999
Completed,0.73,1,5000,2976,4069,0.0
Completed,0.73,4,5000,4450,2995,0.999
Completed,0.73,4,5000,4356,3043,0.0
Completed,0.73,1,5000,4525,4716,0.999
Completed,0.74,32,5000,4604,4444,0.0
Completed,0.73,1,5000,3535,4691,0.999
Completed,0.73,6,5000,3828,3058,0.999
Completed,0.73,1,5000,3371,4819,0.0
Completed,0.73,1,5000,3285,4415,0.999
Completed,0.73,1,5000,2959,3434,0.0
Completed,0.73,1,5000,3521,4545,0.0
Completed,0.73,1,5000,3051,3374,0.999
Completed,0.73,1,5000,3728,4697,0.0
Completed,0.73,5,5000,4124,3148,0.999
Completed,0.73,6,5000,3928,3181,0.0
Completed,0.73,5,5000,4553,3611,0.0
Completed,0.73,12,5000,3482,3151,0.999
Completed,0.73,12,5000,3306,3002,0.999
Completed,0.73,20,5000,4772,4557,0.0
Completed,0.73,1,5000,4497,4662,0.0
Completed,0.73,9,5000,4625,4078,0.0
Completed,0.73,7,5000,5000,4249,0.999
Completed,0.73,6,5000,4829,4014,0.0
Completed,0.73,7,5000,5000,4203,0.0
Completed,0.73,1,5000,3807,4190,0.0
Completed,0.73,9,5000,4471,3903,0.0
Completed,0.73,6,5000,2521,1781,0.999
Completed,0.73,24,5000,4770,4594,0.999
Completed,0.73,1,5000,3882,4438,0.0
Completed,0.73,1,5000,3830,4052,0.0
Completed,0.75,105,5000,4682,4643,0.0
Completed,0.73,1,5000,3723,4334,0.0
Completed,0.73,1,5000,4061,4563,0.0
Completed,0.73,6,5000,5000,4120,0.999
Completed,0.73,1,5000,3576,4226,0.0
Completed,0.73,1,5000,3873,4307,0.0
Completed,0.73,4,1,172,1,0.135
Completed,0.73,7,5000,4694,4001,0.0
Completed,0.73,1,5000,3620,4114,0.0
Completed,0.73,15,5000,4807,4511,0.999
Completed,0.73,1,5000,4083,4564,0.999
Completed,0.73,8,5000,4626,4108,0.999
Completed,0.74,10,5000,151,56,0.0
Completed,0.73,2,5000,3858,1598,0.999
Completed,0.73,1,5000,3515,4359,0.0
Completed,0.73,1,5000,4447,4744,0.0
Completed,0.73,1,5000,4487,4872,0.0
Completed,0.73,1,5000,4455,4774,0.999
Completed,0.73,5,5000,307,1,0.999
Completed,0.74,4,5000,374,1,0.0
Completed,0.73,3,5000,724,1,0.999
Completed,0.73,4,5000,472,1,0.999
Completed,0.73,1,5000,4552,4954,0.0
Completed,0.74,8,5000,410,255,0.0
Completed,0.73,1,1,4450,4800,0.0
Completed,0.73,13,5000,4867,4528,0.0
Completed,0.73,1,1,4453,4812,0.999
Completed,0.73,1,5000,4449,4813,0.0
Completed,0.73,2,5000,800,1,0.0
Completed,0.74,6,5000,456,262,0.999
Completed,0.73,2,5000,4434,4686,0.0
Completed,0.73,1,5000,77,451,0.999
Completed,0.73,1,5000,4861,5000,0.999
Completed,0.73,1,1,4123,4800,0.999
Completed,0.73,1,5000,170,432,0.0
Completed,0.73,1,5000,4452,4796,0.52
Completed,0.74,5,5000,394,83,0.401
Completed,0.73,6,1,492,321,0.999
Completed,0.73,1,1,1257,5000,0.999
Completed,0.73,1,5000,1004,2275,0.0
Completed,0.73,2,5000,3463,1,0.999
Completed,0.73,2,5000,3231,1,0.0
Completed,0.73,1,1,1510,5000,0.0
Completed,0.73,1,1,2204,5000,0.999
Completed,0.73,4,5000,1793,936,0.0
Completed,0.73,4,1,2363,1590,0.0
Completed,0.73,1,240,2733,5000,0.0
Completed,0.73,1,5000,1138,3804,0.0
Completed,0.73,2,1,5000,1,0.999
Completed,0.73,2,2499,3575,905,0.849
Completed,0.73,1,4181,2309,4819,0.22
Completed,0.73,3,2719,4249,1667,0.582
Completed,0.73,1,680,482,2767,0.456
Completed,0.73,6,112,4810,3826,0.251
Completed,0.73,4,3366,1076,531,0.63
Completed,0.73,1,4716,2984,3609,0.051
Completed,0.73,1,1730,1750,1879,0.926
Completed,0.73,7,1417,3935,3162,0.704
Completed,0.73,1,4405,164,2367,0.334
Completed,0.73,1,3678,3281,4273,0.971
Completed,0.73,1,3032,1434,2906,0.797
Completed,0.73,3,3868,4508,1081,0.38
Completed,0.73,1,2188,779,4681,0.503
Completed,0.73,3,2019,4594,2295,0.028
Completed,0.73,1,4037,823,3390,0.901
Completed,0.73,2,2883,2612,282,0.295
Completed,0.73,1,1142,1341,4191,0.665
Completed,0.73,13,568,3321,2987,0.62
Completed,0.73,5,3534,2093,1252,0.496
Completed,0.73,1,4568,3839,4453,0.821
Completed,0.73,1,1254,111,1153,0.201
Completed,0.73,1,1566,2916,4901,0.417
Completed,0.73,6,4880,1649,667,0.543
Completed,0.73,3,3221,4918,2538,0.15
Completed,0.73,1,257,1152,1739,0.779
Completed,0.73,3,828,4150,459,0.949
Completed,0.73,3,5000,806,210,0.0
Completed,0.73,1,5000,377,520,0.0
Completed,0.73,9,4467,1842,1575,0.194
Completed,0.73,1,1597,4104,4122,0.672
Completed,0.72,2,769,763,13,0.345
Completed,0.73,6,2858,3347,2555,0.772
Completed,0.73,1,3206,174,4925,0.914
Completed,0.73,22,337,2593,2467,0.467
Completed,0.73,1,2028,2220,3361,0.514
Completed,0.73,2,4117,4961,908,0.118
Completed,0.73,1,3919,1202,3602,0.382
Completed,0.73,2,2456,3474,1133,0.984
Completed,0.73,1,222,1344,4538,0.032
Completed,0.73,3,3716,3918,2074,0.584
Completed,0.73,2,2660,2093,408,0.727
Completed,0.73,3,1196,4522,2944,0.155
Completed,0.73,1,1482,360,1347,0.826
Completed,0.73,1,4977,3091,3878,0.305
Completed,0.73,1,4695,548,951,0.556
Completed,0.73,1,1354,2820,3492,0.077
Completed,0.74,26,1009,1979,1888,0.905
Completed,0.73,33,2632,4553,4433,0.477
Completed,0.73,1,3454,1458,3050,0.334
Completed,0.73,2,113,3887,595,0.782
Completed,0.73,1,2250,1014,3988,0.235
Completed,0.73,2,3872,3745,1529,0.632
Completed,0.73,1,4304,2496,4225,0.868
Completed,0.73,2,2056,4758,1763,0.264
Completed,0.73,1,619,128,2664,0.718
Completed,0.73,2,3335,2712,197,0.164
Completed,0.73,1,3064,809,2284,0.022
Completed,0.73,1,817,3228,4816,0.595
Completed,0.73,3,1859,1566,720,0.422
Completed,0.73,4,4575,4307,3257,0.944
Completed,0.73,1,4617,693,4623,0.653
Completed,0.73,3,1747,3422,2164,0.229
Completed,0.73,1,930,1762,3684,0.807
Completed,0.73,2,3019,4188,1230,0.325
Completed,0.74,4,3378,2302,1252,0.486
Completed,0.73,5,508,4874,3798,0.879
Completed,0.73,1,2170,247,316,0.083
Completed,0.73,1,4259,2515,2857,0.534
Completed,0.73,2,3759,1264,85,0.965
Completed,0.73,3,2295,4003,2622,0.416
Completed,0.73,1,71,1133,1649,0.62
Completed,0.73,1,3566,3549,4181,0.013
Completed,0.73,1,2518,432,3299,0.174
Completed,0.73,2,1054,3014,832,0.692
Completed,0.73,1,1311,2176,4861,0.27
Completed,0.73,3,4806,4434,2398,0.846
Completed,0.73,1,4856,1899,2746,0.098
Completed,0.72,2,1515,4638,293,0.519
Completed,0.73,1,1160,478,4310,0.443
Completed,0.73,4,2783,2894,1852,0.923
Completed,0.73,6,3596,1086,628,0.761
Completed,0.73,8,255,3668,3170,0.371
Completed,0.73,1,2421,1541,2189,0.666
Completed,0.73,1,4043,3799,4736,0.217
Completed,0.73,1,4153,58,1962,0.285
Completed,0.73,1,1905,2787,4493,0.831
Completed,0.73,3,458,2417,1023,0.131
Completed,0.73,4,3174,4842,3559,0.736
Completed,0.73,1,2893,1648,3924,0.574
Completed,0.73,3,646,4220,1460,0.058
Completed,0.73,1,1717,882,2987,0.978
Completed,0.73,2,4433,3150,519,0.404
Completed,0.73,1,4398,301,2917,0.835
Completed,0.73,2,1645,2564,454,0.297
Completed,0.73,1,681,2308,3856,0.747
Completed,0.73,2,2965,4893,1388,0.135
Completed,0.73,4,3158,1754,1131,0.055
Completed,0.73,8,406,4172,3664,0.562
Completed,0.73,1,1922,636,2068,0.392
Completed,0.73,1,4205,3376,4605,0.974
Completed,0.73,1,4008,2122,2455,0.523
Completed,0.73,2,2349,4395,4996,0.109
Completed,0.73,1,291,428,892,0.935
Completed,0.73,1,3668,3003,3437,0.447
Completed,0.73,1,2767,1134,4085,0.367
Completed,0.73,3,1108,3562,1630,0.749
Completed,0.73,1,1530,1315,2523,0.205
Completed,0.73,2,4908,4045,64,0.662
Completed,0.73,1,4802,1507,4794,0.412
Completed,0.74,4,1266,3780,2325,0.953
Completed,0.73,1,1058,1024,3230,0.001
Completed,0.73,2,2563,3599,766,0.616
Completed,0.73,1,3542,538,1756,0.696
Completed,0.73,1,6,2966,4292,0.186
Completed,0.73,2,2318,1930,194,0.858
Completed,0.73,3,3824,4660,2726,0.274
Completed,0.73,5,4255,916,578,0.225
Completed,0.72,59,2125,3179,3125,0.641
Completed,0.73,11,512,1712,1517,0.313
Completed,0.73,17,3423,4297,4059,0.803
Completed,0.73,1,2995,2350,3460,0.883
Completed,0.73,2,865,4768,1002,0.498
Completed,0.73,1,1771,21,4397,0.546
Completed,0.74,6,4682,2761,1943,0.086
Completed,0.73,2,4569,2234,809,0.252
Completed,0.73,4,1816,4962,3341,0.864
Completed,0.73,1,823,218,2371,0.161
Completed,0.73,1,3107,2642,4907,0.706
Completed,0.73,1,3309,722,2615,0.607
Completed,0.73,2,556,3295,151,0.026
Completed,0.73,1,2082,1831,4179,0.948
Completed,0.73,3,4366,4100,1710,0.434
Completed,0.73,1,3866,344,3781,0.065
Completed,0.72,3,2207,3082,1328,0.552
Completed,0.73,1,119,2049,2845,0.473
Completed,0.73,2,3497,4464,387,0.893
Completed,0.73,1,2606,1391,2132,0.794
Completed,0.73,1,947,3974,4674,0.338
Completed,0.75,76,1380,1220,1193,0.636
Completed,0.73,1,4758,3480,3740,0.246
Completed,0.73,1,4944,940,1433,0.996
Completed,0.73,1,1408,3678,3970,0.386
Completed,0.73,3,1229,1434,496,0.588
Completed,0.73,6,2734,3848,3029,0.044
Completed,0.73,1,3703,2006,4491,0.144
Completed,0.73,2,167,4589,2023,0.723
Completed,0.73,1,2469,625,3552,0.302
Completed,0.73,3,3974,2884,1089,0.815
Completed,0.73,1,4084,1638,3158,0.684
Completed,0.73,2,1954,4366,699,0.198
Completed,0.73,1,370,833,4720,0.775
Completed,0.73,4,3281,3257,2265,0.356
Completed,0.73,1,2845,107,256,0.456
Completed,0.73,1,714,2680,2802,0.91
Completed,0.73,6,1610,2427,1820,0.114
Completed,0.73,13,4521,4696,4361,0.502
Completed,0.73,3,4510,1107,175,0.038
Completed,0.73,5,1637,3535,2707,0.579
Completed,0.73,1,726,1288,1734,0.376
Completed,0.73,1,2818,4018,4271,0.99
Completed,0.73,1,3249,2149,3209,0.821
Completed,0.73,2,377,4422,746,0.311
Completed,0.73,1,1986,455,4775,0.733
Completed,0.73,6,4077,3030,2307,0.149
Completed,0.73,1,3962,1786,4377,0.35
Completed,0.73,3,2496,4204,1922,0.766
Completed,0.73,1,179,668,3443,0.188
Completed,0.73,3,3676,3408,984,0.678
Completed,0.73,1,2703,269,1499,0.508
Completed,0.73,1,1237,2532,4040,0.124
Completed,0.73,2,1439,2276,558,0.92
Completed,0.73,3,4937,4861,3104,0.461
Completed,0.74,10,4730,2401,2047,0.711
Completed,0.73,18,1392,4819,4583,0.171
Completed,0.73,1,975,72,1113,0.873
Completed,0.73,1,2594,2812,3644,0.259
Completed,0.73,1,3490,865,3838,0.429
Completed,0.73,3,151,3128,1369,0.937
Completed,0.73,1,2214,1661,2897,0.017
Completed,0.73,2,3834,4246,433,0.599
Completed,0.73,1,4339,492,2505,0.898
Completed,0.73,2,2094,2920,47,0.484
Completed,0.73,1,583,1884,4064,0.56
Completed,0.73,2,3297,4614,1611,0.072
Completed,0.73,4,3099,1553,870,0.242
Completed,0.73,10,854,3826,3417,0.625
Completed,0.73,1,1824,1070,2436,0.33
Completed,0.73,1,4538,3645,4978,0.787
Completed,0.73,1,4651,1359,3532,0.621
Completed,0.73,2,1778,3942,1068,0.011
Completed,0.73,1,897,1189,4473,0.963
Completed,0.73,3,2988,3448,2004,0.419
Completed,0.73,1,3411,376,479,0.269
Completed,0.73,31,538,3114,3010,0.847
Completed,0.72,5,2138,2081,1413,0.177
Completed,0.73,10,4229,4495,3949,0.689
Completed,0.73,1,3792,749,1801,0.808
Completed,0.73,1,2325,3322,4343,0.323
Completed,0.73,2,38,1858,235,0.65
Completed,0.73,4,3535,4127,2782,0.232
Completed,0.73,1,2551,2207,4698,0.082
Completed,0.73,3,1085,4935,2245,0.535
Completed,0.73,1,1277,191,3139,0.489
Completed,0.73,3,4775,2615,681,0.877
Completed,0.73,1,4901,153,4160,0.127
Completed,0.73,4,1562,2726,1692,0.739
Completed,0.73,1,1116,2473,2593,0.285
Completed,0.73,2,2735,4743,131,0.831
Completed,0.73,1,3642,1592,2350,0.981
Completed,0.73,1,303,4320,4887,0.4
Completed,0.73,1,2375,786,791,0.574
Completed,0.73,1,3996,3211,3323,0.059
Completed,0.73,4,4198,1955,1173,0.439
Completed,0.73,6,1954,4538,3719,0.927
Completed,0.73,1,413,573,2114,0.098
Completed,0.73,1,3126,2833,4655,0.519
Completed,0.73,1,2938,991,2827,0.669
Completed,0.73,3,693,3729,368,0.213
Completed,0.73,1,1672,1485,3761,0.761
Completed,0.73,3,4386,3900,1307,0.371
Completed,0.73,1,4441,2061,4009,0.931
Completed,0.73,2,1685,4490,1551,0.451
Completed,0.73,1,638,328,3067,0.531
Completed,0.73,2,2924,3059,614,0.102
Completed,0.73,1,3201,1234,1905,0.209
Completed,0.73,1,446,3506,4452,0.657
Completed,0.74,6,1879,1376,971,0.359
Completed,0.73,10,4165,3950,3513,0.757
Completed,0.73,1,4050,201,739,0.743
Completed,0.73,1,2389,2620,3275,0.139
Completed,0.73,1,248,2247,2305,0.843
Completed,0.74,30,3628,4988,4836,0.289
Completed,0.73,1,2810,1815,2686,0.396
Completed,0.73,2,1148,4077,217,0.97
Completed,0.73,1,1488,736,4245,0.047
Completed,0.73,3,4868,3320,1781,0.57
Completed,0.73,1,4837,855,3380,0.319
Completed,0.73,2,1303,3274,926,0.797
Completed,0.73,1,1023,1612,4947,0.22
Completed,0.73,3,2525,4353,2488,0.647
Completed,0.73,2,3578,2450,34,0.539
Completed,0.73,3,44,4712,2575,0.093
Completed,0.73,1,2283,82,1593,0.888
Completed,0.73,1,3785,2665,4139,0.493
Completed,0.74,50,4291,1407,1367,0.007
Completed,0.73,1,2163,3836,3899,0.61
Completed,0.73,4,476,963,425,0.407
Completed,0.73,6,3385,3694,2963,0.959
Completed,0.73,1,3030,599,4557,0.851
Completed,0.73,6,903,2871,2094,0.28
Completed,0.73,1,1736,2030,3623,0.701
Completed,0.73,2,4645,4604,1155,0.181
Completed,0.73,1,4603,405,2209,0.472
Completed,0.73,1,1847,2987,4754,0.894
Completed,0.73,3,790,2149,650,0.068
Completed,0.73,4,3076,4407,3191,0.549
Completed,0.73,1,3342,1291,4331,0.636
Completed,0.73,3,587,4030,1872,0.246
Completed,0.73,1,2049,1160,2765,0.791
Completed,0.73,2,4336,3576,311,0.341
Completed,0.73,1,3898,2334,3007,0.16
Completed,0.73,2,2237,4906,540,0.707
Completed,0.73,1,86,279,3941,0.255
Completed,0.73,4,3467,2547,1478,0.861
Completed,0.73,1,2640,661,1041,0.949
Completed,0.73,1,978,3390,3578,0.433
Completed,0.73,1,1346,1731,1982,0.603
Completed,0.73,1,4727,4156,4515,0.029
Completed,0.73,2,4989,1699,337,0.778
Completed,0.73,4,1455,4271,2879,0.354
Completed,0.73,1,1184,933,1270,0.682
Completed,0.73,1,2687,3201,3817,0.2
Completed,0.73,1,3749,7,3702,0.112
Completed,0.73,3,214,2736,1249,0.504
Completed,0.73,1,2424,2365,4643,0.458
Completed,0.73,2,3926,4791,2185,0.908
Completed,0.73,1,4129,1040,4879,0.59
Completed,0.73,4,2002,3621,2415,0.042
Completed,0.73,1,324,1494,3320,0.994
Completed,0.73,2,3233,3753,852,0.387
Completed,0.73,9,2889,1945,1670,0.3
Completed,0.73,9,762,4684,4201,0.817
Completed,0.74,4,1565,525,104,0.145
Completed,0.73,11,4474,2941,2640,0.721
Completed,0.73,1,4492,518,4762,0.343
Completed,0.74,6,1581,2933,2221,0.789
Completed,0.73,1,743,1939,3203,0.243
Completed,0.73,2,2873,4676,657,0.639
Completed,0.73,1,3233,1501,1865,0.547
Completed,0.73,1,321,3761,4319,0.07
Completed,0.73,3,2004,1047,299,0.896
Completed,0.73,5,4134,3629,2758,0.47
Completed,0.73,3,3945,2378,532,0.031
Completed,0.73,3,2440,4803,2995,0.602
Completed,0.73,1,197,20,1466,0.431
Completed,0.73,1,3733,2747,3934,0.951
Completed,0.73,1,2685,920,3585,0.859
Completed,0.73,2,1180,3190,1053,0.257
Completed,0.73,1,1456,1687,4527,0.709
Completed,0.73,3,4992,4259,1989,0.157
Completed,0.73,1,4708,1724,2891,0.907
Completed,0.73,2,1330,4148,344,0.459
Completed,0.73,1,996,654,3825,0.507
Completed,0.73,3,2655,3382,1283,0.109
Completed,0.73,1,3468,285,1237,0.201
Completed,0.73,1,91,2555,3695,0.681
Completed,0.73,17,2236,2341,2178,0.351
Completed,0.73,16,3895,4914,4631,0.78
Completed,0.73,1,4318,1172,2403,0.72
Completed,0.73,1,2034,3587,4872,0.147
Completed,0.73,5,605,1304,844,0.819
Completed,0.73,6,3358,4042,3308,0.297
Completed,0.73,1,3077,2136,4213,0.388
Completed,0.73,3,793,4396,1677,0.993
Completed,0.73,1,1846,392,2647,0.039
Completed,0.73,2,4598,2975,116,0.593
Completed,0.73,7,4634,2018,1563,0.754
Completed,0.73,8,1723,4592,4016,0.362
Completed,0.73,1,914,587,622,0.659
Completed,0.73,1,3044,2859,3080,0.208
Completed,0.73,1,3393,976,4440,0.104
Completed,0.73,3,482,3705,1898,0.528
Completed,0.73,1,2154,1420,3506,0.45
Completed,0.73,2,4284,3847,959,0.932
Completed,0.73,1,3774,89,3262,0.567
Completed,0.73,2,2269,2673,731,0.05
Completed,0.73,1,55,2457,4829,0.971
Completed,0.73,2,3591,4720,2293,0.395
Completed,0.73,2,2534,1606,229,0.292
