Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.71,5,1,5000,1,0.999
Completed,0.71,2,1,2390,5000,0.0
Completed,0.64,5,1,2392,1,0.0
Completed,0.7,8,3322,1675,1,0.999
Completed,0.71,2,1,874,5000,0.0
Completed,0.68,6,3373,2956,1,0.999
Completed,0.71,2,1,1609,5000,0.999
Completed,0.7,7,3278,3736,1,0.0
Completed,0.68,7,3389,2268,1,0.0
Completed,0.72,12,3015,1032,1,0.999
Completed,0.72,12,3552,1013,1,0.0
Completed,0.72,2,1,807,5000,0.999
Completed,0.71,2,1,1458,5000,0.0
Completed,0.68,7,2419,1389,1,0.0
Completed,0.7,3,3657,611,5000,0.0
Completed,0.71,2,1,514,5000,0.999
Completed,0.71,2,1,1128,5000,0.999
Completed,0.71,2,1,266,4447,0.999
Completed,0.7,2,1671,639,5000,0.999
Completed,0.69,4,1,4576,1,0.999
Completed,0.71,2,1,516,5000,0.0
Completed,0.71,2,5000,285,5000,0.999
Completed,0.73,17,3751,726,1,0.503
Completed,0.71,2,430,155,5000,0.7
Completed,0.72,5,2293,4068,1,0.999
Completed,0.71,2,1,129,1169,0.999
Completed,0.71,2,2709,251,5000,0.0
Completed,0.68,2,5000,663,5000,0.999
Completed,0.7,2,1410,429,5000,0.0
Completed,0.71,2,1,2724,4956,0.999
Completed,0.71,2,1,274,4522,0.0
Completed,0.68,5,419,3882,1,0.999
Completed,0.71,2,2090,284,5000,0.875
Completed,0.71,2,1925,836,5000,0.999
Completed,0.72,4,1,4698,1,0.0
Completed,0.72,2,503,1985,5000,0.0
Completed,0.71,2,2780,2000,5000,0.999
Completed,0.71,2,1,631,4284,0.999
Completed,0.71,2,1,2135,4358,0.0
Completed,0.72,2,1,1925,2292,0.999
Completed,0.7,2,3973,56,4061,0.0
Completed,0.71,2,5000,2001,5000,0.0
Completed,0.71,2,1,355,3723,0.0
Completed,0.71,2,1,1906,5000,0.999
Completed,0.73,2,2295,1892,5000,0.0
Completed,0.72,2,3686,418,3781,0.999
Completed,0.69,2,5000,563,4001,0.0
Completed,0.69,5,1,4521,1201,0.999
Completed,0.66,2,5000,1617,5000,0.999
Completed,0.62,6,1,4698,1966,0.999
Completed,0.71,2,2236,324,823,0.999
Completed,0.71,2,5000,283,4373,0.999
Completed,0.72,2,1646,5000,5000,0.0
Completed,0.72,2,3144,5000,5000,0.0
Completed,0.72,2,1,5000,5000,0.0
Completed,0.66,2,5000,3693,5000,0.0
Completed,0.68,6,5000,5000,61,0.0
Completed,0.71,2,1535,5000,5000,0.999
Completed,0.67,2,5000,500,2871,0.0
Completed,0.73,29,1141,2197,1796,0.0
Completed,0.71,7,1,236,1,0.999
Completed,0.72,2,1,861,3698,0.0
Completed,0.68,2,5000,4728,5000,0.0
Completed,0.71,2,1,1996,3382,0.999
Completed,0.72,2,1814,2253,5000,0.999
Completed,0.69,16,1,2942,2460,0.999
Completed,0.55,2,1,2333,4612,0.999
Completed,0.7,2,1641,1979,2112,0.0
Completed,0.68,2,1,468,1829,0.0
Completed,0.72,94,1,2236,2176,0.999
Completed,0.7,12,1,2799,2185,0.0
Completed,0.71,2,4207,277,3074,0.999
Completed,0.73,162,5000,3673,3558,0.999
Completed,0.73,2,2879,2258,5000,0.0
Completed,0.71,2,1,1260,2558,0.0
Completed,0.71,2,1,1856,2934,0.0
Completed,0.67,6,1,5000,2171,0.0
Completed,0.73,31,4282,2766,2158,0.747
Completed,0.67,3,857,505,4307,0.011
Completed,0.66,8,1302,4163,941,0.832
Completed,0.69,3,3483,1277,2543,0.409
Completed,0.73,3,2729,4882,4971,0.316
Completed,0.7,15,2410,2143,1494,0.925
Completed,0.73,372,355,3155,3128,0.23
Completed,0.73,23,4429,1040,355,0.527
Completed,0.74,56,4706,3903,3506,0.964
Completed,0.69,5,1,1632,29,0.293
Completed,0.72,2,2060,3111,4632,0.612
Completed,0.71,2,3001,216,1859,0.129
Completed,0.69,8,3134,3509,693,0.099
Completed,0.73,3,1573,780,2841,0.643
Completed,0.69,10,1133,4593,2445,0.45
Completed,0.56,2,3928,2488,4047,0.806
Completed,0.72,2,996,2230,3707,0.549
Completed,0.7,10,1789,3730,1594,0.357
Completed,0.69,2,3348,834,4446,0.9
Completed,0.71,2,2864,2852,3121,0.87
Completed,0.71,2,1924,123,895,0.387
Completed,0.74,71,216,3957,3782,0.706
Completed,0.72,2,4921,1852,2258,0.036
Completed,0.73,2,4567,3364,4117,0.472
Completed,0.71,3,492,1104,1891,0.769
Completed,0.67,11,2195,4780,2746,0.074
Completed,0.73,2,4593,3443,3859,0.784
Completed,0.74,493,3981,3712,3658,0.602
Completed,0.74,88,3039,3613,3435,0.378
Completed,0.74,109,4377,3566,3358,0.598
Completed,0.71,2,1,1155,3183,0.999
Completed,0.71,2,1,29,3001,0.999
Completed,0.72,20,5000,2057,1113,0.999
Completed,0.71,3,1,545,3323,0.999
Completed,0.71,2,1,1571,2739,0.999
Completed,0.73,22,5000,670,1,0.0
Completed,0.72,3,1,1241,4114,0.999
Completed,0.69,4,5000,445,1188,0.999
Completed,0.74,46,5000,4644,4182,0.0
Completed,0.73,63,5000,4502,4011,0.999
Completed,0.71,2,1,15,3905,0.999
Completed,0.68,36,1,4467,4115,0.0
Completed,0.74,286,5000,4018,3935,0.0
Completed,0.7,18,5000,2402,1378,0.999
Completed,0.7,13,5000,3367,1813,0.0
Completed,0.71,2,1,1592,1670,0.0
Completed,0.72,29,5000,675,139,0.524
Completed,0.72,15,5000,1182,16,0.157
Completed,0.74,295,390,4837,4781,0.8
Completed,0.71,2,1,1761,5000,0.0
Completed,0.7,3,5000,2231,5000,0.42
Completed,0.74,353,2402,3714,3678,0.531
Completed,0.71,3,1,2433,3732,0.592
Completed,0.73,43,5000,4063,3620,0.757
Completed,0.74,56,5000,3420,3041,0.999
Completed,0.73,2,4800,3214,3573,0.975
Completed,0.73,28,4763,3297,2613,0.999
Completed,0.74,39,4972,3869,3353,0.0
Completed,0.72,3,600,3419,3941,0.783
Completed,0.71,2,5000,3560,3599,0.0
Completed,0.68,16,5000,4815,3277,0.627
Completed,0.71,2,1,840,2958,0.999
Completed,0.74,25,5000,922,212,0.999
Completed,0.7,2,5000,2034,4234,0.999
Completed,0.71,27,5000,2064,1488,0.0
Completed,0.66,2,5000,1599,3779,0.999
Completed,0.69,9,5000,3821,820,0.999
Completed,0.71,3,1426,728,3685,0.999
Completed,0.73,21,2921,378,1,0.999
Completed,0.71,3,3965,3685,3942,0.0
Completed,0.72,43,3894,4344,3696,0.999
Completed,0.71,2,1,978,3671,0.999
Completed,0.69,5,2405,4635,1,0.0
Completed,0.71,2,3082,2025,5000,0.0
Completed,0.69,2,4289,1064,5000,0.0
Completed,0.72,17,2654,1175,740,0.0
Completed,0.7,2,3303,57,603,0.164
Completed,0.69,12,757,3996,2873,0.875
Completed,0.72,2,1535,1854,2065,0.385
Completed,0.52,2,3773,2825,4462,0.669
Completed,0.72,2,4684,2417,3225,0.579
Completed,0.7,8,1884,3555,796,0.366
Completed,0.72,2,164,773,4110,0.87
Completed,0.65,6,2656,4566,1870,0.089
Completed,0.65,2,3049,1435,3765,0.291
Completed,0.66,9,385,2642,1512,0.513
Completed,0.69,2,2414,416,3590,0.008
Completed,0.69,8,4771,4279,1135,0.781
Completed,0.69,2,4275,939,2412,0.964
Completed,0.74,129,1670,4968,4818,0.245
Completed,0.7,7,1198,2113,236,0.736
Completed,0.72,24,3495,3173,2536,0.459
Completed,0.73,18,3666,2017,1339,0.832
Completed,0.72,2,1018,3310,3932,0.113
Completed,0.73,102,1800,1154,1015,0.619
Completed,0.72,19,4131,4791,3715,0.342
Completed,0.7,2,4949,594,4986,0.408
Completed,0.68,7,2242,4065,2239,0.63
Completed,0.67,2,527,1298,2662,0.14
Completed,0.72,6,2917,2738,115,0.914
Completed,0.69,2,2787,871,3026,0.712
Completed,0.67,4,20,4431,454,0.499
Completed,0.71,2,2055,2201,4641,0.988
Completed,0.69,10,4504,3730,1880,0.206
Completed,0.72,13,3916,1679,649,0.047
Completed,0.73,3,1403,3042,3378,0.758
Completed,0.71,2,936,191,1687,0.252
Completed,0.71,2,3131,3898,4289,0.536
Completed,0.7,2,3207,1727,3449,0.932
Completed,0.66,7,852,2934,1198,0.153
Completed,0.71,2,1322,85,3905,0.646
Completed,0.7,8,3985,3948,1450,0.423
Completed,0.74,32,4432,645,222,0.326
Completed,0.68,7,2135,4674,2628,0.604
Completed,0.75,316,107,2446,2425,0.094
Completed,0.72,2,2712,3506,4727,0.819
Completed,0.72,2,2835,387,2168,0.552
Completed,0.73,2,596,4327,4437,0.267
Completed,0.69,7,2319,1563,499,0.776
Completed,0.56,2,4865,2534,2898,0.059
Completed,0.71,2,4218,2084,4165,0.187
Completed,0.72,12,1726,3221,1737,0.975
Completed,0.71,2,946,1067,3170,0.482
Completed,0.7,6,3746,4861,930,0.697
Completed,0.68,2,3567,1202,4586,0.07
Completed,0.67,7,1118,4762,2014,0.858
Completed,0.72,2,1583,1909,3081,0.349
Completed,0.7,8,4349,3437,321,0.565
Completed,0.69,2,4694,1346,1583,0.685
Completed,0.71,2,2499,2709,4314,0.399
Completed,0.72,2,467,485,752,0.893
Completed,0.72,18,2979,4192,3353,0.176
Completed,0.68,8,2570,2309,1029,0.443
Completed,0.71,2,238,3602,3624,0.721
Completed,0.69,2,1956,823,1326,0.227
Completed,0.73,50,4605,4460,4025,0.951
Completed,0.71,2,3855,299,2802,0.8
Completed,0.71,6,1465,3770,53,0.02
Completed,0.7,2,680,1631,4846,0.529
Completed,0.72,21,3388,3071,2301,0.306
Completed,0.57,3,3420,2498,4775,0.731
Completed,0.72,13,639,3469,2377,0.448
Completed,0.71,3,1417,702,2560,0.937
Completed,0.64,7,3890,4642,290,0.226
Completed,0.71,2,4566,132,1558,0.027
Completed,0.73,179,2000,3926,3797,0.809
Completed,0.7,10,280,1769,1109,0.303
Completed,0.72,2,2539,2906,3538,0.516
Completed,0.73,45,3009,1025,823,0.843
Completed,0.69,9,423,4888,3277,0.07
Completed,0.73,38,2453,2037,1824,0.576
Completed,0.73,2,4731,3244,4077,0.354
Completed,0.66,2,4314,1506,2849,0.396
Completed,0.69,10,1630,2566,549,0.673
Completed,0.7,2,1158,335,4506,0.183
Completed,0.63,9,3534,4364,2099,0.902
Completed,0.68,2,3706,513,3402,0.279
Completed,0.65,6,979,4150,703,0.556
Completed,0.7,2,1762,1369,4245,0.051
Completed,0.71,18,4171,2662,1652,0.77
Completed,0.74,12,4911,1941,428,0.976
Completed,0.71,28,2282,3381,2974,0.202
Completed,0.67,2,567,1239,1926,0.693
Completed,0.73,437,2879,4710,4674,0.471
Completed,0.68,2,2670,1594,2193,0.144
Completed,0.69,2,138,3122,4954,0.926
Completed,0.7,16,2173,267,142,0.436
Completed,0.71,16,4387,3827,2713,0.649
Completed,0.69,2,4033,800,3976,0.599
Completed,0.7,8,1287,4507,1374,0.315
Completed,0.72,2,819,2281,3691,0.82
Completed,0.68,8,3249,3644,961,0.109
Completed,0.71,2,3169,731,1762,0.486
Completed,0.73,39,892,4594,4218,0.709
Completed,0.7,10,1361,2370,885,0.215
Completed,0.73,43,3946,3577,3137,0.994
Completed,0.71,2,4471,1798,4414,0.757
Completed,0.67,11,2096,2858,2112,0.032
Completed,0.71,2,69,4,2940,0.541
Completed,0.68,7,2751,4033,535,0.263
Completed,0.72,2,2953,2164,2586,0.121
Completed,0.65,5,480,3135,186,0.838
Completed,0.68,2,2202,996,4750,0.329
Completed,0.7,10,4983,4936,2481,0.615
Completed,0.72,2,4102,463,1242,0.634
Completed,0.72,26,1843,4256,3483,0.419
Completed,0.74,207,1063,1477,1425,0.913
Completed,0.62,3,3630,2615,3852,0.126
Completed,0.71,12,3449,1261,9,0.502
Completed,0.74,679,1235,2790,2768,0.286
Completed,0.69,2,1700,561,2326,0.796
Completed,0.72,2,4232,4121,4899,0.008
Completed,0.65,2,4810,1131,3666,0.238
Completed,0.72,6,2381,4838,1065,0.955
Completed,0.73,2,349,1989,4002,0.462
Completed,0.68,8,3095,3352,1270,0.748
Completed,0.71,2,2608,219,4337,0.889
Completed,0.69,7,198,3856,1638,0.165
Completed,0.71,3,1916,1702,3311,0.658
Completed,0.7,9,4643,2995,716,0.38
Completed,0.74,66,3816,2233,1989,0.368
Completed,0.71,2,1503,3673,4533,0.592
Completed,0.73,14,718,908,366,0.082
Completed,0.68,14,3348,4380,3114,0.862
Completed,0.7,2,3339,1526,1936,0.002
Completed,0.56,2,729,2507,4664,0.787
Completed,0.71,2,1514,355,399,0.293
Completed,0.71,15,3807,4305,3003,0.51
Completed,0.69,2,4615,1084,4236,0.741
Completed,0.66,7,1946,4868,1662,0.453
Completed,0.71,2,228,2096,3432,0.962
Completed,0.69,6,2580,3223,673,0.247
Completed,0.7,2,3125,112,3701,0.387
Completed,0.67,6,320,3984,951,0.666
Completed,0.68,2,2353,1749,3947,0.158
Completed,0.7,11,4840,2965,1403,0.881
Completed,0.71,9,4242,2439,132,0.868
Completed,0.72,23,1691,3489,2723,0.091
Completed,0.7,3,1226,643,2223,0.585
Completed,0.72,2,3459,4662,4924,0.36
Completed,0.71,2,3600,860,1119,0.985
Completed,0.71,16,1092,4487,3528,0.208
Completed,0.73,19,1872,2340,1529,0.718
Completed,0.73,2,4072,3624,3826,0.492
Completed,0.66,2,4973,1614,2550,0.254
Completed,0.7,5,2211,3064,300,0.534
Completed,0.71,2,489,287,4804,0.041
Completed,0.7,10,2943,3768,2347,0.763
Completed,0.72,2,2761,1882,4516,0.624
Completed,0.67,9,58,3401,2089,0.336
Completed,0.68,2,2086,1180,2820,0.829
Completed,0.67,7,4481,4731,578,0.114
Completed,0.66,2,3975,493,1815,0.134
Completed,0.74,134,1332,4209,4087,0.92
Completed,0.72,17,862,1349,852,0.41
Completed,0.58,2,3198,2721,3248,0.627
Completed,0.72,2,3277,404,4011,0.779
Completed,0.67,6,789,4277,1261,0.058
Completed,0.69,2,1257,1418,3636,0.547
Completed,0.71,11,4062,2634,1094,0.273
Completed,0.71,2,4397,2145,2316,0.48
Completed,0.67,3,2163,3195,4909,0.699
Completed,0.68,6,128,976,38,0.194
Completed,0.69,9,2679,4995,2739,0.969
Completed,0.71,9,2868,1857,375,0.64
Completed,0.72,2,576,2838,3105,0.429
Completed,0.7,2,2291,64,1959,0.934
Completed,0.71,2,4901,4014,4563,0.151
Completed,0.66,2,4141,751,3301,0.1
Completed,0.72,7,1790,4534,726,0.813
Completed,0.57,3,1008,2391,4366,0.324
Completed,0.67,8,3676,3518,1609,0.606
Completed,0.73,2,3544,2213,2950,0.233
Completed,0.71,7,1149,3732,525,0.946
Completed,0.69,2,1621,888,4385,0.441
Completed,0.72,9,4324,4439,2142,0.723
Completed,0.71,2,4761,160,875,0.523
Completed,0.71,16,2424,3876,3147,0.312
Completed,0.67,2,394,1643,1791,0.802
Completed,0.73,2,3039,3015,4189,0.019
Completed,0.64,2,2510,1151,1434,0.347
Completed,0.71,14,310,4779,3842,0.567
Completed,0.69,8,2030,2009,1213,0.077
Completed,0.73,2,4538,3293,3512,0.852
Completed,0.7,3,3881,1320,4739,0.896
Completed,0.74,57,1427,2769,2491,0.175
Completed,0.7,2,650,620,2615,0.679
Completed,0.68,6,3411,4101,157,0.405
Completed,0.7,2,3377,999,2691,0.573
Completed,0.71,5,689,4949,86,0.356
Completed,0.71,3,1474,2172,4976,0.849
Completed,0.73,19,3845,3153,2249,0.064
Completed,0.72,29,4575,1455,986,0.185
Completed,0.55,2,1984,2583,3744,0.9
Completed,0.69,2,267,436,1349,0.39
Completed,0.73,44,2540,4219,3923,0.678
Completed,0.73,17,3007,2358,1716,0.942
Completed,0.71,2,437,3574,4260,0.22
Completed,0.74,68,2469,714,639,0.729
Completed,0.71,15,4722,4587,3389,0.45
Completed,0.71,2,4359,36,4612,0.297
Completed,0.67,8,1573,4055,1910,0.522
Completed,0.7,2,1108,1835,3035,0.029
Completed,0.71,8,3576,2885,445,0.806
Completed,0.71,2,3717,1699,4139,0.43
Completed,0.68,12,975,2983,1841,0.655
Completed,0.71,2,1756,211,3215,0.146
Completed,0.71,8,4190,3839,807,0.923
Completed,0.69,2,4856,931,2035,0.825
Completed,0.71,2,2329,4411,4492,0.103
Completed,0.66,7,607,2260,612,0.597
Completed,0.71,16,2826,3709,2863,0.317
Completed,0.71,16,2722,573,265,0.052
Completed,0.65,8,98,4124,2507,0.767
Completed,0.72,2,2126,1278,2402,0.273
Completed,0.73,2,4442,2797,4828,0.561
Completed,0.73,2,4015,1957,3560,0.69
Completed,0.71,8,1293,3330,1165,0.473
Completed,0.7,2,823,1095,3775,0.982
Completed,0.68,7,3237,4811,1502,0.196
Completed,0.7,10,3161,2064,781,0.336
Completed,0.72,2,907,3280,3323,0.61
Completed,0.7,2,1375,1047,1573,0.119
Completed,0.74,35,3946,4920,4324,0.84
Completed,0.71,2,4515,328,3052,0.907
Completed,0.69,5,2046,4347,350,0.132
Completed,0.72,2,11,1503,4596,0.637
Completed,0.72,24,2797,2554,2004,0.417
Completed,0.68,2,2908,665,4875,0.213
Completed,0.69,7,538,4615,2272,0.996
Completed,0.63,2,2253,2466,2792,0.492
Completed,0.71,7,4940,3447,63,0.703
Completed,0.73,30,4103,1786,1297,0.543
Completed,0.55,2,1830,2913,4054,0.261
Completed,0.71,2,1048,144,1039,0.751
Completed,0.73,55,3638,3928,3613,0.038
Completed,0.71,2,3504,240,2455,0.66
Completed,0.68,2,1187,3791,4697,0.378
Completed,0.72,11,1659,1572,213,0.884
Completed,0.73,39,4284,3091,2637,0.171
Completed,0.7,2,4800,2289,3876,0.08
Completed,0.62,7,2385,3661,1479,0.864
Completed,0.73,2,355,803,3459,0.375
Completed,0.68,6,3077,4519,1188,0.586
Completed,0.69,2,2626,1405,3200,0.79
Completed,0.68,7,193,2689,900,0.015
Completed,0.68,2,1913,545,4155,0.504
Completed,0.7,9,4654,4172,1747,0.284
Completed,0.72,18,3763,1222,470,0.468
Completed,0.7,11,1544,4703,2927,0.742
Completed,0.72,2,766,1929,2178,0.236
Completed,0.72,2,3293,3379,4427,0.957
Completed,0.71,2,3283,1915,3333,0.415
Completed,0.65,6,776,3366,768,0.64
Completed,0.68,2,1553,1215,4334,0.13
Completed,0.68,8,3753,4697,1568,0.908
Completed,0.73,59,4664,536,339,0.842
Completed,0.72,17,1903,4164,3058,0.119
Completed,0.71,2,183,1393,1996,0.612
Completed,0.6,3,2636,2678,4609,0.332
Completed,0.69,2,3067,814,2285,0.037
Completed,0.66,2,365,4529,4867,0.752
Completed,0.69,6,2395,2298,70,0.258
Completed,0.73,20,4790,3669,2781,0.546
Completed,0.66,2,4294,1578,4048,0.706
Completed,0.7,9,1650,3096,1307,0.488
Completed,0.71,2,1178,254,3599,0.998
Completed,0.7,7,3514,3804,1048,0.213
Completed,0.71,2,3648,155,4703,0.589
Completed,0.69,11,1038,3940,2444,0.371
Completed,0.71,3,1820,1794,2651,0.865
Completed,0.68,8,4113,2922,203,0.08
