Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.55,1,4122,1106,0.924,10,0.01
Completed,0.55,0,467,4069,0.202,26,0.05
Completed,0.55,0,2240,2012,0.376,43,0.01
Completed,0.55,0,3561,2777,0.746,21,0.25
Completed,0.55,0,2865,1373,0.052,50,0.01
Completed,0.55,0,1686,3411,0.82,16,0.025
Completed,0.56,1,997,472,0.506,5,0.25
Completed,0.55,0,4842,4707,0.37,33,0.005
Completed,0.55,0,4448,2461,0.631,37,0.01
Completed,0.55,0,769,2913,0.495,3,0.1
Completed,0.55,1,1292,696,0.177,17,0.025
Completed,0.55,0,2637,3970,0.945,45,0.001
Completed,0.56,5,3167,63,0.251,23,0.1
Completed,0.55,0,2012,4609,0.622,38,0.001
Completed,0.55,0,73,1823,0.798,30,0.025
Completed,0.55,0,3894,3547,0.078,9,0.05
Completed,0.57,2,3783,292,0.84,18,0.001
Completed,0.55,0,104,4497,0.032,46,0.025
Completed,0.55,0,1877,1573,0.359,35,0.005
Completed,0.55,0,3222,3601,0.518,1,0.1
Completed,0.55,0,2502,2192,0.214,29,0.005
Completed,0.55,0,1347,2987,0.912,8,0.25
Completed,0.55,1,658,906,0.727,25,0.1
Completed,0.55,0,4478,3878,0.395,40,0.25
Completed,0.55,0,4709,1476,0.602,43,0.005
Completed,0.55,0,1054,3190,0.271,21,0.25
Completed,0.56,2,1577,429,0.089,13,0.01
Completed,0.55,0,2898,4946,0.787,29,0.1
Completed,0.55,1,3453,1043,0.482,6,0.001
Completed,0.55,0,2273,4327,0.643,34,0.005
Completed,0.55,0,334,2095,0.964,48,0.25
Completed,0.55,0,4179,2576,0.158,14,0.001
Completed,0.55,1,4263,1920,0.9,15,0.1
Completed,0.55,0,599,2708,0.226,49,0.01
Completed,0.55,1,2421,1175,0.414,32,0.25
Completed,0.55,0,3732,4160,0.708,4,0.001
Completed,0.55,1,3046,558,0.029,27,0.025
Completed,0.55,0,1857,4772,0.844,11,0.001
Completed,0.55,0,1138,1308,0.545,22,0.05
Completed,0.55,0,4974,3324,0.331,44,0.01
Completed,0.55,1,4589,765,0.67,39,0.05
Completed,0.55,0,900,4062,0.455,23,0.001
Completed,0.55,0,1472,2370,0.154,9,0.005
Completed,0.55,0,2808,2844,0.968,31,0.01
Completed,0.55,0,3347,1758,0.29,2,0.025
Completed,0.55,0,2183,3461,0.582,37,0.1
Completed,0.56,1,214,149,0.776,45,0.25
Completed,0.55,0,4025,4674,0.101,16,0.05
Completed,0.55,1,3999,883,0.792,48,0.025
Completed,0.55,0,164,3866,0.086,14,0.1
Completed,0.55,0,2131,2253,0.276,6,0.25
Completed,0.55,0,3320,3038,0.599,34,0.001
Completed,0.55,0,2756,1639,0.17,12,0.1
Completed,0.55,0,1445,3657,0.953,27,0.005
Completed,0.56,2,874,264,0.656,41,0.005
Completed,0.55,0,4539,4480,0.472,20,0.25
Completed,0.55,0,4924,2039,0.53,24,0.01
Completed,0.55,0,1112,2511,0.348,40,0.005
Completed,0.55,0,1830,1060,0.045,29,0.05
Completed,0.55,0,2994,4354,0.829,7,0.025
Completed,0.55,2,3705,441,0.4,36,0.25
Completed,0.55,0,2369,4968,0.724,2,0.05
Completed,0.55,1,548,1425,0.917,19,0.01
Completed,0.55,0,4237,3129,0.211,47,0.001
Completed,0.55,1,4207,1281,0.981,45,0.001
Completed,0.55,0,386,3307,0.143,18,0.005
Completed,0.55,1,2324,625,0.468,3,0.1
Completed,0.55,0,3478,4828,0.66,38,0.01
Completed,0.55,1,2949,1236,0.106,9,0.005
Completed,0.55,0,1603,4212,0.773,31,0.25
Completed,0.55,0,1082,1898,0.587,38,0.001
Completed,0.55,0,4761,2696,0.288,23,0.005
Completed,0.58,6,4530,98,0.712,21,0.1
Completed,0.55,0,685,4613,0.411,43,0.05
Completed,0.55,0,1373,1770,0.231,26,0.001
Completed,0.55,0,2552,3482,0.897,10,0.25
Completed,0.55,0,3248,2386,0.344,33,0.001
Completed,0.55,0,1927,2871,0.534,5,0.025
Completed,0.55,1,155,709,0.856,15,0.05
Completed,0.55,0,3810,3996,0.018,50,0.01
Completed,0.55,0,3867,2342,0.753,28,0.1
Completed,0.55,0,22,3111,0.126,12,0.01
Completed,0.55,1,1960,811,0.299,20,0.005
Completed,0.55,0,3139,3777,0.576,42,0.05
Completed,0.56,2,2585,180,0.131,13,0.005
Completed,0.55,0,1264,4413,0.993,48,0.1
Completed,0.55,0,742,1706,0.679,34,0.025
Completed,0.55,0,4397,3742,0.449,5,0.001
Completed,0.55,1,4791,988,0.554,1,0.25
Completed,0.55,0,971,4265,0.324,35,0.025
Completed,0.55,0,1658,2128,0.007,46,0.05
Completed,0.55,0,2813,2583,0.867,18,0.001
Completed,0.55,0,3533,1492,0.424,41,0.25
Completed,0.55,0,2188,3214,0.7,25,0.025
Completed,0.56,1,416,356,0.878,8,0.005
Completed,0.55,0,4095,4901,0.25,30,0.1
Completed,0.55,2,4339,533,0.942,32,0.025
Completed,0.55,0,528,4758,0.182,10,0.25
Completed,0.55,1,2495,1351,0.492,24,0.001
Completed,0.55,0,3659,3398,0.636,39,0.1
Completed,0.55,0,3120,1985,0.067,17,0.1
Completed,0.55,0,1784,2760,0.811,45,0.005
Completed,0.55,0,1214,1171,0.611,37,0.01
Completed,0.55,0,4903,4125,0.263,3,0.05
Completed,0.55,0,4662,1840,0.735,4,0.001
Completed,0.55,0,827,3574,0.389,32,0.05
Completed,0.55,0,2733,4543,0.937,15,0.025
Completed,0.55,1,3419,645,0.367,44,0.01
Completed,0.55,0,2108,3909,0.511,22,0.25
Completed,0.55,0,287,2474,0.817,11,0.001
Completed,0.55,0,3952,2935,0.057,26,0.25
Completed,0.56,2,3966,406,0.307,32,0.1
Completed,0.55,0,311,4924,0.569,4,0.25
Completed,0.55,0,2083,1459,0.757,15,0.025
Completed,0.55,0,3404,3174,0.115,50,0.25
Completed,0.55,0,2708,2073,0.684,22,0.001
Completed,0.55,0,1529,2555,0.438,44,0.005
Completed,0.55,0,841,1025,0.14,27,0.01
Completed,0.55,0,4686,4310,0.986,11,0.05
Completed,0.55,0,4917,1596,0.015,9,0.001
Completed,0.55,0,1238,3622,0.861,31,0.005
Completed,0.57,2,1760,309,0.559,39,0.01
Completed,0.55,0,3105,4514,0.313,23,0.001
Completed,0.55,1,3635,928,0.883,44,0.01
Completed,0.55,0,2480,3899,0.239,16,0.25
Completed,0.55,0,542,2210,0.432,2,0.05
Completed,0.55,0,4363,3004,0.693,37,0.005
Completed,0.55,0,4081,2352,0.497,35,0.025
Completed,0.55,1,392,2827,0.625,1,0.001
Completed,0.55,1,2213,743,0.951,18,0.005
Completed,0.55,0,3548,4041,0.175,46,0.05
Completed,0.58,3,2838,131,0.62,25,0.25
Completed,0.55,0,1673,4657,0.257,41,0.01
Completed,0.55,0,956,1735,0.072,30,0.1
Completed,0.55,0,4767,3439,0.8,8,0.005
Completed,0.55,0,718,4177,0.926,28,0.01
Completed,0.55,0,1289,1942,0.744,42,0.25
Completed,0.55,0,2600,2729,0.382,21,0.1
Completed,0.55,1,8,581,0.372,6,0.001
Completed,0.55,1,3795,1525,0.269,43,0.05
Completed,0.55,0,131,3258,0.607,21,0.1
Completed,0.57,3,1952,322,0.781,11,0.005
Completed,0.55,0,1388,4221,0.477,33,0.01
Completed,0.55,0,671,2161,0.163,50,0.001
Completed,0.55,0,4506,2627,0.962,16,0.25
Completed,0.57,3,4746,225,0.038,17,0.005
Completed,0.55,0,1058,4447,0.838,45,0.25
Completed,0.55,1,1628,1663,0.52,38,0.001
Completed,0.55,0,2964,3707,0.353,3,0.025
Completed,0.55,0,3503,2299,0.906,31,0.001
Completed,0.55,0,2339,3076,0.216,8,0.05
Completed,0.55,1,371,856,0.393,22,0.005
Completed,0.55,0,4182,3811,0.733,38,0.025
Completed,0.55,1,4252,678,0.457,40,0.005
Completed,0.55,0,573,3954,0.665,24,0.025
Completed,0.55,0,2344,2439,0.974,7,0.025
Completed,0.55,0,3690,2892,0.152,29,0.05
Completed,0.55,0,2969,1805,0.58,2,0.01
Completed,0.55,0,1815,3530,0.296,36,0.001
Completed,0.55,0,4948,4587,0.777,19,0.1
Completed,0.55,0,4553,2029,0.22,14,0.01
Completed,0.55,0,899,2794,0.902,49,0.001
Completed,0.55,1,1420,1128,0.706,35,0.05
Completed,0.55,0,2741,4090,0.42,6,0.25
Completed,0.55,2,3295,490,0.85,28,0.005
Completed,0.55,0,2116,4723,0.027,12,0.025
Completed,0.55,0,178,1395,0.333,20,0.25
Completed,0.55,0,4023,3432,0.539,42,0.001
Completed,0.55,0,4050,2144,0.35,24,0.25
Completed,0.55,0,229,2601,0.524,39,0.05
Completed,0.55,1,2168,1009,0.835,31,0.25
Completed,0.55,0,3323,4288,0.043,10,0.001
Completed,0.56,2,2793,373,0.722,37,0.1
Completed,0.55,0,1448,4919,0.406,3,0.025
Completed,0.55,0,925,1513,0.205,17,0.05
Completed,0.55,0,4604,3237,0.918,45,0.01
Completed,0.55,1,4998,795,0.08,49,0.05
Completed,0.55,0,1153,3759,0.794,15,0.1
Completed,0.55,0,1842,2321,0.597,4,0.025
Completed,0.55,0,3022,3088,0.282,32,0.01
Completed,0.55,0,3718,1689,0.959,11,0.25
Completed,0.55,0,2397,3724,0.168,27,0.01
Completed,0.57,2,624,159,0.474,44,0.1
Completed,0.55,0,4278,4391,0.65,22,0.001
Completed,0.56,15,4155,28,0.41,20,0.01
Completed,0.55,0,319,4565,0.718,42,0.005
Completed,0.55,1,2288,1856,0.891,28,0.05
Completed,0.55,0,3477,3591,0.233,12,0.025
Completed,0.55,0,2913,2495,0.536,33,0.005
Completed,0.55,0,1601,2958,0.338,5,0.1
Completed,0.55,1,1030,661,0.024,13,0.001
Completed,0.55,0,4694,3927,0.854,47,0.25
Completed,0.55,1,4454,1330,0.149,47,0.1
Completed,0.55,0,643,3376,0.979,18,0.25
Completed,0.55,1,1361,517,0.662,1,0.001
Completed,0.55,0,2526,4741,0.462,35,0.05
Completed,0.55,1,3236,1150,0.767,8,0.01
Completed,0.55,0,1901,4102,0.108,30,0.005
Completed,0.55,0,79,1968,0.285,41,0.01
Completed,0.55,0,3768,2742,0.593,25,0.1
Completed,0.55,0,3869,1076,0.326,3,0.025
Completed,0.55,0,58,4371,0.548,38,0.25
Completed,0.55,0,2027,2060,0.873,46,0.01
Completed,0.55,0,3191,2533,0.005,17,0.025
Completed,0.55,1,2651,1441,0.698,39,0.005
Completed,0.55,0,1316,3147,0.43,23,0.1
Completed,0.55,1,744,462,0.244,9,0.05
Completed,0.55,0,4433,4990,0.88,31,0.001
Completed,0.55,0,4817,2237,0.12,26,0.025
Completed,0.55,0,982,3021,0.754,10,0.01
Completed,0.55,1,1700,862,0.574,21,0.25
Completed,0.55,0,2889,3843,0.304,43,0.001
Completed,0.57,2,3576,248,0.999,16,0.025
Completed,0.55,0,2264,4462,0.129,50,0.001
Completed,0.55,1,443,1618,0.451,33,0.01
Completed,0.55,0,4107,3635,0.673,5,0.1
Completed,0.55,0,4336,1791,0.387,6,0.005
Completed,0.55,0,490,3505,0.741,34,0.025
Completed,0.57,25,2430,114,0.931,48,0.001
Completed,0.55,0,3609,4631,0.193,14,0.25
Completed,0.55,1,3055,731,0.513,42,0.1
Completed,0.55,0,1734,4019,0.361,19,0.025
Completed,0.55,0,1211,2403,0.063,12,0.005
Completed,0.55,0,4865,2889,0.815,27,0.01
Completed,0.55,1,4635,603,0.187,29,0.25
Completed,0.55,0,814,4806,0.94,7,0.1
Completed,0.55,0,1503,1265,0.638,25,0.005
Completed,0.55,0,2658,3289,0.486,40,0.05
Completed,0.55,0,3378,1876,0.805,19,0.05
Completed,0.55,0,2033,2673,0.069,47,0.25
Completed,0.55,10,260,1219,0.262,36,0.025
Completed,0.55,0,3939,4194,0.617,2,0.01
Completed,0.55,0,3936,1222,0.749,13,0.05
Completed,0.55,0,267,4187,0.379,48,0.001
Completed,0.55,0,2048,1893,0.201,34,0.1
Completed,0.55,0,3364,2661,0.923,6,0.025
Completed,0.55,0,2673,1257,0.369,28,0.05
Completed,0.55,0,1489,3292,0.505,13,0.25
Completed,0.55,1,811,590,0.823,20,0.005
Completed,0.55,0,4641,4823,0.055,43,0.01
Completed,0.55,0,4879,2421,0.948,40,0.1
Completed,0.55,0,1195,2876,0.179,25,0.05
Completed,0.55,0,3058,4011,0.63,30,0.25
Completed,0.55,1,505,1785,0.624,46,0.05
Completed,0.55,0,4114,1605,0.556,16,0.01
Completed,0.55,0,440,3653,0.318,44,0.025
Completed,0.55,0,1716,3832,0.69,9,0.025
Completed,0.55,0,989,2238,0.888,23,0.01
Completed,0.55,0,4814,3014,0.236,39,0.25
Completed,0.55,2,4418,455,0.762,44,0.005
Completed,0.55,0,758,4992,0.112,22,0.1
Completed,0.55,1,1319,1429,0.312,11,0.05
Completed,0.55,0,2645,3164,0.566,27,0.1
Completed,0.55,0,3194,2063,0.137,4,0.25
Completed,0.55,0,2020,2525,0.991,32,0.05
Completed,0.55,1,43,1094,0.681,49,0.001
Completed,0.55,0,3883,4359,0.443,15,0.1
Completed,0.55,0,3755,1960,0.71,12,0.05
Completed,0.55,0,95,2746,0.417,28,0.25
Completed,0.55,1,1906,1137,0.225,42,0.01
Completed,0.55,0,3232,4120,0.899,20,0.001
Completed,0.55,1,2531,518,0.33,49,0.01
Completed,0.55,0,1357,4734,0.544,15,0.025
Completed,0.55,1,630,1346,0.847,7,0.01
Completed,0.55,0,4470,3365,0.032,35,0.05
Completed,0.55,2,4698,649,0.971,36,0.01
Completed,0.55,0,1024,3944,0.157,1,0.1
Completed,0.55,0,1585,2488,0.454,19,0.025
Completed,0.55,0,2925,2960,0.669,47,0.005
Completed,0.55,0,3460,1874,0.1,24,0.001
Completed,0.55,0,2301,3579,0.775,40,0.005
Completed,0.56,4,324,30,0.585,29,0.05
Completed,0.55,0,4149,4558,0.293,7,0.001
Completed,0.57,4,4295,175,0.517,9,0.001
Completed,0.55,0,611,4379,0.358,30,0.01
Completed,0.55,2,2392,1691,0.035,38,0.1
Completed,0.55,0,3723,3717,0.843,23,0.25
Completed,0.55,0,3017,2308,0.398,45,0.05
Completed,0.55,0,1848,3105,0.73,17,0.01
Completed,0.55,1,1170,787,0.911,3,0.001
Completed,0.55,0,4986,3762,0.213,37,0.025
Completed,0.55,0,4599,1517,0.786,33,0.25
Completed,0.55,0,929,3228,0.088,5,0.01
Completed,0.56,8,1461,391,0.274,16,0.001
Completed,0.55,0,2777,4905,0.604,50,0.01
Completed,0.55,1,3336,1003,0.161,21,0.025
Completed,0.55,0,2152,4289,0.967,43,0.05
Completed,0.55,0,224,2133,0.642,26,0.05
Completed,0.55,0,4054,2617,0.482,10,0.1
Completed,0.55,1,4007,1397,0.657,30,0.01
Completed,0.55,0,191,3426,0.465,8,0.1
Completed,0.55,1,2120,506,0.144,25,0.05
Completed,0.55,0,3290,4712,0.982,41,0.25
Completed,0.55,1,2745,1120,0.288,18,0.025
Completed,0.55,0,1415,4093,0.588,46,0.05
Completed,0.55,0,882,2016,0.77,35,0.05
Completed,0.55,0,4566,2812,0.103,1,0.025
Completed,0.56,8,4953,57,0.894,5,0.25
Completed,0.55,0,1123,4575,0.228,34,0.001
Completed,0.55,1,1802,1808,0.412,48,0.005
Completed,0.55,0,2986,3523,0.713,13,0.1
Completed,0.55,0,3677,2427,0.019,42,0.001
Completed,0.55,0,2361,2909,0.857,20,0.25
Completed,0.55,1,578,672,0.531,12,0.01
Completed,0.55,0,4247,3956,0.341,28,0.05
Completed,0.55,1,4195,843,0.6,26,0.1
Completed,0.55,0,355,3828,0.277,11,0.01
Completed,0.55,0,2333,2291,0.083,22,0.005
Completed,0.55,0,3507,3079,0.789,44,0.001
Completed,0.55,0,2958,1679,0.469,15,0.005
Completed,0.55,0,1632,3695,0.653,49,0.001
Completed,0.57,2,1070,227,0.954,32,0.025
Completed,0.55,0,4730,4440,0.171,4,0.1
Completed,0.55,0,4502,2155,0.83,2,0.005
Completed,0.55,0,676,2629,0.046,37,0.001
Completed,0.55,1,1404,941,0.345,45,0.25
Completed,0.55,0,2564,4238,0.527,17,0.01
Completed,0.56,2,3279,325,0.208,39,0.05
Completed,0.55,0,1939,4849,0.914,24,0.025
Completed,0.55,1,4176,1472,0.347,9,0.025
Completed,0.55,0,336,3194,0.531,31,0.005
Completed,0.55,1,2275,415,0.829,39,0.25
Completed,0.55,0,3449,4959,0.045,23,0.01
Completed,0.55,1,2899,1046,0.723,46,0.025
Completed,0.55,0,1574,4323,0.4,17,0.05
Completed,0.55,0,1051,2108,0.211,3,0.1
Completed,0.55,0,4710,2563,0.917,38,0.001
Completed,0.56,3,4482,278,0.086,33,0.025
Completed,0.55,0,656,4511,0.792,5,0.01
Completed,0.55,0,1345,1570,0.599,16,0.1
Completed,0.55,0,2505,3605,0.275,50,0.1
Completed,0.55,0,3221,2206,0.954,21,0.05
Completed,0.55,0,1880,2974,0.17,43,0.001
Completed,0.55,1,107,909,0.473,26,0.005
Completed,0.55,0,3782,3875,0.655,10,0.025
Completed,0.55,0,3895,2445,0.388,13,0.025
Completed,0.55,0,69,2929,0.735,48,0.05
Completed,0.55,1,2008,690,0.936,33,0.005
Completed,0.55,0,3168,3976,0.192,6,0.25
Completed,0.57,3,2633,78,0.511,28,0.25
Completed,0.55,0,1293,4593,0.367,13,0.001
Completed,0.55,0,770,1829,0.057,20,0.001
Completed,0.55,0,4444,3541,0.818,42,0.01
Completed,0.55,1,4841,1100,0.182,41,0.05
Completed,0.55,0,1001,4075,0.942,25,0.1
Completed,0.55,0,1690,1996,0.636,8,0.001
Completed,0.55,0,2864,2793,0.492,30,0.01
Completed,0.55,1,3565,1379,0.812,1,0.1
Completed,0.55,0,2239,3405,0.066,36,0.01
Completed,0.55,1,466,488,0.264,46,0.005
Completed,0.55,0,4126,4691,0.61,18,0.25
Completed,0.56,2,4307,343,0.324,17,0.005
Completed,0.55,0,477,4870,0.554,45,0.25
Completed,0.55,1,2445,1561,0.868,37,0.05
Completed,0.55,0,3629,3266,0.006,3,0.001
Completed,0.55,0,3070,2175,0.7,32,0.01
Completed,0.55,0,1754,2648,0.423,10,0.05
Completed,0.55,1,1182,962,0.25,24,0.25
Completed,0.55,0,4852,4256,0.877,39,0.1
Completed,0.55,1,4614,1658,0.125,44,0.25
Completed,0.55,0,798,3677,0.753,22,0.025
Completed,0.57,3,1516,206,0.575,11,0.01
Completed,0.55,0,2686,4422,0.299,27,0.05
Completed,0.55,1,3391,825,0.992,4,0.005
Completed,0.55,0,2061,3808,0.131,32,0.025
Completed,0.55,0,239,2272,0.449,49,0.025
Completed,0.55,0,3923,3058,0.679,15,0.001
Completed,0.56,3,3922,335,0.52,45,0.01
Completed,0.55,0,238,4883,0.352,17,0.1
Completed,0.55,0,2060,1549,0.039,3,0.025
Completed,0.55,0,3390,3274,0.837,37,0.005
Completed,0.55,0,2685,2187,0.394,10,0.1
Completed,0.55,0,1515,2641,0.732,32,0.25
Completed,0.55,1,797,969,0.906,40,0.005
Completed,0.55,0,4613,4245,0.215,24,0.25
Completed,0.55,0,4853,1647,0.781,22,0.05
Completed,0.55,0,1184,3684,0.092,43,0.025
Completed,0.57,3,1756,199,0.268,26,0.001
Completed,0.55,0,3072,4433,0.608,11,0.25
Completed,0.55,1,3631,832,0.163,32,0.01
Completed,0.55,0,2447,3795,0.963,4,0.025
Completed,0.55,0,478,2285,0.645,15,0.25
Completed,0.55,0,4309,3050,0.477,49,0.05
Completed,0.55,0,4124,2452,0.705,48,0.1
Completed,0.55,0,465,2917,0.421,13,0.01
Completed,0.55,1,2238,702,0.22,5,0.05
Completed,0.55,0,3563,3970,0.902,34,0.001
Completed,0.56,5,2863,66,0.333,12,0.025
Completed,0.55,0,1688,4601,0.54,28,0.001
Completed,0.55,0,999,1821,0.849,42,0.05
Completed,0.55,0,4840,3553,0.027,20,0.1
Completed,0.55,1,4445,1113,0.975,25,0.005
Completed,0.55,0,771,4067,0.151,41,0.25
Completed,0.55,0,1294,2004,0.458,30,0.1
Completed,0.55,0,2634,2780,0.664,8,0.05
Completed,0.55,1,3169,1373,0.095,35,0.25
Completed,0.55,0,2009,3416,0.777,1,0.01
Completed,0.55,1,70,476,0.58,18,0.005
Completed,0.55,0,3896,4698,0.296,46,0.001
Completed,0.55,1,3780,1484,0.559,31,0.1
Completed,0.55,0,106,3187,0.314,9,0.005
Completed,0.56,2,1879,422,0.015,23,0.001
Completed,0.55,0,3219,4947,0.861,38,0.01
Completed,0.55,1,2504,1038,0.432,18,0.025
Completed,0.55,1,1344,4336,0.694,45,0.01
Completed,0.55,0,655,2096,0.882,38,0.05
Completed,0.55,0,4481,2571,0.24,3,0.1
Completed,0.56,2,4711,286,0.758,5,0.05
Completed,0.55,0,1052,4498,0.114,33,0.01
Completed,0.55,1,1575,1582,0.308,50,0.25
Completed,0.55,0,2900,3597,0.568,15,0.005
Completed,0.55,0,3450,2194,0.14,43,0.025
Completed,0.55,0,2276,2980,0.986,21,0.1
Completed,0.55,1,336,902,0.684,10,0.001
Completed,0.55,0,4177,3886,0.438,26,0.05
Completed,0.55,1,4266,769,0.744,27,0.01
Completed,0.55,0,597,4054,0.381,12,0.1
Completed,0.55,0,2419,2368,0.196,19,0.025
Completed,0.55,0,3735,2851,0.925,41,0.005
Completed,0.55,1,3044,1749,0.372,14,0.01
Completed,0.55,0,1859,3465,0.5,48,0.05
Completed,0.57,3,1141,154,0.826,34,0.25
Completed,0.55,0,4972,4673,0.05,6,0.001
Completed,0.55,0,4587,1919,0.951,2,0.25
Completed,0.55,0,903,2713,0.175,36,0.025
Completed,0.55,1,1475,1179,0.496,47,0.25
Completed,0.55,0,2805,4151,0.626,19,0.001
Completed,0.55,1,3350,565,0.072,40,0.05
Completed,0.55,0,2181,4770,0.801,25,0.001
Completed,0.55,1,212,1300,0.619,7,0.01
Completed,0.55,0,4028,3327,0.257,29,0.005
Completed,0.55,0,3997,2035,0.573,11,0.005
Completed,0.55,0,166,2520,0.305,27,0.001
Completed,0.55,1,2133,1061,0.119,44,0.1
Completed,0.55,0,3317,4348,0.755,22,0.25
Completed,0.55,1,2758,449,0.45,49,0.25
Completed,0.55,0,1442,4965,0.673,15,0.025
Completed,0.55,0,872,1418,0.998,4,0.25
Completed,0.55,0,4541,3131,0.129,32,0.01
Completed,0.55,1,4926,885,0.874,37,0.25
Completed,0.55,0,1110,3859,0.004,2,0.05
Completed,0.55,0,1827,2250,0.326,16,0.005
Completed,0.55,0,2996,3046,0.548,45,0.01
Completed,0.55,0,3702,1634,0.244,23,0.005
Completed,0.55,0,2371,3658,0.879,39,0.001
Completed,0.57,2,551,274,0.699,31,0.05
Completed,0.55,0,4235,4476,0.429,9,0.1
Completed,0.57,6,4209,88,0.638,8,0.01
Completed,0.55,0,384,4617,0.485,29,0.25
Completed,0.55,0,2322,1775,0.188,40,0.005
Completed,0.55,0,3481,3482,0.94,25,0.025
Completed,0.55,0,2947,2389,0.262,46,0.05
Completed,0.55,0,1606,2863,0.616,18,0.005
Completed,0.55,1,1084,707,0.806,1,0.01
Completed,0.55,0,4759,4003,0.069,35,0.025
Completed,0.55,1,4528,1288,0.93,34,0.025
Completed,0.55,0,688,3305,0.193,6,0.1
Completed,0.55,2,1376,617,0.386,14,0.01
Completed,0.55,0,2550,4831,0.742,48,0.025
Completed,0.55,1,3250,1236,0.063,21,0.025
Completed,0.55,0,1925,4217,0.815,43,0.05
Completed,0.55,1,153,1902,0.513,29,0.005
Completed,0.55,0,3813,2687,0.362,13,0.25
Completed,0.55,1,3865,995,0.597,16,0.05
Completed,0.55,0,25,4262,0.281,50,0.005
Completed,0.55,0,1963,2121,0.081,33,0.25
Completed,0.55,0,3137,2584,0.793,5,0.025
Completed,0.55,1,2588,1487,0.474,26,0.01
Completed,0.55,0,1262,3223,0.65,10,0.001
Completed,0.55,1,662,1571,0.804,20,0.001
Completed,0.55,0,4672,2943,0.394,30,0.25
Completed,0.55,1,3080,821,0.122,49,0.1
Completed,0.55,0,1629,4672,0.71,2,0.005
Completed,0.55,1,2102,607,0.318,40,0.05
Completed,0.55,0,3229,4254,0.983,12,0.1
Completed,0.55,0,4216,2005,0.501,18,0.001
Completed,0.55,0,491,3132,0.168,34,0.025
Completed,0.55,1,294,989,0.675,38,0.1
Completed,0.55,0,3785,4773,0.025,16,0.005
Completed,0.55,1,3502,1467,0.492,10,0.001
Completed,0.55,0,2452,2769,0.84,44,0.01
Completed,0.55,0,1357,2461,0.203,4,0.025
Completed,0.55,0,2729,3657,0.598,45,0.25
Completed,0.57,5,4868,87,0.885,26,0.05
Completed,0.55,0,1093,3802,0.282,23,0.01
Completed,0.57,2,1193,176,0.96,25,0.05
Completed,0.55,0,4763,4028,0.363,28,0.025
Completed,0.55,0,2527,2216,0.153,47,0.01
Completed,0.55,0,1555,3587,0.554,6,0.1
Completed,0.55,1,2333,1399,0.411,41,0.25
Completed,0.55,0,3626,2526,0.765,8,0.001
Completed,0.55,1,3968,1212,0.719,14,0.01
Completed,0.55,0,116,4859,0.075,35,0.05
Completed,0.55,0,391,2072,0.582,33,0.01
Completed,0.55,0,4321,3375,0.243,17,0.05
Completed,0.56,2,3432,383,0.274,11,0.025
Completed,0.55,0,1905,4167,0.933,39,0.005
Completed,0.55,1,1749,731,0.047,2,0.001
Completed,0.55,0,2956,4446,0.629,49,0.005
Completed,0.55,0,4489,1817,0.854,31,0.05
Completed,0.55,1,841,3012,0.438,21,0.001
Completed,0.55,1,911,904,0.78,12,0.01
Completed,0.55,0,4384,4542,0.427,41,0.025
Completed,0.55,0,2870,1716,0.09,35,0.001
Completed,0.55,0,1800,2834,0.735,19,0.05
Completed,0.55,0,1970,1898,0.347,29,0.1
Completed,0.55,0,3322,3280,0.945,19,0.025
Completed,0.55,2,4230,483,0.538,1,0.01
Completed,0.55,0,437,4346,0.138,48,0.25
Completed,0.55,1,6,1498,0.644,45,0.005
Completed,0.55,0,4034,2705,0.063,5,0.25
Completed,0.55,1,3673,1038,0.453,24,0.025
Completed,0.55,0,2243,4764,0.87,26,0.1
Completed,0.57,6,1449,75,0.228,15,0.01
Completed,0.55,0,2598,3850,0.566,37,0.05
Completed,0.55,0,4815,2388,0.918,43,0.001
Completed,0.55,0,1108,3683,0.258,9,0.05
Completed,0.55,0,983,2322,0.999,8,0.05
Completed,0.55,0,4934,3440,0.333,42,0.01
Completed,0.56,1,2776,299,0.184,36,0.1
Completed,0.55,0,1267,3937,0.516,14,0.025
Completed,0.55,1,2348,1128,0.378,27,0.001
Completed,0.55,0,3573,4991,0.789,25,0.1
Completed,0.55,1,3836,1254,0.694,6,0.005
Completed,0.55,0,209,2636,0.107,46,0.025
Completed,0.56,1,562,394,0.613,50,0.025
Completed,0.55,0,4111,4120,0.219,3,0.05
Completed,0.55,0,3144,2143,0.297,22,0.005
Completed,0.55,0,2154,3350,0.901,32,0.001
Completed,0.55,0,1695,1783,0.009,16,0.025
Completed,0.55,0,2970,3078,0.66,32,0.01
Completed,0.55,1,4582,681,0.824,39,0.25
Completed,0.55,0,709,4456,0.477,10,0.1
Completed,0.55,1,759,511,0.859,44,0.25
Completed,0.55,0,4534,4315,0.464,9,0.001
Completed,0.55,0,3020,1948,0.052,16,0.05
Completed,0.55,0,1648,3232,0.655,38,0.005
Completed,0.55,0,2123,1666,0.263,23,0.01
Completed,0.55,0,3172,2882,0.913,26,0.005
Completed,0.55,1,4080,876,0.571,45,0.1
Completed,0.55,0,590,4573,0.223,4,0.001
Completed,0.55,0,161,2360,0.746,2,0.01
Completed,0.55,0,3886,3713,0.08,48,0.005
Completed,0.55,0,2398,3898,0.77,21,0.05
