Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Failed,,,1780,1131,0.673,27,0.001
Failed,,,4789,10,0.695,35,0.001
Failed,,,1919,997,0.698,32,0.001
Failed,,,1189,210,0.854,18,0.001
Failed,,,223,394,0.692,32,0.001
Failed,,,3248,813,0.774,35,0.001
Failed,,,3170,1056,0.699,31,0.001
Failed,,,2793,62,0.773,39,0.001
Failed,,,4155,406,0.696,33,0.001
Failed,,,845,1302,0.778,34,0.001
Failed,,,4868,334,0.822,1,0.001
Failed,,,2832,585,0.839,15,0.001
Failed,,,651,1276,0.777,35,0.001
Failed,,,3874,1207,0.775,33,0.001
Failed,,,4891,1,0.823,1,0.001
Failed,,,1691,51,0.65,12,0.001
Failed,,,3130,1232,0.873,28,0.005
Failed,,,1050,1104,0.754,34,0.001
Failed,,,4832,158,0.985,16,0.005
Failed,,,954,32,0.813,46,0.05
Failed,,,2660,347,0.812,45,0.05
Failed,,,690,266,0.814,47,0.25
Failed,,,1267,1014,0.783,21,0.001
Failed,,,527,303,0.983,15,0.005
Failed,,,4516,996,0.999,5,0.005
Failed,,,1655,617,0.999,33,0.005
Failed,,,2685,510,0.999,29,0.005
Failed,,,4861,692,0.999,31,0.005
Failed,,,4065,514,0.655,14,0.01
Failed,,,811,412,0.746,29,0.001
Failed,,,4677,15,0.845,50,0.025
Failed,,,2888,4060,0.966,22,0.001
Failed,,,511,691,0.841,46,0.005
Failed,,,3944,273,0.513,41,0.025
Failed,,,295,474,0.894,32,0.01
Failed,,,838,3428,0.079,18,0.001
Failed,,,3012,80,0.328,47,0.01
Failed,,,4816,459,0.984,22,0.001
Failed,,,3164,923,0.899,10,0.005
Failed,,,2727,292,0.666,40,0.01
Failed,,,1727,635,0.994,50,0.005
Failed,,,228,813,0.18,39,0.001
Failed,,,4226,138,0.477,48,0.05
Failed,,,1512,531,0.801,37,0.001
Failed,,,3535,399,0.835,23,0.025
Failed,,,3275,2235,0.972,37,0.005
Failed,,,2110,432,0.59,30,0.05
Failed,,,3381,76,0.942,45,0.1
Failed,,,3490,1431,0.791,49,0.01
Failed,,,1076,319,0.862,43,0.1
Failed,,,165,211,0.639,20,0.005
Failed,,,4726,108,0.732,33,0.005
Failed,,,4207,170,0.877,27,0.001
Failed,,,3922,1297,0.857,31,0.025
Failed,,,918,156,0.969,15,0.01
Failed,,,344,577,0.528,49,0.025
Failed,,,2591,26,0.189,37,0.25
Failed,,,2913,228,0.786,32,0.05
Failed,,,1385,728,0.615,34,0.005
Failed,,,1237,255,0.006,22,0.025
Failed,,,519,3639,0.961,30,0.001
Failed,,,2503,957,0.979,43,0.001
Failed,,,1640,594,0.682,47,0.001
Failed,,,3253,1207,0.629,49,0.01
Failed,,,2295,378,0.956,38,0.01
Failed,,,505,5,0.355,13,0.1
Failed,,,1447,193,0.54,25,0.005
Failed,,,3507,129,0.573,36,0.005
Failed,,,1884,782,0.775,26,0.005
Failed,,,1364,2211,0.907,28,0.005
Failed,,,560,186,0.191,46,0.025
Failed,,,3059,900,0.704,45,0.01
Failed,,,1551,12,0.875,42,0.01
Failed,,,2876,3606,0.063,47,0.005
Failed,,,3235,2067,0.828,42,0.01
Failed,,,3634,689,0.936,40,0.005
Failed,,,2071,268,0.733,50,0.005
Failed,,,583,1,0.831,13,0.1
Failed,,,4638,459,0.496,36,0.001
Failed,,,2188,740,0.764,10,0.01
Failed,,,3376,45,0.665,1,0.001
Failed,,,1756,4701,0.497,11,0.05
Failed,,,4682,1779,0.472,24,0.1
Failed,,,3547,440,0.902,21,0.01
Failed,,,848,737,0.939,32,0.005
Failed,,,4123,165,0.903,35,0.005
Failed,,,1466,46,0.897,47,0.001
Failed,,,4172,193,0.555,27,0.005
Failed,,,529,894,0.749,31,0.005
Failed,,,2845,1134,0.015,50,0.001
Failed,,,4968,1714,0.889,43,0.005
Failed,,,3870,1763,0.835,26,0.005
Failed,,,1834,2092,0.751,50,0.001
Failed,,,815,572,0.981,39,0.05
Failed,,,2481,885,0.646,41,0.001
Failed,,,2114,1158,0.745,20,0.005
Failed,,,587,803,0.638,27,0.01
Failed,,,2941,272,0.952,18,0.1
Failed,,,1587,2355,0.865,31,0.05
Failed,,,4091,497,0.952,10,0.01
Failed,,,4377,2189,0.445,15,0.1
Failed,,,3436,4864,0.142,1,0.01
Failed,,,1199,63,0.959,16,0.001
Failed,,,1159,652,0.751,32,0.005
Failed,,,219,3452,0.061,37,0.005
Failed,,,4508,883,0.672,19,0.001
Failed,,,4328,1278,0.91,47,0.01
Failed,,,2679,230,0.668,30,0.025
Failed,,,3411,335,0.5,28,0.01
Failed,,,3057,106,0.177,36,0.001
Failed,,,1652,153,0.778,17,0.001
Failed,,,252,412,0.595,47,0.05
Failed,,,3896,1051,0.707,47,0.001
Failed,,,129,153,0.17,49,0.001
Failed,,,2004,1500,0.521,42,0.005
Failed,,,2608,575,0.78,32,0.001
Failed,,,3752,1233,0.842,50,0.001
Failed,,,158,522,0.559,40,0.001
Failed,,,1791,62,0.45,18,0.05
Failed,,,1881,352,0.346,49,0.001
Failed,,,3427,4805,0.023,24,0.001
Failed,,,1907,665,0.049,32,0.001
Failed,,,1870,913,0.825,45,0.005
Failed,,,3314,150,0.332,30,0.001
Failed,,,3920,236,0.855,50,0.01
Failed,,,1389,1084,0.972,16,0.001
Failed,,,1854,1275,0.701,28,0.001
Failed,,,3705,33,0.703,23,0.001
Failed,,,3573,1035,0.126,28,0.005
Failed,,,3181,1677,0.776,39,0.001
Failed,,,709,372,0.859,46,0.01
Failed,,,1803,2675,0.083,45,0.001
Failed,,,4553,409,0.757,24,0.025
Failed,,,892,2856,0.063,44,0.005
Failed,,,413,10,0.716,11,0.25
Failed,,,513,4398,0.945,23,0.001
Failed,,,998,827,0.077,47,0.001
Failed,,,2446,275,0.16,24,0.001
Failed,,,1130,2138,0.885,49,0.005
Failed,,,1879,276,0.633,39,0.25
Failed,,,2225,305,0.642,25,0.005
Failed,,,2525,14,0.469,39,0.05
Failed,,,4471,1889,0.048,46,0.01
Failed,,,4264,939,0.875,32,0.001
Failed,,,4903,609,0.977,36,0.025
Failed,,,1571,458,0.739,48,0.01
Failed,,,3961,681,0.757,24,0.001
Failed,,,4705,31,0.925,33,0.1
Failed,,,2034,527,0.544,34,0.001
Failed,,,948,392,0.551,14,0.005
Failed,,,4649,542,0.605,48,0.005
Failed,,,3734,2669,0.721,47,0.001
Failed,,,1968,25,0.135,19,0.1
Failed,,,2113,4119,0.851,17,0.01
Failed,,,455,887,0.842,41,0.025
Failed,,,4854,206,0.244,48,0.1
Failed,,,2167,20,0.462,32,0.005
Failed,,,3584,2570,0.421,37,0.25
Failed,,,701,1794,0.561,7,0.05
Failed,,,101,3309,0.004,27,0.005
Failed,,,4745,1213,0.695,34,0.001
Failed,,,2843,2211,0.893,9,0.25
Failed,,,4345,4849,0.693,21,0.01
Failed,,,163,172,0.996,30,0.025
Failed,,,1462,633,0.334,39,0.25
Failed,,,1839,3004,0.597,42,0.005
Failed,,,3956,1281,0.488,22,0.25
Failed,,,2607,3919,0.162,13,0.01
Failed,,,2045,3569,0.853,35,0.001
Failed,,,349,328,0.801,31,0.1
Failed,,,1078,4424,0.259,2,0.25
Failed,,,3195,1136,0.648,34,0.05
Failed,,,4618,3500,0.951,45,0.001
Failed,,,2360,2099,0.093,14,0.025
Failed,,,4177,147,0.91,7,0.1
Failed,,,2476,4664,0.879,11,0.05
Failed,,,4578,1067,0.021,30,0.25
Failed,,,612,241,0.624,43,0.001
Failed,,,3235,3742,0.315,43,0.01
Failed,,,962,2028,0.705,25,0.001
Failed,,,465,2920,0.234,47,0.01
Failed,,,2567,1508,0.874,16,0.001
Failed,,,3996,3831,0.541,1,0.1
Failed,,,4046,1780,0.815,29,0.005
Failed,,,4983,2011,0.917,19,0.001
Failed,,,1723,557,0.431,32,0.05
Failed,,,1500,3239,0.64,36,0.01
Failed,,,4227,2453,0.281,4,0.05
Failed,,,2961,4776,0.072,18,0.25
Failed,,,64,877,0.961,49,0.1
Failed,,,738,4344,0.473,22,0.1
Failed,,,1025,3,0.844,49,0.05
Failed,,,3466,122,0.614,41,0.005
Failed,,,265,2208,0.93,25,0.005
Failed,,,3884,468,0.863,43,0.05
Failed,,,1624,1955,0.083,31,0.001
Failed,,,423,1,0.681,21,0.005
Failed,,,3445,1745,0.926,27,0.001
Failed,,,835,1415,0.708,48,0.001
Failed,,,3269,1059,0.89,49,0.005
Failed,,,3254,4,0.837,17,0.25
Failed,,,1045,1,0.84,19,0.01
Failed,,,481,1,0.397,1,0.1
Failed,,,1788,369,0.855,14,0.001
Failed,,,1,1,0.253,50,0.1
Failed,,,4925,653,0.89,50,0.005
Failed,,,3195,256,0.843,1,0.005
Failed,,,4100,380,0.74,31,0.005
Failed,,,3576,539,0.895,30,0.01
Failed,,,4895,22,0.901,46,0.01
Failed,,,4972,2798,0.784,26,0.05
Failed,,,494,170,0.876,36,0.1
Failed,,,4434,4473,0.989,31,0.05
Failed,,,2312,1199,0.1,12,0.005
Failed,,,2303,3900,0.957,27,0.005
