Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.49,47,4206,4123,0.023,12,0.025
Completed,0.62,208,1935,599,0.706,40,0.1
Completed,0.42,31,519,3399,0.802,31,0.001
Completed,0.6,1156,4453,49,0.789,27,0.025
Completed,0.58,82,2741,822,0.195,39,0.25
Completed,0.46,40,3307,4305,0.865,5,0.005
Completed,0.61,119,568,349,0.425,46,0.01
Completed,0.54,62,1964,3175,0.084,37,0.25
Completed,0.37,33,2107,1987,0.72,36,0.05
Completed,0.36,33,357,4198,0.757,46,0.25
Completed,0.61,129,3245,535,0.44,5,0.01
Completed,0.41,28,2561,4633,0.612,40,0.005
Completed,0.61,110,1080,636,0.18,12,0.01
Completed,0.52,52,1541,2888,0.33,22,0.025
Completed,0.59,91,4893,1845,0.895,32,0.01
Completed,0.47,47,4622,3853,0.403,27,0.05
Completed,0.62,464,1739,175,0.837,24,0.25
Completed,0.39,32,653,3666,0.686,8,0.001
Completed,0.52,55,3442,2510,0.947,3,0.001
Completed,0.42,34,2775,4168,0.539,7,0.05
Completed,0.62,152,1140,486,0.221,42,0.25
Completed,0.59,76,4836,1997,0.939,23,0.025
Completed,0.48,43,4409,4943,0.447,21,0.1
Completed,0.6,108,1679,950,0.762,30,0.05
Completed,0.49,41,869,2578,0.728,40,0.001
Completed,0.51,47,3695,3597,0.905,44,0.025
Completed,0.38,32,185,2297,0.338,4,0.1
Completed,0.35,24,2206,3883,0.185,14,0.05
Completed,0.61,400,3843,225,0.619,36,0.01
Completed,0.49,48,3886,4767,0.15,17,0.025
Completed,0.48,37,2240,1126,0.591,32,0.1
Completed,0.59,90,3739,1393,0.374,1,0.001
Completed,0.47,40,3017,3460,0.701,43,0.025
Completed,0.49,46,903,2434,0.012,9,0.25
Completed,0.48,46,1713,4059,0.482,24,0.1
Completed,0.49,47,4265,4596,0.066,42,0.01
Completed,0.48,45,2149,761,0.631,8,0.025
Completed,0.43,31,462,2924,0.844,23,0.005
Completed,0.48,38,1466,4075,0.304,50,0.01
Completed,0.62,185,4988,571,0.986,3,0.05
Completed,0.59,99,1820,1479,0.811,45,0.05
Completed,0.37,28,2347,3709,0.14,13,0.05
Completed,0.49,47,3983,3990,0.202,37,0.001
Completed,0.35,28,121,3490,0.981,6,0.01
Completed,0.6,116,4666,1137,0.872,21,0.005
Completed,0.6,100,2527,359,0.145,9,0.005
Completed,0.44,39,3210,4458,0.784,49,0.25
Completed,0.58,86,4332,1708,0.693,33,0.001
Completed,0.6,118,3341,685,0.398,49,0.001
Completed,0.62,626,3118,98,0.883,7,0.005
Completed,0.48,42,3645,4738,0.057,50,0.001
Completed,0.47,38,289,1234,0.746,3,0.05
Completed,0.6,110,3810,1286,0.468,33,0.25
Completed,0.42,32,2333,2401,0.557,10,0.01
Completed,0.61,910,3647,79,0.275,29,0.025
Completed,0.47,34,3120,4734,0.665,15,0.05
Completed,0.53,52,1611,2746,0.386,47,0.25
Completed,0.61,112,4496,1275,0.827,6,0.025
Completed,0.48,46,4689,4260,0.32,1,0.1
Completed,0.61,176,1335,463,0.877,48,0.005
Completed,0.5,43,1207,3223,0.598,32,0.005
Completed,0.48,41,2688,2057,0.158,16,0.01
Completed,0.48,42,485,1613,0.458,25,0.01
Completed,0.5,42,1901,4411,0.05,9,0.001
Completed,0.61,157,4162,869,0.741,43,0.1
Completed,0.6,99,3551,1049,0.638,48,0.1
Completed,0.43,36,2828,3824,0.31,10,0.025
Completed,0.57,71,4558,2200,0.215,25,0.05
Completed,0.49,43,4990,4604,0.706,20,0.25
Completed,0.61,159,1469,743,0.023,30,0.01
Completed,0.47,46,991,2918,0.485,39,0.001
Completed,0.45,44,464,1938,0.563,6,0.005
Completed,0.35,28,2152,4071,0.912,16,0.1
Completed,0.62,205,4267,584,0.347,38,0.01
Completed,0.62,236,1904,456,0.269,13,0.25
Completed,0.42,35,487,3205,0.24,4,0.01
Completed,0.47,43,2691,3122,0.377,11,0.05
Completed,0.57,66,1209,1610,0.817,40,0.005
Completed,0.61,153,4691,870,0.102,21,0.1
Completed,0.43,33,855,3932,0.326,41,0.25
Completed,0.6,106,2777,703,0.757,15,0.25
Completed,0.6,106,615,472,0.611,19,0.025
Completed,0.31,23,2010,3350,0.894,10,0.001
Completed,0.59,77,4117,2008,0.33,38,0.1
Completed,0.36,33,2065,2115,0.282,12,0.001
Completed,0.62,183,3212,365,0.504,32,0.05
Completed,0.6,88,1039,810,0.865,36,0.25
Completed,0.58,84,4862,1712,0.085,5,0.001
Completed,0.49,51,4664,3999,0.592,3,0.005
Completed,0.42,33,685,3484,0.373,34,0.05
Completed,0.5,46,2956,2499,0.932,19,0.025
Completed,0.42,31,119,1332,0.701,24,0.01
Completed,0.37,29,2492,4833,0.789,8,0.005
Completed,0.6,125,3981,1150,0.482,42,0.025
Completed,0.48,45,2345,1470,0.421,18,0.005
Completed,0.41,29,571,4518,0.144,26,0.25
Completed,0.6,102,3309,840,0.584,23,0.005
Completed,0.42,32,2743,4309,0.475,34,0.001
Completed,0.62,171,1099,335,0.784,18,0.01
Completed,0.51,42,1282,3174,0.692,2,0.1
Completed,0.49,46,4451,4784,0.509,44,0.001
Completed,0.59,98,1710,1120,0.201,4,0.01
Completed,0.49,43,901,2697,0.293,14,0.025
Completed,0.4,29,217,2430,0.651,31,0.025
Completed,0.37,26,2237,4048,0.872,40,0.001
Completed,0.59,1297,3885,50,0.431,12,0.005
Completed,0.49,44,3841,4960,0.837,43,0.05
Completed,0.41,28,183,2560,0.12,24,0.1
Completed,0.58,83,3692,1538,0.687,27,0.005
Completed,0.49,42,867,2293,0.947,32,0.1
Completed,0.61,416,4407,226,0.229,1,0.05
Completed,0.54,61,4592,2812,0.557,31,0.25
Completed,0.6,99,1862,1295,0.25,22,0.001
Completed,0.6,60,75,146,0.665,45,0.25
Completed,0.58,77,4025,2376,0.385,15,0.001
Completed,0.47,48,3937,3862,0.762,11,0.1
Completed,0.62,190,2458,157,0.447,39,0.05
Completed,0.5,47,2912,2510,0.339,38,0.01
Completed,0.52,47,651,1508,0.905,16,0.25
Completed,0.48,46,1736,4970,0.618,7,0.05
Completed,0.61,118,4620,1014,0.185,47,0.025
Completed,0.41,38,1083,4182,0.398,17,0.1
Completed,0.6,90,2563,541,0.83,33,0.25
Completed,0.56,59,360,634,0.538,29,0.005
Completed,0.37,31,2109,2875,0.938,44,0.01
Completed,0.58,78,4369,1849,0.255,9,0.05
Completed,0.58,92,1966,1643,0.365,42,0.025
Completed,0.61,162,3768,792,0.663,19,0.005
Completed,0.49,50,3775,3724,0.81,15,0.005
Completed,0.44,32,2288,2248,0.496,37,0.025
Completed,0.62,315,3611,274,0.711,6,0.001
Completed,0.43,39,3084,4914,0.352,38,0.25
Completed,0.53,57,1565,2607,0.574,20,0.05
Completed,0.6,123,4459,1422,0.139,29,0.01
Completed,0.49,51,4735,4139,0.631,28,0.05
Completed,0.62,134,1372,593,0.067,24,0.001
Completed,0.48,43,521,1786,0.521,48,0.01
Completed,0.47,45,1939,4536,0.987,32,0.025
Completed,0.61,178,4207,734,0.303,16,0.001
Completed,0.49,43,4223,4428,0.876,19,0.1
Completed,0.43,43,429,3054,0.159,50,0.005
Completed,0.43,42,1435,4247,0.741,23,0.25
Completed,0.61,272,4585,505,0.909,36,0.005
Completed,0.41,38,964,4924,0.633,3,0.25
Completed,0.42,35,3126,3903,0.996,8,0.001
Completed,0.62,145,398,205,0.306,42,0.005
Completed,0.31,30,2144,3617,0.218,27,0.025
Completed,0.57,71,4251,2278,0.526,24,0.25
Completed,0.42,31,529,4009,0.887,43,0.1
Completed,0.59,78,1213,1156,0.06,1,0.001
Completed,0.52,56,1399,2666,0.464,17,0.05
Completed,0.6,99,4762,1363,0.78,33,0.01
Completed,0.48,45,4491,4355,0.273,37,0.025
Completed,0.61,241,1597,379,0.955,15,0.001
Completed,0.49,39,785,3126,0.552,5,0.25
Completed,0.51,51,3622,3044,0.813,11,0.025
Completed,0.36,30,2280,4477,0.097,29,0.25
Completed,0.6,110,932,551,0.175,22,0.05
Completed,0.59,83,4423,1929,0.892,40,0.025
Completed,0.48,48,4772,4882,0.401,41,0.025
Completed,0.59,102,1251,1023,0.84,7,0.01
Completed,0.45,40,3297,3689,0.952,18,0.05
Completed,0.48,50,1974,3793,0.231,50,0.25
Completed,0.61,331,4089,303,0.541,3,0.01
Completed,0.47,53,4337,3921,0.155,1,0.01
Completed,0.6,113,4903,1227,0.794,44,0.25
Completed,0.62,122,2906,443,0.192,30,0.001
Completed,0.47,38,3472,4391,0.862,16,0.25
Completed,0.58,85,3910,1633,0.646,6,0.05
Completed,0.49,43,4058,4683,0.02,22,0.01
Completed,0.58,73,3558,1815,0.49,12,0.1
Completed,0.48,39,2875,3331,0.568,46,0.1
Completed,0.49,45,1854,4149,0.351,14,0.01
Completed,0.47,41,342,1431,0.343,14,0.05
Completed,0.6,114,4303,1091,0.622,45,0.01
Completed,0.48,43,4123,4706,0.197,46,0.25
Completed,0.35,28,2018,1199,0.513,6,0.1
Completed,0.58,83,3331,1323,0.296,37,0.005
Completed,0.44,35,2804,3553,0.655,20,0.025
Completed,0.45,42,1296,3969,0.435,38,0.01
Completed,0.6,692,4806,127,0.867,10,0.05
Completed,0.58,83,1649,1565,0.926,43,0.005
Completed,0.43,33,898,4440,0.581,28,0.01
Completed,0.6,77,3002,918,0.148,25,0.1
Completed,0.37,28,2216,3251,0.006,1,0.001
Completed,0.58,75,3852,2105,0.688,48,0.025
Completed,0.43,38,2250,1741,0.722,45,0.05
Completed,0.37,27,210,4576,0.752,35,0.1
Completed,0.61,158,3729,781,0.445,13,0.01
Completed,0.57,69,4978,2453,0.822,15,0.05
Completed,0.49,48,4551,4507,0.315,17,0.005
Completed,0.61,130,1810,841,0.882,33,0.025
Completed,0.52,51,3524,3195,0.769,43,0.001
Completed,0.32,27,5,2153,0.455,9,0.1
Completed,0.62,340,4024,329,0.736,28,0.25
Completed,0.48,39,2466,1901,0.673,3,0.001
Completed,0.34,25,149,4104,0.834,19,0.025
Completed,0.61,141,3516,619,0.393,35,0.05
Completed,0.43,35,2950,4567,0.534,23,0.05
Completed,0.59,75,677,713,0.226,26,0.1
Completed,0.59,87,4676,1769,0.941,8,0.001
Completed,0.49,50,4869,3784,0.45,13,0.005
Completed,0.62,326,1506,236,0.759,41,0.25
Completed,0.42,37,1026,3738,0.733,31,0.1
Completed,0.51,49,3240,2589,0.9,36,0.25
Completed,0.62,196,3796,519,0.133,41,0.05
Completed,0.41,30,302,3301,0.849,7,0.01
Completed,0.57,68,3657,1967,0.407,42,0.05
Completed,0.49,43,3090,2869,0.516,2,0.025
Completed,0.48,41,1640,4614,0.301,34,0.1
Completed,0.61,188,4525,655,0.989,18,0.05
Completed,0.53,56,1365,2327,0.808,36,0.001
Completed,0.44,37,1178,3834,0.716,45,0.05
Completed,0.62,198,2658,195,0.025,4,0.1
Completed,0.47,37,3381,4993,0.913,40,0.005
Completed,0.55,65,1892,2529,0.137,21,0.01
Completed,0.59,97,4152,1500,0.576,30,0.001
Completed,0.42,34,2178,1374,0.562,21,0.25
Completed,0.59,96,3170,1107,0.278,39,0.01
Completed,0.43,30,2643,4039,0.668,7,0.25
Completed,0.61,745,998,68,0.104,47,0.01
Completed,0.61,135,4532,857,0.379,5,0.25
Completed,0.53,54,4964,3457,0.885,1,0.005
Completed,0.62,472,2652,72,0.606,17,0.025
Completed,0.52,47,447,1103,0.774,24,0.01
Completed,0.39,32,2178,2718,0.748,9,0.005
Completed,0.6,105,4281,1379,0.059,43,0.001
Completed,0.58,84,1879,1487,0.074,8,0.05
Completed,0.41,28,503,4986,0.419,24,0.025
Completed,0.6,97,3397,995,0.852,27,0.001
Completed,0.41,30,2675,3840,0.213,19,0.01
Completed,0.62,348,1186,180,0.528,34,0.25
Completed,0.47,43,1352,3642,0.994,50,0.05
Completed,0.61,137,1623,652,0.487,46,0.025
Completed,0.47,161,832,2852,0.021,36,0.001
Completed,0.52,59,3102,1870,0.704,14,0.25
Completed,0.42,36,305,1962,0.91,22,0.025
Completed,0.31,24,2026,4692,0.699,18,0.01
Completed,0.61,155,4139,1202,0.01,33,0.005
Completed,0.48,46,4312,4898,0.685,33,0.025
Completed,0.4,27,2049,1076,0.118,18,0.05
Completed,0.43,32,342,2585,0.405,3,0.001
Completed,0.61,437,4878,251,0.264,23,0.005
Completed,0.58,75,1793,1764,0.438,31,0.01
Completed,0.41,29,671,4553,0.038,40,0.25
Completed,0.6,90,2931,716,0.722,12,0.025
Completed,0.47,44,3497,4118,0.332,45,0.1
Completed,0.41,30,2476,3363,0.609,13,0.001
Completed,0.59,94,3958,1906,0.178,35,0.01
Completed,0.49,45,4005,4332,0.55,39,0.025
Completed,0.61,87,2371,314,0.242,10,0.01
Completed,0.54,63,3528,2166,0.957,29,0.001
Completed,0.49,51,1804,4500,0.819,46,0.1
Completed,0.55,71,1122,1454,0.62,13,0.025
Completed,0.61,141,4779,1026,0.337,31,0.01
Completed,0.53,53,4425,3431,0.828,27,0.25
Completed,0.61,117,3029,566,0.678,43,0.01
Completed,0.48,43,3713,4583,0.257,3,0.005
Completed,0.58,84,3898,1754,0.22,19,0.25
Completed,0.53,50,3864,3256,0.502,38,0.1
Completed,0.41,31,2219,2092,0.192,16,0.001
Completed,0.31,26,158,4225,0.284,6,0.01
Completed,0.59,75,880,903,0.643,40,0.05
Completed,0.51,50,1653,3075,0.863,30,0.025
Completed,0.6,88,4391,1578,0.424,20,0.001
Completed,0.49,45,4823,3983,0.93,25,0.25
Completed,0.62,565,1303,125,0.372,28,0.005
Completed,0.48,45,1156,3536,0.151,44,0.1
Completed,0.6,104,3463,892,0.924,1,0.05
Completed,0.6,104,628,440,0.694,8,0.1
Completed,0.54,55,1749,3226,0.782,24,0.01
Completed,0.58,73,4646,2043,0.473,28,0.025
Completed,0.49,45,4922,4761,0.98,29,0.001
Completed,0.6,110,1556,1212,0.291,20,0.05
Completed,0.51,50,2547,1268,0.511,38,0.025
Completed,0.48,40,3270,3566,0.433,6,0.025
Completed,0.43,32,376,2407,0.874,46,0.05
Completed,0.34,23,2083,3914,0.649,36,0.005
Completed,0.61,675,4356,114,0.091,15,0.25
Completed,0.48,57,4096,3808,0.727,14,0.05
Completed,0.38,31,556,3673,0.449,45,0.025
Completed,0.53,52,3286,2221,0.764,5,0.1
Completed,0.47,40,2758,2654,0.187,41,0.1
Completed,0.49,39,3431,4016,0.383,21,0.001
Completed,0.54,52,1923,3506,0.668,39,0.1
Completed,0.52,54,4247,3633,0.713,12,0.05
Completed,0.37,33,404,3889,0.494,30,0.25
Completed,0.62,282,3145,208,0.808,21,0.001
Completed,0.59,83,970,967,0.572,13,0.1
Completed,0.52,56,1411,2542,0.921,4,0.01
Completed,0.59,100,4930,1555,0.354,44,0.025
Completed,0.49,52,4576,4156,0.845,49,0.1
Completed,0.61,204,1838,490,0.414,2,0.001
Completed,0.47,35,772,3327,0.065,18,0.1
Completed,0.51,46,2888,2030,0.629,34,0.005
Completed,0.62,180,4049,681,0.206,7,0.001
Completed,0.54,52,3924,3106,0.583,16,0.01
Completed,0.35,25,100,4377,0.367,48,0.1
Completed,0.61,150,1949,730,0.799,47,0.01
Completed,0.54,69,1238,1883,0.349,20,0.01
Completed,0.61,188,4739,597,0.57,39,0.25
Completed,0.58,88,1580,1408,0.635,10,0.25
Completed,0.39,33,811,4909,0.855,25,0.001
Completed,0.6,83,3070,1075,0.415,28,0.025
Completed,0.62,80,244,257,0.216,33,0.1
Completed,0.36,29,2303,3721,0.308,48,0.05
Completed,0.48,49,3752,4491,0.6,9,0.001
Completed,0.58,79,3624,1694,0.874,25,0.1
Completed,0.48,41,798,2138,0.739,17,0.25
Completed,0.48,40,1588,4340,0.769,2,0.001
Completed,0.61,304,4475,382,0.459,49,0.01
Completed,0.54,66,4750,2670,0.966,47,0.25
Completed,0.59,82,1396,1350,0.278,7,0.005
Completed,0.54,60,2709,1171,0.555,37,0.25
Completed,0.6,116,1723,997,0.679,17,0.05
Completed,0.47,38,659,2507,0.841,1,0.01
Completed,0.55,70,2928,1522,0.402,48,0.005
Completed,0.48,43,3456,3663,0.543,9,0.01
Completed,0.36,26,92,2309,0.233,43,0.25
Completed,0.62,502,3935,174,0.95,24,0.25
Completed,0.61,657,3584,150,0.17,18,0.001
Completed,0.6,106,4608,1301,0.745,41,0.05
Completed,0.48,49,4957,4252,0.238,40,0.01
Completed,0.61,192,1438,391,0.553,12,0.05
Completed,0.47,45,939,3270,0.953,21,0.025
Completed,0.48,48,2585,2089,0.271,31,0.1
Completed,0.49,42,3151,3057,0.661,13,0.1
Completed,0.35,26,2121,4423,0.382,45,0.01
Completed,0.61,122,4235,935,0.815,4,0.001
Completed,0.48,47,4212,4549,0.492,6,0.1
Completed,0.49,41,3871,4061,0.369,24,0.05
Completed,0.36,27,232,3458,0.588,42,0.001
Completed,0.56,60,3746,2436,0.157,8,0.025
Completed,0.55,58,916,1395,0.479,3,0.005
Completed,0.48,39,1709,4771,0.013,18,0.005
Completed,0.6,119,4437,1125,0.697,34,0.05
Completed,0.45,36,1109,4303,0.97,5,0.25
Completed,0.62,148,2747,352,0.289,46,0.001
Completed,0.55,54,1960,2998,0.426,32,0.05
Completed,0.58,98,4064,1657,0.86,22,0.25
Completed,0.61,146,3258,638,0.036,11,0.25
Completed,0.41,33,2575,4195,0.894,46,0.05
Completed,0.61,134,1086,537,0.335,5,0.025
Completed,0.58,82,4889,1985,0.615,37,0.005
Completed,0.49,44,4619,4975,0.124,32,0.001
Completed,0.48,38,703,2485,0.437,44,0.01
Completed,0.48,44,1767,3993,0.088,36,0.05
Completed,0.57,71,1491,1705,0.579,34,0.025
Completed,0.61,79,329,361,0.008,8,0.25
Completed,0.31,30,2057,3149,0.47,23,0.005
Completed,0.58,75,1995,1994,0.832,25,0.001
Completed,0.4,34,616,4166,0.675,9,0.05
Completed,0.61,109,1143,687,0.254,49,0.05
Completed,0.58,82,4830,1833,0.532,17,0.001
Completed,0.62,403,1665,222,0.731,37,0.1
Completed,0.45,41,872,3595,0.761,47,0.005
Completed,0.43,35,189,1531,0.184,11,0.001
Completed,0.37,26,2192,4947,0.341,21,0.1
Completed,0.6,129,3837,949,0.898,30,0.025
Completed,0.5,45,1194,3107,0.88,26,0.01
Completed,0.51,48,3365,3220,0.734,35,0.001
Completed,0.47,53,1905,4263,0.457,3,0.1
Completed,0.61,229,4177,460,0.771,50,0.025
Completed,0.5,43,4269,4077,0.409,48,0.25
Completed,0.52,42,2165,567,0.851,1,0.005
Completed,0.42,32,456,3406,0.626,16,0.025
Completed,0.61,176,4992,759,0.518,9,0.01
Completed,0.56,68,1836,2193,0.718,38,0.025
Completed,0.41,33,712,3812,0.806,29,0.001
Completed,0.42,37,2363,2621,0.36,6,0.25
Completed,0.59,98,3998,1477,0.916,47,0.1
Completed,0.48,46,3969,4839,0.294,30,0.1
Completed,0.38,26,136,2683,0.515,12,0.025
Completed,0.59,92,3490,1346,0.199,40,0.25
Completed,0.6,98,1202,877,0.205,17,0.01
Completed,0.59,94,4702,1603,0.986,49,0.25
Completed,0.47,50,4504,3929,0.495,47,0.025
Completed,0.62,782,1617,90,0.811,7,0.05
Completed,0.45,37,847,3590,0.712,16,0.001
Completed,0.47,40,281,1282,0.353,30,0.005
Completed,0.36,26,2340,4746,0.141,39,0.05
Completed,0.6,112,3821,1237,0.573,11,0.01
Completed,0.48,43,2337,1272,0.964,5,0.05
Completed,0.35,25,279,4733,0.56,14,0.25
Completed,0.6,103,3641,1250,0.243,36,0.005
Completed,0.43,37,3114,3938,0.82,22,0.1
Completed,0.62,648,845,82,0.389,31,0.005
Completed,0.57,64,4512,2399,0.67,13,0.25
Completed,0.49,46,4705,4412,0.163,8,0.05
Completed,0.6,111,1339,866,0.597,42,0.1
Completed,0.47,42,4001,4853,0.249,12,0.25
Completed,0.5,47,2355,1051,0.558,40,0.025
Completed,0.3,26,21,2629,0.965,31,0.01
Completed,0.59,82,3542,1469,0.275,21,0.05
Completed,0.48,43,704,2206,0.108,14,0.001
Completed,0.47,53,1828,3822,0.386,4,0.025
Completed,0.61,428,4567,276,0.826,44,0.1
Completed,0.44,32,980,4607,0.599,18,0.05
Completed,0.59,74,2627,751,0.158,34,0.25
Completed,0.44,36,3193,4063,0.766,22,0.005
Completed,0.58,69,453,581,0.458,26,0.05
Completed,0.37,27,2163,3417,0.051,42,0.25
Completed,0.58,83,4276,1941,0.74,7,0.005
Completed,0.58,68,1913,2068,0.632,44,0.1
Completed,0.62,184,3363,454,0.411,25,0.01
Completed,0.42,31,2679,4401,0.52,33,0.05
Completed,0.62,190,875,233,0.094,13,0.01
Completed,0.5,45,4827,4652,0.364,27,0.005
Completed,0.61,130,1319,695,0.923,24,0.1
Completed,0.51,45,3355,3342,0.783,3,0.025
Completed,0.47,43,623,2005,0.476,50,0.05
Completed,0.62,231,4105,475,0.691,19,0.25
Completed,0.49,47,4326,4365,0.111,17,0.1
Completed,0.49,36,2054,367,0.677,32,0.025
Completed,0.41,31,327,3157,0.831,48,0.001
Completed,0.61,142,4853,803,0.937,28,0.05
Completed,0.54,53,4655,3481,0.446,29,0.001
Completed,0.44,31,695,4002,0.73,10,0.025
Completed,0.47,44,3493,4825,0.904,6,0.01
Completed,0.44,33,129,1147,0.34,46,0.25
Completed,0.6,115,3972,1335,0.617,15,0.1
Completed,0.47,35,371,1855,0.425,4,0.025
Completed,0.61,174,4360,627,0.642,35,0.005
Completed,0.49,43,4071,4515,0.037,38,0.025
Completed,0.61,150,1958,832,0.719,16,0.001
Completed,0.56,73,3320,1651,0.441,47,0.25
Completed,0.46,35,2754,3166,0.612,11,0.01
Completed,0.58,97,1702,1403,0.836,28,0.25
Completed,0.43,32,909,4777,0.686,44,0.25
Completed,0.58,77,3025,1118,0.121,9,0.005
Completed,0.48,43,3748,4050,0.947,48,0.025
Completed,0.37,26,2229,3472,0.228,18,0.01
Completed,0.43,35,2195,1540,0.51,36,0.01
Completed,0.37,26,192,4953,0.983,45,0.005
Completed,0.6,121,3704,943,0.292,5,0.05
Completed,0.41,42,2981,3874,0.65,41,0.25
Completed,0.37,29,2583,4239,0.564,15,0.1
Completed,0.62,137,946,405,0.13,37,0.25
Completed,0.51,50,1445,3280,0.346,46,0.025
Completed,0.59,72,4955,2078,0.913,5,0.01
Completed,0.49,47,4601,4717,0.422,1,0.05
Completed,0.6,112,1872,1188,0.853,47,0.1
Completed,0.47,40,748,2805,0.637,32,0.005
Completed,0.36,28,65,2382,0.309,24,0.025
Completed,0.6,1172,4035,139,0.531,43,0.001
Completed,0.51,48,3928,3657,0.15,33,0.005
Completed,0.62,451,3449,165,0.374,49,0.25
Completed,0.43,38,2921,4962,0.702,7,0.1
Completed,0.6,101,4612,1511,0.79,23,0.001
Completed,0.47,47,4887,4189,0.283,21,0.001
Completed,0.61,178,1532,543,0.973,31,0.1
Completed,0.49,45,1093,3294,0.502,40,0.25
Completed,0.6,103,4753,1158,0.136,13,0.005
Completed,0.54,58,4482,3134,0.627,8,0.005
Completed,0.42,32,795,4347,0.408,26,0.01
Completed,0.62,157,3065,376,0.848,23,0.005
Completed,0.58,84,3759,1680,0.3,50,0.001
Completed,0.48,51,3787,3753,0.168,42,0.025
Completed,0.62,94,2296,266,0.607,8,0.005
Completed,0.37,31,237,3727,0.882,24,0.005
Completed,0.47,48,1573,4922,0.467,50,0.001
Completed,0.6,118,4470,1061,0.776,4,0.25
Completed,0.55,51,4746,3387,0.27,5,0.1
Completed,0.45,38,1236,4132,0.547,36,0.01
Completed,0.59,99,2723,591,0.241,14,0.025
Completed,0.59,82,4219,1779,0.659,41,0.1
Completed,0.42,31,2128,1593,0.705,10,0.05
Completed,0.6,93,3149,927,0.486,29,0.1
Completed,0.57,89,4671,2218,0.526,2,0.01
Completed,0.48,93,1858,4317,0.178,8,0.05
Completed,0.58,170,3754,1557,0.852,41,0.025
Completed,0.5,103,3152,2539,0.748,32,0.25
Completed,0.62,299,1220,378,0.284,24,0.001
Completed,0.59,158,1397,1053,0.919,13,0.005
Completed,0.59,1133,4959,64,0.659,4,0.001
Completed,0.37,28,401,4558,0.093,50,0.1
Completed,0.61,139,1854,882,0.001,50,0.1
Completed,0.43,127,2065,849,0.001,50,0.005
Completed,0.49,49,2913,2697,0.001,4,0.05
Completed,0.48,48,3762,4761,0.999,44,0.1
Completed,0.58,104,4173,1543,0.158,1,0.01
Completed,0.31,23,1,1352,0.121,50,0.01
Completed,0.48,53,4997,3818,0.001,30,0.1
Completed,0.6,143,1877,1050,0.001,50,0.01
Completed,0.31,21,1,4514,0.236,50,0.005
Completed,0.48,46,1744,4752,0.999,50,0.25
Completed,0.49,48,1784,4515,0.156,50,0.1
Completed,0.53,56,4601,3662,0.598,37,0.001
Completed,0.41,37,2886,4142,0.454,25,0.025
Completed,0.61,109,780,503,0.77,28,0.005
Completed,0.58,77,4574,2019,0.054,9,0.01
Completed,0.48,42,4923,4932,0.561,10,0.05
Completed,0.6,97,1414,973,0.246,38,0.001
Completed,0.47,44,3137,3620,0.103,37,0.25
Completed,0.44,35,406,2286,0.669,15,0.01
Completed,0.34,23,2136,3900,0.823,6,0.25
Completed,0.61,487,4239,197,0.39,46,0.05
Completed,0.49,55,4187,4008,0.807,45,0.001
Completed,0.41,32,539,3512,0.026,14,0.025
Completed,0.53,60,3434,2471,0.715,36,0.1
Completed,0.48,37,2712,2659,0.357,22,0.1
Completed,0.58,71,1222,1361,0.915,31,0.25
Completed,0.45,37,1388,4824,0.577,41,0.1
Completed,0.31,24,1,3916,0.999,1,0.005
Completed,0.43,39,3288,3797,0.089,39,0.1
Completed,0.62,134,548,311,0.656,11,0.001
Completed,0.35,28,2086,2414,0.451,21,0.25
Completed,0.38,27,379,3923,0.043,12,0.05
Completed,0.62,696,3262,106,0.732,40,0.01
Completed,0.37,28,2540,4747,0.342,4,0.025
Completed,0.53,53,1559,2772,0.623,35,0.005
Completed,0.6,104,4914,1257,0.181,14,0.1
Completed,0.48,50,4644,4287,0.672,18,0.001
Completed,0.62,231,1756,446,0.116,34,0.01
Completed,0.46,36,635,3234,0.394,49,0.1
Completed,0.4,29,108,1641,0.535,7,0.1
Completed,0.61,212,3921,881,0.251,26,0.01
Completed,0.46,38,2413,1808,0.316,1,0.01
Completed,0.31,24,57,4685,0.162,16,0.25
Completed,0.61,158,3570,672,0.594,32,0.005
Completed,0.62,403,1159,136,0.951,3,0.1
Completed,0.49,49,1305,3550,0.54,19,0.25
Completed,0.48,50,4389,4438,0.724,36,0.25
Completed,0.61,133,1660,911,0.033,14,0.025
Completed,0.47,41,887,3082,0.444,5,0.05
Completed,0.55,60,2993,1572,0.752,46,0.01
Completed,0.37,34,165,2103,0.615,41,0.005
Completed,0.34,25,2226,4238,0.891,31,0.025
Completed,0.61,233,3862,416,0.334,22,0.1
Completed,0.49,44,3905,4574,0.925,28,0.01
Completed,0.59,88,3720,1747,0.58,44,0.25
Completed,0.49,40,3037,3420,0.471,2,0.005
Completed,0.48,49,1694,4101,0.689,33,0.25
Completed,0.61,280,4433,553,0.005,17,0.001
Completed,0.55,67,4782,2646,0.512,15,0.05
Completed,0.56,81,2761,1020,0.978,6,0.1
Completed,0.58,112,4012,2155,0.351,4,0.001
Completed,0.58,70,2474,622,0.286,29,0.25
Completed,0.37,41,142,3371,0.191,39,0.001
Completed,0.56,88,3504,1898,0.507,11,0.1
Completed,0.48,47,2938,2955,0.429,46,0.001
Completed,0.48,50,1791,4564,0.645,15,0.01
Completed,0.61,174,4687,705,0.08,37,0.025
Completed,0.43,40,1019,3786,0.37,1,0.01
Completed,0.61,147,2506,242,0.936,48,0.001
