Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Failed,,,2727,1,0.999,1,0.005
Failed,,,2384,1,0.999,50,0.1
Failed,,,2736,1,0.999,1,0.05
Failed,,,2369,1,0.999,50,0.25
Failed,,,2709,1,0.999,50,0.025
Failed,,,2375,1,0.999,1,0.025
Failed,,,2725,1,0.999,1,0.05
Failed,,,2383,1,0.999,50,0.1
Failed,,,2732,1,0.999,1,0.025
Failed,,,3771,3576,0.541,21,0.25
Failed,,,2374,1,0.999,1,0.025
Failed,,,2727,1,0.999,1,0.05
Failed,,,2730,1,0.999,1,0.05
Failed,,,2712,1,0.999,50,0.005
Failed,,,2378,1,0.999,1,0.1
Failed,,,2734,1,0.999,1,0.05
Failed,,,2380,1,0.999,50,0.025
Failed,,,2384,1,0.999,50,0.025
Failed,,,2377,1,0.999,1,0.025
Failed,,,2379,1,0.999,1,0.1
Failed,,,2711,1,0.999,50,0.05
Failed,,,2734,1,0.999,1,0.005
Failed,,,2737,1,0.999,1,0.005
Failed,,,2376,1,0.999,1,0.025
Failed,,,1187,2606,0.999,37,0.001
Failed,,,2379,1,0.999,50,0.1
Failed,,,2732,1,0.999,50,0.005
Failed,,,2363,1,0.999,1,0.025
Failed,,,2379,1,0.999,1,0.025
Failed,,,2731,1,0.999,1,0.05
Failed,,,2725,1,0.999,1,0.025
Failed,,,2378,1,0.999,50,0.1
Failed,,,2355,15,0.999,47,0.025
Failed,,,2370,1,0.999,1,0.025
Failed,,,2376,1,0.999,50,0.025
Failed,,,2737,1,0.999,50,0.005
Failed,,,2377,1,0.999,1,0.1
Failed,,,2411,1,0.999,1,0.1
Failed,,,1039,2714,0.999,47,0.001
Failed,,,2724,1,0.999,1,0.025
Failed,,,2736,1,0.999,1,0.005
Failed,,,2718,1,0.999,1,0.005
Failed,,,2378,1,0.999,1,0.025
Failed,,,2378,1,0.999,50,0.25
Failed,,,2375,1,0.999,1,0.1
Failed,,,2723,1,0.999,1,0.005
Failed,,,2368,1,0.999,1,0.025
Failed,,,2722,1,0.999,50,0.005
Failed,,,2381,1,0.999,50,0.1
Failed,,,2728,1,0.999,1,0.025
Failed,,,2720,1,0.999,1,0.05
Failed,,,2380,1,0.999,50,0.1
Failed,,,2381,1,0.999,50,0.25
Failed,,,2399,1,0.999,1,0.1
Failed,,,2722,1,0.999,1,0.05
Failed,,,2730,1,0.999,1,0.025
Failed,,,632,1,0.999,1,0.025
Failed,,,609,1,0.999,1,0.005
Failed,,,601,1,0.999,1,0.025
Failed,,,2723,1,0.999,1,0.025
Failed,,,2698,1,0.999,50,0.05
Failed,,,2705,1,0.999,1,0.025
Failed,,,2711,1,0.999,1,0.05
Failed,,,2721,1,0.999,1,0.025
Failed,,,2719,1,0.999,1,0.005
Failed,,,2733,1,0.999,1,0.025
Failed,,,615,1,0.999,1,0.025
Failed,,,2706,1,0.999,1,0.05
Failed,,,2706,1,0.999,50,0.025
Failed,,,2697,1,0.999,50,0.025
Failed,,,612,1,0.999,1,0.025
Failed,,,2719,1,0.999,1,0.05
Failed,,,628,1,0.999,1,0.025
Failed,,,2363,1,0.999,1,0.1
Failed,,,2702,1,0.999,50,0.005
Failed,,,2399,1,0.999,1,0.25
Failed,,,608,1,0.999,1,0.025
Failed,,,2705,1,0.999,1,0.05
Failed,,,2392,1,0.999,1,0.025
Failed,,,2701,1,0.999,50,0.025
Failed,,,2725,1,0.999,1,0.005
Failed,,,2399,1,0.999,50,0.1
Failed,,,3248,982,0.999,43,0.025
Failed,,,4018,954,0.999,49,0.025
Failed,,,917,925,0.999,45,0.025
Failed,,,2113,929,0.999,39,0.025
Failed,,,1560,1368,0.999,50,0.001
Failed,,,2582,837,0.999,45,0.005
Failed,,,697,941,0.999,48,0.025
Failed,,,2716,1,0.999,50,0.05
Failed,,,2373,1,0.999,1,0.25
Failed,,,2735,1,0.999,1,0.05
Failed,,,597,1,0.999,1,0.025
Failed,,,2387,1,0.999,50,0.25
Failed,,,594,1,0.999,1,0.025
Failed,,,2728,1,0.999,1,0.05
Failed,,,2403,1,0.999,1,0.1
Failed,,,2396,1,0.999,1,0.1
Failed,,,2691,1,0.999,50,0.025
Failed,,,1745,1001,0.999,50,0.001
Failed,,,4188,813,0.999,50,0.01
Failed,,,4476,974,0.999,45,0.01
Failed,,,540,1568,0.999,43,0.001
Failed,,,4695,1684,0.999,35,0.001
Failed,,,4479,884,0.999,45,0.01
Failed,,,2827,829,0.999,48,0.025
Failed,,,501,890,0.999,49,0.01
Failed,,,4528,849,0.999,50,0.05
Failed,,,3263,857,0.999,48,0.01
Failed,,,4040,908,0.999,50,0.05
Failed,,,2236,784,0.999,50,0.01
Failed,,,2528,926,0.999,50,0.01
Failed,,,4410,843,0.999,48,0.01
Failed,,,1109,802,0.999,50,0.01
Failed,,,3748,942,0.999,47,0.025
Failed,,,828,1173,0.999,50,0.001
Failed,,,4169,874,0.999,49,0.05
Failed,,,2822,730,0.999,50,0.01
Failed,,,905,897,0.999,50,0.025
Failed,,,2024,843,0.999,48,0.01
Failed,,,2401,787,0.999,50,0.01
Failed,,,4408,892,0.999,50,0.005
Failed,,,838,786,0.999,49,0.025
Failed,,,3769,838,0.999,50,0.05
Failed,,,3001,858,0.999,46,0.025
Failed,,,908,817,0.999,47,0.01
Failed,,,4641,914,0.999,49,0.005
Failed,,,4570,846,0.999,49,0.05
Failed,,,3979,841,0.999,50,0.025
Failed,,,4736,881,0.999,44,0.005
Failed,,,1952,1694,0.999,46,0.001
Failed,,,1820,865,0.999,50,0.01
Failed,,,2645,853,0.999,50,0.025
Failed,,,1700,836,0.999,48,0.01
Failed,,,3607,870,0.999,50,0.25
Failed,,,4249,923,0.999,50,0.025
Failed,,,3494,843,0.999,50,0.01
Failed,,,3622,872,0.999,49,0.05
Failed,,,4050,857,0.999,50,0.05
Failed,,,3951,900,0.999,50,0.05
Failed,,,1430,904,0.999,47,0.005
Failed,,,3552,803,0.999,50,0.025
Failed,,,713,864,0.999,49,0.025
Failed,,,2737,864,0.999,48,0.025
Failed,,,3488,880,0.999,48,0.005
Failed,,,3176,827,0.999,49,0.01
Failed,,,2402,1,0.999,50,0.1
Failed,,,2724,1,0.999,50,0.05
Failed,,,832,919,0.999,15,0.01
Failed,,,536,1,0.999,1,0.01
Failed,,,2364,25,0.999,1,0.1
Failed,,,537,1,0.999,1,0.025
Failed,,,957,1497,0.581,50,0.01
Failed,,,543,1,0.999,1,0.005
Failed,,,531,1,0.999,1,0.025
Failed,,,545,1,0.999,1,0.025
Failed,,,534,1,0.999,1,0.025
Failed,,,984,1584,0.999,46,0.001
Failed,,,4152,870,0.999,50,0.05
Failed,,,2074,888,0.999,47,0.025
Failed,,,770,852,0.999,48,0.01
Failed,,,3364,823,0.999,47,0.05
Failed,,,2392,1,0.999,50,0.1
Failed,,,538,1,0.999,1,0.025
Failed,,,2747,1,0.999,1,0.05
Failed,,,2408,1,0.999,1,0.1
Failed,,,542,1,0.999,1,0.025
Failed,,,2393,1,0.999,50,0.25
Failed,,,2400,1,0.999,50,0.1
Failed,,,877,887,0.999,22,0.025
Failed,,,572,1,0.999,1,0.005
Failed,,,2697,1,0.999,50,0.05
Failed,,,526,1,0.999,1,0.025
Failed,,,565,1,0.999,1,0.025
Failed,,,2398,1,0.999,1,0.025
Failed,,,2395,1,0.999,50,0.1
Failed,,,3417,1490,0.558,50,0.005
Failed,,,531,1,0.999,1,0.005
Failed,,,543,1,0.999,1,0.25
Failed,,,530,1,0.999,1,0.005
Failed,,,530,1,0.999,1,0.025
Failed,,,188,822,0.999,22,0.05
Failed,,,995,897,0.999,21,0.025
Failed,,,570,1,0.999,1,0.005
Failed,,,2406,1,0.999,4,0.025
Failed,,,2389,1,0.999,1,0.025
Failed,,,558,15,0.999,1,0.025
Failed,,,2394,1,0.999,50,0.25
Failed,,,561,1,0.999,1,0.025
Failed,,,2391,1,0.999,50,0.1
Failed,,,529,1,0.999,1,0.25
Failed,,,813,831,0.999,17,0.005
Failed,,,3290,803,0.999,50,0.005
Failed,,,2369,1,0.999,1,0.025
Failed,,,1845,1537,0.762,50,0.05
Failed,,,1831,812,0.999,50,0.001
Failed,,,884,1,0.999,50,0.05
Failed,,,1284,1,0.999,50,0.005
Failed,,,860,1,0.999,50,0.025
Failed,,,88,783,0.999,50,0.001
Failed,,,1139,1,0.999,50,0.025
Failed,,,4351,1,0.999,50,0.025
Failed,,,2429,1,0.999,50,0.1
Failed,,,3739,791,0.999,50,0.05
Failed,,,3455,1,0.999,50,0.05
Failed,,,1487,4500,0.874,6,0.001
Failed,,,4813,770,0.543,27,0.01
Failed,,,217,844,0.569,20,0.001
Failed,,,1330,8,0.48,4,0.001
Failed,,,4425,1562,0.704,29,0.005
Failed,,,4082,1057,0.896,5,0.025
Failed,,,1122,1619,0.75,47,0.005
Failed,,,890,1139,0.993,48,0.001
Failed,,,489,1020,0.699,43,0.005
Failed,,,4484,1102,0.663,11,0.005
Failed,,,4219,1281,0.968,37,0.001
Failed,,,1219,728,0.865,15,0.25
Failed,,,1632,3457,0.94,49,0.001
Failed,,,2828,2752,0.711,39,0.005
Failed,,,1383,1873,0.649,44,0.001
Failed,,,2280,744,0.967,17,0.01
Failed,,,3883,24,0.032,40,0.1
Failed,,,2692,828,0.925,37,0.025
Failed,,,3012,1043,0.811,1,0.001
Failed,,,2019,1115,0.831,46,0.01
Failed,,,198,1369,0.872,8,0.001
Failed,,,640,604,0.734,45,0.1
Failed,,,4444,679,0.979,42,0.05
Failed,,,3850,1010,0.584,14,0.005
Failed,,,870,1709,0.688,36,0.01
Failed,,,2488,4741,0.752,42,0.001
Failed,,,4696,1207,0.851,22,0.001
Failed,,,256,969,0.761,26,0.01
Failed,,,4463,1667,0.903,24,0.001
Failed,,,2602,2686,0.773,31,0.001
Failed,,,4199,874,0.713,50,0.1
Failed,,,3791,1332,0.532,46,0.005
Failed,,,851,643,0.678,4,0.025
Failed,,,4547,562,0.918,7,0.25
Failed,,,2820,2000,0.566,36,0.001
Failed,,,4206,3345,0.87,40,0.001
Failed,,,3050,938,0.612,45,0.01
Failed,,,3166,617,0.754,13,0.001
Failed,,,1476,2408,0.892,40,0.005
Failed,,,3706,1428,0.929,43,0.01
Failed,,,1644,896,0.794,7,0.01
Failed,,,3308,655,0.814,41,0.001
Failed,,,2072,580,0.588,50,0.001
Failed,,,3476,11,0.882,26,0.005
Failed,,,2808,957,0.749,19,0.1
Failed,,,1567,763,0.712,32,0.001
Failed,,,3385,847,0.677,16,0.05
Failed,,,451,4578,0.969,43,0.001
Failed,,,4421,4,0.276,12,0.25
Failed,,,2318,1065,0.848,10,0.001
Failed,,,2732,1137,0.757,44,0.025
Failed,,,3724,1023,0.557,48,0.01
Failed,,,4720,610,0.396,27,0.01
Failed,,,3326,1812,0.691,46,0.001
Failed,,,1325,1095,0.583,6,0.005
Failed,,,2973,727,0.879,20,0.1
Failed,,,4802,3449,0.798,44,0.005
Failed,,,1978,811,0.976,28,0.05
Failed,,,827,41,0.068,50,0.005
Failed,,,4349,2188,0.778,9,0.01
Failed,,,1162,1303,0.933,28,0.001
Failed,,,1888,27,0.232,46,0.025
Failed,,,930,825,0.814,29,0.01
Failed,,,526,709,0.609,38,0.025
Failed,,,4755,1261,0.725,15,0.005
Failed,,,274,1502,0.635,33,0.005
Failed,,,3442,674,0.37,22,0.01
Failed,,,1181,1040,0.949,10,0.01
Failed,,,3608,918,0.864,5,0.1
Failed,,,3937,1053,0.421,37,0.01
Failed,,,2630,597,0.502,40,0.001
Failed,,,1365,678,0.774,49,0.025
Failed,,,3091,1242,0.696,26,0.005
Failed,,,4763,3325,0.622,12,0.025
Failed,,,1940,1014,0.66,21,0.005
Failed,,,2440,1979,0.524,26,0.001
Failed,,,922,3761,0.963,45,0.005
Failed,,,2920,31,0.639,23,0.01
Failed,,,4129,742,0.638,26,0.001
Failed,,,4454,1448,0.999,45,0.001
Failed,,,267,502,0.999,50,0.001
Failed,,,4665,125,0.72,39,0.001
Failed,,,2173,859,0.881,26,0.01
Failed,,,2665,665,0.946,1,0.1
Failed,,,1703,737,0.805,41,0.1
Failed,,,3529,3476,0.634,28,0.001
Failed,,,3115,1270,0.57,34,0.01
Failed,,,2486,897,0.678,45,0.005
Failed,,,2992,3609,0.96,34,0.25
Failed,,,3005,1165,0.793,45,0.005
Failed,,,4105,4372,0.689,35,0.01
Failed,,,694,2669,0.59,35,0.001
Failed,,,3664,1568,0.593,33,0.005
Failed,,,3652,38,0.755,44,0.1
Failed,,,3999,709,0.736,25,0.01
Failed,,,3957,29,0.287,32,0.05
Failed,,,4720,3779,0.659,49,0.005
Failed,,,4025,16,0.263,34,0.005
Failed,,,190,1363,0.952,37,0.001
Failed,,,468,4985,0.807,42,0.005
Failed,,,2948,1040,0.6,41,0.001
Failed,,,2758,2130,0.899,47,0.01
Failed,,,4905,74,0.783,32,0.001
Failed,,,3624,21,0.574,12,0.01
Failed,,,3945,2045,0.658,28,0.001
Failed,,,1182,637,0.877,28,0.25
Failed,,,130,3204,0.775,30,0.25
Failed,,,1512,1259,0.738,38,0.025
Failed,,,858,906,0.684,50,0.001
Failed,,,3727,563,0.515,18,0.01
Failed,,,2398,870,0.602,47,0.025
Failed,,,2589,1170,0.371,45,0.001
Failed,,,1893,1432,0.911,45,0.025
Failed,,,3886,1310,0.687,35,0.001
Failed,,,2141,3481,0.503,40,0.001
Failed,,,2651,1316,0.979,19,0.01
Failed,,,4192,3151,0.902,42,0.001
Failed,,,4825,833,0.953,25,0.01
Failed,,,3229,1696,0.667,37,0.005
Failed,,,383,109,0.605,18,0.1
Failed,,,3682,1100,0.486,26,0.001
Failed,,,2471,971,0.845,20,0.1
Failed,,,1324,2249,0.887,43,0.001
Failed,,,4090,2390,0.522,42,0.01
Failed,,,3346,541,0.969,12,0.001
Failed,,,3446,931,0.866,16,0.05
Failed,,,3522,989,0.622,39,0.025
Failed,,,1694,4826,0.648,50,0.001
Failed,,,2092,1072,0.638,2,0.001
Failed,,,3241,797,0.649,7,0.005
Failed,,,2268,624,0.766,49,0.001
Failed,,,2741,1188,0.69,28,0.01
Failed,,,620,1,0.999,1,0.025
Failed,,,1220,805,0.831,29,0.1
Failed,,,4964,84,0.56,32,0.001
Failed,,,4698,1078,0.818,37,0.005
Failed,,,2872,50,0.419,26,0.005
Failed,,,3084,754,0.537,22,0.01
Failed,,,1837,4289,0.252,15,0.005
Failed,,,1378,1248,0.964,9,0.005
Failed,,,3346,977,0.992,33,0.25
Failed,,,1459,776,0.759,42,0.025
Failed,,,4658,1215,0.848,49,0.025
Failed,,,2791,475,0.31,19,0.25
Failed,,,1903,3046,0.511,41,0.001
Failed,,,832,2492,0.974,27,0.005
Failed,,,768,242,0.066,33,0.1
Failed,,,3850,4927,0.205,2,0.025
Failed,,,4587,1619,0.636,36,0.1
Failed,,,105,4089,0.435,12,0.25
Failed,,,1537,1040,0.08,22,0.05
Failed,,,3148,3566,0.849,45,0.025
Failed,,,2373,10,0.116,15,0.025
Failed,,,4696,2240,0.902,47,0.001
Failed,,,3692,2062,0.168,49,0.005
Failed,,,1612,4574,0.903,24,0.1
Failed,,,498,280,0.609,7,0.005
Failed,,,4824,2774,0.319,35,0.01
Failed,,,4181,672,0.588,14,0.1
Failed,,,4901,116,0.006,7,0.025
Failed,,,4242,687,0.779,4,0.025
Failed,,,1069,3136,0.043,31,0.001
Failed,,,2448,1348,0.444,40,0.25
Failed,,,2868,3894,0.734,14,0.05
Failed,,,2926,866,0.417,9,0.001
Failed,,,2389,3436,0.652,33,0.005
Failed,,,971,1477,0.861,48,0.05
Failed,,,67,1972,0.735,34,0.005
Failed,,,4341,3911,0.07,25,0.1
Failed,,,4727,2010,0.528,38,0.1
Failed,,,1514,1844,0.671,43,0.005
Failed,,,872,1289,0.774,24,0.01
Failed,,,596,4479,0.292,16,0.01
Failed,,,1671,25,0.195,5,0.001
Failed,,,3634,2551,0.985,30,0.025
Failed,,,3246,1828,0.06,28,0.25
Failed,,,1440,4339,0.759,1,0.01
Failed,,,46,1140,0.726,17,0.001
Failed,,,4646,3633,0.455,43,0.005
Failed,,,3792,453,0.884,21,0.05
Failed,,,1603,1767,0.957,32,0.01
Failed,,,892,2902,0.185,46,0.25
Failed,,,2000,2207,0.33,38,0.1
Failed,,,2694,4753,0.601,10,0.01
Failed,,,3721,1407,0.939,30,0.001
Failed,,,2525,2401,0.281,13,0.01
Failed,,,1951,1014,0.691,22,0.025
Failed,,,2163,4869,0.541,35,0.025
Failed,,,728,571,0.941,45,0.01
Failed,,,3961,3098,0.238,21,0.005
Failed,,,2646,565,0.873,15,0.005
Failed,,,2805,657,0.706,18,0.025
Failed,,,4474,943,0.665,42,0.01
Failed,,,1346,851,0.625,34,0.01
Failed,,,207,3515,0.406,18,0.1
Failed,,,1279,1712,0.113,3,0.05
Failed,,,3418,4145,0.816,26,0.1
Failed,,,3494,219,0.135,31,0.1
Failed,,,1824,2667,0.936,5,0.001
Failed,,,443,2129,0.58,14,0.025
Failed,,,4867,4675,0.349,41,0.05
Failed,,,4198,1280,0.812,23,0.05
Failed,,,1790,933,0.995,44,0.001
Failed,,,1122,3793,0.01,50,0.25
Failed,,,481,622,0.44,45,0.01
Failed,,,2239,750,0.474,34,0.025
Failed,,,3069,3242,0.705,8,0.005
Failed,,,3733,14,0.563,49,0.25
Failed,,,3113,41,0.461,37,0.005
Failed,,,3411,809,0.836,19,0.001
Failed,,,155,547,0.182,29,0.05
Failed,,,1409,3863,0.438,41,0.01
Failed,,,2793,2055,0.828,11,0.025
Failed,,,2567,4059,0.393,12,0.25
Failed,,,1358,1937,0.752,39,0.001
Failed,,,205,3694,0.62,30,0.025
Failed,,,3996,351,0.23,20,0.01
Failed,,,4668,2854,0.937,38,0.1
Failed,,,784,1231,0.329,14,0.01
Failed,,,2030,4390,0.042,6,0.005
Failed,,,3146,1488,0.681,44,0.001
Failed,,,3488,3249,0.128,47,0.001
Failed,,,2274,210,0.518,3,0.025
Failed,,,4357,4913,0.703,23,0.005
Failed,,,4952,2353,0.496,35,0.25
Failed,,,2379,1,0.999,1,0.25
