Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.73,1,409,0.249
Completed,0.73,2,3974,0.667
Completed,0.73,2,3867,0.191
Completed,0.73,2,516,0.648
Completed,0.73,2,1788,0.464
Completed,0.73,1,2581,0.889
Completed,0.73,2,3412,0.274
Completed,0.73,2,2211,0.825
Completed,0.73,3,955,0.002
Completed,0.73,2,4673,0.582
Completed,0.73,2,4802,0.42
Completed,0.73,1,826,0.992
Completed,0.73,2,2103,0.177
Completed,0.73,2,3520,0.72
Completed,0.73,2,3097,0.117
Completed,0.73,2,1272,0.534
Completed,0.73,1,19,0.358
Completed,0.73,1,4364,0.807
Completed,0.73,2,4259,0.089
Completed,0.73,1,109,0.515
Completed,0.73,2,1338,0.316
Completed,0.73,2,3045,0.771
Completed,0.73,2,3464,0.376
Completed,0.73,2,2164,0.958
Completed,0.73,2,921,0.151
Completed,0.73,2,4702,0.7
Completed,0.73,2,4573,0.302
Completed,0.73,1,1050,0.843
Completed,0.72,2,2272,0.044
Completed,0.73,2,3356,0.618
Completed,0.73,2,2529,0.235
Completed,0.73,2,1854,0.682
Completed,0.73,2,607,0.491
Completed,0.73,1,3762,0.909
Completed,0.73,2,4025,0.448
Completed,0.73,1,343,0.905
Completed,0.73,2,1571,0.207
Completed,0.73,2,2813,0.631
Completed,0.73,3,3229,0.017
Completed,0.73,2,2399,0.568
Completed,0.73,2,1157,0.26
Completed,0.73,1,4466,0.84
Completed,0.73,2,4966,0.162
Completed,0.73,2,657,0.734
Completed,0.73,2,1881,0.434
Completed,0.73,1,3747,0.977
Completed,0.73,2,2918,0.375
Completed,0.73,2,1465,0.791
Completed,0.73,1,217,0.101
Completed,0.73,2,4152,0.55
Completed,0.73,2,4171,0.479
Completed,0.73,1,198,0.933
Completed,0.73,3,1484,0.236
Completed,0.73,2,2900,0.662
Completed,0.73,3,3728,0.051
Completed,0.73,2,1900,0.6
Completed,0.73,2,639,0.292
Completed,0.73,1,4985,0.874
Completed,0.73,2,4486,0.132
Completed,0.73,2,1137,0.706
Completed,0.73,1,2420,0.406
Completed,0.73,1,3209,0.947
Completed,0.73,2,2793,0.34
Completed,0.73,2,1591,0.759
Completed,0.72,2,323,0.069
Completed,0.73,2,4046,0.516
Completed,0.73,2,2698,0.286
Completed,0.73,1,1675,0.86
Completed,0.73,2,3981,0.602
Completed,0.73,2,1782,0.274
Completed,0.73,1,2591,0.825
Completed,0.73,2,3400,0.464
Completed,0.73,1,2218,0.888
Completed,0.73,2,946,0.191
Completed,0.73,2,4688,0.647
Completed,0.73,2,4793,0.359
Completed,0.73,1,840,0.807
Completed,0.73,1,2092,0.118
Completed,0.73,2,3527,0.534
Completed,0.73,2,3091,0.177
Completed,0.73,2,1282,0.72
Completed,0.73,1,6,0.419
Completed,0.73,1,4372,0.991
Completed,0.73,2,4272,0.15
Completed,0.73,1,101,0.699
Completed,0.73,2,1343,0.376
Completed,0.73,1,3035,0.957
Completed,0.73,2,3475,0.317
Completed,0.73,1,2157,0.772
Completed,0.73,2,930,0.089
Completed,0.73,2,4688,0.516
Completed,0.73,2,4583,0.49
Completed,0.73,1,1036,0.909
Completed,0.73,2,2284,0.234
Completed,0.73,2,3349,0.681
Completed,0.73,2,2535,0.045
Completed,0.73,3,1843,0.619
Completed,0.73,2,620,0.303
Completed,0.73,2,3754,0.844
Completed,0.73,2,4037,0.26
Completed,0.73,1,336,0.839
Completed,0.74,3,1579,0.017
Completed,0.73,2,2798,0.568
Completed,0.73,2,3242,0.207
Completed,0.73,1,2391,0.631
Completed,0.73,2,1163,0.448
Completed,0.73,1,4456,0.905
Completed,0.73,2,4971,0.101
Completed,0.73,2,647,0.55
Completed,0.73,2,1894,0.374
Completed,0.73,2,3739,0.791
Completed,0.73,2,2927,0.434
Completed,0.73,2,1451,0.977
Completed,0.73,2,228,0.163
Completed,0.73,3,4145,0.734
Completed,0.73,2,4165,0.292
Completed,0.73,2,209,0.874
Completed,0.73,3,1471,0.051
Completed,0.73,2,2907,0.6
Completed,0.73,2,3719,0.235
Completed,0.73,2,1914,0.661
Completed,0.73,2,627,0.478
Completed,0.73,2,4992,0.933
Completed,0.73,3,4475,0.069
Completed,0.73,2,1144,0.516
Completed,0.73,1,2411,0.341
Completed,0.73,2,3223,0.759
Completed,0.73,2,2780,0.406
Completed,0.73,2,1599,0.947
Completed,0.73,2,318,0.132
Completed,0.73,2,4056,0.706
Completed,0.73,2,3773,0.183
Completed,0.73,2,601,0.734
Completed,0.73,2,1863,0.41
Completed,0.73,2,2516,0.99
Completed,0.73,2,3330,0.344
Completed,0.73,2,2303,0.801
Completed,0.73,2,1017,0.119
Completed,0.73,3,4602,0.543
Completed,0.73,2,4709,0.459
Completed,0.73,2,910,0.875
Completed,0.73,1,2178,0.201
Completed,0.73,3,3456,0.65
Completed,0.73,3,3015,0.016
Completed,0.73,2,1364,0.588
Completed,0.73,1,82,0.272
Completed,0.73,1,4292,0.815
Completed,0.73,2,4354,0.035
Completed,0.73,1,25,0.616
Completed,0.73,2,1264,0.308
Completed,0.73,1,3110,0.857
Completed,0.73,2,3546,0.493
Completed,0.73,1,2073,0.919
Completed,0.73,2,859,0.221
Completed,0.73,2,4775,0.676
Completed,0.73,2,4668,0.326
Completed,0.73,2,966,0.773
Completed,0.73,1,2198,0.083
Completed,0.73,2,3421,0.501
Completed,0.73,2,2611,0.149
Completed,0.73,2,1762,0.69
Completed,0.73,2,545,0.39
Completed,0.73,1,3834,0.964
Completed,0.73,2,3961,0.424
Completed,0.73,1,418,0.975
Completed,0.73,2,1655,0.168
Completed,0.73,1,2719,0.748
Completed,0.73,2,3157,0.103
Completed,0.73,1,2462,0.56
Completed,0.73,2,1249,0.361
Completed,0.73,2,4385,0.785
Completed,0.73,2,4902,0.216
Completed,0.73,2,732,0.633
Completed,0.73,2,1966,0.442
Completed,0.73,1,3653,0.891
Completed,0.73,2,2846,0.258
Completed,0.73,1,1527,0.83
Completed,0.72,2,309,0.031
Completed,0.73,2,4070,0.574
Completed,0.73,2,4112,0.227
Completed,0.73,1,272,0.684
Completed,0.73,2,1486,0.486
Completed,0.73,1,2883,0.91
Completed,0.73,2,3617,0.3
Completed,0.73,1,2007,0.851
Completed,0.73,2,769,0.044
Completed,0.73,2,4860,0.623
Completed,0.73,2,4421,0.383
Completed,0.73,1,1208,0.954
Completed,0.73,1,2425,0.155
Completed,0.73,2,3199,0.698
Completed,0.73,2,2677,0.092
Completed,0.73,2,1692,0.509
Completed,0.73,2,459,0.318
Completed,0.73,2,3924,0.767
Failed,,,4137,0.985
Failed,,,1405,0.244
Failed,,,2978,0.669
Failed,,,3492,0.058
Failed,,,2136,0.609
Failed,,,874,0.285
Failed,,,4750,0.865
Failed,,,4565,0.141
Failed,,,1059,0.713
Failed,,,2340,0.397
Failed,,,3289,0.94
Failed,,,2558,0.333
Failed,,,1826,0.75
Failed,,,560,0.076
Failed,,,3810,0.525
Failed,,,4015,0.111
Failed,,,1390,0.864
Failed,,,132,0.057
Failed,,,4246,0.605
Failed,,,4302,0.263
Failed,,,71,0.836
Failed,,,1640,0.354
Failed,,,2743,0.809
Failed,,,3260,0.417
Failed,,,2369,0.998
Failed,,,1108,0.176
Failed,,,4516,0.725
Failed,,,4955,0.281
Failed,,,669,0.823
Failed,,,1951,0.008
Failed,,,3678,0.581
Failed,,,2949,0.193
Failed,,,1735,0.981
Failed,,,493,0.159
Failed,,,3880,0.739
Failed,,,3909,0.154
Failed,,,464,0.695
Failed,,,1831,0.138
Failed,,,2543,0.712
Failed,,,3294,0.078
Failed,,,2325,0.526
Failed,,,1073,0.335
Failed,,,4560,0.753
Failed,,,4764,0.245
Failed,,,869,0.671
Failed,,,2141,0.472
Failed,,,3477,0.928
Failed,,,2983,0.282
Failed,,,1500,0.623
Failed,,,257,0.299
Failed,,,4116,0.847
Failed,,,4075,0.445
Failed,,,294,0.892
Failed,,,1295,0.021
Failed,,,3083,0.563
Failed,,,3582,0.211
Failed,,,2051,0.627
Failed,,,803,0.452
Failed,,,4816,0.902
Failed,,,4611,0.097
Failed,,,1007,0.554
Failed,,,2235,0.371
Failed,,,3399,0.795
Failed,,,2643,0.431
Failed,,,1650,0.788
Failed,,,422,0.106
Failed,,,3946,0.561
Failed,,,3838,0.086
Failed,,,530,0.502
Failed,,,1686,0.379
Failed,,,2692,0.953
Failed,,,3193,0.32
Failed,,,2440,0.768
Failed,,,1193,0.094
Failed,,,4426,0.511
Failed,,,4845,0.487
Failed,,,773,0.912
Failed,,,2002,0.23
Failed,,,3631,0.686
Failed,,,2878,0.041
Failed,,,1259,0.679
Failed,,,30,0.496
Failed,,,4338,0.92
Failed,,,4287,0.203
Failed,,,96,0.651
Failed,,,1542,0.218
Failed,,,2841,0.636
Failed,,,3668,0.03
Failed,,,1961,0.571
Failed,,,737,0.255
Failed,,,4886,0.829
Failed,,,4389,0.165
Failed,,,1234,0.747
Failed,,,2476,0.423
Failed,,,3152,0.972
Failed,,,2733,0.362
Failed,,,1867,0.546
Failed,,,596,0.347
Failed,,,3787,0.803
Failed,,,4051,0.344
Failed,,,332,0.76
Failed,,,1777,0.327
Failed,,,2606,0.776
Failed,,,3435,0.389
Failed,,,2193,0.961
Failed,,,970,0.146
Failed,,,4653,0.689
Failed,,,4779,0.305
Failed,,,844,0.856
Failed,,,2087,0.033
Failed,,,3541,0.613
Failed,,,3124,0.222
Failed,,,1476,0.936
Failed,,,203,0.238
Failed,,,4180,0.662
Failed,,,4160,0.372
Failed,,,224,0.79
Failed,,,1349,0.46
Failed,,,3020,0.878
Failed,,,3441,0.271
Failed,,,2183,0.812
Failed,,,905,0.013
Failed,,,4723,0.587
Failed,,,4596,0.407
Failed,,,1032,0.989
Failed,,,2288,0.182
Failed,,,3335,0.731
Failed,,,2501,0.12
Failed,,,1565,0.902
Failed,,,351,0.205
Failed,,,4032,0.63
Failed,,,3769,0.231
Failed,,,615,0.681
Failed,,,1584,0.07
Failed,,,2784,0.519
Failed,,,3208,0.131
Failed,,,2415,0.703
Failed,,,1139,0.403
Failed,,,4489,0.945
Failed,,,4987,0.049
Failed,,,641,0.599
Failed,,,1900,0.291
Failed,,,3724,0.871
Failed,,,2893,0.479
Failed,,,1329,0.512
Failed,,,116,0.314
Failed,,,4267,0.771
Failed,,,4358,0.115
Failed,,,11,0.533
Failed,,,1456,0.1
Failed,,,2913,0.547
Failed,,,3744,0.163
Failed,,,1880,0.738
Failed,,,662,0.437
Failed,,,4967,0.978
Failed,,,4471,0.02
Failed,,,1158,0.568
Failed,,,2397,0.26
Failed,,,3227,0.842
Failed,,,2804,0.447
Failed,,,1797,0.645
Failed,,,510,0.461
Failed,,,3859,0.887
Failed,,,3966,0.473
Failed,,,402,0.923
Failed,,,1849,0.49
Failed,,,2521,0.906
Failed,,,3354,0.304
Failed,,,2270,0.847
Failed,,,1051,0.047
Failed,,,4578,0.62
Failed,,,4703,0.378
Failed,,,926,0.958
Failed,,,2163,0.151
Failed,,,3461,0.702
Failed,,,3040,0.088
Failed,,,1561,0.753
Failed,,,275,0.071
Failed,,,4094,0.529
Failed,,,4135,0.187
Failed,,,238,0.73
Failed,,,1278,0.357
Failed,,,3106,0.805
Failed,,,3522,0.42
Failed,,,2107,0.995
Failed,,,825,0.18
Failed,,,4798,0.72
Failed,,,4673,0.278
Failed,,,951,0.826
Failed,,,2214,0.003
Failed,,,3415,0.586
Failed,,,2586,0.189
Failed,,,1707,0.592
Failed,,,444,0.268
Failed,,,3930,0.819
Failed,,,3900,0.296
Failed,,,473,0.87
Failed,,,1670,0.249
Failed,,,2713,0.664
Failed,,,3132,0.062
Failed,,,2497,0.605
Failed,,,1214,0.289
Failed,,,4409,0.861
Failed,,,4906,0.137
Failed,,,718,0.717
Failed,,,1980,0.394
Failed,,,3649,0.944
Failed,,,2823,0.33
Failed,,,1315,0.95
Failed,,,53,0.128
Failed,,,4321,0.71
Failed,,,4226,0.428
Failed,,,153,0.971
Failed,,,1520,0.414
Failed,,,2859,0.986
Failed,,,3612,0.348
Failed,,,2021,0.798
Failed,,,755,0.123
Failed,,,4864,0.539
Failed,,,4446,0.455
Failed,,,1173,0.879
Failed,,,2460,0.197
Failed,,,3174,0.654
Failed,,,2672,0.012
Failed,,,1812,0.834
Failed,,,573,0.027
Failed,,,3805,0.578
Failed,,,3991,0.038
Failed,,,388,0.613
Failed,,,1756,0.055
Failed,,,2623,0.596
Failed,,,3379,0.239
Failed,,,2255,0.657
Failed,,,987,0.482
Failed,,,4632,0.929
Failed,,,4835,0.065
Failed,,,784,0.52
Failed,,,2070,0.337
Failed,,,3564,0.763
Failed,,,3064,0.402
Failed,,,1420,0.694
Failed,,,182,0.385
Failed,,,4196,0.968
Failed,,,4185,0.383
Failed,,,193,0.965
Failed,,,1371,0.172
Failed,,,3003,0.744
Failed,,,3498,0.107
Failed,,,2121,0.556
Failed,,,889,0.365
Failed,,,4744,0.781
Failed,,,4541,0.213
Failed,,,1092,0.637
Failed,,,2306,0.438
Failed,,,3313,0.895
Failed,,,2562,0.254
Failed,,,1615,0.851
Failed,,,377,0.037
Failed,,,4002,0.611
Failed,,,3797,0.025
Failed,,,582,0.575
Failed,,,1607,0.312
Failed,,,2767,0.853
Failed,,,3264,0.497
Failed,,,2355,0.915
Failed,,,1121,0.225
Failed,,,4512,0.672
Failed,,,4930,0.322
Failed,,,703,0.777
Failed,,,1916,0.079
Failed,,,3703,0.505
Failed,,,2954,0.145
Failed,,,1381,0.743
Failed,,,144,0.427
Failed,,,4234,0.969
Failed,,,4329,0.126
Failed,,,44,0.708
Failed,,,1411,0.143
Failed,,,2963,0.691
Failed,,,3694,0.082
Failed,,,1924,0.507
Failed,,,692,0.324
Failed,,,4941,0.779
Failed,,,4501,0.226
Failed,,,1132,0.674
Failed,,,2346,0.498
Failed,,,3272,0.916
Failed,,,2758,0.311
Failed,,,1744,0.594
Failed,,,482,0.294
Failed,,,3892,0.868
Failed,,,3941,0.267
Failed,,,433,0.817
Failed,,,1800,0.252
Failed,,,2573,0.832
Failed,,,3301,0.44
Failed,,,2317,0.898
Failed,,,1084,0.215
Failed,,,4550,0.639
Failed,,,4736,0.367
Failed,,,897,0.783
Failed,,,2110,0.108
Failed,,,3508,0.558
Failed,,,2992,0.17
Failed,,,1511,0.984
Failed,,,249,0.185
Failed,,,4124,0.727
Failed,,,4083,0.074
Failed,,,286,0.531
Failed,,,1325,0.401
Failed,,,3053,0.949
Failed,,,3574,0.339
Failed,,,2059,0.764
Failed,,,792,0.066
Failed,,,4826,0.522
Failed,,,4640,0.484
Failed,,,978,0.932
Failed,,,2266,0.242
Failed,,,3367,0.659
Failed,,,2634,0.053
Failed,,,1678,0.666
Failed,,,391,0.475
Failed,,,3977,0.924
Failed,,,3850,0.464
Failed,,,518,0.89
Failed,,,1715,0.01
Failed,,,2663,0.591
Failed,,,3182,0.198
Failed,,,2451,0.655
Failed,,,1184,0.456
Failed,,,4435,0.88
Failed,,,4875,0.126
Failed,,,744,0.542
Failed,,,2029,0.35
Failed,,,3603,0.8
Failed,,,2867,0.411
Failed,,,1288,0.806
Failed,,,3,0.116
Failed,,,4366,0.534
Failed,,,4276,0.315
Failed,,,107,0.772
Failed,,,1552,0.332
Failed,,,2831,0.756
Failed,,,3640,0.391
Failed,,,1988,0.942
Failed,,,707,0.135
Failed,,,4916,0.715
Failed,,,4398,0.287
Failed,,,1225,0.86
Failed,,,2488,0.06
Failed,,,3140,0.603
Failed,,,2704,0.25
Failed,,,1837,0.908
Failed,,,623,0.233
Failed,,,3760,0.683
Failed,,,4043,0.206
Failed,,,340,0.632
Failed,,,1786,0.192
Failed,,,2597,0.647
Failed,,,3404,0.001
Failed,,,2224,0.583
Failed,,,942,0.275
Failed,,,4682,0.824
Failed,,,4790,0.178
Failed,,,834,0.719
Failed,,,2095,0.419
Failed,,,3533,0.993
Failed,,,3094,0.359
Failed,,,1447,0.55
Failed,,,234,0.374
Failed,,,4149,0.792
Failed,,,4169,0.237
Failed,,,215,0.661
Failed,,,1340,0.09
Failed,,,3029,0.514
Failed,,,3472,0.15
Failed,,,2151,0.7
Failed,,,934,0.377
Failed,,,4694,0.957
Failed,,,4586,0.045
Failed,,,1042,0.617
Failed,,,2280,0.302
Failed,,,3343,0.844
Failed,,,2531,0.492
Failed,,,1593,0.517
Failed,,,322,0.341
Failed,,,4062,0.757
Failed,,,3779,0.346
Failed,,,605,0.801
Failed,,,1573,0.448
Failed,,,2795,0.904
Failed,,,3235,0.259
Failed,,,2388,0.841
Failed,,,1169,0.019
Failed,,,4459,0.567
Failed,,,4978,0.435
Failed,,,651,0.976
Failed,,,1888,0.161
Failed,,,3735,0.735
Failed,,,2921,0.102
Failed,,,1360,0.875
Failed,,,88,0.201
Failed,,,4296,0.649
Failed,,,4347,0.494
Failed,,,22,0.917
Failed,,,1468,0.477
Failed,,,2901,0.935
Failed,,,3716,0.292
Failed,,,1908,0.873
Failed,,,631,0.05
Failed,,,4998,0.601
Failed,,,4479,0.405
Failed,,,1150,0.948
Failed,,,2407,0.133
Failed,,,3217,0.706
Failed,,,2776,0.067
Failed,,,1766,0.775
Failed,,,539,0.085
Failed,,,3830,0.501
Failed,,,3957,0.104
Failed,,,412,0.559
Failed,,,1856,0.119
Failed,,,2513,0.544
Failed,,,3324,0.184
Failed,,,2300,0.732
Failed,,,1023,0.409
Failed,,,4605,0.991
Failed,,,4715,0.015
Failed,,,914,0.589
Failed,,,2172,0.274
Failed,,,3452,0.814
Failed,,,3009,0.457
Failed,,,1533,0.634
Failed,,,305,0.443
Failed,,,4064,0.891
Failed,,,4106,0.301
Failed,,,268,0.849
Failed,,,1270,0.219
Failed,,,3114,0.677
Failed,,,3552,0.036
Failed,,,2077,0.616
Failed,,,853,0.308
Failed,,,4771,0.858
Failed,,,4662,0.147
Failed,,,962,0.69
Failed,,,2204,0.39
Failed,,,3424,0.962
Failed,,,2617,0.325
Failed,,,1695,0.956
Failed,,,453,0.157
Failed,,,3921,0.698
Failed,,,3872,0.16
Failed,,,502,0.74
Failed,,,1659,0.36
Failed,,,2725,0.786
Failed,,,3161,0.426
Failed,,,2468,0.974
Failed,,,1246,0.167
Failed,,,4378,0.749
Failed,,,4898,0.256
Failed,,,726,0.831
Failed,,,1969,0.032
Failed,,,3659,0.572
Failed,,,2850,0.216
Failed,,,1306,0.566
Failed,,,63,0.266
Failed,,,4311,0.838
Failed,,,4255,0.059
Failed,,,124,0.608
Failed,,,1492,0.042
Failed,,,2887,0.624
Failed,,,3623,0.229
Failed,,,2011,0.684
Failed,,,763,0.485
Failed,,,4856,0.911
Failed,,,4415,0.091
Failed,,,1204,0.509
Failed,,,2431,0.318
Failed,,,3202,0.765
Failed,,,2683,0.382
Failed,,,1820,0.714
Failed,,,563,0.398
Failed,,,3816,0.939
Failed,,,4021,0.418
Failed,,,358,0.998
Failed,,,1725,0.432
Failed,,,2654,0.983
Failed,,,3388,0.369
Failed,,,2246,0.793
Failed,,,999,0.095
Failed,,,4620,0.553
Failed,,,4808,0.449
Failed,,,812,0.899
Failed,,,2040,0.209
Failed,,,3593,0.625
Failed,,,3072,0.023
Failed,,,1431,0.823
Failed,,,173,0.008
Failed,,,4206,0.58
Failed,,,4207,0.195
Failed,,,176,0.644
Failed,,,1402,0.284
Failed,,,2972,0.866
Failed,,,3488,0.47
Failed,,,2130,0.925
Failed,,,878,0.243
Failed,,,4756,0.669
Failed,,,4569,0.333
Failed,,,1065,0.751
Failed,,,2336,0.077
Failed,,,3283,0.524
Failed,,,2554,0.139
Failed,,,1632,0.537
Failed,,,360,0.354
Failed,,,4024,0.811
Failed,,,3818,0.335
Failed,,,565,0.753
Failed,,,1634,0.175
Failed,,,2739,0.726
Failed,,,3253,0.112
Failed,,,2365,0.535
Failed,,,1114,0.352
Failed,,,4520,0.809
Failed,,,4961,0.193
Failed,,,672,0.642
Failed,,,1945,0.467
Failed,,,3674,0.883
Failed,,,2943,0.28
Failed,,,1398,0.927
Failed,,,127,0.245
Failed,,,4256,0.671
Failed,,,4307,0.452
Failed,,,61,0.901
Failed,,,1428,0.469
Failed,,,2941,0.885
Failed,,,3677,0.278
Failed,,,1946,0.821
Failed,,,670,0.006
Failed,,,4958,0.578
Failed,,,4518,0.416
Failed,,,1110,0.996
Failed,,,2368,0.173
Failed,,,3255,0.724
Failed,,,2736,0.113
Failed,,,1727,0.795
Failed,,,499,0.097
Failed,,,3870,0.554
Failed,,,3919,0.093
Failed,,,450,0.511
Failed,,,1818,0.079
Failed,,,2551,0.526
Failed,,,3284,0.138
Failed,,,2339,0.712
Failed,,,1062,0.396
Failed,,,4567,0.937
Failed,,,4753,0.057
Failed,,,875,0.606
Failed,,,2132,0.282
Failed,,,3491,0.864
Failed,,,2970,0.472
Failed,,,1493,0.686
Failed,,,266,0.487
Failed,,,4102,0.913
Failed,,,4066,0.254
Failed,,,308,0.829
Failed,,,1308,0.211
Failed,,,3075,0.627
Failed,,,3591,0.021
Failed,,,2037,0.564
Failed,,,814,0.264
Failed,,,4809,0.836
Failed,,,4623,0.158
Failed,,,1000,0.738
Failed,,,2244,0.43
Failed,,,3384,0.981
Failed,,,2656,0.371
Failed,,,1656,0.972
Failed,,,413,0.165
Failed,,,3960,0.747
Failed,,,3833,0.146
Failed,,,540,0.688
Failed,,,1698,0.32
Failed,,,2685,0.767
Failed,,,3199,0.38
Failed,,,2429,0.954
Failed,,,1206,0.155
Failed,,,4418,0.696
Failed,,,4858,0.299
Failed,,,766,0.847
Failed,,,2007,0.04
Failed,,,3621,0.622
Failed,,,2889,0.231
Failed,,,1266,0.614
Failed,,,25,0.306
Failed,,,4349,0.856
Failed,,,4293,0.013
Failed,,,86,0.588
Failed,,,1530,0.03
Failed,,,2848,0.57
Failed,,,3662,0.218
Failed,,,1971,0.636
Failed,,,724,0.445
Failed,,,4894,0.893
Failed,,,4376,0.105
Failed,,,1242,0.561
Failed,,,2471,0.362
Failed,,,3162,0.788
Failed,,,2722,0.424
Failed,,,1859,0.73
Failed,,,601,0.407
Failed,,,3777,0.989
Failed,,,4060,0.403
Failed,,,318,0.946
Failed,,,1764,0.388
Failed,,,2614,0.96
Failed,,,3426,0.327
Failed,,,2207,0.777
Failed,,,959,0.087
Failed,,,4660,0.503
Failed,,,4768,0.496
Failed,,,851,0.919
Failed,,,2078,0.221
Failed,,,3555,0.679
Failed,,,3111,0.034
Failed,,,1469,0.871
Failed,,,213,0.048
Failed,,,4166,0.599
Failed,,,4147,0.437
Failed,,,232,0.978
Failed,,,1362,0.272
Failed,,,3012,0.813
Failed,,,3450,0.46
Failed,,,2169,0.877
Failed,,,917,0.203
Failed,,,4716,0.65
Failed,,,4608,0.348
Failed,,,1025,0.803
Failed,,,2297,0.121
Failed,,,3321,0.546
Failed,,,2514,0.182
Failed,,,1576,0.843
Failed,,,339,0.02
Failed,,,4040,0.569
Failed,,,3757,0.047
Failed,,,622,0.619
Failed,,,1595,0.131
Failed,,,2778,0.704
Failed,,,3214,0.069
Failed,,,2405,0.519
Failed,,,1152,0.343
Failed,,,4481,0.759
Failed,,,5000,0.239
Failed,,,634,0.662
Failed,,,1905,0.479
Failed,,,3713,0.936
Failed,,,2904,0.291
Failed,,,1343,0.702
Failed,,,105,0.379
Failed,,,4274,0.959
Failed,,,4369,0.18
Failed,,,5,0.721
Failed,,,1451,0.163
Failed,,,2923,0.737
Failed,,,3733,0.1
Failed,,,1886,0.548
Failed,,,653,0.372
Failed,,,4981,0.79
Failed,,,4462,0.204
Failed,,,1172,0.63
Failed,,,2385,0.446
Failed,,,3234,0.902
Failed,,,2798,0.261
Failed,,,1783,0.585
Failed,,,522,0.277
Failed,,,3852,0.826
Failed,,,3979,0.289
Failed,,,395,0.861
Failed,,,1839,0.304
Failed,,,2534,0.846
Failed,,,3341,0.49
Failed,,,2278,0.906
Failed,,,1045,0.232
Failed,,,4588,0.681
Failed,,,4698,0.313
Failed,,,936,0.77
Failed,,,2150,0.088
Failed,,,3469,0.512
Failed,,,3031,0.152
Failed,,,1551,0.943
Failed,,,288,0.137
Failed,,,4086,0.717
Failed,,,4123,0.124
Failed,,,246,0.54
Failed,,,1287,0.421
Failed,,,3092,0.995
Failed,,,3535,0.357
Failed,,,2099,0.805
Failed,,,831,0.114
Failed,,,4788,0.532
Failed,,,4679,0.462
Failed,,,940,0.888
Failed,,,2226,0.19
Failed,,,3407,0.645
Failed,,,2595,0.003
Failed,,,1717,0.653
Failed,,,431,0.455
Failed,,,3938,0.878
Failed,,,3889,0.482
Failed,,,480,0.93
Failed,,,1676,0.062
Failed,,,2703,0.605
Failed,,,3144,0.248
Failed,,,2490,0.664
Failed,,,1224,0.473
Failed,,,4396,0.922
Failed,,,4915,0.072
Failed,,,704,0.529
Failed,,,1991,0.33
Failed,,,3642,0.754
Failed,,,2828,0.393
Failed,,,1328,0.762
Failed,,,41,0.064
Failed,,,4328,0.52
Failed,,,4238,0.365
Failed,,,146,0.781
Failed,,,1514,0.349
Failed,,,2870,0.798
Failed,,,3601,0.413
Failed,,,2028,0.986
Failed,,,746,0.187
Failed,,,4878,0.729
Failed,,,4437,0.269
Failed,,,1187,0.819
Failed,,,2448,0.012
Failed,,,3180,0.593
Failed,,,2666,0.196
Failed,,,1798,0.896
Failed,,,585,0.213
Failed,,,3799,0.637
Failed,,,4004,0.224
Failed,,,380,0.672
Failed,,,1747,0.24
Failed,,,2637,0.657
Failed,,,3366,0.055
Failed,,,2263,0.596
Failed,,,982,0.295
Failed,,,4642,0.87
Failed,,,4830,0.128
Failed,,,794,0.71
Failed,,,2057,0.402
Failed,,,3571,0.951
Failed,,,3055,0.337
Failed,,,1409,0.506
Failed,,,195,0.322
Failed,,,4189,0.778
Failed,,,4199,0.324
Failed,,,184,0.779
Failed,,,1380,0.106
Failed,,,2989,0.556
Failed,,,3510,0.172
Failed,,,2113,0.744
Failed,,,895,0.429
Failed,,,4734,0.971
Failed,,,4547,0.027
Failed,,,1082,0.577
Failed,,,2319,0.254
Failed,,,3305,0.834
Failed,,,2571,0.438
Failed,,,1604,0.917
Failed,,,391,0.227
Failed,,,3992,0.674
Failed,,,3807,0.215
Failed,,,576,0.638
Failed,,,1612,0.496
Failed,,,2757,0.914
Failed,,,3275,0.313
Failed,,,2348,0.853
Failed,,,1131,0.039
Failed,,,4498,0.613
Failed,,,4939,0.385
Failed,,,689,0.967
Failed,,,1928,0.145
Failed,,,3696,0.693
Failed,,,2960,0.08
Failed,,,1368,0.558
Failed,,,154,0.367
Failed,,,4229,0.783
Failed,,,4319,0.067
Failed,,,49,0.522
Failed,,,1417,0.081
Failed,,,2951,0.507
Failed,,,3704,0.143
Failed,,,1919,0.692
Failed,,,700,0.384
Failed,,,4928,0.966
Failed,,,4509,0.036
Failed,,,1119,0.611
Failed,,,2357,0.31
Failed,,,3267,0.851
Failed,,,2765,0.499
Failed,,,1757,0.659
Failed,,,471,0.484
Failed,,,3897,0.931
Failed,,,3926,0.457
Failed,,,442,0.881
Failed,,,1809,0.44
Failed,,,2560,0.897
Failed,,,3316,0.252
Failed,,,2308,0.832
Failed,,,1090,0.025
Failed,,,4538,0.576
Failed,,,4742,0.426
Failed,,,886,0.969
Failed,,,2124,0.17
Failed,,,3499,0.742
Failed,,,3000,0.109
Failed,,,1522,0.8
Failed,,,235,0.125
Failed,,,4133,0.541
Failed,,,4097,0.135
Failed,,,276,0.715
Failed,,,1317,0.339
Failed,,,3066,0.765
Failed,,,3560,0.4
Failed,,,2068,0.949
Failed,,,785,0.126
Failed,,,4838,0.708
Failed,,,4633,0.294
Failed,,,990,0.868
Failed,,,2252,0.053
Failed,,,3377,0.594
Failed,,,2626,0.241
Failed,,,1667,0.602
Failed,,,405,0.287
Failed,,,3968,0.859
