Status,ACCURACY,RUNTIME,recent_samples_size,delta
Failed,,,4984,0.809
Failed,,,1063,0.071
Failed,,,220,0.987
Failed,,,3948,0.169
Failed,,,3034,0.585
Failed,,,1767,0.26
Failed,,,1621,0.582
Failed,,,3042,0.296
Failed,,,3964,0.958
Failed,,,73,0.171
Failed,,,1229,0.775
Failed,,,4838,0.096
Failed,,,3260,0.652
Failed,,,2181,0.469
Failed,,,2447,0.9
Failed,,,3516,0.221
Failed,,,4479,0.526
Failed,,,861,0.344
Failed,,,339,0.707
Failed,,,4072,0.386
Failed,,,2524,0.86
Failed,,,1253,0.046
Failed,,,1350,0.727
Failed,,,2742,0.393
Failed,,,4319,0.851
Failed,,,397,0.02
Failed,,,802,0.913
Failed,,,4381,0.216
Failed,,,3458,0.537
Failed,,,2350,0.341
Failed,,,2083,0.788
Failed,,,3202,0.091
Failed,,,4740,0.662
Failed,,,1171,0.466
Failed,,,132,0.602
Failed,,,3799,0.134
Failed,,,2876,0.612
Failed,,,1719,0.145
Failed,,,1865,0.951
Failed,,,2934,0.178
Failed,,,3897,0.578
Failed,,,279,0.302
Failed,,,1005,0.625
Failed,,,4886,0.496
Failed,,,3349,0.751
Failed,,,1918,0.121
Failed,,,2204,0.501
Failed,,,3624,0.371
Failed,,,4547,0.876
Failed,,,655,0.245
Failed,,,564,0.826
Failed,,,4221,0.421
Failed,,,2683,0.832
Failed,,,1516,0.427
Failed,,,1555,0.545
Failed,,,2634,0.335
Failed,,,4211,0.918
Failed,,,603,0.211
Failed,,,694,0.847
Failed,,,4586,0.025
Failed,,,3664,0.721
Failed,,,2243,0.401
Failed,,,1879,0.972
Failed,,,3310,0.15
Failed,,,4847,0.596
Failed,,,965,0.275
Failed,,,239,0.669
Failed,,,4062,0.268
Failed,,,3101,0.976
Failed,,,1826,0.086
Failed,,,1680,0.76
Failed,,,3062,0.111
Failed,,,4023,0.635
Failed,,,92,0.484
Failed,,,1132,0.567
Failed,,,4701,0.312
Failed,,,3162,0.942
Failed,,,2044,0.186
Failed,,,2388,0.691
Failed,,,3497,0.437
Failed,,,4420,0.817
Failed,,,841,0.062
Failed,,,437,0.884
Failed,,,4173,0.053
Failed,,,2595,0.702
Failed,,,1389,0.36
Failed,,,1292,0.928
Failed,,,2722,0.2
Failed,,,4260,0.553
Failed,,,378,0.326
Failed,,,900,0.743
Failed,,,4518,0.377
Failed,,,3556,0.867
Failed,,,2486,0.004
Failed,,,2142,0.618
Failed,,,3221,0.253
Failed,,,4799,0.991
Failed,,,1190,0.129
Failed,,,34,0.803
Failed,,,3858,0.46
Failed,,,2895,0.793
Failed,,,1582,0.45
Failed,,,1728,0.641
Failed,,,2836,0.48
Failed,,,3760,0.767
Failed,,,181,0.105
Failed,,,1024,0.967
Failed,,,4945,0.163
Failed,,,3368,0.593
Failed,,,1977,0.286
Failed,,,2340,0.842
Failed,,,3722,0.038
Failed,,,4683,0.718
Failed,,,753,0.411
Failed,,,545,0.516
Failed,,,4357,0.236
Failed,,,2781,0.511
Failed,,,1457,0.23
Failed,,,1485,0.659
Failed,,,2554,0.461
Failed,,,4140,0.783
Failed,,,522,0.088
Failed,,,780,0.981
Failed,,,4662,0.147
Failed,,,3748,0.606
Failed,,,2318,0.273
Failed,,,1959,0.856
Failed,,,3380,0.023
Failed,,,4928,0.73
Failed,,,1037,0.398
Failed,,,163,0.534
Failed,,,3925,0.075
Failed,,,3003,0.677
Failed,,,1741,0.213
Failed,,,1594,0.879
Failed,,,2986,0.25
Failed,,,3938,0.505
Failed,,,17,0.374
Failed,,,1202,0.698
Failed,,,4781,0.424
Failed,,,3234,0.823
Failed,,,2125,0.048
Failed,,,2465,0.573
Failed,,,3583,0.299
Failed,,,4496,0.948
Failed,,,926,0.173
Failed,,,356,0.754
Failed,,,4114,0.355
Failed,,,2575,0.892
Failed,,,1318,0.499
Failed,,,1377,0.806
Failed,,,2797,0.066
Failed,,,4346,0.68
Failed,,,454,0.442
Failed,,,828,0.617
Failed,,,4437,0.263
Failed,,,3485,0.99
Failed,,,2407,0.139
Failed,,,2067,0.741
Failed,,,3136,0.388
Failed,,,4722,0.865
Failed,,,1105,0.014
Failed,,,115,0.931
Failed,,,3771,0.337
Failed,,,2820,0.907
Failed,,,1652,0.316
Failed,,,1799,0.53
Failed,,,2918,0.349
Failed,,,3830,0.905
Failed,,,261,0.223
Failed,,,939,0.828
Failed,,,4869,0.043
Failed,,,3282,0.704
Failed,,,1900,0.416
Failed,,,2259,0.952
Failed,,,3651,0.168
Failed,,,4604,0.579
Failed,,,682,0.292
Failed,,,620,0.654
Failed,,,4287,0.125
Failed,,,2700,0.631
Failed,,,1543,0.099
Failed,,,1504,0.996
Failed,,,2613,0.132
Failed,,,4160,0.621
Failed,,,581,0.257
Failed,,,644,0.675
Failed,,,4564,0.446
Failed,,,3612,0.798
Failed,,,2220,0.072
Failed,,,1939,0.55
Failed,,,3321,0.321
Failed,,,4909,0.923
Failed,,,978,0.197
Failed,,,300,0.872
Failed,,,3997,0.191
Failed,,,3083,0.555
Failed,,,1839,0.382
Failed,,,1692,0.713
Failed,,,3122,0.408
Failed,,,4036,0.839
Failed,,,154,0.033
Failed,,,1143,0.894
Failed,,,4762,0.235
Failed,,,3175,0.521
Failed,,,2106,0.359
Failed,,,2367,0.77
Failed,,,3446,0.11
Failed,,,4398,0.646
Failed,,,789,0.483
Failed,,,415,0.589
Failed,,,4199,0.474
Failed,,,2651,0.78
Failed,,,1337,0.157
Failed,,,1279,0.601
Failed,,,2661,0.279
Failed,,,4248,0.974
Failed,,,318,0.155
Failed,,,887,0.79
Failed,,,4456,0.082
Failed,,,3544,0.664
Failed,,,2426,0.457
Failed,,,2165,0.915
Failed,,,3273,0.206
Failed,,,4820,0.54
Failed,,,1241,0.332
Failed,,,56,0.726
Failed,,,3869,0.007
Failed,,,2957,0.746
Failed,,,1633,0.03
Failed,,,1780,0.812
Failed,,,2859,0.059
Failed,,,3811,0.688
Failed,,,202,0.432
Failed,,,1075,0.514
Failed,,,4967,0.365
Failed,,,3419,0.889
Failed,,,1998,0.239
Failed,,,2278,0.639
Failed,,,3710,0.49
Failed,,,4623,0.764
Failed,,,741,0.114
Failed,,,483,0.937
Failed,,,4307,0.283
Failed,,,2759,0.963
Failed,,,1445,0.307
Failed,,,1442,0.637
Failed,,,2511,0.491
Failed,,,4098,0.763
Failed,,,479,0.116
Failed,,,740,0.939
Failed,,,4622,0.182
Failed,,,3708,0.566
Failed,,,2278,0.305
Failed,,,2001,0.814
Failed,,,3423,0.057
Failed,,,4971,0.69
Failed,,,1080,0.43
Failed,,,204,0.512
Failed,,,3977,0.403
Failed,,,3024,0.85
Failed,,,1781,0.241
Failed,,,1634,0.917
Failed,,,3026,0.205
Failed,,,3978,0.541
Failed,,,58,0.33
Failed,,,1245,0.724
Failed,,,4824,0.405
Failed,,,3277,0.847
Failed,,,2168,0.032
Failed,,,2425,0.599
Failed,,,3542,0.28
Failed,,,4455,0.973
Failed,,,886,0.157
Failed,,,314,0.792
Failed,,,4101,0.184
Failed,,,2515,0.563
Failed,,,1275,0.455
Failed,,,1334,0.772
Failed,,,2755,0.108
Failed,,,4303,0.648
Failed,,,411,0.481
Failed,,,788,0.586
Failed,,,4397,0.285
Failed,,,3445,0.962
Failed,,,2366,0.16
Failed,,,2109,0.711
Failed,,,3179,0.41
Failed,,,4765,0.837
Failed,,,1147,0.035
Failed,,,155,0.896
Failed,,,3812,0.367
Failed,,,2860,0.887
Failed,,,1692,0.356
Failed,,,1840,0.548
Failed,,,2958,0.323
Failed,,,3870,0.921
Failed,,,301,0.199
Failed,,,982,0.874
Failed,,,4912,0.005
Failed,,,3325,0.748
Failed,,,1943,0.38
Failed,,,2219,0.998
Failed,,,3610,0.13
Failed,,,4563,0.623
Failed,,,642,0.256
Failed,,,577,0.673
Failed,,,4245,0.08
Failed,,,2657,0.667
Failed,,,1501,0.074
Failed,,,1539,0.954
Failed,,,2648,0.166
Failed,,,4195,0.581
Failed,,,616,0.29
Failed,,,682,0.652
Failed,,,4602,0.476
Failed,,,3650,0.778
Failed,,,2258,0.1
Failed,,,1904,0.527
Failed,,,3285,0.351
Failed,,,4874,0.903
Failed,,,942,0.226
Failed,,,262,0.83
Failed,,,4037,0.233
Failed,,,3124,0.523
Failed,,,1801,0.415
Failed,,,1654,0.739
Failed,,,3084,0.39
Failed,,,3998,0.864
Failed,,,116,0.017
Failed,,,1108,0.932
Failed,,,4726,0.189
Failed,,,3140,0.557
Failed,,,2071,0.315
Failed,,,2405,0.808
Failed,,,3484,0.064
Failed,,,4435,0.682
Failed,,,827,0.439
Failed,,,451,0.615
Failed,,,4156,0.448
Failed,,,2609,0.797
Failed,,,1373,0.141
Failed,,,1314,0.571
Failed,,,2696,0.301
Failed,,,4283,0.946
Failed,,,353,0.175
Failed,,,925,0.756
Failed,,,4494,0.124
Failed,,,3582,0.632
Failed,,,2464,0.497
Failed,,,2129,0.881
Failed,,,3237,0.248
Failed,,,4785,0.508
Failed,,,1206,0.372
Failed,,,18,0.696
Failed,,,3831,0.041
Failed,,,2919,0.706
Failed,,,1595,0.051
Failed,,,1742,0.858
Failed,,,2821,0.021
Failed,,,3773,0.732
Failed,,,164,0.396
Failed,,,1040,0.532
Failed,,,4932,0.338
Failed,,,3383,0.906
Failed,,,1963,0.215
Failed,,,2316,0.657
Failed,,,3747,0.463
Failed,,,4661,0.781
Failed,,,779,0.09
Failed,,,519,0.983
Failed,,,4342,0.265
Failed,,,2794,0.988
Failed,,,1481,0.271
Failed,,,1458,0.84
Failed,,,2576,0.04
Failed,,,4115,0.716
Failed,,,546,0.413
Failed,,,756,0.518
Failed,,,4687,0.354
Failed,,,3726,0.893
Failed,,,2344,0.228
Failed,,,1975,0.643
Failed,,,3367,0.478
Failed,,,4943,0.769
Failed,,,1023,0.103
Failed,,,177,0.965
Failed,,,3940,0.426
Failed,,,2986,0.822
Failed,,,1724,0.288
Failed,,,1578,0.62
Failed,,,3000,0.251
Failed,,,3922,0.994
Failed,,,30,0.127
Failed,,,1189,0.801
Failed,,,4797,0.077
Failed,,,3220,0.676
Failed,,,2140,0.453
Failed,,,2490,0.926
Failed,,,3559,0.202
Failed,,,4522,0.551
Failed,,,903,0.328
Failed,,,379,0.745
Failed,,,4136,0.146
Failed,,,2550,0.607
Failed,,,1293,0.002
Failed,,,1391,0.693
Failed,,,2782,0.435
Failed,,,4359,0.819
Failed,,,438,0.059
Failed,,,845,0.882
Failed,,,4424,0.238
Failed,,,3501,0.509
Failed,,,2392,0.362
Failed,,,2043,0.757
Failed,,,3161,0.113
Failed,,,4700,0.634
Failed,,,1131,0.487
Failed,,,89,0.568
Failed,,,3756,0.164
Failed,,,2833,0.592
Failed,,,1676,0.185
Failed,,,1822,0.969
Failed,,,2892,0.152
Failed,,,3854,0.594
Failed,,,236,0.278
Failed,,,964,0.671
Failed,,,4846,0.458
Failed,,,3308,0.795
Failed,,,1878,0.085
Failed,,,2246,0.547
Failed,,,3667,0.333
Failed,,,4590,0.92
Failed,,,698,0.209
Failed,,,604,0.845
Failed,,,4261,0.376
Failed,,,2723,0.868
Failed,,,1556,0.402
Failed,,,1517,0.503
Failed,,,2596,0.369
Failed,,,4174,0.878
Failed,,,565,0.244
Failed,,,659,0.824
Failed,,,4550,0.055
Failed,,,3628,0.701
Failed,,,2207,0.429
Failed,,,1917,0.949
Failed,,,3347,0.18
Failed,,,4885,0.576
Failed,,,1003,0.304
Failed,,,275,0.627
Failed,,,4019,0.31
Failed,,,3058,0.944
Failed,,,1861,0.119
Failed,,,1715,0.786
Failed,,,3097,0.093
Failed,,,4058,0.66
Failed,,,128,0.468
Failed,,,1169,0.605
Failed,,,4739,0.266
Failed,,,3200,0.978
Failed,,,2082,0.142
Failed,,,2353,0.729
Failed,,,3462,0.391
Failed,,,4385,0.853
Failed,,,806,0.018
Failed,,,399,0.91
Failed,,,4213,0.027
Failed,,,2635,0.719
Failed,,,1351,0.344
Failed,,,1254,0.898
Failed,,,2685,0.222
Failed,,,4222,0.525
Failed,,,340,0.346
Failed,,,865,0.709
Failed,,,4483,0.419
Failed,,,3520,0.835
Failed,,,2451,0.044
Failed,,,2180,0.584
Failed,,,3259,0.295
Failed,,,4837,0.959
Failed,,,1228,0.169
Failed,,,69,0.773
Failed,,,3893,0.494
Failed,,,2930,0.753
Failed,,,1618,0.471
Failed,,,1764,0.687
Failed,,,2872,0.442
Failed,,,3796,0.811
Failed,,,216,0.069
Failed,,,1062,0.985
Failed,,,4983,0.136
Failed,,,3406,0.61
Failed,,,2014,0.262
Failed,,,2305,0.86
Failed,,,3687,0.011
Failed,,,4648,0.735
Failed,,,717,0.387
Failed,,,507,0.562
Failed,,,4320,0.218
Failed,,,2743,0.536
Failed,,,1419,0.194
Failed,,,1412,0.933
Failed,,,2521,0.195
Failed,,,4068,0.56
Failed,,,489,0.319
Failed,,,711,0.736
Failed,,,4632,0.384
Failed,,,3679,0.862
Failed,,,2287,0.009
Failed,,,2031,0.612
Failed,,,3413,0.26
Failed,,,5000,0.986
Failed,,,1069,0.134
Failed,,,232,0.808
Failed,,,3961,0.098
Failed,,,3038,0.649
Failed,,,1772,0.444
Failed,,,1605,0.652
Failed,,,3035,0.47
Failed,,,3949,0.775
Failed,,,67,0.096
Failed,,,1215,0.958
Failed,,,4834,0.172
Failed,,,3247,0.583
Failed,,,2178,0.297
Failed,,,2454,0.833
Failed,,,3533,0.046
Failed,,,4484,0.707
Failed,,,876,0.422
Failed,,,343,0.527
Failed,,,4076,0.317
Failed,,,2538,0.936
Failed,,,1265,0.221
Failed,,,1363,0.538
Failed,,,2745,0.342
Failed,,,4332,0.913
Failed,,,402,0.216
Failed,,,818,0.851
Failed,,,4387,0.02
Failed,,,3475,0.728
Failed,,,2356,0.394
Failed,,,2081,0.977
Failed,,,3188,0.145
Failed,,,4736,0.603
Failed,,,1157,0.269
Failed,,,126,0.663
Failed,,,3802,0.071
Failed,,,2889,0.684
Failed,,,1703,0.091
Failed,,,1869,0.751
Failed,,,2948,0.12
Failed,,,3900,0.625
Failed,,,291,0.495
Failed,,,1011,0.577
Failed,,,4903,0.302
Failed,,,3354,0.95
Failed,,,1933,0.178
Failed,,,2189,0.702
Failed,,,3620,0.426
Failed,,,4534,0.826
Failed,,,652,0.053
Failed,,,548,0.875
Failed,,,4235,0.345
Failed,,,2687,0.9
Failed,,,1510,0.371
Failed,,,1549,0.721
Failed,,,2618,0.4
Failed,,,4205,0.846
Failed,,,587,0.025
Failed,,,691,0.918
Failed,,,4573,0.211
Failed,,,3659,0.544
Failed,,,2229,0.335
Failed,,,1894,0.792
Failed,,,3315,0.086
Failed,,,4863,0.669
Failed,,,972,0.459
Failed,,,252,0.596
Failed,,,4047,0.467
Failed,,,3094,0.788
Failed,,,1830,0.149
Failed,,,1663,0.942
Failed,,,3055,0.187
Failed,,,4008,0.567
Failed,,,87,0.313
Failed,,,1118,0.636
Failed,,,4697,0.485
Failed,,,3150,0.76
Failed,,,2041,0.112
Failed,,,2395,0.512
Failed,,,3513,0.361
Failed,,,4426,0.885
Failed,,,857,0.237
Failed,,,441,0.818
Failed,,,4166,0.245
Failed,,,2580,0.5
Failed,,,1402,0.437
Failed,,,1305,0.867
Failed,,,2725,0.005
Failed,,,4274,0.743
Failed,,,382,0.378
Failed,,,915,0.553
Failed,,,4524,0.326
Failed,,,3572,0.929
Failed,,,2493,0.201
Failed,,,2139,0.678
Failed,,,3208,0.451
Failed,,,4794,0.804
Failed,,,1177,0.076
Failed,,,28,0.992
Failed,,,3861,0.275
Failed,,,2909,0.971
Failed,,,1566,0.253
Failed,,,1732,0.593
Failed,,,2851,0.286
Failed,,,3763,0.966
Failed,,,194,0.162
Failed,,,1031,0.766
Failed,,,4961,0.104
Failed,,,3374,0.641
Failed,,,1991,0.48
Failed,,,2327,0.891
Failed,,,3718,0.229
Failed,,,4671,0.516
Failed,,,749,0.355
Failed,,,528,0.718
Failed,,,4372,0.062
Failed,,,2784,0.692
Failed,,,1452,0.037
Failed,,,1468,0.606
Failed,,,2547,0.274
Failed,,,4125,0.981
Failed,,,517,0.148
Failed,,,766,0.784
Failed,,,4658,0.089
Failed,,,3736,0.66
Failed,,,2314,0.462
Failed,,,1966,0.908
Failed,,,3396,0.213
Failed,,,4934,0.535
Failed,,,1052,0.337
Failed,,,167,0.731
Failed,,,3910,0.129
Failed,,,2997,0.619
Failed,,,1754,0.023
Failed,,,1589,0.823
Failed,,,2970,0.048
Failed,,,3932,0.697
Failed,,,1,0.423
Failed,,,1199,0.505
Failed,,,4768,0.373
Failed,,,3230,0.878
Failed,,,2111,0.25
Failed,,,2480,0.63
Failed,,,3588,0.499
Failed,,,4512,0.754
Failed,,,933,0.125
Failed,,,370,0.948
Failed,,,4107,0.411
Failed,,,2560,0.841
Failed,,,1322,0.298
Failed,,,1381,0.99
Failed,,,2812,0.139
Failed,,,4349,0.616
Failed,,,467,0.262
Failed,,,835,0.68
Failed,,,4453,0.441
Failed,,,3491,0.805
Failed,,,2421,0.065
Failed,,,2053,0.555
Failed,,,3132,0.316
Failed,,,4710,0.93
Failed,,,1101,0.19
Failed,,,98,0.865
Failed,,,3786,0.398
Failed,,,2823,0.857
Failed,,,1647,0.387
Failed,,,1812,0.704
Failed,,,2921,0.417
Failed,,,3844,0.828
Failed,,,265,0.044
Failed,,,954,0.905
Failed,,,4875,0.224
Failed,,,3298,0.53
Failed,,,1907,0.35
Failed,,,2256,0.781
Failed,,,3638,0.099
Failed,,,4599,0.655
Failed,,,669,0.474
Failed,,,614,0.58
Failed,,,4290,0.173
Failed,,,2714,0.572
Failed,,,1527,0.168
Failed,,,1488,0.799
Failed,,,2606,0.073
Failed,,,4145,0.675
Failed,,,575,0.446
Failed,,,629,0.621
Failed,,,4560,0.258
Failed,,,3599,0.997
Failed,,,2217,0.132
Failed,,,1946,0.746
Failed,,,3338,0.383
Failed,,,4914,0.872
Failed,,,993,0.008
Failed,,,304,0.924
Failed,,,3990,0.014
Failed,,,3068,0.741
Failed,,,1851,0.321
Failed,,,1686,0.521
Failed,,,3107,0.358
Failed,,,4029,0.894
Failed,,,138,0.234
Failed,,,1140,0.839
Failed,,,4749,0.033
Failed,,,3171,0.713
Failed,,,2092,0.408
Failed,,,2383,0.963
Failed,,,3452,0.157
Failed,,,4414,0.588
Failed,,,796,0.283
Failed,,,428,0.645
Failed,,,4184,0.292
Failed,,,2645,0.953
Failed,,,1342,0.109
Failed,,,1283,0.664
Failed,,,2675,0.456
Failed,,,4251,0.79
Failed,,,330,0.081
Failed,,,893,0.974
Failed,,,4473,0.154
Failed,,,3549,0.601
Failed,,,2441,0.278
Failed,,,2150,0.849
Failed,,,3269,0.03
Failed,,,4807,0.725
Failed,,,1238,0.403
Failed,,,40,0.539
Failed,,,3883,0.198
Failed,,,2960,0.55
Failed,,,1627,0.206
Failed,,,1793,0.89
Failed,,,2862,0.24
Failed,,,3825,0.514
Failed,,,207,0.365
Failed,,,1091,0.689
Failed,,,4973,0.433
Failed,,,3435,0.813
Failed,,,2004,0.059
Failed,,,2276,0.564
Failed,,,3696,0.308
Failed,,,4619,0.937
Failed,,,727,0.184
Failed,,,477,0.765
Failed,,,4310,0.483
Failed,,,2772,0.769
Failed,,,1429,0.49
Failed,,,1435,0.761
Failed,,,2504,0.117
Failed,,,4092,0.638
Failed,,,474,0.49
Failed,,,731,0.565
Failed,,,4613,0.306
Failed,,,3700,0.94
Failed,,,2270,0.18
Failed,,,2008,0.689
Failed,,,3429,0.431
Failed,,,4976,0.815
Failed,,,1085,0.056
Failed,,,213,0.886
Failed,,,3970,0.332
Failed,,,3009,0.914
Failed,,,1789,0.366
Failed,,,1624,0.543
Failed,,,3015,0.329
Failed,,,3967,0.916
Failed,,,46,0.206
Failed,,,1232,0.849
Failed,,,4811,0.031
Failed,,,3263,0.723
Failed,,,2154,0.406
Failed,,,2435,0.973
Failed,,,3553,0.156
Failed,,,4467,0.598
Failed,,,897,0.281
Failed,,,327,0.667
Failed,,,4086,0.115
Failed,,,2508,0.639
Failed,,,1289,0.08
Failed,,,1348,0.647
Failed,,,2768,0.482
Failed,,,4316,0.773
Failed,,,424,0.107
Failed,,,800,0.961
Failed,,,4408,0.161
Failed,,,3455,0.587
Failed,,,2376,0.284
Failed,,,2095,0.836
Failed,,,3165,0.036
Failed,,,4752,0.712
Failed,,,1134,0.409
Failed,,,144,0.522
Failed,,,3821,0.242
Failed,,,2868,0.513
Failed,,,1682,0.232
Failed,,,1848,0.922
Failed,,,2966,0.198
Failed,,,3879,0.547
Failed,,,310,0.324
Failed,,,987,0.749
Failed,,,4918,0.379
Failed,,,3332,0.873
Failed,,,1950,0.006
Failed,,,2211,0.624
Failed,,,3602,0.255
Failed,,,4554,0.997
Failed,,,633,0.131
Failed,,,571,0.798
Failed,,,4257,0.454
Failed,,,2671,0.791
Failed,,,1494,0.448
Failed,,,1533,0.58
Failed,,,2641,0.291
Failed,,,4190,0.956
Failed,,,611,0.165
Failed,,,672,0.777
Failed,,,4593,0.102
Failed,,,3642,0.653
Failed,,,2250,0.475
Failed,,,1911,0.902
Failed,,,3292,0.226
Failed,,,4879,0.528
Failed,,,948,0.35
Failed,,,271,0.705
Failed,,,4025,0.357
Failed,,,3113,0.898
Failed,,,1809,0.04
Failed,,,1643,0.864
Failed,,,3074,0.015
Failed,,,3986,0.738
Failed,,,105,0.39
Failed,,,1095,0.558
Failed,,,4714,0.314
Failed,,,3126,0.931
Failed,,,2057,0.19
Failed,,,2415,0.683
Failed,,,3495,0.438
Failed,,,4447,0.807
Failed,,,839,0.065
Failed,,,463,0.989
Failed,,,4151,0.073
Failed,,,2602,0.672
Failed,,,1387,0.266
Failed,,,1328,0.945
Failed,,,2710,0.176
Failed,,,4296,0.572
Failed,,,366,0.3
Failed,,,937,0.631
Failed,,,4506,0.498
Failed,,,3592,0.757
Failed,,,2474,0.123
Failed,,,2115,0.507
Failed,,,3223,0.373
Failed,,,4772,0.882
Failed,,,1193,0.247
Failed,,,7,0.82
Failed,,,3841,0.416
Failed,,,2927,0.83
Failed,,,1585,0.424
Failed,,,1750,0.733
Failed,,,2829,0.395
Failed,,,3782,0.857
Failed,,,173,0.021
Failed,,,1046,0.907
Failed,,,4937,0.214
Failed,,,3390,0.531
Failed,,,1969,0.339
Failed,,,2309,0.782
Failed,,,3739,0.089
Failed,,,4652,0.656
Failed,,,770,0.464
Failed,,,513,0.608
Failed,,,4355,0.14
Failed,,,2808,0.614
Failed,,,1474,0.147
Failed,,,1448,0.715
Failed,,,2566,0.414
Failed,,,4104,0.841
Failed,,,534,0.039
Failed,,,743,0.892
Failed,,,4674,0.229
Failed,,,3712,0.519
Failed,,,2330,0.353
Failed,,,1986,0.768
Failed,,,3377,0.104
Failed,,,4955,0.644
Failed,,,1034,0.477
Failed,,,190,0.59
Failed,,,3928,0.052
Failed,,,2976,0.696
Failed,,,1738,0.163
Failed,,,1572,0.994
Failed,,,2993,0.126
Failed,,,3916,0.619
Failed,,,25,0.252
Failed,,,1180,0.677
Failed,,,4788,0.452
Failed,,,3212,0.8
Failed,,,2133,0.078
Failed,,,2497,0.552
Failed,,,3566,0.327
Failed,,,4527,0.925
Failed,,,909,0.203
Failed,,,388,0.87
Failed,,,4131,0.27
Failed,,,2544,0.982
Failed,,,1301,0.377
Failed,,,1399,0.818
Failed,,,2790,0.061
Failed,,,4368,0.694
Failed,,,447,0.434
Failed,,,850,0.508
Failed,,,4430,0.363
Failed,,,3507,0.883
Failed,,,2399,0.237
Failed,,,2035,0.633
Failed,,,3153,0.488
Failed,,,4691,0.758
Failed,,,1122,0.112
Failed,,,83,0.943
Failed,,,3769,0.289
Failed,,,2847,0.965
Failed,,,1669,0.309
Failed,,,1836,0.595
Failed,,,2906,0.277
Failed,,,3866,0.968
Failed,,,249,0.153
Failed,,,976,0.796
Failed,,,4857,0.084
Failed,,,3319,0.67
Failed,,,1888,0.459
Failed,,,2232,0.921
Failed,,,3653,0.208
Failed,,,4577,0.546
Failed,,,685,0.334
Failed,,,593,0.72
Failed,,,4270,0.001
Failed,,,2732,0.744
Failed,,,1546,0.028
Failed,,,1507,0.877
Failed,,,2586,0.245
Failed,,,4162,0.503
Failed,,,554,0.368
Failed,,,646,0.7
Failed,,,4537,0.43
Failed,,,3614,0.825
Failed,,,2193,0.054
Failed,,,1927,0.575
Failed,,,3358,0.305
Failed,,,4897,0.95
Failed,,,1014,0.179
Failed,,,288,0.752
Failed,,,4014,0.185
Failed,,,3052,0.569
Failed,,,1875,0.493
Failed,,,1709,0.661
Failed,,,3090,0.467
Failed,,,4053,0.785
Failed,,,122,0.094
Failed,,,1160,0.979
Failed,,,4730,0.142
Failed,,,3192,0.604
Failed,,,2074,0.267
Failed,,,2360,0.854
Failed,,,3468,0.017
Failed,,,4390,0.728
Failed,,,812,0.392
Failed,,,408,0.536
Failed,,,4202,0.401
Failed,,,2624,0.844
Failed,,,1359,0.218
Failed,,,1262,0.524
Failed,,,2693,0.347
Failed,,,4231,0.899
Failed,,,350,0.221
Failed,,,870,0.834
Failed,,,4488,0.045
Failed,,,3527,0.71
Failed,,,2457,0.418
Failed,,,2172,0.958
Failed,,,3251,0.17
Failed,,,4828,0.585
Failed,,,1219,0.294
Failed,,,63,0.648
Failed,,,3906,0.12
Failed,,,2944,0.629
Failed,,,1611,0.097
Failed,,,1778,0.812
Failed,,,2886,0.068
Failed,,,3808,0.686
Failed,,,229,0.443
Failed,,,1073,0.611
Failed,,,4994,0.261
Failed,,,3416,0.984
Failed,,,2025,0.137
Failed,,,2291,0.736
Failed,,,3673,0.386
Failed,,,4635,0.859
Failed,,,705,0.012
Failed,,,495,0.936
Failed,,,4329,0.342
Failed,,,2751,0.909
Failed,,,1409,0.318
Failed,,,1425,0.559
Failed,,,2534,0.32
Failed,,,4082,0.934
Failed,,,503,0.194
Failed,,,721,0.861
Failed,,,4642,0.01
Failed,,,3690,0.737
Failed,,,2299,0.383
Failed,,,2018,0.985
Failed,,,3400,0.135
Failed,,,4986,0.612
Failed,,,1055,0.259
Failed,,,222,0.683
Failed,,,3956,0.472
Failed,,,3032,0.774
Failed,,,1760,0.07
Failed,,,1614,0.776
Failed,,,3044,0.095
Failed,,,3957,0.651
Failed,,,75,0.471
Failed,,,1222,0.583
Failed,,,4840,0.296
Failed,,,3253,0.957
Failed,,,2183,0.172
Failed,,,2445,0.708
Failed,,,3524,0.421
Failed,,,4476,0.832
Failed,,,868,0.047
Failed,,,337,0.901
Failed,,,4064,0.193
Failed,,,2527,0.561
Failed,,,1260,0.346
Failed,,,1358,0.912
Failed,,,2740,0.217
Failed,,,4326,0.539
Failed,,,395,0.341
Failed,,,810,0.727
Failed,,,4379,0.395
Failed,,,3465,0.853
Failed,,,2347,0.019
Failed,,,2086,0.602
Failed,,,3194,0.27
Failed,,,4743,0.977
Failed,,,1163,0.144
Failed,,,134,0.787
Failed,,,3792,0.444
Failed,,,2878,0.809
Failed,,,1712,0.466
Failed,,,1858,0.626
Failed,,,2937,0.494
Failed,,,3889,0.75
Failed,,,281,0.121
Failed,,,997,0.951
Failed,,,4889,0.176
Failed,,,3341,0.576
Failed,,,1921,0.302
Failed,,,2201,0.827
Failed,,,3632,0.052
Failed,,,4544,0.701
Failed,,,663,0.427
Failed,,,562,0.501
Failed,,,4228,0.22
Failed,,,2681,0.526
Failed,,,1523,0.246
Failed,,,1562,0.845
Failed,,,2631,0.025
Failed,,,4219,0.722
Failed,,,601,0.399
Failed,,,701,0.543
Failed,,,4583,0.335
Failed,,,3671,0.918
Failed,,,2240,0.21
Failed,,,1881,0.668
Failed,,,3302,0.461
Failed,,,4849,0.794
Failed,,,958,0.085
Failed,,,242,0.97
