Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.55,4,4949,0.256
Completed,0.55,4,757,0.644
Completed,0.55,4,1156,0.061
Completed,0.55,4,4390,0.917
Completed,0.55,4,3117,0.494
Completed,0.55,5,1336,0.609
Completed,0.55,5,1928,0.315
Completed,0.55,4,3621,0.711
Completed,0.55,5,3869,0.132
Completed,0.55,4,586,0.769
Completed,0.55,4,319,0.17
Completed,0.55,4,3980,0.808
Completed,0.55,4,3535,0.354
Completed,0.55,4,2170,0.749
Completed,0.55,4,1442,0.455
Completed,0.55,4,2855,0.57
Completed,0.55,4,4637,0.022
Completed,0.55,4,1065,0.878
Completed,0.55,4,842,0.295
Completed,0.55,4,4706,0.683
Completed,0.55,4,2808,0.228
Completed,0.55,4,1647,0.874
Completed,0.55,4,2237,0.08
Completed,0.55,5,3309,0.944
Completed,0.55,4,4183,0.396
Completed,0.55,5,270,0.503
Completed,0.55,5,296,0.26
Completed,0.55,5,4156,0.655
Completed,0.55,4,3350,0.201
Completed,0.55,4,2196,0.839
Completed,0.55,4,1695,0.115
Completed,0.55,4,2761,0.971
Completed,0.55,4,4729,0.423
Completed,0.55,5,820,0.538
Completed,0.55,4,1024,0.135
Completed,0.55,5,4678,0.781
Completed,0.55,5,2828,0.326
Completed,0.55,5,1468,0.714
Completed,0.55,5,2148,0.49
Completed,0.55,4,3557,0.597
Completed,0.55,5,3932,0.05
Completed,0.55,5,366,0.913
Completed,0.55,5,608,0.026
Completed,0.55,4,3848,0.89
Completed,0.55,5,3667,0.467
Completed,0.55,6,1883,0.574
Completed,0.55,4,1379,0.35
Completed,0.55,5,3075,0.738
Completed,0.55,4,4418,0.159
Completed,0.55,4,1129,0.804
Completed,0.55,5,711,0.4
Completed,0.55,5,4995,0.515
Completed,0.55,4,2520,0.092
Completed,0.55,4,1780,0.948
Completed,0.55,5,2457,0.224
Completed,0.55,4,3246,0.862
Completed,0.55,4,4247,0.283
Completed,0.55,4,50,0.679
Completed,0.55,4,152,0.213
Completed,0.55,5,4301,0.827
Completed,0.55,5,3192,0.279
Completed,0.55,5,2355,0.636
Completed,0.55,5,1843,0.412
Completed,0.55,4,2612,0.55
Completed,0.55,6,4903,0.096
Completed,0.55,4,646,0.991
Completed,0.55,4,1183,0.337
Completed,0.55,4,4520,0.702
Completed,0.55,4,2972,0.154
Completed,0.55,5,1324,0.76
Completed,0.55,5,1974,0.037
Completed,0.55,5,3731,0.924
Completed,0.55,4,3784,0.47
Completed,0.55,5,515,0.616
Completed,0.55,4,469,0.447
Completed,0.55,4,3987,0.593
Completed,0.55,5,3503,0.014
Completed,0.55,6,2046,0.901
Completed,0.55,4,1532,0.177
Completed,0.55,4,2921,0.784
Completed,0.55,5,4587,0.361
Completed,0.55,4,960,0.725
Completed,0.55,5,874,0.073
Completed,0.55,4,4831,0.967
Completed,0.55,4,2659,0.388
Completed,0.55,4,1640,0.527
Completed,0.55,4,2289,0.303
Completed,0.55,4,3415,0.659
Completed,0.55,5,4093,0.237
Completed,0.55,5,204,0.851
Completed,0.55,5,234,0.499
Completed,0.55,4,4065,0.602
Completed,0.55,4,3425,0.058
Completed,0.55,5,2280,0.918
Completed,0.55,4,1610,0.128
Completed,0.55,4,2686,0.77
Completed,0.55,5,4820,0.319
Completed,0.55,4,882,0.703
Completed,0.55,4,952,0.124
Completed,0.55,4,4597,0.976
Completed,0.55,6,2893,0.432
Completed,0.55,6,1562,0.543
Completed,0.55,4,2054,0.253
Completed,0.55,4,3492,0.644
Completed,0.55,4,4014,0.194
Completed,0.55,4,438,0.828
Completed,0.55,4,543,0.233
Completed,0.55,4,3754,0.867
Completed,0.55,4,3739,0.292
Completed,0.55,4,1965,0.683
Completed,0.55,4,1297,0.393
Completed,0.55,6,3003,0.504
Completed,0.55,4,4512,0.085
Completed,0.55,4,1194,0.937
Completed,0.55,4,636,0.358
Completed,0.55,4,4910,0.742
Completed,0.55,4,2582,0.167
Completed,0.55,4,1871,0.808
Completed,0.55,4,2366,0.019
Completed,0.55,4,3184,0.879
Completed,0.55,4,4331,0.46
Completed,0.55,4,125,0.563
Completed,0.55,4,60,0.046
Completed,0.55,4,4238,0.929
Completed,0.55,4,3276,0.479
Completed,0.55,4,2429,0.621
Completed,0.55,4,1769,0.331
Completed,0.55,4,2528,0.691
Completed,0.55,4,4965,0.147
Completed,0.55,4,738,0.75
Completed,0.55,4,1101,0.421
Completed,0.55,4,4448,0.555
Completed,0.55,4,3066,0.105
Completed,0.55,5,1389,0.996
Completed,0.55,4,1910,0.207
Completed,0.55,4,3636,0.817
Completed,0.55,4,3856,0.273
Completed,0.55,5,597,0.626
Completed,0.55,4,374,0.312
Completed,0.55,6,3923,0.665
Completed,0.55,4,3585,0.245
Completed,0.55,4,2118,0.856
Completed,0.55,4,1460,0.066
Completed,0.55,4,2839,0.957
Completed,0.55,4,4651,0.382
Completed,0.55,4,1054,0.517
Completed,0.55,4,790,0.187
Completed,0.55,4,4757,0.789
Completed,0.55,5,2751,0.37
Completed,0.55,5,1702,0.73
Completed,0.55,4,2226,0.44
Completed,0.55,4,3323,0.582
Completed,0.55,4,4167,0.007
Completed,0.55,4,288,0.89
Completed,0.55,5,242,0.152
Completed,0.55,4,4214,0.762
Completed,0.55,4,3301,0.343
Completed,0.55,5,2249,0.695
Completed,0.55,4,1676,0.475
Completed,0.55,5,2777,0.609
Completed,0.55,5,4716,0.034
Completed,0.55,4,831,0.925
Completed,0.55,5,1077,0.277
Completed,0.55,5,4629,0.637
Completed,0.55,4,2886,0.218
Completed,0.55,4,1413,0.82
Completed,0.55,4,2159,0.101
Completed,0.55,5,3544,0.984
Completed,0.55,4,3949,0.409
Completed,0.55,4,348,0.552
Completed,0.55,4,555,0.386
Completed,0.55,4,3898,0.528
Completed,0.55,4,3609,0.078
Completed,0.55,4,1937,0.961
Completed,0.55,4,1367,0.242
Completed,0.55,4,3088,0.844
Completed,0.55,4,4402,0.3
Completed,0.55,4,1147,0.661
Completed,0.55,4,765,0.011
Completed,0.55,4,4937,0.902
Completed,0.55,4,2570,0.452
Completed,0.55,4,1727,0.586
Completed,0.55,4,2475,0.366
Completed,0.55,4,3230,0.719
Completed,0.55,4,4260,0.175
Completed,0.55,4,39,0.785
Completed,0.55,4,93,0.323
Completed,0.55,4,4363,0.715
Completed,0.55,4,3127,0.14
Completed,0.55,4,2422,0.773
Completed,0.55,4,1820,0.054
Completed,0.55,4,2633,0.906
Completed,0.55,4,4875,0.487
Completed,0.55,4,672,0.598
Completed,0.55,4,1250,0.198
Completed,0.55,4,4455,0.839
Completed,0.55,4,3035,0.264
Completed,0.55,4,1264,0.648
Completed,0.55,4,2000,0.428
Completed,0.55,4,3703,0.531
Completed,0.55,4,3805,0.112
Completed,0.55,4,492,0.972
Completed,0.55,4,401,0.089
Completed,0.55,4,4051,0.949
Completed,0.55,4,3441,0.405
Completed,0.55,4,2106,0.508
Completed,0.55,4,1507,0.288
Completed,0.55,4,2949,0.672
Completed,0.55,5,4566,0.221
Completed,0.55,4,983,0.863
Completed,0.55,4,934,0.464
Completed,0.55,4,4769,0.575
Completed,0.55,4,2723,0.031
Completed,0.55,4,1573,0.883
Completed,0.55,4,2311,0.164
Completed,0.55,4,3394,0.797
Completed,0.55,4,4120,0.347
Completed,0.55,4,178,0.739
Completed,0.55,4,194,0.346
Completed,0.55,4,4103,0.741
Completed,0.55,4,3385,0.162
Completed,0.55,4,2318,0.8
Completed,0.55,4,1572,0.03
Completed,0.55,4,2726,0.886
Completed,0.55,4,4783,0.463
Completed,0.55,4,922,0.578
Completed,0.55,4,990,0.22
Completed,0.55,4,4556,0.866
Completed,0.55,4,2931,0.287
Completed,0.55,4,1522,0.675
Completed,0.55,4,2094,0.404
Completed,0.55,5,3455,0.511
Completed,0.55,4,4055,0.088
Completed,0.55,4,401,0.951
Completed,0.55,4,505,0.111
Completed,0.55,4,3794,0.975
Completed,0.55,5,3701,0.427
Completed,0.55,4,2005,0.534
Completed,0.55,4,1257,0.263
Completed,0.55,4,3040,0.651
Completed,0.55,4,4472,0.197
Completed,0.55,5,1231,0.842
Completed,0.55,4,677,0.486
Completed,0.55,4,4873,0.601
Completed,0.55,4,2622,0.053
Completed,0.55,4,1833,0.909
Completed,0.55,4,2403,0.139
Completed,0.55,4,3144,0.776
Completed,0.55,4,4369,0.322
Completed,0.55,4,85,0.718
Completed,0.55,4,20,0.174
Completed,0.55,4,4276,0.788
Completed,0.55,4,3236,0.365
Completed,0.55,4,2467,0.722
Completed,0.55,4,1731,0.451
Completed,0.55,4,2568,0.589
Completed,0.55,4,4927,0.01
Completed,0.55,4,778,0.905
Completed,0.55,4,1139,0.299
Completed,0.55,4,4407,0.664
Completed,0.55,4,3104,0.241
Completed,0.55,4,1348,0.847
Completed,0.55,5,1950,0.077
Completed,0.55,4,3599,0.964
Completed,0.55,4,3896,0.385
Completed,0.55,4,559,0.531
Completed,0.55,4,337,0.408
Completed,0.55,4,3963,0.554
Completed,0.55,4,3547,0.1
Completed,0.55,4,2158,0.987
Completed,0.55,4,1420,0.217
Completed,0.55,4,2877,0.824
Completed,0.55,4,4611,0.276
Completed,0.55,4,1092,0.64
Completed,0.55,4,830,0.034
Completed,0.55,4,4719,0.928
Completed,0.55,4,2791,0.474
Completed,0.55,4,1665,0.613
Completed,0.55,4,2264,0.341
Completed,0.55,7,3283,0.698
Completed,0.55,4,4205,0.15
Completed,0.55,4,248,0.764
Completed,0.55,4,279,0.006
Completed,0.55,4,4174,0.893
Completed,0.55,5,3338,0.439
Completed,0.55,4,2209,0.585
Completed,0.55,4,1717,0.369
Completed,0.55,4,2739,0.733
Completed,0.55,4,4756,0.186
Completed,0.55,4,793,0.792
Completed,0.55,4,1037,0.381
Completed,0.55,4,4666,0.519
Completed,0.55,5,2846,0.065
Completed,0.55,6,1451,0.96
Completed,0.55,4,2121,0.245
Completed,0.55,4,3584,0.859
Completed,0.55,4,3911,0.311
Completed,0.55,5,388,0.668
Completed,0.55,6,595,0.272
Completed,0.55,4,3860,0.628
Completed,0.55,4,3649,0.205
Completed,0.55,4,1900,0.819
Completed,0.55,4,1405,0.104
Completed,0.55,4,3048,0.999
Completed,0.55,4,4440,0.42
Completed,0.55,4,1107,0.558
Completed,0.55,4,728,0.147
Completed,0.55,4,4977,0.753
Completed,0.55,4,2532,0.33
Completed,0.55,4,1767,0.694
Completed,0.55,4,2435,0.478
Completed,0.55,4,3268,0.624
Completed,0.55,4,4796,0.887
Completed,0.55,5,4276,0.707
Completed,0.55,5,4860,0.394
Completed,0.55,4,4975,0.82
Completed,0.55,5,1031,0.443
Completed,0.55,5,4589,0.514
Completed,0.55,4,3055,0.552
Completed,0.55,5,34,0.325
Completed,0.55,4,1003,0.741
Completed,0.55,4,784,0.171
Completed,0.55,5,3853,0.269
Completed,0.55,4,527,0.771
Completed,0.55,4,2641,0.107
Completed,0.55,4,2666,0.807
Completed,0.55,4,4854,0.5
Completed,0.55,5,1713,0.311
Completed,0.55,4,3162,0.712
Completed,0.55,5,2463,0.219
Completed,0.55,4,2875,0.347
Completed,0.55,4,1791,0.488
Completed,0.55,5,3110,0.419
Completed,0.55,4,4746,0.951
Completed,0.55,4,2762,0.591
Completed,0.55,4,1613,0.09
Completed,0.55,4,231,0.871
Completed,0.55,5,2918,0.903
Completed,0.55,5,2354,0.532
Completed,0.55,4,3692,0.625
Completed,0.55,5,648,0.257
Completed,0.55,5,4979,0.75
Completed,0.55,4,2525,0.644
Completed,0.55,4,1847,0.147
Completed,0.55,5,908,0.579
Completed,0.55,4,3299,0.86
Completed,0.55,5,4221,0.427
Completed,0.55,5,3951,0.497
Completed,0.55,4,4343,0.238
Completed,0.55,5,2874,0.714
Completed,0.55,5,289,0.408
Completed,0.55,4,2466,0.85
Completed,0.55,4,4452,0.032
Completed,0.55,4,4084,0.91
Completed,0.55,4,1501,0.217
Completed,0.55,4,1175,0.525
Completed,0.55,4,3164,0.344
Completed,0.55,4,3648,0.806
Completed,0.55,4,770,0.064
Completed,0.55,4,1711,0.629
Completed,0.55,4,3819,0.084
Completed,0.55,4,4857,0.569
Completed,0.55,4,1982,0.312
Completed,0.55,5,421,0.995
Completed,0.55,5,2663,0.128
Completed,0.55,4,2637,0.957
Completed,0.55,4,525,0.169
Completed,0.55,4,2074,0.602
Completed,0.55,4,4844,0.268
Completed,0.55,4,3850,0.666
Completed,0.55,5,1735,0.457
Completed,0.55,5,786,0.772
Completed,0.55,4,3553,0.108
Completed,0.55,5,3411,0.554
Completed,0.55,4,1006,0.327
Completed,0.55,5,1319,0.884
Completed,0.55,4,4207,0.339
Completed,0.55,4,4623,0.82
Completed,0.55,4,2216,0.049
Completed,0.55,4,32,0.74
Completed,0.55,4,3053,0.388
Completed,0.55,4,3011,0.862
Completed,0.55,4,157,0.011
Completed,0.55,4,2325,0.701
Completed,0.55,4,4587,0.43
Completed,0.55,5,4223,0.512
Completed,0.55,4,1366,0.365
Completed,0.55,4,1037,0.922
Completed,0.55,4,3298,0.196
Completed,0.55,5,3507,0.642
Completed,0.55,4,906,0.477
Completed,0.55,4,1849,0.793
Completed,0.55,4,4051,0.153
Completed,0.55,5,4719,0.982
Completed,0.55,4,2116,0.148
Completed,0.55,6,561,0.582
Completed,0.55,4,2528,0.292
Completed,0.55,4,2779,0.622
Completed,0.55,4,389,0.254
Completed,0.55,6,1936,0.938
Completed,0.55,4,4976,0.182
Completed,0.55,4,3988,0.752
Completed,0.55,4,1601,0.121
Completed,0.55,4,646,0.687
Completed,0.55,4,3689,0.444
Completed,0.55,4,3274,0.905
Completed,0.55,4,1138,0.226
Completed,0.55,4,1460,0.533
Completed,0.55,4,4287,0.397
Completed,0.55,4,4484,0.719
Completed,0.55,4,2351,0.4
Completed,0.55,6,170,0.841
Completed,0.55,4,2919,0.037
Completed,0.55,4,2935,0.934
Completed,0.55,6,233,0.193
Completed,0.55,4,2405,0.5
Completed,0.55,4,4508,0.369
Completed,0.55,4,4145,0.689
Completed,0.55,4,1445,0.433
Completed,0.55,4,1115,0.874
Completed,0.55,4,3220,0.008
Completed,0.55,4,3743,0.593
Completed,0.55,4,670,0.288
Completed,0.55,4,1616,0.97
Completed,0.55,4,3875,0.301
Completed,0.55,4,4952,0.782
Completed,0.55,4,1882,0.089
Completed,0.55,4,326,0.653
Completed,0.55,4,2763,0.473
Completed,0.55,6,2542,0.675
Completed,0.55,4,625,0.448
Completed,0.55,4,2169,0.763
Completed,0.55,4,4744,0.117
Completed,0.55,4,3755,0.949
Completed,0.55,5,1835,0.178
Completed,0.55,4,881,0.611
Completed,0.55,4,3453,0.259
Completed,0.55,4,3351,0.829
Completed,0.55,6,1062,0.04
Completed,0.55,4,1380,0.731
Completed,0.55,4,4107,0.061
Completed,0.55,4,4563,0.545
Completed,0.55,4,2272,0.336
Completed,0.55,4,92,0.893
Completed,0.55,4,2997,0.229
Completed,0.55,4,3106,0.521
Completed,0.55,7,57,0.357
Completed,0.55,4,2230,0.913
Completed,0.55,4,4687,0.205
Completed,0.55,4,4318,0.853
Completed,0.55,4,1266,0.02
Completed,0.55,4,942,0.71
Completed,0.55,4,3397,0.421
Completed,0.55,4,3568,0.99
Completed,0.55,4,850,0.14
Completed,0.55,4,1788,0.573
Completed,0.55,4,3918,0.014
Completed,0.55,4,4780,0.633
Completed,0.55,4,2060,0.486
Completed,0.55,4,500,0.801
Completed,0.55,4,2584,0.076
Completed,0.55,5,2718,0.776
Completed,0.55,4,445,0.097
Completed,0.55,4,1997,0.662
Completed,0.55,4,4920,0.468
Completed,0.55,4,3927,0.598
Completed,0.55,4,1657,0.279
Completed,0.55,4,707,0.962
Completed,0.55,5,3633,0.158
Completed,0.55,5,3179,0.743
Completed,0.55,4,1238,0.376
Completed,0.55,5,1555,0.816
Completed,0.55,5,4308,0.253
Completed,0.55,4,4389,0.881
Completed,0.55,5,2451,0.25
Completed,0.55,4,265,0.558
Completed,0.55,4,2819,0.315
Completed,0.55,4,2848,0.791
Completed,0.55,5,237,0.083
Completed,0.55,4,2440,0.647
Completed,0.55,4,4399,0.483
Completed,0.55,4,4138,0.583
Completed,0.55,4,1524,0.294
Completed,0.55,4,1231,0.976
Completed,0.55,5,3187,0.143
Completed,0.55,4,3602,0.695
Completed,0.55,4,737,0.423
Completed,0.55,5,1667,0.864
Completed,0.55,4,3783,0.411
Completed,0.55,6,4893,0.928
Completed,0.55,4,2025,0.202
Completed,0.55,4,457,0.51
Completed,0.55,4,2706,0.363
Completed,0.55,5,2615,0.536
Completed,0.55,4,470,0.342
Completed,0.55,4,2050,0.899
Completed,0.55,4,4789,0.22
Completed,0.55,4,3902,0.838
Completed,0.55,4,1760,0.034
Completed,0.55,4,838,0.725
Completed,0.55,4,3580,0.406
Completed,0.55,5,3369,0.943
Completed,0.55,4,970,0.187
Completed,0.55,4,1276,0.621
Completed,0.55,5,4174,0.168
Completed,0.55,4,4657,0.681
Completed,0.55,4,2261,0.438
Completed,0.55,4,64,0.754
Completed,0.55,4,3098,0.123
Completed,0.55,5,2988,0.627
Completed,0.55,4,101,0.496
Completed,0.55,4,2302,0.811
Completed,0.55,4,4533,0.07
Completed,0.55,4,4276,0.996
Completed,0.55,4,1392,0.13
Completed,0.55,4,1090,0.563
Completed,0.55,4,3323,0.307
Completed,0.55,4,3464,0.843
Completed,0.55,4,871,0.026
Completed,0.55,4,1806,0.716
Completed,0.55,4,4018,0.354
Completed,0.55,4,4752,0.531
Completed,0.55,4,2161,0.351
Completed,0.55,4,594,0.908
Completed,0.55,4,2574,0.214
Completed,0.55,4,2753,0.887
Completed,0.55,4,336,0.241
Completed,0.55,4,1911,0.548
Completed,0.55,4,4924,0.321
Completed,0.55,4,4043,0.737
Completed,0.55,5,1624,0.385
Completed,0.55,4,701,0.826
Completed,0.55,4,3712,0.055
Completed,0.55,4,3229,0.607
Completed,0.55,4,1106,0.273
Completed,0.55,5,1415,0.956
Completed,0.55,4,4252,0.099
Completed,0.55,4,4519,0.767
Completed,0.55,9,2393,0.103
Completed,0.55,4,205,0.668
Completed,0.55,5,2962,0.458
Completed,0.55,4,2909,0.574
Completed,0.55,4,180,0.303
Completed,0.55,4,2379,0.985
Completed,0.55,5,4455,0.134
Completed,0.55,4,4199,0.8
Completed,0.55,4,1468,0.074
Completed,0.55,4,1170,0.638
Completed,0.55,5,3243,0.491
Completed,0.55,4,3698,0.92
Completed,0.55,4,637,0.211
Completed,0.55,7,1571,0.519
Completed,0.55,4,3839,0.19
Completed,0.55,6,4988,0.704
Completed,0.55,4,1925,0.414
Completed,0.55,4,361,0.856
Completed,0.55,4,2806,0.022
Completed,0.55,4,2519,0.814
Completed,0.55,4,571,0.059
Completed,0.55,4,2146,0.749
Completed,0.55,4,4689,0.382
Completed,0.55,5,3807,0.56
Completed,0.55,4,1860,0.317
Completed,0.55,4,934,0.875
Completed,0.55,4,3479,0.244
Completed,0.55,5,3308,0.657
Completed,0.55,6,1027,0.463
Completed,0.55,4,1338,0.778
Completed,0.55,4,4074,0.45
Completed,0.55,4,4596,0.967
Completed,0.55,4,2317,0.163
Completed,0.55,4,125,0.596
Completed,0.55,4,3042,0.277
Completed,0.55,5,3083,0.972
Completed,0.55,4,1,0.154
Completed,0.55,7,2207,0.588
Completed,0.55,6,4633,0.282
Completed,0.55,4,4371,0.652
Completed,0.55,5,1292,0.471
Completed,0.55,6,994,0.787
Completed,0.55,4,3423,0.094
Completed,0.55,5,3525,0.507
Completed,0.55,4,815,0.375
Completed,0.55,4,1745,0.932
Completed,0.55,4,3974,0.234
Completed,0.55,4,4813,0.868
Completed,0.55,4,2104,0.001
Completed,0.55,4,533,0.692
Completed,0.55,6,2630,0.435
Completed,0.55,4,2692,0.728
Completed,0.55,7,393,0.394
Completed,0.55,4,1972,0.835
Completed,0.55,6,4868,0.047
Completed,0.55,5,3982,0.896
Completed,0.55,4,1681,0.232
Completed,0.55,4,762,0.539
Completed,0.55,5,3655,0.33
Completed,0.55,4,3134,0.758
Completed,0.55,5,1206,0.112
Completed,0.55,5,1510,0.677
Completed,0.55,5,4364,0.469
Completed,0.55,4,4424,0.616
Completed,0.55,5,2493,0.264
Completed,0.55,4,301,0.947
Completed,0.55,4,2862,0.176
Completed,0.55,5,2855,0.945
Completed,0.55,5,312,0.174
Completed,0.55,4,2482,0.614
Completed,0.55,5,4430,0.262
Completed,0.55,6,4067,0.679
Completed,0.55,4,1522,0.452
Completed,0.55,4,1194,0.76
Completed,0.55,4,3141,0.114
Completed,0.55,5,3663,0.541
Completed,0.55,4,749,0.331
Completed,0.55,5,1693,0.898
Completed,0.55,4,3795,0.319
Completed,0.55,4,4876,0.833
Completed,0.55,4,1959,0.044
Completed,0.55,4,405,0.726
Completed,0.55,4,2684,0.392
Completed,0.55,5,2622,0.694
Completed,0.55,4,546,0.437
Completed,0.55,5,2092,0.87
Completed,0.55,4,4821,0.003
Completed,0.55,4,3831,0.93
Completed,0.55,5,1758,0.188
Completed,0.55,4,802,0.505
Completed,0.55,4,3533,0.373
Completed,0.55,4,3430,0.785
Completed,0.55,4,983,0.092
Completed,0.55,4,1303,0.65
Completed,0.55,5,4186,0.072
Completed,0.55,9,4640,0.589
Completed,0.55,5,2195,0.285
Completed,0.55,5,13,0.974
Completed,0.55,4,3076,0.156
Completed,0.55,4,3029,0.594
Completed,0.55,4,133,0.275
Completed,0.55,4,2309,0.965
Completed,0.55,5,4608,0.161
Completed,0.55,5,4239,0.78
Completed,0.55,5,1346,0.101
Completed,0.55,6,1019,0.659
Completed,0.55,9,3320,0.465
Completed,0.55,5,3491,0.876
Completed,0.55,5,927,0.246
Completed,0.55,8,1867,0.562
Completed,0.55,4,4031,0.383
Completed,0.55,5,4700,0.747
Completed,0.55,4,2139,0.38
Completed,0.55,4,577,0.812
Completed,0.55,4,2508,0.057
Completed,0.55,5,2794,0.858
Completed,0.55,5,368,0.024
Completed,0.55,4,1918,0.706
Completed,0.55,5,5000,0.416
Completed,0.55,5,4007,0.517
Completed,0.55,4,1578,0.352
Completed,0.55,4,630,0.918
Completed,0.55,5,3709,0.209
Completed,0.55,5,3256,0.637
Completed,0.55,4,1162,0.489
Completed,0.55,4,1476,0.798
Completed,0.55,6,4264,0.132
Completed,0.55,5,4468,0.987
Completed,0.55,4,2371,0.136
Completed,0.55,5,188,0.576
Completed,0.55,4,2897,0.304
Completed,0.55,4,2951,0.67
Completed,0.55,5,212,0.46
Completed,0.55,4,2387,0.769
Completed,0.55,5,4531,0.105
Completed,0.55,4,4163,0.954
