Status,ACCURACY,RUNTIME,recent_samples_size,delta
Failed,,,2443,0.929
Failed,,,3816,0.377
Failed,,,3097,0.589
Failed,,,641,0.109
Failed,,,522,0.998
Failed,,,3222,0.448
Failed,,,4867,0.518
Failed,,,1396,0.04
Failed,,,1269,0.937
Failed,,,4975,0.49
Failed,,,3423,0.955
Failed,,,333,0.476
Failed,,,654,0.782
Failed,,,3110,0.271
Failed,,,3807,0.701
Failed,,,2436,0.243
Failed,,,2093,0.878
Failed,,,4168,0.428
Failed,,,2667,0.608
Failed,,,1070,0.09
Failed,,,208,0.845
Failed,,,3533,0.336
Failed,,,4552,0.639
Failed,,,1705,0.184
Failed,,,1816,0.658
Failed,,,4428,0.149
Failed,,,3502,0.672
Failed,,,254,0.131
Failed,,,1201,0.565
Failed,,,2563,0.117
Failed,,,4355,0.921
Failed,,,1888,0.401
Failed,,,2327,0.72
Failed,,,3933,0.208
Failed,,,2901,0.762
Failed,,,836,0.306
Failed,,,442,0.5
Failed,,,3299,0.053
Failed,,,4786,0.98
Failed,,,1471,0.462
Failed,,,1437,0.811
Failed,,,4840,0.261
Failed,,,3192,0.543
Failed,,,570,0.026
Failed,,,886,0.718
Failed,,,2874,0.229
Failed,,,4039,0.8
Failed,,,2198,0.257
Failed,,,2016,0.622
Failed,,,4247,0.072
Failed,,,2592,0.891
Failed,,,1151,0.411
Failed,,,77,0.902
Failed,,,3705,0.416
Failed,,,4384,0.61
Failed,,,1840,0.069
Failed,,,1671,0.59
Failed,,,4605,0.104
Failed,,,3739,0.826
Failed,,,23,0.371
Failed,,,965,0.934
Failed,,,2795,0.384
Failed,,,4117,0.579
Failed,,,2120,0.099
Failed,,,2407,0.78
Failed,,,3857,0.292
Failed,,,2982,0.738
Failed,,,761,0.194
Failed,,,624,0.748
Failed,,,3158,0.199
Failed,,,4931,0.768
Failed,,,1293,0.289
Failed,,,1361,0.687
Failed,,,4921,0.241
Failed,,,3323,0.705
Failed,,,398,0.227
Failed,,,707,0.533
Failed,,,3016,0.021
Failed,,,3901,0.95
Failed,,,2382,0.493
Failed,,,2154,0.628
Failed,,,4063,0.179
Failed,,,2771,0.858
Failed,,,1009,0.339
Failed,,,308,0.596
Failed,,,3468,0.086
Failed,,,4617,0.888
Failed,,,1604,0.434
Failed,,,1752,0.907
Failed,,,4530,0.399
Failed,,,3557,0.921
Failed,,,164,0.381
Failed,,,1097,0.815
Failed,,,2626,0.366
Failed,,,4292,0.671
Failed,,,1992,0.152
Failed,,,2232,0.969
Failed,,,3985,0.458
Failed,,,2849,0.513
Failed,,,930,0.056
Failed,,,387,0.75
Failed,,,3389,0.302
Failed,,,4695,0.73
Failed,,,1526,0.213
Failed,,,1535,0.734
Failed,,,4704,0.214
Failed,,,3247,0.793
Failed,,,478,0.275
Failed,,,782,0.967
Failed,,,2935,0.48
Failed,,,3978,0.551
Failed,,,2302,0.007
Failed,,,1923,0.872
Failed,,,4301,0.321
Failed,,,2538,0.642
Failed,,,1245,0.162
Failed,,,98,0.575
Failed,,,3647,0.119
Failed,,,4520,0.907
Failed,,,1741,0.395
Failed,,,1614,0.888
Failed,,,4626,0.43
Failed,,,3637,0.577
Failed,,,88,0.121
Failed,,,1016,0.684
Failed,,,2701,0.134
Failed,,,4211,0.829
Failed,,,2068,0.348
Failed,,,2470,0.531
Failed,,,3754,0.042
Failed,,,3086,0.986
Failed,,,698,0.444
Failed,,,488,0.795
Failed,,,3257,0.277
Failed,,,4910,0.691
Failed,,,1351,0.241
Failed,,,1304,0.767
Failed,,,4942,0.286
Failed,,,3380,0.753
Failed,,,378,0.304
Failed,,,689,0.984
Failed,,,3077,0.443
Failed,,,3763,0.527
Failed,,,2479,0.042
Failed,,,2058,0.83
Failed,,,4201,0.352
Failed,,,2712,0.686
Failed,,,1027,0.137
Failed,,,173,0.925
Failed,,,3566,0.381
Failed,,,4596,0.593
Failed,,,1662,0.105
Failed,,,1851,0.612
Failed,,,4395,0.07
Failed,,,3459,0.595
Failed,,,299,0.084
Failed,,,1236,0.643
Failed,,,2529,0.164
Failed,,,4310,0.873
Failed,,,1932,0.324
Failed,,,2292,0.547
Failed,,,3967,0.007
Failed,,,2946,0.965
Failed,,,793,0.478
Failed,,,407,0.704
Failed,,,3332,0.224
Failed,,,4831,0.809
Failed,,,1427,0.259
Failed,,,1481,0.983
Failed,,,4796,0.464
Failed,,,3148,0.747
Failed,,,614,0.196
Failed,,,920,0.514
Failed,,,2839,0.059
Failed,,,3995,0.97
Failed,,,2243,0.46
Failed,,,1983,0.668
Failed,,,4282,0.15
Failed,,,2635,0.812
Failed,,,1107,0.365
Failed,,,32,0.825
Failed,,,3749,0.368
Failed,,,4419,0.657
Failed,,,1807,0.146
Failed,,,1715,0.638
Failed,,,4562,0.181
Failed,,,3695,0.905
Failed,,,67,0.417
Failed,,,998,0.855
Failed,,,2761,0.338
Failed,,,4074,0.625
Failed,,,2164,0.178
Failed,,,2373,0.951
Failed,,,3892,0.495
Failed,,,3026,0.533
Failed,,,716,0.024
Failed,,,580,0.546
Failed,,,3201,0.027
Failed,,,4966,0.94
Failed,,,1260,0.491
Failed,,,1405,0.517
Failed,,,4876,0.036
Failed,,,3288,0.504
Failed,,,432,0.054
Failed,,,750,0.734
Failed,,,2972,0.194
Failed,,,3867,0.777
Failed,,,2417,0.291
Failed,,,2111,0.58
Failed,,,4108,0.102
Failed,,,2805,0.935
Failed,,,974,0.387
Failed,,,265,0.675
Failed,,,3512,0.132
Failed,,,4650,0.843
Failed,,,1570,0.354
Failed,,,1795,0.863
Failed,,,4486,0.319
Failed,,,3522,0.845
Failed,,,197,0.333
Failed,,,1141,0.892
Failed,,,2581,0.414
Failed,,,4258,0.623
Failed,,,2027,0.074
Failed,,,2189,0.797
Failed,,,4030,0.256
Failed,,,2883,0.715
Failed,,,896,0.229
Failed,,,343,0.953
Failed,,,3434,0.474
Failed,,,4729,0.56
Failed,,,1491,0.009
Failed,,,1523,0.82
Failed,,,4759,0.362
Failed,,,3213,0.996
Failed,,,513,0.446
Failed,,,827,0.764
Failed,,,2892,0.308
Failed,,,3943,0.72
Failed,,,2336,0.211
Failed,,,1878,0.917
Failed,,,4344,0.4
Failed,,,2573,0.563
Failed,,,1211,0.115
Failed,,,147,0.973
Failed,,,3629,0.454
Failed,,,4456,0.51
Failed,,,1766,0.06
Failed,,,1600,0.537
Failed,,,4682,0.017
Failed,,,3603,0.655
Failed,,,123,0.168
Failed,,,1061,0.606
Failed,,,2658,0.088
Failed,,,4177,0.874
Failed,,,2102,0.428
Failed,,,2425,0.701
Failed,,,3797,0.246
Failed,,,3121,0.783
Failed,,,664,0.273
Failed,,,538,0.632
Failed,,,3238,0.175
Failed,,,4847,0.855
Failed,,,1374,0.342
Failed,,,1285,0.681
Failed,,,4991,0.138
Failed,,,3408,0.667
Failed,,,317,0.156
Failed,,,631,0.587
Failed,,,3087,0.107
Failed,,,3826,0.925
Failed,,,2454,0.377
Failed,,,2074,0.744
Failed,,,4150,0.204
Failed,,,2690,0.772
Failed,,,1094,0.285
Failed,,,228,0.527
Failed,,,3554,0.046
Failed,,,4536,0.991
Failed,,,1689,0.44
Failed,,,1832,0.963
Failed,,,4444,0.483
Failed,,,3486,0.945
Failed,,,239,0.497
Failed,,,1177,0.807
Failed,,,2540,0.265
Failed,,,4373,0.709
Failed,,,1907,0.223
Failed,,,2309,0.898
Failed,,,3915,0.42
Failed,,,2925,0.614
Failed,,,859,0.065
Failed,,,463,0.868
Failed,,,3319,0.325
Failed,,,4770,0.646
Failed,,,1455,0.157
Failed,,,1420,0.57
Failed,,,4824,0.113
Failed,,,3172,0.833
Failed,,,549,0.344
Failed,,,868,0.912
Failed,,,2855,0.394
Failed,,,4062,0.573
Failed,,,2221,0.125
Failed,,,1993,0.754
Failed,,,4224,0.299
Failed,,,2610,0.727
Failed,,,1170,0.217
Failed,,,56,0.724
Failed,,,3684,0.204
Failed,,,4400,0.759
Failed,,,1856,0.31
Failed,,,1655,0.786
Failed,,,4589,0.267
Failed,,,3718,0.554
Failed,,,3,0.003
Failed,,,946,0.691
Failed,,,2777,0.236
Failed,,,4140,0.789
Failed,,,2143,0.279
Failed,,,2384,0.6
Failed,,,3834,0.082
Failed,,,3001,0.884
Failed,,,779,0.437
Failed,,,603,0.882
Failed,,,3137,0.424
Failed,,,4947,0.605
Failed,,,1309,0.093
Failed,,,1340,0.931
Failed,,,4900,0.387
Failed,,,3344,0.917
Failed,,,419,0.405
Failed,,,725,0.836
Failed,,,3035,0.357
Failed,,,3878,0.676
Failed,,,2359,0.127
Failed,,,2177,0.994
Failed,,,4086,0.453
Failed,,,2753,0.522
Failed,,,990,0.036
Failed,,,293,0.776
Failed,,,3451,0.296
Failed,,,4638,0.742
Failed,,,1625,0.19
Failed,,,1731,0.714
Failed,,,4509,0.233
Failed,,,3578,0.696
Failed,,,184,0.247
Failed,,,1116,0.557
Failed,,,2644,0.016
Failed,,,4268,0.959
Failed,,,1968,0.472
Failed,,,2255,0.649
Failed,,,4008,0.17
Failed,,,2831,0.863
Failed,,,912,0.315
Failed,,,370,0.618
Failed,,,3374,0.076
Failed,,,4716,0.896
Failed,,,1547,0.406
Failed,,,1552,0.62
Failed,,,4712,0.078
Failed,,,3262,0.583
Failed,,,494,0.095
Failed,,,805,0.663
Failed,,,2959,0.144
Failed,,,3959,0.822
Failed,,,2284,0.375
Failed,,,1941,0.504
Failed,,,4319,0.05
Failed,,,2516,0.976
Failed,,,1221,0.466
Failed,,,100,0.712
Failed,,,3660,0.231
Failed,,,4503,0.801
Failed,,,1734,0.251
Failed,,,1630,0.774
Failed,,,4633,0.294
Failed,,,3653,0.803
Failed,,,103,0.253
Failed,,,1040,0.941
Failed,,,2724,0.486
Failed,,,4194,0.539
Failed,,,2050,0.03
Failed,,,2488,0.849
Failed,,,3772,0.332
Failed,,,3062,0.635
Failed,,,675,0.187
Failed,,,491,0.933
Failed,,,3269,0.389
Failed,,,4893,0.585
Failed,,,1344,0.097
Failed,,,1316,0.88
Failed,,,4944,0.422
Failed,,,3378,0.897
Failed,,,365,0.409
Failed,,,681,0.847
Failed,,,3059,0.33
Failed,,,3775,0.633
Failed,,,2481,0.185
Failed,,,2046,0.943
Failed,,,4199,0.487
Failed,,,2719,0.541
Failed,,,1044,0.032
Failed,,,180,0.788
Failed,,,3583,0.269
Failed,,,4584,0.699
Failed,,,1659,0.249
Failed,,,1863,0.726
Failed,,,4397,0.206
Failed,,,3456,0.74
Failed,,,287,0.188
Failed,,,1228,0.506
Failed,,,2512,0.052
Failed,,,4322,0.978
Failed,,,1934,0.468
Failed,,,2280,0.661
Failed,,,3964,0.142
Failed,,,2953,0.82
Failed,,,810,0.373
Failed,,,414,0.568
Failed,,,3349,0.111
Failed,,,4818,0.915
Failed,,,1425,0.403
Failed,,,1449,0.87
Failed,,,4774,0.327
Failed,,,3140,0.603
Failed,,,597,0.091
Failed,,,917,0.651
Failed,,,2827,0.172
Failed,,,4012,0.865
Failed,,,2250,0.316
Failed,,,1966,0.555
Failed,,,4275,0.014
Failed,,,2638,0.957
Failed,,,1119,0.47
Failed,,,5,0.961
Failed,,,3712,0.481
Failed,,,4451,0.552
Failed,,,1829,0.001
Failed,,,1683,0.525
Failed,,,4540,0.044
Failed,,,3688,0.761
Failed,,,49,0.311
Failed,,,996,0.992
Failed,,,2748,0.451
Failed,,,4091,0.52
Failed,,,2172,0.034
Failed,,,2356,0.838
Failed,,,3885,0.359
Failed,,,3028,0.678
Failed,,,729,0.129
Failed,,,553,0.683
Failed,,,3165,0.14
Failed,,,4998,0.835
Failed,,,1282,0.346
Failed,,,1368,0.63
Failed,,,4849,0.173
Failed,,,3315,0.647
Failed,,,468,0.16
Failed,,,773,0.598
Failed,,,3003,0.08
Failed,,,3831,0.882
Failed,,,2390,0.435
Failed,,,2147,0.693
Failed,,,4135,0.238
Failed,,,2783,0.791
Failed,,,942,0.281
Failed,,,243,0.539
Failed,,,3480,0.019
Failed,,,4687,0.948
Failed,,,1596,0.499
Failed,,,1759,0.975
Failed,,,4459,0.456
Failed,,,3549,0.989
Failed,,,234,0.438
Failed,,,1163,0.756
Failed,,,2613,0.301
Failed,,,4221,0.728
Failed,,,2000,0.219
Failed,,,2226,0.91
Failed,,,4056,0.392
Failed,,,2861,0.571
Failed,,,864,0.123
Failed,,,321,0.818
Failed,,,3402,0.36
Failed,,,4765,0.665
Failed,,,1518,0.154
Failed,,,1486,0.955
Failed,,,4733,0.476
Failed,,,3235,0.853
Failed,,,545,0.34
Failed,,,854,0.9
Failed,,,2929,0.422
Failed,,,3911,0.616
Failed,,,2314,0.066
Failed,,,1910,0.805
Failed,,,4366,0.263
Failed,,,2546,0.707
Failed,,,1175,0.221
Failed,,,125,0.86
Failed,,,3597,0.317
Failed,,,4492,0.653
Failed,,,1792,0.165
Failed,,,1564,0.673
Failed,,,4655,0.131
Failed,,,3626,0.512
Failed,,,154,0.062
Failed,,,1088,0.742
Failed,,,2694,0.202
Failed,,,4145,0.77
Failed,,,2080,0.283
Failed,,,2457,0.589
Failed,,,3819,0.109
Failed,,,3094,0.927
Failed,,,628,0.379
Failed,,,516,0.519
Failed,,,3206,0.038
Failed,,,4883,0.998
Failed,,,1402,0.448
Failed,,,1253,0.545
Failed,,,4969,0.025
Failed,,,3430,0.562
Failed,,,349,0.011
Failed,,,658,0.699
Failed,,,3123,0.245
Failed,,,3794,0.782
Failed,,,2432,0.271
Failed,,,2106,0.608
Failed,,,4171,0.09
Failed,,,2663,0.876
Failed,,,1057,0.43
Failed,,,201,0.64
Failed,,,3517,0.183
Failed,,,4567,0.846
Failed,,,1711,0.335
Failed,,,1800,0.827
Failed,,,4422,0.37
Failed,,,3508,0.841
Failed,,,271,0.352
Failed,,,1204,0.919
Failed,,,2577,0.402
Failed,,,4341,0.565
Failed,,,1885,0.117
Failed,,,2340,0.762
Failed,,,3937,0.306
Failed,,,2898,0.718
Failed,,,822,0.209
Failed,,,436,0.981
Failed,,,3282,0.462
Failed,,,4802,0.502
Failed,,,1476,0.052
Failed,,,1432,0.706
Failed,,,4826,0.226
Failed,,,3199,0.938
Failed,,,586,0.489
Failed,,,890,0.799
Failed,,,2887,0.258
Failed,,,4026,0.717
Failed,,,2194,0.231
Failed,,,2029,0.89
Failed,,,4251,0.412
Failed,,,2588,0.621
Failed,,,1138,0.073
Failed,,,64,0.61
Failed,,,3701,0.068
Failed,,,4388,0.903
Failed,,,1854,0.415
Failed,,,1667,0.922
Failed,,,4592,0.38
Failed,,,3745,0.659
Failed,,,40,0.148
Failed,,,968,0.579
Failed,,,2809,0.1
Failed,,,4103,0.933
Failed,,,2117,0.385
Failed,,,2420,0.736
Failed,,,3861,0.195
Failed,,,2979,0.779
Failed,,,747,0.293
Failed,,,610,0.768
Failed,,,3155,0.288
Failed,,,4935,0.749
Failed,,,1307,0.198
Failed,,,1358,0.794
Failed,,,4908,0.275
Failed,,,3336,0.811
Failed,,,402,0.261
Failed,,,723,0.949
Failed,,,3023,0.494
Failed,,,3895,0.532
Failed,,,2367,0.022
Failed,,,2160,0.857
Failed,,,4079,0.34
Failed,,,2756,0.627
Failed,,,1002,0.18
Failed,,,295,0.89
Failed,,,3464,0.432
Failed,,,4621,0.597
Failed,,,1618,0.086
Failed,,,1748,0.577
Failed,,,4517,0.121
Failed,,,3571,0.591
Failed,,,167,0.103
Failed,,,1114,0.67
Failed,,,2632,0.153
Failed,,,4286,0.814
Failed,,,1976,0.367
Failed,,,2238,0.512
Failed,,,4001,0.057
Failed,,,2833,0.968
Failed,,,925,0.458
Failed,,,373,0.732
Failed,,,3386,0.212
Failed,,,4699,0.751
Failed,,,1540,0.302
Failed,,,1529,0.752
Failed,,,4688,0.304
Failed,,,3260,0.689
Failed,,,482,0.239
Failed,,,798,0.549
Failed,,,2942,0.009
Failed,,,3971,0.967
Failed,,,2287,0.48
Failed,,,1929,0.641
Failed,,,4317,0.162
Failed,,,2523,0.87
Failed,,,1239,0.323
Failed,,,82,0.906
Failed,,,3642,0.396
Failed,,,4526,0.575
Failed,,,1757,0.119
Failed,,,1607,0.595
Failed,,,4610,0.084
Failed,,,3651,0.909
Failed,,,91,0.397
Failed,,,1032,0.828
Failed,,,2707,0.35
Failed,,,4206,0.684
Failed,,,2052,0.135
Failed,,,2476,0.986
Failed,,,3770,0.445
Failed,,,3070,0.529
Failed,,,692,0.044
Failed,,,473,0.689
Failed,,,3251,0.243
Failed,,,4917,0.795
Failed,,,1367,0.277
Failed,,,1298,0.746
Failed,,,4926,0.198
Failed,,,3396,0.732
Failed,,,383,0.215
Failed,,,702,0.529
Failed,,,3080,0.04
Failed,,,3759,0.984
Failed,,,2465,0.442
Failed,,,2061,0.686
Failed,,,4215,0.136
Failed,,,2698,0.831
Failed,,,1023,0.35
Failed,,,157,0.592
Failed,,,3561,0.106
Failed,,,4602,0.923
Failed,,,1678,0.383
Failed,,,1844,0.904
Failed,,,4379,0.418
Failed,,,3474,0.886
Failed,,,305,0.432
Failed,,,1249,0.874
Failed,,,2533,0.323
Failed,,,4306,0.643
Failed,,,1919,0.164
Failed,,,2296,0.965
Failed,,,3980,0.477
Failed,,,2932,0.549
Failed,,,789,0.005
Failed,,,392,0.809
Failed,,,3326,0.26
Failed,,,4837,0.703
Failed,,,1443,0.225
Failed,,,1467,0.502
Failed,,,4793,0.055
Failed,,,3164,0.766
Failed,,,619,0.287
Failed,,,934,0.971
Failed,,,2842,0.46
Failed,,,3992,0.515
Failed,,,2229,0.058
Failed,,,1986,0.813
Failed,,,4296,0.364
Failed,,,2621,0.669
Failed,,,1103,0.15
Failed,,,29,0.657
Failed,,,3735,0.147
Failed,,,4433,0.824
Failed,,,1810,0.369
Failed,,,1702,0.843
Failed,,,4558,0.334
Failed,,,3710,0.612
Failed,,,73,0.071
Failed,,,1011,0.626
Failed,,,2765,0.177
Failed,,,4070,0.856
Failed,,,2151,0.337
Failed,,,2377,0.535
Failed,,,3905,0.023
Failed,,,3013,0.952
Failed,,,712,0.495
Failed,,,576,0.939
Failed,,,3188,0.492
Failed,,,4979,0.545
Failed,,,1264,0.028
Failed,,,1391,0.996
Failed,,,4873,0.447
Failed,,,3292,0.982
Failed,,,445,0.464
Failed,,,756,0.778
Failed,,,2988,0.29
Failed,,,3851,0.735
Failed,,,2411,0.192
Failed,,,2127,0.936
Failed,,,4114,0.385
Failed,,,2799,0.581
Failed,,,958,0.101
Failed,,,262,0.841
Failed,,,3499,0.356
Failed,,,4664,0.674
Failed,,,1573,0.133
Failed,,,1782,0.655
Failed,,,4482,0.168
Failed,,,3526,0.637
Failed,,,210,0.182
Failed,,,1147,0.624
Failed,,,2597,0.074
Failed,,,4242,0.893
Failed,,,2020,0.413
Failed,,,2205,0.716
Failed,,,4036,0.227
Failed,,,2877,0.798
Failed,,,880,0.255
Failed,,,339,0.558
Failed,,,3421,0.011
Failed,,,4742,0.953
Failed,,,1495,0.474
Failed,,,1509,0.667
Failed,,,4756,0.156
Failed,,,3217,0.516
Failed,,,526,0.038
Failed,,,833,0.722
Failed,,,2908,0.21
Failed,,,3927,0.764
Failed,,,2330,0.308
Failed,,,1894,0.563
Failed,,,4350,0.115
Failed,,,2567,0.919
Failed,,,1195,0.399
Failed,,,144,0.508
Failed,,,3615,0.061
Failed,,,4469,0.973
Failed,,,1769,0.454
Failed,,,1587,0.945
Failed,,,4678,0.497
Failed,,,3607,0.861
Failed,,,136,0.32
Failed,,,1067,0.876
Failed,,,2673,0.426
Failed,,,4161,0.606
Failed,,,2095,0.088
Failed,,,2441,0.784
Failed,,,3803,0.273
Failed,,,3114,0.703
Failed,,,648,0.245
Failed,,,534,0.853
Failed,,,3225,0.344
Failed,,,4860,0.632
Failed,,,1378,0.175
Failed,,,1271,0.832
Failed,,,4988,0.346
Failed,,,3411,0.818
Failed,,,331,0.363
Failed,,,637,0.927
Failed,,,3103,0.375
Failed,,,3810,0.587
Failed,,,2448,0.107
Failed,,,2090,0.772
Failed,,,4155,0.285
Failed,,,2684,0.746
Failed,,,1077,0.202
Failed,,,225,0.99
Failed,,,3540,0.441
Failed,,,4549,0.526
Failed,,,1692,0.047
Failed,,,1819,0.553
Failed,,,4440,0.004
Failed,,,3490,0.535
Failed,,,252,0.018
Failed,,,1184,0.71
Failed,,,2556,0.221
Failed,,,4357,0.807
Failed,,,1901,0.265
Failed,,,2324,0.614
Failed,,,3921,0.064
Failed,,,2918,0.9
Failed,,,843,0.418
Failed,,,459,0.645
Failed,,,3306,0.158
Failed,,,4783,0.867
Failed,,,1458,0.326
Failed,,,1415,0.915
Failed,,,4808,0.406
Failed,,,3175,0.68
Failed,,,563,0.139
Failed,,,874,0.573
Failed,,,2872,0.124
Failed,,,4046,0.913
Failed,,,2215,0.393
Failed,,,2009,0.728
Failed,,,4230,0.216
Failed,,,2604,0.755
Failed,,,1154,0.298
Failed,,,2739,0.995
Failed,,,987,0.452
Failed,,,40,0.758
Failed,,,3678,0.31
Failed,,,4406,0.723
Failed,,,1872,0.205
Failed,,,3722,0.963
Failed,,,16,0.484
Failed,,,953,0.79
Failed,,,2793,0.278
Failed,,,4125,0.693
Failed,,,2137,0.235
Failed,,,2399,0.886
Failed,,,3840,0.436
Failed,,,2994,0.601
Failed,,,763,0.082
Failed,,,2926,0.853
Failed,,,851,0.343
Failed,,,547,0.899
Failed,,,3238,0.419
Failed,,,4852,0.615
Failed,,,1371,0.064
Failed,,,1284,0.912
Failed,,,5000,0.394
Failed,,,3360,0.569
Failed,,,425,0.113
Failed,,,739,0.677
Failed,,,3038,0.126
Failed,,,3874,0.837
Failed,,,2346,0.356
Failed,,,2181,0.523
Failed,,,4100,0.035
Failed,,,2692,0.508
Failed,,,1085,0.061
Failed,,,156,0.745
Failed,,,3628,0.202
Failed,,,4461,0.772
Failed,,,1761,0.284
Failed,,,1594,0.808
Failed,,,4685,0.264
Failed,,,3478,0.71
Failed,,,241,0.222
Failed,,,1177,0.536
Failed,,,2549,0.018
Failed,,,4369,0.945
Failed,,,1912,0.498
Failed,,,2312,0.631
Failed,,,3908,0.176
Failed,,,3121,0.559
Failed,,,655,0.01
Failed,,,351,0.702
Failed,,,3432,0.245
Failed,,,4735,0.784
Failed,,,1488,0.272
Failed,,,1516,0.587
Failed,,,4763,0.107
Failed,,,3400,0.926
Failed,,,319,0.376
Failed,,,630,0.818
Failed,,,3096,0.363
Failed,,,3822,0.666
Failed,,,2459,0.157
Failed,,,2077,0.972
Failed,,,4143,0.455
Failed,,,2574,0.842
Failed,,,1202,0.355
Failed,,,273,0.919
Failed,,,3510,0.399
Failed,,,4657,0.564
Failed,,,1566,0.114
Failed,,,1790,0.607
Failed,,,4490,0.087
Failed,,,3595,0.876
Failed,,,123,0.427
Failed,,,1059,0.861
Failed,,,2665,0.32
Failed,,,4174,0.654
Failed,,,2108,0.168
Failed,,,2429,0.953
Failed,,,3792,0.474
Failed,,,4677,0.629
Failed,,,1586,0.174
Failed,,,1770,0.664
Failed,,,4470,0.155
Failed,,,3614,0.817
Failed,,,142,0.361
Failed,,,1079,0.928
Failed,,,2685,0.378
Failed,,,3204,0.721
Failed,,,514,0.21
Failed,,,825,0.516
Failed,,,2900,0.037
Failed,,,3939,0.995
Failed,,,2343,0.447
Failed,,,1883,0.674
Failed,,,4338,0.133
Failed,,,4755,0.974
Failed,,,1508,0.457
Failed,,,1496,0.652
Failed,,,4743,0.167
Failed,,,3419,0.86
Failed,,,338,0.318
Failed,,,650,0.877
Failed,,,3115,0.429
Failed,,,3920,0.806
Failed,,,2323,0.262
Failed,,,1902,0.617
Failed,,,4358,0.065
Failed,,,2555,0.901
Failed,,,1182,0.421
Failed,,,254,0.852
Failed,,,3491,0.341
Failed,,,4481,0.954
Failed,,,1780,0.476
Failed,,,1574,0.997
Failed,,,4665,0.449
Failed,,,3498,0.518
Failed,,,260,0.039
Failed,,,1197,0.719
Failed,,,2569,0.209
Failed,,,4154,0.59
Failed,,,2089,0.108
Failed,,,2449,0.771
Failed,,,3811,0.282
Failed,,,3101,0.743
Failed,,,636,0.201
Failed,,,332,0.511
Failed,,,3413,0.063
Failed,,,2889,0.939
Failed,,,893,0.492
Failed,,,584,0.798
Failed,,,3196,0.255
Failed,,,4966,0.716
Failed,,,1251,0.228
Failed,,,1399,0.765
Failed,,,4881,0.307
Failed,,,3802,0.609
Failed,,,2440,0.089
Failed,,,2097,0.782
Failed,,,4162,0.27
Failed,,,2672,0.7
Failed,,,1066,0.244
Failed,,,137,0.561
Failed,,,3609,0.012
Failed,,,37,0.582
Failed,,,3743,0.101
Failed,,,4420,0.936
Failed,,,1797,0.386
Failed,,,1714,0.893
Failed,,,4570,0.413
Failed,,,4349,0.763
Failed,,,1893,0.305
Failed,,,3520,0.625
Failed,,,204,0.073
Failed,,,1136,0.636
Failed,,,2585,0.182
Failed,,,4249,0.844
Failed,,,2027,0.333
Failed,,,2197,0.546
Failed,,,4028,0.027
Failed,,,404,0.952
Failed,,,3339,0.494
Failed,,,4829,0.534
Failed,,,1435,0.023
Failed,,,1479,0.735
Failed,,,4804,0.193
Failed,,,3285,0.779
Failed,,,439,0.29
Failed,,,745,0.982
Failed,,,2976,0.465
Failed,,,3858,0.503
Failed,,,2418,0.055
Failed,,,2119,0.824
Failed,,,4106,0.369
Failed,,,2812,0.656
Failed,,,970,0.147
Failed,,,232,0.755
Failed,,,3547,0.297
Failed,,,4538,0.727
Failed,,,1681,0.216
Failed,,,1832,0.692
Failed,,,4453,0.236
Failed,,,1187,0.276
Failed,,,1737,0.871
Failed,,,2684,0.214
