Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.29,59,3067,0.999
Completed,0.42,83,3231,0.096
Completed,0.6,216,4789,0.001
Completed,0.53,130,4494,0.052
Completed,0.6,221,4158,0.001
Completed,0.3,56,3535,0.493
Completed,0.33,62,4942,0.87
Completed,0.49,96,4021,0.085
Completed,0.34,59,190,0.067
Completed,0.38,63,2954,0.376
Completed,0.31,33,1,0.893
Completed,0.54,188,764,0.001
Completed,0.28,56,2407,0.999
Completed,0.6,220,4963,0.001
Completed,0.36,66,4499,0.608
Completed,0.44,92,505,0.041
Completed,0.55,168,4318,0.033
Completed,0.49,101,3509,0.082
Completed,0.44,79,598,0.04
Completed,0.32,61,879,0.578
Completed,0.45,88,3690,0.148
Completed,0.29,57,2459,0.733
Completed,0.34,49,27,0.018
Completed,0.59,204,4387,0.012
Completed,0.48,116,4306,0.091
Completed,0.31,53,779,0.999
Completed,0.43,73,292,0.056
Completed,0.52,128,4433,0.074
Completed,0.31,24,1,0.964
Completed,0.41,65,529,0.073
Completed,0.51,130,4143,0.108
Completed,0.54,131,4415,0.057
Completed,0.32,24,1,0.999
Completed,0.3,58,1274,0.785
Completed,0.57,143,4319,0.027
Completed,0.49,105,4998,0.079
Completed,0.3,58,2148,0.76
Completed,0.3,67,284,0.525
Completed,0.31,54,2457,0.457
Completed,0.45,79,2972,0.105
Completed,0.49,112,3962,0.12
Completed,0.31,16,1,0.31
Completed,0.6,271,4274,0.001
Completed,0.56,165,4298,0.048
Completed,0.36,68,4979,0.686
Completed,0.57,184,4812,0.032
Completed,0.36,62,2200,0.084
Completed,0.49,94,1563,0.082
Completed,0.36,65,2558,0.086
Completed,0.43,84,3391,0.1
Completed,0.55,186,1234,0.022
Completed,0.51,96,5000,0.117
Completed,0.44,82,4996,0.136
Completed,0.56,123,1416,0.038
Completed,0.33,61,3140,0.284
Completed,0.59,160,4321,0.016
Completed,0.33,72,3577,0.237
Completed,0.34,58,185,0.079
Completed,0.58,159,1080,0.001
Completed,0.52,122,4924,0.094
Completed,0.55,147,1165,0.013
Completed,0.38,58,205,0.059
Completed,0.32,14,1,0.076
Completed,0.51,96,1212,0.057
Completed,0.53,126,1222,0.03
Completed,0.53,114,3978,0.064
Completed,0.6,202,4654,0.001
Completed,0.38,75,5000,0.344
Completed,0.41,86,829,0.087
Completed,0.37,56,51,0.001
Completed,0.51,114,1063,0.045
Completed,0.37,68,395,0.07
Completed,0.3,56,496,0.655
Completed,0.41,77,3122,0.098
Completed,0.32,61,2928,0.314
Completed,0.33,26,10,0.054
Completed,0.35,69,3407,0.285
Completed,0.31,23,1,0.666
Completed,0.51,119,4078,0.082
Completed,0.5,99,4162,0.065
Completed,0.45,86,1359,0.103
Completed,0.42,100,1785,0.104
Completed,0.34,73,4977,0.506
Completed,0.48,90,1139,0.082
Completed,0.58,184,1294,0.008
Completed,0.44,70,142,0.001
Completed,0.59,196,4277,0.007
Completed,0.32,17,1,0.018
Completed,0.45,87,1489,0.091
Completed,0.31,18,1,0.273
Completed,0.51,97,4150,0.095
Completed,0.5,116,1865,0.111
Completed,0.55,161,1196,0.017
Completed,0.58,190,4074,0.015
Completed,0.52,119,3918,0.096
Completed,0.51,93,1961,0.08
Completed,0.46,81,750,0.095
Completed,0.36,70,198,0.044
Completed,0.31,17,1,0.034
Completed,0.32,72,4063,0.576
Completed,0.53,133,4091,0.052
Completed,0.33,65,3272,0.538
Completed,0.47,88,1586,0.099
Completed,0.34,61,1019,0.342
Completed,0.4,69,469,0.057
Completed,0.38,83,4025,0.436
Completed,0.49,97,1416,0.063
Completed,0.5,105,4970,0.11
Completed,0.32,26,9,0.007
Completed,0.29,31,12,0.935
Completed,0.32,20,1,0.341
Completed,0.55,172,4101,0.048
Completed,0.42,76,929,0.105
Completed,0.33,85,4950,0.265
Completed,0.46,99,2987,0.058
Completed,0.33,66,2199,0.065
Completed,0.43,87,286,0.033
Completed,0.54,142,4516,0.023
Completed,0.55,135,4997,0.045
Completed,0.47,81,2913,0.065
Completed,0.39,75,587,0.09
Completed,0.45,118,3430,0.062
Completed,0.31,20,1,0.408
Completed,0.41,82,226,0.033
Completed,0.28,55,530,0.945
Completed,0.58,204,1282,0.001
Completed,0.57,180,1295,0.026
Completed,0.53,125,4940,0.069
Completed,0.5,103,4463,0.115
Completed,0.55,143,4344,0.045
Completed,0.54,207,4365,0.038
Completed,0.6,239,5000,0.005
Completed,0.55,176,1381,0.011
Completed,0.47,95,3163,0.056
Completed,0.52,115,1441,0.043
Completed,0.31,23,1,0.839
Completed,0.49,102,4951,0.087
Completed,0.44,111,3448,0.083
Completed,0.4,97,787,0.077
Completed,0.45,97,3256,0.08
Completed,0.52,152,4986,0.053
Completed,0.51,96,4517,0.086
Completed,0.5,129,4436,0.078
Completed,0.53,131,4757,0.039
Completed,0.38,68,103,0.008
Completed,0.44,74,141,0.006
Completed,0.51,149,4331,0.071
Completed,0.59,255,4996,0.024
Completed,0.32,21,1,0.357
Completed,0.59,224,1322,0.004
Completed,0.31,55,2475,0.375
Completed,0.54,149,5000,0.037
Completed,0.32,23,1,0.718
Completed,0.47,117,4413,0.133
Completed,0.33,71,4410,0.805
Completed,0.46,97,4994,0.125
Completed,0.55,131,1375,0.033
Completed,0.54,126,1962,0.093
Completed,0.49,122,4376,0.1
Completed,0.3,25,6,0.024
Completed,0.5,123,4950,0.065
Completed,0.59,260,4079,0.003
Completed,0.33,72,5000,0.999
Completed,0.55,168,1245,0.02
Completed,0.42,98,3474,0.148
Completed,0.57,184,3713,0.009
Completed,0.52,103,4523,0.062
Completed,0.56,161,1024,0.001
Completed,0.36,75,2140,0.101
Completed,0.59,197,4518,0.009
Completed,0.33,67,4991,0.913
Completed,0.49,115,1534,0.076
Completed,0.45,89,1457,0.07
Completed,0.47,85,226,0.004
Completed,0.42,80,1153,0.108
Completed,0.4,67,238,0.049
Completed,0.37,60,113,0.03
Completed,0.42,78,994,0.117
Completed,0.55,142,1312,0.016
Completed,0.57,195,4202,0.011
Completed,0.35,77,33,0.001
Completed,0.32,56,4554,0.749
Completed,0.41,90,77,0.001
Completed,0.32,63,1912,0.999
Completed,0.33,62,4388,0.999
Completed,0.33,58,4941,0.81
Completed,0.53,150,4119,0.036
Completed,0.51,126,1305,0.052
Completed,0.34,66,3937,0.62
Completed,0.36,68,1672,0.603
Completed,0.44,81,1141,0.114
Completed,0.29,61,2494,0.873
Completed,0.32,66,4993,0.586
Completed,0.46,85,1264,0.096
Completed,0.51,106,4619,0.09
Completed,0.28,60,3299,0.889
Completed,0.31,68,1832,0.787
Completed,0.33,51,483,0.409
Completed,0.5,103,4981,0.09
Completed,0.57,157,4234,0.029
Completed,0.59,241,1606,0.001
Completed,0.57,213,1639,0.001
Completed,0.55,167,1684,0.029
Completed,0.54,136,1804,0.054
Completed,0.49,111,1783,0.076
Completed,0.56,147,1728,0.043
Completed,0.47,92,1804,0.087
Completed,0.56,162,1725,0.035
Completed,0.56,147,1657,0.017
Completed,0.33,56,145,0.08
Completed,0.48,83,2881,0.082
Completed,0.49,115,1745,0.067
Completed,0.52,105,1682,0.053
Completed,0.57,161,1692,0.022
Completed,0.57,158,1611,0.012
Completed,0.33,52,88,0.069
Completed,0.57,181,1648,0.006
Completed,0.49,102,1779,0.083
Completed,0.45,96,1828,0.132
Completed,0.58,197,4746,0.011
Completed,0.38,57,109,0.056
Completed,0.42,75,270,0.023
Completed,0.54,121,1759,0.046
Completed,0.54,119,1741,0.062
Completed,0.35,58,69,0.074
Completed,0.48,100,1830,0.092
Completed,0.37,64,281,0.039
Completed,0.53,148,1718,0.073
Completed,0.51,214,1706,0.032
Completed,0.4,74,204,0.065
Completed,0.56,146,2833,0.001
Completed,0.57,150,2927,0.001
Completed,0.52,118,2719,0.001
Completed,0.45,80,2735,0.051
Completed,0.34,65,2855,0.178
Completed,0.57,154,3005,0.001
Completed,0.39,65,2813,0.227
Completed,0.55,133,2788,0.001
Completed,0.56,121,2648,0.001
Completed,0.5,121,2877,0.001
Completed,0.4,76,2853,0.134
Completed,0.45,78,2802,0.04
Completed,0.31,52,2973,0.711
Completed,0.51,105,2870,0.036
Completed,0.31,59,2879,0.491
Completed,0.32,54,2912,0.435
Completed,0.41,72,2704,0.073
Completed,0.32,70,1779,0.681
Completed,0.5,96,2650,0.029
Completed,0.32,62,2713,0.27
Completed,0.35,69,4059,0.383
Completed,0.57,157,3085,0.001
Completed,0.4,66,2879,0.112
Completed,0.53,111,2897,0.028
Completed,0.55,139,2960,0.001
Completed,0.33,61,4064,0.999
Completed,0.32,52,109,0.302
Completed,0.34,72,2816,0.201
Completed,0.34,70,1944,0.328
Completed,0.53,111,4705,0.048
Completed,0.29,28,2029,0.456
Completed,0.32,54,915,0.438
Completed,0.57,195,1516,0.001
Completed,0.55,150,2881,0.015
Completed,0.51,125,2949,0.024
Completed,0.38,78,214,0.035
Completed,0.41,70,2821,0.087
Completed,0.47,105,2877,0.071
Completed,0.34,61,186,0.072
Completed,0.49,133,2931,0.034
Completed,0.5,93,2918,0.047
Completed,0.31,53,230,0.999
Completed,0.43,86,2903,0.078
Completed,0.54,133,2878,0.009
Completed,0.53,120,2873,0.012
Completed,0.51,100,2891,0.041
Completed,0.31,59,1720,0.927
Completed,0.34,73,3944,0.474
Completed,0.47,93,2912,0.058
Completed,0.55,158,1750,0.055
Completed,0.4,79,4381,0.372
Completed,0.57,168,1674,0.02
Completed,0.31,24,1,0.622
Completed,0.59,269,3862,0.004
Completed,0.56,175,1612,0.015
Completed,0.32,58,121,0.354
Completed,0.51,107,2919,0.052
Completed,0.42,86,2883,0.067
Completed,0.36,77,4471,0.515
Completed,0.32,51,82,0.054
Completed,0.34,67,1426,0.47
Completed,0.35,67,1596,0.443
Completed,0.43,65,2757,0.102
Completed,0.32,17,1,0.234
Completed,0.58,175,4749,0.017
Completed,0.32,52,69,0.025
Completed,0.48,97,2836,0.054
Completed,0.43,84,1013,0.097
Completed,0.42,72,2792,0.092
Completed,0.31,63,1376,0.553
Completed,0.55,127,2816,0.013
Completed,0.44,79,1014,0.084
Completed,0.34,61,3103,0.744
Completed,0.33,63,4130,0.766
Completed,0.35,71,4151,0.273
Completed,0.6,273,4688,0.005
Completed,0.41,73,2771,0.068
Completed,0.31,65,1192,0.999
Completed,0.48,109,2846,0.028
Completed,0.34,60,1298,0.42
Completed,0.57,156,1126,0.001
Completed,0.55,135,2747,0.011
Completed,0.56,141,4658,0.025
Completed,0.32,67,4088,0.898
Completed,0.31,58,2730,0.782
Completed,0.44,82,1069,0.075
Completed,0.33,65,1635,0.486
Completed,0.3,51,3253,0.652
Completed,0.36,65,4510,0.68
Completed,0.54,128,2785,0.005
Completed,0.35,63,149,0.035
Completed,0.43,75,4621,0.296
Completed,0.4,61,2857,0.121
Completed,0.33,61,2706,0.343
Completed,0.3,57,560,0.476
Completed,0.52,154,2845,0.001
Completed,0.33,69,4472,0.562
Completed,0.49,115,4773,0.101
Completed,0.31,23,1,0.799
Completed,0.39,72,4374,0.304
Completed,0.36,65,1097,0.384
Completed,0.33,62,4805,0.754
Completed,0.49,86,2822,0.057
Completed,0.44,83,2773,0.075
Completed,0.33,63,1786,0.999
Completed,0.3,62,1512,0.884
Completed,0.52,125,2824,0.018
Completed,0.43,74,2855,0.085
Completed,0.33,53,2754,0.433
Completed,0.45,91,2832,0.048
Completed,0.49,107,4677,0.079
Completed,0.36,57,93,0.042
Completed,0.46,76,118,0.001
Completed,0.32,66,4655,0.605
Completed,0.35,70,1967,0.599
Completed,0.52,131,2834,0.003
Completed,0.51,110,3937,0.078
Completed,0.46,86,3775,0.115
Completed,0.37,68,100,0.032
Completed,0.53,133,4008,0.042
Completed,0.32,56,233,0.228
Completed,0.55,106,483,0.001
Completed,0.56,142,960,0.002
Completed,0.48,81,312,0.001
Completed,0.6,203,4870,0.001
Completed,0.51,101,3969,0.07
Completed,0.43,78,3730,0.124
Completed,0.4,68,2711,0.103
Completed,0.5,91,423,0.001
Completed,0.57,153,825,0.001
Completed,0.32,23,1,0.747
Completed,0.3,47,2131,0.697
Completed,0.5,93,3899,0.089
Completed,0.36,71,4086,0.711
Completed,0.36,66,2735,0.09
Completed,0.35,66,3459,0.401
Completed,0.43,76,3700,0.19
Completed,0.55,115,594,0.001
Completed,0.34,49,34,0.028
Completed,0.45,82,2828,0.061
Completed,0.4,61,67,0.002
Completed,0.3,58,2549,0.53
Completed,0.32,58,51,0.272
Completed,0.35,69,1880,0.642
Completed,0.3,50,812,0.722
Completed,0.55,139,2897,0.001
Completed,0.42,82,2791,0.065
Completed,0.4,73,988,0.102
Completed,0.29,56,692,0.82
Completed,0.5,105,3903,0.073
Completed,0.36,58,70,0.039
Completed,0.5,92,377,0.001
Completed,0.47,86,286,0.001
Completed,0.39,68,4974,0.406
Completed,0.55,157,651,0.001
Completed,0.52,111,542,0.001
Completed,0.54,126,519,0.001
Completed,0.3,57,361,0.887
Completed,0.31,17,1,0.184
Completed,0.53,103,449,0.001
Completed,0.55,135,702,0.001
Completed,0.55,141,793,0.001
Completed,0.57,155,909,0.001
Completed,0.55,117,568,0.001
Completed,0.56,154,721,0.001
Completed,0.39,79,922,0.132
Completed,0.34,68,4978,0.464
Completed,0.6,244,5000,0.001
Completed,0.39,84,1863,0.41
Completed,0.35,67,23,0.001
Completed,0.31,61,2899,0.593
Completed,0.33,62,1963,0.86
Completed,0.43,83,1549,0.108
Completed,0.31,66,4405,0.939
Completed,0.37,74,3738,0.314
Completed,0.29,59,340,0.731
Completed,0.35,90,4723,0.413
Completed,0.32,65,2282,0.271
Completed,0.36,66,4277,0.681
Completed,0.41,73,2595,0.058
Completed,0.29,62,839,0.896
Completed,0.29,60,2810,0.933
Completed,0.31,58,2496,0.644
Completed,0.34,71,1660,0.388
Completed,0.37,64,4898,0.532
Completed,0.29,55,213,0.765
Completed,0.3,68,516,0.355
Completed,0.31,63,3522,0.694
Completed,0.54,133,4580,0.067
Completed,0.31,60,1335,0.976
Completed,0.3,57,2177,0.242
Completed,0.31,79,3776,0.839
Completed,0.58,183,4120,0.021
Completed,0.42,65,101,0.001
Completed,0.43,73,2140,0.001
Completed,0.48,83,258,0.001
Completed,0.6,215,1899,0.001
Completed,0.29,56,85,0.435
Completed,0.51,104,3896,0.053
Completed,0.6,219,3931,0.001
Completed,0.42,88,4540,0.166
Completed,0.35,65,1304,0.186
Completed,0.47,84,4367,0.125
Completed,0.29,53,893,0.95
Completed,0.36,67,2624,0.178
Completed,0.35,57,3782,0.633
Completed,0.29,59,2081,0.485
Completed,0.35,58,1547,0.543
Completed,0.41,76,4470,0.333
Completed,0.3,59,3184,0.852
Completed,0.39,64,174,0.018
Completed,0.29,62,410,0.717
Completed,0.35,70,3733,0.412
Completed,0.33,65,4860,0.901
Completed,0.36,78,1625,0.223
Completed,0.3,54,2313,0.812
Completed,0.51,120,4327,0.07
Completed,0.32,66,3015,0.619
Completed,0.4,70,971,0.253
Completed,0.31,62,1143,0.569
Completed,0.36,64,2844,0.313
Completed,0.33,66,4186,0.752
Completed,0.39,70,2455,0.12
Completed,0.32,63,1737,0.912
Completed,0.41,81,4747,0.218
Completed,0.3,61,3532,0.722
Completed,0.33,65,610,0.402
Completed,0.3,58,63,0.832
Completed,0.49,140,3297,0.044
Completed,0.36,76,4671,0.517
Completed,0.37,66,1348,0.354
Completed,0.35,65,1909,0.677
Completed,0.35,70,3952,0.451
Completed,0.3,63,2764,0.984
Completed,0.35,68,750,0.134
Completed,0.32,57,701,0.655
Completed,0.31,65,2662,0.475
Completed,0.31,75,4062,0.963
Completed,0.45,108,1955,0.161
Completed,0.29,58,1275,0.874
Completed,0.59,212,4583,0.008
Completed,0.3,54,3388,0.557
Completed,0.32,60,129,0.316
Completed,0.28,68,519,0.887
Completed,0.33,75,3466,0.241
Completed,0.36,65,4819,0.696
Completed,0.4,69,1824,0.422
Completed,0.3,59,2346,0.606
Completed,0.34,73,4140,0.271
Completed,0.3,51,2894,0.79
Completed,0.44,113,1246,0.08
Completed,0.3,60,1017,0.77
Completed,0.46,74,3124,0.106
Completed,0.36,73,4224,0.579
Completed,0.31,56,2263,0.291
Completed,0.33,70,1691,0.739
Completed,0.4,77,4951,0.388
Completed,0.31,61,3646,0.921
Completed,0.34,54,338,0.197
Completed,0.3,53,262,0.507
Completed,0.33,60,3257,0.375
Completed,0.33,57,4404,0.815
Completed,0.51,107,1457,0.058
Completed,0.3,56,2183,0.974
Completed,0.42,85,3831,0.156
Completed,0.3,56,2578,0.659
Completed,0.32,60,783,0.464
Completed,0.31,59,852,0.547
Completed,0.34,68,2509,0.321
Completed,0.32,73,3900,0.864
Completed,0.43,68,2115,0.015
Completed,0.31,62,1427,0.954
Completed,0.42,88,4432,0.166
Completed,0.32,62,3228,0.645
Completed,0.3,65,291,0.481
Completed,0.29,64,367,0.784
Completed,0.47,101,3616,0.091
Completed,0.32,77,4980,0.6
Completed,0.39,86,1662,0.28
Completed,0.3,59,2195,0.69
Completed,0.36,70,4292,0.433
Completed,0.31,60,3056,0.882
Completed,0.34,61,1086,0.25
Completed,0.31,68,1178,0.931
Completed,0.33,66,2962,0.19
Completed,0.32,55,4072,0.749
Completed,0.31,66,2414,0.383
Completed,0.33,71,1853,0.589
Completed,0.42,75,4790,0.285
Completed,0.3,54,3495,0.779
Completed,0.39,80,490,0.101
Completed,0.29,61,100,0.665
Completed,0.35,76,3418,0.455
Completed,0.31,72,4554,0.98
Completed,0.41,75,1305,0.145
Completed,0.3,33,2023,0.82
Completed,0.54,139,3993,0.049
Completed,0.31,59,2729,0.513
Completed,0.35,68,632,0.365
Completed,0.3,65,741,0.846
Completed,0.5,130,2775,0.028
Completed,0.33,77,3943,0.538
Completed,0.41,73,1919,0.342
Completed,0.33,59,1396,0.627
Completed,0.33,78,4622,0.495
Completed,0.3,65,3346,0.944
Completed,0.3,47,13,0.187
Completed,0.31,69,561,0.61
Completed,0.35,75,3581,0.258
Completed,0.32,62,4698,0.801
Completed,0.52,113,1785,0.077
Completed,0.3,64,2465,0.891
Completed,0.41,76,4176,0.228
Completed,0.3,56,2854,0.707
Completed,0.35,58,1133,0.419
Completed,0.3,55,981,0.727
Completed,0.33,73,3005,0.393
Completed,0.31,59,4337,0.918
Completed,0.31,60,2303,0.208
Completed,0.32,63,1576,0.758
Completed,0.5,100,4909,0.111
Completed,0.36,64,3685,0.576
Completed,0.31,58,459,0.302
Completed,0.3,54,223,0.994
Completed,0.41,88,3136,0.128
Completed,0.36,74,4519,0.687
Completed,0.35,118,1499,0.445
Completed,0.3,66,2070,0.527
Completed,0.37,68,3792,0.347
Completed,0.3,62,2614,0.842
Completed,0.46,106,902,0.039
Completed,0.29,58,927,0.699
Completed,0.33,64,2589,0.427
Completed,0.33,65,3816,0.884
Completed,0.28,49,2046,0.236
Completed,0.31,63,1523,0.793
Completed,0.49,115,4494,0.085
Completed,0.32,68,3160,0.602
Completed,0.3,65,199,0.266
Completed,0.29,67,435,0.968
Completed,0.38,166,3709,0.164
Completed,0.36,69,4884,0.65
Completed,0.36,83,1601,0.471
Completed,0.29,71,2279,0.561
Completed,0.33,72,4361,0.319
Completed,0.28,61,2980,0.869
Completed,0.57,192,1005,0.005
Completed,0.3,67,1109,0.818
Completed,0.45,93,2879,0.062
Completed,0.37,69,4152,0.504
Completed,0.3,63,2489,0.371
Completed,0.33,62,1761,0.663
Completed,0.4,68,4722,0.468
Completed,0.31,63,3556,0.971
Completed,0.38,67,585,0.151
Completed,0.3,47,38,0.584
Completed,0.36,72,3322,0.295
Completed,0.33,63,4646,0.765
Completed,0.42,91,1372,0.103
Completed,0.33,62,1943,0.926
Completed,0.37,83,3918,0.2
Completed,0.29,63,2799,0.735
Completed,0.33,63,716,0.385
Completed,0.3,60,647,0.905
Completed,0.33,64,2715,0.227
Completed,0.36,66,4008,0.713
Completed,0.3,31,2008,0.409
Completed,0.29,54,1319,0.624
Completed,0.35,76,4540,0.257
Completed,0.32,58,3432,0.807
Completed,0.33,55,85,0.067
Completed,0.3,61,475,0.637
Completed,0.3,60,3510,0.489
Completed,0.31,65,4776,0.946
Completed,0.39,89,1868,0.174
Completed,0.29,57,2399,0.856
Completed,0.57,191,4086,0.022
Completed,0.33,60,2947,0.54
Completed,0.35,56,1192,0.329
Completed,0.3,72,1071,0.521
Completed,0.33,60,3070,0.357
Completed,0.33,60,4278,0.828
Completed,0.36,70,2210,0.041
Completed,0.31,56,1647,0.988
Completed,0.46,85,4995,0.138
Completed,0.33,65,3602,0.673
Completed,0.31,57,381,0.447
Completed,0.3,54,305,0.756
Completed,0.47,91,3213,0.124
Completed,0.33,75,4447,0.566
Completed,0.37,68,1412,0.308
Completed,0.3,56,2130,0.725
Completed,0.39,71,3885,0.406
Completed,0.28,64,2524,0.908
Completed,0.37,61,837,0.214
Completed,0.3,63,808,0.798
Completed,0.41,64,2553,0.073
Completed,0.33,70,3856,0.613
Completed,0.3,51,2159,0.263
Completed,0.3,57,1481,0.704
Completed,0.35,82,4379,0.415
Completed,0.32,62,3281,0.895
Completed,0.31,45,237,0.233
Completed,0.29,59,314,0.533
Completed,0.38,85,3670,0.339
Completed,0.33,62,4926,0.851
Completed,0.55,150,1716,0.032
Completed,0.3,70,2239,0.94
Completed,0.38,89,4248,0.184
Completed,0.32,71,3099,0.632
Completed,0.35,67,1041,0.498
Completed,0.33,63,1222,0.683
Completed,0.34,62,2918,0.441
Completed,0.33,61,4116,0.997
Completed,0.38,66,2370,0.132
Completed,0.32,67,1799,0.838
Completed,0.56,160,4844,0.034
Completed,0.31,64,3441,0.53
Completed,0.31,62,543,0.352
Completed,0.29,58,153,0.913
Completed,0.39,76,3364,0.204
Completed,0.32,60,4607,0.732
Completed,0.35,66,1251,0.396
Completed,0.36,74,1979,0.571
Completed,0.41,75,4037,0.299
Completed,0.3,57,2686,0.762
Completed,0.38,81,677,0.114
Completed,0.29,61,765,0.596
Completed,0.36,65,2750,0.276
Completed,0.36,75,3967,0.788
Completed,0.49,99,1894,0.094
Completed,0.3,63,1363,0.877
Completed,0.4,93,4656,0.246
Completed,0.3,56,3312,0.694
Completed,0.31,44,48,0.436
Completed,0.29,58,595,0.86
Completed,0.56,170,3547,0.01
Completed,0.37,80,4732,0.551
Completed,0.4,82,1751,0.325
Completed,0.3,67,2440,0.641
Completed,0.32,63,4201,0.477
Completed,0.29,55,2830,0.957
Completed,0.35,92,1157,0.17
Completed,0.31,58,957,0.976
Completed,0.43,68,3030,0.142
Completed,0.36,69,4313,0.669
Completed,0.3,58,2328,0.459
Completed,0.35,70,1610,0.509
Completed,0.4,71,4874,0.361
Completed,0.31,62,3718,0.824
Completed,0.42,67,425,0.052
Completed,0.29,60,189,0.745
Completed,0.34,72,3170,0.379
Completed,0.31,77,4484,0.935
Completed,0.37,94,1533,0.195
Completed,0.29,54,2095,0.776
Completed,0.49,114,3768,0.097
Completed,0.29,57,2638,0.593
Completed,0.36,57,878,0.289
Completed,0.31,69,866,0.59
Completed,0.31,65,2651,0.287
Completed,0.32,67,3758,0.775
Completed,0.31,52,2100,0.096
Completed,0.31,69,1540,0.934
Completed,0.42,93,4477,0.194
Completed,0.32,64,3184,0.742
Completed,0.29,55,179,0.375
Completed,0.29,60,411,0.827
Completed,0.53,137,3729,0.055
Completed,0.33,74,4868,0.51
Completed,0.39,71,1618,0.362
Completed,0.31,55,2337,0.67
Completed,0.34,66,4307,0.459
Completed,0.29,69,3041,0.979
Completed,0.4,90,944,0.145
Completed,0.3,57,1163,0.958
Completed,0.37,64,2821,0.171
Completed,0.37,63,4214,0.644
Completed,0.3,75,2429,0.48
Completed,0.31,68,1741,0.554
Completed,0.34,89,4746,0.328
Completed,0.3,70,3539,0.861
Completed,0.51,116,602,0.011
Completed,0.31,57,56,0.693
Completed,0.33,70,3305,0.435
Completed,0.33,77,4666,0.875
Completed,0.33,72,1348,0.244
Completed,0.33,64,1882,0.785
Completed,0.5,137,3979,0.091
Completed,0.31,96,2744,0.595
Completed,0.33,73,774,0.276
Completed,0.29,61,667,0.765
Completed,0.39,78,2691,0.117
Completed,0.33,72,4025,0.572
Completed,0.35,77,1992,0.3
Completed,0.33,69,1265,0.732
Completed,0.4,72,4598,0.397
Completed,0.3,64,3371,0.917
Completed,0.3,59,146,0.207
Completed,0.3,57,537,0.528
Completed,0.34,75,3449,0.349
Completed,0.33,56,4830,0.837
Completed,0.55,163,1810,0.033
Completed,0.32,72,4922,0.614
Completed,0.36,67,1717,0.264
Completed,0.31,58,2240,0.704
Completed,0.37,71,4245,0.415
Completed,0.29,65,3098,0.894
Completed,0.32,69,1045,0.232
Completed,0.32,61,1225,0.915
Completed,0.33,64,2917,0.205
Completed,0.32,56,4112,0.731
Completed,0.32,59,2371,0.395
Completed,0.32,64,1801,0.57
Completed,0.41,81,4840,0.298
Completed,0.29,63,3440,0.763
Completed,0.36,78,547,0.115
Completed,0.28,49,155,0.682
Completed,0.33,62,3360,0.44
Completed,0.33,67,4607,0.998
Completed,0.42,73,1255,0.133
Completed,0.33,63,1983,0.839
Completed,0.54,157,4036,0.035
Completed,0.33,63,2682,0.53
Completed,0.32,56,678,0.351
Completed,0.3,62,764,0.859
Completed,0.53,159,2754,0.009
Completed,0.32,70,3968,0.552
Completed,0.33,73,1891,0.326
Completed,0.3,59,1359,0.642
Completed,0.37,89,4657,0.478
Completed,0.32,68,3316,0.956
Completed,0.29,59,46,0.17
