Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.68,4,2078,0.386
Completed,0.73,4,451,0.616
Completed,0.74,6,3510,0.433
Completed,0.71,5,135,0.123
Completed,0.73,5,1920,0.415
Completed,0.69,4,4965,0.363
Completed,0.73,4,599,0.7
Completed,0.68,4,2150,0.999
Completed,0.73,5,3762,0.747
Completed,0.73,5,3556,0.668
Completed,0.69,5,207,0.26
Completed,0.71,4,1,0.476
Completed,0.73,5,4184,0.727
Completed,0.71,4,1,0.71
Completed,0.73,4,1138,0.934
Completed,0.72,5,92,0.69
Completed,0.72,5,4981,0.27
Completed,0.73,4,2989,0.751
Completed,0.72,5,4658,0.284
Completed,0.71,5,370,0.638
Completed,0.73,5,690,0.605
Completed,0.73,4,1640,0.805
Completed,0.68,4,5,0.152
Completed,0.72,5,2741,0.429
Completed,0.7,5,4927,0.29
Completed,0.73,4,415,0.724
Completed,0.7,5,241,0.692
Completed,0.68,5,150,0.586
Completed,0.74,4,3179,0.272
Completed,0.73,5,4302,0.892
Completed,0.72,5,185,0.751
Completed,0.71,4,5,0.941
Completed,0.7,5,1316,0.944
Completed,0.73,4,633,0.751
Completed,0.73,5,4078,0.91
Completed,0.72,8,2432,0.001
Completed,0.72,5,4167,0.283
Completed,0.7,4,671,0.674
Completed,0.72,5,831,0.634
Completed,0.72,4,2378,0.802
Completed,0.72,5,4578,0.272
Completed,0.71,4,4,0.431
Completed,0.71,3,1,0.496
Completed,0.69,4,223,0.461
Completed,0.73,4,3406,0.779
Completed,0.71,5,3135,0.659
Completed,0.73,5,1128,0.749
Completed,0.69,7,2709,0.27
Completed,0.73,5,3312,0.737
Completed,0.72,5,2916,0.893
Completed,0.73,5,2586,0.288
Completed,0.72,5,1254,0.827
Completed,0.73,4,2198,0.27
Completed,0.73,5,2566,0.761
Completed,0.7,5,2880,0.792
Completed,0.72,6,1227,0.146
Completed,0.7,3,1,0.234
Completed,0.73,5,2871,0.684
Completed,0.73,5,2841,0.846
Completed,0.69,6,2977,0.259
Completed,0.73,4,1301,0.581
Completed,0.71,5,809,0.91
Completed,0.73,5,3234,0.776
Completed,0.73,4,971,0.753
Completed,0.65,6,394,0.461
Completed,0.73,5,1381,0.77
Completed,0.73,4,3071,0.862
Completed,0.72,4,2056,0.688
Completed,0.73,4,3346,0.653
Completed,0.69,5,3367,0.41
Completed,0.73,4,3564,0.757
Completed,0.72,5,4194,0.681
Completed,0.72,5,3307,0.274
Completed,0.71,5,372,0.236
Completed,0.71,4,910,0.233
Completed,0.73,6,1149,0.248
Completed,0.73,5,992,0.641
Completed,0.73,5,1397,0.885
Completed,0.67,5,918,0.819
Completed,0.7,4,421,0.844
Completed,0.68,7,798,0.341
Completed,0.72,5,607,0.27
Completed,0.73,4,896,0.857
Completed,0.73,4,407,0.799
Completed,0.7,5,231,0.231
Completed,0.73,5,444,0.24
Completed,0.73,5,1322,0.85
Completed,0.73,4,3675,0.781
Completed,0.73,4,1050,0.887
Completed,0.73,4,1518,0.925
Completed,0.71,5,1237,0.964
Completed,0.73,4,1322,0.814
Completed,0.73,6,1045,0.273
Completed,0.73,5,1121,0.68
Completed,0.7,6,3284,0.801
Completed,0.72,5,241,0.846
Completed,0.65,5,679,0.229
Completed,0.71,5,1228,0.222
Completed,0.71,3,1,0.313
Completed,0.73,4,1549,0.235
Completed,0.73,5,664,0.811
Completed,0.72,5,538,0.759
Completed,0.73,6,515,0.518
Completed,0.73,5,1956,0.782
Completed,0.71,5,1648,0.741
Completed,0.72,4,2003,0.877
Completed,0.73,5,1842,0.798
Completed,0.72,5,226,0.799
Completed,0.72,5,1833,0.307
Completed,0.73,5,3837,0.863
Completed,0.72,6,1924,0.828
Completed,0.73,5,1906,0.728
Completed,0.73,5,1531,0.718
Completed,0.73,5,1584,0.776
Completed,0.72,5,117,0.793
Completed,0.7,5,1616,0.288
Completed,0.72,5,3901,0.789
Completed,0.67,7,1603,0.331
Completed,0.72,5,1433,0.665
Completed,0.72,6,3913,0.824
Completed,0.72,5,1944,0.855
Completed,0.71,5,4200,0.645
Completed,0.72,6,1918,0.807
Completed,0.73,5,1739,0.794
Completed,0.68,4,2031,0.79
Completed,0.73,5,3598,0.926
Completed,0.7,5,1790,0.262
Completed,0.71,4,1,0.814
Completed,0.69,5,3794,0.774
Completed,0.73,5,1898,0.347
Completed,0.72,6,1909,0.761
Completed,0.73,5,3923,0.839
Completed,0.71,4,2062,0.977
Completed,0.71,4,497,0.887
Completed,0.69,5,195,0.547
Completed,0.71,4,2227,0.891
Completed,0.72,4,205,0.904
Completed,0.7,4,2347,0.928
Completed,0.69,5,4991,0.6
Completed,0.73,4,3593,0.712
Completed,0.71,5,90,0.54
Completed,0.72,5,3180,0.886
Completed,0.7,6,621,0.915
Completed,0.73,4,3039,0.911
Completed,0.73,4,134,0.284
Completed,0.73,4,1448,0.604
Completed,0.69,3,1,0.262
Completed,0.72,4,2714,0.922
Completed,0.71,4,2082,0.924
Completed,0.73,4,2998,0.706
Completed,0.72,5,2767,0.649
Completed,0.7,5,435,0.573
Completed,0.63,5,647,0.577
Completed,0.71,4,1,0.547
Completed,0.73,4,870,0.587
Completed,0.71,3,1,0.587
Completed,0.73,4,1935,0.905
Completed,0.73,4,4076,0.895
Completed,0.69,6,4368,0.49
Completed,0.73,5,4161,0.874
Completed,0.71,4,2309,0.9
Completed,0.71,3,1,0.328
Completed,0.72,5,4958,0.63
Completed,0.72,4,2481,0.964
Completed,0.72,5,5000,0.846
Completed,0.72,4,2491,0.843
Completed,0.67,4,2690,0.943
Completed,0.72,4,2732,0.966
Completed,0.72,4,2417,0.947
Completed,0.72,5,2570,0.826
Completed,0.71,3,1,0.878
Completed,0.69,5,197,0.774
Completed,0.71,4,1,0.642
Completed,0.69,5,2344,0.876
Completed,0.7,4,2774,0.979
Completed,0.71,4,1,0.859
Completed,0.71,4,1,0.901
Completed,0.72,4,2551,0.857
Completed,0.7,4,3069,0.976
Completed,0.71,4,2373,0.921
Completed,0.73,5,2354,0.679
Completed,0.71,4,2174,0.95
Completed,0.7,4,38,0.766
Completed,0.71,4,1,0.659
Completed,0.73,5,353,0.755
Completed,0.66,4,3080,0.953
Completed,0.73,4,2776,0.734
Completed,0.71,5,2969,0.938
Completed,0.73,4,2770,0.702
Completed,0.71,3,1,0.224
Completed,0.73,5,2624,0.87
Completed,0.72,4,1,0.624
Completed,0.73,5,2657,0.805
Completed,0.69,5,2052,0.59
Completed,0.72,5,1891,0.673
Completed,0.71,3,1,0.787
Completed,0.73,4,3427,0.7
Completed,0.71,4,61,0.737
Completed,0.73,5,3315,0.72
Completed,0.66,6,4762,0.746
Completed,0.72,4,2705,0.893
Completed,0.73,5,1904,0.629
Completed,0.73,5,3008,0.724
Completed,0.73,4,1430,0.693
Completed,0.73,4,4396,0.34
Completed,0.71,4,1,0.873
Completed,0.73,5,3202,0.755
Completed,0.71,4,2554,0.9
Completed,0.72,5,5000,0.733
Completed,0.72,4,3773,0.724
Completed,0.72,3,6,0.686
Completed,0.71,4,9,0.842
Completed,0.7,4,9,0.768
Completed,0.68,3,1,0.163
Completed,0.68,4,2643,0.999
Completed,0.69,4,7,0.206
Completed,0.72,5,4754,0.777
Completed,0.71,4,1,0.805
Completed,0.71,4,1,0.56
Completed,0.72,5,4742,0.829
Completed,0.71,4,1,0.844
Completed,0.73,5,4278,0.757
Completed,0.73,5,2364,0.7
Completed,0.73,4,1719,0.926
Completed,0.72,4,1156,0.651
Completed,0.73,4,3516,0.733
Completed,0.69,4,1785,0.976
Completed,0.73,5,1861,0.934
Completed,0.71,5,591,0.656
Completed,0.73,5,1344,0.639
Completed,0.73,4,1832,0.877
Completed,0.69,5,107,0.822
Completed,0.73,4,1885,0.899
Completed,0.73,5,1248,0.691
Completed,0.72,4,842,0.661
Completed,0.73,5,1276,0.711
Completed,0.69,8,3958,0.312
Completed,0.7,4,150,0.692
Completed,0.72,5,1034,0.672
Completed,0.72,5,270,0.634
Completed,0.71,5,1973,0.999
Completed,0.73,4,1650,0.855
Completed,0.73,4,3866,0.887
Completed,0.7,4,2008,0.939
Completed,0.7,4,1522,0.998
Completed,0.73,5,3808,0.915
Completed,0.73,5,3571,0.689
Completed,0.71,4,1718,0.951
Completed,0.67,5,486,0.706
Completed,0.73,4,1851,0.885
Completed,0.72,5,158,0.791
Completed,0.73,4,1904,0.918
Completed,0.64,7,3659,0.294
Completed,0.72,5,1663,0.881
Completed,0.73,5,1642,0.822
Completed,0.73,5,1973,0.889
Completed,0.73,4,1822,0.846
Completed,0.73,4,1728,0.906
Completed,0.69,4,2023,0.906
Completed,0.69,5,88,0.357
Completed,0.73,4,4991,0.567
Completed,0.71,4,1,0.966
Completed,0.73,4,1630,0.546
Completed,0.73,4,1744,0.86
Completed,0.73,4,3399,0.752
Completed,0.73,5,336,0.679
Completed,0.73,4,1948,0.865
Completed,0.72,5,3162,0.625
Completed,0.73,4,3874,0.583
Completed,0.68,4,2545,0.999
Completed,0.73,5,5000,0.416
Completed,0.7,4,201,0.197
Completed,0.73,4,3564,0.723
Completed,0.69,4,2049,0.893
Completed,0.71,3,1,0.304
Completed,0.71,3,1,0.283
Completed,0.72,4,1899,0.94
Completed,0.71,4,1675,0.944
Completed,0.71,5,4859,0.982
Completed,0.71,5,899,0.96
Completed,0.61,6,3824,0.659
Completed,0.73,4,1672,0.842
Completed,0.69,4,2090,0.942
Completed,0.71,4,2118,0.868
Completed,0.71,4,2091,0.841
Completed,0.71,4,2201,0.882
Completed,0.71,4,86,0.833
Completed,0.72,4,2256,0.817
Completed,0.72,5,1935,0.816
Completed,0.71,5,154,0.851
Completed,0.73,6,4741,0.872
Completed,0.72,5,2268,0.861
Completed,0.73,4,4718,0.903
Completed,0.69,5,2199,0.848
Completed,0.71,3,1,0.382
Completed,0.72,5,1987,0.836
Completed,0.69,5,2061,0.773
Completed,0.73,4,2703,0.774
Completed,0.7,4,78,0.891
Completed,0.71,4,504,0.172
Completed,0.71,4,2121,0.879
Completed,0.73,4,3286,0.922
Completed,0.67,6,1593,0.576
Completed,0.7,8,4718,0.157
Completed,0.73,4,898,0.685
Completed,0.7,5,1265,0.372
Completed,0.73,4,3064,0.842
Completed,0.7,6,2720,0.118
Completed,0.72,5,943,0.895
Completed,0.73,5,4976,0.883
Completed,0.71,5,4276,0.999
Completed,0.73,4,3765,0.895
Completed,0.73,4,1466,0.797
Completed,0.72,5,2240,0.855
Completed,0.71,5,3999,0.999
Completed,0.72,5,4941,0.828
Completed,0.74,5,151,0.621
Completed,0.73,5,5000,0.931
Completed,0.71,4,1,0.999
Completed,0.71,5,4640,0.999
Completed,0.73,4,3966,0.88
Completed,0.7,5,4125,0.94
Completed,0.73,4,1067,0.585
Completed,0.73,5,1808,0.826
Completed,0.73,5,1389,0.734
Completed,0.72,4,3750,0.926
Completed,0.73,5,1229,0.791
Completed,0.73,5,4611,0.882
Completed,0.71,4,11,0.672
Completed,0.73,4,522,0.579
Completed,0.71,4,3374,0.966
Completed,0.71,5,4483,0.999
Completed,0.73,4,2625,0.878
Completed,0.73,6,1174,0.53
Completed,0.73,5,3346,0.88
Completed,0.73,4,820,0.512
Completed,0.74,4,3146,0.262
Completed,0.73,5,967,0.627
Completed,0.73,6,2164,0.007
Completed,0.73,5,4977,0.882
Completed,0.69,10,4308,0.138
Completed,0.73,4,1504,0.752
Completed,0.72,5,376,0.382
Completed,0.74,5,2565,0.508
Completed,0.73,5,3057,0.067
Completed,0.71,4,253,0.949
Completed,0.72,5,1625,0.322
Completed,0.73,5,3814,0.694
Completed,0.73,6,4395,0.441
Completed,0.69,5,2216,0.576
Completed,0.72,5,913,0.197
Completed,0.73,5,3726,0.82
Completed,0.67,6,3543,0.231
Completed,0.73,6,725,0.845
Completed,0.64,5,2399,0.475
Completed,0.69,5,4583,0.602
Completed,0.72,4,3924,0.357
Completed,0.71,5,1731,0.721
Completed,0.71,7,144,0.101
Completed,0.7,5,2952,0.976
Completed,0.68,5,2675,0.41
Completed,0.73,4,481,0.544
Completed,0.73,6,1395,0.166
Completed,0.72,5,4203,0.788
Completed,0.7,9,4794,0.036
Completed,0.73,4,1975,0.919
Completed,0.72,5,1150,0.291
Completed,0.73,4,3334,0.664
Completed,0.72,7,3390,0.021
Completed,0.72,5,1211,0.9
Completed,0.71,5,1919,0.281
Completed,0.7,5,4733,0.641
Completed,0.72,5,4064,0.395
Completed,0.73,5,1260,0.526
Completed,0.69,6,620,0.155
Completed,0.73,5,2809,0.766
Completed,0.69,5,2813,0.34
Completed,0.71,4,10,0.709
Completed,0.73,9,1870,0.08
Completed,0.7,4,4058,0.968
Completed,0.71,5,4640,0.215
Completed,0.72,4,2460,0.832
Completed,0.73,5,668,0.455
Completed,0.72,5,3482,0.593
Completed,0.65,6,3631,0.489
Completed,0.73,5,813,0.62
Completed,0.71,6,2312,0.249
Completed,0.72,5,4495,0.859
Completed,0.71,8,3836,0.114
Completed,0.71,4,1643,0.994
Completed,0.7,4,231,0.373
Completed,0.73,4,3041,0.734
Completed,0.71,5,2587,0.184
Completed,0.72,5,393,0.802
Completed,0.73,5,1482,0.424
Completed,0.73,4,4291,0.562
Completed,0.74,5,4882,0.308
Completed,0.69,5,2063,0.677
Completed,0.73,6,1062,0.049
Completed,0.73,4,3246,0.936
Completed,0.66,7,3237,0.142
Completed,0.73,4,1052,0.779
Completed,0.72,4,2072,0.401
Completed,0.71,6,4893,0.52
Completed,0.69,5,4224,0.267
Completed,0.72,5,1412,0.655
Completed,0.72,7,460,0.027
Completed,0.72,4,2657,0.895
Completed,0.72,5,2973,0.468
Completed,0.68,5,162,0.579
Completed,0.71,6,1710,0.209
Completed,0.73,5,3906,0.838
Completed,0.69,8,4487,0.094
Completed,0.71,4,2301,0.954
Completed,0.69,5,821,0.334
Completed,0.73,5,3642,0.714
Completed,0.64,6,3474,0.36
Completed,0.73,5,657,0.748
Completed,0.71,4,2469,0.12
Completed,0.71,5,4650,0.987
Completed,0.68,6,3991,0.235
Completed,0.73,5,1800,0.873
Completed,0.69,5,76,0.495
Completed,0.7,4,2883,0.614
Completed,0.7,7,2742,0.062
Completed,0.72,4,551,0.922
Completed,0.71,5,1327,0.302
Completed,0.72,5,4133,0.683
Completed,0.73,6,4725,0.438
Completed,0.73,4,1908,0.548
Completed,0.73,4,1220,0.178
Completed,0.7,6,3401,0.808
Completed,0.72,5,3306,0.384
Completed,0.71,5,1119,0.507
Completed,0.7,3,2003,0.128
Completed,0.72,5,4825,0.762
Completed,0.72,19,4155,0.009
Completed,0.73,5,1344,0.88
Completed,0.72,4,529,0.253
Completed,0.73,4,2725,0.637
Completed,0.7,5,2905,0.196
Completed,0.71,4,94,0.821
Completed,0.72,5,1778,0.451
Completed,0.73,5,3974,0.566
Completed,0.71,5,4555,0.32
Completed,0.73,5,2369,0.696
Completed,0.73,6,753,0.076
Completed,0.72,5,3574,0.94
Completed,0.72,8,3698,0.103
Completed,0.71,5,882,0.975
Completed,0.71,4,2245,0.347
Completed,0.72,5,4426,0.731
Completed,0.7,6,3767,0.477
Completed,0.73,5,1575,0.599
Completed,0.69,5,301,0.222
Completed,0.73,4,3108,0.855
Completed,0.7,6,2517,0.289
Completed,0.72,5,326,0.665
Completed,0.73,7,1551,0.046
Completed,0.73,5,4358,0.909
Completed,0.71,5,4949,0.164
Completed,0.72,5,2133,0.79
Completed,0.73,5,995,0.419
Completed,0.61,6,3176,0.534
Completed,0.73,6,3197,0.085
Completed,0.71,4,1013,0.961
Completed,0.72,4,2111,0.341
Completed,0.73,5,4930,0.705
Completed,0.7,6,4339,0.459
Completed,0.73,7,1531,0.586
Completed,0.69,5,344,0.216
Completed,0.72,4,2537,0.83
Completed,0.69,5,3090,0.276
Completed,0.72,4,281,0.648
Completed,0.72,15,1595,0.02
Completed,0.73,5,3788,0.903
Completed,0.69,6,4447,0.15
Completed,0.69,5,2263,0.772
Completed,0.73,5,862,0.394
Completed,0.7,6,3681,0.529
Completed,0.73,5,3590,0.428
Completed,0.73,5,777,0.556
Completed,0.69,4,2354,0.185
Completed,0.73,5,4532,0.799
Completed,0.72,7,3952,0.054
Completed,0.73,5,1763,0.929
Completed,0.69,5,117,0.309
Completed,0.73,5,2921,0.673
Completed,0.72,6,2701,0.245
Completed,0.72,4,512,0.866
Completed,0.73,5,1367,0.488
Completed,0.72,5,4171,0.622
Completed,0.67,5,4840,0.368
Completed,0.72,5,2026,0.741
Completed,0.69,8,1103,0.113
Completed,0.7,4,3282,0.997
Completed,0.72,5,3421,0.327
Completed,0.73,5,1238,0.687
Completed,0.74,7,1887,0.068
Completed,0.7,4,4705,0.947
Completed,0.71,5,4115,0.202
Completed,0.71,5,1305,0.813
Completed,0.73,5,568,0.442
Completed,0.73,5,2762,0.573
Completed,0.71,14,2865,0.002
Completed,0.72,4,56,0.889
Completed,0.71,5,1819,0.261
Completed,0.72,5,4013,0.63
Completed,0.73,5,4672,0.377
Completed,0.72,4,2488,0.515
Completed,0.69,6,638,0.137
Completed,0.73,4,3456,0.755
Completed,0.69,7,3659,0.171
Completed,0.71,5,845,0.781
Completed,0.72,4,2285,0.411
Completed,0.73,5,4464,0.541
Completed,0.71,5,3883,0.296
Completed,0.73,5,1695,0.657
Completed,0.71,8,186,0.037
Completed,0.73,4,2990,0.916
Completed,0.73,5,2632,0.47
Completed,0.72,5,444,0.609
Completed,0.72,6,1435,0.23
Completed,0.72,5,4239,0.848
Completed,0.7,9,4908,0.097
Completed,0.71,4,2094,0.983
Completed,0.68,6,1034,0.356
Completed,0.73,5,3214,0.724
Completed,0.73,4,3264,0.448
Completed,0.7,5,1082,0.567
Completed,0.67,4,2044,0.189
Completed,0.72,5,4861,0.826
Completed,0.72,6,4269,0.073
Completed,0.71,4,1463,0.941
Completed,0.73,5,414,0.313
Completed,0.73,5,2604,0.701
Completed,0.7,4,3020,0.131
Completed,0.72,5,214,0.761
Completed,0.73,5,1664,0.39
Completed,0.73,5,3855,0.502
Completed,0.72,5,4514,0.256
Completed,0.72,5,2333,0.636
Completed,0.7,11,795,0.016
Completed,0.73,4,3611,0.875
Completed,0.71,7,3506,0.043
Completed,0.69,4,685,0.91
Completed,0.72,5,2438,0.283
Completed,0.73,4,4624,0.67
Completed,0.73,6,4043,0.416
Completed,0.71,6,1847,0.535
Completed,0.69,5,26,0.157
Completed,0.73,4,2837,0.795
Completed,0.69,4,2793,0.35
Completed,0.73,5,596,0.73
Completed,0.69,8,1275,0.11
Completed,0.7,5,4087,0.97
Completed,0.72,5,4755,0.224
Completed,0.72,5,1935,0.854
Completed,0.73,4,1188,0.484
Completed,0.71,4,3374,0.595
Completed,0.7,5,3351,0.206
Completed,0.73,5,1170,0.84
Completed,0.64,6,1956,0.461
Completed,0.73,4,4772,0.584
Completed,0.72,4,4182,0.331
Completed,0.73,4,1375,0.715
Completed,0.68,7,501,0.088
Completed,0.72,5,2693,0.959
Completed,0.73,4,2933,0.404
Completed,0.71,4,126,0.519
Completed,0.72,8,1752,0.149
Completed,0.73,5,3943,0.774
Completed,0.71,18,4602,0.03
Completed,0.68,4,2421,0.894
Completed,0.7,5,707,0.273
Completed,0.73,5,3523,0.65
Completed,0.68,6,3750,0.299
Completed,0.73,4,929,0.684
Completed,0.71,7,2194,0.056
Completed,0.73,5,4380,0.927
Completed,0.65,8,3799,0.175
Completed,0.73,4,1603,0.809
Completed,0.73,4,270,0.431
Completed,0.73,4,3081,0.553
Completed,0.68,4,2548,0.123
Completed,0.68,4,352,0.986
Completed,0.71,5,1519,0.367
Completed,0.73,7,4330,0.743
Completed,0.72,6,5000,0.498
Completed,0.7,5,2178,0.613
Completed,0.72,5,943,0.242
Completed,0.73,5,3130,0.868
Completed,0.69,7,3136,0.24
Completed,0.73,4,956,0.869
Completed,0.71,5,2172,0.499
Completed,0.72,5,4986,0.61
Completed,0.68,4,4317,0.364
Completed,0.73,5,1513,0.744
Completed,0.65,7,366,0.124
Completed,0.68,5,2554,0.984
Completed,0.73,5,3068,0.433
Completed,0.72,4,264,0.552
Completed,0.71,5,1617,0.174
Completed,0.73,5,3805,0.812
Completed,0.71,10,4386,0.059
Completed,0.68,4,2207,0.926
Completed,0.71,4,923,0.298
Completed,0.72,5,3737,0.686
Completed,0.69,6,3534,0.271
Completed,0.7,4,716,0.651
Completed,0.68,7,2410,0.031
Completed,0.72,5,4594,0.891
Completed,0.72,6,3935,0.146
Completed,0.73,5,1741,0.775
Completed,0.72,5,134,0.405
Completed,0.66,5,2943,0.516
Completed,0.72,4,2684,0.091
Completed,0.71,4,490,0.958
Completed,0.73,5,1384,0.33
Completed,0.73,5,4193,0.718
Completed,0.67,5,4783,0.464
Completed,0.73,5,1965,0.583
Completed,0.7,5,1159,0.205
Completed,0.73,5,3343,0.842
Completed,0.72,6,3360,0.481
Completed,0.73,5,1182,0.596
Completed,0.72,7,1948,0.225
Completed,0.71,5,4761,0.851
Completed,0.72,5,4093,0.107
Completed,0.68,4,1289,0.971
Completed,0.65,6,590,0.351
Completed,0.73,4,2779,0.727
Completed,0.72,4,2843,0.16
Completed,0.71,4,39,0.794
Completed,0.73,5,1841,0.415
Completed,0.73,7,4030,0.538
Completed,0.72,6,4611,0.285
Completed,0.72,5,2432,0.669
Completed,0.69,9,699,0.042
Completed,0.72,5,3512,0.913
Completed,0.72,15,3602,0.013
Completed,0.73,5,784,0.876
Completed,0.7,5,2341,0.257
Completed,0.72,5,4525,0.633
Completed,0.73,4,3866,0.388
Completed,0.68,7,1673,0.503
Completed,0.69,5,203,0.132
Completed,0.73,5,3011,0.758
Completed,0.71,5,2615,0.316
Completed,0.72,4,422,0.7
Completed,0.73,6,1452,0.072
Completed,0.7,4,4261,0.944
Completed,0.73,5,4852,0.192
Completed,0.71,4,2033,0.825
Completed,0.72,6,1091,0.447
Completed,0.73,4,3275,0.57
Completed,0.72,5,3208,0.353
Completed,0.73,4,1021,0.725
Completed,0.69,5,2100,0.097
Completed,0.71,5,4922,0.98
Completed,0.71,5,4252,0.227
Completed,0.73,5,1441,0.849
Completed,0.72,5,431,0.471
Completed,0.65,5,2626,0.606
Completed,0.73,10,3003,0.04
Completed,0.62,5,192,0.915
Completed,0.68,7,1681,0.295
Completed,0.6,6,3877,0.66
