Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.69,139,3204,0.268
Completed,0.72,124,1175,0.353
Completed,0.53,62,69,0.417
Completed,0.82,236,1819,0.192
Completed,0.62,77,2673,0.898
Completed,0.56,68,209,0.321
Completed,0.82,212,3671,0.039
Completed,0.71,154,1147,0.203
Completed,0.72,120,2955,0.261
Completed,0.88,354,1762,0.001
Completed,0.81,169,3943,0.331
Completed,0.66,99,3611,0.999
Completed,0.67,93,214,0.111
Completed,0.65,103,1778,0.851
Completed,0.77,149,3936,0.192
Completed,0.88,324,1065,0.001
Completed,0.61,99,2662,0.999
Completed,0.49,69,88,0.535
Completed,0.71,143,3047,0.106
Completed,0.69,100,3950,0.999
Completed,0.58,63,203,0.435
Completed,0.83,155,1689,0.001
Completed,0.76,180,2937,0.08
Completed,0.81,203,1739,0.253
Completed,0.57,77,97,0.312
Completed,0.53,53,89,0.886
Completed,0.52,75,189,0.999
Completed,0.72,138,3485,0.128
Completed,0.76,133,5000,0.454
Completed,0.68,118,4383,0.999
Completed,0.64,81,251,0.27
Completed,0.76,149,1720,0.163
Completed,0.49,58,43,0.297
Completed,0.68,139,4908,0.348
Completed,0.77,177,3373,0.18
Completed,0.64,91,3141,0.811
Completed,0.84,227,3471,0.001
Completed,0.74,148,3579,0.315
Completed,0.56,76,194,0.58
Completed,0.84,182,974,0.001
Completed,0.61,92,2740,0.828
Completed,0.71,107,1689,0.999
Completed,0.74,148,3762,0.118
Completed,0.8,190,724,0.001
Completed,0.49,52,56,0.717
Completed,0.69,110,3503,0.775
Completed,0.7,136,3950,0.258
Completed,0.46,59,123,0.772
Completed,0.19,43,1,0.892
Completed,0.64,136,1035,0.317
Completed,0.76,154,3296,0.243
Completed,0.65,103,4841,0.966
Completed,0.68,129,4003,0.716
Completed,0.81,285,5000,0.082
Completed,0.91,500,3962,0.001
Completed,0.89,505,4184,0.001
Completed,0.82,248,3872,0.001
Completed,0.8,183,4255,0.151
Completed,0.84,202,1397,0.001
Completed,0.54,62,213,0.867
Completed,0.81,219,839,0.001
Completed,0.69,150,4156,0.322
Completed,0.68,145,4559,0.496
Completed,0.89,502,4562,0.001
Completed,0.82,196,1306,0.121
Completed,0.82,293,3663,0.001
Completed,0.84,221,4538,0.212
Completed,0.46,56,41,0.526
Completed,0.66,89,3349,0.999
Completed,0.78,194,4447,0.124
Completed,0.74,154,4154,0.095
Completed,0.66,80,671,0.9
Completed,0.82,162,1742,0.329
Completed,0.73,122,1732,0.494
Completed,0.8,203,639,0.001
Completed,0.84,276,1724,0.001
Completed,0.73,119,5000,0.658
Completed,0.69,108,654,0.301
Completed,0.85,252,3643,0.155
Completed,0.6,81,2492,0.732
Completed,0.31,52,11,0.764
Completed,0.71,111,246,0.061
Completed,0.61,69,549,0.776
Completed,0.69,144,3210,0.119
Completed,0.86,401,4503,0.087
Completed,0.7,124,1731,0.915
Completed,0.78,163,3974,0.055
Completed,0.75,142,3593,0.102
Completed,0.65,103,3294,0.586
Completed,0.63,109,2265,0.001
Completed,0.7,131,1735,0.694
Completed,0.82,221,4408,0.07
Completed,0.65,97,3246,0.911
Completed,0.55,81,75,0.153
Completed,0.67,115,5000,0.893
Completed,0.53,62,74,0.633
Completed,0.66,131,4455,0.248
Completed,0.63,66,132,0.165
Completed,0.83,155,3263,0.001
Completed,0.85,329,4694,0.128
Completed,0.66,77,227,0.194
Completed,0.61,64,160,0.353
Completed,0.74,125,689,0.201
Completed,0.82,203,4033,0.165
Completed,0.57,60,140,0.503
Completed,0.59,133,1731,0.817
Completed,0.8,185,3170,0.18
Completed,0.67,96,652,0.448
Completed,0.84,254,4444,0.18
Completed,0.82,182,4026,0.034
Completed,0.88,300,3106,0.001
Completed,0.68,116,4124,0.999
Completed,0.5,65,146,0.841
Completed,0.79,231,4630,0.048
Completed,0.89,466,4635,0.015
Completed,0.89,512,4383,0.001
Completed,0.84,216,4495,0.018
Completed,0.88,331,1706,0.066
Completed,0.7,159,4804,0.072
Completed,0.88,284,4744,0.037
Completed,0.82,314,4567,0.06
Completed,0.88,388,1294,0.001
Completed,0.8,211,4583,0.127
Completed,0.79,169,3150,0.07
Completed,0.69,164,4642,0.324
Completed,0.59,72,202,0.262
Completed,0.82,282,3791,0.001
Completed,0.6,62,213,0.377
Completed,0.67,123,771,0.317
Completed,0.25,50,10,0.967
Completed,0.63,97,1447,0.999
Completed,0.58,63,203,0.686
Completed,0.8,217,4749,0.267
Completed,0.65,92,3104,0.999
Completed,0.81,159,896,0.001
Completed,0.76,147,2490,0.001
Completed,0.73,127,1315,0.417
Completed,0.8,236,1782,0.132
Completed,0.72,226,1205,0.066
Completed,0.89,549,4614,0.087
Completed,0.57,62,107,0.409
Completed,0.86,280,1441,0.001
Completed,0.36,84,118,0.259
Completed,0.81,233,5000,0.035
Completed,0.84,306,1704,0.118
Completed,0.8,178,1711,0.21
Completed,0.55,67,112,0.999
Completed,0.8,200,5000,0.341
Completed,0.73,158,3771,0.222
Completed,0.71,118,3763,0.999
Completed,0.72,106,3826,0.84
Completed,0.7,167,1428,0.074
Completed,0.48,78,275,0.999
Completed,0.76,150,3446,0.238
Completed,0.75,133,1714,0.402
Completed,0.77,149,3737,0.332
Completed,0.63,80,752,0.999
Completed,0.68,112,4265,0.999
Completed,0.67,91,291,0.161
Completed,0.78,165,1399,0.233
Completed,0.82,170,3856,0.207
Completed,0.68,131,3649,0.425
Completed,0.7,103,3055,0.708
Completed,0.63,73,452,0.904
Completed,0.8,426,4196,0.059
Completed,0.64,114,3662,0.822
Completed,0.71,80,51,0.001
Completed,0.19,41,1,0.999
Completed,0.63,84,559,0.533
Completed,0.66,113,5000,0.751
Completed,0.79,133,3343,0.082
Completed,0.68,103,761,0.433
Completed,0.55,97,687,0.807
Completed,0.67,95,1076,0.999
Completed,0.86,417,1794,0.001
Completed,0.58,72,2568,0.851
Completed,0.67,123,3066,0.217
Completed,0.79,165,1723,0.295
Completed,0.89,519,4469,0.001
Completed,0.75,147,3934,0.461
Completed,0.72,130,169,0.001
Completed,0.88,453,4385,0.036
Completed,0.67,101,3873,0.999
Completed,0.65,104,3000,0.855
Completed,0.82,302,1649,0.001
Completed,0.57,61,38,0.382
Completed,0.73,117,3085,0.316
Completed,0.61,95,2932,0.919
Completed,0.7,130,1752,0.575
Completed,0.83,227,3409,0.001
Completed,0.64,97,2870,0.422
Completed,0.58,76,2474,0.928
Completed,0.8,129,211,0.001
Completed,0.89,559,4628,0.001
Completed,0.83,254,4496,0.044
Completed,0.72,114,514,0.191
Completed,0.78,171,3072,0.176
Completed,0.71,87,554,0.355
Completed,0.5,58,149,0.999
Completed,0.84,245,3884,0.058
Completed,0.87,392,3870,0.149
Completed,0.53,54,83,0.824
Completed,0.69,114,845,0.588
Completed,0.59,69,35,0.203
Completed,0.52,79,364,0.999
Completed,0.82,197,4294,0.381
Completed,0.82,161,4294,0.004
Completed,0.82,227,3860,0.28
Completed,0.42,54,35,0.87
Completed,0.62,84,215,0.148
Completed,0.89,339,1768,0.045
Completed,0.68,113,4510,0.999
Completed,0.62,135,1274,0.999
Completed,0.73,130,595,0.183
Completed,0.7,120,946,0.162
Completed,0.76,161,3201,0.05
Completed,0.8,253,782,0.001
Completed,0.81,226,1184,0.001
Completed,0.79,162,3510,0.206
Completed,0.87,342,4298,0.055
Completed,0.53,57,95,0.715
Completed,0.44,56,70,0.947
Completed,0.7,107,4686,0.882
Completed,0.89,486,4008,0.001
Completed,0.67,128,3887,0.677
Completed,0.54,66,211,0.493
Completed,0.68,114,4760,0.999
Completed,0.87,353,3914,0.001
Completed,0.85,155,3519,0.001
Completed,0.68,94,565,0.291
Completed,0.71,104,1170,0.541
Completed,0.82,227,3490,0.065
Completed,0.67,142,5000,0.265
Completed,0.69,92,438,0.271
Completed,0.82,201,4309,0.272
Completed,0.58,68,2434,0.788
Completed,0.79,131,408,0.001
Completed,0.67,83,444,0.378
Completed,0.78,151,1789,0.269
Completed,0.77,164,1777,0.182
Completed,0.77,122,407,0.12
Completed,0.72,139,1783,0.42
Completed,0.89,495,4684,0.001
Completed,0.84,247,4310,0.205
Completed,0.71,104,449,0.207
Completed,0.62,85,2782,0.999
Completed,0.67,110,4336,0.842
Completed,0.73,133,4100,0.771
Completed,0.59,76,455,0.611
Completed,0.8,220,4337,0.11
Completed,0.78,150,449,0.082
Completed,0.83,221,3059,0.057
Completed,0.78,176,3913,0.032
Completed,0.7,100,111,0.001
Completed,0.87,396,2890,0.001
Completed,0.65,107,447,0.328
Completed,0.75,244,1821,0.098
Completed,0.56,76,479,0.999
Completed,0.42,53,31,0.658
Completed,0.85,282,3453,0.084
Completed,0.78,174,4337,0.332
Completed,0.58,69,431,0.781
Completed,0.68,119,4322,0.999
Completed,0.8,177,2870,0.051
Completed,0.85,340,1711,0.032
Completed,0.72,102,3419,0.875
Completed,0.89,241,4677,0.075
Completed,0.65,82,419,0.425
Completed,0.77,206,361,0.001
Completed,0.37,57,30,0.999
Completed,0.85,237,3538,0.046
Completed,0.84,211,1712,0.093
Completed,0.89,525,4339,0.002
Completed,0.72,143,3472,0.165
Completed,0.76,115,395,0.156
Completed,0.63,87,3523,0.999
Completed,0.7,116,3172,0.999
Completed,0.86,376,4329,0.025
Completed,0.9,569,4663,0.031
Completed,0.66,109,1245,0.463
Completed,0.84,259,3833,0.001
Completed,0.72,134,392,0.067
Completed,0.85,418,4901,0.054
Completed,0.72,158,3463,0.304
Completed,0.77,152,4717,0.414
Completed,0.78,185,3989,0.11
Completed,0.63,107,3079,0.562
Completed,0.78,170,1065,0.125
Completed,0.75,161,3940,0.378
Completed,0.54,61,155,0.744
Completed,0.6,72,443,0.678
Completed,0.67,105,410,0.22
Completed,0.51,59,20,0.291
Completed,0.84,169,1577,0.001
Completed,0.83,182,2987,0.001
Completed,0.87,292,4338,0.08
Completed,0.51,56,61,0.871
Completed,0.61,90,2428,0.506
Completed,0.79,159,1319,0.338
Completed,0.8,157,4325,0.164
Completed,0.85,280,2827,0.001
Completed,0.74,171,4239,0.244
Completed,0.63,81,2695,0.701
Completed,0.87,251,3046,0.03
Completed,0.89,504,4720,0.001
Completed,0.84,171,4681,0.099
Completed,0.53,74,396,0.835
Completed,0.73,161,4683,0.055
Completed,0.53,54,117,0.874
Completed,0.81,237,4329,0.045
Completed,0.55,61,68,0.311
Completed,0.8,194,4681,0.195
Completed,0.68,122,4681,0.999
Completed,0.39,68,13,0.378
Completed,0.7,170,4697,0.292
Completed,0.57,76,171,0.216
Completed,0.67,94,1564,0.999
Completed,0.68,86,975,0.892
Completed,0.55,76,2902,0.791
Completed,0.71,135,1596,0.092
Completed,0.68,142,4681,0.234
Completed,0.86,208,4688,0.018
Completed,0.82,198,4664,0.165
Completed,0.71,137,2848,0.102
Completed,0.74,136,3920,0.14
Completed,0.85,250,3613,0.001
Completed,0.77,119,3925,0.566
Completed,0.77,155,1397,0.318
Completed,0.67,117,3166,0.655
Completed,0.85,340,4414,0.023
Completed,0.87,244,4582,0.032
Completed,0.86,214,2981,0.036
Completed,0.27,60,10,0.529
Completed,0.59,65,107,0.19
Completed,0.65,104,3358,0.748
Completed,0.79,220,3855,0.097
Completed,0.82,162,1309,0.203
Completed,0.83,242,2836,0.025
Completed,0.86,247,1012,0.001
Completed,0.27,58,9,0.824
Completed,0.84,243,1324,0.062
Completed,0.53,58,38,0.606
Completed,0.74,141,720,0.129
Completed,0.74,132,4248,0.64
Completed,0.78,161,3060,0.133
Completed,0.66,89,364,0.294
Completed,0.5,60,54,0.469
Completed,0.78,146,4371,0.144
Completed,0.79,160,1766,0.223
Completed,0.79,163,3078,0.083
Completed,0.76,162,2814,0.239
Completed,0.64,92,1047,0.493
Completed,0.75,130,355,0.078
Completed,0.56,64,129,0.569
Completed,0.91,432,3064,0.001
Completed,0.58,87,144,0.3
Completed,0.74,113,5000,0.599
Completed,0.8,178,3567,0.16
Completed,0.75,108,1356,0.527
Completed,0.78,190,3398,0.126
Completed,0.66,118,3367,0.517
Completed,0.54,89,403,0.498
Completed,0.75,112,4026,0.603
Completed,0.77,142,1370,0.167
Completed,0.89,569,4420,0.001
Completed,0.78,155,1345,0.248
Completed,0.74,130,1379,0.448
Completed,0.72,143,1795,0.483
Completed,0.91,629,4598,0.019
Completed,0.74,126,4120,0.569
Completed,0.64,90,2726,0.948
Completed,0.86,285,3634,0.07
Completed,0.65,77,2533,0.671
Completed,0.44,57,34,0.768
Completed,0.7,95,1411,0.786
Completed,0.71,118,3972,0.643
Completed,0.69,87,3124,0.929
Completed,0.88,275,3550,0.116
Completed,0.7,134,4283,0.561
Completed,0.5,64,99,0.606
Completed,0.69,113,3500,0.557
Completed,0.49,50,42,0.905
Completed,0.7,115,692,0.254
Completed,0.67,83,2589,0.492
Completed,0.69,138,3570,0.027
Completed,0.68,119,3774,0.67
Completed,0.71,105,5000,0.928
Completed,0.67,83,852,0.925
Completed,0.72,121,5000,0.705
Completed,0.85,323,3443,0.04
Completed,0.74,134,1789,0.641
Completed,0.8,213,3078,0.019
Completed,0.74,114,4357,0.761
Completed,0.23,42,1,0.157
Completed,0.87,435,4599,0.041
Completed,0.66,122,1480,0.924
Completed,0.54,77,25,0.157
Completed,0.29,51,12,0.686
Completed,0.71,112,4907,0.814
Completed,0.62,81,156,0.125
Completed,0.75,161,5000,0.186
Completed,0.44,53,17,0.576
Completed,0.5,58,112,0.916
Completed,0.58,72,2035,0.176
Completed,0.71,133,4749,0.696
Completed,0.85,327,3932,0.109
Completed,0.64,187,1610,0.521
Completed,0.85,243,2938,0.001
Completed,0.71,116,2812,0.506
Completed,0.74,111,5000,0.546
Completed,0.23,46,1,0.635
Completed,0.83,173,3185,0.001
Completed,0.73,115,2710,0.288
Completed,0.71,92,2646,0.406
Completed,0.7,117,5000,0.818
Completed,0.83,140,251,0.001
Completed,0.83,334,3352,0.001
Completed,0.73,145,2391,0.016
Completed,0.56,69,221,0.773
Completed,0.89,439,4238,0.048
Completed,0.75,119,1888,0.549
Completed,0.75,146,1031,0.43
Completed,0.59,74,2746,0.926
Completed,0.74,157,3704,0.283
Completed,0.59,52,114,0.783
Completed,0.86,239,1596,0.164
Completed,0.75,128,4571,0.661
Completed,0.69,134,4925,0.48
Completed,0.61,89,1334,0.977
Completed,0.7,124,316,0.107
Completed,0.62,112,3291,0.607
Completed,0.76,145,2998,0.246
Completed,0.61,97,648,0.743
Completed,0.67,78,2291,0.372
Completed,0.68,117,4006,0.873
Completed,0.72,154,3763,0.335
Completed,0.48,76,2363,0.833
Completed,0.74,172,872,0.204
Completed,0.65,87,2907,0.705
Completed,0.79,194,3238,0.071
Completed,0.63,77,578,0.568
Completed,0.69,140,1445,0.438
Completed,0.72,112,4720,0.939
Completed,0.89,405,4459,0.138
Completed,0.7,130,1799,0.639
Completed,0.6,64,165,0.262
Completed,0.7,93,3441,0.758
Completed,0.64,86,2524,0.403
Completed,0.59,80,1123,0.904
Completed,0.7,109,2131,0.028
Completed,0.72,125,4166,0.525
Completed,0.78,143,4070,0.411
Completed,0.39,49,2036,0.913
Completed,0.82,210,1179,0.035
Completed,0.64,83,2579,0.531
Completed,0.73,134,3536,0.178
Completed,0.57,64,261,0.679
Completed,0.76,157,1744,0.299
Completed,0.69,116,4403,0.797
Completed,0.78,182,4777,0.124
Completed,0.66,102,1502,0.622
Completed,0.56,67,483,0.494
Completed,0.57,80,3143,0.994
Completed,0.67,99,2850,0.358
Completed,0.64,88,815,0.855
Completed,0.75,102,2458,0.228
Completed,0.7,112,3858,0.73
Completed,0.77,160,3911,0.19
Completed,0.55,62,2196,0.688
Completed,0.7,102,705,0.319
Completed,0.63,102,3054,0.819
Completed,0.68,119,3386,0.456
Completed,0.6,64,411,0.953
Completed,0.84,238,1278,0.084
Completed,0.74,142,4868,0.585
Completed,0.76,214,4626,0.275
Completed,0.66,95,1651,0.777
Completed,0.55,61,18,0.156
Completed,0.7,135,3608,0.652
Completed,0.8,137,2691,0.01
Completed,0.67,98,976,0.511
Completed,0.72,160,1984,0.389
Completed,0.65,107,4334,0.887
Completed,0.77,203,4346,0.31
Completed,0.62,100,1996,0.812
Completed,0.77,160,983,0.183
Completed,0.59,77,2698,0.679
Completed,0.83,172,3654,0.045
Completed,0.46,58,64,0.546
Completed,0.73,177,1703,0.417
Completed,0.7,144,4677,0.914
Completed,0.81,236,4895,0.225
Completed,0.61,168,1305,0.723
Completed,0.66,124,442,0.346
Completed,0.58,121,3417,0.846
Completed,0.68,122,3125,0.491
Completed,0.61,88,775,0.988
Completed,0.62,128,2262,0.111
Completed,0.56,127,3977,0.613
Completed,0.84,276,3870,0.089
Completed,0.59,71,2470,0.587
Completed,0.6,117,823,0.467
Completed,0.68,98,2857,0.967
Completed,0.76,144,3190,0.323
Completed,0.68,113,530,0.82
Completed,0.79,210,1553,0.201
Completed,0.69,116,4828,0.702
Completed,0.77,156,4430,0.376
Completed,0.71,95,1770,0.878
Completed,0.77,142,293,0.008
Completed,0.64,133,3568,0.504
Completed,0.72,126,2650,0.143
Completed,0.67,129,1250,0.644
Completed,0.56,77,2101,0.272
Completed,0.68,109,4136,0.77
Completed,0.79,164,4198,0.165
Completed,0.58,63,2163,0.667
Completed,0.74,162,1150,0.297
Completed,0.61,71,2550,0.794
Completed,0.71,121,3506,0.43
Completed,0.53,70,231,0.931
Completed,0.88,436,1870,0.063
Completed,0.66,121,4530,0.56
Completed,0.77,180,4728,0.363
Completed,0.71,110,1452,0.86
Completed,0.71,97,590,0.24
Completed,0.66,100,3250,0.74
Completed,0.72,155,2958,0.098
Completed,0.61,89,923,0.595
Completed,0.6,117,2410,0.473
Completed,0.76,93,3810,0.974
Completed,0.76,142,4037,0.453
Completed,0.53,65,2322,0.95
Completed,0.76,150,675,0.072
Completed,0.65,126,3025,0.572
Completed,0.82,200,3357,0.219
Completed,0.62,77,382,0.715
Completed,0.74,155,1405,0.337
Completed,0.7,123,4995,0.838
Completed,0.88,612,4578,0.021
Completed,0.75,127,1603,0.522
Completed,0.59,72,126,0.395
Completed,0.66,101,3716,0.891
Completed,0.66,125,2798,0.255
Completed,0.68,111,1082,0.756
Completed,0.76,151,1934,0.129
Completed,0.69,153,4284,0.626
Completed,0.73,129,4261,0.499
Completed,0.66,101,1924,0.996
Completed,0.77,153,1057,0.119
Completed,0.64,93,2779,0.62
Completed,0.82,193,3737,0.233
Completed,0.55,66,140,0.731
Completed,0.75,136,1631,0.354
Completed,0.66,123,4593,0.854
Completed,0.81,176,4977,0.038
Completed,0.75,127,1379,0.538
Completed,0.62,71,371,0.409
Completed,0.71,102,3334,0.906
Completed,0.73,125,3040,0.302
Completed,0.58,80,702,0.804
Completed,0.69,113,2336,0.175
Completed,0.65,123,4059,0.672
Completed,0.73,137,3799,0.151
Completed,0.57,77,2387,0.651
Completed,0.69,126,905,0.28
Completed,0.68,86,2932,0.777
Completed,0.74,129,3264,0.384
Completed,0.54,74,611,0.886
Completed,0.89,415,1468,0.015
Completed,0.71,122,4755,0.512
Completed,0.79,186,4504,0.315
Completed,0.72,106,1851,0.812
Completed,0.63,87,208,0.193
Completed,0.72,122,3496,0.695
Completed,0.73,142,2578,0.081
Completed,0.69,105,1166,0.579
Completed,0.57,71,2184,0.459
Completed,0.72,117,4212,0.959
Completed,0.66,157,4116,0.106
Completed,0.51,54,2089,0.603
Completed,0.68,111,1221,0.481
Completed,0.61,83,2634,0.982
Completed,0.75,147,3592,0.371
Completed,0.54,63,304,0.868
Completed,0.78,201,1796,0.247
Completed,0.73,125,4448,0.748
Completed,0.74,143,4812,0.423
Completed,0.63,103,1525,0.923
Completed,0.79,155,517,0.055
Completed,0.69,90,3169,0.553
Completed,0.73,131,2875,0.157
Completed,0.61,81,848,0.659
Completed,0.71,87,2481,0.289
Completed,0.75,107,3894,0.786
Completed,0.79,182,3964,0.263
Completed,0.52,60,2242,0.764
Completed,0.36,134,759,0.137
Completed,0.62,92,3097,0.634
Completed,0.84,193,3429,0.028
Completed,0.62,76,466,0.53
Completed,0.73,128,1323,0.402
Completed,0.66,100,4920,0.899
Completed,0.78,172,4649,0.211
Completed,0.77,111,1686,0.708
Completed,0.5,61,44,0.329
Completed,0.71,99,3641,0.83
Completed,0.64,91,2724,0.445
Completed,0.62,94,1001,0.942
Completed,0.58,68,2019,0.064
Completed,0.75,127,4357,0.564
Completed,0.77,182,4311,0.238
Completed,0.7,118,1973,0.735
Completed,0.66,120,950,0.364
Completed,0.58,81,2672,0.865
Completed,0.67,130,3629,0.472
Completed,0.3,61,31,0.97
Completed,0.76,137,1679,0.099
Completed,0.74,112,4642,0.599
Completed,0.72,183,4849,0.29
Completed,0.7,102,1252,0.791
Completed,0.56,112,400,0.172
Completed,0.68,97,3363,0.669
Completed,0.76,215,3070,0.056
Completed,0.65,98,732,0.557
Completed,0.58,71,2210,0.437
Completed,0.66,121,3932,0.934
Completed,0.7,153,3847,0.395
Completed,0.65,80,2435,0.896
Completed,0.75,169,797,0.02
Completed,0.64,115,2824,0.517
Completed,0.73,239,3157,0.13
Completed,0.58,69,505,0.631
Completed,0.79,172,1518,0.254
Completed,0.66,117,4805,0.751
Completed,0.78,203,4377,0.079
Completed,0.7,127,1725,0.575
Completed,0.55,157,238,0.445
Completed,0.69,114,3526,0.947
Completed,0.64,156,2607,0.343
Completed,0.7,87,1194,0.841
Completed,0.57,71,2057,0.212
Completed,0.72,120,4084,0.713
Completed,0.78,159,4146,0.351
Completed,0.54,63,2118,0.847
Completed,0.76,138,1095,0.221
Completed,0.65,74,2507,0.722
Completed,0.8,247,3464,0.116
Completed,0.48,63,177,0.614
Completed,0.71,153,1824,0.486
Completed,0.72,109,4477,0.987
Completed,0.84,301,4704,0.186
Completed,0.74,103,1417,0.687
Completed,0.67,93,565,0.307
Completed,0.66,96,3218,0.805
Completed,0.71,133,2925,0.419
Completed,0.66,92,897,0.921
Completed,0.75,149,2374,0.043
Completed,0.75,130,3787,0.539
Completed,0.9,355,3993,0.003
Completed,0.59,70,2270,0.503
Completed,0.69,108,632,0.382
Completed,0.65,101,2969,0.879
Completed,0.7,142,3302,0.267
Completed,0.56,70,340,0.769
Completed,0.79,217,1353,0.148
Completed,0.66,166,4950,0.644
Completed,0.77,125,4542,0.464
Completed,0.7,111,1580,0.96
Completed,0.66,102,93,0.092
Completed,0.73,120,3691,0.593
Completed,0.68,137,2772,0.198
Completed,0.65,97,1049,0.696
Completed,0.79,194,1911,0.326
Completed,0.7,121,4249,0.827
Completed,0.78,173,4244,0.328
Completed,0.66,103,1897,0.825
Completed,0.72,210,1044,0.196
Completed,0.61,82,2757,0.698
Completed,0.85,265,3676,0.094
Completed,0.48,73,88,0.591
Completed,0.69,173,1565,0.462
Completed,0.65,177,4537,0.962
Completed,0.83,261,4955,0.146
Completed,0.65,114,1367,0.647
Completed,0.65,86,345,0.269
Completed,0.62,97,3317,0.767
Completed,0.67,114,2984,0.379
Completed,0.57,86,637,0.881
Completed,0.79,165,2285,0.005
Completed,0.69,167,3998,0.501
Completed,0.86,325,3772,0.041
Completed,0.57,75,2370,0.541
Completed,0.69,115,883,0.422
Completed,0.62,86,2920,0.919
Completed,0.72,131,3213,0.305
Completed,0.56,78,550,0.807
Completed,0.78,266,1412,0.188
Completed,0.74,169,4690,0.684
Completed,0.74,155,4492,0.488
Completed,0.67,145,1829,0.985
Completed,0.71,92,191,0.114
Completed,0.69,107,2512,0.222
Completed,0.55,66,2123,0.349
Completed,0.71,175,4160,0.849
Completed,0.82,318,4099,0.214
Completed,0.52,59,2062,0.711
Completed,0.74,129,1209,0.342
Completed,0.64,80,2612,0.843
Completed,0.73,127,3531,0.448
Completed,0.48,89,253,0.945
Completed,0.84,330,1730,0.077
Completed,0.75,144,4392,0.577
Completed,0.84,237,4790,0.252
Completed,0.69,134,1513,0.753
Completed,0.65,158,490,0.132
Completed,0.75,101,3152,0.629
Completed,0.66,83,396,0.365
Completed,0.62,94,729,0.969
Completed,0.69,100,2211,0.1
Completed,0.7,155,3936,0.601
Completed,0.88,347,3844,0.078
Completed,0.55,91,2434,0.575
Completed,0.65,99,800,0.447
Completed,0.61,75,2825,0.948
Completed,0.67,133,3158,0.342
Completed,0.6,64,508,0.84
Completed,0.81,222,1516,0.213
Completed,0.69,117,4801,0.714
Completed,0.81,201,4379,0.396
Completed,0.7,105,1729,0.897
Completed,0.77,113,237,0.019
Completed,0.71,125,3522,0.516
Completed,0.66,123,2603,0.131
Completed,0.59,93,1193,0.632
Completed,0.57,62,2060,0.253
Completed,0.7,132,4086,0.75
Completed,0.79,162,4142,0.185
Completed,0.53,59,2117,0.686
Completed,0.73,139,3465,0.418
Completed,0.56,58,181,0.92
Completed,0.86,328,1823,0.044
Completed,0.72,147,4473,0.54
Completed,0.78,159,4705,0.352
Completed,0.69,88,1420,0.848
Completed,0.69,114,564,0.22
Completed,0.73,103,3214,0.721
Completed,0.76,161,2921,0.117
Completed,0.61,102,896,0.615
Completed,0.63,86,2378,0.485
Completed,0.73,116,3788,0.986
Completed,0.74,135,3991,0.465
Completed,0.5,65,2267,0.961
Completed,0.81,176,633,0.091
Completed,0.63,120,2973,0.592
Completed,0.77,168,3306,0.199
Completed,0.55,71,341,0.697
Completed,0.74,138,1349,0.325
Completed,0.64,109,4949,0.826
Completed,0.88,572,4546,0.001
Completed,0.72,134,1581,0.502
Completed,0.51,56,89,0.382
Completed,0.58,130,3689,0.88
Completed,0.74,122,2770,0.267
Completed,0.67,106,1046,0.768
Completed,0.85,264,1913,0.149
Completed,0.67,101,4253,0.645
