Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.08,479,1,3,5000,str('H'),2,str('tstat'),0.001,31
Completed,0.09,594,3492,3,5000,str('H'),1,str('stdev'),0.001,1
Completed,0.09,2415,2054,3,1,str('H'),3,str('stdev'),0.001,1
Completed,0.07,569,1,3,1179,str('H'),2,str('tstat'),0.001,45
Completed,0.09,601,1,3,5000,str('H'),1,str('stdev'),0.001,1
Completed,0.09,592,5000,3,5000,str('H'),1,str('stdev'),0.999,1
Completed,0.08,522,1,3,5000,str('H'),2,str('tstat'),0.001,44
Completed,0.08,595,1,3,5000,str('KL'),2,str('stdev'),0.001,58
Completed,0.09,2380,154,3,1,str('H'),3,str('stdev'),0.001,77
Completed,0.09,2323,4894,3,1,str('H'),3,str('stdev'),0.001,100
Completed,0.09,672,5000,3,5000,str('KL'),1,str('stdev'),0.001,1
Completed,0.09,511,5000,3,5000,str('KL'),1,str('stdev'),0.001,21
Completed,0.09,2320,1,3,1,str('H'),3,str('stdev'),0.999,100
Completed,0.04,1753,2215,4,5000,str('H'),2,str('tstat'),0.001,100
Completed,0.09,2425,1,3,1,str('H'),3,str('stdev'),0.001,1
Completed,0.09,2692,92,3,1,str('H'),3,str('tstat'),0.001,100
Completed,0.09,2632,3915,3,1,str('H'),3,str('tstat'),0.001,100
Completed,0.09,4274,5000,3,1,str('KL'),3,str('stdev'),0.001,78
Completed,0.09,4135,4413,3,1,str('KL'),3,str('stdev'),0.001,100
Completed,0.09,541,3876,3,4276,str('H'),1,str('stdev'),0.001,20
Completed,0.09,3576,1,3,1,str('KL'),3,str('tstat'),0.001,69
Completed,0.09,2372,1,3,1,str('KL'),3,str('stdev'),0.001,100
Completed,0.07,480,3503,3,5000,str('KL'),1,str('tstat'),0.001,24
Completed,0.09,2476,5000,3,1,str('KL'),3,str('stdev'),0.999,52
Completed,0.09,557,1,3,5000,str('KL'),1,str('stdev'),0.001,26
Completed,0.07,510,1,3,4868,str('H'),1,str('tstat'),0.001,19
Completed,0.09,3084,1970,3,1,str('KL'),3,str('tstat'),0.001,82
Completed,0.09,3205,1,3,1,str('KL'),3,str('tstat'),0.001,30
Completed,0.09,2373,5000,3,1,str('KL'),3,str('stdev'),0.999,100
Completed,0.09,3284,1,3,1,str('KL'),3,str('tstat'),0.001,55
Completed,0.1,556,2283,3,3226,str('H'),1,str('stdev'),0.611,1
Completed,0.09,2509,294,3,1,str('KL'),3,str('stdev'),0.999,75
Completed,0.07,490,1113,3,5000,str('KL'),2,str('stdev'),0.999,47
Completed,0.1,556,1,3,1552,str('KL'),1,str('stdev'),0.431,1
Completed,0.1,632,5000,3,1796,str('H'),1,str('stdev'),0.488,1
Completed,0.1,632,1,3,3654,str('H'),1,str('stdev'),0.999,1
Completed,0.1,539,2275,3,3469,str('KL'),1,str('stdev'),0.557,1
Completed,0.09,2543,2354,3,1,str('KL'),3,str('stdev'),0.999,1
Completed,0.1,558,1458,3,2187,str('H'),1,str('stdev'),0.001,1
Completed,0.08,522,2476,3,5000,str('KL'),3,str('tstat'),0.627,1
Completed,0.1,613,2463,3,1892,str('KL'),1,str('stdev'),0.001,1
Completed,0.08,615,2543,3,5000,str('KL'),3,str('stdev'),0.145,1
Completed,0.1,692,1,3,31,str('KL'),1,str('stdev'),0.001,1
Completed,0.08,667,2527,3,3866,str('H'),1,str('stdev'),0.999,7
Completed,0.09,668,1,3,4181,str('H'),1,str('tstat'),0.999,1
Completed,0.07,517,1354,3,4940,str('KL'),2,str('tstat'),0.875,28
Completed,0.08,610,812,3,5000,str('H'),2,str('tstat'),0.999,39
Completed,0.07,462,480,3,5000,str('KL'),3,str('stdev'),0.999,100
Completed,0.1,561,5000,3,2335,str('KL'),1,str('stdev'),0.999,1
Completed,0.07,1243,533,3,2964,str('KL'),2,str('stdev'),0.736,100
Completed,0.1,549,1278,3,515,str('KL'),1,str('stdev'),0.001,1
Completed,0.09,608,1422,3,404,str('KL'),3,str('stdev'),0.498,30
Completed,0.1,566,4451,3,847,str('H'),1,str('stdev'),0.001,1
Completed,0.1,579,29,3,394,str('H'),1,str('stdev'),0.001,1
Completed,0.09,537,3030,3,738,str('KL'),2,str('stdev'),0.001,1
Completed,0.09,648,1359,3,597,str('H'),1,str('stdev'),0.001,24
Completed,0.1,577,2041,3,1309,str('H'),1,str('stdev'),0.001,1
Completed,0.1,576,4989,3,762,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,553,3787,3,2155,str('H'),1,str('tstat'),0.174,1
Completed,0.1,575,1,3,2668,str('H'),1,str('stdev'),0.001,1
Completed,0.1,550,822,3,1925,str('H'),1,str('stdev'),0.999,1
Completed,0.1,611,1,3,2130,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,555,785,3,1424,str('KL'),1,str('tstat'),0.001,1
Completed,0.1,571,1,3,1708,str('H'),1,str('tstat'),0.001,1
Completed,0.1,555,5000,3,790,str('KL'),1,str('stdev'),0.999,1
Completed,0.1,617,317,3,2314,str('KL'),1,str('stdev'),0.999,1
Completed,0.1,554,1,3,445,str('H'),1,str('tstat'),0.001,1
Completed,0.1,624,172,3,2629,str('H'),1,str('stdev'),0.999,1
Completed,0.1,561,5000,3,2249,str('H'),1,str('stdev'),0.001,1
Completed,0.1,577,1,3,755,str('H'),1,str('tstat'),0.001,1
Completed,0.1,547,1,3,2918,str('H'),1,str('tstat'),0.001,1
Completed,0.1,548,2809,3,2116,str('H'),1,str('stdev'),0.999,1
Completed,0.1,663,729,3,859,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,597,1261,3,3491,str('H'),1,str('tstat'),0.001,1
Completed,0.1,557,5000,3,1182,str('KL'),1,str('stdev'),0.001,1
Completed,0.08,565,2143,3,437,str('KL'),3,str('stdev'),0.999,35
Completed,0.1,547,2845,3,1264,str('H'),1,str('stdev'),0.999,1
Completed,0.1,560,2150,3,1726,str('H'),1,str('tstat'),0.001,1
Completed,0.1,552,3796,3,1153,str('H'),1,str('stdev'),0.001,1
Completed,0.09,560,4500,3,1010,str('KL'),2,str('stdev'),0.001,1
Completed,0.08,1808,3100,3,314,str('H'),2,str('stdev'),0.981,62
Completed,0.09,630,3066,3,994,str('H'),1,str('stdev'),0.068,9
Completed,0.08,545,928,3,330,str('H'),2,str('stdev'),0.941,24
Completed,0.09,738,30,3,46,str('H'),2,str('stdev'),0.975,21
Completed,0.08,499,671,3,1277,str('KL'),1,str('stdev'),0.324,8
Completed,0.09,561,217,3,743,str('H'),1,str('stdev'),0.001,7
Completed,0.1,630,1,3,1671,str('H'),1,str('stdev'),0.336,1
Completed,0.08,522,3174,3,3183,str('H'),1,str('stdev'),0.473,13
Completed,0.09,565,4994,3,1889,str('KL'),1,str('stdev'),0.799,5
Completed,0.09,3991,1908,3,136,str('H'),2,str('stdev'),0.87,64
Completed,0.09,531,2721,3,1385,str('KL'),1,str('stdev'),0.132,13
Completed,0.08,542,198,3,5000,str('H'),2,str('stdev'),0.704,23
Completed,0.09,518,1541,3,1782,str('KL'),1,str('stdev'),0.704,10
Completed,0.09,832,1010,3,50,str('H'),2,str('stdev'),0.999,25
Completed,0.09,508,3448,3,1605,str('H'),1,str('stdev'),0.095,5
Completed,0.09,489,1917,3,2273,str('H'),1,str('stdev'),0.001,10
Completed,0.09,550,4913,3,1120,str('H'),1,str('stdev'),0.287,10
Completed,0.08,500,1326,3,1477,str('H'),1,str('stdev'),0.614,18
Completed,0.09,501,4795,3,4021,str('H'),1,str('stdev'),0.001,9
Completed,0.09,521,3824,3,2289,str('H'),1,str('stdev'),0.637,5
Completed,0.09,499,4448,3,531,str('H'),1,str('stdev'),0.671,13
Completed,0.09,496,952,3,2287,str('KL'),1,str('stdev'),0.671,6
Completed,0.08,486,4916,3,1300,str('KL'),1,str('stdev'),0.903,11
Completed,0.09,503,3823,3,4462,str('KL'),2,str('stdev'),0.001,1
Completed,0.08,548,2408,3,5000,str('H'),2,str('stdev'),0.001,45
Completed,0.09,2493,1432,3,1,str('KL'),3,str('stdev'),0.001,93
Completed,0.09,2426,4405,3,1,str('H'),3,str('stdev'),0.001,19
Completed,0.08,491,4083,3,5000,str('KL'),3,str('stdev'),0.001,13
Completed,0.07,508,449,3,5000,str('KL'),3,str('stdev'),0.999,1
Completed,0.09,2343,3611,3,1,str('H'),3,str('stdev'),0.001,30
Completed,0.09,4030,5000,3,1,str('KL'),3,str('stdev'),0.001,20
Completed,0.09,2441,4173,3,1,str('KL'),3,str('stdev'),0.001,25
Completed,0.08,488,4085,3,5000,str('H'),3,str('stdev'),0.001,12
Completed,0.1,605,4055,3,2329,str('KL'),1,str('stdev'),0.001,1
Completed,0.08,753,1,3,5000,str('H'),2,str('stdev'),0.001,70
Completed,0.1,553,5000,3,1977,str('H'),1,str('tstat'),0.001,1
Completed,0.09,581,3022,3,5000,str('H'),1,str('stdev'),0.001,48
Completed,0.1,552,1,3,1843,str('KL'),1,str('tstat'),0.001,1
Completed,0.08,515,1671,3,512,str('H'),2,str('stdev'),0.464,23
Completed,0.09,2557,1670,3,1,str('KL'),3,str('tstat'),0.72,100
Completed,0.1,559,4406,3,1249,str('H'),1,str('stdev'),0.999,1
Completed,0.08,495,2061,3,5000,str('H'),2,str('stdev'),0.65,30
Completed,0.09,2399,1329,3,1,str('KL'),3,str('stdev'),0.669,100
Completed,0.09,608,2917,3,17,str('KL'),3,str('stdev'),0.611,30
Completed,0.09,4746,1496,3,1,str('H'),2,str('stdev'),0.192,12
Completed,0.1,586,3575,3,2264,str('KL'),1,str('stdev'),0.999,1
Completed,0.09,2445,1199,3,1,str('H'),2,str('stdev'),0.001,1
Completed,0.09,623,655,3,97,str('H'),2,str('stdev'),0.317,20
Completed,0.08,481,1967,3,5000,str('KL'),2,str('stdev'),0.001,26
Completed,0.09,497,1563,3,4610,str('H'),2,str('stdev'),0.001,1
Completed,0.07,476,1660,3,4928,str('H'),2,str('stdev'),0.423,18
Completed,0.09,2411,1,3,1,str('H'),3,str('stdev'),0.715,37
Completed,0.08,1722,332,3,423,str('KL'),1,str('tstat'),0.001,67
Completed,0.08,473,3869,3,5000,str('KL'),3,str('stdev'),0.553,17
Completed,0.09,2905,3044,3,1,str('H'),3,str('stdev'),0.999,41
Completed,0.08,506,2341,3,4885,str('H'),2,str('stdev'),0.792,36
Completed,0.1,555,5000,3,3668,str('H'),1,str('tstat'),0.001,1
Completed,0.09,509,1,3,474,str('KL'),1,str('tstat'),0.999,6
Completed,0.1,557,1,3,3215,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,583,1,3,490,str('KL'),1,str('tstat'),0.001,1
Completed,0.08,508,528,3,482,str('KL'),1,str('tstat'),0.001,14
Completed,0.04,1807,5000,2,1093,str('KL'),1,str('stdev'),0.999,1
Completed,0.1,559,5000,3,3384,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,608,5000,3,2719,str('KL'),1,str('stdev'),0.999,1
Completed,0.1,544,5000,3,2645,str('H'),1,str('tstat'),0.001,1
Completed,0.1,547,5000,3,3809,str('KL'),1,str('stdev'),0.001,1
Completed,0.04,1880,5000,2,3770,str('KL'),1,str('stdev'),0.001,1
Completed,0.03,1265,1245,1,3306,str('KL'),3,str('tstat'),0.001,1
Completed,0.03,1445,1859,2,4706,str('KL'),1,str('stdev'),0.999,5
Completed,0.04,1746,3926,2,3011,str('KL'),1,str('tstat'),0.999,1
Completed,0.09,694,1582,3,3708,str('H'),1,str('stdev'),0.001,55
Completed,0.03,1281,3906,1,1113,str('KL'),3,str('stdev'),0.999,1
Completed,0.03,1226,5000,2,3724,str('KL'),3,str('stdev'),0.999,1
Completed,0.03,1355,777,1,647,str('KL'),3,str('stdev'),0.001,1
Completed,0.1,588,1,3,3967,str('KL'),1,str('stdev'),0.001,1
Completed,0.04,1735,3791,2,3635,str('KL'),1,str('tstat'),0.444,1
Completed,0.03,1390,5000,1,4071,str('KL'),3,str('stdev'),0.001,1
Completed,0.04,1385,1,2,3934,str('H'),1,str('stdev'),0.001,16
Completed,0.03,1258,1687,2,1731,str('KL'),3,str('stdev'),0.001,1
Completed,0.1,571,1,3,466,str('KL'),1,str('tstat'),0.999,1
Completed,0.03,1229,4365,2,2616,str('KL'),3,str('tstat'),0.001,1
Completed,0.03,1427,4749,1,4641,str('KL'),3,str('stdev'),0.001,1
Completed,0.03,1272,1,2,485,str('H'),3,str('tstat'),0.999,1
Completed,0.03,1848,68,1,3897,str('KL'),1,str('tstat'),0.999,1
Completed,0.1,551,5000,3,1546,str('KL'),1,str('tstat'),0.001,1
Completed,0.03,1550,5000,1,4392,str('KL'),2,str('tstat'),0.999,1
Completed,0.09,519,1,3,896,str('KL'),2,str('stdev'),0.999,1
Completed,0.09,518,4302,3,3128,str('H'),2,str('stdev'),0.001,1
Completed,0.09,510,1,3,3583,str('H'),2,str('stdev'),0.001,1
Completed,0.09,518,5000,3,2093,str('H'),2,str('stdev'),0.001,1
Completed,0.09,1295,2754,3,5000,str('H'),1,str('tstat'),0.999,89
Completed,0.09,508,5000,3,4355,str('H'),2,str('tstat'),0.999,1
Completed,0.09,523,5000,3,1676,str('KL'),2,str('stdev'),0.999,1
Completed,0.07,474,1074,3,654,str('H'),3,str('stdev'),0.999,33
Completed,0.08,612,1,3,3957,str('KL'),1,str('stdev'),0.001,48
Completed,0.09,521,1,3,3283,str('KL'),2,str('stdev'),0.001,1
Completed,0.09,506,5000,3,3815,str('H'),2,str('stdev'),0.001,1
Completed,0.09,526,1,3,988,str('H'),2,str('tstat'),0.999,1
Completed,0.09,505,1,3,2953,str('H'),2,str('stdev'),0.999,1
Completed,0.1,568,1,3,828,str('KL'),1,str('stdev'),0.999,1
Completed,0.07,484,103,3,1536,str('H'),3,str('tstat'),0.001,100
Completed,0.09,713,4968,3,2652,str('H'),1,str('stdev'),0.001,52
Completed,0.09,504,5000,3,2614,str('KL'),2,str('stdev'),0.001,1
Completed,0.08,509,1,3,5000,str('H'),3,str('stdev'),0.001,39
Completed,0.04,1328,804,4,1655,str('KL'),3,str('tstat'),0.999,69
Completed,0.08,466,1,3,742,str('KL'),3,str('stdev'),0.999,35
Completed,0.09,502,5000,3,4844,str('KL'),2,str('stdev'),0.001,1
Completed,0.09,506,1,3,949,str('H'),2,str('stdev'),0.001,1
Completed,0.08,485,5000,3,1273,str('H'),3,str('stdev'),0.001,94
Completed,0.08,631,1,3,4710,str('KL'),1,str('stdev'),0.001,61
Completed,0.08,553,1,3,817,str('KL'),2,str('stdev'),0.001,34
Completed,0.04,1376,1,4,897,str('KL'),3,str('tstat'),0.999,100
Completed,0.03,1585,3213,0,5000,str('H'),1,str('stdev'),0.999,100
Completed,0.09,523,1,3,2295,str('H'),2,str('stdev'),0.999,1
Completed,0.09,491,1,3,1899,str('H'),2,str('stdev'),0.001,1
Completed,0.09,663,5000,3,4455,str('KL'),1,str('stdev'),0.001,63
Completed,0.08,511,364,3,819,str('KL'),3,str('stdev'),0.999,1
Completed,0.08,513,1,3,643,str('H'),1,str('stdev'),0.999,24
Completed,0.1,548,3543,3,2961,str('KL'),1,str('tstat'),0.999,1
Completed,0.07,498,5000,3,4764,str('H'),3,str('stdev'),0.001,35
Completed,0.09,519,1,3,3550,str('KL'),2,str('tstat'),0.001,1
Completed,0.05,1409,5000,4,5000,str('KL'),1,str('stdev'),0.999,48
Completed,0.07,529,5000,3,5000,str('KL'),3,str('tstat'),0.001,51
Completed,0.07,503,5000,3,1024,str('KL'),3,str('stdev'),0.999,1
Completed,0.09,497,3886,3,900,str('H'),3,str('stdev'),0.001,34
Completed,0.09,514,5000,3,3527,str('KL'),2,str('stdev'),0.999,1
Completed,0.08,557,1,3,3498,str('KL'),1,str('stdev'),0.001,46
Completed,0.03,1916,305,0,1132,str('H'),1,str('stdev'),0.001,1
Completed,0.08,1043,5000,3,5000,str('H'),2,str('tstat'),0.118,96
Completed,0.09,502,1,3,4029,str('H'),2,str('stdev'),0.999,1
Completed,0.08,503,1,3,711,str('H'),1,str('stdev'),0.999,5
Completed,0.09,513,1,3,3179,str('KL'),2,str('tstat'),0.999,1
Completed,0.09,559,5000,3,4543,str('H'),1,str('stdev'),0.001,1
Completed,0.09,503,5000,3,2620,str('H'),2,str('tstat'),0.001,1
Completed,0.1,550,2788,3,2112,str('H'),1,str('tstat'),0.999,1
Completed,0.09,510,5000,3,1145,str('H'),2,str('stdev'),0.999,1
Completed,0.09,547,5000,3,4418,str('KL'),1,str('stdev'),0.999,1
Completed,0.08,499,1,3,4305,str('KL'),2,str('stdev'),0.001,1
Completed,0.1,544,5000,3,3206,str('H'),1,str('tstat'),0.999,1
Completed,0.09,594,5000,3,3308,str('H'),1,str('stdev'),0.001,40
Completed,0.08,622,5000,3,1808,str('H'),1,str('stdev'),0.001,38
Completed,0.08,489,1,3,665,str('H'),1,str('tstat'),0.001,11
Completed,0.07,538,1858,3,4117,str('H'),2,str('stdev'),0.001,41
Completed,0.09,552,5000,3,4083,str('KL'),1,str('stdev'),0.001,42
Completed,0.08,518,1,3,808,str('KL'),1,str('tstat'),0.001,27
Completed,0.09,511,5000,3,2986,str('KL'),2,str('tstat'),0.999,1
Completed,0.1,574,5000,3,3884,str('H'),1,str('tstat'),0.999,1
Completed,0.1,564,5000,3,717,str('KL'),1,str('tstat'),0.999,1
Completed,0.09,551,1,3,4569,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,558,1,3,1884,str('H'),1,str('stdev'),0.001,1
Completed,0.1,553,5000,3,3058,str('H'),1,str('stdev'),0.001,1
Completed,0.1,558,5000,3,1520,str('H'),1,str('stdev'),0.001,1
Completed,0.1,553,5000,3,746,str('H'),1,str('tstat'),0.999,1
Completed,0.08,992,1,3,4577,str('H'),1,str('tstat'),0.001,93
Completed,0.09,594,5000,3,4663,str('KL'),1,str('tstat'),0.001,1
Completed,0.1,574,1,3,1562,str('KL'),1,str('tstat'),0.999,1
Completed,0.08,758,5000,3,3154,str('H'),1,str('stdev'),0.001,58
Completed,0.09,1408,4841,3,4538,str('H'),1,str('stdev'),0.001,91
Completed,0.08,951,3916,3,4353,str('KL'),1,str('stdev'),0.001,80
Completed,0.09,1201,287,3,4285,str('H'),1,str('stdev'),0.001,85
Completed,0.07,761,2304,3,4576,str('H'),1,str('tstat'),0.001,77
Completed,0.09,501,251,3,3486,str('KL'),1,str('stdev'),0.001,6
Completed,0.09,557,1,3,4441,str('H'),1,str('stdev'),0.999,1
Completed,0.1,546,1,3,2797,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,564,5000,3,2975,str('KL'),1,str('stdev'),0.001,1
Completed,0.1,552,5000,3,4140,str('KL'),1,str('stdev'),0.999,1
Completed,0.08,479,4285,3,2870,str('KL'),1,str('tstat'),0.001,7
Completed,0.09,510,1,3,544,str('KL'),1,str('stdev'),0.001,7
Completed,0.09,508,44,3,494,str('KL'),1,str('stdev'),0.001,11
Completed,0.1,547,4970,3,644,str('KL'),1,str('tstat'),0.001,1
Completed,0.09,554,5000,3,4686,str('H'),1,str('tstat'),0.999,1
Completed,0.1,594,5000,3,621,str('KL'),1,str('stdev'),0.999,1
Completed,0.1,551,5000,3,1621,str('KL'),1,str('tstat'),0.999,1
Completed,0.1,544,1,3,1446,str('H'),1,str('stdev'),0.999,1
Completed,0.1,549,5000,3,1337,str('H'),1,str('tstat'),0.001,1
Completed,0.1,583,5000,3,3489,str('KL'),1,str('tstat'),0.999,1
Completed,0.08,611,1844,3,560,str('H'),2,str('stdev'),0.001,31
Completed,0.09,2653,2676,3,1,str('H'),3,str('stdev'),0.001,24
Completed,0.08,493,1,3,1176,str('KL'),3,str('stdev'),0.001,2
Completed,0.1,573,3122,3,3655,str('H'),1,str('stdev'),0.001,1
Completed,0.1,590,1826,3,3090,str('H'),1,str('stdev'),0.001,1
Completed,0.08,565,1770,3,963,str('H'),2,str('stdev'),0.001,30
Completed,0.1,550,3955,3,3826,str('H'),1,str('stdev'),0.001,1
Completed,0.09,650,2143,3,371,str('H'),2,str('stdev'),0.001,32
Completed,0.09,519,2834,3,1872,str('H'),2,str('stdev'),0.001,1
Completed,0.09,2581,3615,3,1,str('H'),2,str('stdev'),0.001,1
Completed,0.09,563,1785,3,4171,str('H'),1,str('stdev'),0.001,1
Completed,0.09,505,2819,3,514,str('H'),3,str('stdev'),0.001,20
Completed,0.1,565,4643,3,2578,str('H'),1,str('stdev'),0.001,1
Completed,0.09,506,2254,3,4357,str('KL'),2,str('stdev'),0.001,1
Completed,0.09,506,862,3,3439,str('H'),2,str('stdev'),0.001,1
Completed,0.1,560,1512,3,1244,str('KL'),1,str('stdev'),0.001,1
Completed,0.09,500,3627,3,1220,str('H'),2,str('stdev'),0.001,1
Completed,0.09,2949,3253,3,1,str('H'),3,str('stdev'),0.001,94
Completed,0.06,549,1557,3,1012,str('H'),2,str('tstat'),0.001,30
Completed,0.09,517,3466,3,1824,str('H'),2,str('stdev'),0.001,1
Completed,0.08,566,2055,3,762,str('H'),2,str('stdev'),0.001,30
Completed,0.08,482,1,3,616,str('KL'),3,str('stdev'),0.001,22
Completed,0.09,643,1,3,2755,str('H'),1,str('stdev'),0.001,40
Completed,0.09,516,1,3,1672,str('KL'),2,str('tstat'),0.001,1
Completed,0.08,570,2889,3,4715,str('H'),1,str('stdev'),0.001,35
Completed,0.09,531,5000,3,5000,str('H'),2,str('tstat'),0.999,1
Completed,0.09,594,1,3,4475,str('H'),1,str('stdev'),0.001,36
Completed,0.09,519,5000,3,3991,str('KL'),2,str('tstat'),0.001,1
Completed,0.03,1220,2091,0,1138,str('H'),3,str('tstat'),0.001,100
Completed,0.03,1234,4322,0,2532,str('H'),3,str('tstat'),0.001,100
Completed,0.08,550,816,3,1217,str('H'),3,str('stdev'),0.001,67
Completed,0.07,501,1,3,574,str('KL'),3,str('stdev'),0.999,22
Completed,0.09,538,5000,3,914,str('KL'),2,str('tstat'),0.999,1
Completed,0.09,595,1,3,5000,str('H'),1,str('stdev'),0.001,41
Completed,0.09,667,1059,3,2237,str('H'),1,str('stdev'),0.001,43
Completed,0.09,576,5000,3,4540,str('KL'),1,str('stdev'),0.001,36
Completed,0.09,579,1,3,1641,str('KL'),2,str('stdev'),0.999,1
Completed,0.08,607,5000,3,3702,str('H'),1,str('stdev'),0.001,36
Completed,0.1,543,4522,3,1807,str('KL'),1,str('stdev'),0.999,1
Completed,0.09,503,1,3,445,str('KL'),1,str('stdev'),0.999,22
Completed,0.09,559,5000,3,2199,str('H'),2,str('tstat'),0.999,1
Completed,0.09,521,5000,3,1988,str('H'),2,str('stdev'),0.999,1
Completed,0.09,536,1,3,2633,str('KL'),2,str('stdev'),0.999,1
Completed,0.03,1221,2221,0,462,str('KL'),3,str('stdev'),0.999,100
Completed,0.09,786,1,3,1384,str('KL'),1,str('stdev'),0.001,53
Completed,0.07,588,1101,3,1982,str('H'),3,str('stdev'),0.001,66
Completed,0.03,1208,4569,0,2233,str('KL'),3,str('stdev'),0.999,100
Completed,0.07,496,1,3,1205,str('H'),3,str('stdev'),0.999,100
Completed,0.08,1091,1,3,4624,str('H'),2,str('stdev'),0.001,91
Completed,0.08,518,1001,3,4281,str('H'),1,str('stdev'),0.999,36
Completed,0.08,631,5000,3,4337,str('H'),1,str('stdev'),0.999,32
Completed,0.1,673,4562,3,2525,str('KL'),1,str('tstat'),0.999,1
Completed,0.09,627,5000,3,4717,str('H'),2,str('tstat'),0.999,1
Completed,0.09,605,1,3,4545,str('H'),2,str('tstat'),0.999,1
Completed,0.08,3128,1,3,1226,str('KL'),2,str('stdev'),0.001,100
Completed,0.09,669,1,3,2852,str('H'),2,str('tstat'),0.001,1
Completed,0.09,559,2159,3,3418,str('H'),2,str('tstat'),0.999,1
Completed,0.08,486,1,3,632,str('H'),3,str('stdev'),0.001,35
Completed,0.08,602,1,3,3740,str('KL'),2,str('tstat'),0.999,1
Completed,0.1,635,1,3,3816,str('KL'),1,str('tstat'),0.999,1
