Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.96,1,813,9,3852,str('H'),3,str('stdev'),0.658,20
Completed,0.96,1,2354,66,1789,str('KL'),1,str('stdev'),0.919,47
Completed,0.96,0,3161,23,2884,str('H'),3,str('tstat'),0.016,58
Completed,0.96,1,3446,52,1438,str('H'),2,str('tstat'),0.327,30
Completed,0.96,2,2067,1,2532,str('KL'),1,str('stdev'),0.734,69
Completed,0.96,5,1097,56,611,str('H'),1,str('stdev'),0.968,91
Completed,0.96,1,4405,33,4204,str('KL'),2,str('tstat'),0.064,5
Completed,0.96,1,4237,68,3137,str('KL'),2,str('stdev'),0.867,53
Completed,0.96,1,25,21,2043,str('H'),1,str('tstat'),0.213,39
Completed,0.96,1,1576,36,4809,str('KL'),1,str('tstat'),0.46,15
Completed,0.96,0,2676,17,1216,str('H'),2,str('stdev'),0.617,76
Completed,0.96,1,2674,61,3240,str('KL'),1,str('stdev'),0.914,60
Completed,0.96,1,1591,28,2146,str('H'),3,str('tstat'),0.01,49
Completed,0.96,0,12,47,4756,str('KL'),2,str('tstat'),0.257,24
Completed,0.96,4,4243,6,1162,str('H'),1,str('stdev'),0.663,88
Completed,0.96,1,4382,41,1502,str('H'),1,str('tstat'),0.405,33
Completed,0.96,1,1133,12,2595,str('KL'),3,str('stdev'),0.562,69
Completed,0.96,6,2033,63,517,str('H'),2,str('stdev'),0.796,97
Completed,0.96,1,3472,26,4112,str('KL'),3,str('tstat'),0.143,8
Completed,0.96,5,3126,51,166,str('KL'),1,str('tstat'),0.454,80
Completed,0.96,1,2376,2,3760,str('H'),2,str('stdev'),0.611,19
Completed,0.96,1,788,55,1853,str('KL'),1,str('stdev'),0.873,41
Completed,0.96,1,4725,34,2946,str('H'),3,str('tstat'),0.219,55
Completed,0.96,1,3917,71,4405,str('H'),2,str('stdev'),0.974,3
Completed,0.96,1,336,18,810,str('KL'),2,str('tstat'),0.07,89
Completed,0.96,2,1266,39,3591,str('H'),1,str('tstat'),0.321,65
Completed,0.96,1,2997,14,2498,str('KL'),3,str('stdev'),0.728,26
Completed,0.96,2,2915,37,4019,str('H'),1,str('tstat'),0.573,73
Completed,0.96,1,1497,16,114,str('KL'),2,str('stdev'),0.48,37
Completed,0.96,1,576,68,3036,str('H'),3,str('stdev'),0.224,11
Completed,0.96,6,3845,20,1629,str('KL'),1,str('tstat'),0.817,100
Completed,0.96,1,4956,58,719,str('KL'),2,str('stdev'),0.122,46
Completed,0.96,1,705,31,4625,str('H'),3,str('tstat'),0.965,57
Completed,0.96,0,2305,53,2234,str('KL'),3,str('tstat'),0.705,85
Completed,0.96,1,3366,0,3642,str('H'),1,str('stdev'),0.363,21
Completed,0.96,0,3709,66,1883,str('H'),3,str('stdev'),0.05,93
Completed,0.96,0,1959,24,3290,str('KL'),1,str('tstat'),0.893,7
Completed,0.96,0,1048,43,1071,str('H'),3,str('tstat'),0.653,29
Completed,0.96,0,4611,10,4976,str('KL'),2,str('stdev'),0.311,68
Completed,0.96,0,4169,45,2684,str('KL'),3,str('tstat'),0.505,16
Completed,0.96,3,250,8,1278,str('H'),1,str('stdev'),0.412,77
Completed,0.96,1,1820,58,4371,str('KL'),1,str('stdev'),0.167,52
Completed,0.96,1,2589,31,465,str('H'),2,str('tstat'),0.76,38
Completed,0.96,0,2561,48,1764,str('H'),2,str('tstat'),0.495,59
Completed,0.96,0,1772,5,2857,str('KL'),3,str('stdev'),0.59,45
Completed,0.96,1,222,62,252,str('H'),3,str('stdev'),0.831,21
Completed,0.96,3,4121,27,3846,str('KL'),1,str('tstat'),0.24,82
Completed,0.96,1,4602,64,3502,str('KL'),1,str('stdev'),0.949,36
Completed,0.96,0,982,25,2408,str('H'),2,str('tstat'),0.107,75
Completed,0.96,0,1950,42,4491,str('KL'),3,str('tstat'),0.347,98
Completed,0.96,0,3643,11,897,str('H'),2,str('stdev'),0.691,12
Completed,0.96,0,3356,54,4843,str('H'),3,str('stdev'),0.876,78
Completed,0.96,1,2234,35,1248,str('KL'),1,str('tstat'),0.035,14
Completed,0.96,1,695,50,3150,str('H'),1,str('tstat'),0.294,41
Completed,0.96,0,4886,3,2057,str('KL'),2,str('stdev'),0.638,52
Completed,0.96,0,3814,38,604,str('KL'),2,str('tstat'),0.427,4
Completed,0.96,5,526,15,4198,str('H'),1,str('stdev'),0.521,93
Completed,0.96,1,1466,70,1412,str('KL'),3,str('stdev'),0.775,67
Completed,0.96,0,2865,19,2505,str('H'),2,str('tstat'),0.183,31
Completed,0.96,2,3105,67,984,str('KL'),1,str('stdev'),0.024,72
Completed,0.96,0,1394,22,4890,str('H'),2,str('tstat'),0.93,33
Completed,0.96,0,444,36,1972,str('KL'),2,str('tstat'),0.678,9
Completed,0.96,0,4045,17,3379,str('H'),3,str('stdev'),0.274,95
Completed,0.96,1,4815,52,4284,str('H'),1,str('tstat'),0.546,48
Completed,0.96,1,935,1,379,str('KL'),3,str('stdev'),0.391,62
Completed,0.96,1,2466,56,2774,str('H'),2,str('stdev'),0.126,85
Completed,0.96,1,3273,32,1367,str('KL'),1,str('tstat'),0.782,24
Completed,0.96,0,3558,44,3125,str('KL'),2,str('tstat'),0.594,90
Completed,0.96,1,2179,9,1719,str('H'),3,str('stdev'),0.44,1
Completed,0.96,1,1219,67,3933,str('KL'),1,str('stdev'),0.202,28
Completed,0.96,1,4528,22,27,str('H'),3,str('tstat'),0.858,64
Completed,0.96,1,4349,60,2324,str('H'),1,str('stdev'),0.085,17
Completed,0.96,1,137,30,3731,str('KL'),2,str('tstat'),0.99,81
Completed,0.96,1,1698,46,633,str('H'),1,str('tstat'),0.743,55
Completed,0.96,0,2799,7,4538,str('KL'),3,str('stdev'),0.338,44
Completed,0.96,0,2752,42,842,str('H'),3,str('stdev'),0.245,51
Completed,0.96,1,1667,12,4435,str('KL'),2,str('tstat'),0.839,40
Completed,0.96,1,91,64,2455,str('H'),1,str('tstat'),0.582,14
Completed,0.96,1,4318,25,3550,str('KL'),3,str('stdev'),0.489,78
Completed,0.96,1,4462,62,3791,str('KL'),3,str('tstat'),0.699,30
Completed,0.96,3,1207,27,198,str('H'),1,str('stdev'),0.357,66
Completed,0.96,0,2113,49,2905,str('KL'),3,str('stdev'),0.097,94
Completed,0.96,1,3546,4,1811,str('H'),1,str('tstat'),0.94,5
Completed,0.96,4,3207,70,2632,str('H'),1,str('tstat'),0.627,83
Completed,0.96,1,2454,19,1538,str('KL'),2,str('stdev'),0.285,22
Completed,0.96,1,869,38,4064,str('H'),2,str('stdev'),0.045,44
Completed,0.96,1,4802,14,471,str('KL'),1,str('tstat'),0.887,58
Completed,0.96,0,3999,49,2182,str('KL'),3,str('stdev'),0.177,13
Completed,0.96,1,412,4,3276,str('H'),2,str('tstat'),0.771,99
Completed,0.96,1,1348,54,1116,str('KL'),2,str('tstat'),0.526,74
Completed,0.96,1,3073,35,4709,str('H'),1,str('stdev'),0.433,35
Completed,0.96,1,2834,56,1310,str('KL'),2,str('tstat'),0.274,63
Completed,0.96,0,1419,33,2716,str('H'),3,str('stdev'),0.68,27
Completed,0.96,1,494,52,423,str('KL'),1,str('stdev'),0.928,1
Completed,0.96,1,3768,1,4330,str('H'),2,str('tstat'),0.024,91
Completed,0.96,1,4874,36,3321,str('H'),2,str('stdev'),0.795,43
Completed,0.96,2,629,17,1916,str('KL'),1,str('tstat'),0.141,54
Completed,0.96,3,2222,68,4936,str('H'),1,str('tstat'),0.375,82
Completed,0.96,1,3290,21,1029,str('KL'),2,str('stdev'),0.533,18
Completed,0.96,1,3630,46,4662,str('KL'),2,str('stdev'),0.844,96
Completed,0.96,0,1884,7,755,str('H'),3,str('tstat'),0.19,10
Completed,0.96,1,970,60,3595,str('KL'),1,str('tstat'),0.452,32
Completed,0.96,0,4536,29,2189,str('H'),3,str('stdev'),0.608,71
Completed,0.96,1,4089,66,150,str('H'),2,str('tstat'),0.334,25
Completed,0.96,0,176,23,4057,str('KL'),3,str('stdev'),0.741,86
Completed,0.96,1,1740,44,1584,str('H'),3,str('stdev'),0.992,62
Completed,0.96,1,2515,9,2989,str('KL'),1,str('tstat'),0.089,48
Completed,0.96,1,2640,63,4151,str('KL'),2,str('tstat'),0.664,56
Completed,0.96,1,1847,26,558,str('H'),3,str('stdev'),0.26,42
Completed,0.96,1,301,40,2543,str('KL'),1,str('stdev'),0.008,18
Completed,0.96,0,4195,13,1449,str('H'),3,str('tstat'),0.913,79
Completed,0.96,0,4682,48,1203,str('H'),2,str('stdev'),0.156,27
Completed,0.96,2,1056,6,4796,str('KL'),1,str('tstat'),0.812,66
Completed,0.96,5,2030,61,2093,str('H'),1,str('tstat'),0.547,89
Completed,0.96,1,3716,28,3188,str('KL'),2,str('stdev'),0.392,3
Completed,0.96,1,3437,40,2367,str('KL'),2,str('stdev'),0.204,87
Completed,0.96,0,2312,13,3461,str('H'),3,str('tstat'),0.86,23
Completed,0.96,0,776,71,929,str('KL'),3,str('tstat'),0.623,50
Completed,0.96,2,4964,18,4523,str('H'),1,str('stdev'),0.468,61
Completed,0.96,0,3897,55,2816,str('H'),2,str('tstat'),0.725,7
Completed,0.96,0,603,34,1722,str('KL'),3,str('stdev'),0.32,96
Completed,0.96,2,1548,50,3878,str('H'),1,str('stdev'),0.072,70
Completed,0.96,0,2942,2,285,str('KL'),3,str('tstat'),0.977,34
Completed,0.96,0,3024,53,3684,str('H'),3,str('stdev'),0.822,69
Completed,0.96,1,1317,0,2278,str('KL'),2,str('tstat'),0.231,30
Completed,0.96,1,363,57,4575,str('H'),3,str('tstat'),0.473,6
Completed,0.96,5,3968,32,668,str('KL'),1,str('stdev'),0.568,92
Completed,0.96,1,4733,69,1672,str('KL'),3,str('tstat'),0.372,39
Completed,0.96,1,859,20,3078,str('H'),2,str('stdev'),0.715,53
Completed,0.96,4,2384,37,63,str('KL'),1,str('stdev'),0.955,76
Completed,0.96,1,3197,16,3970,str('H'),3,str('tstat'),0.114,15
Completed,0.96,7,3479,59,336,str('H'),1,str('tstat'),0.299,99
Completed,0.96,0,2104,30,4243,str('KL'),2,str('stdev'),0.644,10
Completed,0.96,1,1140,45,1399,str('H'),2,str('stdev'),0.902,37
Completed,0.96,2,4453,8,2804,str('KL'),1,str('tstat'),0.061,73
Completed,0.96,0,4269,43,4849,str('KL'),3,str('stdev'),0.754,20
Completed,0.96,0,63,10,942,str('H'),2,str('tstat'),0.162,84
Completed,0.96,0,1618,65,3410,str('KL'),3,str('tstat'),0.416,58
Completed,0.96,1,2725,24,2005,str('H'),1,str('stdev'),0.511,47
Completed,0.96,1,2734,65,555,str('KL'),3,str('stdev'),0.724,29
Completed,0.96,2,1608,24,4149,str('H'),1,str('tstat'),0.317,68
Completed,0.96,1,74,43,1460,str('KL'),3,str('tstat'),0.074,92
Completed,0.96,0,4260,10,2555,str('H'),2,str('stdev'),0.978,6
Completed,0.96,1,4443,45,4793,str('H'),1,str('tstat'),0.207,53
Completed,0.96,1,1150,8,1200,str('KL'),3,str('stdev'),0.861,39
Completed,0.96,1,2094,59,3200,str('H'),3,str('stdev'),0.622,16
Completed,0.96,0,3489,30,2105,str('KL'),2,str('tstat'),0.466,77
Completed,0.96,1,3188,37,3473,str('KL'),2,str('tstat'),0.154,11
Completed,0.96,7,2394,16,2379,str('H'),1,str('stdev'),0.808,100
Completed,0.96,1,848,69,4520,str('KL'),3,str('stdev'),0.551,73
Completed,0.96,1,4742,20,927,str('H'),2,str('tstat'),0.393,37
Completed,0.96,0,3978,57,1734,str('H'),3,str('stdev'),0.667,84
Completed,0.96,1,353,32,2828,str('KL'),1,str('tstat'),0.261,20
Completed,0.96,1,1326,53,282,str('H'),1,str('tstat'),0.006,46
Completed,0.96,0,3014,0,3875,str('KL'),2,str('stdev'),0.91,57
Completed,0.96,1,2932,51,2276,str('H'),1,str('tstat'),0.757,42
Completed,0.96,1,1558,3,3681,str('KL'),2,str('stdev'),0.163,56
Completed,0.96,0,593,55,681,str('H'),2,str('stdev'),0.416,80
Completed,0.96,1,3907,34,4588,str('KL'),1,str('tstat'),0.508,19
Completed,0.96,2,4973,71,3076,str('KL'),1,str('stdev'),0.299,65
Completed,0.96,0,766,18,1670,str('H'),2,str('tstat'),0.641,26
Completed,0.96,0,2322,39,3982,str('KL'),2,str('tstat'),0.905,3
Completed,0.96,5,3428,13,76,str('H'),1,str('stdev'),0.062,89
Completed,0.96,0,3726,61,4256,str('H'),3,str('stdev'),0.375,23
Completed,0.96,5,2021,28,349,str('KL'),1,str('tstat'),0.717,87
Completed,0.96,1,1065,47,2802,str('H'),2,str('tstat'),0.954,60
Completed,0.96,1,4672,6,1397,str('KL'),3,str('stdev'),0.11,49
Completed,0.96,6,4186,40,954,str('KL'),1,str('tstat'),0.821,97
Completed,0.96,1,311,13,4861,str('H'),3,str('stdev'),0.228,8
Completed,0.96,1,1837,63,2002,str('KL'),1,str('stdev'),0.476,34
Completed,0.96,1,2649,26,3408,str('H'),3,str('tstat'),0.569,70
Completed,0.96,1,2505,44,4453,str('H'),1,str('tstat'),0.18,28
Completed,0.96,0,1750,9,860,str('KL'),2,str('stdev'),0.771,64
Completed,0.96,0,166,66,3543,str('H'),2,str('stdev'),0.525,90
Completed,0.96,1,4099,23,2448,str('KL'),1,str('tstat'),0.431,1
Completed,0.96,1,4545,60,215,str('KL'),1,str('stdev'),0.627,55
Completed,0.96,0,960,29,3808,str('H'),2,str('tstat'),0.282,44
Completed,0.96,1,1894,46,1804,str('KL'),2,str('tstat'),0.047,16
Completed,0.96,0,3621,7,2898,str('H'),3,str('stdev'),0.888,80
Completed,0.96,1,1210,64,3722,str('H'),2,str('stdev'),0.858,82
Completed,0.96,1,4459,25,2316,str('KL'),2,str('tstat'),0.202,21
Completed,0.96,2,4320,62,23,str('KL'),1,str('stdev'),0.991,75
Completed,0.96,0,89,27,3930,str('H'),3,str('tstat'),0.086,36
Completed,0.96,0,1669,49,1710,str('KL'),1,str('tstat'),0.337,12
Completed,0.96,0,2751,5,3116,str('H'),3,str('stdev'),0.742,98
Completed,0.96,0,2802,44,1813,str('KL'),1,str('stdev'),0.838,10
Completed,0.96,1,1695,9,2906,str('H'),2,str('tstat'),0.245,96
Completed,0.96,1,141,67,203,str('KL'),3,str('tstat'),0.49,71
Completed,0.96,0,4346,22,3798,str('H'),2,str('stdev'),0.583,32
Completed,0.96,0,4530,60,3550,str('H'),3,str('tstat'),0.358,86
Completed,0.96,1,1217,29,2457,str('KL'),1,str('stdev'),0.699,25
Completed,0.96,0,2181,46,4442,str('H'),3,str('stdev'),0.94,48
Completed,0.96,0,3556,7,848,str('KL'),2,str('tstat'),0.097,62
Completed,0.96,1,3276,67,4716,str('KL'),2,str('tstat'),0.285,27
Completed,0.96,2,2463,21,1121,str('H'),1,str('stdev'),0.628,63
Completed,0.96,0,938,36,3277,str('KL'),3,str('stdev'),0.887,91
Completed,0.96,0,4812,17,2184,str('H'),2,str('tstat'),0.044,2
Completed,0.96,1,4047,52,477,str('H'),2,str('stdev'),0.77,54
Completed,0.96,1,442,1,4071,str('KL'),1,str('tstat'),0.176,43
Completed,0.96,1,1396,57,1539,str('H'),1,str('tstat'),0.434,18
Completed,0.96,0,3103,33,2633,str('KL'),2,str('stdev'),0.526,82
Completed,0.96,1,2862,54,1033,str('H'),1,str('tstat'),0.681,22
Completed,0.96,0,1469,35,4939,str('KL'),2,str('stdev'),0.275,83
Completed,0.96,1,523,50,1924,str('H'),2,str('stdev'),0.024,58
Completed,0.96,1,3817,3,3330,str('KL'),1,str('tstat'),0.927,44
Completed,0.96,6,4884,38,4333,str('KL'),1,str('stdev'),0.141,99
Completed,0.96,1,697,15,427,str('H'),2,str('tstat'),0.795,13
Completed,0.96,1,2233,70,2725,str('KL'),2,str('tstat'),0.533,35
Completed,0.96,0,3358,19,1318,str('H'),3,str('stdev'),0.376,74
Completed,0.96,1,3640,48,2998,str('H'),1,str('stdev'),0.189,40
Completed,0.96,1,1953,5,1592,str('KL'),1,str('tstat'),0.843,51
Completed,0.96,0,979,62,4060,str('H'),2,str('tstat'),0.609,78
Completed,0.96,1,4605,27,154,str('KL'),3,str('stdev'),0.452,14
Completed,0.96,0,1770,42,760,str('KL'),2,str('stdev'),0.088,5
Completed,0.96,1,2563,11,4665,str('H'),3,str('tstat'),0.991,94
Completed,0.96,0,2592,65,3191,str('H'),1,str('tstat'),0.26,10
Completed,0.96,0,1817,24,2098,str('KL'),2,str('stdev'),0.664,99
Completed,0.96,0,253,43,4805,str('H'),2,str('stdev'),0.913,73
Completed,0.96,0,4166,10,1211,str('KL'),3,str('tstat'),0.007,37
Completed,0.96,3,4613,45,1453,str('KL'),1,str('stdev'),0.811,84
Completed,0.96,1,1046,8,2546,str('H'),3,str('tstat'),0.155,20
Completed,0.96,1,1961,58,566,str('KL'),2,str('tstat'),0.392,47
Completed,0.96,1,3707,31,4161,str('H'),1,str('stdev'),0.548,58
Completed,0.96,1,3369,37,293,str('H'),3,str('stdev'),0.86,30
Completed,0.96,1,2302,16,3887,str('KL'),3,str('tstat'),0.204,69
Completed,0.96,1,708,69,1726,str('H'),2,str('tstat'),0.469,92
Completed,0.96,1,4954,20,2820,str('KL'),3,str('stdev'),0.623,6
Completed,0.96,1,3847,57,4532,str('KL'),3,str('tstat'),0.32,53
Completed,0.96,1,574,31,937,str('H'),2,str('stdev'),0.725,39
Completed,0.96,1,1499,53,3464,str('KL'),1,str('stdev'),0.977,15
Completed,0.96,1,2913,0,2371,str('H'),3,str('tstat'),0.072,76
Completed,0.96,1,2994,51,3971,str('KL'),2,str('stdev'),0.23,23
Completed,0.96,1,1269,2,65,str('H'),3,str('tstat'),0.822,87
Completed,0.96,0,333,55,3085,str('KL'),3,str('tstat'),0.568,61
Completed,0.96,1,3920,34,1678,str('H'),1,str('stdev'),0.473,50
Completed,0.96,1,4723,71,670,str('H'),3,str('tstat'),0.716,96
Completed,0.96,1,790,18,4576,str('KL'),1,str('stdev'),0.372,7
Completed,0.96,1,2374,39,2283,str('H'),3,str('stdev'),0.113,34
Completed,0.96,1,3128,14,3690,str('KL'),2,str('tstat'),0.954,70
Completed,0.96,1,3469,61,2010,str('KL'),3,str('tstat'),0.644,42
Completed,0.96,2,2036,28,3417,str('H'),1,str('stdev'),0.3,56
Completed,0.96,3,1130,47,944,str('KL'),1,str('stdev'),0.061,79
Completed,0.96,1,4385,6,4849,str('H'),2,str('tstat'),0.902,18
Completed,0.96,1,4241,41,2811,str('H'),2,str('stdev'),0.162,66
Completed,0.96,1,14,12,1404,str('KL'),1,str('tstat'),0.754,27
Completed,0.96,1,1590,63,4244,str('H'),3,str('tstat'),0.511,3
Completed,0.96,5,2676,26,338,str('KL'),2,str('stdev'),0.417,89
Completed,0.96,0,2679,52,2708,str('H'),3,str('stdev'),0.115,73
Completed,0.96,0,1573,1,1303,str('KL'),2,str('tstat'),0.956,37
Completed,0.96,1,28,56,4298,str('H'),3,str('tstat'),0.714,11
Completed,0.96,6,4234,33,391,str('KL'),1,str('stdev'),0.37,100
Completed,0.96,1,4407,68,1947,str('KL'),1,str('tstat'),0.566,46
Completed,0.96,1,1095,21,3353,str('H'),2,str('stdev'),0.472,57
Completed,0.96,1,2069,36,1036,str('KL'),3,str('stdev'),0.232,84
Completed,0.96,1,3444,17,4943,str('H'),1,str('tstat'),0.824,20
Completed,0.96,1,3165,60,762,str('H'),3,str('tstat'),0.514,92
Completed,0.96,1,2351,29,4669,str('KL'),1,str('stdev'),0.419,6
Completed,0.96,1,816,46,2220,str('H'),1,str('stdev'),0.16,29
Completed,0.96,1,4689,7,3626,str('KL'),3,str('tstat'),0.752,68
Completed,0.96,1,3935,44,4025,str('KL'),3,str('stdev'),0.059,16
Completed,0.96,10,330,9,118,str('H'),1,str('tstat'),0.9,77
Completed,0.96,1,1274,66,2982,str('KL'),2,str('tstat'),0.646,53
Completed,0.96,1,2981,23,1576,str('H'),2,str('stdev'),0.302,38
Completed,0.96,1,2906,65,4429,str('KL'),1,str('tstat'),0.398,60
Completed,0.96,1,1513,24,835,str('H'),3,str('stdev'),0.553,49
Completed,0.96,0,558,41,3518,str('KL'),2,str('stdev'),0.806,24
Completed,0.96,0,3852,12,2424,str('H'),3,str('tstat'),0.149,88
Completed,0.96,1,4928,49,230,str('H'),2,str('stdev'),0.906,34
Completed,0.96,1,740,4,3823,str('KL'),3,str('tstat'),0.001,70
Completed,0.96,1,2267,62,1819,str('H'),3,str('tstat'),0.266,97
Completed,0.96,1,3392,28,2913,str('KL'),1,str('stdev'),0.67,8
Completed,0.96,0,3674,39,1545,str('KL'),2,str('stdev'),0.983,80
Completed,0.96,1,1988,14,2640,str('H'),1,str('tstat'),0.077,19
Completed,0.96,1,1022,69,503,str('KL'),1,str('tstat'),0.315,42
Completed,0.96,1,4648,20,4096,str('H'),3,str('stdev'),0.719,56
Completed,0.96,1,4153,54,3245,str('H'),2,str('tstat'),0.463,3
Completed,0.96,1,258,34,2151,str('KL'),3,str('stdev'),0.618,89
Completed,0.96,2,1814,49,4702,str('H'),1,str('stdev'),0.866,65
Completed,0.96,0,2607,4,1109,str('KL'),3,str('tstat'),0.21,26
