Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.21,269,3972,26,1,str('H'),3,str('stdev'),0.001,77
Completed,0.17,77,1,0,5000,str('H'),3,str('stdev'),0.001,82
Completed,0.11,114,1684,1,4009,str('KL'),1,str('tstat'),0.083,55
Completed,0.15,128,4362,1,3091,str('KL'),3,str('tstat'),0.999,97
Completed,0.16,62,966,0,4599,str('KL'),3,str('tstat'),0.999,1
Completed,0.17,70,4385,0,5000,str('KL'),3,str('tstat'),0.999,64
Completed,0.17,64,506,0,2286,str('KL'),1,str('stdev'),0.999,74
Completed,0.15,65,2022,0,2452,str('H'),3,str('stdev'),0.25,1
Completed,0.19,106,1853,0,2596,str('KL'),1,str('tstat'),0.999,1
Completed,0.17,86,4280,0,4892,str('H'),1,str('stdev'),0.001,79
Completed,0.21,84,3791,26,4554,str('H'),3,str('tstat'),0.999,100
Completed,0.12,134,3514,1,4341,str('KL'),3,str('stdev'),0.999,8
Completed,0.15,66,5000,0,2957,str('KL'),3,str('stdev'),0.446,51
Completed,0.19,104,1376,0,3612,str('KL'),1,str('stdev'),0.848,1
Completed,0.15,159,4946,1,4894,str('KL'),1,str('tstat'),0.838,17
Completed,0.16,67,3182,0,2709,str('KL'),2,str('tstat'),0.55,42
Completed,0.21,84,1732,26,5000,str('H'),3,str('stdev'),0.999,9
Completed,0.17,63,895,0,4827,str('H'),1,str('tstat'),0.001,60
Completed,0.19,106,1,0,1620,str('H'),1,str('stdev'),0.001,1
Completed,0.21,84,656,26,3524,str('H'),3,str('tstat'),0.094,100
Completed,0.17,92,2669,0,2228,str('KL'),1,str('stdev'),0.001,62
Completed,0.17,66,3556,0,2541,str('H'),1,str('stdev'),0.999,58
Completed,0.21,85,2748,26,5000,str('H'),3,str('tstat'),0.999,37
Completed,0.18,237,4800,0,634,str('KL'),2,str('stdev'),0.999,100
Completed,0.17,70,1506,0,2710,str('H'),1,str('stdev'),0.98,8
Completed,0.18,64,3610,0,4569,str('H'),1,str('tstat'),0.685,34
Completed,0.16,58,2410,0,3785,str('KL'),3,str('tstat'),0.537,38
Completed,0.17,263,1466,1,1785,str('KL'),1,str('tstat'),0.885,1
Completed,0.17,70,1477,0,3048,str('KL'),1,str('tstat'),0.999,46
Completed,0.1,154,2663,25,4476,str('H'),1,str('tstat'),0.001,91
Completed,0.19,108,2571,0,2344,str('H'),1,str('tstat'),0.001,1
Completed,0.15,138,4312,1,3977,str('KL'),3,str('stdev'),0.419,38
Completed,0.18,143,2651,0,1,str('KL'),3,str('tstat'),0.999,32
Completed,0.17,91,4782,0,3189,str('H'),1,str('stdev'),0.999,100
Completed,0.21,97,2868,26,2791,str('KL'),1,str('tstat'),0.001,59
Completed,0.16,62,3038,0,2829,str('KL'),3,str('tstat'),0.999,100
Completed,0.19,106,289,0,5000,str('H'),1,str('tstat'),0.001,1
Completed,0.14,191,808,10,2046,str('H'),3,str('stdev'),0.001,62
Completed,0.22,93,672,26,5000,str('H'),1,str('stdev'),0.999,22
Completed,0.2,76,1903,26,3162,str('KL'),3,str('tstat'),0.001,100
Completed,0.22,91,4009,26,1578,str('KL'),3,str('stdev'),0.001,1
Completed,0.18,298,644,0,528,str('KL'),2,str('stdev'),0.001,100
Completed,0.14,147,1142,10,89,str('KL'),3,str('stdev'),0.001,63
Completed,0.18,97,1,0,558,str('H'),1,str('stdev'),0.987,62
Completed,0.22,115,3310,26,2428,str('KL'),1,str('tstat'),0.001,100
Completed,0.11,52,3120,0,4282,str('KL'),3,str('tstat'),0.001,55
Completed,0.22,157,2809,26,2269,str('H'),2,str('stdev'),0.999,100
Completed,0.19,106,1211,0,4864,str('H'),1,str('tstat'),0.999,1
Completed,0.17,61,316,0,3820,str('KL'),1,str('tstat'),0.001,73
Completed,0.18,69,4433,0,3861,str('KL'),1,str('stdev'),0.001,64
Completed,0.21,92,5000,26,5000,str('H'),2,str('stdev'),0.999,24
Completed,0.17,63,432,0,3269,str('H'),1,str('tstat'),0.999,44
Completed,0.22,88,1130,26,3586,str('H'),3,str('stdev'),0.999,41
Completed,0.19,179,952,9,653,str('H'),1,str('tstat'),0.999,33
Completed,0.18,79,1,0,1108,str('H'),2,str('stdev'),0.999,1
Completed,0.18,98,2086,0,3189,str('KL'),1,str('tstat'),0.999,100
Completed,0.2,74,3941,26,4352,str('H'),3,str('stdev'),0.999,100
Completed,0.11,52,1865,0,3092,str('KL'),2,str('stdev'),0.999,46
Completed,0.16,70,1370,0,3724,str('H'),2,str('tstat'),0.764,38
Completed,0.17,59,1457,0,3112,str('KL'),1,str('stdev'),0.974,69
Completed,0.21,83,4004,26,3369,str('KL'),3,str('tstat'),0.001,30
Completed,0.2,95,4511,26,3995,str('H'),3,str('stdev'),0.999,67
Completed,0.14,148,3055,10,890,str('H'),3,str('stdev'),0.675,70
Completed,0.18,152,659,9,2453,str('H'),3,str('stdev'),0.001,71
Completed,0.18,100,2920,0,5000,str('H'),1,str('tstat'),0.999,100
Completed,0.21,100,1,26,5000,str('H'),2,str('stdev'),0.999,48
Completed,0.22,146,5000,26,5000,str('H'),1,str('stdev'),0.999,1
Completed,0.21,103,2573,26,3512,str('KL'),2,str('tstat'),0.001,1
Completed,0.16,98,1700,0,3626,str('KL'),2,str('tstat'),0.999,100
Completed,0.14,145,2376,9,4801,str('H'),1,str('stdev'),0.999,62
Completed,0.17,62,3987,0,2450,str('KL'),1,str('stdev'),0.999,41
Completed,0.22,86,392,26,2198,str('KL'),3,str('stdev'),0.999,62
Completed,0.22,151,5000,26,5000,str('KL'),1,str('stdev'),0.001,1
Completed,0.22,81,4628,26,2818,str('KL'),3,str('stdev'),0.999,27
Completed,0.21,90,2145,26,5000,str('KL'),3,str('tstat'),0.749,100
Completed,0.2,466,3156,9,686,str('KL'),1,str('tstat'),0.999,100
Completed,0.2,164,4515,9,247,str('H'),3,str('tstat'),0.999,100
Completed,0.22,85,1407,26,3284,str('H'),3,str('tstat'),0.999,100
Completed,0.21,107,2272,26,3056,str('KL'),2,str('stdev'),0.001,18
Completed,0.15,58,2602,0,4665,str('H'),2,str('tstat'),0.317,50
Completed,0.22,108,4105,26,2888,str('KL'),3,str('stdev'),0.001,100
Completed,0.2,201,4260,9,1960,str('H'),2,str('stdev'),0.999,1
Completed,0.19,185,4197,9,3303,str('H'),3,str('tstat'),0.999,1
Completed,0.18,80,673,0,342,str('H'),3,str('tstat'),0.999,1
Completed,0.22,111,586,26,5000,str('H'),1,str('stdev'),0.001,60
Completed,0.19,164,2881,9,72,str('H'),3,str('stdev'),0.001,1
Completed,0.19,188,4830,9,1845,str('H'),3,str('stdev'),0.999,1
Completed,0.2,182,2900,9,155,str('H'),1,str('stdev'),0.001,7
Completed,0.22,108,5000,26,1726,str('KL'),2,str('stdev'),0.999,1
Completed,0.18,60,4854,0,4093,str('KL'),1,str('tstat'),0.001,51
Completed,0.22,111,1,26,2262,str('KL'),3,str('stdev'),0.999,1
Completed,0.18,157,2927,9,100,str('H'),3,str('tstat'),0.01,1
Completed,0.21,85,5000,26,4245,str('KL'),3,str('tstat'),0.001,100
Completed,0.21,87,17,26,3741,str('KL'),2,str('tstat'),0.001,66
Completed,0.18,171,4933,9,223,str('H'),3,str('stdev'),0.999,1
Completed,0.18,192,4767,9,1726,str('H'),3,str('tstat'),0.999,1
Completed,0.18,79,4657,0,3774,str('H'),1,str('tstat'),0.018,59
Completed,0.22,119,4009,26,1415,str('KL'),1,str('stdev'),0.001,63
Completed,0.21,99,2130,26,1113,str('KL'),2,str('stdev'),0.999,73
Completed,0.21,80,1,26,3355,str('H'),3,str('stdev'),0.999,100
Completed,0.18,153,5000,0,1,str('H'),2,str('tstat'),0.999,1
Completed,0.21,83,1,26,4560,str('H'),3,str('tstat'),0.299,100
Completed,0.18,79,3008,0,2848,str('KL'),2,str('stdev'),0.999,1
Completed,0.21,106,835,26,3157,str('H'),1,str('stdev'),0.999,72
Completed,0.22,98,212,26,4805,str('H'),3,str('tstat'),0.156,1
Completed,0.21,91,1,26,5000,str('H'),3,str('stdev'),0.999,100
Completed,0.2,234,476,9,2754,str('H'),2,str('tstat'),0.001,1
Completed,0.21,85,1,26,4636,str('H'),2,str('tstat'),0.001,50
Completed,0.19,265,3405,9,1,str('H'),2,str('stdev'),0.999,1
Completed,0.21,105,4424,26,4173,str('KL'),2,str('tstat'),0.001,63
Completed,0.21,95,2230,26,1042,str('KL'),1,str('stdev'),0.999,54
Completed,0.16,140,635,9,1481,str('H'),3,str('tstat'),0.001,1
Completed,0.17,63,1,0,3646,str('H'),1,str('stdev'),0.999,52
Completed,0.17,64,1688,0,771,str('H'),3,str('stdev'),0.999,28
Completed,0.18,140,5000,0,1,str('H'),3,str('tstat'),0.001,49
Completed,0.21,90,3755,26,793,str('KL'),1,str('tstat'),0.001,33
Completed,0.21,113,616,26,3121,str('KL'),1,str('stdev'),0.001,84
Completed,0.16,176,2652,13,4714,str('H'),3,str('tstat'),0.999,98
Completed,0.18,140,4706,0,1,str('H'),3,str('tstat'),0.999,90
Completed,0.22,101,3810,26,668,str('KL'),1,str('tstat'),0.999,32
Completed,0.17,62,396,0,4775,str('KL'),1,str('tstat'),0.001,62
Completed,0.18,196,5000,0,1,str('H'),2,str('tstat'),0.001,1
Completed,0.21,130,661,26,1505,str('KL'),1,str('tstat'),0.999,74
Completed,0.21,110,2952,26,5000,str('H'),2,str('tstat'),0.001,100
Completed,0.11,52,4092,0,4843,str('KL'),2,str('tstat'),0.001,56
Completed,0.22,126,1,26,1738,str('KL'),1,str('stdev'),0.001,76
Completed,0.21,86,783,26,3610,str('KL'),3,str('stdev'),0.999,100
Completed,0.21,169,1,26,2366,str('H'),1,str('stdev'),0.001,100
Completed,0.18,134,5000,0,1,str('H'),3,str('stdev'),0.999,1
Completed,0.15,64,1915,0,1512,str('H'),2,str('stdev'),0.999,41
Completed,0.18,73,476,0,1112,str('H'),3,str('tstat'),0.999,24
Completed,0.22,128,2971,26,2228,str('KL'),2,str('tstat'),0.001,100
Completed,0.15,60,69,0,2755,str('H'),2,str('stdev'),0.999,34
Completed,0.19,105,2970,0,661,str('H'),1,str('stdev'),0.999,1
Completed,0.17,64,253,0,1856,str('H'),3,str('tstat'),0.999,23
Completed,0.22,100,2607,26,2158,str('KL'),2,str('stdev'),0.999,46
Completed,0.2,75,280,26,3159,str('KL'),3,str('tstat'),0.001,72
Completed,0.21,88,1,26,5000,str('KL'),3,str('tstat'),0.001,1
Completed,0.15,59,3159,0,1512,str('H'),3,str('stdev'),0.999,43
Completed,0.15,67,4214,0,2196,str('H'),3,str('stdev'),0.999,40
Completed,0.22,123,1481,26,4396,str('H'),1,str('tstat'),0.999,52
Completed,0.22,98,4188,26,5000,str('KL'),1,str('stdev'),0.999,63
Completed,0.22,91,3815,26,2860,str('KL'),3,str('stdev'),0.001,29
Completed,0.13,58,2514,0,2140,str('H'),2,str('stdev'),0.999,36
Completed,0.14,168,3867,13,4370,str('KL'),3,str('tstat'),0.999,52
Completed,0.21,91,2342,26,879,str('KL'),1,str('stdev'),0.708,13
Completed,0.23,137,4628,26,1836,str('KL'),1,str('stdev'),0.251,1
Completed,0.22,108,4037,26,839,str('KL'),1,str('tstat'),0.506,52
Completed,0.22,100,1625,26,1839,str('KL'),2,str('stdev'),0.44,51
Completed,0.21,885,2385,26,1,str('KL'),2,str('stdev'),0.001,25
Completed,0.17,65,4918,0,5000,str('H'),1,str('stdev'),0.999,50
Completed,0.22,108,3792,26,3894,str('H'),1,str('tstat'),0.999,53
Completed,0.2,88,3250,26,3035,str('KL'),1,str('stdev'),0.999,76
Completed,0.22,86,480,26,4342,str('H'),1,str('stdev'),0.999,51
Completed,0.22,85,3088,26,2971,str('KL'),2,str('stdev'),0.999,50
Completed,0.17,152,3233,9,1883,str('KL'),3,str('tstat'),0.001,22
Completed,0.18,193,1646,9,83,str('KL'),3,str('tstat'),0.001,1
Completed,0.21,101,517,26,5000,str('H'),2,str('tstat'),0.999,39
Completed,0.18,72,1200,0,1384,str('H'),3,str('tstat'),0.999,22
Completed,0.22,140,295,26,1560,str('KL'),1,str('tstat'),0.001,1
Completed,0.17,70,1,0,1854,str('H'),1,str('stdev'),0.999,29
Completed,0.22,281,4736,26,709,str('KL'),1,str('tstat'),0.553,90
Completed,0.22,105,4299,26,686,str('KL'),2,str('tstat'),0.488,1
Completed,0.21,155,5000,26,1354,str('H'),1,str('tstat'),0.255,100
Completed,0.23,167,1329,26,2012,str('KL'),1,str('stdev'),0.353,1
Completed,0.22,183,3372,26,1967,str('KL'),1,str('stdev'),0.478,100
Completed,0.22,119,4802,26,2049,str('KL'),1,str('stdev'),0.211,75
Completed,0.22,140,1209,26,3349,str('KL'),2,str('tstat'),0.509,100
Completed,0.21,89,4831,26,3495,str('KL'),3,str('tstat'),0.459,67
Completed,0.22,110,5000,26,2072,str('KL'),1,str('stdev'),0.001,7
Completed,0.21,110,3790,26,2835,str('H'),3,str('tstat'),0.558,92
Completed,0.22,134,3129,26,1095,str('KL'),1,str('stdev'),0.651,3
Completed,0.21,85,1116,26,1499,str('KL'),3,str('stdev'),0.604,22
Completed,0.22,103,3968,26,1473,str('KL'),2,str('stdev'),0.54,1
Completed,0.2,133,5000,26,900,str('H'),1,str('tstat'),0.003,91
Completed,0.22,103,770,26,3250,str('H'),2,str('tstat'),0.576,1
Completed,0.18,64,605,0,4643,str('H'),1,str('stdev'),0.559,25
Completed,0.22,86,2903,26,2127,str('KL'),2,str('tstat'),0.349,17
Completed,0.21,88,1320,26,2137,str('KL'),1,str('tstat'),0.682,12
Completed,0.22,82,2935,26,2842,str('H'),2,str('stdev'),0.402,17
Completed,0.22,81,1334,26,2805,str('KL'),2,str('stdev'),0.613,36
Completed,0.22,92,658,26,2310,str('H'),2,str('tstat'),0.101,44
Completed,0.21,83,3603,26,4160,str('KL'),2,str('stdev'),0.001,43
Completed,0.22,97,5000,26,1082,str('H'),2,str('tstat'),0.001,16
Completed,0.22,113,1616,26,2009,str('H'),3,str('tstat'),0.65,100
Completed,0.19,118,1,0,3174,str('KL'),1,str('stdev'),0.141,1
Completed,0.19,134,4244,0,3920,str('H'),1,str('stdev'),0.491,1
Completed,0.18,78,3517,0,1987,str('H'),1,str('stdev'),0.583,60
Completed,0.21,85,2923,26,1444,str('KL'),3,str('stdev'),0.47,90
Completed,0.22,114,4931,26,1314,str('KL'),1,str('stdev'),0.539,24
Completed,0.21,197,2014,26,1351,str('KL'),1,str('stdev'),0.553,98
Completed,0.22,115,49,26,2436,str('H'),2,str('tstat'),0.474,1
Completed,0.21,95,2870,26,4897,str('H'),3,str('stdev'),0.622,62
Completed,0.21,94,181,26,2647,str('H'),3,str('stdev'),0.158,1
Completed,0.22,93,4037,26,3711,str('KL'),1,str('tstat'),0.577,47
Completed,0.21,93,3930,26,5000,str('KL'),3,str('tstat'),0.624,1
Completed,0.22,99,2088,26,3332,str('H'),1,str('tstat'),0.476,11
Completed,0.17,65,1476,0,5000,str('KL'),1,str('stdev'),0.487,71
Completed,0.22,89,4927,26,3184,str('H'),2,str('stdev'),0.603,24
Completed,0.17,70,1933,0,4922,str('H'),1,str('stdev'),0.57,83
Completed,0.22,89,4064,26,2794,str('H'),3,str('stdev'),0.492,1
Completed,0.23,131,308,26,82,str('H'),1,str('tstat'),0.348,3
Completed,0.22,105,3716,26,2615,str('H'),2,str('stdev'),0.422,1
Completed,0.23,137,1175,26,301,str('KL'),1,str('tstat'),0.469,1
Completed,0.22,94,4606,26,4747,str('KL'),2,str('stdev'),0.988,67
Completed,0.21,105,1350,26,3646,str('H'),2,str('stdev'),0.001,64
Completed,0.21,92,3683,26,2692,str('KL'),1,str('tstat'),0.942,16
Completed,0.22,102,4223,26,2743,str('KL'),2,str('stdev'),0.72,89
Completed,0.23,139,593,26,1078,str('KL'),1,str('tstat'),0.515,1
Completed,0.18,67,1090,0,2204,str('H'),1,str('tstat'),0.675,20
Completed,0.18,67,893,0,4597,str('H'),1,str('stdev'),0.851,77
Completed,0.21,90,3150,26,3401,str('KL'),3,str('tstat'),0.647,1
Completed,0.21,76,1414,26,3534,str('H'),3,str('tstat'),0.001,27
Completed,0.21,86,4465,26,1428,str('KL'),3,str('stdev'),0.35,46
Completed,0.21,86,2956,26,2625,str('H'),3,str('tstat'),0.999,45
Completed,0.21,91,2652,26,1090,str('H'),3,str('stdev'),0.413,40
Completed,0.21,88,1001,26,3252,str('KL'),3,str('stdev'),0.431,43
Completed,0.22,101,4073,26,4360,str('H'),1,str('stdev'),0.543,53
Completed,0.22,100,2863,26,112,str('H'),1,str('stdev'),0.773,31
Completed,0.22,137,2808,26,1940,str('H'),1,str('tstat'),0.576,1
Completed,0.22,106,1890,26,3565,str('H'),2,str('stdev'),0.365,58
Completed,0.22,93,2138,26,2767,str('KL'),1,str('tstat'),0.552,29
Completed,0.23,138,819,26,1471,str('H'),1,str('tstat'),0.153,2
Completed,0.18,94,2416,0,1174,str('H'),1,str('tstat'),0.626,69
Completed,0.22,103,1669,26,2891,str('H'),2,str('stdev'),0.423,85
Completed,0.16,59,1983,0,2883,str('KL'),3,str('tstat'),0.828,55
Completed,0.18,75,2835,0,898,str('H'),3,str('stdev'),0.614,22
Completed,0.22,91,2580,26,1649,str('KL'),2,str('tstat'),0.999,8
Completed,0.23,169,3781,26,4015,str('H'),1,str('stdev'),0.226,1
Completed,0.21,93,3538,26,3614,str('KL'),3,str('stdev'),0.645,23
Completed,0.17,67,668,0,2869,str('H'),3,str('tstat'),0.967,1
Completed,0.19,106,3904,0,3922,str('H'),1,str('tstat'),0.351,1
Completed,0.18,73,979,0,2570,str('H'),1,str('stdev'),0.046,51
Completed,0.18,70,816,0,4747,str('KL'),1,str('tstat'),0.512,46
Completed,0.22,89,2538,26,1564,str('KL'),3,str('tstat'),0.999,16
Completed,0.21,87,4749,26,461,str('KL'),3,str('stdev'),0.724,39
Completed,0.21,85,1752,26,3783,str('H'),3,str('tstat'),0.001,1
Completed,0.22,89,1571,26,1631,str('H'),3,str('stdev'),0.186,42
Completed,0.22,97,4930,26,3855,str('KL'),1,str('stdev'),0.65,16
Completed,0.18,74,1521,0,2079,str('KL'),1,str('stdev'),0.497,31
Completed,0.22,91,1519,26,194,str('KL'),2,str('stdev'),0.741,13
Completed,0.21,89,4679,26,2567,str('H'),3,str('stdev'),0.646,47
Completed,0.22,105,1352,26,366,str('H'),1,str('stdev'),0.524,29
Completed,0.16,58,2607,0,2606,str('KL'),1,str('stdev'),0.727,52
Completed,0.17,70,2327,0,1241,str('H'),3,str('tstat'),0.688,1
Completed,0.17,66,4955,0,2780,str('KL'),1,str('tstat'),0.176,81
Completed,0.2,79,648,26,912,str('KL'),3,str('stdev'),0.999,36
Completed,0.21,88,406,26,4718,str('KL'),3,str('tstat'),0.598,50
Completed,0.18,60,3633,0,4584,str('KL'),1,str('stdev'),0.813,44
Completed,0.21,99,1783,26,338,str('KL'),1,str('stdev'),0.831,33
Completed,0.22,84,4176,26,3798,str('H'),3,str('tstat'),0.4,47
Completed,0.22,88,4899,26,3555,str('KL'),1,str('stdev'),0.355,36
Completed,0.16,63,290,0,4128,str('H'),3,str('stdev'),0.27,80
Completed,0.19,104,4873,0,1457,str('H'),1,str('stdev'),0.505,1
Completed,0.17,102,1666,0,2215,str('H'),1,str('tstat'),0.999,73
Completed,0.21,84,4772,26,1663,str('H'),3,str('stdev'),0.335,65
Completed,0.16,59,4053,0,3096,str('KL'),1,str('tstat'),0.08,26
Completed,0.2,231,4615,9,996,str('H'),1,str('tstat'),0.001,91
Completed,0.23,138,5000,26,1656,str('H'),1,str('stdev'),0.001,1
Completed,0.17,101,4074,0,2509,str('KL'),1,str('stdev'),0.52,100
Completed,0.15,61,3993,0,2389,str('KL'),3,str('tstat'),0.1,74
Completed,0.11,51,3095,0,2260,str('KL'),3,str('stdev'),0.745,50
Completed,0.18,63,4680,0,4515,str('KL'),1,str('stdev'),0.19,48
Completed,0.18,72,1402,0,3415,str('H'),1,str('stdev'),0.504,69
Completed,0.18,363,3507,9,343,str('H'),1,str('tstat'),0.001,100
Completed,0.18,72,1838,0,4668,str('KL'),3,str('tstat'),0.614,1
Completed,0.18,73,130,0,613,str('H'),3,str('tstat'),0.624,23
Completed,0.12,55,2888,0,2610,str('KL'),3,str('stdev'),0.744,97
Completed,0.15,61,39,0,2214,str('H'),3,str('stdev'),0.601,25
Completed,0.16,66,1727,0,4496,str('H'),3,str('tstat'),0.984,51
Completed,0.23,146,1948,26,680,str('H'),1,str('stdev'),0.502,1
Completed,0.22,88,2826,26,1357,str('KL'),3,str('tstat'),0.295,37
Completed,0.21,91,440,26,755,str('KL'),3,str('tstat'),0.29,34
Completed,0.14,64,4617,0,4220,str('KL'),3,str('tstat'),0.756,61
Completed,0.2,276,3021,9,2336,str('KL'),1,str('stdev'),0.001,1
Completed,0.21,90,860,26,4483,str('H'),3,str('stdev'),0.801,27
Completed,0.22,157,4324,26,2547,str('H'),2,str('tstat'),0.999,100
Completed,0.18,94,4990,0,1868,str('KL'),1,str('tstat'),0.159,6
Completed,0.22,86,2801,26,415,str('H'),3,str('stdev'),0.586,80
Completed,0.22,87,2111,26,4804,str('KL'),3,str('tstat'),0.286,100
Completed,0.21,82,4630,26,4181,str('KL'),3,str('tstat'),0.325,1
Completed,0.18,161,2310,9,1250,str('KL'),2,str('stdev'),0.234,22
Completed,0.19,106,3837,0,2769,str('H'),1,str('stdev'),0.001,1
Completed,0.18,95,2750,0,4964,str('H'),1,str('tstat'),0.48,95
Completed,0.21,97,3060,26,368,str('H'),2,str('tstat'),0.103,38
