Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.09,1529,2653,11,1901,str('KL'),2,str('stdev'),0.629,19
Completed,0.16,1684,562,48,3803,str('H'),1,str('tstat'),0.3,89
Completed,0.25,1911,1281,17,1232,str('KL'),2,str('tstat'),0.805,69
Completed,0.22,1516,4268,27,3066,str('H'),3,str('stdev'),0.141,39
Completed,0.47,1724,726,1,3168,str('H'),1,str('tstat'),0.575,12
Completed,0.23,4982,3715,44,36,str('KL'),2,str('stdev'),0.495,83
Completed,0.46,1588,3473,1,4031,str('H'),2,str('tstat'),0.009,10
Completed,0.44,2221,2059,32,826,str('H'),3,str('tstat'),0.332,95
Completed,0.63,1062,3525,0,2832,str('KL'),3,str('stdev'),0.687,100
Completed,0.53,1080,1,0,5000,str('KL'),2,str('stdev'),0.999,100
Completed,0.53,934,1,0,1544,str('KL'),3,str('stdev'),0.999,100
Completed,0.47,1671,4047,1,1404,str('KL'),3,str('stdev'),0.001,1
Completed,0.63,1130,5000,0,2942,str('KL'),3,str('tstat'),0.52,100
Completed,0.65,1225,1,0,5000,str('KL'),2,str('tstat'),0.999,1
Completed,0.65,1222,5000,0,4763,str('KL'),2,str('stdev'),0.999,1
Completed,0.46,1788,1405,7,1386,str('KL'),3,str('tstat'),0.999,1
Completed,0.61,1403,2342,0,4844,str('KL'),2,str('tstat'),0.999,100
Completed,0.44,1900,2002,4,4874,str('KL'),2,str('stdev'),0.999,49
Completed,0.64,1043,1,0,2215,str('KL'),3,str('stdev'),0.443,100
Completed,0.64,1289,5000,0,2894,str('KL'),3,str('stdev'),0.999,1
Completed,0.59,995,1,0,1377,str('KL'),3,str('tstat'),0.001,100
Completed,0.47,1742,1059,4,2572,str('KL'),3,str('stdev'),0.001,1
Completed,0.64,1155,5000,0,2873,str('KL'),3,str('stdev'),0.001,1
Completed,0.64,1148,5000,0,3098,str('KL'),3,str('tstat'),0.936,1
Completed,0.63,973,2567,0,1704,str('KL'),3,str('stdev'),0.929,1
Completed,0.47,1666,678,1,1510,str('KL'),3,str('stdev'),0.001,1
Completed,0.46,1806,366,7,1141,str('H'),3,str('stdev'),0.001,1
Completed,0.58,966,5000,0,3179,str('KL'),3,str('tstat'),0.001,100
Completed,0.52,1004,5000,0,4657,str('KL'),2,str('stdev'),0.999,100
Completed,0.61,1225,1,0,1085,str('H'),3,str('stdev'),0.999,1
Completed,0.47,1916,453,1,1462,str('KL'),3,str('stdev'),0.999,77
Completed,0.45,2330,2096,4,4804,str('KL'),2,str('stdev'),0.324,98
Completed,0.64,1525,458,0,1874,str('KL'),2,str('tstat'),0.435,100
Completed,0.63,1147,1,0,2435,str('KL'),3,str('tstat'),0.999,37
Completed,0.64,1030,4347,0,1014,str('KL'),3,str('tstat'),0.447,39
Completed,0.63,1189,1594,0,1142,str('KL'),2,str('stdev'),0.038,48
Completed,0.6,1093,2386,0,4720,str('H'),3,str('tstat'),0.571,42
Completed,0.63,1075,4791,0,403,str('H'),3,str('tstat'),0.689,38
Completed,0.65,1179,1,0,3720,str('KL'),1,str('stdev'),0.001,15
Completed,0.64,1697,2575,0,1,str('KL'),3,str('tstat'),0.001,42
Completed,0.63,1114,3663,0,564,str('KL'),3,str('stdev'),0.357,61
Completed,0.6,1180,4378,0,8,str('H'),3,str('stdev'),0.406,91
Completed,0.64,1609,2328,0,1,str('H'),3,str('stdev'),0.001,100
Completed,0.25,1860,1,30,2795,str('KL'),1,str('tstat'),0.999,100
Completed,0.64,1093,1399,0,3908,str('KL'),3,str('tstat'),0.253,33
Completed,0.66,1675,1,0,471,str('H'),1,str('stdev'),0.256,1
Completed,0.47,1944,508,8,3566,str('KL'),1,str('stdev'),0.001,40
Completed,0.22,1499,4574,30,2132,str('KL'),1,str('tstat'),0.001,27
Completed,0.64,1598,1173,0,1,str('H'),3,str('tstat'),0.119,51
Completed,0.64,1122,5000,0,5000,str('H'),3,str('tstat'),0.999,5
Completed,0.45,1918,4806,8,3239,str('KL'),1,str('stdev'),0.839,81
Completed,0.34,1659,793,9,3837,str('H'),3,str('stdev'),0.999,100
Completed,0.47,2033,1601,8,2772,str('H'),1,str('stdev'),0.001,69
Completed,0.45,2150,896,8,3569,str('H'),1,str('tstat'),0.001,100
Completed,0.61,1196,4683,0,4830,str('H'),3,str('tstat'),0.332,49
Completed,0.46,2208,618,9,1006,str('H'),3,str('stdev'),0.001,14
Completed,0.47,1742,815,9,1553,str('KL'),3,str('stdev'),0.001,65
Completed,0.63,1073,4200,0,80,str('KL'),3,str('tstat'),0.813,24
Completed,0.45,1889,2312,8,432,str('KL'),1,str('stdev'),0.999,100
Completed,0.57,1242,1943,0,1908,str('H'),1,str('stdev'),0.362,84
Completed,0.48,1676,4098,33,4765,str('KL'),3,str('tstat'),0.999,68
Completed,0.46,2153,4083,8,2886,str('H'),2,str('stdev'),0.001,100
Completed,0.65,1275,3095,0,1299,str('H'),2,str('tstat'),0.999,1
Completed,0.66,1612,1,0,4558,str('KL'),1,str('tstat'),0.251,1
Completed,0.66,1601,1,0,5000,str('H'),1,str('tstat'),0.001,1
Completed,0.48,2770,758,42,4609,str('KL'),1,str('stdev'),0.999,1
Completed,0.48,2371,1915,42,5000,str('H'),1,str('tstat'),0.001,1
Completed,0.64,1048,5000,0,1216,str('KL'),3,str('tstat'),0.999,1
Completed,0.48,2322,1,33,1459,str('H'),1,str('stdev'),0.001,1
Completed,0.48,2336,851,42,5000,str('H'),1,str('tstat'),0.999,1
Completed,0.64,1040,4931,0,1355,str('H'),3,str('tstat'),0.999,1
Completed,0.66,1958,1,0,1702,str('KL'),1,str('tstat'),0.618,1
Completed,0.65,1416,2724,0,1139,str('KL'),2,str('tstat'),0.999,1
Completed,0.59,967,5000,0,1266,str('H'),3,str('stdev'),0.999,1
Completed,0.47,2143,5000,42,5000,str('H'),1,str('tstat'),0.999,100
Completed,0.55,1249,1,0,3729,str('H'),2,str('tstat'),0.001,100
Completed,0.66,1605,1,0,1723,str('H'),1,str('tstat'),0.595,1
Completed,0.48,2318,132,33,2611,str('KL'),1,str('tstat'),0.001,1
Completed,0.35,1892,1,42,5000,str('H'),3,str('stdev'),0.999,1
Completed,0.65,1236,1258,0,1771,str('H'),2,str('tstat'),0.546,1
Completed,0.66,1657,2308,0,4288,str('H'),1,str('tstat'),0.999,1
Completed,0.44,1390,1,43,5000,str('H'),3,str('tstat'),0.999,100
Completed,0.47,1654,1,33,1667,str('KL'),3,str('stdev'),0.001,1
Completed,0.47,1832,311,42,4235,str('KL'),1,str('stdev'),0.999,100
Completed,0.66,1585,1421,0,1244,str('KL'),1,str('tstat'),0.999,1
Completed,0.46,2438,4945,33,1842,str('KL'),1,str('stdev'),0.001,100
Completed,0.45,2162,4601,32,390,str('KL'),1,str('tstat'),0.999,76
Completed,0.4,1486,4136,21,3518,str('H'),1,str('stdev'),0.999,100
Completed,0.65,1402,1,0,5000,str('H'),2,str('stdev'),0.001,1
Completed,0.47,2080,1319,42,4903,str('KL'),1,str('stdev'),0.001,100
Completed,0.48,1973,183,52,4764,str('KL'),1,str('stdev'),0.001,75
Completed,0.64,1044,2815,0,2223,str('KL'),3,str('stdev'),0.136,50
Completed,0.64,1044,5000,0,1880,str('KL'),3,str('tstat'),0.999,37
Completed,0.65,1227,3772,0,2101,str('KL'),2,str('tstat'),0.75,1
Completed,0.64,1089,3199,0,3846,str('H'),3,str('stdev'),0.375,51
Completed,0.63,1022,2068,0,1756,str('H'),3,str('tstat'),0.621,36
Completed,0.64,1042,2488,0,2087,str('H'),3,str('stdev'),0.001,51
Completed,0.66,1613,1,0,3068,str('KL'),1,str('stdev'),0.389,1
Completed,0.65,1296,1,0,2053,str('KL'),2,str('stdev'),0.001,1
Completed,0.02,1583,1,28,1257,str('KL'),1,str('tstat'),0.999,1
Completed,0.64,1096,3825,0,1329,str('KL'),3,str('tstat'),0.999,17
Completed,0.65,1282,3277,0,5000,str('KL'),2,str('tstat'),0.999,1
Completed,0.66,1784,1,0,2377,str('KL'),1,str('stdev'),0.001,1
Completed,0.66,1621,1330,0,5000,str('KL'),1,str('tstat'),0.833,1
Completed,0.02,1632,3466,28,1920,str('H'),1,str('tstat'),0.999,28
Completed,0.48,2621,1,52,5000,str('H'),1,str('stdev'),0.001,1
Completed,0.66,1705,1,0,5000,str('KL'),1,str('stdev'),0.452,1
Completed,0.44,1487,3299,36,178,str('H'),3,str('tstat'),0.001,100
Completed,0.65,1210,656,0,1059,str('H'),2,str('stdev'),0.001,1
Completed,0.64,1051,1,0,2226,str('H'),2,str('stdev'),0.001,6
Completed,0.65,1135,3178,0,4872,str('KL'),1,str('tstat'),0.53,20
Completed,0.62,1037,1459,0,4502,str('KL'),2,str('stdev'),0.248,27
Completed,0.37,1552,27,52,4172,str('KL'),3,str('stdev'),0.999,10
Completed,0.64,1197,4576,0,1815,str('KL'),3,str('stdev'),0.352,31
Completed,0.65,1320,5000,0,1995,str('KL'),2,str('tstat'),0.999,1
Completed,0.02,1418,76,28,3256,str('KL'),1,str('stdev'),0.999,1
Completed,0.64,1057,1505,0,4991,str('KL'),3,str('stdev'),0.001,55
Completed,0.66,1617,2875,0,3065,str('KL'),1,str('stdev'),0.712,1
Completed,0.65,1234,2001,0,1326,str('KL'),2,str('tstat'),0.601,1
Completed,0.64,1143,2122,0,3774,str('KL'),3,str('stdev'),0.001,71
Completed,0.64,1180,849,0,4138,str('KL'),1,str('stdev'),0.235,58
Completed,0.65,1228,504,0,4779,str('H'),1,str('stdev'),0.001,61
Completed,0.62,1105,140,0,4505,str('KL'),2,str('stdev'),0.001,50
Completed,0.46,1548,3656,29,947,str('H'),3,str('stdev'),0.001,89
Completed,0.64,1092,1999,0,3078,str('H'),2,str('tstat'),0.684,35
Completed,0.48,1654,1538,29,3824,str('H'),3,str('stdev'),0.001,1
Completed,0.48,1550,1033,29,4583,str('H'),3,str('stdev'),0.999,100
Completed,0.47,1551,3979,29,511,str('KL'),3,str('stdev'),0.001,1
Completed,0.64,1058,4135,0,4118,str('H'),2,str('stdev'),0.444,49
Completed,0.64,1112,2371,0,2201,str('H'),3,str('stdev'),0.001,100
Completed,0.47,2459,3553,5,1,str('H'),3,str('tstat'),0.999,100
Completed,0.65,1112,4144,0,4929,str('KL'),1,str('stdev'),0.634,58
Completed,0.25,1953,1,30,2908,str('H'),3,str('stdev'),0.001,1
Completed,0.47,1513,1465,29,1538,str('H'),3,str('stdev'),0.999,1
Completed,0.24,1491,4193,30,1722,str('H'),3,str('stdev'),0.999,46
Completed,0.44,1442,4715,29,143,str('H'),3,str('stdev'),0.999,100
Completed,0.47,1572,1002,29,1366,str('H'),3,str('tstat'),0.999,86
Completed,0.44,1551,3288,29,2354,str('KL'),3,str('stdev'),0.999,19
Completed,0.46,1766,68,29,4967,str('H'),3,str('tstat'),0.999,1
Completed,0.47,1978,314,29,1446,str('H'),3,str('stdev'),0.001,34
Completed,0.47,1739,3488,29,1751,str('KL'),3,str('stdev'),0.001,46
Completed,0.24,2008,3539,30,3270,str('H'),3,str('stdev'),0.999,24
Completed,0.47,1722,4789,29,4045,str('H'),3,str('tstat'),0.944,100
Completed,0.46,1560,3183,29,943,str('KL'),3,str('tstat'),0.62,28
Completed,0.46,1788,3620,6,31,str('H'),3,str('stdev'),0.999,85
Completed,0.63,1167,1980,0,5000,str('H'),3,str('stdev'),0.114,100
Completed,0.22,1514,109,30,538,str('H'),3,str('stdev'),0.999,9
Completed,0.65,1421,711,0,5000,str('KL'),1,str('stdev'),0.175,62
Completed,0.47,1591,4701,29,1565,str('H'),3,str('stdev'),0.333,4
Completed,0.48,1740,799,30,4809,str('H'),3,str('stdev'),0.799,96
Completed,0.63,1264,5000,0,5000,str('H'),2,str('stdev'),0.147,9
Completed,0.15,1514,1,34,3425,str('H'),3,str('tstat'),0.001,100
Completed,0.64,1135,5000,0,5000,str('H'),3,str('stdev'),0.001,44
Completed,0.47,1611,1054,4,4598,str('H'),3,str('tstat'),0.001,45
Completed,0.47,2395,5000,5,1,str('KL'),3,str('stdev'),0.999,1
Completed,0.46,1627,627,33,1984,str('H'),3,str('tstat'),0.001,100
Completed,0.16,1688,48,34,68,str('H'),3,str('tstat'),0.999,1
Completed,0.66,1586,4356,0,5000,str('H'),1,str('stdev'),0.42,1
Completed,0.65,1117,2043,0,5000,str('H'),1,str('stdev'),0.749,16
Completed,0.47,2018,4762,5,1069,str('KL'),1,str('tstat'),0.999,23
Completed,0.47,1714,309,6,1906,str('KL'),3,str('tstat'),0.001,100
Completed,0.48,1771,4857,5,4503,str('KL'),1,str('tstat'),0.001,45
Completed,0.46,1564,255,33,4958,str('H'),3,str('tstat'),0.001,100
Completed,0.22,1507,5000,5,4212,str('KL'),3,str('tstat'),0.001,100
Completed,0.61,1060,4898,0,4861,str('KL'),3,str('stdev'),0.248,55
Completed,0.39,1892,5000,6,3362,str('KL'),1,str('tstat'),0.001,96
Completed,0.47,2018,4891,4,658,str('KL'),3,str('tstat'),0.929,1
Completed,0.38,1656,4800,6,2646,str('KL'),3,str('tstat'),0.001,100
Completed,0.47,1799,4913,4,4591,str('H'),3,str('stdev'),0.046,56
Completed,0.66,1655,1,0,5000,str('H'),1,str('stdev'),0.999,1
Completed,0.43,1782,100,4,3922,str('H'),3,str('tstat'),0.708,7
Completed,0.64,1638,1,0,1,str('KL'),2,str('stdev'),0.999,1
Completed,0.6,1053,1168,0,4933,str('KL'),3,str('tstat'),0.467,89
Completed,0.41,1730,52,3,2961,str('KL'),3,str('tstat'),0.001,100
Completed,0.47,1741,880,4,4671,str('H'),3,str('tstat'),0.001,94
Completed,0.64,1538,5000,0,1,str('KL'),3,str('stdev'),0.999,1
Completed,0.47,1749,469,3,4945,str('KL'),3,str('tstat'),0.001,79
Completed,0.41,1673,4336,4,4114,str('H'),3,str('tstat'),0.001,8
Completed,0.66,1598,5000,0,5000,str('KL'),1,str('stdev'),0.409,1
Completed,0.47,1721,4827,4,724,str('KL'),3,str('stdev'),0.999,1
Completed,0.47,1689,1618,32,4237,str('KL'),3,str('stdev'),0.107,100
Completed,0.47,1856,532,32,3934,str('KL'),3,str('tstat'),0.964,60
Completed,0.02,4165,3703,32,1,str('KL'),3,str('stdev'),0.001,100
Completed,0.45,1706,3562,32,3941,str('H'),3,str('stdev'),0.999,100
Completed,0.47,1702,1604,32,3127,str('H'),3,str('tstat'),0.999,100
Completed,0.46,1627,4186,32,4733,str('KL'),3,str('tstat'),0.001,100
Completed,0.47,1572,169,32,4787,str('KL'),3,str('stdev'),0.608,100
Completed,0.48,1659,2259,32,5000,str('H'),3,str('stdev'),0.999,63
Completed,0.44,1634,1762,32,667,str('KL'),3,str('tstat'),0.598,100
Completed,0.46,1886,4564,32,4688,str('H'),3,str('stdev'),0.001,1
Completed,0.46,1822,1414,32,1719,str('KL'),3,str('stdev'),0.001,100
Completed,0.65,1172,920,0,4374,str('H'),1,str('stdev'),0.001,18
Completed,0.44,1662,4875,32,642,str('KL'),3,str('stdev'),0.999,100
Completed,0.36,1628,1129,32,45,str('H'),3,str('stdev'),0.963,100
Completed,0.48,1926,2749,32,4945,str('H'),2,str('stdev'),0.001,100
Completed,0.46,1640,619,32,3199,str('H'),3,str('stdev'),0.91,100
Completed,0.5,1643,4902,36,4770,str('H'),2,str('stdev'),0.999,9
Completed,0.02,4358,365,32,1,str('KL'),3,str('stdev'),0.969,100
Completed,0.46,1757,4995,32,1598,str('H'),3,str('stdev'),0.001,70
Completed,0.42,1877,1329,32,3367,str('H'),3,str('tstat'),0.001,100
Completed,0.47,1959,2711,32,3981,str('H'),2,str('stdev'),0.374,100
Completed,0.65,1138,1925,0,4826,str('KL'),1,str('stdev'),0.554,22
Completed,0.5,1962,4747,36,4811,str('H'),2,str('stdev'),0.999,100
Completed,0.46,1702,293,32,4760,str('H'),3,str('stdev'),0.001,86
Completed,0.47,1706,565,32,4276,str('KL'),2,str('tstat'),0.001,100
Completed,0.64,1028,1010,0,2004,str('H'),2,str('tstat'),0.999,12
Completed,0.48,1591,3307,36,1571,str('H'),2,str('stdev'),0.999,14
Completed,0.48,2587,1263,36,92,str('H'),1,str('stdev'),0.999,1
Completed,0.47,1797,294,32,3988,str('KL'),3,str('tstat'),0.749,100
Completed,0.44,2124,4192,36,3383,str('H'),2,str('stdev'),0.999,100
Completed,0.65,1253,5000,0,616,str('H'),2,str('tstat'),0.001,1
Completed,0.45,2151,4043,32,954,str('H'),2,str('tstat'),0.999,94
Completed,0.48,2272,2168,1,88,str('H'),1,str('tstat'),0.001,3
Completed,0.65,1258,5000,0,574,str('KL'),2,str('tstat'),0.001,1
Completed,0.54,1037,1,0,4818,str('KL'),3,str('stdev'),0.999,1
Completed,0.53,1048,1,0,4480,str('H'),3,str('stdev'),0.937,1
Completed,0.46,1686,3484,32,1043,str('H'),3,str('tstat'),0.999,68
Completed,0.58,1005,5000,0,939,str('H'),3,str('tstat'),0.001,100
Completed,0.47,1753,4508,32,964,str('H'),2,str('tstat'),0.999,1
Completed,0.65,1202,5000,0,189,str('H'),2,str('tstat'),0.001,1
Completed,0.6,1590,5000,0,677,str('H'),2,str('tstat'),0.001,95
Completed,0.66,1587,5000,0,454,str('KL'),1,str('tstat'),0.001,1
Completed,0.5,1292,3561,0,464,str('H'),1,str('tstat'),0.001,100
Completed,0.64,1065,5000,0,1531,str('H'),3,str('stdev'),0.001,100
Completed,0.64,1010,4514,0,2902,str('H'),3,str('stdev'),0.999,100
Completed,0.54,966,4078,0,4428,str('KL'),3,str('stdev'),0.984,1
Completed,0.51,1162,5000,0,505,str('KL'),1,str('tstat'),0.001,100
Completed,0.66,1582,5000,0,3906,str('KL'),1,str('tstat'),0.999,1
Completed,0.52,971,657,0,3341,str('H'),3,str('stdev'),0.999,1
Completed,0.38,1582,2394,52,128,str('KL'),3,str('tstat'),0.999,1
Completed,0.22,1511,1544,45,4995,str('H'),3,str('tstat'),0.001,80
Completed,0.02,4889,1872,51,1,str('KL'),3,str('stdev'),0.999,1
Completed,0.65,1207,5000,0,2446,str('H'),2,str('tstat'),0.999,1
Completed,0.02,1396,1637,18,4855,str('H'),3,str('tstat'),0.001,58
Completed,0.02,3381,1712,52,1,str('H'),3,str('tstat'),0.999,100
Completed,0.02,1449,4708,49,146,str('H'),3,str('tstat'),0.942,90
Completed,0.61,1079,1,0,4848,str('H'),3,str('stdev'),0.001,1
Completed,0.38,944,423,0,2575,str('H'),3,str('stdev'),0.999,1
Completed,0.6,937,3555,0,4249,str('H'),3,str('stdev'),0.999,1
Completed,0.64,1130,5000,0,2169,str('H'),2,str('stdev'),0.001,60
Completed,0.55,958,5000,0,2157,str('H'),3,str('tstat'),0.001,96
Completed,0.64,1056,3894,0,2224,str('H'),3,str('tstat'),0.999,100
Completed,0.57,976,5000,0,2229,str('H'),2,str('tstat'),0.001,61
Completed,0.62,1002,1155,0,2418,str('H'),3,str('tstat'),0.001,100
Completed,0.56,922,5000,0,3223,str('KL'),2,str('tstat'),0.001,13
Completed,0.64,1098,5000,0,1822,str('H'),2,str('stdev'),0.001,41
Completed,0.47,1689,1782,42,769,str('H'),3,str('tstat'),0.999,1
Completed,0.66,1585,5000,0,3487,str('H'),1,str('stdev'),0.001,1
Completed,0.65,1235,5000,0,3667,str('KL'),2,str('stdev'),0.001,1
Completed,0.65,1220,996,0,4053,str('KL'),2,str('stdev'),0.999,1
Completed,0.63,950,4892,0,2034,str('H'),3,str('stdev'),0.999,89
Completed,0.39,1406,3983,21,788,str('KL'),3,str('stdev'),0.999,100
Completed,0.56,983,5000,0,3737,str('H'),3,str('stdev'),0.999,85
Completed,0.63,963,5000,0,2111,str('KL'),3,str('tstat'),0.001,68
Completed,0.36,1619,4837,22,4977,str('KL'),2,str('tstat'),0.999,52
Completed,0.46,1838,4123,42,1249,str('H'),3,str('tstat'),0.999,8
Completed,0.23,1508,902,23,787,str('KL'),3,str('stdev'),0.999,100
Completed,0.64,1130,3152,0,2603,str('H'),2,str('stdev'),0.001,66
Completed,0.02,1404,99,22,180,str('H'),3,str('stdev'),0.999,67
Completed,0.58,965,5000,0,2546,str('KL'),2,str('tstat'),0.001,48
Completed,0.43,1479,1003,43,2464,str('H'),3,str('tstat'),0.999,1
Completed,0.62,954,5000,0,2984,str('H'),3,str('tstat'),0.001,86
Completed,0.52,954,5000,0,4456,str('KL'),3,str('tstat'),0.001,58
Completed,0.22,1575,3460,23,304,str('H'),3,str('stdev'),0.999,24
Completed,0.39,1415,848,21,4159,str('KL'),3,str('stdev'),0.001,1
Completed,0.24,2021,190,44,1966,str('H'),1,str('tstat'),0.999,87
Completed,0.48,1786,2245,23,4827,str('KL'),1,str('tstat'),0.999,100
Completed,0.35,1572,2627,22,4438,str('KL'),2,str('stdev'),0.999,93
Completed,0.43,2309,800,52,3498,str('KL'),1,str('stdev'),0.001,1
Completed,0.63,1069,5000,0,4019,str('H'),3,str('stdev'),0.001,100
Completed,0.65,1220,488,0,567,str('H'),2,str('tstat'),0.999,1
Completed,0.64,1053,5000,0,2384,str('KL'),3,str('stdev'),0.001,100
Completed,0.66,1604,3632,0,4282,str('KL'),1,str('stdev'),0.832,1
Completed,0.63,1076,5000,0,2863,str('H'),3,str('stdev'),0.001,100
Completed,0.66,1982,856,0,633,str('KL'),1,str('stdev'),0.001,1
Completed,0.65,1196,1,0,542,str('KL'),2,str('tstat'),0.001,1
Completed,0.64,1094,5000,0,553,str('H'),3,str('stdev'),0.001,1
Completed,0.65,1758,4933,0,639,str('KL'),2,str('stdev'),0.001,1
Completed,0.6,1296,1665,0,4371,str('H'),3,str('stdev'),0.001,100
Completed,0.62,1026,5000,0,2431,str('KL'),3,str('tstat'),0.999,38
Completed,0.64,1011,1254,0,247,str('H'),3,str('stdev'),0.001,1
Completed,0.39,1446,1885,20,2040,str('KL'),3,str('stdev'),0.999,1
Completed,0.64,1070,5000,0,2245,str('H'),3,str('tstat'),0.999,1
Completed,0.66,1612,2231,0,4325,str('KL'),1,str('stdev'),0.133,1
Completed,0.39,1430,3572,20,2650,str('KL'),3,str('stdev'),0.999,100
Completed,0.63,1059,390,0,755,str('H'),3,str('tstat'),0.999,90
Completed,0.66,1631,4849,0,4345,str('H'),1,str('stdev'),0.999,1
Completed,0.23,3616,415,15,233,str('KL'),1,str('stdev'),0.001,100
Completed,0.02,1412,970,20,2888,str('KL'),3,str('stdev'),0.999,100
Completed,0.39,1419,4667,20,3294,str('KL'),3,str('tstat'),0.999,100
Completed,0.46,1754,1243,1,4637,str('KL'),3,str('tstat'),0.999,100
Completed,0.64,1103,2668,0,765,str('H'),3,str('tstat'),0.999,1
Completed,0.65,1295,5000,0,569,str('H'),2,str('stdev'),0.999,1
Completed,0.61,1043,5000,0,4425,str('H'),3,str('stdev'),0.001,100
Completed,0.64,1070,1975,0,3058,str('KL'),2,str('tstat'),0.999,51
Completed,0.64,1031,5000,0,2461,str('H'),3,str('stdev'),0.001,100
Completed,0.02,1391,139,20,2850,str('KL'),1,str('stdev'),0.999,100
Completed,0.6,1056,5000,0,4386,str('H'),3,str('stdev'),0.001,1
Completed,0.24,1924,232,15,731,str('KL'),1,str('stdev'),0.999,1
Completed,0.02,1551,5000,20,1756,str('H'),3,str('stdev'),0.001,1
Completed,0.22,1623,4969,53,8,str('KL'),2,str('stdev'),0.999,1
Completed,0.35,1793,879,53,50,str('KL'),1,str('stdev'),0.001,1
Completed,0.4,1449,4775,21,3413,str('KL'),3,str('stdev'),0.001,1
Completed,0.62,1082,3857,0,3252,str('H'),3,str('stdev'),0.001,52
Completed,0.61,1185,1958,0,3325,str('KL'),2,str('stdev'),0.001,85
Completed,0.65,1260,1,0,77,str('H'),2,str('stdev'),0.001,1
Completed,0.54,932,1235,0,2762,str('KL'),3,str('tstat'),0.001,85
Completed,0.02,1426,4872,20,1348,str('KL'),3,str('stdev'),0.001,1
Completed,0.4,1489,4604,21,3242,str('H'),3,str('stdev'),0.001,1
Completed,0.4,1457,4999,21,2194,str('KL'),3,str('stdev'),0.001,1
Completed,0.02,3675,5000,53,1,str('KL'),3,str('tstat'),0.999,1
Completed,0.41,1615,4320,21,3522,str('KL'),1,str('stdev'),0.001,1
Completed,0.48,2642,288,6,4644,str('H'),1,str('stdev'),0.999,1
Completed,0.48,2644,1135,3,5000,str('H'),1,str('stdev'),0.001,1
Completed,0.4,1436,4161,21,2750,str('H'),3,str('tstat'),0.001,1
Completed,0.66,1540,3029,0,187,str('H'),2,str('tstat'),0.999,1
Completed,0.02,1391,4117,20,3121,str('H'),3,str('tstat'),0.001,1
Completed,0.39,1403,5000,20,3023,str('H'),3,str('stdev'),0.001,1
Completed,0.4,1490,4907,21,2621,str('H'),3,str('stdev'),0.001,4
Completed,0.4,1754,4796,21,2479,str('KL'),2,str('stdev'),0.001,1
Completed,0.02,1411,5000,20,907,str('H'),2,str('stdev'),0.001,1
Completed,0.48,2293,1823,42,2494,str('KL'),1,str('tstat'),0.001,1
Completed,0.41,1518,4550,21,1235,str('KL'),1,str('stdev'),0.001,1
Completed,0.02,1413,5000,20,548,str('H'),3,str('stdev'),0.001,1
Completed,0.46,1948,1,53,114,str('KL'),2,str('stdev'),0.001,1
Completed,0.02,4179,1,53,1,str('KL'),3,str('stdev'),0.999,1
Completed,0.52,959,5000,0,2525,str('H'),2,str('stdev'),0.999,7
Completed,0.65,1230,2327,0,441,str('H'),2,str('stdev'),0.001,1
Completed,0.65,1177,3800,0,4524,str('H'),1,str('stdev'),0.71,42
Completed,0.65,1254,4562,0,3481,str('H'),1,str('tstat'),0.999,58
Completed,0.65,1114,3296,0,5000,str('H'),1,str('stdev'),0.865,42
Completed,0.61,1104,5000,0,1577,str('H'),3,str('tstat'),0.773,69
