Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.04,4,1247,16,1114,str('H'),3,str('tstat'),0.349,35
Completed,0.08,5,4898,9,3412,str('KL'),1,str('stdev'),0.776,73
Completed,0.04,11,3583,10,185,str('H'),2,str('tstat'),0.769,86
Completed,0.04,4,2229,4,3109,str('KL'),1,str('stdev'),0.358,23
Completed,0.05,5,1788,13,4221,str('KL'),1,str('tstat'),0.961,62
Completed,0.04,5,3105,1,1530,str('H'),2,str('stdev'),0.413,50
Completed,0.04,5,4281,16,3337,str('KL'),3,str('stdev'),0.229,1
Completed,0.08,8,593,9,1183,str('H'),1,str('tstat'),0.648,89
Completed,0.04,4,579,19,3265,str('KL'),1,str('tstat'),0.801,4
Completed,0.04,4,4237,7,967,str('H'),3,str('stdev'),0.324,91
Completed,0.04,4,3071,11,4178,str('KL'),2,str('stdev'),0.005,60
Completed,0.04,6,1725,4,1324,str('H'),1,str('tstat'),0.619,47
Completed,0.05,22,2224,13,89,str('H'),1,str('stdev'),0.203,83
Completed,0.04,4,3529,2,2869,str('KL'),3,str('tstat'),0.673,21
Completed,0.04,4,4717,16,2310,str('H'),2,str('tstat'),0.997,30
Completed,0.04,3,1017,10,4378,str('KL'),3,str('stdev'),0.375,68
Completed,0.06,3,701,12,2081,str('KL'),3,str('stdev'),0.153,43
Completed,0.04,6,4505,2,4939,str('H'),1,str('tstat'),0.724,55
Completed,0.05,3,3350,17,1779,str('KL'),3,str('stdev'),0.731,92
Completed,0.06,4,2150,8,4011,str('H'),2,str('tstat'),0.144,4
Completed,0.04,4,1399,20,2704,str('H'),2,str('stdev'),0.537,69
Completed,0.06,5,2557,5,551,str('KL'),3,str('tstat'),0.087,31
Completed,0.04,4,3891,11,4857,str('H'),2,str('tstat'),0.273,20
Completed,0.04,4,45,2,2167,str('KL'),3,str('stdev'),0.852,82
Completed,0.05,4,294,17,1503,str('KL'),1,str('tstat'),0.335,21
Completed,0.06,4,3955,8,4272,str('H'),2,str('stdev'),0.789,84
Completed,0.04,5,2806,15,1215,str('KL'),2,str('stdev'),0.601,68
Completed,0.04,4,1462,1,3291,str('H'),1,str('tstat'),0.025,30
Completed,0.06,8,1940,12,4674,str('H'),1,str('stdev'),0.668,94
Completed,0.04,4,3247,3,2365,str('KL'),3,str('tstat'),0.206,7
Completed,0.04,4,4452,20,3078,str('H'),2,str('tstat'),0.404,44
Completed,0.04,7,754,6,231,str('KL'),1,str('stdev'),0.971,57
Completed,0.05,4,963,13,2526,str('KL'),1,str('stdev'),0.742,35
Completed,0.04,5,4770,1,451,str('H'),3,str('tstat'),0.132,72
Completed,0.05,8,3739,13,1451,str('H'),1,str('stdev'),0.582,79
Completed,0.04,4,2385,1,4305,str('KL'),2,str('tstat'),0.042,16
Completed,0.04,3,1631,10,3035,str('KL'),3,str('stdev'),0.655,52
Completed,0.04,5,2949,4,255,str('H'),1,str('tstat'),0.221,39
Completed,0.04,4,4125,18,4563,str('KL'),3,str('tstat'),0.42,11
Completed,0.04,4,437,7,2496,str('H'),2,str('stdev'),0.952,99
Completed,0.04,5,374,11,598,str('H'),2,str('stdev'),0.165,3
Completed,0.06,5,4188,5,2672,str('KL'),3,str('tstat'),0.709,91
Completed,0.04,4,2885,19,2116,str('H'),3,str('tstat'),0.899,60
Completed,0.04,4,1695,7,4884,str('KL'),2,str('stdev'),0.477,47
Completed,0.04,4,2488,16,3696,str('KL'),3,str('tstat'),0.83,87
Completed,0.08,4,3636,9,849,str('H'),1,str('stdev'),0.294,24
Completed,0.06,3,5000,14,4062,str('KL'),3,str('stdev'),0.098,27
Completed,0.04,6,1144,2,1752,str('H'),1,str('tstat'),0.529,65
Completed,0.04,4,886,19,4126,str('H'),3,str('tstat'),0.756,40
Completed,0.06,6,4534,5,1356,str('KL'),1,str('stdev'),0.368,52
Completed,0.04,9,3194,20,474,str('KL'),2,str('tstat'),0.916,96
Completed,0.06,4,1994,5,2776,str('H'),3,str('stdev'),0.458,8
Completed,0.05,5,1555,17,3929,str('H'),1,str('tstat'),0.845,69
Completed,0.06,4,2714,8,1866,str('KL'),2,str('stdev'),0.281,32
Completed,0.06,4,4047,14,3670,str('H'),1,str('stdev'),0.08,19
Completed,0.04,4,201,0,894,str('KL'),3,str('tstat'),0.546,82
Completed,0.04,4,101,10,2344,str('KL'),1,str('stdev'),0.101,66
Completed,0.04,4,3757,4,4408,str('H'),2,str('tstat'),0.525,29
Completed,0.04,6,2609,18,103,str('KL'),2,str('tstat'),0.834,22
Completed,0.04,8,1270,6,2880,str('H'),1,str('stdev'),0.29,85
Completed,0.04,4,2060,16,4148,str('H'),3,str('tstat'),0.903,46
Completed,0.08,4,3362,9,1290,str('KL'),2,str('stdev'),0.472,58
Completed,0.05,4,4566,13,3254,str('H'),2,str('stdev'),0.169,93
Completed,0.04,6,874,1,953,str('KL'),1,str('tstat'),0.705,5
Completed,0.04,5,1161,20,3640,str('KL'),3,str('tstat'),0.946,80
Completed,0.04,5,4964,6,860,str('H'),1,str('stdev'),0.43,18
Completed,0.04,6,3475,16,4757,str('KL'),1,str('tstat'),0.447,79
Completed,0.08,3,2277,9,1989,str('H'),3,str('stdev'),0.929,16
Completed,0.04,4,1817,18,683,str('H'),3,str('tstat'),0.253,55
Completed,0.04,4,2978,6,3530,str('KL'),2,str('stdev'),0.871,43
Completed,0.04,4,4330,10,1567,str('H'),1,str('stdev'),0.55,8
Completed,0.04,4,486,4,3877,str('KL'),3,str('tstat'),0.077,96
Completed,0.05,5,493,17,733,str('H'),2,str('tstat'),0.401,61
Completed,0.06,4,4303,8,3513,str('KL'),3,str('stdev'),0.975,49
Completed,0.06,4,3000,14,1705,str('H'),2,str('stdev'),0.664,2
Completed,0.04,4,1815,0,3772,str('KL'),3,str('tstat'),0.21,90
Completed,0.04,4,2295,11,2620,str('KL'),2,str('stdev'),0.597,26
Completed,0.04,4,3439,2,323,str('H'),3,str('tstat'),0.03,63
Completed,0.04,5,4803,20,4784,str('KL'),3,str('tstat'),0.331,88
Completed,0.06,4,951,5,1929,str('H'),1,str('stdev'),0.793,25
Completed,0.05,3,771,13,4535,str('H'),2,str('stdev'),0.554,98
Completed,0.04,4,4415,1,2471,str('KL'),3,str('tstat'),0.072,10
Completed,0.06,2,3398,12,3164,str('H'),3,str('stdev'),0.055,99
Completed,0.04,4,2042,3,1088,str('KL'),2,str('tstat'),0.571,11
Completed,0.04,4,1272,15,2199,str('KL'),2,str('stdev'),0.247,75
Completed,0.04,4,2587,0,4508,str('H'),1,str('tstat'),0.627,38
Completed,0.05,4,3784,17,46,str('KL'),1,str('tstat'),0.95,13
Completed,0.04,4,94,7,2892,str('H'),2,str('stdev'),0.425,76
Completed,0.08,3,1,9,3174,str('H'),1,str('stdev'),0.999,29
Completed,0.08,4,3588,9,1480,str('KL'),2,str('tstat'),0.999,1
Completed,0.08,5,2433,9,1008,str('KL'),1,str('stdev'),0.999,58
Completed,0.08,3,888,9,334,str('H'),3,str('stdev'),0.999,19
Completed,0.08,6,1022,9,983,str('H'),1,str('tstat'),0.001,57
Completed,0.08,4,1,9,794,str('H'),2,str('tstat'),0.001,1
Completed,0.08,4,5000,9,1781,str('KL'),1,str('stdev'),0.001,57
Completed,0.08,5,5000,9,908,str('KL'),2,str('stdev'),0.999,1
Completed,0.08,4,2445,9,456,str('KL'),3,str('tstat'),0.999,76
Completed,0.08,4,4848,9,323,str('KL'),1,str('stdev'),0.999,60
Completed,0.06,3,3668,12,3918,str('KL'),1,str('stdev'),0.243,33
Completed,0.04,4,2475,3,1851,str('H'),3,str('tstat'),0.631,71
Completed,0.04,5,1703,15,508,str('H'),3,str('stdev'),0.051,7
Completed,0.04,4,2859,0,2806,str('KL'),2,str('tstat'),0.576,94
Completed,0.04,4,4210,18,2095,str('H'),3,str('tstat'),0.752,57
Completed,0.06,4,371,8,4950,str('KL'),2,str('stdev'),0.372,44
Completed,0.08,3,1,9,3320,str('H'),2,str('tstat'),0.999,100
Completed,0.08,3,1,9,4726,str('H'),3,str('stdev'),0.001,100
Completed,0.08,5,4897,9,2952,str('H'),1,str('tstat'),0.999,75
Completed,0.08,3,4923,9,3735,str('H'),2,str('tstat'),0.999,1
Completed,0.08,4,650,9,651,str('H'),3,str('stdev'),0.001,73
Completed,0.08,6,255,9,513,str('H'),1,str('tstat'),0.999,1
Completed,0.08,4,4069,9,4707,str('KL'),1,str('tstat'),0.001,69
Completed,0.08,3,5000,9,3464,str('KL'),2,str('tstat'),0.001,27
Completed,0.08,3,5000,9,4752,str('KL'),3,str('tstat'),0.001,18
Completed,0.08,3,2065,9,1882,str('KL'),3,str('tstat'),0.001,80
Completed,0.04,4,3279,16,3026,str('H'),1,str('tstat'),0.257,41
Completed,0.04,6,1928,10,249,str('KL'),2,str('stdev'),0.867,54
Completed,0.04,4,1470,19,1475,str('KL'),2,str('tstat'),0.451,14
Completed,0.04,8,2780,7,4334,str('H'),1,str('stdev'),0.924,77
Completed,0.08,4,1,9,173,str('KL'),2,str('tstat'),0.999,15
Completed,0.08,7,3615,9,1,str('H'),3,str('stdev'),0.999,68
Completed,0.08,3,4170,9,3775,str('H'),3,str('stdev'),0.001,24
Completed,0.08,9,1,9,2018,str('H'),1,str('stdev'),0.001,100
Completed,0.08,14,4767,9,604,str('KL'),1,str('stdev'),0.001,96
Completed,0.08,3,4446,9,2039,str('H'),2,str('tstat'),0.001,54
Completed,0.08,4,4160,9,4104,str('KL'),1,str('stdev'),0.001,57
Completed,0.08,3,5000,9,4808,str('KL'),3,str('stdev'),0.001,17
Completed,0.08,3,421,9,4345,str('KL'),2,str('stdev'),0.001,54
Completed,0.08,9,1,9,1886,str('KL'),1,str('stdev'),0.999,100
Completed,0.08,3,1072,9,3203,str('KL'),2,str('tstat'),0.999,1
Completed,0.08,3,5000,9,3721,str('H'),3,str('tstat'),0.999,57
Completed,0.08,3,1256,9,4770,str('KL'),3,str('tstat'),0.001,100
Completed,0.08,3,386,9,1464,str('H'),3,str('tstat'),0.001,77
Completed,0.08,4,4379,9,282,str('KL'),1,str('stdev'),0.001,63
Completed,0.08,3,5000,9,4748,str('KL'),3,str('tstat'),0.999,100
Completed,0.08,3,5000,9,3892,str('H'),2,str('tstat'),0.999,76
Completed,0.08,4,4536,9,1412,str('H'),2,str('stdev'),0.001,1
Completed,0.04,10,2772,1,2177,str('KL'),1,str('tstat'),0.263,89
Completed,0.04,7,3843,16,4786,str('H'),1,str('tstat'),0.832,54
Completed,0.06,5,2375,8,1077,str('KL'),3,str('stdev'),0.144,18
Completed,0.04,5,1887,11,4674,str('KL'),1,str('stdev'),0.639,33
Completed,0.04,11,4331,3,887,str('H'),2,str('tstat'),0.322,95
Completed,0.04,7,1737,0,3012,str('KL'),1,str('stdev'),0.436,80
Completed,0.04,43,346,18,6,str('H'),2,str('stdev'),0.974,64
Completed,0.06,4,4489,14,1722,str('H'),3,str('tstat'),0.617,44
Completed,0.05,5,1603,13,665,str('H'),3,str('tstat'),0.079,39
Completed,0.08,4,3371,9,3796,str('KL'),3,str('tstat'),0.032,2
Completed,0.08,6,1,9,3683,str('KL'),1,str('stdev'),0.999,1
Completed,0.08,7,1717,9,748,str('KL'),2,str('tstat'),0.999,83
Completed,0.08,3,3833,9,2008,str('H'),2,str('stdev'),0.999,44
Completed,0.08,3,1,9,4314,str('KL'),2,str('tstat'),0.999,86
Completed,0.08,3,1,9,4356,str('H'),3,str('tstat'),0.001,18
Completed,0.08,4,5000,9,572,str('KL'),2,str('tstat'),0.999,19
Completed,0.08,10,144,9,97,str('KL'),2,str('stdev'),0.999,51
Completed,0.08,9,738,9,1012,str('KL'),2,str('stdev'),0.999,100
Completed,0.08,5,361,9,348,str('KL'),2,str('stdev'),0.999,65
Completed,0.08,6,2072,9,352,str('H'),2,str('tstat'),0.999,65
Completed,0.08,5,2124,9,1417,str('H'),2,str('tstat'),0.999,54
Completed,0.08,4,3165,9,1291,str('KL'),1,str('stdev'),0.001,41
Completed,0.08,3,2588,9,3142,str('KL'),2,str('tstat'),0.999,54
Completed,0.08,4,4488,9,2837,str('H'),3,str('stdev'),0.001,49
Completed,0.08,4,2672,9,3028,str('KL'),3,str('stdev'),0.001,13
Completed,0.08,4,2747,9,5000,str('H'),3,str('stdev'),0.001,86
Completed,0.08,6,150,9,4378,str('KL'),1,str('tstat'),0.999,1
Completed,0.06,4,3548,12,509,str('KL'),2,str('tstat'),0.56,50
Completed,0.06,5,4938,5,2509,str('H'),1,str('tstat'),0.1,10
Completed,0.04,5,171,4,4221,str('H'),3,str('stdev'),0.496,85
Completed,0.04,6,1287,19,1298,str('KL'),2,str('stdev'),0.909,70
Completed,0.04,5,953,15,3388,str('H'),3,str('stdev'),0.698,28
Completed,0.08,4,4675,9,190,str('H'),3,str('stdev'),0.483,87
Completed,0.08,4,1062,9,2963,str('KL'),2,str('tstat'),0.001,14
Completed,0.08,7,4494,9,1777,str('H'),2,str('tstat'),0.001,82
Completed,0.08,10,1184,9,835,str('KL'),2,str('stdev'),0.001,97
Completed,0.08,3,4245,9,4794,str('KL'),2,str('stdev'),0.999,56
Completed,0.08,4,4949,9,1734,str('H'),3,str('stdev'),0.999,19
Completed,0.08,7,485,9,1,str('KL'),3,str('stdev'),0.001,46
Completed,0.08,5,2262,9,2120,str('H'),1,str('tstat'),0.001,50
Completed,0.08,5,2833,9,3652,str('KL'),2,str('stdev'),0.001,89
Completed,0.08,4,1695,9,3339,str('KL'),1,str('stdev'),0.999,53
Completed,0.04,4,4672,1,4377,str('KL'),2,str('stdev'),0.884,78
Completed,0.05,6,3251,17,2391,str('H'),1,str('stdev'),0.455,68
Completed,0.04,4,534,10,3603,str('KL'),2,str('tstat'),0.523,4
Completed,0.04,5,817,6,2290,str('H'),2,str('stdev'),0.211,25
Completed,0.04,5,2909,20,3578,str('KL'),3,str('tstat'),0.766,61
Completed,0.08,243,1747,9,1,str('KL'),2,str('stdev'),0.999,49
Completed,0.06,6,89,14,245,str('KL'),2,str('tstat'),0.999,49
Completed,0.08,3,5000,9,1947,str('KL'),1,str('stdev'),0.001,13
Completed,0.08,4,2258,9,2916,str('H'),1,str('tstat'),0.001,19
Completed,0.08,8,3360,9,2679,str('H'),1,str('tstat'),0.328,88
Completed,0.08,4,3710,9,246,str('H'),3,str('stdev'),0.999,34
Completed,0.08,3,1141,9,4109,str('KL'),2,str('stdev'),0.477,40
Completed,0.08,12,322,9,840,str('KL'),2,str('stdev'),0.5,100
Completed,0.08,3,1299,9,2016,str('H'),2,str('tstat'),0.999,1
Completed,0.08,5,4249,9,832,str('H'),1,str('stdev'),0.001,11
Completed,0.08,5,1,9,381,str('H'),2,str('stdev'),0.999,62
Completed,0.08,5,1773,9,612,str('H'),1,str('tstat'),0.001,42
Completed,0.08,3,4359,9,3532,str('H'),1,str('stdev'),0.001,15
Completed,0.08,4,3235,9,966,str('KL'),2,str('stdev'),0.999,38
Completed,0.08,4,1177,9,5000,str('H'),2,str('stdev'),0.999,85
Completed,0.08,11,1743,9,1028,str('H'),1,str('tstat'),0.999,84
Completed,0.08,3,4215,9,958,str('KL'),3,str('tstat'),0.501,86
Completed,0.08,5,1426,9,4695,str('KL'),2,str('tstat'),0.999,30
Completed,0.08,5,4448,9,4398,str('H'),1,str('tstat'),0.934,46
Completed,0.08,6,3803,9,998,str('KL'),1,str('tstat'),0.623,32
Completed,0.08,3,1416,9,4190,str('KL'),3,str('stdev'),0.999,45
Completed,0.08,4,3578,9,321,str('KL'),1,str('tstat'),0.001,18
Completed,0.08,8,875,9,805,str('H'),2,str('stdev'),0.001,90
Completed,0.08,3,2013,9,1674,str('KL'),3,str('tstat'),0.999,88
Completed,0.08,3,1606,9,2683,str('KL'),3,str('tstat'),0.001,10
Completed,0.08,4,4218,9,5000,str('KL'),2,str('tstat'),0.529,51
Completed,0.08,3,3010,9,2880,str('KL'),2,str('stdev'),0.519,64
Completed,0.08,3,3504,9,4566,str('KL'),3,str('tstat'),0.999,37
Completed,0.08,8,1,9,4853,str('H'),1,str('stdev'),0.999,84
Completed,0.08,4,5000,9,1639,str('KL'),2,str('stdev'),0.001,64
Completed,0.08,4,211,9,2845,str('H'),2,str('stdev'),0.001,88
Completed,0.08,4,3937,9,2538,str('KL'),2,str('stdev'),0.001,47
Completed,0.08,4,3077,9,335,str('KL'),2,str('stdev'),0.999,48
Completed,0.08,6,113,9,1,str('H'),3,str('stdev'),0.999,84
Completed,0.08,3,1595,9,4698,str('H'),2,str('tstat'),0.001,99
Completed,0.08,4,1048,9,1744,str('KL'),2,str('stdev'),0.999,57
Completed,0.08,4,3539,9,3595,str('H'),2,str('stdev'),0.999,45
Completed,0.08,3,1,9,3145,str('H'),3,str('stdev'),0.999,51
Completed,0.08,4,5000,9,630,str('KL'),3,str('stdev'),0.999,43
Completed,0.08,4,1703,9,2578,str('KL'),3,str('tstat'),0.999,48
Completed,0.08,4,1,9,3492,str('H'),2,str('tstat'),0.001,14
Completed,0.08,3,1,9,3208,str('H'),2,str('stdev'),0.999,39
Completed,0.08,4,2226,9,236,str('H'),3,str('tstat'),0.999,72
Completed,0.08,4,3245,9,2595,str('H'),1,str('stdev'),0.001,39
Completed,0.08,3,4213,9,3834,str('KL'),2,str('tstat'),0.353,64
Completed,0.08,6,1635,9,271,str('KL'),1,str('stdev'),0.514,79
Completed,0.08,5,3547,9,39,str('KL'),1,str('tstat'),0.363,16
Completed,0.08,4,1,9,1494,str('H'),1,str('tstat'),0.009,49
Completed,0.08,4,497,9,4668,str('KL'),1,str('tstat'),0.001,11
Completed,0.08,4,4054,9,549,str('H'),3,str('tstat'),0.502,90
Completed,0.08,6,2088,9,3578,str('H'),1,str('tstat'),0.999,79
Completed,0.08,3,5000,9,4488,str('KL'),3,str('tstat'),0.999,1
Completed,0.08,4,1,9,2946,str('H'),1,str('tstat'),0.001,54
Completed,0.08,3,3194,9,4717,str('KL'),3,str('tstat'),0.001,74
Completed,0.08,4,5000,9,3469,str('KL'),3,str('stdev'),0.999,37
Completed,0.08,6,1,9,5000,str('KL'),1,str('stdev'),0.501,1
Completed,0.08,4,575,9,884,str('KL'),2,str('tstat'),0.001,19
Completed,0.08,7,1544,9,1633,str('H'),1,str('tstat'),0.999,86
Completed,0.08,3,3129,9,4615,str('H'),2,str('tstat'),0.477,63
Completed,0.06,5,1849,14,517,str('KL'),2,str('stdev'),0.999,68
Completed,0.08,5,5000,9,523,str('H'),1,str('tstat'),0.001,53
Completed,0.08,7,895,9,4340,str('H'),1,str('stdev'),0.999,88
Completed,0.08,4,3818,9,791,str('KL'),3,str('tstat'),0.001,56
Completed,0.08,4,867,9,3575,str('H'),3,str('tstat'),0.001,14
Completed,0.08,6,2934,9,1841,str('H'),1,str('tstat'),0.999,78
Completed,0.08,4,1729,9,2387,str('H'),2,str('tstat'),0.598,71
Completed,0.08,4,1991,9,4309,str('KL'),2,str('stdev'),0.001,29
Completed,0.08,3,4501,9,4784,str('H'),3,str('tstat'),0.501,37
Completed,0.08,3,677,9,2258,str('H'),2,str('tstat'),0.529,36
Completed,0.08,3,3498,9,2340,str('H'),2,str('tstat'),0.999,90
Completed,0.08,5,1203,9,3776,str('KL'),1,str('tstat'),0.999,15
Completed,0.08,5,1755,9,216,str('H'),3,str('stdev'),0.504,10
Completed,0.08,3,1,9,3085,str('KL'),1,str('stdev'),0.999,12
Completed,0.08,4,769,9,1871,str('H'),3,str('stdev'),0.001,69
Completed,0.08,6,1999,9,1366,str('H'),1,str('stdev'),0.999,65
Completed,0.08,3,1562,9,4584,str('H'),2,str('stdev'),0.999,1
Completed,0.08,5,1,9,1208,str('KL'),2,str('stdev'),0.001,48
Completed,0.08,3,2037,9,3428,str('H'),2,str('tstat'),0.482,63
Completed,0.08,6,5000,9,5000,str('KL'),1,str('stdev'),0.999,81
Completed,0.08,5,3292,9,4034,str('H'),3,str('stdev'),0.001,11
Completed,0.08,10,539,9,1,str('KL'),2,str('tstat'),0.525,11
Completed,0.08,9,1,9,4705,str('KL'),1,str('tstat'),0.001,1
Completed,0.08,4,2156,9,2707,str('KL'),2,str('tstat'),0.668,12
Completed,0.08,4,4388,9,1591,str('KL'),1,str('tstat'),0.501,11
Completed,0.08,4,3068,9,3357,str('H'),3,str('tstat'),0.999,71
Completed,0.08,4,2341,9,1147,str('H'),3,str('stdev'),0.999,72
Completed,0.08,4,1,9,375,str('KL'),1,str('tstat'),0.546,37
Completed,0.08,3,4751,9,2945,str('H'),2,str('stdev'),0.419,20
Completed,0.08,11,1800,9,1618,str('H'),2,str('tstat'),0.999,100
Completed,0.08,3,5000,9,1921,str('H'),3,str('tstat'),0.999,25
Completed,0.08,3,3390,9,1432,str('KL'),3,str('tstat'),0.555,29
Completed,0.08,4,4579,9,2564,str('H'),3,str('stdev'),0.999,13
Completed,0.08,4,5000,9,3206,str('H'),2,str('stdev'),0.999,85
Completed,0.08,3,4593,9,3260,str('KL'),2,str('tstat'),0.999,89
Completed,0.08,3,3579,9,4293,str('H'),2,str('stdev'),0.498,13
Completed,0.08,3,805,9,5000,str('KL'),3,str('stdev'),0.602,12
Completed,0.08,9,3323,9,540,str('H'),1,str('stdev'),0.273,84
Completed,0.08,4,4485,9,4736,str('KL'),2,str('tstat'),0.999,91
Completed,0.08,11,5000,9,1935,str('H'),2,str('tstat'),0.999,100
Completed,0.08,4,1221,9,2645,str('KL'),2,str('stdev'),0.999,86
Completed,0.08,4,2466,9,1027,str('H'),3,str('stdev'),0.999,90
Completed,0.08,4,3254,9,3281,str('H'),3,str('tstat'),0.999,13
Completed,0.08,3,5000,9,3889,str('H'),2,str('tstat'),0.999,10
Completed,0.08,5,826,9,952,str('KL'),3,str('tstat'),0.999,3
Completed,0.08,3,339,9,1200,str('KL'),3,str('stdev'),0.001,11
Completed,0.08,4,1,9,4583,str('KL'),3,str('stdev'),0.999,37
Completed,0.08,4,5000,9,4356,str('KL'),2,str('tstat'),0.999,100
Completed,0.08,3,1200,9,3977,str('H'),2,str('stdev'),0.001,87
Completed,0.08,3,1,9,3919,str('H'),3,str('tstat'),0.001,50
Completed,0.08,5,5000,9,375,str('H'),3,str('stdev'),0.001,1
Completed,0.08,4,478,9,2159,str('KL'),3,str('tstat'),0.494,31
Completed,0.08,3,4264,9,4789,str('H'),3,str('stdev'),0.39,90
Completed,0.08,4,3513,9,599,str('KL'),3,str('stdev'),0.532,15
Completed,0.08,3,4572,9,2801,str('H'),2,str('tstat'),0.001,100
Completed,0.08,5,5000,9,2686,str('H'),3,str('stdev'),0.999,92
Completed,0.08,4,4125,9,4758,str('KL'),1,str('stdev'),0.668,51
Completed,0.08,6,1376,9,2251,str('KL'),1,str('stdev'),0.999,1
Completed,0.08,7,3076,9,1703,str('KL'),2,str('stdev'),0.999,87
Completed,0.08,3,2843,9,4742,str('H'),3,str('stdev'),0.521,7
Completed,0.08,4,400,9,5000,str('H'),2,str('tstat'),0.361,73
Completed,0.08,5,681,9,412,str('H'),2,str('tstat'),0.001,29
Completed,0.08,4,1022,9,5000,str('KL'),2,str('tstat'),0.001,90
Completed,0.08,3,4259,9,1442,str('KL'),3,str('stdev'),0.003,65
Completed,0.08,4,1650,9,3867,str('KL'),1,str('stdev'),0.49,39
Completed,0.08,7,3340,9,3658,str('H'),1,str('tstat'),0.001,84
Completed,0.08,5,4857,9,1588,str('KL'),3,str('stdev'),0.999,11
Completed,0.08,7,4397,9,848,str('H'),1,str('stdev'),0.001,40
Completed,0.08,3,3967,9,3833,str('H'),3,str('tstat'),0.001,72
Completed,0.08,4,223,9,338,str('KL'),2,str('tstat'),0.001,60
Completed,0.04,4,524,18,1931,str('KL'),3,str('tstat'),0.975,18
Completed,0.08,6,4370,9,4776,str('H'),1,str('stdev'),0.4,80
Completed,0.04,7,3016,15,315,str('KL'),2,str('stdev'),0.21,71
Completed,0.04,4,1858,0,2623,str('H'),3,str('tstat'),0.664,33
Completed,0.08,4,5000,9,2037,str('KL'),3,str('stdev'),0.001,86
Completed,0.08,5,4648,9,2733,str('H'),1,str('tstat'),0.001,57
Completed,0.08,6,5000,9,4277,str('KL'),1,str('tstat'),0.001,75
Completed,0.08,8,4654,9,1759,str('H'),1,str('stdev'),0.001,1
Completed,0.08,4,867,9,3377,str('H'),1,str('tstat'),0.699,39
Completed,0.04,4,134,11,950,str('H'),2,str('stdev'),0.525,10
Completed,0.08,4,5000,9,4733,str('H'),2,str('tstat'),0.001,46
Completed,0.08,3,4831,9,2599,str('H'),3,str('stdev'),0.374,100
Completed,0.08,4,1331,9,189,str('H'),1,str('stdev'),0.618,56
Completed,0.08,5,4396,9,1864,str('KL'),1,str('stdev'),0.669,64
Completed,0.08,5,4209,9,3859,str('KL'),1,str('stdev'),0.999,72
Completed,0.08,8,5000,9,1,str('KL'),3,str('tstat'),0.001,44
Completed,0.04,4,163,19,2678,str('KL'),1,str('tstat'),0.379,10
Completed,0.04,4,4007,7,612,str('H'),3,str('stdev'),0.993,97
Completed,0.04,4,2676,11,4919,str('KL'),2,str('stdev'),0.677,54
Completed,0.06,4,1515,5,2140,str('H'),3,str('tstat'),0.199,41
Completed,0.06,6,1956,14,834,str('H'),2,str('stdev'),0.623,80
Completed,0.04,4,3153,2,3690,str('KL'),1,str('tstat'),0.001,18
Completed,0.04,4,4467,16,1728,str('H'),2,str('tstat'),0.328,33
Completed,0.08,3,660,9,4027,str('KL'),3,str('stdev'),0.797,71
Completed,0.06,4,1057,12,1342,str('KL'),1,str('stdev'),0.542,46
Completed,0.04,4,4755,3,4120,str('H'),2,str('tstat'),0.084,59
Completed,0.04,8,3569,19,1064,str('KL'),2,str('tstat'),0.277,93
Completed,0.04,7,2447,2,501,str('KL'),1,str('tstat'),0.243,2
Completed,0.06,4,1657,14,1849,str('KL'),1,str('stdev'),0.575,63
Completed,0.04,4,2845,0,3926,str('H'),3,str('tstat'),0.051,26
Completed,0.05,4,4150,17,867,str('KL'),3,str('tstat'),0.372,25
Completed,0.06,4,333,8,3638,str('H'),2,str('stdev'),0.752,88
Completed,0.06,7,1,14,1,str('KL'),3,str('tstat'),0.001,100
Completed,0.06,9,5000,14,1,str('H'),2,str('stdev'),0.001,1
Completed,0.06,8,5000,14,1,str('H'),3,str('tstat'),0.001,100
Completed,0.06,5,5000,14,5000,str('H'),3,str('stdev'),0.999,1
Completed,0.06,10,5000,14,5000,str('H'),1,str('stdev'),0.001,1
Completed,0.06,5,1,14,5000,str('H'),3,str('stdev'),0.001,1
Completed,0.06,13,1,14,5000,str('H'),1,str('stdev'),0.999,100
Completed,0.06,21,1,14,413,str('KL'),1,str('stdev'),0.999,100
Completed,0.06,5,1,14,5000,str('KL'),2,str('stdev'),0.999,1
Completed,0.06,12,2707,14,2659,str('KL'),1,str('tstat'),0.999,100
Completed,0.06,4,2563,14,1259,str('KL'),3,str('tstat'),0.999,40
Completed,0.06,4,2261,5,3129,str('H'),3,str('stdev'),0.849,5
Completed,0.05,5,1765,17,4514,str('H'),1,str('tstat'),0.454,69
Completed,0.04,4,3109,7,2213,str('KL'),2,str('stdev'),0.92,32
Completed,0.06,3,4278,14,2927,str('H'),2,str('stdev'),0.72,19
Completed,0.04,28,617,0,70,str('KL'),1,str('tstat'),0.157,82
Completed,0.06,6,2494,14,847,str('H'),1,str('stdev'),0.001,41
Completed,0.06,13,1938,14,3394,str('KL'),1,str('tstat'),0.001,100
Completed,0.06,5,2157,14,2026,str('KL'),1,str('tstat'),0.999,31
Completed,0.06,13,1966,14,1967,str('KL'),1,str('tstat'),0.001,100
Completed,0.06,5,2523,14,5000,str('KL'),1,str('tstat'),0.001,46
Completed,0.06,5,5000,14,5000,str('H'),3,str('tstat'),0.001,1
