Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.66,4,987,3,2496,str('KL'),3,str('tstat'),0.331,1
Completed,0.57,35,761,4,3674,str('H'),2,str('tstat'),0.69,100
Completed,0.57,60,605,2,1,str('KL'),2,str('tstat'),0.001,1
Completed,0.57,17,402,4,4916,str('KL'),2,str('tstat'),0.001,1
Completed,0.64,14,1560,5,4851,str('KL'),3,str('tstat'),0.276,1
Completed,0.57,31,4625,4,5000,str('H'),2,str('tstat'),0.841,100
Completed,0.57,18,1372,2,4808,str('H'),2,str('tstat'),0.733,1
Completed,0.61,6,4914,3,4994,str('H'),2,str('tstat'),0.883,51
Completed,0.66,5,496,3,4679,str('KL'),2,str('tstat'),0.711,1
Completed,0.57,15,1448,4,4840,str('H'),2,str('stdev'),0.502,50
Completed,0.65,9,2727,3,3698,str('KL'),2,str('tstat'),0.632,66
Completed,0.61,22,1849,3,3793,str('KL'),2,str('tstat'),0.001,100
Completed,0.57,18,4456,4,4812,str('H'),2,str('tstat'),0.825,1
Completed,0.64,26,677,5,4741,str('H'),2,str('tstat'),0.719,98
Completed,0.63,5,1097,3,4854,str('H'),2,str('tstat'),0.996,1
Completed,0.65,6,701,3,4825,str('KL'),1,str('tstat'),0.307,47
Completed,0.57,15,909,2,3758,str('H'),2,str('tstat'),0.708,75
Completed,0.57,14,4566,4,3791,str('KL'),2,str('tstat'),0.672,35
Completed,0.64,17,3166,3,3765,str('H'),2,str('tstat'),0.684,82
Completed,0.63,27,3722,3,3852,str('KL'),2,str('stdev'),0.439,100
Completed,0.66,4,1,3,2865,str('KL'),2,str('stdev'),0.999,1
Completed,0.68,7,3989,3,3969,str('KL'),1,str('tstat'),0.999,1
Completed,0.67,4,1214,3,1872,str('H'),2,str('stdev'),0.001,1
Completed,0.66,47,1,3,1,str('KL'),3,str('tstat'),0.001,1
Completed,0.69,6,467,3,1013,str('H'),1,str('tstat'),0.999,1
Completed,0.67,4,1,3,1117,str('KL'),2,str('tstat'),0.001,1
Completed,0.59,39,2799,5,1890,str('H'),2,str('stdev'),0.001,100
Completed,0.58,17,1,5,1975,str('KL'),2,str('stdev'),0.001,1
Completed,0.65,6,742,3,4278,str('H'),1,str('tstat'),0.999,1
Completed,0.67,130,4699,3,849,str('KL'),1,str('tstat'),0.999,100
Completed,0.64,13,5000,5,5000,str('H'),3,str('tstat'),0.999,1
Completed,0.65,50,203,3,2358,str('H'),1,str('stdev'),0.001,100
Completed,0.57,53,3882,1,1887,str('KL'),2,str('stdev'),0.001,100
Completed,0.69,6,2630,3,2089,str('H'),1,str('tstat'),0.001,1
Completed,0.57,66,2561,5,236,str('H'),1,str('tstat'),0.999,66
Completed,0.59,19,833,5,3257,str('H'),1,str('tstat'),0.001,1
Completed,0.69,7,2063,3,1300,str('KL'),1,str('stdev'),0.999,1
Completed,0.69,6,1,3,641,str('KL'),1,str('tstat'),0.999,1
Completed,0.57,15,341,7,1145,str('KL'),2,str('tstat'),0.001,1
Completed,0.6,44,1408,3,2574,str('KL'),1,str('stdev'),0.999,100
Completed,0.67,6,1,3,1057,str('H'),2,str('tstat'),0.001,1
Completed,0.57,14,3988,5,4177,str('H'),3,str('tstat'),0.001,1
Completed,0.63,37,1,3,3938,str('H'),1,str('tstat'),0.001,100
Completed,0.57,12,3609,1,5000,str('KL'),3,str('tstat'),0.999,100
Completed,0.63,4,152,3,2674,str('KL'),2,str('stdev'),0.51,1
Completed,0.66,4,79,3,2733,str('H'),2,str('stdev'),0.537,1
Completed,0.69,6,1979,3,799,str('H'),1,str('tstat'),0.525,1
Completed,0.69,6,854,3,1496,str('KL'),1,str('stdev'),0.411,1
Completed,0.66,4,1991,3,2350,str('KL'),2,str('stdev'),0.379,1
Completed,0.66,5,1365,3,4022,str('KL'),2,str('stdev'),0.999,1
Completed,0.64,24,5000,5,5000,str('KL'),2,str('stdev'),0.999,100
Completed,0.66,5,4307,3,2914,str('KL'),2,str('stdev'),0.599,1
Completed,0.66,4,5000,3,2839,str('H'),2,str('stdev'),0.588,1
Completed,0.65,5,5000,3,5000,str('KL'),2,str('stdev'),0.999,1
Completed,0.67,6,1,3,2550,str('KL'),1,str('tstat'),0.999,1
Completed,0.68,6,360,3,1348,str('KL'),1,str('tstat'),0.43,1
Completed,0.7,7,481,3,116,str('KL'),1,str('stdev'),0.297,1
Completed,0.69,7,4213,3,415,str('H'),1,str('tstat'),0.44,1
Completed,0.66,45,3697,3,1,str('KL'),2,str('stdev'),0.001,1
Completed,0.68,7,4951,3,1351,str('KL'),1,str('stdev'),0.001,1
Completed,0.68,7,1766,3,99,str('KL'),1,str('stdev'),0.001,16
Completed,0.66,439,3504,3,1,str('KL'),2,str('stdev'),0.001,26
Completed,0.66,103,3714,3,1,str('H'),2,str('stdev'),0.001,14
Completed,0.66,249,4720,3,1,str('KL'),2,str('stdev'),0.999,21
Completed,0.66,6694,4912,3,1,str('KL'),2,str('stdev'),0.001,57
Completed,0.6,4,4998,3,586,str('KL'),2,str('tstat'),0.001,16
Completed,0.66,95,266,3,1,str('KL'),2,str('stdev'),0.999,11
Completed,0.64,5,2269,3,1234,str('H'),1,str('stdev'),0.001,24
Completed,0.66,534,3533,3,1,str('H'),2,str('stdev'),0.001,29
Completed,0.66,209,1,3,1,str('KL'),2,str('stdev'),0.001,19
Completed,0.67,7,1,3,19,str('KL'),3,str('stdev'),0.001,37
Completed,0.67,5,1383,3,2925,str('KL'),1,str('tstat'),0.999,5
Completed,0.62,4,3445,3,1941,str('KL'),1,str('stdev'),0.001,6
Completed,0.64,16,61,3,1650,str('KL'),2,str('stdev'),0.999,77
Completed,0.62,21,2316,3,1256,str('H'),2,str('stdev'),0.999,78
Completed,0.64,14,1962,3,1429,str('H'),1,str('stdev'),0.999,62
Completed,0.64,24,619,3,1874,str('H'),2,str('stdev'),0.999,77
Completed,0.67,18,1284,3,2133,str('KL'),2,str('stdev'),0.999,75
Completed,0.65,13,775,3,837,str('H'),1,str('stdev'),0.999,52
Completed,0.67,16,243,3,2634,str('KL'),1,str('tstat'),0.999,68
Completed,0.65,19,711,3,1156,str('KL'),2,str('stdev'),0.999,78
Completed,0.66,32,299,3,1584,str('H'),1,str('stdev'),0.999,81
Completed,0.63,69,1,3,842,str('H'),1,str('stdev'),0.999,85
Completed,0.67,6,4577,3,1589,str('H'),1,str('stdev'),0.999,46
Completed,0.65,15,992,3,1912,str('KL'),2,str('stdev'),0.999,76
Completed,0.65,18,835,3,1446,str('H'),2,str('tstat'),0.001,77
Completed,0.66,13,2207,3,1188,str('KL'),1,str('stdev'),0.999,60
Completed,0.64,117,2722,3,329,str('H'),2,str('tstat'),0.999,82
Completed,0.65,23,2181,3,5000,str('KL'),1,str('stdev'),0.001,90
Completed,0.65,139,2118,3,312,str('KL'),1,str('stdev'),0.001,85
Completed,0.61,12,1,3,673,str('KL'),1,str('stdev'),0.999,55
Completed,0.66,13,1279,3,3373,str('KL'),1,str('stdev'),0.999,70
Completed,0.64,20,537,3,2158,str('H'),2,str('stdev'),0.001,75
Completed,0.66,5,336,3,2397,str('KL'),1,str('stdev'),0.555,23
Completed,0.65,4,919,3,5000,str('KL'),1,str('stdev'),0.999,9
Completed,0.64,4,884,3,951,str('KL'),1,str('tstat'),0.999,17
Completed,0.63,5,1750,3,3410,str('KL'),1,str('stdev'),0.999,29
Completed,0.67,4,3567,3,4052,str('KL'),1,str('tstat'),0.999,10
Completed,0.58,4,3865,3,1591,str('KL'),2,str('stdev'),0.999,17
Completed,0.63,5,1256,3,598,str('KL'),1,str('stdev'),0.999,29
Completed,0.63,4,455,3,1881,str('KL'),2,str('stdev'),0.001,17
Completed,0.67,4,977,3,2288,str('KL'),1,str('stdev'),0.001,19
Completed,0.66,5,913,3,789,str('KL'),1,str('stdev'),0.001,15
Completed,0.61,4,4607,3,4612,str('KL'),1,str('tstat'),0.001,10
Completed,0.67,6,3901,3,1267,str('KL'),1,str('tstat'),0.999,31
Completed,0.58,5,4849,3,2677,str('KL'),1,str('tstat'),0.999,25
Completed,0.66,4,1,3,1479,str('H'),2,str('stdev'),0.999,20
Completed,0.66,4,4673,3,2247,str('KL'),1,str('stdev'),0.001,20
Completed,0.63,5,438,3,425,str('KL'),1,str('tstat'),0.999,22
Completed,0.67,6,1,3,3423,str('KL'),1,str('tstat'),0.001,60
Completed,0.66,4,1,3,2096,str('H'),2,str('stdev'),0.999,17
Completed,0.64,4,1,3,1113,str('KL'),3,str('stdev'),0.999,12
Completed,0.66,6,559,3,3894,str('KL'),1,str('stdev'),0.001,34
Completed,0.63,5,714,3,2053,str('KL'),2,str('tstat'),0.999,14
Completed,0.62,4,1825,3,5000,str('H'),2,str('tstat'),0.001,33
Completed,0.65,42,2699,3,5000,str('H'),1,str('stdev'),0.001,100
Completed,0.62,8,4446,3,5000,str('KL'),2,str('stdev'),0.001,70
Completed,0.66,25,3833,3,4012,str('KL'),1,str('stdev'),0.999,91
Completed,0.62,4,4162,3,5000,str('H'),2,str('stdev'),0.001,28
Completed,0.63,3,696,3,2347,str('H'),3,str('stdev'),0.001,48
Completed,0.67,8,32,3,4263,str('H'),1,str('stdev'),0.001,56
Completed,0.62,4,1693,3,5000,str('KL'),2,str('stdev'),0.999,34
Completed,0.65,18,4687,3,4421,str('H'),1,str('tstat'),0.001,85
Completed,0.62,4,363,3,5000,str('H'),3,str('stdev'),0.999,24
Completed,0.62,4,1369,3,5000,str('H'),3,str('stdev'),0.001,56
Completed,0.62,4,1,3,5000,str('KL'),3,str('tstat'),0.999,63
Completed,0.62,4,1,3,5000,str('KL'),2,str('tstat'),0.001,21
Completed,0.64,6,1,3,4767,str('KL'),2,str('tstat'),0.001,67
Completed,0.64,5,4214,3,1930,str('KL'),2,str('tstat'),0.999,39
Completed,0.64,3,4176,3,3566,str('KL'),3,str('stdev'),0.999,31
Completed,0.66,12,4734,3,4532,str('KL'),1,str('tstat'),0.999,69
Completed,0.67,29,1199,3,3712,str('KL'),1,str('tstat'),0.001,93
Completed,0.62,11,5000,3,5000,str('H'),2,str('tstat'),0.999,73
Completed,0.62,3,1965,3,5000,str('H'),3,str('tstat'),0.999,34
Completed,0.67,10,3693,3,2390,str('KL'),1,str('stdev'),0.001,57
Completed,0.62,3,3651,3,5000,str('KL'),3,str('tstat'),0.001,15
Completed,0.62,10,3990,3,5000,str('KL'),2,str('stdev'),0.999,79
Completed,0.66,40,5000,3,1,str('H'),3,str('stdev'),0.999,75
Completed,0.6,4,4225,3,3997,str('H'),3,str('stdev'),0.999,26
Completed,0.61,3,1,3,3396,str('KL'),3,str('tstat'),0.999,49
Completed,0.65,67,1686,3,691,str('KL'),2,str('stdev'),0.001,85
Completed,0.67,4,5000,3,3112,str('KL'),1,str('stdev'),0.001,16
Completed,0.64,6,475,3,2499,str('KL'),1,str('stdev'),0.999,45
Completed,0.65,13,1,3,5000,str('H'),1,str('tstat'),0.001,67
Completed,0.67,10,189,3,4222,str('KL'),1,str('stdev'),0.999,77
Completed,0.67,56,4982,3,1513,str('H'),1,str('stdev'),0.999,93
Completed,0.65,7,4953,3,4338,str('H'),1,str('stdev'),0.001,46
Completed,0.63,4,47,3,5000,str('H'),2,str('stdev'),0.999,9
Completed,0.66,23,4922,3,2621,str('H'),1,str('tstat'),0.001,80
Completed,0.65,7,262,3,1916,str('KL'),1,str('tstat'),0.001,50
Completed,0.63,95,188,3,397,str('H'),2,str('stdev'),0.999,89
Completed,0.63,13,2679,3,2332,str('H'),2,str('stdev'),0.001,68
Completed,0.66,36,103,3,1499,str('KL'),1,str('tstat'),0.001,94
Completed,0.65,244,2961,3,137,str('KL'),1,str('stdev'),0.001,75
Completed,0.54,21,2124,3,3024,str('KL'),2,str('tstat'),0.999,93
Completed,0.65,23,664,3,863,str('KL'),1,str('tstat'),0.001,76
Completed,0.64,11,5000,3,3874,str('H'),1,str('stdev'),0.999,64
Completed,0.64,53,451,3,703,str('H'),2,str('stdev'),0.999,85
Completed,0.64,4,3416,3,2182,str('H'),3,str('stdev'),0.999,61
Completed,0.6,4,4502,3,2287,str('H'),3,str('tstat'),0.001,38
Completed,0.62,4,1431,3,5000,str('KL'),3,str('stdev'),0.001,90
Completed,0.62,4,2721,3,968,str('KL'),3,str('stdev'),0.001,1
Completed,0.59,3,1033,3,1277,str('KL'),3,str('tstat'),0.001,57
Completed,0.64,4,4837,3,1163,str('H'),3,str('stdev'),0.001,83
Completed,0.61,3,1764,3,4097,str('H'),3,str('tstat'),0.001,73
Completed,0.65,4,3236,3,4467,str('KL'),3,str('tstat'),0.999,93
Completed,0.64,4,4673,3,2665,str('H'),3,str('tstat'),0.999,68
Completed,0.64,4,204,3,1136,str('H'),3,str('stdev'),0.001,49
Completed,0.6,3,3881,3,4226,str('KL'),3,str('stdev'),0.001,100
Completed,0.65,5,2666,3,957,str('KL'),3,str('tstat'),0.999,1
Completed,0.66,4,5000,3,2395,str('KL'),3,str('stdev'),0.001,63
Completed,0.62,4,2831,3,5000,str('H'),3,str('stdev'),0.001,86
Completed,0.65,4,822,3,2633,str('KL'),3,str('tstat'),0.999,58
Completed,0.63,4,1674,3,1616,str('KL'),3,str('stdev'),0.999,38
Completed,0.62,3,5000,3,959,str('H'),3,str('tstat'),0.001,1
Completed,0.63,4,376,3,1538,str('H'),3,str('stdev'),0.001,59
Completed,0.64,4,4269,3,3670,str('KL'),3,str('stdev'),0.999,10
Completed,0.65,4,142,3,999,str('H'),3,str('stdev'),0.999,1
Completed,0.64,4,660,3,1892,str('KL'),3,str('tstat'),0.999,37
Completed,0.65,4,1161,3,1326,str('KL'),3,str('stdev'),0.999,87
Completed,0.64,4,906,3,953,str('KL'),3,str('tstat'),0.999,20
Completed,0.62,4,1,3,5000,str('KL'),3,str('stdev'),0.999,75
Completed,0.64,3,4552,3,3699,str('H'),3,str('tstat'),0.001,11
Completed,0.66,25,283,3,1436,str('KL'),1,str('stdev'),0.001,73
Completed,0.65,5,2468,3,3098,str('H'),1,str('stdev'),0.999,37
Completed,0.55,3,179,3,3132,str('KL'),2,str('stdev'),0.999,9
Completed,0.65,17,4491,3,1576,str('KL'),1,str('tstat'),0.001,73
Completed,0.66,39,3318,3,1878,str('KL'),2,str('stdev'),0.001,94
Completed,0.67,23,510,3,2836,str('H'),2,str('stdev'),0.001,85
Completed,0.54,4,4694,3,4373,str('H'),2,str('tstat'),0.001,27
Completed,0.65,25,3388,3,1468,str('H'),1,str('stdev'),0.999,72
Completed,0.66,18,4326,3,2449,str('KL'),2,str('tstat'),0.001,89
Completed,0.67,23,2858,3,1329,str('KL'),1,str('tstat'),0.999,71
Completed,0.58,3,206,3,3138,str('H'),2,str('tstat'),0.001,9
Completed,0.64,5,2377,3,4379,str('H'),2,str('stdev'),0.999,27
Completed,0.65,46,349,3,1453,str('H'),2,str('stdev'),0.001,95
Completed,0.57,4,4738,3,3073,str('H'),2,str('stdev'),0.001,9
Completed,0.67,40,4077,3,1978,str('H'),2,str('stdev'),0.001,94
Completed,0.62,15,3397,3,5000,str('KL'),2,str('stdev'),0.999,91
Completed,0.66,5,3645,3,2227,str('H'),2,str('stdev'),0.999,37
Completed,0.65,4,3671,3,949,str('KL'),3,str('tstat'),0.001,100
Completed,0.66,4,2254,3,910,str('H'),2,str('tstat'),0.999,14
Completed,0.63,4,3735,3,2322,str('KL'),3,str('stdev'),0.999,9
Completed,0.66,4,3813,3,2886,str('KL'),3,str('tstat'),0.001,26
Completed,0.61,4,2574,3,1751,str('KL'),2,str('tstat'),0.001,32
Completed,0.63,4,2003,3,2844,str('KL'),3,str('stdev'),0.999,26
Completed,0.51,7,203,3,4209,str('KL'),2,str('stdev'),0.001,64
Completed,0.63,4,1,3,1064,str('KL'),3,str('stdev'),0.001,100
Completed,0.65,4,1842,3,4284,str('KL'),3,str('stdev'),0.001,53
Completed,0.64,22,1850,3,629,str('H'),1,str('stdev'),0.999,60
Completed,0.65,5,3950,3,5000,str('H'),1,str('tstat'),0.999,15
Completed,0.64,5,2970,3,4604,str('KL'),1,str('tstat'),0.999,5
Completed,0.67,23,730,3,4474,str('KL'),1,str('tstat'),0.001,95
Completed,0.61,13,2021,3,2741,str('H'),1,str('tstat'),0.999,63
Completed,0.61,5,1644,3,3584,str('KL'),2,str('tstat'),0.001,49
Completed,0.64,5,879,3,4660,str('KL'),1,str('stdev'),0.999,39
Completed,0.66,5,5000,3,4530,str('KL'),1,str('stdev'),0.999,29
Completed,0.67,6,4081,3,4513,str('H'),1,str('tstat'),0.001,39
Completed,0.64,4,4187,3,710,str('KL'),1,str('stdev'),0.999,23
Completed,0.61,5,261,3,3176,str('H'),1,str('stdev'),0.001,21
Completed,0.64,5,4542,3,3522,str('H'),2,str('tstat'),0.999,50
Completed,0.66,4,3327,3,4254,str('KL'),2,str('stdev'),0.999,6
Completed,0.66,5,1,3,3189,str('H'),1,str('tstat'),0.999,21
Completed,0.66,5,733,3,893,str('H'),1,str('stdev'),0.001,28
Completed,0.66,5,34,3,4422,str('H'),1,str('stdev'),0.999,28
Completed,0.67,11,601,3,1510,str('H'),1,str('stdev'),0.001,54
Completed,0.66,4,4809,3,2387,str('KL'),2,str('tstat'),0.001,21
Completed,0.64,4,96,3,477,str('H'),3,str('tstat'),0.001,69
Completed,0.62,3,3313,3,5000,str('KL'),3,str('tstat'),0.999,45
Completed,0.66,4,3001,3,1922,str('KL'),3,str('stdev'),0.999,76
Completed,0.65,10,5000,3,1487,str('KL'),1,str('tstat'),0.999,55
Completed,0.62,4,4999,3,5000,str('H'),3,str('tstat'),0.001,7
Completed,0.67,4,1434,3,2658,str('KL'),1,str('tstat'),0.999,13
Completed,0.62,3,1119,3,5000,str('KL'),3,str('stdev'),0.999,7
Completed,0.65,14,1720,3,4513,str('KL'),2,str('stdev'),0.999,88
Completed,0.64,5,302,3,2532,str('KL'),2,str('tstat'),0.999,45
Completed,0.65,697,903,3,112,str('KL'),1,str('stdev'),0.001,94
Completed,0.65,4,2214,3,2465,str('H'),2,str('tstat'),0.999,6
Completed,0.66,4,90,3,2815,str('KL'),2,str('stdev'),0.999,6
Completed,0.65,4,4880,3,1432,str('KL'),1,str('tstat'),0.001,13
Completed,0.66,21,4649,3,100,str('H'),1,str('tstat'),0.999,34
Completed,0.63,207,2117,3,347,str('H'),2,str('stdev'),0.001,100
Completed,0.65,6,519,3,5000,str('H'),1,str('stdev'),0.001,43
Completed,0.64,4,4988,3,2514,str('KL'),2,str('tstat'),0.001,5
Completed,0.66,81,2424,3,1493,str('KL'),1,str('tstat'),0.999,100
Completed,0.66,80,4554,3,1481,str('H'),1,str('stdev'),0.001,100
Completed,0.63,4,1422,3,4373,str('KL'),3,str('tstat'),0.999,16
Completed,0.62,4,308,3,2245,str('H'),3,str('stdev'),0.001,94
Completed,0.62,4,4872,3,1195,str('H'),3,str('tstat'),0.999,5
Completed,0.65,3,4617,3,1825,str('H'),3,str('tstat'),0.001,17
Completed,0.64,4,2688,3,3246,str('KL'),3,str('stdev'),0.999,95
Completed,0.61,4,3442,3,4459,str('H'),3,str('stdev'),0.001,12
Completed,0.58,3,2157,3,3115,str('KL'),3,str('tstat'),0.999,79
Completed,0.66,4,4532,3,1798,str('KL'),3,str('stdev'),0.001,17
Completed,0.64,4,2262,3,3606,str('KL'),3,str('tstat'),0.999,20
Completed,0.61,3,1,3,4590,str('H'),3,str('tstat'),0.001,68
Completed,0.65,32,1,3,1494,str('KL'),1,str('stdev'),0.999,100
Completed,0.65,37,3007,3,1495,str('KL'),1,str('tstat'),0.001,100
Completed,0.65,4,4881,3,1749,str('H'),3,str('stdev'),0.999,94
Completed,0.67,4,4618,3,746,str('KL'),3,str('stdev'),0.001,6
Completed,0.65,3,1,3,1799,str('H'),3,str('stdev'),0.999,17
Completed,0.6,4,783,3,4486,str('KL'),3,str('tstat'),0.001,30
Completed,0.65,31,5000,3,1495,str('KL'),1,str('stdev'),0.999,100
Completed,0.61,4,4532,3,4137,str('H'),2,str('tstat'),0.001,42
Completed,0.57,38,4830,6,352,str('H'),1,str('stdev'),0.134,61
Completed,0.58,8,1199,3,3117,str('KL'),2,str('tstat'),0.947,49
Completed,0.57,23,2457,4,1708,str('H'),3,str('tstat'),0.466,21
Completed,0.57,35,3591,1,4239,str('KL'),2,str('stdev'),0.655,84
Completed,0.6,25,2563,5,3658,str('KL'),1,str('stdev'),0.375,2
Completed,0.57,19,1429,0,1039,str('H'),3,str('tstat'),0.56,89
Completed,0.57,15,190,7,4958,str('KL'),3,str('tstat'),0.042,68
Completed,0.57,14,3822,2,2261,str('H'),1,str('stdev'),0.852,31
Completed,0.57,19,4205,4,4457,str('H'),2,str('stdev'),0.258,10
Completed,0.57,19,573,1,2078,str('KL'),1,str('tstat'),0.573,97
Completed,0.57,25,1832,6,3177,str('H'),2,str('tstat'),0.092,73
Completed,0.63,4,2966,3,876,str('KL'),3,str('stdev'),0.78,35
Completed,0.57,17,3188,7,1535,str('KL'),3,str('stdev'),0.25,56
Completed,0.57,16,2054,2,3768,str('H'),2,str('tstat'),0.934,44
Completed,0.57,19,815,5,159,str('KL'),1,str('tstat'),0.417,13
Completed,0.57,19,4447,0,2626,str('H'),3,str('stdev'),0.727,76
Completed,0.59,17,4673,5,2029,str('KL'),2,str('tstat'),0.987,17
Completed,0.57,17,726,0,4565,str('H'),3,str('stdev'),0.174,80
Completed,0.57,19,1987,7,651,str('KL'),2,str('stdev'),0.663,53
Completed,0.57,14,3431,2,3421,str('H'),1,str('tstat'),0.473,40
Completed,0.65,8,1788,3,2985,str('KL'),2,str('tstat'),0.999,60
Completed,0.65,10,937,3,2989,str('H'),2,str('stdev'),0.001,60
Completed,0.64,40,2314,3,1782,str('KL'),1,str('stdev'),0.999,88
Completed,0.65,35,5000,3,3696,str('KL'),1,str('stdev'),0.001,100
Completed,0.64,4,1,3,3574,str('KL'),2,str('stdev'),0.001,41
Completed,0.65,9,2274,3,5000,str('KL'),1,str('stdev'),0.999,59
Completed,0.65,6,1037,3,986,str('KL'),2,str('stdev'),0.979,47
Completed,0.56,6,4671,3,667,str('KL'),2,str('stdev'),0.999,42
Completed,0.66,8,1681,3,1101,str('KL'),2,str('stdev'),0.66,44
Completed,0.66,10,295,3,900,str('KL'),2,str('stdev'),0.999,58
Completed,0.66,22,3742,3,802,str('KL'),2,str('stdev'),0.001,64
Completed,0.64,32,4267,3,3077,str('KL'),1,str('stdev'),0.001,90
Completed,0.6,7,1446,3,1419,str('H'),2,str('stdev'),0.999,37
Completed,0.65,6,4856,3,1457,str('KL'),2,str('stdev'),0.001,39
Completed,0.65,6,605,3,1741,str('KL'),1,str('stdev'),0.001,27
Completed,0.65,13,3382,3,770,str('KL'),2,str('stdev'),0.999,50
Completed,0.66,12,675,3,532,str('H'),1,str('stdev'),0.001,42
Completed,0.65,76,910,3,555,str('KL'),1,str('stdev'),0.001,79
Completed,0.69,9,2920,3,222,str('H'),1,str('stdev'),0.72,1
Completed,0.62,6,2530,3,130,str('KL'),3,str('stdev'),0.424,1
Completed,0.65,11,1436,3,1325,str('KL'),2,str('stdev'),0.001,55
Completed,0.66,27,1336,3,2093,str('H'),1,str('tstat'),0.999,70
Completed,0.66,6,1900,3,1888,str('KL'),3,str('stdev'),0.001,1
Completed,0.67,6,2418,3,3603,str('KL'),1,str('tstat'),0.001,16
Completed,0.66,6,3224,3,408,str('KL'),2,str('stdev'),0.188,1
Completed,0.62,7,4704,3,452,str('KL'),2,str('stdev'),0.001,34
Completed,0.66,33,3514,3,869,str('KL'),1,str('stdev'),0.117,62
Completed,0.65,10,2144,3,1136,str('KL'),1,str('stdev'),0.999,42
Completed,0.65,66,3600,3,275,str('H'),1,str('stdev'),0.001,63
Completed,0.64,12,898,3,898,str('H'),1,str('stdev'),0.001,46
Completed,0.65,197,1487,3,114,str('H'),1,str('stdev'),0.839,74
Completed,0.67,70,4587,3,408,str('KL'),1,str('stdev'),0.001,70
Completed,0.65,50,1604,3,597,str('H'),2,str('stdev'),0.999,78
Completed,0.65,202,4494,3,550,str('H'),1,str('tstat'),0.999,96
Completed,0.67,39,889,3,3157,str('H'),1,str('stdev'),0.999,100
Completed,0.65,73,3889,3,1796,str('KL'),1,str('stdev'),0.001,100
Completed,0.66,57,1032,3,1180,str('KL'),1,str('stdev'),0.001,84
Completed,0.67,16,4823,3,2954,str('KL'),1,str('stdev'),0.999,74
Completed,0.66,29,3480,3,2215,str('KL'),1,str('stdev'),0.999,83
Completed,0.62,4,1210,3,567,str('H'),3,str('stdev'),0.999,51
Completed,0.66,5,1,3,3521,str('KL'),2,str('stdev'),0.999,1
Completed,0.65,5,1760,3,1736,str('KL'),1,str('stdev'),0.001,16
Completed,0.66,6,3687,3,650,str('KL'),2,str('stdev'),0.999,28
