Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
Completed,0.17,8,1385,113,2417,str('H'),1,str('stdev'),0.387,45
Completed,0.17,10,1284,127,1968,str('H'),2,str('stdev'),0.363,57
Completed,0.17,8,2899,61,1001,str('H'),3,str('stdev'),0.373,98
Completed,0.17,12,1122,127,1612,str('H'),2,str('stdev'),0.364,66
Completed,0.17,8,3563,120,909,str('KL'),3,str('stdev'),0.353,64
Completed,0.17,8,2767,83,841,str('H'),3,str('stdev'),0.381,99
Completed,0.17,9,1127,56,592,str('KL'),1,str('tstat'),0.37,24
Completed,0.17,16,955,108,1031,str('H'),1,str('stdev'),0.374,81
Completed,0.17,8,4362,127,760,str('KL'),3,str('stdev'),0.366,74
Completed,0.17,7,2474,96,1658,str('H'),3,str('stdev'),0.379,34
Completed,0.17,7,2113,113,1144,str('H'),3,str('stdev'),0.38,67
Completed,0.17,15,1234,126,1888,str('H'),2,str('stdev'),0.363,85
Completed,0.17,9,2041,83,1355,str('H'),2,str('stdev'),0.371,43
Completed,0.17,9,2119,120,1899,str('H'),1,str('stdev'),0.383,37
Completed,0.17,17,2405,120,220,str('H'),2,str('stdev'),0.366,52
Completed,0.17,10,932,40,2096,str('KL'),1,str('stdev'),0.368,11
Completed,0.17,9,170,117,626,str('KL'),1,str('tstat'),0.365,8
Completed,0.17,11,1850,47,1443,str('H'),2,str('stdev'),0.369,8
Completed,0.17,9,2130,126,1675,str('H'),2,str('stdev'),0.371,47
Completed,0.17,18,3898,73,1,str('H'),3,str('stdev'),0.116,100
Completed,0.17,12,1050,127,2227,str('KL'),1,str('stdev'),0.368,1
Completed,0.17,19,1729,127,298,str('H'),2,str('stdev'),0.372,65
Completed,0.17,9,1657,127,1411,str('H'),2,str('stdev'),0.368,35
Completed,0.17,14,4465,127,34,str('H'),2,str('stdev'),0.361,31
Completed,0.29,5,2031,8,835,str('H'),3,str('stdev'),0.61,58
Completed,0.17,7,2124,7,2689,str('KL'),3,str('tstat'),0.001,37
Completed,0.17,7,2650,7,1830,str('KL'),3,str('stdev'),0.355,74
Completed,0.29,5,4873,8,1702,str('KL'),3,str('tstat'),0.678,94
Completed,0.29,5,2668,8,1755,str('KL'),3,str('stdev'),0.109,74
Completed,0.29,5,2279,8,749,str('H'),3,str('stdev'),0.637,68
Completed,0.29,5,1056,8,1915,str('H'),3,str('tstat'),0.3,13
Completed,0.29,10,3295,8,1847,str('H'),1,str('stdev'),0.869,75
Completed,0.17,9,3003,7,968,str('KL'),3,str('stdev'),0.292,71
Completed,0.29,5,3495,8,2767,str('KL'),3,str('tstat'),0.737,96
Completed,0.29,5,1441,8,2159,str('KL'),3,str('stdev'),0.618,82
Completed,0.29,5,442,8,176,str('KL'),1,str('tstat'),0.001,25
Completed,0.29,7,2140,8,2853,str('H'),2,str('stdev'),0.676,64
Completed,0.29,6,2942,8,1104,str('KL'),3,str('stdev'),0.999,100
Completed,0.17,8,2659,10,2475,str('KL'),3,str('stdev'),0.769,100
Completed,0.29,7,1563,8,1997,str('H'),2,str('stdev'),0.001,60
Completed,0.17,9,4821,83,4721,str('KL'),2,str('stdev'),0.451,78
Completed,0.17,7,2200,10,2274,str('KL'),3,str('tstat'),0.001,33
Completed,0.21,8,4747,123,3218,str('H'),2,str('stdev'),0.778,45
Completed,0.29,6,4230,8,1185,str('KL'),3,str('tstat'),0.999,94
Completed,0.11,11,4129,65,5000,str('KL'),2,str('stdev'),0.6,85
Completed,0.29,17,1120,8,511,str('H'),1,str('stdev'),0.94,75
Completed,0.12,7,4761,9,1398,str('KL'),3,str('tstat'),0.999,92
Completed,0.11,11,2088,65,4756,str('KL'),2,str('stdev'),0.566,83
Completed,0.29,7,403,8,2023,str('KL'),1,str('stdev'),0.89,52
Completed,0.29,5,2673,8,1795,str('KL'),3,str('stdev'),0.001,100
Completed,0.17,9,1428,6,2337,str('H'),2,str('stdev'),0.992,63
Completed,0.1,7,1474,9,2669,str('KL'),3,str('tstat'),0.999,31
Completed,0.29,6,393,8,3218,str('KL'),1,str('stdev'),0.001,51
Completed,0.29,6,1217,8,3334,str('KL'),1,str('stdev'),0.001,51
Completed,0.17,8,3327,7,4642,str('KL'),3,str('stdev'),0.001,87
Completed,0.17,48,3317,7,516,str('KL'),2,str('tstat'),0.999,100
Completed,0.17,8,1867,7,4516,str('KL'),3,str('stdev'),0.001,65
Completed,0.17,8,262,7,1569,str('H'),2,str('stdev'),0.001,20
Completed,0.17,11,357,7,3094,str('H'),1,str('stdev'),0.495,75
Completed,0.17,11,81,7,4714,str('H'),1,str('stdev'),0.402,79
Completed,0.17,12,4346,7,4985,str('H'),2,str('stdev'),0.999,89
Completed,0.17,9,670,7,3531,str('KL'),1,str('stdev'),0.999,73
Completed,0.17,14,2521,7,3254,str('KL'),2,str('stdev'),0.999,100
Completed,0.17,23,1150,7,674,str('KL'),2,str('stdev'),0.999,91
Completed,0.17,9,1039,7,637,str('KL'),1,str('tstat'),0.001,51
Completed,0.17,14,1040,7,4522,str('KL'),2,str('stdev'),0.001,100
Completed,0.17,9,3314,7,1726,str('H'),2,str('stdev'),0.001,15
Completed,0.17,15,2335,7,4378,str('H'),2,str('stdev'),0.001,100
Completed,0.17,9,956,7,4906,str('KL'),1,str('stdev'),0.999,65
Completed,0.17,8,3962,7,79,str('KL'),3,str('stdev'),0.999,93
Completed,0.17,30,832,7,157,str('KL'),1,str('stdev'),0.999,67
Completed,0.17,14,1509,7,4385,str('H'),1,str('stdev'),0.001,86
Completed,0.17,9,2840,7,497,str('H'),2,str('stdev'),0.001,7
Completed,0.17,13,1179,7,3787,str('H'),2,str('stdev'),0.999,86
Completed,0.17,15,2411,7,4043,str('H'),2,str('stdev'),0.999,100
Completed,0.26,8,1052,25,4882,str('H'),2,str('tstat'),0.469,84
Completed,0.17,12,1007,22,4588,str('H'),2,str('stdev'),0.999,89
Completed,0.17,11,2956,7,4913,str('H'),1,str('stdev'),0.999,85
Completed,0.17,7,1172,24,1829,str('H'),2,str('tstat'),0.001,21
Completed,0.17,16,914,7,3254,str('H'),2,str('tstat'),0.999,100
Completed,0.17,10,1365,7,4792,str('H'),2,str('stdev'),0.999,74
Completed,0.17,8,228,7,4937,str('KL'),3,str('stdev'),0.999,54
Completed,0.17,13,1063,7,4924,str('H'),1,str('tstat'),0.999,95
Completed,0.17,10,4143,7,4723,str('KL'),1,str('tstat'),0.001,77
Completed,0.17,9,3891,14,2701,str('KL'),2,str('stdev'),0.999,80
Completed,0.17,14,824,16,1423,str('KL'),2,str('stdev'),0.999,76
Completed,0.17,8,1115,15,81,str('H'),3,str('stdev'),0.675,100
Completed,0.17,15,2260,15,125,str('H'),2,str('stdev'),0.001,44
Completed,0.17,9,1353,18,2813,str('KL'),1,str('stdev'),0.999,37
Completed,0.17,24,507,18,351,str('H'),2,str('stdev'),0.999,73
Completed,0.17,30,995,22,229,str('KL'),2,str('stdev'),0.999,75
Completed,0.17,8,3716,16,267,str('H'),3,str('stdev'),0.577,88
Completed,0.17,9,3810,26,323,str('KL'),1,str('stdev'),0.999,38
Completed,0.17,10,3455,15,4746,str('KL'),2,str('stdev'),0.999,88
Completed,0.23,12,3591,11,106,str('KL'),1,str('stdev'),0.529,38
Completed,0.17,8,640,13,4135,str('H'),3,str('stdev'),0.001,100
Completed,0.17,8,2878,19,135,str('H'),3,str('stdev'),0.001,72
Completed,0.17,13,929,13,3602,str('KL'),1,str('stdev'),0.999,100
Completed,0.17,148,1245,15,82,str('H'),1,str('stdev'),0.001,81
Completed,0.17,8,1223,16,78,str('H'),3,str('stdev'),0.001,33
Completed,0.17,11,1733,16,2521,str('H'),1,str('stdev'),0.999,52
Completed,0.17,11,4979,10,3343,str('KL'),2,str('stdev'),0.674,83
Completed,0.17,7,5000,104,5000,str('KL'),3,str('stdev'),0.999,1
Completed,0.17,7,5000,127,5000,str('KL'),3,str('stdev'),0.999,1
Completed,0.17,61,4842,18,80,str('H'),1,str('tstat'),0.001,77
Completed,0.26,5,3446,25,396,str('KL'),3,str('stdev'),0.892,60
Completed,0.17,9,3528,15,1994,str('KL'),2,str('stdev'),0.999,77
Completed,0.17,17,3292,31,480,str('KL'),2,str('stdev'),0.999,76
Completed,0.25,62,2440,11,147,str('H'),2,str('stdev'),0.999,86
Completed,0.17,35,3835,19,11,str('H'),2,str('tstat'),0.001,41
Completed,0.26,11,3867,11,3792,str('KL'),2,str('stdev'),0.999,83
Completed,0.17,13,1295,105,5000,str('KL'),2,str('tstat'),0.999,100
Completed,0.17,10,3554,107,4984,str('H'),2,str('tstat'),0.999,77
Completed,0.14,160,2969,9,90,str('KL'),2,str('stdev'),0.001,93
Completed,0.17,19,1173,0,1124,str('H'),1,str('tstat'),0.672,74
Completed,0.17,8,4472,0,2361,str('H'),3,str('tstat'),0.001,100
Completed,0.17,8,4728,0,46,str('H'),3,str('tstat'),0.393,61
Completed,0.17,14,93,0,799,str('H'),1,str('tstat'),0.758,68
Completed,0.17,8,2845,0,4425,str('H'),3,str('stdev'),0.445,68
Completed,0.17,8,4091,0,2309,str('H'),3,str('stdev'),0.001,100
Completed,0.17,8,5000,0,5000,str('KL'),3,str('tstat'),0.001,100
Completed,0.17,8,4023,0,233,str('KL'),3,str('stdev'),0.395,100
Completed,0.17,21,5000,0,2324,str('KL'),2,str('stdev'),0.001,100
Completed,0.17,8,5000,0,5000,str('KL'),3,str('stdev'),0.999,100
Completed,0.17,27,1,0,860,str('H'),1,str('tstat'),0.999,88
Completed,0.17,8,5000,0,5000,str('H'),3,str('stdev'),0.999,100
Completed,0.17,8,1,0,192,str('H'),1,str('tstat'),0.001,22
Completed,0.17,20,3818,0,1,str('H'),3,str('tstat'),0.999,100
Completed,0.17,8,4147,0,874,str('H'),3,str('tstat'),0.576,59
Completed,0.17,32,1,0,1164,str('H'),1,str('stdev'),0.999,100
Completed,0.17,19,5000,0,1,str('H'),3,str('tstat'),0.001,53
Completed,0.17,19,1881,0,2353,str('KL'),2,str('stdev'),0.001,100
Completed,0.17,8,5000,0,1325,str('H'),3,str('tstat'),0.999,100
Completed,0.17,9,5000,0,3297,str('H'),3,str('tstat'),0.001,100
Completed,0.17,12,1,0,4002,str('KL'),1,str('stdev'),0.001,100
Completed,0.17,8,4877,127,3838,str('H'),1,str('tstat'),0.999,61
Completed,0.17,9,5000,0,4080,str('H'),3,str('stdev'),0.999,67
Completed,0.17,9,5000,0,4029,str('H'),3,str('stdev'),0.001,49
Completed,0.17,20,3405,0,1,str('H'),3,str('tstat'),0.861,61
Completed,0.17,8,4080,0,5000,str('H'),3,str('stdev'),0.31,92
Completed,0.17,19,5000,0,1,str('KL'),3,str('stdev'),0.001,100
Completed,0.29,5,1178,8,340,str('H'),3,str('tstat'),0.396,78
Completed,0.17,9,2053,7,2144,str('KL'),2,str('stdev'),0.629,54
Completed,0.17,10,615,26,224,str('H'),2,str('tstat'),0.098,1
Completed,0.17,8,1423,7,2179,str('KL'),2,str('stdev'),0.999,47
Completed,0.17,8,418,7,1266,str('H'),1,str('tstat'),0.001,34
Completed,0.26,7,761,25,2066,str('KL'),2,str('stdev'),0.107,71
Completed,0.17,8,326,7,1338,str('KL'),3,str('tstat'),0.001,57
Completed,0.17,8,2413,7,2479,str('H'),3,str('tstat'),0.001,76
Completed,0.17,9,2979,35,243,str('H'),2,str('tstat'),0.081,1
Completed,0.29,5,1683,8,1231,str('KL'),2,str('stdev'),0.999,30
Completed,0.26,5,2352,25,1569,str('KL'),2,str('stdev'),0.999,37
Completed,0.17,21,3969,99,1,str('H'),2,str('tstat'),0.001,1
