detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
D3,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.4112019304837558,0.5498892279027884,0.7466581963114157,0.8702798545256316,3151,4,87,0.7826086956521737,1.0,1.0,0.6242893948718746,-0.04956022447674378,-0.06932883077463292,0.11265653718640414,0.052431311502422376,True,20,0.10966563929278157,0.03604651162790697,0.95,1.0,0.10869565217391314,0.0,1.0,0.5,0.7826086956521737,1.0
D3,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5961654822947882,0.7467793194835419,0.6460250344854412,0.8074098211394509,1362,21,100,0.2058823529411763,1.0,1.0,0.0212540825291768,-0.028911533939820464,-0.042647160629042544,0.1288733614711613,0.013959409242838214,True,20,0.03379773285073787,0.02828282828282828,0.75,1.0,0.03714420182319351,0.9259259259259258,0.9566590870771878,0.9412925065015568,0.9411764705882352,0.9575802584173392
D3,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.44916136414822544,0.6039449320085166,0.5236673019109847,0.6768717792999748,2193,13,44,0.1944444444444445,1.0,1.0,0.0,-0.19593681484947892,-0.2775550721321511,0.1678968869858372,0.04659923139837846,True,20,0.1165216757169492,0.15465116279069768,0.1,0.25,0.11098899969197383,0.7241379310344829,0.9361151919122714,0.8301265614733772,0.7777777777777779,0.9361151919122714
D3,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5194112420900059,0.6750635164313428,0.599770754301979,0.7695426917293804,2018,19,216,0.1549295774647887,1.0,1.0,0.5932337400662006,0.09100510288314358,0.13121438142814282,0.05982036690859337,0.010628935737163052,True,20,0.03283672672937167,0.02674418604651162,0.95,1.0,0.027454542410647785,0.9500000000000001,1.0,0.9750000000000001,0.9577464788732394,1.0
D3,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.6809325374211705,0.8422409722989196,0.7397581915259905,0.8913744394042631,3646,14,163,0.108108108108108,1.0,1.0,0.576404595172558,0.022490737639809032,0.03532631879009329,0.10491200381567571,0.010080786659349125,True,20,0.047203938015258524,0.018827160493827166,1.0,1.0,0.039215991087604464,0.9696969696969695,1.0,0.9848484848484848,0.9729729729729728,1.0
D3,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.70516292118426,0.8533031101149178,0.17554498606007563,0.25259358686806266,1862,20,173,0.0576923076923076,1.0,1.0,0.1299270154231833,0.17883549856036768,0.2548810990706532,0.1607392798999765,0.015735365835625986,True,20,0.06900395040841585,0.01453488372093023,1.0,1.0,0.0446498354754273,0.9387755102040818,0.9078413536111597,0.9233084319076208,0.9423076923076924,0.9198152514819022
IBDD,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.2640920034616887,0.37439934098736866,0.7298345021276159,0.8751773765513452,3035,7,383,0.6785714285714283,1.0,1.0,0.6419656258679005,0.5245859909123157,0.6782618861813274,0.12094025246380133,0.06696225132201311,True,20,0.127105473012809,0.016361256544502618,1.0,1.0,0.13497763760483367,0.33333333333333354,1.0,0.6666666666666667,0.7857142857142856,1.0
IBDD,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.4346880999574497,0.6080481522855458,0.7321879265666,0.8988549368487866,1324,17,154,0.0689655172413793,1.0,1.0,0.2197013291513858,0.33087342006556475,0.4709920281254694,0.1764793273775339,0.04107378285996141,True,20,0.0645275059835867,0.06241830065359477,0.55,0.8,0.07619329447876842,0.777777777777778,1.0,0.8888888888888891,0.7931034482758623,1.0
IBDD,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5952427725928289,0.7720448038084047,0.5251489555328472,0.6551049874679855,3021,14,172,0.2222222222222222,1.0,1.0,0.0,0.32859800137531153,0.45467729829698555,0.15978790669313533,0.032783615835769,True,20,0.09119456857380258,0.0324561403508772,0.8,1.0,0.0846109853078573,0.7857142857142856,1.0,0.8928571428571428,0.8333333333333333,1.0
IBDD,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,-0.26359815842852324,-0.3049378542824519,0.7128411876842765,0.8795282910625337,2080,15,913,0.1136363636363637,1.0,1.0,0.3394954230160151,0.22488054033483898,0.3248920602259416,0.0815144782482311,0.00858256446096764,True,20,0.05232239008210961,0.010252192982456141,0.95,1.0,0.030106134049382408,0.948717948717949,0.9911056429470795,0.9699117958325143,0.9545454545454548,0.9941252364572162
IBDD,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.3393771536465406,0.46713218151398334,0.43918090414117894,0.5864805971091334,2927,16,284,0.1428571428571428,1.0,1.0,0.2418936600596047,0.49378171811798016,0.6629037609119915,0.127893100102684,0.02369466497685059,True,20,0.06862468291289688,0.018197879858657246,1.0,1.0,0.05891987996210749,0.8666666666666665,1.0,0.9333333333333332,0.8857142857142856,1.0
IBDD,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.29452153732823066,0.41198697087985653,0.25324583920173355,0.3470215991592175,1131,20,73,0.0588235294117647,1.0,1.0,0.1587785428363808,0.324872059506304,0.448163348078014,0.23919523863189845,0.07775659054701167,True,20,0.03613287455394741,0.02222222222222222,0.95,1.0,0.09459303355310608,0.9374999999999999,0.4858464885221175,0.7116732442610587,0.9411764705882352,0.5674830338687841
CSDDM,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5320598066828418,0.6969649522488911,0.6686947237658172,0.8228375003999998,1145,4,59,0.6923076923076921,1.0,1.0,0.797001904203346,0.041009087077062745,0.058156405318003784,0.0491509599710061,0.014762475303881181,True,20,0.12600693170344743,0.07931034482758621,0.1,0.6,0.03524353989301485,0.75,0.8343358858345797,0.7921679429172899,0.923076923076923,0.9663705002825802
CSDDM,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7987613610741443,0.92018399794927,0.6539612102894227,0.8164201750269436,1792,23,157,0.0,1.0,1.0,0.0,-0.1250517164104037,-0.17869843755582754,0.15900315795555184,0.03886924524784545,True,20,0.07861747388559889,0.14294871794871794,0.25,0.35,0.06597016898274306,0.8148148148148151,0.991725685512508,0.9032702501636616,0.8148148148148151,0.991725685512508
CSDDM,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.6844888188187832,0.8425546862435083,0.6622681533074792,0.8196091544153623,1197,13,38,0.2000000000000001,1.0,1.0,0.276355362675966,-0.14014468095610386,-0.19827961036599484,0.16920182282019447,0.04243412689213466,True,20,0.10693731024946992,0.18648648648648652,0.0,0.2,0.0999419182659673,0.8333333333333333,0.9058469008984985,0.8695901171159159,0.8666666666666666,0.93186661474776
CSDDM,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.7120839330631651,0.8621466413975136,0.60862284448631,0.7713129257640152,1832,16,192,0.7027027027027027,1.0,1.0,0.7315151478405352,0.06107880849566758,0.08789978101217293,0.03996411009612827,0.009251804141310035,True,20,0.02553595432939284,0.05052356020942409,0.55,0.9,0.023229229926152672,0.9545454545454543,0.9575756353801904,0.9560605449628223,0.9864864864864864,0.9886097007370912
